energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-1.95397699,2.47923439,0.18946987,1.35637093,0.02574782,0.04235304,1.24826295,0.53060674,0.01638803,0.13166533
-1.94797399,2.50815059,0.18494429,1.40144028,0.02647503,0.03925158,1.23173539,0.52709185,0.01573694,0.12907798
-1.94197099,2.53899699,0.18012022,1.45023342,0.02704631,0.03637125,1.21210689,0.52266512,0.01508858,0.12671118
-1.93596798,2.57204044,0.17505793,1.50292268,0.02744998,0.03371606,1.18966173,0.51731656,0.01444226,0.12459088
-1.92996498,2.60745780,0.16981688,1.55957975,0.02767758,0.03128636,1.16469642,0.51104390,0.01379730,0.12273610
-1.92396198,2.64531384,0.16445439,1.62015611,0.02772414,0.02907959,1.13751004,0.50385187,0.01315329,0.12115863
-1.91795898,2.68554208,0.15902447,1.68446567,0.02758835,0.02709107,1.10839634,0.49575181,0.01251020,0.11986284
-1.91195598,2.72792955,0.15357688,1.75217083,0.02727264,0.02531486,1.07763755,0.48676146,0.01186858,0.11884566
-1.90595298,2.77210631,0.14815637,1.82277280,0.02678304,0.02374447,1.04550017,0.47690503,0.01122959,0.11809660
-1.89994997,2.81754076,0.14280203,1.89560739,0.02612906,0.02237361,1.01223230,0.46621335,0.01059513,0.11759788
-1.89394697,2.86354137,0.13754706,1.96984691,0.02532334,0.02119685,0.97806269,0.45472409,0.00996780,0.11732481
-1.88794397,2.90926544,0.13241856,2.04450893,0.02438123,0.02021020,0.94320090,0.44248206,0.00935092,0.11724629
-1.88194097,2.95373511,0.12743767,2.11847219,0.02332032,0.01941155,0.90783863,0.42953941,0.00874845,0.11732551
-1.87593797,2.99586058,0.12261989,2.19049974,0.02215990,0.01880115,0.87215168,0.41595575,0.00816491,0.11752095
-1.86993497,3.03447025,0.11797565,2.25926894,0.02092040,0.01838187,0.83630235,0.40179820,0.00760525,0.11778748
-1.86393197,3.06834703,0.11351103,2.32340760,0.01962273,0.01815949,0.80044216,0.38714126,0.00707478,0.11807787
-1.85792896,3.09626961,0.10922873,2.38153529,0.01828781,0.01814279,0.76471449,0.37206658,0.00657897,0.11834430
-1.85192596,3.11705758,0.10512912,2.43230823,0.01693597,0.01834365,0.72925717,0.35666262,0.00612336,0.11854022
-1.84592296,3.12961839,0.10121158,2.47446615,0.01558652,0.01877702,0.69420488,0.34102423,0.00571342,0.11862222
-1.83991996,3.13299448,0.09747570,2.50687921,0.01425732,0.01946077,0.65969118,0.32525214,0.00535439,0.11855197
-1.83391696,3.12640848,0.09392273,2.52859297,0.01296449,0.02041554,0.62585037,0.30945241,0.00505120,0.11829818
-1.82791396,3.10930437,0.09055693,2.53886923,0.01172219,0.02166434,0.59281893,0.29373592,0.00480832,0.11783841
-1.82191096,3.08138277,0.08738680,2.53722104,0.01054244,0.02323218,0.56073676,0.27821782,0.00462970,0.11716069
-1.81590795,3.04262841,0.08442628,2.52344000,0.00943515,0.02514551,0.52974799,0.26301698,0.00451865,0.11626491
-1.80990495,2.99332850,0.08169567,2.49761441,0.00840807,0.02743155,0.50000159,0.24825546,0.00447776,0.11516381
-1.80390195,2.93408061,0.07922238,2.46013745,0.00746697,0.03011759,0.47165149,0.23405797,0.00450884,0.11388354
-1.79789895,2.86578958,0.07704127,2.41170458,0.00661572,0.03323006,0.44485641,0.22055123,0.00461283,0.11246381
-1.79189595,2.78965315,0.07519470,2.35330015,0.00585655,0.03679367,0.41977912,0.20786331,0.00478975,0.11095743
-1.78589295,2.70713661,0.07373225,2.28617369,0.00519023,0.04083037,0.39658524,0.19612277,0.00503865,0.10942947
-1.77988994,2.61993712,0.07270987,2.21180655,0.00461634,0.04535834,0.37544143,0.18545767,0.00535757,0.10795573
-1.77388694,2.52993907,0.07218879,2.13187020,0.00413348,0.05039097,0.35651285,0.17599432,0.00574346,0.10662090
-1.76788394,2.43916178,0.07223394,2.04817789,0.00373948,0.05593589,0.33996001,0.16785575,0.00619224,0.10551613
-1.76188094,2.34970166,0.07291198,1.96263132,0.00343162,0.06199401,0.32593492,0.16115997,0.00669872,0.10473632
-1.75587794,2.26367072,0.07428910,1.87716444,0.00320680,0.06855881,0.31457656,0.15601786,0.00725669,0.10437713
-1.74987494,2.18313367,0.07642848,1.79368648,0.00306161,0.07561565,0.30600585,0.15253083,0.00785891,0.10453172
-1.74387194,2.11004589,0.07938760,1.71402617,0.00299250,0.08314130,0.30032015,0.15078822,0.00849725,0.10528748
-1.73786893,2.04619435,0.08321549,1.63987927,0.00299576,0.09110378,0.29758759,0.15086453,0.00916272,0.10672279
-1.73186593,1.99314357,0.08795002,1.57276096,0.00306757,0.09946229,0.29784145,0.15281657,0.00984568,0.10890393
-1.72586293,1.95218849,0.09361535,1.51396487,0.00320401,0.10816750,0.30107479,0.15668060,0.01053595,0.11188221
-1.71985993,1.92431564,0.10021961,1.46452978,0.00340097,0.11716205,0.30723577,0.16246965,0.01122306,0.11569158
-1.71385693,1.91017409,0.10775307,1.42521511,0.00365411,0.12638132,0.31622386,0.17017113,0.01189640,0.12034665
-1.70785393,1.91005702,0.11618674,1.39648573,0.00395883,0.13575437,0.32788732,0.17974485,0.01254550,0.12584137
-1.70185093,1.92389449,0.12547165,1.37850642,0.00431015,0.14520521,0.34202219,0.19112168,0.01316025,0.13214827
-1.69584792,1.95125770,0.13553879,1.37114591,0.00470269,0.15465414,0.35837313,0.20420290,0.01373114,0.13921854
-1.68984492,1.99137449,0.14629984,1.37399016,0.00513060,0.16401931,0.37663609,0.21886048,0.01424948,0.14698277
-1.68384192,2.04315574,0.15764863,1.38636427,0.00558754,0.17321840,0.39646307,0.23493829,0.01470760,0.15535252
-1.67783892,2.10523175,0.16946343,1.40736219,0.00606669,0.18217031,0.41746893,0.25225427,0.01509906,0.16422255
-1.67183592,2.17599731,0.18160991,1.43588287,0.00656079,0.19079693,0.43924001,0.27060378,0.01541876,0.17347383
-1.66583292,2.25366420,0.19394474,1.47067180,0.00706216,0.19902491,0.46134451,0.28976379,0.01566306,0.18297706
-1.65982991,2.33631914,0.20631970,1.51036627,0.00756284,0.20678735,0.48334416,0.30949811,0.01582984,0.19259675
-1.65382691,2.42198535,0.21858614,1.55354273,0.00805466,0.21402539,0.50480683,0.32956326,0.01591853,0.20219557
-1.64782391,2.50868543,0.23059958,1.59876472,0.00852946,0.22068969,0.52531954,0.34971503,0.01593006,0.21163892
-1.64182091,2.59450342,0.24222427,1.64462943,0.00897918,0.22674169,0.54450129,0.36971521,0.01586681,0.22079948
-1.63581791,2.67764366,0.25333749,1.68981147,0.00939611,0.23215469,0.56201521,0.38933840,0.01573249,0.22956150
-1.62981491,2.75648429,0.26383339,1.73310216,0.00977303,0.23691465,0.57757934,0.40837856,0.01553205,0.23782475
-1.62381191,2.82962333,0.27362615,1.77344301,0.01010339,0.24102077,0.59097550,0.42665490,0.01527145,0.24550785
-1.61780890,2.89591554,0.28265230,1.80995219,0.01038154,0.24448559,0.60205589,0.44401684,0.01495756,0.25255077
-1.61180590,2.95449868,0.29087214,1.84194321,0.01060282,0.24733498,0.61074695,0.46034781,0.01459795,0.25891659
-1.60580290,3.00480807,0.29827001,1.86893520,0.01076372,0.24960757,0.61705020,0.47556757,0.01420071,0.26459203
-1.59979990,3.04657915,0.30485364,1.89065464,0.01086196,0.25135395,0.62104004,0.48963298,0.01377428,0.26958715
-1.59379690,3.07983780,0.31065231,1.90702874,0.01089656,0.25263547,0.62285862,0.50253701,0.01332730,0.27393387
-1.58779390,3.10487936,0.31571422,1.91817101,0.01086783,0.25352270,0.62270778,0.51430608,0.01286846,0.27768349
-1.58179090,3.12223711,0.32010290,1.92435999,0.01077739,0.25409364,0.62083862,0.52499583,0.01240637,0.28090336
-1.57578789,3.13264219,0.32389315,1.92601228,0.01062805,0.25443161,0.61753915,0.53468538,0.01194947,0.28367279
-1.56978489,3.13697673,0.32716646,1.92365143,0.01042374,0.25462302,0.61312053,0.54347054,0.01150592,0.28607844
-1.56378189,3.13622267,0.33000633,1.91787418,0.01016936,0.25475497,0.60790266,0.55145617,0.01108352,0.28820935
-1.55777889,3.13140879,0.33249372,1.90931592,0.00987063,0.25491285,0.60219978,0.55874811,0.01068969,0.29015199
-1.55177589,3.12355851,0.33470281,1.89861691,0.00953389,0.25517792,0.59630677,0.56544526,0.01033140,0.29198548
-1.54577289,3.11364098,0.33669733,1.88639098,0.00916595,0.25562516,0.59048679,0.57163205,0.01001513,0.29377726
-1.53976988,3.10252776,0.33852763,1.87319802,0.00877382,0.25632115,0.58496093,0.57737194,0.00974686,0.29557946
-1.53376688,3.09095702,0.34022871,1.85952154,0.00836461,0.25732236,0.57990011,0.58270217,0.00953200,0.29742623
-1.52776388,3.07950678,0.34181920,1.84575193,0.00794526,0.25867374,0.57541982,0.58763029,0.00937538,0.29933196
-1.52176088,3.06857809,0.34330134,1.83217624,0.00752245,0.26040773,0.57157769,0.59213241,0.00928125,0.30129083
-1.51575788,3.05838865,0.34466197,1.81897431,0.00710241,0.26254358,0.56837396,0.59615369,0.00925316,0.30327735
-1.50975488,3.04897678,0.34587441,1.80622118,0.00669084,0.26508723,0.56575475,0.59961071,0.00929402,0.30524817
-1.50375188,3.04021485,0.34690114,1.79389525,0.00629277,0.26803147,0.56361780,0.60239587,0.00940596,0.30714487
-1.49774887,3.03183123,0.34769698,1.78189130,0.00591256,0.27135656,0.56182040,0.60438349,0.00959036,0.30889771
-1.49174587,3.02343901,0.34821271,1.77003742,0.00555382,0.27503114,0.56018890,0.60543736,0.00984778,0.31043005
-1.48574287,3.01456981,0.34839888,1.75811457,0.00521940,0.27901343,0.55852935,0.60541923,0.01017795,0.31166326
-1.47973987,3.00471049,0.34820952,1.74587758,0.00491142,0.28325269,0.55663872,0.60419797,0.01057970,0.31252187
-1.47373687,2.99334081,0.34760556,1.73307635,0.00463130,0.28769077,0.55431600,0.60165867,0.01105105,0.31293865
-1.46773387,2.97997000,0.34655794,1.71947605,0.00437978,0.29226390,0.55137284,0.59771142,0.01158914,0.31285940
-1.46173087,2.96417037,0.34504995,1.70487534,0.00415698,0.29690437,0.54764316,0.59229912,0.01219034,0.31224724
-1.45572786,2.94560655,0.34307908,1.68912171,0.00396251,0.30154240,0.54299129,0.58540403,0.01285032,0.31108605
-1.44972486,2.92405903,0.34065797,1.67212337,0.00379547,0.30610782,0.53731846,0.57705264,0.01356416,0.30938306
-1.44372186,2.89944120,0.33781469,1.65385733,0.00365456,0.31053187,0.53056738,0.56731873,0.01432649,0.30717039
-1.43771886,2.87180956,0.33459227,1.63437345,0.00353816,0.31474874,0.52272484,0.55632432,0.01513170,0.30450542
-1.43171586,2.84136684,0.33104756,1.61379463,0.00344440,0.31869718,0.51382233,0.54423866,0.01597416,0.30147014
-1.42571286,2.80845863,0.32724959,1.59231340,0.00337119,0.32232190,0.50393474,0.53127519,0.01684845,0.29816934
-1.41970985,2.77356379,0.32327741,1.57018531,0.00331633,0.32557486,0.49317743,0.51768675,0.01774963,0.29472783
-1.41370685,2.73727971,0.31921765,1.54771971,0.00327757,0.32841647,0.48170173,0.50375922,0.01867353,0.29128682
-1.40770385,2.70030326,0.31516196,1.52526856,0.00325263,0.33081648,0.46968929,0.48980397,0.01961698,0.28799963
-1.40170085,2.66340854,0.31120432,1.50321391,0.00323929,0.33275482,0.45734544,0.47614940,0.02057811,0.28502686
-1.39569785,2.62742248,0.30743843,1.48195465,0.00323540,0.33422212,0.44489195,0.46313197,0.02155656,0.28253126
-1.38969485,2.59319932,0.30395522,1.46189316,0.00323897,0.33521994,0.43255947,0.45108711,0.02255360,0.28067254
-1.38369185,2.56159488,0.30084064,1.44342238,0.00324814,0.33576076,0.42057989,0.44034029,0.02357231,0.27960227
-1.37768884,2.53344143,0.29817362,1.42691357,0.00326127,0.33586759,0.40917886,0.43119863,0.02461754,0.27945898
-1.37168584,2.50952379,0.29602429,1.41270534,0.00327689,0.33557322,0.39856881,0.42394312,0.02569592,0.28036378
-1.36568284,2.49055723,0.29445255,1.40109382,0.00329376,0.33491917,0.38894251,0.41882190,0.02681564,0.28241645
-1.35967984,2.47716745,0.29350678,1.39232435,0.00331088,0.33395422,0.38046745,0.41604443,0.02798622,0.28569226
-1.35367684,2.46987293,0.29322289,1.38658460,0.00332743,0.33273261,0.37328111,0.41577686,0.02921819,0.29023944
-1.34767384,2.46906982,0.29362340,1.38399917,0.00334281,0.33131208,0.36748732,0.41813843,0.03052257,0.29607740
-1.34167084,2.47501951,0.29471687,1.38462550,0.00335657,0.32975152,0.36315360,0.42319903,0.03191040,0.30319576
-1.33566783,2.48783874,0.29649733,1.38845111,0.00336845,0.32810868,0.36030974,0.43097772,0.03339216,0.31155405
-1.32966483,2.50749258,0.29894391,1.39539216,0.00337829,0.32643766,0.35894752,0.44144222,0.03497706,0.32108218
-1.32366183,2.53379010,0.30202063,1.40529304,0.00338602,0.32478666,0.35902153,0.45450926,0.03667246,0.33168149
-1.31765883,2.56638284,0.30567622,1.41792724,0.00339163,0.32319575,0.36045120,0.47004568,0.03848322,0.34322645
-1.31165583,2.60476618,0.30984430,1.43299924,0.00339513,0.32169503,0.36312369,0.48787027,0.04041106,0.35556688
-1.30565283,2.64828378,0.31444364,1.45014764,0.00339651,0.32030314,0.36689789,0.50775623,0.04245404,0.36853051
-1.29964982,2.69613490,0.31937873,1.46894946,0.00339574,0.31902619,0.37160907,0.52943419,0.04460615,0.38192608
-1.29364682,2.74738500,0.32454068,1.48892567,0.00339272,0.31785724,0.37707415,0.55259589,0.04685697,0.39554663
-1.28764382,2.80097946,0.32980843,1.50954803,0.00338727,0.31677632,0.38309744,0.57689837,0.04919153,0.40917310
-1.28164082,2.85576036,0.33505039,1.53024730,0.00337912,0.31575099,0.38947652,0.60196878,0.05159026,0.42257809
-1.27563782,2.91048638,0.34012647,1.55042271,0.00336793,0.31473737,0.39600809,0.62740974,0.05402919,0.43552982
-1.26963482,2.96385550,0.34489049,1.56945279,0.00335325,0.31368177,0.40249363,0.65280533,0.05648029,0.44779612
-1.26363182,3.01453019,0.34919302,1.58670730,0.00333457,0.31252258,0.40874450,0.67772763,0.05891197,0.45914854
-1.25762881,3.06116481,0.35288454,1.60156025,0.00331134,0.31119257,0.41458645,0.70174387,0.06128971,0.46936645
-1.25162581,3.10243447,0.35581885,1.61340360,0.00328297,0.30962137,0.41986329,0.72442402,0.06357693,0.47824114
-1.24562281,3.13706485,0.35785671,1.62166149,0.00324884,0.30773804,0.42443966,0.74534882,0.06573585,0.48557977
-1.23961981,3.16386225,0.35886950,1.62580450,0.00320841,0.30547366,0.42820273,0.76411811,0.06772848,0.49120924
-1.23361681,3.18174291,0.35874286,1.62536355,0.00316112,0.30276377,0.43106298,0.78035919,0.06951771,0.49497984
-1.22761381,3.18976087,0.35738009,1.61994305,0.00310656,0.29955062,0.43295397,0.79373523,0.07106828,0.49676859
-1.22161081,3.18713331,0.35470525,1.60923271,0.00304438,0.29578515,0.43383125,0.80395317,0.07234786,0.49648222
-1.21560780,3.17326273,0.35066580,1.59301767,0.00297437,0.29142858,0.43367050,0.81077121,0.07332795,0.49405966
-1.20960480,3.14775492,0.34523458,1.57118636,0.00289646,0.28645364,0.43246520,0.81400534,0.07398473,0.48947402
-1.20360180,3.11043207,0.33841117,1.54373587,0.00281075,0.28084537,0.43022380,0.81353476,0.07429978,0.48273379
-1.19759880,3.06134053,0.33022243,1.51077449,0.00271750,0.27460146,0.42696690,0.80930597,0.07426060,0.47388347
-1.19159580,3.00075265,0.32072227,1.47252107,0.00261713,0.26773226,0.42272429,0.80133523,0.07386098,0.46300321
-1.18559280,2.92916257,0.30999051,1.42930141,0.00251021,0.26026036,0.41753240,0.78970924,0.07310119,0.45020772
-1.17958979,2.84727590,0.29813101,1.38154141,0.00239750,0.25221982,0.41143196,0.77458401,0.07198791,0.43564423
-1.17358679,2.75599349,0.28526907,1.32975729,0.00227986,0.24365518,0.40446625,0.75618166,0.07053408,0.41948961
-1.16758379,2.65638978,0.27154809,1.27454322,0.00215830,0.23462017,0.39667992,0.73478545,0.06875846,0.40194663
-1.16158079,2.54968629,0.25712584,1.21655660,0.00203393,0.22517629,0.38811827,0.71073289,0.06668508,0.38323952
-1.15557779,2.43722109,0.24217022,1.15650149,0.00190793,0.21539128,0.37882723,0.68440734,0.06434260,0.36360891
-1.14957479,2.32041523,0.22685494,1.09511088,0.00178158,0.20533747,0.36885365,0.65622810,0.06176342,0.34330620
-1.14357179,2.20073730,0.21135506,1.03312828,0.00165618,0.19509025,0.35824606,0.62663959,0.05898291,0.32258780
-1.13756878,2.07966707,0.19584269,0.97128921,0.00153311,0.18472642,0.34705557,0.59609967,0.05603841,0.30170908
-1.13156578,1.95865964,0.18048294,0.91030335,0.00141373,0.17432270,0.33533690,0.56506782,0.05296834,0.28091854
-1.12556278,1.83911108,0.16543036,0.85083780,0.00129948,0.16395436,0.32314933,0.53399330,0.04981128,0.26045220
-1.11955978,1.72232672,0.15082579,0.79350206,0.00119180,0.15369389,0.31055733,0.50330389,0.04660513,0.24052853
-1.11355678,1.60949302,0.13679397,0.73883512,0.00109218,0.14360991,0.29763104,0.47339553,0.04338629,0.22134398
-1.10755378,1.50165393,0.12344170,0.68729513,0.00100220,0.13376615,0.28444619,0.44462314,0.04018901,0.20306930
-1.10155078,1.39969231,0.11085677,0.63925173,0.00092350,0.12422066,0.27108363,0.41729311,0.03704479,0.18584681
-1.09554777,1.30431684,0.09910755,0.59498147,0.00085786,0.11502515,0.25762845,0.39165745,0.03398193,0.16978859
-1.08954477,1.21605483,0.08824327,0.55466606,0.00080722,0.10622452,0.24416860,0.36790995,0.03102520,0.15497569
-1.08354177,1.13525075,0.07829484,0.51839371,0.00077375,0.09785657,0.23079324,0.34618436,0.02819563,0.14145831
-1.07753877,1.06207054,0.06927621,0.48616311,0.00075986,0.08995187,0.21759079,0.32655460,0.02551044,0.12925690
-1.07153577,0.99651118,0.06118615,0.45789011,0.00076828,0.08253378,0.20464697,0.30903693,0.02298302,0.11836412
-1.06553277,0.93841501,0.05401035,0.43341650,0.00080209,0.07561870,0.19204273,0.29359389,0.02062312,0.10874753
-1.05952976,0.88748829,0.04772366,0.41252072,0.00086476,0.06921635,0.17985242,0.28013997,0.01843700,0.10035286
-1.05352676,0.84332293,0.04229251,0.39492997,0.00096017,0.06333031,0.16814217,0.26854849,0.01642773,0.09310771
-1.04752376,0.80542067,0.03767725,0.38033320,0.00109267,0.05795858,0.15696870,0.25865955,0.01459555,0.08692555
-1.04152076,0.77321871,0.03383441,0.36839465,0.00126701,0.05309430,0.14637851,0.25028876,0.01293819,0.08170978
-1.03551776,0.74611575,0.03071883,0.35876731,0.00148835,0.04872651,0.13640758,0.24323616,0.01145128,0.07735779
-1.02951476,0.72349757,0.02828549,0.35110584,0.00176220,0.04484098,0.12708156,0.23729525,0.01012873,0.07376484
-1.02351176,0.70476113,0.02649105,0.34507855,0.00209433,0.04142101,0.11841645,0.23226159,0.00896315,0.07082756
-1.01750875,0.68933639,0.02529514,0.34037809,0.00249067,0.03844828,0.11041966,0.22794077,0.00794614,0.06844706
-1.01150575,0.67670521,0.02466127,0.33673041,0.00295715,0.03590364,0.10309145,0.22415540,0.00706870,0.06653155
-1.00550275,0.66641660,0.02455740,0.33390173,0.00349954,0.03376781,0.09642658,0.22075093,0.00632150,0.06499838
-0.99949975,0.65809815,0.02495623,0.33170358,0.00412321,0.03202202,0.09041618,0.21760018,0.00569511,0.06377544
-0.99349675,0.65146321,0.02583524,0.32999547,0.00483298,0.03064858,0.08504960,0.21460639,0.00518026,0.06280208
-0.98749375,0.64631399,0.02717639,0.32868558,0.00563280,0.02963128,0.08031625,0.21170484,0.00476799,0.06202929
-0.98149075,0.64254062,0.02896575,0.32772931,0.00652558,0.02895570,0.07620727,0.20886302,0.00444976,0.06141954
-0.97548774,0.64011662,0.03119286,0.32712610,0.00751291,0.02860944,0.07271704,0.20607950,0.00421759,0.06094599
-0.96948474,0.63909116,0.03385014,0.32691461,0.00859487,0.02858218,0.06984432,0.20338157,0.00406407,0.06059144
-0.96348174,0.63957887,0.03693213,0.32716679,0.00976984,0.02886571,0.06759320,0.20082199,0.00398241,0.06034696
-0.95747874,0.64174775,0.04043486,0.32798100,0.01103435,0.02945381,0.06597360,0.19847481,0.00396643,0.06021027
-0.95147574,0.64580589,0.04435515,0.32947477,0.01238304,0.03034214,0.06500145,0.19643083,0.00401055,0.06018413
-0.94547274,0.65198788,0.04869012,0.33177741,0.01380862,0.03152802,0.06469857,0.19479266,0.00410974,0.06027467
-0.93946973,0.66054127,0.05343671,0.33502288,0.01530192,0.03301021,0.06509216,0.19366973,0.00425949,0.06048983
-0.93346673,0.67171381,0.05859132,0.33934326,0.01685206,0.03478866,0.06621397,0.19317344,0.00445578,0.06083795
-0.92746373,0.68574191,0.06414956,0.34486283,0.01844668,0.03686420,0.06809915,0.19341259,0.00469500,0.06132659
-0.92146073,0.70284036,0.07010605,0.35169321,0.02007220,0.03923829,0.07078492,0.19448922,0.00497390,0.06196160
-0.91545773,0.72319370,0.07645432,0.35992933,0.02171420,0.04191268,0.07430885,0.19649493,0.00528957,0.06274646
-0.90945473,0.74694909,0.08318659,0.36964640,0.02335786,0.04488907,0.07870698,0.19950774,0.00563935,0.06368187
-0.90345173,0.77421053,0.09029360,0.38089764,0.02498834,0.04816875,0.08401177,0.20358950,0.00602081,0.06476561
-0.89744872,0.80503430,0.09776436,0.39371279,0.02659132,0.05175220,0.09024984,0.20878376,0.00643168,0.06599260
-0.89144572,0.83942525,0.10558565,0.40809710,0.02815338,0.05563861,0.09743964,0.21511414,0.00686979,0.06735512
