energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.14007004,0.91436293,0.00050265,0.02249931,0.04758659,0.28753145,0.00962002,0.04001936,0.19355927,0.54141424
-2.13406703,0.96825911,0.00049247,0.02366772,0.05219901,0.30471713,0.00997717,0.04122865,0.20459833,0.57337533
-2.12806403,1.02598242,0.00048693,0.02488642,0.05712340,0.32420080,0.01038482,0.04260941,0.21608005,0.60638710
-2.12206103,1.08694256,0.00048599,0.02614042,0.06231697,0.34584825,0.01083719,0.04414038,0.22785392,0.64007529
-2.11605803,1.15053904,0.00048950,0.02741721,0.06772914,0.36951407,0.01132841,0.04580409,0.23976829,0.67407141
-2.11005503,1.21617595,0.00049724,0.02870753,0.07330235,0.39504755,0.01185266,0.04758764,0.25167397,0.70801987
-2.10405203,1.28327626,0.00050890,0.03000617,0.07897324,0.42229894,0.01240435,0.04948315,0.26342768,0.74158403
-2.09804902,1.35129516,0.00052413,0.03131257,0.08467392,0.45112582,0.01297816,0.05148800,0.27489530,0.77445122
-2.09204602,1.41973227,0.00054251,0.03263141,0.09033372,0.48139949,0.01356915,0.05360475,0.28595490,0.80633658
-2.08604302,1.48814222,0.00056358,0.03397289,0.09588097,0.51301105,0.01417284,0.05584087,0.29649935,0.83698571
-2.08004002,1.55614350,0.00058686,0.03535296,0.10124502,0.54587682,0.01478522,0.05820810,0.30643862,0.86617618
-2.07403702,1.62342503,0.00061185,0.03679323,0.10635825,0.57994284,0.01540278,0.06072167,0.31570146,0.89371807
-2.06803402,1.68975021,0.00063808,0.03832063,0.11115819,0.61518801,0.01602247,0.06339921,0.32423662,0.91945339
-2.06203102,1.75495816,0.00066505,0.03996687,0.11558933,0.65162557,0.01664172,0.06625956,0.33201340,0.94325481
-2.05602801,1.81896189,0.00069232,0.04176759,0.11960494,0.68930249,0.01725834,0.06932139,0.33902150,0.96502360
-2.05002501,1.88174313,0.00071949,0.04376123,0.12316843,0.72829663,0.01787044,0.07260175,0.34527017,0.98468706
-2.04402201,1.94334394,0.00074618,0.04598765,0.12625442,0.76871135,0.01847639,0.07611465,0.35078671,1.00219561
-2.03801901,2.00385498,0.00077209,0.04848654,0.12884932,0.81066754,0.01907466,0.07986953,0.35561421,1.01751957
-2.03201601,2.06340080,0.00079698,0.05129563,0.13095148,0.85429314,0.01966374,0.08387000,0.35980864,1.03064598
-2.02601301,2.12212247,0.00082067,0.05444875,0.13257081,0.89971045,0.02024203,0.08811259,0.36343545,1.04157544
-2.02001001,2.18015827,0.00084304,0.05797381,0.13372786,0.94702152,0.02080768,0.09258575,0.36656560,1.05031918
-2.01400700,2.23762308,0.00086406,0.06189087,0.13445256,0.99629221,0.02135851,0.09726919,0.36927145,1.05689652
-2.00800400,2.29458754,0.00088375,0.06621017,0.13478239,1.04753581,0.02189191,0.10213335,0.37162233,1.06133282
-2.00200100,2.35105807,0.00090220,0.07093046,0.13476041,1.10069691,0.02240473,0.10713942,0.37368041,1.06365800
-1.99599800,2.40695881,0.00091957,0.07603754,0.13443297,1.15563651,0.02289326,0.11223953,0.37549661,1.06390575
-1.98999500,2.46211688,0.00093610,0.08150314,0.13384734,1.21211956,0.02335316,0.11737743,0.37710723,1.06211359
-1.98399200,2.51625195,0.00095208,0.08728437,0.13304945,1.26980559,0.02377948,0.12248952,0.37853115,1.05832363
-1.97798899,2.56897123,0.00096790,0.09332352,0.13208174,1.32824369,0.02416669,0.12750624,0.37976793,1.05258426
-1.97198599,2.61977072,0.00098400,0.09954853,0.13098131,1.38687230,0.02450878,0.13235375,0.38079704,1.04495265
-1.96598299,2.66804320,0.00100095,0.10587406,0.12977843,1.44502447,0.02479936,0.13695593,0.38157808,1.03549796
-1.95997999,2.71309326,0.00101941,0.11220306,0.12849559,1.50193890,0.02503182,0.14123660,0.38205236,1.02430534
-1.95397699,2.75415901,0.00104018,0.11842905,0.12714704,1.55677658,0.02519952,0.14512189,0.38214551,1.01148032
-1.94797399,2.79044011,0.00106420,0.12443877,0.12573881,1.60864279,0.02529597,0.14854271,0.38177125,0.99715356
-1.94197099,2.82113087,0.00109259,0.13011539,0.12426940,1.65661360,0.02531516,0.15143712,0.38083613,0.98148569
-1.93596798,2.84545716,0.00112666,0.13534194,0.12273086,1.69976601,0.02525168,0.15375271,0.37924497,0.96467193
-1.92996498,2.86271542,0.00116794,0.14000501,0.12111027,1.73721035,0.02510108,0.15544870,0.37690683,0.94694616
-1.92396198,2.87231179,0.00121819,0.14399842,0.11939169,1.76812340,0.02486003,0.15649778,0.37374116,0.92858419
-1.91795898,2.87379932,0.00127943,0.14722683,0.11755813,1.79178077,0.02452655,0.15688755,0.36968389,0.90990583
-1.91195598,2.86691124,0.00135392,0.14960904,0.11559372,1.80758680,0.02410021,0.15662157,0.36469307,0.89127558
-1.90595298,2.85158826,0.00144415,0.15108089,0.11348582,1.81510047,0.02358220,0.15571986,0.35875377,0.87310160
-1.89994997,2.82799829,0.00155287,0.15159762,0.11122687,1.81405590,0.02297551,0.15421882,0.35188208,0.85583269
-1.89394697,2.79654719,0.00168297,0.15113549,0.10881607,1.80437641,0.02228485,0.15217069,0.34412780,0.83995345
-1.88794397,2.75787972,0.00183749,0.14969275,0.10626055,1.78618128,0.02151667,0.14964236,0.33557580,0.82597717
-1.88194097,2.71287017,0.00201953,0.14728979,0.10357620,1.75978483,0.02067905,0.14671365,0.32634595,0.81443695
-1.87593797,2.66260303,0.00223214,0.14396849,0.10078790,1.72568788,0.01978155,0.14347518,0.31659149,0.80587482
-1.86993497,2.60834422,0.00247822,0.13979081,0.09792929,1.68456198,0.01883498,0.14002573,0.30649597,0.80082937
-1.86393197,2.55150407,0.00276041,0.13483673,0.09504209,1.63722716,0.01785115,0.13646932,0.29626895,0.79982215
-1.85792896,2.49359387,0.00308093,0.12920159,0.09217484,1.58462455,0.01684260,0.13291208,0.28614041,0.80334320
-1.85192596,2.43617765,0.00344143,0.12299294,0.08938139,1.52778492,0.01582227,0.12945895,0.27635438,0.81183637
-1.84592296,2.38082155,0.00384288,0.11632714,0.08671905,1.46779501,0.01480317,0.12621049,0.26716190,0.82568466
-1.83991996,2.32904308,0.00428538,0.10932571,0.08424649,1.40576305,0.01379806,0.12325972,0.25881354,0.84519650
-1.83391696,2.28226228,0.00476804,0.10211177,0.08202162,1.34278518,0.01281915,0.12068930,0.25155204,0.87059314
-1.82791396,2.24175711,0.00528891,0.09480653,0.08009950,1.27991414,0.01187780,0.11856896,0.24560503,0.90199798
-1.82191096,2.20862475,0.00584484,0.08752610,0.07853026,1.21813154,0.01098426,0.11695353,0.24117841,0.93942811
-1.81590795,2.18375039,0.00643147,0.08037868,0.07735738,1.15832469,0.01014748,0.11588136,0.23845041,0.98278854
-1.80990495,2.16778444,0.00704324,0.07346214,0.07661619,1.10126868,0.00937494,0.11537337,0.23756669,1.03186943
-1.80390195,2.16112911,0.00767336,0.06686221,0.07633270,1.04761409,0.00867255,0.11543271,0.23863661,1.08634661
-1.79789895,2.16393423,0.00831400,0.06065117,0.07652290,0.99788042,0.00804454,0.11604503,0.24173070,1.14578541
-1.79189595,2.17610242,0.00895636,0.05488707,0.07719244,0.95245495,0.00749355,0.11717938,0.24687952,1.20964779
-1.78589295,2.19730290,0.00959089,0.04961349,0.07833680,0.91159665,0.00702057,0.11878955,0.25407390,1.27730283
-1.77988994,2.22699298,0.01020754,0.04485984,0.07994175,0.87544440,0.00662511,0.12081606,0.26326647,1.34804010
-1.77388694,2.26444627,0.01079600,0.04064194,0.08198437,0.84402877,0.00630531,0.12318847,0.27437446,1.42108573
-1.76788394,2.30878606,0.01134604,0.03696312,0.08443430,0.81728644,0.00605807,0.12582801,0.28728367,1.49562073
-1.76188094,2.35902249,0.01184780,0.03381550,0.08725529,0.79507645,0.00587929,0.12865051,0.30185335,1.57080087
-1.75587794,2.41409203,0.01229210,0.03118146,0.09040699,0.77719725,0.00576406,0.13156933,0.31792200,1.64577770
-1.74987494,2.47289764,0.01267080,0.02903533,0.09384689,0.76340392,0.00570687,0.13449840,0.33531359,1.71971988
-1.74387194,2.53434810,0.01297703,0.02734505,0.09753227,0.75342475,0.00570187,0.13735513,0.35384425,1.79183415
-1.73786893,2.59739534,0.01320545,0.02607386,0.10142212,0.74697657,0.00574305,0.14006303,0.37332891,1.86138532
-1.73186593,2.66106819,0.01335247,0.02518198,0.10547903,0.74377843,0.00582450,0.14255418,0.39358783,1.92771437
-1.72586293,2.72450164,0.01341633,0.02462810,0.10967074,0.74356314,0.00594058,0.14477123,0.41445258,1.99025416
-1.71985993,2.78696055,0.01339722,0.02437080,0.11397150,0.74608646,0.00608609,0.14666896,0.43577127,2.04854214
-1.71385693,2.84785714,0.01329726,0.02436984,0.11836305,0.75113388,0.00625642,0.14821545,0.45741283,2.10222942
-1.70785393,2.90676161,0.01312039,0.02458717,0.12283514,0.75852465,0.00644768,0.14939261,0.47926999,2.15108598
-1.70185093,2.96340559,0.01287226,0.02498785,0.12738563,0.76811339,0.00665677,0.15019634,0.50126096,2.19500174
-1.69584792,3.01767836,0.01256004,0.02554072,0.13202007,0.77978902,0.00688140,0.15063605,0.52332951,2.23398332
-1.68984492,3.06961609,0.01219213,0.02621885,0.13675077,0.79347141,0.00712010,0.15073380,0.54544355,2.26814670
-1.68384192,3.11938431,0.01177786,0.02699985,0.14159545,0.80910588,0.00737221,0.15052296,0.56759213,2.29770601
-1.67783892,3.16725464,0.01132721,0.02786597,0.14657534,0.82665573,0.00763778,0.15004651,0.58978097,2.32295889
-1.67183592,3.21357652,0.01085043,0.02880394,0.15171298,0.84609334,0.00791747,0.14935509,0.61202685,2.34426899
-1.66583292,3.25874527,0.01035774,0.02980480,0.15702978,0.86739012,0.00821240,0.14850472,0.63435081,2.36204636
-1.65982991,3.30316791,0.00985898,0.03086339,0.16254330,0.89050593,0.00852403,0.14755454,0.65677090,2.37672667
-1.65382691,3.34722832,0.00936338,0.03197791,0.16826465,0.91537836,0.00885396,0.14656440,0.67929448,2.38874993
-1.64782391,3.39125337,0.00887925,0.03314917,0.17419590,0.94191268,0.00920377,0.14559260,0.70191074,2.39853993
-1.64182091,3.43548181,0.00841383,0.03437997,0.18032780,0.96997282,0.00957482,0.14469368,0.72458382,2.40648507
-1.63581791,3.48003743,0.00797309,0.03567428,0.18663795,0.99937415,0.00996812,0.14391651,0.74724697,2.41292160
-1.62981491,3.52490802,0.00756173,0.03703648,0.19308944,1.02987851,0.01038416,0.14330264,0.76979804,2.41811984
-1.62381191,3.56993124,0.00718304,0.03847059,0.19963027,1.06119188,0.01082279,0.14288496,0.79209680,2.42227414
-1.61780890,3.61478832,0.00683902,0.03997955,0.20619337,1.09296510,0.01128311,0.14268683,0.81396431,2.42549672
-1.61180590,3.65900600,0.00653038,0.04156460,0.21269752,1.12479776,0.01176345,0.14272147,0.83518432,2.42781585
-1.60580290,3.70196677,0.00625669,0.04322469,0.21904897,1.15624518,0.01226130,0.14299187,0.85550697,2.42917810
-1.59979990,3.74292695,0.00601653,0.04495610,0.22514384,1.18682841,0.01277335,0.14349101,0.87465453,2.42945460
-1.59379690,3.78104180,0.00580763,0.04675210,0.23087112,1.21604667,0.01329554,0.14420247,0.89232906,2.42845071
-1.58779390,3.81539637,0.00562709,0.04860280,0.23611629,1.24339196,0.01382309,0.14510134,0.90822160,2.42591869
-1.58179090,3.84504062,0.00547158,0.05049510,0.24076516,1.26836486,0.01435067,0.14615538,0.92202256,2.42157245
-1.57578789,3.86902699,0.00533752,0.05241287,0.24470801,1.29049098,0.01487244,0.14732641,0.93343278,2.41510383
-1.56978489,3.88644872,0.00522124,0.05433711,0.24784363,1.30933710,0.01538227,0.14857182,0.94217469,2.40619938
-1.56378189,3.89647684,0.00511922,0.05624637,0.25008319,1.32452633,0.01587381,0.14984617,0.94800321,2.39455703
-1.55777889,3.89839448,0.00502815,0.05811720,0.25135365,1.33575142,0.01634068,0.15110281,0.95071567,2.37990189
-1.55177589,3.89162674,0.00494511,0.05992468,0.25160068,1.34278571,0.01677660,0.15229553,0.95016056,2.36200053
-1.54577289,3.87576520,0.00486765,0.06164306,0.25079077,1.34549123,0.01717550,0.15338005,0.94624444,2.34067340
-1.53976988,3.85058624,0.00479383,0.06324640,0.24891265,1.34382367,0.01753168,0.15431556,0.93893704,2.31580505
-1.53376688,3.81606270,0.00472229,0.06470928,0.24597780,1.33783415,0.01783990,0.15506597,0.92827420,2.28735190
-1.52776388,3.77236913,0.00465223,0.06600744,0.24202013,1.32766787,0.01809548,0.15560120,0.91435865,2.25534770
-1.52176088,3.71988069,0.00458343,0.06711854,0.23709487,1.31356007,0.01829437,0.15589816,0.89735878,2.21990667
-1.51575788,3.65916658,0.00451616,0.06802270,0.23127670,1.29582946,0.01843327,0.15594171,0.87750535,2.18122449
-1.50975488,3.59097873,0.00445118,0.06870321,0.22465737,1.27487001,0.01850962,0.15572535,0.85508669,2.13957741
-1.50375188,3.51623662,0.00438965,0.06914697,0.21734273,1.25114133,0.01852171,0.15525180,0.83044236,2.09531967
-1.49774887,3.43600927,0.00433304,0.06934503,0.20944953,1.22515845,0.01846871,0.15453338,0.80395581,2.04887943
-1.49174587,3.35149530,0.00428306,0.06929289,0.20110208,1.19748139,0.01835066,0.15359221,0.77604630,2.00075339
-1.48574287,3.26400162,0.00424157,0.06899083,0.19242884,1.16870503,0.01816855,0.15246015,0.74716033,1.95150015
-1.47973987,3.17492151,0.00421049,0.06844404,0.18355920,1.13944954,0.01792430,0.15117861,0.71776302,1.90173238
-1.47373687,3.08571225,0.00419169,0.06766268,0.17462054,1.11035146,0.01762077,0.14979804,0.68832948,1.85210777
-1.46773387,2.99787260,0.00418692,0.06666180,0.16573556,1.08205564,0.01726174,0.14837724,0.65933650,1.80331869
-1.46173087,2.91292003,0.00419774,0.06546112,0.15702008,1.05520771,0.01685187,0.14698235,0.63125455,1.75608054
-1.45572786,2.83236755,0.00422542,0.06408474,0.14858129,1.03044700,0.01639669,0.14568566,0.60454030,1.71111872
-1.44972486,2.75770002,0.00427088,0.06256066,0.14051643,1.00839955,0.01590248,0.14456410,0.57962955,1.66915434
-1.44372186,2.69034979,0.00433463,0.06092025,0.13291191,0.98967092,0.01537621,0.14369755,0.55693065,1.63088866
-1.43771886,2.63167155,0.00441675,0.05919756,0.12584286,0.97483849,0.01482542,0.14316692,0.53681836,1.59698671
-1.43171586,2.58291649,0.00451682,0.05742864,0.11937306,0.96444298,0.01425808,0.14305210,0.51962815,1.56806027
-1.42571286,2.54520602,0.00463393,0.05565065,0.11355511,0.95897907,0.01368243,0.14342981,0.50565091,1.54465085
-1.41970985,2.51950567,0.00476665,0.05390108,0.10843090,0.95888509,0.01310684,0.14437136,0.49512811,1.52721317
-1.41370685,2.50659961,0.00491309,0.05221687,0.10403230,0.96453188,0.01253960,0.14594051,0.48824745,1.51609996
-1.40770385,2.50706692,0.00507085,0.05063353,0.10038187,0.97621116,0.01198877,0.14819138,0.48513909,1.51154865
-1.40170085,2.52126047,0.00523717,0.04918431,0.09749377,0.99412370,0.01146197,0.15116656,0.48587252,1.51367087
-1.39569785,2.54928955,0.00540890,0.04789948,0.09537468,1.01836802,0.01096624,0.15489546,0.49045438,1.52244518
-1.38969485,2.59100731,0.00558263,0.04680562,0.09402464,1.04893008,0.01050788,0.15939298,0.49882705,1.53771382
-1.38369185,2.64600398,0.00575476,0.04592503,0.09343802,1.08567465,0.01009232,0.16465854,0.51086857,1.55918362
-1.37768884,2.71360674,0.00592162,0.04527532,0.09360426,1.12833922,0.00972402,0.17067553,0.52639366,1.58643149
-1.37168584,2.79288668,0.00607955,0.04486908,0.09450874,1.17653084,0.00940643,0.17741119,0.54515616,1.61891414
-1.36568284,2.88267329,0.00622500,0.04471369,0.09613338,1.22972660,0.00914196,0.18481688,0.56685290,1.65598212
-1.35967984,2.98157619,0.00635467,0.04481135,0.09845730,1.28727806,0.00893197,0.19282892,0.59112892,1.69689719
-1.35367684,3.08801385,0.00646560,0.04515916,0.10145727,1.34842000,0.00877686,0.20136968,0.61758410,1.74085276
-1.34767384,3.20024831,0.00655524,0.04574943,0.10510810,1.41228326,0.00867612,0.21034919,0.64578101,1.78699616
-1.34167084,3.31642508,0.00662151,0.04657000,0.10938293,1.47791186,0.00862851,0.21966698,0.67525372,1.83445186
-1.33566783,3.43461654,0.00666292,0.04760485,0.11425333,1.54428366,0.00863215,0.22921421,0.70551749,1.88234467
-1.32966483,3.55286763,0.00667855,0.04883456,0.11968933,1.61033431,0.00868470,0.23887601,0.73607885,1.92982172
-1.32366183,3.66924195,0.00666809,0.05023705,0.12565934,1.67498343,0.00878356,0.24853392,0.76644587,1.97607243
-1.31765883,3.78186683,0.00663185,0.05178822,0.13212993,1.73716249,0.00892599,0.25806836,0.79613821,2.02034562
-1.31165583,3.88897575,0.00657071,0.05346268,0.13906552,1.79584303,0.00910935,0.26736111,0.82469666,2.06196319
-1.30565283,3.98894671,0.00648613,0.05523438,0.14642804,1.85006457,0.00933119,0.27629767,0.85169182,2.10033002
-1.29964982,4.08033556,0.00638002,0.05707735,0.15417653,1.89896094,0.00958937,0.28476945,0.87673166,2.13493999
-1.29364682,4.16190325,0.00625477,0.05896620,0.16226674,1.94178413,0.00988222,0.29267581,0.89946784,2.16537833
-1.28764382,4.23263666,0.00611308,0.06087671,0.17065078,1.97792490,0.01020852,0.29992577,0.91960053,2.19132061
-1.28164082,4.29176254,0.00595796,0.06278623,0.17927688,2.00692918,0.01056755,0.30643956,0.93688178,2.21252901
-1.27563782,4.33875491,0.00579260,0.06467401,0.18808921,2.02850989,0.01095907,0.31214981,0.95111744,2.22884656
-1.26963482,4.37333592,0.00562029,0.06652147,0.19702797,2.04255372,0.01138326,0.31700248,0.96216769,2.24019012
-1.26363182,4.39547091,0.00544438,0.06831227,0.20602960,2.04912250,0.01184058,0.32095744,0.96994638,2.24654290
-1.25762881,4.40535821,0.00526818,0.07003239,0.21502728,2.04844940,0.01233169,0.32398886,0.97441934,2.24794718
-1.25162581,4.40341441,0.00509492,0.07167001,0.22395158,2.04092993,0.01285723,0.32608526,0.97560191,2.24449793
-1.24562281,4.39025587,0.00492766,0.07321539,0.23273145,2.02710813,0.01341769,0.32724927,0.97355589,2.23633760
-1.23961981,4.36667717,0.00476931,0.07466063,0.24129533,2.00765848,0.01401319,0.32749721,0.96838607,2.22365240
-1.23361681,4.33362710,0.00462256,0.07599937,0.24957251,1.98336412,0.01464328,0.32685837,0.96023673,2.20667005
-1.22761381,4.29218290,0.00448985,0.07722647,0.25749452,1.95509207,0.01530677,0.32537411,0.94928789,2.18565876
-1.22161081,4.24352304,0.00437337,0.07833762,0.26499670,1.92376641,0.01600155,0.32309671,0.93575177,2.16092717
-1.21560780,4.18889912,0.00427504,0.07932905,0.27201967,1.89034009,0.01672445,0.32008804,0.91986919,2.13282452
-1.20960480,4.12960720,0.00419650,0.08019712,0.27851082,1.85576642,0.01747112,0.31641808,0.90190618,2.10174085
-1.20360180,4.06695894,0.00413912,0.08093801,0.28442551,1.82097109,0.01823599,0.31216325,0.88215041,2.06810620
-1.19759880,4.00225290,0.00410396,0.08154750,0.28972821,1.78682557,0.01901220,0.30740465,0.86090776,2.03238863
-1.19159580,3.93674652,0.00409181,0.08202074,0.29439329,1.75412284,0.01979171,0.30222622,0.83849852,1.99509047
-1.18559280,3.87162922,0.00410314,0.08235213,0.29840545,1.72355606,0.02056530,0.29671280,0.81525354,1.95674249
-1.17958979,3.80799721,0.00413811,0.08253534,0.30175993,1.69570102,0.02132278,0.29094832,0.79150993,1.91789601
-1.17358679,3.74683073,0.00419656,0.08256331,0.30446226,1.67100274,0.02205315,0.28501395,0.76760644,1.87911294
-1.16758379,3.68897428,0.00427799,0.08242850,0.30652776,1.64976688,0.02274489,0.27898645,0.74387851,1.84095408
-1.16158079,3.63512062,0.00438157,0.08212311,0.30798063,1.63215591,0.02338617,0.27293664,0.72065300,1.80396614
-1.15557779,3.58579906,0.00450612,0.08163946,0.30885287,1.61819047,0.02396528,0.26692819,0.69824268,1.76866805
-1.14957479,3.54136863,0.00465008,0.08097040,0.30918294,1.60775543,0.02447086,0.26101661,0.67694062,1.73553714
-1.14357179,3.50201641,0.00481156,0.08010980,0.30901424,1.60061067,0.02489234,0.25524864,0.65701469,1.70499605
-1.13756878,3.46776107,0.00498830,0.07905305,0.30839358,1.59640593,0.02522025,0.24966183,0.63870220,1.67740078
-1.13156578,3.43846159,0.00517770,0.07779754,0.30736953,1.59469907,0.02544656,0.24428462,0.62220507,1.65303066
-1.12556278,3.41383073,0.00537684,0.07634318,0.30599090,1.59497693,0.02556498,0.23913659,0.60768549,1.63208058
-1.11955978,3.39345249,0.00558251,0.07469277,0.30430520,1.59667797,0.02557117,0.23422905,0.59526243,1.61465584
-1.11355678,3.37680279,0.00579123,0.07285230,0.30235737,1.59921552,0.02546301,0.22956579,0.58500894,1.60076968
-1.10755378,3.36327234,0.00599933,0.07083119,0.30018851,1.60200073,0.02524062,0.22514408,0.57695054,1.59034360
-1.10155078,3.35219039,0.00620299,0.06864237,0.29783498,1.60446416,0.02490650,0.22095566,0.57106461,1.58321026
-1.09554777,3.34284835,0.00639828,0.06630212,0.29532754,1.60607516,0.02446541,0.21698780,0.56728084,1.57911865
-1.08954477,3.33452207,0.00658127,0.06382992,0.29269082,1.60635816,0.02392429,0.21322430,0.56548284,1.57774128
-1.08354177,3.32649175,0.00674811,0.06124802,0.28994291,1.60490534,0.02329207,0.20964638,0.56551065,1.57868285
-1.07753877,3.31805891,0.00689508,0.05858094,0.28709525,1.60138516,0.02257939,0.20623345,0.56716432,1.58149012
