energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.63731866,0.38537087,0.04594493,0.01619645,0.00010708,0.00956947,0.04019513,0.30964025,0.00016504,0.03862566
-4.63131566,0.35454257,0.04229391,0.01656473,0.00009424,0.00879330,0.03891540,0.28072309,0.00014267,0.04050591
-4.62531266,0.32801996,0.03916353,0.01731717,0.00008238,0.00816221,0.03847661,0.25481267,0.00012283,0.04318235
-4.61930965,0.30605998,0.03658725,0.01849986,0.00007150,0.00769142,0.03898569,0.23204137,0.00010529,0.04672522
-4.61330665,0.28885626,0.03459162,0.02016236,0.00006163,0.00739609,0.04055601,0.21247750,0.00008982,0.05120702
-4.60730365,0.27654515,0.03319693,0.02235769,0.00005274,0.00729151,0.04330768,0.19613093,0.00007622,0.05670203
-4.60130065,0.26921267,0.03241794,0.02514215,0.00004482,0.00739322,0.04736737,0.18295998,0.00006434,0.06328584
-4.59529765,0.26690180,0.03226472,0.02857488,0.00003782,0.00771705,0.05286771,0.17287895,0.00005400,0.07103454
-4.58929465,0.26961937,0.03274330,0.03271728,0.00003169,0.00827914,0.05994588,0.16576592,0.00004505,0.08002369
-4.58329165,0.27734216,0.03385626,0.03763193,0.00002636,0.00909575,0.06874149,0.16147048,0.00003736,0.09032680
-4.57728864,0.29002159,0.03560317,0.04338135,0.00002177,0.01018304,0.07939352,0.15982100,0.00003080,0.10201351
-4.57128564,0.30758691,0.03798070,0.05002628,0.00001786,0.01155669,0.09203630,0.16063126,0.00002523,0.11514718
-4.56528264,0.32994652,0.04098260,0.05762369,0.00001454,0.01323131,0.10679469,0.16370613,0.00002055,0.12978206
-4.55927964,0.35698736,0.04459932,0.06622437,0.00001176,0.01521983,0.12377827,0.16884641,0.00001665,0.14595996
-4.55327664,0.38857261,0.04881746,0.07587033,0.00000944,0.01753269,0.14307499,0.17585254,0.00001343,0.16370656
-4.54727364,0.42453781,0.05361895,0.08659196,0.00000753,0.02017698,0.16474418,0.18452743,0.00001080,0.18302743
-4.54127064,0.46468570,0.05898013,0.09840512,0.00000597,0.02315556,0.18880943,0.19467834,0.00000869,0.20390388
-4.53526763,0.50878046,0.06487068,0.11130827,0.00000470,0.02646605,0.21525160,0.20611807,0.00000704,0.22628894
-4.52926463,0.55654164,0.07125258,0.12527978,0.00000368,0.03010003,0.24400220,0.21866546,0.00000579,0.25010349
-4.52326163,0.60763865,0.07807915,0.14027563,0.00000288,0.03404220,0.27493779,0.23214561,0.00000490,0.27523310
-4.51725863,0.66168628,0.08529418,0.15622755,0.00000225,0.03826976,0.30787561,0.24638986,0.00000436,0.30152550
-4.51125563,0.71824198,0.09283147,0.17304191,0.00000176,0.04275199,0.34257093,0.26123575,0.00000414,0.32878923
-4.50525263,0.77680544,0.10061457,0.19059938,0.00000140,0.04745004,0.37871645,0.27652731,0.00000426,0.35679352
-4.49924962,0.83682095,0.10855708,0.20875553,0.00000115,0.05231709,0.41594408,0.29211561,0.00000474,0.38526968
-4.49324662,0.89768296,0.11656334,0.22734240,0.00000098,0.05729882,0.45382920,0.30785990,0.00000564,0.41391418
-4.48724362,0.95874490,0.12452970,0.24617117,0.00000089,0.06233416,0.49189766,0.32362926,0.00000702,0.44239335
-4.48124062,1.01933129,0.13234627,0.26503572,0.00000088,0.06735645,0.52963519,0.33930496,0.00000898,0.47034983
-4.47523762,1.07875298,0.13989922,0.28371719,0.00000094,0.07229491,0.56649937,0.35478326,0.00001166,0.49741053
-4.46923462,1.13632489,0.14707346,0.30198929,0.00000107,0.07707639,0.60193347,0.36997881,0.00001522,0.52319600
-4.46323162,1.19138581,0.15375573,0.31962416,0.00000129,0.08162731,0.63538197,0.38482825,0.00001986,0.54733070
-4.45722861,1.24331921,0.15983790,0.33639869,0.00000159,0.08587582,0.66630706,0.39929393,0.00002585,0.56945405
-4.45122561,1.29157432,0.16522040,0.35210075,0.00000199,0.08975396,0.69420539,0.41336757,0.00003349,0.58923153
-4.44522261,1.33568630,0.16981556,0.36653546,0.00000252,0.09319987,0.71862449,0.42707337,0.00004315,0.60636551
-4.43921961,1.37529445,0.17355080,0.37953077,0.00000318,0.09615982,0.73917797,0.44047049,0.00005525,0.62060525
-4.43321661,1.41015756,0.17637145,0.39094251,0.00000401,0.09859006,0.75555892,0.45365460,0.00007030,0.63175557
-4.42721361,1.44016545,0.17824310,0.40065836,0.00000503,0.10045841,0.76755082,0.46675817,0.00008888,0.63968376
-4.42121061,1.46534595,0.17915331,0.40860075,0.00000627,0.10174539,0.77503539,0.47994944,0.00011162,0.64432447
-4.41520760,1.48586693,0.17911263,0.41472855,0.00000777,0.10244505,0.77799713,0.49342989,0.00013927,0.64568216
-4.40920460,1.50203306,0.17815493,0.41903744,0.00000958,0.10256525,0.77652419,0.50743014,0.00017263,0.64383121
-4.40320160,1.51427737,0.17633693,0.42155901,0.00001171,0.10212749,0.77080570,0.52220445,0.00021257,0.63891346
-4.39719860,1.52314793,0.17373696,0.42235870,0.00001424,0.10116635,0.76112553,0.53802371,0.00026005,0.63113353
-4.39119560,1.52929016,0.17045311,0.42153271,0.00001718,0.09972839,0.74785297,0.55516729,0.00031606,0.62075199
-4.38519260,1.53342548,0.16660076,0.41920404,0.00002059,0.09787078,0.73143065,0.57391394,0.00038166,0.60807689
-4.37918959,1.53632737,0.16230965,0.41551794,0.00002451,0.09565953,0.71236040,0.59453200,0.00045791,0.59345386
-4.37318659,1.53879556,0.15772061,0.41063690,0.00002898,0.09316757,0.69118755,0.61726924,0.00054588,0.57725552
-4.36718359,1.54162971,0.15298206,0.40473553,0.00003403,0.09047257,0.66848448,0.64234273,0.00064661,0.55987042
-4.36118059,1.54560328,0.14824651,0.39799552,0.00003969,0.08765480,0.64483407,0.66992901,0.00076109,0.54169210
-4.35517759,1.55143870,0.14366703,0.39060077,0.00004597,0.08479487,0.62081356,0.70015495,0.00089022,0.52310870
-4.34917459,1.55978462,0.13939397,0.38273296,0.00005287,0.08197169,0.59697951,0.73308947,0.00103478,0.50449343
-4.34317159,1.57119578,0.13557185,0.37456765,0.00006041,0.07926045,0.57385423,0.76873659,0.00119539,0.48619609
-4.33716858,1.58611614,0.13233660,0.36627087,0.00006854,0.07673084,0.55191399,0.80702975,0.00137248,0.46853603
-4.33116558,1.60486541,0.12981306,0.35799635,0.00007724,0.07444546,0.53157931,0.84782786,0.00156623,0.45179636
-4.32516258,1.62762928,0.12811292,0.34988328,0.00008645,0.07245855,0.51320724,0.89091304,0.00177658,0.43621969
-4.31915958,1.65445338,0.12733286,0.34205458,0.00009611,0.07081487,0.49708586,0.93599022,0.00200317,0.42200512
-4.31315658,1.68524075,0.12755301,0.33461568,0.00010611,0.06954891,0.48343071,0.98268865,0.00224536,0.40930646
-4.30715358,1.71975283,0.12883572,0.32765359,0.00011636,0.06868436,0.47238312,1.03056539,0.00250213,0.39823161
-4.30115058,1.75761375,0.13122439,0.32123640,0.00012673,0.06823374,0.46401017,1.07911074,0.00277218,0.38884272
-4.29514757,1.79831768,0.13474264,0.31541293,0.00013709,0.06819841,0.45830624,1.12775563,0.00305384,0.38115728
-4.28914457,1.84123894,0.13939350,0.31021267,0.00014730,0.06856867,0.45519582,1.17588081,0.00334514,0.37514972
-4.28314157,1.88564488,0.14515877,0.30564590,0.00015719,0.06932412,0.45453749,1.22282788,0.00364380,0.37075370
-4.27713857,1.93071110,0.15199862,0.30170404,0.00016660,0.07043427,0.45612899,1.26791181,0.00394725,0.36786472
-4.27113557,1.97553885,0.15985128,0.29836013,0.00017539,0.07185928,0.45971321,1.31043483,0.00425268,0.36634336
-4.26513257,2.01917443,0.16863308,0.29556969,0.00018338,0.07355092,0.46498505,1.34970147,0.00455709,0.36601887
-4.25912956,2.06063016,0.17823869,0.29327172,0.00019044,0.07545373,0.47159917,1.38503421,0.00485731,0.36669327
-4.25312656,2.09890677,0.18854186,0.29139015,0.00019644,0.07750632,0.47917842,1.41578948,0.00515008,0.36814588
-4.24712356,2.13301653,0.19939652,0.28983554,0.00020125,0.07964283,0.48732305,1.44137357,0.00543208,0.37013848
-4.24112056,2.16200695,0.21063851,0.28850721,0.00020479,0.08179453,0.49562044,1.46125787,0.00570000,0.37242078
-4.23511756,2.18498421,0.22208777,0.28729566,0.00020698,0.08389153,0.50365537,1.47499294,0.00595062,0.37473646
-4.22911456,2.20113590,0.23355125,0.28608543,0.00020777,0.08586454,0.51102044,1.48222103,0.00618084,0.37682944
-4.22311156,2.20975235,0.24482629,0.28475813,0.00020716,0.08764663,0.51732662,1.48268644,0.00638772,0.37845048
-4.21710855,2.21024592,0.25570470,0.28319574,0.00020515,0.08917507,0.52221348,1.47624337,0.00656860,0.37936375
-4.21110555,2.20216756,0.26597726,0.28128405,0.00020179,0.09039296,0.52535891,1.46286100,0.00672110,0.37935322
-4.20510255,2.18522018,0.27543864,0.27891610,0.00019713,0.09125078,0.52648796,1.44262547,0.00684316,0.37822881
-4.19909955,2.15926825,0.28389258,0.27599548,0.00019128,0.09170785,0.52538044,1.41573873,0.00693313,0.37583175
-4.19309655,2.12434338,0.29115716,0.27243952,0.00018435,0.09173342,0.52187715,1.38251433,0.00698977,0.37203930
-4.18709355,2.08064556,0.29707005,0.26818204,0.00017647,0.09130758,0.51588423,1.34337019,0.00701232,0.36676835
-4.18109055,2.02854020,0.30149339,0.26317577,0.00016777,0.09042186,0.50737580,1.29881879,0.00700048,0.35997789
-4.17508754,1.96855090,0.30431829,0.25739417,0.00015843,0.08907953,0.49639449,1.24945508,0.00695448,0.35167018
-4.16908454,1.90134849,0.30546866,0.25083275,0.00014859,0.08729556,0.48305000,1.19594265,0.00687506,0.34189063
-4.16308154,1.82773663,0.30490424,0.24350972,0.00013841,0.08509631,0.46751581,1.13899864,0.00676350,0.33072640
-4.15707854,1.74863455,0.30262270,0.23546601,0.00012806,0.08251889,0.45002407,1.07937806,0.00662162,0.31830370
-4.15107554,1.66505777,0.29866069,0.22676472,0.00011768,0.07961032,0.43085910,1.01785805,0.00645174,0.30478408
-4.14507254,1.57809730,0.29309384,0.21748991,0.00010740,0.07642647,0.41034960,0.95522264,0.00625671,0.29035980
-4.13906953,1.48889824,0.28603562,0.20774492,0.00009736,0.07303080,0.38886011,0.89224847,0.00603984,0.27524844
-4.13306653,1.39863833,0.27763522,0.19765018,0.00008765,0.06949302,0.36678192,0.82969189,0.00580489,0.25968715
-4.12706353,1.30850726,0.26807436,0.18734071,0.00007838,0.06588774,0.34452396,0.76827783,0.00555601,0.24392662
-4.12106053,1.21968702,0.25756329,0.17696330,0.00006961,0.06229294,0.32250370,0.70869047,0.00529770,0.22822507
-4.11505753,1.13333402,0.24633604,0.16667344,0.00006141,0.05878865,0.30113868,0.65156586,0.00503474,0.21284246
-4.10905453,1.05056286,0.23464510,0.15663225,0.00005381,0.05545555,0.28083862,0.59748658,0.00477211,0.19803501
-4.10305153,0.97243226,0.22275569,0.14700329,0.00004683,0.05237362,0.26199826,0.54697801,0.00451495,0.18405032
-4.09704852,0.89993275,0.21093978,0.13794941,0.00004049,0.04962097,0.24499118,0.50050629,0.00426843,0.17112292
-4.09104552,0.83397622,0.19947010,0.12962968,0.00003479,0.04727260,0.23016428,0.45847748,0.00403770,0.15947050
-4.08504252,0.77538701,0.18861413,0.12219644,0.00002970,0.04539930,0.21783315,0.42123762,0.00382781,0.14929063
-4.07903952,0.72489406,0.17862835,0.11579240,0.00002521,0.04406654,0.20827791,0.38907335,0.00364356,0.14075809
-4.07303652,0.68312404,0.16975276,0.11054800,0.00002128,0.04333338,0.20173961,0.36221279,0.00348949,0.13402251
-4.06703352,0.65059482,0.16220581,0.10657878,0.00001790,0.04325139,0.19841691,0.34082625,0.00336972,0.12920646
-4.06103052,0.62770928,0.15617974,0.10398296,0.00001501,0.04386353,0.19846289,0.32502663,0.00328791,0.12640372
-4.05502751,0.61474895,0.15183647,0.10283920,0.00001260,0.04520306,0.20198201,0.31486932,0.00324714,0.12567783
-4.04902451,0.61186782,0.14930399,0.10320450,0.00001062,0.04729231,0.20902696,0.31035144,0.00324982,0.12706065
-4.04302151,0.61908596,0.14867333,0.10511227,0.00000906,0.05014162,0.21959573,0.31141062,0.00329764,0.13055118
-4.03701851,0.63628364,0.14999622,0.10857081,0.00000789,0.05374820,0.23362866,0.31792331,0.00339147,0.13611440
-4.03101551,0.66319607,0.15328334,0.11356199,0.00000710,0.05809514,0.25100597,0.32970296,0.00353131,0.14368042
-4.02501251,0.69940955,0.15850335,0.12004042,0.00000670,0.06315055,0.27154572,0.34649837,0.00371624,0.15314392
-4.01900950,0.74435955,0.16558277,0.12793319,0.00000671,0.06886698,0.29500271,0.36799267,0.00394439,0.16436397
-4.01300650,0.79733166,0.17440667,0.13714021,0.00000715,0.07518106,0.32106854,0.39380332,0.00421294,0.17716457
-4.00700350,0.85746610,0.18482041,0.14753534,0.00000807,0.08201367,0.34937314,0.42348370,0.00451809,0.19133582
-4.00100050,0.92376652,0.19663233,0.15896840,0.00000956,0.08927038,0.37948807,0.45652663,0.00485516,0.20663610
-3.99499750,0.99511373,0.20961763,0.17126807,0.00001171,0.09684262,0.41093196,0.49237020,0.00521859,0.22279517
-3.98899450,1.07028478,0.22352329,0.18424583,0.00001464,0.10460922,0.44317798,0.53040636,0.00560209,0.23951849
-3.98299150,1.14797749,0.23807410,0.19770083,0.00001854,0.11243865,0.47566365,0.56999211,0.00599876,0.25649256
-3.97698849,1.22684025,0.25297974,0.21142572,0.00002359,0.12019173,0.50780271,0.61046352,0.00640121,0.27339141
-3.97098549,1.30550676,0.26794276,0.22521331,0.00003005,0.12772488,0.53899900,0.65115222,0.00680183,0.28988409
-3.96498249,1.38263450,0.28266720,0.23886381,0.00003822,0.13489379,0.56866183,0.69140399,0.00719289,0.30564286
-3.95897949,1.45694614,0.29686777,0.25219248,0.00004843,0.14155734,0.59622239,0.73059890,0.00756686,0.32035201
-3.95297649,1.52727194,0.31027911,0.26503747,0.00006109,0.14758182,0.62115075,0.76817207,0.00791662,0.33371686
-3.94697349,1.59259179,0.32266494,0.27726729,0.00007665,0.15284498,0.64297253,0.80363441,0.00823568,0.34547267
-3.94097049,1.65207460,0.33382652,0.28878788,0.00009565,0.15724007,0.66128476,0.83659208,0.00851843,0.35539296
-3.93496748,1.70511332,0.34361029,0.29954855,0.00011866,0.16067944,0.67576995,0.86676384,0.00876036,0.36329704
-3.92896448,1.75135355,0.35191414,0.30954674,0.00014630,0.16309771,0.68620800,0.89399513,0.00895823,0.36905624
-3.92296148,1.79071411,0.35869195,0.31883109,0.00017928,0.16445424,0.69248498,0.91826812,0.00911022,0.37259852
-3.91695848,1.82339792,0.36395630,0.32750260,0.00021832,0.16473485,0.69459867,0.93970674,0.00921607,0.37391135
-3.91095548,1.84989239,0.36777892,0.33571372,0.00026420,0.16395266,0.69266020,0.95857634,0.00927707,0.37304251
-3.90495248,1.87095852,0.37028889,0.34366518,0.00031768,0.16214802,0.68689181,0.97527753,0.00929613,0.37009883
-3.89894947,1.88760884,0.37166863,0.35160065,0.00037957,0.15938751,0.67762077,0.99033410,0.00927766,0.36524283
-3.89294647,1.90107442,0.37214755,0.35979918,0.00045063,0.15576207,0.66526953,1.00437542,0.00922752,0.35868745
-3.88694347,1.91276232,0.37199385,0.36856586,0.00053159,0.15138430,0.65034255,1.01811372,0.00915279,0.35068900
-3.88094047,1.92420466,0.37150455,0.37822069,0.00062308,0.14638503,0.63341034,1.03231712,0.00906163,0.34153858
-3.87493747,1.93700151,0.37099428,0.38908642,0.00072567,0.14090934,0.61509138,1.04777947,0.00896294,0.33155251
-3.86893447,1.95275982,0.37078321,0.40147545,0.00083976,0.13511219,0.59603251,1.06528809,0.00886617,0.32106194
-3.86293147,1.97303085,0.37118464,0.41567670,0.00096560,0.12915373,0.57688871,1.08559107,0.00878096,0.31040216
-3.85692846,1.99924873,0.37249289,0.43194262,0.00110324,0.12319461,0.55830294,1.10936512,0.00871682,0.29990201
-3.85092546,2.03267272,0.37497182,0.45047724,0.00125252,0.11739131,0.54088681,1.13718575,0.00868286,0.28987386
-3.84492246,2.07433560,0.37884463,0.47142551,0.00141302,0.11189180,0.52520275,1.16950081,0.00868746,0.28060432
-3.83891946,2.12500021,0.38428536,0.49486457,0.00158405,0.10683143,0.51174820,1.20660870,0.00873801,0.27234620
-3.83291646,2.18512590,0.39141236,0.52079728,0.00176466,0.10232950,0.50094237,1.24864205,0.00884063,0.26531178
-3.82691346,2.25484629,0.40028404,0.54914833,0.00195360,0.09848617,0.49311576,1.29555773,0.00900001,0.25966769
-3.82091046,2.33395891,0.41089717,0.57976313,0.00214936,0.09538022,0.48850284,1.34713334,0.00921918,0.25553140
-3.81490745,2.42192720,0.42318749,0.61240948,0.00235018,0.09306731,0.48723777,1.40297062,0.00949946,0.25296938
-3.80890445,2.51789438,0.43703292,0.64678210,0.00255406,0.09157900,0.48935332,1.46250520,0.00984032,0.25199693
-3.80290145,2.62070873,0.45225888,0.68250977,0.00275882,0.09092246,0.49478275,1.52502261,0.01023942,0.25257953
-3.79689845,2.72895872,0.46864562,0.71916474,0.00296214,0.09108079,0.50336441,1.58967956,0.01069262,0.25463562
-3.79089545,2.84101686,0.48593711,0.75627422,0.00316160,0.09201397,0.51484900,1.65552966,0.01119405,0.25804064
-3.78489245,2.95509014,0.50385117,0.79333330,0.00335476,0.09366046,0.52890883,1.72155266,0.01173628,0.26263215
-3.77888944,3.06927513,0.52209025,0.82981897,0.00353924,0.09593921,0.54514912,1.78668571,0.01231046,0.26821582
-3.77288644,3.18161574,0.54035251,0.86520455,0.00371275,0.09875227,0.56312058,1.84985572,0.01290656,0.27457208
-3.76688344,3.29016133,0.55834264,0.89897420,0.00387318,0.10198770,0.58233320,1.91001151,0.01351358,0.28146321
-3.76088044,3.39302334,0.57578208,0.93063681,0.00401867,0.10552284,0.60227061,1.96615444,0.01411988,0.28864069
-3.75487744,3.48842845,0.59241820,0.95973895,0.00414765,0.10922785,0.62240483,2.01736668,0.01471343,0.29585264
-3.74887444,3.57476661,0.60803216,0.98587645,0.00425887,0.11296936,0.64221082,2.06283608,0.01528212,0.30285100
-3.74287144,3.65063271,0.62244520,1.00870422,0.00435147,0.11661419,0.66118068,2.10187689,0.01581411,0.30939849
-3.73686843,3.71486061,0.63552334,1.02794424,0.00442497,0.12003308,0.67883695,2.13394579,0.01629808,0.31527499
-3.73086543,3.76654903,0.64718029,1.04339147,0.00447929,0.12310419,0.69474483,2.15865291,0.01672358,0.32028329
-3.72486243,3.80507875,0.65737877,1.05491761,0.00451471,0.12571642,0.70852289,2.17576756,0.01708124,0.32425397
-3.71885943,3.83012099,0.66613017,1.06247289,0.00453189,0.12777231,0.71985220,2.18521889,0.01736305,0.32704940
-3.71285643,3.84163746,0.67349302,1.06608580,0.00453179,0.12919057,0.72848342,2.18709161,0.01756258,0.32856669
-3.70685343,3.83987220,0.67957016,1.06586110,0.00451562,0.12990806,0.73424190,2.18161715,0.01767507,0.32873949
-3.70085043,3.82533628,0.68450509,1.06197617,0.00448481,0.12988112,0.73703054,2.16916090,0.01769763,0.32753868
-3.69484742,3.79878600,0.68847760,1.05467597,0.00444092,0.12908633,0.73683046,2.15020612,0.01762923,0.32497195
-3.68884442,3.76119576,0.69169900,1.04426680,0.00438559,0.12752064,0.73369946,2.12533531,0.01747072,0.32108219
-3.68284142,3.71372660,0.69440699,1.03110913,0.00432044,0.12520073,0.72776831,2.09520979,0.01722481,0.31594491
-3.67683842,3.65769167,0.69686038,1.01560953,0.00424705,0.12216190,0.71923515,2.06054827,0.01689593,0.30966474
-3.67083542,3.59451951,0.69933376,0.99821204,0.00416687,0.11845627,0.70835800,2.02210531,0.01649010,0.30237110
-3.66483242,3.52571640,0.70211199,0.97938895,0.00408122,0.11415061,0.69544590,1.98065018,0.01601476,0.29421336
-3.65882941,3.45282860,0.70548459,0.95963115,0.00399121,0.10932367,0.68084869,1.93694698,0.01547849,0.28535549
-3.65282641,3.37740531,0.70973994,0.93943818,0.00389775,0.10406335,0.66494593,1.89173638,0.01489084,0.27597056
-3.64682341,3.30096312,0.71515909,0.91930790,0.00380153,0.09846363,0.64813531,1.84571949,0.01426197,0.26623518
-3.64082041,3.22495246,0.72200927,0.89972602,0.00370305,0.09262154,0.63082070,1.79954407,0.01360245,0.25632417
-3.63481741,3.15072665,0.73053689,0.88115551,0.00360261,0.08663412,0.61340043,1.75379338,0.01292295,0.24640554
-3.62881441,3.07951377,0.74096011,0.86402597,0.00350037,0.08059569,0.59625595,1.70897749,0.01223399,0.23663595
-3.62281141,3.01239190,0.75346104,0.84872326,0.00339636,0.07459533,0.57974119,1.66552723,0.01154568,0.22715686
-3.61680840,2.95026778,0.76817771,0.83557949,0.00329053,0.06871470,0.56417303,1.62379046,0.01086751,0.21809133
-3.61080540,2.89385937,0.78519608,0.82486372,0.00318281,0.06302638,0.54982295,1.58403060,0.01020817,0.20954165
-3.60480240,2.84368247,0.80454244,0.81677362,0.00307314,0.05759253,0.53691024,1.54642705,0.00957538,0.20158770
-3.59879940,2.80004164,0.82617656,0.81142854,0.00296150,0.05246407,0.52559682,1.51107737,0.00897578,0.19428611
-3.59279640,2.76302591,0.84998615,0.80886423,0.00284795,0.04768034,0.51598390,1.47800102,0.00841483,0.18767025
-3.58679340,2.73250929,0.87578294,0.80902970,0.00273267,0.04326909,0.50811058,1.44714425,0.00789682,0.18175081
-3.58079040,2.70815651,0.90330115,0.81178639,0.00261596,0.03924694,0.50195430,1.41838625,0.00742479,0.17651713
-3.57478739,2.68943414,0.93219838,0.81691006,0.00249827,0.03562010,0.49743337,1.39154619,0.00700061,0.17193899
