energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
1.56378189,0.75602227,0.04650342,0.01134318,0.18785933,0.33691349,0.21188582,0.20144828,0.00000000
1.56978489,0.69906447,0.04089390,0.01141225,0.16961246,0.31829959,0.19288135,0.18802844,0.00000000
1.57578789,0.64763254,0.03571636,0.01151721,0.15306737,0.30166132,0.17541625,0.17628892,0.00000000
1.58179090,0.60206352,0.03098117,0.01165001,0.13835411,0.28702166,0.15961681,0.16637157,0.00000000
1.58779390,0.56256647,0.02668940,0.01180136,0.12556715,0.27435403,0.14556930,0.15838756,0.00000000
1.59379690,0.52923171,0.02283389,0.01196108,0.11476742,0.26358775,0.13332255,0.15241798,0.00000000
1.59979990,0.50204219,0.01940049,0.01211842,0.10598490,0.25461468,0.12289122,0.14851494,0.00000000
1.60580290,0.48088625,0.01636925,0.01226246,0.09922123,0.24729659,0.11425954,0.14670284,0.00000000
1.61180590,0.46557077,0.01371580,0.01238250,0.09445244,0.24147286,0.10738519,0.14697965,0.00000000
1.61780890,0.45583412,0.01141258,0.01246844,0.09163137,0.23696811,0.10220318,0.14931820,0.00000000
1.62381191,0.45135819,0.00942999,0.01251119,0.09068992,0.23359946,0.09862956,0.15366709,0.00000000
1.62981491,0.45177907,0.00773746,0.01250292,0.09154090,0.23118304,0.09656479,0.15995149,0.00000000
1.63581791,0.45669621,0.00630436,0.01243739,0.09407960,0.22953958,0.09589666,0.16807363,0.00000000
1.64182091,0.46567984,0.00510076,0.01231010,0.09818502,0.22849894,0.09650289,0.17791313,0.00000000
1.64782391,0.47827687,0.00409804,0.01211845,0.10372092,0.22790342,0.09825319,0.18932729,0.00000000
1.65382691,0.49401542,0.00326935,0.01186178,0.11053678,0.22760996,0.10101104,0.20215142,0.00000000
1.65982991,0.51240839,0.00258994,0.01154134,0.11846876,0.22749128,0.10463513,0.21619952,0.00000000
1.66583292,0.53295643,0.00203730,0.01116018,0.12734086,0.22743602,0.10898067,0.23126535,0.00000000
1.67183592,0.55515088,0.00159132,0.01072301,0.13696636,0.22734811,0.11390054,0.24712415,0.00000000
1.67783892,0.57847698,0.00123423,0.01023594,0.14714967,0.22714564,0.11924656,0.26353516,0.00000000
1.68384192,0.60241792,0.00095053,0.00970622,0.15768865,0.22675930,0.12487078,0.28024496,0.00000000
1.68984492,0.62645988,0.00072688,0.00914199,0.16837745,0.22613075,0.13062705,0.29699179,0.00000000
1.69584792,0.65009836,0.00055194,0.00855190,0.17900993,0.22521100,0.13637273,0.31351079,0.00000000
1.70185093,0.67284570,0.00041615,0.00794487,0.18938345,0.22395904,0.14197068,0.32954000,0.00000000
1.70785393,0.69423986,0.00031155,0.00732974,0.19930308,0.22234079,0.14729146,0.34482699,0.00000000
1.71385693,0.71385403,0.00023160,0.00671503,0.20858609,0.22032848,0.15221563,0.35913600,0.00000000
1.71985993,0.73130674,0.00017095,0.00610871,0.21706635,0.21790040,0.15663619,0.37225500,0.00000000
1.72586293,0.74627193,0.00012529,0.00551797,0.22459872,0.21504111,0.16046086,0.38400270,0.00000000
1.73186593,0.75848847,0.00009118,0.00494911,0.23106297,0.21174189,0.16361426,0.39423476,0.00000000
1.73786893,0.76776838,0.00006588,0.00440741,0.23636717,0.20800149,0.16603975,0.40284917,0.00000000
1.74387194,0.77400320,0.00004727,0.00389710,0.24045024,0.20382688,0.16770079,0.40979015,0.00000000
1.74987494,0.77716802,0.00003368,0.00342134,0.24328356,0.19923400,0.16858179,0.41505054,0.00000000
1.75587794,0.77732254,0.00002382,0.00298223,0.24487144,0.19424827,0.16868827,0.41867221,0.00000000
1.76188094,0.77460907,0.00001673,0.00258091,0.24525048,0.18890486,0.16804634,0.42074454,0.00000000
1.76788394,0.76924718,0.00001167,0.00221763,0.24448764,0.18324842,0.16670136,0.42140074,0.00000000
1.77388694,0.76152498,0.00000808,0.00189185,0.24267720,0.17733251,0.16471602,0.42081233,0.00000000
1.77988994,0.75178756,0.00000556,0.00160237,0.23993657,0.17121837,0.16216760,0.41918167,0.00000000
1.78589295,0.74042269,0.00000380,0.00134746,0.23640134,0.16497335,0.15914481,0.41673311,0.00000000
1.79189595,0.72784455,0.00000258,0.00112499,0.23221950,0.15866881,0.15574404,0.41370298,0.00000000
1.79789895,0.71447626,0.00000175,0.00093251,0.22754530,0.15237782,0.15206553,0.41032896,0.00000000
1.80390195,0.70073192,0.00000118,0.00076742,0.22253293,0.14617252,0.14820924,0.40683928,0.00000000
1.80990495,0.68699914,0.00000081,0.00062703,0.21733036,0.14012155,0.14427097,0.40344248,0.00000000
1.81590795,0.67362289,0.00000057,0.00050864,0.21207360,0.13428750,0.14033867,0.40031800,0.00000000
1.82191096,0.66089155,0.00000043,0.00040965,0.20688166,0.12872458,0.13648926,0.39760831,0.00000000
1.82791396,0.64902574,0.00000038,0.00032756,0.20185241,0.12347673,0.13278595,0.39541294,0.00000000
1.83391696,0.63817069,0.00000040,0.00026004,0.19705959,0.11857620,0.12927641,0.39378468,0.00000000
1.83991996,0.62839238,0.00000049,0.00020497,0.19255101,0.11404262,0.12599158,0.39272826,0.00000000
1.84592296,0.61967768,0.00000068,0.00016041,0.18834805,0.10988283,0.12294545,0.39220159,0.00000000
1.85192596,0.61193841,0.00000100,0.00012465,0.18444646,0.10609121,0.12013556,0.39211935,0.00000000
1.85792896,0.60501917,0.00000150,0.00009620,0.18081829,0.10265072,0.11754432,0.39235900,0.00000000
1.86393197,0.59870831,0.00000226,0.00007374,0.17741496,0.09953443,0.11514097,0.39276860,0.00000000
1.86993497,0.59275158,0.00000340,0.00005618,0.17417115,0.09670751,0.11288415,0.39317626,0.00000000
1.87593797,0.58686760,0.00000508,0.00004258,0.17100930,0.09412959,0.11072485,0.39340054,0.00000000
1.88194097,0.58076427,0.00000755,0.00003217,0.16784463,0.09175727,0.10860955,0.39326129,0.00000000
1.88794397,0.57415541,0.00001113,0.00002432,0.16459009,0.08954671,0.10648354,0.39259033,0.00000000
1.89394697,0.56677656,0.00001631,0.00001853,0.16116135,0.08745619,0.10429403,0.39124140,0.00000000
1.89994997,0.55839922,0.00002373,0.00001442,0.15748127,0.08544837,0.10199304,0.38909878,0.00000000
1.90595298,0.54884289,0.00003427,0.00001169,0.15348389,0.08349225,0.09953993,0.38608422,0.00000000
1.91195598,0.53798427,0.00004914,0.00001016,0.14911762,0.08156477,0.09690338,0.38216169,0.00000000
1.91795898,0.52576330,0.00006996,0.00000972,0.14434750,0.07965184,0.09406279,0.37733987,0.00000000
1.92396198,0.51218591,0.00009888,0.00001036,0.13915664,0.07774893,0.09100911,0.37167209,0.00000000
1.92996498,0.49732331,0.00013876,0.00001215,0.13354662,0.07586111,0.08774499,0.36525395,0.00000000
1.93596798,0.48130830,0.00019331,0.00001525,0.12753702,0.07400265,0.08428441,0.35821866,0.00000000
1.94197099,0.46432876,0.00026739,0.00001993,0.12116413,0.07219618,0.08065166,0.35073037,0.00000000
1.94797399,0.44661888,0.00036719,0.00002656,0.11447895,0.07047161,0.07688005,0.34297612,0.00000000
1.95397699,0.42844879,0.00050062,0.00003565,0.10754469,0.06886470,0.07301012,0.33515656,0.00000000
1.95997999,0.41011331,0.00067763,0.00004787,0.10043386,0.06741570,0.06908775,0.32747630,0.00000000
1.96598299,0.39192037,0.00091065,0.00006408,0.09322519,0.06616791,0.06516212,0.32013417,0.00000000
1.97198599,0.37417997,0.00121501,0.00008532,0.08600051,0.06516638,0.06128370,0.31331421,0.00000000
1.97798899,0.35719410,0.00160945,0.00011291,0.07884183,0.06445694,0.05750236,0.30717759,0.00000000
1.98399200,0.34124842,0.00211663,0.00014841,0.07182857,0.06408546,0.05386579,0.30185621,0.00000000
1.98999500,0.32660575,0.00276365,0.00019372,0.06503532,0.06409757,0.05041809,0.29744807,0.00000000
1.99599800,0.31350191,0.00358253,0.00025109,0.05852999,0.06453872,0.04719883,0.29401478,0.00000000
2.00200100,0.30214389,0.00461071,0.00032314,0.05237240,0.06545468,0.04424242,0.29158123,0.00000000
2.00800400,0.29271024,0.00589136,0.00041287,0.04661357,0.06689239,0.04157787,0.29013751,0.00000000
2.01400700,0.28535360,0.00747366,0.00052376,0.04129532,0.06890111,0.03922896,0.28964281,0.00000000
2.02001001,0.28020488,0.00941285,0.00065965,0.03645048,0.07153364,0.03721463,0.29003109,0.00000000
2.02601301,0.27737873,0.01177006,0.00082484,0.03210342,0.07484770,0.03554971,0.29121819,0.00000000
2.03201601,0.27697965,0.01461189,0.00102399,0.02827096,0.07890709,0.03424581,0.29310988,0.00000000
2.03801901,0.27910833,0.01800959,0.00126210,0.02496349,0.08378256,0.03331229,0.29561038,0.00000000
2.04402201,0.28386737,0.02203796,0.00154440,0.02218625,0.08955230,0.03275729,0.29863083,0.00000000
2.05002501,0.29136598,0.02677374,0.00187628,0.01994069,0.09630167,0.03258864,0.30209722,0.00000000
2.05602801,0.30172303,0.03229360,0.00226311,0.01822578,0.10412232,0.03281473,0.30595716,0.00000000
2.06203102,0.31506811,0.03867176,0.00271008,0.01703924,0.11311035,0.03344506,0.31018528,0.00000000
2.06803402,0.33154014,0.04597709,0.00322204,0.01637862,0.12336361,0.03449064,0.31478672,0.00000000
2.07403702,0.35128355,0.05426989,0.00380319,0.01624211,0.13497803,0.03596399,0.31979855,0.00000000
2.08004002,0.37444186,0.06359845,0.00445693,0.01662919,0.14804320,0.03787894,0.32528898,0.00000000
2.08604302,0.40114894,0.07399531,0.00518555,0.01754088,0.16263704,0.04025001,0.33135436,0.00000000
2.09204602,0.43151823,0.08547360,0.00598995,0.01897980,0.17882004,0.04309158,0.33811409,0.00000000
2.09804902,0.46563041,0.09802344,0.00686945,0.02094989,0.19662912,0.04641674,0.34570363,0.00000000
2.10405203,0.50352017,0.11160874,0.00782153,0.02345585,0.21607148,0.05023596,0.35426603,0.00000000
2.11005503,0.54516278,0.12616441,0.00884163,0.02650231,0.23711868,0.05455560,0.36394231,0.00000000
2.11605803,0.59046128,0.14159439,0.00992302,0.03009287,0.25970146,0.05937641,0.37486132,0.00000000
2.12206103,0.63923513,0.15777056,0.01105674,0.03422885,0.28370548,0.06469192,0.38712944,0.00000000
2.12806403,0.69121108,0.17453274,0.01223157,0.03890799,0.30896841,0.07048708,0.40082080,0.00000000
2.13406703,0.74601702,0.19168987,0.01343415,0.04412309,0.33527868,0.07673697,0.41596849,0.00000000
2.14007004,0.80317944,0.20902260,0.01464914,0.04986061,0.36237602,0.08340587,0.43255722,0.00000000
2.14607304,0.86212493,0.22628709,0.01585948,0.05609944,0.38995409,0.09044660,0.45051791,0.00000000
2.15207604,0.92218605,0.24322018,0.01704679,0.06280970,0.41766519,0.09780026,0.46972442,0.00000000
2.15807904,0.98261152,0.25954571,0.01819179,0.06995184,0.44512696,0.10539645,0.48999274,0.00000000
2.16408204,1.04258074,0.27498185,0.01927481,0.07747602,0.47193106,0.11315393,0.51108271,0.00000000
2.17008504,1.10122206,0.28924919,0.02027641,0.08532175,0.49765342,0.12098170,0.53270213,0.00000000
2.17608804,1.15763434,0.30207927,0.02117794,0.09341801,0.52186590,0.12878056,0.55451338,0.00000000
2.18209105,1.21091100,0.31322322,0.02196217,0.10168373,0.54414873,0.13644511,0.57614200,0.00000000
2.18809405,1.26016557,0.32246015,0.02261389,0.11002872,0.56410341,0.14386601,0.59718713,0.00000000
2.19409705,1.30455779,0.32960491,0.02312049,0.11835506,0.58136548,0.15093257,0.61723320,0.00000000
2.20010005,1.34331925,0.33451487,0.02347240,0.12655890,0.59561658,0.15753551,0.63586261,0.00000000
2.20610305,1.37577741,0.33709540,0.02366356,0.13453259,0.60659548,0.16356982,0.65266864,0.00000000
2.21210605,1.40137715,0.33730381,0.02369164,0.14216723,0.61410732,0.16893757,0.66726831,0.00000000
2.21810905,1.41969890,0.33515154,0.02355828,0.14935542,0.61803105,0.17355066,0.67931449,0.00000000
2.22411206,1.43047278,0.33070452,0.02326912,0.15599412,0.61832441,0.17733326,0.68850697,0.00000000
2.23011506,1.43358814,0.32408168,0.02283369,0.16198766,0.61502655,0.18022407,0.69460196,0.00000000
2.23611806,1.42909816,0.31545169,0.02226525,0.16725066,0.60825805,0.18217807,0.69741975,0.00000000
2.24212106,1.41721966,0.30502812,0.02158043,0.17171069,0.59821841,0.18316786,0.69685024,0.00000000
2.24812406,1.39832796,0.29306315,0.02079882,0.17531081,0.58518123,0.18318454,0.69285624,0.00000000
2.25412706,1.37294724,0.27984027,0.01994250,0.17801159,0.56948718,0.18223805,0.68547444,0.00000000
2.26013007,1.34173682,0.26566613,0.01903542,0.17979270,0.55153515,0.18035686,0.67481402,0.00000000
2.26613307,1.30547393,0.25086204,0.01810285,0.18065390,0.53177193,0.17758735,0.66105313,0.00000000
2.27213607,1.26503366,0.23575529,0.01717069,0.18061547,0.51068071,0.17399248,0.64443332,0.00000000
2.27813907,1.22136667,0.22067072,0.01626491,0.17971794,0.48876896,0.16965015,0.62525223,0.00000000
2.28414207,1.17547549,0.20592282,0.01541091,0.17802115,0.46655588,0.16465111,0.60385480,0.00000000
2.29014507,1.12839002,0.19180842,0.01463294,0.17560266,0.44455990,0.15909653,0.58062337,0.00000000
2.29614807,1.08114288,0.17860042,0.01395357,0.17255560,0.42328647,0.15309541,0.55596695,0.00000000
2.30215108,1.03474515,0.16654232,0.01339322,0.16898591,0.40321646,0.14676168,0.53031008,0.00000000
2.30815408,0.99016307,0.15584399,0.01296970,0.16500913,0.38479528,0.14021140,0.50408167,0.00000000
2.31415708,0.94829604,0.14667827,0.01269785,0.16074689,0.36842313,0.13355980,0.47770400,0.00000000
2.32016008,0.90995642,0.13917878,0.01258923,0.15632309,0.35444616,0.12691853,0.45158237,0.00000000
2.32616308,0.87585144,0.13343850,0.01265183,0.15186005,0.34314903,0.12039300,0.42609547,0.00000000
2.33216608,0.84656746,0.12950934,0.01288989,0.14747463,0.33474870,0.11407997,0.40158700,0.00000000
2.33816908,0.82255698,0.12740244,0.01330375,0.14327458,0.32938969,0.10806548,0.37835833,0.00000000
2.34417209,0.80412865,0.12708917,0.01388977,0.13935518,0.32714077,0.10242306,0.35666283,0.00000000
2.35017509,0.79144049,0.12850279,0.01464030,0.13579630,0.32799333,0.09721239,0.33670151,0.00000000
2.35617809,0.78449674,0.13154076,0.01554376,0.13266002,0.33186133,0.09247834,0.31862046,0.00000000
2.36218109,0.78314838,0.13606753,0.01658476,0.12998892,0.33858312,0.08825051,0.30250983,0.00000000
2.36818409,0.78709770,0.14191793,0.01774433,0.12780505,0.34792503,0.08454322,0.28840449,0.00000000
2.37418709,0.79590693,0.14890118,0.01900021,0.12610970,0.35958690,0.08135593,0.27628626,0.00000000
2.38019010,0.80901103,0.15680534,0.02032730,0.12488390,0.37320950,0.07867410,0.26608772,0.00000000
2.38619310,0.82573452,0.16540237,0.02169810,0.12408976,0.38838382,0.07647057,0.25769730,0.00000000
2.39219610,0.84531212,0.17445370,0.02308338,0.12367246,0.40466216,0.07470718,0.25096573,0.00000000
2.39819910,0.86691287,0.18371620,0.02445277,0.12356296,0.42157078,0.07333684,0.24571340,0.00000000
2.40420210,0.88966707,0.19294853,0.02577555,0.12368117,0.43862389,0.07230577,0.24173859,0.00000000
2.41020510,0.91269538,0.20191778,0.02702142,0.12393966,0.45533858,0.07155600,0.23882625,0.00000000
2.41620810,0.93513912,0.21040605,0.02816134,0.12424751,0.47125032,0.07102796,0.23675703,0.00000000
2.42221111,0.95619088,0.21821709,0.02916828,0.12451434,0.48592854,0.07066304,0.23531623,0.00000000
2.42821411,0.97512404,0.22518240,0.03001806,0.12465428,0.49899163,0.07040611,0.23430250,0.00000000
2.43421711,0.99132044,0.23116691,0.03069000,0.12458965,0.51012094,0.07020791,0.23353578,0.00000000
2.44022011,1.00429461,0.23607374,0.03116757,0.12425434,0.51907312,0.07002708,0.23286441,0.00000000
2.44622311,1.01371379,0.23984796,0.03143887,0.12359655,0.52569028,0.06983191,0.23217096,0.00000000
2.45222611,1.01941264,0.24247910,0.03149696,0.12258093,0.52990743,0.06960167,0.23137664,0.00000000
2.45822911,1.02140188,0.24400215,0.03134004,0.12119002,0.53175699,0.06932744,0.23044413,0.00000000
2.46423212,1.01987023,0.24449714,0.03097145,0.11942474,0.53136982,0.06901245,0.22937861,0.00000000
2.47023512,1.01517957,0.24408700,0.03039952,0.11730426,0.52897277,0.06867187,0.22822704,0.00000000
2.47623812,1.00785301,0.24293387,0.02963720,0.11486487,0.52488278,0.06833204,0.22707556,0.00000000
2.48224112,0.99855646,0.24123386,0.02870158,0.11215824,0.51949741,0.06802928,0.22604525,0.00000000
2.48824412,0.98807405,0.23921035,0.02761326,0.10924900,0.51328236,0.06780809,0.22528625,0.00000000
2.49424712,0.97727837,0.23710619,0.02639563,0.10621167,0.50675608,0.06771908,0.22497047,0.00000000
2.50025013,0.96709656,0.23517485,0.02507407,0.10312737,0.50047218,0.06781646,0.22528325,0.00000000
2.50625313,0.95847347,0.23367097,0.02367510,0.10008011,0.49500012,0.06815542,0.22641420,0.00000000
2.51225613,0.95233343,0.23284057,0.02222554,0.09715314,0.49090480,0.06878923,0.22854750,0.00000000
2.51825913,0.94954187,0.23291134,0.02075172,0.09442527,0.48872588,0.06976649,0.23185224,0.00000000
2.52426213,0.95086851,0.23408329,0.01927872,0.09196751,0.48895746,0.07112833,0.23647301,0.00000000
2.53026513,0.95695337,0.23652019,0.01782971,0.08984001,0.49202878,0.07290598,0.24252114,0.00000000
2.53626813,0.96827709,0.24034214,0.01642544,0.08808959,0.49828674,0.07511848,0.25006705,0.00000000
2.54227114,0.98513668,0.24561946,0.01508374,0.08674779,0.50798083,0.07777099,0.25913397,0.00000000
2.54827414,1.00762762,0.25236837,0.01381930,0.08582961,0.52125088,0.08085347,0.26969328,0.00000000
2.55427714,1.03563324,0.26054843,0.01264346,0.08533297,0.53811836,0.08433998,0.28166186,0.00000000
2.56028014,1.06882167,0.27006204,0.01156420,0.08523882,0.55848133,0.08818856,0.29490133,0.00000000
2.56628314,1.10665076,0.28075598,0.01058620,0.08551201,0.58211344,0.09234174,0.30921957,0.00000000
2.57228614,1.14838066,0.29242502,0.00971105,0.08610274,0.60866707,0.09672770,0.32437430,0.00000000
2.57828914,1.19309388,0.30481746,0.00893751,0.08694858,0.63768051,0.10126196,0.34007874,0.00000000
2.58429215,1.23972201,0.31764249,0.00826185,0.08797698,0.66858916,0.10584963,0.35600910,0.00000000
2.59029515,1.28707816,0.33057905,0.00767822,0.08910804,0.70074028,0.11038812,0.37181372,0.00000000
2.59629815,1.33389409,0.34328591,0.00717912,0.09025767,0.73341103,0.11477021,0.38712354,0.00000000
2.60230115,1.37886043,0.35541266,0.00675578,0.09134063,0.76582915,0.11888732,0.40156334,0.00000000
2.60830415,1.42066874,0.36661104,0.00639862,0.09227373,0.79719557,0.12263292,0.41476361,0.00000000
2.61430715,1.45805362,0.37654636,0.00609762,0.09297877,0.82670829,0.12590597,0.42637232,0.00000000
2.62031016,1.48983335,0.38490843,0.00584273,0.09338519,0.85358661,0.12861409,0.43606627,0.00000000
2.62631316,1.51494757,0.39142164,0.00562417,0.09343246,0.87709488,0.13067654,0.44356151,0.00000000
2.63231616,1.53249054,0.39585375,0.00543271,0.09307186,0.89656492,0.13202680,0.44862246,0.00000000
2.63831916,1.54173865,0.39802314,0.00525993,0.09226792,0.91141622,0.13261459,0.45106932,0.00000000
2.64432216,1.54217141,0.39780409,0.00509836,0.09099920,0.92117325,0.13240736,0.45078352,0.00000000
2.65032516,1.53348502,0.39513004,0.00494161,0.08925859,0.92547915,0.13139118,0.44771100,0.00000000
2.65632816,1.51559828,0.38999473,0.00478446,0.08705304,0.92410539,0.12957090,0.44186330,0.00000000
2.66233117,1.48865069,0.38245116,0.00462284,0.08440282,0.91695695,0.12696976,0.43331627,0.00000000
2.66833417,1.45299314,0.37260844,0.00445383,0.08134034,0.90407304,0.12362832,0.42220676,0.00000000
2.67433717,1.40917174,0.36062689,0.00427559,0.07790860,0.88562325,0.11960289,0.40872736,0.00000000
2.68034017,1.35790570,0.34671143,0.00408728,0.07415939,0.86189947,0.11496345,0.39311938,0.00000000
2.68634317,1.30006030,0.33110381,0.00388895,0.07015129,0.83330399,0.10979126,0.37566468,0.00000000
2.69234617,1.23661639,0.31407387,0.00368136,0.06594757,0.80033432,0.10417619,0.35667644,0.00000000
2.69834917,1.16863759,0.29591033,0.00346592,0.06161412,0.76356551,0.09821388,0.33648950,0.00000000
2.70435218,1.09723676,0.27691147,0.00324447,0.05721746,0.72363063,0.09200295,0.31545058,0.00000000
2.71035518,1.02354292,0.25737615,0.00301918,0.05282290,0.68120044,0.08564224,0.29390876,0.00000000
2.71635818,0.94867004,0.23759534,0.00279240,0.04849290,0.63696284,0.07922829,0.27220664,0.00000000
2.72236118,0.87368859,0.21784465,0.00256654,0.04428576,0.59160317,0.07285305,0.25067235,0.00000000
2.72836418,0.79960077,0.19837796,0.00234398,0.04025449,0.54578578,0.06660196,0.22961275,0.00000000
2.73436718,0.72732016,0.17942233,0.00212694,0.03644603,0.50013776,0.06055236,0.20930789,0.00000000
2.74037019,0.65765590,0.16117430,0.00191744,0.03290076,0.45523510,0.05477235,0.19000677,0.00000000
