energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.63731866,1.44031971,0.22268400,0.20648533,0.00055789,0.02554626,0.20233277,0.90590463,0.00522117,0.42064292
-4.63131566,1.44483715,0.23452578,0.21192469,0.00055976,0.02624471,0.19637284,0.89871725,0.00538100,0.42505366
-4.62531266,1.45015813,0.24865413,0.21808276,0.00055765,0.02718786,0.19079793,0.88883011,0.00552801,0.43214630
-4.61930965,1.45660074,0.26504842,0.22493630,0.00055162,0.02837667,0.18565198,0.87664277,0.00566400,0.44186097
-4.61330665,1.46446471,0.28364973,0.23244406,0.00054182,0.02981004,0.18097265,0.86260684,0.00579143,0.45407977
-4.60730365,1.47402171,0.30436070,0.24054650,0.00052848,0.03148491,0.17679082,0.84721524,0.00591341,0.46862764
-4.60130065,1.48550694,0.32704662,0.24916630,0.00051189,0.03339646,0.17313040,0.83099050,0.00603362,0.48527526
-4.59529765,1.49911245,0.35153786,0.25820947,0.00049244,0.03553831,0.17000821,0.81447247,0.00615623,0.50374373
-4.58929465,1.51498270,0.37763360,0.26756728,0.00047054,0.03790278,0.16743425,0.79820589,0.00628583,0.52371118
-4.58329165,1.53321240,0.40510682,0.27711877,0.00044664,0.04048119,0.16541208,0.78272826,0.00642729,0.54482107
-4.57728864,1.55384678,0.43371031,0.28673401,0.00042124,0.04326413,0.16393941,0.76855823,0.00658569,0.56669198
-4.57128564,1.57688413,0.46318358,0.29627775,0.00039483,0.04624180,0.16300888,0.75618485,0.00676614,0.58892851
-4.56528264,1.60228011,0.49326022,0.30561347,0.00036791,0.04940419,0.16260885,0.74605785,0.00697365,0.61113288
-4.55927964,1.62995340,0.52367541,0.31460761,0.00034094,0.05274130,0.16272430,0.73857898,0.00721303,0.63291685
-4.55327664,1.65979200,0.55417315,0.32313370,0.00031439,0.05624322,0.16333762,0.73409450,0.00748869,0.65391317
-4.54727364,1.69165936,0.58451274,0.33107625,0.00028865,0.05990007,0.16442925,0.73288871,0.00780453,0.67378634
-4.54127064,1.72539962,0.61447412,0.33833411,0.00026410,0.06370188,0.16597818,0.73517845,0.00816374,0.69224183
-4.53526763,1.76084130,0.64386172,0.34482321,0.00024105,0.06763823,0.16796217,0.74110852,0.00856871,0.70903362
-4.52926463,1.79779888,0.67250656,0.35047840,0.00021974,0.07169779,0.17035764,0.75074782,0.00902085,0.72396934
-4.52326163,1.83607196,0.70026635,0.35525438,0.00020037,0.07586779,0.17313932,0.76408641,0.00952044,0.73691309
-4.51725863,1.87544183,0.72702370,0.35912565,0.00018309,0.08013325,0.17627957,0.78103318,0.01006655,0.74778553
-4.51125563,1.91566593,0.75268245,0.36208547,0.00016796,0.08447631,0.17974747,0.80141462,0.01065689,0.75656153
-4.50525263,1.95647043,0.77716245,0.36414393,0.00015502,0.08887543,0.18350779,0.82497449,0.01128776,0.76326536
-4.49924962,1.99754192,0.80039309,0.36532534,0.00014424,0.09330475,0.18751987,0.85137498,0.01195402,0.76796399
-4.49324662,2.03851909,0.82230629,0.36566504,0.00013556,0.09773349,0.19173658,0.88019937,0.01264905,0.77075873
-4.48724362,2.07898563,0.84282931,0.36520594,0.00012887,0.10212564,0.19610353,0.91095671,0.01336483,0.77177592
-4.48124062,2.11846535,0.86187816,0.36399503,0.00012404,0.10643985,0.20055854,0.94308868,0.01409200,0.77115735
-4.47523762,2.15642084,0.87935213,0.36208006,0.00012093,0.11062967,0.20503169,0.97597887,0.01482006,0.76905075
-4.46923462,2.19225635,0.89513011,0.35950674,0.00011934,0.11464413,0.20944581,1.00896466,0.01553754,0.76560132
-4.46323162,2.22532571,0.90906892,0.35631654,0.00011912,0.11842871,0.21371771,1.04135164,0.01623228,0.76094448
-4.45722861,2.25494553,0.92100426,0.35254533,0.00012008,0.12192668,0.21776000,1.07243034,0.01689176,0.75520048
-4.45122561,2.28041348,0.93075411,0.34822283,0.00012206,0.12508076,0.22148353,1.10149506,0.01750343,0.74847095
-4.44522261,2.30103127,0.93812460,0.34337304,0.00012488,0.12783505,0.22480039,1.12786406,0.01805512,0.74083765
-4.43921961,2.31613124,0.94291826,0.33801537,0.00012842,0.13013717,0.22762736,1.15090051,0.01853540,0.73236327
-4.43321661,2.32510531,0.94494386,0.33216657,0.00013255,0.13194052,0.22988953,1.17003338,0.01893406,0.72309404
-4.42721361,2.32743468,0.94402757,0.32584310,0.00013719,0.13320641,0.23152408,1.18477723,0.01924238,0.71306394
-4.42121061,2.32271848,0.94002454,0.31906384,0.00014227,0.13390618,0.23248375,1.19475003,0.01945358,0.70229992
-4.41520760,2.31069954,0.93283017,0.31185277,0.00014777,0.13402290,0.23274005,1.19968799,0.01956301,0.69082776
-4.40920460,2.29128553,0.92239040,0.30424152,0.00015370,0.13355281,0.23228570,1.19945653,0.01956844,0.67867783
-4.40320160,2.26456385,0.90871006,0.29627139,0.00016008,0.13250619,0.23113633,1.19405675,0.01947012,0.66589053
-4.39719860,2.23080909,0.89185899,0.28799482,0.00016699,0.13090767,0.22933118,1.18362681,0.01927086,0.65252059
-4.39119560,2.19048222,0.87197505,0.27947601,0.00017450,0.12879597,0.22693265,1.16843797,0.01897594,0.63864016
-4.38519260,2.14422099,0.84926414,0.27079062,0.00018274,0.12622297,0.22402477,1.14888533,0.01859295,0.62434022
-4.37918959,2.09282202,0.82399681,0.26202461,0.00019183,0.12325220,0.22071048,1.12547349,0.01813155,0.60973029
-4.37318659,2.03721482,0.79650167,0.25327217,0.00020189,0.11995681,0.21710790,1.09879770,0.01760311,0.59493630
-4.36718359,1.97842919,0.76715603,0.24463282,0.00021305,0.11641696,0.21334570,1.06952131,0.01702031,0.58009691
-4.36118059,1.91755742,0.73637400,0.23620796,0.00022542,0.11271704,0.20955772,1.03835046,0.01639669,0.56535843
-4.35517759,1.85571300,0.70459288,0.22809690,0.00023909,0.10894251,0.20587719,1.00600721,0.01574617,0.55086858
-4.34917459,1.79398808,0.67225847,0.22039273,0.00025414,0.10517675,0.20243078,0.97320228,0.01508255,0.53676974
-4.34317159,1.73341162,0.63980998,0.21317817,0.00027057,0.10149797,0.19933272,0.94060866,0.01441903,0.52319191
-4.33716858,1.67491042,0.60766550,0.20652177,0.00028837,0.09797635,0.19667941,0.90883730,0.01376778,0.51024591
-4.33116558,1.61927479,0.57620859,0.20047451,0.00030746,0.09467154,0.19454467,0.87841589,0.01313956,0.49801732
-4.32516258,1.56713064,0.54577663,0.19506720,0.00032770,0.09163062,0.19297602,0.84977176,0.01254337,0.48656145
-4.31915958,1.51891912,0.51665155,0.19030863,0.00034891,0.08888662,0.19199204,0.82321945,0.01198628,0.47589971
-4.31315658,1.47488481,0.48905322,0.18618476,0.00037084,0.08645770,0.19158101,0.79895351,0.01147323,0.46601764
-4.30715358,1.43507278,0.46313574,0.18265891,0.00039317,0.08434699,0.19170104,0.77704667,0.01100700,0.45686463
-4.30115058,1.39933450,0.43898667,0.17967292,0.00041557,0.08254298,0.19228142,0.75745332,0.01058828,0.44835548
-4.29514757,1.36734218,0.41662908,0.17714935,0.00043763,0.08102068,0.19322543,0.74001798,0.01021573,0.44037368
-4.28914457,1.33861052,0.39602626,0.17499449,0.00045894,0.07974320,0.19441421,0.72448818,0.00988628,0.43277619
-4.28314157,1.31252476,0.37708852,0.17310210,0.00047905,0.07866387,0.19571175,0.71053104,0.00959529,0.42539962
-4.27713857,1.28837341,0.35968192,0.17135764,0.00049753,0.07772864,0.19697054,0.69775260,0.00933697,0.41806728
-4.27113557,1.26538413,0.34363813,0.16964291,0.00051394,0.07687879,0.19803776,0.68571895,0.00910461,0.41059700
-4.26513257,1.24276081,0.32876500,0.16784073,0.00052788,0.07605365,0.19876166,0.67397809,0.00889106,0.40280906
-4.25912956,1.21972021,0.31485739,0.16583949,0.00053899,0.07519335,0.19899776,0.66208158,0.00868898,0.39453409
-4.25312656,1.19552639,0.30170750,0.16353746,0.00054696,0.07424139,0.19861480,0.64960476,0.00849126,0.38562035
-4.24712356,1.16952160,0.28911452,0.16084651,0.00055155,0.07314689,0.19749985,0.63616504,0.00829125,0.37594023
-4.24112056,1.14115211,0.27689302,0.15769519,0.00055258,0.07186662,0.19556264,0.62143720,0.00808307,0.36539551
-4.23511756,1.10998832,0.26487985,0.15403109,0.00054997,0.07036642,0.19273883,0.60516536,0.00786182,0.35392130
-4.22911456,1.07573831,0.25293938,0.14982218,0.00054371,0.06862228,0.18899203,0.58717117,0.00762369,0.34148846
-4.22311156,1.03825466,0.24096702,0.14505747,0.00053388,0.06662089,0.18431466,0.56735815,0.00736607,0.32810440
-4.21710855,0.99753466,0.22889080,0.13974660,0.00052065,0.06435965,0.17872760,0.54571211,0.00708758,0.31381228
-4.21110555,0.95371416,0.21667146,0.13391871,0.00050423,0.06184627,0.17227859,0.52229797,0.00678802,0.29868886
-4.20510255,0.90705588,0.20430086,0.12762058,0.00048494,0.05909796,0.16503972,0.49725339,0.00646834,0.28284087
-4.19909955,0.85793307,0.19179916,0.12091410,0.00046313,0.05614025,0.15710403,0.47077962,0.00613044,0.26640040
-4.19309655,0.80680947,0.17921098,0.11387338,0.00043919,0.05300551,0.14858139,0.44313033,0.00577709,0.24951947
-4.18709355,0.75421696,0.16660072,0.10658145,0.00041355,0.04973139,0.13959407,0.41459896,0.00541172,0.23236400
-4.18109055,0.70073193,0.15404757,0.09912690,0.00038666,0.04635908,0.13027202,0.38550543,0.00503821,0.21510757
-4.17508754,0.64695167,0.14164026,0.09160056,0.00035894,0.04293157,0.12074819,0.35618272,0.00466075,0.19792531
-4.16908454,0.59347171,0.12947201,0.08409224,0.00033085,0.03949203,0.11115407,0.32696408,0.00428359,0.18098804
-4.16308154,0.54086524,0.11763572,0.07668795,0.00030278,0.03608228,0.10161568,0.29817127,0.00391094,0.16445701
-4.15707854,0.48966518,0.10621980,0.06946732,0.00027512,0.03274148,0.09225003,0.27010439,0.00354674,0.14847940
-4.15107554,0.44034951,0.09530465,0.06250163,0.00024820,0.02950504,0.08316230,0.24303351,0.00319460,0.13318474
-4.14507254,0.39333026,0.08495983,0.05585232,0.00022231,0.02640380,0.07444371,0.21719235,0.00285767,0.11868219
-4.13906953,0.34894614,0.07524210,0.04957000,0.00019770,0.02346345,0.06617007,0.19277399,0.00253859,0.10505902
-4.13306653,0.30745885,0.06619425,0.04369402,0.00017455,0.02070423,0.05840114,0.16992873,0.00223942,0.09237984
-4.12706353,0.26905279,0.05784464,0.03825251,0.00015301,0.01814087,0.05118057,0.14876381,0.00196167,0.08068688
-4.12106053,0.23383775,0.05020747,0.03326281,0.00013317,0.01578276,0.04453648,0.12934486,0.00170627,0.07000103
-4.11505753,0.20185423,0.04328353,0.02873236,0.00011507,0.01363424,0.03848251,0.11169879,0.00147364,0.06032351
-4.10905453,0.17308068,0.03706147,0.02465976,0.00009872,0.01169514,0.03301931,0.09581783,0.00126372,0.05163813
-4.10305153,0.14744225,0.03151941,0.02103616,0.00008408,0.00996130,0.02813620,0.08166440,0.00107600,0.04391385
-4.09704852,0.12482047,0.02662675,0.01784665,0.00007110,0.00842527,0.02381312,0.06917656,0.00090964,0.03710758
-4.09104552,0.10506332,0.02234603,0.01507186,0.00005969,0.00707694,0.02002260,0.05827359,0.00076352,0.03116707
-4.08504252,0.08799518,0.01863489,0.01268942,0.00004975,0.00590421,0.01673168,0.04886168,0.00063630,0.02603377
-4.07903952,0.07342652,0.01544791,0.01067546,0.00004117,0.00489368,0.01390380,0.04083933,0.00052649,0.02164546
-4.07303652,0.06116266,0.01273825,0.00900598,0.00003383,0.00403117,0.01150049,0.03410234,0.00043252,0.01793877
-4.06703352,0.05101174,0.01045922,0.00765806,0.00002759,0.00330228,0.00948288,0.02854833,0.00035277,0.01485134
-4.06103052,0.04279151,0.00856551,0.00661093,0.00002235,0.00269280,0.00781303,0.02408059,0.00028567,0.01232363
-4.05502751,0.03633492,0.00701424,0.00584691,0.00001797,0.00218910,0.00645494,0.02061132,0.00022967,0.01030050
-4.04902451,0.03149454,0.00576580,0.00535205,0.00001435,0.00177840,0.00537541,0.01806412,0.00018333,0.00873229
-4.04302151,0.02814578,0.00478438,0.00511675,0.00001137,0.00144897,0.00454465,0.01637588,0.00014529,0.00757571
-4.03701851,0.02618889,0.00403836,0.00513602,0.00000895,0.00119025,0.00393665,0.01549793,0.00011432,0.00679431
-4.03101551,0.02554986,0.00350047,0.00540964,0.00000700,0.00099294,0.00352938,0.01539658,0.00008931,0.00635873
-4.02501251,0.02618041,0.00314780,0.00594214,0.00000543,0.00084900,0.00330485,0.01605309,0.00006927,0.00624658
-4.01900950,0.02805681,0.00296163,0.00674256,0.00000419,0.00075162,0.00324895,0.01746298,0.00005335,0.00644222
-4.01300650,0.03117797,0.00292723,0.00782397,0.00000322,0.00069516,0.00335122,0.01963488,0.00004081,0.00693618
-4.00700350,0.03556264,0.00303344,0.00920293,0.00000247,0.00067505,0.00360450,0.02258882,0.00003100,0.00772448
-4.00100050,0.04124581,0.00327228,0.01089865,0.00000190,0.00068768,0.00400446,0.02635407,0.00002340,0.00880774
-3.99499750,0.04827451,0.00363847,0.01293202,0.00000147,0.00073023,0.00454912,0.03096650,0.00001757,0.01019014
-3.98899450,0.05670293,0.00412893,0.01532449,0.00000117,0.00080059,0.00523822,0.03646564,0.00001314,0.01187830
-3.98299150,0.06658707,0.00474220,0.01809676,0.00000097,0.00089716,0.00607267,0.04289127,0.00000983,0.01387998
-3.97698849,0.07797897,0.00547797,0.02126740,0.00000087,0.00101872,0.00705385,0.05027989,0.00000739,0.01620278
-3.97098549,0.09092077,0.00633652,0.02485135,0.00000085,0.00116431,0.00818302,0.05866093,0.00000565,0.01885276
-3.96498249,0.10543867,0.00731828,0.02885843,0.00000093,0.00133304,0.00946063,0.06805296,0.00000447,0.02183306
-3.95897949,0.12153709,0.00842338,0.03329184,0.00000110,0.00152401,0.01088574,0.07845998,0.00000376,0.02514257
-3.95297649,0.13919322,0.00965130,0.03814678,0.00000139,0.00173617,0.01245549,0.08986800,0.00000345,0.02877470
-3.94697349,0.15835229,0.01100064,0.04340921,0.00000182,0.00196820,0.01416461,0.10224196,0.00000351,0.03271628
-3.94097049,0.17892376,0.01246894,0.04905486,0.00000243,0.00221845,0.01600507,0.11552339,0.00000395,0.03694667
-3.93496748,0.20077879,0.01405271,0.05504863,0.00000327,0.00248487,0.01796583,0.12962871,0.00000480,0.04143708
-3.92896448,0.22374922,0.01574758,0.06134424,0.00000438,0.00276496,0.02003276,0.14444865,0.00000610,0.04615032
-3.92296148,0.24762827,0.01754860,0.06788452,0.00000586,0.00305575,0.02218874,0.15984863,0.00000795,0.05104073
-3.91695848,0.27217308,0.01945073,0.07460204,0.00000780,0.00335382,0.02441392,0.17567048,0.00001047,0.05605467
-3.91095548,0.29710937,0.02144950,0.08142038,0.00001032,0.00365531,0.02668615,0.19173537,0.00001382,0.06113126
-3.90495248,0.32213797,0.02354186,0.08825588,0.00001355,0.00395603,0.02898168,0.20784806,0.00001821,0.06620368
-3.89894947,0.34694328,0.02572714,0.09501993,0.00001768,0.00425149,0.03127594,0.22380235,0.00002389,0.07120070
-3.89294647,0.37120348,0.02800809,0.10162169,0.00002290,0.00453704,0.03354450,0.23938766,0.00003115,0.07604867
-3.88694347,0.39460195,0.03039213,0.10797120,0.00002945,0.00480800,0.03576422,0.25439643,0.00004037,0.08067376
-3.88094047,0.41683980,0.03289243,0.11398270,0.00003761,0.00505977,0.03791438,0.26863223,0.00005197,0.08500440
-3.87493747,0.43764866,0.03552908,0.11957814,0.00004768,0.00528801,0.03997786,0.28191806,0.00006645,0.08897379
-3.86893447,0.45680344,0.03833009,0.12469058,0.00006003,0.00548878,0.04194238,0.29410464,0.00008439,0.09252250
-3.86293147,0.47413421,0.04133218,0.12926742,0.00007504,0.00565866,0.04380145,0.30507814,0.00010644,0.09560082
-3.85692846,0.48953668,0.04458138,0.13327330,0.00009313,0.00579491,0.04555538,0.31476705,0.00013334,0.09817093
-3.85092546,0.50298065,0.04813315,0.13669236,0.00011475,0.00589555,0.04721191,0.32314773,0.00016589,0.10020873
-3.84492246,0.51451589,0.05205223,0.13953001,0.00014040,0.00595948,0.04878662,0.33024832,0.00020498,0.10170513
-3.83891946,0.52427496,0.05641196,0.14181371,0.00017055,0.00598648,0.05030299,0.33615062,0.00025156,0.10266686
-3.83291646,0.53247262,0.06129311,0.14359303,0.00020571,0.00597730,0.05179213,0.34098987,0.00030661,0.10311662
-3.82691346,0.53940174,0.06678227,0.14493879,0.00024636,0.00593358,0.05329210,0.34495213,0.00037118,0.10309260
-3.82091046,0.54542559,0.07296966,0.14594121,0.00029294,0.00585782,0.05484684,0.34826935,0.00044632,0.10264737
-3.81490745,0.55096678,0.07994666,0.14670728,0.00034587,0.00575333,0.05650477,0.35121220,0.00053304,0.10184612
-3.80890445,0.55649303,0.08780282,0.14735738,0.00040548,0.00562406,0.05831702,0.35408080,0.00063233,0.10076437
-3.80290145,0.56250049,0.09662281,0.14802121,0.00047200,0.00547452,0.06033542,0.35719372,0.00074510,0.09948520
-3.79689845,0.56949498,0.10648305,0.14883334,0.00054556,0.00530956,0.06261024,0.36087567,0.00087214,0.09809615
-3.79089545,0.57797221,0.11744859,0.14992839,0.00062614,0.00513425,0.06518790,0.36544428,0.00101406,0.09668581
-3.78489245,0.58839761,0.12957004,0.15143632,0.00071359,0.00495367,0.06810859,0.37119657,0.00117130,0.09534048
-3.77888944,0.60118665,0.14288094,0.15347769,0.00080754,0.00477276,0.07140400,0.37839575,0.00134405,0.09414073
-3.77288644,0.61668676,0.15739563,0.15615946,0.00090748,0.00459617,0.07509531,0.38725874,0.00153221,0.09315834
-3.76688344,0.63516137,0.17310782,0.15957121,0.00101268,0.00442806,0.07919137,0.39794524,0.00173540,0.09245343
-3.76088044,0.65677705,0.18998991,0.16378218,0.00112223,0.00427205,0.08368741,0.41054862,0.00195289,0.09207221
-3.75487744,0.68159423,0.20799317,0.16883911,0.00123502,0.00413107,0.08856413,0.42508926,0.00218361,0.09204523
-3.74887444,0.70956207,0.22704879,0.17476493,0.00134979,0.00400731,0.09378735,0.44151057,0.00242614,0.09238625
-3.74287144,0.74051764,0.24706985,0.18155854,0.00146511,0.00390222,0.09930829,0.45967800,0.00267872,0.09309190
-3.73686843,0.77418948,0.26795393,0.18919539,0.00157945,0.00381647,0.10506443,0.47938112,0.00293924,0.09414193
-3.73086543,0.81020558,0.28958649,0.19762896,0.00169118,0.00374998,0.11098085,0.50033874,0.00320532,0.09550026
-3.72486243,0.84810515,0.31184472,0.20679309,0.00179865,0.00370202,0.11697228,0.52220690,0.00347430,0.09711661
-3.71885943,0.88735398,0.33460153,0.21660478,0.00190020,0.00367126,0.12294546,0.54458946,0.00374334,0.09892869
-3.71285643,0.92736241,0.35772983,0.22696758,0.00199424,0.00365588,0.12880202,0.56705089,0.00400944,0.10086493
-3.70685343,0.96750544,0.38110640,0.23777518,0.00207928,0.00365372,0.13444147,0.58913060,0.00426953,0.10284749
-3.70085043,1.00714381,0.40461561,0.24891522,0.00215399,0.00366238,0.13976451,0.61035850,0.00452056,0.10479554
-3.69484742,1.04564542,0.42815250,0.26027293,0.00221724,0.00367938,0.14467624,0.63027079,0.00475955,0.10662864
-3.68884442,1.08240600,0.45162523,0.27173464,0.00226812,0.00370229,0.14908928,0.64842564,0.00498367,0.10827007
-3.68284142,1.11686844,0.47495690,0.28319103,0.00230601,0.00372890,0.15292672,0.66441789,0.00519031,0.10964997
-3.67683842,1.14853995,0.49808670,0.29453994,0.00233056,0.00375730,0.15612462,0.67789233,0.00537718,0.11070821
-3.67083542,1.17700645,0.52097039,0.30568877,0.00234172,0.00378602,0.15863417,0.68855494,0.00554229,0.11139687
-3.66483242,1.20194406,0.54358047,0.31655656,0.00233973,0.00381417,0.16042327,0.69618170,0.00568410,0.11168221
-3.65882941,1.22312714,0.56590607,0.32707559,0.00232514,0.00384145,0.16147763,0.70062476,0.00580145,0.11154616
-3.65282641,1.24043319,0.58795285,0.33719276,0.00229874,0.00386828,0.16180126,0.70181569,0.00589366,0.11098719
-3.64682341,1.25384442,0.60974306,0.34687066,0.00226155,0.00389584,0.16141641,0.69976595,0.00596051,0.11002057
-3.64082041,1.26344655,0.63131619,0.35608853,0.00221481,0.00392605,0.16036300,0.69456451,0.00600223,0.10867817
-3.63481741,1.26942496,0.65273001,0.36484313,0.00215991,0.00396164,0.15869760,0.68637313,0.00601953,0.10700757
-3.62881441,1.27205874,0.67406239,0.37314954,0.00209834,0.00400606,0.15649193,0.67541935,0.00601353,0.10507077
-3.62281141,1.27171309,0.69541368,0.38104194,0.00203166,0.00406350,0.15383112,0.66198789,0.00598577,0.10294244
-3.61680840,1.26883041,0.71690963,0.38857430,0.00196145,0.00413879,0.15081165,0.64641075,0.00593816,0.10070785
-3.61080540,1.26392048,0.73870443,0.39582096,0.00188927,0.00423731,0.14753911,0.62905654,0.00587294,0.09846039
-3.60480240,1.25755000,0.76098378,0.40287697,0.00181660,0.00436489,0.14412588,0.61031960,0.00579266,0.09629907
-3.59879940,1.25033173,0.78396725,0.40985801,0.00174485,0.00452766,0.14068869,0.59060923,0.00570010,0.09432572
-3.59279640,1.24291314,0.80790962,0.41689977,0.00167527,0.00473190,0.13734622,0.57033946,0.00559822,0.09264221
-3.58679340,1.23596481,0.83310071,0.42415663,0.00160900,0.00498385,0.13421666,0.54991968,0.00549016,0.09134770
-3.58079040,1.23016833,0.85986307,0.43179940,0.00154699,0.00528951,0.13141536,0.52974629,0.00537910,0.09053588
-3.57478739,1.22620367,0.88854733,0.44001216,0.00149002,0.00565440,0.12905247,0.51019551,0.00526828,0.09029238
