energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-3.61080540,6.77527016,-6.77527568,2.72685198,-2.72684573,2.97641237,-2.97641833,0.05030552,-0.05030571,0.86252173,-0.86252509,0.03734860,-0.03734861,2.55454225,-2.55454231,0.24429537,-0.24429483,0.01435679,-0.01435683
-3.60480240,6.72419528,-6.72419724,2.69433393,-2.69432481,2.95061913,-2.95062427,0.05131004,-0.05131020,0.86212508,-0.86212832,0.03765535,-0.03765532,2.52979527,-2.52979343,0.24405616,-0.24405542,0.01430658,-0.01430661
-3.59879940,6.64791922,-6.64791752,2.64752642,-2.64751451,2.91641456,-2.91641881,0.05210899,-0.05210911,0.85886790,-0.85887097,0.03782895,-0.03782890,2.49436541,-2.49436171,0.24246023,-0.24245929,0.01418827,-0.01418829
-3.59279640,6.54731970,-6.54731431,2.58691126,-2.58689668,2.87419741,-2.87420068,0.05271234,-0.05271243,0.85277467,-0.85277750,0.03787961,-0.03787953,2.44868552,-2.44868001,0.23952462,-0.23952349,0.01400170,-0.01400171
-3.58679340,6.42383403,-6.42382500,2.51329800,-2.51328097,2.82454070,-2.82454293,0.05313648,-0.05313655,0.84392448,-0.84392703,0.03782208,-0.03782199,2.39344566,-2.39343846,0.23529426,-0.23529293,0.01374853,-0.01374852
-3.58079040,6.27941591,-6.27940334,2.42779586,-2.42777662,2.76817740,-2.76817851,0.05340356,-0.05340361,0.83244798,-0.83245017,0.03767541,-0.03767530,2.32956983,-2.32956107,0.22984062,-0.22983912,0.01343211,-0.01343210
-3.57478739,6.11647334,-6.11645737,2.33177513,-2.33175397,2.70597977,-2.70597972,0.05354055,-0.05354059,0.81852259,-0.81852437,0.03746233,-0.03746221,2.25818414,-2.25817401,0.22325964,-0.22325798,0.01305740,-0.01305737
-3.56878439,5.93779094,-5.93777177,2.22682020,-2.22679747,2.63893375,-2.63893247,0.05357809,-0.05357813,0.80236667,-0.80236797,0.03720864,-0.03720852,2.18057814,-2.18056682,0.21566874,-0.21566693,0.01263073,-0.01263069
-3.56278139,5.74644093,-5.74641881,2.11467636,-2.11465240,2.56810975,-2.56810723,0.05354917,-0.05354921,0.78423281,-0.78423359,0.03694234,-0.03694221,2.09816100,-2.09814871,0.20720329,-0.20720135,0.01215965,-0.01215960
-3.55677839,5.54568722,-5.54566240,1.99719281,-1.99716801,2.49463166,-2.49462786,0.05348762,-0.05348766,0.76440072,-0.76440093,0.03669273,-0.03669261,2.01241494,-2.01240191,0.19801259,-0.19801054,0.01165261,-0.01165254
-3.55077539,5.33888752,-5.33886033,1.87626459,-1.87623933,2.41964559,-2.41964050,0.05342661,-0.05342666,0.74317013,-0.74316972,0.03648947,-0.03648937,1.92484793,-1.92483440,0.18825564,-0.18825351,0.01111873,-0.01111866
-3.54477239,5.12939843,-5.12936919,1.75377580,-1.75375044,2.34429020,-2.34428384,0.05339715,-0.05339721,0.72085406,-0.72085300,0.03636160,-0.03636152,1.83694790,-1.83693410,0.17809687,-0.17809467,0.01056756,-0.01056749
-3.53876938,4.92048755,-4.92045660,1.63154657,-1.63152148,2.26967003,-2.26966244,0.05342666,-0.05342674,0.69777279,-0.69777105,0.03633661,-0.03633656,1.75014051,-1.75012666,0.16770200,-0.16769976,0.01000877,-0.01000869
-3.53276638,4.71525670,-4.71522443,1.51128573,-1.51126123,2.19683304,-2.19682427,0.05353773,-0.05353784,0.67424878,-0.67424636,0.03643962,-0.03643960,1.66575208,-1.66573840,0.15723426,-0.15723202,0.00945195,-0.00945187
-3.52676338,4.51657911,-4.51654591,1.39455079,-1.39452718,2.12675334,-2.12674349,0.05374710,-0.05374723,0.65060273,-0.65059965,0.03669265,-0.03669267,1.58497926,-1.58496593,0.14685112,-0.14684888,0.00890640,-0.00890632
-3.52076038,4.32705255,-4.32701883,1.28271647,-1.28269401,2.06031972,-2.06030890,0.05406483,-0.05406499,0.62715080,-0.62714709,0.03711404,-0.03711410,1.50886615,-1.50885338,0.13670149,-0.13669929,0.00838097,-0.00838089
-3.51475738,4.14896943,-4.14893562,1.17695233,-1.17693124,1.99832997,-1.99831835,0.05449394,-0.05449412,0.60420299,-0.60419870,0.03771808,-0.03771818,1.43828969,-1.43827763,0.12692374,-0.12692161,0.00788391,-0.00788384
-3.50875438,3.98430394,-3.98427051,1.07820979,-1.07819025,1.94149109,-1.94147887,0.05503019,-0.05503039,0.58206263,-0.58205783,0.03851478,-0.03851493,1.37395304,-1.37394185,0.11764430,-0.11764225,0.00742284,-0.00742277
-3.50275138,3.83471523,-3.83468268,0.98721814,-0.98720030,1.89042465,-1.89041206,0.05566228,-0.05566250,0.56102671,-0.56102151,0.03950985,-0.03951005,1.31638692,-1.31637674,0.10897693,-0.10897498,0.00700464,-0.00700458
-3.49674837,3.70156490,-3.70153375,0.90448897,-0.90447292,1.84567658,-1.84566391,0.05637241,-0.05637264,0.54138696,-0.54138147,0.04070483,-0.04070508,1.26595793,-1.26594887,0.10102268,-0.10102086,0.00663551,-0.00663546
-3.49074537,3.58594631,-3.58591711,0.83032779,-0.83031359,1.80773044,-1.80771800,0.05713700,-0.05713724,0.52343130,-0.52342566,0.04209740,-0.04209770,1.22288293,-1.22287510,0.09387032,-0.09386866,0.00632096,-0.00632092
-3.48474237,3.48872283,-3.48869620,0.76485181,-0.76483949,1.77702287,-1.77701102,0.05792773,-0.05792797,0.50744546,-0.50743983,0.04368182,-0.04368216,1.18724815,-1.18724165,0.08759723,-0.08759575,0.00606588,-0.00606584
-3.47873937,3.41057180,-3.41054837,0.70801219,-0.70800175,1.75396002,-1.75394918,0.05871277,-0.05871300,0.49371441,-0.49370898,0.04544944,-0.04544983,1.15903160,-1.15902654,0.08227059,-0.08226932,0.00587459,-0.00587457
-3.47273637,3.35203072,-3.35201117,0.65961946,-0.65961089,1.73893377,-1.73892437,0.05945812,-0.05945834,0.48252350,-0.48251845,0.04738930,-0.04738974,1.13812729,-1.13812377,0.07794874,-0.07794770,0.00575095,-0.00575094
-3.46673337,3.31354251,-3.31352757,0.61937041,-0.61936366,1.73233627,-1.73232878,0.06012898,-0.06012918,0.47415879,-0.47415434,0.04948875,-0.04948924,1.12436969,-1.12436781,0.07468253,-0.07468174,0.00569838,-0.00569839
-3.46073037,3.29549657,-3.29548698,0.58687521,-0.58687024,1.73457189,-1.73456682,0.06069118,-0.06069135,0.46890665,-0.46890301,0.05173401,-0.05173454,1.11755712,-1.11755698,0.07251663,-0.07251612,0.00571996,-0.00571999
-3.45472736,3.29826300,-3.29825953,0.56168340,-0.56168015,1.74606548,-1.74606333,0.06111252,-0.06111265,0.46705224,-0.46704963,0.05411073,-0.05411131,1.11747270,-1.11747441,0.07149061,-0.07149041,0.00581845,-0.00581851
-3.44872436,3.32221764,-3.32222109,0.54330773,-0.54330612,1.76726605,-1.76726736,0.06136395,-0.06136405,0.46887687,-0.46887552,0.05660445,-0.05660507,1.12390194,-1.12390562,0.07163968,-0.07163981,0.00599632,-0.00599640
-3.44272136,3.36775616,-3.36776733,0.53124492,-0.53124492,1.79864542,-1.79865070,0.06142068,-0.06142073,0.47465409,-0.47465421,0.05920094,-0.05920160,1.13664601,-1.13665179,0.07299503,-0.07299552,0.00625571,-0.00625581
-3.43671836,3.43529606,-3.43531573,0.52499296,-0.52499449,1.84069124,-1.84070102,0.06126298,-0.06126298,0.48464451,-0.48464633,0.06188638,-0.06188708,1.15553018,-1.15553818,0.07558380,-0.07558468,0.00659841,-0.00659854
-3.43071536,3.52526596,-3.52529487,0.52406423,-0.52406724,1.89389448,-1.89390925,0.06087681,-0.06087676,0.49908942,-0.49909314,0.06464747,-0.06464821,1.18040719,-1.18041755,0.07942850,-0.07942978,0.00702580,-0.00702596
-3.42471236,3.63808244,-3.63812130,0.52799471,-0.52799915,1.95873128,-1.95875151,0.06025417,-0.06025407,0.51820321,-0.51820901,0.06747136,-0.06747215,1.21115549,-1.21116833,0.08454600,-0.08454771,0.00753871,-0.00753890
-3.41870935,3.77411504,-3.77416448,0.53634906,-0.53635489,2.03563969,-2.03566579,0.05939328,-0.05939313,0.54216480,-0.54217284,0.07034547,-0.07034629,1.24767262,-1.24768806,0.09094613,-0.09094828,0.00813732,-0.00813754
-3.41270635,3.93364081,-3.93370137,0.54872204,-0.54872920,2.12499186,-2.12502418,0.05829839,-0.05829820,0.57110827,-0.57111867,0.07325712,-0.07325798,1.28986421,-1.28988234,0.09862981,-0.09863243,0.00882101,-0.00882126
-3.40670335,4.11679033,-4.11686241,0.56473653,-0.56474499,2.22706257,-2.22710138,0.05697950,-0.05697926,0.60511292,-0.60512580,0.07619324,-0.07619414,1.33762933,-1.33765024,0.10758703,-0.10759011,0.00958822,-0.00958851
-3.40070035,4.32348755,-4.32357141,0.58403894,-0.58404864,2.34199525,-2.34204074,0.05545179,-0.05545151,0.64419321,-0.64420862,0.07913984,-0.07914077,1.39084311,-1.39086686,0.11779449,-0.11779805,0.01043630,-0.01043662
-3.39469735,4.55338636,-4.55348208,0.60629240,-0.60630328,2.46976680,-2.46981905,0.05373497,-0.05373465,0.68828875,-0.68830671,0.08208160,-0.08208257,1.44933758,-1.44936418,0.12921333,-0.12921736,0.01136134,-0.01136169
-3.38869435,4.80580696,-4.80591443,0.63116862,-0.63118062,2.61015269,-2.61021165,0.05185240,-0.05185205,0.73725496,-0.73727545,0.08500141,-0.08500240,1.51288192,-1.51291133,0.14178680,-0.14179128,0.01235805,-0.01235844
-3.38269135,5.07967541,-5.07979430,0.65833907,-0.65835211,2.76269400,-2.76275952,0.04983027,-0.04982990,0.79085477,-0.79087772,0.08787998,-0.08788099,1.58116322,-1.58119538,0.15543821,-0.15544314,0.01341970,-0.01342011
-3.37668834,5.37346983,-5.37359956,0.68746616,-0.68748015,2.92666815,-2.92673992,0.04769662,-0.04769622,0.84875185,-0.84877714,0.09069557,-0.09069660,1.65376905,-1.65380382,0.17006929,-0.17007462,0.01453797,-0.01453842
-3.37068534,5.68517662,-5.68531634,0.71819518,-0.71821001,3.10106497,-3.10114252,0.04548036,-0.04547995,0.91050587,-0.91053331,0.09342384,-0.09342488,1.73017279,-1.73020996,0.18555888,-0.18556459,0.01570302,-0.01570349
-3.36468234,6.01225985,-6.01240846,0.75014752,-0.75016306,3.28456976,-3.28465248,0.04321045,-0.04321003,0.97557021,-0.97559958,0.09603780,-0.09603885,1.80972281,-1.80976212,0.20176248,-0.20176852,0.01690344,-0.01690394
-3.35867934,6.35164677,-6.35180290,0.78291570,-0.78293180,3.47555503,-3.47564215,0.04091496,-0.04091454,1.04329264,-1.04332364,0.09850804,-0.09850908,1.89163644,-1.89167756,0.21851232,-0.21851861,0.01812638,-0.01812689
-3.35267634,6.69973172,-6.69989373,0.81606068,-0.81607715,3.67208193,-3.67217254,0.03862040,-0.03861997,1.11291912,-1.11295140,0.10080302,-0.10080404,1.97499930,-1.97504182,0.23561838,-0.23562487,0.01935763,-0.01935816
-3.34667334,7.05240010,-7.05256610,0.84911157,-0.84912823,3.87191271,-3.87200573,0.03635100,-0.03635059,1.18360117,-1.18363437,0.10288961,-0.10289059,2.05877047,-2.05881393,0.25287030,-0.25287690,0.02058187,-0.02058241
-3.34067034,7.40507346,-7.40524132,0.88156814,-0.88158477,4.07253448,-4.07262872,0.03412830,-0.03412789,1.25440685,-1.25444052,0.10473375,-0.10473468,2.14179381,-2.14183768,0.27004008,-0.27004672,0.02178285,-0.02178340
-3.33466733,7.75277574,-7.75294315,0.91290582,-0.91292219,4.27119479,-4.27128892,0.03197069,-0.03197029,1.32433520,-1.32436888,0.10630130,-0.10630218,2.22281523,-2.22285894,0.28688583,-0.28689240,0.02294372,-0.02294427
-3.32866433,8.09021985,-8.09038431,0.94258331,-0.94259917,4.46494838,-4.46504100,0.02989323,-0.02989284,1.39233421,-1.39236739,0.10755894,-0.10755974,2.30050569,-2.30054861,0.30315614,-0.30316256,0.02404734,-0.02404787
-3.32266133,8.41191274,-8.41207168,0.97005240,-0.97006750,4.65071467,-4.65080430,0.02790756,-0.02790719,1.45732176,-1.45735394,0.10847515,-0.10847586,2.37348926,-2.37353074,0.31859537,-0.31860152,0.02507663,-0.02507715
-3.31665833,8.71227647,-8.71242723,0.99476968,-0.99478377,4.82534425,-4.82542938,0.02602195,-0.02602159,1.51820915,-1.51823981,0.10902128,-0.10902189,2.44037538,-2.44041476,0.33294934,-0.33295512,0.02601501,-0.02601551
-3.31065533,8.98578143,-8.98592137,1.01620958,-1.01622240,4.98569292,-4.98577203,0.02424142,-0.02424108,1.57392654,-1.57395515,0.10917251,-0.10917300,2.49979432,-2.49983094,0.34597154,-0.34597686,0.02684672,-0.02684718
-3.30465233,9.22708762,-9.22721418,1.03387821,-1.03388953,5.12870070,-5.12877231,0.02256803,-0.02256771,1.62344943,-1.62347549,0.10890878,-0.10890915,2.55043441,-2.55046763,0.35742945,-0.35743421,0.02755725,-0.02755768
-3.29864932,9.43118896,-9.43129970,1.04732743,-1.04733704,5.25147338,-5.25153609,0.02100123,-0.02100091,1.66582543,-1.66584848,0.10821568,-0.10821591,2.59107978,-2.59110898,0.36711082,-0.36711492,0.02813373,-0.02813412
-3.29264632,9.59355537,-9.59364807,1.05616845,-1.05617614,5.35136362,-5.35141613,0.01953820,-0.01953789,1.70020029,-1.70021988,0.10708504,-0.10708513,2.62064704,-2.62067166,0.37482967,-0.37483305,0.02856525,-0.02856559
-3.28664332,9.71026711,-9.71033981,1.06008429,-1.06008988,5.42604857,-5.42608973,0.01817434,-0.01817405,1.72584213,-1.72585790,0.10551551,-0.10551546,2.63821943,-2.63823900,0.38043178,-0.38043435,0.02884316,-0.02884345
-3.28064032,9.77813607,-9.77818715,1.05884060,-1.05884398,5.47360095,-5.47362981,0.01690371,-0.01690342,1.74216308,-1.74217470,0.10351282,-0.10351262,2.64307711,-2.64309121,0.38379932,-0.38380104,0.02896135,-0.02896158
-3.27463732,9.79480891,-9.79483711,1.05229433,-1.05229540,5.49255077,-5.49256658,0.01571943,-0.01571915,1.74873725,-1.74874448,0.10108986,-0.10108950,2.63472210,-2.63473041,0.38485462,-0.38485545,0.02891641,-0.02891658
-3.26863432,9.75884763,-9.75885211,1.04039972,-1.04039843,5.48193492,-5.48193717,0.01461416,-0.01461388,1.74531441,-1.74531711,0.09826654,-0.09826604,2.61289693,-2.61289926,0.38356273,-0.38356265,0.02870775,-0.02870785
-3.26263132,9.66978402,-9.66976440,1.02321139,-1.02320772,5.44133264,-5.44132107,0.01358042,-0.01358015,1.73182869,-1.73182678,0.09506945,-0.09506880,2.57759618,-2.57759243,0.37993272,-0.37993172,0.02833762,-0.02833766
-3.25662831,9.52814543,-9.52810177,1.00088431,-1.00087831,5.37088510,-5.37085971,0.01261098,-0.01261071,1.70840181,-1.70839531,0.09153125,-0.09153047,2.52907017,-2.52906038,0.37401765,-0.37401574,0.02781111,-0.02781109
-3.25062531,9.33545042,-9.33538326,0.97367076,-0.97366251,5.27129814,-5.27125921,0.01169907,-0.01169881,1.67534079,-1.67532979,0.08768999,-0.08768907,2.46782084,-2.46780514,0.36591318,-0.36591040,0.02713598,-0.02713590
-3.24462231,9.09417434,-9.09408466,0.94191415,-0.94190378,5.14382797,-5.14377604,0.01083864,-0.01083837,1.63313003,-1.63311472,0.08358814,-0.08358711,2.39458969,-2.39456833,0.35575487,-0.35575127,0.02632251,-0.02632237
-3.23861931,8.80768592,-8.80757512,0.90604020,-0.90602788,4.99025022,-4.99018605,0.01002444,-0.01002418,1.58241812,-1.58239877,0.07927165,-0.07927051,2.31033847,-2.31031182,0.34371430,-0.34370994,0.02538317,-0.02538297
-3.23261631,8.48015745,-8.48002731,0.86654572,-0.86653163,4.81281355,-4.81273814,0.00925218,-0.00925193,1.52399985,-1.52397680,0.07478881,-0.07478758,2.21622327,-2.21619177,0.32999408,-0.32998903,0.02433236,-0.02433211
-3.22661331,8.11645206,-8.11630470,0.82398542,-0.82396981,4.61417975,-4.61409431,0.00851848,-0.00851823,1.45879410,-1.45876775,0.07018915,-0.07018785,2.11356304,-2.11352724,0.31482210,-0.31481645,0.02318599,-0.02318569
-3.22061031,7.72199285,-7.72183064,0.77895755,-0.77894066,4.39735274,-4.39725863,0.00782087,-0.00782062,1.38781849,-1.38778929,0.06552233,-0.06552098,2.00380403,-2.00376453,0.29844508,-0.29843893,0.02196108,-0.02196074
-3.21460730,7.30261892,-7.30244446,0.73208862,-0.73207071,4.16559935,-4.16549805,0.00715774,-0.00715749,1.31216187,-1.31213030,0.06083706,-0.06083566,1.88848130,-1.88843874,0.28112183,-0.28111528,0.02067536,-0.02067499
-3.20860430,6.86443433,-6.86425034,0.68401810,-0.68399945,3.92236513,-3.92225821,0.00652821,-0.00652797,1.23295554,-1.23292212,0.05618006,-0.05617865,1.76917911,-1.76913417,0.26311643,-0.26310958,0.01934680,-0.01934640
-3.20260130,6.41365573,-6.41346499,0.63538355,-0.63536444,3.67118858,-3.67107765,0.00593207,-0.00593184,1.15134456,-1.15130982,0.05159524,-0.05159383,1.64749151,-1.64744490,0.24469150,-0.24468446,0.01799320,-0.01799278
-3.19659830,5.95646450,-5.95626979,0.58680683,-0.58678752,3.41561703,-3.41550371,0.00536961,-0.00536939,1.06845994,-1.06842438,0.04712291,-0.04712150,1.52498480,-1.52493720,0.22610204,-0.22609491,0.01663181,-0.01663137
-3.19059530,5.49886880,-5.49867282,0.53888173,-0.53886248,3.15912730,-3.15901317,0.00484155,-0.00484133,0.98539287,-0.98535700,0.04279914,-0.04279776,1.40316299,-1.40311507,0.20758979,-0.20758266,0.01527894,-0.01527850
-3.18459230,5.04658014,-5.04638546,0.49216355,-0.49214461,2.90505395,-2.90494052,0.00434890,-0.00434869,0.90317177,-0.90313606,0.03865540,-0.03865406,1.28343755,-1.28338994,0.18937844,-0.18937140,0.01394969,-0.01394925
-3.17858929,4.60490822,-4.60471723,0.44716087,-0.44714246,2.65652721,-2.65641589,0.00389292,-0.00389273,0.82274283,-0.82270773,0.03471822,-0.03471692,1.16710222,-1.16705551,0.17166985,-0.17166299,0.01265767,-0.01265723
-3.17258629,4.17867685,-4.17849171,0.40432954,-0.40431186,2.41642242,-2.41631450,0.00347505,-0.00347487,0.74495460,-0.74492049,0.03100909,-0.03100786,1.05531364,-1.05526836,0.15464125,-0.15463463,0.01141479,-0.01141436
-3.16658329,3.77216238,-3.77198500,0.36406911,-0.36405234,2.18732186,-2.18721848,0.00309687,-0.00309671,0.67054674,-0.67051398,0.02754457,-0.02754341,0.94907781,-0.94903442,0.13844352,-0.13843722,0.01023121,-0.01023079
-3.16058029,3.38905514,-3.38888715,0.32672149,-0.32670578,1.97148928,-1.97139142,0.00276017,-0.00276002,0.60014325,-0.60011212,0.02433645,-0.02433536,0.84924277,-0.84920167,0.12320058,-0.12319464,0.00911519,-0.00911479
-3.15457729,3.03244312,-3.03228587,0.29257165,-0.29255712,1.77085682,-1.77076531,0.00246690,-0.00246677,0.53424978,-0.53422052,0.02139209,-0.02139107,0.75649689,-0.75645840,0.10900971,-0.10900416,0.00807316,-0.00807279
-3.14857429,2.70481609,-2.70467065,0.26185017,-0.26183691,1.58702339,-1.58693890,0.00221934,-0.00221923,0.47325494,-0.47322773,0.01871486,-0.01871393,0.67137240,-0.67133677,0.09594282,-0.09593769,0.00710975,-0.00710940
-3.14257129,2.40808764,-2.40795480,0.23473710,-0.23472520,1.42126297,-1.42118600,0.00202013,-0.00202004,0.41743496,-0.41740993,0.01630472,-0.01630388,0.59425350,-0.59422092,0.08404847,-0.08404378,0.00622791,-0.00622759
-3.13656828,2.14363176,-2.14351206,0.21136697,-0.21135646,1.27454100,-1.27447191,0.00187243,-0.00187236,0.36696130,-0.36693853,0.01415877,-0.01415801,0.52538801,-0.52535858,0.07335453,-0.07335030,0.00542906,-0.00542877
-3.13056528,1.91233032,-1.91222405,0.19183421,-0.19182513,1.14753676,-1.14747576,0.00178003,-0.00177997,0.32191044,-0.32188996,0.01227191,-0.01227124,0.46490167,-0.46487547,0.06387130,-0.06386753,0.00471326,-0.00471299
-3.12456228,1.71462736,-1.71453460,0.17619886,-0.17619122,1.04066938,-1.04061655,0.00174750,-0.00174746,0.28227514,-0.28225695,0.01063749,-0.01063690,0.41281415,-0.41279117,0.05559485,-0.05559154,0.00407944,-0.00407920
-3.11855928,1.55058651,-1.55050718,0.16449189,-0.16448569,0.95412534,-0.95408068,0.00178034,-0.00178032,0.24797664,-0.24796070,0.00924795,-0.00924745,0.36905557,-0.36903579,0.04851057,-0.04850770,0.00352558,-0.00352537
-3.11255628,1.41994765,-1.41988150,0.15671999,-0.15671520,0.88788540,-0.88784877,0.00188508,-0.00188509,0.21887697,-0.21886320,0.00809543,-0.00809500,0.33348285,-0.33346619,0.04259656,-0.04259412,0.00304897,-0.00304879
-3.10655328,1.32217965,-1.32212629,0.15286927,-0.15286587,0.84174894,-0.84172016,0.00206941,-0.00206945,0.19479090,-0.19477922,0.00717231,-0.00717197,0.30589486,-0.30588123,0.03782688,-0.03782486,0.00264638,-0.00264622
-3.10055028,1.25652653,-1.25648550,0.15290794,-0.15290590,0.81535466,-0.81533346,0.00234221,-0.00234227,0.17549704,-0.17548733,0.00647173,-0.00647146,0.28604580,-0.28603507,0.03417443,-0.03417281,0.00231425,-0.00231412
-3.09454727,1.22204510,-1.22201586,0.15678759,-0.15678686,0.80819624,-0.80818231,0.00271357,-0.00271367,0.16074760,-0.16073975,0.00598792,-0.00598772,0.27365629,-0.27364833,0.03161339,-0.03161215,0.00204889,-0.00204879
-3.08854427,1.21763285,-1.21761477,0.16444313,-0.16444367,0.81963287,-0.81962583,0.00319478,-0.00319490,0.15027671,-0.15027058,0.00571652,-0.00571639,0.26842184,-0.26841649,0.03012106,-0.03012019,0.00184662,-0.00184653
-3.08254127,1.24204563,-1.24203807,0.17579146,-0.17579320,0.84889434,-0.84889380,0.00379814,-0.00379830,0.14380702,-0.14380248,0.00565475,-0.00565469,0.27001851,-0.27001562,0.02967922,-0.02967870,0.00170384,-0.00170378
-3.07653827,1.29390568,-1.29390794,0.19072893,-0.19073182,0.89508148,-0.89508699,0.00453684,-0.00453704,0.14105461,-0.14105153,0.00580144,-0.00580146,0.27810594,-0.27810534,0.03027462,-0.03027444,0.00161716,-0.00161711
-3.07053527,1.37170078,-1.37171215,0.20912796,-0.20913193,0.95716266,-0.95717376,0.00542463,-0.00542487,0.14173226,-0.14173050,0.00615696,-0.00615705,0.29232779,-0.29232931,0.03189901,-0.03189916,0.00158342,-0.00158339
-3.06453227,1.47377651,-1.47379623,0.23083291,-0.23083788,1.03396786,-1.03398405,0.00647544,-0.00647572,0.14555125,-0.14555069,0.00672300,-0.00672315,0.31231005,-0.31231353,0.03454837,-0.03454884,0.00159971,-0.00159970
-3.05852926,1.59832346,-1.59835077,0.25565572,-0.25566161,1.12418165,-1.12420240,0.00770292,-0.00770326,0.15222197,-0.15222247,0.00750222,-0.00750244,0.33765769,-0.33766296,0.03822154,-0.03822232,0.00166338,-0.00166339
-3.05252626,1.74336211,-1.74339621,0.28337167,-0.28337840,1.22633704,-1.22636180,0.00911990,-0.00912029,0.16145348,-0.16145492,0.00849781,-0.00849810,0.36795013,-0.36795701,0.04291831,-0.04291939,0.00177195,-0.00177197
-3.04652326,1.90672789,-1.90676796,0.31371560,-0.31372307,1.33881173,-1.33883991,0.01073775,-0.01073819,0.17295254,-0.17295480,0.00971295,-0.00971331,0.40273622,-0.40274453,0.04863701,-0.04863838,0.00192308,-0.00192312
