energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-1.52776388,5.82174824,0.22921369,3.34534133,0.01150609,0.26613267,0.02812209,0.34939983,0.66772022,2.05515674
-1.52176088,5.80285234,0.22878398,3.35375321,0.01142550,0.25980127,0.02719912,0.34696602,0.66317456,2.03232921
-1.51575788,5.75675757,0.22738501,3.34567570,0.01128005,0.25251500,0.02616433,0.34283432,0.65541304,2.00049811
-1.50975488,5.68367065,0.22502916,3.32098435,0.01107137,0.24437680,0.02503155,0.33706097,0.64451725,1.95989663
-1.50375188,5.58427957,0.22174667,3.27984175,0.01080255,0.23549994,0.02381626,0.32972762,0.63063337,1.91092728
-1.49774887,5.45974076,0.21758458,3.22269878,0.01047810,0.22600513,0.02253515,0.32093942,0.61396729,1.85415124
-1.49174587,5.31165419,0.21260530,3.15028814,0.01010379,0.21601768,0.02120568,0.31082265,0.59477822,1.79027374
-1.48574287,5.14202731,0.20688486,3.06361011,0.00968651,0.20566466,0.01984566,0.29952189,0.57337095,1.72012623
-1.47973987,4.95322886,0.20051087,2.96391090,0.00923407,0.19507232,0.01847283,0.28719690,0.55008726,1.64464604
-1.47373687,4.74793429,0.19358034,2.85265423,0.00875503,0.18436365,0.01710448,0.27401925,0.52529668,1.56485419
-1.46773387,4.52906446,0.18619747,2.73148707,0.00825845,0.17365639,0.01575717,0.26016879,0.49938715,1.48183222
-1.46173087,4.29971995,0.17847138,2.60220084,0.00775374,0.16306133,0.01444643,0.24583008,0.47275571,1.39669876
-1.45572786,4.06311321,0.17051404,2.46668946,0.00725036,0.15268109,0.01318658,0.23118890,0.44579977,1.31058671
-1.44972486,3.82250068,0.16243827,2.32690568,0.00675774,0.14260932,0.01199058,0.21642887,0.41890908,1.22462151
-1.44372186,3.58111728,0.15435604,2.18481734,0.00628502,0.13293029,0.01086997,0.20172836,0.39245865,1.13990136
-1.43771886,3.34211494,0.14637695,2.04236495,0.00584093,0.12371894,0.00983481,0.18725766,0.36680289,1.05747953
-1.43171586,3.10850713,0.13860699,1.90142208,0.00543366,0.11504117,0.00889375,0.17317657,0.34227081,0.97834945
-1.42571286,2.88312043,0.13114759,1.76375948,0.00507075,0.10695460,0.00805405,0.15963242,0.31916261,0.90343247
-1.41970985,2.66855411,0.12409480,1.63101408,0.00475899,0.09950933,0.00732172,0.14675848,0.29774731,0.83356855
-1.41370685,2.46714821,0.11753880,1.50466332,0.00450433,0.09274897,0.00670157,0.13467288,0.27826153,0.76950974
-1.40770385,2.28096003,0.11156338,1.38600516,0.00431187,0.08671170,0.00619738,0.12347797,0.26090919,0.71191622
-1.40170085,2.11174880,0.10624567,1.27614400,0.00418580,0.08143121,0.00581194,0.11326006,0.24586198,0.66135474
-1.39569785,1.96096779,0.10165581,1.17598201,0.00412935,0.07693758,0.00554723,0.10408955,0.23326042,0.61829898
-1.38969485,1.82976304,0.09785664,1.08621583,0.00414475,0.07325795,0.00540441,0.09602141,0.22321531,0.58313145
-1.38369185,1.71897755,0.09490332,1.00733777,0.00423325,0.07041695,0.00538390,0.08909584,0.21580946,0.55614662
-1.37768884,1.62915997,0.09284291,0.93964107,0.00439503,0.06843679,0.00548537,0.08333919,0.21109945,0.53755470
-1.37168584,1.56057648,0.09171382,0.88322844,0.00462925,0.06733708,0.00570773,0.07876489,0.20911738,0.52748578
-1.36568284,1.51322504,0.09154516,0.83802316,0.00493397,0.06713434,0.00604906,0.07537456,0.20987252,0.52599394
-1.35967984,1.48685096,0.09235606,0.80378211,0.00530616,0.06784114,0.00650653,0.07315898,0.21335265,0.53306107
-1.35367684,1.48096314,0.09415489,0.78011027,0.00574169,0.06946508,0.00707630,0.07209904,0.21952532,0.54860012
-1.34767384,1.49485053,0.09693846,0.76647597,0.00623535,0.07200747,0.00775336,0.07216660,0.22833871,0.57245768
-1.34167084,1.52759831,0.10069128,0.76222683,0.00678087,0.07546189,0.00853150,0.07332517,0.23972238,0.60441576
-1.33566783,1.57810380,0.10538495,0.76660589,0.00737093,0.07981271,0.00940311,0.07553046,0.25358768,0.64419282
-1.32966483,1.64509205,0.11097755,0.77876786,0.00799731,0.08503362,0.01035915,0.07873078,0.26982806,0.69144400
-1.32366183,1.72713119,0.11741342,0.79779539,0.00865090,0.09108624,0.01138908,0.08286724,0.28831914,0.74576078
-1.31765883,1.82264784,0.12462295,0.82271531,0.00932191,0.09791900,0.01248087,0.08787390,0.30891867,0.80667013
-1.31165583,1.92994275,0.13252288,0.85251468,0.00999997,0.10546624,0.01362103,0.09367779,0.33146642,0.87363346
-1.30565283,2.04720701,0.14101672,0.88615684,0.01067433,0.11364773,0.01479470,0.10019888,0.35578391,0.94604552
-1.29964982,2.17253901,0.14999557,0.92259719,0.01133408,0.12236858,0.01598587,0.10735004,0.38167421,1.02323359
-1.29364682,2.30396246,0.15933931,0.96079872,0.01196838,0.13151969,0.01717753,0.11503714,0.40892172,1.10445737
-1.28764382,2.43944551,0.16891805,0.99974716,0.01256664,0.14097867,0.01835202,0.12315915,0.43729196,1.18890967
-1.28164082,2.57692129,0.17859390,1.03846559,0.01311883,0.15061131,0.01949131,0.13160844,0.46653166,1.27571850
-1.27563782,2.71430968,0.18822310,1.07602832,0.01361567,0.16027356,0.02057743,0.14027137,0.49636894,1.36395071
-1.26963482,2.84954052,0.19765827,1.11157383,0.01404883,0.16981400,0.02159282,0.14902903,0.52651396,1.45261765
-1.26363182,2.98057812,0.20675101,1.14431663,0.01441117,0.17907679,0.02252077,0.15775834,0.55666003,1.54068301
-1.25762881,3.10544686,0.21535458,1.17355771,0.01469687,0.18790486,0.02334582,0.16633345,0.58648528,1.62707311
-1.25162581,3.22225791,0.22332668,1.19869362,0.01490155,0.19614352,0.02405418,0.17462739,0.61565510,1.71068981
-1.24562281,3.32923659,0.23053235,1.21922376,0.01502237,0.20364412,0.02463407,0.18251416,0.64382546,1.79042606
-1.23961981,3.42475015,0.23684672,1.23475613,0.01505808,0.21026778,0.02507603,0.18987090,0.67064712,1.86518386
-1.23361681,3.50733553,0.24215783,1.24501112,0.01500900,0.21588901,0.02537319,0.19658046,0.69577080,1.93389468
-1.22761381,3.57572659,0.24636914,1.24982364,0.01487701,0.22039919,0.02552146,0.20253398,0.71885337,1.99554160
-1.22161081,3.62888007,0.24940187,1.24914341,0.01466542,0.22370957,0.02551963,0.20763358,0.73956488,2.04918284
-1.21560780,3.66599971,0.25119706,1.24303357,0.01437892,0.22575388,0.02536937,0.21179505,0.75759634,2.09397598
-1.20960480,3.68655772,0.25171719,1.23166758,0.01402339,0.22649040,0.02507524,0.21495033,0.77266806,2.12920184
-1.20360180,3.69031255,0.25094735,1.21532469,0.01360577,0.22590328,0.02464453,0.21704980,0.78453820,2.15428743
-1.19759880,3.67732241,0.24889600,1.19438383,0.01313388,0.22400321,0.02408705,0.21806416,0.79301127,2.16882663
-1.19159580,3.64795331,0.24559503,1.16931613,0.01261623,0.22082732,0.02341490,0.21798590,0.79794612,2.17259795
-1.18559280,3.60288117,0.24109939,1.14067620,0.01206185,0.21643828,0.02264212,0.21683016,0.79926309,2.16557823
-1.17958979,3.54308714,0.23548606,1.10909215,0.01148011,0.21092275,0.02178437,0.21463506,0.79694987,2.14795159
-1.17358679,3.46984568,0.22885242,1.07525439,0.01088056,0.20438903,0.02085852,0.21146131,0.79106573,2.12011287
-1.16758379,3.38470521,0.22131413,1.03990347,0.01027276,0.19696421,0.01988224,0.20739113,0.78174380,2.08266528
-1.16158079,3.28946133,0.21300244,1.00381688,0.00966618,0.18879075,0.01887363,0.20252660,0.76919107,2.03641183
-1.15557779,3.18612292,0.20406119,0.96779498,0.00907007,0.18002269,0.01785074,0.19698725,0.75368613,1.98234083
-1.14957479,3.07687178,0.19464333,0.93264628,0.00849339,0.17082165,0.01683126,0.19090724,0.73557439,1.92160561
-1.14357179,2.96401679,0.18490736,0.89917219,0.00794470,0.16135269,0.01583210,0.18443192,0.71526105,1.85549921
-1.13756878,2.84994375,0.17501360,0.86815147,0.00743217,0.15178021,0.01486907,0.17771420,0.69320189,1.78542477
-1.13156578,2.73706247,0.16512047,0.84032488,0.00696355,0.14226408,0.01395658,0.17091057,0.66989215,1.71286267
-1.12556278,2.62775274,0.15538102,0.81638003,0.00654613,0.13295597,0.01310740,0.16417712,0.64585410,1.63933571
-1.11955978,2.52431093,0.14593967,0.79693717,0.00618683,0.12399624,0.01233245,0.15766560,0.62162341,1.56637339
-1.11355678,2.42889907,0.13692933,0.78253613,0.00589222,0.11551117,0.01164063,0.15151968,0.59773528,1.49547685
-1.10755378,2.34349814,0.12846905,0.77362485,0.00566858,0.10761090,0.01103871,0.14587161,0.57471042,1.42808543
-1.10155078,2.26986721,0.12066223,0.77055007,0.00552199,0.10038789,0.01053133,0.14083923,0.55304180,1.36554620
-1.09554777,2.20950970,0.11359541,0.77355037,0.00545841,0.09391604,0.01012092,0.13652367,0.53318245,1.30908736
-1.08954477,2.16364806,0.10733769,0.78275200,0.00548383,0.08825043,0.00980781,0.13300755,0.51553481,1.25979618
-1.08354177,2.13320736,0.10194081,0.79816776,0.00560430,0.08342760,0.00959034,0.13035400,0.50044197,1.21860217
-1.07753877,2.11880826,0.09743974,0.81969896,0.00582611,0.07946643,0.00946495,0.12860622,0.48818114,1.18626554
-1.07153577,2.12076928,0.09385386,0.84714059,0.00615580,0.07636940,0.00942645,0.12778782,0.47895937,1.16337109
-1.06553277,2.13911772,0.09118856,0.88018946,0.00660027,0.07412431,0.00946818,0.12790379,0.47291166,1.15032719
-1.05952976,2.17360844,0.08943713,0.91845507,0.00716682,0.07270622,0.00958236,0.12894195,0.47010128,1.14736933
-1.05352676,2.22374924,0.08858295,0.96147285,0.00786308,0.07207956,0.00976033,0.13087499,0.47052227,1.15456760
-1.04752376,2.28883108,0.08860166,1.00871911,0.00869702,0.07220048,0.00999286,0.13366275,0.47410363,1.17183719
-1.04152076,2.36796163,0.08946339,1.05962703,0.00967675,0.07301897,0.01027053,0.13725479,0.48071504,1.19895114
-1.03551776,2.46010008,0.09113476,1.11360316,0.01081039,0.07448108,0.01058402,0.14159305,0.49017370,1.23555414
-1.02951476,2.56409135,0.09358067,1.17004329,0.01210573,0.07653085,0.01092440,0.14661443,0.50225178,1.28117672
-1.02351176,2.67869804,0.09676560,1.22834731,0.01356995,0.07911205,0.01128346,0.15225318,0.51668422,1.33524886
-1.01750875,2.80262843,0.10065463,1.28793209,0.01520915,0.08216961,0.01165396,0.15844308,0.53317642,1.39711235
-1.01150575,2.93455939,0.10521384,1.34824187,0.01702789,0.08565072,0.01202981,0.16511907,0.55141152,1.46603150
-1.00550275,3.07315340,0.11041023,1.40875572,0.01902866,0.08950554,0.01240624,0.17221854,0.57105715,1.54120186
-0.99949975,3.21706925,0.11621124,1.46899180,0.02121132,0.09368765,0.01277989,0.17968206,0.59177129,1.62175692
-0.99349675,3.36496669,0.12258368,1.52850832,0.02357257,0.09815406,0.01314883,0.18745354,0.61320734,1.70677314
-0.98749375,3.51550567,0.12949247,1.58690153,0.02610535,0.10286502,0.01351252,0.19547994,0.63501836,1.79527356
-0.98149075,3.66734126,0.13689898,1.64380092,0.02879843,0.10778349,0.01387168,0.20371055,0.65686053,1.88623076
-0.97548774,3.81911582,0.14475939,1.69886244,0.03163606,0.11287458,0.01422815,0.21209587,0.67839611,1.97856992
-0.96948474,3.96945023,0.15302297,1.75176040,0.03459765,0.11810473,0.01458462,0.22058630,0.69929596,2.07117271
-0.96348174,4.11693617,0.16163065,1.80217892,0.03765779,0.12344100,0.01494441,0.22913070,0.71924201,2.16288311
-0.95747874,4.26013142,0.17051377,1.84980395,0.04078633,0.12885039,0.01531115,0.23767509,0.73792979,2.25251556
-0.95147574,4.39756000,0.17959352,1.89431669,0.04394874,0.13429933,0.01568848,0.24616145,0.75507130,2.33886651
-0.94547274,4.52771871,0.18878073,1.93538929,0.04710668,0.13975339,0.01607977,0.25452690,0.77039834,2.42072942
-0.93946973,4.64909116,0.19797650,1.97268345,0.05021877,0.14517726,0.01648788,0.26270341,0.78366647,2.49691360
-0.93346673,4.76016974,0.20707345,2.00585245,0.05324163,0.15053512,0.01691487,0.27061800,0.79465946,2.56626656
-0.92746373,4.85948546,0.21595773,2.03454667,0.05613101,0.15579121,0.01736194,0.27819353,0.80319438,2.62769954
-0.92146073,4.94564486,0.22451166,2.05842270,0.05884315,0.16091086,0.01782923,0.28535016,0.80912689,2.68021532
-0.91545773,5.01737251,0.23261691,2.07715543,0.06133617,0.16586169,0.01831590,0.29200736,0.81235678,2.72293723
-0.90945473,5.07355708,0.24015818,2.09045269,0.06357151,0.17061507,0.01882013,0.29808642,0.81283323,2.75513812
-0.90345173,5.11329845,0.24702708,2.09807132,0.06551529,0.17514765,0.01933924,0.30351327,0.81055950,2.77626760
-0.89744872,5.13595298,0.25312606,2.09983381,0.06713963,0.17944292,0.01986994,0.30822161,0.80559669,2.78597635
-0.89144572,5.14117408,0.25837218,2.09564418,0.06842369,0.18349265,0.02040855,0.31215595,0.79806621,2.78413555
-0.88544272,5.12894502,0.26270050,2.08550196,0.06935454,0.18729806,0.02095127,0.31527447,0.78815058,2.77085040
-0.87943972,5.09960146,0.26606687,2.06951318,0.06992773,0.19087061,0.02149449,0.31755153,0.77609227,2.74646643
-0.87343672,5.05384151,0.26844989,2.04789732,0.07014744,0.19423236,0.02203506,0.31897957,0.76219044,2.71156769
-0.86743372,4.99272180,0.26985204,2.02098952,0.07002639,0.19741573,0.02257061,0.31957025,0.74679550,2.66696653
-0.86143072,4.91763877,0.27029966,1.98923760,0.06958533,0.20046264,0.02309965,0.31935472,0.73030146,2.61368487
-0.85542771,4.83029528,0.26984202,1.95319364,0.06885216,0.20342306,0.02362183,0.31838303,0.71313626,2.55292734
-0.84942471,4.73265357,0.26854918,1.91350047,0.06786083,0.20635288,0.02413794,0.31672250,0.69575036,2.48604726
-0.84342171,4.62687615,0.26650902,1.87087353,0.06664989,0.20931136,0.02464989,0.31445523,0.67860396,2.41450671
-0.83741871,4.51525737,0.26382339,1.82607888,0.06526093,0.21235800,0.02516061,0.31167486,0.66215334,2.33983213
-0.83141571,4.40014855,0.26060363,1.77990862,0.06373687,0.21554926,0.02567386,0.30848267,0.64683678,2.26356761
-0.82541271,4.28388028,0.25696568,1.73315474,0.06212028,0.21893510,0.02619394,0.30498324,0.63306079,2.18722743
-0.81940970,4.16868558,0.25302507,1.68658294,0.06045168,0.22255556,0.02672536,0.30127995,0.62118703,2.11225033
-0.81340670,4.05662749,0.24889195,1.64090779,0.05876806,0.22643775,0.02727249,0.29747056,0.61152071,2.03995703
-0.80740370,3.94953463,0.24466655,1.59677032,0.05710158,0.23059314,0.02783915,0.29364306,0.60430077,1.97151305
-0.80140070,3.84894760,0.24043522,1.55471934,0.05547857,0.23501565,0.02842824,0.28987209,0.59969237,1.90789814
-0.79539770,3.75607852,0.23626723,1.51519732,0.05391879,0.23968041,0.02904140,0.28621607,0.59778204,1.84988351
-0.78939470,3.67178542,0.23221256,1.47853133,0.05243513,0.24454348,0.02967874,0.28271529,0.59857560,1.79801758
-0.78339170,3.59656209,0.22830074,1.44492943,0.05103353,0.24954251,0.03033860,0.27939091,0.60199895,1.75262047
-0.77738869,3.53054344,0.22454074,1.41448243,0.04971341,0.25459831,0.03101749,0.27624508,0.60790173,1.71378722
-0.77138569,3.47352533,0.22092198,1.38717064,0.04846819,0.25961733,0.03171003,0.27326196,0.61606354,1.68139905
-0.76538269,3.42499737,0.21741622,1.36287498,0.04728626,0.26449490,0.03240910,0.27040978,0.62620254,1.65514191
-0.75937969,3.38418637,0.21398041,1.34139166,0.04615204,0.26911913,0.03310604,0.26764353,0.63798586,1.63453100
-0.75337669,3.35010770,0.21056011,1.32244931,0.04504719,0.27337517,0.03379091,0.26490836,0.65104154,1.61893992
-0.74737369,3.32162181,0.20709344,1.30572762,0.04395194,0.27714975,0.03445294,0.26214332,0.66497128,1.60763300
-0.74137069,3.29749265,0.20351521,1.29087622,0.04284629,0.28033563,0.03508090,0.25928527,0.67936353,1.59979912
-0.73536768,3.27644524,0.19976109,1.27753288,0.04171131,0.28283580,0.03566365,0.25627262,0.69380646,1.59458560
-0.72936468,3.25721970,0.19577165,1.26534013,0.04053013,0.28456729,0.03619058,0.25304898,0.70790019,1.59113077
-0.72336168,3.23861943,0.19149584,1.25395937,0.03928889,0.28546420,0.03665211,0.24956614,0.72126784,1.58859406
-0.71735868,3.21955188,0.18689413,1.24308226,0.03797741,0.28548008,0.03704008,0.24578658,0.73356526,1.58618252
-0.71135568,3.19906055,0.18194084,1.23243874,0.03658966,0.28458931,0.03734818,0.24168522,0.74448886,1.58317331
-0.70535268,3.17634793,0.17662574,1.22180194,0.03512397,0.28278764,0.03757215,0.23725042,0.75378167,1.57893150
-0.69934967,3.15078914,0.17095502,1.21098986,0.03358305,0.28009178,0.03771004,0.23248425,0.76123745,1.57292321
-0.69334667,3.12193697,0.16495130,1.19986439,0.03197372,0.27653820,0.03776224,0.22740208,0.76670292,1.56472401
-0.68734367,3.08951930,0.15865313,1.18832801,0.03030658,0.27218115,0.03773142,0.22203147,0.77007821,1.55402309
-0.68134067,3.05343005,0.15211378,1.17631879,0.02859541,0.26709013,0.03762248,0.21641070,0.77131587,1.54062334
-0.67533767,3.01371528,0.14539952,1.16380442,0.02685656,0.26134696,0.03744219,0.21058684,0.77041850,1.52443829
-0.66933467,2.97055595,0.13858757,1.15077580,0.02510819,0.25504263,0.03719898,0.20461369,0.76743539,1.50548612
-0.66333167,2.92424884,0.13176377,1.13724086,0.02336958,0.24827405,0.03690248,0.19854958,0.76245850,1.48388171
-0.65732866,2.87518707,0.12502014,1.12321911,0.02166035,0.24114102,0.03656312,0.19245531,0.75561789,1.45982711
-0.65132566,2.82384128,0.11845241,1.10873729,0.01999980,0.23374344,0.03619169,0.18639222,0.74707697,1.43360112
-0.64532266,2.77074252,0.11215766,1.09382645,0.01840629,0.22617893,0.03579890,0.18042056,0.73702773,1.40554829
-0.63931966,2.71646721,0.10623211,1.07852047,0.01689672,0.21854092,0.03539498,0.17459814,0.72568608,1.37606775
-0.63331666,2.66162459,0.10076917,1.06285618,0.01548608,0.21091735,0.03498931,0.16897934,0.71328731,1.34560222
-0.62731366,2.60684658,0.09585772,1.04687467,0.01418715,0.20338985,0.03459018,0.16361448,0.70008191,1.31462712
-0.62131066,2.55277980,0.09158065,1.03062387,0.01301023,0.19603349,0.03420453,0.15854946,0.68633143,1.28364005
-0.61530765,2.50007927,0.08801370,1.01416180,0.01196309,0.18891697,0.03383795,0.15382570,0.67230472,1.25315059
-0.60930465,2.44940323,0.08522447,0.99756019,0.01105085,0.18210323,0.03349458,0.14948027,0.65827403,1.22367030
-0.60330165,2.40140850,0.08327168,0.98090818,0.01027606,0.17565034,0.03317728,0.14554616,0.64451136,1.19570307
-0.59729865,2.35674564,0.08220462,0.96431554,0.00963880,0.16961248,0.03288779,0.14205268,0.63128457,1.16973560
-0.59129565,2.31605353,0.08206259,0.94791513,0.00913679,0.16404112,0.03262698,0.13902580,0.61885356,1.14622814
-0.58529265,2.27995279,0.08287458,0.93186435,0.00876559,0.15898597,0.03239518,0.13648849,0.60746618,1.12560543
-0.57928964,2.24903797,0.08465893,0.91634524,0.00851880,0.15449590,0.03219252,0.13446105,0.59735414,1.10824812
-0.57328664,2.22386823,0.08742299,0.90156317,0.00838829,0.15061950,0.03201927,0.13296124,0.58872882,1.09448453
-0.56728364,2.20495673,0.09116291,0.88774397,0.00836443,0.14740539,0.03187622,0.13200442,0.58177712,1.08458327
-0.56128064,2.19275895,0.09586340,0.87512968,0.00843635,0.14490208,0.03176489,0.13160347,0.57665748,1.07874669
-0.55527764,2.18766042,0.10149760,0.86397285,0.00859217,0.14315746,0.03168784,0.13176872,0.57349625,1.07710556
-0.54927464,2.18996421,0.10802704,0.85452969,0.00881927,0.14221795,0.03164876,0.13250775,0.57238447,1.07971518
-0.54327164,2.19987904,0.11540168,0.84705232,0.00910458,0.14212714,0.03165252,0.13382509,0.57337541,1.08655323
-0.53726863,2.21750845,0.12356028,0.84178029,0.00943483,0.14292427,0.03170510,0.13572199,0.57648289,1.09751933
-0.53126563,2.24284169,0.13243078,0.83893190,0.00979683,0.14464235,0.03181342,0.13819605,0.58168062,1.11243684
-0.52526263,2.27574701,0.14193117,0.83869551,0.01017776,0.14730612,0.03198505,0.14124092,0.58890256,1.13105650
-0.51925963,2.31596775,0.15197043,0.84122127,0.01056545,0.15093006,0.03222786,0.14484601,0.59804451,1.15306219
-0.51325663,2.36312160,0.16244990,0.84661364,0.01094867,0.15551633,0.03254953,0.14899614,0.60896678,1.17807865
-0.50725363,2.41670339,0.17326491,0.85492495,0.01131740,0.16105293,0.03295714,0.15367135,0.62149808,1.20568076
-0.50125063,2.47609128,0.18430660,0.86615037,0.01166303,0.16751221,0.03345661,0.15884663,0.63544025,1.23540424
-0.49524762,2.54055654,0.19546406,0.88022458,0.01197867,0.17484971,0.03405225,0.16449175,0.65057395,1.26675732
-0.48924462,2.60927654,0.20662654,0.89702020,0.01225927,0.18300356,0.03474631,0.17057115,0.66666491,1.29923293
-0.48324162,2.68135057,0.21768576,0.91634824,0.01250179,0.19189442,0.03553863,0.17704384,0.68347051,1.33232097
-0.47723862,2.75581823,0.22853820,0.93796065,0.01270531,0.20142615,0.03642639,0.18386346,0.70074644,1.36552005
-0.47123562,2.83167952,0.23908732,0.96155480,0.01287105,0.21148708,0.03740403,0.19097840,0.71825320,1.39834845
-0.46523262,2.90791628,0.24924550,0.98678007,0.01300236,0.22195208,0.03846322,0.19833206,0.73576197,1.43035367
