energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
1.34167084,7.17184370,0.03773203,0.73618528,0.10894378,2.79759128,1.10627088,0.14385827,0.22374843,2.82918631
1.34767384,7.24392624,0.03669621,0.74995356,0.11000072,2.82110048,1.11953128,0.14605264,0.22853967,2.85917869
1.35367684,7.31533486,0.03572252,0.76169897,0.11127984,2.84525970,1.13276818,0.14818270,0.23394573,2.88867028
1.35967984,7.38553807,0.03480153,0.77151125,0.11272447,2.86979683,1.14591994,0.15024168,0.23990462,2.91745982
1.36568284,7.45423901,0.03392555,0.77952857,0.11427900,2.89451903,1.15898242,0.15222795,0.24635229,2.94544697
1.37168584,7.52134718,0.03308837,0.78593214,0.11588915,2.91930321,1.17200562,0.15414435,0.25322267,2.97261991
1.37768884,7.58694292,0.03228500,0.79094005,0.11750212,2.94408360,1.18508873,0.15599745,0.26044760,2.99903989
1.38369185,7.65123779,0.03151130,0.79480090,0.11906686,2.96883757,1.19837404,0.15779683,0.26795698,3.02482382
1.38969485,7.71453420,0.03076372,0.79778727,0.12053427,2.99357094,1.21204034,0.15955441,0.27567888,3.05012632
1.39569785,7.77718677,0.03003898,0.80018953,0.12185753,3.01830386,1.22629615,0.16128395,0.28354004,3.07512237
1.40170085,7.83956754,0.02933381,0.80231013,0.12299254,3.04305791,1.24137320,0.16300065,0.29146634,3.09999126
1.40770385,7.90203617,0.02864478,0.80445844,0.12389840,3.06784504,1.25752044,0.16472102,0.29938365,3.12490252
1.41370685,7.96491577,0.02796823,0.80694624,0.12453808,3.09265847,1.27499861,0.16646279,0.30721859,3.15000406
1.41970985,8.02847397,0.02730021,0.81008375,0.12487909,3.11746559,1.29407546,0.16824500,0.31489956,3.17541243
1.42571286,8.09290861,0.02663655,0.81417610,0.12489417,3.14220262,1.31502146,0.17008820,0.32235755,3.20120508
1.43171586,8.15833678,0.02597295,0.81952000,0.12456201,3.16677063,1.33810572,0.17201458,0.32952701,3.22741414
1.43771886,8.22478603,0.02530512,0.82640054,0.12386780,3.19103259,1.36359195,0.17404810,0.33634644,3.25402139
1.44372186,8.29218635,0.02462899,0.83508765,0.12280374,3.21481095,1.39173413,0.17621452,0.34275880,3.28095399
1.44972486,8.36036214,0.02394088,0.84583231,0.12136931,3.23788565,1.42277156,0.17854121,0.34871159,3.30808070
1.45572786,8.42902344,0.02323768,0.85886218,0.11957130,3.25999224,1.45692315,0.18105677,0.35415673,3.33520842
1.46173087,8.49775646,0.02251697,0.87437665,0.11742367,3.28082038,1.49438073,0.18379039,0.35905015,3.36207926
1.46773387,8.56601397,0.02177721,0.89254130,0.11494711,3.30001281,1.53530147,0.18677096,0.36335114,3.38836827
1.47373687,8.63310640,0.02101774,0.91348188,0.11216836,3.31716533,1.57979934,0.19002595,0.36702168,3.41368233
1.47973987,8.69819536,0.02023886,0.93727802,0.10911932,3.33182820,1.62793608,0.19358005,0.37002568,3.43756093
1.48574287,8.76029088,0.01944180,0.96395687,0.10583603,3.34350964,1.67971167,0.19745368,0.37232834,3.45947918
1.49174587,8.81825444,0.01862861,0.99348708,0.10235748,3.35168196,1.73505520,0.20166142,0.37389573,3.47885393
1.49774887,8.87080903,0.01780214,1.02577339,0.09872440,3.35579068,1.79381615,0.20621045,0.37469464,3.49505336
1.50375188,8.91655759,0.01696585,1.06065233,0.09497800,3.35526688,1.85575713,0.21109902,0.37469281,3.50741028
1.50975488,8.95401045,0.01612368,1.09788940,0.09115882,3.34954295,1.92054825,0.21631521,0.37385959,3.51523927
1.51575788,8.98162156,0.01527991,1.13717794,0.08730571,3.33807111,1.98776400,0.22183586,0.37216699,3.51785727
1.52176088,8.99783302,0.01443898,1.17814024,0.08345489,3.32034443,2.05688283,0.22762590,0.36959115,3.51460710
1.52776388,9.00112622,0.01360538,1.22033097,0.07963930,3.29591921,2.12729003,0.23363812,0.36611403,3.50488289
1.53376688,8.99007742,0.01278351,1.26324300,0.07588809,3.26443783,2.19828417,0.23981336,0.36172539,3.48815628
1.53976988,8.96341528,0.01197755,1.30631593,0.07222637,3.22565052,2.26908709,0.24608121,0.35642477,3.46400200
1.54577289,8.92007705,0.01119140,1.34894687,0.06867512,3.17943495,2.33885749,0.25236125,0.35022335,3.43212139
1.55177589,8.85926046,0.01042864,1.39050364,0.06525138,3.12581207,2.40670801,0.25856477,0.34314565,3.39236226
1.55777889,8.78046807,0.00969243,1.43033980,0.06196845,3.06495716,2.47172520,0.26459686,0.33523068,3.34473387
1.56378189,8.68354139,0.00898554,1.46781129,0.05883634,2.99720488,2.53299206,0.27035902,0.32653266,3.28941576
1.56978489,8.56868238,0.00831030,1.50229400,0.05586223,2.92304787,2.58961226,0.27575198,0.31712102,3.22675965
1.57578789,8.43646083,0.00766866,1.53320182,0.05305098,2.84312827,2.64073529,0.28067869,0.30707976,3.15728389
1.58179090,8.28780664,0.00706213,1.56000434,0.05040562,2.75822250,2.68558164,0.28504751,0.29650599,3.08166053
1.58779390,8.12398712,0.00649184,1.58224364,0.04792783,2.66921954,2.72346681,0.28877523,0.28550788,3.00069522
1.59379690,7.94657004,0.00595855,1.59954934,0.04561829,2.57709373,2.75382328,0.29178999,0.27420185,2.91530092
1.59979990,7.75737405,0.00546266,1.61165131,0.04347702,2.48287321,2.77621931,0.29403380,0.26270940,2.82646657
1.60580290,7.55840877,0.00500422,1.61838929,0.04150353,2.38760548,2.79037367,0.29546471,0.25115344,2.73522213
1.61180590,7.35180742,0.00458292,1.61971893,0.03969694,2.29232183,2.79616538,0.29605834,0.23965454,2.64260189
1.61780890,7.13975502,0.00419814,1.61571389,0.03805597,2.19800227,2.79363793,0.29580882,0.22832713,2.54960775
1.62381191,6.92441578,0.00384894,1.60656359,0.03657880,2.10554280,2.78299747,0.29472898,0.21727592,2.45717436
1.62981491,6.70786277,0.00353409,1.59256662,0.03526297,2.01572656,2.76460484,0.29284982,0.20659271,2.36613789
1.63581791,6.49201326,0.00325204,1.57411989,0.03410508,1.92920031,2.73896159,0.29021917,0.19635370,2.27721000
1.64182091,6.27857255,0.00300099,1.55170390,0.03310062,1.84645736,2.70669038,0.28689973,0.18661756,2.19095819
1.64782391,6.06898852,0.00277889,1.52586448,0.03224373,1.76782765,2.66851061,0.28296642,0.17742415,2.10779350
1.65382691,5.86441877,0.00258349,1.49719200,0.03152694,1.69347538,2.62521019,0.27850322,0.16879421,2.02796603
1.65982991,5.66571153,0.00241237,1.46629861,0.03094110,1.62340420,2.57761465,0.27359962,0.16072969,1.95156835
1.66583292,5.47340062,0.00226298,1.43379478,0.03047521,1.55746943,2.52655526,0.26834688,0.15321503,1.87854644
1.67183592,5.28771435,0.00213268,1.40026602,0.03011648,1.49539664,2.47283735,0.26283426,0.14621903,1.80871747
1.67783892,5.10859735,0.00201884,1.36625099,0.02985036,1.43680538,2.41721059,0.25714541,0.13969740,1.74179328
1.68384192,4.93574403,0.00191883,1.33222204,0.02966077,1.38123680,2.36034268,0.25135507,0.13359561,1.67740822
1.68984492,4.76864154,0.00183013,1.29856902,0.02953030,1.32818363,2.30279758,0.24552632,0.12785223,1.61514988
1.69584792,4.60662007,0.00175036,1.26558730,0.02944061,1.27712104,2.24501961,0.23970846,0.12240217,1.55459095
1.70185093,4.44890785,0.00167730,1.23347051,0.02937280,1.22753668,2.18732396,0.23393568,0.11718000,1.49532070
1.70785393,4.29468814,0.00160897,1.20230827,0.02930788,1.17895863,2.12989413,0.22822651,0.11212303,1.43697441
1.71385693,4.14315575,0.00154365,1.17208909,0.02922727,1.13097992,2.07278632,0.22258415,0.10717399,1.37925946
1.71985993,3.99357025,0.00147989,1.14270816,0.02911327,1.08327857,2.01594035,0.21699756,0.10228331,1.32197675
1.72586293,3.84530395,0.00141653,1.11397957,0.02894960,1.03563246,1.95919649,0.21144339,0.09741082,1.26503679
1.73186593,3.69788240,0.00135268,1.08565223,0.02872180,0.98792854,1.90231705,0.20588838,0.09252690,1.20846971
1.73786893,3.55101608,0.00128777,1.05742865,0.02841766,0.94016626,1.84501150,0.20029242,0.08761296,1.15242901
1.74387194,3.40462220,0.00122147,1.02898541,0.02802754,0.89245543,1.78696362,0.19461173,0.08266139,1.09718913
1.74987494,3.25883589,0.00115369,0.99999431,0.02754464,0.84500882,1.72785914,0.18880226,0.07767502,1.04313715
1.75587794,3.11401085,0.00108455,0.97014309,0.02696515,0.79813034,1.66741234,0.18282301,0.07266604,0.99075937
1.76188094,2.97070978,0.00101436,0.93915449,0.02628831,0.75219943,1.60539010,0.17663899,0.06765458,0.94062347
1.76788394,2.82968530,0.00094354,0.90680292,0.02551635,0.70765281,1.54163223,0.17022392,0.06266711,0.89335728
1.77388694,2.69185269,0.00087264,0.87292775,0.02465440,0.66496443,1.47606713,0.16356222,0.05773456,0.84962528
1.77988994,2.55825585,0.00080224,0.83744291,0.02371027,0.62462481,1.40872194,0.15665052,0.05289053,0.81010392
1.78589295,2.43002823,0.00073296,0.80034221,0.02269410,0.58712051,1.33972700,0.14949831,0.04816941,0.77545686
1.79189595,2.30835055,0.00066540,0.76170052,0.02161808,0.55291494,1.26931460,0.14212805,0.04360478,0.74631118
1.79789895,2.19440735,0.00060015,0.72167092,0.02049598,0.52243085,1.19781226,0.13457449,0.03922792,0.72323553
1.80390195,2.08934424,0.00053771,0.68047815,0.01934276,0.49603553,1.12563129,0.12688346,0.03506657,0.70672103
1.80990495,1.99422766,0.00047854,0.63840899,0.01817413,0.47402884,1.05325140,0.11911015,0.03114408,0.69716557
1.81590795,1.91000887,0.00042298,0.59580023,0.01700609,0.45663459,0.98120246,0.11131696,0.02747871,0.69486207
1.82191096,1.83749365,0.00037131,0.55302508,0.01585455,0.44399526,0.91004454,0.10357117,0.02408337,0.69999098
1.82791396,1.77731872,0.00032370,0.51047875,0.01473492,0.43617016,0.84034731,0.09594247,0.02096546,0.71261727
1.83391696,1.72993596,0.00028023,0.46856404,0.01366182,0.43313675,0.77267004,0.08850054,0.01812716,0.73269180
1.83991996,1.69560458,0.00024089,0.42767773,0.01264875,0.43479507,0.70754307,0.08131276,0.01556570,0.76005702
1.84592296,1.67439161,0.00020563,0.38819822,0.01170794,0.44097473,0.64545169,0.07444223,0.01327395,0.79445654
1.85192596,1.66618021,0.00017428,0.35047517,0.01085015,0.45144412,0.58682302,0.06794607,0.01124105,0.83554820
1.85792896,1.67068529,0.00014667,0.31482116,0.01008457,0.46592137,0.53201628,0.06187417,0.00945308,0.88291992
1.86393197,1.68747519,0.00012256,0.28150591,0.00941880,0.48408649,0.48131671,0.05626831,0.00789381,0.93610763
1.86993497,1.71599836,0.00010168,0.25075283,0.00885881,0.50559412,0.43493309,0.05116176,0.00654539,0.99461442
1.87593797,1.75561328,0.00008376,0.22273784,0.00840902,0.53008637,0.39299859,0.04657924,0.00538904,1.05792995
1.88194097,1.80561993,0.00006851,0.19759042,0.00807232,0.55720518,0.35557470,0.04253722,0.00440560,1.12554920
1.88794397,1.86529118,0.00005563,0.17539638,0.00785020,0.58660359,0.32265754,0.03904458,0.00357610,1.19698957
1.89394697,1.93390202,0.00004485,0.15620204,0.00774280,0.61795557,0.29418622,0.03610339,0.00288217,1.27180543
1.89994997,2.01075531,0.00003590,0.14001950,0.00774906,0.65096386,0.27005239,0.03370995,0.00230638,1.34959933
1.90595298,2.09520231,0.00002853,0.12683251,0.00786678,0.68536562,0.25011054,0.03185582,0.00183247,1.43002916
1.91195598,2.18665712,0.00002251,0.11660250,0.00809273,0.72093553,0.23418830,0.03052887,0.00144556,1.51281090
1.91795898,2.28460406,0.00001764,0.10927466,0.00842277,0.75748633,0.22209645,0.02971432,0.00113221,1.59771662
1.92396198,2.38859783,0.00001372,0.10478337,0.00885187,0.79486677,0.21363790,0.02939561,0.00088044,1.68456784
1.92996498,2.49825639,0.00001059,0.10305716,0.00937429,0.83295719,0.20861563,0.02955516,0.00067977,1.77322460
1.93596798,2.61324734,0.00000812,0.10402271,0.00998357,0.87166286,0.20683902,0.03017494,0.00052108,1.86357074
1.94197099,2.73326863,0.00000618,0.10760790,0.01067269,0.91090574,0.20812874,0.03123684,0.00039658,1.95549634
1.94797399,2.85802500,0.00000467,0.11374384,0.01143411,0.95061489,0.21231993,0.03272296,0.00029966,2.04887826
1.95397699,2.98720177,0.00000351,0.12236586,0.01225989,0.99071633,0.21926373,0.03461557,0.00022481,2.14356005
1.95997999,3.12043773,0.00000261,0.13341348,0.01314183,1.03112289,0.22882743,0.03689705,0.00016745,2.23933253
1.96598299,3.25729908,0.00000193,0.14682946,0.01407153,1.07172459,0.24089310,0.03954964,0.00012383,2.33591618
1.97198599,3.39725602,0.00000142,0.16255796,0.01504054,1.11238039,0.25535517,0.04255512,0.00009091,2.43294668
1.97798899,3.53966367,0.00000103,0.18054206,0.01604047,1.15291152,0.27211690,0.04589440,0.00006627,2.52996450
1.98399200,3.68374861,0.00000075,0.20072058,0.01706312,1.19309719,0.29108625,0.04954713,0.00004796,2.62640941
1.98999500,3.82860197,0.00000054,0.22302455,0.01810059,1.23267259,0.31217106,0.05349122,0.00003447,2.72162034
1.99599800,3.97317961,0.00000038,0.24737333,0.01914532,1.27132967,0.33527398,0.05770242,0.00002459,2.81484082
2.00200100,4.11630940,0.00000027,0.27367062,0.02019018,1.30872049,0.36028732,0.06215399,0.00001742,2.90522978
2.00800400,4.25670540,0.00000019,0.30180054,0.02122848,1.34446307,0.38708800,0.06681635,0.00001225,2.99187734
2.01400700,4.39298810,0.00000013,0.33162389,0.02225397,1.37814940,0.41553280,0.07165687,0.00000856,3.07382471
2.02001001,4.52370983,0.00000009,0.36297490,0.02326077,1.40935529,0.44545420,0.07663969,0.00000593,3.15008736
2.02601301,4.64738400,0.00000006,0.39565858,0.02424330,1.43765147,0.47665692,0.08172573,0.00000409,3.21968020
2.03201601,4.76251684,0.00000004,0.42944885,0.02519615,1.46261536,0.50891541,0.08687273,0.00000280,3.28164369
2.03801901,4.86764031,0.00000003,0.46408767,0.02611395,1.48384315,0.54197244,0.09203546,0.00000190,3.33506953
2.04402201,4.96134475,0.00000002,0.49928541,0.02699125,1.50096133,0.57553896,0.09716603,0.00000128,3.37912500
2.05002501,5.04231014,0.00000001,0.53472247,0.02782231,1.51363751,0.60929541,0.10221435,0.00000086,3.41307485
2.05602801,5.10933507,0.00000001,0.57005224,0.02860107,1.52158981,0.64289444,0.10712869,0.00000058,3.43629996
2.06203102,5.16136251,0.00000001,0.60490565,0.02932096,1.52459479,0.67596526,0.11185641,0.00000038,3.44831240
2.06803402,5.19750195,0.00000001,0.63889698,0.02997494,1.52249341,0.70811943,0.11634477,0.00000026,3.44876635
2.07403702,5.21704771,0.00000000,0.67163112,0.03055545,1.51519518,0.73895804,0.12054186,0.00000017,3.43746509
2.08004002,5.21949315,0.00000000,0.70271189,0.03105453,1.50268033,0.76808020,0.12439760,0.00000011,3.41436396
2.08604302,5.20454092,0.00000000,0.73175127,0.03146393,1.48500015,0.79509242,0.12786484,0.00000008,3.37956969
2.09204602,5.17210937,0.00000000,0.75837919,0.03177533,1.46227561,0.81961863,0.13090043,0.00000005,3.33333665
2.09804902,5.12233529,0.00000000,0.78225348,0.03198061,1.43469449,0.84131049,0.13346631,0.00000004,3.27606021
2.10405203,5.05557310,0.00000000,0.80306957,0.03207214,1.40250716,0.85985741,0.13553052,0.00000003,3.20826799
2.11005503,4.97239062,0.00000000,0.82056943,0.03204314,1.36602139,0.87499595,0.13706813,0.00000002,3.13060926
2.11605803,4.87356148,0.00000000,0.83454941,0.03188802,1.32559620,0.88651808,0.13806203,0.00000002,3.04384303
2.12206103,4.76005421,0.00000000,0.84486643,0.03160270,1.28163510,0.89427782,0.13850347,0.00000001,2.94882499
2.12806403,4.63301794,0.00000000,0.85144234,0.03118494,1.23457884,0.89819595,0.13839243,0.00000001,2.84649371
2.13406703,4.49376473,0.00000000,0.85426605,0.03063458,1.18489772,0.89826256,0.13773772,0.00000001,2.73785611
2.14007004,4.34374863,0.00000000,0.85339338,0.02995373,1.13308372,0.89453711,0.13655677,0.00000001,2.62397229
2.14607304,4.18454151,0.00000000,0.84894454,0.02914684,1.07964249,0.88714612,0.13487526,0.00000001,2.50593997
2.15207604,4.01780597,0.00000000,0.84109948,0.02822076,1.02508518,0.87627850,0.13272630,0.00000001,2.38487832
2.15807904,3.84526583,0.00000000,0.83009117,0.02718461,0.96992044,0.86217876,0.13014962,0.00000001,2.26191152
2.16408204,3.66867473,0.00000000,0.81619725,0.02604960,0.91464639,0.84513844,0.12719032,0.00000001,2.13815208
2.17008504,3.48978367,0.00000000,0.79973055,0.02482879,0.85974304,0.82548622,0.12389770,0.00000001,2.01468413
2.17608804,3.31030846,0.00000000,0.78102884,0.02353671,0.80566491,0.80357718,0.12032385,0.00000001,1.89254706
2.18209105,3.13189805,0.00000000,0.76044438,0.02218902,0.75283435,0.77978172,0.11652229,0.00000001,1.77271977
2.18809405,2.95610484,0.00000000,0.73833382,0.02080202,0.70163545,0.75447484,0.11254665,0.00000001,1.65610601
2.19409705,2.78435805,0.00000000,0.71504892,0.01939224,0.65240892,0.72802604,0.10844944,0.00000000,1.54352128
2.20010005,2.61794109,0.00000000,0.69092834,0.01797600,0.60544790,0.70079048,0.10428098,0.00000000,1.43568165
2.20610305,2.45797365,0.00000000,0.66629097,0.01656894,0.56099502,0.67310155,0.10008847,0.00000000,1.33319497
2.21210605,2.30539921,0.00000000,0.64143085,0.01518570,0.51924059,0.64526525,0.09591535,0.00000000,1.23655475
2.21810905,2.16097801,0.00000000,0.61661382,0.01383959,0.48032220,0.61755626,0.09180077,0.00000000,1.14613695
2.22411206,2.02528576,0.00000000,0.59207567,0.01254231,0.44432553,0.59021585,0.08777938,0.00000000,1.06219982
2.23011506,1.89871750,0.00000000,0.56802185,0.01130377,0.41128638,0.56345138,0.08388119,0.00000000,0.98488661
2.23611806,1.78149628,0.00000000,0.54462821,0.01013201,0.38119393,0.53743716,0.08013170,0.00000000,0.91423107
2.24212106,1.67368572,0.00000000,0.52204276,0.00903315,0.35399477,0.51231632,0.07655204,0.00000000,0.85016544
2.24812406,1.57520554,0.00000000,0.50038776,0.00801141,0.32959787,0.48820352,0.07315925,0.00000000,0.79253034
2.25412706,1.48584908,0.00000000,0.47976212,0.00706921,0.30787991,0.46518785,0.06996655,0.00000000,0.74108627
2.26013007,1.40530168,0.00000000,0.46024363,0.00620732,0.28869102,0.44333594,0.06698365,0.00000000,0.69552596
2.26613307,1.33315907,0.00000000,0.44189079,0.00542502,0.27186045,0.42269464,0.06421697,0.00000000,0.65548719
2.27213607,1.26894478,0.00000000,0.42474416,0.00472030,0.25720216,0.40329340,0.06166982,0.00000000,0.62056534
2.27813907,1.21212612,0.00000000,0.40882712,0.00409011,0.24452001,0.38514597,0.05934254,0.00000000,0.59032550
2.28414207,1.16212810,0.00000000,0.39414599,0.00353055,0.23361239,0.36825155,0.05723250,0.00000000,0.56431347
2.29014507,1.11834533,0.00000000,0.38068974,0.00303709,0.22427636,0.35259531,0.05533417,0.00000000,0.54206558
2.29614807,1.08015168,0.00000000,0.36842937,0.00260477,0.21631103,0.33814852,0.05363904,0.00000000,0.52311716
2.30215108,1.04690821,0.00000000,0.35731720,0.00222840,0.20952038,0.32486832,0.05213560,0.00000000,0.50700958
2.30815408,1.01796949,0.00000000,0.34728630,0.00190271,0.20371539,0.31269751,0.05080939,0.00000000,0.49329596
2.31415708,0.99268903,0.00000000,0.33825040,0.00162248,0.19871571,0.30156441,0.04964300,0.00000000,0.48154572
2.32016008,0.97042413,0.00000000,0.33010429,0.00138266,0.19435086,0.29138310,0.04861632,0.00000000,0.47134816
2.32616308,0.95054085,0.00000000,0.32272515,0.00117843,0.19046118,0.28205416,0.04770675,0.00000000,0.46231534
2.33216608,0.93241936,0.00000000,0.31597462,0.00100530,0.18689845,0.27346606,0.04688963,0.00000000,0.45408443
2.33816908,0.91545994,0.00000000,0.30970191,0.00085913,0.18352653,0.26549719,0.04613880,0.00000000,0.44631978
2.34417209,0.89908997,0.00000000,0.30374766,0.00073613,0.18022186,0.25801870,0.04542717,0.00000000,0.43871492
2.35017509,0.88277162,0.00000000,0.29794859,0.00063292,0.17687402,0.25089776,0.04472755,0.00000000,0.43099444
2.35617809,0.86601021,0.00000000,0.29214262,0.00054648,0.17338631,0.24400145,0.04401335,0.00000000,0.42291599
2.36218109,0.84836279,0.00000000,0.28617429,0.00047414,0.16967632,0.23720084,0.04325952,0.00000000,0.41427209
2.36818409,0.82944662,0.00000000,0.27990016,0.00041359,0.16567650,0.23037517,0.04244324,0.00000000,0.40489197
2.37418709,0.80894684,0.00000000,0.27319390,0.00036282,0.16133464,0.22341583,0.04154476,0.00000000,0.39464296
2.38019010,0.78662301,0.00000000,0.26595076,0.00032012,0.15661419,0.21623002,0.04054803,0.00000000,0.38343162
2.38619310,0.76231380,0.00000000,0.25809125,0.00028403,0.15149439,0.20874371,0.03944116,0.00000000,0.37120408
2.39219610,0.73593956,0.00000000,0.24956372,0.00025332,0.14597006,0.20090390,0.03821684,0.00000000,0.35794572
2.39819910,0.70750246,0.00000000,0.24034581,0.00022699,0.14005113,0.19267994,0.03687249,0.00000000,0.34367996
2.40420210,0.67708384,0.00000000,0.23044460,0.00020419,0.13376174,0.18406393,0.03541019,0.00000000,0.32846601
