energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.02601301,3.46355723,-3.46335019,0.03256288,-0.03256678,0.00000000,-0.00000000,0.18549115,-0.18548859,3.11070210,-3.11047728,0.01619824,-0.01619653,0.34561710,-0.34564841
-2.02001001,3.51119989,-3.51099979,0.03155262,-0.03155617,0.00000000,-0.00000000,0.18661767,-0.18661505,3.16027575,-3.16005952,0.01653921,-0.01653741,0.34206272,-0.34209280
-2.01400700,3.56209051,-3.56189803,0.03071571,-0.03071890,0.00000000,-0.00000000,0.18801651,-0.18801385,3.21164568,-3.21143895,0.01699216,-0.01699027,0.33973683,-0.33976544
-2.00800400,3.61603231,-3.61584794,0.03006005,-0.03006285,0.00000000,-0.00000000,0.18966693,-0.18966426,3.26464082,-3.26444426,0.01754917,-0.01754720,0.33862442,-0.33865137
-2.00200100,3.67280682,-3.67263088,0.02959047,-0.02959286,0.00000000,-0.00000000,0.19154500,-0.19154233,3.31908676,-3.31890082,0.01820113,-0.01819907,0.33869657,-0.33872167
-1.99599800,3.73216973,-3.73200238,0.02930874,-0.02931072,0.00000000,-0.00000000,0.19362371,-0.19362106,3.37480131,-3.37462627,0.01893780,-0.01893566,0.33991013,-0.33993323
-1.98999500,3.79384570,-3.79368702,0.02921349,-0.02921505,0.00000000,-0.00000000,0.19587318,-0.19587059,3.43158879,-3.43142479,0.01974785,-0.01974565,0.34220770,-0.34222868
-1.98399200,3.85752278,-3.85737277,0.02930028,-0.02930143,0.00000000,-0.00000000,0.19826094,-0.19825843,3.48923350,-3.48908058,0.02061896,-0.02061671,0.34551779,-0.34553657
-1.97798899,3.92284680,-3.92270546,0.02956166,-0.02956240,0.00000000,-0.00000000,0.20075221,-0.20074980,3.54749290,-3.54735103,0.02153791,-0.02153562,0.34975526,-0.34977180
-1.97198599,3.98941665,-3.98928401,0.02998734,-0.02998770,0.00000000,-0.00000000,0.20331027,-0.20330801,3.60609123,-3.60596041,0.02249070,-0.02248839,0.35482216,-0.35483647
-1.96598299,4.05678089,-4.05665708,0.03056438,-0.03056437,0.00000000,-0.00000000,0.20589693,-0.20589486,3.66471427,-3.66459451,0.02346274,-0.02346042,0.36060892,-0.36062105
-1.95997999,4.12443654,-4.12432179,0.03127743,-0.03127708,0.00000000,-0.00000000,0.20847303,-0.20847121,3.72300578,-3.72289716,0.02443901,-0.02443671,0.36699585,-0.36700590
-1.95397699,4.19183040,-4.19172507,0.03210904,-0.03210839,0.00000000,-0.00000000,0.21099904,-0.21099752,3.78056634,-3.78046905,0.02540433,-0.02540206,0.37385502,-0.37386315
-1.94797399,4.25836335,-4.25826799,0.03304000,-0.03303909,0.00000000,-0.00000000,0.21343564,-0.21343448,3.83695496,-3.83686931,0.02634355,-0.02634133,0.38105243,-0.38105884
-1.94197099,4.32339796,-4.32331325,0.03404971,-0.03404858,0.00000000,-0.00000000,0.21574443,-0.21574370,3.89169387,-3.89162029,0.02724189,-0.02723975,0.38845042,-0.38845533
-1.93596798,4.38626932,-4.38619607,0.03511659,-0.03511529,0.00000000,-0.00000000,0.21788861,-0.21788837,3.94427648,-3.94421548,0.02808516,-0.02808312,0.39591020,-0.39591389
-1.92996498,4.44629887,-4.44623800,0.03621852,-0.03621711,0.00000000,-0.00000000,0.21983364,-0.21983398,3.99417844,-3.99413064,0.02886007,-0.02885815,0.40329446,-0.40329723
-1.92396198,4.50281101,-4.50276349,0.03733326,-0.03733178,0.00000000,-0.00000000,0.22154796,-0.22154894,4.04087163,-4.04083766,0.02955451,-0.02955273,0.41047001,-0.41047218
-1.91795898,4.55515172,-4.55511852,0.03843888,-0.03843739,0.00000000,-0.00000000,0.22300355,-0.22300526,4.08384038,-4.08382087,0.03015775,-0.03015614,0.41731023,-0.41731214
-1.91195598,4.60270852,-4.60269054,0.03951420,-0.03951276,0.00000000,-0.00000000,0.22417656,-0.22417906,4.12259932,-4.12259480,0.03066073,-0.03065930,0.42369735,-0.42369934
-1.90595298,4.64493092,-4.64492892,0.04053919,-0.04053785,0.00000000,-0.00000000,0.22504776,-0.22505112,4.15671205,-4.15672294,0.03105619,-0.03105495,0.42952447,-0.42952689
-1.89994997,4.68135035,-4.68136484,0.04149528,-0.04149408,0.00000000,-0.00000000,0.22560297,-0.22560725,4.18580971,-4.18583620,0.03133882,-0.03133778,0.43469724,-0.43470041
-1.89394697,4.71159858,-4.71162983,0.04236571,-0.04236470,0.00000000,-0.00000000,0.22583338,-0.22583862,4.20960850,-4.20965052,0.03150535,-0.03150453,0.43913515,-0.43913938
-1.88794397,4.73542389,-4.73547180,0.04313577,-0.04313500,0.00000000,-0.00000000,0.22573571,-0.22574195,4.22792510,-4.22798224,0.03155459,-0.03155400,0.44277243,-0.44277801
-1.88194097,4.75270384,-4.75276789,0.04379300,-0.04379249,0.00000000,-0.00000000,0.22531235,-0.22531961,4.24068935,-4.24076085,0.03148740,-0.03148703,0.44555861,-0.44556577
-1.87593797,4.76345420,-4.76353346,0.04432729,-0.04432708,0.00000000,-0.00000000,0.22457129,-0.22457956,4.24795324,-4.24803793,0.03130659,-0.03130646,0.44745861,-0.44746756
-1.86993497,4.76783343,-4.76792649,0.04473099,-0.04473109,0.00000000,-0.00000000,0.22352602,-0.22353529,4.24989570,-4.24999198,0.03101686,-0.03101694,0.44845259,-0.44846349
-1.86393197,4.76614226,-4.76624727,0.04499887,-0.04499929,0.00000000,-0.00000000,0.22219528,-0.22220550,4.24682286,-4.24692875,0.03062456,-0.03062486,0.44853544,-0.44854839
-1.85792896,4.75881853,-4.75893318,0.04512810,-0.04512885,0.00000000,-0.00000000,0.22060271,-0.22061381,4.23916354,-4.23927665,0.03013757,-0.03013807,0.44771603,-0.44773110
-1.85192596,4.74642715,-4.74654873,0.04511812,-0.04511921,0.00000000,-0.00000000,0.21877643,-0.21878832,4.22746008,-4.22757769,0.02956501,-0.02956570,0.44601635,-0.44603353
-1.84592296,4.72964568,-4.72977117,0.04497055,-0.04497196,0.00000000,-0.00000000,0.21674849,-0.21676107,4.21235482,-4.21247392,0.02891705,-0.02891791,0.44347042,-0.44348966
-1.83991996,4.70924611,-4.70937222,0.04468896,-0.04469069,0.00000000,-0.00000000,0.21455433,-0.21456745,4.19457267,-4.19469005,0.02820466,-0.02820567,0.44012321,-0.44014441
-1.83391696,4.68607343,-4.68619668,0.04427873,-0.04428076,0.00000000,-0.00000000,0.21223208,-0.21224560,4.17490058,-4.17501291,0.02743935,-0.02744048,0.43602951,-0.43605251
-1.82791396,4.66102194,-4.66113880,0.04374682,-0.04374914,0.00000000,-0.00000000,0.20982188,-0.20983562,4.15416463,-4.15426857,0.02663298,-0.02663421,0.43125280,-0.43127742
-1.82191096,4.63501031,-4.63511727,0.04310162,-0.04310418,0.00000000,-0.00000000,0.20736515,-0.20737894,4.13320577,-4.13329805,0.02579751,-0.02579881,0.42586419,-0.42589019
-1.81590795,4.60895622,-4.60904990,0.04235266,-0.04235546,0.00000000,-0.00000000,0.20490381,-0.20491745,4.11285523,-4.11293278,0.02494485,-0.02494619,0.41994137,-0.41996848
-1.80990495,4.58375174,-4.58382903,0.04151054,-0.04151354,0.00000000,-0.00000000,0.20247953,-0.20249283,4.09391054,-4.09397055,0.02408669,-0.02408803,0.41356759,-0.41359553
-1.80390195,4.56024040,-4.56029852,0.04058668,-0.04058984,0.00000000,-0.00000000,0.20013297,-0.20014573,4.07711322,-4.07715328,0.02323434,-0.02323567,0.40683080,-0.40685926
-1.79789895,4.53919660,-4.53923319,0.03959319,-0.03959650,0.00000000,-0.00000000,0.19790300,-0.19791505,4.06312900,-4.06314713,0.02239869,-0.02239995,0.39982266,-0.39985132
-1.79189595,4.52130833,-4.52132154,0.03854276,-0.03854617,0.00000000,-0.00000000,0.19582603,-0.19583719,4.05253129,-4.05252602,0.02159003,-0.02159121,0.39263769,-0.39266623
-1.78589295,4.50716359,-4.50715212,0.03744849,-0.03745198,0.00000000,-0.00000000,0.19393530,-0.19394542,4.04578849,-4.04575891,0.02081808,-0.02081915,0.38537233,-0.38540045
-1.77988994,4.49724090,-4.49720400,0.03632380,-0.03632734,0.00000000,-0.00000000,0.19226031,-0.19226924,4.04325555,-4.04320132,0.02009190,-0.02009282,0.37812406,-0.37815146
-1.77388694,4.49190399,-4.49184153,0.03518234,-0.03518590,0.00000000,-0.00000000,0.19082619,-0.19083384,4.04516991,-4.04509127,0.01941982,-0.01942057,0.37099037,-0.37101676
-1.76788394,4.49140075,-4.49131318,0.03403787,-0.03404141,0.00000000,-0.00000000,0.18965333,-0.18965961,4.05165173,-4.05154948,0.01880948,-0.01881004,0.36406779,-0.36409293
-1.76188094,4.49586598,-4.49575431,0.03290414,-0.03290764,0.00000000,-0.00000000,0.18875694,-0.18876182,4.06270821,-4.06258369,0.01826773,-0.01826807,0.35745080,-0.35747446
-1.75587794,4.50532766,-4.50519343,0.03179483,-0.03179826,0.00000000,-0.00000000,0.18814681,-0.18815028,4.07824152,-4.07809653,0.01780062,-0.01780073,0.35123073,-0.35125273
-1.74987494,4.51971608,-4.51956126,0.03072340,-0.03072674,0.00000000,-0.00000000,0.18782716,-0.18782923,4.09805962,-4.09789641,0.01741337,-0.01741322,0.34549461,-0.34551481
-1.74387194,4.53887501,-4.53870201,0.02970298,-0.02970621,0.00000000,-0.00000000,0.18779657,-0.18779731,4.12188942,-4.12171055,0.01711026,-0.01710984,0.34032401,-0.34034232
-1.73786893,4.56257446,-4.56238596,0.02874626,-0.02874936,0.00000000,-0.00000000,0.18804810,-0.18804760,4.14939123,-4.14919957,0.01689461,-0.01689393,0.33579392,-0.33581027
-1.73186593,4.59052379,-4.59032276,0.02786532,-0.02786827,0.00000000,-0.00000000,0.18856950,-0.18856789,4.18017391,-4.17997249,0.01676872,-0.01676776,0.33197159,-0.33198596
-1.72586293,4.62238487,-4.62217441,0.02707154,-0.02707432,0.00000000,-0.00000000,0.18934354,-0.18934096,4.21380960,-4.21360157,0.01673373,-0.01673250,0.32891551,-0.32892792
-1.71985993,4.65778420,-4.65756753,0.02637539,-0.02637800,0.00000000,-0.00000000,0.19034845,-0.19034508,4.24984766,-4.24963621,0.01678957,-0.01678807,0.32667442,-0.32668494
-1.71385693,4.69632372,-4.69610405,0.02578637,-0.02578878,0.00000000,-0.00000000,0.19155851,-0.19155454,4.28782683,-4.28761511,0.01693489,-0.01693313,0.32528647,-0.32529519
-1.70785393,4.73758968,-4.73737019,0.02531280,-0.02531501,0.00000000,-0.00000000,0.19294467,-0.19294031,4.32728543,-4.32707652,0.01716697,-0.01716498,0.32477849,-0.32478554
-1.70185093,4.78115939,-4.78094317,0.02496175,-0.02496375,0.00000000,-0.00000000,0.19447525,-0.19447072,4.36776909,-4.36756593,0.01748166,-0.01747946,0.32516546,-0.32517098
-1.69584792,4.82660574,-4.82639574,0.02473888,-0.02474068,0.00000000,-0.00000000,0.19611672,-0.19611221,4.40883607,-4.40864141,0.01787338,-0.01787098,0.32645008,-0.32645424
-1.68984492,4.87349962,-4.87329861,0.02464842,-0.02465000,0.00000000,-0.00000000,0.19783439,-0.19783012,4.45006004,-4.44987645,0.01833506,-0.01833250,0.32862256,-0.32862554
-1.68384192,4.92141033,-4.92122088,0.02469301,-0.02469437,0.00000000,-0.00000000,0.19959324,-0.19958939,4.49103078,-4.49086061,0.01885820,-0.01885552,0.33166064,-0.33166262
-1.67783892,4.96990455,-4.96972902,0.02487373,-0.02487487,0.00000000,-0.00000000,0.20135854,-0.20135529,4.53135292,-4.53119830,0.01943294,-0.01943018,0.33552974,-0.33553090
-1.67183592,5.01854422,-5.01838475,0.02519005,-0.02519097,0.00000000,-0.00000000,0.20309654,-0.20309404,4.57064343,-4.57050625,0.02004814,-0.02004533,0.34018336,-0.34018389
-1.66583292,5.06688389,-5.06674239,0.02563984,-0.02564054,0.00000000,-0.00000000,0.20477499,-0.20477336,4.60852824,-4.60841018,0.02069155,-0.02068875,0.34556370,-0.34556377
-1.65982991,5.11446815,-5.11434631,0.02621944,-0.02621994,0.00000000,-0.00000000,0.20636360,-0.20636293,4.64463866,-4.64454118,0.02135000,-0.02134725,0.35160246,-0.35160221
-1.65382691,5.16082968,-5.16072896,0.02692373,-0.02692401,0.00000000,-0.00000000,0.20783440,-0.20783475,4.67860809,-4.67853245,0.02200964,-0.02200697,0.35822186,-0.35822144
-1.64782391,5.20548835,-5.20541001,0.02774618,-0.02774626,0.00000000,-0.00000000,0.20916197,-0.20916337,4.71006963,-4.71001690,0.02265618,-0.02265365,0.36533592,-0.36533544
-1.64182091,5.24795189,-5.24789697,0.02867907,-0.02867894,0.00000000,-0.00000000,0.21032361,-0.21032605,4.73865484,-4.73862588,0.02327522,-0.02327288,0.37285192,-0.37285148
-1.63581791,5.28771826,-5.28768761,0.02971354,-0.02971321,0.00000000,-0.00000000,0.21129943,-0.21130288,4.76399407,-4.76398958,0.02385261,-0.02385049,0.38067201,-0.38067168
-1.62981491,5.32428000,-5.32427428,0.03083982,-0.03083929,0.00000000,-0.00000000,0.21207239,-0.21207679,4.78571854,-4.78573905,0.02437471,-0.02437285,0.38869510,-0.38869494
-1.62381191,5.35713049,-5.35715015,0.03204738,-0.03204664,0.00000000,-0.00000000,0.21262831,-0.21263357,4.80346406,-4.80350991,0.02482880,-0.02482725,0.39681885,-0.39681889
-1.61780890,5.38577189,-5.38581721,0.03332508,-0.03332415,0.00000000,-0.00000000,0.21295587,-0.21296188,4.81687640,-4.81694779,0.02520343,-0.02520221,0.40494179,-0.40494204
-1.61180590,5.40972469,-5.40979576,0.03466142,-0.03466030,0.00000000,-0.00000000,0.21304669,-0.21305333,4.82561805,-4.82571499,0.02548869,-0.02548782,0.41296552,-0.41296599
-1.60580290,5.42853819,-5.42863495,0.03604464,-0.03604333,0.00000000,-0.00000000,0.21289536,-0.21290250,4.82937591,-4.82949826,0.02567656,-0.02567606,0.42079696,-0.42079765
-1.59979990,5.44180167,-5.44192386,0.03746291,-0.03746142,0.00000000,-0.00000000,0.21249965,-0.21250716,4.82786968,-4.82801713,0.02576113,-0.02576102,0.42835056,-0.42835145
-1.59379690,5.44915553,-5.44930275,0.03890448,-0.03890282,0.00000000,-0.00000000,0.21186073,-0.21186846,4.82086031,-4.82103238,0.02573883,-0.02573912,0.43555044,-0.43555152
-1.58779390,5.45030196,-5.45047364,0.04035780,-0.04035597,0.00000000,-0.00000000,0.21098343,-0.21099125,4.80815809,-4.80835416,0.02560858,-0.02560926,0.44233237,-0.44233362
-1.58179090,5.44501456,-5.44520998,0.04181160,-0.04180963,0.00000000,-0.00000000,0.20987668,-0.20988447,4.78962994,-4.78984922,0.02537186,-0.02537292,0.44864550,-0.44864693
-1.57578789,5.43314644,-5.43336476,0.04325504,-0.04325293,0.00000000,-0.00000000,0.20855392,-0.20856155,4.76520548,-4.76544703,0.02503273,-0.02503417,0.45445395,-0.45445554
-1.56978489,5.41463649,-5.41487673,0.04467772,-0.04467549,0.00000000,-0.00000000,0.20703356,-0.20704093,4.73488150,-4.73514424,0.02459779,-0.02459957,0.45973793,-0.45973971
-1.56378189,5.38951342,-5.38977449,0.04606977,-0.04606744,0.00000000,-0.00000000,0.20533949,-0.20534651,4.69872472,-4.69900744,0.02407602,-0.02407814,0.46449463,-0.46449662
-1.55777889,5.35789761,-5.35817832,0.04742190,-0.04741951,0.00000000,-0.00000000,0.20350154,-0.20350812,4.65687262,-4.65717401,0.02347864,-0.02348106,0.46873872,-0.46874096
-1.55177589,5.32000065,-5.32029972,0.04872545,-0.04872303,0.00000000,-0.00000000,0.20155593,-0.20156201,4.60953242,-4.60985104,0.02281879,-0.02282150,0.47250242,-0.47250497
-1.54577289,5.27612271,-5.27643879,0.04997247,-0.04997004,0.00000000,-0.00000000,0.19954564,-0.19955114,4.55697830,-4.55731263,0.02211128,-0.02211423,0.47583526,-0.47583819
-1.53976988,5.22664802,-5.22697969,0.05115574,-0.05115335,0.00000000,-0.00000000,0.19752064,-0.19752553,4.49954703,-4.49989549,0.02137218,-0.02137534,0.47880349,-0.47880688
-1.53376688,5.17203873,-5.17238449,0.05226892,-0.05226661,0.00000000,-0.00000000,0.19553812,-0.19554235,4.43763243,-4.43799336,0.02061845,-0.02062178,0.48148908,-0.48149304
-1.52776388,5.11282749,-5.11318582,0.05330661,-0.05330442,0.00000000,-0.00000000,0.19366242,-0.19366595,4.37167877,-4.37205046,0.01986750,-0.01987098,0.48398852,-0.48399314
-1.52176088,5.04960919,-5.04997851,0.05426451,-0.05426248,0.00000000,-0.00000000,0.19196493,-0.19196772,4.30217370,-4.30255440,0.01913678,-0.01914038,0.48641126,-0.48641663
-1.51575788,4.98303208,-4.98341074,0.05513954,-0.05513772,0.00000000,-0.00000000,0.19052369,-0.19052571,4.22964073,-4.23002867,0.01844336,-0.01844703,0.48887794,-0.48888416
-1.50975488,4.91378860,-4.91417493,0.05593003,-0.05592846,0.00000000,-0.00000000,0.18942290,-0.18942410,4.15463188,-4.15502526,0.01780344,-0.01780716,0.49151839,-0.49152554
-1.50375188,4.84260618,-4.84299844,0.05663585,-0.05663458,0.00000000,-0.00000000,0.18875209,-0.18875243,4.07772029,-4.07811730,0.01723202,-0.01723577,0.49446942,-0.49447755
-1.49774887,4.77023787,-4.77063426,0.05725860,-0.05725766,0.00000000,-0.00000000,0.18860516,-0.18860457,3.99949324,-3.99989207,0.01674251,-0.01674625,0.49787237,-0.49788152
-1.49174587,4.69745302,-4.69785169,0.05780171,-0.05780114,0.00000000,-0.00000000,0.18907906,-0.18907747,3.92054539,-3.92094421,0.01634639,-0.01635010,0.50187050,-0.50188066
-1.48574287,4.62502770,-4.62542672,0.05827053,-0.05827035,0.00000000,-0.00000000,0.19027225,-0.19026957,3.84147217,-3.84186915,0.01605294,-0.01605659,0.50660611,-0.50661725
-1.47973987,4.55373474,-4.55413215,0.05867239,-0.05867263,0.00000000,-0.00000000,0.19228289,-0.19227904,3.76286323,-3.76325657,0.01586903,-0.01587261,0.51221750,-0.51222952
-1.47373687,4.48433318,-4.48472693,0.05901654,-0.05901721,0.00000000,-0.00000000,0.19520673,-0.19520159,3.68529576,-3.68568368,0.01579896,-0.01580243,0.51883567,-0.51884843
-1.46773387,4.41755676,-4.41794479,0.05931403,-0.05931513,0.00000000,-0.00000000,0.19913466,-0.19912813,3.60932737,-3.60970812,0.01584433,-0.01584769,0.52658083,-0.52659414
-1.46173087,4.35410146,-4.35448168,0.05957748,-0.05957902,0.00000000,-0.00000000,0.20415013,-0.20414208,3.53548838,-3.53586029,0.01600407,-0.01600728,0.53555874,-0.53557236
-1.45572786,4.29461183,-4.29498215,0.05982081,-0.05982276,0.00000000,-0.00000000,0.21032625,-0.21031655,3.46427350,-3.46463495,0.01627443,-0.01627746,0.54585695,-0.54587058
-1.44972486,4.23966625,-4.24002463,0.06005876,-0.06006110,0.00000000,-0.00000000,0.21772277,-0.21771130,3.39613266,-3.39648216,0.01664907,-0.01665191,0.55754091,-0.55755422
-1.44372186,4.18976132,-4.19010581,0.06030643,-0.06030913,0.00000000,-0.00000000,0.22638297,-0.22636961,3.33146123,-3.33179740,0.01711929,-0.01712191,0.57065028,-0.57066290
-1.43771886,4.14529571,-4.14562448,0.06057869,-0.06058172,0.00000000,-0.00000000,0.23633058,-0.23631524,3.27058975,-3.27091140,0.01767418,-0.01767656,0.58519527,-0.58520681
-1.43171586,4.10655419,-4.10686561,0.06088957,-0.06089287,0.00000000,-0.00000000,0.24756684,-0.24754943,3.21377360,-3.21407972,0.01830097,-0.01830307,0.60115345,-0.60116350
-1.42571286,4.07369239,-4.07398507,0.06125159,-0.06125512,0.00000000,-0.00000000,0.26006785,-0.26004831,3.16118294,-3.16147277,0.01898529,-0.01898710,0.61846698,-0.61847514
-1.41970985,4.04672334,-4.04699617,0.06167513,-0.06167883,0.00000000,-0.00000000,0.27378233,-0.27376064,3.11289371,-3.11316673,0.01971159,-0.01971308,0.63704060,-0.63704648
-1.41370685,4.02550661,-4.02575882,0.06216786,-0.06217166,0.00000000,-0.00000000,0.28862999,-0.28860616,3.06888007,-3.06913607,0.02046350,-0.02046463,0.65674044,-0.65674370
-1.40770385,4.00974105,-4.00997229,0.06273418,-0.06273803,0.00000000,-0.00000000,0.30450064,-0.30447475,3.02900913,-3.02924819,0.02122424,-0.02122501,0.67739396,-0.67739431
-1.40170085,3.99896215,-3.99917245,0.06337488,-0.06337872,0.00000000,-0.00000000,0.32125422,-0.32122637,2.99303856,-2.99326107,0.02197708,-0.02197748,0.69879103,-0.69878824
-1.39569785,3.99254454,-3.99273438,0.06408685,-0.06409062,0.00000000,-0.00000000,0.33872176,-0.33869213,2.96061752,-2.96082421,0.02270572,-0.02270572,0.72068640,-0.72068032
-1.38969485,3.98971049,-3.98988081,0.06486302,-0.06486667,0.00000000,-0.00000000,0.35670755,-0.35667635,2.93129150,-2.93148339,0.02339470,-0.02339431,0.74280351,-0.74279407
-1.38369185,3.98954466,-3.98969679,0.06569247,-0.06569595,0.00000000,-0.00000000,0.37499236,-0.37495987,2.90451109,-2.90468948,0.02402978,-0.02402898,0.76483980,-0.76482706
-1.37768884,3.99101498,-3.99115069,0.06656072,-0.06656397,0.00000000,-0.00000000,0.39333784,-0.39330436,2.87964494,-2.87981140,0.02459825,-0.02459705,0.78647344,-0.78645752
-1.37168584,3.99299963,-3.99312104,0.06745018,-0.06745318,0.00000000,-0.00000000,0.41149200,-0.41145792,2.85599653,-2.85615283,0.02508925,-0.02508767,0.80737126,-0.80735241
-1.36568284,3.99431928,-3.99442882,0.06834087,-0.06834358,0.00000000,-0.00000000,0.42919569,-0.42916141,2.83282448,-2.83297255,0.02549400,-0.02549206,0.82719795,-0.82717651
-1.35967984,3.99377375,-3.99387407,0.06921115,-0.06921355,0.00000000,-0.00000000,0.44618984,-0.44615578,2.80936562,-2.80950748,0.02580596,-0.02580368,0.84562606,-0.84560247
-1.35367684,3.99018183,-3.99027572,0.07003867,-0.07004074,0.00000000,-0.00000000,0.46222327,-0.46218988,2.78486011,-2.78499785,0.02602096,-0.02601837,0.86234671,-0.86232148
-1.34767384,3.98242272,-3.98251307,0.07080129,-0.07080302,0.00000000,-0.00000000,0.47706078,-0.47702852,2.75857765,-2.75871329,0.02613726,-0.02613441,0.87708049,-0.87705419
-1.34167084,3.96947761,-3.96956726,0.07147811,-0.07147950,0.00000000,-0.00000000,0.49049134,-0.49046064,2.72984351,-2.72997900,0.02615556,-0.02615248,0.88958831,-0.88956158
-1.33566783,3.95046949,-3.95056115,0.07205039,-0.07205145,0.00000000,-0.00000000,0.50233576,-0.50230705,2.69806360,-2.69820074,0.02607891,-0.02607565,0.89968169,-0.89965517
-1.32966483,3.92469953,-3.92479575,0.07250244,-0.07250317,0.00000000,-0.00000000,0.51245382,-0.51242749,2.66274719,-2.66288755,0.02591265,-0.02590925,0.90723207,-0.90720643
-1.32366183,3.89167847,-3.89178149,0.07282233,-0.07282276,0.00000000,-0.00000000,0.52075031,-0.52072670,2.62352635,-2.62367127,0.02566421,-0.02566073,0.91217880,-0.91215471
-1.31765883,3.85115134,-3.85126307,0.07300251,-0.07300266,0.00000000,-0.00000000,0.52717975,-0.52715916,2.58017136,-2.58032187,0.02534296,-0.02533946,0.91453531,-0.91451341
-1.31165583,3.80311441,-3.80323640,0.07304016,-0.07304004,0.00000000,-0.00000000,0.53174959,-0.53173224,2.53260113,-2.53275796,0.02496000,-0.02495651,0.91439314,-0.91437401
