energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-1.85792896,1.54766248,0.09263678,0.05566222,0.01178035,0.40728078,1.65823018,0.63826564,0.30691687,0.00000000
-1.85192596,1.55696125,0.09987952,0.05560000,0.01193843,0.41131143,1.70608131,0.63842555,0.31567310,0.00000000
-1.84592296,1.56080353,0.10797181,0.05533851,0.01208742,0.41378031,1.74671783,0.63618684,0.32351062,0.00000000
-1.83991996,1.55950003,0.11705843,0.05490255,0.01223435,0.41469947,1.77944908,0.63171422,0.33039097,0.00000000
-1.83391696,1.55347535,0.12731565,0.05432282,0.01238721,0.41410492,1.80373431,0.62521440,0.33630734,0.00000000
-1.82791396,1.54326408,0.13895276,0.05363557,0.01255499,0.41205658,1.81920102,0.61693252,0.34128770,0.00000000
-1.82191096,1.52950594,0.15221274,0.05288221,0.01274769,0.40863834,1.82565999,0.60714821,0.34539725,0.00000000
-1.81590795,1.51293986,0.16737153,0.05210875,0.01297635,0.40395791,1.82311593,0.59617166,0.34874012,0.00000000
-1.80990495,1.49439658,0.18473594,0.05136520,0.01325305,0.39814648,1.81177328,0.58433933,0.35146007,0.00000000
-1.80390195,1.47478965,0.20463966,0.05070480,0.01359090,0.39135814,1.79203651,0.57200949,0.35374003,0.00000000
-1.79789895,1.45510418,0.22743732,0.05018320,0.01400399,0.38376887,1.76450460,0.55955740,0.35580026,0.00000000
-1.79189595,1.43638314,0.25349627,0.04985746,0.01450722,0.37557501,1.72995946,0.54736995,0.35789506,0.00000000
-1.78589295,1.41971071,0.28318616,0.04978497,0.01511617,0.36699106,1.68934853,0.53583980,0.36030789,0.00000000
-1.77988994,1.40619250,0.31686630,0.05002222,0.01584678,0.35824682,1.64376184,0.52535875,0.36334494,0.00000000
-1.77388694,1.39693252,0.35487092,0.05062348,0.01671498,0.34958358,1.59440398,0.51631039,0.36732714,0.00000000
-1.76788394,1.39300703,0.39749281,0.05163940,0.01773625,0.34124960,1.54256200,0.50906194,0.37258076,0.00000000
-1.76188094,1.39543548,0.44496560,0.05311547,0.01892502,0.33349471,1.48957005,0.50395553,0.37942685,0.00000000
-1.75587794,1.40514938,0.49744549,0.05509055,0.02029406,0.32656425,1.43677184,0.50129877,0.38816973,0.00000000
-1.74987494,1.42295969,0.55499313,0.05759527,0.02185376,0.32069230,1.38548235,0.50135521,0.39908489,0.00000000
-1.74387194,1.44952401,0.61755646,0.06065065,0.02361138,0.31609468,1.33694985,0.50433465,0.41240677,0.00000000
-1.73786893,1.48531470,0.68495554,0.06426664,0.02557029,0.31296163,1.29231957,0.51038397,0.42831693,0.00000000
-1.73186593,1.53058949,0.75687020,0.06844098,0.02772924,0.31145072,1.25260028,0.51957869,0.44693291,0.00000000
-1.72586293,1.58536599,0.83283159,0.07315822,0.03008176,0.31168017,1.21863493,0.53191590,0.46829854,0.00000000
-1.71985993,1.64940161,0.91221835,0.07838907,0.03261553,0.31372292,1.19107614,0.54730882,0.49237602,0.00000000
-1.71385693,1.72218029,0.99425808,0.08409000,0.03531210,0.31760173,1.17036768,0.56558361,0.51904030,0.00000000
-1.70785393,1.80290727,1.07803471,0.09020339,0.03814661,0.32328569,1.15673221,0.58647864,0.54807607,0.00000000
-1.70185093,1.89051275,1.16250183,0.09665793,0.04108791,0.33068826,1.15016602,0.60964654,0.57917783,0.00000000
-1.69584792,1.98366511,1.24650204,0.10336963,0.04409880,0.33966719,1.15044067,0.63465925,0.61195299,0.00000000
-1.68984492,2.08079383,1.32879196,0.11024313,0.04713664,0.35002626,1.15711157,0.66101599,0.64592829,0.00000000
-1.68384192,2.18012187,1.40807205,0.11717352,0.05015411,0.36151904,1.16953332,0.68815414,0.68055932,0.00000000
-1.67783892,2.27970681,1.48302053,0.12404856,0.05310033,0.37385453,1.18688106,0.71546277,0.71524299,0.00000000
-1.67183592,2.37748949,1.55232998,0.13075118,0.05592210,0.38670460,1.20817731,0.74229832,0.74933259,0.00000000
-1.66583292,2.47134882,1.61474523,0.13716228,0.05856542,0.39971296,1.23232333,0.76800206,0.78215500,0.00000000
-1.65982991,2.55916059,1.66910105,0.14316372,0.06097703,0.41250543,1.25813391,0.79191865,0.81302932,0.00000000
-1.65382691,2.63885834,1.71435806,0.14864134,0.06310606,0.42470108,1.28437452,0.81341509,0.84128652,0.00000000
-1.64782391,2.70849391,1.74963521,0.15348799,0.06490569,0.43592384,1.30979940,0.83189936,0.86628903,0.00000000
-1.64182091,2.76629524,1.77423749,0.15760643,0.06633466,0.44581423,1.33318958,0.84683806,0.88744984,0.00000000
-1.63581791,2.81071936,1.78767765,0.16091192,0.06735871,0.45404056,1.35338923,0.85777230,0.90425017,0.00000000
-1.62981491,2.84049822,1.78969099,0.16333460,0.06795174,0.46030932,1.36933942,0.86433116,0.91625507,0.00000000
-1.62381191,2.85467581,1.78024264,0.16482129,0.06809670,0.46437436,1.38010803,0.86624241,0.92312640,0.00000000
-1.61780890,2.85263507,1.75952701,0.16533691,0.06778623,0.46604436,1.38491489,0.86333986,0.92463261,0.00000000
-1.61180590,2.83411356,1.72795966,0.16486533,0.06702285,0.46518842,1.38315136,0.85556721,0.92065502,0.00000000
-1.60580290,2.79920762,1.68616195,0.16340965,0.06581889,0.46173957,1.37439386,0.84297828,0.91119035,0.00000000
-1.59979990,2.74836490,1.63493937,0.16099186,0.06419604,0.45569606,1.35841098,0.82573378,0.89634950,0.00000000
-1.59379690,2.68236589,1.57525459,0.15765203,0.06218455,0.44712045,1.33516415,0.80409463,0.87635268,0.00000000
-1.58779390,2.60229539,1.50819639,0.15344695,0.05982220,0.43613658,1.30480200,0.77841239,0.85152114,0.00000000
-1.58179090,2.50950540,1.43494610,0.14844825,0.05715300,0.42292460,1.26764894,0.74911717,0.82226592,0.00000000
-1.57578789,2.40557104,1.35674272,0.14274027,0.05422571,0.40771435,1.22418854,0.71670360,0.78907419,0.00000000
-1.56978489,2.29224137,1.27484834,0.13641754,0.05109232,0.39077735,1.17504249,0.68171535,0.75249365,0.00000000
-1.56378189,2.17138732,1.19051503,0.12958210,0.04780640,0.37241782,1.12094632,0.64472907,0.71311583,0.00000000
-1.55777889,2.04494857,1.10495439,0.12234073,0.04442160,0.35296305,1.06272264,0.60633810,0.67155880,0.00000000
-1.55177589,1.91488137,1.01931072,0.11480217,0.04099014,0.33275361,1.00125330,0.56713672,0.62845008,0.00000000
-1.54577289,1.78310924,0.93463846,0.10707446,0.03756151,0.31213359,0.93745138,0.52770537,0.58441022,0.00000000
-1.53976988,1.65147783,0.85188434,0.09926246,0.03418137,0.29144146,0.87223409,0.48859728,0.54003782,0.00000000
-1.53376688,1.52171541,0.77187458,0.09146563,0.03089066,0.27100160,0.80649761,0.45032691,0.49589618,0.00000000
-1.52776388,1.39539984,0.69530684,0.08377610,0.02772493,0.25111682,0.74109447,0.41336042,0.45250219,0.00000000
-1.52176088,1.27393255,0.62274702,0.07627716,0.02471398,0.23206218,0.67681432,0.37810823,0.41031744,0.00000000
-1.51575788,1.15851988,0.55463020,0.06904205,0.02188165,0.21407995,0.61436840,0.34491992,0.36974196,0.00000000
-1.50975488,1.05016172,0.49126537,0.06213326,0.01924598,0.19737598,0.55437793,0.31408115,0.33111031,0.00000000
-1.50375188,0.94964702,0.43284335,0.05560212,0.01681941,0.18211741,0.49736668,0.28581277,0.29469011,0.00000000
-1.49774887,0.85755584,0.37944704,0.04948879,0.01460924,0.16843159,0.44375734,0.26027170,0.26068276,0.00000000
-1.49174587,0.77426694,0.33106353,0.04382260,0.01261823,0.15640619,0.39387172,0.23755354,0.22922616,0.00000000
-1.48574287,0.69997031,0.28759736,0.03862268,0.01084523,0.14609039,0.34793415,0.21769654,0.20039901,0.00000000
-1.47973987,0.63468352,0.24888424,0.03389885,0.00928594,0.13749689,0.30607784,0.20068672,0.17422641,0.00000000
-1.47373687,0.57827113,0.21470488,0.02965260,0.00793364,0.13060468,0.26835341,0.18646385,0.15068652,0.00000000
-1.46773387,0.53046610,0.18479823,0.02587838,0.00677992,0.12536240,0.23473931,0.17492802,0.12971769,0.00000000
-1.46173087,0.49089228,0.15887411,0.02256478,0.00581541,0.12169210,0.20515326,0.16594664,0.11122595,0.00000000
-1.45572786,0.45908743,0.13662464,0.01969585,0.00503038,0.11949323,0.17946446,0.15936149,0.09509245,0.00000000
-1.44972486,0.43452574,0.11773449,0.01725239,0.00441535,0.11864684,0.15750585,0.15499576,0.08118063,0.00000000
-1.44372186,0.41663950,0.10188977,0.01521309,0.00396150,0.11901972,0.13908605,0.15266089,0.06934284,0.00000000
-1.43771886,0.40483931,0.08878559,0.01355566,0.00366111,0.12046852,0.12400070,0.15216296,0.05942639,0.00000000
-1.43171586,0.39853243,0.07813220,0.01225778,0.00350777,0.12284369,0.11204278,0.15330868,0.05127870,0.00000000
-1.42571286,0.39713905,0.06965991,0.01129785,0.00349659,0.12599318,0.10301169,0.15591070,0.04475171,0.00000000
-1.41970985,0.40010623,0.06312279,0.01065571,0.00362424,0.12976590,0.09672100,0.15979232,0.03970530,0.00000000
-1.41370685,0.40691944,0.05830133,0.01031299,0.00388892,0.13401488,0.09300479,0.16479142,0.03600989,0.00000000
-1.40770385,0.41711154,0.05500411,0.01025344,0.00429028,0.13860009,0.09172239,0.17076363,0.03354815,0.00000000
-1.40170085,0.43026943,0.05306875,0.01046301,0.00482916,0.14339094,0.09276169,0.17758472,0.03221592,0.00000000
-1.39569785,0.44603815,0.05236207,0.01092979,0.00550739,0.14826843,0.09604090,0.18515210,0.03192245,0.00000000
-1.38969485,0.46412288,0.05277977,0.01164379,0.00632744,0.15312699,0.10150897,0.19338563,0.03258992,0.00000000
-1.38369185,0.48428865,0.05424562,0.01259659,0.00729202,0.15787600,0.10914459,0.20222750,0.03415251,0.00000000
-1.37768884,0.50635824,0.05671021,0.01378090,0.00840377,0.16244101,0.11895397,0.21164144,0.03655496,0.00000000
-1.37168584,0.53020832,0.06014944,0.01519004,0.00966478,0.16676460,0.13096744,0.22161115,0.03975083,0.00000000
-1.36568284,0.55576402,0.06456267,0.01681736,0.01107619,0.17080702,0.14523509,0.23213815,0.04370051,0.00000000
-1.35967984,0.58299239,0.06997065,0.01865562,0.01263784,0.17454650,0.16182134,0.24323894,0.04836902,0.00000000
-1.35367684,0.61189471,0.07641316,0.02069645,0.01434787,0.17797928,0.18079893,0.25494179,0.05372389,0.00000000
-1.34767384,0.64249819,0.08394643,0.02292974,0.01620244,0.18111934,0.20224215,0.26728310,0.05973287,0.00000000
-1.34167084,0.67484714,0.09264023,0.02534317,0.01819546,0.18399783,0.22621971,0.28030342,0.06636199,0.00000000
-1.33566783,0.70899393,0.10257470,0.02792185,0.02031846,0.18666209,0.25278734,0.29404343,0.07357356,0.00000000
-1.32966483,0.74499002,0.11383688,0.03064796,0.02256045,0.18917451,0.28198039,0.30853984,0.08132464,0.00000000
-1.32366183,0.78287722,0.12651685,0.03350066,0.02490800,0.19161080,0.31380660,0.32382137,0.08956566,0.00000000
-1.31765883,0.82267951,0.14070362,0.03645602,0.02734530,0.19405811,0.34823940,0.33990502,0.09823953,0.00000000
-1.31165583,0.86439564,0.15648064,0.03948719,0.02985439,0.19661262,0.38521185,0.35679267,0.10728104,0.00000000
-1.30565283,0.90799262,0.17392108,0.04256466,0.03241548,0.19937692,0.42461158,0.37446822,0.11661681,0.00000000
-1.29964982,0.95340040,0.19308294,0.04565667,0.03500734,0.20245703,0.46627697,0.39289525,0.12616557,0.00000000
-1.29364682,1.00050793,0.21400403,0.04872978,0.03760776,0.20595916,0.50999475,0.41201554,0.13583898,0.00000000
-1.28764382,1.04916069,0.23669702,0.05174953,0.04019412,0.20998640,0.55549926,0.43174827,0.14554283,0.00000000
-1.28164082,1.09916001,0.26114482,0.05468116,0.04274395,0.21463529,0.60247353,0.45199024,0.15517860,0.00000000
-1.27563782,1.15026406,0.28729630,0.05749045,0.04523557,0.21999255,0.65055224,0.47261694,0.16464551,0.00000000
-1.26963482,1.20219093,0.31506277,0.06014458,0.04764872,0.22613198,0.69932665,0.49348469,0.17384268,0.00000000
-1.26363182,1.25462355,0.34431544,0.06261292,0.04996515,0.23311182,0.74835155,0.51443373,0.18267166,0.00000000
-1.25762881,1.30721677,0.37488401,0.06486790,0.05216928,0.24097264,0.79715394,0.53529226,0.19103905,0.00000000
-1.25162581,1.35960631,0.40655681,0.06688574,0.05424867,0.24973590,0.84524348,0.55588149,0.19885915,0.00000000
-1.24562281,1.41141959,0.43908249,0.06864714,0.05619458,0.25940336,0.89212441,0.57602129,0.20605666,0.00000000
-1.23961981,1.46228826,0.47217361,0.07013785,0.05800237,0.26995743,0.93730859,0.59553671,0.21256919,0.00000000
-1.23361681,1.51186202,0.50551210,0.07134912,0.05967178,0.28136240,0.98032932,0.61426482,0.21834958,0.00000000
-1.22761381,1.55982349,0.53875662,0.07227796,0.06120723,0.29356675,1.02075555,0.63206185,0.22336800,0.00000000
-1.22161081,1.60590350,0.57155171,0.07292739,0.06261790,0.30650627,1.05820599,0.64881030,0.22761360,0.00000000
-1.21560780,1.64989633,0.60353850,0.07330633,0.06391772,0.32010808,1.09236254,0.66442578,0.23109581,0.00000000
-1.20960480,1.69167410,0.63436675,0.07342954,0.06512529,0.33429516,1.12298276,0.67886315,0.23384510,0.00000000
-1.20360180,1.73119971,0.66370760,0.07331727,0.06626356,0.34899139,1.14991050,0.69212180,0.23591327,0.00000000
-1.19759880,1.76853744,0.69126666,0.07299483,0.06735947,0.36412667,1.17308461,0.70424961,0.23737313,0.00000000
-1.19159580,1.80386049,0.71679676,0.07249204,0.06844338,0.37964190,1.19254487,0.71534532,0.23831765,0.00000000
-1.18559280,1.83745470,0.74010971,0.07184246,0.06954835,0.39549349,1.20843507,0.72555914,0.23885850,0.00000000
-1.17958979,1.86971785,0.76108643,0.07108266,0.07070933,0.41165708,1.22100270,0.73509115,0.23912393,0.00000000
-1.17358679,1.90115385,0.77968476,0.07025127,0.07196209,0.42813016,1.23059509,0.74418760,0.23925619,0.00000000
-1.16758379,1.93236175,0.79594443,0.06938803,0.07334217,0.44493341,1.23765184,0.75313479,0.23940831,0.00000000
-1.16158079,1.96401908,0.80998866,0.06853275,0.07488354,0.46211051,1.24269370,0.76225076,0.23974035,0.00000000
-1.15557779,1.99685997,0.82202213,0.06772425,0.07661734,0.47972625,1.24630778,0.77187475,0.24041529,0.00000000
-1.14957479,2.03164831,0.83232512,0.06699929,0.07857043,0.49786305,1.24912960,0.78235481,0.24159444,0.00000000
-1.14357179,2.06914650,0.84124377,0.06639151,0.08076401,0.51661575,1.25182241,0.79403375,0.24343260,0.00000000
-1.13756878,2.11008110,0.84917692,0.06593043,0.08321226,0.53608504,1.25505416,0.80723406,0.24607308,0.00000000
-1.13156578,2.15510622,0.85655968,0.06564049,0.08592110,0.55636956,1.25947316,0.82224226,0.24964256,0.00000000
-1.12556278,2.20476641,0.86384458,0.06554026,0.08888705,0.57755710,1.26568291,0.83929327,0.25424623,0.00000000
-1.11955978,2.25946052,0.87148094,0.06564170,0.09209645,0.59971539,1.27421736,0.85855562,0.25996299,0.00000000
-1.11355678,2.31940817,0.87989342,0.06594965,0.09552482,0.62288270,1.28551723,0.88011798,0.26684131,0.00000000
-1.10755378,2.38462072,0.88946073,0.06646149,0.09913669,0.64705898,1.29990869,0.90397798,0.27489548,0.00000000
-1.10155078,2.45487831,0.90049548,0.06716699,0.10288573,0.67219788,1.31758512,0.93003369,0.28410288,0.00000000
-1.09554777,2.52971430,0.91322625,0.06804845,0.10671540,0.69820021,1.33859289,0.95807848,0.29440202,0.00000000
-1.08954477,2.60840855,0.92778269,0.06908098,0.11055992,0.72490919,1.36282206,0.98779970,0.30569181,0.00000000
-1.08354177,2.68999028,0.94418444,0.07023313,0.11434575,0.75210801,1.39000234,1.01878136,0.31783193,0.00000000
-1.07753877,2.77325100,0.96233463,0.07146763,0.11799340,0.77951976,1.41970499,1.05051102,0.33064464,0.00000000
-1.07153577,2.85676757,0.98201814,0.07274246,0.12141967,0.80681011,1.45135060,1.08239088,0.34391776,0.00000000
-1.06553277,2.93893492,1.00290506,0.07401201,0.12454002,0.83359270,1.48422286,1.11375259,0.35740902,0.00000000
-1.05952976,3.01800756,1.02455909,0.07522840,0.12727127,0.85943705,1.51748782,1.14387565,0.37085164,0.00000000
-1.05352676,3.09214846,1.04645065,0.07634297,0.12953426,0.88387903,1.55021820,1.17200842,0.38396095,0.00000000
-1.04752376,3.15948362,1.06797428,0.07730769,0.13125655,0.90643324,1.58142188,1.19739131,0.39644193,0.00000000
-1.04152076,3.21816025,1.08846943,0.07807671,0.13237486,0.92660718,1.61007345,1.21928094,0.40799741,0.00000000
-1.03551776,3.26640623,1.10724395,0.07860775,0.13283741,0.94391637,1.63514784,1.23697454,0.41833659,0.00000000
-1.02951476,3.30258858,1.12359911,0.07886341,0.13260573,0.95790005,1.65565451,1.24983348,0.42718377,0.00000000
-1.02351176,3.32526835,1.13685529,0.07881232,0.13165612,0.96813660,1.67067100,1.25730497,0.43428664,0.00000000
-1.01750875,3.33324996,1.14637702,0.07843013,0.12998059,0.97425831,1.67937445,1.25894098,0.43942419,0.00000000
-1.01150575,3.32562264,1.15159652,0.07770017,0.12758720,0.97596452,1.68106989,1.25441375,0.44241361,0.00000000
-1.00550275,3.30179258,1.15203473,0.07661395,0.12449986,0.97303290,1.67521401,1.24352709,0.44311613,0.00000000
-0.99949975,3.26150433,1.14731898,0.07517131,0.12075760,0.96532815,1.66143380,1.22622306,0.44144147,0.00000000
-0.99349675,3.20485085,1.13719664,0.07338038,0.11641331,0.95280789,1.63953906,1.20258398,0.43735077,0.00000000
-0.98749375,3.13227178,1.12154440,0.07125721,0.11153205,0.93552543,1.60952860,1.17282945,0.43085786,0.00000000
-0.98149075,3.04454046,1.10037281,0.06882517,0.10618896,0.91362935,1.57158993,1.13730896,0.42202895,0.00000000
-0.97548774,2.94274019,1.07382615,0.06611423,0.10046699,0.88735992,1.52609261,1.09649019,0.41098065,0.00000000
-0.96948474,2.82823124,1.04217777,0.06315996,0.09445439,0.85704258,1.47357586,1.05094376,0.39787658,0.00000000
-0.96348174,2.70261007,1.00582135,0.06000246,0.08824224,0.82307879,1.41473091,1.00132517,0.38292262,0.00000000
-0.95747874,2.56766274,0.96525859,0.05668525,0.08192202,0.78593464,1.35037933,0.94835470,0.36636121,0.00000000
-0.95147574,2.42531457,0.92108398,0.05325411,0.07558335,0.74612783,1.28144808,0.89279616,0.34846476,0.00000000
-0.94547274,2.27757822,0.87396756,0.04975588,0.06931195,0.70421345,1.20894281,0.83543550,0.32952874,0.00000000
-0.93946973,2.12650234,0.82463632,0.04623747,0.06318803,0.66076935,1.13392038,0.77705995,0.30986450,0.00000000
-0.93346673,1.97412274,0.77385519,0.04274486,0.05728490,0.61638158,1.05746183,0.71843867,0.28979234,0.00000000
-0.92746373,1.82241782,0.72240840,0.03932224,0.05166812,0.57163046,0.98064698,0.66030541,0.26963495,0.00000000
-0.92146073,1.67326971,0.67108172,0.03601138,0.04639491,0.52707783,0.90453157,0.60334381,0.24971156,0.00000000
-0.91545773,1.52843215,0.62064647,0.03285112,0.04151409,0.48325599,0.83012755,0.54817564,0.23033295,0.00000000
-0.90945473,1.38950575,0.57184537,0.02987698,0.03706618,0.44065837,0.75838727,0.49535223,0.21179738,0.00000000
-0.90345173,1.25792095,0.52538083,0.02712104,0.03308397,0.39973256,0.69019178,0.44534905,0.19438764,0.00000000
-0.89744872,1.13492838,0.48190556,0.02461192,0.02959320,0.36087535,0.62634317,0.39856348,0.17836905,0.00000000
-0.89144572,1.02159632,0.44201556,0.02237481,0.02661342,0.32443013,0.56756098,0.35531530,0.16398842,0.00000000
-0.88544272,0.91881419,0.40624529,0.02043175,0.02415893,0.29068627,0.51448216,0.31584971,0.15147379,0.00000000
-0.87943972,0.82730123,0.37506474,0.01880182,0.02223980,0.25988041,0.46766401,0.28034243,0.14103490,0.00000000
-0.87343672,0.74761892,0.34887794,0.01750152,0.02086267,0.23219930,0.42758939,0.24890628,0.13286387,0.00000000
-0.86743372,0.68018599,0.32802257,0.01654497,0.02003162,0.20778383,0.39467350,0.22159881,0.12713627,0.00000000
-0.86143072,0.62529462,0.31277008,0.01594429,0.01974870,0.18673393,0.36927122,0.19843046,0.12401189,0.00000000
-0.85542771,0.58312645,0.30332616,0.01570970,0.02001441,0.16911387,0.35168432,0.17937277,0.12363540,0.00000000
-0.84942471,0.55376753,0.29983081,0.01584975,0.02082782,0.15495759,0.34216764,0.16436620,0.12613636,0.00000000
-0.84342171,0.53722100,0.30235821,0.01637129,0.02218653,0.14427378,0.34093373,0.15332722,0.13162862,0.00000000
-0.83741871,0.53341705,0.31091581,0.01727946,0.02408645,0.13705033,0.34815525,0.14615442,0.14020904,0.00000000
-0.83141571,0.54221962,0.32544294,0.01857753,0.02652132,0.13325786,0.36396498,0.14273346,0.15195525,0.00000000
-0.82541271,0.56342979,0.34580892,0.02026665,0.02948209,0.13285238,0.38845310,0.14294079,0.16692285,0.00000000
-0.81940970,0.59678599,0.37181096,0.02234555,0.03295626,0.13577668,0.42166203,0.14664610,0.18514185,0.00000000
-0.81340670,0.64196155,0.40317219,0.02481022,0.03692716,0.14196079,0.46357895,0.15371362,0.20661272,0.00000000
-0.80740370,0.69856020,0.43954032,0.02765357,0.04137320,0.15132127,0.51412654,0.16400250,0.23130221,0.00000000
-0.80140070,0.76611038,0.48048736,0.03086506,0.04626734,0.16375972,0.57315267,0.17736638,0.25913934,0.00000000
-0.79539770,0.84405931,0.52551100,0.03443052,0.05157660,0.17916061,0.64041976,0.19365238,0.29001167,0.00000000
