energy_ev,total_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-1.58179090,3.24983865,0.38837385,2.72987693,0.23719232,0.29851281,0.00709241,0.04164404,0.24567140,0.00000000
-1.57578789,3.34901023,0.39777795,2.81809136,0.24306944,0.30391493,0.00677224,0.04272850,0.25306647,0.00000000
-1.56978489,3.44508201,0.40719095,2.90330412,0.24883174,0.30929601,0.00643556,0.04376897,0.26013904,0.00000000
-1.56378189,3.53652371,0.41644212,2.98418016,0.25434707,0.31456907,0.00608660,0.04474553,0.26676755,0.00000000
-1.55777889,3.62184584,0.42536481,3.05941928,0.25948345,0.31965227,0.00572980,0.04563847,0.27283190,0.00000000
-1.55177589,3.69964308,0.43380137,3.12779516,0.26411255,0.32447100,0.00536973,0.04642879,0.27821638,0.00000000
-1.54577289,3.76863852,0.44160801,3.18819468,0.26811333,0.32896008,0.00501093,0.04709874,0.28281273,0.00000000
-1.53976988,3.82772673,0.44865955,3.23965606,0.27137574,0.33306601,0.00465785,0.04763229,0.28652332,0.00000000
-1.53376688,3.87601410,0.45485377,3.28140420,0.27380431,0.33674918,0.00431475,0.04801571,0.28926421,0.00000000
-1.52776388,3.91285441,0.46011523,3.31288166,0.27532162,0.33998590,0.00398563,0.04823801,0.29096805,0.00000000
-1.52176088,3.93787784,0.46439835,3.33377355,0.27587130,0.34277000,0.00367422,0.04829138,0.29158662,0.00000000
-1.51575788,3.95101164,0.46768949,3.34402503,0.27542048,0.34511408,0.00338389,0.04817154,0.29109296,0.00000000
-1.50975488,3.95249103,0.47000799,3.34385010,0.27396170,0.34705006,0.00311769,0.04787805,0.28948283,0.00000000
-1.50375188,3.94285929,0.47140597,3.33373094,0.27151382,0.34862907,0.00287831,0.04741439,0.28677559,0.00000000
-1.49774887,3.92295637,0.47196688,3.31440725,0.26812226,0.34992056,0.00266807,0.04678803,0.28301417,0.00000000
-1.49174587,3.89389622,0.47180271,3.28685579,0.26385820,0.35101059,0.00248895,0.04601033,0.27826444,0.00000000
-1.48574287,3.85703310,0.47105011,3.25226060,0.25881686,0.35199944,0.00234258,0.04509626,0.27261357,0.00000000
-1.47973987,3.81391828,0.46986531,3.21197491,0.25311502,0.35299839,0.00223023,0.04406407,0.26616777,0.00000000
-1.47373687,3.76624869,0.46841826,3.16747636,0.24688760,0.35412608,0.00215282,0.04293473,0.25904930,0.00000000
-1.46773387,3.71580965,0.46688599,3.12031731,0.24028372,0.35550429,0.00211090,0.04173138,0.25139291,0.00000000
-1.46173087,3.66441422,0.46544573,3.07207242,0.23346219,0.35725352,0.00210466,0.04047862,0.24334188,0.00000000
-1.45572786,3.61384170,0.46426787,3.02428585,0.22658666,0.35948858,0.00213388,0.03920177,0.23504376,0.00000000
-1.44972486,3.56577811,0.46350916,2.97842021,0.21982078,0.36231415,0.00219794,0.03792610,0.22664608,0.00000000
-1.44372186,3.52176104,0.46330645,2.93580973,0.21332323,0.36582081,0.00229577,0.03667607,0.21829213,0.00000000
-1.43771886,3.48313129,0.46377123,2.89761927,0.20724318,0.37008141,0.00242583,0.03547462,0.21011696,0.00000000
-1.43171586,3.45099297,0.46498509,2.86481092,0.20171608,0.37514810,0.00258609,0.03434253,0.20224387,0.00000000
-1.42571286,3.42618369,0.46699645,2.83811927,0.19686002,0.38105008,0.00277402,0.03329780,0.19478137,0.00000000
-1.41970985,3.40925530,0.46981849,2.81803593,0.19277272,0.38779201,0.00298656,0.03235525,0.18782078,0.00000000
-1.41370685,3.40046566,0.47342846,2.80480346,0.18952932,0.39535324,0.00322016,0.03152619,0.18143456,0.00000000
-1.40770385,3.39978093,0.47776824,2.79841836,0.18718083,0.40368776,0.00347078,0.03081821,0.17567523,0.00000000
-1.40170085,3.40688764,0.48274619,2.79864224,0.18575340,0.41272482,0.00373394,0.03023513,0.17057515,0.00000000
-1.39569785,3.42121317,0.48824004,2.80502021,0.18524832,0.42237022,0.00400478,0.02977707,0.16614680,0.00000000
-1.38969485,3.44195323,0.49410082,2.81690485,0.18564259,0.43250802,0.00427813,0.02944067,0.16238374,0.00000000
-1.38369185,3.46810463,0.50015751,2.83348455,0.18689022,0.44300285,0.00454860,0.02921936,0.15926207,0.00000000
-1.37768884,3.49850149,0.50622230,2.85381444,0.18892395,0.45370249,0.00481074,0.02910374,0.15674229,0.00000000
-1.37168584,3.53185346,0.51209625,2.87684866,0.19165742,0.46444082,0.00505909,0.02908206,0.15477149,0.00000000
-1.36568284,3.56678436,0.51757515,2.90147254,0.19498771,0.47504098,0.00528841,0.02914070,0.15328580,0.00000000
-1.35967984,3.60187010,0.52245543,2.92653381,0.19879816,0.48531885,0.00549371,0.02926469,0.15221289,0.00000000
-1.35367684,3.63567498,0.52653992,2.95087199,0.20296135,0.49508670,0.00567049,0.02943822,0.15147463,0.00000000
-1.34767384,3.66678572,0.52964344,2.97334546,0.20734227,0.50415705,0.00581478,0.02964519,0.15098968,0.00000000
-1.34167084,3.69384302,0.53159797,2.99285614,0.21180160,0.51234674,0.00592331,0.02986965,0.15067600,0.00000000
-1.33566783,3.71557044,0.53225743,3.00837151,0.21619902,0.51948124,0.00599360,0.03009628,0.15045330,0.00000000
-1.32966483,3.73080070,0.53150190,3.01894444,0.22039658,0.52539907,0.00602399,0.03031076,0.15024531,0.00000000
-1.32366183,3.73849965,0.52924132,3.02373081,0.22426197,0.52995637,0.00601371,0.03050011,0.14998181,0.00000000
-1.31765883,3.73778787,0.52541850,3.02200525,0.22767184,0.53303152,0.00596290,0.03065297,0.14960056,0.00000000
-1.31165583,3.72796020,0.52001151,3.01317537,0.23051486,0.53452966,0.00587257,0.03075982,0.14904891,0.00000000
-1.30565283,3.70850304,0.51303529,2.99679423,0.23269472,0.53438707,0.00574457,0.03081312,0.14828522,0.00000000
-1.29964982,3.67910917,0.50454252,2.97257136,0.23413277,0.53257511,0.00558152,0.03080740,0.14727995,0.00000000
-1.29364682,3.63968994,0.49462367,2.94038187,0.23477032,0.52910366,0.00538668,0.03073927,0.14601646,0.00000000
-1.28764382,3.59038401,0.48340619,2.90027344,0.23457061,0.52402377,0.00516387,0.03060746,0.14449155,0.00000000
-1.28164082,3.53156223,0.47105284,2.85247058,0.23352014,0.51742945,0.00491732,0.03041266,0.14271559,0.00000000
-1.27563782,3.46382782,0.45775908,2.79737570,0.23162944,0.50945818,0.00465156,0.03015743,0.14071228,0.00000000
-1.26963482,3.38801122,0.44374962,2.73556634,0.22893327,0.50029032,0.00437123,0.02984607,0.13851811,0.00000000
-1.26363182,3.30515894,0.42927412,2.66778809,0.22548991,0.49014700,0.00408100,0.02948437,0.13618136,0.00000000
-1.25762881,3.21651608,0.41460196,2.59494267,0.22137994,0.47928665,0.00378542,0.02907943,0.13376080,0.00000000
-1.25162581,3.12350224,0.40001642,2.51807103,0.21670408,0.46800003,0.00348881,0.02863937,0.13132396,0.00000000
-1.24562281,3.02768096,0.38580811,2.43833145,0.21158046,0.45660397,0.00319517,0.02817315,0.12894515,0.00000000
-1.23961981,2.93072326,0.37226804,2.35697286,0.20614118,0.44543382,0.00290810,0.02769027,0.12670316,0.00000000
-1.23361681,2.83436592,0.35968024,2.27530394,0.20052838,0.43483497,0.00263077,0.02720056,0.12467878,0.00000000
-1.22761381,2.74036579,0.34831437,2.19465890,0.19488985,0.42515358,0.00236586,0.02671391,0.12295216,0.00000000
-1.22161081,2.65045160,0.33841834,2.11636092,0.18937442,0.41672698,0.00211556,0.02624015,0.12160012,0.00000000
-1.21560780,2.56627487,0.33021137,2.04168465,0.18412726,0.40987397,0.00188158,0.02578877,0.12069346,0.00000000
-1.20960480,2.48936199,0.32387745,1.97181906,0.17928521,0.40488551,0.00166516,0.02536888,0.12029451,0.00000000
-1.20360180,2.42106919,0.31955975,1.90783241,0.17497247,0.40201619,0.00146715,0.02498903,0.12045475,0.00000000
-1.19759880,2.36254252,0.31735586,1.85064053,0.17129666,0.40147679,0.00128799,0.02465715,0.12121292,0.00000000
-1.19159580,2.31468450,0.31731442,1.80098011,0.16834553,0.40342826,0.00112782,0.02438053,0.12259334,0.00000000
-1.18559280,2.27812896,0.31943291,1.75938796,0.16618440,0.40797751,0.00098651,0.02416577,0.12460488,0.00000000
-1.17958979,2.25322542,0.32365706,1.72618752,0.16485440,0.41517513,0.00086372,0.02401879,0.12724036,0.00000000
-1.17358679,2.24003351,0.32988171,1.70148298,0.16437169,0.42501510,0.00075898,0.02394487,0.13047648,0.00000000
-1.16758379,2.23832811,0.33795331,1.68516158,0.16472754,0.43743663,0.00067172,0.02394864,0.13427443,0.00000000
-1.16158079,2.24761475,0.34767387,1.67690393,0.16588944,0.45232799,0.00060132,0.02403415,0.13858093,0.00000000
-1.15557779,2.26715482,0.35880636,1.67620197,0.16780295,0.46953206,0.00054715,0.02420487,0.14332985,0.00000000
-1.14957479,2.29599936,0.37108139,1.68238374,0.17039444,0.48885343,0.00050861,0.02446370,0.14844433,0.00000000
-1.14357179,2.33303001,0.38420493,1.69464396,0.17357447,0.51006657,0.00048515,0.02481295,0.15383920,0.00000000
-1.13756878,2.37700520,0.39786684,1.71207897,0.17724161,0.53292472,0.00047627,0.02525438,0.15942372,0.00000000
-1.13156578,2.42660945,0.41174989,1.73372464,0.18128669,0.55716886,0.00048153,0.02578907,0.16510452,0.00000000
-1.12556278,2.48050373,0.42553904,1.75859537,0.18559711,0.58253650,0.00050056,0.02641739,0.17078853,0.00000000
-1.11955978,2.53737449,0.43893055,1.78572274,0.19006118,0.60876956,0.00053301,0.02713894,0.17638591,0.00000000
-1.11355678,2.59597926,0.45164063,1.81419211,0.19457219,0.63562107,0.00057857,0.02795237,0.18181269,0.00000000
-1.10755378,2.65518702,0.46341339,1.84317557,0.19903214,0.66286028,0.00063690,0.02885535,0.18699326,0.00000000
-1.10155078,2.71401166,0.47402774,1.87196020,0.20335490,0.69027602,0.00070765,0.02984439,0.19186231,0.00000000
-1.09554777,2.77163736,0.48330302,1.89997038,0.20746875,0.71767795,0.00079038,0.03091474,0.19636639,0.00000000
-1.08954477,2.82743514,0.49110324,1.92678364,0.21131818,0.74489612,0.00088454,0.03206033,0.20046495,0.00000000
-1.08354177,2.88097027,0.49733967,1.95213951,0.21486496,0.77177856,0.00098947,0.03327361,0.20413079,0.00000000
-1.07753877,2.93200079,0.50197189,1.97594133,0.21808837,0.79818749,0.00110430,0.03454560,0.20735001,0.00000000
-1.07153577,2.98046760,0.50500725,1.99825133,0.22098473,0.82399445,0.00122800,0.03586579,0.21012141,0.00000000
-1.06553277,3.02647726,0.50649863,2.01927926,0.22356622,0.84907479,0.00135933,0.03722227,0.21245545,0.00000000
-1.05952976,3.07027859,0.50654096,2.03936561,0.22585912,0.87330208,0.00149681,0.03860177,0.21437281,0.00000000
-1.05352676,3.11223468,0.50526635,2.05895989,0.22790154,0.89654300,0.00163878,0.03998982,0.21590261,0.00000000
-1.04752376,3.15279168,0.50283821,2.07859547,0.22974082,0.91865323,0.00178335,0.04137102,0.21708051,0.00000000
-1.04152076,3.19244619,0.49944459,2.09886159,0.23143064,0.93947462,0.00192848,0.04272924,0.21794655,0.00000000
-1.03551776,3.23171244,0.49529093,2.12037396,0.23302813,0.95883422,0.00207196,0.04404796,0.21854318,0.00000000
-1.02951476,3.27109084,0.49059255,2.14374483,0.23459091,0.97654517,0.00221152,0.04531068,0.21891317,0.00000000
-1.02351176,3.31103887,0.48556712,2.16955364,0.23617436,0.99240946,0.00234482,0.04650120,0.21909785,0.00000000
-1.01750875,3.35194524,0.48042734,2.19831908,0.23782905,1.00622268,0.00246955,0.04760414,0.21913551,0.00000000
-1.01150575,3.39410808,0.47537412,2.23047342,0.23959858,1.01778028,0.00258349,0.04860521,0.21906006,0.00000000
-1.00550275,3.43771744,0.47059048,2.26633988,0.24151776,1.02688497,0.00268457,0.04949166,0.21890010,0.00000000
-0.99949975,3.48284242,0.46623621,2.30611362,0.24361123,1.03335496,0.00277095,0.05025254,0.21867823,0.00000000
-0.99349675,3.52942304,0.46244366,2.34984687,0.24589255,1.03703225,0.00284103,0.05087898,0.21841075,0.00000000
-0.98749375,3.57726674,0.45931458,2.39743875,0.24836372,1.03779065,0.00289357,0.05136437,0.21810767,0.00000000
-0.98149075,3.62604938,0.45691823,2.44863001,0.25101519,1.03554281,0.00292769,0.05170442,0.21777297,0.00000000
-0.97548774,3.67532065,0.45529068,2.50300310,0.25382630,1.03024595,0.00294291,0.05189720,0.21740522,0.00000000
-0.96948474,3.72451366,0.45443536,2.55998752,0.25676608,1.02190582,0.00293917,0.05194303,0.21699824,0.00000000
-0.96348174,3.77295839,0.45432480,2.61887071,0.25979447,1.01057874,0.00291680,0.05184429,0.21654214,0.00000000
-0.95747874,3.81989892,0.45490344,2.67881415,0.26286381,0.99637154,0.00287657,0.05160522,0.21602429,0.00000000
-0.95147574,3.86451397,0.45609144,2.73887446,0.26592064,0.97943961,0.00281959,0.05123157,0.21543045,0.00000000
-0.94547274,3.90594044,0.45778925,2.79802905,0.26890768,0.95998298,0.00274733,0.05073031,0.21474594,0.00000000
-0.93946973,3.94329944,0.45988284,2.85520548,0.27176592,0.93824103,0.00266150,0.05010923,0.21395670,0.00000000
-0.93346673,3.97572417,0.46224918,2.90931378,0.27443680,0.91448590,0.00256406,0.04937665,0.21305035,0.00000000
-0.92746373,4.00238886,0.46476201,2.95928053,0.27686439,0.88901523,0.00245713,0.04854108,0.21201709,0.00000000
-0.92146073,4.02253782,0.46729736,3.00408346,0.27899743,0.86214464,0.00234290,0.04761098,0.21085046,0.00000000
-0.91545773,4.03551357,0.46973871,3.04278522,0.28079125,0.83420019,0.00222359,0.04659459,0.20954790,0.00000000
-0.90945473,4.04078287,0.47198162,3.07456488,0.28220936,0.80551145,0.00210137,0.04549978,0.20811108,0.00000000
-0.90345173,4.03795939,0.47393740,3.09874571,0.28322477,0.77640520,0.00197830,0.04433403,0.20654601,0.00000000
-0.89744872,4.02682196,0.47553590,3.11481797,0.28382088,0.74720015,0.00185632,0.04310444,0.20486288,0.00000000
-0.89144572,4.00732723,0.47672715,3.12245555,0.28399197,0.71820272,0.00173714,0.04181789,0.20307560,0.00000000
-0.88544272,3.97961590,0.47748177,3.12152561,0.28374310,0.68970380,0.00162228,0.04048110,0.20120116,0.00000000
-0.87943972,3.94401200,0.47779028,3.11209061,0.28308970,0.66197660,0.00151297,0.03910089,0.19925871,0.00000000
-0.87343672,3.90101484,0.47766127,3.09440269,0.28205654,0.63527530,0.00141023,0.03768429,0.19726848,0.00000000
-0.86743372,3.85128379,0.47711860,3.06889045,0.28067636,0.60983432,0.00131479,0.03623878,0.19525056,0.00000000
-0.86143072,3.79561639,0.47619778,3.03613883,0.27898809,0.58586815,0.00122714,0.03477238,0.19322359,0.00000000
-0.85542771,3.73492073,0.47494187,2.99686309,0.27703487,0.56357134,0.00114752,0.03329378,0.19120354,0.00000000
-0.84942471,3.67018312,0.47339702,2.95187815,0.27486182,0.54311859,0.00107597,0.03181237,0.18920239,0.00000000
-0.84342171,3.60243288,0.47160805,2.90206482,0.27251384,0.52466477,0.00101233,0.03033821,0.18722718,0.00000000
-0.83741871,3.53270550,0.46961427,2.84833455,0.27003341,0.50834462,0.00095625,0.02888191,0.18527916,0.00000000
-0.83141571,3.46200639,0.46744587,2.79159456,0.26745862,0.49427236,0.00090728,0.02745452,0.18335326,0.00000000
-0.82541271,3.39127650,0.46512104,2.73271484,0.26482150,0.48254078,0.00086484,0.02606724,0.18143792,0.00000000
-0.81940970,3.32136176,0.46264404,2.67249871,0.26214670,0.47322024,0.00082826,0.02473123,0.17951531,0.00000000
-0.81340670,3.25298751,0.46000429,2.61165806,0.25945061,0.46635734,0.00079685,0.02345729,0.17756189,0.00000000
-0.80740370,3.18673900,0.45717659,2.55079431,0.25674099,0.46197351,0.00076986,0.02225559,0.17554937,0.00000000
-0.80140070,3.12304878,0.45412236,2.49038577,0.25401704,0.46006353,0.00074655,0.02113541,0.17344597,0.00000000
-0.79539770,3.06219111,0.45079195,2.43078158,0.25126996,0.46059417,0.00072619,0.02010488,0.17121801,0.00000000
-0.78939470,3.00428347,0.44712771,2.37220217,0.24848389,0.46350301,0.00070810,0.01917084,0.16883161,0.00000000
-0.78339170,2.94929477,0.44306778,2.31474583,0.24563722,0.46869746,0.00069162,0.01833868,0.16625458,0.00000000
-0.77738869,2.89705936,0.43855028,2.25840073,0.24270411,0.47605431,0.00067617,0.01761233,0.16345820,0.00000000
-0.77138569,2.84729612,0.43351782,2.20306136,0.23965619,0.48541960,0.00066122,0.01699429,0.16041908,0.00000000
-0.76538269,2.79963138,0.42792181,2.14854852,0.23646428,0.49660911,0.00064633,0.01648571,0.15712062,0.00000000
-0.75937969,2.75362440,0.42172670,2.09463147,0.23310014,0.50940938,0.00063112,0.01608662,0.15355441,0.00000000
-0.75337669,2.70879441,0.41491368,2.04105136,0.22953796,0.52357942,0.00061528,0.01579611,0.14972117,0.00000000
-0.74737369,2.66464786,0.40748379,1.98754459,0.22575586,0.53885309,0.00059861,0.01561263,0.14563135,0.00000000
-0.74137069,2.62070486,0.39946027,1.93386531,0.22173691,0.55494212,0.00058094,0.01553431,0.14130532,0.00000000
-0.73536768,2.57652396,0.39089015,1.87980602,0.21747011,0.57153998,0.00056220,0.01555919,0.13677317,0.00000000
-0.72936468,2.53172443,0.38184490,1.82521566,0.21295091,0.58832631,0.00054238,0.01568558,0.13207414,0.00000000
-0.72336168,2.48600553,0.37242026,1.77001461,0.20818160,0.60497214,0.00052152,0.01591223,0.12725564,0.00000000
-0.71735868,2.43916219,0.36273515,1.71420621,0.20317135,0.62114569,0.00049971,0.01623854,0.12237199,0.00000000
-0.71135568,2.39109693,0.35292982,1.65788455,0.19793609,0.63651868,0.00047709,0.01666463,0.11748302,0.00000000
-0.70535268,2.34182782,0.34316328,1.60123843,0.19249819,0.65077303,0.00045384,0.01719140,0.11265236,0.00000000
-0.69934967,2.29149228,0.33361006,1.54455158,0.18688604,0.66360780,0.00043016,0.01782037,0.10794571,0.00000000
-0.69334667,2.24034689,0.32445637,1.48819916,0.18113349,0.67474608,0.00040629,0.01855359,0.10342912,0.00000000
-0.68734367,2.18876315,0.31589593,1.43264081,0.17527921,0.68394174,0.00038247,0.01939329,0.09916724,0.00000000
-0.68134067,2.13721940,0.30812528,1.37841044,0.16936608,0.69098560,0.00035896,0.02034158,0.09522173,0.00000000
-0.67533767,2.08628903,0.30133896,1.32610326,0.16344047,0.69571090,0.00033603,0.02140002,0.09164971,0.00000000
-0.66933467,2.03662530,0.29572453,1.27636021,0.15755153,0.69799779,0.00031395,0.02256919,0.08850255,0.00000000
-0.66333167,1.98894299,0.29145750,1.22985039,0.15175050,0.69777652,0.00029297,0.02384820,0.08582471,0.00000000
-0.65732866,1.94399747,0.28869639,1.18725188,0.14608993,0.69502928,0.00027336,0.02523428,0.08365283,0.00000000
-0.65132566,1.90256147,0.28757792,1.14923151,0.14062289,0.68979050,0.00025537,0.02672233,0.08201511,0.00000000
-0.64532266,1.86540037,0.28821260,1.11642405,0.13540221,0.68214546,0.00023923,0.02830461,0.08093082,0.00000000
-0.63931966,1.83324652,0.29068068,1.08941153,0.13047953,0.67222749,0.00022518,0.02997049,0.08041001,0.00000000
-0.63331666,1.80677347,0.29502871,1.06870315,0.12590450,0.66021354,0.00021343,0.03170633,0.08045352,0.00000000
-0.62731366,1.78657098,0.30126670,1.05471658,0.12172378,0.64631856,0.00020417,0.03349550,0.08105301,0.00000000
-0.62131066,1.77312157,0.30936618,1.04776100,0.11798008,0.63078880,0.00019758,0.03531850,0.08219128,0.00000000
-0.61530765,1.76677968,0.31925911,1.04802278,0.11471126,0.61389446,0.00019383,0.03715326,0.08384265,0.00000000
-0.60930465,1.76775419,0.33083768,1.05555411,0.11194938,0.59592183,0.00019305,0.03897556,0.08597355,0.00000000
-0.60330165,1.77609509,0.34395528,1.07026511,0.10971980,0.57716556,0.00019535,0.04075956,0.08854312,0.00000000
-0.59729865,1.79168512,0.35842843,1.09191991,0.10804048,0.55792122,0.00020082,0.04247847,0.09150401,0.00000000
-0.59129565,1.81423671,0.37403979,1.12013684,0.10692132,0.53847849,0.00020951,0.04410522,0.09480324,0.00000000
-0.58529265,1.84329471,0.39054214,1.15439297,0.10636372,0.51911538,0.00022144,0.04561323,0.09838311,0.00000000
-0.57928964,1.87824495,0.40766339,1.19403295,0.10636033,0.50009361,0.00023659,0.04697717,0.10218221,0.00000000
-0.57328664,1.91832842,0.42511226,1.23828203,0.10689505,0.48165522,0.00025490,0.04817367,0.10613654,0.00000000
-0.56728364,1.96266090,0.44258474,1.28626293,0.10794328,0.46402063,0.00027627,0.04918204,0.11018057,0.00000000
-0.56128064,2.01025723,0.45977094,1.33701617,0.10947238,0.44738796,0.00030053,0.04998479,0.11424849,0.00000000
-0.55527764,2.06005943,0.47636234,1.38952313,0.11144249,0.43193346,0.00032747,0.05056817,0.11827531,0.00000000
-0.54927464,2.11096770,0.49205896,1.44273126,0.11380747,0.41781305,0.00035684,0.05092250,0.12219815,0.00000000
-0.54327164,2.16187312,0.50657654,1.49558056,0.11651613,0.40516452,0.00038832,0.05104233,0.12595743,0.00000000
-0.53726863,2.21169076,0.51965323,1.54703047,0.11951358,0.39411006,0.00042154,0.05092658,0.12949799,0.00000000
-0.53126563,2.25939184,0.53105576,1.59608627,0.12274274,0.38475907,0.00045610,0.05057843,0.13277029,0.00000000
-0.52526263,2.30403386,0.54058484,1.64182405,0.12614590,0.37721058,0.00049153,0.05000508,0.13573139,0.00000000
-0.51925963,2.34478731,0.54807960,1.68341349,0.12966627,0.37155530,0.00052736,0.04921749,0.13834599,0.00000000
