energy_ev,total_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,3.26370354,0.58983746,2.33146806,0.17889070,0.65774442,0.00191993,0.05650832,0.00285436,0.15554585
-4.63131566,3.29993229,0.58168648,2.35328354,0.18062344,0.66682028,0.00199349,0.05832245,0.00302014,0.16090346
-4.62531266,3.33942791,0.57440403,2.37940394,0.18263853,0.67486305,0.00207530,0.06018106,0.00319069,0.16655152
-4.61930965,3.38107173,0.56788432,2.40883020,0.18488249,0.68180620,0.00216416,0.06206358,0.00336342,0.17239895
-4.61330665,3.42361487,0.56200059,2.44045225,0.18729304,0.68757569,0.00225866,0.06394597,0.00353556,0.17834541
-4.60730365,3.46568901,0.55660557,2.47306214,0.18979933,0.69208812,0.00235721,0.06580078,0.00370416,0.18428248
-4.60130065,3.50582591,0.55153322,2.50537340,0.19232261,0.69525037,0.00245801,0.06759735,0.00386623,0.19009548
-4.59529765,3.54248581,0.54660182,2.53604666,0.19477743,0.69696113,0.00255911,0.06930220,0.00401873,0.19566561
-4.58929465,3.57409391,0.54161843,2.56372074,0.19707338,0.69711413,0.00265841,0.07087975,0.00415867,0.20087270
-4.58329165,3.59908397,0.53638439,2.58704834,0.19911725,0.69560292,0.00275373,0.07229314,0.00428318,0.20559819
-4.57728864,3.61594701,0.53070166,2.60473486,0.20081559,0.69232708,0.00284287,0.07350525,0.00438960,0.20972854
-4.57128564,3.62328308,0.52437978,2.61557871,0.20207763,0.68719945,0.00292364,0.07447991,0.00447557,0.21315860
-4.56528264,3.61985342,0.51724291,2.61851117,0.20281830,0.68015377,0.00299398,0.07518308,0.00453905,0.21579517
-4.55927964,3.60463041,0.50913666,2.61263387,0.20296140,0.67115248,0.00305199,0.07558419,0.00457845,0.21756021
-4.55327664,3.57684250,0.49993439,2.59725200,0.20244250,0.66019405,0.00309599,0.07565729,0.00459263,0.21839382
-4.54727364,3.53601174,0.48954247,2.57190138,0.20121172,0.64731927,0.00312462,0.07538226,0.00458098,0.21825672
-4.54127064,3.48198166,0.47790438,2.53636797,0.19923596,0.63261628,0.00313686,0.07474565,0.00454342,0.21713202
-4.53526763,3.41493379,0.46500330,2.49069875,0.19650065,0.61622377,0.00313206,0.07374154,0.00448042,0.21502637
-4.52926463,3.33539196,0.45086313,2.43520317,0.19301085,0.59833220,0.00310998,0.07237191,0.00439297,0.21197020
-4.52326163,3.24421373,0.43554788,2.37044509,0.18879152,0.57918300,0.00307081,0.07064692,0.00428258,0.20801715
-4.51725863,3.14256937,0.41915943,2.29722550,0.18388721,0.55906557,0.00301512,0.06858477,0.00415121,0.20324269
-4.51125563,3.03190936,0.40183395,2.21655673,0.17836089,0.53831232,0.00294387,0.06621133,0.00400122,0.19774194
-4.50525263,2.91392195,0.38373696,2.12962962,0.17229212,0.51729198,0.00285836,0.06355951,0.00383531,0.19162679
-4.49924962,2.79048274,0.36505754,2.03777489,0.16577466,0.49640139,0.00276021,0.06066834,0.00365645,0.18502246
-4.49324662,2.66359888,0.34600187,1.94242088,0.15891354,0.47605631,0.00265125,0.05758193,0.00346778,0.17806376
-4.48724362,2.53535046,0.32678650,1.84504948,0.15182186,0.45668147,0.00253350,0.05434829,0.00327256,0.17089098
-4.48124062,2.40783171,0.30763165,1.74715230,0.14461739,0.43870052,0.00240910,0.05101800,0.00307410,0.16364588
-4.47523762,2.28309471,0.28875494,1.65018903,0.13741910,0.42252601,0.00228024,0.04764300,0.00287565,0.15646775
-4.46923462,2.16309797,0.27036573,1.55554982,0.13034386,0.40855003,0.00214909,0.04427530,0.00268041,0.14948986
-4.46323162,2.04966170,0.25266036,1.46452296,0.12350346,0.39713566,0.00201777,0.04096590,0.00249145,0.14283624
-4.45722861,1.94443140,0.23581848,1.37826920,0.11700190,0.38860940,0.00188832,0.03776375,0.00231171,0.13661925
-4.45122561,1.84885078,0.22000042,1.29780319,0.11093327,0.38325500,0.00176261,0.03471497,0.00214397,0.13093760
-4.44522261,1.76414417,0.20534582,1.22398254,0.10538013,0.38130841,0.00164239,0.03186222,0.00199084,0.12587521
-4.43921961,1.69130859,0.19197329,1.15750413,0.10041238,0.38295412,0.00152924,0.02924424,0.00185481,0.12150072
-4.43321661,1.63111454,0.17998110,1.09890737,0.09608682,0.38832268,0.00142458,0.02689568,0.00173826,0.11786769
-4.42721361,1.58411465,0.16944860,1.04858340,0.09244708,0.39748937,0.00132967,0.02484698,0.00164347,0.11501535
-4.42121061,1.55065852,0.16043829,1.00678902,0.08952410,0.41047382,0.00124567,0.02312448,0.00157269,0.11296990
-4.41520760,1.53091229,0.15299830,0.97366420,0.08733689,0.42724040,0.00117362,0.02175064,0.00152813,0.11174607
-4.40920460,1.52488091,0.14716485,0.94925147,0.08589366,0.44769941,0.00111446,0.02074422,0.00151203,0.11134903
-4.40320160,1.53243154,0.14296474,0.93351597,0.08519299,0.47170862,0.00106910,0.02012065,0.00152667,0.11177624
-4.39719860,1.55331610,0.14041743,0.92636441,0.08522513,0.49907543,0.00103843,0.01989222,0.00157433,0.11301930
-4.39119560,1.58719165,0.13953658,0.92766202,0.08597321,0.52955923,0.00102330,0.02006832,0.00165735,0.11506557
-4.38519260,1.63363738,0.14033103,0.93724614,0.08741442,0.56287421,0.00102459,0.02065555,0.00177805,0.11789950
-4.37918959,1.69216715,0.14280497,0.95493587,0.08952083,0.59869247,0.00104317,0.02165771,0.00193869,0.12150349
-4.37318659,1.76223733,0.14695741,0.98053714,0.09226018,0.63664750,0.00107994,0.02307567,0.00214142,0.12585833
-4.36718359,1.84324970,0.15278084,1.01384315,0.09559623,0.67633810,0.00113576,0.02490711,0.00238815,0.13094319
-4.36118059,1.93454981,0.16025937,1.05463040,0.09948900,0.71733286,0.00121150,0.02714618,0.00268049,0.13673508
-4.35517759,2.03542147,0.16936623,1.10265068,0.10389469,0.75917513,0.00130796,0.02978300,0.00301959,0.14320792
-4.34917459,2.14507835,0.18006104,1.15761998,0.10876552,0.80138873,0.00142587,0.03280316,0.00340602,0.15033134
-4.34317159,2.26265407,0.19228694,1.21920525,0.11404934,0.84348420,0.00156583,0.03618715,0.00383964,0.15806914
-4.33716858,2.38719205,0.20596780,1.28701030,0.11968934,0.88496581,0.00172826,0.03990988,0.00431948,0.16637780
-4.33116558,2.51763678,0.22100587,1.36056213,0.12562372,0.92533907,0.00191343,0.04394019,0.00484360,0.17520494
-4.32516258,2.65282794,0.23727990,1.43929901,0.13178551,0.96411880,0.00212132,0.04824062,0.00540902,0.18448807
-4.31915958,2.79149865,0.25464417,1.52256166,0.13810262,1.00083754,0.00235168,0.05276727,0.00601161,0.19415361
-4.31315658,2.93227912,0.27292836,1.60958862,0.14449813,1.03505407,0.00260395,0.05746992,0.00664611,0.20411646
-4.30715358,3.07370645,0.29193867,1.69951665,0.15089099,1.06636195,0.00287727,0.06229240,0.00730612,0.21428011
-4.30115058,3.21424102,0.31145988,1.79138695,0.15719694,1.09439767,0.00317046,0.06717331,0.00798413,0.22453738
-4.29514757,3.35228951,0.33125877,1.88415724,0.16332988,1.11884820,0.00348203,0.07204692,0.00867166,0.23477188
-4.28914457,3.48623414,0.35108845,1.97671981,0.16920357,1.13945775,0.00381019,0.07684448,0.00935939,0.24486007
-4.28314157,3.61446718,0.37069376,2.06792489,0.17473353,1.15603327,0.00415287,0.08149565,0.01003738,0.25467400
-4.27713857,3.73542955,0.38981731,2.15660854,0.17983927,1.16844867,0.00450775,0.08593026,0.01069528,0.26408445
-4.27113557,3.84765168,0.40820609,2.24162392,0.18444655,1.17664742,0.00487229,0.09008013,0.01132265,0.27296457
-4.26513257,3.94979494,0.42561826,2.32187431,0.18848964,1.18064334,0.00524379,0.09388100,0.01190920,0.28119361
-4.25912956,4.04069130,0.44182974,2.39634649,0.19191354,1.18051966,0.00561939,0.09727444,0.01244517,0.28866070
-4.25312656,4.11937937,0.45664051,2.46414250,0.19467592,1.17642607,0.00599615,0.10020968,0.01292158,0.29526851
-4.24712356,4.18513458,0.46987999,2.52450820,0.19674871,1.16857408,0.00637105,0.10264520,0.01333055,0.30093643
-4.24112056,4.23749185,0.48141149,2.57685706,0.19811925,1.15723050,0.00674106,0.10455018,0.01366555,0.30560329
-4.23511756,4.27625921,0.49113538,2.62078771,0.19879093,1.14270949,0.00710311,0.10590542,0.01392163,0.30922937
-4.22911456,4.30152149,0.49899084,2.65609432,0.19878322,1.12536327,0.00745419,0.10670408,0.01409562,0.31179751
-4.22311156,4.31363351,0.50495603,2.68276915,0.19813112,1.10557189,0.00779128,0.10695181,0.01418619,0.31331349
-4.21710855,4.31320296,0.50904689,2.70099695,0.19688391,1.08373231,0.00811143,0.10666651,0.01419391,0.31380532
-4.21110555,4.30106354,0.51131436,2.71114165,0.19510352,1.06024736,0.00841172,0.10587767,0.01412124,0.31332185
-4.20510255,4.27823973,0.51184045,2.71372578,0.19286219,1.03551479,0.00868931,0.10462521,0.01397244,0.31193042
-4.19909955,4.24590481,0.51073320,2.70940397,0.19023993,1.00991694,0.00894143,0.10295801,0.01375338,0.30971391
-4.19309655,4.20533415,0.50812090,2.69893175,0.18732156,0.98381135,0.00916538,0.10093214,0.01347137,0.30676731
-4.18709355,4.15785628,0.50414586,2.68313141,0.18419371,0.95752276,0.00935860,0.09860879,0.01313488,0.30319388
-4.18109055,4.10480403,0.49895810,2.66285673,0.18094178,0.93133661,0.00951867,0.09605215,0.01275326,0.29910119
-4.17508754,4.04746828,0.49270928,2.63895845,0.17764704,0.90549442,0.00964334,0.09332721,0.01233641,0.29459727
-4.16908454,3.98705642,0.48554710,2.61225221,0.17438403,0.88019112,0.00973061,0.09049763,0.01189451,0.28978697
-4.16308154,3.92465769,0.47761060,2.58349052,0.17121835,0.85557436,0.00977878,0.08762375,0.01143769,0.28476873
-4.15707854,3.86121667,0.46902634,2.55334028,0.16820486,0.83174581,0.00978651,0.08476081,0.01097572,0.27963192
-4.15107554,3.79751619,0.45990586,2.52236648,0.16538653,0.80876421,0.00975286,0.08195754,0.01051780,0.27445484
-4.14507254,3.73416994,0.45034421,2.49102302,0.16279376,0.78665014,0.00967744,0.07925499,0.01007230,0.26930342
-4.13906953,3.67162496,0.44041978,2.45965065,0.16044430,0.76539205,0.00956035,0.07668582,0.00964664,0.26423064
-4.13306653,3.61017317,0.43019517,2.42848175,0.15834376,0.74495330,0.00940237,0.07427395,0.00924713,0.25927670
-4.12706353,3.54997113,0.41971907,2.39765153,0.15648650,0.72527982,0.00920488,0.07203462,0.00887893,0.25446977
-4.12106053,3.49106635,0.40902887,2.36721456,0.15485706,0.70630805,0.00896997,0.06997476,0.00854600,0.24982736
-4.11505753,3.43342859,0.39815387,2.33716559,0.15343179,0.68797273,0.00870042,0.06809373,0.00825113,0.24535808
-4.10905453,3.37698410,0.38711880,2.30746315,0.15218078,0.67021417,0.00839968,0.06638433,0.00799603,0.24106378
-4.10305153,3.32165077,0.37594737,2.27805458,0.15106986,0.65298475,0.00807186,0.06483396,0.00778137,0.23694175
-4.09704852,3.26737236,0.36466566,2.24890098,0.15006264,0.63625439,0.00772165,0.06342598,0.00760694,0.23298711
-4.09104552,3.21414984,0.35330521,2.22000074,0.14912243,0.62001465,0.00735428,0.06214115,0.00747175,0.22919498
-4.08504252,3.16206833,0.34190553,2.19141022,0.14821408,0.60428155,0.00697539,0.06095897,0.00737418,0.22556252
-4.07903952,3.11131826,0.33051594,2.16326070,0.14730551,0.58909686,0.00659098,0.05985908,0.00731211,0.22209066
-4.07303652,3.06220989,0.31919671,2.13577067,0.14636902,0.57452803,0.00620728,0.05882244,0.00728306,0.21878545
-4.06703352,3.01518048,0.30801945,2.10925281,0.14538225,0.56066663,0.00583060,0.05783238,0.00728430,0.21565901
-4.06103052,2.97079390,0.29706669,2.08411550,0.14432894,0.54762566,0.00546724,0.05687547,0.00731299,0.21272996
-4.05502751,2.92973276,0.28643084,2.06085867,0.14319917,0.53553571,0.00512341,0.05594208,0.00736624,0.21002347
-4.04902451,2.89278358,0.27621241,2.04006425,0.14198953,0.52454024,0.00480501,0.05502674,0.00744117,0.20757082
-4.04302151,2.86081549,0.26651778,2.02238173,0.14070279,0.51479023,0.00451765,0.05412826,0.00753505,0.20540854
-4.03701851,2.83475358,0.25745653,2.00850922,0.13934748,0.50643830,0.00426644,0.05324957,0.00764525,0.20357714
-4.03101551,2.81554782,0.24913847,1.99917108,0.13793716,0.49963268,0.00405597,0.05239738,0.00776938,0.20211957
-4.02501251,2.80413891,0.24167045,1.99509275,0.13648956,0.49451112,0.00389019,0.05158162,0.00790520,0.20107938
-4.01900950,2.80142219,0.23515314,1.99697392,0.13502553,0.49119501,0.00377237,0.05081473,0.00805074,0.20049873
-4.01300650,2.80821108,0.22967784,2.00546093,0.13356797,0.48978380,0.00370499,0.05011086,0.00820424,0.20041623
-4.00700350,2.82520123,0.22532338,2.02111953,0.13214061,0.49034998,0.00368974,0.04948496,0.00836422,0.20086483
-4.00100050,2.85293670,0.22215328,2.04440888,0.13076689,0.49293470,0.00372743,0.04895187,0.00852940,0.20186971
-3.99499750,2.89177937,0.22021313,2.07565778,0.12946872,0.49754409,0.00381799,0.04852543,0.00869876,0.20344633
-3.98899450,2.94188263,0.21952843,2.11504408,0.12826545,0.50414649,0.00396041,0.04821760,0.00887153,0.20559871
-3.98299150,3.00317027,0.22010272,2.16257781,0.12717282,0.51267058,0.00415275,0.04803777,0.00904714,0.20831802
-3.97698849,3.07532158,0.22191626,2.21808895,0.12620216,0.52300445,0.00439212,0.04799206,0.00922524,0.21158151
-3.97098549,3.15776301,0.22492518,2.28122013,0.12535962,0.53499573,0.00467470,0.04808291,0.00940563,0.21535188
-3.96498249,3.24966711,0.22906124,2.35142477,0.12464572,0.54845276,0.00499578,0.04830874,0.00958831,0.21957717
-3.95897949,3.34995890,0.23423212,2.42797075,0.12405503,0.56314681,0.00534979,0.04866378,0.00977335,0.22419109
-3.95297649,3.45732969,0.24032238,2.50994973,0.12357616,0.57881529,0.00573037,0.04913820,0.00996089,0.22911392
-3.94697349,3.57025826,0.24719508,2.59629188,0.12319187,0.59516607,0.00613048,0.04971821,0.01015108,0.23425392
-3.94097049,3.68703884,0.25469393,2.68578580,0.12287956,0.61188266,0.00654251,0.05038654,0.01034404,0.23950920
-3.93496748,3.80581540,0.26264623,2.77710297,0.12261186,0.62863030,0.00695840,0.05112284,0.01053975,0.24477003
-3.92896448,3.92462125,0.27086622,2.86882628,0.12235751,0.64506281,0.00736984,0.05190441,0.01073801,0.24992157
-3.92296148,4.04142295,0.27915908,2.95948168,0.12208237,0.66083004,0.00776842,0.05270683,0.01093839,0.25484672
-3.91695848,4.15416734,0.28732534,3.04757208,0.12175055,0.67558576,0.00814584,0.05350475,0.01114018,0.25942935
-3.91095548,4.26083021,0.29516551,3.13161260,0.12132570,0.68899587,0.00849411,0.05427270,0.01134231,0.26355736
-3.90495248,4.35946531,0.30248510,3.21016604,0.12077229,0.70074653,0.00880574,0.05498584,0.01154334,0.26712583
-3.89894947,4.44825217,0.30909952,3.28187753,0.12005684,0.71055216,0.00907400,0.05562069,0.01174147,0.27003990
-3.89294647,4.52554133,0.31483898,3.34550748,0.11914926,0.71816302,0.00929301,0.05615585,0.01193449,0.27221741
-3.88694347,4.58989563,0.31955309,3.39996173,0.11802386,0.72337202,0.00945798,0.05657251,0.01211988,0.27359104
-3.88094047,4.64012642,0.32311509,3.44431822,0.11666042,0.72602064,0.00956534,0.05685500,0.01229481,0.27411013
-3.87493747,4.67532355,0.32542548,3.47784937,0.11504498,0.72600381,0.00961279,0.05699108,0.01245623,0.27374185
-3.86893447,4.69487855,0.32641500,3.50003979,0.11317042,0.72327333,0.00959942,0.05697222,0.01260099,0.27247185
-3.86293147,4.69850037,0.32604684,3.51059875,0.11103694,0.71784003,0.00952570,0.05679370,0.01272594,0.27030439
-3.85692846,4.68622332,0.32431797,3.50946748,0.10865219,0.70977424,0.00939342,0.05645458,0.01282808,0.26726188
-3.85092546,4.65840741,0.32125966,3.49682105,0.10603124,0.69920485,0.00920568,0.05595760,0.01290469,0.26338397
-3.84492246,4.61573118,0.31693704,3.47306514,0.10319640,0.68631675,0.00896673,0.05530899,0.01295355,0.25872613
-3.83891946,4.55917747,0.31144782,3.43882788,0.10017680,0.67134691,0.00868184,0.05451817,0.01297302,0.25335799
-3.83291646,4.49001289,0.30492031,3.39494726,0.09700777,0.65457908,0.00835710,0.05359741,0.01296227,0.24736130
-3.82691346,4.40976158,0.29751055,3.34245447,0.09373022,0.63633739,0.00799923,0.05256146,0.01292137,0.24082779
-3.82091046,4.32017437,0.28939898,3.28255379,0.09038979,0.61697905,0.00761537,0.05142718,0.01285146,0.23385687
-3.81490745,4.22319397,0.28078658,3.21659962,0.08703596,0.59688636,0.00721284,0.05021311,0.01275481,0.22655336
-3.80890445,4.12091735,0.27189053,3.14607108,0.08372115,0.57645830,0.00679896,0.04893906,0.01263494,0.21902524
-3.80290145,4.01555603,0.26293974,3.07254487,0.08049971,0.55610187,0.00638078,0.04762580,0.01249656,0.21138152
-3.79689845,3.90939507,0.25417010,2.99766685,0.07742698,0.53622360,0.00596498,0.04629460,0.01234566,0.20373026
-3.79089545,3.80475166,0.24581978,2.92312271,0.07455827,0.51722120,0.00555765,0.04496697,0.01218935,0.19617677
-3.78489245,3.70393359,0.23812444,2.85060823,0.07194791,0.49947572,0.00516417,0.04366430,0.01203581,0.18882195
-3.77888944,3.60919846,0.23131262,2.78179946,0.06964830,0.48334429,0.00478916,0.04240753,0.01189410,0.18176088
-3.77288644,3.52271378,0.22560122,2.71832314,0.06770894,0.46915346,0.00443637,0.04121689,0.01177394,0.17508151
-3.76688344,3.44651856,0.22119124,2.66172759,0.06617560,0.45719343,0.00410865,0.04011156,0.01168545,0.16886360
-3.76088044,3.38248651,0.21826371,2.61345449,0.06508935,0.44771294,0.00380801,0.03910941,0.01163891,0.16317775
-3.75487744,3.33229135,0.21697593,2.57481174,0.06448580,0.44091511,0.00353559,0.03822665,0.01164435,0.15808455
-3.74887444,3.29737461,0.21745803,2.54694778,0.06439426,0.43695399,0.00329176,0.03747753,0.01171127,0.15363390
-3.74287144,3.27891618,0.21980994,2.53082781,0.06483702,0.43593197,0.00307615,0.03687408,0.01184829,0.14986444
-3.73686843,3.27780839,0.22409877,2.52721232,0.06582866,0.43789801,0.00288779,0.03642574,0.01206274,0.14680302
-3.73086543,3.29463408,0.23035671,2.53663841,0.06737552,0.44284670,0.00272516,0.03613911,0.01236043,0.14446442
-3.72486243,3.32964933,0.23857952,2.55940459,0.06947516,0.45071817,0.00258635,0.03601771,0.01274529,0.14285114
-3.71885943,3.38277181,0.24872577,2.59555963,0.07211615,0.46139886,0.00246911,0.03606176,0.01321915,0.14195337
-3.71285643,3.45357532,0.26071671,2.64489597,0.07527787,0.47472328,0.00237097,0.03626806,0.01378157,0.14174919
-3.70685343,3.54129151,0.27443712,2.70694856,0.07893061,0.49047676,0.00228937,0.03662992,0.01442972,0.14220498
-3.70085043,3.64481927,0.28973698,2.78099936,0.08303594,0.50839922,0.00222170,0.03713726,0.01515836,0.14327607
-3.69484742,3.76274251,0.30643414,2.86608816,0.08754724,0.52819011,0.00216542,0.03777673,0.01595992,0.14490776
-3.68884442,3.89335651,0.32431795,2.96102984,0.09241063,0.54951436,0.00211809,0.03853204,0.01682462,0.14703649
-3.68284142,4.03470284,0.34315380,3.06443809,0.09756615,0.57200954,0.00207749,0.03938439,0.01774071,0.14959146
-3.67683842,4.18461257,0.36268855,3.17475539,0.10294923,0.59529395,0.00204160,0.04031298,0.01869484,0.15249646
-3.67083542,4.34075688,0.38265670,3.29028871,0.10849247,0.61897566,0.00200871,0.04129573,0.01967236,0.15567198
-3.66483242,4.50070407,0.40278716,3.40925004,0.11412760,0.64266219,0.00197738,0.04230998,0.02065784,0.15903751
-3.65882941,4.66198117,0.42281041,3.52980071,0.11978773,0.66597074,0.00194653,0.04333339,0.02163552,0.16251408
-3.65282641,4.82213838,0.44246574,3.65009801,0.12540961,0.68853843,0.00191542,0.04434474,0.02258981,0.16602681
-3.64682341,4.97881402,0.46150850,3.76834262,0.13093604,0.71003247,0.00188363,0.04532484,0.02350578,0.16950748
-3.64082041,5.12979752,0.47971679,3.88282496,0.13631814,0.73015958,0.00185112,0.04625734,0.02436963,0.17289698
-3.63481741,5.27308802,0.49689761,3.99196871,0.14151754,0.74867461,0.00181819,0.04712946,0.02516913,0.17614761
-3.62881441,5.40694603,0.51289204,4.09436980,0.14650823,0.76538759,0.00178544,0.04793266,0.02589393,0.17922495
-3.62281141,5.52993593,0.52757918,4.18882907,0.15127811,0.78016921,0.00175380,0.04866300,0.02653587,0.18210948
-3.61680840,5.64095739,0.54087885,4.27437732,0.15583005,0.79295415,0.00172449,0.04932151,0.02708914,0.18479751
-3.61080540,5.73926425,0.55275269,4.35029171,0.16018233,0.80374228,0.00169896,0.04991418,0.02755032,0.18730165
-3.60480240,5.82446985,0.56320383,4.41610263,0.16436858,0.81259740,0.00167889,0.05045176,0.02791843,0.18965062
-3.59879940,5.89653867,0.57227489,4.47159109,0.16843691,0.81964361,0.00166613,0.05094939,0.02819471,0.19188836
-3.59279640,5.95576462,0.58004450,4.51677672,0.17244846,0.82505934,0.00166267,0.05142595,0.02838247,0.19407247
-3.58679340,6.00273688,0.58662255,4.55189704,0.17647520,0.82906926,0.00167054,0.05190318,0.02848677,0.19627201
-3.58079040,6.03829522,0.59214418,4.57737940,0.18059711,0.83193433,0.00169183,0.05240471,0.02851409,0.19856472
-3.57478739,6.06347671,0.59676286,4.59380682,0.18489883,0.83394049,0.00172857,0.05295488,0.02847194,0.20103370
