energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
-1.73186593,0.42064666,0.11417858,0.01864729,0.00002173,0.05797025,0.06250612,0.02085742,0.30075275
-1.72586293,0.38385206,0.10225643,0.01721496,0.00001938,0.05866555,0.06033753,0.01954413,0.26544976
-1.71985993,0.35186271,0.09186399,0.01602429,0.00001741,0.05989783,0.05867455,0.01839999,0.23365539
-1.71385693,0.32467923,0.08299821,0.01507753,0.00001586,0.06165690,0.05751600,0.01741983,0.20538901
-1.70785393,0.30223723,0.07563819,0.01437456,0.00001481,0.06392635,0.05685294,0.01659554,0.18061754
-1.70185093,0.28441658,0.06974742,0.01391321,0.00001434,0.06668440,0.05667006,0.01591662,0.15926302
-1.69584792,0.27105073,0.06527607,0.01368951,0.00001459,0.06990467,0.05694713,0.01537083,0.14121043
-1.68984492,0.26193571,0.06216315,0.01369794,0.00001572,0.07355699,0.05766042,0.01494477,0.12631529
-1.68384192,0.25683833,0.06033851,0.01393164,0.00001794,0.07760804,0.05878396,0.01462446,0.11441078
-1.67783892,0.25550346,0.05972465,0.01438248,0.00002155,0.08202200,0.06029059,0.01439591,0.10531410
-1.67183592,0.25766015,0.06023839,0.01504118,0.00002691,0.08676109,0.06215272,0.01424561,0.09883201
-1.66583292,0.26302660,0.06179233,0.01589726,0.00003452,0.09178607,0.06434287,0.01416086,0.09476528
-1.65982991,0.27131402,0.06429633,0.01693903,0.00004498,0.09705671,0.06683387,0.01413016,0.09291230
-1.65382691,0.28222973,0.06765893,0.01815354,0.00005905,0.10253232,0.06959880,0.01414338,0.09307167
-1.64782391,0.29547948,0.07178878,0.01952649,0.00007768,0.10817235,0.07261069,0.01419190,0.09504414
-1.64182091,0.31076958,0.07659634,0.02104217,0.00010205,0.11393712,0.07584204,0.01426864,0.09863386
-1.63581791,0.32780896,0.08199570,0.02268351,0.00013358,0.11978883,0.07926430,0.01436805,0.10364935
-1.62981491,0.34631163,0.08790667,0.02443212,0.00017394,0.12569270,0.08284728,0.01448603,0.10990421
-1.62381191,0.36599972,0.09425724,0.02626842,0.00022517,0.13161844,0.08655866,0.01461976,0.11721798
-1.61780890,0.38660737,0.10098618,0.02817195,0.00028962,0.13754203,0.09036366,0.01476763,0.12541707
-1.61180590,0.40788557,0.10804595,0.03012172,0.00037001,0.14344765,0.09422491,0.01492898,0.13433622
-1.60580290,0.42960794,0.11540574,0.03209668,0.00046945,0.14932991,0.09810266,0.01510405,0.14382029
-1.59979990,0.45157739,0.12305446,0.03407629,0.00059143,0.15519606,0.10195525,0.01529375,0.15372659
-1.59379690,0.47363337,0.13100364,0.03604121,0.00073984,0.16106832,0.10573989,0.01549961,0.16392766
-1.58779390,0.49565938,0.13928991,0.03797399,0.00091890,0.16698588,0.10941381,0.01572367,0.17431445
-1.58179090,0.51759028,0.14797700,0.03985978,0.00113315,0.17300668,0.11293550,0.01596839,0.18479964
-1.57578789,0.53941894,0.15715687,0.04168705,0.00138736,0.17920862,0.11626632,0.01623667,0.19532113
-1.56978489,0.56120156,0.16694992,0.04344824,0.00168645,0.18569004,0.11937198,0.01653171,0.20584514
-1.56378189,0.58306118,0.17750401,0.04514024,0.00203534,0.19256938,0.12222413,0.01685707,0.21636904
-1.55777889,0.60518891,0.18899216,0.04676477,0.00243883,0.19998378,0.12480175,0.01721659,0.22692336
-1.55177589,0.62784234,0.20160878,0.04832859,0.00290138,0.20808660,0.12709227,0.01761428,0.23757287
-1.54577289,0.65134093,0.21556449,0.04984341,0.00342698,0.21704378,0.12909241,0.01805428,0.24841658
-1.53976988,0.67605821,0.23107955,0.05132568,0.00401886,0.22702904,0.13080852,0.01854069,0.25958639
-1.53376688,0.70241084,0.24837593,0.05279604,0.00467930,0.23821808,0.13225654,0.01907739,0.27124436
-1.52776388,0.73084483,0.26766837,0.05427868,0.00540943,0.25078188,0.13346139,0.01966782,0.28357870
-1.52176088,0.76181933,0.28915473,0.05580036,0.00620894,0.26487938,0.13445603,0.02031476,0.29679834
-1.51575788,0.79578864,0.31300581,0.05738945,0.00707596,0.28064978,0.13527999,0.02102004,0.31112644
-1.50975488,0.83318330,0.33935539,0.05907475,0.00800686,0.29820491,0.13597768,0.02178427,0.32679301
-1.50375188,0.87439114,0.36829073,0.06088433,0.00899616,0.31762204,0.13659644,0.02260663,0.34402689
-1.49774887,0.91973925,0.39984413,0.06284443,0.01003646,0.33893740,0.13718456,0.02348464,0.36304750
-1.49174587,0.96947799,0.43398607,0.06497840,0.01111849,0.36214107,0.13778930,0.02441399,0.38405676
-1.48574287,1.02376781,0.47062034,0.06730585,0.01223121,0.38717334,0.13845518,0.02538851,0.40723147
-1.47973987,1.08266979,0.50958158,0.06984199,0.01336201,0.41392302,0.13922245,0.02640021,0.43271664
-1.47373687,1.14614050,0.55063549,0.07259723,0.01449698,0.44222778,0.14012607,0.02743938,0.46061996
-1.46773387,1.21403161,0.59348199,0.07557705,0.01562131,0.47187682,0.14119509,0.02849483,0.49100776
-1.46173087,1.28609418,0.63776115,0.07878215,0.01671971,0.50261566,0.14245251,0.02955430,0.52390262
-1.45572786,1.36198773,0.68306196,0.08220884,0.01777696,0.53415302,0.14391561,0.03060484,0.55928267
-1.44972486,1.44129342,0.72893358,0.08584972,0.01877850,0.56616957,0.14559673,0.03163336,0.59708261
-1.44372186,1.52353061,0.77489864,0.08969443,0.01971094,0.59832807,0.14750433,0.03262720,0.63719629
-1.43771886,1.60817607,0.82046798,0.09373067,0.02056277,0.63028458,0.14964431,0.03357469,0.67948069
-1.43171586,1.69468439,0.86515631,0.09794510,0.02132486,0.66170003,0.15202143,0.03446575,0.72376100
-1.42571286,1.78250867,0.90849788,0.10232434,0.02199103,0.69225168,0.15464064,0.03529240,0.76983649
-1.41970985,1.87112012,0.95006158,0.10685575,0.02255846,0.72164396,0.15750831,0.03604917,0.81748672
-1.41370685,1.96002552,0.98946461,0.11152820,0.02302805,0.74961788,0.16063310,0.03673347,0.86647789
-1.40770385,2.04878143,1.02638406,0.11633245,0.02340460,0.77595884,0.16402650,0.03734572,0.91656875
-1.40170085,2.13700451,1.06056603,0.12126136,0.02369692,0.80050226,0.16770286,0.03788944,0.96751602
-1.39569785,2.22437738,1.09183152,0.12630985,0.02391767,0.82313687,0.17167905,0.03837108,1.01907880
-1.38969485,2.31064979,1.12007921,0.13147454,0.02408313,0.84380546,0.17597352,0.03879979,1.07102202
-1.38369185,2.39563532,1.14528482,0.13675314,0.02421277,0.86250327,0.18060509,0.03918696,1.12311865
-1.37768884,2.47920388,1.16749721,0.14214372,0.02432866,0.87927405,0.18559133,0.03954570,1.17515083
-1.37168584,2.56127073,1.18683157,0.14764370,0.02445475,0.89420427,0.19094673,0.03989024,1.22690977
-1.36568284,2.64178295,1.20346010,0.15324889,0.02461604,0.90741567,0.19668080,0.04023519,1.27819473
-1.35967984,2.72070420,1.21760069,0.15895245,0.02483765,0.91905687,0.20279618,0.04059488,1.32881117
-1.35367684,2.79799901,1.22950430,0.16474395,0.02514383,0.92929439,0.20928693,0.04098264,1.37856836
-1.34767384,2.87361749,1.23944166,0.17060853,0.02555700,0.93830369,0.21613707,0.04141014,1.42727654
-1.34167084,2.94748149,1.24769000,0.17652627,0.02609675,0.94626068,0.22331951,0.04188688,1.47474413
-1.33566783,3.01947302,1.25452039,0.18247180,0.02677892,0.95333402,0.23079542,0.04241968,1.52077503
-1.32966483,3.08942552,1.26018625,0.18841415,0.02761483,0.95967871,0.23851404,0.04301233,1.56516637
-1.32366183,3.15711846,1.26491354,0.19431688,0.02861053,0.96543097,0.24641301,0.04366546,1.60770691
-1.31765883,3.22227539,1.26889276,0.20013846,0.02976636,0.97070463,0.25441911,0.04437638,1.64817624
-1.31165583,3.28456545,1.27227325,0.20583290,0.03107659,0.97558895,0.26244943,0.04513920,1.68634501
-1.30565283,3.34360823,1.27515957,0.21135062,0.03252931,0.98014781,0.27041293,0.04594501,1.72197627
-1.29964982,3.39898154,1.27761014,0.21663942,0.03410656,0.98441994,0.27821219,0.04678214,1.75482803
-1.29364682,3.45023172,1.27963794,0.22164564,0.03578465,0.98842023,0.28574540,0.04763657,1.78465707
-1.28764382,3.49688596,1.28121302,0.22631535,0.03753476,0.99214150,0.29290845,0.04849236,1.81122410
-1.28164082,3.53846617,1.28226667,0.23059561,0.03932369,0.99555682,0.29959710,0.04933216,1.83430002
-1.27563782,3.57450373,1.28269691,0.23443571,0.04111484,0.99862195,0.30570904,0.05013774,1.85367335
-1.26963482,3.60455482,1.28237496,0.23778832,0.04286931,1.00127779,0.31114598,0.05089051,1.86915862
-1.26363182,3.62821563,1.28115252,0.24061065,0.04454718,1.00345276,0.31581560,0.05157209,1.88060531
-1.25762881,3.64513719,1.27886946,0.24286543,0.04610875,1.00506496,0.31963337,0.05216479,1.88790722
-1.25162581,3.65503926,1.27536165,0.24452185,0.04751598,1.00602422,0.32252422,0.05265216,1.89101162
-1.24562281,3.65772299,1.27046880,0.24555632,0.04873373,1.00623403,0.32442409,0.05301941,1.88992796
-1.23961981,3.65308177,1.26404192,0.24595312,0.04973102,1.00559334,0.32528125,0.05325386,1.88473535
-1.23361681,3.64111006,1.25595023,0.24570484,0.05048217,1.00399858,0.32505752,0.05334530,1.87558840
-1.22761381,3.62190966,1.24608744,0.24481275,0.05096773,1.00134561,0.32372920,0.05328632,1.86272084
-1.22161081,3.59569310,1.23437693,0.24328692,0.05117520,0.99753208,0.32128782,0.05307255,1.84644642
-1.21560780,3.56278373,1.22077600,0.24114618,0.05109957,0.99245988,0.31774061,0.05270290,1.82715659
-1.20960480,3.52361240,1.20527878,0.23841786,0.05074354,0.98603789,0.31311073,0.05217961,1.80531476
-1.20360180,3.47871027,1.18791779,0.23513738,0.05011749,0.97818494,0.30743711,0.05150834,1.78144688
-1.19759880,3.42869801,1.16876406,0.23134757,0.04923917,0.96883286,0.30077398,0.05069809,1.75612849
-1.19159580,3.37427120,1.14792586,0.22709779,0.04813316,0.95792950,0.29319004,0.04976107,1.72996842
-1.18559280,3.31618247,1.12554586,0.22244293,0.04683007,0.94544162,0.28476725,0.04871242,1.70358962
-1.17958979,3.25522066,1.10179706,0.21744210,0.04536550,0.93135742,0.27559927,0.04756993,1.67760789
-1.17358679,3.19218789,1.07687749,0.21215730,0.04377892,0.91568867,0.26578953,0.04635355,1.65260916
-1.16758379,3.12787517,1.05100387,0.20665194,0.04211233,0.89847212,0.25544907,0.04508490,1.62912659
-1.16158079,3.06303775,1.02440466,0.20098922,0.04040892,0.87977027,0.24469410,0.04378664,1.60761847
-1.15557779,2.99837117,0.99731261,0.19523064,0.03871166,0.85967133,0.23364344,0.04248188,1.58844798
-1.14957479,2.93448918,0.96995728,0.18943447,0.03706192,0.83828827,0.22241589,0.04119341,1.57186615
-1.14357179,2.87190469,0.94255785,0.18365430,0.03549821,0.81575716,0.21112759,0.03994306,1.55799882
-1.13756878,2.81101458,0.91531654,0.17793789,0.03405497,0.79223466,0.19988957,0.03875095,1.54683854
-1.13156578,2.75208946,0.88841294,0.17232605,0.03276159,0.76789494,0.18880541,0.03763484,1.53824205
-1.12556278,2.69526869,0.86199956,0.16685194,0.03164153,0.74292601,0.17796932,0.03660955,1.53193360
-1.11955978,2.64056131,0.83619877,0.16154058,0.03071178,0.71752572,0.16746443,0.03568643,1.52751426
-1.11355678,2.58785272,0.81110126,0.15640867,0.02998242,0.69189759,0.15736162,0.03487296,1.52447682
-1.10755378,2.53691694,0.78676601,0.15146475,0.02945654,0.66624667,0.14771868,0.03417250,1.52222585
-1.10155078,2.48743396,0.76322181,0.14670966,0.02913028,0.64077546,0.13858001,0.03358417,1.52010198
-1.09554777,2.43901123,0.74047018,0.14213725,0.02899322,0.61568033,0.12997669,0.03310289,1.51740922
-1.08954477,2.39120843,0.71848944,0.13773540,0.02902893,0.59114822,0.12192707,0.03271958,1.51344431
-1.08354177,2.34356415,0.69723969,0.13348719,0.02921570,0.56735404,0.11443769,0.03242149,1.50752642
-1.07753877,2.29562325,0.67666840,0.12937221,0.02952747,0.54445854,0.10750451,0.03219275,1.49902602
-1.07153577,2.24696357,0.65671637,0.12536801,0.02993489,0.52260691,0.10111450,0.03201496,1.48739143
-1.06553277,2.19722059,0.63732344,0.12145153,0.03040641,0.50192794,0.09524737,0.03186789,1.47217187
-1.05952976,2.14610898,0.61843400,0.11760048,0.03090950,0.48253365,0.08987748,0.03173034,1.45303597
-1.05352676,2.09343991,0.60000169,0.11379467,0.03141184,0.46451946,0.08497578,0.03158091,1.42978490
-1.04752376,2.03913335,0.58199317,0.11001711,0.03188240,0.44796466,0.08051176,0.03139888,1.40235963
-1.04152076,1.98322484,0.56439082,0.10625499,0.03229257,0.43293301,0.07645529,0.03116501,1.37084204
-1.03551776,1.92586652,0.54719416,0.10250036,0.03261703,0.41947356,0.07277839,0.03086229,1.33545011
-1.02951476,1.86732230,0.53041994,0.09875058,0.03283453,0.40762128,0.06945668,0.03047657,1.29652735
-1.02351176,1.80795776,0.51410105,0.09500845,0.03292847,0.39739767,0.06647073,0.02999713,1.25452743
-1.01750875,1.74822518,0.49828424,0.09128215,0.03288730,0.38881113,0.06380699,0.02941702,1.20999453
-1.01150575,1.68864452,0.48302688,0.08758482,0.03270463,0.38185702,0.06145849,0.02873335,1.16354075
-1.00550275,1.62978156,0.46839293,0.08393399,0.03237918,0.37651758,0.05942521,0.02794729,1.11582161
-0.99949975,1.57222412,0.45444850,0.08035074,0.03191455,0.37276164,0.05771410,0.02706406,1.06751074
-0.99349675,1.51655759,0.44125714,0.07685872,0.03131874,0.37054413,0.05633873,0.02609263,1.01927513
-0.98749375,1.46334112,0.42887520,0.07348313,0.03060352,0.36980567,0.05531871,0.02504539,0.97175187
-0.98149075,1.41308540,0.41734770,0.07024954,0.02978375,0.37047224,0.05467876,0.02393760,0.92552736
-0.97548774,1.36623323,0.40670461,0.06718278,0.02887650,0.37245507,0.05444752,0.02278688,0.88111985
-0.96948474,1.32314350,0.39695817,0.06430591,0.02790022,0.37565096,0.05465615,0.02161251,0.83896581
-0.96348174,1.28407950,0.38810102,0.06163920,0.02687386,0.37994303,0.05533677,0.02043480,0.79941054
-0.95747874,1.24920169,0.38010550,0.05919932,0.02581608,0.38520205,0.05652065,0.01927435,0.76270304
-0.95147574,1.21856523,0.37292404,0.05699875,0.02474446,0.39128835,0.05823647,0.01815143,0.72899530
-0.94547274,1.19212211,0.36649057,0.05504524,0.02367490,0.39805432,0.06050845,0.01708534,0.69834539
-0.93946973,1.16972755,0.36072291,0.05334165,0.02262112,0.40534739,0.06335446,0.01609384,0.67072423
-0.93346673,1.15115008,0.35552590,0.05188589,0.02159431,0.41301347,0.06678434,0.01519270,0.64602513
-0.92746373,1.13608466,0.35079522,0.05067104,0.02060289,0.42090059,0.07079820,0.01439530,0.62407572
-0.92146073,1.12416787,0.34642146,0.04968577,0.01965256,0.42886257,0.07538508,0.01371229,0.60465129
-0.91545773,1.11499436,0.34229440,0.04891473,0.01874631,0.43676256,0.08052172,0.01315145,0.58748889
-0.90945473,1.10813363,0.33830708,0.04833922,0.01788468,0.44447621,0.08617171,0.01271755,0.57230147
-0.90345173,1.10314619,0.33435961,0.04793785,0.01706613,0.45189426,0.09228505,0.01241233,0.55879138
-0.89744872,1.09959837,0.33036239,0.04768722,0.01628736,0.45892436,0.09879809,0.01223455,0.54666264
-0.89144572,1.09707523,0.32623866,0.04756268,0.01554385,0.46549207,0.10563390,0.01218018,0.53563158
-0.88544272,1.09519089,0.32192630,0.04753903,0.01483025,0.47154092,0.11270328,0.01224256,0.52543552
-0.87943972,1.09359633,0.31737877,0.04759115,0.01414090,0.47703156,0.11990611,0.01241271,0.51583927
-0.87343672,1.09198430,0.31256532,0.04769464,0.01347022,0.48194010,0.12713339,0.01267959,0.50663949
-0.86743372,1.09009169,0.30747037,0.04782629,0.01281311,0.48625572,0.13426969,0.01303053,0.49766687
-0.86143072,1.08769963,0.30209240,0.04796451,0.01216521,0.48997790,0.14119610,0.01345159,0.48878656
-0.85542771,1.08463178,0.29644227,0.04808976,0.01152318,0.49311334,0.14779362,0.01392799,0.47989679
-0.84942471,1.08075133,0.29054129,0.04818477,0.01088478,0.49567300,0.15394680,0.01444457,0.47092649
-0.84342171,1.07595748,0.28441921,0.04823482,0.01024899,0.49766950,0.15954769,0.01498624,0.46183182
-0.83741871,1.07018185,0.27811222,0.04822794,0.00961595,0.49911513,0.16449976,0.01553848,0.45259243
-0.83141571,1.06338548,0.27166122,0.04815504,0.00898690,0.50002076,0.16872194,0.01608777,0.44320757
-0.82541271,1.05555696,0.26511040,0.04801011,0.00836403,0.50039572,0.17215225,0.01662208,0.43369248
-0.81940970,1.04671183,0.25850634,0.04779036,0.00775034,0.50024889,0.17475129,0.01713130,0.42407536
-0.81340670,1.03689361,0.25189750,0.04749631,0.00714938,0.49959084,0.17650502,0.01760762,0.41439503
-0.80740370,1.02617635,0.24533427,0.04713198,0.00656510,0.49843705,0.17742709,0.01804591,0.40469951
-0.80140070,1.01466839,0.23886944,0.04670498,0.00600159,0.49681196,0.17756024,0.01844398,0.39504534
-0.79539770,1.00251723,0.23255898,0.04622658,0.00546291,0.49475355,0.17697698,0.01880285,0.38549779
-0.78939470,0.98991462,0.22646307,0.04571181,0.00495292,0.49231816,0.17577920,0.01912682,0.37613161
-0.78339170,0.97710158,0.22064721,0.04517938,0.00447511,0.48958511,0.17409695,0.01942354,0.36703222
-0.77738869,0.96437236,0.21518311,0.04465164,0.00403250,0.48666069,0.17208614,0.01970393,0.35829704
-0.77138569,0.95207684,0.21014948,0.04415434,0.00362757,0.48368113,0.16992537,0.01998199,0.35003667
-0.76538269,0.94062064,0.20563221,0.04371629,0.00326215,0.48081409,0.16781182,0.02027449,0.34237571
-0.75937969,0.93046237,0.20172411,0.04336892,0.00293749,0.47825847,0.16595643,0.02060055,0.33545285
-0.75337669,0.92210769,0.19852396,0.04314568,0.00265418,0.47624216,0.16457836,0.02098111,0.32942015
-0.74737369,0.91609986,0.19613480,0.04308124,0.00241222,0.47501777,0.16389898,0.02143831,0.32444135
-0.74137069,0.91300697,0.19466158,0.04321068,0.00221104,0.47485620,0.16413550,0.02199471,0.32068907
-0.73536768,0.91340592,0.19420808,0.04356841,0.00204955,0.47603825,0.16549443,0.02267256,0.31834104
-0.72936468,0.91786376,0.19487333,0.04418716,0.00192620,0.47884457,0.16816511,0.02349292,0.31757540
-0.72336168,0.92691706,0.19674760,0.04509677,0.00183903,0.48354433,0.17231342,0.02447480,0.31856528
-0.71735868,0.94105014,0.19990813,0.04632312,0.00178574,0.49038304,0.17807595,0.02563436,0.32147295
-0.71135568,0.96067327,0.20441492,0.04788695,0.00176372,0.49957022,0.18555479,0.02698406,0.32644378
-0.70535268,0.98610185,0.21030668,0.04980289,0.00177012,0.51126738,0.19481312,0.02853195,0.33360049
-0.69934967,1.01753779,0.21759736,0.05207855,0.00180187,0.52557717,0.20587176,0.03028110,0.34303782
-0.69334667,1.05505404,0.22627321,0.05471383,0.00185576,0.54253406,0.21870683,0.03222906,0.35481826
-0.68734367,1.09858330,0.23629090,0.05770044,0.00192844,0.56209732,0.23324864,0.03436763,0.36896887
-0.68134067,1.14791160,0.24757656,0.06102168,0.00201652,0.58414655,0.24938184,0.03668268,0.38547954
-0.67533767,1.20267737,0.26002601,0.06465250,0.00211652,0.60848031,0.26694699,0.03915426,0.40430288
-0.66933467,1.26237613,0.27350622,0.06855981,0.00222501,0.63481781,0.28574334,0.04175691,0.42535569
-0.66333167,1.32637084,0.28785787,0.07270312,0.00233856,0.66280380,0.30553296,0.04446009,0.44852211
-0.65732866,1.39390746,0.30289903,0.07703540,0.00245387,0.69201654,0.32604596,0.04722891,0.47365811
-0.65132566,1.46413525,0.31842981,0.08150413,0.00256776,0.72197843,0.34698676,0.05002493,0.50059728
-0.64532266,1.53613071,0.33423767,0.08605262,0.00267724,0.75216897,0.36804109,0.05280715,0.52915744
-0.63931966,1.60892421,0.35010331,0.09062139,0.00277955,0.78203944,0.38888365,0.05553309,0.55914773
-0.63331666,1.68152800,0.36580668,0.09514963,0.00287221,0.81102867,0.40918599,0.05815989,0.59037582
-0.62731366,1.75296443,0.38113307,0.09957668,0.00295304,0.83857920,0.42862440,0.06064549,0.62265461
-0.62131066,1.82229291,0.39587874,0.10384348,0.00302022,0.86415319,0.44688769,0.06294973,0.65580822
-0.61530765,1.88863471,0.40985607,0.10789387,0.00307231,0.88724741,0.46368428,0.06503537,0.68967677
-0.60930465,1.95119431,0.42289787,0.11167584,0.00310824,0.90740674,0.47874870,0.06686905,0.72411967
-0.60330165,2.00927680,0.43486078,0.11514251,0.00312735,0.92423567,0.49184711,0.06842208,0.75901721
-0.59729865,2.06230060,0.44562763,0.11825298,0.00312936,0.93740754,0.50278172,0.06967105,0.79427048
-0.59129565,2.10980543,0.45510873,0.12097297,0.00311438,0.94667125,0.51139409,0.07059831,0.82979942
-0.58529265,2.15145557,0.46324210,0.12327523,0.00308284,0.95185540,0.51756726,0.07119222,0.86553944
-0.57928964,2.18703861,0.46999275,0.12513984,0.00303549,0.95286994,0.52122663,0.07144726,0.90143657
-0.57328664,2.21646051,0.47535119,0.12655424,0.00297337,0.94970545,0.52233986,0.07136400,0.93744182
-0.56728364,2.23973741,0.47933124,0.12751324,0.00289773,0.94243049,0.52091568,0.07094880,0.97350479
-0.56128064,2.25698517,0.48196740,0.12801887,0.00280998,0.93118708,0.51700192,0.07021360,1.00956732
-0.55527764,2.26840752,0.48331193,0.12808017,0.00271167,0.91618500,0.51068286,0.06917537,1.04555744
