energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-2.09204602,1.88366727,-1.88366727,0.00103903,-0.00103903,0.01347357,-0.01347357,0.04965269,-0.04965269,1.10092419,-1.10092419,0.00998402,-0.00998402,0.05019615,-0.05019615,0.69512070,-0.69512070,0.39298555,-0.39298555
-2.08604302,1.88692226,-1.88692226,0.00106754,-0.00106754,0.01349556,-0.01349556,0.04933377,-0.04933377,1.10244361,-1.10244361,0.00991501,-0.00991501,0.05065410,-0.05065410,0.68996814,-0.68996814,0.39605764,-0.39605764
-2.08004002,1.89557250,-1.89557250,0.00110079,-0.00110079,0.01363598,-0.01363598,0.04914465,-0.04914465,1.10953053,-1.10953053,0.00985759,-0.00985759,0.05149346,-0.05149346,0.68506356,-0.68506356,0.39909204,-0.39909204
-2.07403702,1.91044794,-1.91044794,0.00114003,-0.00114003,0.01389786,-0.01389786,0.04908912,-0.04908912,1.12261772,-1.12261772,0.00981545,-0.00981545,0.05271983,-0.05271983,0.68088487,-0.68088487,0.40226141,-0.40226141
-2.06803402,1.93238157,-1.93238156,0.00118648,-0.00118648,0.01428354,-0.01428354,0.04917347,-0.04917347,1.14212839,-1.14212839,0.00979191,-0.00979191,0.05433789,-0.05433789,0.67792429,-0.67792429,0.40574461,-0.40574461
-2.06203102,1.96217900,-1.96217900,0.00124136,-0.00124136,0.01479454,-0.01479454,0.04940624,-0.04940624,1.16845736,-1.16845735,0.00978989,-0.00978989,0.05635058,-0.05635058,0.67667576,-0.67667576,0.40972100,-0.40972100
-2.05602801,2.00058595,-2.00058594,0.00130575,-0.00130575,0.01543141,-0.01543141,0.04979795,-0.04979795,1.20195093,-1.20195092,0.00981181,-0.00981181,0.05875829,-0.05875829,0.67762132,-0.67762132,0.41436422,-0.41436422
-2.05002501,2.04825463,-2.04825462,0.00138063,-0.00138063,0.01619360,-0.01619360,0.05036075,-0.05036075,1.24288626,-1.24288625,0.00985950,-0.00985950,0.06155801,-0.06155801,0.68121676,-0.68121676,0.41983588,-0.41983588
-2.04402201,2.10571036,-2.10571035,0.00146679,-0.00146679,0.01707924,-0.01707924,0.05110793,-0.05110793,1.29145082,-1.29145081,0.00993419,-0.00993419,0.06474252,-0.06474252,0.68787717,-0.68787717,0.42627919,-0.42627919
-2.03801901,2.17331969,-2.17331968,0.00156481,-0.00156481,0.01808498,-0.01808498,0.05205350,-0.05205350,1.34772298,-1.34772298,0.01003637,-0.01003637,0.06829956,-0.06829955,0.69796266,-0.69796266,0.43381296,-0.43381296
-2.03201601,2.25126158,-2.25126157,0.00167501,-0.00167501,0.01920579,-0.01920579,0.05321166,-0.05321166,1.41165461,-1.41165460,0.01016588,-0.01016588,0.07221114,-0.07221114,0.71176509,-0.71176509,0.44252607,-0.44252607
-2.02601301,2.33950326,-2.33950325,0.00179741,-0.00179741,0.02043483,-0.02043483,0.05459627,-0.05459627,1.48305673,-1.48305672,0.01032178,-0.01032178,0.07645299,-0.07645299,0.72949615,-0.72949615,0.45247282,-0.45247282
-2.02001001,2.43778212,-2.43778211,0.00193176,-0.00193176,0.02176331,-0.02176331,0.05622027,-0.05622027,1.56158939,-1.56158938,0.01050246,-0.01050246,0.08099414,-0.08099414,0.75127739,-0.75127739,0.46366935,-0.46366935
-2.01400700,2.54559508,-2.54559507,0.00207744,-0.00207744,0.02318038,-0.02318038,0.05809522,-0.05809522,1.64675640,-1.64675639,0.01070562,-0.01070562,0.08579677,-0.08579677,0.77713271,-0.77713271,0.47609125,-0.47609125
-2.00800400,2.66219656,-2.66219655,0.00223356,-0.00223356,0.02467319,-0.02467319,0.06023076,-0.06023076,1.73790595,-1.73790594,0.01092836,-0.01092836,0.09081628,-0.09081628,0.80698377,-0.80698377,0.48967266,-0.48967266
-2.00200100,2.78660565,-2.78660564,0.00239887,-0.00239887,0.02622686,-0.02622686,0.06263416,-0.06263416,1.83423749,-1.83423748,0.01116727,-0.01116727,0.09600167,-0.09600167,0.84064846,-0.84064846,0.50430690,-0.50430690
-1.99599800,2.91762301,-2.91762300,0.00257187,-0.00257187,0.02782469,-0.02782468,0.06530995,-0.06530995,1.93481513,-1.93481512,0.01141856,-0.01141856,0.10129626,-0.10129626,0.87784279,-0.87784279,0.51984868,-0.51984868
-1.98999500,3.05385718,-3.05385717,0.00275077,-0.00275077,0.02944833,-0.02944833,0.06825963,-0.06825963,2.03858753,-2.03858752,0.01167815,-0.01167815,0.10663864,-0.10663864,0.91818618,-0.91818618,0.53611780,-0.53611780
-1.98399200,3.19375985,-3.19375983,0.00293359,-0.00293359,0.03107817,-0.03107817,0.07148137,-0.07148137,2.14441372,-2.14441371,0.01194184,-0.01194184,0.11196395,-0.11196395,0.96121002,-0.96121002,0.55290428,-0.55290428
-1.97798899,3.33566875,-3.33566874,0.00311816,-0.00311816,0.03269363,-0.03269363,0.07496986,-0.07496986,2.25109418,-2.25109417,0.01220548,-0.01220548,0.11720545,-0.11720545,1.00636930,-1.00636930,0.56997478,-0.56997478
-1.97198599,3.47785681,-3.47785680,0.00330222,-0.00330222,0.03427370,-0.03427370,0.07871621,-0.07871621,2.35740591,-2.35740590,0.01246507,-0.01246507,0.12229620,-0.12229620,1.05305691,-1.05305691,0.58707992,-0.58707992
-1.96598299,3.61858539,-3.61858538,0.00348347,-0.00348347,0.03579742,-0.03579742,0.08270790,-0.08270790,2.46214020,-2.46214018,0.01271695,-0.01271695,0.12717099,-0.12717099,1.10062003,-1.10062003,0.60396229,-0.60396229
-1.95997999,3.75615944,-3.75615943,0.00365965,-0.00365965,0.03724442,-0.03724442,0.08692879,-0.08692879,2.56414134,-2.56414133,0.01295788,-0.01295788,0.13176824,-0.13176824,1.14837810,-1.14837810,0.62036484,-0.62036484
-1.95397699,3.88898213,-3.88898212,0.00382859,-0.00382859,0.03859545,-0.03859545,0.09135916,-0.09135916,2.66234470,-2.66234469,0.01318518,-0.01318518,0.13603197,-0.13603197,1.19564160,-1.19564160,0.63603911,-0.63603912
-1.94797399,4.01560652,-4.01560651,0.00398830,-0.00398830,0.03983295,-0.03983295,0.09597579,-0.09597579,2.75581219,-2.75581217,0.01339678,-0.01339678,0.13991356,-0.13991356,1.24173092,-1.24173092,0.65075326,-0.65075326
-1.94197099,4.13478192,-4.13478191,0.00413702,-0.00413702,0.04094155,-0.04094155,0.10075212,-0.10075212,2.84376359,-2.84376358,0.01359127,-0.01359127,0.14337341,-0.14337341,1.28599465,-1.28599465,0.66429915,-0.66429915
-1.93596798,4.24549277,-4.24549276,0.00427333,-0.00427333,0.04190844,-0.04190844,0.10565838,-0.10565838,2.92560224,-2.92560222,0.01376791,-0.01376791,0.14638231,-0.14638231,1.32782655,-1.32782655,0.67649856,-0.67649856
-1.92996498,4.34698857,-4.34698857,0.00439614,-0.00439614,0.04272380,-0.04272380,0.11066180,-0.11066180,3.00093372,-3.00093371,0.01392662,-0.01392662,0.14892251,-0.14892251,1.36668062,-1.36668063,0.68720809,-0.68720810
-1.92396198,4.43880337,-4.43880336,0.00450479,-0.00450479,0.04338101,-0.04338101,0.11572686,-0.11572686,3.06957690,-3.06957689,0.01406790,-0.01406790,0.15098834,-0.15098834,1.40208381,-1.40208381,0.69632268,-0.69632268
-1.91795898,4.52076429,-4.52076428,0.00459907,-0.00459907,0.04387679,-0.04387679,0.12081563,-0.12081563,3.13156661,-3.13156660,0.01419278,-0.01419278,0.15258656,-0.15258656,1.43364588,-1.43364588,0.70377755,-0.70377755
-1.91195598,4.59298895,-4.59298895,0.00467924,-0.00467924,0.04421128,-0.04421128,0.12588816,-0.12588816,3.18714811,-3.18714810,0.01430270,-0.01430270,0.15373618,-0.15373618,1.46106633,-1.46106633,0.70954872,-0.70954872
-1.90595298,4.65587215,-4.65587215,0.00474608,-0.00474608,0.04438792,-0.04438792,0.13090300,-0.13090300,3.23676364,-3.23676363,0.01439943,-0.01439943,0.15446798,-0.15446798,1.48413818,-1.48413819,0.71365208,-0.71365208
-1.89994997,4.71006274,-4.71006273,0.00480086,-0.00480086,0.04441332,-0.04441332,0.13581778,-0.13581778,3.28103170,-3.28103169,0.01448490,-0.01448490,0.15482360,-0.15482360,1.50274872,-1.50274872,0.71614108,-0.71614108
-1.89394697,4.75643199,-4.75643199,0.00484538,-0.00484538,0.04429694,-0.04429694,0.14058997,-0.14058997,3.32072024,-3.32072024,0.01456113,-0.01456113,0.15485435,-0.15485435,1.51687734,-1.51687734,0.71710337,-0.71710337
-1.88794397,4.79603522,-4.79603522,0.00488190,-0.00488190,0.04405080,-0.04405080,0.14517765,-0.14517765,3.35671498,-3.35671497,0.01463009,-0.01463009,0.15461975,-0.15461975,1.52659078,-1.52659078,0.71665652,-0.71665652
-1.88194097,4.83006823,-4.83006823,0.00491319,-0.00491319,0.04368903,-0.04368903,0.14954052,-0.14954052,3.38998420,-3.38998419,0.01469364,-0.01469364,0.15418580,-0.15418580,1.53203605,-1.53203605,0.71494300,-0.71494300
-1.87593797,4.85982069,-4.85982068,0.00494243,-0.00494243,0.04322744,-0.04322744,0.15364082,-0.15364082,3.42154170,-3.42154169,0.01475339,-0.01475339,0.15362324,-0.15362324,1.53343147,-1.53343147,0.71212473,-0.71212473
-1.86993497,4.88662811,-4.88662811,0.00497321,-0.00497321,0.04268305,-0.04268305,0.15744443,-0.15744443,3.45240911,-3.45240911,0.01481069,-0.01481069,0.15300557,-0.15300557,1.53105623,-1.53105623,0.70837745,-0.70837746
-1.86393197,4.91182426,-4.91182426,0.00500945,-0.00500945,0.04207362,-0.04207362,0.16092183,-0.16092183,3.48357916,-3.48357915,0.01486658,-0.01486658,0.15240720,-0.15240720,1.52523880,-1.52523880,0.70388495,-0.70388495
-1.85792896,4.93669534,-4.93669533,0.00505539,-0.00505539,0.04141719,-0.04141719,0.16404915,-0.16404915,3.51598083,-3.51598082,0.01492177,-0.01492177,0.15190151,-0.15190151,1.51634470,-1.51634471,0.69883342,-0.69883342
-1.85192596,4.96243728,-4.96243727,0.00511545,-0.00511545,0.04073163,-0.04073163,0.16680893,-0.16680893,3.55044763,-3.55044762,0.01497664,-0.01497664,0.15155910,-0.15155910,1.50476391,-1.50476391,0.69340604,-0.69340605
-1.84592296,4.99011710,-4.99011709,0.00519421,-0.00519421,0.04003427,-0.04003427,0.16919081,-0.16919081,3.58768961,-3.58768960,0.01503128,-0.01503128,0.15144603,-0.15144603,1.49089817,-1.49089817,0.68777790,-0.68777790
-1.83991996,5.02063909,-5.02063909,0.00529631,-0.00529631,0.03934149,-0.03934149,0.17119202,-0.17119202,3.62826975,-3.62826974,0.01508550,-0.01508550,0.15162229,-0.15162229,1.47514870,-1.47514870,0.68211120,-0.68211120
-1.83391696,5.05471633,-5.05471632,0.00542632,-0.00542632,0.03866846,-0.03866846,0.17281745,-0.17281745,3.67258510,-3.67258509,0.01513885,-0.01513885,0.15214034,-0.15214034,1.45790431,-1.45790431,0.67655099,-0.67655099
-1.82791396,5.09284792,-5.09284791,0.00558871,-0.00558871,0.03802886,-0.03802886,0.17407957,-0.17407957,3.72085294,-3.72085293,0.01519073,-0.01519073,0.15304388,-0.15304388,1.43953043,-1.43953043,0.67122125,-0.67122125
-1.82191096,5.13530231,-5.13530230,0.00578765,-0.00578765,0.03743467,-0.03743467,0.17499799,-0.17499799,3.77310210,-3.77310209,0.01524037,-0.01524037,0.15436677,-0.15436677,1.42035906,-1.42035906,0.66622157,-0.66622157
-1.81590795,5.18210680,-5.18210679,0.00602699,-0.00602699,0.03689599,-0.03689599,0.17559865,-0.17559865,3.82916942,-3.82916941,0.01528691,-0.01528691,0.15613207,-0.15613207,1.40068014,-1.40068015,0.66162434,-0.66162434
-1.80990495,5.23304351,-5.23304350,0.00631008,-0.00631008,0.03642094,-0.03642094,0.17591280,-0.17591280,3.88870146,-3.88870145,0.01532942,-0.01532942,0.15835139,-0.15835139,1.38073434,-1.38073434,0.65747251,-0.65747252
-1.80390195,5.28765201,-5.28765200,0.00663966,-0.00663966,0.03601559,-0.03601559,0.17597577,-0.17597577,3.95116134,-3.95116133,0.01536696,-0.01536696,0.16102435,-0.16102435,1.36070765,-1.36070765,0.65377819,-0.65377819
-1.79789895,5.34523864,-5.34523863,0.00701780,-0.00701780,0.03568392,-0.03568392,0.17582552,-0.17582552,4.01584068,-4.01584067,0.01539859,-0.01539859,0.16413830,-0.16413830,1.34072803,-1.34072803,0.65052184,-0.65052184
-1.79189595,5.40489281,-5.40489280,0.00744573,-0.00744573,0.03542785,-0.03542785,0.17550112,-0.17550112,4.08187651,-4.08187650,0.01542342,-0.01542342,0.16766832,-0.16766832,1.32086413,-1.32086413,0.64765257,-0.64765257
-1.78589295,5.46551008,-5.46551007,0.00792381,-0.00792381,0.03524729,-0.03524729,0.17504123,-0.17504123,4.14827299,-4.14827298,0.01544064,-0.01544064,0.17157742,-0.17157742,1.30112642,-1.30112642,0.64508921,-0.64508921
-1.77988994,5.52582207,-5.52582206,0.00845141,-0.00845141,0.03514022,-0.03514022,0.17448271,-0.17448271,4.21392751,-4.21392750,0.01544954,-0.01544954,0.17581710,-0.17581710,1.28147068,-1.28147069,0.64272253,-0.64272253
-1.77388694,5.58443259,-5.58443258,0.00902688,-0.00902688,0.03510287,-0.03510287,0.17385929,-0.17385929,4.27766099,-4.27766098,0.01544954,-0.01544954,0.18032816,-0.18032816,1.26180380,-1.26180380,0.64041852,-0.64041852
-1.76788394,5.63985954,-5.63985953,0.00964756,-0.00964756,0.03512984,-0.03512984,0.17320060,-0.17320060,4.33825148,-4.33825147,0.01544026,-0.01544026,0.18504185,-0.18504185,1.24199185,-1.24199185,0.63802264,-0.63802264
-1.76188094,5.69058141,-5.69058140,0.01030972,-0.01030972,0.03521436,-0.03521436,0.17253137,-0.17253137,4.39447045,-4.39447044,0.01542152,-0.01542152,0.18988130,-0.18988130,1.22187005,-1.22187005,0.63536517,-0.63536517
-1.75587794,5.73508732,-5.73508731,0.01100866,-0.01100866,0.03534852,-0.03534852,0.17187106,-0.17187106,4.44512067,-4.44512066,0.01539342,-0.01539342,0.19476331,-0.19476331,1.20125437,-1.20125437,0.63226731,-0.63226730
-1.74987494,5.77192867,-5.77192867,0.01173877,-0.01173877,0.03552351,-0.03552351,0.17123371,-0.17123371,4.48907453,-4.48907453,0.01535637,-0.01535637,0.19960033,-0.19960033,1.17995409,-1.17995409,0.62854800,-0.62854800
-1.74387194,5.79977086,-5.79977086,0.01249363,-0.01249363,0.03572994,-0.03572994,0.17062817,-0.17062817,4.52531141,-4.52531140,0.01531115,-0.01531115,0.20430267,-0.20430267,1.15778499,-1.15778499,0.62403120,-0.62403120
-1.73786893,5.81744273,-5.81744272,0.01326617,-0.01326617,0.03595813,-0.03595813,0.17005864,-0.17005864,4.55295260,-4.55295259,0.01525894,-0.01525894,0.20878095,-0.20878095,1.13458220,-1.13458220,0.61855322,-0.61855322
-1.73186593,5.82398173,-5.82398173,0.01404882,-0.01404882,0.03619840,-0.03619840,0.16952536,-0.16952536,4.57129245,-4.57129245,0.01520135,-0.01520135,0.21294847,-0.21294847,1.11021235,-1.11021235,0.61196998,-0.61196998
-1.72586293,5.81867270,-5.81867270,0.01483375,-0.01483375,0.03644135,-0.03644135,0.16902552,-0.16902552,4.57982408,-4.57982408,0.01514047,-0.01514047,0.21672377,-0.21672377,1.08458418,-1.08458418,0.60416371,-0.60416371
-1.71985993,5.80107828,-5.80107828,0.01561303,-0.01561303,0.03667817,-0.03667817,0.16855427,-0.16855426,4.57825856,-4.57825856,0.01507887,-0.01507887,0.22003292,-0.22003292,1.05765697,-1.05765697,0.59504889,-0.59504889
-1.71385693,5.77105935,-5.77105935,0.01637891,-0.01637891,0.03690084,-0.03690084,0.16810569,-0.16810569,4.56653645,-4.56653645,0.01501960,-0.01501960,0.22281176,-0.22281176,1.02944652,-1.02944652,0.58457704,-0.58457704
-1.70785393,5.72878444,-5.72878444,0.01712398,-0.01712398,0.03710233,-0.03710233,0.16767378,-0.16767378,4.54483091,-4.54483091,0.01496617,-0.01496617,0.22500780,-0.22500780,1.00002815,-1.00002815,0.57274028,-0.57274028
-1.70185093,5.67472734,-5.67472734,0.01784146,-0.01784146,0.03727680,-0.03727680,0.16725328,-0.16725328,4.51354226,-4.51354227,0.01492250,-0.01492250,0.22658179,-0.22658179,0.96953652,-0.96953652,0.55957328,-0.55957328
-1.69584792,5.60965300,-5.60965300,0.01852534,-0.01852534,0.03741971,-0.03741971,0.16684035,-0.16684035,4.47328391,-4.47328392,0.01489289,-0.01489289,0.22750892,-0.22750892,0.93816250,-0.93816250,0.54515372,-0.54515372
-1.68984492,5.53459225,-5.53459226,0.01917056,-0.01917056,0.03752785,-0.03752785,0.16643304,-0.16643304,4.42486030,-4.42486030,0.01488190,-0.01488190,0.22777949,-0.22777949,0.90614696,-0.90614696,0.52960113,-0.52960113
-1.68384192,5.45080669,-5.45080669,0.01977316,-0.01977316,0.03759942,-0.03759942,0.16603163,-0.16603163,4.36923791,-4.36923792,0.01489432,-0.01489432,0.22739919,-0.22739919,0.87377216,-0.87377216,0.51307415,-0.51307415
-1.67783892,5.35974529,-5.35974530,0.02033037,-0.02033037,0.03763400,-0.03763400,0.16563870,-0.16563870,4.30751071,-4.30751071,0.01493504,-0.01493504,0.22638893,-0.22638893,0.84135104,-0.84135104,0.49576655,-0.49576655
-1.67183592,5.26299525,-5.26299526,0.02084066,-0.02084066,0.03763248,-0.03763248,0.16525908,-0.16525908,4.24086167,-4.24086168,0.01500892,-0.01500892,0.22478411,-0.22478411,0.80921513,-0.80921513,0.47790196,-0.47790196
-1.66583292,5.16222936,-5.16222937,0.02130374,-0.02130374,0.03759706,-0.03759706,0.16489967,-0.16489967,4.17052247,-4.17052247,0.01512075,-0.01512075,0.22263366,-0.22263366,0.77770180,-0.77770180,0.45972785,-0.45972785
-1.65982991,5.05915266,-5.05915266,0.02172053,-0.02172053,0.03753108,-0.03753108,0.16456924,-0.16456924,4.09773317,-4.09773318,0.01527508,-0.01527508,0.21999860,-0.21999860,0.74714156,-0.74714156,0.44150884,-0.44150884
-1.65382691,4.95545107,-4.95545108,0.02209306,-0.02209306,0.03743899,-0.03743899,0.16427809,-0.16427809,4.02370407,-4.02370407,0.01547617,-0.01547617,0.21695050,-0.21695050,0.71784608,-0.71784608,0.42351979,-0.42351979
-1.64782391,4.85274444,-4.85274444,0.02242435,-0.02242435,0.03732624,-0.03732624,0.16403786,-0.16403786,3.94958138,-3.94958139,0.01572787,-0.01572787,0.21356964,-0.21356964,0.69009768,-0.69009768,0.40603895,-0.40603895
-1.64182091,4.75254602,-4.75254603,0.02271828,-0.02271828,0.03719917,-0.03719917,0.16386137,-0.16386137,3.87641844,-3.87641845,0.01603353,-0.01603353,0.20994314,-0.20994314,0.66414069,-0.66414069,0.38934141,-0.38934141
-1.63581791,4.65623013,-4.65623014,0.02297936,-0.02297936,0.03706497,-0.03706497,0.16376251,-0.16376251,3.80515348,-3.80515349,0.01639593,-0.01639593,0.20616315,-0.20616315,0.64017508,-0.64017508,0.37369303,-0.37369303
-1.62981491,4.56500883,-4.56500883,0.02321257,-0.02321257,0.03693154,-0.03693154,0.16375630,-0.16375630,3.73659478,-3.73659478,0.01681725,-0.01681725,0.20232495,-0.20232495,0.61835267,-0.61835267,0.35934524,-0.35934524
-1.62381191,4.47991813,-4.47991814,0.02342311,-0.02342311,0.03680750,-0.03680750,0.16385907,-0.16385907,3.67141334,-3.67141335,0.01729897,-0.01729897,0.19852534,-0.19852534,0.59877581,-0.59877581,0.34653045,-0.34653045
-1.61780890,4.40181343,-4.40181343,0.02361623,-0.02361623,0.03670203,-0.03670203,0.16408860,-0.16408860,3.61014293,-3.61014294,0.01784181,-0.01784181,0.19486105,-0.19486106,0.58149853,-0.58149853,0.33545853,-0.33545853
-1.61180590,4.33137315,-4.33137315,0.02379697,-0.02379697,0.03662488,-0.03662488,0.16446448,-0.16446448,3.55318657,-3.55318657,0.01844574,-0.01844574,0.19142739,-0.19142739,0.56652981,-0.56652981,0.32631389,-0.32631389
-1.60580290,4.26910930,-4.26910931,0.02397000,-0.02397000,0.03658619,-0.03658619,0.16500827,-0.16500827,3.50082846,-3.50082847,0.01910989,-0.01910989,0.18831700,-0.18831700,0.55383851,-0.55383851,0.31925353,-0.31925353
-1.59979990,4.21538306,-4.21538306,0.02413943,-0.02413943,0.03659644,-0.03659644,0.16574372,-0.16574372,3.45324984,-3.45324984,0.01983252,-0.01983252,0.18561875,-0.18561875,0.54335960,-0.54335960,0.31440548,-0.31440548
-1.59379690,4.17042321,-4.17042322,0.02430865,-0.02430865,0.03666627,-0.03666627,0.16669677,-0.16669677,3.41054697,-3.41054698,0.02061096,-0.02061096,0.18341678,-0.18341678,0.53500101,-0.53500100,0.31186787,-0.31186787
-1.58779390,4.13434546,-4.13434547,0.02448021,-0.02448021,0.03680628,-0.03680628,0.16789536,-0.16789536,3.37274972,-3.37274972,0.02144159,-0.02144159,0.18178954,-0.18178954,0.52865058,-0.52865058,0.31170825,-0.31170825
-1.58179090,4.10717030,-4.10717031,0.02465569,-0.02465569,0.03702681,-0.03702681,0.16936898,-0.16936898,3.33983880,-3.33983880,0.02231981,-0.02231981,0.18080879,-0.18080879,0.52418264,-0.52418264,0.31396301,-0.31396301
-1.57578789,4.08883777,-4.08883777,0.02483568,-0.02483568,0.03733767,-0.03733767,0.17114791,-0.17114791,3.31176035,-3.31176035,0.02323995,-0.02323995,0.18053866,-0.18053866,0.52146365,-0.52146365,0.31863690,-0.31863690
-1.56978489,4.07921760,-4.07921760,0.02501968,-0.02501968,0.03774783,-0.03774783,0.17326213,-0.17326213,3.28843651,-3.28843652,0.02419529,-0.02419529,0.18103453,-0.18103453,0.52035668,-0.52035668,0.32570252,-0.32570252
-1.56378189,4.07811387,-4.07811387,0.02520617,-0.02520617,0.03826506,-0.03826506,0.17573997,-0.17573997,3.26977123,-3.26977124,0.02517802,-0.02517802,0.18234185,-0.18234185,0.52072445,-0.52072445,0.33509966,-0.33509965
-1.55777889,4.08526378,-4.08526378,0.02539255,-0.02539255,0.03889555,-0.03889555,0.17860641,-0.17860641,3.25565092,-3.25565092,0.02617925,-0.02617925,0.18449485,-0.18449485,0.52243078,-0.52243078,0.34673466,-0.34673466
-1.55177589,4.10033094,-4.10033094,0.02557528,-0.02557528,0.03964359,-0.03964359,0.18188124,-0.18188124,3.24594002,-3.24594002,0.02718904,-0.02718904,0.18751517,-0.18751517,0.52534066,-0.52534066,0.36047985,-0.36047985
-1.54577289,4.12289393,-4.12289393,0.02574991,-0.02574991,0.04051111,-0.04051111,0.18557700,-0.18557700,3.24047210,-3.24047210,0.02819646,-0.02819646,0.19141042,-0.19141042,0.52931895,-0.52931895,0.37617310,-0.37617309
-1.53976988,4.15243158,-4.15243158,0.02591126,-0.02591126,0.04149747,-0.04149747,0.18969702,-0.18969702,3.23903743,-3.23903744,0.02918969,-0.02918969,0.19617288,-0.19617288,0.53422814,-0.53422814,0.39361775,-0.39361774
-1.53376688,4.18830683,-4.18830683,0.02605351,-0.02605351,0.04259907,-0.04259907,0.19423345,-0.19423345,3.24136841,-3.24136842,0.03015615,-0.03015615,0.20177815,-0.20177815,0.53992548,-0.53992548,0.41258317,-0.41258317
-1.52776388,4.22975113,-4.22975113,0.02617044,-0.02617044,0.04380917,-0.04380917,0.19916557,-0.19916557,3.24712431,-3.24712432,0.03108267,-0.03108267,0.20818422,-0.20818422,0.54625992,-0.54625992,0.43280603,-0.43280603
