energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
4.71535768,1.81530795,1.01486788,0.03253260,0.33796365,0.01074662,0.22165546,0.09033907,0.36086242
4.72136068,1.83015617,1.04519567,0.03260129,0.33889587,0.01163766,0.21837819,0.09285097,0.36824337
4.72736368,1.84017664,1.07337604,0.03258586,0.33979066,0.01259632,0.21451427,0.09548857,0.37479546
4.73336668,1.84517244,1.09903696,0.03248396,0.34067517,0.01361526,0.21013310,0.09823222,0.38039320
4.73936968,1.84499145,1.12184037,0.03229354,0.34157088,0.01468588,0.20530660,0.10105967,0.38490911
4.74537269,1.83952911,1.14148576,0.03201296,0.34248997,0.01579823,0.20010715,0.10394539,0.38821784
4.75137569,1.82873060,1.15771256,0.03164112,0.34343210,0.01694096,0.19460566,0.10686003,0.39020077
4.75737869,1.81259242,1.17030156,0.03117764,0.34438180,0.01810125,0.18886980,0.10976998,0.39075082
4.76338169,1.79116326,1.17907551,0.03062296,0.34530666,0.01926493,0.18296250,0.11263714,0.38977723
4.76938469,1.76454402,1.18389894,0.02997849,0.34615639,0.02041657,0.17694067,0.11541894,0.38721006
4.77538769,1.73288694,1.18467757,0.02924671,0.34686293,0.02153966,0.17085426,0.11806863,0.38300412
4.78139070,1.69639401,1.18135747,0.02843121,0.34734158,0.02261690,0.16474568,0.12053594,0.37714217
4.78739370,1.65531462,1.17392408,0.02753677,0.34749320,0.02363054,0.15864948,0.12276800,0.36963718
4.79339670,1.60994258,1.16240148,0.02656930,0.34720734,0.02456278,0.15259244,0.12471062,0.36053354
4.79939970,1.56061275,1.14685176,0.02553582,0.34636626,0.02539624,0.14659403,0.12630981,0.34990707
4.80540270,1.50769728,1.12737470,0.02444435,0.34484959,0.02611446,0.14066713,0.12751356,0.33786398
4.81140570,1.45160166,1.10410776,0.02330378,0.34253944,0.02670238,0.13481904,0.12827376,0.32453860
4.81740870,1.39276066,1.07722616,0.02212374,0.33932575,0.02714689,0.12905273,0.12854820,0.31009030
4.82341171,1.33163424,1.04694299,0.02091436,0.33511148,0.02743725,0.12336824,0.12830253,0.29469935
4.82941471,1.26870340,1.01350916,0.01968613,0.32981757,0.02756551,0.11776412,0.12751204,0.27856234
4.83541771,1.20446605,0.97721296,0.01844968,0.32338721,0.02752689,0.11223898,0.12616331,0.26188708
4.84142071,1.13943274,0.93837896,0.01721557,0.31578929,0.02731992,0.10679282,0.12425542,0.24488726
4.84742371,1.07412233,0.89736610,0.01599408,0.30702090,0.02694665,0.10142831,0.12180080,0.22777722
4.85342671,1.00905745,0.85456477,0.01479505,0.29710854,0.02641263,0.09615184,0.11882562,0.21076692
4.85942971,0.94475969,0.81039287,0.01362773,0.28610827,0.02572676,0.09097423,0.11536964,0.19405730
4.86543272,0.88174450,0.76529064,0.01250062,0.27410449,0.02490108,0.08591123,0.11148553,0.17783626
4.87143572,0.82051582,0.71971447,0.01142135,0.26120767,0.02395043,0.08098360,0.10723777,0.16227524
4.87743872,0.76156036,0.67412973,0.01039663,0.24755104,0.02289197,0.07621690,0.10270095,0.14752661
4.88344172,0.70534159,0.62900287,0.00943218,0.23328631,0.02174471,0.07164094,0.09795783,0.13372174
4.88944472,0.65229364,0.58479295,0.00853266,0.21857900,0.02052893,0.06728896,0.09309691,0.12096984
4.89544772,0.60281512,0.54194309,0.00770172,0.20360312,0.01926556,0.06319653,0.08820991,0.10935751
4.90145073,0.55726294,0.50087189,0.00694199,0.18853600,0.01797562,0.05940031,0.08338908,0.09894884
4.90745373,0.51594654,0.46196553,0.00625510,0.17355306,0.01667964,0.05593664,0.07872445,0.08978607
4.91345673,0.47912250,0.42557047,0.00564177,0.15882305,0.01539711,0.05284013,0.07430125,0.08189061
4.91945973,0.44698979,0.39198746,0.00510180,0.14450388,0.01414604,0.05014216,0.07019747,0.07526445
4.92546273,0.41968596,0.36146675,0.00463423,0.13073919,0.01294261,0.04786961,0.06648165,0.06989167
4.93146573,0.39728440,0.33420499,0.00423734,0.11765576,0.01180078,0.04604361,0.06321108,0.06574016
4.93746873,0.37979280,0.31034385,0.00390878,0.10536189,0.01073221,0.04467853,0.06043035,0.06276340
4.94347174,0.36715317,0.28997039,0.00364568,0.09394673,0.00974606,0.04378128,0.05817032,0.06090226
4.94947474,0.35924343,0.27311934,0.00344467,0.08348050,0.00884903,0.04335074,0.05644759,0.06008674
4.95547774,0.35588066,0.25977709,0.00330205,0.07401562,0.00804546,0.04337770,0.05526441,0.06023785
4.96148074,0.35682625,0.24988740,0.00321387,0.06558851,0.00733741,0.04384495,0.05460900,0.06126932
4.96748374,0.36179275,0.24335858,0.00317602,0.05822204,0.00672493,0.04472778,0.05445640,0.06308949
4.97348674,0.37045255,0.24007193,0.00318435,0.05192842,0.00620634,0.04599480,0.05476961,0.06560315
4.97948974,0.38244810,0.23989116,0.00323477,0.04671231,0.00577848,0.04760902,0.05550118,0.06871348
4.98549275,0.39740352,0.24267248,0.00332338,0.04257412,0.00543709,0.04952918,0.05659501,0.07232402
4.99149575,0.41493727,0.24827486,0.00344655,0.03951320,0.00517712,0.05171134,0.05798850,0.07634077
4.99749875,0.43467550,0.25657017,0.00360105,0.03753075,0.00499305,0.05411053,0.05961474,0.08067424
5.00350175,0.45626540,0.26745267,0.00378412,0.03663243,0.00487922,0.05668255,0.06140488,0.08524157
5.00950475,0.47938826,0.28084735,0.00399357,0.03683036,0.00483008,0.05938573,0.06329048,0.08996848
5.01550775,0.50377128,0.29671665,0.00422785,0.03814456,0.00484047,0.06218258,0.06520576,0.09479116
5.02151076,0.52919772,0.31506512,0.00448608,0.04060356,0.00490578,0.06504128,0.06708973,0.09965781
5.02751376,0.55551456,0.33594148,0.00476807,0.04424424,0.00502211,0.06793693,0.06888807,0.10452988
5.03351676,0.58263713,0.35943783,0.00507430,0.04911081,0.00518633,0.07085239,0.07055467,0.10938282
5.03951976,0.61055020,0.38568566,0.00540588,0.05525288,0.00539614,0.07377879,0.07205282,0.11420625
5.04552276,0.63930504,0.41484851,0.00576445,0.06272273,0.00565001,0.07671548,0.07335597,0.11900350
5.05152576,0.66901245,0.44711125,0.00615205,0.07157170,0.00594711,0.07966959,0.07444803,0.12379054
5.05752876,0.69983151,0.48266630,0.00657093,0.08184596,0.00628711,0.08265501,0.07532320,0.12859408
5.06353177,0.73195454,0.52169697,0.00702340,0.09358165,0.00667007,0.08569094,0.07598533,0.13344909
5.06953477,0.76558857,0.56435860,0.00751154,0.10679970,0.00709613,0.08880001,0.07644689,0.13839576
5.07553777,0.80093419,0.61075823,0.00803697,0.12150041,0.00756530,0.09200606,0.07672748,0.14347582
5.08154077,0.83816270,0.66093372,0.00860061,0.13765819,0.00807720,0.09533168,0.07685217,0.14872872
5.08754377,0.87739272,0.71483346,0.00920241,0.15521666,0.00863074,0.09879560,0.07684946,0.15418752
5.09354677,0.91866754,0.77229771,0.00984111,0.17408435,0.00922392,0.10241022,0.07674929,0.15987490
5.09954977,0.96193452,0.83304283,0.01051403,0.19413140,0.00985356,0.10617919,0.07658096,0.16579951
5.10555278,1.00702794,0.89664961,0.01121695,0.21518746,0.01051517,0.11009542,0.07637114,0.17195274
5.11155578,1.05365649,0.96255660,0.01194397,0.23704109,0.01120278,0.11413948,0.07614217,0.17830634
5.11755878,1.10139641,1.03005947,0.01268753,0.25944076,0.01190892,0.11827864,0.07591060,0.18481083
5.12356178,1.14969116,1.09831683,0.01343843,0.28209766,0.01262467,0.12246655,0.07568616,0.19139509
5.12956478,1.19785790,1.16636291,0.01418600,0.30469037,0.01333969,0.12664367,0.07547108,0.19796698
5.13556778,1.24510113,1.23312707,0.01491827,0.32687120,0.01404250,0.13073841,0.07525999,0.20441516
5.14157079,1.29053293,1.29745956,0.01562233,0.34827431,0.01472066,0.13466904,0.07504016,0.21061208
5.14757379,1.33319922,1.35816282,0.01628464,0.36852503,0.01536116,0.13834620,0.07479231,0.21641793
5.15357679,1.37211104,1.41402721,0.01689147,0.38725042,0.01595079,0.14167596,0.07449167,0.22168546
5.15957979,1.40627926,1.46386948,0.01742934,0.40409034,0.01647652,0.14456330,0.07410948,0.22626541
5.16558279,1.43475127,1.50657263,0.01788551,0.41870878,0.01692601,0.14691579,0.07361465,0.23001234
5.17158579,1.45664783,1.54112498,0.01824840,0.43080481,0.01728799,0.14864736,0.07297557,0.23279051
5.17758879,1.47119819,1.56665687,0.01850807,0.44012278,0.01755271,0.14968186,0.07216200,0.23447956
5.18359180,1.47777177,1.58247307,0.01865656,0.44646117,0.01771225,0.14995632,0.07114677,0.23497965
5.18959480,1.47590485,1.58807936,0.01868822,0.44967971,0.01776093,0.14942379,0.06990746,0.23421588
5.19559780,1.46532081,1.58320194,0.01859994,0.44970444,0.01769541,0.14805539,0.06842772,0.23214167
5.20160080,1.44594306,1.56779870,0.01839130,0.44653044,0.01751495,0.14584179,0.06669830,0.22874104
5.20760380,1.41790001,1.54206187,0.01806456,0.44022204,0.01722134,0.14279375,0.06471780,0.22402957
5.21360680,1.38152194,1.50641194,0.01762463,0.43091068,0.01681893,0.13894193,0.06249293,0.21805413
5.21960980,1.33733003,1.46148317,0.01707887,0.41879024,0.01631444,0.13433588,0.06003847,0.21089135
5.22561281,1.28601823,1.40810148,0.01643688,0.40411035,0.01571672,0.12904229,0.05737686,0.20264491
5.23161581,1.22842906,1.34725599,0.01571010,0.38716790,0.01503645,0.12314264,0.05453747,0.19344190
5.23761881,1.16552453,1.28006545,0.01491147,0.36829709,0.01428578,0.11673033,0.05155560,0.18342838
5.24362181,1.09835380,1.20774135,0.01405500,0.34785862,0.01347790,0.10990750,0.04847135,0.17276437
5.24962481,1.02801917,1.13154942,0.01315531,0.32622843,0.01262664,0.10278167,0.04532826,0.16161864
5.25562781,0.95564196,1.05277123,0.01222717,0.30378654,0.01174603,0.09546241,0.04217201,0.15016341
5.26163082,0.88232989,0.97266754,0.01128513,0.28090637,0.01084990,0.08805805,0.03904907,0.13856932
5.26763382,0.80914724,0.89244482,0.01034312,0.25794505,0.00995148,0.08067284,0.03600542,0.12700081
5.27363682,0.73708894,0.81322621,0.00941408,0.23523495,0.00906312,0.07340436,0.03308545,0.11561217
5.27963982,0.66705942,0.73602769,0.00850979,0.21307684,0.00819602,0.06634158,0.03033099,0.10454436
5.28564282,0.59985688,0.66174014,0.00764060,0.19173457,0.00735998,0.05956330,0.02778048,0.09392264
5.29164582,0.53616298,0.59111738,0.00681537,0.17143167,0.00656333,0.05313738,0.02546842,0.08385517
5.29764882,0.47653818,0.52477026,0.00604138,0.15234953,0.00581287,0.04712034,0.02342494,0.07443250
5.30365183,0.42142215,0.46316629,0.00532441,0.13462725,0.00511383,0.04155770,0.02167560,0.06572784
5.30965483,0.37113902,0.40663439,0.00466881,0.11836294,0.00446998,0.03648470,0.02024128,0.05779822
5.31565783,0.32590645,0.35537374,0.00407764,0.10361619,0.00388373,0.03192751,0.01913832,0.05068624
5.32166083,0.28584804,0.30946622,0.00355287,0.09041154,0.00335629,0.02790479,0.01837863,0.04442228
5.32766383,0.25100797,0.26889111,0.00309558,0.07874263,0.00288788,0.02442947,0.01796998,0.03902725
5.33366683,0.22136724,0.23354156,0.00270620,0.06857688,0.00247790,0.02151078,0.01791629,0.03451538
5.33966983,0.19686037,0.20324155,0.00238480,0.05986022,0.00212520,0.01915630,0.01821800,0.03089718
5.34567284,0.17739213,0.17776295,0.00213125,0.05252196,0.00182827,0.01737396,0.01887243,0.02818229
5.35167584,0.16285339,0.15684176,0.00194552,0.04647938,0.00158548,0.01617405,0.01987412,0.02638213
5.35767884,0.15313548,0.14019309,0.00182784,0.04164199,0.00139527,0.01557090,0.02121525,0.02551213
5.36368184,0.14814276,0.12752454,0.00177889,0.03791534,0.00125634,0.01558442,0.02288599,0.02559358
5.36968484,0.14780281,0.11854761,0.00179994,0.03520438,0.00116778,0.01624125,0.02487485,0.02665492
5.37568784,0.15207405,0.11298700,0.00189290,0.03341617,0.00112925,0.01757553,0.02716909,0.02873232
5.38169085,0.16095052,0.11058786,0.00206042,0.03246213,0.00114102,0.01962923,0.02975509,0.03186970
5.38769385,0.17446369,0.11112073,0.00230584,0.03225965,0.00120403,0.02245197,0.03261863,0.03611791
5.39369685,0.19268131,0.11438464,0.00263312,0.03273331,0.00131994,0.02610039,0.03574532,0.04153325
5.39969985,0.21570314,0.12020801,0.00304674,0.03381547,0.00149108,0.03063682,0.03912082,0.04817526
5.40570285,0.24365377,0.12844801,0.00355153,0.03544658,0.00172038,0.03612756,0.04273114,0.05610376
5.41170585,0.27667262,0.13898802,0.00415242,0.03757498,0.00201126,0.04264050,0.04656276,0.06537536
5.41770885,0.31490129,0.15173386,0.00485419,0.04015641,0.00236750,0.05024220,0.05060275,0.07603938
5.42371186,0.35846873,0.16660856,0.00566113,0.04315325,0.00279305,0.05899455,0.05483866,0.08813339
5.42971486,0.40747448,0.18354620,0.00657672,0.04653338,0.00329176,0.06895104,0.05925838,0.10167854
5.43571786,0.46197063,0.20248491,0.00760328,0.05026902,0.00386720,0.08015264,0.06384970,0.11667480
5.44172086,0.52194310,0.22335918,0.00874152,0.05433518,0.00452231,0.09262362,0.06859988,0.13309639
5.44772386,0.58729299,0.24609207,0.00999028,0.05870815,0.00525915,0.10636731,0.07349489,0.15088760
5.45372686,0.65781891,0.27058729,0.01134610,0.06336388,0.00607857,0.12136205,0.07851870,0.16995918
5.45972986,0.73320108,0.29672169,0.01280298,0.06827632,0.00697993,0.13755756,0.08365228,0.19018569
5.46573287,0.81298829,0.32433856,0.01435212,0.07341589,0.00796082,0.15487187,0.08887276,0.21140385
5.47173587,0.89658852,0.35324188,0.01598178,0.07874805,0.00901684,0.17318908,0.09415246,0.23341224
5.47773887,0.98326419,0.38319217,0.01767719,0.08423210,0.01014140,0.19235808,0.09945808,0.25597232
5.48374187,1.07213272,0.41390408,0.01942064,0.08982026,0.01132558,0.21219254,0.10475007,0.27881111
5.48974487,1.16217306,0.44504601,0.02119163,0.09545718,0.01255812,0.23247218,0.10998221,0.30162535
5.49574787,1.25223838,0.47624214,0.02296714,0.10107975,0.01382546,0.25294537,0.11510157,0.32408719
5.50175088,1.34107515,0.50707675,0.02472206,0.10661752,0.01511188,0.27333331,0.12004876,0.34585129
5.50775388,1.42734817,0.53710109,0.02642972,0.11199347,0.01639973,0.29333546,0.12475868,0.36656313
5.51375688,1.50967116,0.56584243,0.02806253,0.11712537,0.01766981,0.31263634,0.12916161,0.38586824
5.51975988,1.58664184,0.59281529,0.02959263,0.12192754,0.01890173,0.33091339,0.13318480,0.40342208
5.52576288,1.65688041,0.61753425,0.03099274,0.12631302,0.02007454,0.34784559,0.13675435,0.41890006
5.53176588,1.71906987,0.63952805,0.03223689,0.13019609,0.02116718,0.36312270,0.13979746,0.43200746
5.53776888,1.77199666,0.65835424,0.03330124,0.13349494,0.02215919,0.37645459,0.14224487,0.44248870
5.54377189,1.81458975,0.67361389,0.03416485,0.13613451,0.02303131,0.38758031,0.14403336,0.45013558
5.54977489,1.84595650,0.68496553,0.03481032,0.13804919,0.02376608,0.39627658,0.14510828,0.45479414
5.55577789,1.86541358,0.69213774,0.03522443,0.13918543,0.02434849,0.40236523,0.14542593,0.45636981
5.56178089,1.87251163,0.69493987,0.03539854,0.13950401,0.02476644,0.40571926,0.14495558,0.45483066
5.56778389,1.86705218,0.69327012,0.03532893,0.13898184,0.02501118,0.40626731,0.14368120,0.45020845
5.57378689,1.84909628,0.68712086,0.03501692,0.13761327,0.02507769,0.40399616,0.14160260,0.44259766
5.57978989,1.81896429,0.67658074,0.03446886,0.13541083,0.02496482,0.39895139,0.13873606,0.43215229
5.58579290,1.77722679,0.66183359,0.03369592,0.13240531,0.02467535,0.39123585,0.13511434,0.41908085
5.59179590,1.72468715,0.64315424,0.03271369,0.12864522,0.02421597,0.38100632,0.13078610,0.40363957
5.59779890,1.66235658,0.62090137,0.03154177,0.12419566,0.02359706,0.36846830,0.12581471,0.38612420
5.60380190,1.59142286,0.59550797,0.03020303,0.11913670,0.02283234,0.35386927,0.12027657,0.36686088
5.60980490,1.51321422,0.56746983,0.02872303,0.11356127,0.02193850,0.33749078,0.11425896,0.34619633
5.61580790,1.42916021,0.53733271,0.02712912,0.10757277,0.02093466,0.31963958,0.10785763,0.32448788
5.62181091,1.34075110,0.50567884,0.02544977,0.10128255,0.01984185,0.30063837,0.10117415,0.30209376
5.62781391,1.24949784,0.47311344,0.02371373,0.09480720,0.01868238,0.28081649,0.09431316,0.27936394
5.63381691,1.15689407,0.44025187,0.02194929,0.08826611,0.01747932,0.26050085,0.08737977,0.25663191
5.63981991,1.06438171,0.40770800,0.02018366,0.08177905,0.01625590,0.24000759,0.08047707,0.23420771
5.64582291,0.97332130,0.37608416,0.01844236,0.07546414,0.01503504,0.21963477,0.07370388,0.21237226
5.65182591,0.88496803,0.34596307,0.01674880,0.06943615,0.01383884,0.19965609,0.06715300,0.19137329
5.65782891,0.80045384,0.31790175,0.01512388,0.06380519,0.01268828,0.18031614,0.06090967,0.17142266
5.66383192,0.72077588,0.29242761,0.01358583,0.05867582,0.01160291,0.16182697,0.05505061,0.15269526
5.66983492,0.64679093,0.27003628,0.01215007,0.05414651,0.01060065,0.14436609,0.04964344,0.13532926
5.67583792,0.57921555,0.25119106,0.01082925,0.05030944,0.00969765,0.12807592,0.04474646,0.11942751
5.68184092,0.51863087,0.23632350,0.00963330,0.04725056,0.00890827,0.11306434,0.04040881,0.10505993
5.68784392,0.46549128,0.22583454,0.00856968,0.04504970,0.00824507,0.09940640,0.03667092,0.09226675
5.69384692,0.42013570,0.22009569,0.00764355,0.04378086,0.00771885,0.08714684,0.03356512,0.08106210
5.69984992,0.38280052,0.21944960,0.00685806,0.04351227,0.00733869,0.07630322,0.03111637,0.07143796
5.70585293,0.35363275,0.22420960,0.00621467,0.04430635,0.00711206,0.06686942,0.02934300,0.06336814
5.71185593,0.33270259,0.23465764,0.00571337,0.04621936,0.00704483,0.05881939,0.02825744,0.05681198
5.71785893,0.32001437,0.25104024,0.00535297,0.04930065,0.00714128,0.05211074,0.02786677,0.05171783
5.72386193,0.31551508,0.27356241,0.00513130,0.05359158,0.00740412,0.04668822,0.02817309,0.04802597
5.72986493,0.31910016,0.30237931,0.00504541,0.05912396,0.00783440,0.04248682,0.02917372,0.04567090
5.73586793,0.33061611,0.33758601,0.00509160,0.06591812,0.00843139,0.03943442,0.03086109,0.04458318
5.74187094,0.34986006,0.37920551,0.00526559,0.07398062,0.00919244,0.03745400,0.03322250,0.04469044
5.74787394,0.37657645,0.42717582,0.00556241,0.08330181,0.01011282,0.03646523,0.03623961,0.04591795
5.75387694,0.41045142,0.48133648,0.00597643,0.09385321,0.01118548,0.03638570,0.03988779,0.04818861
5.75987994,0.45110549,0.54141579,0.00650125,0.10558498,0.01240089,0.03713162,0.04413539,0.05142253
5.76588294,0.49808539,0.60701934,0.00712955,0.11842369,0.01374687,0.03861817,0.04894303,0.05553629
5.77188594,0.55085606,0.67762111,0.00785302,0.13227045,0.01520847,0.04075960,0.05426289,0.06044209
5.77788894,0.60879367,0.75255793,0.00866221,0.14699974,0.01676793,0.04346911,0.06003817,0.06604679
5.78389195,0.67118082,0.83102834,0.00954644,0.16245903,0.01840470,0.04665869,0.06620285,0.07225115
5.78989495,0.73720459,0.91209651,0.01049373,0.17846927,0.02009565,0.05023900,0.07268164,0.07894920
5.79589795,0.80595847,0.99470181,0.01149079,0.19482663,0.02181527,0.05411934,0.07939036,0.08602809
5.80190095,0.87644852,1.07767423,0.01252302,0.21130512,0.02353614,0.05820779,0.08623674,0.09336825
5.80790395,0.94760420,1.15975574,0.01357471,0.22766053,0.02522939,0.06241166,0.09312156,0.10084408
5.81390695,1.01829398,1.23962707,0.01462913,0.24363535,0.02686539,0.06663813,0.09994032,0.10832520
5.81990995,1.08734545,1.31593934,0.01566884,0.25896460,0.02841447,0.07079522,0.10658513,0.11567817
5.82591296,1.15356951,1.38734950,0.01667599,0.27338247,0.02984768,0.07479301,0.11294714,0.12276866
5.83191596,1.21578773,1.45255826,0.01763270,0.28662946,0.03113770,0.07854506,0.11891901,0.12946406
5.83791896,1.27286218,1.51034904,0.01852148,0.29845975,0.03225968,0.08196999,0.12439769,0.13563636
5.84392196,1.32372616,1.55962628,0.01932570,0.30864850,0.03319202,0.08499319,0.12928719,0.14116518
5.84992496,1.36741482,1.59945146,0.02003000,0.31699880,0.03391718,0.08754843,0.13350129,0.14594091
5.85592796,1.40309417,1.62907512,0.02062080,0.32334785,0.03442229,0.08957948,0.13696607,0.14986763
5.86193097,1.43008719,1.64796341,0.02108667,0.32757223,0.03469969,0.09104150,0.13962214,0.15286586
5.86793397,1.44789568,1.65581784,0.02141872,0.32959193,0.03474725,0.09190217,0.14142646,0.15487485
5.87393697,1.45621694,1.65258731,0.02161088,0.32937286,0.03456853,0.09214248,0.14235369,0.15585438
5.87993997,1.45495431,1.63847173,0.02166014,0.32692799,0.03417277,0.09175718,0.14239700,0.15578594
5.88594297,1.44422103,1.61391703,0.02156660,0.32231671,0.03357462,0.09075476,0.14156825,0.15467322
5.89194597,1.42433721,1.57960172,0.02133356,0.31564276,0.03279375,0.08915700,0.13989760,0.15254188
