energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
1.17358679,2.18828924,0.25596487,0.63452327,0.63739759,1.15930921,0.04283445,0.10563961,0.26905579,0.00000000
1.17958979,2.15952217,0.25597249,0.63284585,0.62015795,1.13130033,0.04146565,0.10805445,0.26645199,0.00000000
1.18559280,2.12966299,0.25632231,0.63109464,0.60223459,1.10211457,0.04014327,0.11035164,0.26364237,0.00000000
1.19159580,2.09856401,0.25699597,0.62919814,0.58371186,1.07174186,0.03886547,0.11247581,0.26062185,0.00000000
1.19759880,2.06608170,0.25796227,0.62706078,0.56467222,1.04021377,0.03762765,0.11437852,0.25738128,0.00000000
1.20360180,2.03208848,0.25917755,0.62456816,0.54519694,1.00760582,0.03642308,0.11602043,0.25390854,0.00000000
1.20960480,1.99648556,0.26058687,0.62159339,0.52536747,0.97403870,0.03524373,0.11737323,0.25019011,0.00000000
1.21560780,1.95921595,0.26212612,0.61800426,0.50526717,0.93967850,0.03408107,0.11842125,0.24621292,0.00000000
1.22161081,1.92027701,0.26372484,0.61367095,0.48498344,0.90473573,0.03292681,0.11916258,0.24196647,0.00000000
1.22761381,1.87973198,0.26530995,0.60847387,0.46461001,0.86946328,0.03177366,0.11960961,0.23744511,0.00000000
1.23361681,1.83771963,0.26680989,0.60231132,0.44424921,0.83415313,0.03061593,0.11978907,0.23265035,0.00000000
1.23961981,1.79446175,0.26815942,0.59510664,0.42401412,0.79913195,0.02945000,0.11974137,0.22759310,0.00000000
1.24562281,1.75026787,0.26930452,0.58681452,0.40403044,0.76475576,0.02827470,0.11951933,0.22229573,0.00000000
1.25162581,1.70553706,0.27020736,0.57742632,0.38443793,0.73140363,0.02709143,0.11918633,0.21679389,0.00000000
1.25762881,1.66075648,0.27085109,0.56697400,0.36539140,0.69947068,0.02590421,0.11881403,0.21113787,0.00000000
1.26363182,1.61649681,0.27124405,0.55553276,0.34706108,0.66936054,0.02471956,0.11847954,0.20539362,0.00000000
1.26963482,1.57340455,0.27142336,0.54322196,0.32963240,0.64147756,0.02354623,0.11826248,0.19964320,0.00000000
1.27563782,1.53219142,0.27145749,0.53020463,0.31330508,0.61621890,0.02239484,0.11824174,0.19398463,0.00000000
1.28164082,1.49362112,0.27144764,0.51668521,0.29829155,0.59396670,0.02127747,0.11849236,0.18853121,0.00000000
1.28764382,1.45849389,0.27152784,0.50290579,0.28481460,0.57508070,0.02020717,0.11908252,0.18341014,0.00000000
1.29364682,1.42762909,0.27186350,0.48914093,0.27310440,0.55989119,0.01919745,0.12007084,0.17876058,0.00000000
1.29964982,1.40184640,0.27264850,0.47569101,0.26339472,0.54869271,0.01826186,0.12150408,0.17473098,0.00000000
1.30565283,1.38194589,0.27410061,0.46287449,0.25591849,0.54173835,0.01741349,0.12341541,0.17147595,0.00000000
1.31165583,1.36868755,0.27645554,0.45101910,0.25090264,0.53923487,0.01666465,0.12582319,0.16915242,0.00000000
1.31765883,1.36277050,0.27995949,0.44045236,0.24856235,0.54133847,0.01602653,0.12873046,0.16791547,0.00000000
1.32366183,1.36481247,0.28486056,0.43149148,0.24909468,0.54815133,0.01550893,0.13212503,0.16791360,0.00000000
1.32966483,1.37532973,0.29139918,0.42443314,0.25267175,0.55971876,0.01512018,0.13598021,0.16928386,0.00000000
1.33566783,1.39471811,0.29979795,0.41954326,0.25943355,0.57602692,0.01486697,0.14025599,0.17214666,0.00000000
1.34167084,1.42323530,0.31025118,0.41704722,0.26948065,0.59700109,0.01475430,0.14490081,0.17660069,0.00000000
1.34767384,1.46098506,0.32291454,0.41712069,0.28286693,0.62250438,0.01478556,0.14985363,0.18271794,0.00000000
1.35367684,1.50790363,0.33789539,0.41988161,0.29959271,0.65233690,0.01496247,0.15504618,0.19053907,0.00000000
1.35967984,1.56374911,0.35524399,0.42538340,0.31959848,0.68623553,0.01528514,0.16040544,0.20006931,0.00000000
1.36568284,1.62809407,0.37494631,0.43360987,0.34275969,0.72387417,0.01575213,0.16585603,0.21127519,0.00000000
1.37168584,1.70032217,0.39691862,0.44447200,0.36888289,0.76486481,0.01636043,0.17132252,0.22408215,0.00000000
1.37768884,1.77962925,0.42100441,0.45780690,0.39770352,0.80875951,0.01710549,0.17673157,0.23837332,0.00000000
1.38369185,1.86502947,0.44697382,0.47337903,0.42888584,0.85505352,0.01798116,0.18201372,0.25398962,0.00000000
1.38969485,1.95536675,0.47452590,0.49088383,0.46202513,0.90318979,0.01897968,0.18710501,0.27073130,0.00000000
1.39569785,2.04933209,0.50329364,0.50995379,0.49665242,0.95256506,0.02009161,0.19194816,0.28836093,0.00000000
1.40170085,2.14548667,0.53285198,0.53016687,0.53224181,1.00253773,0.02130578,0.19649353,0.30660800,0.00000000
1.40770385,2.24229061,0.56272844,0.55105708,0.56822043,1.05243764,0.02260924,0.20069973,0.32517491,0.00000000
1.41370685,2.33813723,0.59241621,0.57212703,0.60398089,1.10157776,0.02398729,0.20453413,0.34374437,0.00000000
1.41970985,2.43139186,0.62138920,0.59286196,0.63889581,1.14926767,0.02542350,0.20797306,0.36198783,0.00000000
1.42571286,2.52043446,0.64911856,0.61274490,0.67233412,1.19482878,0.02689985,0.21100202,0.37957497,0.00000000
1.43171586,2.60370466,0.67508999,0.63127243,0.70367862,1.23761065,0.02839693,0.21361580,0.39618352,0.00000000
1.43771886,2.67974783,0.69882118,0.64797036,0.73234400,1.27700827,0.02989424,0.21581861,0.41150937,0.00000000
1.44372186,2.74726030,0.71987848,0.66240880,0.75779466,1.31247940,0.03137058,0.21762421,0.42527640,0.00000000
1.44972486,2.80513214,0.73789224,0.67421599,0.77956163,1.34356147,0.03280455,0.21905609,0.43724556,0.00000000
1.45572786,2.85248537,0.75256988,0.68309031,0.79725772,1.36988721,0.03417511,0.22014764,0.44722297,0.00000000
1.46173087,2.88870596,0.76370630,0.68880990,0.81059026,1.39119832,0.03546223,0.22094232,0.45506640,0.00000000
1.46773387,2.91346802,0.77119079,0.69123959,0.81937076,1.40735623,0.03664757,0.22149364,0.46069008,0.00000000
1.47373687,2.92674855,0.77501044,0.69033462,0.82352100,1.41834959,0.03771515,0.22186510,0.46406734,0.00000000
1.47973987,2.92883210,0.77524953,0.68614119,0.82307529,1.42429766,0.03865207,0.22212976,0.46523113,0.00000000
1.48574287,2.92030448,0.77208510,0.67879371,0.81817858,1.42544939,0.03944907,0.22236952,0.46427223,0.00000000
1.49174587,2.90203553,0.76577887,0.66850880,0.80908071,1.42217779,0.04010107,0.22267398,0.46133530,0.00000000
1.49774887,2.87515138,0.75666580,0.65557648,0.79612676,1.41496990,0.04060758,0.22313884,0.45661286,0.00000000
1.50375188,2.84099702,0.74513991,0.64034878,0.77974420,1.40441220,0.04097291,0.22386380,0.45033755,0.00000000
1.50975488,2.80109066,0.73163808,0.62322643,0.76042719,1.39117225,0.04120619,0.22494998,0.44277293,0.00000000
1.51575788,2.75707145,0.71662250,0.60464407,0.73871888,1.37597689,0.04132128,0.22649685,0.43420332,0.00000000
1.52176088,2.71064288,0.70056266,0.58505475,0.71519244,1.35958808,0.04133636,0.22859881,0.42492309,0.00000000
1.52776388,2.66351384,0.68391776,0.56491434,0.69043167,1.34277706,0.04127341,0.23134150,0.41522591,0.00000000
1.53376688,2.61733996,0.66712021,0.54466643,0.66501204,1.32629801,0.04115745,0.23479799,0.40539439,0.00000000
1.53976988,2.57366740,0.65056108,0.52472839,0.63948282,1.31086215,0.04101561,0.23902499,0.39569060,0.00000000
1.54577289,2.53388132,0.63457788,0.50547906,0.61435116,1.29711337,0.04087613,0.24405928,0.38634781,0.00000000
1.55177589,2.49916100,0.61944536,0.48724851,0.59006852,1.28560631,0.04076722,0.24991460,0.37756377,0.00000000
1.55777889,2.47044325,0.60536936,0.47031012,0.56702002,1.27678777,0.04071588,0.25657909,0.36949576,0.00000000
1.56378189,2.44839528,0.59248400,0.45487520,0.54551679,1.27098201,0.04074676,0.26401347,0.36225749,0.00000000
1.56978489,2.43339784,0.58085193,0.44109020,0.52579163,1.26838066,0.04088104,0.27215024,0.35591794,0.00000000
1.57578789,2.42553898,0.57046771,0.42903636,0.50799771,1.26903736,0.04113544,0.28089373,0.35050203,0.00000000
1.58179090,2.42461828,0.56126358,0.41873178,0.49221035,1.27286738,0.04152139,0.29012136,0.34599298,0.00000000
1.58779390,2.43016110,0.55311754,0.41013555,0.47843136,1.27965198,0.04204437,0.29968583,0.34233618,0.00000000
1.59379690,2.44144177,0.54586296,0.40315360,0.46659570,1.28904743,0.04270351,0.30941848,0.33944418,0.00000000
1.59979990,2.45751473,0.53929920,0.39764594,0.45657993,1.30059799,0.04349139,0.31913344,0.33720268,0.00000000
1.60580290,2.47725193,0.53320281,0.39343498,0.44821193,1.31375251,0.04439415,0.32863270,0.33547701,0.00000000
1.61180590,2.49938506,0.52733861,0.39031435,0.44128156,1.32788381,0.04539180,0.33771164,0.33411894,0.00000000
1.61780890,2.52255082,0.52147028,0.38805800,0.43555155,1.34231005,0.04645885,0.34616510,0.33297335,0.00000000
1.62381191,2.54533755,0.51537001,0.38642914,0.43076843,1.35631744,0.04756507,0.35379345,0.33188468,0.00000000
1.62981491,2.56633153,0.50882695,0.38518884,0.42667300,1.36918332,0.04867655,0.36040871,0.33070277,0.00000000
1.63581791,2.58416163,0.50165421,0.38410383,0.42300998,1.38019900,0.04975679,0.36584020,0.32928802,0.00000000
1.64182091,2.59754069,0.49369436,0.38295356,0.41953685,1.38869145,0.05076800,0.36993976,0.32751572,0.00000000
1.64782391,2.60530274,0.48482327,0.38153617,0.41603142,1.39404347,0.05167241,0.37258610,0.32527940,0.00000000
1.65382691,2.60643507,0.47495252,0.37967343,0.41229821,1.39571150,0.05243355,0.37368834,0.32249333,0.00000000
1.65982991,2.60010448,0.46403034,0.37721456,0.40817362,1.39324095,0.05301751,0.37318848,0.31909404,0.00000000
1.66583292,2.58567728,0.45204138,0.37403890,0.40352970,1.38627847,0.05339414,0.37106275,0.31504102,0.00000000
1.67183592,2.56273294,0.43900537,0.37005758,0.39827681,1.37458114,0.05353800,0.36732187,0.31031660,0.00000000
1.67783892,2.53107126,0.42497492,0.36521415,0.39236504,1.35802236,0.05342925,0.36201026,0.30492517,0.00000000
1.68384192,2.49071334,0.41003276,0.35948434,0.38578453,1.33659447,0.05305418,0.35520414,0.29889184,0.00000000
1.68984492,2.44189666,0.39428838,0.35287503,0.37856486,1.31040828,0.05240569,0.34700883,0.29226053,0.00000000
1.69584792,2.38506469,0.37787450,0.34542244,0.37077340,1.27968944,0.05148337,0.33755516,0.28509182,0.00000000
1.70185093,2.32085170,0.36094329,0.33718981,0.36251291,1.24477213,0.05029341,0.32699543,0.27746047,0.00000000
1.70785393,2.25006320,0.34366251,0.32826456,0.35391831,1.20609006,0.04884830,0.31549872,0.26945270,0.00000000
1.71385693,2.17365285,0.32621168,0.31875494,0.34515277,1.16416538,0.04716631,0.30324617,0.26116342,0.00000000
1.71985993,2.09269646,0.30877835,0.30878651,0.33640320,1.11959548,0.04527076,0.29042596,0.25269342,0.00000000
1.72586293,2.00836366,0.29155430,0.29849822,0.32787506,1.07303833,0.04318918,0.27722847,0.24414649,0.00000000
1.73186593,1.92188815,0.27473193,0.28803843,0.31978682,1.02519652,0.04095238,0.26384166,0.23562664,0.00000000
1.73786893,1.83453699,0.25850068,0.27756072,0.31236382,0.97680038,0.03859341,0.25044668,0.22723539,0.00000000
1.74387194,1.74757979,0.24304353,0.26721975,0.30583191,0.92859059,0.03614657,0.23721403,0.21906924,0.00000000
1.74987494,1.66225822,0.22853354,0.25716711,0.30041080,0.88130061,0.03364637,0.22430019,0.21121724,0.00000000
1.75587794,1.57975673,0.21513047,0.24754727,0.29630722,0.83563929,0.03112658,0.21184474,0.20375881,0.00000000
1.76188094,1.50117479,0.20297752,0.23849375,0.29370819,0.79227398,0.02861938,0.19996820,0.19676187,0.00000000
1.76788394,1.42750150,0.19219821,0.23012551,0.29277436,0.75181455,0.02615460,0.18877039,0.19028117,0.00000000
1.77388694,1.35959290,0.18289334,0.22254374,0.29363368,0.71479869,0.02375913,0.17832946,0.18435705,0.00000000
1.77988994,1.29815253,0.17513838,0.21582904,0.29637568,0.68167868,0.02145640,0.16870143,0.17901455,0.00000000
1.78589295,1.24371582,0.16898099,0.21003911,0.30104630,0.65281022,0.01926612,0.15992036,0.17426292,0.00000000
1.79189595,1.19663851,0.16443916,0.20520701,0.30764380,0.62844334,0.01720405,0.15199899,0.17009553,0.00000000
1.79789895,1.15708961,0.16149973,0.20134011,0.31611566,0.60871599,0.01528201,0.14492988,0.16649034,0.00000000
1.80390195,1.12504894,0.16011761,0.19841968,0.32635681,0.59365021,0.01350794,0.13868693,0.16341063,0.00000000
1.80990495,1.10030964,0.16021570,0.19640122,0.33820935,0.58315139,0.01188614,0.13322727,0.16080628,0.00000000
1.81590795,1.08248551,0.16168556,0.19521556,0.35146377,0.57701059,0.01041751,0.12849346,0.15861540,0.00000000
1.82191096,1.07102310,0.16438901,0.19477063,0.36586188,0.57490996,0.00909997,0.12441587,0.15676627,0.00000000
1.82791396,1.06521844,0.16816051,0.19495401,0.38110145,0.57643129,0.00792882,0.12091531,0.15517958,0.00000000
1.83391696,1.06423793,0.17281052,0.19563605,0.39684245,0.58106755,0.00689723,0.11790563,0.15377086,0.00000000
1.83991996,1.06714289,0.17812961,0.19667358,0.41271480,0.58823712,0.00599662,0.11529650,0.15245309,0.00000000
1.84592296,1.07291728,0.18389339,0.19791410,0.42832761,0.59730042,0.00521719,0.11299606,0.15113927,0.00000000
1.85192596,1.08049751,0.18986799,0.19920023,0.44327941,0.60757844,0.00454824,0.11091353,0.14974502,0.00000000
1.85792896,1.08880379,0.19581614,0.20037444,0.45716922,0.61837264,0.00397863,0.10896163,0.14819106,0.00000000
1.86393197,1.09677186,0.20150342,0.20128368,0.46960807,0.62898560,0.00349711,0.10705889,0.14640542,0.00000000
1.86993497,1.10338406,0.20670468,0.20178403,0.48023054,0.63874173,0.00309258,0.10513163,0.14432552,0.00000000
1.87593797,1.10769895,0.21121020,0.20174495,0.48870583,0.64700729,0.00275439,0.10311574,0.14189979,0.00000000
1.88194097,1.10887816,0.21483153,0.20105311,0.49474803,0.65320910,0.00247251,0.10095812,0.13908899,0.00000000
1.88794397,1.10620994,0.21740667,0.19961570,0.49812510,0.65685114,0.00223769,0.09861781,0.13586718,0.00000000
1.89394697,1.09912827,0.21880440,0.19736294,0.49866622,0.65752859,0.00204157,0.09606678,0.13222218,0.00000000
1.89994997,1.08722726,0.21892760,0.19424992,0.49626708,0.65493873,0.00187673,0.09329043,0.12815571,0.00000000
1.90595298,1.07027013,0.21771545,0.19025750,0.49089314,0.64888836,0.00173673,0.09028777,0.12368309,0.00000000
1.91195598,1.04819281,0.21514432,0.18539242,0.48258044,0.63929750,0.00161610,0.08707127,0.11883259,0.00000000
1.91795898,1.02110209,0.21122748,0.17968655,0.47143411,0.62619941,0.00151033,0.08366648,0.11364449,0.00000000
1.92396198,0.98926856,0.20601350,0.17319533,0.45762463,0.60973701,0.00141578,0.08011150,0.10816983,0.00000000
1.92996498,0.95311490,0.19958359,0.16599549,0.44138199,0.59015589,0.00132965,0.07645614,0.10246903,0.00000000
1.93596798,0.91320022,0.19204783,0.15818224,0.42298803,0.56779446,0.00124987,0.07276102,0.09661027,0.00000000
1.94197099,0.87020107,0.18354069,0.14986595,0.40276743,0.54307176,0.00117505,0.06909663,0.09066793,0.00000000
1.94797399,0.82489026,0.17421587,0.14116853,0.38107757,0.51647340,0.00110436,0.06554223,0.08472097,0.00000000
1.95397699,0.77811426,0.16424080,0.13221964,0.35829789,0.48853637,0.00103747,0.06218477,0.07885136,0.00000000
1.95997999,0.73077017,0.15379098,0.12315299,0.33481907,0.45983351,0.00097444,0.05911786,0.07314271,0.00000000
1.96598299,0.68378316,0.14304452,0.11410268,0.31103252,0.43095787,0.00091566,0.05644066,0.06767896,0.00000000
1.97198599,0.63808498,0.13217686,0.10519990,0.28732060,0.40250800,0.00086177,0.05425684,0.06254335,0.00000000
1.97798899,0.59459429,0.12135615,0.09656994,0.26404780,0.37507415,0.00081356,0.05267345,0.05781755,0.00000000
1.98399200,0.55419910,0.11073916,0.08832973,0.24155323,0.34922606,0.00077198,0.05179983,0.05358102,0.00000000
1.98999500,0.51774166,0.10046810,0.08058580,0.22014447,0.32550233,0.00073800,0.05174638,0.04991052,0.00000000
1.99599800,0.48600567,0.09066808,0.07343286,0.20009304,0.30440160,0.00071264,0.05262319,0.04687978,0.00000000
2.00200100,0.45970598,0.08144561,0.06695276,0.18163127,0.28637543,0.00069685,0.05453856,0.04455933,0.00000000
2.00800400,0.43948025,0.07288777,0.06121407,0.16495065,0.27182278,0.00069155,0.05759723,0.04301625,0.00000000
2.01400700,0.42588249,0.06506220,0.05627192,0.15020150,0.26108588,0.00069753,0.06189850,0.04231409,0.00000000
2.02001001,0.41937799,0.05801778,0.05216834,0.13749366,0.25444743,0.00071549,0.06753392,0.04251257,0.00000000
2.02601301,0.42033934,0.05178584,0.04893277,0.12689819,0.25212860,0.00074593,0.07458498,0.04366725,0.00000000
2.03201601,0.42904324,0.04638189,0.04658281,0.11844968,0.25428789,0.00078922,0.08312043,0.04582905,0.00000000
2.03801901,0.44566794,0.04180757,0.04512510,0.11214910,0.26102058,0.00084548,0.09319360,0.04904350,0.00000000
2.04402201,0.47029116,0.03805300,0.04455625,0.10796691,0.27235864,0.00091467,0.10483969,0.05334992,0.00000000
2.05002501,0.50288855,0.03509910,0.04486380,0.10584636,0.28827112,0.00099650,0.11807321,0.05878034,0.00000000
2.05602801,0.54333299,0.03292001,0.04602716,0.10570684,0.30866509,0.00109045,0.13288564,0.06535829,0.00000000
2.06203102,0.59139488,0.03148554,0.04801850,0.10744713,0.33338722,0.00119579,0.14924368,0.07309749,0.00000000
2.06803402,0.64674383,0.03076344,0.05080361,0.11094875,0.36222614,0.00131156,0.16708797,0.08200051,0.00000000
2.07403702,0.70895235,0.03072159,0.05434273,0.11607911,0.39491588,0.00143661,0.18633274,0.09205756,0.00000000
2.08004002,0.77750169,0.03133004,0.05859128,0.12269474,0.43114052,0.00156964,0.20686632,0.10324530,0.00000000
2.08604302,0.85179046,0.03256291,0.06350072,0.13064459,0.47054024,0.00170922,0.22855272,0.11552606,0.00000000
2.09204602,0.93114607,0.03440009,0.06901931,0.13977328,0.51271894,0.00185388,0.25123431,0.12884724,0.00000000
2.09804902,1.01483926,0.03682878,0.07509289,0.14992459,0.55725336,0.00200218,0.27473558,0.14314130,0.00000000
2.10405203,1.10210137,0.03984481,0.08166581,0.16094502,0.60370364,0.00215281,0.29886789,0.15832607,0.00000000
2.11005503,1.19214425,0.04345380,0.08868175,0.17268747,0.65162523,0.00230468,0.32343514,0.17430571,0.00000000
2.11605803,1.28418204,0.04767204,0.09608467,0.18501494,0.70058154,0.00245709,0.34824005,0.19097211,0.00000000
2.12206103,1.37745407,0.05252719,0.10381969,0.19780425,0.75015716,0.00260988,0.37309080,0.20820680,0.00000000
2.12806403,1.47124787,0.05805860,0.11183400,0.21094953,0.79997083,0.00276356,0.39780770,0.22588331,0.00000000
2.13406703,1.56492126,0.06431731,0.12007764,0.22436544,0.84968763,0.00291951,0.42222951,0.24386984,0.00000000
2.14007004,1.65792208,0.07136573,0.12850424,0.23798977,0.89902977,0.00308019,0.44621908,0.26203219,0.00000000
2.14607304,1.74980470,0.07927677,0.13707158,0.25178552,0.94778514,0.00324933,0.46966778,0.28023672,0.00000000
2.15207604,1.84024188,0.08813263,0.14574198,0.26574190,0.99581317,0.00343215,0.49249864,0.29835330,0.00000000
2.15807904,1.92903138,0.09802299,0.15448249,0.27987444,1.04304743,0.00363559,0.51466766,0.31625802,0.00000000
2.16408204,2.01609649,0.10904272,0.16326490,0.29422390,1.08949464,0.00386852,0.53616337,0.33383556,0.00000000
2.17008504,2.10148020,0.12128911,0.17206549,0.30885387,1.13522996,0.00414197,0.55700425,0.35098109,0.00000000
2.17608804,2.18533314,0.13485867,0.18086464,0.32384731,1.18038859,0.00446935,0.57723443,0.36760165,0.00000000
2.18209105,2.26789565,0.14984342,0.18964630,0.33930174,1.22515397,0.00486667,0.59691745,0.38361684,0.00000000
2.18809405,2.34947476,0.16632698,0.19839725,0.35532348,1.26974306,0.00535268,0.61612860,0.39895903,0.00000000
2.19409705,2.43041737,0.18438046,0.20710648,0.37202110,1.31438954,0.00594906,0.63494623,0.41357283,0.00000000
2.20010005,2.51108091,0.20405826,0.21576440,0.38949824,1.35932548,0.00668050,0.65344225,0.42741416,0.00000000
2.20610305,2.59180319,0.22539403,0.22436225,0.40784625,1.40476285,0.00757476,0.67167279,0.44044880,0.00000000
2.21210605,2.67287315,0.24839691,0.23289157,0.42713693,1.45087550,0.00866265,0.68966907,0.45265077,0.00000000
2.21810905,2.75450417,0.27304826,0.24134385,0.44741579,1.49778294,0.00997789,0.70742958,0.46400044,0.00000000
2.22411206,2.83681155,0.29929904,0.24971039,0.46869620,1.54553666,0.01155689,0.72491365,0.47448272,0.00000000
2.23011506,2.91979539,0.32706790,0.25798234,0.49095465,1.59410982,0.01343843,0.74203712,0.48408543,0.00000000
2.23611806,3.00333007,0.35624028,0.26615094,0.51412761,1.64339103,0.01566306,0.75867044,0.49279788,0.00000000
