energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-1.97798899,3.05741403,1.40481951,2.10536200,0.01159967,0.07427276,0.49997446,0.77684709,0.18326878,0.00000000
-1.97198599,3.08283635,1.41431969,2.11859596,0.01169945,0.07674201,0.50376984,0.78433903,0.18567940,0.00000000
-1.96598299,3.10842609,1.42346115,2.13214592,0.01195646,0.07934196,0.50760527,0.79154204,0.18843132,0.00000000
-1.95997999,3.13400873,1.43228036,2.14587486,0.01238683,0.08203882,0.51142465,0.79841335,0.19147190,0.00000000
-1.95397699,3.15938050,1.44079611,2.15959018,0.01300491,0.08479587,0.51517302,0.80492599,0.19474862,0.00000000
-1.94797399,3.18431135,1.44900897,2.17304768,0.01382280,0.08757431,0.51879890,0.81106866,0.19820998,0.00000000
-1.94197099,3.20854751,1.45690119,2.18595708,0.01484994,0.09033429,0.52225661,0.81684427,0.20180614,0.00000000
-1.93596798,3.23181369,1.46443670,2.19798892,0.01609265,0.09303581,0.52550857,0.82226726,0.20548935,0.00000000
-1.92996498,3.25381526,1.47156155,2.20878282,0.01755361,0.09563970,0.52852732,0.82736005,0.20921428,0.00000000
-1.92396198,3.27424058,1.47820473,2.21795696,0.01923146,0.09810861,0.53129756,0.83214873,0.21293831,0.00000000
-1.91795898,3.29276407,1.48427964,2.22511868,0.02112035,0.10040782,0.53381788,0.83665852,0.21662169,0.00000000
-1.91195598,3.30905028,1.48968625,2.22987608,0.02320959,0.10250613,0.53610222,0.84090923,0.22022785,0.00000000
-1.90595298,3.32275944,1.49431410,2.23185030,0.02548340,0.10437658,0.53818120,0.84491122,0.22372372,0.00000000
-1.89994997,3.33355457,1.49804623,2.23068842,0.02792077,0.10599707,0.54010307,0.84866212,0.22708020,0.00000000
-1.89394697,3.34111040,1.50076418,2.22607636,0.03049549,0.10735087,0.54193432,0.85214463,0.23027267,0.00000000
-1.88794397,3.34512391,1.50235371,2.21775164,0.03317630,0.10842706,0.54376002,0.85532565,0.23328169,0.00000000
-1.88194097,3.34532626,1.50271143,2.20551534,0.03592733,0.10922075,0.54568363,0.85815670,0.23609367,0.00000000
-1.87593797,3.34149560,1.50175172,2.18924281,0.03870868,0.10973322,0.54782644,0.86057584,0.23870157,0.00000000
-1.86993497,3.33346997,1.49941395,2.16889260,0.04147720,0.10997189,0.55032633,0.86251069,0.24110547,0.00000000
-1.86393197,3.32115969,1.49566915,2.14451305,0.04418743,0.10995014,0.55333600,0.86388261,0.24331302,0.00000000
-1.85792896,3.30455806,1.49052605,2.11624609,0.04679282,0.10968696,0.55702032,0.86461157,0.24533957,0.00000000
-1.85192596,3.28374957,1.48403558,2.08432783,0.04924689,0.10920648,0.56155304,0.86462126,0.24720796,0.00000000
-1.84592296,3.25891480,1.47629369,2.04908566,0.05150465,0.10853728,0.56711247,0.86384429,0.24894789,0.00000000
-1.83991996,3.23033097,1.46744178,2.01093168,0.05352388,0.10771166,0.57387638,0.86222674,0.25059486,0.00000000
-1.83391696,3.19836794,1.45766459,1.97035254,0.05526649,0.10676462,0.58201597,0.85973196,0.25218860,0.00000000
-1.82791396,3.16347905,1.44718532,1.92789593,0.05669974,0.10573289,0.59168906,0.85634314,0.25377107,0.00000000
-1.82191096,3.12618711,1.43625799,1.88415398,0.05779726,0.10465377,0.60303263,0.85206440,0.25538415,0.00000000
-1.81590795,3.08706561,1.42515721,1.83974435,0.05853993,0.10356394,0.61615494,0.84692035,0.25706696,0.00000000
-1.80990495,3.04671619,1.41416581,1.79528959,0.05891649,0.10249828,0.63112752,0.84095414,0.25885318,0.00000000
-1.80390195,3.00574315,1.40356087,1.75139576,0.05892379,0.10148869,0.64797732,0.83422402,0.26076832,0.00000000
-1.79789895,2.96472650,1.39359894,1.70863128,0.05856686,0.10056305,0.66667962,0.82679866,0.26282728,0.00000000
-1.79189595,2.92419496,1.38450126,1.66750694,0.05785859,0.09974426,0.68715186,0.81875167,0.26503232,0.00000000
-1.78589295,2.88460059,1.37644000,1.62845821,0.05681913,0.09904952,0.70924918,0.81015566,0.26737162,0.00000000
-1.77988994,2.84629681,1.36952649,1.59183074,0.05547508,0.09848979,0.73276179,0.80107630,0.26981857,0.00000000
-1.77388694,2.80952110,1.36380216,1.55786985,0.05385844,0.09806962,0.75741487,0.79156689,0.27233196,0.00000000
-1.76788394,2.77438403,1.35923330,1.52671475,0.05200537,0.09778720,0.78287103,0.78166383,0.27485711,0.00000000
-1.76188094,2.74086534,1.35570992,1.49839777,0.04995489,0.09763472,0.80873573,0.77138353,0.27732790,0.00000000
-1.75587794,2.70881793,1.35304930,1.47284903,0.04774753,0.09759916,0.83456557,0.76072084,0.27966970,0.00000000
-1.74987494,2.67797979,1.35100428,1.44990617,0.04542403,0.09766318,0.85987951,0.74964937,0.28180310,0.00000000
-1.74387194,2.64799352,1.34927613,1.42932900,0.04302407,0.09780648,0.88417257,0.73812368,0.28364824,0.00000000
-1.73786893,2.61843281,1.34753149,1.41081831,0.04058522,0.09800718,0.90693172,0.72608326,0.28512945,0.00000000
-1.73186593,2.58883432,1.34542282,1.39403806,0.03814199,0.09824339,0.92765332,0.71345812,0.28618015,0.00000000
-1.72586293,2.55873370,1.34261118,1.37863978,0.03572514,0.09849487,0.94586138,0.70017554,0.28674744,0.00000000
-1.71985993,2.52770340,1.33879042,1.36428803,0.03336121,0.09874458,0.96112596,0.68616781,0.28679637,0.00000000
-1.71385693,2.49539054,1.33371145,1.35068571,0.03107222,0.09898014,0.97308071,0.67138016,0.28631346,0.00000000
-1.70785393,2.46155249,1.32720528,1.33759775,0.02887569,0.09919502,0.98143879,0.65577858,0.28530923,0.00000000
-1.70185093,2.42608816,1.31920367,1.32487219,0.02678472,0.09938956,0.98600642,0.63935695,0.28381976,0.00000000
-1.69584792,2.38906318,1.30975616,1.31245737,0.02480838,0.09957149,0.98669325,0.62214301,0.28190679,0.00000000
-1.68984492,2.35072754,1.29904255,1.30041448,0.02295208,0.09975618,0.98351917,0.60420270,0.27965672,0.00000000
-1.68384192,2.31152445,1.28738012,1.28892474,0.02121813,0.09996643,0.97661698,0.58564277,0.27717823,0.00000000
-1.67783892,2.27209007,1.27522500,1.27829090,0.01960634,0.10023189,0.96623097,0.56661125,0.27459875,0.00000000
-1.67183592,2.23324376,1.26316760,1.26893294,0.01811456,0.10058809,0.95271130,0.54729586,0.27205994,0.00000000
-1.66583292,2.19596956,1.25192211,1.26137821,0.01673927,0.10107515,0.93650449,0.52792048,0.26971237,0.00000000
-1.65982991,2.16138952,1.24231048,1.25624646,0.01547607,0.10173629,0.91814046,0.50873964,0.26770974,0.00000000
-1.65382691,2.13073036,1.23524135,1.25423043,0.01432014,0.10261613,0.89821673,0.49003171,0.26620285,0.00000000
-1.64782391,2.10528503,1.23168496,1.25607301,0.01326659,0.10375897,0.87738049,0.47209071,0.26533369,0.00000000
-1.64182091,2.08637088,1.23264465,1.26254178,0.01231067,0.10520705,0.85630933,0.45521758,0.26522998,0.00000000
-1.63581791,2.07528638,1.23912636,1.27440227,0.01144801,0.10699899,0.83569148,0.43971102,0.26600024,0.00000000
-1.62981491,2.07326829,1.25210684,1.29239071,0.01067464,0.10916842,0.81620638,0.42585862,0.26772995,0.00000000
-1.62381191,2.08145087,1.27250197,1.31718753,0.00998703,0.11174283,0.79850620,0.41392844,0.27047859,0.00000000
-1.61780890,2.10082880,1.30113593,1.34939250,0.00938205,0.11474281,0.78319909,0.40416154,0.27427790,0.00000000
-1.61180590,2.13222481,1.33871228,1.38950211,0.00885683,0.11818153,0.77083453,0.39676568,0.27913134,0.00000000
-1.60580290,2.17626305,1.38578770,1.43789000,0.00840871,0.12206465,0.76189110,0.39191034,0.28501462,0.00000000
-1.59979990,2.23334870,1.44274911,1.49479084,0.00803511,0.12639042,0.75676700,0.38972320,0.29187728,0.00000000
-1.59379690,2.30365389,1.50979460,1.56028780,0.00773339,0.13115010,0.75577314,0.39028804,0.29964514,0.00000000
-1.58779390,2.38710995,1.58691866,1.63430382,0.00750081,0.13632853,0.75912885,0.39364398,0.30822337,0.00000000
-1.58179090,2.48340551,1.67390196,1.71659670,0.00733448,0.14190478,0.76695991,0.39978598,0.31750001,0.00000000
-1.57578789,2.59198995,1.77030588,1.80675768,0.00723132,0.14785286,0.77929868,0.40866628,0.32734967,0.00000000
-1.56978489,2.71208148,1.87547187,1.90421352,0.00718812,0.15414237,0.79608602,0.42019668,0.33763722,0.00000000
-1.56378189,2.84267920,1.98852558,2.00823173,0.00720161,0.16073899,0.81717458,0.43425133,0.34822127,0.00000000
-1.55777889,2.98257835,2.10838593,2.11792865,0.00726859,0.16760485,0.84233332,0.45066991,0.35895720,0.00000000
-1.55177589,3.13038827,2.23377882,2.23228036,0.00738602,0.17469868,0.87125289,0.46926091,0.36969981,0.00000000
-1.54577289,3.28455251,2.36325537,2.35013599,0.00755122,0.18197575,0.90355179,0.48980496,0.38030538,0.00000000
-1.53976988,3.44337079,2.49521466,2.47023340,0.00776205,0.18938767,0.93878314,0.51205801,0.39063322,0.00000000
-1.53376688,3.60502262,2.62793047,2.59121718,0.00801702,0.19688204,0.97644206,0.53575447,0.40054678,0.00000000
-1.52776388,3.76759258,2.75958182,2.71165870,0.00831553,0.20440207,1.01597377,0.56061018,0.40991437,0.00000000
-1.52176088,3.92909727,2.88828682,2.83007821,0.00865792,0.21188622,1.05678227,0.58632539,0.41860970,0.00000000
-1.51575788,4.08751395,3.01213930,2.94496893,0.00904566,0.21926798,1.09823996,0.61258780,0.42651233,0.00000000
-1.50975488,4.24081114,3.12924757,3.05482275,0.00948132,0.22647587,1.13969798,0.63907584,0.43350821,0.00000000
-1.50375188,4.38698098,3.23777441,3.15815751,0.00996869,0.23343378,1.18049758,0.66546221,0.43949048,0.00000000
-1.49774887,4.52407337,3.33597756,3.25354520,0.01051267,0.24006167,1.21998222,0.69141795,0.44436057,0.00000000
-1.49174587,4.65023152,3.42224951,3.33964086,0.01111926,0.24627674,1.25751051,0.71661704,0.44802980,0.00000000
-1.48574287,4.76372842,3.49515559,3.41521134,0.01179539,0.25199501,1.29246963,0.74074152,0.45042135,0.00000000
-1.47973987,4.86300351,3.55346922,3.47916323,0.01254879,0.25713340,1.32428899,0.76348727,0.45147276,0.00000000
-1.47373687,4.94669846,3.59620304,3.53056915,0.01338773,0.26161216,1.35245373,0.78457013,0.45113870,0.00000000
-1.46773387,5.01369118,3.62263493,3.56869143,0.01432085,0.26535756,1.37651759,0.80373244,0.44939404,0.00000000
-1.46173087,5.06312645,3.63232781,3.59300221,0.01535679,0.26830489,1.39611469,0.82074959,0.44623698,0.00000000
-1.45572786,5.09444201,3.62514235,3.60319923,0.01650395,0.27040134,1.41096963,0.83543641,0.44169204,0.00000000
-1.44972486,5.10738869,3.60124204,3.59921615,0.01777012,0.27160891,1.42090546,0.84765303,0.43581283,0.00000000
-1.44372186,5.10204335,3.56108996,3.58122713,0.01916214,0.27190695,1.42584905,0.85730988,0.42868418,0.00000000
-1.43771886,5.07881352,3.50543740,3.54964482,0.02068556,0.27129430,1.42583352,0.86437150,0.42042364,0.00000000
-1.43171586,5.03843292,3.43530434,3.50511177,0.02234422,0.26979086,1.42099745,0.86885890,0.41118208,0.00000000
-1.42571286,4.98194759,3.35195236,3.44848515,0.02413992,0.26743845,1.41158081,0.87085003,0.40114330,0.00000000
-1.41970985,4.91069234,3.25685079,3.38081511,0.02607208,0.26430087,1.39791759,0.87047849,0.39052244,0.00000000
-1.41370685,4.82625806,3.15163715,3.30331747,0.02813733,0.26046313,1.38042532,0.86793003,0.37956340,0.00000000
-1.40770385,4.73045069,3.03807340,3.21734144,0.03032923,0.25602987,1.35959195,0.86343713,0.36853494,0.00000000
-1.40170085,4.62524305,2.91799919,3.12433359,0.03263801,0.25112292,1.33596034,0.85727161,0.35772582,0.00000000
-1.39569785,4.51272101,2.79328411,3.02579935,0.03505032,0.24587817,1.31011114,0.84973559,0.34743884,0.00000000
-1.38969485,4.39502615,2.66578025,2.92326328,0.03754906,0.24044183,1.28264461,0.84115101,0.33798413,0.00000000
-1.38369185,4.27429662,2.53727702,2.81822976,0.04011335,0.23496621,1.25416207,0.83184827,0.32967161,0.00000000
-1.37768884,4.15260870,2.40945940,2.71214533,0.04271857,0.22960523,1.22524784,0.82215434,0.32280304,0.00000000
-1.37168584,4.03192094,2.28387122,2.60636412,0.04533649,0.22450982,1.19645213,0.81238090,0.31766378,0.00000000
-1.36568284,3.91402313,2.16188435,2.50211750,0.04793559,0.21982339,1.16827569,0.80281307,0.31451443,0.00000000
-1.35967984,3.80049184,2.04467471,2.40048887,0.05048151,0.21567763,1.14115668,0.79369918,0.31358273,0.00000000
-1.35367684,3.69265402,1.93320554,2.30239441,0.05293761,0.21218868,1.11546022,0.78524207,0.31505584,0.00000000
-1.34767384,3.59155992,1.82821808,2.20857008,0.05526573,0.20945393,1.09147082,0.77759237,0.31907330,0.00000000
-1.34167084,3.49796609,1.73022965,2.11956515,0.05742704,0.20754953,1.06938806,0.77084396,0.32572086,0.00000000
-1.33566783,3.41232871,1.63953858,2.03574212,0.05938299,0.20652870,1.04932529,0.76503192,0.33502550,0.00000000
-1.32966483,3.33480727,1.55623552,1.95728260,0.06109641,0.20642082,1.03131144,0.76013296,0.34695177,0.00000000
-1.32366183,3.26527798,1.48022013,1.88419870,0.06253259,0.20723145,1.01529567,0.75606835,0.36139956,0.00000000
-1.31765883,3.20335613,1.41122230,1.81634900,0.06366035,0.20894306,1.00115444,0.75270912,0.37820374,0.00000000
-1.31165583,3.14842622,1.34882677,1.75345832,0.06445315,0.21151660,0.98870077,0.74988333,0.39713537,0.00000000
-1.30565283,3.09967829,1.29250010,1.69514033,0.06489000,0.21489368,0.97769503,0.74738500,0.41790497,0.00000000
-1.29964982,3.05614897,1.24161890,1.64092191,0.06495634,0.21899927,0.96785696,0.74498429,0.44016754,0.00000000
-1.29364682,3.01676552,1.19549818,1.59026827,0.06464463,0.22374481,0.95887820,0.74243839,0.46352947,0.00000000
-1.28764382,2.98039095,1.15341911,1.54260800,0.06395479,0.22903154,0.95043507,0.73950267,0.48755712,0.00000000
-1.28164082,2.94586881,1.11465514,1.49735705,0.06289438,0.23475402,0.94220093,0.73594162,0.51178690,0.00000000
-1.27563782,2.91206576,1.07849596,1.45394097,0.06147852,0.24080345,0.93385779,0.73153892,0.53573668,0.00000000
-1.26963482,2.87791073,1.04426863,1.41181479,0.05972954,0.24707093,0.92510691,0.72610650,0.55891801,0.00000000
-1.26363182,2.84242935,1.01135557,1.37048001,0.05767636,0.25345039,0.91567787,0.71949198,0.58084896,0.00000000
-1.25762881,2.80477278,0.97920916,1.32949849,0.05535372,0.25984109,0.90533618,0.71158438,0.60106705,0.00000000
-1.25162581,2.76424020,0.94736275,1.28850290,0.05280112,0.26614973,0.89388907,0.70231788,0.61914186,0.00000000
-1.24562281,2.72029459,0.91543818,1.24720381,0.05006168,0.27229203,0.88118959,0.69167359,0.63468686,0.00000000
-1.23961981,2.67257180,0.88314980,1.20539344,0.04718087,0.27819382,0.86713890,0.67967931,0.64737000,0.00000000
-1.23361681,2.62088296,0.85030537,1.16294620,0.04420519,0.28379166,0.85168692,0.66640750,0.65692275,0.00000000
-1.22761381,2.56521066,0.81680397,1.11981648,0.04118090,0.28903306,0.83483149,0.65197156,0.66314717,0.00000000
-1.22161081,2.50569968,0.78263123,1.07603378,0.03815274,0.29387628,0.81661609,0.63652079,0.66592082,0.00000000
-1.21560780,2.44264281,0.74785253,1.03169583,0.03516286,0.29828985,0.79712655,0.62023423,0.66519930,0.00000000
-1.20960480,2.37646299,0.71260420,0.98696001,0.03224977,0.30225196,0.77648676,0.60331387,0.66101642,0.00000000
-1.20360180,2.30769252,0.67708348,0.94203352,0.02944758,0.30574963,0.75485377,0.58597740,0.65348194,0.00000000
-1.19759880,2.23695040,0.64153744,0.89716291,0.02678535,0.30877789,0.73241242,0.56845101,0.64277718,0.00000000
-1.19159580,2.16491892,0.60625144,0.85262309,0.02428671,0.31133893,0.70936973,0.55096236,0.62914852,0.00000000
-1.18559280,2.09232020,0.57153736,0.80870664,0.02196965,0.31344134,0.68594924,0.53373416,0.61289925,0.00000000
-1.17958979,2.01989361,0.53772205,0.76571336,0.01984649,0.31509942,0.66238548,0.51697830,0.59438004,0.00000000
-1.17358679,1.94837464,0.50513626,0.72394067,0.01792408,0.31633252,0.63891853,0.50089102,0.57397846,0.00000000
-1.16758379,1.87847574,0.47410434,0.68367483,0.01620412,0.31716448,0.61578900,0.48564875,0.55210794,0.00000000
-1.16158079,1.81086953,0.44493482,0.64518346,0.01468360,0.31762307,0.59323327,0.47140511,0.52919648,0.00000000
-1.15557779,1.74617440,0.41791221,0.60870907,0.01335539,0.31773938,0.57147902,0.45828858,0.50567574,0.00000000
-1.14957479,1.68494274,0.39328983,0.57446405,0.01220883,0.31754714,0.55074122,0.44640110,0.48197045,0.00000000
-1.14357179,1.62765162,0.37128404,0.54262677,0.01123046,0.31708196,0.53121835,0.43581736,0.45848889,0.00000000
-1.13756878,1.57469582,0.35206961,0.51333899,0.01040463,0.31638032,0.51308900,0.42658463,0.43561419,0.00000000
-1.13156578,1.52638306,0.33577650,0.48670435,0.00971427,0.31547848,0.49650870,0.41872312,0.41369709,0.00000000
-1.12556278,1.48293116,0.32248765,0.46278790,0.00914147,0.31441119,0.48160714,0.41222668,0.39304986,0.00000000
-1.11955978,1.44446707,0.31223817,0.44161654,0.00866810,0.31321024,0.46848569,0.40706386,0.37394173,0.00000000
-1.11355678,1.41102746,0.30501546,0.42318030,0.00827639,0.31190299,0.45721528,0.40317913,0.35659571,0.00000000
-1.10755378,1.38256091,0.30076044,0.40743423,0.00794933,0.31051090,0.44783475,0.40049442,0.34118672,0.00000000
-1.10155078,1.35893157,0.29936985,0.39430098,0.00767115,0.30904810,0.44034976,0.39891081,0.32784110,0.00000000
-1.09554777,1.33992424,0.30069934,0.38367382,0.00742757,0.30752028,0.43473222,0.39831057,0.31663724,0.00000000
-1.08954477,1.32525093,0.30456750,0.37542014,0.00720609,0.30592383,0.43092059,0.39855941,0.30760732,0.00000000
-1.08354177,1.31455892,0.31076069,0.36938528,0.00699612,0.30424543,0.42882078,0.39950913,0.30073998,0.00000000
-1.07753877,1.30744023,0.31903853,0.36539678,0.00678907,0.30246214,0.42830811,0.40100062,0.29598375,0.00000000
-1.07153577,1.30344254,0.32914006,0.36326877,0.00657841,0.30054205,0.42923003,0.40286727,0.29325112,0.00000000
-1.06553277,1.30208140,0.34079035,0.36280664,0.00635957,0.29844552,0.43140979,0.40493874,0.29242314,0.00000000
-1.05952976,1.30285360,0.35370750,0.36381188,0.00612991,0.29612699,0.43465092,0.40704512,0.29335421,0.00000000
-1.05352676,1.30525140,0.36760989,0.36608696,0.00588858,0.29353731,0.43874253,0.40902132,0.29587719,0.00000000
-1.04752376,1.30877733,0.38222335,0.36944018,0.00563635,0.29062647,0.44346512,0.41071168,0.29980844,0.00000000
-1.04152076,1.31295909,0.39728833,0.37369048,0.00537542,0.28734668,0.44859692,0.41197454,0.30495283,0.00000000
-1.03551776,1.31736413,0.41256652,0.37867196,0.00510925,0.28365560,0.45392043,0.41268674,0.31110848,0.00000000
-1.02951476,1.32161351,0.42784702,0.38423811,0.00484235,0.27951953,0.45922900,0.41274783,0.31807128,0.00000000
-1.02351176,1.32539438,0.44295172,0.39026563,0.00458008,0.27491647,0.46433317,0.41208372,0.32563892,0.00000000
-1.01750875,1.32847073,0.45773964,0.39665768,0.00432849,0.26983887,0.46906660,0.41064979,0.33361465,0.00000000
-1.01150575,1.33069202,0.47211026,0.40334645,0.00409410,0.26429581,0.47329135,0.40843317,0.34181040,0.00000000
-1.00550275,1.33199932,0.48600551,0.41029511,0.00388381,0.25831472,0.47690241,0.40545408,0.35004961,0.00000000
-0.99949975,1.33242873,0.49941058,0.41749886,0.00370473,0.25194224,0.47983119,0.40176630,0.35816948,0.00000000
-0.99349675,1.33211194,0.51235329,0.42498525,0.00356409,0.24524446,0.48204813,0.39745650,0.36602288,0.00000000
-0.98749375,1.33127403,0.52490218,0.43281364,0.00346913,0.23830628,0.48356406,0.39264266,0.37347983,0.00000000
-0.98149075,1.33022836,0.53716338,0.44107381,0.00342705,0.23123011,0.48443060,0.38747151,0.38042869,0.00000000
-0.97548774,1.32936904,0.54927635,0.44988382,0.00344496,0.22413379,0.48473945,0.38211505,0.38677696,0.00000000
-0.96948474,1.32916099,0.56140861,0.45938712,0.00352978,0.21714788,0.48462064,0.37676637,0.39245191,0.00000000
-0.96348174,1.33012807,0.57374980,0.46974901,0.00368826,0.21041252,0.48423989,0.37163488,0.39740092,0.00000000
-0.95747874,1.33283959,0.58650501,0.48115248,0.00392690,0.20407379,0.48379509,0.36694101,0.40159160,0.00000000
-0.95147574,1.33789566,0.59988790,0.49379365,0.00425192,0.19827990,0.48351200,0.36291069,0.40501163,0.00000000
-0.94547274,1.34591170,0.61411366,0.50787681,0.00466923,0.19317725,0.48363934,0.35976973,0.40766843,0.00000000
-0.93946973,1.35750271,0.62939203,0.52360917,0.00518433,0.18890650,0.48444324,0.35773821,0.40958845,0.00000000
-0.93346673,1.37326745,0.64592073,0.54119559,0.00580232,0.18559881,0.48620123,0.35702508,0.41081616,0.00000000
-0.92746373,1.39377317,0.66387936,0.56083317,0.00652776,0.18337243,0.48919586,0.35782314,0.41141274,0.00000000
-0.92146073,1.41954112,0.68342392,0.58270606,0.00736467,0.18232957,0.49370801,0.36030446,0.41145434,0.00000000
-0.91545773,1.45103322,0.70468232,0.60698051,0.00831644,0.18255389,0.50001004,0.36461636,0.41102997,0.00000000
