energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Na_s_up,S_s_up,S_p_up
-1.52176088,8.36517677,0.02083325,1.23635006,4.40690911,2.49795286,0.18483459,0.10253396,3.42102723
-1.51575788,8.28222671,0.02163139,1.21846956,4.30497147,2.47566674,0.18420136,0.10589099,3.38879683
-1.50975488,8.18649783,0.02270505,1.20144813,4.20122427,2.44614268,0.18468584,0.10950972,3.35229699
-1.50375188,8.07834318,0.02407355,1.18525633,4.09582814,2.40961782,0.18621774,0.11333614,3.31158265
-1.49774887,7.95824654,0.02575456,1.16980962,3.98890724,2.36645075,0.18870113,0.11730771,3.26674416
-1.49174587,7.82682801,0.02776359,1.15497515,3.88056840,2.31711460,0.19201827,0.12135502,3.21791424
-1.48574287,7.68484266,0.03011361,1.14057959,3.77091750,2.26218607,0.19603381,0.12540356,3.16527190
-1.47973987,7.53317243,0.03281462,1.12641780,3.66007241,2.20233120,0.20059915,0.12937568,3.10904313
-1.47373687,7.37281218,0.03587329,1.11226210,3.54817246,2.13828826,0.20555676,0.13319266,3.04949870
-1.46773387,7.20485111,0.03929257,1.09787192,3.43538429,2.07084857,0.21074441,0.13677681,2.98694957
-1.46173087,7.03045113,0.04307148,1.08300371,3.32190474,2.00083619,0.21599921,0.14005353,2.92174053
-1.45572786,6.85082405,0.04720484,1.06742083,3.20796118,1.92908745,0.22116137,0.14295329,2.85424298
-1.44972486,6.66720929,0.05168317,1.05090327,3.09381036,1.85643100,0.22607757,0.14541349,2.78484753
-1.44372186,6.48085379,0.05649263,1.03325701,2.97973624,1.78366951,0.23060406,0.14738016,2.71395738
-1.43771886,6.29299540,0.06161503,1.01432270,2.86604777,1.71156348,0.23460933,0.14880941,2.64198297
-1.43171586,6.10485055,0.06702797,0.99398353,2.75307715,1.64081779,0.23797643,0.14966866,2.56933849
-1.42571286,5.91760679,0.07270501,0.97217198,2.64117886,1.57207143,0.24060493,0.14993759,2.49644033
-1.41970985,5.73241975,0.07861590,0.94887516,2.53072978,1.50589030,0.24241253,0.14960879,2.42370769
-1.41370685,5.55041428,0.08472689,0.92413857,2.42213014,1.44276327,0.24333630,0.14868817,2.35156484
-1.40770385,5.37268829,0.09100104,0.89806805,2.31580517,1.38310107,0.24333360,0.14719492,2.28044474
-1.40170085,5.20031835,0.09739854,0.87082970,2.21220683,1.32723779,0.24238261,0.14516129,2.21079321
-1.39569785,5.03436507,0.10387704,0.84264769,2.11181507,1.27543429,0.24048253,0.14263199,2.14307306
-1.38969485,4.87587704,0.11039199,0.81379992,2.01513791,1.22788308,0.23765336,0.13966324,2.07776710
-1.38369185,4.72589145,0.11689691,0.78461157,1.92270969,1.18471410,0.23393529,0.13632160,2.01537951
-1.37768884,4.58543047,0.12334373,0.75544660,1.83508683,1.14600070,0.22938766,0.13268249,1.95643455
-1.37168584,4.45549206,0.12968300,0.72669748,1.75284081,1.11176548,0.22408752,0.12882840,1.90147237
-1.36568284,4.33703513,0.13586425,0.69877342,1.67654786,1.08198548,0.21812772,0.12484691,1.85104119
-1.35967984,4.23095865,0.14183627,0.67208743,1.60677552,1.05659647,0.21161457,0.12082857,1.80568612
-1.35367684,4.13807545,0.14754749,0.64704271,1.54406619,1.03549623,0.20466515,0.11686458,1.76593444
-1.34767384,4.05908153,0.15294637,0.62401878,1.48891815,1.01854665,0.19740426,0.11304436,1.73227791
-1.34167084,3.99452235,0.15798196,0.60335787,1.44176470,1.00557491,0.18996106,0.10945317,1.70515276
-1.33566783,3.94475768,0.16260446,0.58535219,1.40295231,0.99637377,0.18246558,0.10616972,1.68491813
-1.32966483,3.90992713,0.16676594,0.57023237,1.37271890,0.99070135,0.17504512,0.10326388,1.67183409
-1.32366183,3.88991829,0.17042114,0.55815776,1.35117320,0.98828062,0.16782067,0.10079462,1.66604030
-1.31765883,3.88433969,0.17352831,0.54920888,1.33827657,0.98879902,0.16090349,0.09880813,1.66753661
-1.31165583,3.89250034,0.17605013,0.54338231,1.33382818,0.99190845,0.15439196,0.09733634,1.67616661
-1.30565283,3.91339783,0.17795465,0.54058850,1.33745482,0.99722603,0.14836886,0.09639575,1.69160547
-1.29964982,3.94571611,0.17921614,0.54065228,1.34860601,1.00433585,0.14289907,0.09598673,1.71335280
-1.29364682,3.98783415,0.17981590,0.54331654,1.36655526,1.01279192,0.13802795,0.09609333,1.74073142
-1.28764382,4.03784593,0.17974293,0.54824863,1.39040768,1.02212238,0.13378031,0.09668349,1.77289257
-1.28164082,4.09359178,0.17899443,0.55504953,1.41911425,1.03183521,0.13016014,0.09770989,1.80882775
-1.27563782,4.15270062,0.17757604,0.56326539,1.45149246,1.04142518,0.12715100,0.09911118,1.84738719
-1.26963482,4.21264221,0.17550194,0.57240115,1.48625287,1.05038214,0.12471718,0.10081381,1.88730460
-1.26363182,4.27078779,0.17279463,0.58193566,1.52203080,1.05820034,0.12280548,0.10273418,1.92722758
-1.25762881,4.32447760,0.16948447,0.59133781,1.55742209,1.06438865,0.12134764,0.10478125,1.96575272
-1.25162581,4.37109278,0.16560901,0.60008315,1.59102174,1.06848136,0.12026319,0.10685937,2.00146431
-1.24562281,4.40812955,0.16121219,0.60767032,1.62146397,1.07004918,0.11946279,0.10887134,2.03297525
-1.23961981,4.43327285,0.15634328,0.61363678,1.64746216,1.06871022,0.11885183,0.11072161,2.05896875
-1.23361681,4.44446709,0.15105578,0.61757320,1.66784723,1.06414048,0.11833410,0.11231933,2.07823920
-1.22761381,4.43998125,0.14540633,0.61913612,1.68160290,1.05608347,0.11781554,0.11358144,2.08973078
-1.22161081,4.41846618,0.13945353,0.61805832,1.68789652,1.04435873,0.11720781,0.11443541,2.09257213
-1.21560780,4.37900183,0.13325687,0.61415667,1.68610424,1.02886878,0.11643163,0.11482172,2.08610606
-1.20960480,4.32113290,0.12687580,0.60733728,1.67582973,1.00960433,0.11541974,0.11469584,2.06991286
-1.20360180,4.24489149,0.12036885,0.59759765,1.65691563,0.98664743,0.11411936,0.11402988,2.04382665
-1.19759880,4.15080612,0.11379298,0.58502604,1.62944763,0.96017249,0.11249418,0.11281352,2.00794398
-1.19159580,4.03989692,0.10720305,0.56979809,1.59375098,0.93044506,0.11052565,0.11105453,1.96262468
-1.18559280,3.91365715,0.10065145,0.55217088,1.55037993,0.89781831,0.10821377,0.10877867,1.90848490
-1.17958979,3.77402226,0.09418790,0.53247481,1.50010060,0.86272736,0.10557718,0.10602902,1.84638292
-1.17358679,3.62332744,0.08785935,0.51110363,1.44386830,0.82568166,0.10265264,0.10286485,1.77739843
-1.16758379,3.46425567,0.08171001,0.48850306,1.38280013,0.78725557,0.09949401,0.09936002,1.70280630
-1.16158079,3.29977821,0.07578142,0.46515845,1.31814437,0.74807748,0.09617062,0.09560095,1.62404594
-1.15557779,3.13308966,0.07011263,0.44158189,1.25124767,0.70881785,0.09276536,0.09168439,1.54268772
-1.14957479,2.96754012,0.06474034,0.41829927,1.18352141,0.67017657,0.08937224,0.08771484,1.46039771
-1.14357179,2.80656643,0.05969912,0.39583755,1.11640855,0.63286994,0.08609381,0.08380197,1.37890202
-1.13756878,2.65362483,0.05502164,0.37471274,1.05135173,0.59761778,0.08303834,0.08005786,1.29995213
-1.13156578,2.51212679,0.05073885,0.35541868,0.98976388,0.56513095,0.08031695,0.07659438,1.22529211
-1.12556278,2.38537957,0.04688022,0.33841699,0.93300180,0.53609961,0.07804067,0.07352057,1.15662874
-1.11955978,2.27653276,0.04347395,0.32412820,0.88234327,0.51118255,0.07631762,0.07094024,1.09560499
-1.11355678,2.18853147,0.04054730,0.31292428,0.83896794,0.49099773,0.07525028,0.06894975,1.04377745
-1.10755378,2.12407680,0.03812680,0.30512245,0.80394201,0.47611411,0.07493301,0.06763598,1.00259753
-1.10155078,2.08559333,0.03623869,0.30098041,0.77820662,0.46704505,0.07544967,0.06707459,0.97339657
-1.09554777,2.07520370,0.03490921,0.30069281,0.76256952,0.46424295,0.07687174,0.06732860,0.95737427
-1.08954477,2.09470944,0.03416513,0.30438903,0.75769968,0.46809543,0.07925652,0.06844714,0.95559015
-1.08354177,2.14557753,0.03403417,0.31213210,0.76412434,0.47892263,0.08264585,0.07046456,0.96895723
-1.07753877,2.22893176,0.03454556,0.32391872,0.78222785,0.49697568,0.08706511,0.07339984,0.99823734
-1.07153577,2.34554793,0.03573052,0.33968038,0.81225191,0.52243608,0.09252261,0.07725626,1.04403735
-1.06553277,2.49585204,0.03762276,0.35928535,0.85429657,0.55541576,0.09900936,0.08202129,1.10680560
-1.05952976,2.67992067,0.04025889,0.38254162,0.90832169,0.59595777,0.10649927,0.08766689,1.18682812
-1.05352676,2.89748266,0.04367878,0.40920073,0.97414853,0.64403717,0.11494968,0.09414996,1.28422404
-1.04752376,3.14792168,0.04792567,0.43896226,1.05146115,0.69956214,0.12430227,0.10141313,1.39894002
-1.04152076,3.43027911,0.05304614,0.47147918,1.13980769,0.76237508,0.13448432,0.10938575,1.53074376
-1.03551776,3.74325718,0.05908981,0.50636372,1.23860155,0.83225352,0.14541027,0.11798517,1.67921642
-1.02951476,4.08522220,0.06610878,0.54319389,1.34712254,0.90891086,0.15698351,0.12711817,1.84374458
-1.02351176,4.45420822,0.07415667,0.58152043,1.46451838,0.99199683,0.16909839,0.13668263,2.02351214
-1.01750875,4.84792143,0.08328739,0.62087408,1.58980690,1.08109768,0.18164239,0.14656933,2.21749276
-1.01150575,5.26374606,0.09355360,0.66077317,1.72187932,1.17573632,0.19449826,0.15666384,2.42444387
-1.00550275,5.69875245,0.10500473,0.70073129,1.85950518,1.27537232,0.20754625,0.16684854,2.64290298
-0.99949975,6.14970835,0.11768485,0.74026491,2.00133933,1.37940224,0.22066624,0.17700459,2.87118743
-0.99349675,6.61309447,0.13163026,0.77890095,2.14593147,1.48716026,0.23373967,0.18701393,3.10739840
-0.98749375,7.08512543,0.14686696,0.81618402,2.29173863,1.59791970,0.24665133,0.19676119,3.34943028
-0.98149075,7.56177714,0.16340808,0.85168331,2.43714096,1.71089549,0.25929093,0.20613552,3.59498600
-0.97548774,8.03882163,0.18125143,0.88499905,2.58046087,1.82524812,0.27155430,0.21503224,3.84159906
-0.96948474,8.51187003,0.20037725,0.91576834,2.71998573,1.94008925,0.28334441,0.22335434,4.08666253
-0.96348174,8.97642418,0.22074625,0.94367037,2.85399378,2.05448927,0.29457212,0.23101377,4.32746518
-0.95747874,9.42793686,0.24229825,0.96843088,2.98078299,2.16748703,0.30515659,0.23793257,4.56123428
-0.95147574,9.86188031,0.26495125,0.98982586,3.09870225,2.27810179,0.31502554,0.24404377,4.78518461
-0.94547274,10.27382189,0.28860132,1.00768438,3.20618419,2.38534727,0.32411531,0.24929202,4.99657252
-0.93946973,10.65950549,0.31312306,1.02189055,3.30177860,2.48824777,0.33237081,0.25363412,5.19275374
-0.93346673,11.01493661,0.33837101,1.03238448,3.38418542,2.58585585,0.33974530,0.25703927,5.37124315
-0.92746373,11.33646834,0.36418167,1.03916230,3.45228611,2.67727115,0.34620020,0.25948920,5.52977460
-0.92146073,11.62088556,0.39037627,1.04227521,3.50517219,2.76165979,0.35170484,0.26097801,5.66635866
-0.91545773,11.86548379,0.41676415,1.04182747,3.54216980,2.83827347,0.35623619,0.26151197,5.77933589
-0.90945473,12.06813959,0.44314663,1.03797352,3.56285905,2.90646758,0.35977867,0.26110908,5.86742368
-0.90345173,12.22736907,0.46932117,1.03091414,3.56708750,2.96571753,0.36232387,0.25979842,5.92975428
-0.89744872,12.34237157,0.49508565,1.02089174,3.55497667,3.01563228,0.36387039,0.25761946,5.96590246
-0.89144572,12.41305598,0.52024266,1.00818509,3.52692156,3.05596461,0.36442357,0.25462111,5.97590118
-0.88544272,12.44004773,0.54460344,0.99310332,3.48358263,3.08661730,0.36399524,0.25086072,5.96024433
-0.87943972,12.42467540,0.56799141,0.97597965,3.42587068,3.10764484,0.36260347,0.24640283,5.91987600
-0.87343672,12.36893666,0.59024515,0.95716486,3.35492493,3.11925045,0.36027214,0.24131797,5.85616640
-0.86743372,12.27544412,0.61122053,0.93702071,3.27208506,3.12177830,0.35703057,0.23568118,5.77087505
-0.86143072,12.14735281,0.63079214,0.91591352,3.17885831,3.11570121,0.35291303,0.22957067,5.66610243
-0.85542771,11.98827149,0.64885378,0.89420807,3.07688261,3.10160416,0.34795816,0.22306625,5.54423175
-0.84942471,11.80216113,0.66531817,0.87226185,2.96788722,3.08016431,0.34220844,0.21624795,5.40786301
-0.84342171,11.59322407,0.68011589,0.85041987,2.85365211,3.05212831,0.33570953,0.20919455,5.25974174
-0.83741871,11.36578808,0.69319358,0.82900997,2.73596754,3.01828782,0.32850971,0.20198226,5.10268506
-0.83141571,11.12418951,0.70451181,0.80833864,2.61659498,2.97945425,0.32065930,0.19468354,4.93950777
-0.82541271,10.87265987,0.71404243,0.78868739,2.49723065,2.93643380,0.31221016,0.18736594,4.77295111
-0.81940970,10.61521975,0.72176596,0.77030948,2.37947257,2.89000377,0.30321528,0.18009131,4.60561671
-0.81340670,10.35558385,0.72766900,0.75342701,2.26479202,2.84089113,0.29372840,0.17291500,4.43990802
-0.80740370,10.09708012,0.73174193,0.73822824,2.15450990,2.78975410,0.28380378,0.16588538,4.27798084
-0.80140070,9.84258544,0.73397702,0.72486519,2.04977850,2.73716747,0.27349608,0.15904351,4.12170473
-0.79539770,9.59447965,0.73436720,0.71345133,1.95156875,2.68361205,0.26286019,0.15242295,3.97263592
-0.78939470,9.35461872,0.73290545,0.70405956,1.86066311,2.62946856,0.25195125,0.14604985,3.83200235
-0.78339170,9.12432742,0.72958495,0.69672045,1.77765392,2.57501603,0.24082456,0.13994303,3.70070083
-0.77738869,8.90441077,0.72439989,0.69142096,1.70294698,2.52043457,0.22953560,0.13411435,3.57930572
-0.77138569,8.69518320,0.71734695,0.68810371,1.63676994,2.46581206,0.21813991,0.12856905,3.46808824
-0.76538269,8.49651360,0.70842740,0.68666719,1.57918520,2.41115450,0.20669295,0.12330626,3.36704528
-0.75937969,8.30788385,0.69764949,0.68696700,1.53010673,2.35639920,0.19524990,0.11831958,3.27593581
-0.75337669,8.12845838,0.68503113,0.68881842,1.48932014,2.30143024,0.18386531,0.11359761,3.19432349
-0.74737369,7.95716155,0.67060263,0.69200043,1.45650558,2.24609527,0.17259270,0.10912469,3.12162308
-0.74137069,7.79275981,0.65440925,0.69626137,1.43126246,2.19022307,0.16148408,0.10488152,3.05714904
-0.73536768,7.63394540,0.63651341,0.70132622,1.41313555,2.13364087,0.15058936,0.10084594,3.00016393
-0.72936468,7.47941827,0.61699646,0.70690538,1.40164121,2.07619083,0.13995580,0.09699360,2.94992487
-0.72336168,7.32796316,0.59595972,0.71270476,1.39629324,2.01774487,0.12962734,0.09329881,2.90572603
-0.71735868,7.17851884,0.57352486,0.71843688,1.39662704,1.95821743,0.11964405,0.08973524,2.86693572
-0.71135568,7.03023691,0.54983342,0.72383244,1.40222143,1.89757550,0.11004160,0.08627675,2.83302636
-0.70535268,6.88252793,0.52504559,0.72865185,1.41271687,1.83584574,0.10085074,0.08289813,2.80359652
-0.69934967,6.73509299,0.49933817,0.73269610,1.42782937,1.77311827,0.09209702,0.07957583,2.77838403
-0.69334667,6.58793961,0.47290187,0.73581634,1.44735926,1.70954730,0.08380052,0.07628868,2.75726979
-0.68734367,6.44138122,0.44593793,0.73792145,1.47119412,1.64534842,0.07597575,0.07301845,2.74027226
-0.68134067,6.29602039,0.41865442,0.73898314,1.49930559,1.58079291,0.06863171,0.06975039,2.72753300
-0.67533767,6.15271644,0.39126214,0.73903801,1.53173974,1.51619932,0.06177204,0.06647364,2.71929392
-0.66933467,6.01253899,0.36397042,0.73818632,1.56860140,1.45192280,0.05539531,0.06318143,2.71586759
-0.66333167,5.87670943,0.33698296,0.73658731,1.61003272,1.38834261,0.04949539,0.05987128,2.71760187
-0.65732866,5.74653324,0.31049383,0.73445106,1.65618703,1.32584854,0.04406198,0.05654487,2.72484082
-0.65132566,5.62332615,0.28468390,0.73202727,1.70719903,1.26482684,0.03908107,0.05320790,2.73788395
-0.64532266,5.50833808,0.25971756,0.72959128,1.76315286,1.20564627,0.03453555,0.04986968,2.75694587
-0.63931966,5.40267840,0.23574021,0.72742814,1.82404979,1.14864495,0.03040579,0.04654271,2.78211868
-0.63331666,5.30724664,0.21287617,0.72581537,1.88977729,1.09411872,0.02667017,0.04324205,2.81333930
-0.62731366,5.22267223,0.19122739,0.72500543,1.96008156,1.04231141,0.02330568,0.03998464,2.85036378
-0.62131066,5.14926668,0.17087277,0.72520884,2.03454524,0.99340747,0.02028841,0.03678860,2.89275020
-0.61530765,5.08699102,0.15186813,0.72657879,2.11257208,0.94752741,0.01759399,0.03367251,2.93985180
-0.60930465,5.03544045,0.13424678,0.72919838,2.19337999,0.90472612,0.01519803,0.03065463,2.99082089
-0.60330165,4.99384752,0.11802066,0.73307098,2.27600347,0.86499408,0.01307643,0.02775228,3.04462416
-0.59729865,4.96110404,0.10318190,0.73811459,2.35930596,0.82826142,0.01120570,0.02498122,3.10006898
-0.59129565,4.93580088,0.08970477,0.74416037,2.44200221,0.79440460,0.00956317,0.02235516,3.15583980
-0.58529265,4.91628395,0.07754792,0.75095573,2.52269007,0.76325519,0.00812719,0.01988537,3.21054331
-0.57928964,4.90072368,0.06665671,0.75817175,2.59989060,0.73461032,0.00687722,0.01758045,3.26276026
-0.57328664,4.88719451,0.05696579,0.76541465,2.67209491,0.70824435,0.00579396,0.01544612,3.31110142
-0.56728364,4.87376030,0.04840149,0.77224083,2.73781563,0.68392088,0.00485940,0.01348529,3.35426511
-0.56128064,4.85856122,0.04088426,0.77817468,2.79564060,0.66140467,0.00405683,0.01169808,3.39109307
-0.55527764,4.83989749,0.03433089,0.78272818,2.84428608,0.64047274,0.00337085,0.01008203,3.42062188
-0.54927464,4.81630544,0.02865663,0.78542157,2.88264685,0.62092410,0.00278734,0.00863237,3.44212678
-0.54327164,4.78662176,0.02377695,0.78580368,2.90984052,0.60258770,0.00229344,0.00734232,3.45515569
-0.53726863,4.75003245,0.01960913,0.78347126,2.92524357,0.58532805,0.00187751,0.00620345,3.45955087
-0.53126563,4.70610367,0.01607358,0.77808605,2.92851730,0.56904841,0.00152906,0.00520603,3.45545709
-0.52526263,4.65479282,0.01309483,0.76938912,2.91962200,0.55369144,0.00123870,0.00433946,3.44331522
-0.51925963,4.59643920,0.01060235,0.75721143,2.89881858,0.53923721,0.00099806,0.00359253,3.42384120
-0.51325663,4.53173461,0.00853103,0.74148062,2.86665733,0.52569886,0.00079975,0.00295383,3.39799126
-0.50725363,4.46167562,0.00682151,0.72222340,2.82395441,0.51311623,0.00063725,0.00241201,3.36691468
-0.50125063,4.38749999,0.00542028,0.69956387,2.77175702,0.50154774,0.00050487,0.00195598,3.33189637
-0.49524762,4.31061080,0.00427966,0.67371783,2.71129918,0.49106116,0.00039767,0.00157520,3.29429209
-0.48924462,4.23249233,0.00335758,0.64498352,2.64395019,0.48172376,0.00031139,0.00125973,3.25545947
-0.48324162,4.15462244,0.00261733,0.61372943,2.57115846,0.47359238,0.00024237,0.00100044,3.21668835
-0.47723862,4.07838611,0.00202716,0.58037986,2.49439360,0.46670415,0.00018751,0.00078898,3.17913414
-0.47123562,4.00499489,0.00155993,0.54539898,2.41508949,0.46106817,0.00014419,0.00061788,3.14375756
-0.46523262,3.93541661,0.00119259,0.50927426,2.33459130,0.45665893,0.00011020,0.00048054,3.11127405
-0.45922961,3.87031899,0.00090580,0.47249997,2.25410879,0.45341151,0.00008372,0.00037116,3.08211544
-0.45322661,3.81003027,0.00068348,0.43556155,2.17467815,0.45121915,0.00006322,0.00028476,3.05640606
-0.44722361,3.75451856,0.00051232,0.39892145,2.09713388,0.44993316,0.00004749,0.00021707,3.03395438
-0.44122061,3.70339109,0.00038150,0.36300691,2.02209171,0.44936525,0.00003551,0.00016453,3.01426079
-0.43521761,3.65591295,0.00028220,0.32820011,1.94994294,0.44929212,0.00002649,0.00012416,2.99654105
-0.42921461,3.61104414,0.00020736,0.29483085,1.88085995,0.44946218,0.00001978,0.00009351,2.97976411
-0.42321161,3.56749268,0.00015137,0.26317184,1.81481196,0.44960398,0.00001491,0.00007063,2.96270231
-0.41720860,3.52378069,0.00010978,0.23343654,1.75158981,0.44943591,0.00001150,0.00005397,2.94399138
-0.41120560,3.47831965,0.00007911,0.20577939,1.69083780,0.44867670,0.00000928,0.00004237,2.92219694
-0.40520260,3.42949091,0.00005667,0.18029816,1.63209066,0.44705622,0.00000808,0.00003496,2.89588425
-0.39919960,3.37572692,0.00004039,0.15703803,1.57481331,0.44432600,0.00000781,0.00003119,2.86368747
-0.39319660,3.31558922,0.00002868,0.13599710,1.51844130,0.44026895,0.00000846,0.00003079,2.82437516
-0.38719360,3.24783920,0.00002037,0.11713284,1.46241961,0.43470790,0.00001011,0.00003372,2.77690877
-0.38119060,3.17149829,0.00001456,0.10036924,1.40623808,0.42751241,0.00001292,0.00004023,2.72049142
-0.37518759,3.08589511,0.00001059,0.08560410,1.34946178,0.41860380,0.00001714,0.00005083,2.65460500
-0.36918459,2.99069759,0.00000801,0.07271639,1.29175512,0.40795803,0.00002315,0.00006633,2.57903398
-0.36318159,2.88592929,0.00000647,0.06157322,1.23289903,0.39560637,0.00003145,0.00008785,2.49387551
-0.35717859,2.77196984,0.00000577,0.05203624,1.17280082,0.38163408,0.00004272,0.00011691,2.39953573
-0.35117559,2.64954042,0.00000576,0.04396752,1.11149685,0.36617708,0.00005780,0.00015544,2.29671326
