energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
1.01750875,1.66266730,0.41185841,0.05358232,0.03583738,0.21102263,0.40265286,0.59658919,0.03066740,0.71479751
1.02351176,1.59812597,0.39129608,0.05177903,0.03179829,0.20393885,0.37870993,0.57297936,0.02724677,0.69978168
1.02951476,1.54018194,0.37407247,0.05005657,0.02840046,0.19838738,0.35772052,0.55178710,0.02439880,0.68403606
1.03551776,1.48850657,0.36006252,0.04840970,0.02563203,0.19421926,0.33964629,0.53287159,0.02210506,0.66772437
1.04152076,1.44276689,0.34914021,0.04683462,0.02347532,0.19127943,0.32443249,0.51608982,0.02034423,0.65103344
1.04752376,1.40263809,0.34117960,0.04532900,0.02190789,0.18941216,0.31201063,0.50130255,0.01909278,0.63416674
1.05352676,1.36781151,0.33605431,0.04389189,0.02090347,0.18846567,0.30229990,0.48837853,0.01832550,0.61733697
1.05952976,1.33799793,0.33363574,0.04252352,0.02043271,0.18829579,0.29520743,0.47719689,0.01801586,0.60075792
1.06553277,1.31292654,0.33379020,0.04122506,0.02046365,0.18876856,0.29062762,0.46764775,0.01813619,0.58463620
1.07153577,1.29233991,0.33637512,0.03999819,0.02096209,0.18976176,0.28844050,0.45963103,0.01865776,0.56916291
1.07753877,1.27598580,0.34123485,0.03884478,0.02189169,0.19116547,0.28850972,0.45305399,0.01955065,0.55450593
1.08354177,1.26360666,0.34819637,0.03776641,0.02321399,0.19288165,0.29068017,0.44782751,0.02078359,0.54080296
1.08954477,1.25492808,0.35706528,0.03676396,0.02488833,0.19482297,0.29477575,0.44386180,0.02232372,0.52815579
1.09554777,1.24964708,0.36762253,0.03583729,0.02687169,0.19691115,0.30059759,0.44106170,0.02413639,0.51662608
1.10155078,1.24742157,0.37962229,0.03498486,0.02911860,0.19907478,0.30792294,0.43932224,0.02618490,0.50623273
1.10755378,1.24786204,0.39279118,0.03420355,0.03158108,0.20124724,0.31650512,0.43852478,0.02843048,0.49695127
1.11355678,1.25052632,0.40682924,0.03348849,0.03420869,0.20336452,0.32607471,0.43853409,0.03083224,0.48871496
1.11955978,1.25491820,0.42141270,0.03283309,0.03694873,0.20536351,0.33634201,0.43919677,0.03334737,0.48141799
1.12556278,1.26049040,0.43619867,0.03222909,0.03974667,0.20718068,0.34700106,0.44034120,0.03593150,0.47492031
1.13156578,1.26665202,0.45083164,0.03166683,0.04254662,0.20875147,0.35773488,0.44177910,0.03853925,0.46905412
1.13756878,1.27278036,0.46495159,0.03113547,0.04529218,0.21001025,0.36822204,0.44330877,0.04112494,0.46363162
1.14357179,1.27823676,0.47820351,0.03062348,0.04792732,0.21089117,0.37814426,0.44471991,0.04364354,0.45845373
1.14957479,1.28238564,0.49024791,0.03011904,0.05039744,0.21132951,0.38719467,0.44579973,0.04605167,0.45331930
1.15557779,1.28461594,0.50077170,0.02961053,0.05265057,0.21126373,0.39508654,0.44634013,0.04830878,0.44803450
1.16158079,1.28436368,0.50949920,0.02908711,0.05463858,0.21063796,0.40156187,0.44614558,0.05037838,0.44242180
1.16758379,1.28113456,0.51620251,0.02853913,0.05631836,0.20940472,0.40639962,0.44504111,0.05222920,0.43632817
1.17358679,1.27452524,0.52071077,0.02795862,0.05765305,0.20752776,0.40942301,0.44288022,0.05383632,0.42963211
1.17958979,1.26424208,0.52291786,0.02733969,0.05861299,0.20498481,0.41050564,0.43955197,0.05518223,0.42224917
1.18559280,1.25011630,0.52278800,0.02667876,0.05917660,0.20176993,0.40957597,0.43498702,0.05625757,0.41413566
1.19159580,1.23211452,0.52035906,0.02597478,0.05933100,0.19789550,0.40661998,0.42916221,0.05706178,0.40529040
1.19759880,1.21034419,0.51574318,0.02522931,0.05907234,0.19339343,0.40168188,0.42210341,0.05760333,0.39575447
1.20360180,1.18505329,0.50912474,0.02444641,0.05840591,0.18831575,0.39486269,0.41388636,0.05789973,0.38560892
1.20960480,1.15662449,0.50075564,0.02363254,0.05734587,0.18273432,0.38631682,0.40463558,0.05797714,0.37497070
1.21560780,1.12556377,0.49094807,0.02279620,0.05591479,0.17673978,0.37624676,0.39452126,0.05786976,0.36398689
1.22161081,1.09248413,0.48006508,0.02194764,0.05414279,0.17043970,0.36489606,0.38375431,0.05761874,0.35282775
1.22761381,1.05808514,0.46850927,0.02109837,0.05206663,0.16395603,0.35254105,0.37257985,0.05727102,0.34167870
1.23361681,1.02312929,0.45671012,0.02026072,0.04972840,0.15742199,0.33948144,0.36126928,0.05687773,0.33073193
1.23961981,0.98841615,0.44511051,0.01944725,0.04717427,0.15097848,0.32603047,0.35011150,0.05649256,0.32017785
1.24562281,0.95475575,0.43415281,0.01867032,0.04445305,0.14477026,0.31250477,0.33940353,0.05616998,0.31019694
1.25162581,0.92294194,0.42426534,0.01794156,0.04161472,0.13894195,0.29921451,0.32944101,0.05596339,0.30095225
1.25762881,0.89372725,0.41584938,0.01727145,0.03870910,0.13363408,0.28645424,0.32050886,0.05592334,0.29258309
1.26363182,0.86779989,0.40926750,0.01666894,0.03578452,0.12897928,0.27449452,0.31287258,0.05609582,0.28519990
1.26963482,0.84576376,0.40483328,0.01614116,0.03288663,0.12509884,0.26357488,0.30677039,0.05652075,0.27888076
1.27563782,0.82812223,0.40280294,0.01569318,0.03005743,0.12209956,0.25389818,0.30240646,0.05723062,0.27366937
1.28164082,0.81526568,0.40336887,0.01532797,0.02733447,0.12007115,0.24562641,0.29994543,0.05824949,0.26957471
1.28764382,0.80746331,0.40665531,0.01504627,0.02475022,0.11908399,0.23887809,0.29950822,0.05959215,0.26657217
1.29364682,0.80485897,0.41271597,0.01484674,0.02233170,0.11918756,0.23372724,0.30116925,0.06126369,0.26460595
1.29964982,0.80747070,0.42153379,0.01472601,0.02010027,0.12040930,0.23020365,0.30495496,0.06325931,0.26359272
1.30565283,0.81519379,0.43302232,0.01467891,0.01807165,0.12275389,0.22829453,0.31084350,0.06556447,0.26342597
1.31165583,0.82780675,0.44702885,0.01469873,0.01625606,0.12620314,0.22794724,0.31876565,0.06815525,0.26398101
1.31765883,0.84497972,0.46333890,0.01477744,0.01465854,0.13071618,0.22907287,0.32860660,0.07099905,0.26512022
1.32366183,0.86628472,0.48168182,0.01490600,0.01327934,0.13623009,0.23155052,0.34020862,0.07405542,0.26669823
1.32966483,0.89120742,0.50173736,0.01507467,0.01211443,0.14266096,0.23523215,0.35337446,0.07727710,0.26856689
1.33566783,0.91915983,0.52314292,0.01527328,0.01115608,0.14990518,0.23994759,0.36787132,0.08061121,0.27057972
1.34167084,0.94949363,0.54550138,0.01549150,0.01039340,0.15784126,0.24550985,0.38343533,0.08400051,0.27259576
1.34767384,0.98151402,0.56838924,0.01571908,0.00981300,0.16633182,0.25172035,0.39977657,0.08738477,0.27448275
1.35367684,1.01449372,0.59136517,0.01594609,0.00939956,0.17522612,0.25837416,0.41658443,0.09070209,0.27611948
1.35967984,1.04768727,0.61397864,0.01616307,0.00913646,0.18436281,0.26526502,0.43353347,0.09389032,0.27739749
1.36568284,1.08034544,0.63577880,0.01636122,0.00900630,0.19357313,0.27219028,0.45028963,0.09688840,0.27822213
1.37168584,1.11172983,0.65632341,0.01653253,0.00899147,0.20268446,0.27895554,0.46651688,0.09963769,0.27851309
1.37768884,1.14112763,0.67518780,0.01666986,0.00907464,0.21152411,0.28537910,0.48188412,0.10208324,0.27820446
1.38369185,1.16786648,0.69197385,0.01676708,0.00923922,0.21992350,0.29129615,0.49607251,0.10417497,0.27724459
1.38969485,1.19132931,0.70631883,0.01681909,0.00946977,0.22772236,0.29656269,0.50878283,0.10586879,0.27559582
1.39569785,1.21096889,0.71790393,0.01682191,0.00975238,0.23477317,0.30105906,0.51974293,0.10712760,0.27323408
1.40170085,1.22632186,0.72646242,0.01677275,0.01007496,0.24094536,0.30469313,0.52871497,0.10792218,0.27014869
1.40770385,1.23702175,0.73178714,0.01667003,0.01042752,0.24612946,0.30740295,0.53550227,0.10823192,0.26634209
1.41370685,1.24281054,0.73373701,0.01651341,0.01080234,0.25024069,0.30915884,0.53995546,0.10804536,0.26182983
1.41970985,1.24354817,0.73224254,0.01630386,0.01119408,0.25322213,0.30996481,0.54197760,0.10736063,0.25664056
1.42571286,1.23921952,0.72730975,0.01604359,0.01159986,0.25504701,0.30985906,0.54152815,0.10618554,0.25081603
1.43171586,1.22993821,0.71902246,0.01573613,0.01201914,0.25572026,0.30891365,0.53862533,0.10453759,0.24441109
1.43771886,1.21594687,0.70754274,0.01538624,0.01245367,0.25527889,0.30723311,0.53334678,0.10244362,0.23749354
1.44372186,1.19761340,0.69310914,0.01499989,0.01290719,0.25379134,0.30495198,0.52582832,0.09993924,0.23014365
1.44972486,1.17542324,0.67603291,0.01458414,0.01338512,0.25135568,0.30223119,0.51626072,0.09706806,0.22245350
1.45572786,1.14996734,0.65669187,0.01414706,0.01389421,0.24809665,0.29925344,0.50488452,0.09388061,0.21452578
1.46173087,1.12192635,0.63552234,0.01369760,0.01444200,0.24416163,0.29621752,0.49198301,0.09043312,0.20647224
1.46773387,1.09205119,0.61300898,0.01324535,0.01503634,0.23971568,0.29333180,0.47787355,0.08678603,0.19841167
1.47373687,1.06114074,0.58967307,0.01280043,0.01568477,0.23493574,0.29080702,0.46289754,0.08300247,0.19046743
1.47973987,1.03001741,0.56605937,0.01237322,0.01639397,0.23000439,0.28884869,0.44740941,0.07914658,0.18276469
1.48574287,0.99950140,0.54272210,0.01197417,0.01716912,0.22510324,0.28764929,0.43176514,0.07528186,0.17542733
1.49174587,0.97038488,0.52021043,0.01161351,0.01801340,0.22040625,0.28738070,0.41631059,0.07146953,0.16857469
1.49774887,0.94340683,0.49905391,0.01130110,0.01892749,0.21607343,0.28818706,0.40137039,0.06776701,0.16231832
1.50375188,0.91922984,0.47974841,0.01104611,0.01990916,0.21224501,0.29017851,0.38723762,0.06422657,0.15675879
1.50975488,0.89841961,0.46274299,0.01085687,0.02095298,0.20903635,0.29342593,0.37416485,0.06089413,0.15198280
1.51575788,0.88142811,0.44842799,0.01074069,0.02205021,0.20653399,0.29795716,0.36235685,0.05780842,0.14806060
1.52176088,0.86858090,0.43712495,0.01070364,0.02318875,0.20479282,0.30375473,0.35196528,0.05500031,0.14504391
1.52776388,0.86006920,0.42907836,0.01075044,0.02435332,0.20383452,0.31075531,0.34308555,0.05249251,0.14296436
1.53376688,0.85594683,0.42444973,0.01088435,0.02552576,0.20364747,0.31885092,0.33575589,0.05029951,0.14183260
1.53976988,0.85613202,0.42331383,0.01110709,0.02668551,0.20418795,0.32789190,0.32995864,0.04842781,0.14163794
1.54577289,0.86041402,0.42565748,0.01141877,0.02781015,0.20538268,0.33769154,0.32562372,0.04687644,0.14234873
1.55177589,0.86846385,0.43138052,0.01181788,0.02887613,0.20713253,0.34803215,0.32263392,0.04563763,0.14391322
1.55777889,0.87984888,0.44029914,0.01230128,0.02985956,0.20931723,0.35867239,0.32083178,0.04469767,0.14626105
1.56378189,0.89405028,0.45215136,0.01286420,0.03073698,0.21180089,0.36935550,0.32002782,0.04403792,0.14930514
1.56978489,0.91048275,0.46660431,0.01350030,0.03148623,0.21443801,0.37981808,0.32000951,0.04363584,0.15294402
1.57578789,0.92851556,0.48326328,0.01420173,0.03208722,0.21707981,0.38979913,0.32055077,0.04346603,0.15706441
1.58179090,0.94749414,0.50168216,0.01495919,0.03252267,0.21958055,0.39904893,0.32142150,0.04350130,0.16154403
1.58779390,0.96676132,0.52137494,0.01576205,0.03277871,0.22180355,0.40733733,0.32239675,0.04371362,0.16625452
1.59379690,0.98567754,0.54182799,0.01659849,0.03284543,0.22362676,0.41446126,0.32326518,0.04407497,0.17106440
1.59979990,1.00363945,0.56251288,0.01745562,0.03271714,0.22494750,0.42025108,0.32383652,0.04455811,0.17584200
1.60580290,1.02009619,0.58289925,0.01831969,0.03239263,0.22568637,0.42457557,0.32394779,0.04513716,0.18045826
1.61180590,1.03456314,0.60246751,0.01917632,0.03187512,0.22579007,0.42734545,0.32346808,0.04578810,0.18478947
1.61780890,1.04663271,0.62072106,0.02001069,0.03117210,0.22523306,0.42851522,0.32230178,0.04648910,0.18871968
1.62381191,1.05598210,0.63719767,0.02080787,0.03029506,0.22401806,0.42808341,0.32039026,0.04722073,0.19214305
1.62981491,1.06237787,0.65147980,0.02155311,0.02925898,0.22217534,0.42609131,0.31771194,0.04796609,0.19496574
1.63581791,1.06567747,0.66320357,0.02223212,0.02808180,0.21976092,0.42262007,0.31428097,0.04871080,0.19710770
1.64182091,1.06582785,0.67206614,0.02283148,0.02678378,0.21685371,0.41778669,0.31014446,0.04944291,0.19850400
1.64782391,1.06286124,0.67783142,0.02333890,0.02538679,0.21355180,0.41173869,0.30537861,0.05015281,0.19910587
1.65382691,1.05688854,0.68033387,0.02374360,0.02391360,0.20996797,0.40464807,0.30008388,0.05083299,0.19888139
1.65982991,1.04809046,0.67948034,0.02403656,0.02238722,0.20622474,0.39670453,0.29437938,0.05147781,0.19781574
1.66583292,1.03670688,0.67524999,0.02421083,0.02083020,0.20244898,0.38810833,0.28839679,0.05208329,0.19591111
1.67183592,1.02302478,0.66769225,0.02426171,0.01926409,0.19876652,0.37906311,0.28227402,0.05264672,0.19318615
1.67783892,1.00736518,0.65692293,0.02418690,0.01770892,0.19529678,0.36976877,0.27614888,0.05316640,0.18967507
1.68384192,0.99006946,0.64311869,0.02398657,0.01618282,0.19214771,0.36041478,0.27015298,0.05364128,0.18542633
1.68984492,0.97148561,0.62651009,0.02366338,0.01470169,0.18941121,0.35117405,0.26440611,0.05407063,0.18050099
1.69584792,0.95195490,0.60737337,0.02322236,0.01327907,0.18715928,0.34219768,0.25901121,0.05445371,0.17497077
1.70185093,0.93179929,0.58602145,0.02267077,0.01192599,0.18544093,0.33361053,0.25405022,0.05478938,0.16891584
1.70785393,0.91131023,0.56279436,0.02201784,0.01065105,0.18428004,0.32550803,0.24958094,0.05507589,0.16242249
1.71385693,0.89073921,0.53804951,0.02127451,0.00946046,0.18367421,0.31795409,0.24563493,0.05531057,0.15558072
1.71985993,0.87029041,0.51215220,0.02045304,0.00835824,0.18359478,0.31098029,0.24221658,0.05548968,0.14848181
1.72586293,0.85011587,0.48546661,0.01956666,0.00734641,0.18398780,0.30458633,0.23930342,0.05560831,0.14121606
1.73186593,0.83031331,0.45834781,0.01862918,0.00642527,0.18477615,0.29874177,0.23684760,0.05566038,0.13387072
1.73786893,0.81092681,0.43113480,0.01765456,0.00559370,0.18586256,0.29338897,0.23477846,0.05563880,0.12652822
1.74387194,0.79195039,0.40414507,0.01665658,0.00484941,0.18713354,0.28844701,0.23300625,0.05553569,0.11926475
1.74987494,0.77333421,0.37767069,0.01564852,0.00418930,0.18846399,0.28381672,0.23142664,0.05534282,0.11214932
1.75587794,0.75499342,0.35197612,0.01464283,0.00360971,0.18972232,0.27938634,0.22992598,0.05505210,0.10524323
1.76188094,0.73681901,0.32729771,0.01365095,0.00310672,0.19077598,0.27503775,0.22838712,0.05465620,0.09860004
1.76788394,0.71869033,0.30384483,0.01268312,0.00267643,0.19149697,0.27065303,0.22669543,0.05414932,0.09226602
1.77388694,0.70048877,0.28180259,0.01174835,0.00231515,0.19176734,0.26612105,0.22474490,0.05352792,0.08628096
1.77988994,0.68211177,0.26133587,0.01085435,0.00201967,0.19148429,0.26134379,0.22244398,0.05279157,0.08067945
1.78589295,0.66348665,0.24259441,0.01000758,0.00178742,0.19056470,0.25624228,0.21972097,0.05194373,0.07549240
1.79189595,0.64458357,0.22571877,0.00921338,0.00161664,0.18894898,0.25076171,0.21652871,0.05099249,0.07074879
1.79789895,0.62542695,0.21084663,0.00847607,0.00150651,0.18660398,0.24487572,0.21284835,0.04995118,0.06647751
1.80390195,0.60610474,0.19811928,0.00779915,0.00145729,0.18352491,0.23858952,0.20869211,0.04883888,0.06270925
1.80990495,0.58677522,0.18768773,0.00718545,0.00147036,0.17973615,0.23194177,0.20410479,0.04768074,0.05947830
1.81590795,0.56767077,0.17971820,0.00663738,0.00154831,0.17529104,0.22500523,0.19916411,0.04650801,0.05682409
1.82191096,0.54909851,0.17439659,0.00615703,0.00169491,0.17027052,0.21788599,0.19397972,0.04535796,0.05479253
1.82791396,0.53143757,0.17193150,0.00574640,0.00191514,0.16478076,0.21072143,0.18869100,0.04427342,0.05343689
1.83391696,0.51513314,0.17255568,0.00540751,0.00221510,0.15894995,0.20367692,0.18346365,0.04330214,0.05281830
1.83991996,0.50068730,0.17652546,0.00514247,0.00260189,0.15292427,0.19694139,0.17848528,0.04249586,0.05300572
1.84592296,0.48864693,0.18411815,0.00495356,0.00308346,0.14686325,0.19072194,0.17395999,0.04190915,0.05407535
1.85192596,0.47958903,0.19562711,0.00484320,0.00366841,0.14093475,0.18523759,0.17010224,0.04159799,0.05610948
1.85792896,0.47410391,0.21135469,0.00481392,0.00436569,0.13530966,0.18071245,0.16713020,0.04161817,0.05919478
1.86393197,0.47277666,0.23160286,0.00486828,0.00518430,0.13015655,0.17736855,0.16525865,0.04202357,0.06342009
1.86993497,0.47616750,0.25666191,0.00500871,0.00613292,0.12563644,0.17541833,0.16469182,0.04286426,0.06887360
1.87593797,0.48479160,0.28679736,0.00523733,0.00721946,0.12189790,0.17505734,0.16561623,0.04418456,0.07563968
1.88194097,0.49909901,0.32223557,0.00555579,0.00845063,0.11907249,0.17645710,0.16819383,0.04602112,0.08379539
1.88794397,0.51945526,0.36314856,0.00596500,0.00983145,0.11727081,0.17975842,0.17255570,0.04840104,0.09340671
1.89394697,0.54612345,0.40963856,0.00646495,0.01136477,0.11657926,0.18506545,0.17879632,0.05134010,0.10452468
1.89994997,0.57924837,0.46172315,0.00705444,0.01305080,0.11705746,0.19244059,0.18696887,0.05484123,0.11718173
1.90595298,0.61884338,0.51932158,0.00773091,0.01488667,0.11873657,0.20190040,0.19708155,0.05889321,0.13138809
1.91195598,0.66478058,0.58224318,0.00849024,0.01686608,0.12161839,0.21341282,0.20909507,0.06346974,0.14712875
1.91795898,0.71678495,0.65017859,0.00932663,0.01897898,0.12567540,0.22689571,0.22292168,0.06852895,0.16436094
1.92396198,0.77443282,0.72269447,0.01023252,0.02121142,0.13085164,0.24221687,0.23842552,0.07401325,0.18301240
1.92996498,0.83715503,0.79923238,0.01119853,0.02354548,0.13706448,0.25919563,0.25542462,0.07984988,0.20298052
1.93596798,0.90424505,0.87911224,0.01221359,0.02595936,0.14420716,0.27760601,0.27369440,0.08595185,0.22413249
1.94197099,0.97487192,0.96154058,0.01326498,0.02842764,0.15215209,0.29718149,0.29297270,0.09221946,0.24630645
1.94797399,1.04809793,1.04562363,0.01433861,0.03092164,0.16075472,0.31762116,0.31296619,0.09854245,0.26931380
1.95397699,1.12290052,1.13038506,0.01541922,0.03341002,0.16985805,0.33859729,0.33335805,0.10480247,0.29294247
1.95997999,1.19819779,1.21478777,0.01649077,0.03585942,0.17929734,0.35976393,0.35381661,0.11087617,0.31696111
1.96598299,1.27287677,1.29775902,0.01753681,0.03823527,0.18890516,0.38076637,0.37400466,0.11663844,0.34112410
1.97198599,1.34582331,1.37821798,0.01854089,0.04050271,0.19851630,0.40125101,0.39358913,0.12196606,0.36517706
1.97798899,1.41595250,1.45510440,0.01948707,0.04262748,0.20797262,0.42087543,0.41225069,0.12674127,0.38886278
1.98399200,1.48223826,1.52740736,0.02036029,0.04457691,0.21712739,0.43931805,0.42969294,0.13085541,0.41192712
1.98999500,1.54374090,1.59419252,0.02114688,0.04632082,0.22584916,0.45628711,0.44565066,0.13421228,0.43412474
1.99599800,1.59963139,1.65462689,0.02183493,0.04783244,0.23402482,0.47152854,0.45989697,0.13673122,0.45522446
2.00200100,1.64921121,1.70799965,0.02241460,0.04908906,0.24156178,0.48483233,0.47224878,0.13834964,0.47501379
2.00800400,1.69192705,1.75373847,0.02287845,0.05007275,0.24838922,0.49603716,0.48257060,0.13902503,0.49330265
2.01400700,1.72737968,1.79142021,0.02322157,0.05077075,0.25445826,0.50503312,0.49077626,0.13873616,0.50992616
2.02001001,1.75532678,1.82077603,0.02344171,0.05117576,0.25974121,0.51176229,0.49682876,0.13748369,0.52474626
2.02601301,1.77567970,1.84169053,0.02353925,0.05128600,0.26422976,0.51621742,0.50073801,0.13528987,0.53765237
2.03201601,1.78849473,1.85419549,0.02351709,0.05110513,0.26793244,0.51843857,0.50255695,0.13219760,0.54856107
2.03801901,1.79395953,1.85845857,0.02338053,0.05064195,0.27087139,0.51850815,0.50237602,0.12826866,0.55741497
2.04402201,1.79237563,1.85476807,0.02313694,0.04990995,0.27307864,0.51654458,0.50031648,0.12358148,0.56418097
2.05002501,1.78413834,1.84351465,0.02279551,0.04892676,0.27459230,0.51269498,0.49652298,0.11822826,0.56884814
2.05602801,1.76971537,1.82517127,0.02236686,0.04771349,0.27545259,0.50712735,0.49115577,0.11231182,0.57142541
2.06203102,1.74962530,1.80027265,0.02186272,0.04629399,0.27569838,0.50002265,0.48438301,0.10594217,0.57193943
2.06803402,1.72441746,1.76939532,0.02129552,0.04469409,0.27536401,0.49156730,0.47637369,0.09923303,0.57043265
2.07403702,1.69465402,1.73313936,0.02067809,0.04294090,0.27447693,0.48194635,0.46729134,0.09229841,0.56696187
2.08004002,1.66089549,1.69211270,0.02002334,0.04106207,0.27305617,0.47133792,0.45728904,0.08524946,0.56159735
