energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-2.15207604,3.50697227,1.84612491,2.35117764,0.00944872,0.71990082,0.03239354,0.23737679,0.72769497,0.01839005
-2.14607304,3.51372056,1.87008502,2.35049354,0.00853586,0.72932579,0.03178800,0.23516481,0.73478587,0.01836605
-2.14007004,3.51707797,1.89109576,2.34793249,0.00766315,0.73774447,0.03107086,0.23296651,0.74091306,0.01832464
-2.13406703,3.51607640,1.90846527,2.34269391,0.00683722,0.74497791,0.03024903,0.23071971,0.74592498,0.01826310
-2.12806403,3.50973154,1.92149766,2.33395226,0.00606331,0.75085656,0.02933103,0.22835473,0.74968357,0.01817884
-2.12206103,3.49708385,1.92951934,2.32089367,0.00534526,0.75522488,0.02832663,0.22579804,0.75206808,0.01806956
-2.11605803,3.47724157,1.93190698,2.30275392,0.00468560,0.75794590,0.02724657,0.22297617,0.75297838,0.01793322
-2.11005503,3.44942350,1.92811565,2.27885598,0.00408563,0.75890559,0.02610228,0.21981972,0.75233802,0.01776825
-2.10405203,3.41299939,1.91770595,2.24864514,0.00354556,0.75801690,0.02490561,0.21626727,0.75009646,0.01757350
-2.09804902,3.36752605,1.90036861,2.21172007,0.00306473,0.75522317,0.02366858,0.21226906,0.74623076,0.01734839
-2.09204602,3.31277730,1.87594550,2.16785830,0.00264170,0.75050082,0.02240321,0.20779020,0.74074637,0.01709292
-2.08604302,3.24876639,1.84444582,2.11703484,0.00227451,0.74386127,0.02112131,0.20281321,0.73367715,0.01680769
-2.08004002,3.17575995,1.80605685,2.05943332,0.00196083,0.73535183,0.01983439,0.19733998,0.72508470,0.01649392
-2.07403702,3.09428295,1.76114868,1.99544919,0.00169813,0.72505580,0.01855353,0.19139285,0.71505697,0.01615348
-2.06803402,3.00511470,1.71027275,1.92568514,0.00148383,0.71309159,0.01728931,0.18501491,0.70370636,0.01578881
-2.06203102,2.90927637,1.65415450,1.85093919,0.00131546,0.69961103,0.01605172,0.17826954,0.69116749,0.01540292
-2.05602801,2.80801096,1.59368033,1.77218638,0.00119075,0.68479697,0.01485020,0.17123907,0.67759470,0.01499935
-2.05002501,2.70275675,1.52987984,1.69055511,0.00110772,0.66886025,0.01369350,0.16402289,0.66315957,0.01458209
-2.04402201,2.59511579,1.46390407,1.60729943,0.00106473,0.65203628,0.01258977,0.15673488,0.64804846,0.01415550
-2.03801901,2.48681890,1.39700084,1.52376885,0.00106054,0.63458117,0.01154645,0.14950041,0.63246019,0.01372431
-2.03201601,2.37968847,1.33048812,1.44137676,0.00109425,0.61676769,0.01057033,0.14245299,0.61660405,0.01329346
-2.02601301,2.27560058,1.26572664,1.36156888,0.00116532,0.59888106,0.00966748,0.13573072,0.60069783,0.01286811
-2.02001001,2.17644747,1.20409243,1.28579287,0.00127351,0.58121463,0.00884327,0.12947264,0.58496612,0.01245352
-2.01400700,2.08410123,1.14695022,1.21546968,0.00141879,0.56406545,0.00810236,0.12381513,0.56963855,0.01205499
-2.00800400,2.00037931,1.09562818,1.15196743,0.00160123,0.54772975,0.00744864,0.11888838,0.55494787,0.01167778
-2.00200100,1.92701208,1.05139438,1.09657795,0.00182094,0.53249829,0.00688527,0.11481317,0.54112777,0.01132706
-1.99599800,1.86561262,1.01543523,1.05049607,0.00207789,0.51865146,0.00641460,0.11169781,0.52841020,0.01100779
-1.98999500,1.81764853,0.98883583,1.01480140,0.00237184,0.50645424,0.00603822,0.10963549,0.51702210,0.01072467
-1.98399200,1.78441556,0.97256208,0.99044239,0.00270215,0.49615089,0.00575689,0.10870191,0.50718133,0.01048201
-1.97798899,1.76701290,0.96744450,0.97822215,0.00306770,0.48795936,0.00557055,0.10895335,0.49909195,0.01028363
-1.97198599,1.76631989,0.97416338,0.97878567,0.00346675,0.48206570,0.00547830,0.11042513,0.49293870,0.01013277
-1.96598299,1.78297414,0.99323520,0.99260814,0.00389688,0.47861821,0.00547842,0.11313041,0.48888088,0.01003198
-1.95997999,1.81735136,1.02500016,1.01998407,0.00435486,0.47772192,0.00556835,0.11705954,0.48704586,0.00998297
-1.95397699,1.86954722,1.06961086,1.06101737,0.00483666,0.47943333,0.00574471,0.12217973,0.48752243,0.00998655
-1.94797399,1.93936185,1.12702238,1.11561232,0.00533740,0.48375572,0.00600334,0.12843525,0.49035439,0.01004248
-1.94197099,2.02628811,1.19698400,1.18346610,0.00585138,0.49063549,0.00633932,0.13574805,0.49553470,0.01014945
-1.93596798,2.12950434,1.27903320,1.26406322,0.00637215,0.49995959,0.00674704,0.14401891,0.50300066,0.01030497
-1.92996498,2.24787301,1.37249249,1.35667278,0.00689261,0.51155450,0.00722029,0.15312902,0.51263054,0.01050538
-1.92396198,2.37994618,1.47646981,1.46034922,0.00740512,0.52518691,0.00775233,0.16294212,0.52424188,0.01074582
-1.91795898,2.52397892,1.58986320,1.57393754,0.00790168,0.54056641,0.00833602,0.17330707,0.53759199,0.01102034
-1.91195598,2.67795132,1.71137053,1.69608357,0.00837414,0.55735010,0.00896395,0.18406085,0.55238058,0.01132193
-1.90595298,2.83959967,1.83950471,1.82525014,0.00881441,0.57514935,0.00962856,0.19503204,0.56825493,0.01164269
-1.89994997,3.00645674,1.97261489,1.95973935,0.00921465,0.59353846,0.01032233,0.20604454,0.58481726,0.01197401
-1.89394697,3.17590074,2.10891371,2.09772106,0.00956757,0.61206512,0.01103791,0.21692157,0.60163439,0.01230675
-1.88794397,3.34521203,2.24651037,2.23726740,0.00986659,0.63026226,0.01176828,0.22748983,0.61824931,0.01263151
-1.88194097,3.51163605,2.38344913,2.37639264,0.01010610,0.64766099,0.01250689,0.23758358,0.63419421,0.01293888
-1.87593797,3.67245064,2.51775217,2.51309734,0.01028158,0.66380407,0.01324779,0.24704870,0.64900457,0.01321971
-1.86993497,3.82503536,2.64746585,2.64541554,0.01038981,0.67825938,0.01398572,0.25574635,0.66223366,0.01346539
-1.86393197,3.96694019,2.77070857,2.77146319,0.01042895,0.69063293,0.01471616,0.26355631,0.67346690,0.01366812
-1.85792896,4.09595099,2.88571879,2.88948618,0.01039858,0.70058066,0.01543540,0.27037970,0.68233532,0.01382111
-1.85192596,4.21014884,2.99090112,2.99790576,0.01029971,0.70781875,0.01614048,0.27614110,0.68852772,0.01391885
-1.84592296,4.30796074,3.08486855,3.09535954,0.01013479,0.71213173,0.01682915,0.28078984,0.69180079,0.01395719
-1.83991996,4.38819942,3.16647913,3.18073613,0.00990754,0.71337830,0.01749981,0.28430057,0.69198682,0.01393352
-1.83391696,4.45009038,3.23486516,3.25320191,0.00962288,0.71149443,0.01815130,0.28667290,0.68899874,0.01384678
-1.82791396,4.49328505,3.28945363,3.31221849,0.00928673,0.70649371,0.01878286,0.28793034,0.68283206,0.01369749
-1.82191096,4.51785925,3.32997678,3.35755009,0.00890583,0.69846490,0.01939386,0.28811836,0.67356396,0.01348768
-1.81590795,4.52429732,3.35647225,3.38926054,0.00848749,0.68756699,0.01998368,0.28730187,0.66134929,0.01322080
-1.80990495,4.51346251,3.36927262,3.40769980,0.00803940,0.67402186,0.02055154,0.28556211,0.64641402,0.01290152
-1.80390195,4.48655514,3.36898490,3.41348095,0.00756937,0.65810508,0.02109636,0.28299316,0.62904621,0.01253561
-1.79789895,4.44506061,3.35646070,3.40744851,0.00708513,0.64013518,0.02161659,0.27969822,0.60958515,0.01212967
-1.79189595,4.39068950,3.33275856,3.39063974,0.00659414,0.62046201,0.02211025,0.27578576,0.58840910,0.01169090
-1.78589295,4.32531283,3.29910021,3.36424077,0.00610335,0.59945472,0.02257478,0.27136590,0.56592223,0.01122687
-1.77988994,4.25089507,3.25682261,3.32953955,0.00561913,0.57748975,0.02300716,0.26654688,0.54254129,0.01074526
-1.77388694,4.16942795,3.20732815,3.28787779,0.00514711,0.55493954,0.02340393,0.26143212,0.51868268,0.01025368
-1.76788394,4.08286769,3.15203509,3.24060405,0.00469212,0.53216219,0.02376136,0.25611759,0.49475022,0.00975940
-1.76188094,3.99307811,3.09233038,3.18902979,0.00425812,0.50949247,0.02407557,0.25068987,0.47112430,0.00926921
-1.75587794,3.90178143,3.02952687,3.13439026,0.00384823,0.48723455,0.02434274,0.24522483,0.44815252,0.00878928
-1.74987494,3.81051829,2.96482646,3.07781141,0.00346473,0.46565632,0.02455934,0.23978683,0.42614222,0.00832503
-1.74387194,3.72061794,2.89929043,3.02028396,0.00310907,0.44498563,0.02472228,0.23442858,0.40535491,0.00788107
-1.73786893,3.63317871,2.83381786,2.96264508,0.00278201,0.42540821,0.02482918,0.22919149,0.38600270,0.00746116
-1.73186593,3.54905880,2.76913238,2.90556793,0.00248366,0.40706719,0.02487849,0.22410645,0.36824664,0.00706821
-1.72586293,3.46887662,2.70577733,2.84955868,0.00221357,0.39006401,0.02486964,0.21919488,0.35219682,0.00670430
-1.71985993,3.39301957,2.64411872,2.79496055,0.00197085,0.37446052,0.02480312,0.21447008,0.33791394,0.00637071
-1.71385693,3.32166007,2.58435526,2.74196392,0.00175428,0.36028192,0.02468049,0.20993859,0.32541230,0.00606798
-1.70785393,3.25477725,2.52653440,2.69062153,0.00156238,0.34752036,0.02450440,0.20560155,0.31466368,0.00579601
-1.70185093,3.19218271,2.47057292,2.64086745,0.00139352,0.33613888,0.02427846,0.20145602,0.30560204,0.00555413
-1.69584792,3.13354882,2.41628091,2.59253865,0.00124600,0.32607547,0.02400709,0.19749602,0.29812865,0.00534116
-1.68984492,3.07843814,2.36338755,2.54539791,0.00111812,0.31724717,0.02369539,0.19371341,0.29211743,0.00515550
-1.68384192,3.02633256,2.31156744,2.49915696,0.00100822,0.30955388,0.02334890,0.19009854,0.28742038,0.00499524
-1.67783892,2.97666124,2.26046618,2.45349875,0.00091476,0.30288196,0.02297335,0.18664063,0.28387281,0.00485819
-1.67183592,2.92882633,2.20972416,2.40809805,0.00083632,0.29710757,0.02257444,0.18332788,0.28129836,0.00474195
-1.66583292,2.88222607,2.15899777,2.36263968,0.00077165,0.29209959,0.02215759,0.18014753,0.27951366,0.00464398
-1.65982991,2.83627467,2.10797725,2.31683390,0.00071962,0.28772238,0.02172775,0.17708565,0.27833263,0.00456166
-1.65382691,2.79041897,2.05640091,2.27042856,0.00067930,0.28383826,0.02128920,0.17412701,0.27757039,0.00449229
-1.64782391,2.74415180,2.00406546,2.22321805,0.00064987,0.28030986,0.02084539,0.17125483,0.27704681,0.00443319
-1.64182091,2.69702218,1.95083247,2.17504890,0.00063065,0.27700238,0.02039888,0.16845071,0.27658967,0.00438169
-1.63581791,2.64864257,1.89663118,2.12582233,0.00062105,0.27378584,0.01995129,0.16569452,0.27603759,0.00433522
-1.62981491,2.59869355,1.84145792,2.07549394,0.00062056,0.27053733,0.01950328,0.16296461,0.27524256,0.00429128
-1.62381191,2.54692617,1.78537259,2.02407095,0.00062872,0.26714330,0.01905462,0.16023806,0.27407229,0.00424754
-1.61780890,2.49316240,1.72849277,1.97160737,0.00064507,0.26350187,0.01860430,0.15749110,0.27241227,0.00420184
-1.61180590,2.43729393,1.67098589,1.91819762,0.00066914,0.25952519,0.01815066,0.15469979,0.27016759,0.00415225
-1.60580290,2.37927973,1.61306015,1.86396908,0.00070040,0.25514166,0.01769156,0.15184068,0.26726448,0.00409708
-1.59979990,2.31914260,1.55495455,1.80907392,0.00073829,0.25029809,0.01722453,0.14889168,0.26365156,0.00403494
-1.59379690,2.25696498,1.49692875,1.75368092,0.00078212,0.24496162,0.01674703,0.14583285,0.25930085,0.00396476
-1.58779390,2.19288420,1.43925303,1.69796742,0.00083113,0.23912135,0.01625659,0.14264729,0.25420827,0.00388582
-1.58179090,2.12708745,1.38219879,1.64211198,0.00088444,0.23278951,0.01575098,0.13932183,0.24839391,0.00379775
-1.57578789,2.05980645,1.32602997,1.58628792,0.00094105,0.22600226,0.01522841,0.13584771,0.24190178,0.00370058
-1.56978489,1.99131205,1.27099546,1.53065798,0.00099989,0.21881983,0.01468765,0.13222103,0.23479914,0.00359471
-1.56378189,1.92190879,1.21732276,1.47537037,0.00105978,0.21132607,0.01412811,0.12844302,0.22717533,0.00348090
-1.55777889,1.85192947,1.16521295,1.42055604,0.00111947,0.20362741,0.01354993,0.12452011,0.21914018,0.00336030
-1.55177589,1.78172972,1.11483696,1.36632740,0.00117767,0.19585114,0.01295399,0.12046379,0.21082191,0.00323434
-1.54577289,1.71168264,1.06633299,1.31277815,0.00123307,0.18814303,0.01234192,0.11629023,0.20236462,0.00310479
-1.53976988,1.64217340,1.01980520,1.25998437,0.00128440,0.18066441,0.01171602,0.11201975,0.19392531,0.00297364
-1.53376688,1.57359390,0.97532330,1.20800632,0.00133042,0.17358871,0.01107926,0.10767609,0.18567064,0.00284309
-1.52776388,1.50633731,0.93292317,1.15689103,0.00137000,0.16709749,0.01043510,0.10328565,0.17777332,0.00271548
-1.52176088,1.44079267,0.89260805,1.10667526,0.00140211,0.16137624,0.00978745,0.09887654,0.17040830,0.00259320
-1.51575788,1.37733933,0.85435046,1.05738860,0.00142589,0.15660978,0.00914047,0.09447771,0.16374883,0.00247869
-1.50975488,1.31634148,0.81809462,1.00905657,0.00144068,0.15297766,0.00849852,0.09011805,0.15796240,0.00237430
-1.50375188,1.25814254,0.78375916,0.96170345,0.00144599,0.15064943,0.00786595,0.08582556,0.15320679,0.00228229
-1.49774887,1.20305983,0.75124029,0.91535472,0.00144157,0.14978013,0.00724704,0.08162663,0.14962613,0.00220473
-1.49174587,1.15137925,0.72041518,0.87003900,0.00142738,0.15050589,0.00664585,0.07754545,0.14734731,0.00214347
-1.48574287,1.10335040,0.69114557,0.82578948,0.00140364,0.15293999,0.00606613,0.07360358,0.14647651,0.00210005
-1.47973987,1.05918221,0.66328162,0.78264477,0.00137073,0.15716927,0.00551129,0.06981968,0.14709632,0.00207572
-1.47373687,1.01903915,0.63666596,0.74064936,0.00132928,0.16325123,0.00498426,0.06620939,0.14926318,0.00207134
-1.46773387,0.98303845,0.61113787,0.69985357,0.00128007,0.17121171,0.00448754,0.06278543,0.15300550,0.00208741
-1.46173087,0.95124827,0.58653761,0.66031330,0.00122403,0.18104337,0.00402316,0.05955775,0.15832236,0.00212401
-1.45572786,0.92368720,0.56271073,0.62208959,0.00116220,0.19270502,0.00359268,0.05653392,0.16518297,0.00218082
-1.44972486,0.90032504,0.53951240,0.58524814,0.00109573,0.20612183,0.00319724,0.05371956,0.17352684,0.00225715
-1.44372186,0.88108521,0.51681162,0.54985892,0.00102577,0.22118637,0.00283760,0.05111882,0.18326479,0.00235188
-1.43771886,0.86584846,0.49449507,0.51599600,0.00095353,0.23776067,0.00251418,0.04873501,0.19428071,0.00246359
-1.43171586,0.85445821,0.47247067,0.48373755,0.00088016,0.25567905,0.00222717,0.04657108,0.20643407,0.00259049
-1.42571286,0.84672717,0.45067060,0.45316624,0.00080677,0.27475175,0.00197657,0.04463022,0.21956319,0.00273055
-1.41970985,0.84244510,0.42905362,0.42436986,0.00073440,0.29476921,0.00176228,0.04291633,0.23348910,0.00288151
-1.41370685,0.84138751,0.40760669,0.39744229,0.00066399,0.31550688,0.00158418,0.04143447,0.24801986,0.00304095
-1.40770385,0.84332489,0.38634582,0.37248463,0.00059637,0.33673031,0.00144223,0.04019111,0.26295529,0.00320632
-1.40170085,0.84803214,0.36531596,0.34960659,0.00053224,0.35820040,0.00133649,0.03919442,0.27809185,0.00337506
-1.39569785,0.85529780,0.34459010,0.32892780,0.00047222,0.37967852,0.00126725,0.03845429,0.29322750,0.00354460
-1.38969485,0.86493264,0.32426754,0.31057923,0.00041677,0.40093137,0.00123503,0.03798231,0.30816638,0.00371246
-1.38369185,0.87677728,0.30447140,0.29470433,0.00036629,0.42173527,0.00124066,0.03779162,0.32272314,0.00387629
-1.37768884,0.89070842,0.28534552,0.28145998,0.00032106,0.44187988,0.00128533,0.03789662,0.33672670,0.00403391
-1.37168584,0.90664354,0.26705084,0.27101700,0.00028130,0.46117096,0.00137055,0.03831264,0.35002338,0.00418333
-1.36568284,0.92454365,0.24976143,0.26356017,0.00024720,0.47943249,0.00149825,0.03905546,0.36247924,0.00432281
-1.35967984,0.94441420,0.23366039,0.25928773,0.00021892,0.49650767,0.00167071,0.04014090,0.37398162,0.00445087
-1.35367684,0.96630400,0.21893563,0.25841010,0.00019662,0.51225927,0.00189056,0.04158434,0.38443986,0.00456627
-1.34767384,0.99030232,0.20577581,0.26114794,0.00018052,0.52656910,0.00216078,0.04340024,0.39378529,0.00466803
-1.34167084,1.01653419,0.19436645,0.26772936,0.00017088,0.53933701,0.00248463,0.04560182,0.40197045,0.00475542
-1.33566783,1.04515432,0.18488641,0.27838627,0.00016809,0.55047939,0.00286558,0.04820070,0.40896783,0.00482793
-1.32966483,1.07633973,0.17750460,0.29334995,0.00017268,0.55992754,0.00330727,0.05120683,0.41476810,0.00488524
-1.32366183,1.11028157,0.17237721,0.31284561,0.00018532,0.56762597,0.00381342,0.05462839,0.41937818,0.00492724
-1.31765883,1.14717625,0.16964518,0.33708626,0.00020691,0.57353100,0.00438773,0.05847196,0.42281907,0.00495395
-1.31165583,1.18721632,0.16943212,0.36626571,0.00023857,0.57760964,0.00503378,0.06274281,0.42512383,0.00496553
-1.30565283,1.23058131,0.17184246,0.40055090,0.00028170,0.57983896,0.00575491,0.06744534,0.42633556,0.00496225
-1.29964982,1.27742874,0.17695986,0.44007372,0.00033798,0.58020600,0.00655410,0.07258360,0.42650576,0.00494449
-1.29364682,1.32788545,0.18484581,0.48492243,0.00040942,0.57870822,0.00743387,0.07816193,0.42569283,0.00491269
-1.28764382,1.38203944,0.19553835,0.53513286,0.00049837,0.57535432,0.00839611,0.08418565,0.42396091,0.00486740
-1.28164082,1.43993220,0.20905089,0.59067983,0.00060754,0.57016554,0.00944197,0.09066164,0.42137892,0.00480921
-1.27563782,1.50155169,0.22537107,0.65146878,0.00074000,0.56317698,0.01057173,0.09759890,0.41801986,0.00473882
-1.26963482,1.56682588,0.24445966,0.71732822,0.00089916,0.55443911,0.01178469,0.10500888,0.41396013,0.00465699
-1.26363182,1.63561708,0.26624950,0.78800312,0.00108879,0.54401887,0.01307901,0.11290558,0.40927892,0.00456456
-1.25762881,1.70771682,0.29064454,0.86314969,0.00131296,0.53200060,0.01445166,0.12130535,0.40405751,0.00446247
-1.25162581,1.78284164,0.31751890,0.94233177,0.00157598,0.51848633,0.01589828,0.13022624,0.39837848,0.00435173
-1.24562281,1.86062976,0.34671612,1.02501926,0.00188235,0.50359543,0.01741311,0.13968701,0.39232464,0.00423342
-1.23961981,1.94063878,0.37804858,1.11058873,0.00223664,0.48746361,0.01898897,0.14970570,0.38597779,0.00410870
-1.23361681,2.02234460,0.41129721,1.19832646,0.00264338,0.47024123,0.02061717,0.16029765,0.37941729,0.00397879
-1.22761381,2.10514189,0.44621144,1.28743403,0.00310695,0.45209083,0.02228754,0.17147327,0.37271840,0.00384493
-1.22161081,2.18834609,0.48250960,1.37703649,0.00363136,0.43318429,0.02398842,0.18323536,0.36595056,0.00370837
-1.21560780,2.27119748,0.51987978,1.46619315,0.00422012,0.41369947,0.02570674,0.19557627,0.35917565,0.00357037
-1.20960480,2.35286722,0.55798113,1.55391077,0.00487602,0.39381664,0.02742808,0.20847493,0.35244629,0.00343213
-1.20360180,2.43246578,0.59644586,1.63915896,0.00560090,0.37371489,0.02913680,0.22189390,0.34580445,0.00329479
-1.19759880,2.50905372,0.63488180,1.72088754,0.00639549,0.35356873,0.03081619,0.23577673,0.33928030,0.00315940
-1.19159580,2.58165483,0.67287576,1.79804540,0.00725917,0.33354492,0.03244868,0.25004568,0.33289150,0.00302688
-1.18559280,2.64927168,0.70999762,1.86960051,0.00818979,0.31379988,0.03401606,0.26460002,0.32664298,0.00289805
-1.17958979,2.71090332,0.74580519,1.93456045,0.00918352,0.29447762,0.03549976,0.27931524,0.32052732,0.00277354
-1.17358679,2.76556485,0.77985000,1.99199312,0.01023469,0.27570836,0.03688116,0.29404302,0.31452557,0.00265384
-1.16758379,2.81230844,0.81168375,2.04104678,0.01133576,0.25760781,0.03814191,0.30861243,0.30860880,0.00253930
-1.16158079,2.85024541,0.84086564,2.08096921,0.01247724,0.24027709,0.03926430,0.32283216,0.30273995,0.00243010
-1.15557779,2.87856857,0.86697028,2.11112509,0.01364777,0.22380324,0.04023166,0.33649392,0.29687628,0.00232630
-1.14957479,2.89657435,0.88959617,2.13101131,0.01483422,0.20826022,0.04102870,0.34937693,0.29097203,0.00222781
-1.14357179,2.90368375,0.90837448,2.14026965,0.01602188,0.19371026,0.04164196,0.36125345,0.28498127,0.00213447
-1.13756878,2.89946159,0.92297790,2.13869637,0.01719470,0.18020543,0.04206010,0.37189507,0.27886086,0.00204604
-1.13156578,2.88363300,0.93312932,2.12624843,0.01833562,0.16778929,0.04227429,0.38107961,0.27257326,0.00196222
-1.12556278,2.85609668,0.93860992,2.10304601,0.01942697,0.15649847,0.04227849,0.38859833,0.26608913,0.00188270
-1.11955978,2.81693406,0.93926645,2.06937125,0.02045091,0.14636405,0.04206968,0.39426312,0.25938953,0.00180715
-1.11355678,2.76641390,0.93501723,2.02566316,0.02138988,0.13741266,0.04164807,0.39791339,0.25246764,0.00173530
-1.10755378,2.70499187,0.92585664,1.97250869,0.02222710,0.12966719,0.04101711,0.39942223,0.24532992,0.00166690
-1.10155078,2.63330495,0.91185769,1.91063022,0.02294711,0.12314707,0.04018359,0.39870164,0.23799661,0.00160176
-1.09554777,2.55216048,0.89317261,1.84086982,0.02353617,0.11786811,0.03915751,0.39570654,0.23050152,0.00153978
-1.08954477,2.46252006,0.87003111,1.76417068,0.02398275,0.11384187,0.03795188,0.39043723,0.22289118,0.00148090
