energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-2.00800400,3.03804249,0.21250860,1.09945435,0.00699727,0.05475453,0.10132126,1.77065984,0.02091787,0.17709863
-2.00200100,3.05883636,0.21813109,1.10449407,0.00746666,0.05669970,0.10362147,1.78306562,0.02150286,0.17916168
-1.99599800,3.08320011,0.22416752,1.11205338,0.00799496,0.05893034,0.10586809,1.79603041,0.02214874,0.18154936
-1.98999500,3.11155708,0.23059105,1.12227972,0.00858839,0.06143698,0.10806686,1.80982952,0.02285587,0.18426052
-1.98399200,3.14421957,0.23736636,1.13524981,0.00925269,0.06420658,0.11022988,1.82470202,0.02362380,0.18728271
-1.97798899,3.18135444,0.24444778,1.15095948,0.00999274,0.06722255,0.11237422,1.84082766,0.02445140,0.19059081
-1.97198599,3.22295565,0.25177799,1.16931692,0.01081217,0.07046494,0.11452033,1.85830708,0.02533689,0.19414625
-1.96598299,3.26882544,0.25928742,1.19013962,0.01171300,0.07391096,0.11669018,1.87714655,0.02627797,0.19789683
-1.95997999,3.31856523,0.26689423,1.21315529,0.01269529,0.07753557,0.11890546,1.89724806,0.02727200,0.20177728
-1.95397699,3.37157688,0.27450515,1.23800689,0.01375681,0.08131226,0.12118566,1.91840543,0.02831622,0.20571050
-1.94797399,3.42707440,0.28201707,1.26426147,0.01489283,0.08521390,0.12354640,1.94030665,0.02940793,0.20960943
-1.94197099,3.48410570,0.28931930,1.29142264,0.01609598,0.08921363,0.12599787,1.96254229,0.03054465,0.21337960
-1.93596798,3.54158315,0.29629661,1.31894608,0.01735619,0.09328561,0.12854366,1.98461965,0.03172436,0.21692214
-1.92996498,3.59832167,0.30283271,1.34625745,0.01866073,0.09740579,0.13117987,2.00598172,0.03294552,0.22013711
-1.92396198,3.65308226,0.30881418,1.37277177,0.01999442,0.10155234,0.13389474,2.02603004,0.03420715,0.22292719
-1.91795898,3.70461883,0.31413462,1.39791368,0.02133989,0.10570599,0.13666871,2.04415012,0.03550880,0.22520124
-1.91195598,3.75172599,0.31869883,1.42113722,0.02267804,0.10985005,0.13947498,2.05973809,0.03685039,0.22687790
-1.90595298,3.79328548,0.32242679,1.44194474,0.02398850,0.11397025,0.14228049,2.07222719,0.03823205,0.22788873
-1.89994997,3.82830897,0.32525729,1.45990368,0.02525031,0.11805426,0.14504737,2.08111276,0.03965380,0.22818103
-1.89394697,3.85597539,0.32715101,1.47466079,0.02644252,0.12209107,0.14773471,2.08597440,0.04111528,0.22771994
-1.88794397,3.87566111,0.32809286,1.48595312,0.02754498,0.12607029,0.15030059,2.08649453,0.04261531,0.22648997
-1.88194097,3.88696184,0.32809350,1.49361538,0.02853903,0.12998129,0.15270433,2.08247225,0.04415158,0.22449568
-1.87593797,3.88970568,0.32718986,1.49758361,0.02940825,0.13381243,0.15490875,2.07383225,0.04572026,0.22176163
-1.86993497,3.88395692,0.32544475,1.49789495,0.03013914,0.13755040,0.15688235,2.06062841,0.04731572,0.21833152
-1.86393197,3.87001103,0.32294542,1.49468389,0.03072166,0.14117974,0.15860136,2.04304222,0.04893029,0.21426663
-1.85792896,3.84838134,0.31980119,1.48817520,0.03114977,0.14468260,0.16005143,2.02137619,0.05055418,0.20964367
-1.85192596,3.81977852,0.31614018,1.47867408,0.03142174,0.14803883,0.16122898,1.99604290,0.05217546,0.20455201
-1.84592296,3.78508384,0.31210531,1.46655391,0.03154038,0.15122635,0.16214202,1.96755020,0.05378018,0.19909060
-1.83991996,3.74531767,0.30784966,1.45224243,0.03151302,0.15422192,0.16281049,1.93648350,0.05535270,0.19336463
-1.83391696,3.70160464,0.30353144,1.43620670,0.03135143,0.15700203,0.16326596,1.90348574,0.05687604,0.18748203
-1.82791396,3.65513658,0.29930862,1.41893753,0.03107147,0.15954420,0.16355077,1.86923606,0.05833243,0.18155007
-1.82191096,3.60713471,0.29533357,1.40093390,0.03069264,0.16182826,0.16371665,1.83442781,0.05970385,0.17567209
-1.81590795,3.55881212,0.29174781,1.38268779,0.03023749,0.16383775,0.16382273,1.79974681,0.06097267,0.16994452
-1.80990495,3.51133748,0.28867704,1.36466979,0.02973088,0.16556116,0.16393321,1.76585026,0.06212233,0.16445426
-1.80390195,3.46580092,0.28622675,1.34731593,0.02919918,0.16699309,0.16411455,1.73334713,0.06313788,0.15927651
-1.79789895,3.42318275,0.28447839,1.33101575,0.02866944,0.16813505,0.16443256,1.70278034,0.06400655,0.15447312
-1.79189595,3.38432562,0.28348639,1.31610205,0.02816849,0.16899589,0.16494931,1.67461118,0.06471821,0.15009137
-1.78589295,3.34991076,0.28327604,1.30284237,0.02772205,0.16959190,0.16572008,1.64920637,0.06526563,0.14616341
-1.77988994,3.32043874,0.28384241,1.29143233,0.02735401,0.16994640,0.16679050,1.62682793,0.06564466,0.14270607
-1.77388694,3.29621530,0.28515018,1.28199104,0.02708557,0.17008890,0.16819404,1.60762623,0.06585430,0.13972124
-1.76788394,3.27734265,0.28713467,1.27455862,0.02693476,0.17005390,0.16994994,1.59163625,0.06589649,0.13719667
-1.76188094,3.26371674,0.28970371,1.26909612,0.02691584,0.16987942,0.17206168,1.57877735,0.06577594,0.13510713
-1.75587794,3.25503080,0.29274065,1.26548770,0.02703900,0.16960522,0.17451614,1.56885645,0.06549976,0.13341597
-1.74987494,3.25078545,0.29610811,1.26354539,0.02731019,0.16927098,0.17728355,1.56157481,0.06507706,0.13207686
-1.74387194,3.25030538,0.29965257,1.26301637,0.02773107,0.16891448,0.18031809,1.55653816,0.06451850,0.13103580
-1.73786893,3.25276258,0.30320950,1.26359261,0.02829916,0.16856991,0.18355931,1.55327011,0.06383588,0.13023325
-1.73186593,3.25720569,0.30660903,1.26492297,0.02900811,0.16826644,0.18693429,1.55122841,0.06304174,0.12960629
-1.72586293,3.26259464,0.30968169,1.26662723,0.02984809,0.16802707,0.19036040,1.54982376,0.06214906,0.12909084
-1.71985993,3.26783982,0.31226430,1.26831194,0.03080636,0.16786796,0.19374860,1.54844045,0.06117102,0.12862374
-1.71385693,3.27184427,0.31420563,1.26958728,0.03186782,0.16779807,0.19700710,1.54645826,0.06012090,0.12814478
-1.70785393,3.27354733,0.31537164,1.27008457,0.03301568,0.16781933,0.20004529,1.54327472,0.05901204,0.12759848
-1.70185093,3.27196798,0.31565007,1.26947348,0.03423217,0.16792716,0.20277766,1.53832692,0.05785794,0.12693565
-1.69584792,3.26624589,0.31495433,1.26747831,0.03549917,0.16811136,0.20512752,1.53111203,0.05667235,0.12611474
-1.68984492,3.25567825,0.31322638,1.26389232,0.03679889,0.16835725,0.20703050,1.52120546,0.05546950,0.12510274
-1.68384192,3.23975046,0.31043853,1.25858949,0.03811443,0.16864705,0.20843738,1.50827603,0.05426429,0.12387593
-1.67783892,3.21815902,0.30659417,1.25153285,0.03943027,0.16896127,0.20931633,1.49209741,0.05307239,0.12242013
-1.67183592,3.19082537,0.30172732,1.24277883,0.04073268,0.16928018,0.20965436,1.47255521,0.05191042,0.12073071
-1.66583292,3.15789960,0.29590102,1.23247719,0.04200997,0.16958512,0.20945785,1.44964944,0.05079587,0.11881227
-1.65982991,3.11975378,0.28920469,1.22086632,0.04325263,0.16985967,0.20875224,1.42349222,0.04974705,0.11667796
-1.65382691,3.07696497,0.28175056,1.20826401,0.04445337,0.17009063,0.20758073,1.39430083,0.04878281,0.11434865
-1.64782391,3.03028856,0.27366929,1.19505376,0.04560700,0.17026860,0.20600221,1.36238654,0.04792214,0.11185180
-1.64182091,2.98062313,0.26510507,1.18166748,0.04671022,0.17038845,0.20408845,1.32813965,0.04718369,0.10922020
-1.63581791,2.92896863,0.25621025,1.16856501,0.04776132,0.17044935,0.20192063,1.29201155,0.04658514,0.10649061
-1.62981491,2.87637974,0.24713994,1.15621173,0.04875976,0.17045460,0.19958548,1.25449483,0.04614246,0.10370234
-1.62381191,2.82391680,0.23804657,1.14505501,0.04970582,0.17041119,0.19717119,1.21610213,0.04586920,0.10089582
-1.61780890,2.77259673,0.22907490,1.13550098,0.05060003,0.17032913,0.19476320,1.17734504,0.04577575,0.09811123
-1.61180590,2.72334633,0.22035739,1.12789264,0.05144284,0.17022068,0.19244027,1.13871388,0.04586858,0.09538721
-1.60580290,2.67696026,0.21201028,1.12249052,0.05223408,0.17009935,0.19027081,1.10065928,0.04614968,0.09275968
-1.59979990,2.63406575,0.20413056,1.11945682,0.05297267,0.16997897,0.18830977,1.06357644,0.04661605,0.09026085
-1.59379690,2.59509554,0.19679366,1.11884407,0.05365629,0.16987258,0.18659625,1.02779263,0.04725935,0.08791833
-1.58779390,2.56027050,0.19005225,1.12058883,0.05428118,0.16979149,0.18515183,0.99355835,0.04806583,0.08575447
-1.58179090,2.52959243,0.18393587,1.12451077,0.05484204,0.16974428,0.18397980,0.96104255,0.04901636,0.08378589
-1.57578789,2.50284734,0.17845150,1.13031744,0.05533203,0.16973598,0.18306530,0.93033174,0.05008675,0.08202314
-1.56978489,2.47961892,0.17358502,1.13761441,0.05574294,0.16976732,0.18237630,0.90143295,0.05124827,0.08047061
-1.56378189,2.45931139,0.16930332,1.14592045,0.05606537,0.16983421,0.18186545,0.87428029,0.05246833,0.07912655
-1.55777889,2.44118053,0.16555711,1.15468705,0.05628912,0.16992736,0.18147264,0.84874446,0.05371136,0.07798332
-1.55177589,2.42437138,0.16228412,1.16332145,0.05640361,0.17003215,0.18112818,0.82464474,0.05493982,0.07702775
-1.54577289,2.40796091,0.15941270,1.17121221,0.05639839,0.17012878,0.18075646,0.80176282,0.05611532,0.07624171
-1.53976988,2.39100351,0.15686553,1.17775611,0.05626367,0.17019263,0.18027992,0.77985763,0.05719975,0.07560273
-1.53376688,2.37257765,0.15456338,1.18238528,0.05599093,0.17019494,0.17962313,0.75868061,0.05815646,0.07508486
-1.52776388,2.35183134,0.15242874,1.18459345,0.05557349,0.17010374,0.17871683,0.73799068,0.05895135,0.07465957
-1.52176088,2.32802492,0.15038923,1.18396010,0.05500703,0.16988514,0.17750174,0.71756818,0.05955395,0.07429678
-1.51575788,2.30056923,0.14838063,1.18017171,0.05429015,0.16950468,0.17593200,0.69722745,0.05993828,0.07396593
-1.50975488,2.26905788,0.14634952,1.17303913,0.05342469,0.16892910,0.17397809,0.67682732,0.06008364,0.07363713
-1.50375188,2.23329247,0.14425539,1.16251042,0.05241614,0.16812808,0.17162910,0.65627944,0.05997520,0.07328234
-1.49774887,2.19329978,0.14207219,1.14867891,0.05127375,0.16707614,0.16889429,0.63555398,0.05960438,0.07287646
-1.49174587,2.14934062,0.13978935,1.13178584,0.05001061,0.16575448,0.16580387,0.61468266,0.05896904,0.07239842
-1.48574287,2.10191000,0.13741214,1.11221800,0.04864359,0.16415277,0.16240894,0.59375915,0.05807347,0.07183214
-1.47973987,2.05172870,0.13496151,1.09050004,0.04719303,0.16227063,0.15878069,0.57293679,0.05692818,0.07116733
-1.47373687,1.99972681,0.13247331,1.06728221,0.04568243,0.16011895,0.15500879,0.55242390,0.05554954,0.07040016
-1.46773387,1.94701965,0.12999700,1.04332370,0.04413787,0.15772064,0.15119910,0.53247684,0.05395921,0.06953365
-1.46173087,1.89487718,0.12759384,1.01947234,0.04258740,0.15511110,0.14747074,0.51339123,0.05218347,0.06857780
-1.45572786,1.84468789,0.12533473,0.99664133,0.04106026,0.15233800,0.14395265,0.49549154,0.05025245,0.06754956
-1.44972486,1.79791831,0.12329756,0.97578390,0.03958610,0.14946064,0.14077986,0.47911964,0.04819927,0.06647243
-1.44372186,1.75606972,0.12156442,0.95786662,0.03819406,0.14654871,0.13808936,0.46462255,0.04605911,0.06537584
-1.43771886,1.72063340,0.12021852,0.94384232,0.03691188,0.14368049,0.13601600,0.45233997,0.04386835,0.06429429
-1.43171586,1.69304583,0.11934109,0.93462352,0.03576502,0.14094069,0.13468838,0.44259196,0.04166361,0.06326629
-1.42571286,1.67464561,0.11900826,0.93105716,0.03477585,0.13841784,0.13422493,0.43566724,0.03948094,0.06233315
-1.41970985,1.66663331,0.11928813,0.93390158,0.03396284,0.13620144,0.13473036,0.43181253,0.03735505,0.06153762
-1.41370685,1.67003590,0.12023803,0.94380634,0.03333991,0.13437904,0.13629256,0.43122333,0.03531859,0.06092253
-1.40770385,1.68567682,0.12190222,0.96129567,0.03291596,0.13303327,0.13898006,0.43403642,0.03340157,0.06052944
-1.40170085,1.71415293,0.12430998,0.98675602,0.03269449,0.13223905,0.14284027,0.44032450,0.03163098,0.06039732
-1.39569785,1.75581911,0.12747430,1.02042815,0.03267342,0.13206112,0.14789831,0.45009305,0.03003039,0.06056142
-1.38969485,1.81078119,0.13139116,1.06240391,0.03284511,0.13255193,0.15415681,0.46327966,0.02861978,0.06105228
-1.38369185,1.87889724,0.13603951,1.11262792,0.03319658,0.13375011,0.16159644,0.47975579,0.02741551,0.06189494
-1.37768884,1.95978733,0.14138188,1.17090377,0.03370991,0.13567946,0.17017720,0.49933095,0.02643035,0.06310845
-1.37168584,2.05285110,0.14736564,1.23690454,0.03436281,0.13834854,0.17984046,0.52175916,0.02567366,0.06470550
-1.36568284,2.15729225,0.15392491,1.31018705,0.03512935,0.14175093,0.19051166,0.54674728,0.02515158,0.06669241
-1.35967984,2.27214866,0.16098290,1.39020894,0.03598088,0.14586597,0.20210341,0.57396504,0.02486739,0.06906923
-1.35367684,2.39632667,0.16845471,1.47634784,0.03688694,0.15066006,0.21451896,0.60305607,0.02482182,0.07183003
-1.34767384,2.52863744,0.17625028,1.56792136,0.03781633,0.15608825,0.22765576,0.63364957,0.02501337,0.07496336
-1.34167084,2.66783362,0.18427753,1.66420700,0.03873812,0.16209617,0.24140898,0.66537190,0.02543867,0.07845267
-1.33566783,2.81264417,0.19244528,1.76446063,0.03962272,0.16862201,0.25567466,0.69785763,0.02609270,0.08227691
-1.32966483,2.96180540,0.20066603,1.86793268,0.04044275,0.17559857,0.27035245,0.73075926,0.02696905,0.08641094
-1.32366183,3.11408653,0.20885822,1.97388097,0.04117395,0.18295505,0.28534765,0.76375531,0.02806002,0.09082595
-1.31765883,3.26830843,0.21694800,2.08157961,0.04179582,0.19061866,0.30057246,0.79655620,0.02935667,0.09548982
-1.31165583,3.42335471,0.22487035,2.19032357,0.04229217,0.19851592,0.31594632,0.82890772,0.03084877,0.10036726
-1.30565283,3.57817472,0.23256955,2.29942874,0.04265145,0.20657345,0.33139544,0.86059184,0.03252466,0.10541993
-1.29964982,3.73177889,0.23999886,2.40822795,0.04286686,0.21471851,0.34685139,0.89142512,0.03437104,0.11060643
-1.29364682,3.88322734,0.24711970,2.51606346,0.04293633,0.22287914,0.36224901,0.92125457,0.03637277,0.11588228
-1.28764382,4.03161322,0.25390020,2.62227707,0.04286224,0.23098390,0.37752368,0.94995178,0.03851257,0.12119982
-1.28164082,4.17604281,0.26031337,2.72619899,0.04265108,0.23896160,0.39260839,0.97740551,0.04077081,0.12650820
-1.27563782,4.31561483,0.26633507,2.82713694,0.04231286,0.24674081,0.40743065,1.00351352,0.04312531,0.13175353
-1.26963482,4.44940143,0.27194198,2.92436725,0.04186055,0.25424951,0.42190964,1.02817448,0.04555123,0.13687915
-1.26363182,4.57643351,0.27710964,3.01712910,0.04130938,0.26141487,0.43595399,1.05128045,0.04802113,0.14182611
-1.25762881,4.69569267,0.28181101,3.10462373,0.04067613,0.26816341,0.44946028,1.07271088,0.05050513,0.14653396
-1.25162581,4.80611174,0.28601543,3.18601925,0.03997852,0.27442153,0.46231265,1.09232861,0.05297124,0.15094183
-1.24562281,4.90658524,0.28968833,3.26046211,0.03923453,0.28011651,0.47438357,1.10997839,0.05538583,0.15498973
-1.23961981,4.99599032,0.29279165,3.32709522,0.03846192,0.28517799,0.48553600,1.12548821,0.05771438,0.15862017
-1.23361681,5.07321804,0.29528506,3.38508254,0.03767772,0.28953990,0.49562678,1.13867349,0.05992219,0.16177995
-1.22761381,5.13721374,0.29712784,3.43363923,0.03689796,0.29314280,0.50451124,1.14934405,0.06197539,0.16442207
-1.22161081,5.18702475,0.29828148,3.47206602,0.03613740,0.29593641,0.51204879,1.15731343,0.06384189,0.16650768
-1.21560780,5.22185267,0.29871271,3.49978596,0.03540938,0.29788235,0.51810928,1.16241001,0.06549243,0.16800798
-1.20960480,5.24110710,0.29839676,3.51638155,0.03472580,0.29895666,0.52257969,1.16448922,0.06690158,0.16890589
-1.20360180,5.24445725,0.29732081,3.52162966,0.03409709,0.29915220,0.52537078,1.16344603,0.06804865,0.16919742
-1.19759880,5.23187777,0.29548708,3.51553205,0.03353230,0.29848048,0.52642333,1.15922676,0.06891847,0.16889267
-1.19159580,5.20368535,0.29291564,3.49833916,0.03303916,0.29697290,0.52571350,1.15183938,0.06950200,0.16801629
-1.18559280,5.16056304,0.28964649,3.47056507,0.03262413,0.29468132,0.52325695,1.14136154,0.06979666,0.16660741
-1.17958979,5.10356985,0.28574083,3.43299234,0.03229249,0.29167758,0.51911151,1.12794555,0.06980652,0.16471896
-1.17358679,5.03413398,0.28128139,3.38666533,0.03204836,0.28805237,0.51337793,1.11181998,0.06954207,0.16241642
-1.16758379,4.95402925,0.27637171,3.33287208,0.03189471,0.28391301,0.50619896,1.09328751,0.06901992,0.15977599
-1.16158079,4.86533497,0.27113436,3.27311470,0.03183331,0.27938063,0.49775639,1.07271909,0.06826207,0.15688232
-1.15557779,4.77038074,0.26570826,3.20906945,0.03186470,0.27458649,0.48826636,1.05054459,0.06729513,0.15382575
-1.14957479,4.67167861,0.26024502,3.14253818,0.03198815,0.26966800,0.47797311,1.02724034,0.06614929,0.15069941
-1.14357179,4.57184568,0.25490469,3.07539307,0.03220155,0.26476435,0.46714147,1.00331435,0.06485722,0.14759610
-1.13756878,4.47352098,0.24985103,3.00951746,0.03250145,0.26001211,0.45604838,0.97928985,0.06345293,0.14460523
-1.13156578,4.37928065,0.24524646,2.94674545,0.03288303,0.25554103,0.44497398,0.95568803,0.06197060,0.14180989
-1.12556278,4.29155566,0.24124717,2.88880322,0.03334016,0.25147025,0.43419266,0.93301104,0.06044356,0.13928431
-1.11955978,4.21255607,0.23799839,2.83725479,0.03386558,0.24790509,0.42396446,0.91172587,0.05890335,0.13709164
-1.11355678,4.14420540,0.23563028,2.79345483,0.03445105,0.24493459,0.41452727,0.89225018,0.05737892,0.13528237
-1.10755378,4.08808805,0.23425439,2.75851054,0.03508762,0.24262989,0.40609006,0.87494048,0.05589613,0.13389327
-1.10155078,4.04541187,0.23396105,2.73325425,0.03576598,0.24104349,0.39882763,0.86008328,0.05447731,0.13294699
-1.09554777,4.01698710,0.23481767,2.71822764,0.03647678,0.24020941,0.39287674,0.84788947,0.05314120,0.13245227
-1.08954477,4.00322191,0.23686796,2.71367793,0.03721100,0.24014410,0.38833390,0.83849194,0.05190296,0.13240473
-1.08354177,4.00413376,0.24013215,2.71956563,0.03796035,0.24084802,0.38525480,0.83194639,0.05077438,0.13278826
-1.07753877,4.01937507,0.24460792,2.73558286,0.03871753,0.24230777,0.38365513,0.82823498,0.04976428,0.13357669
-1.07153577,4.04827080,0.25027222,2.76118081,0.03947651,0.24449842,0.38351279,0.82727235,0.04887892,0.13473589
-1.06553277,4.08986513,0.25708341,2.79560422,0.04023269,0.24738608,0.38477109,0.82891355,0.04812252,0.13622599
-1.05952976,4.14297391,0.26498393,2.83793086,0.04098292,0.25093028,0.38734281,0.83296308,0.04749770,0.13800365
-1.05352676,4.20623974,0.27390295,2.88711345,0.04172547,0.25508607,0.39111473,0.83918459,0.04700596,0.14002420
-1.04752376,4.27818625,0.28375907,2.94202165,0.04245983,0.25980576,0.39595243,0.84731063,0.04664797,0.14224367
-1.04152076,4.35726877,0.29446262,3.00148205,0.04318635,0.26504007,0.40170503,0.85705173,0.04642387,0.14462038
-1.03551776,4.44191904,0.30591776,3.06431408,0.04390594,0.27073867,0.40820971,0.86810466,0.04633330,0.14711620
-1.02951476,4.53058202,0.31802386,3.12936038,0.04461950,0.27685024,0.41529587,0.88015944,0.04637545,0.14969741
-1.02351176,4.62174388,0.33067654,3.19551061,0.04532751,0.28332185,0.42278875,0.89290495,0.04654882,0.15233496
-1.01750875,4.71395083,0.34376799,3.26171808,0.04602950,0.29009803,0.43051248,0.90603319,0.04685106,0.15500447
-1.01150575,4.80581911,0.35718686,3.32700935,0.04672361,0.29711949,0.43829269,0.91924228,0.04727853,0.15768561
-1.00550275,4.89603737,0.37081779,3.39048726,0.04740622,0.30432171,0.44595853,0.93223840,0.04782599,0.16036135
-0.99949975,4.98336285,0.38454067,3.45132821,0.04807179,0.31163365,0.45334442,0.94473702,0.04848622,0.16301677
-0.99349675,5.06661362,0.39822976,3.50877533,0.04871269,0.31897668,0.46029142,0.95646371,0.04924964,0.16563786
-0.98749375,5.14465880,0.41175309,3.56212864,0.04931934,0.32626397,0.46664855,0.96715490,0.05010409,0.16821023
-0.98149075,5.21640916,0.42497202,3.61073432,0.04988046,0.33340046,0.47227407,0.97655890,0.05103469,0.17071789
-0.97548774,5.28081019,0.43774139,3.65397431,0.05038350,0.34028352,0.47703682,0.98443743,0.05202378,0.17314222
-0.96948474,5.33683920,0.44991028,3.69125808,0.05081521,0.34680432,0.48081773,0.99056790,0.05305117,0.17546128
-0.96348174,5.38350803,0.46132352,3.72201757,0.05116233,0.35285004,0.48351147,0.99474638,0.05409439,0.17764939
-0.95747874,5.41987183,0.47182397,3.74570634,0.05141237,0.35830671,0.48502838,0.99679145,0.05512921,0.17967716
-0.95147574,5.44504424,0.48125561,3.76180338,0.05155440,0.36306265,0.48529643,0.99654863,0.05613028,0.18151191
-0.94547274,5.45821850,0.48946736,3.76982169,0.05157984,0.36701237,0.48426328,0.99389525,0.05707191,0.18311857
