energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-1.75587794,3.95967870,-1.53812193,0.16370375,-0.12366643,3.07365669,-1.15842126,0.00323017,-0.00013876,0.05930707,-0.01527624,0.02778532,-0.00466991,0.13886403,-0.12392933,0.39052662,-0.11274347,0.60780443,-0.34562262
-1.74987494,3.99299687,-1.51862839,0.16018294,-0.12128696,3.08666385,-1.14572641,0.00345135,-0.00014877,0.05844808,-0.01474313,0.02783882,-0.00467986,0.13908294,-0.11950581,0.39808882,-0.10924286,0.62478706,-0.34237710
-1.74387194,4.01545050,-1.49839379,0.15615484,-0.11882848,3.09019176,-1.13199639,0.00367261,-0.00016080,0.05742330,-0.01419255,0.02777753,-0.00468418,0.13895059,-0.11494819,0.40517399,-0.10632992,0.64112099,-0.33925391
-1.73786893,4.02731294,-1.47830290,0.15169124,-0.11634792,3.08461635,-1.11792252,0.00389233,-0.00017503,0.05625223,-0.01363568,0.02760517,-0.00468282,0.13850193,-0.11034169,0.41181276,-0.10397564,0.65670718,-0.33647117
-1.73186593,4.02899079,-1.45934821,0.14686778,-0.11391014,3.07042773,-1.10427581,0.00410890,-0.00019164,0.05495540,-0.01308452,0.02732708,-0.00467603,0.13777565,-0.10577388,0.41803949,-0.10217072,0.67145456,-0.33427194
-1.72586293,4.02100770,-1.44259646,0.14176193,-0.11158536,3.04821346,-1.09188390,0.00432069,-0.00021080,0.05355388,-0.01255146,0.02694996,-0.00466438,0.13681281,-0.10133175,0.42388901,-0.10092239,0.68528135,-0.33291498
-1.71985993,4.00398501,-1.42915472,0.13645095,-0.10944658,3.01863929,-1.08160783,0.00452610,-0.00023269,0.05206871,-0.01204898,0.02648173,-0.00464863,0.13565536,-0.09709904,0.42939313,-0.10025089,0.69811607,-0.33266526
-1.71385693,3.97861989,-1.42013727,0.13101003,-0.10756720,2.98242836,-1.07431931,0.00472354,-0.00025744,0.05052049,-0.01158935,0.02593128,-0.00462968,0.13434463,-0.09315392,0.43457723,-0.10018594,0.70989818,-0.33378452
-1.70785393,3.94566242,-1.41663440,0.12551049,-0.10601869,2.94033955,-1.07087932,0.00491145,-0.00028520,0.04892892,-0.01118432,0.02530821,-0.00460851,0.13292005,-0.08956702,0.43945696,-0.10076325,0.72057861,-0.33652238
-1.70185093,3.90589291,-1.41968403,0.12001836,-0.10486871,2.89314634,-1.07211840,0.00508831,-0.00031601,0.04731241,-0.01084489,0.02462262,-0.00458613,0.13141789,-0.08639987,0.44403556,-0.10202124,0.73012019,-0.34110821
-1.69584792,3.86010070,-1.43024650,0.11459316,-0.10417938,2.84161690,-1.07881889,0.00525265,-0.00034993,0.04568782,-0.01058109,0.02388485,-0.00456355,0.12987030,-0.08370386,0.44830182,-0.10399800,0.73849835,-0.34774405
-1.68984492,3.80906592,-1.44918301,0.10928711,-0.10400597,2.78649672,-1.09169924,0.00540306,-0.00038690,0.04407020,-0.01040185,0.02310526,-0.00454173,0.12830471,-0.08151956,0.45222903,-0.10672871,0.74570213,-0.35659885
-1.68384192,3.75354539,-1.47723751,0.10414462,-0.10439578,2.72849439,-1.11140012,0.00553820,-0.00042683,0.04247274,-0.01031486,0.02229401,-0.00452161,0.12674345,-0.07987647,0.45577504,-0.11024341,0.75173574,-0.36780403
-1.67783892,3.69426360,-1.51502196,0.09920223,-0.10538734,2.66827158,-1.13847211,0.00565689,-0.00046954,0.04090671,-0.01032652,0.02146092,-0.00450405,0.12520382,-0.07879310,0.45888354,-0.11456523,0.75662077,-0.38145053
-1.67183592,3.63190942,-1.56300452,0.09448892,-0.10700983,2.60643749,-1.17336465,0.00575809,-0.00051476,0.03938159,-0.01044184,0.02061534,-0.00448991,0.12369854,-0.07827735,0.46148661,-0.11970909,0.76039906,-0.39758729
-1.66583292,3.56713877,-1.62150019,0.09002672,-0.10928265,2.54354812,-1.21641575,0.00584097,-0.00056216,0.03790519,-0.01066450,0.01976602,-0.00448004,0.12223650,-0.07832709,0.46350843,-0.12568082,0.76313621,-0.41622121
-1.65982991,3.50058309,-1.69066346,0.08583168,-0.11221503,2.48011023,-1.26784227,0.00590498,-0.00061133,0.03648398,-0.01099680,0.01892109,-0.00447529,0.12082385,-0.07893088,0.46487014,-0.13247670,0.76492553,-0.43731827
-1.65382691,3.43286291,-1.77048260,0.08191506,-0.11580588,2.41658967,-1.32773028,0.00594988,-0.00066179,0.03512338,-0.01143968,0.01808805,-0.00447654,0.11946533,-0.08006880,0.46549551,-0.14008336,0.76589234,-0.46080597
-1.64782391,3.36460547,-1.86077509,0.07828478,-0.12004347,2.35342334,-1.39602572,0.00597584,-0.00071297,0.03382813,-0.01199278,0.01727377,-0.00448474,0.11816577,-0.08171325,0.46531718,-0.14847806,0.76619815,-0.48657668
-1.64182091,3.29646500,-1.96118437,0.07494688,-0.12490532,2.29103382,-1.47252526,0.00598348,-0.00076430,0.03260273,-0.01265447,0.01648457,-0.00450092,0.11693162,-0.08382978,0.46428313,-0.15762924,0.76604443,-0.51449179
-1.63581791,3.22914390,-2.07117771,0.07190711,-0.13035796,2.22984567,-1.55686768,0.00597394,-0.00081513,0.03145180,-0.01342186,0.01572629,-0.00452618,0.11577250,-0.08637788,0.46236296,-0.16749735,0.76567554,-0.54438660
-1.62981491,3.16341306,-2.19004559,0.06917250,-0.13635689,2.17030186,-1.64852648,0.00594894,-0.00086481,0.03038050,-0.01429091,0.01500435,-0.00456171,0.11470254,-0.08931168,0.45955371,-0.17803583,0.76538051,-0.57607551
-1.62381191,3.10012940,-2.31690311,0.06675274,-0.14284648,2.11287934,-1.74680428,0.00591080,-0.00091269,0.02939479,-0.01525642,0.01432390,-0.00460878,0.11374155,-0.09258058,0.45588464,-0.18919239,0.76549313,-0.60935757
-1.61780890,3.04024892,-2.45069391,0.06466145,-0.14976015,2.05810218,-1.85082991,0.00586247,-0.00095815,0.02850177,-0.01631212,0.01368983,-0.00466870,0.11291582,-0.09612992,0.45142082,-0.20091026,0.76639013,-0.64402213
-1.61180590,2.98483382,-2.59019743,0.06291724,-0.15702066,2.00655140,-1.95955919,0.00580756,-0.00100060,0.02770978,-0.01745076,0.01310692,-0.00474283,0.11225851,-0.09990154,0.44626513,-0.21312962,0.76848736,-0.67985439
-1.60580290,2.93505244,-2.73404023,0.06154440,-0.16454074,1.95887042,-2.07178028,0.00575029,-0.00103951,0.02702853,-0.01866415,0.01257984,-0.00483252,0.11180961,-0.10383441,0.44055862,-0.22578906,0.77223354,-0.71664082
-1.59979990,2.89217149,-2.88071189,0.06057340,-0.17222400,1.91576561,-2.18612445,0.00569547,-0.00107445,0.02646901,-0.01994332,0.01211319,-0.00493908,0.11161548,-0.10786528,0.43447900,-0.23882699,0.77810208,-0.75417431
-1.59379690,2.85754036,-3.02858616,0.06004097,-0.17996628,1.87800150,-2.30108285,0.00564845,-0.00110509,0.02604338,-0.02127859,0.01171155,-0.00506374,0.11172782,-0.11192946,0.42823732,-0.25218302,0.78658074,-0.79225894
-1.58779390,2.83256780,-3.17594757,0.05998990,-0.18765735,1.84639088,-2.41502980,0.00561499,-0.00113119,0.02576471,-0.02265976,0.01137937,-0.00520763,0.11220230,-0.11596163,0.42207302,-0.26579928,0.79815966,-0.83071430
-1.58179090,2.81869193,-3.32102336,0.06046848,-0.19518304,1.82177990,-2.52625252,0.00560123,-0.00115267,0.02564659,-0.02407628,0.01112100,-0.00537171,0.11309684,-0.11989681,0.41624753,-0.27962150,0.81331825,-0.86937937
-1.57578789,2.81734475,-3.46202045,0.06152971,-0.20242780,1.80502914,-2.63298687,0.00561347,-0.00116956,0.02570278,-0.02551740,0.01094056,-0.00555678,0.11446949,-0.12367144,0.41103670,-0.29359998,0.83251122,-0.90811581
-1.56978489,2.82991289,-3.59716660,0.06323017,-0.20927752,1.79699123,-2.73345860,0.00565811,-0.00118205,0.02594663,-0.02697246,0.01084189,-0.00576342,0.11637628,-0.12722459,0.40672244,-0.30769026,0.85615464,-0.94681066
-1.56378189,2.85769641,-3.72475458,0.06562871,-0.21562261,1.79848644,-2.82592859,0.00574147,-0.00119044,0.02639060,-0.02843103,0.01082843,-0.00599198,0.11886888,-0.13049924,0.40358401,-0.32185356,0.88461245,-0.98537833
-1.55777889,2.90186755,-3.84318789,0.06878494,-0.22136124,1.81027718,-2.90874083,0.00586965,-0.00119518,0.02704569,-0.02988324,0.01090312,-0.00624259,0.12199234,-0.13344357,0.40188932,-0.33605685,0.91818405,-1.02376195
-1.55177589,2.96343155,-3.95102609,0.07275761,-0.22640252,1.83304283,-2.98037110,0.00604834,-0.00119685,0.02792089,-0.03131990,0.01106829,-0.00651510,0.12578302,-0.13601231,0.40188672,-0.35027266,0.95709355,-1.06193381
-1.54577289,3.04319110,-4.04702797,0.07760286,-0.23066957,1.86735598,-3.03947439,0.00628274,-0.00119612,0.02902265,-0.03273280,0.01132558,-0.00680913,0.13026674,-0.13816797,0.40379749,-0.36447848,1.00148113,-1.09989501
-1.53976988,3.14171606,-4.13019031,0.08337253,-0.23410219,1.91366117,-3.08492893,0.00657736,-0.00119376,0.03035446,-0.03411485,0.01167585,-0.00712401,0.13545730,-0.13988193,0.40780954,-0.37865587,1.05139678,-1.13767402
-1.53376688,3.25931969,-4.19978029,0.09011233,-0.23665918,1.97225693,-3.11587469,0.00693598,-0.00119062,0.03191640,-0.03546022,0.01211911,-0.00745884,0.14135546,-0.14113538,0.41407236,-0.39278921,1.10679667,-1.17532434
-1.52776388,3.39604194,-4.25535973,0.09786020,-0.23831993,2.04328184,-3.13174446,0.00736146,-0.00118759,0.03370485,-0.03676447,0.01265451,-0.00781243,0.14794830,-0.14191994,0.42269340,-0.40686431,1.16754220,-1.21292096
-1.52176088,3.55164034,-4.29679966,0.10664465,-0.23908545,2.12670500,-3.13228578,0.00785578,-0.00118558,0.03571229,-0.03802455,0.01328025,-0.00818331,0.15520919,-0.14223799,0.43373602,-0.42086663,1.23340156,-1.25055574
-1.51575788,3.72558835,-4.32428406,0.11648325,-0.23897845,2.22232092,-3.11757257,0.00841990,-0.00118552,0.03792718,-0.03923878,0.01399365,-0.00856976,0.16309815,-0.14210265,0.44721873,-0.43477955,1.30405371,-1.28833171
-1.50975488,3.91708059,-4.33830228,0.12738121,-0.23804274,2.32974890,-3.08800567,0.00905381,-0.00118828,0.04033393,-0.04040678,0.01479111,-0.00896974,0.17156270,-0.14153738,0.46311585,-0.44858252,1.37909429,-1.32635631
-1.50375188,4.12504439,-4.33963011,0.13933015,-0.23634173,2.44843647,-3.04430196,0.00975652,-0.00119472,0.04291307,-0.04152926,0.01566816,-0.00938092,0.18053914,-0.14057515,0.48135920,-0.46224935,1.45804321,-1.36473387
-1.49774887,4.34815642,-4.32930009,0.15230700,-0.23395620,2.57766645,-2.98747255,0.01052612,-0.00120558,0.04564139,-0.04260783,0.01661948,-0.00980067,0.18995412,-0.13925732,0.50184063,-0.47574667,1.54035325,-1.40355741
-1.49174587,4.58486335,-4.30856230,0.16627312,-0.23098143,2.71656705,-2.91879070,0.01135984,-0.00122151,0.04849227,-0.04364466,0.01763898,-0.01022600,0.19972647,-0.13763215,0.52441522,-0.48903273,1.62541953,-1.44290015
-1.48574287,4.83340536,-4.27883728,0.18117354,-0.22752371,2.86412429,-2.83975101,0.01225412,-0.00124305,0.05143610,-0.04464222,0.01871982,-0.01065364,0.20976916,-0.13575305,0.54890469,-0.50205667,1.71258904,-1.48280716
-1.47973987,5.09184125,-4.24166324,0.19693654,-0.22369657,3.01919612,-2.75202154,0.01320480,-0.00127056,0.05444069,-0.04560285,0.01985448,-0.01107994,0.21999134,-0.13367665,0.57510101,-0.51475829,1.80117013,-1.52328753
-1.47373687,5.35807432,-4.19864007,0.21347337,-0.21961674,3.18052767,-2.65739090,0.01420716,-0.00130428,0.05747183,-0.04652846,0.02103480,-0.01150097,0.23030033,-0.13146075,0.60276986,-0.52706851,1.89044157,-1.56430755
-1.46773387,5.62987798,-4.15137269,0.23067829,-0.21540014,3.34676693,-2.55771274,0.01525612,-0.00134423,0.06049387,-0.04742011,0.02225205,-0.01191246,0.24060347,-0.12916230,0.63165384,-0.53891039,1.97966096,-1.60578547
-1.46173087,5.90492087,-4.10141648,0.24842892,-0.21115803,3.51648066,-2.45484968,0.01634635,-0.00139028,0.06347031,-0.04827774,0.02349699,-0.01230992,0.25080976,-0.12683542,0.66147536,-0.55020102,2.06807247,-1.64758825
-1.45572786,6.18079088,-4.05022720,0.26658690,-0.20699353,3.68817006,-2.35061929,0.01747242,-0.00144210,0.06636445,-0.04909990,0.02475992,-0.01268863,0.26083134,-0.12452961,0.69193930,-0.56085392,2.15491391,-1.68953069
-1.44972486,6.45501842,-3.99911760,0.28499894,-0.20299857,3.86028622,-2.24674382,0.01862895,-0.00149917,0.06913999,-0.04988351,0.02603073,-0.01304370,0.27058456,-0.12228828,0.72273531,-0.57078214,2.23942326,-1.73137736
-1.44372186,6.72509901,-3.94922259,0.30349826,-0.19925155,4.03124534,-2.14480582,0.01981069,-0.00156083,0.07176169,-0.05062380,0.02729900,-0.01337024,0.27999084,-0.12014754,0.75354010,-0.57990183,2.32084492,-1.77284734
-1.43771886,6.98851570,-3.90147417,0.32190643,-0.19581563,4.19944383,-2.04621084,0.02101267,-0.00162622,0.07419596,-0.05131428,0.02855405,-0.01366337,0.28897727,-0.11813541,0.78401974,-0.58813616,2.39843579,-1.81362189
-1.43171586,7.24276205,-3.85658682,0.34003572,-0.19273772,4.36327361,-1.95215838,0.02223022,-0.00169437,0.07641147,-0.05194685,0.02978505,-0.01391837,0.29747686,-0.11627143,0.81383219,-0.59541934,2.47147170,-1.85335487
-1.42571286,7.48536613,-3.81505347,0.35769180,-0.19004824,4.52113786,-1.86362160,0.02345905,-0.00176418,0.07837963,-0.05251201,0.03098114,-0.01413083,0.30542868,-0.11456671,0.84263034,-0.60170074,2.53925427,-1.89168553
-1.41970985,7.71391644,-3.77715160,0.37467697,-0.18776157,4.67146764,-1.78133608,0.02469528,-0.00183450,0.08007512,-0.05299916,0.03213153,-0.01429673,0.31277778,-0.11302429,0.87006558,-0.60694851,2.60111845,-1.92825306
-1.41370685,7.92609001,-3.74295836,0.39079364,-0.18587700,4.81273957,-1.70579727,0.02593540,-0.00190411,0.08147630,-0.05339698,0.03322564,-0.01441261,0.31947505,-0.11163999,0.89579222,-0.61115287,2.65644106,-1.96271240
-1.40770385,8.11968316,-3.71237351,0.40584835,-0.18438032,4.94349491,-1.63726619,0.02717623,-0.00197179,0.08256561,-0.05369395,0.03425329,-0.01447567,0.32547702,-0.11040341,0.91947267,-0.61432861,2.70465013,-1.99475033
-1.40170085,8.29264496,-3.68514811,0.41965581,-0.18324560,5.06235998,-1.57578241,0.02841489,-0.00203637,0.08332980,-0.05387885,0.03520484,-0.01448392,0.33074574,-0.10929926,0.94078350,-0.61651667,2.74523527,-2.02410108
-1.39569785,8.44311305,-3.66091740,0.43204333,-0.18243740,5.16806799,-1.52118327,0.02964864,-0.00209671,0.08376019,-0.05394132,0.03607135,-0.01443620,0.33524873,-0.10830880,0.95942219,-0.61778468,2.77775864,-2.05056052
-1.38969485,8.56945131,-3.63923554,0.44285507,-0.18191296,5.25948196,-1.47312818,0.03087482,-0.00215183,0.08385284,-0.05387242,0.03684480,-0.01433234,0.33895899,-0.10741131,0.97511452,-0.61822646,2.80186643,-2.07399819
-1.38369185,8.67028833,-3.61961053,0.45195636,-0.18162444,5.33561824,-1.43112659,0.03209070,-0.00220084,0.08360856,-0.05366517,0.03751823,-0.01417315,0.34185527,-0.10658557,0.98762233,-0.61796021,2.81730034,-2.09436640
-1.37768884,8.74455553,-3.60153748,0.45923762,-0.18152101,5.39567006,-1.39456843,0.03329335,-0.00224304,0.08303293,-0.05331502,0.03808590,-0.01396042,0.34392243,-0.10581124,0.99675121,-0.61712582,2.82390865,-2.11170589
-1.37168584,8.79152326,-3.58452885,0.46461793,-0.18155084,5.43903011,-1.36275573,0.03447951,-0.00227790,0.08213620,-0.05282032,0.03854347,-0.01369698,0.34515197,-0.10507006,1.00235796,-0.61588104,2.82165622,-2.12614770
-1.36568284,8.81083324,-3.56814048,0.46804799,-0.18166270,5.46531139,-1.33493428,0.03564549,-0.00230511,0.08093312,-0.05218255,0.03888809,-0.01338655,0.34554268,-0.10434683,1.00435732,-0.61439695,2.81063302,-2.13791116
-1.35967984,8.80252549,-3.55199279,0.46951239,-0.18180748,5.47436500,-1.31032433,0.03678706,-0.00232451,0.07944271,-0.05140662,0.03911851,-0.01303373,0.34510136,-0.10363023,1.00272760,-0.61285290,2.79106044,-2.14729813
-1.35367684,8.76705790,-3.53578672,0.46903094,-0.18193925,5.46629391,-1.28814942,0.03789939,-0.00233618,0.07768794,-0.05050091,0.03923514,-0.01264389,0.34384360,-0.10291322,0.99751480,-0.61143109,2.76329500,-2.15468384
-1.34767384,8.70531674,-3.51931453,0.46665911,-0.18201619,5.44146161,-1.26766261,0.03897703,-0.00234036,0.07569531,-0.04947726,0.03924007,-0.01222298,0.34179445,-0.10219337,0.98883501,-0.61031130,2.72782888,-2.16050491
-1.34167084,8.61861666,-3.50246559,0.46248741,-0.18200123,5.40049445,-1.24816961,0.04001395,-0.00233743,0.07349446,-0.04835083,0.03913707,-0.01177744,0.33898905,-0.10147284,0.97687471,-0.60966576,2.68528707,-2.16524526
-1.33566783,8.50868904,-3.48522785,0.45663971,-0.18186257,5.34427718,-1.22904836,0.04100358,-0.00232793,0.07111766,-0.04713982,0.03893153,-0.01131404,0.33547301,-0.10075818,0.96188890,-0.60965471,2.63642077,-2.16942066
-1.32966483,8.37765807,-3.46768558,0.44927044,-0.18157400,5.27394086,-1.20976471,0.04193894,-0.00231249,0.06859920,-0.04586514,0.03863040,-0.01083966,0.33130255,-0.10005998,0.94419697,-0.61042267,2.58209709,-2.17356288
-1.32366183,8.22800427,-3.45001406,0.44056094,-0.18111518,5.19084297,-1.18988421,0.04281281,-0.00229182,0.06597486,-0.04454991,0.03824202,-0.01036119,0.32654437,-0.09939236,0.92417626,-0.61209563,2.52328509,-2.17820411
-1.31765883,8.06251598,-3.43247190,0.43071475,-0.18047184,5.09653986,-1.16907982,0.04361794,-0.00226666,0.06328124,-0.04321898,0.03777601,-0.00988535,0.32127508,-0.09877243,0.90225366,-0.61477927,2.46103846,-2.18386233
-1.31165583,7.88422976,-3.41539169,0.41995225,-0.17963597,4.99275192,-1.14713566,0.04434728,-0.00223775,0.06055515,-0.04189835,0.03724309,-0.00941854,0.31558033,-0.09821963,0.87889529,-0.61855821,2.39647521,-2.19102832
-1.30565283,7.69636113,-3.39916927,0.40850468,-0.17860593,4.88132241,-1.12394693,0.04499426,-0.00220585,0.05783286,-0.04061454,0.03665484,-0.00896674,0.30955344,-0.09775514,0.85459470,-0.62349608,2.33075495,-2.20015452
-1.29964982,7.50222788,-3.38425200,0.39660782,-0.17738660,4.76417103,-1.09951629,0.04555306,-0.00217164,0.05514951,-0.03939400,0.03602354,-0.00853541,0.30329377,-0.09740124,0.82986005,-0.62963651,2.26505441,-2.21164594
-1.29364682,7.30516829,-3.37112618,0.38449551,-0.17598944,4.64324390,-1.07394687,0.04601889,-0.00213578,0.05253842,-0.03826245,0.03536186,-0.00812939,0.29690458,-0.09718069,0.80520059,-0.63700450,2.20054198,-2.22585302
-1.28764382,7.10845728,-3.36030348,0.37239329,-0.17443243,4.52046169,-1.04743238,0.04638827,-0.00209887,0.05003044,-0.03724433,0.03468269,-0.00775285,0.29049074,-0.09711619,0.78111309,-0.64560828,2.13835210,-2.24306632
-1.28164082,6.91522328,-3.35230647,0.36051230,-0.17273990,4.39766777,-1.02024469,0.04665923,-0.00206145,0.04765338,-0.03636215,0.03399882,-0.00740928,0.28415613,-0.09722984,0.75806863,-0.65544107,2.07956025,-2.26351253
-1.27563782,6.72836922,-3.34765283,0.34904388,-0.17094222,4.27657867,-0.99271934,0.04683152,-0.00202403,0.04543147,-0.03563602,0.03332276,-0.00710144,0.27800088,-0.09754255,0.73650024,-0.66648264,2.02515952,-2.28735143
-1.26963482,6.55050041,-3.34683840,0.33815477,-0.16907517,4.15873859,-0.96523948,0.04690673,-0.00198708,0.04338491,-0.03508310,0.03266645,-0.00683141,0.27211866,-0.09807356,0.71679187,-0.67870044,1.97603928,-2.31467325
-1.26363182,6.38386234,-3.35031882,0.32798341,-0.16717919,4.04548015,-0.93821883,0.04688835,-0.00195108,0.04152947,-0.03471718,0.03204105,-0.00660053,0.26659399,-0.09883987,0.69926904,-0.69205009,1.93296691,-2.34549612
-1.25762881,6.23029063,-3.35848987,0.31863714,-0.16529827,3.93789293,-0.91208406,0.04678180,-0.00191654,0.03987623,-0.03454829,0.03145675,-0.00640950,0.26149972,-0.09985565,0.68419148,-0.70647504,1.89657293,-2.37976309
-1.25162581,6.09117517,-3.37166700,0.31019072,-0.16347858,3.83680111,-0.88725735,0.04659434,-0.00188403,0.03843143,-0.03458240,0.03092253,-0.00625836,0.25689487,-0.10113164,0.67174807,-0.72190558,1.86734005,-2.41733870
-1.24562281,5.96743977,-3.39006421,0.30268592,-0.16176694,3.74275136,-0.86413944,0.04633491,-0.00185418,0.03719644,-0.03482113,0.03044605,-0.00614655,0.25282286,-0.10267450,0.66205407,-0.73825701,1.84559631,-2.45800507
-1.23961981,5.85953781,-3.41377331,0.29613239,-0.16020896,3.65601126,-0.84309393,0.04601399,-0.00182778,0.03616783,-0.03526162,0.03003351,-0.00607291,0.24931020,-0.10448618,0.65515075,-0.75542731,1.83151257,-2.50145760
-1.23361681,5.76746405,-3.44274422,0.29050960,-0.15884718,3.57657840,-0.82443300,0.04564326,-0.00180570,0.03533762,-0.03589644,0.02968957,-0.00603574,0.24636580,-0.10656319,0.65100740,-0.77329445,1.82510404,-2.54730085
-1.22761381,5.69078158,-3.47676746,0.28576980,-0.15771902,3.50419957,-0.80840522,0.04523537,-0.00178902,0.03469361,-0.03671355,0.02941731,-0.00603283,0.24398086,-0.10889606,0.64952548,-0.79171364,1.82623579,-2.59504504
-1.22161081,5.62866261,-3.51545991,0.28184191,-0.15685484,3.43839918,-0.79518568,0.04480361,-0.00177894,0.03421989,-0.03769648,0.02921826,-0.00606147,0.24212945,-0.11146874,0.65054468,-0.81051477,1.83463175,-2.64410390
-1.21560780,5.57994089,-3.55825501,0.27863598,-0.15627611,3.37851528,-0.78486869,0.04436151,-0.00177683,0.03389739,-0.03882447,0.02909242,-0.00611850,0.24076966,-0.11425814,0.65385073,-0.82950051,1.84988673,-2.69379456
-1.20960480,5.54317335,-3.60439838,0.27604824,-0.15599382,3.32374161,-0.77746325,0.04392257,-0.00178420,0.03370457,-0.04007280,0.02903839,-0.00620035,0.23984538,-0.11723391,0.65918433,-0.84844523,1.87148086,-2.74334027
-1.20360180,5.51670791,-3.65294987,0.27396632,-0.15600720,3.27317353,-0.77289143,0.04349987,-0.00180269,0.03361821,-0.04141323,0.02905353,-0.00630304,0.23928863,-0.12035829,0.66625112,-0.86709518,1.89879578,-2.79187657
-1.19759880,5.49875438,-3.70279253,0.27227449,-0.15630286,3.22585558,-0.77098964,0.04310579,-0.00183401,0.03361413,-0.04281453,0.02913411,-0.00642228,0.23902228,-0.12358636,0.67473197,-0.88516996,1.93113185,-2.83846130
-1.19159580,5.48745535,-3.75264908,0.27085873,-0.15685443,3.18082862,-0.77151266,0.04275173,-0.00187988,0.03366806,-0.04424310,0.02927557,-0.00655349,0.23896315,-0.12686638,0.68429347,-0.90236558,1.96772580,-2.88208891
