energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-2.41020510,4.12256126,1.02294988,2.87018793,0.01890216,0.02690271,0.45828884,1.21803513,0.17025679,0.00000000
-2.40420210,4.09080272,1.01925058,2.86562272,0.01840262,0.02688793,0.45718115,1.18680136,0.16708103,0.00000000
-2.39819910,4.06058296,1.01556130,2.85976924,0.01802078,0.02697494,0.45780720,1.15700468,0.16436063,0.00000000
-2.39219610,4.03211004,1.01197965,2.85283474,0.01776357,0.02715172,0.46011911,1.12876096,0.16207345,0.00000000
-2.38619310,4.00548389,1.00857429,2.84497240,0.01763621,0.02740451,0.46402969,1.10215390,0.16018760,0.00000000
-2.38019010,3.98069717,1.00538247,2.83627394,0.01764218,0.02771829,0.46941529,1.07723845,0.15866313,0.00000000
-2.37418709,3.95764158,1.00240927,2.82676651,0.01778338,0.02807736,0.47611975,1.05404506,0.15745405,0.00000000
-2.36818409,3.93611985,0.99962876,2.81641435,0.01806016,0.02846588,0.48395925,1.03258471,0.15651043,0.00000000
-2.36218109,3.91586260,0.99698700,2.80512495,0.01847140,0.02886837,0.49272803,1.01285444,0.15578065,0.00000000
-2.35617809,3.89654944,0.99440672,2.79275937,0.01901468,0.02927017,0.50220469,0.99484317,0.15521364,0.00000000
-2.35017509,3.87783310,0.99179342,2.77914602,0.01968630,0.02965792,0.51215888,0.97853760,0.15476102,0.00000000
-2.34417209,3.85936522,0.98904247,2.76409688,0.02048138,0.03001986,0.52235817,0.96392785,0.15437909,0.00000000
-2.33816908,3.84082228,0.98604686,2.74742508,0.02139396,0.03034610,0.53257474,0.95101258,0.15403057,0.00000000
-2.33216608,3.82193008,0.98270500,2.72896254,0.02241702,0.03062884,0.54259176,0.93980335,0.15368605,0.00000000
-2.32616308,3.80248511,0.97892814,2.70857645,0.02354256,0.03086237,0.55220915,0.93032781,0.15332503,0.00000000
-2.32016008,3.78237147,0.97464684,2.68618325,0.02476168,0.03104315,0.56124853,0.92263167,0.15293656,0.00000000
-2.31415708,3.76157214,0.96981621,2.66175940,0.02606455,0.03116966,0.56955716,0.91677905,0.15251954,0.00000000
-2.30815408,3.74017371,0.96441934,2.63534777,0.02744054,0.03124226,0.57701079,0.91285128,0.15208241,0.00000000
-2.30215108,3.71836412,0.95846900,2.60705947,0.02887823,0.03126295,0.58351529,0.91094389,0.15164263,0.00000000
-2.29614807,3.69642350,0.95200724,2.57707085,0.03036552,0.03123516,0.58900715,0.91116205,0.15122560,0.00000000
-2.29014507,3.67470847,0.94510304,2.54561587,0.03188970,0.03116338,0.59345269,0.91361445,0.15086333,0.00000000
-2.28414207,3.65363084,0.93784829,2.51297436,0.03343755,0.03105294,0.59684638,0.91840589,0.15059293,0.00000000
-2.27813907,3.63363203,0.93035217,2.47945714,0.03499550,0.03090970,0.59920812,0.92562901,0.15045475,0.00000000
-2.27213607,3.61515472,0.92273454,2.44538878,0.03654973,0.03073976,0.60057991,0.93535547,0.15049061,0.00000000
-2.26613307,3.59861361,0.91511867,2.41108950,0.03808636,0.03054931,0.60102197,0.94762709,0.15074197,0.00000000
-2.26013007,3.58436712,0.90762390,2.37685733,0.03959159,0.03034441,0.60060864,0.96244758,0.15124822,0.00000000
-2.25412706,3.57269186,0.90035872,2.34295175,0.04105188,0.03013086,0.59942430,0.97977517,0.15204515,0.00000000
-2.24812406,3.56376158,0.89341472,2.30958010,0.04245412,0.02991417,0.59755942,0.99951686,0.15316375,0.00000000
-2.24212106,3.55763200,0.88686186,2.27688753,0.04378574,0.02969951,0.59510713,1.02152453,0.15462926,0.00000000
-2.23611806,3.55423255,0.88074534,2.24495134,0.04503492,0.02949174,0.59216032,1.04559344,0.15646062,0.00000000
-2.23011506,3.55336557,0.87508428,2.21378000,0.04619065,0.02929547,0.58880944,1.07146315,0.15867028,0.00000000
-2.22411206,3.55471314,0.86987229,2.18331686,0.04724286,0.02911512,0.58514104,1.09882117,0.16126431,0.00000000
-2.21810905,3.55785112,0.86507979,2.15344844,0.04818250,0.02895503,0.58123715,1.12730906,0.16424295,0.00000000
-2.21210605,3.56226957,0.86065799,2.12401656,0.04900158,0.02881953,0.57717533,1.15653092,0.16760123,0.00000000
-2.20610305,3.56739826,0.85654409,2.09483358,0.04969326,0.02871299,0.57302937,1.18606386,0.17132990,0.00000000
-2.20010005,3.57263576,0.85266740,2.06569961,0.05025181,0.02863993,0.56887045,1.21546997,0.17541640,0.00000000
-2.19409705,3.57738015,0.84895589,2.03642065,0.05067267,0.02860497,0.56476872,1.24430924,0.17984580,0.00000000
-2.18809405,3.58105958,0.84534262,2.00682621,0.05095249,0.02861288,0.56079492,1.27215267,0.18460170,0.00000000
-2.18209105,3.58316077,0.84177169,1.97678553,0.05108906,0.02866847,0.55702198,1.29859508,0.18966687,0.00000000
-2.17608804,3.58325360,0.83820314,1.94622096,0.05108140,0.02877659,0.55352637,1.32326685,0.19502379,0.00000000
-2.17008504,3.58101048,0.83461659,1.91511793,0.05092970,0.02894196,0.55038907,1.34584397,0.20065475,0.00000000
-2.16408204,3.57621921,0.83101321,1.88353060,0.05063538,0.02916909,0.54769589,1.36605607,0.20654183,0.00000000
-2.15807904,3.56878882,0.82741604,1.85158300,0.05020106,0.02946216,0.54553731,1.38369184,0.21266653,0.00000000
-2.15207604,3.55874812,0.82386850,1.81946545,0.04963055,0.02982486,0.54400744,1.39860186,0.21900919,0.00000000
-2.14607304,3.54623721,0.82043132,1.78742659,0.04892883,0.03026033,0.54320247,1.41069871,0.22554831,0.00000000
-2.14007004,3.53149274,0.81717813,1.75576152,0.04810202,0.03077108,0.54321843,1.41995442,0.23225975,0.00000000
-2.13406703,3.51482810,0.81418990,1.72479680,0.04715731,0.03135890,0.54414846,1.42639567,0.23911604,0.00000000
-2.12806403,3.49660988,0.81154888,1.69487325,0.04610285,0.03202493,0.54607975,1.43009715,0.24608582,0.00000000
-2.12206103,3.47723236,0.80933224,1.66632771,0.04494767,0.03276963,0.54909030,1.43117349,0.25313347,0.00000000
-2.11605803,3.45709170,0.80760604,1.63947477,0.04370151,0.03359295,0.55324574,1.42977040,0.26021919,0.00000000
-2.11005503,3.43656163,0.80641992,1.61458975,0.04237466,0.03449438,0.55859630,1.42605569,0.26729937,0.00000000
-2.10405203,3.41597192,0.80580274,1.59189370,0.04097779,0.03547317,0.56517432,1.42021061,0.27432737,0.00000000
-2.09804902,3.39559121,0.80575971,1.57154146,0.03952173,0.03652847,0.57299216,1.41242196,0.28125476,0.00000000
-2.09204602,3.37561474,0.80627092,1.55361333,0.03801731,0.03765950,0.58204089,1.40287557,0.28803284,0.00000000
-2.08604302,3.35615774,0.80729143,1.53811065,0.03647516,0.03886574,0.59228964,1.39175115,0.29461446,0.00000000
-2.08004002,3.33725428,0.80875294,1.52495550,0.03490553,0.04014703,0.60368569,1.37921875,0.30095594,0.00000000
-2.07403702,3.31886143,0.81056664,1.51399424,0.03331817,0.04150364,0.61615523,1.36543687,0.30701905,0.00000000
-2.06803402,3.30086778,0.81262716,1.50500460,0.03172217,0.04293629,0.62960468,1.35055183,0.31277277,0.00000000
-2.06203102,3.28310542,0.81481725,1.49770564,0.03012592,0.04444604,0.64392248,1.33469839,0.31819474,0.00000000
-2.05602801,3.26536403,0.81701261,1.49176986,0.02853707,0.04603412,0.65898110,1.31800110,0.32327235,0.00000000
-2.05002501,3.24740590,0.81908681,1.48683655,0.02696247,0.04770170,0.67463919,1.30057610,0.32800316,0.00000000
-2.04402201,3.22898049,0.82091565,1.48252568,0.02540824,0.04944950,0.69074366,1.28253289,0.33239472,0.00000000
-2.03801901,3.20983731,0.82238076,1.47845131,0.02387979,0.05127744,0.70713161,1.26397584,0.33646373,0.00000000
-2.03201601,3.18973650,0.82337235,1.47423401,0.02238191,0.05318412,0.72363189,1.24500498,0.34023449,0.00000000
-2.02601301,3.16845605,0.82379069,1.46951150,0.02091880,0.05516636,0.74006644,1.22571615,0.34373686,0.00000000
-2.02001001,3.14579583,0.82354662,1.46394738,0.01949422,0.05721876,0.75625121,1.20620008,0.34700357,0.00000000
-2.01400700,3.12157821,0.82256094,1.45723747,0.01811149,0.05933324,0.77199693,1.18654081,0.35006742,0.00000000
-2.00800400,3.09564568,0.82076304,1.44911401,0.01677362,0.06149872,0.78710963,1.16681326,0.35295819,0.00000000
-2.00200100,3.06785640,0.81808890,1.43934766,0.01548335,0.06370090,0.80139127,1.14708038,0.35569973,0.00000000
-1.99599800,3.03807819,0.81447880,1.42774781,0.01424316,0.06592217,0.81464047,1.12739011,0.35830731,0.00000000
-1.98999500,3.00618229,0.80987510,1.41416144,0.01305528,0.06814170,0.82665364,1.10777251,0.36078546,0.00000000
-1.98399200,2.97203754,0.80422047,1.39847113,0.01192176,0.07033573,0.83722661,1.08823734,0.36312651,0.00000000
-1.97798899,2.93550631,0.79745658,1.38059260,0.01084436,0.07247799,0.84615689,1.06877251,0.36530989,0.00000000
-1.97198599,2.89644250,0.78952387,1.36047230,0.00982459,0.07454038,0.85324656,1.04934348,0.36730234,0.00000000
-1.96598299,2.85469244,0.78036212,1.33808533,0.00886363,0.07649372,0.85830599,1.02989404,0.36905900,0.00000000
-1.95997999,2.81009878,0.76991216,1.31343396,0.00796233,0.07830866,0.86115806,1.01034829,0.37052538,0.00000000
-1.95397699,2.76250731,0.75811845,1.28654696,0.00712113,0.07995674,0.86164300,0.99061399,0.37164003,0.00000000
-1.94797399,2.71177644,0.74493254,1.25747965,0.00634008,0.08141136,0.85962339,0.97058702,0.37233794,0.00000000
-1.94197099,2.65778857,0.73031698,1.22631453,0.00561877,0.08264889,0.85498940,0.95015692,0.37255418,0.00000000
-1.93596798,2.60046271,0.71424959,1.19316239,0.00495636,0.08364958,0.84766362,0.92921295,0.37222795,0.00000000
-1.92996498,2.53976728,0.69672759,1.15816352,0.00435158,0.08439845,0.83760554,0.90765061,0.37130635,0.00000000
-1.92396198,2.47573217,0.67777138,1.12148867,0.00380273,0.08488598,0.82481514,0.88537806,0.36974804,0.00000000
-1.91795898,2.40845900,0.65742759,1.08333954,0.00330775,0.08510861,0.80933548,0.86232223,0.36752632,0.00000000
-1.91195598,2.33812886,0.63577116,1.04394833,0.00286427,0.08506899,0.79125402,0.83843411,0.36463152,0.00000000
-1.90595298,2.26500676,0.61290622,1.00357632,0.00246961,0.08477602,0.77070261,0.81369310,0.36107252,0.00000000
-1.89994997,2.18944233,0.58896574,0.96251112,0.00212096,0.08424460,0.74785603,0.78811016,0.35687740,0.00000000
-1.89394697,2.11186664,0.56410982,0.92106269,0.00181535,0.08349516,0.72292910,0.76172947,0.35209300,0.00000000
-1.88794397,2.03278516,0.53852270,0.87955815,0.00154978,0.08255299,0.69617255,0.73462888,0.34678363,0.00000000
-1.88194097,1.95276730,0.51240870,0.83833553,0.00132132,0.08144732,0.66786769,0.70691878,0.34102885,0.00000000
-1.87593797,1.87243292,0.48598722,0.79773676,0.00112716,0.08021031,0.63832027,0.67873983,0.33492046,0.00000000
-1.86993497,1.79243676,0.45948716,0.75810022,0.00096467,0.07887595,0.60785367,0.65025957,0.32855897,0.00000000
-1.86393197,1.71345157,0.43314092,0.71975320,0.00083155,0.07747889,0.57680183,0.62166819,0.32204968,0.00000000
-1.85792896,1.63615095,0.40717842,0.68300483,0.00072582,0.07605331,0.54550213,0.59317366,0.31549859,0.00000000
-1.85192596,1.56119281,0.38182143,0.64813963,0.00064593,0.07463188,0.51428866,0.56499663,0.30900844,0.00000000
-1.84592296,1.48920439,0.35727841,0.61541234,0.00059083,0.07324481,0.48348600,0.53736526,0.30267502,0.00000000
-1.83991996,1.42076968,0.33374014,0.58504407,0.00056001,0.07191911,0.45340384,0.51051025,0.29658397,0.00000000
-1.83391696,1.35641962,0.31137637,0.55722010,0.00055354,0.07067806,0.42433254,0.48466040,0.29080836,0.00000000
-1.82791396,1.29662587,0.29033347,0.53208948,0.00057216,0.06954087,0.39653976,0.46003870,0.28540697,0.00000000
-1.82191096,1.24179785,0.27073322,0.50976634,0.00061730,0.06852261,0.37026828,0.43685919,0.28042352,0.00000000
-1.81590795,1.19228341,0.25267277,0.49033277,0.00069109,0.06763436,0.34573472,0.41532460,0.27588682,0.00000000
-1.80990495,1.14837252,0.23622546,0.47384322,0.00079641,0.06688361,0.32312948,0.39562471,0.27181174,0.00000000
-1.80390195,1.11030368,0.22144266,0.46032988,0.00093690,0.06627475,0.30261727,0.37793546,0.26820104,0.00000000
-1.79789895,1.07827219,0.20835623,0.44980880,0.00111694,0.06580980,0.28433849,0.36241853,0.26504784,0.00000000
-1.79189595,1.05243957,0.19698141,0.44228627,0.00134161,0.06548920,0.26841089,0.34922138,0.26233855,0.00000000
-1.78589295,1.03294325,0.18732010,0.43776498,0.00161668,0.06531259,0.25493153,0.33847742,0.26005618,0.00000000
-1.77988994,1.01990554,0.17936405,0.43624950,0.00194846,0.06527962,0.24397859,0.33030617,0.25818363,0.00000000
-1.77388694,1.01344112,0.17309793,0.43775072,0.00234376,0.06539064,0.23561301,0.32481325,0.25670691,0.00000000
-1.76788394,1.01366225,0.16850206,0.44228884,0.00280968,0.06564730,0.22987961,0.32208992,0.25561806,0.00000000
-1.76188094,1.02068119,0.16555459,0.44989469,0.00335345,0.06605293,0.22680766,0.32221210,0.25491749,0.00000000
-1.75587794,1.03460949,0.16423306,0.46060923,0.00398221,0.06661276,0.22641073,0.32523880,0.25461575,0.00000000
-1.74987494,1.05555395,0.16451537,0.47448121,0.00470273,0.06733395,0.22868586,0.33120994,0.25473456,0.00000000
-1.74387194,1.08360958,0.16637994,0.49156316,0.00552116,0.06822529,0.23361204,0.34014360,0.25530712,0.00000000
-1.73786893,1.11884988,0.16980535,0.51190595,0.00644265,0.06929688,0.24114812,0.35203288,0.25637762,0.00000000
-1.73186593,1.16131510,0.17476934,0.53555217,0.00747109,0.07055952,0.25123035,0.36684248,0.25800011,0.00000000
-1.72586293,1.21099944,0.18124746,0.56252901,0.00860873,0.07202405,0.26376976,0.38450540,0.26023683,0.00000000
-1.71985993,1.26783814,0.18921135,0.59284099,0.00985585,0.07370058,0.27864955,0.40491997,0.26315605,0.00000000
-1.71385693,1.33169551,0.19862697,0.62646312,0.01121050,0.07559778,0.29572296,0.42794746,0.26682970,0.00000000
-1.70785393,1.40235502,0.20945282,0.66333516,0.01266818,0.07772216,0.31481169,0.45341074,0.27133085,0.00000000
-1.70185093,1.47951236,0.22163846,0.70335724,0.01422166,0.08007749,0.33570528,0.48109417,0.27673122,0.00000000
-1.69584792,1.56277234,0.23512327,0.74638744,0.01586087,0.08266442,0.35816167,0.51074489,0.28309887,0.00000000
-1.68984492,1.65164997,0.24983575,0.79224145,0.01757279,0.08548014,0.38190897,0.54207579,0.29049618,0.00000000
-1.68384192,1.74557613,0.26569331,0.84069450,0.01934155,0.08851844,0.40664867,0.57477006,0.29897809,0.00000000
-1.67783892,1.84390769,0.28260264,0.89148542,0.02114856,0.09176977,0.43206029,0.60848727,0.30859066,0.00000000
-1.67183592,1.94594144,0.30046056,0.94432264,0.02297276,0.09522163,0.45780721,0.64287094,0.31937001,0.00000000
-1.66583292,2.05093125,0.31915539,0.99889177,0.02479103,0.09885899,0.48354368,0.67755702,0.33134133,0.00000000
-1.65982991,2.15810728,0.33856862,1.05486409,0.02657861,0.10266486,0.50892267,0.71218315,0.34451820,0.00000000
-1.65382691,2.26669600,0.35857689,1.11190549,0.02830968,0.10662088,0.53360416,0.74639813,0.35890176,0.00000000
-1.64782391,2.37593960,0.37905391,1.16968504,0.02995800,0.11070782,0.55726354,0.77987099,0.37447996,0.00000000
-1.64182091,2.48511347,0.39987244,1.22788263,0.03149758,0.11490611,0.57959972,0.81229938,0.39122651,0.00000000
-1.63581791,2.59354045,0.42090591,1.28619498,0.03290340,0.11919604,0.60034247,0.84341650,0.40909971,0.00000000
-1.62981491,2.70060075,0.44202976,1.34433953,0.03415210,0.12355797,0.61925867,0.87299638,0.42804101,0.00000000
-1.62381191,2.80573694,0.46312229,1.40205589,0.03522269,0.12797213,0.63615710,0.90085712,0.44797342,0.00000000
-1.61780890,2.90845352,0.48406500,1.45910481,0.03609716,0.13241838,0.65089168,0.92686180,0.46879975,0.00000000
-1.61180590,3.00831121,0.50474245,1.51526450,0.03676104,0.13687565,0.66336275,0.95091715,0.49040104,0.00000000
-1.60580290,3.10491660,0.52504171,1.57032487,0.03720385,0.14132131,0.67351677,0.97296999,0.51263507,0.00000000
-1.59979990,3.19790793,0.54485136,1.62408003,0.03741943,0.14573040,0.68134418,0.99300181,0.53533544,0.00000000
-1.59379690,3.28693842,0.56406046,1.67631978,0.03740614,0.15007490,0.68687587,1.01102170,0.55831129,0.00000000
-1.58779390,3.37165874,0.58255736,1.72682096,0.03716693,0.15432303,0.69017843,1.02705836,0.58134788,0.00000000
-1.58179090,3.45170028,0.60022876,1.77533944,0.03670930,0.15843876,0.69134865,1.04115165,0.60420829,0.00000000
-1.57578789,3.52666094,0.61695914,1.82160366,0.03604506,0.16238156,0.69050761,1.05334429,0.62663627,0.00000000
-1.56978489,3.59609503,0.63263075,1.86531060,0.03519007,0.16610642,0.68779480,1.06367437,0.64836037,0.00000000
-1.56378189,3.65950875,0.64712421,1.90612468,0.03416379,0.16956438,0.68336270,1.07216928,0.66909934,0.00000000
-1.55777889,3.71636189,0.66032004,1.94368019,0.03298880,0.17270327,0.67737205,1.07884132,0.68856864,0.00000000
-1.55177589,3.76607659,0.67210084,1.97758736,0.03169026,0.17546904,0.66998821,1.08368555,0.70648783,0.00000000
-1.54577289,3.80805285,0.68235438,2.00744208,0.03029534,0.17780730,0.66137862,1.08667990,0.72258873,0.00000000
-1.53976988,3.84169026,0.69097731,2.03283888,0.02883255,0.17966527,0.65171154,1.08778761,0.73662378,0.00000000
-1.53376688,3.86641498,0.69787935,2.05338652,0.02733123,0.18099386,0.64115580,1.08696172,0.74837433,0.00000000
-1.52776388,3.88171020,0.70298781,2.06872554,0.02582090,0.18174992,0.62988163,1.08415148,0.75765850,0.00000000
-1.52176088,3.88714843,0.70625200,2.07854645,0.02433079,0.18189838,0.61806203,1.07930994,0.76433795,0.00000000
-1.51575788,3.88242327,0.70764746,2.08260779,0.02288931,0.18141433,0.60587466,1.07240241,0.76832344,0.00000000
-1.50975488,3.86737873,0.70717944,2.08075267,0.02152361,0.18028473,0.59350350,1.06341495,0.76957869,0.00000000
-1.50375188,3.84203380,0.70488553,2.07292274,0.02025926,0.17850976,0.58114031,1.05236240,0.76812226,0.00000000
-1.49774887,3.80660056,0.70083709,2.05916872,0.01911988,0.17610363,0.56898519,1.03929518,0.76402738,0.00000000
-1.49174587,3.76149429,0.69513928,2.03965657,0.01812689,0.17309493,0.55724624,1.02430446,0.75741964,0.00000000
-1.48574287,3.70733452,0.68792960,2.01466891,0.01729931,0.16952621,0.54613787,1.00752516,0.74847260,0.00000000
-1.47973987,3.64493669,0.67937486,1.98460134,0.01665357,0.16545310,0.53587790,0.98913655,0.73740142,0.00000000
-1.47373687,3.57529436,0.66966663,1.94995369,0.01620339,0.16094277,0.52668320,0.96936028,0.72445497,0.00000000
-1.46773387,3.49955275,0.65901535,1.91131674,0.01595965,0.15607195,0.51876425,0.94845592,0.70990655,0.00000000
-1.46173087,3.41897483,0.64764328,1.86935479,0.01593035,0.15092443,0.51231864,0.92671417,0.69404394,0.00000000
-1.45572786,3.33490164,0.63577665,1.82478514,0.01612052,0.14558839,0.50752396,0.90444808,0.67715891,0.00000000
-1.44972486,3.24870870,0.62363737,1.77835533,0.01653223,0.14015352,0.50453045,0.88198286,0.65953704,0.00000000
-1.44372186,3.16176099,0.61143468,1.73081951,0.01716455,0.13470807,0.50345378,0.85964470,0.64144805,0.00000000
-1.43771886,3.07536849,0.59935722,1.68291483,0.01801359,0.12933608,0.50436855,0.83774928,0.62313724,0.00000000
-1.43171586,2.99074473,0.58756586,1.63533925,0.01907257,0.12411485,0.50730277,0.81659068,0.60481838,0.00000000
-1.42571286,2.90897021,0.57618782,1.58873159,0.02033189,0.11911277,0.51223389,0.79643111,0.58666826,0.00000000
-1.41970985,2.83096241,0.56531220,1.54365478,0.02177929,0.11438759,0.51908659,0.77749220,0.56882331,0.00000000
-1.41370685,2.75745363,0.55498734,1.50058292,0.02339999,0.10998524,0.52773250,0.75994807,0.55137816,0.00000000
-1.40770385,2.68897745,0.54522009,1.45989260,0.02517695,0.10593918,0.53799208,0.74392069,0.53438621,0.00000000
-1.40170085,2.62586402,0.53597695,1.42185847,0.02709108,0.10227035,0.54963863,0.72947756,0.51786217,0.00000000
-1.39569785,2.56824400,0.52718721,1.38665314,0.02912156,0.09898761,0.56240407,0.71663179,0.50178628,0.00000000
-1.38969485,2.51606038,0.51874772,1.35435096,0.03124614,0.09608873,0.57598662,0.70534450,0.48610984,0.00000000
-1.38369185,2.46908707,0.51052914,1.32493510,0.03344147,0.09356178,0.59005967,0.69552926,0.47076194,0.00000000
-1.37768884,2.42695290,0.50238330,1.29830745,0.03568346,0.09138682,0.60428163,0.68705820,0.45565673,0.00000000
-1.37168584,2.38916934,0.49415128,1.27430026,0.03794756,0.08953788,0.61830622,0.67976946,0.44070099,0.00000000
-1.36568284,2.35516028,0.48567175,1.25268910,0.04020914,0.08798503,0.63179273,0.67347549,0.42580154,0.00000000
-1.35967984,2.32429218,0.47678917,1.23320599,0.04244369,0.08669650,0.64441579,0.66797168,0.41087215,0.00000000
-1.35367684,2.29590313,0.46736144,1.21555235,0.04462714,0.08564072,0.65587413,0.66304490,0.39583960,0.00000000
-1.34767384,2.26932945,0.45726660,1.19941090,0.04673601,0.08478815,0.66589819,0.65848155,0.38064858,0.00000000
-1.34167084,2.24392881,0.44640831,1.18445635,0.04874763,0.08411294,0.67425600,0.65407480,0.36526543,0.00000000
-1.33566783,2.21909928,0.43471989,1.17036443,0.05064022,0.08359427,0.68075748,0.64963076,0.34968033,0.00000000
-1.32966483,2.19429396,0.42216673,1.15681925,0.05239303,0.08321729,0.68525688,0.64497332,0.33390822,0.00000000
-1.32366183,2.16903109,0.40874717,1.14351905,0.05398645,0.08297373,0.68765350,0.63994784,0.31798830,0.00000000
-1.31765883,2.14290005,0.39449178,1.13018047,0.05540203,0.08286216,0.68789081,0.63442343,0.30198223,0.00000000
-1.31165583,2.11556376,0.37946121,1.11654173,0.05662268,0.08288781,0.68595425,0.62829416,0.28597141,0.00000000
-1.30565283,2.08675803,0.36374290,1.10236481,0.05763270,0.08306207,0.68186780,0.62147919,0.27005333,0.00000000
-1.29964982,2.05628874,0.34744677,1.08743727,0.05841799,0.08340166,0.67568992,0.61392210,0.25433731,0.00000000
-1.29364682,2.02402756,0.33070038,1.07157368,0.05896624,0.08392752,0.66750885,0.60558957,0.23894002,0.00000000
-1.28764382,1.98990678,0.31364360,1.05461717,0.05926716,0.08466342,0.65743782,0.59646965,0.22398079,0.00000000
-1.28164082,1.95391402,0.29642334,1.03644102,0.05931274,0.08563448,0.64561027,0.58656980,0.20957716,0.00000000
-1.27563782,1.91608703,0.27918843,1.01695050,0.05909753,0.08686551,0.63217539,0.57591477,0.19584065,0.00000000
-1.26963482,1.87650894,0.26208498,0.99608480,0.05861899,0.08837929,0.61729399,0.56454450,0.18287320,0.00000000
-1.26363182,1.83530394,0.24525228,0.97381897,0.05787769,0.09019489,0.60113499,0.55251214,0.17076400,0.00000000
-1.25762881,1.79263346,0.22881953,0.95016559,0.05687765,0.09232607,0.58387235,0.53988208,0.15958719,0.00000000
-1.25162581,1.74869258,0.21290330,0.92517600,0.05562643,0.09477984,0.56568257,0.52672814,0.14940017,0.00000000
-1.24562281,1.70370654,0.19760577,0.89894083,0.05413533,0.09755523,0.54674263,0.51313183,0.14024259,0.00000000
-1.23961981,1.65792712,0.18301380,0.87158952,0.05241933,0.10064240,0.52722830,0.49918067,0.13213607,0.00000000
