energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-1.97798899,2.12982843,0.52267621,1.63735448,0.00714730,0.09154601,0.53248366,0.00000000,0.67798075,0.00024288
-1.97198599,2.10316470,0.52053294,1.61180830,0.00748703,0.08815090,0.53800890,0.00000000,0.66001809,0.00024680
-1.96598299,2.07060876,0.51673838,1.58115276,0.00779963,0.08449741,0.54142020,0.00000000,0.64039798,0.00025048
-1.95997999,2.03248373,0.51115798,1.54575399,0.00807943,0.08063935,0.54256390,0.00000000,0.61931175,0.00025393
-1.95397699,1.98920019,0.50370176,1.50604638,0.00832123,0.07663268,0.54133365,0.00000000,0.59696420,0.00025718
-1.94797399,1.94124052,0.49432657,1.46251866,0.00852042,0.07253367,0.53767310,0.00000000,0.57356845,0.00026024
-1.94197099,1.88914189,0.48303681,1.41569904,0.00867312,0.06839723,0.53157687,0.00000000,0.54934094,0.00026313
-1.93596798,1.83347878,0.46988366,1.36614008,0.00877633,0.06427529,0.52308987,0.00000000,0.52449680,0.00026585
-1.92996498,1.77484551,0.45496288,1.31440388,0.00882800,0.06021544,0.51230498,0.00000000,0.49924587,0.00026841
-1.92396198,1.71383979,0.43841122,1.26104811,0.00882712,0.05625984,0.49935922,0.00000000,0.47378915,0.00027079
-1.91795898,1.65104779,0.42040170,1.20661333,0.00877371,0.05244439,0.48442862,0.00000000,0.44831596,0.00027298
-1.91195598,1.58703110,0.40113792,1.15161207,0.00866888,0.04879822,0.46772198,0.00000000,0.42300174,0.00027494
-1.90595298,1.52231638,0.38084764,1.09651996,0.00851471,0.04534349,0.44947395,0.00000000,0.39800640,0.00027664
-1.89994997,1.45738756,0.35977594,1.04176906,0.00831426,0.04209545,0.42993761,0.00000000,0.37347333,0.00027803
-1.89394697,1.39268106,0.33817817,0.98774360,0.00807140,0.03906281,0.40937691,0.00000000,0.34952891,0.00027907
-1.88794397,1.32858383,0.31631310,0.93477805,0.00779074,0.03624829,0.38805940,0.00000000,0.32628261,0.00027972
-1.88194097,1.26543425,0.29443639,0.88315753,0.00747742,0.03364942,0.36624940,0.00000000,0.30382741,0.00027993
-1.87593797,1.20352542,0.27279477,0.83312018,0.00713705,0.03125942,0.34420192,0.00000000,0.28224083,0.00027966
-1.86993497,1.14311072,0.25162098,0.78486142,0.00677546,0.02906821,0.32215760,0.00000000,0.26158610,0.00027891
-1.86393197,1.08441088,0.23112974,0.73853963,0.00639859,0.02706342,0.30033862,0.00000000,0.24191381,0.00027765
-1.85792896,1.02762232,0.21151478,0.69428284,0.00601234,0.02523146,0.27894593,0.00000000,0.22326373,0.00027591
-1.85192596,0.97292596,0.19294692,0.65219608,0.00562242,0.02355849,0.25815748,0.00000000,0.20566686,0.00027372
-1.84592296,0.92049608,0.17557339,0.61236890,0.00523424,0.02203135,0.23812774,0.00000000,0.18914760,0.00027114
-1.83991996,0.87050854,0.15951799,0.57488266,0.00485280,0.02063839,0.21898809,0.00000000,0.17372599,0.00026825
-1.83391696,0.82314805,0.14488225,0.53981719,0.00448264,0.01937013,0.20084824,0.00000000,0.15942005,0.00026516
-1.82791396,0.77861400,0.13174740,0.50725650,0.00412776,0.01821987,0.18379827,0.00000000,0.14624795,0.00026200
-1.82191096,0.73712448,0.12017679,0.47729333,0.00379159,0.01718404,0.16791126,0.00000000,0.13423018,0.00025893
-1.81590795,0.69891848,0.11021885,0.45003230,0.00347701,0.01626256,0.15324625,0.00000000,0.12339145,0.00025612
-1.80990495,0.66425601,0.10191016,0.42559155,0.00318628,0.01545889,0.13985143,0.00000000,0.11376249,0.00025376
-1.80390195,0.63341637,0.09527857,0.40410286,0.00292115,0.01478010,0.12776726,0.00000000,0.10538136,0.00025204
-1.79789895,0.60669449,0.09034620,0.38571037,0.00268281,0.01423669,0.11702949,0.00000000,0.09829456,0.00025115
-1.79189595,0.58439574,0.08713206,0.37056785,0.00247200,0.01384243,0.10767196,0.00000000,0.09255765,0.00025131
-1.78589295,0.56682933,0.08565430,0.35883478,0.00228899,0.01361392,0.09972888,0.00000000,0.08823541,0.00025269
-1.77988994,0.55430063,0.08593179,0.35067143,0.00213366,0.01357026,0.09323679,0.00000000,0.08540144,0.00025549
-1.77388694,0.54710279,0.08798519,0.34623300,0.00200555,0.01373246,0.08823591,0.00000000,0.08413727,0.00025986
-1.76788394,0.54550775,0.09183718,0.34566325,0.00190389,0.01412287,0.08477088,0.00000000,0.08453083,0.00026594
-1.76188094,0.54975709,0.09751204,0.34908763,0.00182764,0.01476449,0.08289093,0.00000000,0.08667424,0.00027387
-1.75587794,0.56005282,0.10503448,0.35660622,0.00177556,0.01568025,0.08264938,0.00000000,0.09066113,0.00028371
-1.74987494,0.57654835,0.11442775,0.36828666,0.00174620,0.01689223,0.08410242,0.00000000,0.09658319,0.00029555
-1.74387194,0.59933977,0.12571113,0.38415723,0.00173796,0.01842079,0.08730736,0.00000000,0.10452624,0.00030941
-1.73786893,0.62845764,0.13889683,0.40420034,0.00174913,0.02028369,0.09232013,0.00000000,0.11456575,0.00032528
-1.73186593,0.66385930,0.15398648,0.42834652,0.00177785,0.02249523,0.09919224,0.00000000,0.12676200,0.00034316
-1.72586293,0.70542199,0.17096732,0.45646919,0.00182219,0.02506532,0.10796724,0.00000000,0.14115491,0.00036296
-1.71985993,0.75293684,0.18980821,0.48838043,0.00188015,0.02799861,0.11867671,0.00000000,0.15775877,0.00038461
-1.71385693,0.80610399,0.21045577,0.52382784,0.00194965,0.03129368,0.13133596,0.00000000,0.17655709,0.00040798
-1.70785393,0.86452900,0.23283071,0.56249283,0.00202858,0.03494228,0.14593964,0.00000000,0.19749768,0.00043292
-1.70185093,0.92772089,0.25682474,0.60399047,0.00211480,0.03892874,0.16245725,0.00000000,0.22048831,0.00045927
-1.69584792,0.99509205,0.28229800,0.64787117,0.00220613,0.04322949,0.18082907,0.00000000,0.24539321,0.00048681
-1.68984492,1.06596031,0.30907755,0.69362421,0.00230040,0.04781277,0.20096243,0.00000000,0.27203052,0.00051534
-1.68384192,1.13955345,0.33695679,0.74068336,0.00239546,0.05263859,0.22272872,0.00000000,0.30017105,0.00054458
-1.67783892,1.21501636,0.36569614,0.78843451,0.00248920,0.05765894,0.24596137,0.00000000,0.32953858,0.00057429
-1.67183592,1.29142103,0.39502498,0.83622538,0.00257955,0.06281819,0.27045498,0.00000000,0.35981166,0.00060416
-1.66583292,1.36777935,0.42464490,0.88337702,0.00266454,0.06805388,0.29596568,0.00000000,0.39062723,0.00063388
-1.65982991,1.44305869,0.45423431,0.92919703,0.00274231,0.07329770,0.32221312,0.00000000,0.42158593,0.00066314
-1.65382691,1.51619999,0.48345416,0.97299395,0.00281114,0.07847674,0.34888381,0.00000000,0.45225912,0.00069161
-1.64782391,1.58613808,0.51195475,1.01409261,0.00286946,0.08351499,0.37563610,0.00000000,0.48219746,0.00071893
-1.64182091,1.65182350,0.53938330,1.05184965,0.00291591,0.08833503,0.40210659,0.00000000,0.51094072,0.00074478
-1.63581791,1.71224538,0.56539212,1.08566894,0.00294935,0.09285985,0.42791777,0.00000000,0.53802873,0.00076881
-1.62981491,1.76645448,0.58964686,1.11501605,0.00296887,0.09701474,0.45268673,0.00000000,0.56301288,0.00079070
-1.62381191,1.81358559,0.61183474,1.13943133,0.00297381,0.10072924,0.47603462,0.00000000,0.58546792,0.00081015
-1.61780890,1.85287848,0.63167220,1.15854096,0.00296382,0.10393897,0.49759644,0.00000000,0.60500348,0.00082687
-1.61180590,1.88369642,0.64891178,1.17206559,0.00293877,0.10658740,0.51703081,0.00000000,0.62127499,0.00084061
-1.60580290,1.90554169,0.66334780,1.17982613,0.00289885,0.10862740,0.53402926,0.00000000,0.63399337,0.00085115
-1.59979990,1.91806729,0.67482079,1.18174643,0.00284450,0.11002251,0.54832472,0.00000000,0.64293336,0.00085833
-1.59379690,1.92108441,0.68322027,1.17785289,0.00277642,0.11074798,0.55969869,0.00000000,0.64793977,0.00086201
-1.58779390,1.91456533,0.68848597,1.16827083,0.00269554,0.11079136,0.56798694,0.00000000,0.64893178,0.00086211
-1.58179090,1.89864166,0.69060740,1.15321809,0.00260299,0.11015287,0.57308335,0.00000000,0.64590483,0.00085862
-1.57578789,1.87359806,0.68962188,1.13299596,0.00250008,0.10884525,0.57494184,0.00000000,0.63893015,0.00085156
-1.56978489,1.83986169,0.68561115,1.10797803,0.00238827,0.10689331,0.57357630,0.00000000,0.62815192,0.00084101
-1.56378189,1.79798792,0.67869683,1.07859746,0.00226909,0.10433314,0.56905856,0.00000000,0.61378230,0.00082709
-1.55777889,1.74864293,0.66903500,1.04533322,0.00214415,0.10121100,0.56151450,0.00000000,0.59609438,0.00080998
-1.55177589,1.69258402,0.65681015,1.00869600,0.00201507,0.09758190,0.55111872,0.00000000,0.57541355,0.00078990
-1.54577289,1.63063837,0.64222892,0.96921418,0.00188345,0.09350801,0.53808773,0.00000000,0.55210755,0.00076709
-1.53976988,1.56368115,0.62551382,0.92742065,0.00175085,0.08905694,0.52267238,0.00000000,0.52657561,0.00074183
-1.53376688,1.49261378,0.60689731,0.88384072,0.00161872,0.08429988,0.50514961,0.00000000,0.49923729,0.00071442
-1.52776388,1.41834313,0.58661638,0.83898156,0.00148843,0.07930979,0.48581408,0.00000000,0.47052113,0.00068518
-1.52176088,1.34176234,0.56490782,0.79332343,0.00136118,0.07415958,0.46496989,0.00000000,0.44085395,0.00065442
-1.51575788,1.26373364,0.54200445,0.74731285,0.00123806,0.06892042,0.44292287,0.00000000,0.41065069,0.00062248
-1.50975488,1.18507378,0.51813201,0.70135762,0.00111997,0.06366026,0.41997353,0.00000000,0.38030558,0.00058968
-1.50375188,1.10654220,0.49350706,0.65582380,0.00100767,0.05844245,0.39641102,0.00000000,0.35018447,0.00055633
-1.49774887,1.02883198,0.46833556,0.61103436,0.00090174,0.05332471,0.37250811,0.00000000,0.32061879,0.00052272
-1.49174587,0.95256368,0.44281214,0.56726926,0.00080262,0.04835822,0.34851735,0.00000000,0.29190105,0.00048916
-1.48574287,0.87828182,0.41711990,0.52476687,0.00071060,0.04358713,0.32466828,0.00000000,0.26428202,0.00045589
-1.47973987,0.80645383,0.39143049,0.48372628,0.00062583,0.03904815,0.30116581,0.00000000,0.23796940,0.00042318
-1.47373687,0.73747106,0.36590451,0.44431025,0.00054833,0.03477058,0.27818949,0.00000000,0.21312809,0.00039123
-1.46773387,0.67165171,0.34069187,0.40664864,0.00047803,0.03077640,0.25589363,0.00000000,0.18988163,0.00036025
-1.46173087,0.60924508,0.31593213,0.37084197,0.00041478,0.02708068,0.23440805,0.00000000,0.16831488,0.00033042
-1.45572786,0.55043702,0.29175474,0.33696503,0.00035835,0.02369209,0.21383947,0.00000000,0.14847756,0.00030189
-1.44972486,0.49535603,0.26827903,0.30507025,0.00030846,0.02061362,0.19427311,0.00000000,0.13038852,0.00027481
-1.44372186,0.44407997,0.24561411,0.27519097,0.00026481,0.01784330,0.17577465,0.00000000,0.11404042,0.00024930
-1.43771886,0.39664283,0.22385845,0.24734424,0.00022709,0.01537510,0.15839225,0.00000000,0.09940473,0.00022546
-1.43171586,0.35304169,0.20309950,0.22153345,0.00019496,0.01319975,0.14215857,0.00000000,0.08643679,0.00020339
-1.42571286,0.31324335,0.18341312,0.19775063,0.00016815,0.01130567,0.12709283,0.00000000,0.07508073,0.00018316
-1.41970985,0.27719076,0.16486317,0.17597841,0.00014638,0.00967977,0.11320273,0.00000000,0.06527413,0.00016486
-1.41370685,0.24480911,0.14750102,0.15619182,0.00012943,0.00830824,0.10048626,0.00000000,0.05695236,0.00014854
-1.40770385,0.21601132,0.13136543,0.13835989,0.00011715,0.00717730,0.08893343,0.00000000,0.05005232,0.00013427
-1.40170085,0.19070317,0.11648256,0.12244707,0.00010943,0.00627378,0.07852786,0.00000000,0.04451573,0.00012213
-1.39569785,0.16878770,0.10286624,0.10841451,0.00010627,0.00558566,0.06924828,0.00000000,0.04029172,0.00011217
-1.38969485,0.15016914,0.09051860,0.09622126,0.00010774,0.00510248,0.06106989,0.00000000,0.03733880,0.00010446
-1.38369185,0.13475604,0.07943095,0.08582525,0.00011401,0.00481560,0.05396572,0.00000000,0.03562608,0.00009908
-1.37768884,0.12246380,0.06958497,0.07718419,0.00012534,0.00471843,0.04790782,0.00000000,0.03513393,0.00009612
-1.37168584,0.11321645,0.06095409,0.07025624,0.00014213,0.00480644,0.04286838,0.00000000,0.03585375,0.00009567
-1.36568284,0.10694758,0.05350509,0.06500042,0.00016490,0.00507713,0.03882083,0.00000000,0.03778729,0.00009781
-1.35967984,0.10360065,0.04719979,0.06137683,0.00019428,0.00552987,0.03574076,0.00000000,0.04094516,0.00010266
-1.35367684,0.10312841,0.04199679,0.05934652,0.00023110,0.00616565,0.03360682,0.00000000,0.04534486,0.00011032
-1.34767384,0.10549169,0.03785326,0.05887107,0.00027630,0.00698679,0.03240147,0.00000000,0.05100824,0.00012089
-1.34167084,0.11065751,0.03472661,0.05991186,0.00033105,0.00799650,0.03211166,0.00000000,0.05795864,0.00013449
-1.33566783,0.11859671,0.03257600,0.06242913,0.00039670,0.00919849,0.03272939,0.00000000,0.06621761,0.00015122
-1.32966483,0.12928112,0.03136382,0.06638071,0.00047486,0.01059650,0.03425215,0.00000000,0.07580153,0.00017117
-1.32366183,0.14268062,0.03105689,0.07172075,0.00056739,0.01219386,0.03668329,0.00000000,0.08671825,0.00019441
-1.31765883,0.15876020,0.03162744,0.07839825,0.00067645,0.01399303,0.04003228,0.00000000,0.09896379,0.00022102
-1.31165583,0.17747716,0.03305397,0.08635584,0.00080457,0.01599523,0.04431487,0.00000000,0.11251948,0.00025104
-1.30565283,0.19877898,0.03532181,0.09552868,0.00095462,0.01820011,0.04955314,0.00000000,0.12734956,0.00028449
-1.29964982,0.22260167,0.03842345,0.10584368,0.00112992,0.02060555,0.05577550,0.00000000,0.14339949,0.00032136
-1.29364682,0.24886914,0.04235875,0.11721929,0.00133424,0.02320750,0.06301649,0.00000000,0.16059507,0.00036165
-1.28764382,0.27749359,0.04713476,0.12956584,0.00157184,0.02599998,0.07131651,0.00000000,0.17884259,0.00040529
-1.28164082,0.30837692,0.05276548,0.14278649,0.00184750,0.02897522,0.08072126,0.00000000,0.19802990,0.00045224
-1.27563782,0.34141335,0.05927120,0.15677900,0.00216650,0.03212390,0.09128102,0.00000000,0.21802866,0.00050241
-1.26963482,0.37649297,0.06667773,0.17143817,0.00253465,0.03543544,0.10304962,0.00000000,0.23869750,0.00055571
-1.26363182,0.41350620,0.07501522,0.18665893,0.00295821,0.03889852,0.11608294,0.00000000,0.25988614,0.00061208
-1.25762881,0.45234877,0.08431674,0.20234002,0.00344382,0.04250154,0.13043711,0.00000000,0.28144021,0.00067144
-1.25162581,0.49292698,0.09461653,0.21838814,0.00399842,0.04623314,0.14616615,0.00000000,0.30320657,0.00073372
-1.24562281,0.53516265,0.10594794,0.23472219,0.00462907,0.05008274,0.16331910,0.00000000,0.32503885,0.00079891
-1.23961981,0.57899757,0.11834101,0.25127759,0.00534276,0.05404101,0.18193660,0.00000000,0.34680281,0.00086699
-1.23361681,0.62439678,0.13181980,0.26801023,0.00614619,0.05810020,0.20204706,0.00000000,0.36838132,0.00093802
-1.22761381,0.67135027,0.14639951,0.28489988,0.00704545,0.06225442,0.22366232,0.00000000,0.38967840,0.00101205
-1.22161081,0.71987288,0.16208335,0.30195268,0.00804574,0.06649963,0.24677305,0.00000000,0.41062226,0.00108921
-1.21560780,0.77000189,0.17885948,0.31920254,0.00915100,0.07083358,0.27134396,0.00000000,0.43116690,0.00116965
-1.20960480,0.82179236,0.19669790,0.33671113,0.01036354,0.07525536,0.29730923,0.00000000,0.45129207,0.00125353
-1.20360180,0.87530997,0.21554766,0.35456641,0.01168370,0.07976495,0.32456813,0.00000000,0.47100167,0.00134105
-1.19759880,0.93062173,0.23533436,0.37287947,0.01310945,0.08436235,0.35298138,0.00000000,0.49032040,0.00143240
-1.19159580,0.98778470,0.25595825,0.39177976,0.01463613,0.08904678,0.38236838,0.00000000,0.50928883,0.00152773
-1.18559280,1.04683321,0.27729301,0.41140871,0.01625611,0.09381557,0.41250571,0.00000000,0.52795726,0.00162720
-1.17958979,1.10776521,0.29918534,0.43191194,0.01795869,0.09866312,0.44312707,0.00000000,0.54637837,0.00173085
-1.17358679,1.17052837,0.32145559,0.45343034,0.01972994,0.10357983,0.47392498,0.00000000,0.56459950,0.00183868
-1.16758379,1.23500680,0.34389930,0.47609025,0.02155276,0.10855106,0.50455428,0.00000000,0.58265454,0.00195057
-1.16158079,1.30100908,0.36628993,0.49999324,0.02340697,0.11355637,0.53463753,0.00000000,0.60055634,0.00206626
-1.15557779,1.36825839,0.38838247,0.52520598,0.02526968,0.11856880,0.56377233,0.00000000,0.61828989,0.00218536
-1.14957479,1.43638558,0.40991816,0.55175054,0.02711560,0.12355461,0.59154028,0.00000000,0.63580673,0.00230733
-1.14357179,1.50492557,0.43062992,0.57959584,0.02891764,0.12847318,0.61751736,0.00000000,0.65302115,0.00243145
-1.13756878,1.57331775,0.45024847,0.60865061,0.03064752,0.13327739,0.64128549,0.00000000,0.66980826,0.00255683
-1.13156578,1.64091057,0.46850885,0.63875839,0.03227656,0.13791426,0.66244458,0.00000000,0.68600436,0.00268243
-1.12556278,1.70697045,0.48515713,0.66969494,0.03377642,0.14232595,0.68062479,0.00000000,0.70140941,0.00280704
-1.11955978,1.77069492,0.49995706,0.70116845,0.03511998,0.14645116,0.69549835,0.00000000,0.71579188,0.00292932
-1.11355678,1.83122969,0.51269629,0.73282270,0.03628217,0.15022671,0.70679039,0.00000000,0.72889545,0.00304783
-1.10755378,1.88768928,0.52319212,0.76424321,0.03724079,0.15358934,0.71428831,0.00000000,0.74044754,0.00316102
-1.10155078,1.93918036,0.53129639,0.79496657,0.03797719,0.15647771,0.71784928,0.00000000,0.75016917,0.00326732
-1.09554777,1.98482724,0.53689944,0.82449237,0.03847690,0.15883440,0.71740541,0.00000000,0.75778566,0.00336514
-1.08954477,2.02379850,0.53993292,0.85229776,0.03873014,0.16060789,0.71296645,0.00000000,0.76303773,0.00345293
-1.08354177,2.05533386,0.54037154,0.87785395,0.03873209,0.16175447,0.70461992,0.00000000,0.76569254,0.00352920
-1.07753877,2.07877022,0.53823362,0.90064406,0.03848307,0.16223987,0.69252854,0.00000000,0.76555391,0.00359264
-1.07153577,2.09356595,0.53358042,0.92018172,0.03798848,0.16204078,0.67692541,0.00000000,0.76247161,0.00364204
-1.06553277,2.09932251,0.52651452,0.93602955,0.03725860,0.16114593,0.65810682,0.00000000,0.75634896,0.00367647
-1.05952976,2.09580238,0.51717718,0.94781670,0.03630822,0.15955685,0.63642347,0.00000000,0.74714872,0.00369520
-1.05352676,2.08294274,0.50574490,0.95525478,0.03515608,0.15728829,0.61227017,0.00000000,0.73489670,0.00369781
-1.04752376,2.06086408,0.49242526,0.95815120,0.03382428,0.15436819,0.58607474,0.00000000,0.71968332,0.00368419
-1.04152076,2.02987346,0.47745230,0.95641944,0.03233752,0.15083728,0.55828650,0.00000000,0.70166275,0.00365454
-1.03551776,1.99046200,0.46108144,0.95008558,0.03072233,0.14674828,0.52936485,0.00000000,0.68104991,0.00360939
-1.02951476,1.94329669,0.44358422,0.93929078,0.02900626,0.14216480,0.49976830,0.00000000,0.65811534,0.00354962
-1.02351176,1.88920647,0.42524288,0.92428932,0.02721713,0.13715984,0.46994443,0.00000000,0.63317832,0.00347641
-1.01750875,1.82916312,0.40634494,0.90544247,0.02538225,0.13181410,0.44032092,0.00000000,0.60659836,0.00339125
-1.01150575,1.76425745,0.38717781,0.88320808,0.02352776,0.12621406,0.41129798,0.00000000,0.57876558,0.00329587
-1.00550275,1.69567146,0.36802370,0.85812645,0.02167811,0.12044994,0.38324213,0.00000000,0.55009018,0.00319225
-0.99949975,1.62464747,0.34915456,0.83080302,0.01985550,0.11461348,0.35648155,0.00000000,0.52099167,0.00308251
-0.99349675,1.55245531,0.33082753,0.80188858,0.01807964,0.10879587,0.33130273,0.00000000,0.49188788,0.00296890
-0.98749375,1.48035857,0.31328066,0.77205783,0.01636743,0.10308555,0.30794852,0.00000000,0.46318453,0.00285374
-0.98149075,1.40958122,0.29672906,0.74198726,0.01473286,0.09756627,0.28661729,0.00000000,0.43526540,0.00273932
-0.97548774,1.34127578,0.28136168,0.71233324,0.01318706,0.09231526,0.26746305,0.00000000,0.40848363,0.00262786
-0.96948474,1.27649415,0.26733853,0.68371134,0.01173829,0.08740158,0.25059647,0.00000000,0.38315431,0.00252147
-0.96348174,1.21616221,0.25478871,0.65667771,0.01039215,0.08288484,0.23608650,0.00000000,0.35954855,0.00242206
-0.95747874,1.16105909,0.24380902,0.63171324,0.00915181,0.07881412,0.22396240,0.00000000,0.33788929,0.00233131
-0.95147574,1.11180181,0.23446346,0.60921124,0.00801823,0.07522733,0.21421627,0.00000000,0.31834877,0.00225062
-0.94547274,1.06883588,0.22678344,0.58946904,0.00699050,0.07215079,0.20680569,0.00000000,0.30104780,0.00218111
-0.93946973,1.03243202,0.22076883,0.57268374,0.00606613,0.06959930,0.20165662,0.00000000,0.28605666,0.00212355
-0.93346673,1.00268910,0.21638985,0.55895227,0.00524134,0.06757639,0.19866641,0.00000000,0.27339763,0.00207841
-0.92746373,0.97954299,0.21358964,0.54827551,0.00451138,0.06607503,0.19770686,0.00000000,0.26304883,0.00204581
-0.92146073,0.96278085,0.21228752,0.54056624,0.00387080,0.06507848,0.19862742,0.00000000,0.25494924,0.00202559
-0.91545773,0.95206005,0.21238282,0.53566040,0.00331368,0.06456150,0.20125842,0.00000000,0.24900462,0.00201733
