energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
3.47273637,3.00380414,0.48907368,1.01249339,0.03816100,0.16212055,0.05617716,0.21471120,1.10882513,1.57450133
3.47873937,3.07010617,0.50621774,1.04447895,0.03970786,0.16058316,0.05572093,0.21637552,1.13576089,1.60989033
3.48474237,3.13791656,0.52270230,1.07648866,0.04125415,0.15904657,0.05521111,0.21800635,1.16154579,1.64700873
3.49074537,3.20612771,0.53829820,1.10800835,0.04276713,0.15753977,0.05466423,0.21950743,1.18578199,1.68531130
3.49674837,3.27350910,0.55277310,1.13849434,0.04421277,0.15608427,0.05409537,0.22078272,1.20806943,1.72416444
3.50275138,3.33873337,0.56589666,1.16738513,0.04555668,0.15469304,0.05351766,0.22173945,1.22801540,1.76285838
3.50875438,3.40040625,0.57744581,1.19411424,0.04676507,0.15336989,0.05294187,0.22229092,1.24524388,1.80062219
3.51475738,3.45709990,0.58721031,1.21812365,0.04780583,0.15210911,0.05237613,0.22235898,1.25940411,1.83664153
3.52076038,3.50738874,0.59499818,1.23887761,0.04864951,0.15089569,0.05182578,0.22187622,1.27017852,1.87007862
3.52676338,3.54988694,0.60064092,1.25587643,0.04927026,0.14970591,0.05129336,0.22078766,1.27728967,1.90009413
3.53276638,3.58328647,0.60399840,1.26866969,0.04964674,0.14850838,0.05077882,0.21905205,1.28050638,1.92587022
3.53876938,3.60639460,0.60496315,1.27686859,0.04976284,0.14726552,0.05027974,0.21664265,1.27964874,1.94663409
3.54477239,3.61816962,0.60346406,1.28015695,0.04960826,0.14593529,0.04979182,0.21354764,1.27459221,1.96168135
3.55077539,3.61775347,0.59946924,1.27830045,0.04917899,0.14447326,0.04930931,0.20976994,1.26527075,1.97039816
3.55677839,3.60450020,0.59298810,1.27115383,0.04847744,0.14283479,0.04882564,0.20532676,1.25167894,1.97228140
3.56278139,3.57799898,0.58407241,1.25866574,0.04751252,0.14097730,0.04833405,0.20024873,1.23387315,1.96695611
3.56878439,3.53809092,0.57281653,1.24088101,0.04629943,0.13886248,0.04782818,0.19457865,1.21197170,1.95418922
3.57478739,3.48487871,0.55935653,1.21794031,0.04485923,0.13645833,0.04730268,0.18837008,1.18615411,1.93389926
3.58079040,3.41872886,0.54386855,1.19007711,0.04321833,0.13374104,0.04675381,0.18168570,1.15665922,1.90616125
3.58679340,3.34026600,0.52656611,1.15761212,0.04140770,0.13069641,0.04617983,0.17459548,1.12378240,1.87120675
3.59279640,3.25035978,0.50769666,1.12094531,0.03946205,0.12732096,0.04558144,0.16717486,1.08787159,1.82941889
3.59879940,3.15010435,0.48753738,1.08054586,0.03741891,0.12362261,0.04496194,0.15950284,1.04932243,1.78132256
3.60480240,3.04079152,0.46639027,1.03694047,0.03531757,0.11962082,0.04432742,0.15166015,1.00857223,1.72757017
3.61080540,2.92387839,0.44457673,0.99070030,0.03319812,0.11534630,0.04368665,0.14372752,0.96609311,1.66892358
3.61680840,2.80095066,0.42243168,0.94242726,0.03110045,0.11084030,0.04305093,0.13578396,0.92238428,1.60623287
3.62281141,2.67368326,0.40029734,0.89273993,0.02906327,0.10615343,0.04243378,0.12790537,0.87796356,1.54041298
3.62881441,2.54379939,0.37851687,0.84225983,0.02712325,0.10134413,0.04185048,0.12016318,0.83335843,1.47241906
3.63481741,2.41302982,0.35742786,0.79159838,0.02531425,0.09647692,0.04131757,0.11262330,0.78909686,1.40322164
3.64082041,2.28307369,0.33735598,0.74134500,0.02366663,0.09162037,0.04085216,0.10534523,0.74569794,1.33378246
3.64682341,2.15556215,0.31860875,0.69205684,0.02220672,0.08684497,0.04047129,0.09838144,0.70366287,1.26503197
3.65282641,2.03202603,0.30146965,0.64425021,0.02095633,0.08222100,0.04019117,0.09177692,0.66346627,1.19784920
3.65882941,1.91386830,0.28619267,0.59839403,0.01993248,0.07781640,0.04002647,0.08556908,0.62554829,1.13304459
3.66483242,1.80234208,0.27299744,0.55490533,0.01914715,0.07369480,0.03998962,0.07978768,0.59030752,1.07134629
3.67083542,1.69853434,0.26206495,0.51414675,0.01860721,0.06991375,0.04009014,0.07445511,0.55809505,1.01339006
3.67683842,1.60335560,0.25353413,0.47642592,0.01831443,0.06652317,0.04033407,0.06958680,0.52920966,0.95971280
3.68284142,1.51753514,0.24749918,0.44199646,0.01826554,0.06356416,0.04072352,0.06519173,0.50389431,0.91074975
3.68884442,1.44162162,0.24400793,0.41106038,0.01845246,0.06106803,0.04125633,0.06127312,0.48233388,0.86683486
3.69484742,1.37598822,0.24306113,0.38377161,0.01886255,0.05905582,0.04192587,0.05782920,0.46465427,0.82820405
3.70085043,1.32084194,0.24461278,0.36024012,0.01947899,0.05753802,0.04272108,0.05485403,0.45092260,0.79500090
3.70685343,1.27623598,0.24857157,0.34053654,0.02028120,0.05651481,0.04362660,0.05233836,0.44114870,0.76728423
3.71285643,1.24208474,0.25480332,0.32469684,0.02124538,0.05597646,0.04462311,0.05027052,0.43528750,0.74503701
3.71885943,1.21818047,0.26313451,0.31272678,0.02234511,0.05590414,0.04568794,0.04863725,0.43324244,0.72817625
3.72486243,1.20421116,0.27335678,0.30460606,0.02355200,0.05627095,0.04679571,0.04742455,0.43486964,0.71656337
3.73086543,1.19977885,0.28523233,0.30029191,0.02483642,0.05704324,0.04791924,0.04661842,0.43998278,0.71001460
3.73686843,1.20441818,0.29850007,0.29972210,0.02616831,0.05818202,0.04903057,0.04620560,0.44835858,0.70831141
3.74287144,1.21761455,0.31288245,0.30281741,0.02751797,0.05964458,0.05010207,0.04617416,0.45974272,0.71121042
3.74887444,1.23882180,0.32809270,0.30948349,0.02885689,0.06138613,0.05110760,0.04651406,0.47385622,0.71845297
3.75487744,1.26747907,0.34384233,0.31961238,0.03015861,0.06336153,0.05202373,0.04721759,0.49040199,0.72977399
3.76088044,1.30302665,0.35984859,0.33308358,0.03139948,0.06552693,0.05283092,0.04827972,0.50907170,0.74491032
3.76688344,1.34492066,0.37584179,0.34976500,0.03255937,0.06784130,0.05351459,0.04969832,0.52955259,0.76360826
3.77288644,1.39264628,0.39157205,0.36951379,0.03362234,0.07026790,0.05406610,0.05147427,0.55153428,0.78563031
3.77888944,1.44572926,0.40681530,0.39217713,0.03457712,0.07277549,0.05448351,0.05361145,0.57471528,0.81076108
3.78489245,1.50374540,0.42137848,0.41759307,0.03541745,0.07533931,0.05477215,0.05611657,0.59880917,0.83881204
3.79089545,1.56632764,0.43510334,0.44559144,0.03614225,0.07794175,0.05494487,0.05899887,0.62355010,0.86962511
3.79689845,1.63317040,0.44786916,0.47599464,0.03675564,0.08057280,0.05502210,0.06226964,0.64869758,0.90307480
3.80290145,1.70403069,0.45959386,0.50861853,0.03726664,0.08323006,0.05503146,0.06594159,0.67404013,0.93906856
3.80890445,1.77872577,0.47023371,0.54327300,0.03768884,0.08591842,0.05500719,0.07002806,0.69939782,0.97754541
3.81490745,1.85712705,0.47978150,0.57976239,0.03803968,0.08864950,0.05498922,0.07454206,0.72462345,1.01847225
3.82091046,1.93915009,0.48826338,0.61788540,0.03833974,0.09144060,0.05502194,0.07949519,0.74960216,1.06183822
3.82691346,2.02474082,0.49573428,0.65743468,0.03861173,0.09431348,0.05515282,0.08489642,0.77424960,1.10764663
3.83291646,2.11385827,0.50227239,0.69819586,0.03887948,0.09729285,0.05543075,0.09075083,0.79850849,1.15590488
3.83891946,2.20645425,0.50797270,0.73994620,0.03916675,0.10040462,0.05590427,0.09705827,0.82234385,1.20661254
3.84492246,2.30245083,0.51294008,0.78245278,0.03949615,0.10367411,0.05661980,0.10381208,0.84573689,1.25974784
3.85092546,2.40171657,0.51728213,0.82547057,0.03988793,0.10712410,0.05761978,0.11099785,0.86867804,1.31525338
3.85692846,2.50404268,0.52110209,0.86874046,0.04035900,0.11077302,0.05894098,0.11859239,0.89115936,1.37302147
3.86293147,2.60912056,0.52449236,0.91198751,0.04092193,0.11463316,0.06061284,0.12656285,0.91316671,1.43288011
3.86893447,2.71652187,0.52752871,0.95491982,0.04158423,0.11870918,0.06265616,0.13486613,0.93467223,1.49458026
3.87493747,2.82568282,0.53026559,0.99722811,0.04234779,0.12299680,0.06508193,0.14344863,0.95562757,1.55778545
3.88094047,2.93589370,0.53273279,1.03858636,0.04320853,0.12748193,0.06789051,0.15224640,0.97595825,1.62206445
3.88694347,3.04629488,0.53493352,1.07865378,0.04415638,0.13214012,0.07107124,0.16118560,0.99555958,1.68688772
3.89294647,3.15588003,0.53684412,1.11707805,0.04517542,0.13693649,0.07460227,0.17018346,1.01429455,1.75162827
3.89894947,3.26350686,0.53841527,1.15349999,0.04624436,0.14182609,0.07845085,0.17914956,1.03199373,1.81556733
3.90495248,3.36791565,0.53957477,1.18755949,0.04733724,0.14675476,0.08257403,0.18798755,1.04845736,1.87790484
3.91095548,3.46775486,0.54023159,1.21890257,0.04842432,0.15166030,0.08691961,0.19659706,1.06345965,1.93777476
3.91695848,3.56161323,0.54028111,1.24718928,0.04947314,0.15647413,0.09142744,0.20487602,1.07675499,1.99426473
3.92296148,3.64805694,0.53961109,1.27210194,0.05044976,0.16112316,0.09603107,0.21272297,1.08808580,2.04643945
3.92896448,3.72567049,0.53810821,1.29335356,0.05132002,0.16553192,0.10065952,0.22003955,1.09719168,2.09336685
3.93496748,3.79309924,0.53566472,1.31069567,0.05205084,0.16962485,0.10523925,0.22673290,1.10381929,2.13414599
3.94097049,3.84909200,0.53218486,1.32392542,0.05261149,0.17332855,0.10969629,0.23271800,1.10773244,2.16793550
3.94697349,3.89254149,0.52759072,1.33289141,0.05297473,0.17657403,0.11395829,0.23791973,1.10872188,2.19398133
3.95297649,3.92252108,0.52182729,1.33749799,0.05311785,0.17929878,0.11795667,0.24227469,1.10661425,2.21164248
3.95897949,3.93831601,0.51486635,1.33770784,0.05302349,0.18144862,0.12162859,0.24573269,1.10127972,2.22041366
3.96498249,3.93944797,0.50670915,1.33354275,0.05268024,0.18297923,0.12491882,0.24825787,1.09263792,2.21994386
3.97098549,3.92569200,0.49738762,1.32508257,0.05208302,0.18385738,0.12778137,0.24982938,1.08066205,2.21004998
3.97698849,3.89708536,0.48696432,1.31246269,0.05123317,0.18406175,0.13018093,0.25044176,1.06538076,2.19072512
3.98299150,3.85392810,0.47553094,1.29586998,0.05013832,0.18358340,0.13209395,0.25010487,1.04687815,2.16214116
3.98899450,3.79677581,0.46320565,1.27553787,0.04881200,0.18242584,0.13350950,0.24884354,1.02529161,2.12464564
3.99499750,3.72642520,0.45012947,1.25174058,0.04727305,0.18060484,0.13442969,0.24669696,1.00080806,2.07875331
4.00100050,3.64389340,0.43646182,1.22478722,0.04554483,0.17814781,0.13486978,0.24371782,0.97365866,2.02513275
4.00700350,3.55039211,0.42237560,1.19501578,0.04365435,0.17509307,0.13485798,0.23997126,0.94411240,1.96458882
4.01300650,3.44729805,0.40805204,1.16278751,0.04163126,0.17148880,0.13443479,0.23553376,0.91246897,1.89804171
4.01900950,3.33612068,0.39367553,1.12848175,0.03950682,0.16739192,0.13365203,0.23049189,0.87905127,1.82650348
4.02501251,3.21846863,0.37942878,1.09249147,0.03731285,0.16286678,0.13257154,0.22494107,0.84419783,1.75105311
4.03101551,3.09601576,0.36548842,1.05521929,0.03508078,0.15798389,0.13126357,0.21898422,0.80825560,1.67281086
4.03701851,2.97046786,0.35202119,1.01707417,0.03284075,0.15281849,0.12980480,0.21273048,0.77157308,1.59291274
4.04302151,2.84353058,0.33918088,0.97846841,0.03062085,0.14744919,0.12827625,0.20629379,0.73449428,1.51248593
4.04902451,2.71687918,0.32710598,0.93981479,0.02844648,0.14195657,0.12676081,0.19979148,0.69735327,1.43262561
4.05502751,2.59213036,0.31591808,0.90152367,0.02633990,0.13642181,0.12534084,0.19334270,0.66046968,1.35437383
4.06103052,2.47081647,0.30572096,0.86399987,0.02431990,0.13092533,0.12409549,0.18706685,0.62414485,1.27870057
4.06703352,2.35436211,0.29660029,0.82763894,0.02240170,0.12554541,0.12309819,0.18108172,0.58865883,1.20648736
4.07303652,2.24406319,0.28862378,0.79282296,0.02059690,0.12035690,0.12241414,0.17550164,0.55426797,1.13851365
4.07903952,2.14106867,0.28184173,0.75991573,0.01891363,0.11542988,0.12209803,0.17043537,0.52120316,1.07544579
4.08504252,2.04636487,0.27628789,0.72925734,0.01735684,0.11082848,0.12219200,0.16598392,0.48966864,1.01782890
4.09104552,1.96076275,0.27198041,0.70115845,0.01592857,0.10660968,0.12272405,0.16223828,0.45984126,0.96608142
4.09704852,1.88488830,0.26892298,0.67589446,0.01462840,0.10282227,0.12370680,0.15927713,0.43187029,0.92049246
4.10305153,1.81917640,0.26710595,0.65369983,0.01345389,0.09950598,0.12513686,0.15716457,0.40587767,0.88122191
4.10905453,1.76386852,0.26650756,0.63476304,0.01240099,0.09669074,0.12699479,0.15594805,0.38195878,0.84830318
4.11505753,1.71901464,0.26709517,0.61922253,0.01146457,0.09439624,0.12924558,0.15565655,0.36018380,0.82164867
4.12106053,1.68447967,0.26882657,0.60716391,0.01063879,0.09263171,0.13183991,0.15629906,0.34059952,0.80105780
4.12706353,1.65995450,0.27165145,0.59861889,0.00991753,0.09139602,0.13471587,0.15786364,0.32323183,0.78622756
4.13306653,1.64497185,0.27551291,0.59356605,0.00929475,0.09067811,0.13780131,0.16031692,0.30808872,0.77676534
4.13906953,1.63892651,0.28034920,0.59193350,0.00876477,0.09045771,0.14101660,0.16360438,0.29516373,0.77220381
4.14507254,1.64109977,0.28609560,0.59360366,0.00832254,0.09070637,0.14427772,0.16765115,0.28443990,0.77201755
4.15107554,1.65068709,0.29268638,0.59841962,0.00796381,0.09138880,0.14749962,0.17236368,0.27589395,0.77564089
4.15707854,1.66682821,0.30005692,0.60619321,0.00768525,0.09246432,0.15059955,0.17763197,0.26950045,0.78248653
4.16308154,1.68863837,0.30814567,0.61671395,0.00748454,0.09388860,0.15350026,0.18333246,0.26523603,0.79196429
4.16908454,1.71523947,0.31689605,0.62975871,0.00736034,0.09561532,0.15613296,0.18933151,0.26308297,0.80349919
4.17508754,1.74578944,0.32625799,0.64510126,0.00731229,0.09759790,0.15843982,0.19548916,0.26303231,0.81654837
4.18109055,1.77950851,0.33618902,0.66252118,0.00734087,0.09979109,0.16037585,0.20166327,0.26508589,0.83061596
4.18709355,1.81570095,0.34665480,0.68181156,0.00744726,0.10215231,0.16191016,0.20771364,0.26925732,0.84526534
4.19309655,1.85377101,0.35762879,0.70278484,0.00763317,0.10464278,0.16302647,0.21350603,0.27557149,0.86012820
4.19909955,1.89323210,0.36909126,0.72527646,0.00790061,0.10722821,0.16372282,0.21891593,0.28406264,0.87490998
4.20510255,1.93370868,0.38102729,0.74914586,0.00825157,0.10987918,0.16401059,0.22383182,0.29477082,0.88939141
4.21110555,1.97493062,0.39342398,0.77427479,0.00868782,0.11257108,0.16391281,0.22815785,0.30773689,0.90342613
4.21710855,2.01672029,0.40626694,0.80056293,0.00921053,0.11528366,0.16346197,0.23181577,0.32299604,0.91693455
4.22311156,2.05897324,0.41953611,0.82792098,0.00981999,0.11800021,0.16269733,0.23474612,0.34057020,0.92989418
4.22911456,2.10163337,0.43320126,0.85626168,0.01051531,0.12070650,0.16166205,0.23690854,0.36045965,0.94232725
4.23511756,2.14466445,0.44721743,0.88548932,0.01129413,0.12338942,0.16040024,0.23828133,0.38263415,0.95428606
4.24112056,2.18801955,0.46152047,0.91548848,0.01215233,0.12603562,0.15895405,0.23886025,0.40702428,0.96583723
4.24712356,2.23161056,0.47602334,0.94611271,0.01308387,0.12863009,0.15736118,0.23865670,0.43351325,0.97704560
4.25312656,2.27527982,0.49061312,0.97717409,0.01408062,0.13115485,0.15565265,0.23769541,0.46193001,0.98795884
4.25912956,2.31877589,0.50514937,1.00843457,0.01513228,0.13358792,0.15385127,0.23601182,0.49204403,0.99859381
4.26513257,2.36173524,0.51946383,1.03959968,0.01622638,0.13590258,0.15197069,0.23364930,0.52356226,1.00892543
4.27113557,2.40367135,0.53336183,1.07031553,0.01734842,0.13806696,0.15001506,0.23065636,0.55612871,1.01887877
4.27713857,2.44397230,0.54662533,1.10016935,0.01848198,0.14004422,0.14797943,0.22708406,0.58932698,1.02832509
4.28314157,2.48190741,0.55901771,1.12869407,0.01960911,0.14179298,0.14585073,0.22298381,0.62268581,1.03708174
4.28914457,2.51664279,0.57029006,1.15537685,0.02071061,0.14326841,0.14360933,0.21840544,0.65568773,1.04491641
4.29514757,2.54726548,0.58018884,1.17967150,0.02176654,0.14442351,0.14123086,0.21339594,0.68778058,1.05155512
4.30115058,2.57281485,0.58846449,1.20101417,0.02275671,0.14521091,0.13868850,0.20799863,0.71839164,1.05669376
4.30715358,2.59231982,0.59488069,1.21884194,0.02366127,0.14558475,0.13595524,0.20225287,0.74694377,1.06001238
4.31315658,2.60483990,0.59922368,1.23261313,0.02446128,0.14550275,0.13300620,0.19619430,0.77287308,1.06119140
4.31915958,2.60950788,0.60131130,1.24182862,0.02513929,0.14492832,0.12982070,0.18985544,0.79564716,1.05992882
4.32516258,2.60557180,0.60100122,1.24605296,0.02567997,0.14383245,0.12638411,0.18326661,0.81478329,1.05595735
4.33116558,2.59243386,0.59819783,1.24493426,0.02607055,0.14219546,0.12268926,0.17645702,0.82986563,1.04906047
4.33716858,2.56968417,0.59285754,1.23822169,0.02630132,0.14000836,0.11873739,0.16945602,0.84056053,1.03908653
4.34317159,2.53712739,0.58499214,1.22577979,0.02636596,0.13727384,0.11453866,0.16229418,0.84662940,1.02595990
4.34917459,2.49480091,0.57466998,1.20759882,0.02626181,0.13400671,0.11011205,0.15500433,0.84793825,1.00968868
4.35517759,2.44298334,0.56201499,1.18380035,0.02599001,0.13023392,0.10548489,0.14762230,0.84446351,0.99036851
4.36118059,2.38219311,0.54720346,1.15463812,0.02555547,0.12599402,0.10069197,0.14018740,0.83629389,0.96818215
4.36718359,2.31317709,0.53045882,1.12049383,0.02496682,0.12133615,0.09577422,0.13274255,0.82362800,0.94339501
4.37318659,2.23688989,0.51204469,1.08186809,0.02423612,0.11631867,0.09077728,0.12533410,0.80676793,0.91634677
4.37918959,2.15446496,0.49225647,1.03936715,0.02337859,0.11100732,0.08574981,0.11801126,0.78610909,0.88743968
4.38519260,2.06717896,0.47141197,0.99368576,0.02241219,0.10547324,0.08074184,0.11082538,0.76212674,0.85712408
4.39119560,1.97641121,0.44984148,0.94558722,0.02135713,0.09979077,0.07580309,0.10382884,0.73535988,0.82588197
4.39719860,1.88360026,0.42787779,0.89588139,0.02023537,0.09403519,0.07098155,0.09707395,0.70639329,0.79420956
4.40320160,1.79019957,0.40584662,0.84540172,0.01907010,0.08828056,0.06632208,0.09061166,0.67583849,0.76259951
4.40920460,1.69763438,0.38405780,0.79498233,0.01788523,0.08259761,0.06186545,0.08449036,0.64431455,0.73152396
4.41520760,1.60726163,0.36279768,0.74543593,0.01670488,0.07705200,0.05764754,0.07875469,0.61242954,0.70141897
4.42121061,1.52033458,0.34232297,0.69753368,0.01555297,0.07170272,0.05369883,0.07344455,0.58076345,0.67267119
4.42721361,1.43797335,0.32285623,0.65198744,0.01445281,0.06660093,0.05004427,0.06859427,0.54985321,0.64560718
4.43321661,1.36114241,0.30458302,0.60943524,0.01342680,0.06178912,0.04670329,0.06423205,0.52018037,0.62048590
4.43921961,1.29063550,0.28765091,0.57043012,0.01249621,0.05730070,0.04369014,0.06037958,0.49216182,0.59749447
4.44522261,1.22706815,0.27216995,0.53543265,0.01168096,0.05315993,0.04101433,0.05705201,0.46614372,0.57674729
4.45122561,1.17087759,0.25821476,0.50480721,0.01099958,0.04938219,0.03868125,0.05425804,0.44239875,0.55828835
4.45722861,1.12232945,0.24582767,0.47882172,0.01046909,0.04597457,0.03669287,0.05200039,0.42112654,0.54209643
4.46323162,1.08153046,0.23502290,0.45765069,0.01010502,0.04293678,0.03504847,0.05027629,0.40245689,0.52809280
4.46923462,1.04844609,0.22579128,0.44138114,0.00992139,0.04026213,0.03374536,0.04907825,0.38645558,0.51615094
4.47523762,1.02292189,0.21810529,0.43002084,0.00993069,0.03793884,0.03277953,0.04839481,0.37313212,0.50610760
4.48124062,1.00470734,0.21192400,0.42350846,0.01014387,0.03595128,0.03214631,0.04821149,0.36244897,0.49777469
4.48724362,0.99348077,0.20719776,0.42172487,0.01057029,0.03428132,0.03184077,0.04851159,0.35433161,0.49095139
4.49324662,0.98887440,0.20387227,0.42450525,0.01121758,0.03290961,0.03185818,0.04927709,0.34867890,0.48543588
4.49924962,0.99049795,0.20189199,0.43165118,0.01209150,0.03181685,0.03219418,0.05048940,0.34537319,0.48103614
4.50525263,0.99796031,0.20120256,0.44294245,0.01319569,0.03098484,0.03284492,0.05213008,0.34428961,0.47757953
4.51125563,1.01088796,0.20175237,0.45814790,0.01453141,0.03039742,0.03380702,0.05418132,0.34530425,0.47492061
4.51725863,1.02893999,0.20349320,0.47703511,0.01609719,0.03004127,0.03507739,0.05662644,0.34830081,0.47294713
4.52326163,1.05181888,0.20637994,0.49937836,0.01788847,0.02990637,0.03665300,0.05945007,0.35317549,0.47158394
4.52926463,1.07927716,0.21036961,0.52496491,0.01989723,0.02998641,0.03853043,0.06263830,0.35984018,0.47079483
4.53526763,1.11111972,0.21541971,0.55359920,0.02211161,0.03027883,0.04070549,0.06617857,0.36822365,0.47058238
4.54127064,1.14720218,0.22148623,0.58510508,0.02451561,0.03078475,0.04317263,0.07005950,0.37827113,0.47098589
4.54727364,1.18742538,0.22852140,0.61932591,0.02708885,0.03150865,0.04592442,0.07427043,0.38994230,0.47207772
4.55327664,1.23172686,0.23647135,0.65612292,0.02980639,0.03245786,0.04895098,0.07880102,0.40320796,0.47395822
4.55927964,1.28006963,0.24527409,0.69537173,0.03263883,0.03364197,0.05223945,0.08364058,0.41804569,0.47674954
4.56528264,1.33242918,0.25485769,0.73695751,0.03555235,0.03507202,0.05577347,0.08877736,0.43443493,0.48058881
4.57128564,1.38877943,0.26513907,0.78076899,0.03850916,0.03675967,0.05953285,0.09419786,0.45235165,0.48562082
4.57728864,1.44907831,0.27602332,0.82669181,0.04146798,0.03871635,0.06349324,0.09988601,0.47176315,0.49199066
4.58329165,1.51325391,0.28740376,0.87460148,0.04438477,0.04095233,0.06762607,0.10582241,0.49262313,0.49983657
4.58929465,1.58119180,0.29916266,0.92435657,0.04721364,0.04347585,0.07189856,0.11198367,0.51486743,0.50928322
4.59529765,1.65272416,0.31117271,0.97579230,0.04990792,0.04629239,0.07627397,0.11834175,0.53841054,0.52043570
4.60130065,1.72762121,0.32329911,1.02871520,0.05242130,0.04940395,0.08071207,0.12486350,0.56314315,0.53337433
4.60730365,1.80558531,0.33540223,1.08289882,0.05470915,0.05280851,0.08516977,0.13151031,0.58893067,0.54815036
4.61330665,1.88624798,0.34734072,1.13808108,0.05672979,0.05649963,0.08960192,0.13823801,0.61561289,0.56478271
4.61930965,1.96916970,0.35897487,1.19396316,0.05844573,0.06046623,0.09396233,0.14499691,0.64300458,0.58325559
4.62531266,2.05384256,0.37017016,1.25021015,0.05982489,0.06469249,0.09820480,0.15173215,0.67089702,0.60351714
4.63131566,2.13969546,0.38080070,1.30645332,0.06084164,0.06915797,0.10228436,0.15838417,0.69906035,0.62547888
4.63731866,2.22610125,0.39075245,1.36229394,0.06147762,0.07383786,0.10615836,0.16488950,0.72724646,0.64901586
4.64332166,2.31238567,0.39992612,1.41730842,0.06172240,0.07870330,0.10978768,0.17118168,0.75519238,0.67396757
4.64932466,2.39783727,0.40823938,1.47105442,0.06157380,0.08372183,0.11313769,0.17719244,0.78262388,0.70013932
4.65532766,2.48171793,0.41562852,1.52307771,0.06103792,0.08885797,0.11617915,0.18285288,0.80925928,0.72730409
4.66133067,2.56327342,0.42204926,1.57291935,0.06012897,0.09407372,0.11888880,0.18809489,0.83481328,0.75520473
4.66733367,2.64174354,0.42747675,1.62012288,0.05886868,0.09932909,0.12124978,0.19285251,0.85900062,0.78355656
4.67333667,2.71637160,0.43190472,1.66424126,0.05728554,0.10458267,0.12325170,0.19706334,0.88153980,0.81205021
4.67933967,2.78641282,0.43534380,1.70484322,0.05541377,0.10979203,0.12489044,0.20066988,0.90215653,0.84035477
4.68534267,2.85114192,0.43781916,1.74151897,0.05329215,0.11491415,0.12616770,0.20362074,0.92058716,0.86812138
4.69134567,2.90985950,0.43936743,1.77388514,0.05096271,0.11990569,0.12709022,0.20587177,0.93658199,0.89498709
4.69734867,2.96189784,0.44003328,1.80158886,0.04846933,0.12472325,0.12766886,0.20738697,0.94990859,0.92057927
4.70335168,3.00662606,0.43986569,1.82431124,0.04585639,0.12932356,0.12791753,0.20813922,0.96035503,0.94452043
4.70935468,3.04345511,0.43891415,1.84177014,0.04316746,0.13366359,0.12785195,0.20811079,0.96773321,0.96643365
4.71535768,3.07184292,0.43722511,1.85372264,0.04044411,0.13770068,0.12748854,0.20729365,0.97188218,0.98594848
4.72136068,3.09130002,0.43483873,1.85996719,0.03772485,0.14139271,0.12684328,0.20568957,0.97267138,1.00270741
4.72736368,3.10139583,0.43178635,1.86034572,0.03504432,0.14469833,0.12593073,0.20330997,0.97000392,1.01637276
4.73336668,3.10176587,0.42808858,1.85474586,0.03243264,0.14757721,0.12476332,0.20017570,0.96381958,1.02663386
4.73936968,3.09211984,0.42375440,1.84310328,0.02991504,0.14999050,0.12335083,0.19631648,0.95409758,1.03321441
4.74537269,3.07225035,0.41878116,1.82540415,0.02751163,0.15190137,0.12170019,0.19177041,0.94085891,1.03587977
4.75137569,3.04204225,0.41315554,1.80168785,0.02523751,0.15327567,0.11981555,0.18658318,0.92416806,1.03444392
4.75737869,3.00148191,0.40685546,1.77204949,0.02310296,0.15408276,0.11769868,0.18080730,0.90413414,1.02877583
4.76338169,2.95066602,0.39985280,1.73664232,0.02111381,0.15429637,0.11534958,0.17450119,0.88091099,1.01880493
4.76938469,2.88980932,0.39211678,1.69567963,0.01927200,0.15389566,0.11276735,0.16772831,0.85469653,1.00452547
4.77538769,2.81925061,0.38361776,1.64943591,0.01757614,0.15286611,0.10995118,0.16055615,0.82573096,0.98599935
4.78139070,2.73945637,0.37433132,1.59824700,0.01602220,0.15120054,0.10690140,0.15305527,0.79429405,0.96335745
4.78739370,2.65102152,0.36424223,1.54250902,0.01460412,0.14889992,0.10362061,0.14529832,0.76070130,0.93679910
4.79339670,2.55466688,0.35334826,1.48267576,0.01331455,0.14597410,0.10011461,0.13735906,0.72529932,0.90658964
4.79939970,2.45123298,0.34166338,1.41925455,0.01214538,0.14244225,0.09639332,0.12931143,0.68846025,0.87305622
4.80540270,2.34167019,0.32922033,1.35280050,0.01108833,0.13833306,0.09247142,0.12122860,0.65057561,0.83658167
4.81140570,2.22702524,0.31607230,1.28390909,0.01013540,0.13368469,0.08836874,0.11318212,0.61204963,0.79759686
4.81740870,2.10842444,0.30229368,1.21320737,0.00927922,0.12854430,0.08411047,0.10524108,0.57329237,0.75657158
4.82341171,1.98705401,0.28797975,1.14134391,0.00851341,0.12296737,0.07972692,0.09747134,0.53471267,0.71400432
4.82941471,1.86413817,0.27324545,1.06897781,0.00783266,0.11701659,0.07525316,0.08993484,0.49671137,0.67041141
4.83541771,1.74091580,0.25822318,0.99676719,0.00723293,0.11076060,0.07072836,0.08268898,0.45967472,0.62631560
4.84142071,1.61861632,0.24305978,0.92535742,0.00671138,0.10427240,0.06619483,0.07578608,0.42396844,0.58223487
4.84742371,1.49843576,0.22791287,0.85536961,0.00626640,0.09762770,0.06169700,0.06927292,0.38993223,0.53867144
4.85342671,1.38151379,0.21294668,0.78738971,0.00589743,0.09090307,0.05728026,0.06319041,0.35787515,0.49610164
4.85942971,1.26891242,0.19832765,0.72195853,0.00560485,0.08417418,0.05298969,0.05757324,0.32807166,0.45496675
