energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
1.35367684,2.32323019,0.37449907,0.01783925,0.26340275,0.62983267,1.33787101,0.30058376,0.00000000
1.35967984,2.34087135,0.38372653,0.01896757,0.26478033,0.60934803,1.35321484,0.30667747,0.00000000
1.36568284,2.35173537,0.39219974,0.02024073,0.26511210,0.58626550,1.36490230,0.31239319,0.00000000
1.37168584,2.35641958,0.40003114,0.02168071,0.26444498,0.56107296,1.37318695,0.31775539,0.00000000
1.37768884,2.35563302,0.40735887,0.02330973,0.26283814,0.53428355,1.37838526,0.32278869,0.00000000
1.38369185,2.35016999,0.41434136,0.02514925,0.26036055,0.50642131,1.38086365,0.32751566,0.00000000
1.38969485,2.34088209,0.42115053,0.02721887,0.25708844,0.47800727,1.38102467,0.33195503,0.00000000
1.39569785,2.32864958,0.42796381,0.02953515,0.25310286,0.44954645,1.37929275,0.33612044,0.00000000
1.40170085,2.31435298,0.43495550,0.03211040,0.24848729,0.42151625,1.37610005,0.34001975,0.00000000
1.40770385,2.29884589,0.44228752,0.03495153,0.24332553,0.39435645,1.37187277,0.34365494,0.00000000
1.41370685,2.28292971,0.45010015,0.03805901,0.23769985,0.36846105,1.36701829,0.34702250,0.00000000
1.41970985,2.26733105,0.45850322,0.04142593,0.23168939,0.34417213,1.36191351,0.35011434,0.00000000
1.42571286,2.25268237,0.46756804,0.04503730,0.22536901,0.32177566,1.35689462,0.35291891,0.00000000
1.43171586,2.23950652,0.47732079,0.04886966,0.21880837,0.30149938,1.35224863,0.35542270,0.00000000
1.43771886,2.22820532,0.48773761,0.05289095,0.21207136,0.28351233,1.34820671,0.35761171,0.00000000
1.44372186,2.21905273,0.49874180,0.05706080,0.20521587,0.26792626,1.34493970,0.35947297,0.00000000
1.44972486,2.21219261,0.51020343,0.06133115,0.19829376,0.25479833,1.34255575,0.36099585,0.00000000
1.45572786,2.20764113,0.52194157,0.06564733,0.19135107,0.24413514,1.34110016,0.36217319,0.00000000
1.46173087,2.20529377,0.53372903,0.06994948,0.18442840,0.23589769,1.34055749,0.36300213,0.00000000
1.46773387,2.20493656,0.54529974,0.07417432,0.17756146,0.23000710,1.34085587,0.36348450,0.00000000
1.47373687,2.20626134,0.55635824,0.07825728,0.17078167,0.22635077,1.34187327,0.36362702,0.00000000
1.47973987,2.20888420,0.56659121,0.08213473,0.16411680,0.22478887,1.34344570,0.36344104,0.00000000
1.48574287,2.21236676,0.57568028,0.08574646,0.15759164,0.22516087,1.34537691,0.36294201,0.00000000
1.49174587,2.21623910,0.58331575,0.08903813,0.15122865,0.22729188,1.34744936,0.36214884,0.00000000
1.49774887,2.22002376,0.58921028,0.09196356,0.14504856,0.23099877,1.34943590,0.36108292,0.00000000
1.50375188,2.22325954,0.59311225,0.09448693,0.13907080,0.23609578,1.35111183,0.35976721,0.00000000
1.50975488,2.22552419,0.59481772,0.09658449,0.13331399,0.24239954,1.35226669,0.35822527,0.00000000
1.51575788,2.22645498,0.59418059,0.09824599,0.12779609,0.24973349,1.35271534,0.35648029,0.00000000
1.52176088,2.22576608,0.59112041,0.09947546,0.12253461,0.25793141,1.35230772,0.35455436,0.00000000
1.52776388,2.22326204,0.58562730,0.10029142,0.11754657,0.26684019,1.35093682,0.35246774,0.00000000
1.53376688,2.21884659,0.57776386,0.10072649,0.11284829,0.27632174,1.34854449,0.35023839,0.00000000
1.53976988,2.21252634,0.56766380,0.10082635,0.10845520,0.28625395,1.34512459,0.34788160,0.00000000
1.54577289,2.20440908,0.55552749,0.10064800,0.10438137,0.29653086,1.34072347,0.34540983,0.00000000
1.55177589,2.19469686,0.54161455,0.10025763,0.10063911,0.30706198,1.33543753,0.34283264,0.00000000
1.55777889,2.18367401,0.52623392,0.09972780,0.09723844,0.31777084,1.32940796,0.34015675,0.00000000
1.56378189,2.17169081,0.50973185,0.09913449,0.09418667,0.32859294,1.32281298,0.33738617,0.00000000
1.56978489,2.15914361,0.49247847,0.09855372,0.09148798,0.33947319,1.31585780,0.33452243,0.00000000
1.57578789,2.14645243,0.47485354,0.09805826,0.08914316,0.35036300,1.30876292,0.33156482,0.00000000
1.58179090,2.13403731,0.45723212,0.09771432,0.08714959,0.36121720,1.30175138,0.32851069,0.00000000
1.58779390,2.12229466,0.43997075,0.09757857,0.08550136,0.37199101,1.29503562,0.32535577,0.00000000
1.59379690,2.11157502,0.42339482,0.09769542,0.08418980,0.38263721,1.28880469,0.32209459,0.00000000
1.59979990,2.10216352,0.40778774,0.09809497,0.08320426,0.39310373,1.28321271,0.31872095,0.00000000
1.60580290,2.09426414,0.39338211,0.09879147,0.08253327,0.40333188,1.27836907,0.31522848,0.00000000
1.61180590,2.08798890,0.38035349,0.09978251,0.08216606,0.41325530,1.27433128,0.31161132,0.00000000
1.61780890,2.08335264,0.36881674,0.10104895,0.08209441,0.42279980,1.27110075,0.30786496,0.00000000
1.62381191,2.08027394,0.35882508,0.10255563,0.08231475,0.43188411,1.26862197,0.30398713,0.00000000
1.62981491,2.07858216,0.35037180,0.10425271,0.08283060,0.44042173,1.26678536,0.29997894,0.00000000
1.63581791,2.07803062,0.34339433,0.10607774,0.08365498,0.44832358,1.26543358,0.29584599,0.00000000
1.64182091,2.07831504,0.33778049,0.10795828,0.08481306,0.45550161,1.26437120,0.29159962,0.00000000
1.64782391,2.07909673,0.33337652,0.10981490,0.08634450,0.46187311,1.26337735,0.28725809,0.00000000
1.65382691,2.08002904,0.32999638,0.11156455,0.08830573,0.46736551,1.26222054,0.28284771,0.00000000
1.65982991,2.08078578,0.32743199,0.11312399,0.09077171,0.47192150,1.26067508,0.27840378,0.00000000
1.66583292,2.08109008,0.32546384,0.11441324,0.09383717,0.47550409,1.25853808,0.27397127,0.00000000
1.67183592,2.08074185,0.32387154,0.11535887,0.09761717,0.47810138,1.25564607,0.26960508,0.00000000
1.67783892,2.07964238,0.32244390,0.11589690,0.10224672,0.47973073,1.25189030,0.26536998,0.00000000
1.68384192,2.07781427,0.32098814,0.11597533,0.10787946,0.48044198,1.24722963,0.26133987,0.00000000
1.68984492,2.07541536,0.31933782,0.11555602,0.11468519,0.48031948,1.24170029,0.25759668,0.00000000
1.69584792,2.07274553,0.31735933,0.11461605,0.12284627,0.47948269,1.23542157,0.25422854,0.00000000
1.70185093,2.07024546,0.31495673,0.11314829,0.13255276,0.47808515,1.22859707,0.25132754,0.00000000
1.70785393,2.06848689,0.31207467,0.11116141,0.14399646,0.47631181,1.22151103,0.24898693,0.00000000
1.71385693,2.06815441,0.30869951,0.10867913,0.15736378,0.47437453,1.21451973,0.24729802,0.00000000
1.71985993,2.07001915,0.30485859,0.10573894,0.17282775,0.47250603,1.20803817,0.24634678,0.00000000
1.72586293,2.07490532,0.30061764,0.10239026,0.19053923,0.47095220,1.20252236,0.24621040,0.00000000
1.73186593,2.08365076,0.29607664,0.09869226,0.21061775,0.46996328,1.19844814,0.24695390,0.00000000
1.73786893,2.09706338,0.29136420,0.09471125,0.23314223,0.46978403,1.19628721,0.24862704,0.00000000
1.74387194,2.11587526,0.28663072,0.09051805,0.25814194,0.47064335,1.19648176,0.25126175,0.00000000
1.74987494,2.14069683,0.28204072,0.08618521,0.28558828,0.47274386,1.19941869,0.25487011,0.00000000
1.75587794,2.17197331,0.27776448,0.08178438,0.31538764,0.47625181,1.20540501,0.25944313,0.00000000
1.76188094,2.20994574,0.27396948,0.07738384,0.34737596,0.48128793,1.21464548,0.26495052,0.00000000
1.76788394,2.25461899,0.27081194,0.07304637,0.38131525,0.48791961,1.22722395,0.27134124,0.00000000
1.77388694,2.30573844,0.26842872,0.06882740,0.41689265,0.49615490,1.24308938,0.27854516,0.00000000
1.77988994,2.36277715,0.26693002,0.06477371,0.45372209,0.50593869,1.26204753,0.28647551,0.00000000
1.78589295,2.42493463,0.26639317,0.06092246,0.49134888,0.51715139,1.28375891,0.29503219,0.00000000
1.79189595,2.49114766,0.26685768,0.05730081,0.52925733,0.52961021,1.30774332,0.30410574,0.00000000
1.79789895,2.56011343,0.26832186,0.05392585,0.56688124,0.54307322,1.33339102,0.31358163,0.00000000
1.80390195,2.63032418,0.27074120,0.05080511,0.60361700,0.55724602,1.35998024,0.32334487,0.00000000
1.80990495,2.70011224,0.27402846,0.04793724,0.63883912,0.57179092,1.38670022,0.33328442,0.00000000
1.81590795,2.76770362,0.27805563,0.04531319,0.67191747,0.58633809,1.41267893,0.34329734,0.00000000
1.82191096,2.83127805,0.28265764,0.04291744,0.70223580,0.60049853,1.43701424,0.35329230,0.00000000
1.82791396,2.88903253,0.28763768,0.04072953,0.72921057,0.61387807,1.45880703,0.36319222,0.00000000
1.83391696,2.93924592,0.29277397,0.03872555,0.75230957,0.62609185,1.47719478,0.37293588,0.00000000
1.83991996,2.98034123,0.29782766,0.03687968,0.77106938,0.63677867,1.49138412,0.38247843,0.00000000
1.84592296,3.01094307,0.30255152,0.03516569,0.78511088,0.64561449,1.50068061,0.39179060,0.00000000
1.85192596,3.02992738,0.30669915,0.03355830,0.79415224,0.65232453,1.50451467,0.40085677,0.00000000
1.85792896,3.03646132,0.31003419,0.03203433,0.79801859,0.65669323,1.50246224,0.40967188,0.00000000
1.86393197,3.03003157,0.31233921,0.03057371,0.79664810,0.65857188,1.49425947,0.41823751,0.00000000
1.86993497,3.01045990,0.31342392,0.02916028,0.79009416,0.65788328,1.47981074,0.42655721,0.00000000
1.87593797,2.97790555,0.31313227,0.02778227,0.77852347,0.65462347,1.45918993,0.43463150,0.00000000
1.88194097,2.93285470,0.31134826,0.02643267,0.76221024,0.64886038,1.43263503,0.44245286,0.00000000
1.88794397,2.87609780,0.30800007,0.02510932,0.74152683,0.64072950,1.40053654,0.45000107,0.00000000
1.89394697,2.80869638,0.30306256,0.02381480,0.71693115,0.63042696,1.36342057,0.45723923,0.00000000
1.89994997,2.73194118,0.29655792,0.02255623,0.68895165,0.61820024,1.32192752,0.46411086,0.00000000
1.90595298,2.64730393,0.28855453,0.02134481,0.65817036,0.60433717,1.27678767,0.47053827,0.00000000
1.91195598,2.55638535,0.27916417,0.02019535,0.62520496,0.58915371,1.22879488,0.47642245,0.00000000
1.91795898,2.46086185,0.26853772,0.01912571,0.59069055,0.57298123,1.17877978,0.48164457,0.00000000
1.92396198,2.36243340,0.25685958,0.01815613,0.55526193,0.55615371,1.12758361,0.48606912,0.00000000
1.92996498,2.26277482,0.24434111,0.01730856,0.51953704,0.53899577,1.07603391,0.48954853,0.00000000
1.93596798,2.16349226,0.23121340,0.01660600,0.48410221,0.52181175,1.02492286,0.49192916,0.00000000
1.94197099,2.06608627,0.21771973,0.01607180,0.44949959,0.50487642,0.97498907,0.49305819,0.00000000
1.94797399,1.97192245,0.20410795,0.01572898,0.41621716,0.48842776,0.92690314,0.49279127,0.00000000
1.95397699,1.88220993,0.19062313,0.01559958,0.38468146,0.47266167,0.88125724,0.49100034,0.00000000
1.95997999,1.79798768,0.17750083,0.01570402,0.35525299,0.45772911,0.83855863,0.48758116,0.00000000
1.96598299,1.72011821,0.16496097,0.01606044,0.32822425,0.44373528,0.79922677,0.48246022,0.00000000
1.97198599,1.64928761,0.15320270,0.01668413,0.30382018,0.43074082,0.76359367,0.47560055,0.00000000
1.97798899,1.58601096,0.14240027,0.01758693,0.28220055,0.41876479,0.73190692,0.46700600,0.00000000
1.98399200,1.53064191,0.13269993,0.01877671,0.26346412,0.40778905,0.70433461,0.45672394,0.00000000
1.98999500,1.48338497,0.12421791,0.02025681,0.24765396,0.39776369,0.68097176,0.44484588,0.00000000
1.99599800,1.44430950,0.11703937,0.02202567,0.23476364,0.38861315,0.66184737,0.43150631,0.00000000
2.00200100,1.41336410,0.11121840,0.02407638,0.22474380,0.38024253,0.64693176,0.41687955,0.00000000
2.00800400,1.39039074,0.10677874,0.02639650,0.21750874,0.37254398,0.63614369,0.40117484,0.00000000
2.01400700,1.37513776,0.10371525,0.02896781,0.21294281,0.36540257,0.62935690,0.38462997,0.00000000
2.02001001,1.36727159,0.10199597,0.03176637,0.21090626,0.35870163,0.62640597,0.36750375,0.00000000
2.02601301,1.36638676,0.10156463,0.03476267,0.21124035,0.35232731,0.62709128,0.35006764,0.00000000
2.03201601,1.37201448,0.10234344,0.03792193,0.21377177,0.34617224,0.63118327,0.33259706,0.00000000
2.03801901,1.38362995,0.10423614,0.04120469,0.21831616,0.34013824,0.63842592,0.31536264,0.00000000
2.04402201,1.40065867,0.10713107,0.04456747,0.22468085,0.33413828,0.64853977,0.29862197,0.00000000
2.05002501,1.42248225,0.11090433,0.04796374,0.23266687,0.32809751,0.66122457,0.28261207,0.00000000
2.05602801,1.44844412,0.11542283,0.05134495,0.24207034,0.32195372,0.67616181,0.26754289,0.00000000
2.06203102,1.47785545,0.12054719,0.05466181,0.25268338,0.31565722,0.69301728,0.25359208,0.00000000
2.06803402,1.51000176,0.12613458,0.05786556,0.26429470,0.30917038,0.71144394,0.24090118,0.00000000
2.07403702,1.54415022,0.13204120,0.06090939,0.27668994,0.30246689,0.73108496,0.22957321,0.00000000
2.08004002,1.57955790,0.13812472,0.06374981,0.28965217,0.29553094,0.75157735,0.21967180,0.00000000
2.08604302,1.61548099,0.14424638,0.06634798,0.30296235,0.28835642,0.77255589,0.21122164,0.00000000
2.09204602,1.65118476,0.15027291,0.06867095,0.31640013,0.28094618,0.79365756,0.20421017,0.00000000
2.09804902,1.68595420,0.15607825,0.07069267,0.32974506,0.27331138,0.81452630,0.19859044,0.00000000
2.10405203,1.71910516,0.16154502,0.07239489,0.34277814,0.26547099,0.83481811,0.19428475,0.00000000
2.11005503,1.74999549,0.16656591,0.07376770,0.35528396,0.25745150,0.85420632,0.19118917,0.00000000
2.11605803,1.77803616,0.17104475,0.07480986,0.36705323,0.24928656,0.87238696,0.18917837,0.00000000
2.12206103,1.80270191,0.17489759,0.07552879,0.37788582,0.24101683,0.88908410,0.18811090,0.00000000
2.12806403,1.82354120,0.17805356,0.07594030,0.38759419,0.23268971,0.90405504,0.18783450,0.00000000
2.13406703,1.84018513,0.18045564,0.07606797,0.39600710,0.22435912,0.91709525,0.18819148,0.00000000
2.14007004,1.85235522,0.18206134,0.07594236,0.40297341,0.21608502,0.92804282,0.18902382,0.00000000
2.14607304,1.85986968,0.18284329,0.07559988,0.40836593,0.20793297,0.93678242,0.19017807,0.00000000
2.15207604,1.86264800,0.18278973,0.07508157,0.41208502,0.19997336,0.94324853,0.19150977,0.00000000
2.15807904,1.86071377,0.18190490,0.07443167,0.41406181,0.19228049,0.94742784,0.19288746,0.00000000
2.16408204,1.85419536,0.18020939,0.07369617,0.41426078,0.18493155,0.94936059,0.19419618,0.00000000
2.17008504,1.84332453,0.17774030,0.07292128,0.41268161,0.17800528,0.94914084,0.19534027,0.00000000
2.17608804,1.82843270,0.17455139,0.07215195,0.40936002,0.17158059,0.94691541,0.19624566,0.00000000
2.18209105,1.80994491,0.17071305,0.07143047,0.40436762,0.16573505,0.94288153,0.19686140,0.00000000
2.18809405,1.78837144,0.16631223,0.07079516,0.39781056,0.16054330,0.93728299,0.19716060,0.00000000
2.19409705,1.76429721,0.16145216,0.07027923,0.38982703,0.15607553,0.93040495,0.19714058,0.00000000
2.20010005,1.73836909,0.15625215,0.06990982,0.38058363,0.15239592,0.92256729,0.19682245,0.00000000
2.20610305,1.71128140,0.15084713,0.06970727,0.37027079,0.14956132,0.91411682,0.19624990,0.00000000
2.21210605,1.68376007,0.14538726,0.06968458,0.35909723,0.14762006,0.90541841,0.19548745,0.00000000
2.21810905,1.65654580,0.14003744,0.06984715,0.34728384,0.14661101,0.89684533,0.19461802,0.00000000
2.22411206,1.63037683,0.13497684,0.07019272,0.33505716,0.14656295,0.88876915,0.19374005,0.00000000
2.23011506,1.60597194,0.13039833,0.07071160,0.32264274,0.14749431,0.88154962,0.19296405,0.00000000
2.23611806,1.58401421,0.12650797,0.07138712,0.31025868,0.14941323,0.87552474,0.19240886,0.00000000
2.24212106,1.56513631,0.12352434,0.07219630,0.29810963,0.15231802,0.87100170,0.19219763,0.00000000
2.24812406,1.54990756,0.12167784,0.07311071,0.28638152,0.15619800,0.86824871,0.19245358,0.00000000
2.25412706,1.53882355,0.12120971,0.07409756,0.27523721,0.16103464,0.86748843,0.19329574,0.00000000
2.26013007,1.53229835,0.12237080,0.07512093,0.26481320,0.16680303,0.86889288,0.19483485,0.00000000
2.26613307,1.53065962,0.12541992,0.07614303,0.25521761,0.17347349,0.87258032,0.19716933,0.00000000
2.27213607,1.53414653,0.13062162,0.07712568,0.24652929,0.18101335,0.87861395,0.20038173,0.00000000
2.27813907,1.54291037,0.13824329,0.07803165,0.23879817,0.18938861,0.88700250,0.20453550,0.00000000
2.28414207,1.55701749,0.14855139,0.07882606,0.23204664,0.19856562,0.89770261,0.20967246,0.00000000
2.29014507,1.57645408,0.16180684,0.07947767,0.22627188,0.20851228,0.91062265,0.21581086,0.00000000
2.29614807,1.60113235,0.17825927,0.07996000,0.22144887,0.21919904,0.92562790,0.22294415,0.00000000
2.30215108,1.63089742,0.19814036,0.08025226,0.21753395,0.23059925,0.94254656,0.23104069,0.00000000
2.30815408,1.66553436,0.22165609,0.08034008,0.21446856,0.24268903,0.96117635,0.24004414,0.00000000
2.31415708,1.70477493,0.24897824,0.08021586,0.21218303,0.25544640,0.98129127,0.24987483,0.00000000
2.32016008,1.74830345,0.28023509,0.07987898,0.21060026,0.26884985,1.00264830,0.26043186,0.00000000
2.32616308,1.79576165,0.31550189,0.07933552,0.20963890,0.28287628,1.02499354,0.27159602,0.00000000
2.33216608,1.84675219,0.35479124,0.07859785,0.20921617,0.29749841,1.04806780,0.28323334,0.00000000
2.33816908,1.90084101,0.39804398,0.07768381,0.20925007,0.31268185,1.07161125,0.29519922,0.00000000
2.34417209,1.95755854,0.44512097,0.07661574,0.20966095,0.32838191,1.09536729,0.30734296,0.00000000
2.35017509,2.01640013,0.49579635,0.07541931,0.21037259,0.34454051,1.11908530,0.31951248,0.00000000
2.35617809,2.07682610,0.54975277,0.07412216,0.21131266,0.36108321,1.14252267,0.33155910,0.00000000
2.36218109,2.13826185,0.60657910,0.07275257,0.21241290,0.37791681,1.16544591,0.34334215,0.00000000
2.36818409,2.20009852,0.66577088,0.07133811,0.21360881,0.39492755,1.18763116,0.35473316,0.00000000
2.37418709,2.26169461,0.72673411,0.06990435,0.21483935,0.41198031,1.20886418,0.36561959,0.00000000
2.38019010,2.32237909,0.78879228,0.06847379,0.21604648,0.42891868,1.22894006,0.37590768,0.00000000
2.38619310,2.38145612,0.85119678,0.06706489,0.21717477,0.44556634,1.24766268,0.38552459,0.00000000
2.39219610,2.43821169,0.91314061,0.06569144,0.21817124,0.46172947,1.26484428,0.39441946,0.00000000
2.39819910,2.49192221,0.97377500,0.06436215,0.21898533,0.47720040,1.28030512,0.40256352,0.00000000
2.40420210,2.54186486,1.03222852,0.06308054,0.21956925,0.49176225,1.29387344,0.40994920,0.00000000
2.41020510,2.58732966,1.08762814,0.06184513,0.21987850,0.50519449,1.30538576,0.41658827,0.00000000
2.41620810,2.62763283,1.13912133,0.06064980,0.21987272,0.51727917,1.31468761,0.42250917,0.00000000
2.42221111,2.66213100,1.18589872,0.05948448,0.21951669,0.52780761,1.32163480,0.42775369,0.00000000
2.42821411,2.69023605,1.22721613,0.05833597,0.21878150,0.53658722,1.32609520,0.43237307,0.00000000
2.43421711,2.71142982,1.26241549,0.05718885,0.21764577,0.54344824,1.32795099,0.43642396,0.00000000
2.44022011,2.72527848,1.29094356,0.05602653,0.21609685,0.54825005,1.32710149,0.43996427,0.00000000
2.44622311,2.73144600,1.31236798,0.05483223,0.21413193,0.55088689,1.32346649,0.44304922,0.00000000
2.45222611,2.72970629,1.32639002,0.05359004,0.21175893,0.55129269,1.31698997,0.44572785,0.00000000
2.45822911,2.71995381,1.33285351,0.05228576,0.20899722,0.54944488,1.30764410,0.44804006,0.00000000
2.46423212,2.70221221,1.33174983,0.05090769,0.20587795,0.54536710,1.29543360,0.45001445,0.00000000
2.47023512,2.67664084,1.32321880,0.04944729,0.20244419,0.53913064,1.28040001,0.45166704,0.00000000
2.47623812,2.64353893,1.30754546,0.04789959,0.19875067,0.53085468,1.26262589,0.45300086,0.00000000
2.48224112,2.60334726,1.28515311,0.04626347,0.19486317,0.52070535,1.24223869,0.45400645,0.00000000
2.48824412,2.55664720,1.25659280,0.04454176,0.19085769,0.50889363,1.21941403,0.45466328,0.00000000
2.49424712,2.50415699,1.22252978,0.04274112,0.18681927,0.49567217,1.19437809,0.45494190,0.00000000
2.50025013,2.44672528,1.18372741,0.04087184,0.18284059,0.48133127,1.16740900,0.45480675,0.00000000
2.50625313,2.38532170,1.14102900,0.03894748,0.17902040,0.46619394,1.13883690,0.45421941,0.00000000
2.51225613,2.32102460,1.09533825,0.03698431,0.17546169,0.45061030,1.10904242,0.45314215,0.00000000
2.51825913,2.25500585,1.04759874,0.03500085,0.17226985,0.43495145,1.07845355,0.45154152,0.00000000
2.52426213,2.18851273,0.99877297,0.03301718,0.16955066,0.41960275,1.04754071,0.44939185,0.00000000
2.53026513,2.12284717,0.94982155,0.03105435,0.16740822,0.40495684,1.01680992,0.44667835,0.00000000
2.53626813,2.05934229,0.90168276,0.02913372,0.16594283,0.39140622,0.98679434,0.44339977,0.00000000
