energy_ev,total_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.83991996,2.10794839,1.49761978,1.85343138,0.22011175,0.26093137,0.00038093,0.03124907,0.00331677,0.09606120
-1.83391696,2.16385014,1.52806283,1.89033654,0.23286548,0.26959982,0.00037283,0.03258108,0.00364169,0.09704412
-1.82791396,2.22633616,1.56433556,1.93412938,0.24570271,0.27851212,0.00037112,0.03395032,0.00399037,0.09813365
-1.82191096,2.29524761,1.60644786,1.98478681,0.25848316,0.28766712,0.00037510,0.03535395,0.00435924,0.09935229
-1.81590795,2.37016928,1.65419106,2.04202567,0.27105804,0.29704871,0.00038422,0.03678649,0.00474417,0.10071505
-1.80990495,2.45041875,1.70713110,2.10529303,0.28327205,0.30662239,0.00039810,0.03823951,0.00514047,0.10222828
-1.80390195,2.53504685,1.76461112,2.17376730,0.29496582,0.31633294,0.00041648,0.03970135,0.00554295,0.10388886
-1.79789895,2.62285004,1.82576358,2.24637055,0.30597881,0.32610349,0.00043931,0.04115714,0.00594599,0.10568393
-1.79189595,2.71239505,1.88953225,2.32179227,0.31615243,0.33583598,0.00046669,0.04258889,0.00634361,0.10759118
-1.78589295,2.80205532,1.95470331,2.39852393,0.32533365,0.34541319,0.00049896,0.04397586,0.00672961,0.10957956
-1.77988994,2.89005841,2.01994508,2.47490360,0.33337864,0.35470229,0.00053663,0.04529509,0.00709767,0.11161071
-1.77388694,2.97454292,2.08385482,2.54916920,0.34015668,0.36355980,0.00058042,0.04652203,0.00744153,0.11364066
-1.76788394,3.05362280,2.14501129,2.61951847,0.34555392,0.37183771,0.00063129,0.04763146,0.00775512,0.11562213
-1.76188094,3.12545670,2.20203086,2.68417351,0.34947709,0.37939049,0.00069036,0.04859837,0.00803278,0.11750692
-1.75587794,3.18831947,2.25362515,2.74144735,0.35185684,0.38608268,0.00075897,0.04939899,0.00826938,0.11924871
-1.74987494,3.24067271,2.29865777,2.78980972,0.35265069,0.39179650,0.00083863,0.05001183,0.00846048,0.12080566
-1.74387194,3.28123114,2.33619756,2.82794931,0.35184535,0.39643925,0.00093098,0.05041866,0.00860255,0.12214313
-1.73786893,3.30902171,2.36556602,2.85482964,0.34945831,0.39994979,0.00103777,0.05060543,0.00869301,0.12323597
-1.73186593,3.32343254,2.38637649,2.86973605,0.34553867,0.40230399,0.00116082,0.05056300,0.00873040,0.12407056
-1.72586293,3.32424903,2.39856311,2.87231139,0.34016693,0.40351850,0.00130195,0.05028776,0.00871442,0.12464623
-1.71985993,3.31167520,2.40239773,2.86257881,0.33345391,0.40365275,0.00146290,0.04978201,0.00864597,0.12497611
-1.71385693,3.28633890,2.39849367,2.84095004,0.32553866,0.40280891,0.00164526,0.04905408,0.00852715,0.12508734
-1.70785393,3.24928011,2.38779543,2.80821880,0.31658538,0.40112974,0.00185042,0.04811823,0.00836124,0.12502050
-1.70185093,3.20192258,2.37155438,2.76553912,0.30677951,0.39879440,0.00207942,0.04699430,0.00815258,0.12482831
-1.69584792,3.14602963,2.35129084,2.71438934,0.29632302,0.39601232,0.00233291,0.04570714,0.00790649,0.12457372
-1.68984492,3.08364582,2.32874364,2.65652312,0.28542912,0.39301544,0.00261105,0.04428584,0.00762913,0.12432730
-1.68384192,3.01702683,2.30580894,2.59390936,0.27431652,0.39004920,0.00291342,0.04276272,0.00732731,0.12416421
-1.67783892,2.94856042,2.28447040,2.52866343,0.26320346,0.38736265,0.00323895,0.04117234,0.00700833,0.12416074
-1.67183592,2.88068179,2.26672340,2.46297260,0.25230177,0.38519824,0.00358590,0.03955031,0.00667979,0.12439067
-1.66583292,2.81578699,2.25449641,2.39901867,0.24181115,0.38378175,0.00395178,0.03793214,0.00634935,0.12492164
-1.65982991,2.75614789,2.24957243,2.33890101,0.23191386,0.38331288,0.00433339,0.03635210,0.00602462,0.12581157
-1.65382691,2.70383235,2.25351404,2.28456306,0.22277006,0.38395704,0.00472683,0.03484216,0.00571291,0.12710551
-1.64782391,2.66063279,2.26759498,2.23772535,0.21451399,0.38583856,0.00512754,0.03343107,0.00542111,0.12883292
-1.64182091,2.62800607,2.29274145,2.19982746,0.20725106,0.38903590,0.00553041,0.03214359,0.00515551,0.13100558
-1.63581791,2.60702678,2.32948549,2.17198125,0.20105596,0.39357880,0.00592988,0.03099986,0.00492175,0.13361626
-1.62981491,2.59835578,2.37793282,2.15493689,0.19597182,0.39944777,0.00632008,0.03001501,0.00472464,0.13663822
-1.62381191,2.60222473,2.43774644,2.14906283,0.19201051,0.40657558,0.00669501,0.02919899,0.00456820,0.14002556
-1.61780890,2.61843685,2.50814713,2.15434006,0.18915384,0.41485093,0.00704870,0.02855653,0.00445551,0.14371442
-1.61180590,2.64638338,2.58793081,2.17037053,0.18735575,0.42412383,0.00737543,0.02808735,0.00438878,0.14762502
-1.60580290,2.68507456,2.67550250,2.19639898,0.18654527,0.43421255,0.00766989,0.02778652,0.00436930,0.15166443
-1.59979990,2.73318327,2.76892527,2.23134694,0.18663008,0.44491157,0.00792737,0.02764493,0.00439751,0.15572997
-1.59379690,2.78909914,2.86598269,2.27385696,0.18750061,0.45600022,0.00814393,0.02764994,0.00447298,0.15971301
-1.58779390,2.85099062,2.96425195,2.32234530,0.18903424,0.46725153,0.00831655,0.02778600,0.00459449,0.16350317
-1.58179090,2.91687192,3.06118482,2.37506034,0.19109982,0.47844075,0.00844319,0.02803547,0.00476007,0.16699254
-1.57578789,2.98467229,3.15419313,2.43014459,0.19356190,0.48935329,0.00852290,0.02837931,0.00496710,0.17007982
-1.56978489,3.05230454,3.24073525,2.48569751,0.19628483,0.49979157,0.00855584,0.02879783,0.00521230,0.17267424
-1.56378189,3.11773032,3.31840003,2.53983692,0.19913649,0.50958059,0.00854320,0.02927141,0.00549187,0.17469900
-1.55777889,3.17901986,3.38498484,2.59075661,0.20199148,0.51857196,0.00848722,0.02978108,0.00580154,0.17609405
-1.55177589,3.23440415,3.43856459,2.63677835,0.20473384,0.52664636,0.00839099,0.03030912,0.00613661,0.17681825
-1.54577289,3.28231813,3.47754916,2.67639656,0.20725917,0.53371439,0.00825839,0.03083949,0.00649208,0.17685065
-1.53976988,3.32143404,3.50072713,2.70831465,0.20947611,0.53971592,0.00809386,0.03135819,0.00686268,0.17619094
-1.53376688,3.35068424,3.50729456,2.73147199,0.21130733,0.54461806,0.00790224,0.03185344,0.00724300,0.17485897
-1.52776388,3.36927373,3.49686798,2.74506142,0.21268988,0.54841205,0.00768857,0.03231590,0.00762753,0.17289358
-1.52176088,3.37668272,3.46948180,2.74853728,0.21357518,0.55110933,0.00745788,0.03273858,0.00801075,0.17035053
-1.51575788,3.37266010,3.42557088,2.74161446,0.21392849,0.55273704,0.00721503,0.03311685,0.00838726,0.16729985
-1.50975488,3.35720904,3.36593975,2.72425925,0.21372818,0.55333337,0.00696451,0.03344816,0.00875179,0.16382268
-1.50375188,3.33056602,3.29172033,2.69667311,0.21296462,0.55294295,0.00671035,0.03373188,0.00909935,0.16000773
-1.49774887,3.29317490,3.20432064,2.65927064,0.21163901,0.55161262,0.00645595,0.03396888,0.00942527,0.15594758
-1.49174587,3.24565753,3.10536711,2.61265308,0.20976204,0.54938776,0.00620408,0.03416123,0.00972528,0.15173492
-1.48574287,3.18878247,2.99664333,2.55757889,0.20735255,0.54630935,0.00595683,0.03431174,0.00999557,0.14745898
-1.47973987,3.12343327,2.88002795,2.49493273,0.20443624,0.54241193,0.00571558,0.03442359,0.01023284,0.14320223
-1.47373687,3.05057767,2.75743432,2.42569427,0.20104437,0.53772236,0.00548108,0.03449989,0.01043436,0.13903753
-1.46773387,2.97123870,2.63075424,2.35090798,0.19721262,0.53225962,0.00525354,0.03454332,0.01059796,0.13502584
-1.46173087,2.88646869,2.50180775,2.27165497,0.19298003,0.52603527,0.00503265,0.03455578,0.01072207,0.13121453
-1.45572786,2.79732678,2.37230034,2.18902763,0.18838813,0.51905483,0.00481778,0.03453818,0.01080572,0.12763636
-1.44972486,2.70486036,2.24378884,2.10410781,0.18348016,0.51131960,0.00460801,0.03449020,0.01084851,0.12430920
-1.44372186,2.61009062,2.11765626,2.01794884,0.17830048,0.50282910,0.00440233,0.03441020,0.01085063,0.12123635
-1.43771886,2.51400224,1.99509583,1.93156148,0.17289411,0.49358372,0.00419970,0.03429526,0.01081280,0.11840751
-1.43171586,2.41753695,1.87710380,1.84590399,0.16730641,0.48358751,0.00399916,0.03414125,0.01073624,0.11580039
-1.42571286,2.32159055,1.76448035,1.76187581,0.16158290,0.47285106,0.00379995,0.03394302,0.01062265,0.11338261
-1.41970985,2.22701295,1.65783749,1.68031467,0.15576919,0.46139410,0.00360151,0.03369469,0.01047417,0.11111411
-1.41370685,2.13461051,1.55761285,1.60199645,0.14991097,0.44924790,0.00340359,0.03338999,0.01029331,0.10894971
-1.40770385,2.04514995,1.46408793,1.52763724,0.14405409,0.43645720,0.00320624,0.03302267,0.01008295,0.10684174
-1.40170085,1.95936300,1.37740935,1.45789676,0.13824466,0.42308170,0.00300981,0.03258691,0.00984630,0.10474275
-1.39569785,1.87795107,1.29761184,1.39338247,0.13252916,0.40919690,0.00281491,0.03207777,0.00958683,0.10260793
-1.38969485,1.80158900,1.22464143,1.33465356,0.12695446,0.39489433,0.00262244,0.03149160,0.00930826,0.10039739
-1.38369185,1.73092714,1.15837780,1.28222397,0.12156778,0.38028108,0.00243347,0.03082641,0.00901451,0.09807801
-1.37768884,1.66659120,1.09865466,1.23656400,0.11641655,0.36547861,0.00224920,0.03008216,0.00870964,0.09562495
-1.37168584,1.60917910,1.04527727,1.19809969,0.11154809,0.35062083,0.00207094,0.02926097,0.00839783,0.09302260
-1.36568284,1.55925467,0.99803662,1.16720967,0.10700907,0.33585158,0.00189998,0.02836722,0.00808329,0.09026506
-1.35967984,1.51733782,0.95671971,1.14421933,0.10284486,0.32132134,0.00173760,0.02740756,0.00777021,0.08735618
-1.35367684,1.48389139,0.92111581,1.12939209,0.09909858,0.30718354,0.00158495,0.02639079,0.00746268,0.08430904
-1.34767384,1.45930490,0.89101884,1.12291811,0.09581004,0.29359033,0.00144304,0.02532761,0.00716464,0.08114503
-1.34167084,1.44387574,0.86622600,1.12490088,0.09301449,0.28068805,0.00131270,0.02423031,0.00687972,0.07789260
-1.33566783,1.43778876,0.84653330,1.13534218,0.09074123,0.26861263,0.00119452,0.02311233,0.00661124,0.07458565
-1.32966483,1.44109520,0.83172848,1.15412650,0.08901217,0.25748495,0.00108889,0.02198781,0.00636206,0.07126174
-1.32366183,1.45369216,0.82158211,1.18100578,0.08784044,0.24740643,0.00099592,0.02087109,0.00613452,0.06796026
-1.31765883,1.47530411,0.81583780,1.21558565,0.08722905,0.23845510,0.00091552,0.01977613,0.00593039,0.06472049
-1.31165583,1.50546778,0.81420242,1.25731443,0.08716974,0.23068220,0.00084733,0.01871605,0.00575074,0.06157982
-1.30565283,1.54352170,0.81633712,1.30547603,0.08764209,0.22410965,0.00079080,0.01770266,0.00559598,0.05857208
-1.29964982,1.58860197,0.82185013,1.35918782,0.08861299,0.21872839,0.00074518,0.01674599,0.00546578,0.05572617
-1.29364682,1.63964487,0.83029208,1.41740444,0.09003650,0.21449786,0.00070957,0.01585406,0.00535909,0.05306493
-1.28764382,1.69539751,0.84115433,1.47892812,0.09185422,0.21134653,0.00068292,0.01503259,0.00527415,0.05060438
-1.28164082,1.75443664,0.85387095,1.54242597,0.09399606,0.20917369,0.00066411,0.01428487,0.00520859,0.04835332
-1.27563782,1.81519560,0.86782428,1.60645417,0.09638168,0.20785232,0.00065191,0.01361178,0.00515945,0.04631328
-1.26963482,1.87599915,0.88235442,1.66948860,0.09892223,0.20723303,0.00064509,0.01301187,0.00512330,0.04447882
-1.26363182,1.93510494,0.89677203,1.72996122,0.10152265,0.20714898,0.00064242,0.01248155,0.00509635,0.04283816
-1.25762881,1.99075055,0.91037425,1.78630094,0.10408434,0.20742153,0.00064269,0.01201533,0.00507463,0.04137404
-1.25162581,2.04120421,0.92246294,1.83697754,0.10650805,0.20786644,0.00064474,0.01160623,0.00505403,0.04006490
-1.24562281,2.08481719,0.93236444,1.88054681,0.10869698,0.20830037,0.00064751,0.01124612,0.00503055,0.03888608
-1.23961981,2.12007573,0.93944993,1.91569508,0.11055987,0.20854744,0.00065003,0.01092619,0.00500038,0.03781122
-1.23361681,2.14565022,0.94315529,1.94128107,0.11201410,0.20844554,0.00065146,0.01063737,0.00496003,0.03681364
-1.22761381,2.16043934,0.94299960,1.95637324,0.11298842,0.20785219,0.00065108,0.01037079,0.00490647,0.03586768
-1.22161081,2.16360728,0.93860113,1.96028077,0.11342545,0.20664967,0.00064832,0.01011815,0.00483721,0.03494995
-1.21560780,2.15461214,0.92969026,1.95257679,0.11328368,0.20474920,0.00064278,0.00987211,0.00475039,0.03404046
-1.20960480,2.13322437,0.91611834,1.93311264,0.11253895,0.20209411,0.00063418,0.00962661,0.00464481,0.03312350
-1.20360180,2.09953437,0.89786230,1.90202258,0.11118526,0.19866181,0.00062240,0.00937710,0.00451994,0.03218840
-1.19759880,2.05394876,0.87502465,1.85971858,0.10923505,0.19446447,0.00060748,0.00912071,0.00437595,0.03122993
-1.19159580,1.99717593,0.84782896,1.80687565,0.10671873,0.18954855,0.00058957,0.00885636,0.00421365,0.03024860
-1.18559280,1.93020114,0.81661088,1.74440817,0.10368367,0.18399304,0.00056896,0.00858479,0.00403443,0.02925065
-1.17958979,1.85425284,0.78180550,1.67343861,0.10019257,0.17790675,0.00054607,0.00830848,0.00384021,0.02824778
-1.17358679,1.77076147,0.74393133,1.59525990,0.09632142,0.17142451,0.00052139,0.00803156,0.00363332,0.02725681
-1.16758379,1.68131278,0.70357197,1.51129331,0.09215695,0.16470270,0.00049552,0.00775968,0.00341644,0.02629903
-1.16158079,1.58759768,0.66135617,1.42304363,0.08779393,0.15791417,0.00046915,0.00749970,0.00319244,0.02539951
-1.15557779,1.49136083,0.61793724,1.33205362,0.08333218,0.15124276,0.00044304,0.00725954,0.00296434,0.02458622
-1.14957479,1.39434976,0.57397275,1.23985942,0.07887360,0.14487766,0.00041798,0.00704782,0.00273516,0.02388918
-1.14357179,1.29826676,0.53010529,1.14794885,0.07451919,0.13900777,0.00039488,0.00687362,0.00250785,0.02333947
-1.13756878,1.20472488,0.48694494,1.05772373,0.07036629,0.13381631,0.00037467,0.00674614,0.00228519,0.02296831
-1.13156578,1.11520952,0.44505426,0.97046760,0.06650599,0.12947575,0.00035835,0.00667447,0.00206977,0.02280612
-1.12556278,1.03104661,0.40493588,0.88731961,0.06302087,0.12614322,0.00034700,0.00666721,0.00186388,0.02288165
-1.11955978,0.95337787,0.36702329,0.80925487,0.05998310,0.12395660,0.00034176,0.00673231,0.00166954,0.02322119
-1.11355678,0.88314351,0.33167466,0.73707165,0.05745294,0.12303123,0.00034387,0.00687679,0.00148843,0.02384786
-1.10755378,0.82107234,0.29916978,0.67138513,0.05547763,0.12345742,0.00035463,0.00710656,0.00132192,0.02478100
-1.10155078,0.76767885,0.26970985,0.61262724,0.05409072,0.12529877,0.00037548,0.00742627,0.00117108,0.02603575
-1.09554777,0.72326674,0.24341986,0.56105206,0.05331180,0.12859127,0.00040791,0.00783918,0.00103669,0.02762263
-1.08954477,0.68793821,0.22035316,0.51674598,0.05314662,0.13334320,0.00045355,0.00834716,0.00091930,0.02954743
-1.08354177,0.66160805,0.20049779,0.47964173,0.05358762,0.13953589,0.00051410,0.00895061,0.00081922,0.03181112
-1.07753877,0.64402182,0.18378416,0.44953536,0.05461474,0.14712515,0.00059135,0.00964855,0.00073662,0.03440992
-1.07153577,0.63477699,0.17009362,0.42610539,0.05619659,0.15604345,0.00068714,0.01043869,0.00067155,0.03733559
-1.06553277,0.63334628,0.15926746,0.40893327,0.05829186,0.16620268,0.00080331,0.01131757,0.00062398,0.04057574
-1.05952976,0.63910241,0.15111602,0.39752428,0.06085095,0.17749750,0.00094170,0.01228075,0.00059382,0.04411439
-1.05352676,0.65134330,0.14542764,0.39132839,0.06381782,0.18980904,0.00110403,0.01332301,0.00058100,0.04793249
-1.04752376,0.66931727,0.14197701,0.38976047,0.06713189,0.20300893,0.00129189,0.01443862,0.00058545,0.05200865
-1.04152076,0.69224734,0.14053292,0.39221932,0.07073011,0.21696355,0.00150663,0.01562155,0.00060717,0.05631988
-1.03551776,0.71935437,0.14086509,0.39810525,0.07454896,0.23153818,0.00174927,0.01686578,0.00064617,0.06084235
-1.02951476,0.74987827,0.14275012,0.40683593,0.07852650,0.24660113,0.00202041,0.01816550,0.00070256,0.06555221
-1.02351176,0.78309712,0.14597643,0.41786030,0.08260424,0.26202750,0.00232016,0.01951538,0.00077647,0.07042631
-1.01750875,0.81834366,0.15034812,0.43067035,0.08672892,0.27770260,0.00264804,0.02091071,0.00086811,0.07544294
-1.01150575,0.85501902,0.15568801,0.44481076,0.09085406,0.29352469,0.00300287,0.02234754,0.00097767,0.08058247
-1.00550275,0.89260332,0.16183953,0.45988635,0.09494118,0.30940719,0.00338275,0.02382277,0.00110540,0.08582787
-0.99949975,0.93066317,0.16866795,0.47556728,0.09896083,0.32528007,0.00378497,0.02533411,0.00125150,0.09116509
-0.99349675,0.96885594,0.17606064,0.49159205,0.10289313,0.34109045,0.00420602,0.02688001,0.00141613,0.09658341
-0.98749375,1.00693073,0.18392672,0.50776841,0.10672807,0.35680247,0.00464157,0.02845954,0.00159938,0.10207550
-0.98149075,1.04472641,0.19219611,0.52397225,0.11046527,0.37239630,0.00508652,0.03007210,0.00180124,0.10763743
-0.97548774,1.08216658,0.20081800,0.54014448,0.11411354,0.38786648,0.00553503,0.03171718,0.00202155,0.11326851
-0.96948474,1.11925205,0.20975902,0.55628634,0.11768984,0.40321960,0.00598070,0.03339403,0.00226001,0.11897094
-0.96348174,1.15605090,0.21900100,0.57245293,0.12121810,0.41847152,0.00641661,0.03510130,0.00251612,0.12474939
-0.95747874,1.19268671,0.22853856,0.58874553,0.12472764,0.43364411,0.00683556,0.03683667,0.00278917,0.13061041
-0.95147574,1.22932524,0.23837655,0.60530273,0.12825131,0.44876182,0.00723023,0.03859651,0.00307822,0.13656173
-0.94547274,1.26616007,0.24852741,0.62229066,0.13182356,0.46384809,0.00759338,0.04037559,0.00338206,0.14261144
-0.93946973,1.30339764,0.25900851,0.63989255,0.13547828,0.47892182,0.00791807,0.04216682,0.00369925,0.14876710
-0.93346673,1.34124220,0.26983954,0.65829802,0.13924672,0.49399402,0.00819789,0.04396110,0.00402804,0.15503481
-0.92746373,1.37988096,0.28103996,0.67769215,0.14315538,0.50906471,0.00842719,0.04574722,0.00436642,0.16141811
-0.92146073,1.41946998,0.29262651,0.69824479,0.14722405,0.52412024,0.00860121,0.04751194,0.00471209,0.16791696
-0.91545773,1.46012116,0.30461085,0.72010032,0.15146408,0.53913111,0.00871632,0.04924011,0.00506247,0.17452668
-0.90945473,1.50189065,0.31699734,0.74336804,0.15587689,0.55405029,0.00877009,0.05091496,0.00541473,0.18123688
-0.90345173,1.54476904,0.32978090,0.76811359,0.16045286,0.56881228,0.00876142,0.05251839,0.00576575,0.18803054
-0.89744872,1.58867362,0.34294512,0.79435163,0.16517057,0.58333273,0.00869059,0.05403153,0.00611222,0.19488307
-0.89144572,1.63344301,0.35646042,0.82203988,0.16999646,0.59750885,0.00855923,0.05543517,0.00645062,0.20176173
-0.88544272,1.67883434,0.37028258,0.85107498,0.17488502,0.61122053,0.00837026,0.05671042,0.00677729,0.20862509
-0.87943972,1.72452326,0.38435146,0.88129013,0.17977940,0.62433223,0.00812786,0.05783926,0.00708847,0.21542288
-0.87343672,1.77010686,0.39859009,0.91245494,0.18461244,0.63669562,0.00783728,0.05880523,0.00738035,0.22209614
-0.86743372,1.81510962,0.41290417,0.94427732,0.18930827,0.64815295,0.00750468,0.05959398,0.00764917,0.22857774
-0.86143072,1.85899239,0.42718205,0.97640779,0.19378415,0.65854100,0.00713699,0.06019383,0.00789127,0.23479333
-0.85542771,1.90116430,0.44129532,1.00844592,0.19795278,0.66769577,0.00674162,0.06059629,0.00810319,0.24066270
-0.84942471,1.94099742,0.45509996,1.03994912,0.20172487,0.67545748,0.00632632,0.06079642,0.00828175,0.24610154
-0.84342171,1.97784384,0.46843822,1.07044332,0.20501182,0.68167602,0.00589894,0.06079313,0.00842413,0.25102362
-0.83741871,2.01105467,0.48114120,1.09943557,0.20772856,0.68621646,0.00546724,0.06058936,0.00852799,0.25534328
-0.83141571,2.04000053,0.49303211,1.12642802,0.20979638,0.68896452,0.00503871,0.06019208,0.00859151,0.25897819
-0.82541271,2.06409271,0.50393022,1.15093299,0.21114562,0.68983177,0.00462038,0.05961222,0.00861347,0.26185222
-0.81940970,2.08280428,0.51365534,1.17248852,0.21171814,0.68876029,0.00421876,0.05886440,0.00859332,0.26389842
-0.81340670,2.09569037,0.52203285,1.19067401,0.21146949,0.68572650,0.00383968,0.05796661,0.00853123,0.26506177
-0.80740370,2.10240676,0.52889894,1.20512513,0.21037067,0.68074409,0.00348825,0.05693966,0.00842808,0.26530182
-0.80140070,2.10272585,0.53410609,1.21554771,0.20840940,0.67386569,0.00316881,0.05580665,0.00828548,0.26459488
-0.79539770,2.09654941,0.53752834,1.22172976,0.20559091,0.66518323,0.00288491,0.05459227,0.00810573,0.26293570
-0.78939470,2.08391742,0.53906644,1.22355128,0.20193815,0.65482686,0.00263934,0.05332208,0.00789181,0.26033859
-0.78339170,2.06501240,0.53865238,1.22099134,0.19749145,0.64296243,0.00243412,0.05202175,0.00764728,0.25683785
-0.77738869,2.04015913,0.53625325,1.21413214,0.19230768,0.62978756,0.00227056,0.05071632,0.00737620,0.25248742
