energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up
4.37918959,2.86245555,0.05948123,0.27654810,2.93847775,0.00767742,0.48818450,0.11169944,0.23476174,0.43598185
4.38519260,2.75366096,0.06153252,0.26632819,2.80626792,0.00733100,0.47388750,0.10676647,0.23154378,0.41708881
4.39119560,2.63395758,0.06338364,0.25501370,2.66377349,0.00695928,0.45725086,0.10139504,0.22733294,0.39668148
4.39719860,2.50500403,0.06498794,0.24274416,2.51302211,0.00656681,0.43849785,0.09566804,0.22216275,0.37503998
4.40320160,2.36859803,0.06630294,0.22967908,2.35613506,0.00615855,0.41789591,0.08967330,0.21608276,0.35246393
4.40920460,2.22662029,0.06729145,0.21599260,2.19526635,0.00573976,0.39574760,0.08350068,0.20915744,0.32926233
4.41520760,2.08097917,0.06792259,0.20186789,2.03254410,0.00531575,0.37238071,0.07723921,0.20146471,0.30574376
4.42121061,1.93355843,0.06817265,0.18749160,1.87001637,0.00489175,0.34813806,0.07097462,0.19309406,0.28220757
4.42721361,1.78616990,0.06802589,0.17304864,1.70960338,0.00447274,0.32336742,0.06478707,0.18414436,0.25893619
4.43321661,1.64051266,0.06747497,0.15871737,1.55305763,0.00406335,0.29841190,0.05874935,0.17472154,0.23618888
4.43921961,1.49813980,0.06652122,0.14466557,1.40193294,0.00366772,0.27360136,0.05292557,0.16493607,0.21419699
4.44522261,1.36043355,0.06517466,0.13104705,1.25756295,0.00328945,0.24924493,0.04737020,0.15490049,0.19316089
4.45122561,1.22858897,0.06345366,0.11799927,1.12104918,0.00293157,0.22562508,0.04212767,0.14472700,0.17324840
4.45722861,1.10360606,0.06138441,0.10564184,0.99325831,0.00259648,0.20299327,0.03723233,0.13452517,0.15459478
4.46323162,0.98628981,0.05900007,0.09407587,0.87482795,0.00228599,0.18156727,0.03270879,0.12439999,0.13730403
4.46923462,0.87725741,0.05633978,0.08338433,0.76617980,0.00200134,0.16153017,0.02857260,0.11445004,0.12145131
4.47523762,0.77695148,0.05344740,0.07363305,0.66753903,0.00174325,0.14303091,0.02483120,0.10476614,0.10708630
4.48124062,0.68565822,0.05037023,0.06487245,0.57895837,0.00151197,0.12618625,0.02148500,0.09543025,0.09423719
4.48724362,0.60352919,0.04715758,0.05713983,0.50034549,0.00130739,0.11108386,0.01852864,0.08651475,0.08291518
4.49324662,0.53060521,0.04385940,0.05046199,0.43149214,0.00112907,0.09778635,0.01595226,0.07808209,0.07311902
4.49924962,0.46684147,0.04052497,0.04485802,0.37210378,0.00097634,0.08633588,0.01374278,0.07018469,0.06483964
4.50525263,0.41213218,0.03720160,0.04034223,0.32182816,0.00084842,0.07675914,0.01188508,0.06286521,0.05806440
4.51125563,0.36633400,0.03393364,0.03692688,0.28028206,0.00074443,0.06907221,0.01036316,0.05615705,0.05278100
4.51725863,0.32928718,0.03076154,0.03462462,0.24707502,0.00066347,0.06328530,0.00916104,0.05008495,0.04898074
4.52326163,0.30083355,0.02772121,0.03345058,0.22182941,0.00060473,0.05940680,0.00826361,0.04466590,0.04666102
4.52926463,0.28083079,0.02484357,0.03342384,0.20419628,0.00056746,0.05744667,0.00765720,0.03990998,0.04582710
4.53526763,0.26916248,0.02215433,0.03456836,0.19386678,0.00055105,0.05741876,0.00733001,0.03582131,0.04649290
4.54127064,0.26574368,0.01967396,0.03691309,0.19057877,0.00055501,0.05934212,0.00727236,0.03239897,0.04868083
4.54727364,0.27052185,0.01741793,0.04049143,0.19411893,0.00057902,0.06324109,0.00747668,0.02963787,0.05242081
4.55327664,0.28347332,0.01539703,0.04533989,0.20432034,0.00062287,0.06914418,0.00793742,0.02752943,0.05774817
4.55927964,0.30459535,0.01361789,0.05149602,0.22105611,0.00068649,0.07708173,0.00865073,0.02606225,0.06470087
4.56528264,0.33389440,0.01208358,0.05899567,0.24422934,0.00076988,0.08708252,0.00961402,0.02522256,0.07331580
4.57128564,0.37137109,0.01079427,0.06786970,0.27376025,0.00087308,0.09916940,0.01082541,0.02499450,0.08362455
4.57728864,0.41700264,0.00974798,0.07814018,0.30957114,0.00099613,0.11335422,0.01228314,0.02536029,0.09564863
4.58329165,0.47072374,0.00894124,0.08981641,0.35157002,0.00113902,0.12963215,0.01398484,0.02630019,0.10939446
4.58929465,0.53240681,0.00836984,0.10289081,0.39963385,0.00130163,0.14797598,0.01592690,0.02779245,0.12484830
4.59529765,0.60184290,0.00802945,0.11733492,0.45359251,0.00148368,0.16833045,0.01810374,0.02981309,0.14197142
4.60130065,0.67872432,0.00791620,0.13309581,0.51321426,0.00168469,0.19060710,0.02050728,0.03233563,0.16069582
4.60730365,0.76263028,0.00802719,0.15009314,0.57819391,0.00190394,0.21468004,0.02312637,0.03533090,0.18092064
4.61330665,0.85301661,0.00836090,0.16821697,0.64814444,0.00214045,0.24038287,0.02594647,0.03876684,0.20250975
4.61930965,0.94921064,0.00891748,0.18732667,0.72259300,0.00239292,0.26750719,0.02894937,0.04260832,0.22529057
4.62531266,1.05041203,0.00969897,0.20725109,0.80098180,0.00265979,0.29580285,0.03211325,0.04681724,0.24905444
4.63131566,1.15570005,0.01070934,0.22778995,0.88267434,0.00293920,0.32498023,0.03541274,0.05135255,0.27355866
4.63731866,1.26404765,0.01195445,0.24871678,0.96696716,0.00322903,0.35471452,0.03881937,0.05617062,0.29853025
4.64332166,1.37434207,0.01344191,0.26978310,1.05310676,0.00352695,0.38465213,0.04230208,0.06122566,0.32367139
4.64932466,1.48541162,0.01518075,0.29072402,1.14031147,0.00383047,0.41441896,0.04582798,0.06647024,0.34866654
4.65532766,1.59605754,0.01718103,0.31126490,1.22779716,0.00413698,0.44363035,0.04936318,0.07185607,0.37319086
4.66133067,1.70508973,0.01945330,0.33112889,1.31480588,0.00444384,0.47190240,0.05287386,0.07733469,0.39691976
4.66733367,1.81136480,0.02200797,0.35004508,1.40063593,0.00474846,0.49886405,0.05632723,0.08285830,0.41953917
4.67333667,1.91382445,0.02485460,0.36775686,1.48467170,0.00504836,0.52416950,0.05969262,0.08838053,0.44075594
4.67933967,2.01153227,0.02800112,0.38403009,1.56641177,0.00534121,0.54751038,0.06294246,0.09385716,0.46030813
4.68534267,2.10370691,0.03145295,0.39866068,1.64549322,0.00562497,0.56862695,0.06605314,0.09924671,0.47797441
4.69134567,2.18974964,0.03521224,0.41148123,1.72171066,0.00589785,0.58731785,0.06900574,0.10451090,0.49358224
4.69734867,2.26926458,0.03927703,0.42236634,1.79502845,0.00615838,0.60344773,0.07178652,0.10961489,0.50701431
4.70335168,2.34207030,0.04364050,0.43123631,1.86558483,0.00640545,0.61695249,0.07438713,0.11452738,0.51821286
4.70935468,2.40820172,0.04829044,0.43805900,1.93368710,0.00663824,0.62784159,0.07680462,0.11922047,0.52718161
4.71535768,2.46790192,0.05320871,0.44284980,1.99979764,0.00685628,0.63619732,0.07904110,0.12366942,0.53398514
4.72136068,2.52160413,0.05837108,0.44566966,2.06451073,0.00705934,0.64217111,0.08110318,0.12785221,0.53874570
4.72736368,2.56990433,0.06374721,0.44662118,2.12852086,0.00724740,0.64597678,0.08300113,0.13174910,0.54163748
4.73336668,2.61352602,0.06930086,0.44584322,2.19258380,0.00742064,0.64788121,0.08474787,0.13534207,0.54287879
4.73936968,2.65327860,0.07499051,0.44350402,2.25747208,0.00757927,0.64819287,0.08635782,0.13861439,0.54272224
4.74537269,2.69001170,0.08077008,0.43979336,2.32392681,0.00772355,0.64724856,0.08784561,0.14155024,0.54144365
4.75137569,2.72456765,0.08659000,0.43491417,2.39260843,0.00785369,0.64539933,0.08922489,0.14413446,0.53933007
4.75737869,2.75773471,0.09239846,0.42907394,2.46404885,0.00796979,0.64299601,0.09050706,0.14635252,0.53666763
4.76338169,2.79020348,0.09814278,0.42247643,2.53860748,0.00807178,0.64037521,0.09170028,0.14819069,0.53372968
4.76938469,2.82252871,0.10377090,0.41531405,2.61643394,0.00815943,0.63784641,0.09280857,0.14963633,0.53076590
4.77538769,2.85509868,0.10923283,0.40776131,2.69743935,0.00823232,0.63568076,0.09383114,0.15067848,0.52799292
4.78139070,2.88811349,0.11448206,0.39996953,2.78127832,0.00828981,0.63410216,0.09476216,0.15130852,0.52558678
4.78739370,2.92157349,0.11947676,0.39206307,2.86734292,0.00833111,0.63328083,0.09559059,0.15152087,0.52367757
4.79339670,2.95527828,0.12418078,0.38413724,2.95476929,0.00835533,0.63332977,0.09630054,0.15131386,0.52234657
4.79939970,2.98883620,0.12856427,0.37625777,3.04245715,0.00836145,0.63430402,0.09687182,0.15069036,0.52162577
4.80540270,3.02168356,0.13260408,0.36846184,3.12910148,0.00834850,0.63620274,0.09728073,0.14965840,0.52149974
4.81140570,3.05311257,0.13628364,0.36076051,3.21323514,0.00831554,0.63897370,0.09750116,0.14823157,0.52190980
4.81740870,3.08230616,0.13959255,0.35314226,3.29328056,0.00826177,0.64251994,0.09750579,0.14642918,0.52275987
4.82341171,3.10837784,0.14252586,0.34557748,3.36760812,0.00818660,0.64670806,0.09726743,0.14427609,0.52392389
4.82941471,3.13041426,0.14508298,0.33802344,3.43459829,0.00808968,0.65137744,0.09676040,0.14180232,0.52525417
4.83541771,3.14751826,0.14726641,0.33042954,3.49270454,0.00797102,0.65635011,0.09596185,0.13904229,0.52659018
4.84142071,3.15885006,0.14908042,0.32274250,3.54051392,0.00783093,0.66144027,0.09485300,0.13603390,0.52776736
4.84742371,3.16366451,0.15052965,0.31491116,3.57680215,0.00767013,0.66646328,0.09342027,0.13281732,0.52862532
4.85342671,3.16134266,0.15161779,0.30689068,3.60058058,0.00748971,0.67124338,0.09165608,0.12943365,0.52901519
4.85942971,3.15141597,0.15234655,0.29864601,3.61113256,0.00729109,0.67561985,0.08955958,0.12592357,0.52880559
4.86543272,3.13358254,0.15271480,0.29015429,3.60803764,0.00707606,0.67945144,0.08713690,0.12232598,0.52788713
4.87143572,3.10771453,0.15271818,0.28140641,3.59118247,0.00684667,0.68261880,0.08440132,0.11867670,0.52617518
4.87743872,3.07385700,0.15234902,0.27240747,3.56075805,0.00660520,0.68502499,0.08137297,0.11500741,0.52361098
4.88344172,3.03221870,0.15159673,0.26317634,3.51724395,0.00635409,0.68659432,0.07807842,0.11134482,0.52016106
4.88944472,2.98315567,0.15044850,0.25374435,3.46138052,0.00609587,0.68726963,0.07454988,0.10771004,0.51581529
4.89544772,2.92714914,0.14889048,0.24415331,3.39413111,0.00583306,0.68700848,0.07082434,0.10411838,0.51058375
4.90145073,2.86477930,0.14690914,0.23445306,3.31663656,0.00556814,0.68577872,0.06694245,0.10057937,0.50449269
4.90745373,2.79669675,0.14449280,0.22469866,3.23016468,0.00530345,0.68355380,0.06294736,0.09709711,0.49758017
4.91345673,2.72359347,0.14163332,0.21494750,3.13605788,0.00504112,0.68030835,0.05888347,0.09367090,0.48989143
4.91945973,2.64617517,0.13832770,0.20525649,3.03568154,0.00478307,0.67601456,0.05479524,0.09029610,0.48147474
4.92546273,2.56513649,0.13457952,0.19567955,2.93037614,0.00453091,0.67063950,0.05072599,0.08696507,0.47237771
4.93146573,2.48114056,0.13040019,0.18626545,2.82141545,0.00428598,0.66414390,0.04671692,0.08366834,0.46264452
4.93746873,2.39480361,0.12580983,0.17705623,2.70997263,0.00404929,0.65648236,0.04280613,0.08039574,0.45231425
4.94347174,2.30668555,0.12083779,0.16808614,2.59709561,0.00382156,0.64760516,0.03902796,0.07713746,0.44142031
4.94947474,2.21728639,0.11552272,0.15938125,2.48369237,0.00360322,0.63746148,0.03541240,0.07388514,0.42999108
4.95547774,2.12704837,0.10991229,0.15095961,2.37052614,0.00339445,0.62600393,0.03198483,0.07063275,0.41805160
4.96148074,2.03636319,0.10406238,0.14283194,2.25821983,0.00319521,0.61319396,0.02876584,0.06737728,0.40562618
4.96748374,1.94558338,0.09803608,0.13500283,2.14726869,0.00300531,0.59900795,0.02577131,0.06411933,0.39274174
4.97348674,1.85503667,0.09190223,0.12747229,2.03805933,0.00282443,0.58344337,0.02301267,0.06086342,0.37943154
4.97948974,1.76504213,0.08573389,0.12023743,1.93089355,0.00265217,0.56652476,0.02049727,0.05761813,0.36573904
4.98549275,1.67592657,0.07960661,0.11329440,1.82601474,0.00248814,0.54830899,0.01822885,0.05439608,0.35172157
4.99149575,1.58804027,0.07359667,0.10664022,1.72363489,0.00233194,0.52888944,0.01620816,0.05121366,0.33745364
4.99749875,1.50177049,0.06777939,0.10027453,1.62396035,0.00218328,0.50839895,0.01443355,0.04809073,0.32302937
5.00350175,1.41755222,0.06222755,0.09420109,1.52721479,0.00204195,0.48701115,0.01290161,0.04505008,0.30856423
5.00950475,1.33587515,0.05701002,0.08842908,1.43365791,0.00190786,0.46494017,0.01160780,0.04211697,0.29419563
5.01550775,1.25728670,0.05219050,0.08297402,1.34359922,0.00178108,0.44243874,0.01054698,0.03931846,0.28008244
5.02151076,1.18239078,0.04782669,0.07785829,1.25740624,0.00166184,0.41979475,0.00971392,0.03668283,0.26640347
5.02751376,1.11184257,0.04396950,0.07311143,1.17550721,0.00155051,0.39732647,0.00910372,0.03423897,0.25335484
5.03351676,1.04633953,0.04066264,0.06877001,1.09838849,0.00144761,0.37537662,0.00871206,0.03201579,0.24114655
5.03951976,0.98660934,0.03794236,0.06487726,1.02658731,0.00135382,0.35430578,0.00853545,0.03004168,0.22999819
5.04552276,0.93339526,0.03583736,0.06148238,0.96068066,0.00126992,0.33448515,0.00857126,0.02834405,0.22013416
5.05152576,0.88743987,0.03436886,0.05863975,0.90127134,0.00119681,0.31628933,0.00881772,0.02694888,0.21177850
5.05752876,0.84946787,0.03355076,0.05640791,0.84897209,0.00113548,0.30008909,0.00927378,0.02588036,0.20514961
5.06353177,0.82016874,0.03338983,0.05484842,0.80438889,0.00108696,0.28624468,0.00993894,0.02516061,0.20045496
5.06953477,0.80017992,0.03388599,0.05402471,0.76810434,0.00105233,0.27509959,0.01081294,0.02480946,0.19788616
5.07553777,0.79007130,0.03503253,0.05400084,0.74066183,0.00103268,0.26697513,0.01189544,0.02484419,0.19761430
5.08154077,0.79033131,0.03681641,0.05484020,0.72255122,0.00102911,0.26216583,0.01318570,0.02527949,0.19978596
5.08754377,0.80135519,0.03921850,0.05660427,0.71419637,0.00104266,0.26093554,0.01468220,0.02612731,0.20451984
5.09354677,0.82343557,0.04221390,0.05935124,0.71594489,0.00107435,0.26351442,0.01638231,0.02739682,0.21190404
5.09954977,0.85675568,0.04577224,0.06313467,0.72806013,0.00112511,0.27009654,0.01828198,0.02909442,0.22199424
5.10555278,0.90138511,0.04985809,0.06800211,0.75071532,0.00119577,0.28083810,0.02037549,0.03122374,0.23481257
5.11155578,0.95727804,0.05443144,0.07399365,0.78398989,0.00128706,0.29585607,0.02265529,0.03378570,0.25034733
5.11755878,1.02427408,0.05944831,0.08114042,0.82786753,0.00139956,0.31522713,0.02511185,0.03677863,0.26855340
5.12356178,1.10210117,0.06486151,0.08946308,0.88223586,0.00153368,0.33898693,0.02773371,0.04019836,0.28935345
5.12956478,1.19038063,0.07062150,0.09897030,0.94688736,0.00168965,0.36712940,0.03050752,0.04403840,0.31263965
5.13556778,1.28863388,0.07667748,0.10965728,1.02152138,0.00186749,0.39960618,0.03341820,0.04829011,0.33827609
5.14157079,1.39629061,0.08297854,0.12150431,1.10574687,0.00206695,0.43632620,0.03644922,0.05294298,0.36610153
5.14757379,1.51269813,0.08947498,0.13447554,1.19908583,0.00228756,0.47715529,0.03958292,0.05798484,0.39593261
5.15357679,1.63713135,0.09611969,0.14851795,1.30097708,0.00252852,0.52191608,0.04280083,0.06340220,0.42756728
5.15957979,1.76880337,0.10286950,0.16356060,1.41078055,0.00278875,0.57038813,0.04608413,0.06918054,0.46078832
5.16558279,1.90687604,0.10968659,0.17951431,1.52778181,0.00306685,0.62230843,0.04941402,0.07530467,0.49536701
5.17158579,2.05047033,0.11653971,0.19627175,1.65119692,0.00336108,0.67737241,0.05277212,0.08175908,0.53106654
5.17758879,2.19867609,0.12340525,0.21370812,1.78017762,0.00366939,0.73523560,0.05614084,0.08852828,0.56764539
5.18359180,2.35056110,0.13026811,0.23168237,1.91381673,0.00398940,0.79551590,0.05950364,0.09559717,0.60486024
5.18959480,2.50517892,0.13712219,0.25003897,2.05115394,0.00431843,0.85779658,0.06284528,0.10295137,0.64246865
5.19559780,2.66157558,0.14397065,0.26861031,2.19118180,0.00465354,0.92163006,0.06615187,0.11057751,0.68023115
5.20160080,2.81879485,0.15082571,0.28721965,2.33285209,0.00499153,0.98654237,0.06941093,0.11846343,0.71791294
5.20760380,2.97588222,0.15770805,0.30568450,2.47508238,0.00532903,1.05203819,0.07261125,0.12659844,0.75528498
5.21360680,3.13188751,0.16464590,0.32382037,2.61676286,0.00566253,1.11760650,0.07574269,0.13497335,0.79212463
5.21960980,3.28586631,0.17167369,0.34144477,2.75676342,0.00598845,1.18272654,0.07879590,0.14358053,0.82821583
5.22561281,3.43688056,0.17883040,0.35838130,2.89394097,0.00630317,1.24687397,0.08176192,0.15241377,0.86334886
5.23161581,3.58399866,0.18615766,0.37446363,3.02714712,0.00660317,1.30952713,0.08463178,0.16146811,0.89731981
5.23761881,3.72629535,0.19369763,0.38953925,3.15523619,0.00688502,1.37017311,0.08739602,0.17073951,0.92992993
5.24362181,3.86285205,0.20149075,0.40347284,3.27707381,0.00714550,1.42831362,0.09004435,0.18022437,0.96098497
5.24962481,3.99275818,0.20957358,0.41614905,3.39154616,0.00738166,1.48347048,0.09256522,0.18991898,0.99029459
5.25562781,4.11511377,0.21797653,0.42747465,3.49757003,0.00759085,1.53519059,0.09494556,0.19981883,1.01767220
5.26163082,4.22903413,0.22672194,0.43737996,3.59410404,0.00777080,1.58305060,0.09717061,0.20991782,1.04293511
5.26763382,4.33365677,0.23582225,0.44581942,3.68016085,0.00791964,1.62666089,0.09922393,0.22020741,1.06590540
5.27363682,4.42815092,0.24527863,0.45277148,3.75482085,0.00803598,1.66566933,0.10108752,0.23067567,1.08641137
5.27963982,4.51172978,0.25507986,0.45823768,3.81724692,0.00811886,1.69976457,0.10274215,0.24130639,1.10428973
5.28564282,4.58366536,0.26520172,0.46224108,3.86670054,0.00816784,1.72867903,0.10416786,0.25207817,1.11938857
5.29164582,4.64330575,0.27560683,0.46482414,3.90255859,0.00818298,1.75219175,0.10534457,0.26296357,1.13157090
5.29764882,4.69009409,0.28624490,0.46604616,3.92433083,0.00816482,1.77013100,0.10625293,0.27392843,1.14071885
5.30365183,4.72358879,0.29705351,0.46598048,3.93167708,0.00811438,1.78237679,0.10687513,0.28493138,1.14673813
5.30965483,4.74348387,0.30795925,0.46471153,3.92442371,0.00803315,1.78886314,0.10719592,0.29592353,1.14956278
5.31565783,4.74962858,0.31887929,0.46233189,3.90257838,0.00792305,1.78958017,0.10720349,0.30684849,1.14915966
5.32166083,4.74204498,0.32972329,0.45893953,3.86634227,0.00778642,1.78457585,0.10689045,0.31764273,1.14553272
5.32766383,4.72094251,0.34039554,0.45463528,3.81611877,0.00762595,1.77395720,0.10625457,0.32823626,1.13872648
5.33366683,4.68672832,0.35079732,0.44952070,3.75251782,0.00744466,1.75789086,0.10529952,0.33855371,1.12882863
5.33966983,4.64001245,0.36082938,0.44369629,3.67635512,0.00724582,1.73660290,0.10403528,0.34851574,1.11597141
5.34567284,4.58160708,0.37039438,0.43726016,3.58864569,0.00703294,1.71037752,0.10247841,0.35804085,1.10033165
5.35167584,4.51251931,0.37939928,0.43030711,3.49059133,0.00680967,1.67955465,0.10065200,0.36704738,1.08212928
5.35767884,4.43393715,0.38775761,0.42292812,3.38356213,0.00657976,1.64452637,0.09858542,0.37545587,1.06162432
5.36368184,4.34720905,0.39539140,0.41521014,3.26907211,0.00634701,1.60573194,0.09631377,0.38319135,1.03911235
5.36968484,4.25381713,0.40223289,0.40723623,3.14874966,0.00611513,1.56365171,0.09387702,0.39018584,1.01491866
5.37568784,4.15534512,0.40822576,0.39908587,3.02430368,0.00588777,1.51879972,0.09131907,0.39638063,0.98939111
5.38169085,4.05344189,0.41332596,0.39083546,2.89748650,0.00566837,1.47171551,0.08868650,0.40172836,0.96289227
5.38769385,3.94978211,0.41750212,0.38255887,2.77005505,0.00546012,1.42295499,0.08602726,0.40619475,0.93579088
5.39369685,3.84602535,0.42073542,0.37432809,2.64373165,0.00526593,1.37308103,0.08338931,0.40975994,0.90845320
5.39969985,3.74377554,0.42301909,0.36621386,2.52016604,0.00508828,1.32265382,0.08081925,0.41241921,0.88123463
5.40570285,3.64454215,0.42435742,0.35828628,2.40090020,0.00492928,1.27222152,0.07836099,0.41418323,0.85447189
5.41170585,3.54970505,0.42476449,0.35061536,2.28733726,0.00479052,1.22231148,0.07605457,0.41507760,0.82847621
5.41770885,3.46048433,0.42426267,0.34327161,2.18071590,0.00467311,1.17342238,0.07393517,0.41514190,0.80352788
5.42371186,3.37791653,0.42288091,0.33632647,2.08209099,0.00457762,1.12601752,0.07203230,0.41442818,0.77987226
5.42971486,3.30283806,0.42065306,0.32985281,1.99232125,0.00450410,1.08051958,0.07036933,0.41299898,0.75771753
5.43571786,3.23587670,0.41761620,0.32392529,1.91206416,0.00445205,1.03730691,0.06896316,0.41092509,0.73723424
5.44172086,3.17745122,0.41380926,0.31862067,1.84177804,0.00442050,0.99671141,0.06782429,0.40828305,0.71855647
