energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-1.51575788,1.22586345,0.00996977,0.36057461,0.01509948,0.47681858,0.59586090,0.02684326,0.17589981
-1.50975488,1.22329568,0.01091488,0.36067618,0.01576338,0.45468923,0.59537439,0.02781867,0.17086663
-1.50375188,1.22094682,0.01190281,0.35997811,0.01640136,0.43469283,0.59492170,0.02867450,0.16689417
-1.49774887,1.21841356,0.01292285,0.35835699,0.01700566,0.41669459,0.59428052,0.02939456,0.16395432
-1.49174587,1.21534009,0.01396288,0.35571097,0.01757043,0.40054568,0.59324971,0.02996540,0.16201604
-1.48574287,1.21143976,0.01500965,0.35196524,0.01809209,0.38609338,0.59165963,0.03037675,0.16104958
-1.47973987,1.20651365,0.01604907,0.34707636,0.01856968,0.37319085,0.58938101,0.03062199,0.16103060
-1.47373687,1.20046510,0.01706669,0.34103527,0.01900510,0.36170587,0.58633207,0.03069847,0.16194365
-1.46773387,1.19330917,0.01804810,0.33386874,0.01940320,0.35152802,0.58248319,0.03060765,0.16378494
-1.46173087,1.18517649,0.01897940,0.32563933,0.01977187,0.34257408,0.57785922,0.03035512,0.16656410
-1.45572786,1.17631120,0.01984765,0.31644368,0.02012188,0.33479112,0.57253894,0.02995054,0.17030477
-1.44972486,1.16706284,0.02064133,0.30640936,0.02046661,0.32815739,0.56665191,0.02940729,0.17504398
-1.44372186,1.15787244,0.02135074,0.29569039,0.02082172,0.32268088,0.56037274,0.02874207,0.18083021
-1.43771886,1.14925344,0.02196828,0.28446164,0.02120451,0.31839568,0.55391290,0.02797437,0.18772019
-1.43171586,1.14176804,0.02248874,0.27291243,0.02163333,0.31535647,0.54751067,0.02712580,0.19577459
-1.42571286,1.13600015,0.02290938,0.26123958,0.02212678,0.31363142,0.54141942,0.02621937,0.20505276
-1.41970985,1.13252610,0.02323001,0.24964036,0.02270284,0.31329401,0.53589498,0.02527871,0.21560676
-1.41370685,1.13188445,0.02345285,0.23830550,0.02337799,0.31441426,0.53118250,0.02432722,0.22747500
-1.40770385,1.13454623,0.02358239,0.22741274,0.02416633,0.31704988,0.52750354,0.02338737,0.24067587
-1.40170085,1.14088723,0.02362501,0.21712108,0.02507866,0.32123794,0.52504390,0.02247987,0.25520167
-1.39569785,1.15116359,0.02358866,0.20756607,0.02612172,0.32698755,0.52394291,0.02162308,0.27101337
-1.38969485,1.16549196,0.02348240,0.19885623,0.02729751,0.33427405,0.52428451,0.02083239,0.28803641
-1.38369185,1.18383545,0.02331587,0.19107081,0.02860276,0.34303503,0.52609082,0.02011983,0.30615798
-1.37768884,1.20599618,0.02309883,0.18425895,0.03002859,0.35316866,0.52931836,0.01949374,0.32522611
-1.37168584,1.23161495,0.02284067,0.17844015,0.03156042,0.36453428,0.53385723,0.01895863,0.34505069
-1.36568284,1.26017850,0.02254993,0.17360612,0.03317807,0.37695556,0.53953332,0.01851518,0.36540657
-1.35967984,1.29103408,0.02223400,0.16972380,0.03485613,0.39022598,0.54611367,0.01816043,0.38603882
-1.35367684,1.32341109,0.02189876,0.16673944,0.03656456,0.40411650,0.55331447,0.01788801,0.40666995
-1.34767384,1.35644887,0.02154842,0.16458344,0.03826952,0.41838515,0.56081177,0.01768862,0.42700894
-1.34167084,1.38922969,0.02118546,0.16317583,0.03993441,0.43278802,0.56825415,0.01755055,0.44676169
-1.33566783,1.42081534,0.02081068,0.16243201,0.04152103,0.44709110,0.57527699,0.01746027,0.46564249
-1.32966483,1.45028599,0.02042329,0.16226855,0.04299092,0.46108251,0.58151765,0.01740315,0.48338595
-1.32366183,1.47677933,0.02002119,0.16260876,0.04430672,0.47458429,0.58663082,0.01736411,0.49975885
-1.31765883,1.49952827,0.01960125,0.16338765,0.04543357,0.48746321,0.59030350,0.01732837,0.51457120
-1.31165583,1.51789534,0.01915971,0.16455632,0.04634042,0.49963994,0.59226874,0.01728212,0.52768602
-1.30565283,1.53140224,0.01869254,0.16608521,0.04700127,0.51109594,0.59231772,0.01721313,0.53902706
-1.29964982,1.53975291,0.01819587,0.16796637,0.04739622,0.52187772,0.59030941,0.01711134,0.54858425
-1.29364682,1.54284906,0.01766633,0.17021445,0.04751237,0.53209794,0.58617761,0.01696932,0.55641613
-1.28764382,1.54079739,0.01710143,0.17286640,0.04734441,0.54193332,0.57993487,0.01678262,0.56264931
-1.28164082,1.53390794,0.01649986,0.17597993,0.04689497,0.55161909,0.57167332,0.01655005,0.56747460
-1.27563782,1.52268388,0.01586161,0.17963077,0.04617474,0.56144039,0.56156234,0.01627378,0.57114003
-1.26963482,1.50780302,0.01518821,0.18390880,0.04520224,0.57172062,0.54984328,0.01595936,0.57394094
-1.26363182,1.49009202,0.01448271,0.18891330,0.04400340,0.58280746,0.53682146,0.01561565,0.57620752
-1.25762881,1.47049461,0.01374966,0.19474761,0.04261083,0.59505706,0.52285599,0.01525460,0.57829032
-1.25162581,1.45003532,0.01299499,0.20151320,0.04106299,0.60881711,0.50834791,0.01489096,0.58054453
-1.24562281,1.42978051,0.01222585,0.20930385,0.03940310,0.62440976,0.49372711,0.01454192,0.58331364
-1.23961981,1.41079859,0.01145037,0.21819979,0.03767800,0.64211505,0.47943879,0.01422666,0.58691336
-1.23361681,1.39412121,0.01067741,0.22826246,0.03593694,0.66215584,0.46592997,0.01396590,0.59161659
-1.22761381,1.38070733,0.00991625,0.23952996,0.03423032,0.68468502,0.45363662,0.01378137,0.59764026
-1.22161081,1.37141151,0.00917634,0.25201350,0.03260850,0.70977557,0.44297186,0.01369527,0.60513461
-1.21560780,1.36695790,0.00846698,0.26569501,0.03112062,0.73741423,0.43431560,0.01372977,0.61417556
-1.20960480,1.36792064,0.00779709,0.28052608,0.02981356,0.76749885,0.42800600,0.01390641,0.62476052
-1.20360180,1.37471140,0.00717498,0.29642820,0.02873099,0.79983983,0.42433274,0.01424564,0.63680786
-1.19759880,1.38757401,0.00660819,0.31329448,0.02791254,0.83416546,0.42353221,0.01476627,0.65016004
-1.19159580,1.40658609,0.00610329,0.33099247,0.02739320,0.87013089,0.42578464,0.01548502,0.66459022
-1.18559280,1.43166701,0.00566587,0.34936823,0.02720273,0.90733032,0.43121285,0.01641604,0.67981201
-1.17958979,1.46259126,0.00530044,0.36825121,0.02736535,0.94531161,0.43988264,0.01757053,0.69549182
-1.17358679,1.49900628,0.00501043,0.38745983,0.02789953,0.98359279,0.45180425,0.01895636,0.71126311
-1.16758379,1.54045340,0.00479828,0.40680734,0.02881792,1.02167936,0.46693504,0.02057779,0.72674196
-1.16158079,1.58639077,0.00466549,0.42610784,0.03012746,1.05908166,0.48518277,0.02243520,0.74154291
-1.15557779,1.63621693,0.00461272,0.44518187,0.03182963,1.09533142,0.50640951,0.02452500,0.75529464
-1.14957479,1.68929407,0.00463998,0.46386171,0.03392085,1.12999665,0.53043593,0.02683950,0.76765445
-1.14357179,1.74496996,0.00474679,0.48199566,0.03639301,1.16269439,0.55704585,0.02936703,0.77832112
-1.13756878,1.80259792,0.00493235,0.49945163,0.03923417,1.19310061,0.58599103,0.03209203,0.78704553
-1.13156578,1.86155431,0.00519577,0.51611949,0.04242938,1.22095715,0.61699619,0.03499544,0.79363877
-1.12556278,1.92125327,0.00553632,0.53191240,0.04596165,1.24607554,0.64976425,0.03805502,0.79797739
-1.11955978,1.98115866,0.00595359,0.54676698,0.04981298,1.26833765,0.68398186,0.04124598,0.80000591
-1.11355678,2.04079329,0.00644781,0.56064250,0.05396553,1.28769358,0.71932525,0.04454160,0.79973656
-1.10755378,2.09974562,0.00701999,0.57351909,0.05840278,1.30415703,0.75546636,0.04791400,0.79724655
-1.10155078,2.15767412,0.00767220,0.58539525,0.06311070,1.31779867,0.79207923,0.05133503,0.79267303
-1.09554777,2.21430961,0.00840767,0.59628469,0.06807887,1.32873799,0.82884654,0.05477708,0.78620645
-1.08954477,2.26945557,0.00923104,0.60621289,0.07330146,1.33713419,0.86546611,0.05821404,0.77808231
-1.08354177,2.32298676,0.01014835,0.61521332,0.07877798,1.34317653,0.90165712,0.06162207,0.76857211
-1.07753877,2.37484597,0.01116716,0.62332376,0.08451380,1.34707466,0.93716572,0.06498043,0.75797362
-1.07153577,2.42503884,0.01229644,0.63058265,0.09052028,1.34904925,0.97176980,0.06827200,0.74660101
-1.06553277,2.47362672,0.01354651,0.63702572,0.09681457,1.34932316,1.00528239,0.07148381,0.73477499
-1.05952976,2.52071736,0.01492877,0.64268302,0.10341887,1.34811338,1.03755364,0.07460716,0.72281333
-1.05352676,2.56645338,0.01645541,0.64757629,0.11035929,1.34562387,1.06847088,0.07763761,0.71102180
-1.04752376,2.61099841,0.01813898,0.65171697,0.11766422,1.34203925,1.09795675,0.08057473,0.69968586
-1.04152076,2.65452125,0.01999184,0.65510460,0.12536226,1.33751953,1.12596536,0.08342144,0.68906294
-1.03551776,2.69717822,0.02202561,0.65772587,0.13347977,1.33219569,1.15247648,0.08618330,0.67937567
-1.02951476,2.73909435,0.02425037,0.65955430,0.14203813,1.32616631,1.17748807,0.08886748,0.67080596
-1.02351176,2.78034423,0.02667403,0.66055046,0.15105083,1.31949520,1.20100765,0.09148158,0.66349008
-1.01750875,2.82093336,0.02930142,0.66066285,0.16052054,1.31221012,1.22304277,0.09403241,0.65751492
-1.01150575,2.86078132,0.03213360,0.65982950,0.17043630,1.30430270,1.24359145,0.09652471,0.65291545
-1.00550275,2.89970779,0.03516707,0.65798007,0.18077101,1.29572967,1.26263310,0.09895996,0.64967366
-0.99949975,2.93742279,0.03839306,0.65503870,0.19147940,1.28641552,1.28012070,0.10133533,0.64771903
-0.99349675,2.97352210,0.04179702,0.65092738,0.20249656,1.27625675,1.29597481,0.10364283,0.64693072
-0.98749375,3.00748882,0.04535816,0.64556983,0.21373737,1.26512764,1.31008000,0.10586875,0.64714162
-0.98149075,3.03870173,0.04904926,0.63889579,0.22509658,1.25288761,1.32228415,0.10799348,0.64814416
-0.97548774,3.06645057,0.05283662,0.63084560,0.23645005,1.23939004,1.33240079,0.10999159,0.64969805
-0.96948474,3.08995821,0.05668032,0.62137483,0.24765671,1.22449231,1.34021463,0.11183242,0.65153962
-0.96348174,3.10840895,0.06053471,0.61045887,0.25856163,1.20806674,1.34548997,0.11348091,0.65339270
-0.95747874,3.12098196,0.06434912,0.59809718,0.26899981,1.19001201,1.34798186,0.11489884,0.65498052
-0.95147574,3.12688851,0.06806889,0.58431695,0.27880069,1.17026453,1.34744919,0.11604630,0.65603838
-0.94547274,3.12541100,0.07163656,0.56917613,0.28779328,1.14880917,1.34366922,0.11688339,0.65632637
-0.93946973,3.11594202,0.07499331,0.55276537,0.29581153,1.12568879,1.33645258,0.11737200,0.65564170
-0.93346673,3.09802122,0.07808048,0.53520889,0.30269983,1.10101181,1.32565792,0.11747766,0.65382993
-0.92746373,3.07136790,0.08084123,0.51666413,0.30831845,1.07495749,1.31120532,0.11717125,0.65079453
-0.92146073,3.03590740,0.08322224,0.49731998,0.31254848,1.04777820,1.29308761,0.11643057,0.64650416
-0.91545773,2.99178964,0.08517534,0.47739378,0.31529624,1.01979845,1.27137879,0.11524169,0.64099725
-0.90945473,2.93939835,0.08665903,0.45712691,0.31649688,0.99141038,1.24623905,0.11359989,0.63438333
-0.90345173,2.87935029,0.08763986,0.43677932,0.31611691,0.96306572,1.21791593,0.11151033,0.62684114
-0.89744872,2.81248400,0.08809358,0.41662293,0.31415573,0.93526426,1.18674133,0.10898820,0.61861319
-0.89144572,2.73983826,0.08800596,0.39693434,0.31064590,0.90853908,1.15312457,0.10605853,0.60999696
-0.88544272,2.66262099,0.08737336,0.37798691,0.30565221,0.88343922,1.11754151,0.10275555,0.60133315
-0.87943972,2.58216978,0.08620288,0.36004264,0.29926965,0.86051004,1.08052033,0.09912169,0.59299114
-0.87343672,2.49990574,0.08451224,0.34334409,0.29162024,0.84027239,1.04262451,0.09520627,0.58535251
-0.86743372,2.41728261,0.08232920,0.32810666,0.28284895,0.82320116,1.00443377,0.09106388,0.57879327
-0.86143072,2.33573348,0.07969077,0.31451147,0.27311890,0.80970422,0.96652389,0.08675262,0.57366547
-0.85542771,2.25661744,0.07664206,0.30269923,0.26260598,0.80010274,0.92944634,0.08233225,0.57027921
-0.84942471,2.18116863,0.07323491,0.29276523,0.25149318,0.79461370,0.89370856,0.07786232,0.56888593
-0.84342171,2.11045008,0.06952633,0.28475573,0.23996492,0.79333552,0.85975597,0.07340030,0.56966356
-0.83741871,2.04531432,0.06557689,0.27866586,0.22820145,0.79623756,0.82795643,0.06899999,0.57270462
-0.83141571,1.98637272,0.06144893,0.27443918,0.21637379,0.80315409,0.79858787,0.06471003,0.57800768
-0.82541271,1.93397482,0.05720497,0.27196892,0.20463918,0.81378321,0.77182974,0.06057271,0.58547266
-0.81940970,1.88819880,0.05290606,0.27110086,0.19313733,0.82769100,0.74775853,0.05662312,0.59490044
-0.81340670,1.84885315,0.04861037,0.27163792,0.18198760,0.84432087,0.72634762,0.05288856,0.60599674
-0.80740370,1.81548989,0.04437195,0.27334610,0.17128711,0.86300797,0.70747145,0.04938832,0.61838022
-0.80140070,1.78742828,0.04023970,0.27596180,0.16110990,0.88299821,0.69091374,0.04613377,0.63159454
-0.79539770,1.76378822,0.03625663,0.27920020,0.15150705,0.90347124,0.67637939,0.04312877,0.64512383
-0.78939470,1.74353151,0.03245934,0.28276431,0.14250773,0.92356657,0.66350945,0.04037030,0.65841102
-0.78339170,1.72550929,0.02887785,0.28635459,0.13412110,0.94241178,0.65189848,0.03784932,0.67087809
-0.77738869,1.70851334,0.02553556,0.28967864,0.12633889,0.95915174,0.64111348,0.03555186,0.68194746
-0.77138569,1.69132893,0.02244955,0.29246060,0.11913852,0.97297758,0.63071349,0.03346009,0.69106359
-0.76538269,1.67278696,0.01963100,0.29445004,0.11248656,0.98315424,0.62026904,0.03155359,0.69771369
-0.75937969,1.65181298,0.01708583,0.29542990,0.10634244,0.98904548,0.60938058,0.02981049,0.70144681
-0.75337669,1.62747116,0.01481538,0.29522322,0.10066206,0.99013525,0.59769505,0.02820865,0.70189034
-0.74737369,1.59900138,0.01281725,0.29369851,0.09540135,0.98604451,0.58492008,0.02672670,0.69876332
-0.74137069,1.56584804,0.01108615,0.29077342,0.09051942,0.97654300,0.57083506,0.02534495,0.69188594
-0.73536768,1.52767969,0.00961471,0.28641673,0.08598139,0.96155537,0.55529900,0.02404619,0.68118505
-0.72936468,1.48439892,0.00839430,0.28064862,0.08176062,0.94116162,0.53825474,0.02281620,0.66669535
-0.72336168,1.43614267,0.00741580,0.27353921,0.07784033,0.91559199,0.51972964,0.02164426,0.64855646
-0.71735868,1.38327322,0.00667019,0.26520550,0.07421473,0.88521664,0.49983288,0.02052326,0.62700615
-0.71135568,1.32636093,0.00614916,0.25580698,0.07088937,0.85053079,0.47874968,0.01944983,0.60237012
-0.70535268,1.26615974,0.00584548,0.24553994,0.06788102,0.81213608,0.45673278,0.01842417,0.57504897
-0.69934967,1.20357714,0.00575337,0.23463099,0.06521692,0.77071922,0.43409190,0.01744987,0.54550302
-0.69334667,1.13963995,0.00586858,0.22332992,0.06293358,0.72702879,0.41118159,0.01653350,0.51423584
-0.68734367,1.07545789,0.00618852,0.21190221,0.06107519,0.68185148,0.38838821,0.01568419,0.48177721
-0.68134067,1.01218639,0.00671216,0.20062149,0.05969169,0.63598855,0.36611651,0.01491315,0.44866624
-0.67533767,0.95099034,0.00743990,0.18976232,0.05883663,0.59023362,0.34477658,0.01423316,0.41543551
-0.66933467,0.89301005,0.00837325,0.17959322,0.05856495,0.54535250,0.32477149,0.01365798,0.38259667
-0.66333167,0.83933058,0.00951462,0.17037042,0.05893062,0.50206570,0.30648611,0.01320191,0.35062806
-0.65732866,0.79095529,0.01086688,0.16233230,0.05998445,0.46103401,0.29027746,0.01287926,0.31996471
-0.65132566,0.74878417,0.01243304,0.15569461,0.06177198,0.42284746,0.27646679,0.01270393,0.29099090
-0.64532266,0.71359722,0.01421587,0.15064647,0.06433152,0.38801765,0.26533345,0.01268898,0.26403533
-0.63931966,0.68604285,0.01621757,0.14734717,0.06769251,0.35697327,0.25711062,0.01284634,0.23936875
-0.63331666,0.66663115,0.01843946,0.14592375,0.07187416,0.33005866,0.25198285,0.01318647,0.21720408
-0.62731366,0.65573153,0.02088176,0.14646919,0.07688432,0.30753486,0.25008522,0.01371812,0.19769835
-0.62131066,0.65357423,0.02354348,0.14904121,0.08271883,0.28958284,0.25150389,0.01444819,0.18095652
-0.61530765,0.66025509,0.02642233,0.15366161,0.08936111,0.27630829,0.25627797,0.01538146,0.16703639
-0.60930465,0.67574270,0.02951478,0.16031597,0.09678210,0.26774748,0.26440218,0.01652055,0.15595446
-0.60330165,0.69988754,0.03281618,0.16895386,0.10494055,0.26387382,0.27583031,0.01786574,0.14769213
-0.59729865,0.73243221,0.03632093,0.17948934,0.11378358,0.26460451,0.29047904,0.01941491,0.14220199
-0.59129565,0.77302223,0.04002278,0.19180185,0.12324747,0.26980715,0.30823193,0.02116344,0.13941371
-0.58529265,0.82121700,0.04391506,0.20573753,0.13325866,0.27930589,0.32894340,0.02310413,0.13923941
-0.57928964,0.87650038,0.04799099,0.22111095,0.14373493,0.29288696,0.35244242,0.02522718,0.14157815
-0.57328664,0.93829073,0.05224387,0.23770737,0.15458664,0.31030360,0.37853592,0.02752009,0.14631946
-0.56728364,1.00595007,0.05666731,0.25528557,0.16571804,0.33128027,0.40701163,0.02996771,0.15334585
-0.56128064,1.07879243,0.06125524,0.27358128,0.17702860,0.35551614,0.43764050,0.03255223,0.16253424
-0.55527764,1.15609122,0.06600185,0.29231132,0.18841426,0.38268817,0.47017847,0.03525321,0.17375642
-0.54927464,1.23708592,0.07090142,0.31117839,0.19976868,0.41245364,0.50436777,0.03804774,0.18687868
-0.54327164,1.32098794,0.07594788,0.32987659,0.21098436,0.44445243,0.53993781,0.04091058,0.20176066
-0.53726863,1.40698613,0.08113431,0.34809747,0.22195373,0.47830918,0.57660563,0.04381444,0.21825374
-0.53126563,1.49425197,0.08645224,0.36553668,0.23257015,0.51363545,0.61407622,0.04673026,0.23619918
-0.52526263,1.58194473,0.09189089,0.38190095,0.24272888,0.55003190,0.65204273,0.04962765,0.25542612
-0.51925963,1.66921688,0.09743628,0.39691522,0.25232802,0.58709076,0.69018679,0.05247537,0.27574984
-0.51325663,1.75521990,0.10307032,0.41032980,0.26126949,0.62439852,0.72817912,0.05524190,0.29697038
-0.50725363,1.83911071,0.10876998,0.42192713,0.26946008,0.66153890,0.76568052,0.05789608,0.31887177
-0.50125063,1.92005880,0.11450655,0.43152805,0.27681256,0.69809613,0.80234355,0.06040780,0.34122197
-0.49524762,1.99725421,0.12024503,0.43899724,0.28324690,0.73365857,0.83781479,0.06274873,0.36377376
-0.48924462,2.06991627,0.12594375,0.44424746,0.28869161,0.76782250,0.87173795,0.06489306,0.38626646
-0.48324162,2.13730305,0.13155436,0.44724263,0.29308517,0.80019625,0.90375777,0.06681820,0.40842867
-0.47723862,2.19872142,0.13702204,0.44799926,0.29637750,0.83040442,0.93352471,0.06850549,0.42998191
-0.47123562,2.25353742,0.14228609,0.44658634,0.29853150,0.85809228,0.96070037,0.06994073,0.45064510
-0.46523262,2.30118666,0.14728095,0.44312347,0.29952447,0.88293014,0.98496347,0.07111473,0.47013965
-0.45922961,2.34118444,0.15193748,0.43777735,0.29934941,0.90461783,1.00601634,0.07202361,0.48819517
-0.45322661,2.37313518,0.15618459,0.43075658,0.29801613,0.92288895,1.02359147,0.07266895,0.50455540
-0.44722361,2.39674076,0.15995120,0.42230508,0.29555201,0.93751505,1.03745819,0.07305786,0.51898419
-0.44122061,2.41180738,0.16316830,0.41269418,0.29200236,0.94830951,1.04742887,0.07320272,0.53127135
-0.43521761,2.41825060,0.16577120,0.40221381,0.28743036,0.95513099,1.05336460,0.07312083,0.54123802
-0.42921461,2.41609811,0.16770181,0.39116294,0.28191644,0.95788652,1.05518000,0.07283380,0.54874137
-0.42321161,2.40549016,0.16891080,0.37983984,0.27555714,0.95653387,1.05284688,0.07236688,0.55367849
-0.41720860,2.38667736,0.16935958,0.36853232,0.26846341,0.95108331,1.04639659,0.07174800,0.55598912
-0.41120560,2.36001572,0.16902211,0.35750843,0.26075843,0.94159844,1.03592082,0.07100683,0.55565731
-0.40520260,2.32595918,0.16788623,0.34700801,0.25257494,0.92819615,1.02157084,0.07017368,0.55271174
-0.39919960,2.28504949,0.16595460,0.33723526,0.24405217,0.91104551,1.00355507,0.06927844,0.54722484
-0.39319660,2.23790400,0.16324522,0.32835280,0.23533259,0.89036561,0.98213502,0.06834953,0.53931054
-0.38719360,2.18520145,0.15979131,0.32047732,0.22655837,0.86642217,0.95761966,0.06741284,0.52912094
-0.38119060,2.12766643,0.15564079,0.31367694,0.21786790,0.83952323,0.93035849,0.06649088,0.51684188
-0.37518759,2.06605284,0.15085513,0.30797058,0.20939239,0.81001358,0.90073343,0.06560204,0.50268768
-0.36918459,2.00112711,0.14550780,0.30332904,0.20125257,0.77826841,0.86914986,0.06476001,0.48689513
-0.36318159,1.93365160,0.13968227,0.29967797,0.19355589,0.74468613,0.83602704,0.06397344,0.46971717
-0.35717859,1.86436885,0.13346965,0.29690252,0.18639399,0.70968057,0.80178840,0.06324580,0.45141625
-0.35117559,1.79398722,0.12696613,0.29485340,0.17984068,0.67367291,0.76685190,0.06257543,0.43225786
-0.34517259,1.72316836,0.12027020,0.29335414,0.17395054,0.63708347,0.73162084,0.06195588,0.41250431
-0.33916958,1.65251697,0.11347992,0.29220932,0.16875798,0.60032374,0.69647546,0.06137636,0.39240901
