energy_ev,total_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
4.28314157,0.95317907,0.51241918,0.00702220,0.59970692,0.00319442,0.02390857,0.07664281,0.08107718,0.30061681
4.28914457,0.99417289,0.54405681,0.00742736,0.62643753,0.00328104,0.02510152,0.07555890,0.08444617,0.31510650
4.29514757,1.03343112,0.57453693,0.00782561,0.65093617,0.00336651,0.02618675,0.07436336,0.08764291,0.32881338
4.30115058,1.07031295,0.60337070,0.00821075,0.67277592,0.00344919,0.02714459,0.07305595,0.09062703,0.34149838
4.30715358,1.10419699,0.63008463,0.00857644,0.69157419,0.00352730,0.02795736,0.07163651,0.09336276,0.35292779
4.31315658,1.13450184,0.65423383,0.00891638,0.70700381,0.00359905,0.02860983,0.07010589,0.09581974,0.36288051
4.31915958,1.16070632,0.67541537,0.00922456,0.71880278,0.00366271,0.02908971,0.06846704,0.09797367,0.37115521
4.32516258,1.18236878,0.69328120,0.00949540,0.72678209,0.00371667,0.02938795,0.06672597,0.09980675,0.37757718
4.33116558,1.19914430,0.70754999,0.00972397,0.73083142,0.00375951,0.02949903,0.06489254,0.10130786,0.38200457
4.33716858,1.21079909,0.71801762,0.00990620,0.73092232,0.00379012,0.02942111,0.06298125,0.10247248,0.38433369
4.34317159,1.21722127,0.72456555,0.01003902,0.72710875,0.00380771,0.02915606,0.06101172,0.10330243,0.38450313
4.34917459,1.21842752,0.72716702,0.01012046,0.71952493,0.00381186,0.02870942,0.05900897,0.10380534,0.38249662
4.35517759,1.21456522,0.72589065,0.01014976,0.70838068,0.00380260,0.02809016,0.05700360,0.10399401,0.37834435
4.36118059,1.20590990,0.72090127,0.01012742,0.69395436,0.00378035,0.02731046,0.05503160,0.10388561,0.37212278
4.36718359,1.19285819,0.71245810,0.01005515,0.67658376,0.00374601,0.02638531,0.05313419,0.10350081,0.36395297
4.37318659,1.17591646,0.70091026,0.00993588,0.65665545,0.00370086,0.02533207,0.05135731,0.10286294,0.35399743
4.37918959,1.15568576,0.68668992,0.00977360,0.63459290,0.00364656,0.02416997,0.04975114,0.10199713,0.34245571
4.38519260,1.13284372,0.67030341,0.00957327,0.61084401,0.00358513,0.02291959,0.04836950,0.10092961,0.32955894
4.39119560,1.10812430,0.65232064,0.00934062,0.58586858,0.00351881,0.02160231,0.04726918,0.09968709,0.31556343
4.39719860,1.08229630,0.63336344,0.00908198,0.56012618,0.00345008,0.02023980,0.04650935,0.09829630,0.30074386
4.40320160,1.05614153,0.61409311,0.00880405,0.53406491,0.00338151,0.01885350,0.04615085,0.09678376,0.28538607
4.40920460,1.03043373,0.59519783,0.00851368,0.50811146,0.00331572,0.01746416,0.04625567,0.09517562,0.26977996
4.41520760,1.00591897,0.57738029,0.00821770,0.48266291,0.00325532,0.01609146,0.04688630,0.09349775,0.25421262
4.42121061,0.98329838,0.56134587,0.00792265,0.45808028,0.00320280,0.01475362,0.04810519,0.09177588,0.23896203
4.42721361,0.96321371,0.54779164,0.00763468,0.43468417,0.00316048,0.01346723,0.04997414,0.09003592,0.22429142
4.43321661,0.94623617,0.53739638,0.00735932,0.41275242,0.00313049,0.01224698,0.05255368,0.08830421,0.21044458
4.43921961,0.93285866,0.53081165,0.00710144,0.39251971,0.00311470,0.01110556,0.05590232,0.08660784,0.19764195
4.44522261,0.92349147,0.52865378,0.00686511,0.37417893,0.00311468,0.01005366,0.06007571,0.08497494,0.18607786
4.45122561,0.91846100,0.53149666,0.00665359,0.35788413,0.00313171,0.00909995,0.06512557,0.08343476,0.17591856
4.45722861,0.91801131,0.53986511,0.00646929,0.34375458,0.00316679,0.00825111,0.07109842,0.08201773,0.16730122
4.46323162,0.92230771,0.55422852,0.00631382,0.33187969,0.00322057,0.00751200,0.07803414,0.08075528,0.16033355
4.46923462,0.93144194,0.57499447,0.00618802,0.32232434,0.00329345,0.00688576,0.08596418,0.07967950,0.15509420
4.47523762,0.94543805,0.60250213,0.00609203,0.31513419,0.00338552,0.00637393,0.09490964,0.07882259,0.15163346
4.48124062,0.96425841,0.63701506,0.00602537,0.31034060,0.00349660,0.00597665,0.10487916,0.07821615,0.14997440
4.48724362,0.98780922,0.67871359,0.00598704,0.30796478,0.00362628,0.00569278,0.11586662,0.07789029,0.15011409
4.49324662,1.01594492,0.72768649,0.00597561,0.30802087,0.00377388,0.00552004,0.12784894,0.07787256,0.15202490
4.49924962,1.04847121,0.78392236,0.00598930,0.31051769,0.00393852,0.00545514,0.14078385,0.07818689,0.15565581
4.50525263,1.08514658,0.84730071,0.00602608,0.31545909,0.00411907,0.00549388,0.15460801,0.07885242,0.16093354
4.51125563,1.12568218,0.91758354,0.00608369,0.32284270,0.00431417,0.00563122,0.16923544,0.07988231,0.16776367
4.51725863,1.16974039,0.99440753,0.00615975,0.33265726,0.00452224,0.00586133,0.18455645,0.08128270,0.17603159
4.52326163,1.21693254,1.07727788,0.00625179,0.34487864,0.00474147,0.00617767,0.20043729,0.08305179,0.18560345
4.52926463,1.26681603,1.16556410,0.00635724,0.35946466,0.00496980,0.00657298,0.21672057,0.08517901,0.19632719
4.53526763,1.31889187,1.25849878,0.00647348,0.37634930,0.00520495,0.00703931,0.23322653,0.08764455,0.20803362
4.54127064,1.37260303,1.35517963,0.00659784,0.39543642,0.00544438,0.00756807,0.24975529,0.09041910,0.22053779
4.54727364,1.42733441,1.45457564,0.00672762,0.41659360,0.00568534,0.00815000,0.26609000,0.09346388,0.23364068
4.55327664,1.48241506,1.55553755,0.00686006,0.43964653,0.00592489,0.00877528,0.28200098,0.09673105,0.24713128
4.55927964,1.53712315,1.65681299,0.00699238,0.46437450,0.00615989,0.00943352,0.29725062,0.10016441,0.26078912
4.56528264,1.59069397,1.75706617,0.00712179,0.49050725,0.00638711,0.01011388,0.31159898,0.10370047,0.27438738
4.57128564,1.64233123,1.85490204,0.00724547,0.51772386,0.00660321,0.01080517,0.32480990,0.10726976,0.28769633
4.57728864,1.69122146,1.94889436,0.00736068,0.54565378,0.00680487,0.01149597,0.33665743,0.11079849,0.30048742
4.58329165,1.73655134,2.03761706,0.00746473,0.57388029,0.00698882,0.01217478,0.34693215,0.11421037,0.31253752
4.58929465,1.77752735,2.11967794,0.00755506,0.60194652,0.00715197,0.01283023,0.35544746,0.11742867,0.32363354
4.59529765,1.81339699,2.19375369,0.00762931,0.62936402,0.00729144,0.01345126,0.36204513,0.12037829,0.33357714
4.60130065,1.84347089,2.25862499,0.00768536,0.65562349,0.00740467,0.01402735,0.36660030,0.12298796,0.34218926
4.60730365,1.86714463,2.31321047,0.00772144,0.68020770,0.00748954,0.01454874,0.36902543,0.12519236,0.34931456
4.61330665,1.88391931,2.35659820,0.00773611,0.70260578,0.00754437,0.01500662,0.36927303,0.12693410,0.35482530
4.61930965,1.89341986,2.38807348,0.00772839,0.72232865,0.00756803,0.01539340,0.36733728,0.12816554,0.35862465
4.62531266,1.89541018,2.40714185,0.00769780,0.73892473,0.00755999,0.01570286,0.36325420,0.12885041,0.36064926
4.63131566,1.88980412,2.41354631,0.00764433,0.75199534,0.00752033,0.01593032,0.35710055,0.12896501,0.36087090
4.63731866,1.87667186,2.40727803,0.00756852,0.76120907,0.00744972,0.01607275,0.34899136,0.12849915,0.35929714
4.64332166,1.85624111,2.38858009,0.00747141,0.76631452,0.00734948,0.01612887,0.33907647,0.12745671,0.35597092
4.64932466,1.82889297,2.35794410,0.00735456,0.76715072,0.00722147,0.01609917,0.32753591,0.12585572,0.35096913
4.65532766,1.79515262,2.31609960,0.00721993,0.76365469,0.00706809,0.01598587,0.31457455,0.12372816,0.34440017
4.66133067,1.75567510,2.26399698,0.00706992,0.75586602,0.00689217,0.01579287,0.30041628,0.12111925,0.33640052
4.66733367,1.71122669,2.20278420,0.00690718,0.74392784,0.00669691,0.01552561,0.28529770,0.11808654,0.32713056
4.67333667,1.66266292,2.13377849,0.00673460,0.72808456,0.00648576,0.01519088,0.26946191,0.11469853,0.31676972
4.67933967,1.61090391,2.05843399,0.00655520,0.70867612,0.00626232,0.01479662,0.25315235,0.11103317,0.30551118
4.68534267,1.55690821,1.97830655,0.00637198,0.68612923,0.00603025,0.01435168,0.23660706,0.10717603,0.29355631
4.69134567,1.50164637,1.89501693,0.00618788,0.66094587,0.00579312,0.01386553,0.22005353,0.10321849,0.28110911
4.69734867,1.44607515,1.81021381,0.00600566,0.63368956,0.00555438,0.01334802,0.20370415,0.09925568,0.26837081
4.70335168,1.39111355,1.72553757,0.00582780,0.60497009,0.00531719,0.01280906,0.18775254,0.09538454,0.25553486
4.70935468,1.33762145,1.64258615,0.00565646,0.57542709,0.00508442,0.01225838,0.17237065,0.09170182,0.24278246
4.71535768,1.28638170,1.56288362,0.00549345,0.54571331,0.00485855,0.01170531,0.15770685,0.08830224,0.23027885
4.72136068,1.23808606,1.48785238,0.00534014,0.51647793,0.00464164,0.01115854,0.14388470,0.08527666,0.21817035
4.72736368,1.19332517,1.41878919,0.00519750,0.48835069,0.00443533,0.01062594,0.13100262,0.08271044,0.20658228
4.73336668,1.15258286,1.35684534,0.00506611,0.46192708,0.00424082,0.01011450,0.11913423,0.08068191,0.19561782
4.73936968,1.11623420,1.30301096,0.00494615,0.43775501,0.00405890,0.00963015,0.10832926,0.07926100,0.18535760
4.74537269,1.08454714,1.25810317,0.00483748,0.41632327,0.00388998,0.00917781,0.09861503,0.07850797,0.17586024
4.75137569,1.05768712,1.22275774,0.00473970,0.39805181,0.00373416,0.00876135,0.08999818,0.07847227,0.16716347
4.75737869,1.03572386,1.19742394,0.00465218,0.38328408,0.00359124,0.00838363,0.08246677,0.07919154,0.15928585
4.76338169,1.01863971,1.18236193,0.00457415,0.37228122,0.00346083,0.00804658,0.07599250,0.08069068,0.15222890
4.76938469,1.00633882,1.17764246,0.00450475,0.36521824,0.00334240,0.00775130,0.07053291,0.08298106,0.14597956
4.77538769,0.99865636,1.18314844,0.00444312,0.36218201,0.00323532,0.00749819,0.06603369,0.08605984,0.14051271
4.78139070,0.99536749,1.19857817,0.00438842,0.36317100,0.00313896,0.00728703,0.06243085,0.08990950,0.13579375
4.78739370,0.99619547,1.22345023,0.00433986,0.36809665,0.00305268,0.00711717,0.05965274,0.09449740,0.13178105
4.79339670,1.00081877,1.25711007,0.00429680,0.37678633,0.00297593,0.00698758,0.05762203,0.09977575,0.12842821
4.79939970,1.00887723,1.29873851,0.00425865,0.38898783,0.00290823,0.00689701,0.05625745,0.10568174,0.12568608
4.80540270,1.01997723,1.34736249,0.00422499,0.40437528,0.00284922,0.00684409,0.05547548,0.11213799,0.12350447
4.81140570,1.03369633,1.40186843,0.00419546,0.42255652,0.00279863,0.00682737,0.05519190,0.11905342,0.12183368
4.81740870,1.04958753,1.46101862,0.00416983,0.44308195,0.00275633,0.00684542,0.05532319,0.12632452,0.12062560
4.82341171,1.06718382,1.52347075,0.00414789,0.46545462,0.00272223,0.00689681,0.05578797,0.13383697,0.11983477
4.82941471,1.08600315,1.58780098,0.00412950,0.48914160,0.00269635,0.00698020,0.05650827,0.14146784,0.11941918
4.83541771,1.10555437,1.65253028,0.00411450,0.51358655,0.00267872,0.00709426,0.05741081,0.14908805,0.11934097
4.84142071,1.12534439,1.71615390,0.00410273,0.53822304,0.00266943,0.00723771,0.05842832,0.15656529,0.11956705
4.84742371,1.14488657,1.77717343,0.00409400,0.56248873,0.00266851,0.00740920,0.05950064,0.16376720,0.12006976
4.85342671,1.16371035,1.83413057,0.00408806,0.58583961,0.00267599,0.00760735,0.06057593,0.17056477,0.12082751
4.85942971,1.18137201,1.88564176,0.00408463,0.60776435,0.00269184,0.00783059,0.06161170,0.17683575,0.12182539
4.86543272,1.19746605,1.93043232,0.00408339,0.62779799,0.00271597,0.00807717,0.06257572,0.18246806,0.12305586
4.87143572,1.21163683,1.96736893,0.00408399,0.64553464,0.00274819,0.00834502,0.06344679,0.18736296,0.12451939
4.87743872,1.22358970,1.99548897,0.00408611,0.66063870,0.00278825,0.00863171,0.06421527,0.19143786,0.12622505
4.88344172,1.23310124,2.01402557,0.00408944,0.67285402,0.00283582,0.00893440,0.06488337,0.19462866,0.12819094
4.88944472,1.24002757,2.02242705,0.00409373,0.68201081,0.00289049,0.00924974,0.06546508,0.19689145,0.13044443
4.89544772,1.24431052,2.02036991,0.00409887,0.68802973,0.00295179,0.00957389,0.06598579,0.19820352,0.13302216
4.90145073,1.24598082,2.00776472,0.00410482,0.69092307,0.00301920,0.00990244,0.06648157,0.19856365,0.13596968
4.90745373,1.24515802,1.98475447,0.00411173,0.69079285,0.00309219,0.01023050,0.06699798,0.19799154,0.13934061
4.91345673,1.24204700,1.95170552,0.00411990,0.68782589,0.00317019,0.01055267,0.06758859,0.19652659,0.14319544
4.91945973,1.23693080,1.90919146,0.00412978,0.68228586,0.00325263,0.01086314,0.06831305,0.19422584,0.14759972
4.92546273,1.23016018,1.85797069,0.00414199,0.67450281,0.00333894,0.01115578,0.06923490,0.19116145,0.15262184
4.93146573,1.22213994,1.79895866,0.00415731,0.66486030,0.00342856,0.01142427,0.07041908,0.18741758,0.15833022
4.93746873,1.21331270,1.73319600,0.00417658,0.65378083,0.00352096,0.01166224,0.07192921,0.18308703,0.16479013
4.94347174,1.20414067,1.66181404,0.00420073,0.64170999,0.00361560,0.01186348,0.07382479,0.17826763,0.17206008
4.94947474,1.19508610,1.58599906,0.00423072,0.62910000,0.00371196,0.01202206,0.07615836,0.17305870,0.18018796
4.95547774,1.18659139,1.50695681,0.00426741,0.61639318,0.00380950,0.01213260,0.07897270,0.16755762,0.18920709
4.96148074,1.17905940,1.42587857,0.00431159,0.60400618,0.00390766,0.01219038,0.08229829,0.16185674,0.19913223
4.96748374,1.17283507,1.34391007,0.00436385,0.59231523,0.00400585,0.01219161,0.08615101,0.15604075,0.20995590
4.97348674,1.16818899,1.26212412,0.00442455,0.58164329,0.00410342,0.01213348,0.09053022,0.15018450,0.22164499
4.97948974,1.16530364,1.18149779,0.00449375,0.57224928,0.00419962,0.01201437,0.09541744,0.14435150,0.23413809
4.98549275,1.16426292,1.10289462,0.00457114,0.56431989,0.00429364,0.01183391,0.10077543,0.13859307,0.24734356
4.99149575,1.16504549,1.02705202,0.00465606,0.55796427,0.00438454,0.01159301,0.10654812,0.13294797,0.26113854
4.99749875,1.16752216,0.95457395,0.00474742,0.55321157,0.00447128,0.01129389,0.11266105,0.12744283,0.27536915
5.00350175,1.17145760,0.88592856,0.00484372,0.55001161,0.00455267,0.01094002,0.11902262,0.12209291,0.28985184
5.00950475,1.17651629,0.82145035,0.00494309,0.54823837,0.00462745,0.01053602,0.12552595,0.11690341,0.30437611
5.01550775,1.18227266,0.76134652,0.00504325,0.54769632,0.00469422,0.01008756,0.13205148,0.11187108,0.31870844
5.02151076,1.18822493,0.70570652,0.00514164,0.54812917,0.00475153,0.00960116,0.13847003,0.10698605,0.33259744
5.02751376,1.19381234,0.65451440,0.00523542,0.54923078,0.00479787,0.00908402,0.14464648,0.10223378,0.34578019
5.03351676,1.19843498,0.60766317,0.00532160,0.55065767,0.00483172,0.00854383,0.15044364,0.09759699,0.35798935
5.03951976,1.20147557,0.56497031,0.00539709,0.55204280,0.00485162,0.00798851,0.15572651,0.09305747,0.36896107
5.04552276,1.20232234,0.52619407,0.00545885,0.55300991,0.00485616,0.00742603,0.16036640,0.08859778,0.37844311
5.05152576,1.20039200,0.49104968,0.00550396,0.55318796,0.00484410,0.00686425,0.16424511,0.08420264,0.38620311
5.05752876,1.19515200,0.45922508,0.00552972,0.55222515,0.00481441,0.00631065,0.16725871,0.07986001,0.39203649
5.06353177,1.18614111,0.43039579,0.00553377,0.54980193,0.00476627,0.00577229,0.16932090,0.07556191,0.39577362
5.06953477,1.17298743,0.40423830,0.00551417,0.54564246,0.00469919,0.00525562,0.17036584,0.07130484,0.39728606
5.07553777,1.15542316,0.38044199,0.00546951,0.53952436,0.00461299,0.00476644,0.17035019,0.06708996,0.39649145
5.08154077,1.13329547,0.35871912,0.00539888,0.53128606,0.00450786,0.00430983,0.16925447,0.06292291,0.39335686
5.08754377,1.10657309,0.33881287,0.00530202,0.52083188,0.00438435,0.00389018,0.16708349,0.05881346,0.38790041
5.09354677,1.07534834,0.32050334,0.00517926,0.50813445,0.00424340,0.00351117,0.16386598,0.05477488,0.38019113
5.09954977,1.03983452,0.30361148,0.00503153,0.49323464,0.00408633,0.00317588,0.15965343,0.05082320,0.37034699
5.10555278,1.00035902,0.28800098,0.00486036,0.47623905,0.00391475,0.00288680,0.15451808,0.04697642,0.35853121
5.11155578,0.95735238,0.27357827,0.00466780,0.45731520,0.00373063,0.00264596,0.14855038,0.04325356,0.34494706
5.11755878,0.91133384,0.26029083,0.00445636,0.43668488,0.00353615,0.00245501,0.14185581,0.03967387,0.32983129
5.12356178,0.86289430,0.24812391,0.00422894,0.41461595,0.00333370,0.00231536,0.13455139,0.03625594,0.31344663
5.12956478,0.81267721,0.23709597,0.00398874,0.39141295,0.00312579,0.00222821,0.12676194,0.03301699,0.29607357
5.13556778,0.76135854,0.22725317,0.00373914,0.36740717,0.00291499,0.00219471,0.11861628,0.02997223,0.27800179
5.14157079,0.70962650,0.21866316,0.00348361,0.34294641,0.00270386,0.00221602,0.11024352,0.02713433,0.25952174
5.14757379,0.65816205,0.21140846,0.00322561,0.31838510,0.00249490,0.00229335,0.10176965,0.02451306,0.24091648
5.15357679,0.60762079,0.20557990,0.00296851,0.29407500,0.00229045,0.00242805,0.09331442,0.02211501,0.22245430
5.15957979,0.55861708,0.20127031,0.00271549,0.27035685,0.00209269,0.00262160,0.08498873,0.01994351,0.20438222
5.16558279,0.51171078,0.19856878,0.00246946,0.24755334,0.00190353,0.00287567,0.07689259,0.01799861,0.18692068
5.17158579,0.46739701,0.19755589,0.00223303,0.22596336,0.00172465,0.00319208,0.06911359,0.01627717,0.17025944
5.17758879,0.42609918,0.19829995,0.00200847,0.20585788,0.00155744,0.00357280,0.06172607,0.01477311,0.15455492
5.18359180,0.38816529,0.20085464,0.00179765,0.18747717,0.00140299,0.00401990,0.05479074,0.01347768,0.13992874
5.18959480,0.35386728,0.20525792,0.00160207,0.17102955,0.00126209,0.00453554,0.04835495,0.01237977,0.12646767
5.19559780,0.32340343,0.21153256,0.00142285,0.15669136,0.00113526,0.00512187,0.04245340,0.01146637,0.11422468
5.20160080,0.29690310,0.21968799,0.00126074,0.14460804,0.00102277,0.00578099,0.03710922,0.01072296,0.10322102
5.20760380,0.27443374,0.22972350,0.00111615,0.13489605,0.00092463,0.00651491,0.03233539,0.01013395,0.09344920
5.21360680,0.25600924,0.24163260,0.00098921,0.12764549,0.00084069,0.00732542,0.02813636,0.00968317,0.08487657
5.21960980,0.24159953,0.25540823,0.00087977,0.12292308,0.00077061,0.00821405,0.02450981,0.00935433,0.07744941
5.22561281,0.23114049,0.27104861,0.00078748,0.12077537,0.00071394,0.00918201,0.02144840,0.00913142,0.07109721
5.23161581,0.22454398,0.28856319,0.00071183,0.12123191,0.00067012,0.01023012,0.01894155,0.00899922,0.06573712
5.23761881,0.22170731,0.30797842,0.00065216,0.12430831,0.00063858,0.01135873,0.01697694,0.00894361,0.06127826
5.24362181,0.22252185,0.32934292,0.00060773,0.13000900,0.00061869,0.01256769,0.01554197,0.00895201,0.05762575
5.24962481,0.22688042,0.35273150,0.00057776,0.13832964,0.00060986,0.01385628,0.01462490,0.00901369,0.05468452
5.25562781,0.23468317,0.37824781,0.00056144,0.14925909,0.00061151,0.01522320,0.01421570,0.00912005,0.05236257
5.26163082,0.24584186,0.40602518,0.00055795,0.16278098,0.00062311,0.01666655,0.01430659,0.00926484,0.05057375
5.26763382,0.26028231,0.43622540,0.00056651,0.17887483,0.00064420,0.01818380,0.01489234,0.00944440,0.04924005
5.27363682,0.27794516,0.46903539,0.00058637,0.19751666,0.00067435,0.01977179,0.01597014,0.00965771,0.04829325
5.27963982,0.29878488,0.50466164,0.00061679,0.21867926,0.00071323,0.02142673,0.01753924,0.00990650,0.04767612
5.28564282,0.32276721,0.54332258,0.00065709,0.24233198,0.00076053,0.02314422,0.01960027,0.01019527,0.04734299
5.29164582,0.34986530,0.58523915,0.00070662,0.26844011,0.00081599,0.02491926,0.02215437,0.01053119,0.04725989
5.29764882,0.38005462,0.63062392,0.00076476,0.29696384,0.00087935,0.02674622,0.02520208,0.01092399,0.04740427
5.30365183,0.41330715,0.67966928,0.00083090,0.32785677,0.00095039,0.02861889,0.02874206,0.01138583,0.04776425
5.30965483,0.44958497,0.73253538,0.00090444,0.36106396,0.00102885,0.03053040,0.03276984,0.01193100,0.04833764
5.31565783,0.48883381,0.78933835,0.00098478,0.39651960,0.00111442,0.03247324,0.03727638,0.01257569,0.04913062
5.32166083,0.53097669,0.85013966,0.00107131,0.43414419,0.00120676,0.03443913,0.04224689,0.01333761,0.05015627
5.32766383,0.57590813,0.91493718,0.00116339,0.47384137,0.00130545,0.03641904,0.04765960,0.01423565,0.05143301
5.33366683,0.62348933,0.98365863,0.00126035,0.51549445,0.00140995,0.03840300,0.05348483,0.01528940,0.05298284
5.33966983,0.67354430,1.05615784,0.00136150,0.55896278,0.00151965,0.04038007,0.05968431,0.01651873,0.05482968
5.34567284,0.72585752,1.13221420,0.00146610,0.60407807,0.00163382,0.04233816,0.06621075,0.01794324,0.05699774
