energy_ev,total_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-1.91795898,1.69881044,0.23239368,0.56956381,0.26475640,0.57710040,0.00852671,0.04045686,0.03156928,0.41510619
-1.91195598,1.65224951,0.22732948,0.55595519,0.25692749,0.55305483,0.00802642,0.04034073,0.03032257,0.40888804
-1.90595298,1.60178704,0.22181262,0.54082228,0.24847138,0.52824635,0.00750565,0.04012434,0.02897191,0.40150970
-1.89994997,1.54835651,0.21597891,0.52441603,0.23952782,0.50313884,0.00697275,0.03982553,0.02753672,0.39313136
-1.89394697,1.49291511,0.20996791,0.50700084,0.23024143,0.47818753,0.00643569,0.03946409,0.02603682,0.38392767
-1.88794397,1.43642237,0.20391961,0.48884897,0.22075844,0.45382810,0.00590187,0.03906110,0.02449190,0.37408421
-1.88194097,1.37981931,0.19797116,0.47023516,0.21122341,0.43046654,0.00537797,0.03863833,0.02292114,0.36379373
-1.87593797,1.32400854,0.19225372,0.45143129,0.20177603,0.40847001,0.00486983,0.03821758,0.02134280,0.35325211
-1.86993497,1.26983558,0.18688933,0.43270119,0.19254798,0.38815894,0.00438239,0.03782002,0.01977390,0.34265419
-1.86393197,1.21807184,0.18198811,0.41429568,0.18366015,0.36980050,0.00391966,0.03746548,0.01822998,0.33218938
-1.85792896,1.16939948,0.17764570,0.39644789,0.17522000,0.35360380,0.00348472,0.03717189,0.01672489,0.32203737
-1.85192596,1.12439839,0.17394096,0.37936879,0.16731941,0.33971675,0.00307975,0.03695461,0.01527070,0.31236374
-1.84592296,1.08353573,0.17093421,0.36324325,0.16003289,0.32822470,0.00270608,0.03682597,0.01387764,0.30331587
-1.83991996,1.04715828,0.16866585,0.34822643,0.15341633,0.31915107,0.00236428,0.03679475,0.01255409,0.29501913
-1.83391696,1.01548776,0.16715564,0.33444088,0.14750627,0.31245960,0.00205424,0.03686595,0.01130660,0.28757360
-1.82791396,0.98861949,0.16640251,0.32197434,0.14231973,0.30805859,0.00177530,0.03704051,0.01014008,0.28105142
-1.82191096,0.96652462,0.16638508,0.31087832,0.13785470,0.30580667,0.00152633,0.03731529,0.00905783,0.27549490
-1.81590795,0.94905583,0.16706288,0.30116769,0.13409112,0.30552010,0.00130583,0.03768319,0.00806174,0.27091571
-1.80990495,0.93595671,0.16837828,0.29282121,0.13099250,0.30698141,0.00111206,0.03813339,0.00715249,0.26729499
-1.80390195,0.92687468,0.17025903,0.28578329,0.12850806,0.30994909,0.00094307,0.03865182,0.00632969,0.26458466
-1.79789895,0.92137703,0.17262155,0.27996668,0.12657530,0.31416792,0.00079687,0.03922176,0.00559210,0.26270981
-1.79189595,0.91896983,0.17537458,0.27525633,0.12512300,0.31937987,0.00067142,0.03982453,0.00493780,0.26157226
-1.78589295,0.91911903,0.17842338,0.27151417,0.12407440,0.32533490,0.00056473,0.04044038,0.00436437,0.26105505
-1.77988994,0.92127303,0.18167405,0.26858474,0.12335066,0.33180138,0.00047489,0.04104937,0.00386907,0.26102777
-1.77388694,0.92488588,0.18503795,0.26630142,0.12287421,0.33857582,0.00040010,0.04163237,0.00344897,0.26135258
-1.76788394,0.92944011,0.18843597,0.26449302,0.12257207,0.34549130,0.00033871,0.04217197,0.00310106,0.26189050
-1.76188094,0.93446828,0.19180234,0.26299052,0.12237886,0.35242434,0.00028922,0.04265339,0.00282239,0.26250786
-1.75587794,0.93957208,0.19508793,0.26163358,0.12223948,0.35929989,0.00025029,0.04306526,0.00261012,0.26308250
-1.74987494,0.94443827,0.19826274,0.26027663,0.12211125,0.36609406,0.00022073,0.04340029,0.00246157,0.26350942
-1.74387194,0.94885044,0.20131740,0.25879408,0.12196542,0.37283450,0.00019952,0.04365566,0.00237425,0.26370567
-1.73786893,0.95269610,0.20426361,0.25708469,0.12178810,0.37959827,0.00018576,0.04383334,0.00234582,0.26361417
-1.73186593,0.95596863,0.20713343,0.25507455,0.12158045,0.38650725,0.00017868,0.04394007,0.00237410,0.26320630
-1.72586293,0.95876387,0.20997743,0.25271892,0.12135810,0.39372118,0.00017761,0.04398714,0.00245698,0.26248312
-1.71985993,0.96127165,0.21286165,0.25000250,0.12115004,0.40142870,0.00018199,0.04398994,0.00259236,0.26147522
-1.71385693,0.96376246,0.21586363,0.24693845,0.12099677,0.40983662,0.00019130,0.04396734,0.00277803,0.26024117
-1.70785393,0.96657014,0.21906766,0.24356601,0.12094802,0.41915800,0.00020510,0.04394077,0.00301158,0.25886463
-1.70185093,0.97007135,0.22255935,0.23994705,0.12106011,0.42959960,0.00022295,0.04393337,0.00329031,0.25745052
-1.69584792,0.97466304,0.22642004,0.23616171,0.12139298,0.44134920,0.00024445,0.04396884,0.00361107,0.25612016
-1.68984492,0.98073908,0.23072110,0.23230329,0.12200727,0.45456361,0.00026918,0.04407042,0.00397019,0.25500591
-1.68384192,0.98866738,0.23551867,0.22847293,0.12296137,0.46935789,0.00029674,0.04425980,0.00436339,0.25424551
-1.67783892,0.99876876,0.24084899,0.22477413,0.12430879,0.48579637,0.00032666,0.04455622,0.00478574,0.25397643
-1.67183592,1.01129871,0.24672467,0.22130754,0.12609581,0.50388600,0.00035849,0.04497555,0.00523158,0.25433051
-1.66583292,1.02643302,0.25313216,0.21816631,0.12835968,0.52357244,0.00039171,0.04552974,0.00569456,0.25542924
-1.65982991,1.04425808,0.26003049,0.21543216,0.13112730,0.54473909,0.00042579,0.04622631,0.00616767,0.25737977
-1.65382691,1.06476623,0.26735155,0.21317239,0.13441459,0.56720918,0.00046016,0.04706816,0.00664332,0.26027187
-1.64782391,1.08785636,0.27500171,0.21143786,0.13822633,0.59075086,0.00049425,0.04805361,0.00711345,0.26417597
-1.64182091,1.11333957,0.28286497,0.21026215,0.14255670,0.61508491,0.00052746,0.04917661,0.00756970,0.26914218
-1.63581791,1.14094939,0.29080721,0.20966166,0.14739022,0.63989490,0.00055921,0.05042723,0.00800362,0.27520031
-1.62981491,1.17035578,0.29868159,0.20963666,0.15270312,0.66483895,0.00058892,0.05179229,0.00840682,0.28236082
-1.62381191,1.20118208,0.30633453,0.21017320,0.15846501,0.68956271,0.00061608,0.05325606,0.00877127,0.29061642
-1.61780890,1.23302346,0.31361222,0.21124557,0.16464071,0.71371271,0.00064021,0.05480116,0.00908950,0.29994421
-1.61180590,1.26546608,0.32036707,0.21281912,0.17119204,0.73694937,0.00066094,0.05640940,0.00935485,0.31030811
-1.60580290,1.29810546,0.32646393,0.21485325,0.17807957,0.75895896,0.00067797,0.05806259,0.00956170,0.32166142
-1.59979990,1.33056312,0.33178556,0.21730440,0.18526410,0.77946404,0.00069113,0.05974338,0.00970562,0.33394919
-1.59379690,1.36250055,0.33623731,0.22012869,0.19270789,0.79823160,0.00070038,0.06143587,0.00978361,0.34711041
-1.58779390,1.39362981,0.33975049,0.22328415,0.20037548,0.81507888,0.00070583,0.06312617,0.00979416,0.36107974
-1.58179090,1.42372038,0.34228454,0.22673246,0.20823415,0.82987647,0.00070775,0.06480273,0.00973733,0.37578877
-1.57578789,1.45260211,0.34382778,0.23043999,0.21625399,0.84254873,0.00070656,0.06645657,0.00961480,0.39116682
-1.56978489,1.48016438,0.34439677,0.23437834,0.22440773,0.85307190,0.00070287,0.06808126,0.00942980,0.40714132
-1.56378189,1.50635209,0.34403450,0.23852417,0.23267020,0.86146993,0.00069745,0.06967283,0.00918706,0.42363767
-1.55777889,1.53115885,0.34280742,0.24285860,0.24101770,0.86780888,0.00069126,0.07122945,0.00889266,0.44057898
-1.55177589,1.55461841,0.34080163,0.24736619,0.24942735,0.87219008,0.00068538,0.07275109,0.00855389,0.45788557
-1.54577289,1.57679505,0.33811848,0.25203371,0.25787642,0.87474292,0.00068107,0.07423907,0.00817901,0.47547447
-1.53976988,1.59777388,0.33486993,0.25684871,0.26634183,0.87561777,0.00067972,0.07569554,0.00777706,0.49325903
-1.53376688,1.61765188,0.33117379,0.26179825,0.27479996,0.87497950,0.00068282,0.07712301,0.00735762,0.51114875
-1.52776388,1.63653029,0.32714927,0.26686772,0.28322665,0.87300211,0.00069197,0.07852384,0.00693057,0.52904942
-1.52176088,1.65450892,0.32291300,0.27203994,0.29159754,0.86986475,0.00070880,0.07989989,0.00650586,0.54686356
-1.51575788,1.67168253,0.31857562,0.27729464,0.29988881,0.86574923,0.00073502,0.08125204,0.00609329,0.56449121
-1.50975488,1.68813949,0.31423916,0.28260827,0.30807805,0.86083901,0.00077231,0.08258003,0.00570232,0.58183101
-1.50375188,1.70396234,0.30999518,0.28795422,0.31614545,0.85531952,0.00082230,0.08388217,0.00534188,0.59878152
-1.49774887,1.71922995,0.30592362,0.29330336,0.32407502,0.84937943,0.00088656,0.08515527,0.00502026,0.61524266
-1.49174587,1.73402068,0.30209234,0.29862485,0.33185584,0.84321246,0.00096651,0.08639459,0.00474495,0.63111717
-1.48574287,1.74841598,0.29855729,0.30388712,0.33948317,0.83701926,0.00106340,0.08759382,0.00452255,0.64631198
-1.47973987,1.76250360,0.29536292,0.30905891,0.34695929,0.83100884,0.00117827,0.08874522,0.00435872,0.66073942
-1.47373687,1.77637979,0.29254303,0.31411028,0.35429398,0.82539903,0.00131186,0.08983970,0.00425814,0.67431809
-1.46773387,1.79015007,0.29012154,0.31901347,0.36150454,0.82041557,0.00146459,0.09086699,0.00422442,0.68697345
-1.46173087,1.80392786,0.28811328,0.32374350,0.36861522,0.81628957,0.00163650,0.09181578,0.00426014,0.69863800
-1.45572786,1.81783101,0.28652468,0.32827854,0.37565616,0.81325315,0.00182724,0.09267395,0.00436679,0.70925116
-1.44972486,1.83197599,0.28535407,0.33259983,0.38266167,0.81153324,0.00203598,0.09342872,0.00454478,0.71875874
-1.44372186,1.84647002,0.28459191,0.33669131,0.38966800,0.81134374,0.00226142,0.09406691,0.00479345,0.72711219
-1.43771886,1.86140150,0.28422061,0.34053892,0.39671060,0.81287644,0.00250179,0.09457512,0.00511101,0.73426768
-1.43171586,1.87682927,0.28421426,0.34412957,0.40382107,0.81629096,0.00275481,0.09493999,0.00549460,0.74018505
-1.42571286,1.89277145,0.28453819,0.34744989,0.41102380,0.82170453,0.00301775,0.09514842,0.00594028,0.74482679
-1.41970985,1.90919456,0.28514861,0.35048493,0.41833260,0.82918218,0.00328743,0.09518784,0.00644302,0.74815715
-1.41370685,1.92600388,0.28599223,0.35321668,0.42574743,0.83872788,0.00356026,0.09504649,0.00699673,0.75014142
-1.40770385,1.94303564,0.28700630,0.35562288,0.43325137,0.85027755,0.00383236,0.09471369,0.00759434,0.75074550
-1.40170085,1.96005204,0.28811879,0.35767584,0.44080817,0.86369432,0.00409959,0.09418015,0.00822780,0.74993576
-1.39569785,1.97673943,0.28924915,0.35934167,0.44836037,0.87876662,0.00435766,0.09343827,0.00888823,0.74767929
-1.38969485,1.99271027,0.29030944,0.36057987,0.45582830,0.89520947,0.00460226,0.09248238,0.00956599,0.74394451
-1.38369185,2.00750904,0.29120599,0.36134334,0.46311002,0.91266910,0.00482913,0.09130906,0.01025089,0.73870211
-1.37768884,2.02062206,0.29184147,0.36157892,0.47008225,0.93073095,0.00503421,0.08991737,0.01093230,0.73192630
-1.37168584,2.03149115,0.29211745,0.36122844,0.47660247,0.94893070,0.00521375,0.08830902,0.01159943,0.72359637
-1.36568284,2.03953053,0.29193717,0.36023027,0.48251203,0.96676824,0.00536441,0.08648855,0.01224156,0.71369843
-1.35967984,2.04414655,0.29120858,0.35852126,0.48764032,0.98372370,0.00548337,0.08446342,0.01284830,0.70222730
-1.35367684,2.04475915,0.28984734,0.35603921,0.49180980,0.99927510,0.00556842,0.08224402,0.01340992,0.68918844
-1.34767384,2.04082450,0.28777984,0.35272544,0.49484176,1.01291666,0.00561798,0.07984365,0.01391763,0.67459985
-1.34167084,2.03185743,0.28494584,0.34852774,0.49656266,1.02417711,0.00563124,0.07727840,0.01436395,0.65849387
-1.33566783,2.01745290,0.28130086,0.34340318,0.49681063,1.03263689,0.00560807,0.07456696,0.01474295,0.64091872
-1.32966483,1.99730529,0.27681795,0.33732096,0.49544194,1.03794372,0.00554912,0.07173043,0.01505059,0.62193977
-1.32366183,1.97122471,0.27148892,0.33026495,0.49233724,1.03982551,0.00545573,0.06879192,0.01528501,0.60164039
-1.31765883,1.93914945,0.26532492,0.32223587,0.48740702,1.03810031,0.00532992,0.06577628,0.01544668,0.58012241
-1.31165583,1.90115391,0.25835622,0.31325301,0.48059629,1.03268253,0.00517430,0.06270969,0.01553864,0.55750593
-1.30565283,1.85745168,0.25063147,0.30335526,0.47188804,1.02358548,0.00499203,0.05961919,0.01556660,0.53392870
-1.29964982,1.80839353,0.24221612,0.29260161,0.46130541,1.01091996,0.00478666,0.05653227,0.01553897,0.50954481
-1.29364682,1.75446031,0.23319040,0.28107078,0.44891239,0.99488913,0.00456209,0.05347638,0.01546683,0.48452287
-1.28764382,1.69625123,0.22364677,0.26886024,0.43481302,0.97578000,0.00432243,0.05047852,0.01536382,0.45904356
-1.28164082,1.63446779,0.21368700,0.25608442,0.41914913,0.95395195,0.00407189,0.04756475,0.01524594,0.43329680
-1.27563782,1.56989437,0.20341901,0.24287239,0.40209665,0.92982299,0.00381468,0.04475978,0.01513124,0.40747837
-1.26963482,1.50337611,0.19295368,0.22936486,0.38386081,0.90385450,0.00355491,0.04208660,0.01503946,0.38178635
-1.26363182,1.43579509,0.18240167,0.21571084,0.36467025,0.87653503,0.00329651,0.03956608,0.01499161,0.35641731
-1.25762881,1.36804597,0.17187042,0.20206391,0.34477052,0.84836415,0.00304311,0.03721668,0.01500935,0.33156251
-1.25162581,1.30101178,0.16146147,0.18857839,0.32441713,0.81983690,0.00279803,0.03505420,0.01511448,0.30740416
-1.24562281,1.23554116,0.15126814,0.17540543,0.30386850,0.79142959,0.00256419,0.03309151,0.01532825,0.28411199
-1.23961981,1.17242748,0.14137374,0.16268932,0.28337917,0.76358732,0.00234408,0.03133844,0.01567066,0.26184010
-1.23361681,1.11239081,0.13185018,0.15056399,0.26319346,0.73671375,0.00213975,0.02980160,0.01615977,0.24072442
-1.22761381,1.05606309,0.12275721,0.13914992,0.24353984,0.71116326,0.00195277,0.02848437,0.01681097,0.22088060
-1.22161081,1.00397674,0.11414206,0.12855155,0.22462622,0.68723562,0.00178427,0.02738687,0.01763630,0.20240263
-1.21560780,0.95655708,0.10603965,0.11885522,0.20663628,0.66517306,0.00163492,0.02650597,0.01864378,0.18536205
-1.20960480,0.91411821,0.09847314,0.11012769,0.18972681,0.64515968,0.00150496,0.02583540,0.01983685,0.16980780
-1.20360180,0.87686242,0.09145488,0.10241533,0.17402624,0.62732276,0.00139422,0.02536586,0.02121390,0.15576668
-1.19759880,0.84488269,0.08498757,0.09574384,0.15963409,0.61173581,0.00130218,0.02508524,0.02276786,0.14324431
-1.19159580,0.81816788,0.07906565,0.09011855,0.14662141,0.59842291,0.00122796,0.02497885,0.02448607,0.13222658
-1.18559280,0.79661028,0.07367676,0.08552531,0.13503194,0.58736392,0.00117043,0.02502969,0.02635018,0.12268139
-1.17958979,0.78001495,0.06880323,0.08193173,0.12488394,0.57850037,0.00112819,0.02521883,0.02833632,0.11456070
-1.17358679,0.76811048,0.06442350,0.07928891,0.11617246,0.57174153,0.00109963,0.02552580,0.03041544,0.10780263
-1.16758379,0.76056069,0.06051345,0.07753338,0.10887182,0.56697061,0.00108303,0.02592908,0.03255385,0.10233371
-1.16158079,0.75697700,0.05704761,0.07658931,0.10293833,0.56405074,0.00107652,0.02640661,0.03471398,0.09807096
-1.15557779,0.75693104,0.05400013,0.07637092,0.09831288,0.56283077,0.00107821,0.02693635,0.03685528,0.09492397
-1.14957479,0.75996729,0.05134568,0.07678481,0.09492346,0.56315067,0.00108616,0.02749695,0.03893530,0.09279673
-1.14357179,0.76561559,0.04906005,0.07773248,0.09268750,0.56484669,0.00109849,0.02806835,0.04091089,0.09158936
-1.13756878,0.77340319,0.04712069,0.07911265,0.09151394,0.56775613,0.00111337,0.02863251,0.04273948,0.09119954
-1.13156578,0.78286635,0.04550702,0.08082351,0.09130508,0.57172189,0.00112910,0.02917400,0.04438040,0.09152381
-1.12556278,0.79356124,0.04420073,0.08276490,0.09195814,0.57659676,0.00114412,0.02968075,0.04579620,0.09245868
-1.11955978,0.80507401,0.04318588,0.08484014,0.09336669,0.58224750,0.00115703,0.03014454,0.04695383,0.09390158
-1.11355678,0.81702997,0.04244900,0.08695782,0.09542188,0.58855867,0.00116664,0.03056159,0.04782578,0.09575172
-1.10755378,0.82910165,0.04197913,0.08903325,0.09801364,0.59543618,0.00117200,0.03093294,0.04839101,0.09791089
-1.10155078,0.84101559,0.04176787,0.09098966,0.10103175,0.60281055,0.00117236,0.03126473,0.04863565,0.10028420
-1.09554777,0.85255775,0.04180932,0.09275925,0.10436702,0.61063959,0.00116725,0.03156831,0.04855348,0.10278085
-1.08954477,0.86357732,0.04210011,0.09428385,0.10791248,0.61891055,0.00115640,0.03186020,0.04814609,0.10531487
-1.08354177,0.87398884,0.04263936,0.09551550,0.11156464,0.62764142,0.00113981,0.03216185,0.04742284,0.10780597
-1.07753877,0.88377239,0.04342861,0.09641660,0.11522489,0.63688132,0.00111768,0.03249913,0.04640050,0.11018037
-1.07153577,0.89297196,0.04447172,0.09696001,0.11880091,0.64670972,0.00109045,0.03290176,0.04510258,0.11237161
-1.06553277,0.90169173,0.04577477,0.09712885,0.12220809,0.65723448,0.00105870,0.03340242,0.04355857,0.11432141
-1.05952976,0.91009046,0.04734579,0.09691613,0.12537106,0.66858845,0.00102323,0.03403574,0.04180285,0.11598047
-1.05352676,0.91837403,0.04919452,0.09632419,0.12822496,0.68092483,0.00098492,0.03483718,0.03987358,0.11730921
-1.04752376,0.92678629,0.05133208,0.09536402,0.13071675,0.69441115,0.00094481,0.03584178,0.03781142,0.11827830
-1.04152076,0.93559850,0.05377058,0.09405445,0.13280617,0.70922209,0.00090399,0.03708284,0.03565828,0.11886917
-1.03551776,0.94509781,0.05652265,0.09242119,0.13446652,0.72553142,0.00086362,0.03859060,0.03345610,0.11907418
-1.02951476,0.95557507,0.05960105,0.09049587,0.13568504,0.74350325,0.00082493,0.04039100,0.03124567,0.11889669
-1.02351176,0.96731255,0.06301819,0.08831492,0.13646301,0.76328310,0.00078914,0.04250454,0.02906561,0.11835081
-1.01750875,0.98057218,0.06678582,0.08591853,0.13681538,0.78498923,0.00075754,0.04494528,0.02695151,0.11746092
-1.01150575,0.99558467,0.07091475,0.08334958,0.13677014,0.80870458,0.00073142,0.04772008,0.02493525,0.11626101
-1.00550275,1.01254037,0.07541476,0.08065251,0.13636724,0.83447004,0.00071208,0.05082816,0.02304454,0.11479377
-0.99949975,1.03158207,0.08029464,0.07787239,0.13565723,0.86227938,0.00070089,0.05426084,0.02130264,0.11310949
-0.99349675,1.05280037,0.08556248,0.07505398,0.13469967,0.89207621,0.00069925,0.05800174,0.01972833,0.11126490
-0.98749375,1.07623184,0.09122617,0.07224087,0.13356130,0.92375340,0.00070867,0.06202728,0.01833602,0.10932183
-0.98149075,1.10186012,0.09729409,0.06947481,0.13231418,0.95715507,0.00073073,0.06630742,0.01713603,0.10734594
-0.97548774,1.12961988,0.10377593,0.06679515,0.13103364,0.99208112,0.00076713,0.07080687,0.01613507,0.10540536
-0.96948474,1.15940360,0.11068372,0.06423833,0.12979642,1.02829418,0.00081973,0.07548638,0.01533670,0.10356950
-0.96348174,1.19107049,0.11803277,0.06183767,0.12867875,1.06552872,0.00089054,0.08030437,0.01474196,0.10190778
-0.95747874,1.22445716,0.12584263,0.05962309,0.12775463,1.10350166,0.00098172,0.08521858,0.01434990,0.10048864
-0.95147574,1.25938921,0.13413782,0.05762112,0.12709421,1.14192394,0.00109560,0.09018784,0.01415826,0.09937847
-0.94547274,1.29569285,0.14294829,0.05585488,0.12676233,1.18051232,0.00123465,0.09517368,0.01416389,0.09864071
-0.93946973,1.33320572,0.15230939,0.05434413,0.12681725,1.21900045,0.00140144,0.10014185,0.01436326,0.09833503
-0.93346673,1.37178594,0.16226136,0.05310541,0.12730948,1.25714866,0.00159859,0.10506362,0.01475275,0.09851643
-0.92746373,1.41131854,0.17284812,0.05215213,0.12828077,1.29475145,0.00182870,0.10991664,0.01532888,0.09923449
-0.92146073,1.45171872,0.18411546,0.05149463,0.12976313,1.33164228,0.00209427,0.11468552,0.01608837,0.10053238
-0.91545773,1.49293132,0.19610844,0.05114018,0.13177807,1.36769510,0.00239756,0.11936195,0.01702806,0.10244598
-0.90945473,1.53492627,0.20886817,0.05109296,0.13433575,1.40282245,0.00274047,0.12394430,0.01814470,0.10500279
-0.90345173,1.57769033,0.22242796,0.05135383,0.13743435,1.43697010,0.00312444,0.12843683,0.01943467,0.10822081
-0.89744872,1.62121512,0.23680908,0.05192016,0.14105945,1.47010864,0.00355026,0.13284849,0.02089350,0.11210736
-0.89144572,1.66548244,0.25201617,0.05278551,0.14518356,1.50222240,0.00401795,0.13719131,0.02251542,0.11665781
-0.88544272,1.71044755,0.26803273,0.05393921,0.14976582,1.53329648,0.00452658,0.14147859,0.02429285,0.12185439
-0.87943972,1.75602167,0.28481679,0.05536607,0.15475194,1.56330287,0.00507420,0.14572284,0.02621583,0.12766515
-0.87343672,1.80205492,0.30229708,0.05704595,0.16007437,1.59218665,0.00565772,0.14993373,0.02827156,0.13404296
-0.86743372,1.84832094,0.32037010,0.05895347,0.16565284,1.61985322,0.00627279,0.15411608,0.03044401,0.14092498
-0.86143072,1.89450447,0.33889818,0.06105789,0.17139526,1.64615766,0.00691384,0.15826805,0.03271359,0.14823243
-0.85542771,1.94019313,0.35770891,0.06332301,0.17719908,1.67089711,0.00757405,0.16237960,0.03505700,0.15587079
