energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-1.49774887,2.66992189,0.02977146,0.16283573,0.26609648,1.51108645,0.02393427,0.23186824,0.54458699,0.66574714
-1.49174587,2.62686940,0.02948298,0.15588410,0.26251630,1.48085520,0.02356162,0.22900080,0.53770018,0.65996034
-1.48574287,2.57924178,0.02900165,0.14881231,0.25833977,1.44765482,0.02318389,0.22552706,0.52923053,0.65339059
-1.47973987,2.52795158,0.02833765,0.14168972,0.25363488,1.41194111,0.02280762,0.22151934,0.51938390,0.64631113
-1.47373687,2.47391143,0.02750478,0.13458219,0.24847599,1.37417853,0.02243866,0.21705287,0.50838491,0.63898662
-1.46773387,2.41800659,0.02651998,0.12755125,0.24294202,1.33482850,0.02208195,0.21220312,0.49647023,0.63166381
-1.46173087,2.36106930,0.02540277,0.12065325,0.23711435,1.29433764,0.02174128,0.20704321,0.48388168,0.62456356
-1.45572786,2.30385602,0.02417460,0.11393880,0.23107452,1.25312663,0.02141921,0.20164162,0.47085943,0.61787434
-1.44972486,2.24702863,0.02285819,0.10745237,0.22490190,1.21158008,0.02111691,0.19606024,0.45763571,0.61174766
-1.44372186,2.19114052,0.02147682,0.10123207,0.21867143,1.17003798,0.02083421,0.19035283,0.44442913,0.60629565
-1.43771886,2.13662827,0.02005365,0.09530964,0.21245158,1.12878911,0.02056961,0.18456401,0.43143993,0.60159083
-1.43171586,2.08380918,0.01861114,0.08971058,0.20630264,1.08806685,0.02032036,0.17872879,0.41884642,0.59766809
-1.42571286,2.03288477,0.01717041,0.08445449,0.20027541,1.04804757,0.02008267,0.17287265,0.40680252,0.59452868
-1.41970985,1.98395001,0.01575083,0.07955548,0.19441040,1.00885169,0.01985193,0.16701209,0.39543664,0.59214594
-1.41370685,1.93700742,0.01436963,0.07502275,0.18873764,0.97054739,0.01962291,0.16115567,0.38485168,0.59047234
-1.40770385,1.89198527,0.01304159,0.07086119,0.18327688,0.93315663,0.01939011,0.15530547,0.37512618,0.58944741
-1.40170085,1.84875843,0.01177893,0.06707204,0.17803844,0.89666322,0.01914802,0.14945874,0.36631628,0.58900586
-1.39569785,1.80717072,0.01059122,0.06365352,0.17302437,0.86102229,0.01889140,0.14360976,0.35845832,0.58908546
-1.38969485,1.76705692,0.00948544,0.06060139,0.16822998,0.82617067,0.01861560,0.13775171,0.35157188,0.58963400
-1.38369185,1.72826327,0.00846607,0.05790946,0.16364555,0.79203742,0.01831673,0.13187848,0.34566275,0.59061485
-1.37768884,1.69066489,0.00753532,0.05556994,0.15925811,0.75855402,0.01799191,0.12598625,0.34072581,0.59201070
-1.37168584,1.65417903,0.00669332,0.05357371,0.15505312,0.72566334,0.01763935,0.12007482,0.33674734,0.59382512
-1.36568284,1.61877334,0.00593845,0.05191038,0.15101601,0.69332715,0.01725842,0.11414851,0.33370677,0.59608186
-1.35967984,1.58446868,0.00526758,0.05056822,0.14713341,0.66153155,0.01684966,0.10821676,0.33157759,0.59882183
-1.35367684,1.55133632,0.00467640,0.04953401,0.14339395,0.63029019,0.01641473,0.10229424,0.33032741,0.60209790
-1.34767384,1.51948992,0.00415971,0.04879275,0.13978879,0.59964508,0.01595625,0.09640062,0.32991731,0.60596792
-1.34167084,1.48907302,0.00371170,0.04832729,0.13631161,0.56966510,0.01547762,0.09055989,0.33030040,0.61048642
-1.33566783,1.46024291,0.00332614,0.04811797,0.13295832,0.54044242,0.01498287,0.08479952,0.33142000,0.61569549
-1.32966483,1.43315237,0.00299668,0.04814232,0.12972641,0.51208715,0.01447638,0.07914927,0.33320749,0.62161556
-1.32366183,1.40793051,0.00271696,0.04837472,0.12661406,0.48472067,0.01396264,0.07364000,0.33558026,0.62823678
-1.31765883,1.38466439,0.00248078,0.04878635,0.12361915,0.45846814,0.01344606,0.06830229,0.33843992,0.63551162
-1.31165583,1.36338262,0.00228222,0.04934516,0.12073824,0.43345069,0.01293073,0.06316529,0.34167124,0.64334932
-1.30565283,1.34404255,0.00211571,0.05001610,0.11796561,0.40977799,0.01242025,0.05825555,0.34514180,0.65161271
-1.29964982,1.32652173,0.00197612,0.05076155,0.11529255,0.38754139,0.01191764,0.05359609,0.34870283,0.66011778
-1.29364682,1.31061474,0.00185876,0.05154196,0.11270686,0.36680837,0.01142520,0.04920581,0.35219120,0.66863621
-1.28764382,1.29603555,0.00175939,0.05231669,0.11019269,0.34761845,0.01094456,0.04509898,0.35543256,0.67690082
-1.28164082,1.28242554,0.00167426,0.05304498,0.10773080,0.32998076,0.01047663,0.04128523,0.35824579,0.68461392
-1.27563782,1.26936685,0.00160011,0.05368714,0.10529909,0.31387349,0.01002173,0.03776965,0.36044831,0.69145806
-1.26963482,1.25640040,0.00153410,0.05420577,0.10287352,0.29924518,0.00957964,0.03455322,0.36186238,0.69710897
-1.26363182,1.24304756,0.00147385,0.05456697,0.10042934,0.28601764,0.00914981,0.03163350,0.36232179,0.70124968
-1.25762881,1.22883443,0.00141737,0.05474158,0.09794248,0.27409047,0.00873148,0.02900539,0.36167888,0.70358560
-1.25162581,1.21331739,0.00136309,0.05470633,0.09539113,0.26334672,0.00832382,0.02666210,0.35981135,0.70385941
-1.24562281,1.19610853,0.00130979,0.05444476,0.09275731,0.25365958,0.00792617,0.02459614,0.35662858,0.70186534
-1.23961981,1.17689976,0.00125660,0.05394799,0.09002844,0.24489947,0.00753814,0.02280036,0.35207719,0.69746188
-1.23361681,1.15548434,0.00120295,0.05321528,0.08719870,0.23694149,0.00715973,0.02126889,0.34614547,0.69058257
-1.22761381,1.13177483,0.00114860,0.05225424,0.08427026,0.22967259,0.00679148,0.01999812,0.33886653,0.68124418
-1.22161081,1.10581668,0.00109355,0.05108080,0.08125415,0.22299836,0.00643454,0.01898739,0.33031997,0.66955196
-1.21560780,1.07779695,0.00103807,0.04971893,0.07817086,0.21684903,0.00609066,0.01823968,0.32063209,0.65570187
-1.20960480,1.04804787,0.00098264,0.04820002,0.07505055,0.21118452,0.00576223,0.01776200,0.30997457,0.63997958
-1.20360180,1.01704528,0.00092796,0.04656203,0.07193301,0.20599842,0.00545225,0.01756572,0.29856178,0.62275644
-1.19759880,0.98540216,0.00087493,0.04484852,0.06886717,0.20132070,0.00516427,0.01766657,0.28664687,0.60448268
-1.19159580,0.95385781,0.00082461,0.04310736,0.06591042,0.19721924,0.00490226,0.01808450,0.27451685,0.58567811
-1.18559280,0.92326322,0.00077826,0.04138944,0.06312764,0.19380008,0.00467058,0.01884336,0.26248688,0.56692082
-1.17958979,0.89456344,0.00073727,0.03974733,0.06059000,0.19120656,0.00447379,0.01997031,0.25089408,0.54883441
-1.17358679,0.86877774,0.00070322,0.03823376,0.05837372,0.18961733,0.00431656,0.02149515,0.24009106,0.53207423
-1.16758379,0.84697840,0.00067785,0.03690038,0.05655864,0.18924354,0.00420350,0.02344945,0.23043942,0.51731314
-1.16158079,0.83026885,0.00066304,0.03579634,0.05522679,0.19032513,0.00413907,0.02586551,0.22230344,0.50522735
-1.15557779,0.81976193,0.00066090,0.03496718,0.05446101,0.19312651,0.00412738,0.02877526,0.21604399,0.49648275
-1.14957479,0.81655884,0.00067367,0.03445379,0.05434355,0.19793171,0.00417216,0.03220912,0.21201293,0.49172202
-1.14357179,0.82172914,0.00070383,0.03429148,0.05495471,0.20503918,0.00427657,0.03619472,0.21054784,0.49155292
-1.13756878,0.83629218,0.00075403,0.03450935,0.05637164,0.21475616,0.00444314,0.04075576,0.21196721,0.49653787
-1.13156578,0.86120010,0.00082713,0.03512978,0.05866711,0.22739295,0.00467370,0.04591078,0.21656592,0.50718491
-1.12556278,0.89732239,0.00092617,0.03616814,0.06190839,0.24325683,0.00496926,0.05167215,0.22461103,0.52394010
-1.11955978,0.94543182,0.00105440,0.03763266,0.06615611,0.26264593,0.00533006,0.05804507,0.23633764,0.54718120
-1.11355678,1.00619172,0.00121517,0.03952458,0.07146324,0.28584276,0.00575542,0.06502682,0.25194481,0.57721268
-1.10755378,1.08014417,0.00141196,0.04183835,0.07787399,0.31310759,0.00624382,0.07260616,0.27159145,0.61426162
-1.10155078,1.16769884,0.00164829,0.04456208,0.08542271,0.34467158,0.00679286,0.08076303,0.29539202,0.65847458
-1.09554777,1.26912236,0.00192765,0.04767808,0.09413280,0.38072960,0.00739928,0.08946839,0.32341214,0.70991500
-1.08954477,1.38452773,0.00225339,0.05116349,0.10401556,0.42143283,0.00805899,0.09868436,0.35566405,0.76856113
-1.08354177,1.51386391,0.00262864,0.05499104,0.11506905,0.46688110,0.00876714,0.10836467,0.39210210,0.83430421
-1.07753877,1.65690542,0.00305619,0.05912976,0.12727695,0.51711520,0.00951812,0.11845519,0.43261826,0.90694682
-1.07153577,1.81324212,0.00353830,0.06354581,0.14060746,0.57210913,0.01030566,0.12889481,0.47703815,0.98620136
-1.06553277,1.98226958,0.00407666,0.06820321,0.15501227,0.63176264,0.01112291,0.13961636,0.52511750,1.07168873
-1.05952976,2.16318034,0.00467214,0.07306454,0.17042572,0.69589436,0.01196246,0.15054776,0.57653961,1.16293724
-1.05352676,2.35495686,0.00532473,0.07809157,0.18676416,0.76423574,0.01281647,0.16161314,0.63091404,1.25938200
-1.04752376,2.55636689,0.00603339,0.08324575,0.20392556,0.83642631,0.01367672,0.17273407,0.68777672,1.36036496
-1.04152076,2.76596197,0.00679593,0.08848868,0.22178956,0.91201069,0.01453470,0.18383069,0.74659206,1.46513609
-1.03551776,2.98208029,0.00760893,0.09378234,0.24021790,0.99043762,0.01538172,0.19482286,0.80675702,1.57285574
-1.02951476,3.20285442,0.00846771,0.09908928,0.25905537,1.07106171,0.01620892,0.20563116,0.86760747,1.68259891
-1.02351176,3.42622498,0.00936626,0.10437267,0.27813133,1.15314796,0.01700746,0.21617777,0.92842696,1.79336143
-1.01750875,3.64996073,0.01029732,0.10959632,0.29726178,1.23587951,0.01776854,0.22638728,0.98845778,1.90406863
-1.01150575,3.87168557,0.01125240,0.11472455,0.31625201,1.31836868,0.01848354,0.23618732,1.04691427,2.01358651
-1.00550275,4.08891231,0.01222191,0.11972209,0.33489983,1.39967134,0.01914414,0.24550909,1.10299808,2.12073558
-0.99949975,4.29908319,0.01319531,0.12455404,0.35299932,1.47880436,0.01974243,0.25428785,1.15591502,2.22430744
-0.99349675,4.49961632,0.01416131,0.12918576,0.37034495,1.55476580,0.02027103,0.26246323,1.20489305,2.32308376
-0.98749375,4.68795693,0.01510806,0.13358295,0.38673600,1.62655740,0.02072327,0.26997960,1.24920066,2.41585744
-0.98149075,4.86163223,0.01602347,0.13771175,0.40198121,1.69320851,0.02109331,0.27678638,1.28816530,2.50145543
-0.97548774,5.01830784,0.01689541,0.14153904,0.41590337,1.75380072,0.02137633,0.28283837,1.32119082,2.57876256
-0.96948474,5.15584407,0.01771207,0.14503282,0.42834374,1.80749220,0.02156864,0.28809608,1.34777349,2.64674573
-0.96348174,5.27234983,0.01846218,0.14816272,0.43916616,1.85354084,0.02166786,0.29252610,1.36751583,2.70447749
-0.95747874,5.36623200,0.01913534,0.15090064,0.44826068,1.89132518,0.02167304,0.29610154,1.38013769,2.75115833
-0.95147574,5.43623828,0.01972225,0.15322148,0.45554642,1.92036209,0.02158476,0.29880244,1.38548405,2.78613673
-0.94547274,5.48149181,0.02021494,0.15510387,0.46097384,1.94032068,0.02140524,0.30061622,1.38352938,2.80892620
-0.93946973,5.50151577,0.02060696,0.15653094,0.46452593,1.95103155,0.02113830,0.30153810,1.37437811,2.81921872
-0.93346673,5.49624732,0.02089354,0.15749108,0.46621870,1.95249109,0.02078946,0.30157149,1.35826143,2.81689398
-0.92746373,5.46603990,0.02107166,0.15797849,0.46610053,1.94486068,0.02036579,0.30072825,1.33553046,2.80202399
-0.92146073,5.41165408,0.02114014,0.15799374,0.46425083,1.92846072,0.01987583,0.29902894,1.30664614,2.77487306
-0.91545773,5.33423725,0.02109961,0.15754404,0.46077769,1.90375990,0.01932945,0.29650284,1.27216625,2.73589302
-0.90945473,5.23529313,0.02095248,0.15664336,0.45581493,1.87136021,0.01873762,0.29318786,1.23273014,2.68571391
-0.90345173,5.11664236,0.02070283,0.15531230,0.44951844,1.83197834,0.01811212,0.28913027,1.18904195,2.62513058
-0.89744872,4.98037586,0.02035633,0.15357776,0.44206214,1.78642430,0.01746531,0.28438421,1.14185267,2.55508557
-0.89144572,4.82880272,0.01991999,0.15147233,0.43363355,1.73557825,0.01680974,0.27901107,1.09194213,2.47664901
-0.88544272,4.66439470,0.01940205,0.14903354,0.42442928,1.68036647,0.01615788,0.27307864,1.04010122,2.39099610
-0.87943972,4.48972928,0.01881173,0.14630287,0.41465039,1.62173738,0.01552172,0.26666005,0.98711517,2.29938302
-0.87343672,4.30743306,0.01815905,0.14332465,0.40449800,1.56063851,0.01491247,0.25983272,0.93374816,2.20312176
-0.86743372,4.12012738,0.01745454,0.14014487,0.39416902,1.49799518,0.01434027,0.25267698,0.88072982,2.10355477
-0.86143072,3.93037748,0.01670909,0.13680995,0.38385226,1.43469159,0.01381392,0.24527478,0.82874379,2.00202991
-0.85542771,3.74064649,0.01593371,0.13336550,0.37372495,1.37155468,0.01334063,0.23770827,0.77841845,1.89987624
-0.84942471,3.55325525,0.01513933,0.12985514,0.36394968,1.30934117,0.01292591,0.23005842,0.73031991,1.79838131
-0.84342171,3.37034831,0.01433661,0.12631948,0.35467192,1.24872799,0.01257343,0.22240369,0.68494719,1.69877008
-0.83741871,3.19386680,0.01353583,0.12279518,0.34601800,1.19030589,0.01228500,0.21481873,0.64272937,1.60218608
-0.83141571,3.02552797,0.01274671,0.11931427,0.33809367,1.13457644,0.01206064,0.20737334,0.60402456,1.50967488
-0.82541271,2.86681147,0.01197831,0.11590362,0.33098321,1.08195181,0.01189862,0.20013152,0.56912051,1.42217023
-0.81940970,2.71895196,0.01123895,0.11258466,0.32474907,1.03275729,0.01179566,0.19315072,0.53823646,1.34048292
-0.81340670,2.58293764,0.01053616,0.10937336,0.31943202,0.98723600,0.01174713,0.18648137,0.51152609,1.26529255
-0.80740370,2.45951415,0.00987661,0.10628036,0.31505180,0.94555532,0.01174728,0.18016667,0.48908125,1.19714218
-0.80140070,2.34919319,0.00926610,0.10331138,0.31160826,0.90781470,0.01178954,0.17424253,0.47093638,1.13643604
-0.79539770,2.25226515,0.00870955,0.10046776,0.30908286,0.87405416,0.01186678,0.16873782,0.45707322,1.08344007
-0.78939470,2.16881495,0.00821100,0.09774714,0.30744057,0.84426323,0.01197162,0.16367478,0.44742581,1.03828532
-0.78339170,2.09874047,0.00777361,0.09514424,0.30663197,0.81838975,0.01209672,0.15906961,0.44188560,1.00097399
-0.77738869,2.04177259,0.00739968,0.09265168,0.30659563,0.79634812,0.01223499,0.15493315,0.44030652,0.97138789
-0.77138569,1.99749627,0.00709068,0.09026083,0.30726057,0.77802678,0.01237987,0.15127161,0.44250990,0.94929904
-0.76538269,1.96537177,0.00684722,0.08796259,0.30854869,0.76329459,0.01252546,0.14808734,0.44828925,0.93438202
-0.75937969,1.94475547,0.00666913,0.08574807,0.31037713,0.75200582,0.01266664,0.14537946,0.45741469,0.92622764
-0.75337669,1.93491955,0.00655540,0.08360921,0.31266050,0.74400385,0.01279920,0.14314445,0.46963705,0.92435755
-0.74737369,1.93507019,0.00650421,0.08153918,0.31531275,0.73912342,0.01291980,0.14137655,0.48469161,0.92823911
-0.74137069,1.94436380,0.00651297,0.07953268,0.31824879,0.73719155,0.01302599,0.14006798,0.50230131,0.93730036
-0.73536768,1.96192104,0.00657829,0.07758607,0.32138566,0.73802734,0.01311610,0.13920895,0.52217968,0.95094419
-0.72936468,1.98683871,0.00669602,0.07569730,0.32464336,0.74144084,0.01318917,0.13878753,0.54403310,0.96856174
-0.72336168,2.01819935,0.00686126,0.07386578,0.32794529,0.74723135,0.01324479,0.13878926,0.56756286,0.98954435
-0.71735868,2.05507901,0.00706843,0.07209205,0.33121826,0.75518545,0.01328295,0.13919676,0.59246673,1.01329388
-0.71135568,2.09655345,0.00731130,0.07037749,0.33439229,0.76507522,0.01330394,0.13998914,0.61844035,1.03923139
-0.70535268,2.14170317,0.00758313,0.06872385,0.33740021,0.77665693,0.01330814,0.14114153,0.64517842,1.06680385
-0.69934967,2.18961791,0.00787671,0.06713291,0.34017709,0.78967053,0.01329595,0.14262454,0.67237592,1.09548917
-0.69334667,2.23940113,0.00818457,0.06560611,0.34265976,0.80384034,0.01326765,0.14440398,0.69972943,1.12479954
-0.68734367,2.29017490,0.00849907,0.06414429,0.34478642,0.81887694,0.01322339,0.14644070,0.72693879,1.15428335
-0.68134067,2.34108566,0.00881265,0.06274747,0.34649652,0.83448055,0.01316310,0.14869069,0.75370903,1.18352601
-0.67533767,2.39131126,0.00911798,0.06141486,0.34773093,0.85034570,0.01308657,0.15110551,0.77975290,1.21214982
-0.66933467,2.44006927,0.00940822,0.06014486,0.34843249,0.86616725,0.01299344,0.15363295,0.80479389,1.23981344
-0.66333167,2.48662656,0.00967719,0.05893531,0.34854705,0.88164735,0.01288331,0.15621809,0.82856973,1.26621103
-0.65732866,2.53031007,0.00991964,0.05778376,0.34802479,0.89650315,0.01275585,0.15880452,0.85083649,1.29107142
-0.65132566,2.57051823,0.01013139,0.05668790,0.34682202,0.91047481,0.01261086,0.16133587,0.87137285,1.31415747
-0.64532266,2.60673252,0.01030956,0.05564600,0.34490319,0.92333340,0.01244850,0.16375748,0.88998466,1.33526568
-0.63931966,2.63852862,0.01045268,0.05465742,0.34224308,0.93488821,0.01226930,0.16601813,0.90650941,1.35422613
-0.63331666,2.66558634,0.01056083,0.05372308,0.33882902,0.94499315,0.01207433,0.16807174,0.92082033,1.37090267
-0.62731366,2.68769771,0.01063569,0.05284588,0.33466295,0.95355170,0.01186530,0.16987904,0.93282989,1.38519320
-0.62131066,2.70477252,0.01068053,0.05203110,0.32976329,0.96052031,0.01164455,0.17140894,0.94249255,1.39703000
-0.61530765,2.71684080,0.01070023,0.05128658,0.32416624,0.96590999,0.01141515,0.17263973,0.94980618,1.40637977
-0.60930465,2.72405190,0.01070111,0.05062289,0.31792666,0.96978591,0.01118082,0.17355984,0.95481239,1.41324329
-0.60330165,2.72666996,0.01069088,0.05005324,0.31111814,0.97226528,0.01094595,0.17416826,0.95759530,1.41765452
-0.59729865,2.72506579,0.01067839,0.04959331,0.30383244,0.97351348,0.01071545,0.17447454,0.95827884,1.41967900
-0.59129565,2.71970553,0.01067340,0.04926093,0.29617815,0.97373876,0.01049468,0.17449836,0.95702270,1.41941149
-0.58529265,2.71113644,0.01068636,0.04907554,0.28827856,0.97318590,0.01028930,0.17426871,0.95401687,1.41697289
-0.57928964,2.69997054,0.01072808,0.04905765,0.28026888,0.97212915,0.01010513,0.17382270,0.94947515,1.41250646
-0.57328664,2.68686691,0.01080942,0.04922815,0.27229295,0.97086488,0.00994799,0.17320409,0.94362784,1.40617358
-0.56728364,2.67251341,0.01094099,0.04960756,0.26449939,0.96970438,0.00982350,0.17246166,0.93671395,1.39814915
-0.56128064,2.65760883,0.01113286,0.05021533,0.25703761,0.96896714,0.00973701,0.17164733,0.92897334,1.38861696
-0.55527764,2.64284620,0.01139417,0.05106904,0.25005364,0.96897487,0.00969336,0.17081437,0.92063912,1.37776527
-0.54927464,2.62889791,0.01173292,0.05218380,0.24368608,0.97004649,0.00969685,0.17001561,0.91193066,1.36578284
-0.54327164,2.61640343,0.01215569,0.05357161,0.23806236,0.97249426,0.00975107,0.16930173,0.90304764,1.35285564
-0.53726863,2.60595971,0.01266739,0.05524087,0.23329537,0.97662084,0.00985885,0.16871984,0.89416519,1.33916443
-0.53126563,2.59811453,0.01327113,0.05719604,0.22948070,0.98271735,0.01002222,0.16831227,0.88543050,1.32488335
-0.52526263,2.59336264,0.01396802,0.05943737,0.22669450,0.99106208,0.01024230,0.16811556,0.87696089,1.31017945
-0.51925963,2.59214443,0.01475718,0.06196080,0.22499212,1.00191961,0.01051937,0.16815987,0.86884335,1.29521315
-0.51325663,2.59484648,0.01563561,0.06475794,0.22440743,1.01553992,0.01085279,0.16846857,0.86113541,1.28013959
-0.50725363,2.60180341,0.01659835,0.06781618,0.22495291,1.03215717,0.01124102,0.16905813,0.85386733,1.26511038
-0.50125063,2.61330019,0.01763844,0.07111888,0.22662034,1.05198776,0.01168163,0.16993818,0.84704518,1.25027578
-0.49524762,2.62957422,0.01874719,0.07464556,0.22938214,1.07522724,0.01217131,0.17111180,0.84065468,1.23578674
-0.48924462,2.65081627,0.01991427,0.07837221,0.23319306,1.10204608,0.01270587,0.17257588,0.83466540,1.22179658
-0.48324162,2.67716978,0.02112804,0.08227153,0.23799232,1.13258384,0.01328027,0.17432150,0.82903513,1.20846198
-0.47723862,2.70872788,0.02237576,0.08631318,0.24370581,1.16694201,0.01388861,0.17633434,0.82371395,1.19594295
-0.47123562,2.74552807,0.02364391,0.09046400,0.25024844,1.20517548,0.01452420,0.17859508,0.81864798,1.18440159
-0.46523262,2.78754440,0.02491851,0.09468820,0.25752635,1.24728302,0.01517955,0.18107966,0.81378244,1.17399957
-0.45922961,2.83467749,0.02618543,0.09894753,0.26543902,1.29319721,0.01584645,0.18375947,0.80906395,1.16489413
-0.45322661,2.88674297,0.02743068,0.10320138,0.27388106,1.34277433,0.01651604,0.18660146,0.80444198,1.15723293
-0.44722361,2.94345909,0.02864070,0.10740696,0.28274376,1.39578491,0.01717888,0.18956816,0.79986956,1.15114776
-0.44122061,3.00443459,0.02980263,0.11151945,0.29191634,1.45190570,0.01782510,0.19261766,0.79530318,1.14674750
-0.43521761,3.06915783,0.03090451,0.11549222,0.30128687,1.51071376,0.01844455,0.19570364,0.79070205,1.14411070
