energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
4.38519260,1.36634916,0.00140997,0.19566761,0.13471591,0.32538008,0.00494749,0.56628674,0.22652756,0.40992292
4.39119560,1.40990291,0.00173420,0.20391312,0.14228481,0.33427896,0.00574151,0.58312973,0.23596882,0.41925017
4.39719860,1.45309857,0.00212314,0.21181963,0.15036789,0.34265787,0.00668311,0.59872914,0.24563615,0.42833077
4.40320160,1.49547997,0.00258483,0.21930467,0.15898609,0.35036373,0.00777698,0.61282971,0.25562838,0.43700385
4.40920460,1.53667889,0.00312758,0.22629621,0.16816593,0.35726589,0.00902726,0.62521772,0.26607170,0.44513709
4.41520760,1.57641653,0.00375970,0.23273356,0.17793721,0.36325818,0.01043703,0.63572460,0.27711448,0.45262790
4.42121061,1.61450043,0.00448931,0.23856768,0.18833027,0.36826006,0.01200771,0.64422873,0.28892060,0.45940308
4.42721361,1.65081708,0.00532396,0.24376122,0.19937295,0.37221669,0.01373854,0.65065567,0.30166158,0.46541728
4.43321661,1.68532089,0.00627035,0.24828811,0.21108729,0.37509836,0.01562602,0.65497692,0.31550765,0.47065034
4.43921961,1.71802039,0.00733395,0.25213282,0.22348615,0.37689895,0.01766353,0.65720725,0.33061819,0.47510384
4.44522261,1.74896247,0.00851864,0.25528945,0.23657003,0.37763401,0.01984093,0.65740099,0.34713193,0.47879697
4.45122561,1.77821562,0.00982633,0.25776061,0.25032406,0.37733826,0.02214433,0.65564735,0.36515725,0.48176218
4.45722861,1.80585338,0.01125666,0.25955628,0.26471554,0.37606285,0.02455591,0.65206525,0.38476314,0.48404075
4.46323162,1.83193872,0.01280666,0.26069261,0.27969199,0.37387250,0.02705400,0.64679768,0.40597138,0.48567858
4.46923462,1.85651046,0.01447055,0.26119090,0.29518008,0.37084259,0.02961323,0.64000604,0.42875012,0.48672239
4.47523762,1.87957241,0.01623953,0.26107660,0.31108534,0.36705639,0.03220481,0.63186457,0.45300959,0.48721656
4.48124062,1.90108571,0.01810178,0.26037859,0.32729282,0.36260248,0.03479714,0.62255509,0.47860007,0.48720067
4.48724362,1.92096502,0.02004241,0.25912858,0.34366874,0.35757240,0.03735637,0.61226221,0.50531238,0.48670788
4.49324662,1.93907839,0.02204369,0.25736072,0.36006303,0.35205865,0.03984726,0.60116913,0.53288102,0.48576407
4.49924962,1.95525097,0.02408528,0.25511138,0.37631274,0.34615290,0.04223413,0.58945404,0.56099004,0.48438787
4.50525263,1.96927221,0.02614464,0.25241900,0.39224615,0.33994461,0.04448187,0.57728722,0.58928126,0.48259132
4.51125563,1.98090590,0.02819751,0.24932410,0.40768744,0.33351979,0.04655705,0.56482867,0.61736481,0.48038115
4.51725863,1.98990269,0.03021851,0.24586925,0.42246162,0.32695999,0.04842904,0.55222646,0.64483134,0.47776056
4.52326163,1.99601388,0.03218177,0.24209898,0.43639958,0.32034154,0.05007111,0.53961553,0.67126550,0.47473119
4.52926463,1.99900598,0.03406164,0.23805965,0.44934298,0.31373479,0.05146143,0.52711685,0.69626010,0.47129529
4.53526763,1.99867488,0.03583339,0.23379914,0.46114865,0.30720347,0.05258402,0.51483707,0.71943019,0.46745773
4.54127064,1.99485884,0.03747392,0.22936638,0.47169244,0.30080412,0.05342943,0.50286827,0.74042638,0.46322790
4.54727364,1.98744952,0.03896232,0.22481068,0.48087210,0.29458543,0.05399534,0.49128798,0.75894688,0.45862114
4.55327664,1.97640030,0.04028050,0.22018094,0.48860929,0.28858777,0.05428681,0.48015924,0.77474748,0.45365973
4.55927964,1.96173161,0.04141358,0.21552463,0.49485048,0.28284257,0.05431635,0.46953081,0.78764918,0.44837343
4.56528264,1.94353264,0.04235018,0.21088672,0.49956672,0.27737189,0.05410367,0.45943734,0.79754287,0.44279927
4.57128564,1.92195968,0.04308265,0.20630856,0.50275246,0.27218805,0.05367517,0.44989965,0.80439107,0.43698095
4.57728864,1.89723111,0.04360703,0.20182674,0.50442336,0.26729339,0.05306314,0.44092508,0.80822655,0.43096763
4.58329165,1.86961925,0.04392300,0.19747207,0.50461345,0.26268031,0.05230478,0.43250785,0.80914796,0.42481223
4.58929465,1.83943987,0.04403355,0.19326874,0.50337168,0.25833144,0.05144091,0.42462972,0.80731281,0.41856950
4.59529765,1.80703972,0.04394475,0.18923366,0.50075819,0.25422025,0.05051463,0.41726066,0.80292816,0.41229378
4.60130065,1.77278311,0.04366519,0.18537609,0.49684061,0.25031183,0.04956970,0.41035986,0.79623961,0.40603667
4.60730365,1.73703803,0.04320561,0.18169760,0.49169047,0.24656412,0.04864906,0.40387696,0.78751912,0.39984485
4.61330665,1.70016290,0.04257832,0.17819237,0.48538016,0.24292933,0.04779323,0.39775351,0.77705244,0.39375795
4.61930965,1.66249442,0.04179676,0.17484776,0.47798042,0.23935574,0.04703877,0.39192471,0.76512672,0.38780688
4.62531266,1.62433730,0.04087499,0.17164520,0.46955866,0.23578963,0.04641699,0.38632142,0.75201899,0.38201242
4.63131566,1.58595625,0.03982730,0.16856139,0.46017798,0.23217743,0.04595273,0.38087224,0.73798595,0.37638440
4.63731866,1.54757067,0.03866790,0.16556959,0.44989714,0.22846787,0.04566349,0.37550585,0.72325576,0.37092137
4.64332166,1.50935208,0.03741063,0.16264112,0.43877125,0.22461406,0.04555876,0.37015332,0.70802187,0.36561083
4.64932466,1.47142435,0.03606882,0.15974688,0.42685306,0.22057553,0.04563978,0.36475036,0.69243933,0.36043001
4.65532766,1.43386658,0.03465521,0.15685883,0.41419486,0.21631996,0.04589955,0.35923947,0.67662350,0.35534710
4.66133067,1.39671823,0.03318189,0.15395139,0.40085064,0.21182455,0.04632325,0.35357191,0.66065121,0.35032300
4.66733367,1.35998622,0.03166039,0.15100264,0.38687836,0.20707711,0.04688897,0.34770927,0.64456399,0.34531335
4.67333667,1.32365337,0.03010175,0.14799532,0.37234222,0.20207660,0.04756874,0.34162477,0.62837325,0.34027087
4.67933967,1.28768768,0.02851660,0.14491755,0.35731463,0.19683326,0.04832986,0.33530409,0.61206696,0.33514774
4.68534267,1.25205199,0.02691527,0.14176331,0.34187779,0.19136825,0.04913647,0.32874576,0.59561737,0.32989813
4.69134567,1.21671325,0.02530792,0.13853253,0.32612473,0.18571283,0.04995119,0.32196108,0.57898927,0.32448058
4.69734867,1.18165117,0.02370456,0.13523097,0.31015980,0.17990715,0.05073690,0.31497359,0.56214844,0.31886013
4.70335168,1.14686557,0.02211509,0.13186984,0.29409847,0.17399868,0.05145854,0.30781812,0.54506972,0.31301019
4.70935468,1.11238224,0.02054934,0.12846511,0.27806651,0.16804037,0.05208478,0.30053940,0.52774427,0.30691406
4.71535768,1.07825699,0.01901697,0.12503668,0.26219862,0.16208861,0.05258957,0.29319037,0.51018578,0.30056591
4.72136068,1.04457767,0.01752739,0.12160739,0.24663646,0.15620115,0.05295345,0.28583020,0.49243521,0.29397132
4.72736368,1.01146423,0.01608969,0.11820197,0.23152636,0.15043498,0.05316459,0.27852213,0.47456389,0.28714723
4.73336668,0.97906667,0.01471245,0.11484583,0.21701656,0.14484429,0.05321943,0.27133119,0.45667483,0.28012146
4.73936968,0.94756120,0.01340364,0.11156404,0.20325428,0.13947860,0.05312305,0.26432183,0.43890225,0.27293164
4.74537269,0.91714463,0.01217044,0.10838020,0.19038272,0.13438122,0.05288900,0.25755569,0.42140924,0.26562375
4.75137569,0.88802740,0.01101909,0.10531548,0.17853786,0.12958784,0.05253888,0.25108942,0.40438369,0.25825026
4.75737869,0.86042553,0.00995480,0.10238785,0.16784545,0.12512562,0.05210142,0.24497275,0.38803277,0.25086802
4.76338169,0.83455175,0.00898160,0.09961135,0.15841798,0.12101254,0.05161130,0.23924678,0.37257601,0.24353591
4.76938469,0.81060643,0.00810231,0.09699570,0.15035189,0.11725714,0.05110757,0.23394267,0.35823735,0.23631247
4.77538769,0.78876849,0.00731847,0.09454595,0.14372491,0.11385865,0.05063196,0.22908060,0.34523655,0.22925357
4.78139070,0.76918680,0.00663032,0.09226251,0.13859373,0.11080745,0.05022692,0.22466922,0.33378021,0.22241021
4.78739370,0.75197237,0.00603684,0.09014124,0.13499191,0.10808580,0.04993364,0.22070545,0.32405278,0.21582654
4.79339670,0.73719180,0.00553578,0.08817381,0.13292816,0.10566890,0.04979008,0.21717476,0.31620802,0.20953831
4.79939970,0.72486202,0.00512371,0.08634819,0.13238503,0.10352608,0.04982909,0.21405183,0.31036126,0.20357163
4.80540270,0.71494687,0.00479614,0.08464930,0.13331799,0.10162225,0.05007666,0.21130151,0.30658269,0.19794222
4.81140570,0.70735545,0.00454761,0.08305975,0.13565517,0.09991930,0.05055057,0.20888021,0.30489226,0.19265510
4.81740870,0.70194241,0.00437182,0.08156065,0.13929755,0.09837764,0.05125920,0.20673752,0.30525622,0.18770479
4.82341171,0.69851025,0.00426173,0.08013244,0.14411991,0.09695763,0.05220085,0.20481799,0.30758561,0.18307588
4.82941471,0.69681354,0.00420972,0.07875572,0.14997239,0.09562099,0.05336343,0.20306310,0.31173692,0.17874403
4.83541771,0.69656496,0.00420773,0.07741198,0.15668288,0.09433197,0.05472455,0.20141325,0.31751492,0.17467735
4.84142071,0.69744298,0.00424739,0.07608431,0.16406010,0.09305845,0.05625215,0.19980975,0.32467757,0.17083796
4.84742371,0.69910097,0.00432020,0.07475794,0.17189742,0.09177274,0.05790548,0.19819676,0.33294313,0.16718374
4.85342671,0.70117743,0.00441764,0.07342066,0.17997738,0.09045225,0.05963644,0.19652304,0.34199900,0.16367029
4.85942971,0.70330697,0.00453135,0.07206312,0.18807676,0.08907980,0.06139134,0.19474354,0.35151221,0.16025276
4.86543272,0.70513173,0.00465324,0.07067893,0.19597209,0.08764384,0.06311286,0.19282079,0.36114105,0.15688775
4.87143572,0.70631288,0.00477567,0.06926462,0.20344549,0.08613837,0.06474217,0.19072597,0.37054754,0.15353501
4.87743872,0.70654164,0.00489154,0.06781958,0.21029054,0.08456273,0.06622120,0.18843981,0.37941008,0.15015900
4.88344172,0.70554963,0.00499446,0.06634570,0.21631801,0.08292116,0.06749481,0.18595309,0.38743593,0.14673020
4.88944472,0.70311797,0.00507880,0.06484708,0.22136128,0.08122234,0.06851295,0.18326698,0.39437284,0.14322618
4.89544772,0.69908490,0.00513984,0.06332963,0.22528111,0.07947875,0.06923254,0.18039299,0.40001940,0.13963237
4.90145073,0.69335160,0.00517376,0.06180061,0.22796959,0.07770600,0.06961913,0.17735272,0.40423359,0.13594253
4.90745373,0.68588580,0.00517778,0.06026818,0.22935318,0.07592219,0.06964814,0.17417737,0.40693910,0.13215888
4.91345673,0.67672324,0.00515010,0.05874104,0.22939452,0.07414715,0.06930575,0.17090690,0.40812909,0.12829198
4.91945973,0.66596666,0.00508992,0.05722796,0.22809304,0.07240183,0.06858937,0.16758904,0.40786722,0.12436030
4.92546273,0.65378239,0.00499741,0.05573751,0.22548432,0.07070766,0.06750754,0.16427807,0.40628569,0.12038948
4.93146573,0.64039458,0.00487363,0.05427779,0.22163815,0.06908595,0.06607954,0.16103333,0.40358045,0.11641141
4.93746873,0.62607730,0.00472048,0.05285618,0.21665541,0.06755734,0.06433449,0.15791760,0.40000364,0.11246299
4.94347174,0.61114460,0.00454055,0.05147923,0.21066395,0.06614129,0.06231008,0.15499526,0.39585349,0.10858486
4.94947474,0.59593911,0.00433701,0.05015256,0.20381356,0.06485565,0.06005104,0.15233034,0.39146214,0.10481986
4.95547774,0.58081927,0.00411352,0.04888083,0.19627029,0.06371619,0.05760735,0.14998442,0.38718176,0.10121146
4.96148074,0.56614597,0.00387401,0.04766770,0.18821034,0.06273620,0.05503228,0.14801449,0.38336964,0.09780215
4.96748374,0.55226884,0.00362262,0.04651588,0.17981391,0.06192613,0.05238046,0.14647078,0.38037270,0.09463183
4.97348674,0.53951297,0.00336351,0.04542714,0.17125902,0.06129316,0.04970587,0.14539469,0.37851226,0.09173629
4.97948974,0.52816627,0.00310075,0.04440236,0.16271577,0.06084097,0.04705999,0.14481673,0.37806950,0.08914580
4.98549275,0.51846837,0.00283821,0.04344151,0.15434118,0.06056936,0.04449016,0.14475480,0.37927246,0.08688385
4.99149575,0.51060121,0.00257949,0.04254377,0.14627472,0.06047406,0.04203813,0.14521268,0.38228499,0.08496624
4.99749875,0.50468191,0.00232779,0.04170747,0.13863489,0.06054655,0.03973897,0.14617889,0.38719822,0.08340031
5.00350175,0.50075823,0.00208591,0.04093022,0.13151665,0.06077402,0.03762022,0.14762605,0.39402496,0.08218458
5.00950475,0.49880689,0.00185618,0.04020888,0.12499005,0.06113941,0.03570149,0.14951077,0.40269729,0.08130874
5.01550775,0.49873480,0.00164047,0.03953971,0.11909985,0.06162160,0.03399430,0.15177405,0.41306759,0.08075401
5.02151076,0.50038340,0.00144020,0.03891847,0.11386620,0.06219582,0.03250232,0.15434245,0.42491285,0.08049385
5.02751376,0.50353587,0.00125632,0.03834059,0.10928625,0.06283416,0.03122192,0.15712974,0.43794240,0.08049513
5.03351676,0.50792701,0.00108940,0.03780141,0.10533663,0.06350629,0.03014292,0.16003925,0.45180853,0.08071957
5.03951976,0.51325556,0.00093967,0.03729646,0.10197658,0.06418032,0.02924961,0.16296682,0.46611981,0.08112555
5.04552276,0.51919835,0.00080702,0.03682183,0.09915159,0.06482392,0.02852193,0.16580414,0.48045643,0.08167012
5.05152576,0.52542579,0.00069114,0.03637458,0.09679744,0.06540538,0.02793673,0.16844253,0.49438704,0.08231123
5.05752876,0.53161811,0.00059151,0.03595313,0.09484433,0.06589494,0.02746913,0.17077696,0.50748637,0.08301006
5.06353177,0.53748153,0.00050750,0.03555782,0.09322105,0.06626602,0.02709377,0.17271003,0.51935277,0.08373325
5.06953477,0.54276375,0.00043840,0.03519127,0.09185887,0.06649649,0.02678611,0.17415601,0.52962512,0.08445513
5.07553777,0.54726791,0.00038349,0.03485887,0.09069514,0.06656979,0.02652356,0.17504438,0.53799806,0.08515964
5.08154077,0.55086442,0.00034208,0.03456911,0.08967637,0.06647599,0.02628641,0.17532304,0.54423517,0.08584189
5.08754377,0.55349997,0.00031350,0.03433379,0.08876065,0.06621249,0.02605863,0.17496084,0.54817922,0.08650939
5.09354677,0.55520324,0.00029720,0.03416819,0.08791946,0.06578460,0.02582847,0.17394921,0.54975915,0.08718259
5.09954977,0.55608681,0.00029269,0.03409095,0.08713861,0.06520568,0.02558872,0.17230307,0.54899342,0.08789498
5.10555278,0.55634516,0.00029959,0.03412386,0.08641843,0.06449701,0.02533684,0.17006062,0.54598948,0.08869239
5.11155578,0.55624852,0.00031762,0.03429133,0.08577327,0.06368722,0.02507483,0.16728220,0.54093941,0.08963173
5.11755878,0.55613287,0.00034657,0.03461980,0.08523005,0.06281143,0.02480882,0.16404817,0.53411193,0.09077902
5.12356178,0.55638617,0.00038630,0.03513674,0.08482639,0.06191000,0.02454850,0.16045591,0.52584095,0.09220678
5.12956478,0.55743146,0.00043669,0.03586968,0.08460792,0.06102700,0.02430645,0.15661600,0.51651139,0.09399089
5.13556778,0.55970736,0.00049765,0.03684486,0.08462533,0.06020843,0.02409720,0.15264780,0.50654270,0.09620704
5.14157079,0.56364681,0.00056904,0.03808593,0.08493093,0.05950023,0.02393629,0.14867464,0.49637085,0.09892681
5.14757379,0.56965493,0.00065066,0.03961250,0.08557518,0.05894630,0.02383931,0.14481868,0.48642963,0.10221360
5.15357679,0.57808690,0.00074220,0.04143871,0.08660315,0.05858637,0.02382083,0.14119588,0.47713205,0.10611861
5.15957979,0.58922702,0.00084324,0.04357185,0.08805111,0.05845410,0.02389348,0.13791117,0.46885259,0.11067702
5.16558279,0.60326970,0.00095314,0.04601113,0.08994351,0.05857527,0.02406708,0.13505399,0.46191122,0.11590451
5.17158579,0.62030359,0.00107110,0.04874669,0.09229033,0.05896631,0.02434785,0.13269459,0.45655969,0.12179443
5.17758879,0.64029949,0.00119609,0.05175881,0.09508512,0.05963310,0.02473789,0.13088106,0.45297085,0.12831566
5.18359180,0.66310277,0.00132686,0.05501754,0.09830366,0.06057025,0.02523475,0.12963727,0.45123132,0.13541137
5.18959480,0.68843086,0.00146190,0.05848266,0.10190341,0.06176080,0.02583123,0.12896190,0.45133788,0.14299881
5.19559780,0.71587610,0.00159952,0.06210409,0.10582380,0.06317640,0.02651543,0.12882850,0.45319762,0.15097008
5.20160080,0.74491390,0.00173781,0.06582270,0.10998728,0.06477796,0.02727099,0.12918657,0.45663195,0.15919411
5.20760380,0.77491617,0.00187469,0.06957156,0.11430125,0.06651680,0.02807751,0.12996364,0.46138407,0.16751961
5.21360680,0.80516954,0.00200796,0.07327759,0.11866063,0.06833616,0.02891121,0.13106833,0.46712974,0.17577902
5.21960980,0.83489757,0.00213536,0.07686350,0.12295112,0.07017314,0.02974571,0.13239399,0.47349068,0.18379334
5.22561281,0.86328631,0.00225461,0.08025011,0.12705287,0.07196088,0.03055294,0.13382311,0.48005011,0.19137760
5.23161581,0.88951193,0.00236345,0.08335871,0.13084456,0.07363089,0.03130418,0.13523198,0.48636957,0.19834682
5.23761881,0.91276943,0.00245980,0.08611367,0.13420760,0.07511558,0.03197104,0.13649561,0.49200655,0.20452212
5.24362181,0.93230106,0.00254170,0.08844484,0.13703028,0.07635064,0.03252656,0.13749254,0.49653179,0.20973687
5.24962481,0.94742325,0.00260749,0.09029001,0.13921179,0.07727740,0.03294614,0.13810949,0.49954586,0.21384239
5.25562781,0.95755089,0.00265577,0.09159700,0.14066573,0.07784489,0.03320845,0.13824551,0.50069405,0.21671323
5.26163082,0.96221795,0.00268553,0.09232542,0.14132316,0.07801162,0.03329620,0.13781556,0.49967920,0.21825146
5.26763382,0.96109332,0.00269613,0.09244810,0.14113498,0.07774698,0.03319671,0.13675328,0.49627174,0.21839011
5.27363682,0.95399158,0.00268733,0.09195195,0.14007347,0.07703217,0.03290232,0.13501307,0.49031681,0.21709535
5.27963982,0.94087797,0.00265933,0.09083833,0.13813305,0.07586068,0.03241057,0.13257108,0.48173815,0.21436745
5.28564282,0.92186764,0.00261272,0.08912288,0.13533015,0.07423826,0.03172424,0.12942547,0.47053870,0.21024048
5.29164582,0.89721926,0.00254850,0.08683488,0.13170232,0.07218248,0.03085111,0.12559572,0.45679805,0.20478077
5.29764882,0.86732345,0.00246800,0.08401602,0.12730652,0.06972177,0.02980358,0.12112110,0.44066706,0.19808418
5.30365183,0.83268672,0.00237288,0.08071890,0.12221673,0.06689418,0.02859813,0.11605853,0.42235990,0.19027242
5.30965483,0.79391175,0.00226505,0.07700504,0.11652111,0.06374579,0.02725465,0.11047980,0.40214409,0.18148852
5.31565783,0.75167495,0.00214659,0.07294278,0.11031865,0.06032885,0.02579564,0.10446845,0.38032908,0.17189175
5.32166083,0.70670264,0.00201971,0.06860491,0.10371574,0.05669991,0.02424541,0.09811633,0.35725385,0.16165217
5.32766383,0.65974655,0.00188669,0.06406638,0.09682248,0.05291782,0.02262924,0.09152014,0.33327432,0.15094509
5.33366683,0.61156014,0.00174977,0.05940202,0.08974930,0.04904177,0.02097255,0.08477797,0.30875097,0.13994570
5.33966983,0.56287633,0.00161114,0.05468437,0.08260362,0.04512953,0.01930010,0.07798613,0.28403716,0.12882405
5.34567284,0.51438773,0.00147283,0.04998184,0.07548697,0.04123580,0.01763535,0.07123626,0.25946884,0.11774053
5.35167584,0.46672982,0.00133673,0.04535706,0.06849252,0.03741085,0.01599986,0.06461289,0.23535559,0.10684213
5.35767884,0.42046767,0.00120449,0.04086568,0.06170312,0.03369944,0.01441280,0.05819146,0.21197361,0.09625942
5.36368184,0.37608631,0.00107755,0.03655539,0.05518989,0.03014003,0.01289066,0.05203690,0.18956052,0.08610441
5.36968484,0.33398495,0.00095705,0.03246545,0.04901138,0.02676429,0.01144700,0.04620274,0.16831213,0.07646924
5.37568784,0.29447468,0.00084393,0.02862643,0.04321319,0.02359688,0.01009240,0.04073067,0.14838101,0.06742573
5.38169085,0.25777953,0.00073884,0.02506038,0.03782818,0.02065557,0.00883446,0.03565067,0.12987686,0.05902562
5.38769385,0.22404050,0.00064218,0.02178121,0.03287703,0.01795150,0.00767797,0.03098145,0.11286826,0.05130153
5.39369685,0.19332179,0.00055416,0.01879530,0.02836912,0.01548971,0.00662507,0.02673132,0.09738573,0.04426841
5.39969985,0.16561895,0.00047478,0.01610234,0.02430382,0.01326976,0.00567560,0.02289923,0.08342566,0.03792546
5.40570285,0.14086830,0.00040384,0.01369623,0.02067174,0.01128648,0.00482735,0.01947605,0.07095496,0.03225821
5.41170585,0.11895692,0.00034104,0.01156603,0.01745634,0.00953079,0.00407643,0.01644593,0.05991602,0.02724091
5.41770885,0.09973298,0.00028593,0.00969703,0.01463531,0.00799048,0.00341763,0.01378772,0.05023182,0.02283888
5.42371186,0.08301565,0.00023801,0.00807169,0.01218212,0.00665105,0.00284474,0.01147628,0.04181089,0.01901075
5.42971486,0.06860453,0.00019669,0.00667054,0.01006735,0.00549642,0.00235089,0.00948384,0.03455204,0.01571067
5.43571786,0.05628816,0.00016138,0.00547304,0.00825999,0.00450963,0.00192884,0.00778109,0.02834855,0.01289024
5.44172086,0.04585137,0.00013146,0.00445827,0.00672844,0.00367345,0.00157119,0.00633825,0.02309195,0.01050021
5.44772386,0.03708160,0.00010632,0.00360557,0.00544152,0.00297084,0.00127067,0.00512590,0.01867507,0.00849191
