energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
1.23961981,1.56748996,-0.31520768,0.16385173,-0.03852110,1.21936155,-0.25470671,0.02043393,-0.00440322,0.31794416,-0.05614381,0.02174852,-0.00311203,0.00000000,-0.00000000
1.24562281,1.63144451,-0.36310130,0.16924167,-0.04417918,1.26842030,-0.29314094,0.02074615,-0.00500469,0.33111725,-0.06491299,0.02260832,-0.00359805,0.00000000,-0.00000000
1.25162581,1.69165628,-0.41595021,0.17437675,-0.05039755,1.31430876,-0.33547025,0.02099358,-0.00565356,0.34395560,-0.07467370,0.02340339,-0.00413740,0.00000000,-0.00000000
1.25762881,1.74752442,-0.47385026,0.17924683,-0.05718982,1.35650625,-0.38174466,0.02117436,-0.00634802,0.35644044,-0.08547780,0.02412206,-0.00473207,0.00000000,-0.00000000
1.26363182,1.79849530,-0.53683542,0.18384815,-0.06456503,1.39452296,-0.43195942,0.02128702,-0.00708534,0.36857088,-0.09737355,0.02475311,-0.00538342,0.00000000,-0.00000000
1.26963482,1.84408262,-0.60487051,0.18818474,-0.07252748,1.42791571,-0.48604882,0.02133063,-0.00786187,0.38036705,-0.11040539,0.02528625,-0.00609220,0.00000000,-0.00000000
1.27563782,1.88388744,-0.67784532,0.19226983,-0.08107664,1.45630381,-0.54388101,0.02130488,-0.00867302,0.39187300,-0.12461371,0.02571247,-0.00685835,0.00000000,-0.00000000
1.28164082,1.91761751,-0.75557006,0.19612721,-0.09020720,1.47938461,-0.60525416,0.02121032,-0.00951334,0.40315927,-0.14003488,0.02602451,-0.00768099,0.00000000,-0.00000000
1.28764382,1.94510471,-0.83777262,0.19979237,-0.09990930,1.49694768,-0.66989411,0.02104844,-0.01037653,0.41432466,-0.15670137,0.02621726,-0.00855827,0.00000000,-0.00000000
1.29364682,1.96631972,-0.92409780,0.20331343,-0.11016873,1.50888724,-0.73745371,0.02082194,-0.01125558,0.42549737,-0.17464199,0.02628812,-0.00948735,0.00000000,-0.00000000
1.29964982,1.98138311,-1.01410847,0.20675153,-0.12096730,1.51521192,-0.80751403,0.02053483,-0.01214280,0.43683496,-0.19388220,0.02623732,-0.01046435,0.00000000,-0.00000000
1.30565283,1.99057205,-1.10728895,0.21018088,-0.13228314,1.51605144,-0.87958745,0.02019260,-0.01303002,0.44852323,-0.21444437,0.02606816,-0.01148430,0.00000000,-0.00000000
1.31165583,1.99432212,-1.20305048,0.21368805,-0.14409106,1.51165971,-0.95312273,0.01980233,-0.01390866,0.46077387,-0.23634799,0.02578715,-0.01254114,0.00000000,-0.00000000
1.31765883,1.99322388,-1.30073874,0.21737077,-0.15636284,1.50241418,-1.02751208,0.01937273,-0.01476991,0.47382070,-0.25960974,0.02540403,-0.01362779,0.00000000,-0.00000000
1.32366183,1.98801410,-1.39964339,0.22133601,-0.16906737,1.48881118,-1.10210003,0.01891419,-0.01560487,0.48791469,-0.28424331,0.02493175,-0.01473616,0.00000000,-0.00000000
1.32966483,1.97956177,-1.49900926,0.22569740,-0.18217082,1.47145750,-1.17619403,0.01843866,-0.01640468,0.50331775,-0.31025892,0.02438629,-0.01585729,0.00000000,-0.00000000
1.33566783,1.96884930,-1.59804913,0.23057210,-0.19563655,1.45105828,-1.24907663,0.01795956,-0.01716071,0.52029542,-0.33766249,0.02378632,-0.01698147,0.00000000,-0.00000000
1.34167084,1.95694936,-1.69595769,0.23607715,-0.20942495,1.42840173,-1.32001888,0.01749158,-0.01786467,0.53910865,-0.36645448,0.02315288,-0.01809841,0.00000000,-0.00000000
1.34767384,1.94499821,-1.79192644,0.24232545,-0.22349317,1.40434107,-1.38829474,0.01705042,-0.01850881,0.56000498,-0.39662830,0.02250890,-0.01919747,0.00000000,-0.00000000
1.35367684,1.93416623,-1.88515908,0.24942144,-0.23779472,1.37977416,-1.45319614,0.01665247,-0.01908599,0.58320936,-0.42816834,0.02187863,-0.02026788,0.00000000,-0.00000000
1.35967984,1.92562663,-1.97488707,0.25745681,-0.25227900,1.35562170,-1.51404835,0.01631444,-0.01958988,0.60891489,-0.46104771,0.02128707,-0.02129904,0.00000000,-0.00000000
1.36568284,1.92052321,-2.06038503,0.26650615,-0.26689086,1.33280430,-1.57022515,0.01605295,-0.02001505,0.63727388,-0.49522576,0.02075932,-0.02228079,0.00000000,-0.00000000
1.37168584,1.91993815,-2.14098550,0.27662303,-0.28157013,1.31221926,-1.62116361,0.01588403,-0.02035712,0.66838947,-0.53064549,0.02031996,-0.02320370,0.00000000,-0.00000000
1.37768884,1.92486061,-2.21609284,0.28783637,-0.29625129,1.29471742,-1.66637794,0.01582276,-0.02061287,0.70230824,-0.56723101,0.01999238,-0.02405943,0.00000000,-0.00000000
1.38369185,1.93615704,-2.28519580,0.30014749,-0.31086331,1.28108089,-1.70547201,0.01588268,-0.02078034,0.73901391,-0.60488518,0.01979818,-0.02484096,0.00000000,-0.00000000
1.38969485,1.95454387,-2.34787870,0.31352785,-0.32532971,1.27200183,-1.73815027,0.01607542,-0.02085897,0.77842257,-0.64348765,0.01975656,-0.02554288,0.00000000,-0.00000000
1.39569785,1.98056320,-2.40383064,0.32791762,-0.33956887,1.26806300,-1.76422677,0.01641022,-0.02084967,0.82037949,-0.68289354,0.01988383,-0.02616163,0.00000000,-0.00000000
1.40170085,2.01456227,-2.45285292,0.34322512,-0.35349471,1.26972031,-1.78363184,0.01689352,-0.02075490,0.86465776,-0.72293279,0.02019290,-0.02669571,0.00000000,-0.00000000
1.40770385,2.05667688,-2.49486418,0.35932729,-0.36701775,1.27728787,-1.79641636,0.01752865,-0.02057875,0.91095881,-0.76341042,0.02069294,-0.02714575,0.00000000,-0.00000000
1.41370685,2.10681962,-2.52990334,0.37607100,-0.38004640,1.29092586,-1.80275346,0.01831552,-0.02032696,0.95891486,-0.80410785,0.02138908,-0.02751464,0.00000000,-0.00000000
1.41970985,2.16467300,-2.55813021,0.39327542,-0.39248877,1.31063160,-1.80293735,0.01925044,-0.02000699,1.00809331,-0.84478521,0.02228216,-0.02780746,0.00000000,-0.00000000
1.42571286,2.22968793,-2.57982369,0.41073510,-0.40425468,1.33623414,-1.79737953,0.02032599,-0.01962795,1.05800296,-0.88518484,0.02336869,-0.02803146,0.00000000,-0.00000000
1.43171586,2.30108798,-2.59537755,0.42822402,-0.41525792,1.36739284,-1.78660212,0.02153100,-0.01920055,1.10810199,-0.92503573,0.02464078,-0.02819586,0.00000000,-0.00000000
1.43771886,2.37787930,-2.60529376,0.44550018,-0.42541876,1.40359993,-1.77122852,0.02285067,-0.01873707,1.15780756,-0.96405890,0.02608628,-0.02831167,0.00000000,-0.00000000
1.44372186,2.45886668,-2.61017352,0.46231077,-0.43466642,1.44418765,-1.75197156,0.02426674,-0.01825116,1.20650670,-1.00197344,0.02768894,-0.02839135,0.00000000,-0.00000000
1.44972486,2.54267532,-2.61070577,0.47839783,-0.44294155,1.48833974,-1.72961919,0.02575779,-0.01775772,1.25356838,-1.03850314,0.02942873,-0.02844854,0.00000000,-0.00000000
1.45572786,2.62777847,-2.60765345,0.49350397,-0.45019849,1.53510756,-1.70501802,0.02729966,-0.01727263,1.29835649,-1.07338314,0.03128221,-0.02849764,0.00000000,-0.00000000
1.46173087,2.71253024,-2.60183752,0.50737837,-0.45640724,1.58343052,-1.67905498,0.02886599,-0.01681251,1.34024323,-1.10636656,0.03322303,-0.02855340,0.00000000,-0.00000000
1.46773387,2.79520314,-2.59411877,0.51978257,-0.46155497,1.63216063,-1.65263734,0.03042874,-0.01639441,1.37862285,-1.13723050,0.03522243,-0.02863052,0.00000000,-0.00000000
1.47373687,2.87402960,-2.58537773,0.53049601,-0.46564700,1.68009057,-1.62667156,0.03195890,-0.01603542,1.41292522,-1.16578134,0.03724989,-0.02874324,0.00000000,-0.00000000
1.47973987,2.94724615,-2.57649283,0.53932127,-0.46870704,1.72598466,-1.60204120,0.03342721,-0.01575237,1.44262891,-1.19185883,0.03927378,-0.02890489,0.00000000,-0.00000000
1.48574287,3.01313937,-2.56831721,0.54608862,-0.47077684,1.76861184,-1.57958458,0.03480486,-0.01556135,1.46727347,-1.21533885,0.04126206,-0.02912754,0.00000000,-0.00000000
1.49174587,3.07009204,-2.56165454,0.55066008,-0.47191498,1.80677963,-1.56007246,0.03606425,-0.01547731,1.48647063,-1.23613456,0.04318303,-0.02942167,0.00000000,-0.00000000
1.49774887,3.11662797,-2.55723454,0.55293255,-0.47219492,1.83936804,-1.54418650,0.03717972,-0.01551365,1.49991395,-1.25419600,0.04500598,-0.02979581,0.00000000,-0.00000000
1.50375188,3.15145416,-2.55568874,0.55284021,-0.47170245,1.86536202,-1.53249890,0.03812823,-0.01568178,1.50738689,-1.26950799,0.04670195,-0.03025631,0.00000000,-0.00000000
1.50975488,3.17349865,-2.55752744,0.55035595,-0.47053233,1.88388162,-1.52545412,0.03888991,-0.01599071,1.50876883,-1.28208662,0.04824435,-0.03080719,0.00000000,-0.00000000
1.51575788,3.18194271,-2.56311857,0.54549197,-0.46878464,1.89420830,-1.52335303,0.03944865,-0.01644669,1.50403909,-1.29197435,0.04960955,-0.03144992,0.00000000,-0.00000000
1.52176088,3.17624621,-2.57266954,0.53829935,-0.46656064,1.89580673,-1.52634044,0.03979243,-0.01705289,1.49327871,-1.29923428,0.05077743,-0.03218341,0.00000000,-0.00000000
1.52776388,3.15616521,-2.58621301,0.52886682,-0.46395856,1.88834109,-1.53439650,0.03991362,-0.01780912,1.47667000,-1.30394372,0.05173181,-0.03300394,0.00000000,-0.00000000
1.53376688,3.12176107,-2.60359752,0.51731867,-0.46106946,1.87168520,-1.54733244,0.03980913,-0.01871164,1.45449387,-1.30618771,0.05246075,-0.03390525,0.00000000,-0.00000000
1.53976988,3.07340083,-2.62448372,0.50381189,-0.45797332,1.84592621,-1.56479140,0.03948039,-0.01975303,1.42712516,-1.30605277,0.05295683,-0.03487862,0.00000000,-0.00000000
1.54577289,3.01174883,-2.64834707,0.48853275,-0.45473563,1.81136178,-1.58625431,0.03893325,-0.02092222,1.39502590,-1.30362149,0.05321721,-0.03591305,0.00000000,-0.00000000
1.55177589,2.93774999,-2.67448723,0.47169271,-0.45140465,1.76849081,-1.61105132,0.03817771,-0.02220451,1.35873693,-1.29896824,0.05324369,-0.03699548,0.00000000,-0.00000000
1.55777889,2.85260552,-2.70204456,0.45352409,-0.44800951,1.71799830,-1.63837842,0.03722753,-0.02358183,1.31886808,-1.29215634,0.05304256,-0.03811104,0.00000000,-0.00000000
1.56378189,2.75774184,-2.73002337,0.43427538,-0.44455926,1.66073489,-1.66731924,0.03609984,-0.02503298,1.27608711,-1.28323708,0.05262444,-0.03924343,0.00000000,-0.00000000
1.56978489,2.65477414,-2.75732166,0.41420638,-0.44104294,1.59769211,-1.69687128,0.03481453,-0.02653409,1.23110779,-1.27225051,0.05200396,-0.04037525,0.00000000,-0.00000000
1.57578789,2.54546578,-2.78276638,0.39358349,-0.43743069,1.52997411,-1.72597604,0.03339372,-0.02805906,1.18467746,-1.25922813,0.05119941,-0.04148843,0.00000000,-0.00000000
1.58179090,2.43168496,-2.80515312,0.37267492,-0.43367590,1.45876718,-1.75355188,0.03186110,-0.02958023,1.13756420,-1.24419736,0.05023227,-0.04256465,0.00000000,-0.00000000
1.58779390,2.31536009,-2.82328894,0.35174625,-0.42971825,1.38530801,-1.77852875,0.03024135,-0.03106897,1.09054402,-1.22718746,0.04912676,-0.04358583,0.00000000,-0.00000000
1.59379690,2.19843535,-2.83603648,0.33105624,-0.42548758,1.31085180,-1.79988325,0.02855949,-0.03249644,1.04438816,-1.20823667,0.04790926,-0.04453458,0.00000000,-0.00000000
1.59979990,2.08282735,-2.84235777,0.31085293,-0.42090828,1.23664128,-1.81667293,0.02684031,-0.03383432,0.99985077,-1.18740001,0.04660776,-0.04539467,0.00000000,-0.00000000
1.60580290,1.97038434,-2.84135585,0.29137025,-0.41590415,1.16387738,-1.82806833,0.02510788,-0.03505553,0.95765701,-1.16475737,0.04525130,-0.04615150,0.00000000,-0.00000000
1.61180590,1.86284858,-2.83231236,0.27282496,-0.41040332,1.09369244,-1.83338160,0.02338500,-0.03613500,0.91849176,-1.14042128,0.04386933,-0.04679247,0.00000000,-0.00000000
1.61780890,1.76182265,-2.81471954,0.25541400,-0.40434318,1.02712644,-1.83209047,0.02169287,-0.03705032,0.88298880,-1.11454387,0.04249117,-0.04730742,0.00000000,-0.00000000
1.62381191,1.66874019,-2.78830523,0.23931229,-0.39767484,0.96510667,-1.82385662,0.02005074,-0.03778234,0.85172085,-1.08732264,0.04114540,-0.04768891,0.00000000,-0.00000000
1.62981491,1.58484134,-2.75304960,0.22467091,-0.39036712,0.90843123,-1.80853779,0.01847565,-0.03831567,0.82519005,-1.05900437,0.03985929,-0.04793249,0.00000000,-0.00000000
1.63581791,1.51115307,-2.70919302,0.21161555,-0.38240978,0.85775626,-1.78619299,0.01698226,-0.03863912,0.80381934,-1.02988720,0.03865828,-0.04803686,0.00000000,-0.00000000
1.64182091,1.44847437,-2.65723459,0.20024539,-0.37381575,0.81358718,-1.75708086,0.01558275,-0.03874591,0.78794452,-1.00032021,0.03756544,-0.04800399,0.00000000,-0.00000000
1.64782391,1.39736636,-2.59792135,0.19063223,-0.36462249,0.77627360,-1.72165108,0.01428680,-0.03863382,0.77780721,-0.97070073,0.03660104,-0.04783906,0.00000000,-0.00000000
1.65382691,1.35814711,-2.53222856,0.18281986,-0.35489211,0.74600801,-1.68052931,0.01310162,-0.03830518,0.77354881,-0.94146917,0.03578209,-0.04755040,0.00000000,-0.00000000
1.65982991,1.33089112,-2.46133186,0.17682380,-0.34471049,0.72282778,-1.63449633,0.01203201,-0.03776675,0.77520572,-0.91310136,0.03512195,-0.04714931,0.00000000,-0.00000000
1.66583292,1.31543329,-2.38657230,0.17263125,-0.33418534,0.70662046,-1.58446221,0.01108051,-0.03702940,0.78270587,-0.88609886,0.03463007,-0.04664972,0.00000000,-0.00000000
1.67183592,1.31137731,-2.30941558,0.17020140,-0.32344321,0.69713204,-1.53143646,0.01024758,-0.03610775,0.79586706,-0.86097712,0.03431168,-0.04606788,0.00000000,-0.00000000
1.67783892,1.31810830,-2.23140702,0.16946602,-0.31262576,0.69397786,-1.47649541,0.00953177,-0.03501967,0.81439716,-0.83825222,0.03416771,-0.04542185,0.00000000,-0.00000000
1.68384192,1.33480957,-2.15412380,0.17033052,-0.30188523,0.69665603,-1.42074797,0.00892995,-0.03378575,0.83789658,-0.81842620,0.03419465,-0.04473103,0.00000000,-0.00000000
1.68984492,1.36048333,-2.07912627,0.17267536,-0.29137947,0.70456293,-1.36530099,0.00843756,-0.03242865,0.86586328,-0.80197179,0.03438460,-0.04401555,0.00000000,-0.00000000
1.69584792,1.39397521,-2.00790975,0.17635793,-0.28126657,0.71701065,-1.31122537,0.00804883,-0.03097247,0.89770028,-0.78931679,0.03472545,-0.04329569,0.00000000,-0.00000000
1.70185093,1.43400211,-1.94185867,0.18121498,-0.27169949,0.73324582,-1.25952411,0.00775703,-0.02944208,0.93272619,-0.78082867,0.03520105,-0.04259122,0.00000000,-0.00000000
1.70785393,1.47918317,-1.88220429,0.18706552,-0.26282070,0.75246973,-1.21110318,0.00755472,-0.02786254,0.97018831,-0.77680004,0.03579162,-0.04192076,0.00000000,-0.00000000
1.71385693,1.52807312,-1.82998751,0.19371424,-0.25475715,0.77385903,-1.16674622,0.00743392,-0.02625843,1.00927851,-0.77743537,0.03647421,-0.04130117,0.00000000,-0.00000000
1.71985993,1.57919752,-1.78602780,0.20095541,-0.24761577,0.79658682,-1.12709367,0.00738639,-0.02465332,1.04915148,-0.78283967,0.03722325,-0.04074695,0.00000000,-0.00000000
1.72586293,1.63108888,-1.75089930,0.20857720,-0.24147956,0.81984342,-1.09262695,0.00740376,-0.02306933,1.08894499,-0.79300947,0.03801125,-0.04026972,0.00000000,-0.00000000
1.73186593,1.68232284,-1.72491475,0.21636636,-0.23640462,0.84285643,-1.06365806,0.00747771,-0.02152668,1.12780151,-0.80782679,0.03880950,-0.03987775,0.00000000,-0.00000000
1.73786893,1.73155333,-1.70811795,0.22411305,-0.23241800,0.86490942,-1.04032492,0.00760011,-0.02004338,1.16489067,-0.82705629,0.03958891,-0.03957563,0.00000000,-0.00000000
1.74387194,1.77754559,-1.70028470,0.23161582,-0.22951666,0.88535879,-1.02259225,0.00776310,-0.01863500,1.19943166,-0.85034617,0.04032083,-0.03936403,0.00000000,-0.00000000
1.74987494,1.81920592,-1.70093259,0.23868640,-0.22766743,0.90364820,-1.01025817,0.00795922,-0.01731451,1.23071469,-0.87723284,0.04097790,-0.03923958,0.00000000,-0.00000000
1.75587794,1.85560717,-1.70933915,0.24515436,-0.22680817,0.91932015,-1.00296607,0.00818141,-0.01609221,1.25812081,-0.90714965,0.04153489,-0.03919496,0.00000000,-0.00000000
1.76188094,1.88600889,-1.72456782,0.25087116,-0.22684981,0.93202432,-1.00022121,0.00842305,-0.01497578,1.28113902,-0.93943944,0.04196950,-0.03921902,0.00000000,-0.00000000
1.76788394,1.90987144,-1.74550111,0.25571376,-0.22767957,0.94152232,-1.00141173,0.00867798,-0.01397028,1.29938005,-0.97337085,0.04226305,-0.03929717,0.00000000,-0.00000000
1.77388694,1.92686345,-1.77087966,0.25958734,-0.22916485,0.94768880,-1.00583298,0.00894048,-0.01307836,1.31258601,-1.00815786,0.04240113,-0.03941185,0.00000000,-0.00000000
1.77988994,1.93686236,-1.79934594,0.26242727,-0.23115799,0.95050881,-1.01271454,0.00920527,-0.01230040,1.32063563,-1.04298204,0.04237405,-0.03954315,0.00000000,-0.00000000
1.78589295,1.93994792,-1.82949107,0.26419997,-0.23350140,0.95007162,-1.02124886,0.00946745,-0.01163477,1.32354455,-1.07701676,0.04217725,-0.03966952,0.00000000,-0.00000000
1.79189595,1.93638912,-1.85990297,0.26490295,-0.23603314,0.94656125,-1.03062048,0.00972252,-0.01107802,1.32146071,-1.10945243,0.04181143,-0.03976857,0.00000000,-0.00000000
1.79789895,1.92662502,-1.88921404,0.26456375,-0.23859249,0.94024417,-1.04003475,0.00996634,-0.01062522,1.31465508,-1.13952171,0.04128268,-0.03981794,0.00000000,-0.00000000
1.80390195,1.91124039,-1.91614655,0.26323799,-0.24102535,0.93145469,-1.04874496,0.01019516,-0.01027015,1.30350802,-1.16652385,0.04060226,-0.03979619,0.00000000,-0.00000000
1.80990495,1.89093731,-1.93955382,0.26100662,-0.24318938,0.92057872,-1.05607687,0.01040561,-0.01000562,1.28849190,-1.18984678,0.03978641,-0.03968362,0.00000000,-0.00000000
1.81590795,1.86650404,-1.95845571,0.25797242,-0.24495840,0.90803663,-1.06144976,0.01059476,-0.00982368,1.27015091,-1.20898624,0.03885585,-0.03946308,0.00000000,-0.00000000
1.82191096,1.83878250,-1.97206677,0.25425607,-0.24622611,0.89426593,-1.06439310,0.01076017,-0.00971590,1.24907890,-1.22356081,0.03783528,-0.03912069,0.00000000,-0.00000000
1.82791396,1.80863592,-1.97981616,0.24999182,-0.24690885,0.87970446,-1.06455833,0.01089997,-0.00967350,1.22589630,-1.23332231,0.03675271,-0.03864641,0.00000000,-0.00000000
1.83391696,1.77691795,-1.98135849,0.24532308,-0.24694742,0.86477493,-1.06172539,0.01101297,-0.00968761,1.20122725,-1.23816097,0.03563873,-0.03803447,0.00000000,-0.00000000
1.83991996,1.74444461,-1.97657528,0.24039809,-0.24630775,0.84987119,-1.05580382,0.01109874,-0.00974937,1.17567798,-1.23810519,0.03452568,-0.03728366,0.00000000,-0.00000000
1.84592296,1.71197004,-1.96556732,0.23536578,-0.24498064,0.83534687,-1.04682848,0.01115771,-0.00985007,1.14981728,-1.23331586,0.03344688,-0.03639740,0.00000000,-0.00000000
1.85192596,1.68016712,-1.94863837,0.23037214,-0.24298051,0.82150671,-1.03495048,0.01119133,-0.00998126,1.12415999,-1.22407571,0.03243580,-0.03538368,0.00000000,-0.00000000
1.85792896,1.64961322,-1.92627139,0.22555698,-0.24034327,0.80860075,-1.02042363,0.01120210,-0.01013483,1.09915411,-1.21077405,0.03152522,-0.03425481,0.00000000,-0.00000000
1.86393197,1.62078169,-1.89909863,0.22105148,-0.23712358,0.79682140,-1.00358745,0.01119368,-0.01030305,1.07517178,-1.19388799,0.03074652,-0.03302702,0.00000000,-0.00000000
1.86993497,1.59403867,-1.86786717,0.21697623,-0.23339160,0.78630341,-0.98484753,0.01117092,-0.01047869,1.05250450,-1.17396094,0.03012900,-0.03171996,0.00000000,-0.00000000
1.87593797,1.56964526,-1.83340195,0.21344004,-0.22922940,0.77712634,-0.96465435,0.01113989,-0.01065500,1.03136239,-1.15157948,0.02969919,-0.03035607,0.00000000,-0.00000000
1.88194097,1.54776416,-1.79656805,0.21053934,-0.22472743,0.76931928,-0.94348162,0.01110785,-0.01082580,1.01187717,-1.12735005,0.02948043,-0.02895995,0.00000000,-0.00000000
1.88794397,1.52847015,-1.75823407,0.20835809,-0.21998096,0.76286735,-0.92180527,0.01108318,-0.01098555,0.99410853,-1.10187612,0.02949236,-0.02755758,0.00000000,-0.00000000
1.89394697,1.51176346,-1.71923855,0.20696820,-0.21508694,0.75771950,-0.90008394,0.01107530,-0.01112938,0.97805304,-1.07573740,0.02975060,-0.02617572,0.00000000,-0.00000000
1.89994997,1.49758494,-1.68036055,0.20643022,-0.21014124,0.75379707,-0.87874193,0.01109453,-0.01125320,0.96365504,-1.04947157,0.03026658,-0.02484114,0.00000000,-0.00000000
1.90595298,1.48583205,-1.64229592,0.20679432,-0.20523640,0.75100254,-0.85815520,0.01115186,-0.01135374,0.95081861,-1.02355941,0.03104731,-0.02358012,0.00000000,-0.00000000
1.91195598,1.47637468,-1.60563965,0.20810126,-0.20046007,0.74922814,-0.83864099,0.01125883,-0.01142868,0.93941987,-0.99841381,0.03209542,-0.02241781,0.00000000,-0.00000000
1.91795898,1.46906978,-1.57087493,0.21038341,-0.19589392,0.74836370,-0.82045112,0.01142724,-0.01147671,0.92931885,-0.97437278,0.03340919,-0.02137786,0.00000000,-0.00000000
1.92396198,1.46377430,-1.53836872,0.21366559,-0.19161318,0.74830349,-0.80376913,0.01166888,-0.01149765,0.92037026,-0.95169644,0.03498266,-0.02048206,0.00000000,-0.00000000
1.92996498,1.46035558,-1.50837354,0.21796570,-0.18768665,0.74895182,-0.78871106,0.01199536,-0.01149249,0.91243263,-0.93056777,0.03680591,-0.01975002,0.00000000,-0.00000000
1.93596798,1.45869895,-1.48103460,0.22329511,-0.18417708,0.75022710,-0.77532942,0.01241772,-0.01146348,0.90537554,-0.91109673,0.03886529,-0.01919906,0.00000000,-0.00000000
1.94197099,1.45871238,-1.45640143,0.22965873,-0.18114181,0.75206439,-0.76361980,0.01294629,-0.01141417,0.89908450,-0.89332692,0.04114379,-0.01884410,0.00000000,-0.00000000
1.94797399,1.46032809,-1.43444284,0.23705482,-0.17863360,0.75441642,-0.75352970,0.01359035,-0.01134944,0.89346368,-0.87724447,0.04362147,-0.01869757,0.00000000,-0.00000000
