energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-2.91445723,1.83369821,-1.83365515,0.00001711,-0.00001711,0.77809840,-0.77807628,0.72828560,-0.72826631,0.66083446,-0.66082510,0.13259992,-0.13259577,0.17378706,-0.17378159,0.00817481,-0.00817456,0.06909162,-0.06908961
-2.90845423,1.75824027,-1.75819598,0.00001810,-0.00001810,0.73902001,-0.73899716,0.69345889,-0.69343909,0.62887125,-0.62886160,0.13061891,-0.13061458,0.17716529,-0.17715972,0.00780271,-0.00780245,0.06536062,-0.06535854
-2.90245123,1.68095162,-1.68090679,0.00001933,-0.00001933,0.69828700,-0.69826369,0.65716904,-0.65714897,0.59613038,-0.59612072,0.12871286,-0.12870842,0.18133087,-0.18132525,0.00741283,-0.00741258,0.06151708,-0.06151496
-2.89644822,1.60297041,-1.60292571,0.00002083,-0.00002083,0.65638218,-0.65635865,0.61984961,-0.61982951,0.56308760,-0.56307822,0.12696020,-0.12695569,0.18633422,-0.18632861,0.00700967,-0.00700942,0.05760818,-0.05760603
-2.89044522,1.52539352,-1.52534962,0.00002261,-0.00002261,0.61378157,-0.61375808,0.58192940,-0.58190950,0.53020980,-0.53020099,0.12543329,-0.12542877,0.19220488,-0.19219934,0.00659770,-0.00659745,0.05367974,-0.05367760
-2.88444222,1.44925514,-1.44921269,0.00002468,-0.00002469,0.57094553,-0.57092230,0.54382483,-0.54380532,0.49794647,-0.49793850,0.12419685,-0.12419238,0.19895001,-0.19894461,0.00618130,-0.00618105,0.04977542,-0.04977331
-2.87843922,1.37550831,-1.37546792,0.00002706,-0.00002706,0.52831053,-0.52828777,0.50593277,-0.50591387,0.46672198,-0.46671511,0.12330676,-0.12330241,0.20655369,-0.20654850,0.00576469,-0.00576445,0.04593595,-0.04593389
-2.87243622,1.30501000,-1.30497225,0.00002975,-0.00002975,0.48628213,-0.48626003,0.46862438,-0.46860625,0.43692899,-0.43692346,0.12280954,-0.12280536,0.21497739,-0.21497249,0.00535187,-0.00535164,0.04219856,-0.04219657
-2.86643322,1.23851039,-1.23847578,0.00003274,-0.00003275,0.44522897,-0.44520770,0.43223971,-0.43222251,0.40892301,-0.40891903,0.12274242,-0.12273847,0.22416150,-0.22415695,0.00494657,-0.00494636,0.03859650,-0.03859459
-2.86043022,1.17664670,-1.17661569,0.00003605,-0.00003606,0.40547820,-0.40545789,0.39708352,-0.39706737,0.38301852,-0.38301626,0.12313422,-0.12313056,0.23402815,-0.23402405,0.00455222,-0.00455202,0.03515875,-0.03515694
-2.85442721,1.11994185,-1.11991484,0.00003967,-0.00003967,0.36731220,-0.36729298,0.36342216,-0.36340717,0.35948650,-0.35948613,0.12400687,-0.12400355,0.24448536,-0.24448177,0.00417189,-0.00417170,0.03190985,-0.03190815
-2.84842421,1.06880785,-1.06878519,0.00004359,-0.00004360,0.33096670,-0.33094864,0.33148161,-0.33146786,0.33855368,-0.33855533,0.12537768,-0.12537476,0.25543227,-0.25542928,0.00380829,-0.00380811,0.02886992,-0.02886835
-2.84242121,1.02355386,-1.02353583,0.00004781,-0.00004782,0.29663021,-0.29661339,0.30144681,-0.30143435,0.32040321,-0.32040698,0.12726219,-0.12725973,0.26676562,-0.26676332,0.00346378,-0.00346362,0.02605479,-0.02605335
-2.83641821,0.98439829,-0.98438511,0.00005233,-0.00005234,0.26444473,-0.26442918,0.27346189,-0.27345076,0.30517693,-0.30518289,0.12967756,-0.12967560,0.27838704,-0.27838549,0.00314035,-0.00314020,0.02347625,-0.02347494
-2.83041521,0.95148449,-0.95147633,0.00005715,-0.00005716,0.23450752,-0.23449325,0.24763164,-0.24762185,0.29297888,-0.29298709,0.13264621,-0.13264481,0.29021099,-0.29021029,0.00283962,-0.00283949,0.02114242,-0.02114125
-2.82441221,0.92489913,-0.92489612,0.00006227,-0.00006228,0.20687387,-0.20686088,0.22402377,-0.22401530,0.28388003,-0.28389052,0.13619975,-0.13619895,0.30217308,-0.30217330,0.00256290,-0.00256279,0.01905824,-0.01905721
-2.81840920,0.90469218,-0.90469442,0.00006770,-0.00006771,0.18156062,-0.18154889,0.20267191,-0.20266474,0.27792382,-0.27793662,0.14038268,-0.14038253,0.31423820,-0.31423942,0.00231119,-0.00231109,0.01722592,-0.01722501
-2.81240620,0.89089758,-0.89090512,0.00007347,-0.00007348,0.15855027,-0.15853978,0.18357926,-0.18357336,0.27513222,-0.27514735,0.14525585,-0.14525640,0.32640816,-0.32641045,0.00208520,-0.00208512,0.01564547,-0.01564470
-2.80640320,0.88355320,-0.88356609,0.00007960,-0.00007961,0.13779551,-0.13778620,0.16672266,-0.16671797,0.27551205,-0.27552952,0.15089932,-0.15090061,0.33872832,-0.33873174,0.00188544,-0.00188537,0.01431528,-0.01431464
-2.80040020,0.88271897,-0.88273723,0.00008614,-0.00008615,0.11922391,-0.11921571,0.15205681,-0.15205327,0.27906104,-0.27908088,0.15741436,-0.15741643,0.35129272,-0.35129733,0.00171219,-0.00171214,0.01323258,-0.01323207
-2.79439720,0.88849195,-0.88851561,0.00009314,-0.00009316,0.10274264,-0.10273550,0.13951857,-0.13951613,0.28577330,-0.28579554,0.16492439,-0.16492728,0.36424734,-0.36425320,0.00156559,-0.00156555,0.01239388,-0.01239350
-2.78839420,0.90101726,-0.90104633,0.00010069,-0.00010070,0.08824316,-0.08823702,0.12903117,-0.12902975,0.29564386,-0.29566855,0.17357460,-0.17357833,0.37779100,-0.37779815,0.00144563,-0.00144561,0.01179539,-0.01179511
-2.78239120,0.92049386,-0.92052836,0.00010886,-0.00010887,0.07560554,-0.07560032,0.12050799,-0.12050753,0.30867179,-0.30869899,0.18353012,-0.18353472,0.39217361,-0.39218208,0.00135223,-0.00135222,0.01143323,-0.01143307
-2.77638819,0.94717449,-0.94721444,0.00011776,-0.00011777,0.06470248,-0.06469811,0.11385602,-0.11385646,0.32486174,-0.32489153,0.19497268,-0.19497816,0.40769159,-0.40770140,0.00128523,-0.00128524,0.01130368,-0.01130363
-2.77038519,0.98135926,-0.98140469,0.00012750,-0.00012752,0.05540287,-0.05539928,0.10897865,-0.10897992,0.34422356,-0.34425603,0.20809555,-0.20810192,0.42468030,-0.42469146,0.00124442,-0.00124444,0.01140321,-0.01140325
-2.76438219,1.02338276,-1.02343368,0.00013823,-0.00013824,0.04757485,-0.04757197,0.10577788,-0.10577991,0.36676988,-0.36680516,0.22309706,-0.22310430,0.44350357,-0.44351606,0.00122952,-0.00122956,0.01172843,-0.01172856
-2.75837919,1.07359481,-1.07365124,0.00015006,-0.00015007,0.04108838,-0.04108615,0.10415577,-0.10415851,0.39251175,-0.39254995,0.24017256,-0.24018067,0.46454046,-0.46455425,0.00124024,-0.00124029,0.01227594,-0.01227616
-2.75237619,1.13233554,-1.13239743,0.00016314,-0.00016315,0.03581720,-0.03581556,0.10401523,-0.10401863,0.42145217,-0.42149342,0.25950529,-0.25951421,0.48816970,-0.48818472,0.00127620,-0.00127627,0.01304208,-0.01304238
-2.74637319,1.19990550,-1.19997279,0.00017761,-0.00017763,0.03164038,-0.03163928,0.10526009,-0.10526410,0.45357815,-0.45362255,0.28125620,-0.28126589,0.51475211,-0.51476828,0.00133697,-0.00133704,0.01402258,-0.01402295
-2.74037019,1.27653239,-1.27660493,0.00019360,-0.00019361,0.02844334,-0.02844271,0.10779456,-0.10779913,0.48885122,-0.48889886,0.30555340,-0.30556377,0.54461193,-0.54462914,0.00142198,-0.00142208,0.01521217,-0.01521261
-2.73436718,1.36233566,-1.36241327,0.00021121,-0.00021123,0.02611840,-0.02611821,0.11152217,-0.11152724,0.52719738,-0.52724832,0.33248142,-0.33249237,0.57801754,-0.57803562,0.00153057,-0.00153067,0.01660414,-0.01660464
-2.72836418,1.45729116,-1.45737353,0.00023054,-0.00023056,0.02456506,-0.02456527,0.11634433,-0.11634983,0.56849666,-0.56855090,0.36207096,-0.36208236,0.61516253,-0.61518130,0.00166185,-0.00166197,0.01818988,-0.01819042
-2.72236118,1.56119760,-1.56128433,0.00025165,-0.00025167,0.02368993,-0.02369049,0.12215865,-0.12216454,0.61257334,-0.61263083,0.39428959,-0.39430130,0.65614811,-0.65616735,0.00181475,-0.00181488,0.01995847,-0.01995905
-2.71635818,1.67364703,-1.67373760,0.00027455,-0.00027456,0.02340641,-0.02340728,0.12885728,-0.12886348,0.65918734,-0.65924797,0.42903400,-0.42904583,0.70096760,-0.70098705,0.00198793,-0.00198808,0.02189631,-0.02189691
-2.71035518,1.79400143,-1.79409518,0.00029921,-0.00029922,0.02363423,-0.02363539,0.13632524,-0.13633168,0.70802767,-0.70809123,0.46612415,-0.46613591,0.74949407,-0.74951344,0.00217976,-0.00217991,0.02398683,-0.02398744
-2.70435218,1.92137719,-1.92147334,0.00032555,-0.00032557,0.02429898,-0.02430039,0.14443920,-0.14444579,0.75870850,-0.75877472,0.50530009,-0.50531156,0.80147180,-0.80149075,0.00238827,-0.00238844,0.02621032,-0.02621093
-2.69834917,2.05463925,-2.05473691,0.00035344,-0.00035345,0.02533148,-0.02533310,0.15306667,-0.15307331,0.81076861,-0.81083712,0.54622145,-0.54623240,0.85651235,-0.85653054,0.00261119,-0.00261136,0.02854393,-0.02854452
-2.69234617,2.19240603,-2.19250416,0.00038267,-0.00038268,0.02666727,-0.02666907,0.16206574,-0.16207234,0.86367450,-0.86374485,0.58847022,-0.58848039,0.91409572,-0.91411278,0.00284586,-0.00284604,0.03096173,-0.03096229
-2.68634317,2.33306587,-2.33316336,0.00041299,-0.00041300,0.02824616,-0.02824812,0.17128565,-0.17129209,0.91682755,-0.91689921,0.63155665,-0.63156580,0.97357694,-0.97359246,0.00308932,-0.00308950,0.03343506,-0.03343557
-2.68034017,2.47480534,-2.47490099,0.00044407,-0.00044408,0.03001188,-0.03001398,0.18056802,-0.18057418,0.96957521,-0.96964760,0.67492855,-0.67493643,1.03419806,-1.03421167,0.00333829,-0.00333847,0.03593296,-0.03593340
-2.67433717,2.61564875,-2.61574133,0.00047555,-0.00047556,0.03191185,-0.03191406,0.18974893,-0.18975469,1.02122616,-1.02129862,0.71798357,-0.71798991,1.09510557,-1.09511688,0.00358921,-0.00358939,0.03842280,-0.03842316
-2.66833417,2.75350810,-2.75359636,0.00050701,-0.00050702,0.03389708,-0.03389936,0.19866170,-0.19866695,1.07106881,-1.07114067,0.76008423,-0.76008882,1.15537261,-1.15538125,0.00383833,-0.00383851,0.04087104,-0.04087132
-2.66233117,2.88624153,-2.88632426,0.00053800,-0.00053801,0.03592221,-0.03592454,0.20714036,-0.20714497,1.11839271,-1.11846328,0.80057530,-0.80057793,1.21402533,-1.21403097,0.00408179,-0.00408196,0.04324414,-0.04324431
-2.65632816,3.01171840,-3.01179447,0.00056804,-0.00056804,0.03794565,-0.03794801,0.21502363,-0.21502749,1.16251193,-1.16258054,0.83880269,-0.83880320,1.27007257,-1.27007492,0.00431565,-0.00431581,0.04550952,-0.04550957
-2.65032516,3.12788813,-3.12795653,0.00059665,-0.00059665,0.03992985,-0.03993222,0.22215923,-0.22216224,1.20278943,-1.20285544,0.87413337,-0.87413161,1.32253763,-1.32253647,0.00453606,-0.00453622,0.04763658,-0.04763651
-2.64432216,3.23285015,-3.23291002,0.00062334,-0.00062334,0.04184155,-0.04184391,0.22840838,-0.22841047,1.23866130,-1.23872413,0.90597525,-0.90597114,1.37049088,-1.37048604,0.00473935,-0.00473949,0.04959779,-0.04959759
-2.63831916,3.32492164,-3.32497233,0.00064766,-0.00064766,0.04365217,-0.04365449,0.23365023,-0.23365132,1.26965983,-1.26971901,0.93379644,-0.93378993,1.41308189,-1.41307328,0.00492210,-0.00492222,0.05136963,-0.05136931
-2.63231616,3.40270026,-3.40274136,0.00066921,-0.00066921,0.04533804,-0.04534031,0.23778594,-0.23778599,1.29543425,-1.29548938,0.95714283,-0.95713394,1.44956974,-1.44955737,0.00508129,-0.00508140,0.05293356,-0.05293312
-2.62631316,3.46511883,-3.46515018,0.00068764,-0.00068763,0.04688074,-0.04688295,0.24074233,-0.24074133,1.31576806,-1.31581890,0.97565339,-0.97564220,1.47935013,-1.47933410,0.00521440,-0.00521449,0.05427675,-0.05427620
-2.62031016,3.51148945,-3.51151118,0.00070266,-0.00070265,0.04826724,-0.04826937,0.24247477,-0.24247274,1.33059229,-1.33063872,0.98907236,-0.98905898,1.50197813,-1.50195861,0.00531947,-0.00531954,0.05539277,-0.05539213
-2.61430715,3.54153513,-3.54154762,0.00071410,-0.00071408,0.04948998,-0.04949203,0.24296923,-0.24296620,1.33999390,-1.34003594,0.99725787,-0.99724249,1.51718554,-1.51716281,0.00539517,-0.00539522,0.05628197,-0.05628124
-2.60830415,3.55540718,-3.55541112,0.00072186,-0.00072185,0.05054683,-0.05054880,0.24224335,-0.24223939,1.34421883,-1.34425668,1.00018661,-1.00016946,1.52489214,-1.52486658,0.00544088,-0.00544092,0.05695168,-0.05695090
-2.60230115,3.55368793,-3.55368428,0.00072599,-0.00072597,0.05144090,-0.05144279,0.24034640,-0.24034160,1.34366980,-1.34370380,0.99795427,-0.99793562,1.52521028,-1.52518233,0.00545672,-0.00545674,0.05741621,-0.05741541
-2.59629815,3.53737821,-3.53736818,0.00072660,-0.00072658,0.05218022,-0.05218202,0.23735826,-0.23735275,1.33889866,-1.33892928,0.99077183,-0.99075201,1.51844258,-1.51841275,0.00544351,-0.00544351,0.05769657,-0.05769578
-2.59029515,3.50787050,-3.50785553,0.00072397,-0.00072395,0.05277724,-0.05277896,0.23338725,-0.23338118,1.33059375,-1.33062160,0.97895790,-0.97893725,1.50507292,-1.50504181,0.00540279,-0.00540278,0.05781993,-0.05781918
-2.58429215,3.46690871,-3.46689041,0.00071845,-0.00071843,0.05324827,-0.05324991,0.22856710,-0.22856063,1.31956283,-1.31958864,0.96292735,-0.96290623,1.48575112,-1.48571936,0.00533677,-0.00533675,0.05781893,-0.05781826
-2.57828914,3.41653629,-3.41651643,0.00071051,-0.00071049,0.05361276,-0.05361434,0.22305296,-0.22304626,1.30671213,-1.30673672,0.94317689,-0.94315570,1.46127190,-1.46124016,0.00524826,-0.00524822,0.05773076,-0.05773020
-2.57228614,3.35903502,-3.35901546,0.00070070,-0.00070068,0.05389259,-0.05389411,0.21701681,-0.21701008,1.29302250,-1.29304677,0.92026828,-0.92024740,1.43254912,-1.43251808,0.00514056,-0.00514051,0.05759605,-0.05759565
-2.56628314,3.29685661,-3.29683927,0.00068965,-0.00068963,0.05411117,-0.05411265,0.21064239,-0.21063581,1.27952334,-1.27954824,0.89480972,-0.89478953,1.40058624,-1.40055659,0.00501743,-0.00501737,0.05745768,-0.05745747
-2.56028014,3.23254996,-3.23253676,0.00067804,-0.00067802,0.05429264,-0.05429409,0.20411970,-0.20411347,1.26726535,-1.26729184,0.86743639,-0.86741727,1.36644436,-1.36641677,0.00488289,-0.00488283,0.05735946,-0.05735948
-2.55427714,3.16868656,-3.16867936,0.00066658,-0.00066656,0.05446104,-0.05446247,0.19763957,-0.19763388,1.25729277,-1.25732181,0.83879086,-0.83877315,1.33120894,-1.33118406,0.00474118,-0.00474112,0.05734479,-0.05734507
-2.54827414,3.10778664,-3.10778722,0.00065599,-0.00065598,0.05463947,-0.05464089,0.19138813,-0.19138315,1.25061608,-1.25064861,0.80950412,-0.80948813,1.29595655,-1.29593497,0.00459659,-0.00459653,0.05745527,-0.05745586
-2.54227114,3.05224833,-3.05225831,0.00064698,-0.00064698,0.05484938,-0.05485080,0.18554172,-0.18553761,1.24818567,-1.24822256,0.78017787,-0.78016389,1.26172267,-1.26170493,0.00445335,-0.00445330,0.05772943,-0.05773035
-2.53626813,3.00428195,-3.00430278,0.00064021,-0.00064021,0.05510986,-0.05511130,0.18026206,-0.18025896,1.25086716,-1.25090920,0.75136877,-0.75135703,1.22947183,-1.22945840,0.00431552,-0.00431548,0.05820140,-0.05820267
-2.53026513,2.96585121,-2.96588411,0.00063629,-0.00063629,0.05543707,-0.05543853,0.17569212,-0.17569016,1.25941886,-1.25946672,0.72357494,-0.72356564,1.20007086,-1.20006213,0.00418691,-0.00418688,0.05889981,-0.05890146
-2.52426213,2.93862253,-2.93866846,0.00063572,-0.00063573,0.05584376,-0.05584524,0.17195256,-0.17195183,1.27447168,-1.27452592,0.69722524,-0.69721853,1.17426606,-1.17426233,0.00407092,-0.00407091,0.05984676,-0.05984879
-2.51825913,2.92392381,-2.92398345,0.00063890,-0.00063892,0.05633885,-0.05634036,0.16913889,-0.16913946,1.29651190,-1.29657292,0.67267134,-0.67266733,1.15266490,-1.15266636,0.00397055,-0.00397055,0.06105698,-0.06105939
-2.51225613,2.92271310,-2.92278681,0.00064614,-0.00064616,0.05692723,-0.05692877,0.16731946,-0.16732137,1.32586707,-1.32593510,0.65018280,-0.65018153,1.13572256,-1.13572932,0.00388825,-0.00388827,0.06253718,-0.06253997
-2.50625313,2.93555774,-2.93564557,0.00065756,-0.00065759,0.05760952,-0.05761108,0.16653422,-0.16653746,1.36269506,-1.36277017,0.62994499,-0.62994645,1.12373366,-1.12374571,0.00382593,-0.00382597,0.06428563,-0.06428879
-2.50025013,2.96262411,-2.96272577,0.00067319,-0.00067323,0.05838207,-0.05838364,0.16679422,-0.16679878,1.40697681,-1.40705885,0.61205979,-0.61206394,1.11682907,-1.11684628,0.00378491,-0.00378497,0.06629195,-0.06629545
-2.49424712,3.00367784,-3.00379270,0.00069289,-0.00069293,0.05923700,-0.05923857,0.16808197,-0.16808779,1.45851256,-1.45860122,0.59654886,-0.59655559,1.11497773,-1.11499990,0.00376590,-0.00376598,0.06853714,-0.06854095
-2.48824412,3.05809424,-3.05822134,0.00071638,-0.00071642,0.06016236,-0.06016391,0.17035244,-0.17035944,1.51692209,-1.51701683,0.58335896,-0.58336814,1.11799331,-1.11802012,0.00376900,-0.00376910,0.07099392,-0.07099801
-2.48224112,3.12487848,-3.12501652,0.00074324,-0.00074328,0.06114240,-0.06114392,0.17353479,-0.17354286,1.58164875,-1.58174884,0.57236937,-0.57238081,1.12554516,-1.12557619,0.00379371,-0.00379383,0.07362722,-0.07363153
-2.47623812,3.20269488,-3.20284228,0.00077294,-0.00077298,0.06215794,-0.06215940,0.17753467,-0.17754367,1.65196769,-1.65207223,0.56340062,-0.56341410,1.13717321,-1.13720795,0.00383899,-0.00383913,0.07639499,-0.07639948
-2.47023512,3.28990453,-3.29005941,0.00080483,-0.00080488,0.06318680,-0.06318819,0.18223705,-0.18224684,1.72699811,-1.72710601,0.55622442,-0.55623969,1.15230614,-1.15234401,0.00390323,-0.00390339,0.07924921,-0.07925381
-2.46423212,3.38461019,-3.38477044,0.00083820,-0.00083825,0.06420437,-0.06420565,0.18750957,-0.18751996,1.80571954,-1.80582956,0.55057437,-0.55059115,1.17028229,-1.17032265,0.00398438,-0.00398455,0.08213708,-0.08214173
-2.45822911,3.48470749,-3.48487080,0.00087225,-0.00087230,0.06518417,-0.06518531,0.19320615,-0.19321696,1.88699198,-1.88710275,0.54615691,-0.54617490,1.19037247,-1.19041463,0.00407993,-0.00408012,0.08500243,-0.08500705
-2.45222611,3.58794094,-3.58810485,0.00090616,-0.00090621,0.06609856,-0.06609953,0.19917092,-0.19918195,1.96957961,-1.96968964,0.54266243,-0.54268132,1.21180407,-1.21184727,0.00418703,-0.00418723,0.08778719,-0.08779172
-2.44622311,3.69196356,-3.69212549,0.00093908,-0.00093914,0.06691944,-0.06692021,0.20524233,-0.20525337,2.05217760,-2.05228534,0.53977597,-0.53979543,1.23378556,-1.23382905,0.00430253,-0.00430274,0.09043299,-0.09043736
-2.44022011,3.79439817,-3.79455552,0.00097022,-0.00097027,0.06761897,-0.06761951,0.21125727,-0.21126812,2.13344142,-2.13354528,0.53718733,-0.53720704,1.25553080,-1.25557381,0.00442308,-0.00442329,0.09288279,-0.09288693
-2.43421711,3.89289907,-3.89304926,0.00099880,-0.00099885,0.06817035,-0.06817064,0.21705516,-0.21706561,2.21201800,-2.21211640,0.53460032,-0.53461997,1.27628222,-1.27632399,0.00454517,-0.00454538,0.09508245,-0.09508629
-2.42821411,3.98521204,-3.98535256,0.00102412,-0.00102416,0.06854856,-0.06854856,0.22248188,-0.22249175,2.28657775,-2.28666914,0.53174093,-0.53176020,1.29533231,-1.29537212,0.00466526,-0.00466547,0.09698224,-0.09698571
-2.42221111,4.06923098,-4.06935948,0.00104558,-0.00104562,0.06873101,-0.06873071,0.22739347,-0.22740257,2.35584662,-2.35592953,0.52836416,-0.52838276,1.31204271,-1.31207987,0.00477982,-0.00478003,0.09853817,-0.09854123
-2.41620810,4.14304964,-4.14316395,0.00106268,-0.00106272,0.06869823,-0.06869760,0.23165939,-0.23166756,2.41863705,-2.41871014,0.52425950,-0.52427716,1.32586035,-1.32589423,0.00488543,-0.00488562,0.09971324,-0.09971583
-2.41020510,4.20500671,-4.20510493,0.00107505,-0.00107508,0.06843436,-0.06843339,0.23516544,-0.23517253,2.47387700,-2.47393909,0.51925487,-0.51927134,1.33633023,-1.33636027,0.00497884,-0.00497902,0.10047827,-0.10048036
-2.40420210,4.25372305,-4.25380357,0.00108246,-0.00108249,0.06792767,-0.06792636,0.23781603,-0.23782192,2.52063586,-2.52068594,0.51321901,-0.51323409,1.34310453,-1.34313025,0.00505708,-0.00505724,0.10081269,-0.10081425
-2.39819910,4.28812997,-4.28819152,0.00108480,-0.00108483,0.06717085,-0.06716920,0.23953602,-0.23954062,2.55814649,-2.55818378,0.50606242,-0.50607594,1.34594787,-1.34596890,0.00511746,-0.00511760,0.10070481,-0.10070582
-2.39219610,4.30748782,-4.30752948,0.00108212,-0.00108214,0.06616125,-0.06615926,0.24027184,-0.24027507,2.58582256,-2.58584650,0.49773677,-0.49774857,1.34473881,-1.34475485,0.00515772,-0.00515783,0.10015200,-0.10015245
-2.38619310,4.31139459,-4.31141584,0.00107457,-0.00107458,0.06490091,-0.06489858,0.23999200,-0.23999383,2.60327065,-2.60328095,0.48823301,-0.48824299,1.33946757,-1.33947843,0.00517599,-0.00517607,0.09916043,-0.09916032
-2.38019010,4.29978455,-4.29978526,0.00106245,-0.00106245,0.06339654,-0.06339390,0.23868704,-0.23868745,2.61029668,-2.61029329,0.47757836,-0.47758646,1.33023057,-1.33023616,0.00517088,-0.00517093,0.09774463,-0.09774398
-2.37418709,4.27291738,-4.27289778,0.00104614,-0.00104614,0.06165931,-0.06165637,0.23636882,-0.23636782,2.60690652,-2.60688967,0.46583231,-0.46583849,1.31722199,-1.31722230,0.00514150,-0.00514152,0.09592675,-0.09592557
-2.36818409,4.23135854,-4.23131925,0.00102614,-0.00102613,0.05970454,-0.05970133,0.23306932,-0.23306696,2.59330089,-2.59327104,0.45308193,-0.45308620,1.30072301,-1.30071815,0.00508746,-0.00508746,0.09373567,-0.09373400
-2.36218109,4.17595220,-4.17589417,0.00100299,-0.00100298,0.05755128,-0.05754783,0.22883893,-0.22883526,2.56986473,-2.56982258,0.43943670,-0.43943908,1.28108950,-1.28107965,0.00500891,-0.00500887,0.09120590,-0.09120378
-2.35617809,4.10778790,-4.10771237,0.00097731,-0.00097730,0.05522183,-0.05521817,0.22374439,-0.22373950,2.53715171,-2.53709816,0.42502314,-0.42502370,1.25873864,-1.25872404,0.00490648,-0.00490640,0.08837645,-0.08837391
-2.35017509,4.02816269,-4.02807119,0.00094975,-0.00094974,0.05274111,-0.05273727,0.21786642,-0.21786042,2.49586439,-2.49580053,0.40997950,-0.40997834,1.23413533,-1.23411630,0.00478128,-0.00478117,0.08528957,-0.08528667
