energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up
2.98649325,2.87729737,0.45017792,1.93577671,0.02930499,0.34946945,0.51054380,0.06926357,0.21166869,0.24527699
2.99249625,2.98682745,0.48010707,2.01409572,0.03208586,0.36236156,0.53870641,0.07128563,0.21660489,0.24645837
2.99849925,3.09837639,0.51103060,2.09163513,0.03501435,0.37523743,0.56790940,0.07344428,0.22208926,0.24793556
3.00450225,3.21064398,0.54256422,2.16750768,0.03807104,0.38791691,0.59783495,0.07571653,0.22804009,0.24968535
3.01050525,3.32216357,0.57428384,2.24076887,0.04123208,0.40020657,0.62812793,0.07807370,0.23435216,0.25166458
3.01650825,3.43132931,0.60573264,2.31043558,0.04446929,0.41190425,0.65840131,0.08048167,0.24089859,0.25381128
3.02251126,3.53643009,0.63642984,2.37550706,0.04775058,0.42280397,0.68824299,0.08290143,0.24753373,0.25604672
3.02851426,3.63568921,0.66588060,2.43498793,0.05104038,0.43270114,0.71722359,0.08528981,0.25409683,0.25827826
3.03451726,3.72730847,0.69358715,2.48791235,0.05430042,0.44139785,0.74490527,0.08760036,0.26041651,0.26040271
3.04052026,3.80951545,0.71906063,2.53336850,0.05749057,0.44870799,0.77085130,0.08978447,0.26631585,0.26231036
3.04652326,3.88061230,0.74183330,2.57052278,0.06056985,0.45446217,0.79463605,0.09179261,0.27161783,0.26388917
3.05252626,3.93902433,0.76147085,2.59864261,0.06349756,0.45851216,0.81585525,0.09357567,0.27615106,0.26502920
3.05852926,3.98334667,0.77758421,2.61711736,0.06623450,0.46073486,0.83413606,0.09508631,0.27975541,0.26562689
3.06453227,4.01238742,0.78984052,2.62547653,0.06874416,0.46103550,0.84914682,0.09628040,0.28228745,0.26558913
3.07053527,4.02520526,0.79797287,2.62340451,0.07099387,0.45935024,0.86060597,0.09711837,0.28362526,0.26483690
3.07653827,4.02114046,0.80178820,2.61075149,0.07295592,0.45564784,0.86828991,0.09756644,0.28367271,0.26330830
3.08254127,3.99983767,0.80117334,2.58753990,0.07460845,0.44993061,0.87203946,0.09759771,0.28236268,0.26096088
3.08854427,3.96125963,0.79609856,2.55396633,0.07593612,0.44223442,0.87176461,0.09719312,0.27965930,0.25777312
3.09454727,3.90569110,0.78661876,2.51039850,0.07693062,0.43262793,0.86744741,0.09634204,0.27555909,0.25374508
3.10055028,3.83373283,0.77287196,2.45736760,0.07759081,0.42121100,0.85914273,0.09504273,0.27009085,0.24889818
3.10655328,3.74628552,0.75507531,2.39555589,0.07792258,0.40811234,0.84697688,0.09330243,0.26331447,0.24327410
3.11255628,3.64452453,0.73351865,2.32578023,0.07793844,0.39348646,0.83114409,0.09113718,0.25531852,0.23693292
3.11855928,3.52986616,0.70855584,2.24897181,0.07765683,0.37751009,0.81190093,0.08857140,0.24621704,0.22995058
3.12456228,3.40392694,0.68059440,2.16615302,0.07710116,0.36037804,0.78955880,0.08563709,0.23614537,0.22241584
3.13056528,3.26847754,0.65008355,2.07841206,0.07629865,0.34229875,0.76447494,0.08237296,0.22525545,0.21442686
3.13656828,3.12539313,0.61750148,1.98687641,0.07527913,0.32348961,0.73704219,0.07882320,0.21371073,0.20608752
3.14257129,2.97660238,0.58334213,1.89268604,0.07407368,0.30417218,0.70767797,0.07503625,0.20168089,0.19750386
3.14857429,2.82403696,0.54810206,1.79696737,0.07271332,0.28456747,0.67681292,0.07106336,0.18933666,0.18878056
3.15457729,2.66958381,0.51226799,1.70080894,0.07122784,0.26489140,0.64487982,0.06695721,0.17684495,0.18001781
3.16058029,2.51504174,0.47630537,1.60523974,0.06964475,0.24535066,0.61230300,0.06277054,0.16436436,0.17130863
3.16658329,2.36208421,0.44064839,1.51121083,0.06798844,0.22613887,0.57948899,0.05855479,0.15204147,0.16273674
3.17258629,2.21222926,0.40569180,1.41958093,0.06627963,0.20743347,0.54681846,0.05435898,0.14000769,0.15437514
3.17858929,2.06681771,0.37178464,1.33110632,0.06453507,0.18939305,0.51464007,0.05022868,0.12837710,0.14628530
3.18459230,1.92699974,0.33922610,1.24643517,0.06276760,0.17215546,0.48326606,0.04620523,0.11724501,0.13851711
3.19059530,1.79373015,0.30826349,1.16610635,0.06098643,0.15583658,0.45296997,0.04232513,0.10668738,0.13110942
3.19659830,1.66777151,0.27909209,1.09055236,0.05919769,0.14052976,0.42398628,0.03861971,0.09676102,0.12409123
3.20260130,1.54970464,0.25185701,1.02010589,0.05740524,0.12630591,0.39651192,0.03511501,0.08750447,0.11748331
3.20860430,1.43994523,0.22665642,0.95500956,0.05561152,0.11321423,0.37070931,0.03183182,0.07893940,0.11130022
3.21460730,1.33876509,0.20354625,0.89542789,0.05381864,0.10128336,0.34671085,0.02878599,0.07107255,0.10555253
3.22061031,1.24631684,0.18254576,0.84146090,0.05202936,0.09052308,0.32462422,0.02598883,0.06389789,0.10024919
3.22661331,1.16266018,0.16364369,0.79315839,0.05024813,0.08092624,0.30453830,0.02344767,0.05739898,0.09539982
3.23261631,1.08778845,0.14680476,0.75053417,0.04848190,0.07247096,0.28652930,0.02116646,0.05155142,0.09101679
3.23861931,1.02165396,0.13197612,0.71357951,0.04674090,0.06512297,0.27066651,0.01914648,0.04632513,0.08711712
3.24462231,0.96419100,0.11909338,0.68227523,0.04503911,0.05883792,0.25701758,0.01738697,0.04168660,0.08372387
3.25062531,0.91533536,0.10808622,0.65660189,0.04339453,0.05356371,0.24565280,0.01588578,0.03760075,0.08086713
3.25662831,0.87503981,0.09888309,0.63654771,0.04182924,0.04924263,0.23664828,0.01463998,0.03403260,0.07858450
3.26263132,0.84328489,0.09141509,0.62211408,0.04036907,0.04581334,0.23008765,0.01364631,0.03094856,0.07692099
3.26863432,0.82008491,0.08561888,0.61331855,0.03904320,0.04321265,0.22606239,0.01290156,0.02831735,0.07592839
3.27463732,0.80548904,0.08143845,0.61019529,0.03788338,0.04137704,0.22467055,0.01240284,0.02611066,0.07566408
3.28064032,0.79957787,0.07882603,0.61279314,0.03692307,0.04024390,0.22601409,0.01214771,0.02430338,0.07618942
3.28664332,0.80245562,0.07774190,0.62117160,0.03619636,0.03975251,0.23019463,0.01213415,0.02287365,0.07756762
3.29264632,0.81423874,0.07815340,0.63539477,0.03573679,0.03984483,0.23730819,0.01236043,0.02180258,0.07986128
3.29864932,0.83504135,0.08003314,0.65552377,0.03557617,0.04046599,0.24743868,0.01282490,0.02107385,0.08312965
3.30465233,0.86495837,0.08335663,0.68160777,0.03574329,0.04156462,0.26065082,0.01352561,0.02067308,0.08742575
3.31065533,0.90404698,0.08809934,0.71367408,0.03626276,0.04309293,0.27698248,0.01445992,0.02058721,0.09279328
3.31665833,0.95230721,0.09423361,0.75171754,0.03715383,0.04500671,0.29643691,0.01562403,0.02080375,0.09926373
3.32266133,1.00966259,0.10172527,0.79568956,0.03842944,0.04726516,0.31897527,0.01701245,0.02131006,0.10685350
3.32866433,1.07594147,0.11053041,0.84548731,0.04009532,0.04983059,0.34450972,0.01861757,0.02209274,0.11556136
3.33466733,1.15085995,0.12059226,0.90094314,0.04214934,0.05266804,0.37289748,0.02042918,0.02313697,0.12536620
3.34067034,1.23400713,0.13183857,0.96181499,0.04458100,0.05574492,0.40393624,0.02243407,0.02442613,0.13622535
3.34667334,1.32483353,0.14417939,1.02777800,0.04737125,0.05903045,0.43736132,0.02461573,0.02594136,0.14807340
3.35267634,1.42264329,0.15750555,1.09841775,0.05049242,0.06249528,0.47284465,0.02695419,0.02766145,0.16082170
3.35867934,1.52659093,0.17168794,1.17322591,0.05390846,0.06611092,0.50999612,0.02942593,0.02956279,0.17435864
3.36468234,1.63568308,0.18657758,1.25159832,0.05757544,0.06984938,0.54836720,0.03200403,0.03161950,0.18855059
3.37068534,1.74878582,0.20200664,1.33283643,0.06144224,0.07368274,0.58745703,0.03465837,0.03380371,0.20324379
3.37668834,1.86463771,0.21779039,1.41615212,0.06545148,0.07758288,0.62672096,0.03735611,0.03608604,0.21826692
3.38269135,1.98186874,0.23373003,1.50067638,0.06954066,0.08152122,0.66558136,0.04006225,0.03843615,0.23343445
3.38869435,2.09902500,0.24961642,1.58547205,0.07364347,0.08546870,0.70344051,0.04274033,0.04082342,0.24855070
3.39469735,2.21459869,0.26523456,1.66955056,0.07769125,0.08939580,0.73969516,0.04535335,0.04321775,0.26341451
3.40070035,2.32706284,0.28036868,1.75189247,0.08161456,0.09327273,0.77375236,0.04786467,0.04559038,0.27782424
3.40670335,2.43490981,0.29480786,1.83147151,0.08534480,0.09706979,0.80504602,0.05023903,0.04791470,0.29158324
3.41270635,2.53669245,0.30835185,1.90728157,0.08881588,0.10075781,0.83305356,0.05244362,0.05016712,0.30450525
3.41870935,2.63106646,0.32081701,1.97836559,0.09196586,0.10430883,0.85731205,0.05444911,0.05232781,0.31641986
3.42471236,2.71683247,0.33204208,2.04384561,0.09473845,0.10769672,0.87743318,0.05623060,0.05438141,0.32717757
3.43071536,2.79297612,0.34189347,2.10295266,0.09708448,0.11089799,0.89311637,0.05776851,0.05631756,0.33665444
3.43671836,2.85870445,0.35027000,2.15505531,0.09896313,0.11389258,0.90415955,0.05904934,0.05813128,0.34475602
3.44272136,2.91347693,0.35710676,2.19968538,0.10034294,0.11666460,0.91046705,0.06006619,0.05982323,0.35142041
3.44872436,2.95702951,0.36237797,2.23655975,0.10120258,0.11920306,0.91205419,0.06081917,0.06139968,0.35662036
3.45472736,2.98939046,0.36609857,2.26559676,0.10153137,0.12150237,0.90904836,0.06131548,0.06287230,0.36036428
3.46073037,3.01088681,0.36832468,2.28692643,0.10132943,0.12356276,0.90168648,0.06156937,0.06425782,0.36269602
3.46673337,3.02214077,0.36915264,2.30089334,0.10060755,0.12539044,0.89030887,0.06160175,0.06557734,0.36369353
3.47273637,3.02405582,0.36871670,2.30805192,0.09938681,0.12699752,0.87534963,0.06143962,0.06685559,0.36346637
3.47873937,3.01779250,0.36718550,2.30915363,0.09769783,0.12840163,0.85732399,0.06111528,0.06812000,0.36215207
3.48474237,3.00473466,0.36475742,2.30512645,0.09557978,0.12962531,0.83681307,0.06066536,0.06939963,0.35991166
3.49074537,2.98644704,0.36165478,2.29704704,0.09307924,0.13069514,0.81444640,0.06012959,0.07072410,0.35692430
3.49674837,2.96462576,0.35811745,2.28610638,0.09024879,0.13164060,0.79088317,0.05954961,0.07212248,0.35338143
3.50275138,2.94104343,0.35439575,2.27357034,0.08714556,0.13249279,0.76679256,0.05896756,0.07362215,0.34948049
3.50875438,2.91749096,0.35074312,2.26073650,0.08382965,0.13328298,0.74283409,0.05842472,0.07524792,0.34541858
3.51475738,2.89571843,0.34740877,2.24888903,0.08036264,0.13404117,0.71963854,0.05796015,0.07702108,0.34138630
3.52076038,2.87737733,0.34463054,2.23925347,0.07680612,0.13479459,0.69779018,0.05760942,0.07895881,0.33756192
3.52676338,2.86396646,0.34262832,2.23295344,0.07322027,0.13556641,0.67781088,0.05740342,0.08107366,0.33410624
3.53276638,2.85678383,0.34159816,2.23097107,0.06966274,0.13637450,0.66014656,0.05736743,0.08337332,0.33115830
3.53876938,2.85688635,0.34170735,2.23411295,0.06618757,0.13723049,0.64515654,0.05752030,0.08586061,0.32883211
3.54477239,2.86505917,0.34309058,2.24298314,0.06284446,0.13813920,0.63310590,0.05787395,0.08853363,0.32721447
3.55077539,2.88179556,0.34584723,2.25796435,0.05967816,0.13909827,0.62416121,0.05843304,0.09138616,0.32636410
3.55677839,2.90728834,0.35003995,2.27920832,0.05672816,0.14009822,0.61838957,0.05919503,0.09440817,0.32631195
3.56278139,2.94143285,0.35569444,2.30663552,0.05402852,0.14112287,0.61576100,0.06015043,0.09758643,0.32706272
3.56878439,2.98384117,0.36280031,2.33994429,0.05160794,0.14215007,0.61615386,0.06128329,0.10090525,0.32859746
3.57478739,3.03386666,0.37131301,2.37862882,0.04948988,0.14315267,0.61936318,0.06257203,0.10434706,0.33087711
3.58079040,3.09063758,0.38115665,2.42200505,0.04769290,0.14409986,0.62511131,0.06399037,0.10789314,0.33384677
3.58679340,3.15309780,0.39222740,2.46924301,0.04623094,0.14495846,0.63306067,0.06550846,0.11152408,0.33744044
3.59279640,3.22005277,0.40439746,2.51940413,0.04511364,0.14569451,0.64282775,0.06709415,0.11522021,0.34158594
3.59879940,3.29021817,0.41751925,2.57148138,0.04434665,0.14627471,0.65399809,0.06871419,0.11896185,0.34620984
3.60480240,3.36226918,0.43142963,2.62444045,0.04393187,0.14666782,0.66614138,0.07033557,0.12272935,0.35124191
3.61080540,3.43488775,0.44595398,2.67725975,0.04386756,0.14684597,0.67882627,0.07192672,0.12650307,0.35661902
3.61680840,3.50680591,0.46091011,2.72896742,0.04414840,0.14678567,0.69163425,0.07345852,0.13026310,0.36228821
3.62281141,3.57684321,0.47611156,2.77867365,0.04476543,0.14646867,0.70417209,0.07490528,0.13398901,0.36820864
3.62881441,3.64393679,0.49137066,2.82559675,0.04570590,0.14588244,0.71608243,0.07624537,0.13765941,0.37435249
3.63481741,3.70716317,0.50650086,2.86908219,0.04695305,0.14502045,0.72705222,0.07746169,0.14125161,0.38070459
3.64082041,3.76575113,0.52131877,2.90861377,0.04848590,0.14388218,0.73681874,0.07854190,0.14474127,0.38726089
3.64682341,3.81908589,0.53564560,2.94381700,0.05027906,0.14247277,0.74517313,0.07947830,0.14810213,0.39402589
3.65282641,3.86670499,0.54930836,2.97445492,0.05230252,0.14080262,0.75196146,0.08026759,0.15130594,0.40100907
3.65882941,3.90828698,0.56214074,3.00041714,0.05452169,0.13888669,0.75708348,0.08091035,0.15432252,0.40822072
3.66483242,3.94363420,0.57398396,3.02170324,0.05689742,0.13674378,0.76048937,0.08141040,0.15712001,0.41566732
3.67083542,3.97265144,0.58468748,3.03840193,0.05938636,0.13439569,0.76217466,0.08177395,0.15966533,0.42334681
3.67683842,3.99532221,0.59410996,3.05066758,0.06194145,0.13186643,0.76217391,0.08200882,0.16192487,0.43124411
3.68284142,4.01168447,0.60212028,3.05869577,0.06451260,0.12918143,0.76055358,0.08212352,0.16386529,0.43932716
3.68884442,4.02180777,0.60859890,3.06269957,0.06704771,0.12636689,0.75740442,0.08212647,0.16545450,0.44754383
3.69484742,4.02577322,0.61343944,3.06288805,0.06949375,0.12344915,0.75283402,0.08202526,0.16666269,0.45581988
3.70085043,4.02365761,0.61655052,3.05944821,0.07179813,0.12045426,0.74695980,0.08182608,0.16746342,0.46405819
3.70685343,4.01552275,0.61785787,3.05253153,0.07391015,0.11740768,0.73990281,0.08153330,0.16783468,0.47213942
3.71285643,4.00141041,0.61730644,3.04224554,0.07578255,0.11433403,0.73178274,0.08114929,0.16775984,0.47992405
3.71885943,3.98134289,0.61486267,3.02865092,0.07737301,0.11125704,0.72271407,0.08067435,0.16722851,0.48725579
3.72486243,3.95532910,0.61051651,3.01176367,0.07864574,0.10819952,0.71280370,0.08010693,0.16623717,0.49396626
3.73086543,3.92337512,0.60428330,2.99156223,0.07957276,0.10518342,0.70214981,0.07944392,0.16478961,0.49988066
3.73686843,3.88549837,0.59620510,2.96799851,0.08013519,0.10222990,0.69084206,0.07868122,0.16289714,0.50482413
3.74287144,3.84174402,0.58635163,2.94101177,0.08032412,0.09935939,0.67896265,0.07781422,0.16057849,0.50862865
3.74887444,3.79220215,0.57482043,2.91054433,0.08014129,0.09659166,0.66658838,0.07683855,0.15785954,0.51113983
3.75487744,3.73702415,0.56173630,2.87655762,0.07959939,0.09394574,0.65379295,0.07575066,0.15477273,0.51222355
3.76088044,3.67643698,0.54724992,2.83904741,0.07872198,0.09143987,0.64064967,0.07454845,0.15135630,0.51177184
3.76688344,3.61075390,0.53153563,2.79805696,0.07754306,0.08909126,0.62723390,0.07323183,0.14765329,0.50970777
3.77288644,3.54038069,0.51478840,2.75368711,0.07610624,0.08691582,0.61362511,0.07180312,0.14371046,0.50598919
3.77888944,3.46581660,0.49721995,2.70610260,0.07446356,0.08492781,0.59990835,0.07026731,0.13957707,0.50061092
3.78489245,3.38764956,0.47905427,2.65553400,0.07267401,0.08313935,0.58617490,0.06863218,0.13530354,0.49360541
3.79089545,3.30654576,0.46052260,2.60227514,0.07080171,0.08155993,0.57252193,0.06690823,0.13094022,0.48504188
3.79689845,3.22323386,0.44185794,2.54667625,0.06891398,0.08019589,0.55905127,0.06510841,0.12653609,0.47502379
3.80290145,3.13848465,0.42328947,2.48913305,0.06707913,0.07904991,0.54586726,0.06324778,0.12213756,0.46368497
3.80890445,3.05308699,0.40503694,2.43007266,0.06536428,0.07812049,0.53307374,0.06134297,0.11778742,0.45118459
3.81490745,2.96782162,0.38730523,2.36993718,0.06383314,0.07740158,0.52077049,0.05941155,0.11352392,0.43770112
3.82091046,2.88343400,0.37027945,2.30916594,0.06254383,0.07688231,0.50904915,0.05747137,0.10938001,0.42342571
3.82691346,2.80060778,0.35412054,2.24817768,0.06154693,0.07654682,0.49798910,0.05553985,0.10538287,0.40855530
3.83291646,2.71994059,0.33896184,2.18735373,0.06088372,0.07637433,0.48765344,0.05363336,0.10155352,0.39328572
3.83891946,2.64192329,0.32490642,2.12702330,0.06058471,0.07633935,0.47808532,0.05176653,0.09790685,0.37780529
3.84492246,2.56692420,0.31202570,2.06745191,0.06066852,0.07641212,0.46930506,0.04995181,0.09445173,0.36228902
3.85092546,2.49517907,0.30035904,2.00883355,0.06114123,0.07655922,0.46130814,0.04819902,0.09119143,0.34689371
3.85692846,2.42678766,0.28991462,1.95128735,0.06199608,0.07674443,0.45406433,0.04651516,0.08812423,0.33175426
3.86293147,2.36171715,0.28067144,1.89485876,0.06321367,0.07692969,0.44751809,0.04490427,0.08524425,0.31698116
3.86893447,2.29981233,0.27258239,1.83952549,0.06476265,0.07707624,0.44159024,0.04336755,0.08254240,0.30265929
3.87493747,2.24081227,0.26557837,1.78520765,0.06660084,0.07714580,0.43618104,0.04190353,0.08000752,0.28884796
3.88094047,2.18437253,0.25957313,1.73178172,0.06867672,0.07710190,0.43117446,0.04050846,0.07762752,0.27558218
3.88694347,2.13009205,0.25446882,1.67909749,0.07093141,0.07691107,0.42644354,0.03917676,0.07539063,0.26287496
3.89294647,2.07754316,0.25016189,1.62699705,0.07330085,0.07654410,0.42185663,0.03790160,0.07328662,0.25072046
3.89894947,2.02630344,0.24654916,1.57533467,0.07571826,0.07597710,0.41728423,0.03667548,0.07130795,0.23909777
3.90495248,1.97598756,0.24353380,1.52399650,0.07811673,0.07519246,0.41260613,0.03549086,0.06945079,0.22797510
3.91095548,1.92627768,0.24103090,1.47291896,0.08043182,0.07417963,0.40771844,0.03434082,0.06771592,0.21731411
3.91695848,1.87695069,0.23897251,1.42210467,0.08260410,0.07293559,0.40254026,0.03321956,0.06610943,0.20707415
3.92296148,1.82790096,0.23731178,1.37163510,0.08458148,0.07146515,0.39701953,0.03212294,0.06464316,0.19721627
3.92896448,1.77915723,0.23602611,1.32167904,0.08632125,0.06978100,0.39113793,0.03104885,0.06333487,0.18770661
3.93496748,1.73089301,0.23511916,1.27249651,0.08779174,0.06790343,0.38491434,0.02999750,0.06220823,0.17851933
3.94097049,1.68342958,0.23462150,1.22443770,0.08897346,0.06585985,0.37840687,0.02897155,0.06129237,0.16963875
3.94697349,1.63723151,0.23459008,1.17793688,0.08985972,0.06368414,0.37171318,0.02797611,0.06062135,0.16106068
3.95297649,1.59289494,0.23510632,1.13350168,0.09045674,0.06141568,0.36496923,0.02701866,0.06023320,0.15279311
3.95897949,1.55112883,0.23627306,1.09169798,0.09078306,0.05909838,0.35834624,0.02610879,0.06016882,0.14485609
3.96498249,1.51273044,0.23821038,1.05313123,0.09086845,0.05677948,0.35204630,0.02525783,0.06047074,0.13728093
3.97098549,1.47855573,0.24105062,1.01842510,0.09075234,0.05450834,0.34629656,0.02447847,0.06118161,0.13010894
3.97698849,1.44948654,0.24493272,0.98819833,0.09048173,0.05233527,0.34134243,0.02378420,0.06234277,0.12338966
3.98299150,1.42639563,0.24999624,0.96304094,0.09010884,0.05031024,0.33744006,0.02318883,0.06399268,0.11717887
3.98899450,1.41011162,0.25637526,0.94349099,0.08968844,0.04848183,0.33484842,0.02270591,0.06616546,0.11153640
3.99499750,1.40138523,0.26419255,0.93001275,0.08927522,0.04689615,0.33382135,0.02234822,0.06888957,0.10652391
4.00100050,1.40085842,0.27355421,0.92297759,0.08892111,0.04559597,0.33459989,0.02212725,0.07218657,0.10220275
4.00700350,1.40903790,0.28454506,0.92264807,0.08867283,0.04461992,0.33740526,0.02205282,0.07607019,0.09863206
4.01300650,1.42627403,0.29722499,0.92916633,0.08856971,0.04400190,0.34243262,0.02213264,0.08054561,0.09586703
4.01900950,1.45274606,0.31162637,0.94254686,0.08864204,0.04377061,0.34984588,0.02237211,0.08560903,0.09395746
4.02501251,1.48845408,0.32775267,0.96267416,0.08890978,0.04394920,0.35977373,0.02277412,0.09124755,0.09294669
4.03101551,1.53321789,0.34557817,0.98930515,0.08938196,0.04455506,0.37230664,0.02333894,0.09743933,0.09287069
4.03701851,1.58668254,0.36504879,1.02207602,0.09005666,0.04559973,0.38749519,0.02406426,0.10415393,0.09375747
4.04302151,1.64832979,0.38608383,1.06051320,0.09092151,0.04708881,0.40534920,0.02494525,0.11135296,0.09562667
4.04902451,1.71749470,0.40857846,1.10404757,0.09195483,0.04902196,0.42583783,0.02597471,0.11899085,0.09848921
4.05502751,1.79338611,0.43240668,1.15203119,0.09312726,0.05139292,0.44889019,0.02714325,0.12701566,0.10234711
4.06103052,1.87510972,0.45742444,1.20375553,0.09440369,0.05418949,0.47439637,0.02843956,0.13536997,0.10719315
4.06703352,1.96169224,0.48347277,1.25847031,0.09574558,0.05739352,0.50220871,0.02985061,0.14399172,0.11301059
4.07303652,2.05210538,0.51038056,1.31540186,0.09711333,0.06098087,0.53214299,0.03136189,0.15281494,0.11977272
4.07903952,2.14528829,0.53796685,1.37377023,0.09846875,0.06492132,0.56397960,0.03295762,0.16177029,0.12744231
4.08504252,2.24016758,0.56604245,1.43280426,0.09977729,0.06917851,0.59746447,0.03462099,0.17078556,0.13597098
4.09104552,2.33567397,0.59441091,1.49175407,0.10101013,0.07370989,0.63230994,0.03633424,0.17978586,0.14529848
4.09704852,2.43075530,0.62286877,1.54990071,0.10214580,0.07846669,0.66819558,0.03807884,0.18869376,0.15535202
4.10305153,2.52438587,0.65120527,1.60656291,0.10317135,0.08339401,0.70476917,0.03983560,0.19742928,0.16604560
4.10905453,2.61557231,0.67920171,1.66110094,0.10408310,0.08843107,0.74164808,0.04158470,0.20590990,0.17727970
4.11505753,2.70335680,0.70663066,1.71291829,0.10488666,0.09351156,0.77842136,0.04330582,0.21405054,0.18894106
4.12106053,2.78681826,0.73325539,1.76146151,0.10559652,0.09856430,0.81465277,0.04497822,0.22176377,0.20090308
4.12706353,2.86507286,0.75882974,1.80621896,0.10623507,0.10351408,0.84988505,0.04658087,0.22896009,0.21302658
4.13306653,2.93727471,0.78309880,1.84671940,0.10683107,0.10828278,0.88364558,0.04809263,0.23554869,0.22516119
4.13906953,3.00261794,0.80580057,1.88253094,0.10741785,0.11279077,0.91545370,0.04949246,0.24143843,0.23714740
4.14507254,3.06034094,0.82666879,1.91326127,0.10803113,0.11695855,0.94482942,0.05075975,0.24653925,0.24881918
4.15107554,3.10973354,0.84543708,1.93855949,0.10870665,0.12070859,0.97130373,0.05187468,0.25076398,0.26000723
4.15707854,3.15014724,0.86184420,1.95811998,0.10947784,0.12396731,0.99442997,0.05281864,0.25403048,0.27054272
4.16308154,3.18100868,0.87564048,1.97168827,0.11037351,0.12666718,1.01379613,0.05357471,0.25626411,0.28026146
4.16908454,3.20183555,0.88659502,1.97906888,0.11141568,0.12874876,1.02903732,0.05412819,0.25740028,0.28900831
4.17508754,3.21225452,0.89450338,1.98013450,0.11261786,0.13016269,1.03984809,0.05446714,0.25738719,0.29664158
4.18109055,3.21201975,0.89919536,1.97483599,0.11398362,0.13087142,1.04599382,0.05458282,0.25618834,0.30303738
4.18709355,3.20103081,0.90054239,1.96321229,0.11550566,0.13085071,1.04732054,0.05447021,0.25378487,0.30809354
4.19309655,3.17934855,0.89846411,1.94539940,0.11716545,0.13009068,1.04376269,0.05412833,0.25017742,0.31173307
4.19909955,3.14720741,0.89293365,1.92163734,0.11893339,0.12859646,1.03534818,0.05356052,0.24538750,0.31390682
4.20510255,3.10502296,0.88398135,1.89227431,0.12076947,0.12638834,1.02220045,0.05277457,0.23945817,0.31459532
4.21110555,3.05339349,0.87169651,1.85776727,0.12262457,0.12350139,1.00453715,0.05178264,0.23245393,0.31380963
4.21710855,2.99309504,0.85622715,1.81867823,0.12444208,0.11998457,0.98266554,0.05060111,0.22445991,0.31159123
4.22311156,2.92506936,0.83777753,1.77566616,0.12615998,0.11589937,0.95697455,0.04925023,0.21558024,0.30801082
4.22911456,2.85040497,0.81660374,1.72947431,0.12771327,0.11131802,0.92792388,0.04775356,0.20593568,0.30316621
4.23511756,2.77031195,0.79300736,1.68091329,0.12903642,0.10632133,0.89603056,0.04613738,0.19566072,0.29717931
4.24112056,2.68609111,0.76732758,1.63084042,0.13006606,0.10099632,0.86185351,0.04442988,0.18490007,0.29019244
4.24712356,2.59909910,0.73993209,1.58013627,0.13074354,0.09543371,0.82597684,0.04266039,0.17380491,0.28236404
4.25312656,2.51071088,0.71120727,1.52967922,0.13101732,0.08972533,0.78899262,0.04085846,0.16252894,0.27386405
4.25912956,2.42228127,0.68154808,1.48031941,0.13084511,0.08396161,0.75148384,0.03905301,0.15122446,0.26486914
4.26513257,2.33510735,0.65134806,1.43285315,0.13019567,0.07822935,0.71400831,0.03727148,0.14003865,0.25555796
4.27113557,2.25039353,0.62098996,1.38799912,0.12905013,0.07260957,0.67708421,0.03553912,0.12911022,0.24610668
4.27713857,2.16922077,0.59083738,1.34637738,0.12740288,0.06717588,0.64117781,0.03387828,0.11856648,0.23668482
4.28314157,2.09252134,0.56122759,1.30849237,0.12526185,0.06199311,0.60669376,0.03230794,0.10852104,0.22745173
4.28914457,2.02106016,0.53246595,1.27472046,0.12264840,0.05711641,0.57396832,0.03084337,0.09907212,0.21855361
4.29514757,1.95542333,0.50482188,1.24530273,0.11959660,0.05259068,0.54326570,0.02949589,0.09030154,0.21012122
4.30115058,1.89601427,0.47852660,1.22034325,0.11615208,0.04845055,0.51477727,0.02827289,0.08227433,0.20226835
4.30715358,1.84305709,0.45377237,1.19981270,0.11237052,0.04472052,0.48862384,0.02717793,0.07503895,0.19509091
4.31315658,1.79660705,0.43071334,1.18355715,0.10831574,0.04141559,0.46486040,0.02621107,0.06862799,0.18866664
4.31915958,1.75656693,0.40946762,1.17131137,0.10405766,0.03854206,0.44348315,0.02536928,0.06305941,0.18305547
4.32516258,1.72270850,0.39012051,1.16271597,0.09967000,0.03609850,0.42443819,0.02464692,0.05833795,0.17830027
4.33116558,1.69469760,0.37272840,1.15733733,0.09522803,0.03407689,0.40763151,0.02403635,0.05445688,0.17442795
4.33716858,1.67212150,0.35732327,1.15468935,0.09080630,0.03246381,0.39293962,0.02352856,0.05139978,0.17145092
4.34317159,1.65451698,0.34391737,1.15425594,0.08647651,0.03124166,0.38022028,0.02311380,0.04914232,0.16936853
4.34917459,1.64139777,0.33250774,1.15551310,0.08230558,0.03038975,0.36932289,0.02278218,0.04765401,0.16816873
4.35517759,1.63227996,0.32308054,1.15794966,0.07835395,0.02988540,0.36009805,0.02252420,0.04689972,0.16782959
4.36118059,1.62670421,0.31561474,1.16108582,0.07467420,0.02970491,0.35240577,0.02233125,0.04684110,0.16832081
4.36718359,1.62425398,0.31008510,1.16448861,0.07130993,0.02982436,0.34612228,0.02219598,0.04743763,0.16960503
4.37318659,1.62456887,0.30646442,1.16778404,0.06829504,0.03022035,0.34114494,0.02211252,0.04864759,0.17163901
