energy_ev,total_up,Au_p_up,Au_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,3.13543553,0.16120963,1.33753445,0.36642084,1.52167531,0.00654625,0.06291868,0.01287330,0.18298845
-4.63131566,3.20068815,0.16098797,1.38459801,0.34836223,1.54485455,0.00660249,0.06204409,0.01307417,0.18006340
-4.62531266,3.27892409,0.16133911,1.43845528,0.33326898,1.57331373,0.00672816,0.06134249,0.01330864,0.17809388
-4.61930965,3.36849045,0.16217783,1.49851206,0.32097564,1.60605949,0.00692227,0.06080003,0.01357572,0.17699707
-4.61330665,3.46760365,0.16341666,1.56408732,0.31129120,1.64205674,0.00718320,0.06040158,0.01387421,0.17668334
-4.60730365,3.57439250,0.16496879,1.63442448,0.30400830,1.68025715,0.00750869,0.06013117,0.01420274,0.17705946
-4.60130065,3.68694089,0.16675070,1.70870372,0.29891162,1.71962677,0.00789600,0.05997234,0.01455965,0.17803147
-4.59529765,3.80332886,0.16868420,1.78605533,0.29578503,1.75917197,0.00834185,0.05990849,0.01494307,0.17950717
-4.58929465,3.92167117,0.17069806,1.86557352,0.29441754,1.79796298,0.00884249,0.05992307,0.01535081,0.18139822
-4.58329165,4.04015239,0.17272910,1.94633068,0.29460792,1.83515450,0.00939377,0.05999981,0.01578038,0.18362169
-4.57728864,4.15705782,0.17472268,2.02739167,0.29616790,1.87000270,0.00999105,0.06012287,0.01622895,0.18610112
-4.57128564,4.27079973,0.17663283,2.10782803,0.29892411,1.90187836,0.01062929,0.06027692,0.01669335,0.18876720
-4.56528264,4.37993858,0.17842186,2.18673161,0.30271886,1.93027585,0.01130303,0.06044725,0.01717004,0.19155790
-4.55927964,4.48319892,0.18005967,2.26322771,0.30740984,1.95481788,0.01200635,0.06061988,0.01765518,0.19441834
-4.55327664,4.57947998,0.18152282,2.33648717,0.31286905,1.97525605,0.01273289,0.06078163,0.01814462,0.19730020
-4.54727364,4.66786118,0.18279343,2.40573741,0.31898095,1.99146729,0.01347586,0.06092025,0.01863394,0.20016102
-4.54127064,4.74760254,0.18385800,2.47027212,0.32564030,2.00344669,0.01422798,0.06102448,0.01911855,0.20296321
-4.53526763,4.81814060,0.18470630,2.52945943,0.33274962,2.01129691,0.01498157,0.06108426,0.01959373,0.20567302
-4.52926463,4.87908015,0.18533035,2.58274838,0.34021662,2.01521475,0.01572850,0.06109082,0.02005473,0.20825949
-4.52326163,4.93018234,0.18572350,2.62967366,0.34795172,2.01547551,0.01646027,0.06103682,0.02049685,0.21069340
-4.51725863,4.97134970,0.18587979,2.66985841,0.35586574,2.01241564,0.01716808,0.06091646,0.02091554,0.21294634
-4.51125563,5.00260875,0.18579350,2.70301508,0.36386803,2.00641436,0.01784288,0.06072559,0.02130650,0.21498992
-4.50525263,5.02409078,0.18545885,2.72894446,0.37186489,1.99787491,0.01847549,0.06046176,0.02166573,0.21679524
-4.49924962,5.03601152,0.18487000,2.74753283,0.37975862,1.98720609,0.01905675,0.06012419,0.02198966,0.21833246
-4.49324662,5.03865043,0.18402114,2.75874737,0.38744701,1.97480463,0.01957766,0.05971372,0.02227511,0.21957073
-4.48724362,5.03233021,0.18290676,2.76263021,0.39482338,1.96103905,0.02002957,0.05923265,0.02251941,0.22047829
-4.48124062,5.01739738,0.18152201,2.75929109,0.40177726,1.94623552,0.02040437,0.05868456,0.02272036,0.22102283
-4.47523762,4.99420457,0.17986304,2.74889931,0.40819544,1.93066615,0.02069468,0.05807403,0.02287620,0.22117211
-4.46923462,4.96309519,0.17792741,2.73167492,0.41396364,1.91454021,0.02089409,0.05740629,0.02298566,0.22089469
-4.46323162,4.92439119,0.17571444,2.70788003,0.41896849,1.89799856,0.02099735,0.05668690,0.02304783,0.22016095
-4.45722861,4.87838443,0.17322550,2.67781014,0.42309999,1.88111147,0.02100054,0.05592137,0.02306213,0.21894415
-4.45122561,4.82533222,0.17046423,2.64178637,0.42625410,1.86388001,0.02090127,0.05511477,0.02302828,0.21722157
-4.44522261,4.76545717,0.16743671,2.60014854,0.42833570,1.84624111,0.02069880,0.05427145,0.02294622,0.21497575
-4.43921961,4.69895176,0.16415150,2.55324968,0.42926148,1.82807597,0.02039410,0.05339475,0.02281606,0.21219568
-4.43321661,4.62598743,0.16061969,2.50145217,0.42896297,1.80922173,0.01998995,0.05248681,0.02263807,0.20887792
-4.42721361,4.54672800,0.15685487,2.44512544,0.42738935,1.78948601,0.01949090,0.05154851,0.02241269,0.20502761
-4.42121061,4.46134686,0.15287309,2.38464555,0.42451013,1.76866370,0.01890322,0.05057947,0.02214050,0.20065939
-4.41520760,4.37004730,0.14869282,2.32039636,0.42031750,1.74655549,0.01823481,0.04957823,0.02182235,0.19579804
-4.40920460,4.27308499,0.14433496,2.25277218,0.41482822,1.72298724,0.01749498,0.04854243,0.02145935,0.19047899
-4.40320160,4.17079149,0.13982284,2.18218159,0.40808511,1.69782954,0.01669431,0.04746920,0.02105304,0.18474851
-4.39719860,4.06359753,0.13518223,2.10905205,0.40015789,1.67101646,0.01584437,0.04635558,0.02060545,0.17866372
-4.39119560,3.95205475,0.13044147,2.03383489,0.39114345,1.64256256,0.01495744,0.04519898,0.02011928,0.17229226
-4.38519260,3.83685452,0.12563154,1.95701016,0.38116542,1.61257748,0.01404625,0.04399769,0.01959793,0.16571177
-4.37918959,3.71884260,0.12078614,1.87909090,0.37037313,1.58127706,0.01312365,0.04275137,0.01904570,0.15900903
-4.37318659,3.59902846,0.11594182,1.80062635,0.35893985,1.54899060,0.01220235,0.04146151,0.01846782,0.15227897
-4.36718359,3.47858844,0.11113795,1.72220375,0.34706040,1.51616343,0.01129461,0.04013186,0.01787049,0.14562339
-4.36118059,3.35886189,0.10641673,1.64444834,0.33494824,1.48335471,0.01041199,0.03876868,0.01726093,0.13914954
-4.35517759,3.24134015,0.10182306,1.56802145,0.32283202,1.45123011,0.00956515,0.03738099,0.01664733,0.13296853
-4.34917459,3.12764818,0.09740428,1.49361645,0.31095167,1.42054956,0.00876363,0.03598064,0.01603875,0.12719362
-4.34317159,3.01951928,0.09320981,1.42195271,0.29955424,1.39215033,0.00801571,0.03458232,0.01544500,0.12193848
-4.33716858,2.91876349,0.08929064,1.35376755,0.28888949,1.36692593,0.00732834,0.03320334,0.01487646,0.11731535
-4.33116558,2.82723060,0.08569873,1.28980653,0.27920536,1.34580148,0.00670703,0.03186343,0.01434387,0.11343324
-4.32516258,2.74676903,0.08248619,1.23081235,0.27074349,1.32970646,0.00615584,0.03058437,0.01385807,0.11039611
-4.31915958,2.67918188,0.07970441,1.17751271,0.26373471,1.31954579,0.00567742,0.02938957,0.01342976,0.10830111
-4.31315658,2.62618172,0.07740310,1.13060756,0.25839485,1.31617022,0.00527302,0.02830361,0.01306916,0.10723691
-4.30715358,2.58934563,0.07562920,1.09075623,0.25492069,1.32034711,0.00494259,0.02735172,0.01278579,0.10728211
-4.30115058,2.57007202,0.07442578,1.05856474,0.25348629,1.33273284,0.00468485,0.02655927,0.01258820,0.10850374
-4.29514757,2.56954071,0.07383096,1.03457378,0.25423965,1.35384751,0.00449741,0.02595132,0.01248371,0.11095596
-4.28914457,2.58867752,0.07387676,1.01924757,0.25729977,1.38405330,0.00437689,0.02555205,0.01247825,0.11467881
-4.28314157,2.62812446,0.07458808,1.01296402,0.26275420,1.42353680,0.00431903,0.02538442,0.01257617,0.11969719
-4.27713857,2.68821647,0.07598170,1.01600624,0.27065699,1.47229643,0.00431883,0.02546970,0.01278015,0.12602000
-4.27113557,2.76896526,0.07806544,1.02855552,0.28102717,1.53013501,0.00437066,0.02582715,0.01309114,0.13363942
-4.26513257,2.87005060,0.08083743,1.05068597,0.29384769,1.59665805,0.00446842,0.02647365,0.01350838,0.14253053
-4.25912956,2.99081934,0.08428551,1.08236057,0.30906490,1.67127769,0.00460562,0.02742342,0.01402941,0.15265096
-4.25312656,3.13029178,0.08838687,1.12342888,0.32658854,1.75322228,0.00477550,0.02868771,0.01465017,0.16394095
-4.24712356,3.28717521,0.09310789,1.17362596,0.34629228,1.84155121,0.00497116,0.03027453,0.01536516,0.17632356
-4.24112056,3.45988405,0.09840411,1.23257276,0.36801478,1.93517464,0.00518566,0.03218837,0.01616751,0.18970518
-4.23511756,3.64656584,0.10422053,1.29977761,0.39156125,2.03287739,0.00541212,0.03442986,0.01704925,0.20397626
-4.22911456,3.84513227,0.11049209,1.37463894,0.41670560,2.13334627,0.00564383,0.03699549,0.01800138,0.21901237
-4.22311156,4.05329438,0.11714437,1.45644907,0.44319305,2.23519999,0.00587432,0.03987730,0.01901415,0.23467546
-4.21710855,4.26860095,0.12409456,1.54439917,0.47074318,2.33702065,0.00609747,0.04306252,0.02007714,0.25081539
-4.21110555,4.48847909,0.13125258,1.63758542,0.49905351,2.43738583,0.00630763,0.04653333,0.02117949,0.26727171
-4.20510255,4.71027627,0.13852245,1.73501643,0.52780341,2.53490029,0.00649962,0.05026658,0.02230996,0.28387562
-4.19909955,4.93130269,0.14580381,1.83562226,0.55665829,2.62822627,0.00666890,0.05423359,0.02345712,0.30045213
-4.19309655,5.14887353,0.15299361,1.93826488,0.58527418,2.71611150,0.00681155,0.05840008,0.02460938,0.31682237
-4.18709355,5.36035017,0.15998784,2.04175069,0.61330244,2.79741422,0.00692440,0.06272617,0.02575512,0.33280601
-4.18109055,5.56318006,0.16668344,2.14484479,0.64039464,2.87112437,0.00700502,0.06716662,0.02688271,0.34822378
-4.17508754,5.75493472,0.17298015,2.24628753,0.66620749,2.93638076,0.00705178,0.07167116,0.02798062,0.36290003
-4.16908454,5.93334559,0.17878239,2.34481304,0.69040787,2.99248361,0.00706386,0.07618506,0.02903742,0.37666534
-4.16308154,6.09633756,0.18400109,2.43916996,0.71267777,3.03890271,0.00704123,0.08064994,0.03004191,0.38935900
-4.15707854,6.24206000,0.18855543,2.52814387,0.73271922,3.07528099,0.00698469,0.08500471,0.03098314,0.40083164
-4.15107554,6.36891508,0.19237441,2.61058136,0.75025905,3.10143398,0.00689577,0.08918678,0.03185059,0.41094757
-4.14507254,6.47558329,0.19539830,2.68541495,0.76505353,3.11734552,0.00677671,0.09313342,0.03263421,0.41958715
-4.13906953,6.56104592,0.19757987,2.75168848,0.77689281,3.12316023,0.00663043,0.09678322,0.03332462,0.42664898
-4.13306653,6.62460418,0.19888538,2.80858180,0.78560509,3.11917336,0.00646038,0.10007767,0.03391329,0.43205181
-4.12706353,6.66589446,0.19929528,2.85543419,0.79106045,3.10581862,0.00627055,0.10296279,0.03439267,0.43573640
-4.12106053,6.68489932,0.19880477,2.89176520,0.79317424,3.08365469,0.00606528,0.10539063,0.03475647,0.43766691
-4.11505753,6.68195351,0.19742393,2.91729197,0.79191007,3.05335079,0.00584922,0.10732077,0.03499980,0.43783211
-4.10905453,6.65774430,0.19517763,2.93194209,0.78728201,3.01567196,0.00562722,0.10872156,0.03511937,0.43624616
-4.10305153,6.61330546,0.19210517,2.93586089,0.77935620,2.97146417,0.00540421,0.10957118,0.03511368,0.43294888
-4.09704852,6.55000416,0.18825961,2.92941260,0.76825147,2.92163962,0.00518513,0.10985840,0.03498313,0.42800572
-4.09104552,6.46952030,0.18370681,2.91317471,0.75413903,2.86716228,0.00497480,0.10958293,0.03473013,0.42150698
-4.08504252,6.37381787,0.17852426,2.88792535,0.73724105,2.80903358,0.00477789,0.10875552,0.03435911,0.41356668
-4.07903952,6.26510833,0.17279964,2.85462373,0.71782800,2.74827819,0.00459879,0.10739762,0.03387652,0.40432070
-4.07303652,6.14580615,0.16662919,2.81438404,0.69621479,2.68592973,0.00444160,0.10554067,0.03329073,0.39392442
-4.06703352,6.01847732,0.16011589,2.76844368,0.67275566,2.62301626,0.00431003,0.10322511,0.03261185,0.38254983
-4.06103052,5.88578169,0.15336750,2.71812666,0.64783780,2.56054530,0.00420743,0.10049901,0.03185158,0.37038208
-4.05502751,5.75041066,0.14649455,2.66480374,0.62187389,2.49948851,0.00413670,0.09741657,0.03102287,0.35761565
-4.04902451,5.61502198,0.13960823,2.60985079,0.59529363,2.44076590,0.00410029,0.09403633,0.03013967,0.34445019
-4.04302151,5.48217380,0.13281830,2.55460699,0.56853458,2.38522972,0.00410025,0.09041940,0.02921659,0.33108614
-4.03701851,5.35426000,0.12623103,2.50033475,0.54203231,2.33364849,0.00413816,0.08662762,0.02826850,0.31772025
-4.03101551,5.23344953,0.11994731,2.44818284,0.51621045,2.28669127,0.00421521,0.08272179,0.02731027,0.30454119
-4.02501251,5.12163170,0.11406082,2.39915451,0.49147072,2.24491303,0.00433219,0.07876007,0.02635634,0.29172537
-4.01900950,5.02036980,0.10865645,2.35408167,0.46818342,2.20874132,0.00448954,0.07479653,0.02542050,0.27943309
-4.01300650,4.93086499,0.10380897,2.31360631,0.44667848,2.17846530,0.00468738,0.07087997,0.02451561,0.26780518
-4.00700350,4.85393172,0.09958193,2.27816973,0.42723775,2.15422734,0.00492556,0.06705306,0.02365335,0.25696023
-4.00100050,4.78998604,0.09602691,2.24800997,0.41008834,2.13601810,0.00520373,0.06335171,0.02284412,0.24699248
-3.99499750,4.73904715,0.09318304,2.22316718,0.39539769,2.12367547,0.00552141,0.05980478,0.02209690,0.23797053
-3.98899450,4.70075218,0.09107693,2.20349671,0.38327021,2.11688779,0.00587802,0.05643411,0.02141926,0.22993673
-3.98299150,4.67438386,0.08972284,2.18868882,0.37374589,2.11520148,0.00627304,0.05325471,0.02081732,0.22290746
-3.97698849,4.65890966,0.08912322,2.17829424,0.36680069,2.11803339,0.00670603,0.05027529,0.02029585,0.21687414
-3.97098549,4.65303130,0.08926959,2.17175404,0.36234896,2.12468736,0.00717679,0.04749891,0.01985835,0.21180490
-3.96498249,4.65524232,0.09014355,2.16843254,0.36024756,2.13437499,0.00768540,0.04492377,0.01950721,0.20764694
-3.95897949,4.66389178,0.09171817,2.16765163,0.36030178,2.14623988,0.00823243,0.04254405,0.01924382,0.20432946
-3.95297649,4.67725153,0.09395942,2.16872512,0.36227268,2.15938467,0.00881896,0.04035088,0.01906876,0.20176689
-3.94697349,4.69358447,0.09682777,2.17099155,0.36588567,2.17290001,0.00944672,0.03833316,0.01898196,0.19986253
-3.94097049,4.71121142,0.10027984,2.17384422,0.37084007,2.18589460,0.01011818,0.03647845,0.01898285,0.19851225
-3.93496748,4.72857403,0.10426992,2.17675736,0.37681913,2.19752496,0.01083662,0.03477370,0.01907050,0.19760827
-3.92896448,4.74429146,0.10875156,2.17930736,0.38350042,2.20702418,0.01160615,0.03320593,0.01924377,0.19704276
-3.92296148,4.75720884,0.11367881,2.18118847,0.39056595,2.21372830,0.01243173,0.03176273,0.01950138,0.19671126
-3.91695848,4.76643591,0.11900739,2.18222255,0.39771183,2.21709948,0.01331908,0.03043271,0.01984203,0.19651563
-3.91095548,4.77137431,0.12469548,2.18236256,0.40465700,2.21674497,0.01427460,0.02920571,0.02026443,0.19636669
-3.90495248,4.77173298,0.13070424,2.18168989,0.41115085,2.21243112,0.01530521,0.02807307,0.02076736,0.19618618
-3.89894947,4.76753094,0.13699799,2.18040586,0.41697932,2.20409193,0.01641806,0.02702756,0.02134967,0.19590826
-3.89294647,4.75908772,0.14354404,2.17881779,0.42196940,2.19183177,0.01762028,0.02606344,0.02201029,0.19548025
-3.88694347,4.74700201,0.15031220,2.17732039,0.42599185,2.17592201,0.01891861,0.02517629,0.02274821,0.19486292
-3.88094047,4.73211929,0.15727403,2.17637327,0.42896211,2.15679195,0.02031898,0.02436286,0.02356242,0.19403011
-3.87493747,4.71549018,0.16440179,2.17647566,0.43083938,2.13501409,0.02182608,0.02362083,0.02445192,0.19296777
-3.86893447,4.69832110,0.17166731,2.17813924,0.43162419,2.11128456,0.02344292,0.02294858,0.02541559,0.19167268
-3.86293147,4.68191927,0.17904074,2.18186039,0.43135431,2.08639938,0.02517032,0.02234500,0.02645218,0.19015069
-3.85692846,4.66763457,0.18648928,2.18809293,0.43009960,2.06122739,0.02700654,0.02180915,0.02756020,0.18841479
-3.85092546,4.65680039,0.19397610,2.19722245,0.42795592,2.03668111,0.02894690,0.02134015,0.02873785,0.18648302
-3.84492246,4.65067614,0.20145937,2.20954343,0.42503843,2.01368641,0.03098346,0.02093693,0.02998296,0.18437639
-3.83891946,4.65039347,0.20889167,2.22523987,0.42147477,1.99315233,0.03310485,0.02059811,0.03129283,0.18211688
-3.83291646,4.65690861,0.21621963,2.24437050,0.41739830,1.97594197,0.03529619,0.02032188,0.03266425,0.17972573
-3.82691346,4.67096250,0.22338409,2.26685893,0.41294181,1.96284569,0.03753920,0.02010596,0.03409331,0.17722197
-3.82091046,4.69305020,0.23032056,2.29248939,0.40823203,1.95455737,0.03981234,0.01994756,0.03557539,0.17462135
-3.81490745,4.72340074,0.23696020,2.32090801,0.40338500,1.95165458,0.04209123,0.01984343,0.03710509,0.17193567
-3.80890445,4.76196800,0.24323114,2.35162982,0.39850265,1.95458333,0.04434911,0.01978992,0.03867617,0.16917257
-3.80290145,4.80843272,0.24906014,2.38405098,0.39367053,1.96364764,0.04655746,0.01978311,0.04028150,0.16633572
-3.79689845,4.86221530,0.25437453,2.41746594,0.38895684,1.97900438,0.04868676,0.01981889,0.04191313,0.16342536
-3.79089545,4.92249874,0.25910432,2.45108861,0.38441252,2.00066316,0.05070722,0.01989321,0.04356224,0.16043918
-3.78489245,4.98826042,0.26318438,2.48407688,0.38007256,2.02849132,0.05258966,0.02000217,0.04521926,0.15737345
-3.77888944,5.05831131,0.26655665,2.51555940,0.37595809,2.06222347,0.05430633,0.02014229,0.04687394,0.15422428
-3.77288644,5.13134083,0.26917213,2.54466352,0.37207930,2.10147521,0.05583172,0.02031062,0.04851551,0.15098893
-3.76688344,5.20596551,0.27099270,2.57054343,0.36843870,2.14576037,0.05714328,0.02050497,0.05013283,0.14766710
-3.76088044,5.28077922,0.27199266,2.59240723,0.36503482,2.19451097,0.05822208,0.02072408,0.05171461,0.14426210
-3.75487744,5.35440327,0.27215986,2.60954205,0.36186580,2.24709902,0.05905332,0.02096771,0.05324962,0.14078181
-3.74887444,5.42553410,0.27149644,2.62133623,0.35893283,2.30285943,0.05962669,0.02123682,0.05472696,0.13723937
-3.74287144,5.49298691,0.27001914,2.62729781,0.35624329,2.36111298,0.05993656,0.02153357,0.05613630,0.13365366
-3.73686843,5.55573375,0.26775921,2.62706869,0.35381324,2.42118855,0.05998208,0.02186145,0.05746813,0.13004940
-3.73086543,5.61293444,0.26476191,2.62043410,0.35166935,2.48244369,0.05976700,0.02222517,0.05871402,0.12645697
-3.72486243,5.66395969,0.26108560,2.60732707,0.34985006,2.54428288,0.05929946,0.02263069,0.05986680,0.12291194
-3.71885943,5.70840545,0.25680060,2.58782798,0.34840596,2.60617279,0.05859161,0.02308508,0.06092077,0.11945440
-3.71285643,5.74609844,0.25198769,2.56215930,0.34739944,2.66765399,0.05765907,0.02359637,0.06187178,0.11612801
-3.70685343,5.77709280,0.24673653,2.53067595,0.34690356,2.72834895,0.05652043,0.02417336,0.06271732,0.11297895
-3.70085043,5.80165834,0.24114380,2.49385171,0.34700023,2.78796595,0.05519656,0.02482538,0.06345654,0.11005474
-3.69484742,5.82026129,0.23531140,2.45226241,0.34777788,2.84629914,0.05371005,0.02556202,0.06409015,0.10740307
-3.68884442,5.83353836,0.22934448,2.40656661,0.34932857,2.90322493,0.05208450,0.02639281,0.06462035,0.10507054
-3.68284142,5.84226576,0.22334953,2.35748450,0.35174484,2.95869506,0.05034400,0.02732689,0.06505062,0.10310156
-3.67683842,5.84732438,0.21743250,2.30577598,0.35511629,3.01272698,0.04851250,0.02837263,0.06538551,0.10153727
-3.67083542,5.84966295,0.21169693,2.25221862,0.35952614,3.06539225,0.04661340,0.02953731,0.06563038,0.10041454
-3.66483242,5.85026074,0.20624215,2.19758622,0.36504783,3.11680369,0.04466908,0.03082674,0.06579114,0.09976519
-3.65882941,5.85009142,0.20116157,2.14262878,0.37174188,3.16710211,0.04270062,0.03224495,0.06587398,0.09961527
-3.65282641,5.85008953,0.19654105,2.08805437,0.37965301,3.21644353,0.04072756,0.03379382,0.06588511,0.09998450
-3.64682341,5.85112098,0.19245735,2.03451340,0.38880778,3.26498750,0.03876771,0.03547292,0.06583049,0.10088589
-3.64082041,5.85395856,0.18897671,1.98258560,0.39921270,3.31288722,0.03683710,0.03727920,0.06571570,0.10232543
-3.63481741,5.85926329,0.18615358,1.93276997,0.41085299,3.36028211,0.03494995,0.03920692,0.06554579,0.10430199
-3.62881441,5.86757203,0.18402953,1.88547781,0.42369194,3.40729295,0.03311873,0.04124757,0.06532520,0.10680727
-3.62281141,5.87929158,0.18263237,1.84102872,0.43767108,3.45401990,0.03135424,0.04338988,0.06505775,0.10982598
-3.61680840,5.89469913,0.18197550,1.79964962,0.45271090,3.50054324,0.02966572,0.04561995,0.06474670,0.11333605
-3.61080540,5.91394843,0.18205766,1.76147639,0.46871235,3.54692669,0.02806103,0.04792146,0.06439487,0.11730905
-3.60480240,5.93708120,0.18286288,1.72655804,0.48555897,3.59322281,0.02654679,0.05027593,0.06400477,0.12171070
-3.59879940,5.96404267,0.18436094,1.69486299,0.50311959,3.63947996,0.02512855,0.05266319,0.06357876,0.12650152
-3.59279640,5.99470028,0.18650820,1.66628714,0.52125156,3.68575017,0.02381097,0.05506174,0.06311929,0.13163764
-3.58679340,6.02886426,0.18924880,1.64066339,0.53980441,3.73209713,0.02259794,0.05744938,0.06262904,0.13707172
-3.58079040,6.06630903,0.19251637,1.61777216,0.55862380,3.77860374,0.02149273,0.05980369,0.06211106,0.14275398
-3.57478739,6.10679410,0.19623600,1.59735267,0.57755570,3.82537834,0.02049810,0.06210271,0.06156895,0.14863335
