energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-1.85792896,0.93470684,0.42768541,0.11791882,0.00045957,0.04610764,0.01432896,0.19432094,0.09888501,0.56634790
-1.85192596,0.91040944,0.41705324,0.11463141,0.00044924,0.04488697,0.01400354,0.18907802,0.09613623,0.55211879
-1.84592296,0.88099402,0.40395350,0.11075657,0.00043600,0.04341884,0.01358784,0.18282617,0.09289031,0.53465803
-1.83991996,0.84690004,0.38860569,0.10633993,0.00042010,0.04172425,0.01309027,0.17564896,0.08918821,0.51425287
-1.83391696,0.80867551,0.37127656,0.10144208,0.00040189,0.03982956,0.01252073,0.16765401,0.08508294,0.49125347
-1.82791396,0.76695556,0.35227035,0.09613580,0.00038170,0.03776546,0.01189025,0.15896856,0.08063741,0.46606004
-1.82191096,0.72243915,0.33191806,0.09050302,0.00035994,0.03556583,0.01121067,0.14973463,0.07592204,0.43910883
-1.81590795,0.67586501,0.31056645,0.08463165,0.00033699,0.03326653,0.01049421,0.14010410,0.07101223,0.41085774
-1.80990495,0.62798798,0.28856720,0.07861256,0.00031325,0.03090425,0.00975315,0.13023384,0.06598599,0.38177203
-1.80390195,0.57955677,0.26626666,0.07253668,0.00028913,0.02851539,0.00899945,0.12028124,0.06092160,0.35231098
-1.79789895,0.53129400,0.24399665,0.06649236,0.00026498,0.02613507,0.00824450,0.11040016,0.05589562,0.32291588
-1.79189595,0.48387931,0.22206658,0.06056321,0.00024116,0.02379629,0.00749878,0.10073762,0.05098119,0.29399974
-1.78589295,0.43793590,0.20075717,0.05482635,0.00021799,0.02152925,0.00677169,0.09143123,0.04624667,0.26593926
-1.77988994,0.39402094,0.18031585,0.04935113,0.00019575,0.01936086,0.00607140,0.08260739,0.04175479,0.23906889
-1.77388694,0.35261982,0.16095394,0.04419833,0.00017469,0.01731442,0.00540472,0.07438040,0.03756211,0.21367742
-1.76788394,0.31414417,0.14284549,0.03941994,0.00015502,0.01540954,0.00477709,0.06685223,0.03371896,0.19000662
-1.76188094,0.27893323,0.12612771,0.03505923,0.00013693,0.01366215,0.00419257,0.06011313,0.03026969,0.16825214
-1.75587794,0.24725820,0.11090274,0.03115130,0.00012056,0.01208471,0.00365393,0.05424267,0.02725325,0.14856606
-1.74987494,0.21932901,0.09724058,0.02772386,0.00010607,0.01068655,0.00316271,0.04931134,0.02470401,0.13106096
-1.74387194,0.19530264,0.08518282,0.02479826,0.00009358,0.00947419,0.00271939,0.04538231,0.02265267,0.11581509
-1.73786893,0.17529260,0.07474692,0.02239064,0.00008322,0.00845184,0.00232354,0.04251340,0.02112735,0.10287809
-1.73186593,0.15937862,0.06593080,0.02051307,0.00007514,0.00762187,0.00197396,0.04075886,0.02015456,0.09227712
-1.72586293,0.14761601,0.05871738,0.01917470,0.00006954,0.00698522,0.00166892,0.04017099,0.01976012,0.08402274
-1.71985993,0.14004414,0.05307886,0.01838272,0.00006665,0.00654183,0.00140630,0.04080131,0.01996992,0.07811435
-1.71385693,0.13669343,0.04898063,0.01814319,0.00006675,0.00629100,0.00118378,0.04270124,0.02081047,0.07454491
-1.70785393,0.13759058,0.04638447,0.01846159,0.00007025,0.00623163,0.00099899,0.04592218,0.02230906,0.07330463
-1.70185093,0.14276171,0.04525109,0.01934315,0.00007760,0.00636240,0.00084972,0.05051488,0.02449381,0.07438350
-1.69584792,0.15223335,0.04554189,0.02079280,0.00008943,0.00668185,0.00073399,0.05652818,0.02739322,0.07777265
-1.68984492,0.16603126,0.04721994,0.02281502,0.00010648,0.00718838,0.00065023,0.06400703,0.03103553,0.08346445
-1.68384192,0.18417724,0.05025017,0.02541325,0.00012962,0.00788009,0.00059737,0.07298999,0.03544779,0.09145139
-1.67783892,0.20668422,0.05459892,0.02858923,0.00015993,0.00875467,0.00057494,0.08350620,0.04065467,0.10172407
-1.67183592,0.23355003,0.06023292,0.03234210,0.00019864,0.00980911,0.00058311,0.09557212,0.04667716,0.11426823
-1.66583292,0.26475029,0.06711776,0.03666748,0.00024717,0.01103944,0.00062282,0.10918806,0.05353117,0.12906125
-1.65982991,0.30023097,0.07521618,0.04155645,0.00030712,0.01244050,0.00069573,0.12433486,0.06122617,0.14606840
-1.65382691,0.33990134,0.08448616,0.04699470,0.00038026,0.01400564,0.00080432,0.14097097,0.06976392,0.16523904
-1.64782391,0.38362767,0.09487905,0.05296169,0.00046851,0.01572651,0.00095186,0.15902998,0.07913746,0.18650322
-1.64182091,0.43122853,0.10633791,0.05943018,0.00057394,0.01759298,0.00114239,0.17841911,0.08933034,0.20976885
-1.63581791,0.48247191,0.11879614,0.06636592,0.00069869,0.01959306,0.00138070,0.19901864,0.10031628,0.23491984
-1.62981491,0.53707487,0.13217661,0.07372774,0.00084496,0.02171296,0.00167224,0.22068255,0.11205927,0.26181541
-1.62381191,0.59470570,0.14639123,0.08146797,0.00101490,0.02393735,0.00202310,0.24324054,0.12451410,0.29029062
-1.61780890,0.65498899,0.16134112,0.08953324,0.00121059,0.02624964,0.00243981,0.26650131,0.13762737,0.32015840
-1.61180590,0.71751333,0.17691739,0.09786568,0.00143392,0.02863245,0.00292929,0.29025725,0.15133894,0.35121285
-1.60580290,0.78184151,0.19300235,0.10640437,0.00168652,0.03106816,0.00349865,0.31429033,0.16558374,0.38323396
-1.59979990,0.84752288,0.20947135,0.11508711,0.00196963,0.03353959,0.00415501,0.33837900,0.18029384,0.41599329
-1.59379690,0.91410703,0.22619481,0.12385229,0.00228402,0.03603072,0.00490535,0.36230588,0.19540066,0.44926054
-1.58779390,0.98115836,0.24304068,0.13264094,0.00262988,0.03852739,0.00575624,0.38586581,0.21083714,0.48281051
-1.58179090,1.04827052,0.25987686,0.14139858,0.00300676,0.04101810,0.00671368,0.40887396,0.22653981,0.51643015
-1.57578789,1.11507992,0.27657366,0.15007708,0.00341341,0.04349461,0.00778288,0.43117354,0.24245050,0.54992515
-1.56978489,1.18127742,0.29300604,0.15863611,0.00384782,0.04595257,0.00896807,0.45264263,0.25851755,0.58312573
-1.56378189,1.24661749,0.30905559,0.16704427,0.00430708,0.04839192,0.01027233,0.47319976,0.27469653,0.61589110
-1.55777889,1.31092402,0.32461199,0.17527979,0.00478743,0.05081716,0.01169743,0.49280787,0.29095021,0.64811240
-1.55177589,1.37409236,0.33957413,0.18333060,0.00528427,0.05323740,0.01324379,0.51147631,0.30724789,0.67971369
-1.54577289,1.43608737,0.35385061,0.19119401,0.00579217,0.05566612,0.01491040,0.52926070,0.32356398,0.71065106
-1.53976988,1.49693722,0.36735983,0.19887571,0.00630504,0.05812083,0.01669481,0.54626045,0.33987600,0.74090954
-1.53376688,1.55672341,0.38002954,0.20638833,0.00681616,0.06062235,0.01859324,0.56261405,0.35616201,0.77049827
-1.52776388,1.61556719,0.39179612,0.21374957,0.00731841,0.06319395,0.02060061,0.57849221,0.37239773,0.79944390
-1.52176088,1.67361324,0.40260358,0.22097993,0.00780442,0.06586026,0.02271078,0.59408907,0.38855341,0.82778274
-1.51575788,1.73101134,0.41240239,0.22810027,0.00826680,0.06864604,0.02491665,0.60961177,0.40459079,0.85555210
-1.50975488,1.78789702,0.42114844,0.23512926,0.00869831,0.07157480,0.02721041,0.62526898,0.42046024,0.88278124
-1.50375188,1.84437228,0.42880199,0.24208085,0.00909215,0.07466742,0.02958369,0.64125873,0.43609844,0.90948274
-1.49774887,1.90048736,0.43532700,0.24896196,0.00944212,0.07794066,0.03202778,0.65775617,0.45142663,0.93564450
-1.49174587,1.95622463,0.44069074,0.25577041,0.00974288,0.08140589,0.03453371,0.67490177,0.46634964,0.96122324
-1.48574287,2.01148541,0.44486377,0.26249328,0.00999005,0.08506771,0.03709238,0.69279064,0.48075590,0.98613971
-1.47973987,2.06608052,0.44782032,0.26910580,0.01018042,0.08892300,0.03969450,0.71146330,0.49451833,1.01027599
-1.47373687,2.11972506,0.44953909,0.27557073,0.01031200,0.09295998,0.04233055,0.73089856,0.50749616,1.03347517
-1.46773387,2.17203775,0.45000426,0.28183831,0.01038409,0.09715767,0.04499062,0.75100876,0.51953773,1.05554341
-1.46173087,2.22254491,0.44920682,0.28784689,0.01039728,0.10148563,0.04766412,0.77163769,0.53048394,1.07625428
-1.45572786,2.27068902,0.44714592,0.29352396,0.01035337,0.10590404,0.05033952,0.79256138,0.54017246,1.09535528
-1.44972486,2.31584141,0.44383031,0.29878785,0.01025531,0.11036412,0.05300397,0.81349179,0.54844229,1.11257614
-1.44372186,2.35731880,0.43927952,0.30354978,0.01010703,0.11480892,0.05564293,0.83408333,0.55513862,1.12763846
-1.43771886,2.39440272,0.43352495,0.30771631,0.00991328,0.11917445,0.05823986,0.85394201,0.56011775,1.14026623
-1.43171586,2.42636137,0.42661049,0.31119210,0.00967941,0.12339116,0.06077586,0.87263697,0.56325175,1.15019676
-1.42571286,2.45247282,0.41859279,0.31388278,0.00941119,0.12738565,0.06322953,0.88971387,0.56443293,1.15719133
-1.41970985,2.47204889,0.40954111,0.31569801,0.00911455,0.13108264,0.06557689,0.90470977,0.56357761,1.16104516
-1.41370685,2.48445858,0.39953667,0.31655445,0.00879542,0.13440711,0.06779148,0.91716883,0.56062941,1.16159618
-1.40770385,2.48915041,0.38867154,0.31637865,0.00845948,0.13728650,0.06984464,0.92665829,0.55556167,1.15873227
-1.40170085,2.48567269,0.37704720,0.31510975,0.00811205,0.13965296,0.07170601,0.93278398,0.54837906,1.15239651
-1.39569785,2.47369105,0.36477266,0.31270189,0.00775791,0.14144554,0.07334417,0.93520492,0.53911836,1.14259037
-1.38969485,2.45300264,0.35196241,0.30912623,0.00740124,0.14261213,0.07472752,0.93364621,0.52784830,1.12937477
-1.38369185,2.42354631,0.33873413,0.30437259,0.00704556,0.14311129,0.07582525,0.92790982,0.51466863,1.11286877
-1.37768884,2.38540861,0.32520636,0.29845051,0.00669368,0.14291370,0.07660846,0.91788268,0.49970825,1.09324634
-1.37168584,2.33882524,0.31149617,0.29138987,0.00634776,0.14200322,0.07705129,0.90354195,0.48312276,1.07073111
-1.36568284,2.28417789,0.29771686,0.28324087,0.00600932,0.14037755,0.07713208,0.88495704,0.46509116,1.04558956
-1.35967984,2.22198661,0.28397597,0.27407344,0.00567935,0.13804848,0.07683441,0.86228837,0.44581220,1.01812292
-1.35367684,2.15289807,0.27037332,0.26397608,0.00535838,0.13504162,0.07614806,0.83578305,0.42550010,0.98865818
-1.34767384,2.07766994,0.25699953,0.25305413,0.00504656,0.13139569,0.07506973,0.80576752,0.40438005,0.95753855
-1.34167084,1.99715215,0.24393474,0.24142757,0.00474382,0.12716146,0.07360352,0.77263756,0.38268351,0.92511398
-1.33566783,1.91226571,0.23124769,0.22922833,0.00444992,0.12240019,0.07176123,0.73684624,0.36064343,0.89173190
-1.32966483,1.82397982,0.21899522,0.21659726,0.00416456,0.11718192,0.06956222,0.69889007,0.33848955,0.85772872
-1.32366183,1.73328828,0.20722203,0.20368086,0.00388746,0.11158346,0.06703308,0.65929425,0.31644389,0.82342235
-1.31765883,1.64118586,0.19596095,0.19062781,0.00361842,0.10568623,0.06420697,0.61859747,0.29471663,0.78910600
-1.31165583,1.54864580,0.18523337,0.17758552,0.00335735,0.09957414,0.06112275,0.57733686,0.27350238,0.75504351
-1.30565283,1.45659892,0.17505009,0.16469677,0.00310431,0.09333147,0.05782385,0.53603385,0.25297694,0.72146620
-1.29964982,1.36591529,0.16541242,0.15209648,0.00285949,0.08704090,0.05435703,0.49518122,0.23329477,0.68857146
-1.29364682,1.27738891,0.15631351,0.13990884,0.00262324,0.08078172,0.05077098,0.45523194,0.21458707,0.65652280
-1.28764382,1.19172578,0.14773980,0.12824485,0.00239600,0.07462841,0.04711500,0.41659011,0.19696048,0.62545151
-1.28164082,1.10953567,0.13967267,0.11720027,0.00217830,0.06864942,0.04343756,0.37960402,0.18049662,0.59545951
-1.27563782,1.03132765,0.13209008,0.10685412,0.00197073,0.06290631,0.03978514,0.34456175,0.16525217,0.56662330
-1.26963482,0.95750923,0.12496826,0.09726775,0.00177385,0.05745331,0.03620101,0.31168893,0.15125964,0.53899879
-1.26363182,0.88838891,0.11828328,0.08848444,0.00158823,0.05233710,0.03272435,0.28114883,0.13852868,0.51262657
-1.25762881,0.82418173,0.11201255,0.08052950,0.00141433,0.04759694,0.02938951,0.25304437,0.12704793,0.48753749
-1.25162581,0.76501740,0.10613614,0.07341099,0.00125255,0.04326508,0.02622549,0.22742188,0.11678723,0.46375828
-1.24562281,0.71095044,0.10063787,0.06712079,0.00110316,0.03936728,0.02325567,0.20427631,0.10770014,0.44131688
-1.23961981,0.66197180,0.09550617,0.06163612,0.00096629,0.03592361,0.02049776,0.18355737,0.09972674,0.42024741
-1.23361681,0.61802130,0.09073476,0.05692135,0.00084195,0.03294921,0.01796392,0.16517658,0.09279646,0.40059443
-1.22761381,0.57900046,0.08632292,0.05293012,0.00073001,0.03045513,0.01566111,0.14901448,0.08683107,0.38241664
-1.22161081,0.54478515,0.08227566,0.04960750,0.00063022,0.02844915,0.01359148,0.13492811,0.08174750,0.36578966
-1.21560780,0.51523755,0.07860355,0.04689238,0.00054223,0.02693651,0.01175300,0.12275817,0.07746067,0.35080801
-1.20960480,0.49021706,0.07532231,0.04471971,0.00046558,0.02592048,0.01014002,0.11233578,0.07388606,0.33758620
-1.20360180,0.46958989,0.07245230,0.04302276,0.00039975,0.02540287,0.00874397,0.10348871,0.07094210,0.32625890
-1.19759880,0.45323685,0.07001777,0.04173525,0.00034418,0.02538427,0.00755400,0.09604676,0.06855226,0.31698022
-1.19159580,0.44105944,0.06804595,0.04079319,0.00029825,0.02586422,0.00655758,0.08984646,0.06664686,0.30992206
-1.18559280,0.43298373,0.06656609,0.04013656,0.00026136,0.02684112,0.00574115,0.08473477,0.06516451,0.30527155
-1.17958979,0.42896223,0.06560839,0.03971066,0.00023290,0.02831206,0.00509058,0.08057199,0.06405320,0.30322759
-1.17358679,0.42897360,0.06520288,0.03946719,0.00021229,0.03027247,0.00459162,0.07723382,0.06327105,0.30399643
-1.16758379,0.43302021,0.06537826,0.03936494,0.00019896,0.03271565,0.00423030,0.07461246,0.06278661,0.30778636
-1.16158079,0.44112373,0.06616079,0.03937020,0.00019240,0.03563233,0.00399317,0.07261716,0.06257884,0.31480155
-1.15557779,0.45331887,0.06757311,0.03945682,0.00019211,0.03901007,0.00386753,0.07117387,0.06263664,0.32523514
-1.14957479,0.46964556,0.06963318,0.03960596,0.00019762,0.04283274,0.00384157,0.07022439,0.06295811,0.33926163
-1.14357179,0.49013984,0.07235332,0.03980560,0.00020851,0.04708012,0.00390447,0.06972504,0.06354943,0.35702881
-1.13756878,0.51482402,0.07573928,0.04004971,0.00022435,0.05172743,0.00404641,0.06964478,0.06442344,0.37864952
-1.13156578,0.54369633,0.07978952,0.04033734,0.00024475,0.05674519,0.00425860,0.06996312,0.06559807,0.40419348
-1.12556278,0.57672088,0.08449468,0.04067151,0.00026930,0.06209909,0.00453325,0.07066782,0.06709448,0.43367956
-1.11955978,0.61381829,0.08983728,0.04105800,0.00029758,0.06775018,0.00486353,0.07175240,0.06893523,0.46706902
-1.11355678,0.65485766,0.09579169,0.04150411,0.00032916,0.07365516,0.00524356,0.07321377,0.07114233,0.50425995
-1.10755378,0.69965041,0.10232438,0.04201753,0.00036359,0.07976703,0.00566832,0.07504985,0.07373543,0.54508358
-1.10155078,0.74794660,0.10939458,0.04260517,0.00040040,0.08603586,0.00613366,0.07725747,0.07673011,0.58930265
-1.09554777,0.79943388,0.11695522,0.04327220,0.00043906,0.09240981,0.00663627,0.07983051,0.08013638,0.63661233
-1.08954477,0.85373966,0.12495424,0.04402129,0.00047906,0.09883635,0.00717364,0.08275840,0.08395753,0.68664381
-1.08354177,0.91043643,0.13333618,0.04485198,0.00051983,0.10526361,0.00774408,0.08602500,0.08818926,0.73897072
-1.07753877,0.96905014,0.14204415,0.04576031,0.00056082,0.11164182,0.00834667,0.08960796,0.09281919,0.79311827
-1.07153577,1.02907155,0.15102184,0.04673875,0.00060150,0.11792481,0.00898132,0.09347850,0.09782682,0.84857491
-1.06553277,1.08996989,0.16021574,0.04777625,0.00064134,0.12407145,0.00964868,0.09760161,0.10318380,0.90480608
-1.05952976,1.15120828,0.16957731,0.04885855,0.00067990,0.13004696,0.01035015,0.10193673,0.10885463,0.96126951
-1.05352676,1.21226011,0.17906504,0.04996874,0.00071680,0.13582403,0.01108785,0.10643872,0.11479761,1.01743127
-1.04752376,1.27262543,0.18864619,0.05108784,0.00075180,0.14138373,0.01186451,0.11105913,0.12096610,1.07278183
-1.04152076,1.33184636,0.19829819,0.05219559,0.00078481,0.14671596,0.01268340,0.11574767,0.12730993,1.12685117
-1.03551776,1.38952057,0.20800946,0.05327128,0.00081591,0.15181958,0.01354822,0.12045384,0.13377683,1.17922206
-1.02951476,1.44531190,0.21777971,0.05429454,0.00084546,0.15670208,0.01446291,0.12512847,0.14031392,1.22954073
-1.02351176,1.49895734,0.22761946,0.05524616,0.00087405,0.16137878,0.01543149,0.12972525,0.14686903,1.27752415
-1.01750875,1.55026988,0.23754897,0.05610880,0.00090263,0.16587158,0.01645788,0.13420199,0.15339187,1.32296332
-1.01150575,1.59913679,0.24759645,0.05686757,0.00093250,0.17020729,0.01754567,0.13852173,0.15983492,1.36572245
-1.00550275,1.64551339,0.25779568,0.05751054,0.00096540,0.17441558,0.01869789,0.14265345,0.16615399,1.40573374
-0.99949975,1.68941262,0.26818318,0.05802903,0.00100350,0.17852670,0.01991686,0.14657241,0.17230843,1.44298818
-0.99349675,1.73089085,0.27879506,0.05841779,0.00104951,0.18256896,0.02120394,0.15026020,0.17826112,1.47752268
-0.98749375,1.77003094,0.28966375,0.05867497,0.00110672,0.18656625,0.02255945,0.15370436,0.18397798,1.50940453
-0.98149075,1.80692360,0.30081482,0.05880204,0.00117898,0.19053565,0.02398252,0.15689773,0.18942739,1.53871394
-0.97548774,1.84164822,0.31226422,0.05880347,0.00127082,0.19448518,0.02547108,0.15983754,0.19457933,1.56552594
-0.96948474,1.87425461,0.32401593,0.05868644,0.00138744,0.19841209,0.02702188,0.16252431,0.19940452,1.58989283
-0.96348174,1.90474681,0.33606045,0.05846036,0.00153471,0.20230154,0.02863060,0.16496068,0.20387348,1.61182833
-0.95747874,1.93307038,0.34837414,0.05813650,0.00171922,0.20612592,0.03029199,0.16715024,0.20795585,1.63129474
-0.95147574,1.95910395,0.36091947,0.05772743,0.00194822,0.20984481,0.03200012,0.16909650,0.21161982,1.64819392
-0.94547274,1.98265593,0.37364634,0.05724667,0.00222958,0.21340572,0.03374864,0.17080195,0.21483187,1.66236295
-0.93946973,2.00346669,0.38649422,0.05670823,0.00257175,0.21674544,0.03553111,0.17226749,0.21755695,1.67357488
-0.93346673,2.02121620,0.39939517,0.05612625,0.00298358,0.21979207,0.03734132,0.17349208,0.21975896,1.68154468
-0.92746373,2.03553689,0.41227736,0.05551473,0.00347421,0.22246764,0.03917359,0.17447267,0.22140164,1.68594020
-0.92146073,2.04603085,0.42506897,0.05488725,0.00405283,0.22469111,0.04102303,0.17520452,0.22244984,1.68639759
-0.91545773,2.05229049,0.43770210,0.05425678,0.00472846,0.22638174,0.04288576,0.17568168,0.22287102,1.68254024
-0.90945473,2.05392120,0.45011639,0.05363553,0.00550960,0.22746246,0.04475899,0.17589779,0.22263700,1.67400022
-0.90345173,2.05056471,0.46226206,0.05303480,0.00640396,0.22786334,0.04664104,0.17584686,0.22172576,1.66044090
-0.89744872,2.04192156,0.47410210,0.05246487,0.00741797,0.22752464,0.04853118,0.17552423,0.22012315,1.64157939
-0.89144572,2.02777128,0.48561332,0.05193482,0.00855648,0.22639963,0.05042935,0.17492741,0.21782449,1.61720738
-0.88544272,2.00798894,0.49678630,0.05145248,0.00982225,0.22445674,0.05233582,0.17405677,0.21483588,1.58720929
-0.87943972,1.98255709,0.50762399,0.05102418,0.01121556,0.22168116,0.05425059,0.17291602,0.21117503,1.55157637
-0.87343672,1.95157227,0.51813921,0.05065460,0.01273383,0.21807565,0.05617290,0.17151250,0.20687168,1.51041614
-0.86743372,1.91524585,0.52835111,0.05034662,0.01437125,0.21366065,0.05810050,0.16985703,0.20196752,1.46395657
-0.86143072,1.87389909,0.53828086,0.05010108,0.01611849,0.20847365,0.06002903,0.16796363,0.19651549,1.41254469
-0.85542771,1.82795300,0.54794702,0.04991661,0.01796254,0.20256787,0.06195142,0.16584882,0.19057866,1.35663993
-0.84942471,1.77791359,0.55736089,0.04978951,0.01988660,0.19601040,0.06385737,0.16353075,0.18422860,1.29680240
-0.84342171,1.72435365,0.56652223,0.04971370,0.02187020,0.18887983,0.06573297,0.16102827,0.17754346,1.23367712
-0.83741871,1.66789222,0.57541591,0.04968066,0.02388936,0.18126358,0.06756055,0.15835980,0.17060571,1.16797477
-0.83141571,1.60917317,0.58400973,0.04967961,0.02591695,0.17325509,0.06931871,0.15554234,0.16349986,1.10045039
-0.82541271,1.54884409,0.59225370,0.04969767,0.02792327,0.16495094,0.07098262,0.15259060,0.15631012,1.03188091
-0.81940970,1.48753682,0.60008109,0.04972028,0.02987665,0.15644810,0.07252462,0.14951633,0.14911822,0.96304288
-0.81340670,1.42585071,0.60741111,0.04973158,0.03174426,0.14784147,0.07391501,0.14632797,0.14200149,0.89469125
-0.80740370,1.36433927,0.61415329,0.04971506,0.03349304,0.13922167,0.07512313,0.14303064,0.13503123,0.82754037
-0.80140070,1.30350095,0.62021325,0.04965423,0.03509063,0.13067336,0.07611862,0.13962649,0.12827155,0.76224777
-0.79539770,1.24377398,0.62549962,0.04953329,0.03650642,0.12227391,0.07687276,0.13611542,0.12177857,0.69940134
