energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-4.63731866,0.65773919,0.02911493,0.51765948,0.00270346,0.01390679,0.00226930,0.05498507,0.10209182,0.03583647
-4.63131566,0.69956356,0.02798567,0.55826236,0.00295578,0.01393282,0.00243633,0.05298312,0.10058438,0.03771903
-4.62531266,0.74442229,0.02717319,0.60079697,0.00322566,0.01408120,0.00261642,0.05159545,0.09990543,0.03978755
-4.61930965,0.79153147,0.02664012,0.64465400,0.00351026,0.01433210,0.00280683,0.05075494,0.09992744,0.04199879
-4.61330665,0.84002661,0.02634663,0.68915669,0.00380619,0.01466488,0.00300451,0.05038874,0.10051535,0.04430555
-4.60730365,0.88898020,0.02625132,0.73357434,0.00410956,0.01505848,0.00320616,0.05042002,0.10152996,0.04665767
-4.60130065,0.93742180,0.02631220,0.77713817,0.00441604,0.01549173,0.00340828,0.05076969,0.10283138,0.04900305
-4.59529765,0.98436039,0.02648756,0.81905933,0.00472096,0.01594376,0.00360721,0.05135810,0.10428238,0.05128882
-4.58929465,1.02880819,0.02673686,0.85854834,0.00501935,0.01639438,0.00379925,0.05210674,0.10575152,0.05346258
-4.58329165,1.06980535,0.02702152,0.89483553,0.00530611,0.01682444,0.00398071,0.05293975,0.10711612,0.05547360
-4.57728864,1.10644466,0.02730565,0.92719167,0.00557609,0.01721617,0.00414798,0.05378541,0.10826479,0.05727411
-4.57128564,1.13789542,0.02755665,0.95494805,0.00582424,0.01755355,0.00429767,0.05457740,0.10909965,0.05882046
-4.56528264,1.16342564,0.02774577,0.97751543,0.00604575,0.01782252,0.00442665,0.05525600,0.10953802,0.06007422
-4.55927964,1.18242174,0.02784852,0.99440085,0.00623618,0.01801129,0.00453214,0.05576898,0.10951374,0.06100312
-4.55327664,1.19440499,0.02784490,1.00522193,0.00639159,0.01811049,0.00461181,0.05607240,0.10897782,0.06158188
-4.54727364,1.19904400,0.02771965,1.00971778,0.00650866,0.01811327,0.00466383,0.05613108,0.10789875,0.06179279
-4.54127064,1.19616289,0.02746224,1.00775631,0.00658480,0.01801543,0.00468689,0.05591894,0.10626220,0.06162610
-4.53526763,1.18574456,0.02706678,0.99933744,0.00661821,0.01781532,0.00468031,0.05541906,0.10407031,0.06108015
-4.52926463,1.16792921,0.02653189,0.98459222,0.00660798,0.01751383,0.00464397,0.05462353,0.10134050,0.06016129
-4.52326163,1.14300793,0.02586034,0.96377776,0.00655408,0.01711425,0.00457837,0.05353306,0.09810398,0.05888353
-4.51725863,1.11141183,0.02505870,0.93726833,0.00645736,0.01662202,0.00448461,0.05215640,0.09440393,0.05726802
-4.51125563,1.07369700,0.02413684,0.90554285,0.00631956,0.01604453,0.00436431,0.05050960,0.09029341,0.05534226
-4.50525263,1.03052606,0.02310744,0.86916946,0.00614323,0.01539081,0.00421961,0.04861508,0.08583320,0.05313917
-4.49924962,0.98264696,0.02198538,0.82878774,0.00593163,0.01467118,0.00405304,0.04650056,0.08108951,0.05069608
-4.49324662,0.93087004,0.02078720,0.78508931,0.00568865,0.01389696,0.00386751,0.04419798,0.07613175,0.04805354
-4.48724362,0.87604409,0.01953045,0.73879767,0.00541868,0.01308006,0.00366618,0.04174231,0.07103033,0.04525414
-4.48124062,0.81903244,0.01823314,0.69064791,0.00512647,0.01223266,0.00345237,0.03917033,0.06585465,0.04234132
-4.47523762,0.76068992,0.01691322,0.64136730,0.00481700,0.01136687,0.00322948,0.03651953,0.06067134,0.03935818
-4.46923462,0.70184156,0.01558802,0.59165716,0.00449531,0.01049441,0.00300090,0.03382700,0.05554260,0.03634648
-4.46323162,0.64326361,0.01427389,0.54217687,0.00416639,0.00962635,0.00276990,0.03112841,0.05052504,0.03334558
-4.45722861,0.58566746,0.01298580,0.49353026,0.00383506,0.00877287,0.00253958,0.02845721,0.04566859,0.03039171
-4.45122561,0.52968690,0.01173705,0.44625481,0.00350581,0.00794306,0.00231279,0.02584386,0.04101590,0.02751727
-4.44522261,0.47586886,0.01053909,0.40081391,0.00318276,0.00714482,0.00209209,0.02331528,0.03660194,0.02475035
-4.43921961,0.42466764,0.00940139,0.35759202,0.00286953,0.00638472,0.00187968,0.02089449,0.03245389,0.02211442
-4.43321661,0.37644267,0.00833138,0.31689288,0.00256923,0.00566802,0.00167741,0.01860034,0.02859128,0.01962821
-4.42721361,0.33145939,0.00733447,0.27894025,0.00228443,0.00499863,0.00148676,0.01644745,0.02502640,0.01730571
-4.42121061,0.28989296,0.00641416,0.24388128,0.00201710,0.00437917,0.00130882,0.01444628,0.02176477,0.01515634
-4.41520760,0.25183437,0.00557213,0.21179163,0.00176867,0.00381105,0.00114432,0.01260330,0.01880591,0.01318525
-4.40920460,0.21729839,0.00480847,0.18268243,0.00154003,0.00329459,0.00099367,0.01092134,0.01614403,0.01139370
-4.40320160,0.18623295,0.00412182,0.15650819,0.00133160,0.00282915,0.00085694,0.00939990,0.01376893,0.00977951
-4.39719860,0.15852930,0.00350963,0.13317554,0.00114334,0.00241324,0.00073396,0.00803563,0.01166680,0.00833757
-4.39119560,0.13403257,0.00296838,0.11255217,0.00097483,0.00204469,0.00062430,0.00682276,0.00982110,0.00706035
-4.38519260,0.11255224,0.00249378,0.09447581,0.00082533,0.00172082,0.00052737,0.00575361,0.00821332,0.00593847
-4.37918959,0.09387220,0.00208104,0.07876266,0.00069386,0.00143855,0.00044242,0.00481904,0.00682372,0.00496118
-4.37318659,0.07775998,0.00172500,0.06521532,0.00057924,0.00119455,0.00036858,0.00400892,0.00563200,0.00411681
-4.36718359,0.06397513,0.00142038,0.05362980,0.00048015,0.00098534,0.00030495,0.00331249,0.00461787,0.00339325
-4.36118059,0.05227639,0.00116188,0.04380162,0.00039521,0.00080746,0.00025055,0.00271881,0.00376148,0.00277831
-4.35517759,0.04242775,0.00094435,0.03553085,0.00032301,0.00065748,0.00020444,0.00221699,0.00304385,0.00226003
-4.34917459,0.03420325,0.00076288,0.02862620,0.00026213,0.00053213,0.00016566,0.00179654,0.00244714,0.00182693
-4.34317159,0.02739068,0.00061288,0.02290803,0.00021123,0.00042835,0.00013332,0.00144751,0.00195484,0.00146826
-4.33716858,0.02179420,0.00049017,0.01821057,0.00016901,0.00034334,0.00010656,0.00116073,0.00155193,0.00117412
-4.33116558,0.01723599,0.00039099,0.01438320,0.00013427,0.00027458,0.00008461,0.00092788,0.00122491,0.00093557
-4.32516258,0.01355711,0.00031206,0.01129111,0.00010592,0.00021985,0.00006676,0.00074163,0.00096185,0.00074470
-4.31915958,0.01061767,0.00025059,0.00881540,0.00008296,0.00017729,0.00005236,0.00059565,0.00075234,0.00059470
-4.31315658,0.00829650,0.00020429,0.00685264,0.00006452,0.00014536,0.00004086,0.00048471,0.00058745,0.00047984
-4.30715358,0.00649043,0.00017139,0.00531420,0.00004982,0.00012289,0.00003177,0.00040468,0.00045962,0.00039547
-4.30115058,0.00511329,0.00015063,0.00412529,0.00003820,0.00010907,0.00002468,0.00035254,0.00036258,0.00033806
-4.29514757,0.00409482,0.00014129,0.00322385,0.00002908,0.00010347,0.00001923,0.00032647,0.00029125,0.00030514
-4.28914457,0.00337945,0.00014320,0.00255944,0.00002199,0.00010603,0.00001513,0.00032583,0.00024165,0.00029531
-4.28314157,0.00292524,0.00015677,0.00209213,0.00001651,0.00011711,0.00001215,0.00035120,0.00021079,0.00030824
-4.27713857,0.00270280,0.00018303,0.00179141,0.00001231,0.00013753,0.00001010,0.00040452,0.00019660,0.00034473
-4.27113557,0.00269436,0.00022365,0.00163522,0.00000912,0.00016853,0.00000884,0.00048909,0.00019785,0.00040663
-4.26513257,0.00289307,0.00028104,0.00160916,0.00000672,0.00021189,0.00000827,0.00060969,0.00021409,0.00049696
-4.25912956,0.00330241,0.00035839,0.00170572,0.00000493,0.00026991,0.00000830,0.00077272,0.00024562,0.00061994
-4.25312656,0.00393574,0.00045973,0.00192380,0.00000361,0.00034548,0.00000890,0.00098629,0.00029341,0.00078099
-4.24712356,0.00481608,0.00059005,0.00226820,0.00000264,0.00044216,0.00001005,0.00126035,0.00035914,0.00098682
-4.24112056,0.00597601,0.00075540,0.00274943,0.00000196,0.00056414,0.00001176,0.00160681,0.00044512,0.00124545
-4.23511756,0.00745757,0.00096292,0.00338349,0.00000149,0.00071636,0.00001405,0.00203966,0.00055433,0.00156626
-4.22911456,0.00931241,0.00122102,0.00419185,0.00000119,0.00090451,0.00001696,0.00257501,0.00069041,0.00196000
-4.22311156,0.01160180,0.00153941,0.00520150,0.00000101,0.00113506,0.00002055,0.00323121,0.00085761,0.00243877
-4.21710855,0.01439676,0.00192919,0.00644506,0.00000095,0.00141525,0.00002488,0.00402875,0.00106086,0.00301598
-4.21110555,0.01777807,0.00240294,0.00796100,0.00000099,0.00175312,0.00003003,0.00499028,0.00130570,0.00370625
-4.20510255,0.02183624,0.00297480,0.00979383,0.00000112,0.00215742,0.00003608,0.00614040,0.00159833,0.00452530
-4.19909955,0.02667135,0.00366043,0.01199440,0.00000134,0.00263758,0.00004310,0.00750547,0.00194555,0.00548977
-4.19309655,0.03239274,0.00447711,0.01462010,0.00000167,0.00320365,0.00005120,0.00911331,0.00235475,0.00661694
-4.18709355,0.03911856,0.00544372,0.01773517,0.00000211,0.00386613,0.00006044,0.01099273,0.00283391,0.00792448
-4.18109055,0.04697510,0.00658068,0.02141080,0.00000268,0.00463592,0.00007093,0.01317309,0.00339154,0.00943011
-4.17508754,0.05609594,0.00790997,0.02572532,0.00000341,0.00552409,0.00008274,0.01568372,0.00403666,0.01115119
-4.16908454,0.06662086,0.00945502,0.03076414,0.00000432,0.00654177,0.00009594,0.01855322,0.00477877,0.01310434
-4.16308154,0.07869464,0.01124069,0.03661963,0.00000546,0.00769995,0.00011060,0.02180880,0.00562779,0.01530498
-4.15707854,0.09246550,0.01329312,0.04339078,0.00000685,0.00900932,0.00012679,0.02547554,0.00659405,0.01776689
-4.15107554,0.10808346,0.01563971,0.05118264,0.00000854,0.01048011,0.00014455,0.02957566,0.00768825,0.02050182
-4.14507254,0.12569843,0.01830893,0.06010542,0.00001058,0.01212195,0.00016396,0.03412784,0.00892143,0.02351902
-4.13906953,0.14545810,0.02133026,0.07027335,0.00001303,0.01394373,0.00018504,0.03914658,0.01030491,0.02682499
-4.13306653,0.16750561,0.02473403,0.08180307,0.00001593,0.01595353,0.00020785,0.04464163,0.01185029,0.03042312
-4.12706353,0.19197699,0.02855121,0.09481164,0.00001935,0.01815857,0.00023245,0.05061764,0.01356942,0.03431350
-4.12106053,0.21899834,0.03281322,0.10941404,0.00002336,0.02056521,0.00025889,0.05707382,0.01547427,0.03849283
-4.11505753,0.24868271,0.03755166,0.12572030,0.00002800,0.02317889,0.00028724,0.06400386,0.01757693,0.04295431
-4.10905453,0.28112677,0.04279788,0.14383203,0.00003335,0.02600424,0.00031758,0.07139592,0.01988944,0.04768778
-4.10305153,0.31640709,0.04858254,0.16383855,0.00003946,0.02904505,0.00035001,0.07923279,0.02242365,0.05267974
-4.09704852,0.35457608,0.05493498,0.18581264,0.00004638,0.03230432,0.00038465,0.08749218,0.02519099,0.05791360
-4.09104552,0.39565779,0.06188241,0.20980599,0.00005416,0.03578422,0.00042164,0.09614711,0.02820218,0.06336984
-4.08504252,0.43964328,0.06944898,0.23584447,0.00006284,0.03948604,0.00046113,0.10516627,0.03146687,0.06902628
-4.07903952,0.48648593,0.07765459,0.26392338,0.00007244,0.04341000,0.00050328,0.11451447,0.03499321,0.07485825
-4.07303652,0.53609676,0.08651358,0.29400295,0.00008296,0.04755502,0.00054826,0.12415300,0.03878736,0.08083881
-4.06703352,0.58833978,0.09603320,0.32600427,0.00009440,0.05191836,0.00059624,0.13403991,0.04285289,0.08693884
-4.06103052,0.64302783,0.10621200,0.35980586,0.00010673,0.05649515,0.00064738,0.14413021,0.04719021,0.09312716
-4.05502751,0.69991906,0.11703808,0.39524129,0.00011991,0.06127783,0.00070179,0.15437591,0.05179595,0.09937046
-4.04902451,0.75871438,0.12848741,0.43209798,0.00013386,0.06625549,0.00075955,0.16472594,0.05666239,0.10563328
-4.04302151,0.81905622,0.14052221,0.47011748,0.00014850,0.07141319,0.00082068,0.17512597,0.06177695,0.11187788
-4.03701851,0.88052906,0.15308958,0.50899749,0.00016371,0.07673122,0.00088513,0.18551817,0.06712180,0.11806414
-4.03101551,0.94266189,0.16612042,0.54839564,0.00017936,0.08218452,0.00095274,0.19584099,0.07267370,0.12414942
-4.02501251,1.00493308,0.17952891,0.58793530,0.00019530,0.08774207,0.00102326,0.20602898,0.07840401,0.13008857
-4.01900950,1.06677775,0.19321246,0.62721327,0.00021135,0.09336665,0.00109633,0.21601281,0.08427907,0.13583398
-4.01300650,1.12759786,0.20705249,0.66580929,0.00022735,0.09901468,0.00117146,0.22571958,0.09026082,0.14133585
-4.00700350,1.18677496,0.22091590,0.70329723,0.00024309,0.10463649,0.00124805,0.23507338,0.09630789,0.14654267
-4.00100050,1.24368546,0.23465749,0.73925755,0.00025840,0.11017694,0.00132542,0.24399642,0.10237698,0.15140189
-3.99499750,1.29771820,0.24812307,0.77329077,0.00027307,0.11557642,0.00140275,0.25241053,0.10842467,0.15586090
-3.98899450,1.34829368,0.26115359,0.80503123,0.00028694,0.12077225,0.00147920,0.26023917,0.11440949,0.15986831
-3.98299150,1.39488449,0.27358976,0.83416090,0.00029982,0.12570055,0.00155386,0.26740996,0.12029439,0.16337534
-3.97698849,1.43703599,0.28527743,0.86042228,0.00031157,0.13029840,0.00162583,0.27385758,0.12604929,0.16633761
-3.97098549,1.47438658,0.29607319,0.88363006,0.00032207,0.13450627,0.00169425,0.27952699,0.13165379,0.16871688
-3.96498249,1.50668629,0.30585021,0.90368080,0.00033121,0.13827069,0.00175831,0.28437684,0.13709979,0.17048302
-3.95897949,1.53381302,0.31450379,0.92056008,0.00033892,0.14154696,0.00181736,0.28838283,0.14239400,0.17161582
-3.95297649,1.55578524,0.32195666,0.93434669,0.00034517,0.14430177,0.00187089,0.29154090,0.14756001,0.17210676
-3.94697349,1.57277039,0.32816333,0.94521349,0.00034994,0.14651564,0.00191860,0.29386997,0.15263997,0.17196049
-3.94097049,1.58508816,0.33311357,0.95342468,0.00035329,0.14818493,0.00196043,0.29541410,0.15769557,0.17119599
-3.93496748,1.59320831,0.33683459,0.95932952,0.00035525,0.14932344,0.00199658,0.29624369,0.16280826,0.16984724
-3.92896448,1.59774241,0.33939175,0.96335238,0.00035593,0.14996328,0.00202753,0.29645586,0.16807857,0.16796347
-3.92296148,1.59942971,0.34088766,0.96597966,0.00035543,0.15015511,0.00205405,0.29617353,0.17362453,0.16560872
-3.91695848,1.59911734,0.34145975,0.96774375,0.00035389,0.14996754,0.00207717,0.29554342,0.17957901,0.16286095
-3.91095548,1.59773513,0.34127607,0.96920477,0.00035147,0.14948573,0.00209821,0.29473279,0.18608611,0.15981038
-3.90495248,1.59626620,0.34052977,0.97093055,0.00034831,0.14880921,0.00211869,0.29392496,0.19329664,0.15655744
-3.89894947,1.59571387,0.33943211,0.97347592,0.00034458,0.14804890,0.00214032,0.29331393,0.20136268,0.15321010
-3.89294647,1.59706652,0.33820455,0.97736178,0.00034043,0.14732358,0.00216493,0.29309792,0.21043153,0.14988081
-3.88694347,1.60126138,0.33707006,0.98305498,0.00033601,0.14675570,0.00219443,0.29347245,0.22063915,0.14668319
-3.88094047,1.60914882,0.33624414,0.99094979,0.00033144,0.14646695,0.00223070,0.29462289,0.23210329,0.14372848
-3.87493747,1.62145854,0.33592581,1.00135159,0.00032686,0.14657353,0.00227555,0.29671705,0.24491667,0.14112194
-3.86893447,1.63876884,0.33628912,1.01446350,0.00032234,0.14718152,0.00233062,0.29989787,0.25914043,0.13895936
-3.86293147,1.66148052,0.33747541,1.03037647,0.00031796,0.14838236,0.00239731,0.30427678,0.27479818,0.13732380
-3.85692846,1.68979613,0.33958687,1.04906314,0.00031377,0.15024877,0.00247671,0.30992781,0.29187086,0.13628268
-3.85092546,1.72370564,0.34268141,1.07037579,0.00030978,0.15283123,0.00256955,0.31688286,0.31029281,0.13588527
-3.84492246,1.76297911,0.34676938,1.09404831,0.00030601,0.15615512,0.00267612,0.32512827,0.32994918,0.13616081
-3.83891946,1.80716669,0.35181206,1.11970229,0.00030244,0.16021879,0.00279624,0.33460291,0.35067498,0.13711721
-3.83291646,1.85560597,0.35772209,1.14685674,0.00029904,0.16499252,0.00292923,0.34519792,0.37225580,0.13874042
-3.82691346,1.90743658,0.36436590,1.17494135,0.00029575,0.17041845,0.00307392,0.35675811,0.39443043,0.14099448
-3.82091046,1.96162157,0.37156782,1.20331257,0.00029253,0.17641159,0.00322861,0.36908497,0.41689525,0.14382230
-3.81490745,2.01697478,0.37911594,1.23127209,0.00028932,0.18286173,0.00339115,0.38194135,0.43931045,0.14714706
-3.80890445,2.07219341,0.38676934,1.25808699,0.00028604,0.18963638,0.00355895,0.39505752,0.46130780,0.15087425
-3.80290145,2.12589467,0.39426638,1.28301095,0.00028265,0.19658441,0.00372904,0.40813842,0.48249986,0.15489429
-3.79689845,2.17665524,0.40133380,1.30530576,0.00027907,0.20354048,0.00389817,0.42087202,0.50249036,0.15908553
-3.79089545,2.22305234,0.40769619,1.32426251,0.00027526,0.21032999,0.00406287,0.43293822,0.52088516,0.16331775
-3.78489245,2.26370496,0.41308542,1.33922173,0.00027116,0.21677434,0.00421954,0.44401825,0.53730379,0.16745580
-3.77888944,2.29731391,0.41724980,1.34959190,0.00026674,0.22269641,0.00436460,0.45380408,0.55139072,0.17136351
-3.77288644,2.32269946,0.41996244,1.35486584,0.00026196,0.22792598,0.00449456,0.46200751,0.56282625,0.17490754
-3.76688344,2.33883523,0.42102867,1.35463440,0.00025680,0.23230494,0.00460614,0.46836875,0.57133639,0.17796115
-3.76088044,2.34487732,0.42029210,1.34859716,0.00025124,0.23569207,0.00469637,0.47266400,0.57670140,0.18040779
-3.75487744,2.34018777,0.41763936,1.33656989,0.00024527,0.23796723,0.00476269,0.47471193,0.57876269,0.18214435
-3.74887444,2.32435153,0.41300303,1.31848855,0.00023890,0.23903489,0.00480302,0.47437876,0.57742775,0.18308398
-3.74287144,2.29718666,0.40636312,1.29440980,0.00023212,0.23882670,0.00481582,0.47158183,0.57267286,0.18315836
-3.73686843,2.25874732,0.39774673,1.26450815,0.00022495,0.23730324,0.00480016,0.46629148,0.56454362,0.18231946
-3.73086543,2.20931974,0.38722625,1.22906984,0.00021740,0.23445478,0.00475574,0.45853130,0.55315320,0.18054060
-3.72486243,2.14941134,0.37491607,1.18848378,0.00020949,0.23030103,0.00468287,0.44837670,0.53867846,0.17781687
-3.71885943,2.07973360,0.36096805,1.14322993,0.00020125,0.22489004,0.00458248,0.43595194,0.52135402,0.17416488
-3.71285643,2.00117942,0.34556600,1.09386549,0.00019271,0.21829610,0.00445607,0.42142577,0.50146475,0.16962185
-3.70685343,1.91479589,0.32891937,1.04100961,0.00018391,0.21061706,0.00430568,0.40500579,0.47933677,0.16424417
-3.70085043,1.82175356,0.31125648,0.98532684,0.00017488,0.20197088,0.00413378,0.38693193,0.45532765,0.15810531
-3.69484742,1.72331344,0.29281757,0.92751029,0.00016567,0.19249171,0.00394322,0.36746921,0.42981584,0.15129343
-3.68884442,1.62079291,0.27384790,0.86826471,0.00015633,0.18232577,0.00373711,0.34690004,0.40319016,0.14390853
-3.68284142,1.51553179,0.25459113,0.80829028,0.00014691,0.17162693,0.00351877,0.32551648,0.37583938,0.13605947
-3.67683842,1.40885973,0.23528335,0.74826754,0.00013747,0.16055243,0.00329157,0.30361262,0.34814261,0.12786079
-3.67083542,1.30206600,0.21614764,0.68884376,0.00012806,0.14925868,0.00305888,0.28147741,0.32046045,0.11942968
-3.66483242,1.19637257,0.19738967,0.63062137,0.00011874,0.13789746,0.00282399,0.25938813,0.29312754,0.11088290
-3.65882941,1.09291123,0.17919411,0.57414846,0.00010957,0.12661250,0.00258998,0.23760469,0.26644638,0.10233409
-3.65282641,0.99270512,0.16172202,0.51991167,0.00010060,0.11553658,0.00235969,0.21636499,0.24068272,0.09389131
-3.64682341,0.89665526,0.14510930,0.46833140,0.00009190,0.10478924,0.00213567,0.19588124,0.21606249,0.08565495
-3.64082041,0.80553179,0.12946600,0.41975948,0.00008350,0.09447511,0.00192012,0.17633745,0.19277026,0.07771611
-3.63481741,0.71997008,0.11487651,0.37447897,0.00007546,0.08468284,0.00171489,0.15788805,0.17094910,0.07015541
-3.62881441,0.64047117,0.10140051,0.33270595,0.00006781,0.07548463,0.00152142,0.14065749,0.15070173,0.06304223
-3.62281141,0.56740619,0.08907456,0.29459311,0.00006059,0.06693637,0.00134080,0.12474080,0.13209282,0.05643439
-3.61680840,0.50102399,0.07791414,0.26023460,0.00005383,0.05907814,0.00117376,0.11020495,0.11515205,0.05037823
-3.61080540,0.44146145,0.06791613,0.22967202,0.00004753,0.05193529,0.00102069,0.09709093,0.09987798,0.04490898
-3.60480240,0.38875554,0.05906142,0.20290091,0.00004172,0.04551965,0.00088166,0.08541621,0.08624221,0.04005145
-3.59879940,0.34285650,0.05131763,0.17987760,0.00003640,0.03983111,0.00075649,0.07517759,0.07419387,0.03582086
-3.59279640,0.30364134,0.04464181,0.16052592,0.00003156,0.03485925,0.00064476,0.06635422,0.06366405,0.03222383
-3.58679340,0.27092703,0.03898298,0.14474357,0.00002720,0.03058504,0.00054587,0.05891057,0.05457012,0.02925940
-3.58079040,0.24448289,0.03428447,0.13240779,0.00002330,0.02698251,0.00045907,0.05279928,0.04681972,0.02692004
-3.57478739,0.22404158,0.03048593,0.12338029,0.00001983,0.02402029,0.00038352,0.04796376,0.04031443,0.02519259
