energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-4.63731866,0.88431237,0.29900573,0.27538061,0.00103150,0.14331347,0.35359738,0.00000000,0.17488550,0.19551212
-4.63131566,0.86199793,0.28371285,0.27329864,0.00107776,0.14012301,0.34237110,0.00000000,0.17106767,0.18565378
-4.62531266,0.84645007,0.27154716,0.27324043,0.00112818,0.13806316,0.33362712,0.00000000,0.16834154,0.17717997
-4.61930965,0.83783134,0.26254019,0.27525232,0.00118325,0.13721901,0.32734648,0.00000000,0.16676845,0.17012755
-4.61330665,0.83628422,0.25674126,0.27935021,0.00124331,0.13767738,0.32351530,0.00000000,0.16641566,0.16453669
-4.60730365,0.84191593,0.25421225,0.28551652,0.00130860,0.13952254,0.32211943,0.00000000,0.16735149,0.16044809
-4.60130065,0.85478250,0.25502078,0.29369777,0.00137915,0.14283166,0.32313852,0.00000000,0.16964007,0.15789973
-4.59529765,0.87487324,0.25923237,0.30380305,0.00145480,0.14767002,0.32654018,0.00000000,0.17333602,0.15692328
-4.58929465,0.90209598,0.26690181,0.31570348,0.00153516,0.15408622,0.33227431,0.00000000,0.17847931,0.15754048
-4.58329165,0.93626426,0.27806406,0.32923262,0.00161963,0.16210762,0.34026810,0.00000000,0.18509048,0.15975949
-4.57728864,0.97708680,0.29272520,0.34418812,0.00170737,0.17173615,0.35042186,0.00000000,0.19316645,0.16357150
-4.57128564,1.02416006,0.31085371,0.36033445,0.00179733,0.18294470,0.36260593,0.00000000,0.20267704,0.16894765
-4.56528264,1.07696409,0.33237242,0.37740671,0.00188828,0.19567430,0.37665877,0.00000000,0.21356242,0.17583649
-4.55927964,1.13486217,0.35715160,0.39511543,0.00197878,0.20983211,0.39238623,0.00000000,0.22573153,0.18416198
-4.55327664,1.19710417,0.38500337,0.41315232,0.00206729,0.22529059,0.40956213,0.00000000,0.23906166,0.19382228
-4.54727364,1.26283387,0.41567781,0.43119661,0.00215216,0.24188766,0.42792996,0.00000000,0.25339903,0.20468921
-4.54127064,1.33109986,0.44886097,0.44892192,0.00223172,0.25942814,0.44720572,0.00000000,0.26856058,0.21660863
-4.53526763,1.40087008,0.48417504,0.46600343,0.00230428,0.27768637,0.46708169,0.00000000,0.28433681,0.22940162
-4.52926463,1.47104929,0.52118073,0.48212501,0.00236821,0.29640999,0.48723110,0.00000000,0.30049562,0.24286654
-4.52326163,1.54049938,0.55938193,0.49698629,0.00242202,0.31532485,0.50731339,0.00000000,0.31678707,0.25678190
-4.51725863,1.60806169,0.59823280,0.51030913,0.00246436,0.33414090,0.52698013,0.00000000,0.33294886,0.27091009
-4.51125563,1.67258100,0.63714689,0.52184372,0.00249407,0.35255885,0.54588126,0.00000000,0.34871250,0.28500176
-4.50525263,1.73293027,0.67550840,0.53137372,0.00251025,0.37027759,0.56367157,0.00000000,0.36380978,0.29880080
-4.49924962,1.78803577,0.71268510,0.53872067,0.00251228,0.38700178,0.58001731,0.00000000,0.37797952,0.31204990
-4.49324662,1.83690156,0.74804272,0.54374731,0.00249981,0.40244977,0.59460284,0.00000000,0.39097429,0.32449630
-4.48724362,1.87863297,0.78096020,0.54635994,0.00247279,0.41636126,0.60713696,0.00000000,0.40256691,0.33589784
-4.48124062,1.91245804,0.81084547,0.54650973,0.00243149,0.42850454,0.61735912,0.00000000,0.41255651,0.34602884
-4.47523762,1.93774657,0.83715111,0.54419293,0.00237645,0.43868310,0.62504509,0.00000000,0.42077390,0.35468588
-4.46923462,1.95402599,0.85938943,0.53945012,0.00230849,0.44674126,0.63001206,0.00000000,0.42708621,0.36169304
-4.46323162,1.96099366,0.87714635,0.53236455,0.00222869,0.45256865,0.63212315,0.00000000,0.43140045,0.36690663
-4.45722861,1.95852500,0.89009354,0.52305955,0.00213831,0.45610341,0.63129090,0.00000000,0.43366596,0.37021900
-4.45122561,1.94667746,0.89799844,0.51169522,0.00203881,0.45733395,0.62747997,0.00000000,0.43387579,0.37156151
-4.44522261,1.92568973,0.90073171,0.49846442,0.00193175,0.45629921,0.62070861,0.00000000,0.43206665,0.37090638
-4.43921961,1.89597662,0.89827171,0.48358830,0.00181878,0.45308744,0.61104909,0.00000000,0.42831780,0.36826740
-4.43321661,1.85811936,0.89070604,0.46731124,0.00170159,0.44783357,0.59862680,0.00000000,0.42274864,0.36369948
-4.42721361,1.81285191,0.87822990,0.44989569,0.00158184,0.44071528,0.58361817,0.00000000,0.41551534,0.35729698
-4.42121061,1.76104349,0.86114140,0.43161664,0.00146116,0.43194792,0.56624735,0.00000000,0.40680637,0.34919101
-4.41520760,1.70367809,0.83983397,0.41275620,0.00134108,0.42177856,0.54678171,0.00000000,0.39683741,0.33954568
-4.40920460,1.64183151,0.81478624,0.39359820,0.00122301,0.41047935,0.52552632,0.00000000,0.38584558,0.32855350
-4.40320160,1.57664678,0.78654967,0.37442297,0.00110820,0.39834047,0.50281750,0.00000000,0.37408338,0.31643015
-4.39719860,1.50930877,0.75573450,0.35550254,0.00099776,0.38566306,0.47901577,0.00000000,0.36181244,0.30340875
-4.39119560,1.44101873,0.72299452,0.33709616,0.00089261,0.37275210,0.45449820,0.00000000,0.34929742,0.28973392
-4.38519260,1.37296969,0.68901106,0.31944645,0.00079349,0.35990985,0.42965063,0.00000000,0.33680013,0.27565578
-4.37918959,1.30632333,0.65447698,0.30277607,0.00070096,0.34742978,0.40485984,0.00000000,0.32457413,0.26142418
-4.37318659,1.24218887,0.62008095,0.28728505,0.00061540,0.33559118,0.38050601,0.00000000,0.31285999,0.24728333
-4.36718359,1.18160471,0.58649251,0.27314874,0.00053704,0.32465473,0.35695564,0.00000000,0.30188117,0.23346688
-4.36118059,1.12552278,0.55434847,0.26051649,0.00046595,0.31485887,0.33455517,0.00000000,0.29184073,0.22019378
-4.35517759,1.07479612,0.52424065,0.24951081,0.00040208,0.30641709,0.31362532,0.00000000,0.28291881,0.20766483
-4.34917459,1.03016946,0.49670548,0.24022723,0.00034525,0.29951605,0.29445652,0.00000000,0.27527092,0.19606004
-4.34317159,0.99227277,0.47221539,0.23273454,0.00029522,0.29431447,0.27730519,0.00000000,0.26902683,0.18553680
-4.33716858,0.96161764,0.45117216,0.22707548,0.00025165,0.29094264,0.26239118,0.00000000,0.26429023,0.17622880
-4.33116558,0.93859596,0.43390218,0.22326769,0.00021417,0.28950241,0.24989614,0.00000000,0.26113880,0.16824562
-4.32516258,0.92348074,0.42065358,0.22130503,0.00018236,0.29006755,0.23996289,0.00000000,0.25962473,0.16167295
-4.31915958,0.91642864,0.41159513,0.22115884,0.00015582,0.29268433,0.23269566,0.00000000,0.25977563,0.15657328
-4.31315658,0.91748383,0.40681678,0.22277951,0.00013410,0.29737219,0.22816116,0.00000000,0.26159550,0.15298695
-4.30715358,0.92658285,0.40633175,0.22609793,0.00011679,0.30412445,0.22639029,0.00000000,0.26506598,0.15093353
-4.30115058,0.94356039,0.41007993,0.23102716,0.00010349,0.31290897,0.22738046,0.00000000,0.27014760,0.15041319
-4.29514757,0.96815559,0.41793262,0.23746393,0.00009383,0.32366875,0.23109831,0.00000000,0.27678115,0.15140834
-4.28914457,1.00001903,0.42969830,0.24529039,0.00008748,0.33632260,0.23748279,0.00000000,0.28488907,0.15388507
-4.28314157,1.03872015,0.44512941,0.25437585,0.00008411,0.35076570,0.24644846,0.00000000,0.29437693,0.15779466
-4.27713857,1.08375525,0.46392998,0.26457861,0.00008346,0.36687046,0.25788888,0.00000000,0.30513499,0.16307488
-4.27113557,1.13455604,0.48576390,0.27574804,0.00008528,0.38448739,0.27168001,0.00000000,0.31703996,0.16965127
-4.26513257,1.19049880,0.51026374,0.28772671,0.00008935,0.40344645,0.28768350,0.00000000,0.32995682,0.17743828
-4.25912956,1.25091404,0.53703982,0.30035276,0.00009547,0.42355863,0.30574972,0.00000000,0.34374095,0.18634027
-4.25312656,1.31509664,0.56568940,0.31346233,0.00010348,0.44461804,0.32572055,0.00000000,0.35824034,0.19625252
-4.24712356,1.38231634,0.59580560,0.32689213,0.00011320,0.46640442,0.34743166,0.00000000,0.37329799,0.20706208
-4.24112056,1.45182831,0.62698597,0.34048197,0.00012450,0.48868607,0.37071438,0.00000000,0.38875438,0.21864873
-4.23511756,1.52288342,0.65884015,0.35407721,0.00013723,0.51122321,0.39539689,0.00000000,0.40445002,0.23088581
-4.22911456,1.59473813,0.69099655,0.36753101,0.00015125,0.53377158,0.42130481,0.00000000,0.42022775,0.24364113
-4.22311156,1.66666333,0.72310772,0.38070624,0.00016639,0.55608616,0.44826116,0.00000000,0.43593503,0.25677789
-4.21710855,1.73795201,0.75485419,0.39347699,0.00018252,0.57792501,0.47608563,0.00000000,0.45142571,0.27015561
-4.21110555,1.80792534,0.78594663,0.40572957,0.00019945,0.59905287,0.50459326,0.00000000,0.46656153,0.28363106
-4.20510255,1.87593708,0.81612626,0.41736288,0.00021702,0.61924445,0.53359273,0.00000000,0.48121301,0.29705933
-4.19909955,1.94137606,0.84516370,0.42828833,0.00023502,0.63828737,0.56288418,0.00000000,0.49525978,0.31029476
-4.19309655,2.00366700,0.87285614,0.43842901,0.00025326,0.65598446,0.59225710,0.00000000,0.50859042,0.32319205
-4.18709355,2.06226970,0.89902339,0.44771856,0.00027152,0.67215548,0.62148825,0.00000000,0.52110169,0.33560730
-4.18109055,2.11667704,0.92350293,0.45609948,0.00028956,0.68663823,0.65034001,0.00000000,0.53269739,0.34739916
-4.17508754,2.16641221,0.94614455,0.46352137,0.00030717,0.69928897,0.67855944,0.00000000,0.54328688,0.35843003
-4.16908454,2.21102587,0.96680491,0.46993896,0.00032409,0.70998240,0.70587827,0.00000000,0.55278353,0.36856730
-4.16308154,2.25009360,0.98534272,0.47531040,0.00034010,0.71861116,0.73201416,0.00000000,0.56110316,0.37768473
-4.15707854,2.28321458,1.00161481,0.47959578,0.00035497,0.72508506,0.75667324,0.00000000,0.56816284,0.38566393
-4.15107554,2.31001167,1.01547358,0.48275616,0.00036847,0.72933024,0.77955416,0.00000000,0.57388009,0.39239590
-4.14507254,2.33013363,1.02676627,0.48475324,0.00038041,0.73128831,0.80035367,0.00000000,0.57817273,0.39778276
-4.13906953,2.34325959,1.03533601,0.48554965,0.00039058,0.73091574,0.81877354,0.00000000,0.58095945,0.40173951
-4.13306653,2.34910580,1.04102499,0.48511006,0.00039884,0.72818361,0.83452871,0.00000000,0.58216124,0.40419586
-4.12706353,2.34743456,1.04367938,0.48340295,0.00040504,0.72307767,0.84735629,0.00000000,0.58170355,0.40509803
-4.12106053,2.33806502,1.04315601,0.48040297,0.00040909,0.71559893,0.85702512,0.00000000,0.57951920,0.40441056
-4.11505753,2.32088510,1.03933026,0.47609384,0.00041092,0.70576466,0.86334535,0.00000000,0.57555195,0.40211788
-4.10905453,2.29586392,1.03210468,0.47047146,0.00041048,0.69360966,0.86617755,0.00000000,0.56976030,0.39822573
-4.10305153,2.26306391,1.02141790,0.46354715,0.00040778,0.67918788,0.86544085,0.00000000,0.56212161,0.39276217
-4.09704852,2.22265153,1.00725304,0.45535064,0.00040286,0.66257403,0.86111970,0.00000000,0.55263592,0.38577825
-4.09104552,2.17490592,0.98964519,0.44593279,0.00039580,0.64386502,0.85326865,0.00000000,0.54132950,0.37734815
-4.08504252,2.12022456,0.96868722,0.43536758,0.00038670,0.62318123,0.84201498,0.00000000,0.52825762,0.36756872
-4.07903952,2.05912529,0.94453367,0.42375339,0.00037569,0.60066715,0.82755891,0.00000000,0.51350643,0.35655856
-4.07303652,1.99224437,0.91740222,0.41121342,0.00036296,0.57649136,0.81017129,0.00000000,0.49719378,0.34445632
-4.06703352,1.92033025,0.88757263,0.39789513,0.00034869,0.55084577,0.79018876,0.00000000,0.47946873,0.33141861
-4.06103052,1.84423323,0.85538308,0.38396866,0.00033308,0.52394395,0.76800678,0.00000000,0.46050990,0.31761721
-4.05502751,1.76489129,0.82122413,0.36962453,0.00031638,0.49601853,0.74407062,0.00000000,0.44052254,0.30323598
-4.04902451,1.68331265,0.78553047,0.35507041,0.00029881,0.46731774,0.71886490,0.00000000,0.41973447,0.28846739
-4.04302151,1.60055588,0.74877101,0.34052740,0.00028062,0.43810128,0.69290210,0.00000000,0.39839110,0.27350884
-4.03701851,1.51770845,0.71143765,0.32622582,0.00026205,0.40863545,0.66671068,0.00000000,0.37674978,0.25855900
-4.03101551,1.43586466,0.67403353,0.31240086,0.00024335,0.37918794,0.64082327,0.00000000,0.35507358,0.24381421
-4.02501251,1.35610398,0.63706107,0.29928818,0.00022473,0.35002240,0.61576549,0.00000000,0.33362507,0.22946509
-4.01900950,1.27947080,0.60101065,0.28711974,0.00020643,0.32139310,0.59204585,0.00000000,0.31266004,0.21569361
-4.01300650,1.20695616,0.56635016,0.27611991,0.00018865,0.29353980,0.57014711,0.00000000,0.29242178,0.20267056
-4.00700350,1.13948233,0.53351606,0.26650208,0.00017158,0.26668316,0.55051918,0.00000000,0.27313579,0.19055358
-4.00100050,1.07789046,0.50290609,0.25846571,0.00015540,0.24102086,0.53357393,0.00000000,0.25500538,0.17948577
-3.99499750,1.02293155,0.47487381,0.25219397,0.00014024,0.21672453,0.51968153,0.00000000,0.23820814,0.16959483
-3.98899450,0.97526063,0.44972513,0.24785177,0.00012626,0.19393760,0.50916851,0.00000000,0.22289332,0.16099279
-3.98299150,0.93543378,0.42771654,0.24558425,0.00011357,0.17277415,0.50231693,0.00000000,0.20918021,0.15377609
-3.97698849,0.90390777,0.40905500,0.24551550,0.00010227,0.15331874,0.49936466,0.00000000,0.19715745,0.14802613
-3.97098549,0.88104141,0.39389913,0.24774749,0.00009246,0.13562712,0.50050608,0.00000000,0.18688307,0.14380990
-3.96498249,0.86709822,0.38236138,0.25235903,0.00008419,0.11972774,0.50589298,0.00000000,0.17838532,0.14118081
-3.95897949,0.86224951,0.37451074,0.25940472,0.00007755,0.10562396,0.51563533,0.00000000,0.17166398,0.14017945
-3.95297649,0.86657747,0.37037576,0.26891368,0.00007258,0.09329675,0.52980133,0.00000000,0.16669212,0.14083410
-3.94697349,0.88007755,0.36994739,0.28088825,0.00006933,0.08270774,0.54841694,0.00000000,0.16341809,0.14316113
-3.94097049,0.90265989,0.37318150,0.29530246,0.00006784,0.07380235,0.57146433,0.00000000,0.16176776,0.14716487
-3.93496748,0.93414950,0.38000073,0.31210054,0.00006814,0.06651305,0.59887960,0.00000000,0.16164667,0.15283728
-3.92896448,0.97428523,0.39029573,0.33119536,0.00007027,0.06076229,0.63054968,0.00000000,0.16294230,0.16015707
-3.92296148,1.02271774,0.40392555,0.35246717,0.00007423,0.05646529,0.66630868,0.00000000,0.16552626,0.16908855
-3.91695848,1.07900672,0.42071749,0.37576272,0.00008004,0.05353234,0.70593408,0.00000000,0.16925637,0.17958016
-3.91095548,1.14261794,0.44046635,0.40089501,0.00008770,0.05187068,0.74914313,0.00000000,0.17397881,0.19156285
-3.90495248,1.21292076,0.46293335,0.42764372,0.00009718,0.05138594,0.79558984,0.00000000,0.17953018,0.20494837
-3.89894947,1.28918669,0.48784511,0.45575678,0.00010846,0.05198303,0.84486307,0.00000000,0.18573964,0.21962769
-3.89294647,1.37058973,0.51489274,0.48495298,0.00012148,0.05356665,0.89648629,0.00000000,0.19243110,0.23546965
-3.88694347,1.45620912,0.54373162,0.51492573,0.00013615,0.05604136,0.94991904,0.00000000,0.19942552,0.25232014
-3.88094047,1.54503503,0.57398188,0.54534822,0.00015235,0.05931135,1.00456084,0.00000000,0.20654340,0.27000174
-3.87493747,1.63597764,0.60523008,0.57587960,0.00016996,0.06328004,1.05975735,0.00000000,0.21360732,0.28831423
-3.86893447,1.72787979,0.63703210,0.60617238,0.00018878,0.06784951,1.11480919,0.00000000,0.22044464,0.30703586
-3.86293147,1.81953335,0.66891752,0.63588061,0.00020860,0.07292000,1.16898303,0.00000000,0.22689036,0.32592556
-3.85692846,1.90969898,0.70039541,0.66466874,0.00022919,0.07838941,1.22152508,0.00000000,0.23278985,0.34472618
-3.85092546,1.99712915,0.73096171,0.69222079,0.00025025,0.08415311,1.27167642,0.00000000,0.23800173,0.36316858
-3.84492246,2.08059365,0.76010781,0.71824946,0.00027149,0.09010396,1.31868978,0.00000000,0.24240047,0.38097669
-3.83891946,2.15890690,0.78733048,0.74250482,0.00029257,0.09613266,1.36184735,0.00000000,0.24587888,0.39787333
-3.83291646,2.23095618,0.81214259,0.76478221,0.00031314,0.10212851,1.40047872,0.00000000,0.24835025,0.41358661
-3.82691346,2.29572976,0.83408442,0.78492897,0.00033287,0.10798054,1.43397863,0.00000000,0.24975014,0.42785678
-3.82091046,2.35234385,0.85273521,0.80284964,0.00035138,0.11357898,1.46182346,0.00000000,0.25003766,0.44044328
-3.81490745,2.40006718,0.86772446,0.81850937,0.00036834,0.11881706,1.48358612,0.00000000,0.24919626,0.45113166
-3.80890445,2.43834224,0.87874257,0.83193539,0.00038344,0.12359309,1.49894844,0.00000000,0.24723400,0.45974019
-3.80290145,2.46680226,0.88555032,0.84321625,0.00039638,0.12781268,1.50771066,0.00000000,0.24418314,0.46612581
-3.79689845,2.48528285,0.88798688,0.85249892,0.00040692,0.13139103,1.50979756,0.00000000,0.24009925,0.47018920
-3.79089545,2.49382789,0.88597592,0.85998374,0.00041487,0.13425514,1.50526082,0.00000000,0.23505968,0.47187872
-3.78489245,2.49268916,0.87952951,0.86591730,0.00042010,0.13634589,1.49427757,0.00000000,0.22916158,0.47119300
-3.77888944,2.48231943,0.86874950,0.87058362,0.00042253,0.13761979,1.47714501,0.00000000,0.22251940,0.46818216
-3.77288644,2.46335933,0.85382648,0.87429372,0.00042215,0.13805040,1.45427135,0.00000000,0.21526208,0.46294733
-3.76688344,2.43661810,0.83503595,0.87737415,0.00041905,0.13762918,1.42616334,0.00000000,0.20752991,0.45563874
-3.76088044,2.40304908,0.81273209,0.88015480,0.00041333,0.13636589,1.39341088,0.00000000,0.19947115,0.44645221
-3.75487744,2.36372074,0.78733909,0.88295641,0.00040520,0.13428834,1.35666932,0.00000000,0.19123866,0.43562426
-3.74887444,2.31978428,0.75934038,0.88607840,0.00039490,0.13144162,1.31664012,0.00000000,0.18298643,0.42342595
-3.74287144,2.27243912,0.72926617,0.88978738,0.00038274,0.12788671,1.27405069,0.00000000,0.17486629,0.41015577
-3.73686843,2.22289757,0.69767966,0.89430684,0.00036904,0.12369861,1.22963414,0.00000000,0.16702473,0.39613175
-3.73086543,2.17235008,0.66516246,0.89980843,0.00035418,0.11896401,1.18410977,0.00000000,0.15960007,0.38168308
-3.72486243,2.12193231,0.63229968,0.90640518,0.00033852,0.11377867,1.13816514,0.00000000,0.15271992,0.36714162
-3.71885943,2.07269540,0.59966527,0.91414702,0.00032245,0.10824451,1.09244015,0.00000000,0.14649906,0.35283360
-3.71285643,2.02558035,0.56780805,0.92301856,0.00030634,0.10246662,1.04751389,0.00000000,0.14103775,0.33907161
-3.70685343,1.98139748,0.53723898,0.93293960,0.00029055,0.09655036,1.00389459,0.00000000,0.13642046,0.32614742
-3.70085043,1.94081146,0.50841994,0.94376792,0.00027542,0.09059844,0.96201281,0.00000000,0.13271517,0.31432559
-3.69484742,1.90433243,0.48175449,0.95530464,0.00026122,0.08470844,0.92221808,0.00000000,0.12997301,0.30383816
-3.68884442,1.87231300,0.45758077,0.96730162,0.00024821,0.07897046,0.88477884,0.00000000,0.12822840,0.29488053
-3.68284142,1.84495118,0.43616680,0.97947080,0.00023659,0.07346534,0.84988539,0.00000000,0.12749960,0.28760855
-3.67683842,1.82229852,0.41770802,0.99149497,0.00022652,0.06826320,0.81765545,0.00000000,0.12778957,0.28213682
-3.67083542,1.80427291,0.40232740,1.00303960,0.00021809,0.06342254,0.78814192,0.00000000,0.12908714,0.27853820
-3.66483242,1.79067519,0.39007762,1.01376521,0.00021136,0.05898969,0.76134216,0.00000000,0.13136838,0.27684446
-3.65882941,1.78120840,0.38094545,1.02333976,0.00020634,0.05499882,0.73720820,0.00000000,0.13459822,0.27704793
-3.65282641,1.77549887,0.37485786,1.03145056,0.00020300,0.05147223,0.71565723,0.00000000,0.13873198,0.27910394
-3.64682341,1.77311782,0.37168966,1.03781526,0.00020126,0.04842107,0.69658186,0.00000000,0.14371709,0.28293413
-3.64082041,1.77360269,0.37127231,1.04219144,0.00020104,0.04584621,0.67985940,0.00000000,0.14949460,0.28843016
-3.63481741,1.77647714,0.37340346,1.04438443,0.00020220,0.04373947,0.66536001,0.00000000,0.15600072,0.29545790
-3.62881441,1.78126890,0.37785686,1.04425314,0.00020463,0.04208479,0.65295310,0.00000000,0.16316799,0.30386187
-3.62281141,1.78752503,0.38439231,1.04171363,0.00020816,0.04085959,0.64251194,0.00000000,0.17092647,0.31346971
-3.61680840,1.79482386,0.39276510,1.03674039,0.00021266,0.04003606,0.63391635,0.00000000,0.17920449,0.32409662
-3.61080540,1.80278368,0.40273482,1.02936536,0.00021798,0.03958238,0.62705352,0.00000000,0.18792930,0.33554970
-3.60480240,1.81106790,0.41407292,1.01967475,0.00022397,0.03946387,0.62181714,0.00000000,0.19702734,0.34763190
-3.59879940,1.81938686,0.42656903,1.00780390,0.00023050,0.03964399,0.61810509,0.00000000,0.20642444,0.36014575
-3.59279640,1.82749666,0.44003567,0.99393054,0.00023745,0.04008520,0.61581611,0.00000000,0.21604569,0.37289660
-3.58679340,1.83519536,0.45431116,0.97826673,0.00024470,0.04074965,0.61484579,0.00000000,0.22581525,0.38569540
-3.58079040,1.84231706,0.46926080,0.96104986,0.00025215,0.04159972,0.61508238,0.00000000,0.23565603,0.39836106
-3.57478739,1.84872459,0.48477620,0.94253324,0.00025969,0.04259850,0.61640285,0.00000000,0.24548943,0.41072227
