energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-1.77388694,1.56072211,0.00004627,0.02615033,0.05066589,0.17385480,0.00204682,0.04773191,0.40098735,1.57406253
-1.76788394,1.57221835,0.00004733,0.02733955,0.05237269,0.18022400,0.00222527,0.04983387,0.40374085,1.57481899
-1.76188094,1.57691503,0.00004828,0.02849119,0.05399178,0.18617146,0.00241066,0.05188025,0.40464694,1.56796266
-1.75587794,1.57508932,0.00004918,0.02960207,0.05552702,0.19166658,0.00260192,0.05386391,0.40378112,1.55389215
-1.74987494,1.56714894,0.00005013,0.03066984,0.05698529,0.19668685,0.00279783,0.05577951,0.40125495,1.53315114
-1.74387194,1.55361488,0.00005125,0.03169302,0.05837625,0.20121788,0.00299708,0.05762327,0.39721210,1.50640740
-1.73786893,1.53510228,0.00005269,0.03267101,0.05971218,0.20525344,0.00319826,0.05939265,0.39182384,1.47442914
-1.73186593,1.51230031,0.00005462,0.03360414,0.06100791,0.20879576,0.00339994,0.06108613,0.38528442,1.43806004
-1.72586293,1.48595262,0.00005729,0.03449383,0.06228084,0.21185601,0.00360070,0.06270302,0.37780627,1.39819420
-1.71985993,1.45683912,0.00006097,0.03534283,0.06355112,0.21445512,0.00379925,0.06424345,0.36961569,1.35575225
-1.71385693,1.42576023,0.00006597,0.03615543,0.06484202,0.21662495,0.00399446,0.06570837,0.36094878,1.31165962
-1.70785393,1.39352415,0.00007269,0.03693791,0.06618038,0.21840980,0.00418547,0.06709987,0.35204819,1.26682791
-1.70185093,1.36093754,0.00008156,0.03769894,0.06759731,0.21986819,0.00437178,0.06842152,0.34316042,1.22213977
-1.69584792,1.32879965,0.00009308,0.03845009,0.06912895,0.22107482,0.00455333,0.06967895,0.33453391,1.17843761
-1.68984492,1.29789967,0.00010783,0.03920630,0.07081723,0.22212265,0.00473056,0.07088049,0.32641764,1.13651614
-1.68384192,1.26901670,0.00012644,0.03998645,0.07271070,0.22312480,0.00490451,0.07203791,0.31906035,1.09711824
-1.67783892,1.24292152,0.00014963,0.04081373,0.07486520,0.22421619,0.00507682,0.07316717,0.31270991,1.06093378
-1.67183592,1.22037916,0.00017815,0.04171605,0.07734431,0.22555459,0.00524976,0.07428913,0.30761286,1.02860032
-1.66583292,1.20215124,0.00021284,0.04272620,0.08021960,0.22732107,0.00542625,0.07543010,0.30401372,1.00070513
-1.65982991,1.18899684,0.00025458,0.04388184,0.08357030,0.22971933,0.00560978,0.07662224,0.30215389,0.97778727
-1.65382691,1.18167096,0.00030428,0.04522529,0.08748269,0.23297408,0.00580431,0.07790364,0.30226989,0.96033903
-1.64782391,1.18091967,0.00036289,0.04680304,0.09204877,0.23732804,0.00601425,0.07931808,0.30459088,0.94880585
-1.64182091,1.18747138,0.00043134,0.04866490,0.09736442,0.24303774,0.00624421,0.08091440,0.30933524,0.94358418
-1.63581791,1.20202384,0.00051054,0.05086293,0.10352690,0.25036788,0.00649889,0.08274550,0.31670621,0.94501683
-1.62981491,1.22522697,0.00060132,0.05345006,0.11063178,0.25958451,0.00678289,0.08486688,0.32688676,0.95338586
-1.62381191,1.25766194,0.00070445,0.05647843,0.11876930,0.27094702,0.00710044,0.08733485,0.34003368,0.96890307
-1.61780890,1.29981713,0.00082055,0.05999747,0.12802034,0.28469925,0.00745525,0.09020433,0.35627127,0.99169861
-1.61180590,1.35206228,0.00095007,0.06405192,0.13845204,0.30106002,0.00785024,0.09352649,0.37568472,1.02180853
-1.60580290,1.41462193,0.00109323,0.06867962,0.15011330,0.32021332,0.00828737,0.09734617,0.39831384,1.05916199
-1.59979990,1.48754990,0.00125005,0.07390943,0.16303032,0.34229866,0.00876744,0.10169925,0.42414710,1.10356939
-1.59379690,1.57070621,0.00142020,0.07975914,0.17720254,0.36740200,0.00928994,0.10661014,0.45311675,1.15471233
-1.58779390,1.66373833,0.00160308,0.08623363,0.19259891,0.39554762,0.00985293,0.11208952,0.48509514,1.21213674
-1.58179090,1.76606804,0.00179773,0.09332331,0.20915510,0.42669137,0.01045302,0.11813235,0.51989258,1.27524989
-1.57578789,1.87688534,0.00200283,0.10100288,0.22677154,0.46071579,0.01108532,0.12471646,0.55725720,1.34332230
-1.56978489,1.99515040,0.00221673,0.10923067,0.24531268,0.49742723,0.01174349,0.13180163,0.59687662,1.41549506
-1.56378189,2.11960408,0.00243738,0.11794834,0.26460748,0.53655541,0.01241989,0.13932945,0.63838188,1.49079277
-1.55777889,2.24878742,0.00266247,0.12708131,0.28445138,0.57775541,0.01310572,0.14722377,0.68135337,1.56814211
-1.55177589,2.38106955,0.00288935,0.13653961,0.30460961,0.62061229,0.01379121,0.15539199,0.72532866,1.64639566
-1.54577289,2.51468363,0.00311517,0.14621942,0.32482191,0.66464814,0.01446593,0.16372701,0.76981213,1.72436019
-1.53976988,2.64776936,0.00333690,0.15600510,0.34480855,0.70933148,0.01511906,0.17210982,0.81428586,1.80082843
-1.53376688,2.77842065,0.00355141,0.16577166,0.36427741,0.75408872,0.01573968,0.18041272,0.85822158,1.87461299
-1.52776388,2.90473666,0.00375559,0.17538770,0.38293197,0.79831725,0.01631718,0.18850291,0.90109311,1.94458109
-1.52176088,3.02487391,0.00394640,0.18471858,0.40047984,0.84139980,0.01684150,0.19624642,0.94238884,2.00968842
-1.51575788,3.13709749,0.00412098,0.19362978,0.41664151,0.88271949,0.01730348,0.20351216,0.98162378,2.06901052
-1.50975488,3.23982908,0.00427678,0.20199035,0.43115894,0.92167508,0.01769517,0.21017595,1.01835065,2.12177036
-1.50375188,3.33168968,0.00441159,0.20967623,0.44380372,0.95769587,0.01801000,0.21612428,1.05216968,2.16736047
-1.49774887,3.41153531,0.00452366,0.21657343,0.45438425,0.99025574,0.01824305,0.22125777,1.08273664,2.20535880
-1.49174587,3.47848419,0.00461177,0.22258087,0.46275178,1.01888579,0.01839113,0.22549410,1.10976893,2.23553723
-1.48574287,3.53193411,0.00467525,0.22761283,0.46880494,1.04318530,0.01845287,0.22877026,1.13304946,2.25786244
-1.47973987,3.57156967,0.00471406,0.23160092,0.47249259,1.06283048,0.01842872,0.23104413,1.15242828,2.27248894
-1.47373687,3.59735900,0.00472878,0.23449551,0.47381475,1.07758094,0.01832089,0.23229530,1.16782196,2.27974466
-1.46773387,3.60954035,0.00472058,0.23626656,0.47282178,1.08728364,0.01813325,0.23252504,1.17921084,2.28010965
-1.46173087,3.60859958,0.00469126,0.23690391,0.46961156,1.09187431,0.01787110,0.23175555,1.18663442,2.27418907
-1.45572786,3.59523945,0.00464311,0.23641697,0.46432509,1.09137633,0.01754102,0.23002853,1.19018500,2.26268162
-1.44972486,3.57034264,0.00457894,0.23483382,0.45714048,1.08589725,0.01715055,0.22740305,1.19000023,2.24634504
-1.44372186,3.53493006,0.00450194,0.23219993,0.44826577,1.07562319,0.01670796,0.22395298,1.18625459,2.22596040
-1.43771886,3.49011670,0.00441559,0.22857636,0.43793086,1.06081128,0.01622192,0.21976399,1.17915063,2.20229680
-1.43171586,3.43706692,0.00432359,0.22403760,0.42637894,1.04178061,0.01570124,0.21493034,1.16891002,2.17607821
-1.42571286,3.37695130,0.00422973,0.21866925,0.41385780,1.01890192,0.01515458,0.20955154,1.15576513,2.14795411
-1.41970985,3.31090686,0.00413780,0.21256537,0.40061142,0.99258654,0.01459020,0.20372910,1.13995130,2.11847521
-1.41370685,3.24000235,0.00405144,0.20582591,0.38687218,0.96327487,0.01401574,0.19756337,1.12170032,2.08807539
-1.40770385,3.16520995,0.00397411,0.19855405,0.37285410,0.93142479,0.01343805,0.19115078,1.10123515,2.05706058
-1.40170085,3.08738428,0.00390893,0.19085361,0.35874723,0.89750048,0.01286307,0.18458139,1.07876634,2.02560508
-1.39569785,3.00724946,0.00385865,0.18282672,0.34471347,0.86196191,0.01229571,0.17793692,1.05449000,1.99375529
-1.38969485,2.92539415,0.00382554,0.17457167,0.33088400,0.82525521,0.01173986,0.17128930,1.02858753,1.96144049
-1.38369185,2.84227469,0.00381133,0.16618107,0.31735811,0.78780441,0.01119838,0.16469978,1.00122687,1.92849001
-1.37768884,2.75822530,0.00381723,0.15774034,0.30420373,0.75000455,0.01067317,0.15821851,0.97256525,1.89465578
-1.37168584,2.67347479,0.00384379,0.14932659,0.29145920,0.71221635,0.01016522,0.15188472,0.94275314,1.85963895
-1.36568284,2.58816833,0.00389099,0.14100787,0.27913631,0.67476263,0.00967481,0.14572728,0.91193908,1.82311916
-1.35967984,2.50239284,0.00395817,0.13284280,0.26722433,0.63792625,0.00920155,0.13976572,0.88027518,1.78478494
-1.35367684,2.41620464,0.00404405,0.12488059,0.25569467,0.60194978,0.00874464,0.13401159,0.84792274,1.74436357
-1.34767384,2.32965744,0.00414680,0.11716135,0.24450599,0.56703663,0.00830293,0.12846999,0.81505771,1.70164897
-1.34167084,2.24282942,0.00426400,0.10971673,0.23360945,0.53335341,0.00787514,0.12314132,0.78187565,1.65652620
-1.33566783,2.15584766,0.00439278,0.10257076,0.22295375,0.50103343,0.00745997,0.11802302,0.74859577,1.60899126
-1.32966483,2.06890882,0.00452982,0.09574091,0.21248981,0.47018102,0.00705622,0.11311136,0.71546369,1.55916546
-1.32366183,1.98229481,0.00467145,0.08923920,0.20217482,0.44087632,0.00666290,0.10840296,0.68275283,1.50730346
-1.31765883,1.89638286,0.00481376,0.08307338,0.19197555,0.41318030,0.00627932,0.10389630,0.65076412,1.45379482
-1.31165583,1.81164934,0.00495264,0.07724807,0.18187078,0.38713967,0.00590510,0.09959275,0.61982385,1.39915885
-1.30565283,1.72866722,0.00508397,0.07176583,0.17185281,0.36279153,0.00554022,0.09549749,0.59027985,1.34403318
-1.29964982,1.64809728,0.00520365,0.06662805,0.16192811,0.34016727,0.00518502,0.09161994,0.56249580,1.28915642
-1.29364682,1.57067347,0.00530778,0.06183570,0.15211711,0.31929575,0.00484015,0.08797387,0.53684400,1.23534587
-1.28764382,1.49718312,0.00539270,0.05738985,0.14245323,0.30020552,0.00450657,0.08457721,0.51369661,1.18347107
-1.28164082,1.42844288,0.00545520,0.05329194,0.13298140,0.28292596,0.00418546,0.08145142,0.49341583,1.13442450
-1.27563782,1.36527156,0.00549250,0.04954394,0.12375604,0.26748738,0.00387814,0.07862062,0.47634322,1.08909047
-1.26963482,1.30846089,0.00550245,0.04614813,0.11483881,0.25392011,0.00358605,0.07611045,0.46278859,1.04831366
-1.26363182,1.25874579,0.00548352,0.04310686,0.10629630,0.24225260,0.00331065,0.07394671,0.45301889,1.01286838
-1.25762881,1.21677514,0.00543490,0.04042204,0.09819773,0.23250882,0.00305335,0.07215392,0.44724752,0.98342999
-1.25162581,1.18308472,0.00535650,0.03809459,0.09061287,0.22470506,0.00281546,0.07075376,0.44562466,0.96054943
-1.24562281,1.15807322,0.00524899,0.03612384,0.08361034,0.21884635,0.00259816,0.06976357,0.44822887,0.94463195
-1.23961981,1.14198272,0.00511378,0.03450684,0.07725619,0.21492286,0.00240240,0.06919501,0.45506059,0.93592097
-1.23361681,1.13488448,0.00495297,0.03323780,0.07161311,0.21290644,0.00222897,0.06905278,0.46603782,0.93448759
-1.22761381,1.13667088,0.00476930,0.03230754,0.06674001,0.21274764,0.00207841,0.06933372,0.48099450,0.94022651
-1.22161081,1.14705399,0.00456611,0.03170312,0.06269214,0.21437338,0.00195105,0.07002612,0.49968158,0.95285825
-1.21560780,1.16557124,0.00434720,0.03140758,0.05952156,0.21768562,0.00184701,0.07110946,0.52177123,0.97193809
-1.20960480,1.19159803,0.00411681,0.03139986,0.05727806,0.22256099,0.00176626,0.07255453,0.54686403,0.99687125
-1.20360180,1.22436709,0.00387942,0.03165495,0.05601022,0.22885170,0.00170861,0.07432386,0.57449916,1.02693396
-1.19759880,1.26299399,0.00363973,0.03214417,0.05576670,0.23638769,0.00167377,0.07637273,0.60416730,1.06129963
-1.19159580,1.30650791,0.00340252,0.03283567,0.05659745,0.24497997,0.00166140,0.07865033,0.63532586,1.09906934
-1.18559280,1.35388644,0.00317257,0.03369513,0.05855483,0.25442516,0.00167114,0.08110143,0.66741606,1.13930524
-1.17958979,1.40409303,0.00295455,0.03468650,0.06169442,0.26451094,0.00170267,0.08366819,0.69988112,1.18106569
-1.17358679,1.45611551,0.00275296,0.03577293,0.06607542,0.27502234,0.00175575,0.08629216,0.73218486,1.22344070
-1.16758379,1.50900371,0.00257205,0.03691776,0.07176054,0.28574838,0.00183024,0.08891641,0.76382982,1.26558590
-1.16158079,1.56190468,0.00241576,0.03808548,0.07881530,0.29648895,0.00192610,0.09148753,0.79437406,1.30675377
-1.15557779,1.61409336,0.00228768,0.03924268,0.08730655,0.30706144,0.00204347,0.09395762,0.82344585,1.34632043
-1.14957479,1.66499745,0.00219098,0.04035894,0.09730039,0.31730673,0.00218260,0.09628588,0.85075526,1.38380682
-1.14357179,1.71421476,0.00212843,0.04140758,0.10885932,0.32709434,0.00234386,0.09844004,0.87610222,1.41889307
-1.13756878,1.76152218,0.00210230,0.04236628,0.12203880,0.33632631,0.00252771,0.10039721,0.89938039,1.45142535
-1.13156578,1.80687547,0.00211436,0.04321750,0.13688316,0.34493955,0.00273468,0.10214436,0.92057655,1.48141469
-1.12556278,1.85039985,0.00216585,0.04394867,0.15342126,0.35290658,0.00296525,0.10367827,0.93976557,1.50902782
-1.11955978,1.89237158,0.00225746,0.04455223,0.17166176,0.36023455,0.00321985,0.10500496,0.95710093,1.53457033
-1.11355678,1.93319134,0.00238927,0.04502539,0.19158857,0.36696248,0.00349876,0.10613861,0.97280140,1.55846305
-1.10755378,1.97335087,0.00256074,0.04536976,0.21315637,0.37315693,0.00380203,0.10710013,0.98713448,1.58121269
-1.10155078,2.01339447,0.00277066,0.04559074,0.23628678,0.37890637,0.00412939,0.10791529,1.00039742,1.60337836
-1.09554777,2.05387736,0.00301714,0.04569685,0.26086521,0.38431437,0.00448020,0.10861269,1.01289689,1.62553553
-1.08954477,2.09532332,0.00329761,0.04569888,0.28673875,0.38949220,0.00485335,0.10922157,1.02492839,1.64823954
-1.08354177,2.13818385,0.00360878,0.04560910,0.31371525,0.39455118,0.00524724,0.10976966,1.03675646,1.67199038
-1.07753877,2.18280111,0.00394667,0.04544032,0.34156388,0.39959519,0.00565972,0.11028109,1.04859695,1.69720061
-1.07153577,2.22937674,0.00430663,0.04520517,0.37001707,0.40471385,0.00608806,0.11077473,1.06060210,1.72416815
-1.06553277,2.27794835,0.00468338,0.04491530,0.39877410,0.40997668,0.00652897,0.11126269,1.07284944,1.75305528
-1.05952976,2.32837494,0.00507113,0.04458084,0.42750611,0.41542871,0.00697862,0.11174948,1.08533502,1.78387488
-1.05352676,2.38033209,0.00546359,0.04420988,0.45586255,0.42108756,0.00743266,0.11223151,1.09797131,1.81648456
-1.04752376,2.43331712,0.00585419,0.04380826,0.48347883,0.42694241,0.00788635,0.11269729,1.11058986,1.85058883
-1.04152076,2.48666399,0.00623614,0.04337939,0.50998486,0.43295454,0.00833459,0.11312799,1.12294864,1.88574918
-1.03551776,2.53956700,0.00660263,0.04292435,0.53501423,0.43905973,0.00877203,0.11349865,1.13474344,1.92140133
-1.02951476,2.59111201,0.00694699,0.04244208,0.55821366,0.44517192,0.00919324,0.11377969,1.14562283,1.95687868
-1.02351176,2.64031346,0.00726288,0.04192975,0.57925229,0.45118819,0.00959279,0.11393877,1.15520590,1.99144076
-1.01750875,2.68615527,0.00754445,0.04138318,0.59783049,0.45699443,0.00996541,0.11394292,1.16310170,2.02430516
-1.01150575,2.72763339,0.00778650,0.04079742,0.61368776,0.46247149,0.01030611,0.11376067,1.16892953,2.05468134
-1.00550275,2.76379806,0.00798466,0.04016727,0.62660952,0.46750127,0.01061031,0.11336417,1.17233911,2.08180478
-0.99949975,2.79379353,0.00813547,0.03948785,0.63643237,0.47197237,0.01087398,0.11273115,1.17302962,2.10496995
-0.99349675,2.81689372,0.00823654,0.03875520,0.64304779,0.47578504,0.01109369,0.11184666,1.17076680,2.12356064
-0.98749375,2.83253206,0.00828653,0.03796670,0.64640400,0.47885504,0.01126677,0.11070432,1.16539755,2.13707659
-0.98149075,2.84032464,0.00828525,0.03712153,0.64650621,0.48111629,0.01139130,0.10930729,1.15686133,2.14515539
-0.97548774,2.84008579,0.00823359,0.03622093,0.64341498,0.48252221,0.01146624,0.10766869,1.14519812,2.14758893
-0.96948474,2.83183586,0.00813347,0.03526847,0.63724315,0.48304572,0.01149139,0.10581157,1.13055262,2.14433415
-0.96348174,2.81580125,0.00798778,0.03427006,0.62815132,0.48267810,0.01146740,0.10376847,1.11317489,2.13551772
-0.95747874,2.79240717,0.00780022,0.03323399,0.61634220,0.48142684,0.01139579,0.10158047,1.09341721,2.12143487
-0.95147574,2.76226375,0.00757518,0.03217076,0.60205410,0.47931272,0.01127888,0.09929600,1.07172771,2.10254255
-0.94547274,2.72614653,0.00731755,0.03109286,0.58555388,0.47636661,0.01111973,0.09696926,1.04864078,2.07944739
-0.93946973,2.68497225,0.00703256,0.03001446,0.56712954,0.47262600,0.01092209,0.09465855,1.02476489,2.05288897
-0.93346673,2.63977122,0.00672560,0.02895101,0.54708289,0.46813183,0.01069028,0.09242437,1.00076806,2.02371911
-0.92746373,2.59165730,0.00640209,0.02791881,0.52572236,0.46292587,0.01042911,0.09032762,0.97736152,1.99287786
-0.92146073,2.54179657,0.00606724,0.02693452,0.50335629,0.45704862,0.01014375,0.08842774,0.95528191,1.96136688
-0.91545773,2.49137579,0.00572601,0.02601469,0.48028685,0.45053824,0.00983961,0.08678101,0.93527258,1.93022112
-0.90945473,2.44157132,0.00538294,0.02517521,0.45680453,0.44343026,0.00952224,0.08543902,0.91806440,1.90047946
-0.90345173,2.39351956,0.00504208,0.02443085,0.43318363,0.43575816,0.00919715,0.08444730,0.90435638,1.87315508
-0.89744872,2.34828917,0.00470697,0.02379480,0.40967836,0.42755474,0.00886973,0.08384423,0.89479676,1.84920649
-0.89144572,2.30685592,0.00438055,0.02327823,0.38651989,0.41885409,0.00854510,0.08366013,0.88996481,1.82950974
-0.88544272,2.27008033,0.00406521,0.02288993,0.36391415,0.40969384,0.00822800,0.08391661,0.89035382,1.81483278
-0.87943972,2.23868859,0.00376281,0.02263598,0.34204040,0.40011755,0.00792267,0.08462614,0.89635576,1.80581249
-0.87343672,2.21325689,0.00347468,0.02251957,0.32105040,0.39017693,0.00763279,0.08579182,0.90824786,1.80293507
-0.86743372,2.19419954,0.00320171,0.02254080,0.30106834,0.37993362,0.00736138,0.08740734,0.92618171,1.80652049
-0.86143072,2.18176080,0.00294442,0.02269668,0.28219122,0.36946034,0.00711073,0.08945714,0.95017505,1.81671136
-0.85542771,2.17601082,0.00270299,0.02298110,0.26448969,0.35884125,0.00688242,0.09191671,0.98010667,1.83346663
-0.84942471,2.17684551,0.00247737,0.02338506,0.24800940,0.34817137,0.00667725,0.09475304,1.01571467,1.85656046
-0.84342171,2.18399063,0.00226731,0.02389680,0.23277266,0.33755520,0.00649531,0.09792522,1.05659829,1.88558639
-0.83741871,2.19700982,0.00207246,0.02450223,0.21878038,0.32710433,0.00633597,0.10138520,1.10222341,1.91996662
-0.83141571,2.21531668,0.00189238,0.02518526,0.20601429,0.31693443,0.00619798,0.10507860,1.15193161,1.95896640
-0.82541271,2.23819057,0.00172663,0.02592835,0.19443942,0.30716161,0.00607952,0.10894578,1.20495294,2.00171306
-0.81940970,2.26479592,0.00157476,0.02671302,0.18400658,0.29789849,0.00597834,0.11292295,1.26042188,2.04721909
-0.81340670,2.29420466,0.00143636,0.02752047,0.17465517,0.28925019,0.00589185,0.11694342,1.31739641,2.09440879
-0.80740370,2.32542118,0.00131106,0.02833219,0.16631587,0.28131046,0.00581728,0.12093895,1.37487949,2.14214746
-0.80140070,2.35740936,0.00119858,0.02913060,0.15891340,0.27415828,0.00575176,0.12484127,1.43184266,2.18927238
-0.79539770,2.38912087,0.00109868,0.02989968,0.15236929,0.26785510,0.00569251,0.12858358,1.48725087,2.23462461
-0.78939470,2.41952402,0.00101119,0.03062553,0.14660446,0.26244292,0.00563693,0.13210212,1.54008791,2.27708048
-0.78339170,2.44763230,0.00093598,0.03129689,0.14154170,0.25794329,0.00558276,0.13533774,1.58938181,2.31558205
-0.77738869,2.47253175,0.00087301,0.03190562,0.13710792,0.25435739,0.00552813,0.13823743,1.63422915,2.34916520
-0.77138569,2.49340631,0.00082226,0.03244701,0.13323610,0.25166698,0.00547171,0.14075573,1.67381781,2.37698492
-0.76538269,2.50956032,0.00078374,0.03292001,0.12986696,0.24983642,0.00541270,0.14285600,1.70744722,2.39833661
-0.75937969,2.52043736,0.00075749,0.03332738,0.12695019,0.24881539,0.00535094,0.14451145,1.73454545,2.41267309
-0.75337669,2.52563470,0.00074357,0.03367560,0.12444538,0.24854218,0.00528687,0.14570596,1.75468269,2.41961653
-0.74737369,2.52491294,0.00074205,0.03397472,0.12232236,0.24894750,0.00522151,0.14643454,1.76758055,2.41896515
-0.74137069,2.51820024,0.00075297,0.03423804,0.12056123,0.24995829,0.00515644,0.14670349,1.77311680,2.41069451
-0.73536768,2.50559098,0.00077635,0.03448163,0.11915180,0.25150150,0.00509371,0.14653015,1.77132554,2.39495324
-0.72936468,2.48733881,0.00081218,0.03472375,0.11809268,0.25350753,0.00503575,0.14594228,1.76239255,2.37205358
-0.72336168,2.46384417,0.00086037,0.03498413,0.11738988,0.25591308,0.00498523,0.14497712,1.74664615,2.34245697
-0.71735868,2.43563665,0.00092075,0.03528317,0.11705506,0.25866334,0.00494495,0.14367999,1.72454381,2.30675526
-0.71135568,2.40335283,0.00099305,0.03564105,0.11710348,0.26171330,0.00491768,0.14210268,1.69665492,2.26564809
