energy_ev,total_up,Au_p_up,Au_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-1.64182091,1.13422768,0.29381716,0.32686658,0.23411610,0.07516749,0.09663038,0.44972931,0.00000000
-1.63581791,1.12580229,0.28689288,0.32575752,0.23847762,0.07445206,0.09376626,0.44717504,0.00000000
-1.62981491,1.11501110,0.27888691,0.32406077,0.24220226,0.07371863,0.09074087,0.44346879,0.00000000
-1.62381191,1.10230433,0.27002758,0.32186290,0.24524755,0.07297451,0.08763515,0.43883543,0.00000000
-1.61780890,1.08817737,0.26057054,0.31925880,0.24757804,0.07222325,0.08453456,0.43353035,0.00000000
-1.61180590,1.07317036,0.25079487,0.31635301,0.24916786,0.07146573,0.08152851,0.42783681,0.00000000
-1.60580290,1.05786777,0.24099878,0.31326141,0.25000339,0.07070139,0.07870971,0.42206280,0.00000000
-1.59979990,1.04289786,0.23149520,0.31011283,0.25008576,0.06992962,0.07617378,0.41653734,0.00000000
-1.59379690,1.02893132,0.22260714,0.30705053,0.24943305,0.06915130,0.07401872,0.41160623,0.00000000
-1.58779390,1.01667862,0.21466313,0.30423326,0.24808201,0.06837018,0.07234442,0.40762708,0.00000000
-1.58179090,1.00688565,0.20799251,0.30183567,0.24608920,0.06759417,0.07125218,0.40496377,0.00000000
-1.57578789,1.00032700,0.20292087,0.30004785,0.24353123,0.06683643,0.07084396,0.40398008,0.00000000
-1.56978489,0.99779654,0.19976530,0.29907387,0.24050428,0.06611607,0.07122157,0.40503269,0.00000000
-1.56378189,1.00009505,0.19882974,0.29912916,0.23712253,0.06545846,0.07248553,0.40846339,0.00000000
-1.55777889,1.00801479,0.20040013,0.30043664,0.23351578,0.06489521,0.07473377,0.41459082,0.00000000
-1.55177589,1.02232097,0.20473942,0.30322167,0.22982609,0.06446360,0.07805987,0.42370162,0.00000000
-1.54577289,1.04373052,0.21208241,0.30770580,0.22620361,0.06420562,0.08255115,0.43604138,0.00000000
-1.53976988,1.07288863,0.22263035,0.31409953,0.22280182,0.06416654,0.08828629,0.45180557,0.00000000
-1.53376688,1.11034371,0.23654540,0.32259431,0.21977224,0.06439325,0.09533284,0.47113075,0.00000000
-1.52776388,1.15652176,0.25394489,0.33335401,0.21725893,0.06493212,0.10374438,0.49408645,0.00000000
-1.52176088,1.21170105,0.27489564,0.34650626,0.21539294,0.06582684,0.11355766,0.52066805,0.00000000
-1.51575788,1.27598850,0.29940838,0.36213403,0.21428712,0.06711606,0.12478967,0.55079109,0.00000000
-1.50975488,1.34929872,0.32743265,0.38026778,0.21403134,0.06883103,0.13743491,0.58428738,0.00000000
-1.50375188,1.43133717,0.35885218,0.40087879,0.21468853,0.07099348,0.15146281,0.62090319,0.00000000
-1.49774887,1.52158842,0.39348144,0.42387383,0.21629163,0.07361359,0.16681571,0.66029995,0.00000000
-1.49174587,1.61931066,0.43106322,0.44909170,0.21884170,0.07668839,0.18340733,0.70205743,0.00000000
-1.48574287,1.72353721,0.47126801,0.47630189,0.22230727,0.08020058,0.20112198,0.74567974,0.00000000
-1.47973987,1.83308556,0.51369514,0.50520563,0.22662491,0.08411785,0.21981467,0.79060397,0.00000000
-1.47373687,1.94657439,0.55787605,0.53543937,0.23170120,0.08839280,0.23931215,0.83621139,0.00000000
-1.46773387,2.06244825,0.60327994,0.56658089,0.23741583,0.09296338,0.25941491,0.88184099,0.00000000
-1.46173087,2.17900971,0.64932169,0.59815780,0.24362587,0.09775404,0.27990032,0.92680487,0.00000000
-1.45572786,2.29445806,0.69537228,0.62965840,0.25017093,0.10267742,0.30052673,0.97040513,0.00000000
-1.44972486,2.40693342,0.74077134,0.66054447,0.25687902,0.10763659,0.32103853,1.01195162,0.00000000
-1.44372186,2.51456506,0.78484166,0.69026563,0.26357287,0.11252777,0.34117198,1.05077990,0.00000000
-1.43771886,2.61552193,0.82690535,0.71827477,0.27007644,0.11724341,0.36066176,1.08626888,0.00000000
-1.43171586,2.70806388,0.86630095,0.74404407,0.27622128,0.12167554,0.37924790,1.11785727,0.00000000
-1.42571286,2.79059142,0.90240116,0.76708078,0.28185252,0.12571926,0.39668294,1.14505849,0.00000000
-1.41970985,2.86169222,0.93463029,0.78694235,0.28683425,0.12927617,0.41273898,1.16747324,0.00000000
-1.41370685,2.92018237,0.96248093,0.80325020,0.29105389,0.13225764,0.42721446,1.18479946,0.00000000
-1.40770385,2.96514093,0.98552905,0.81570145,0.29442568,0.13458780,0.43994024,1.19683923,0.00000000
-1.40170085,2.99593613,1.00344689,0.82407832,0.29689284,0.13620608,0.45078496,1.20350245,0.00000000
-1.39569785,3.01224246,1.01601313,0.82825459,0.29842848,0.13706910,0.45965922,1.20480718,0.00000000
-1.38969485,3.01404764,1.02311981,0.82819895,0.29903528,0.13715209,0.46651856,1.20087681,0.00000000
-1.38369185,3.00164963,1.02477564,0.82397509,0.29874389,0.13644944,0.47136518,1.19193409,0.00000000
-1.37768884,2.97564353,1.02110569,0.81573840,0.29761017,0.13497460,0.47424804,1.17829258,0.00000000
-1.37168584,2.93689923,1.01234716,0.80372967,0.29571148,0.13275928,0.47526172,1.16034567,0.00000000
-1.36568284,2.88653072,0.99884167,0.78826587,0.29314223,0.12985189,0.47454378,1.13855386,0.00000000
-1.35967984,2.82585849,0.98102423,0.76972851,0.29000875,0.12631552,0.47227085,1.11343075,0.00000000
-1.35367684,2.75636653,0.95940936,0.74855008,0.28642400,0.12222530,0.46865364,1.08552829,0.00000000
-1.34767384,2.67965586,0.93457496,0.72519926,0.28250215,0.11766545,0.46393097,1.05542184,0.00000000
-1.34167084,2.59739631,0.90714461,0.70016536,0.27835341,0.11272616,0.45836309,1.02369554,0.00000000
-1.33566783,2.51127857,0.87776895,0.67394288,0.27407926,0.10750033,0.45222452,0.99092846,0.00000000
-1.32966483,2.42296810,0.84710694,0.64701653,0.26976839,0.10208042,0.44579664,0.95768189,0.00000000
-1.32366183,2.33406264,0.81580760,0.61984762,0.26549344,0.09655549,0.43936031,0.92448803,0.00000000
-1.31765883,2.24605457,0.78449302,0.59286203,0.26130864,0.09100865,0.43318865,0.89184036,0.00000000
-1.31165583,2.16029912,0.75374304,0.56644031,0.25724856,0.08551482,0.42754032,0.86018581,0.00000000
-1.30565283,2.07798923,0.72408214,0.54091015,0.25332779,0.08013913,0.42265330,0.82991868,0.00000000
-1.29964982,2.00013741,0.69596887,0.51654133,0.24954168,0.07493571,0.41873939,0.80137638,0.00000000
-1.29364682,1.92756453,0.66978794,0.49354323,0.24586800,0.06994720,0.41597963,0.77483694,0.00000000
-1.28764382,1.86089547,0.64584519,0.47206475,0.24226937,0.06520462,0.41452041,0.75051798,0.00000000
-1.28164082,1.80056093,0.62436514,0.45219648,0.23869635,0.06072787,0.41447065,0.72857719,0.00000000
-1.27563782,1.74680486,0.60549125,0.43397473,0.23509097,0.05652657,0.41589977,0.70911402,0.00000000
-1.26963482,1.69969641,0.58928841,0.41738723,0.23139051,0.05260124,0.41883656,0.69217241,0.00000000
-1.26363182,1.65914569,0.57574753,0.40237991,0.22753132,0.04894476,0.42326901,0.67774439,0.00000000
-1.25762881,1.62492222,0.56479170,0.38886449,0.22345251,0.04554394,0.42914478,0.66577441,0.00000000
-1.25162581,1.59667511,0.55628379,0.37672640,0.21909928,0.04238116,0.43637261,0.65616426,0.00000000
-1.24562281,1.57395429,0.55003492,0.36583263,0.21442580,0.03943600,0.44482439,0.64877835,0.00000000
-1.23961981,1.55623181,0.54581359,0.35603928,0.20939749,0.03668668,0.45433796,0.64344941,0.00000000
-1.23361681,1.54292277,0.54335517,0.34719842,0.20399254,0.03411144,0.46472068,0.63998441,0.00000000
-1.22761381,1.53340538,0.54237139,0.33916417,0.19820285,0.03168959,0.47575361,0.63817061,0.00000000
-1.22161081,1.52703984,0.54255976,0.33179774,0.19203410,0.02940238,0.48719639,0.63778181,0.00000000
-1.21560780,1.52318575,0.54361263,0.32497152,0.18550530,0.02723365,0.49879279,0.63858451,0.00000000
-1.20960480,1.52121805,0.54522585,0.31857210,0.17864759,0.02517011,0.51027682,0.64034408,0.00000000
-1.20360180,1.52054147,0.54710685,0.31250231,0.17150268,0.02320152,0.52137947,0.64283080,0.00000000
-1.19759880,1.52060333,0.54898210,0.30668237,0.16412082,0.02132056,0.53183576,0.64582552,0.00000000
-1.19159580,1.52090482,0.55060382,0.30105029,0.15655864,0.01952264,0.54139222,0.64912504,0.00000000
-1.18559280,1.52101068,0.55175598,0.29556160,0.14887675,0.01780549,0.54981443,0.65254680,0.00000000
-1.17958979,1.52055714,0.55225932,0.29018859,0.14113753,0.01616873,0.55689447,0.65593297,0.00000000
-1.17358679,1.51925817,0.55197552,0.28491911,0.13340294,0.01461334,0.56245800,0.65915355,0.00000000
-1.16758379,1.51690959,0.55081022,0.27975510,0.12573263,0.01314121,0.56637076,0.66210851,0.00000000
-1.16158079,1.51339118,0.54871494,0.27471092,0.11818233,0.01175461,0.56854403,0.66472872,0.00000000
-1.15557779,1.50866627,0.54568779,0.26981143,0.11080261,0.01045581,0.56893898,0.66697569,0.00000000
-1.14957479,1.50277896,0.54177280,0.26509012,0.10363799,0.00924669,0.56756936,0.66883999,0.00000000
-1.14357179,1.49584853,0.53705793,0.26058692,0.09672639,0.00812848,0.56450260,0.67033843,0.00000000
-1.13756878,1.48806139,0.53167179,0.25634614,0.09009898,0.00710154,0.55985895,0.67151016,0.00000000
-1.13156578,1.47966034,0.52577895,0.25241424,0.08378017,0.00616528,0.55380855,0.67241166,0.00000000
-1.12556278,1.47093170,0.51957405,0.24883754,0.07778798,0.00531809,0.54656667,0.67311110,0.00000000
-1.11955978,1.46219040,0.51327495,0.24565996,0.07213449,0.00455738,0.53838696,0.67368216,0.00000000
-1.11355678,1.45376382,0.50711483,0.24292078,0.06682639,0.00387964,0.52955300,0.67419770,0.00000000
-1.10755378,1.44597490,0.50133382,0.24065243,0.06186564,0.00328060,0.52036858,0.67472365,0.00000000
-1.10155078,1.43912521,0.49617022,0.23887845,0.05725004,0.00275535,0.51114685,0.67531341,0.00000000
-1.09554777,1.43347882,0.49185169,0.23761169,0.05297386,0.00229850,0.50219898,0.67600308,0.00000000
-1.08954477,1.42924775,0.48858678,0.23685275,0.04902837,0.00190436,0.49382268,0.67680777,0.00000000
-1.08354177,1.42657957,0.48655696,0.23658890,0.04540230,0.00156711,0.48629118,0.67771925,0.00000000
-1.07753877,1.42554791,0.48590963,0.23679331,0.04208225,0.00128092,0.47984304,0.67870493,0.00000000
-1.07153577,1.42614625,0.48675218,0.23742495,0.03905301,0.00104013,0.47467332,0.67970827,0.00000000
-1.06553277,1.42828530,0.48914743,0.23842891,0.03629790,0.00083933,0.47092643,0.68065064,0.00000000
-1.05952976,1.43179401,0.49311049,0.23973734,0.03379902,0.00067344,0.46869099,0.68143425,0.00000000
-1.05352676,1.43642420,0.49860720,0.24127090,0.03153751,0.00053783,0.46799686,0.68194618,0.00000000
-1.04752376,1.44185848,0.50555423,0.24294068,0.02949386,0.00042834,0.46881446,0.68206306,0.00000000
-1.04152076,1.44772097,0.51382055,0.24465062,0.02764818,0.00034133,0.47105632,0.68165629,0.00000000
-1.03551776,1.45359036,0.52323059,0.24630016,0.02598059,0.00027370,0.47458079,0.68059721,0.00000000
-1.02951476,1.45901458,0.53356854,0.24778713,0.02447154,0.00022291,0.47919763,0.67876228,0.00000000
-1.02351176,1.46352631,0.54458398,0.24901076,0.02310225,0.00018701,0.48467527,0.67603776,0.00000000
-1.01750875,1.46665885,0.55599836,0.24987468,0.02185518,0.00016464,0.49074929,0.67232375,0.00000000
-1.01150575,1.46796148,0.56751240,0.25028970,0.02071442,0.00015503,0.49713182,0.66753751,0.00000000
-1.00550275,1.46701384,0.57881393,0.25017640,0.01966620,0.00015806,0.50352136,0.66161595,0.00000000
-0.99949975,1.46343887,0.58958609,0.24946744,0.01869933,0.00017429,0.50961273,0.65451724,0.00000000
-0.99349675,1.45691387,0.59951573,0.24810936,0.01780558,0.00020497,0.51510668,0.64622167,0.00000000
-0.98749375,1.44717957,0.60830157,0.24606405,0.01698010,0.00025213,0.51971888,0.63673173,0.00000000
-0.98149075,1.43404702,0.61566215,0.24330968,0.01622172,0.00031863,0.52318792,0.62607171,0.00000000
-0.97548774,1.41740221,0.62134325,0.23984132,0.01553321,0.00040825,0.52528224,0.61428681,0.00000000
-0.96948474,1.39720878,0.62512460,0.23567092,0.01492145,0.00052577,0.52580564,0.60144195,0.00000000
-0.96348174,1.37350861,0.62682576,0.23082714,0.01439756,0.00067706,0.52460147,0.58762047,0.00000000
-0.95747874,1.34642079,0.62631098,0.22535463,0.01397692,0.00086917,0.52155531,0.57292280,0.00000000
-0.95147574,1.31613901,0.62349297,0.21931313,0.01367910,0.00111042,0.51659626,0.55746511,0.00000000
-0.94547274,1.28292768,0.61833541,0.21277630,0.01352774,0.00141045,0.50969688,0.54137813,0.00000000
-0.93946973,1.24711697,0.61085422,0.20583035,0.01355034,0.00178029,0.50087193,0.52480601,0.00000000
-0.93346673,1.20909692,0.60111749,0.19857255,0.01377789,0.00223236,0.49017605,0.50790533,0.00000000
-0.92746373,1.16931084,0.58924412,0.19110951,0.01424451,0.00278045,0.47770052,0.49084408,0.00000000
-0.92146073,1.12824815,0.57540116,0.18355557,0.01498691,0.00343961,0.46356937,0.47380070,0.00000000
-0.91545773,1.08643663,0.55980000,0.17603091,0.01604381,0.00422604,0.44793495,0.45696295,0.00000000
-0.90945473,1.04443433,0.54269148,0.16865971,0.01745515,0.00515686,0.43097324,0.44052665,0.00000000
-0.90345173,1.00282107,0.52436004,0.16156831,0.01926135,0.00624980,0.41287893,0.42469418,0.00000000
-0.89744872,0.96218973,0.50511718,0.15488319,0.02150229,0.00752284,0.39386062,0.40967268,0.00000000
-0.89144572,0.92313726,0.48529436,0.14872903,0.02421635,0.00899375,0.37413612,0.39567190,0.00000000
-0.88544272,0.88625556,0.46523551,0.14322671,0.02743923,0.01067956,0.35392804,0.38290177,0.00000000
-0.87943972,0.85212237,0.44528949,0.13849131,0.03120289,0.01259591,0.33345976,0.37156955,0.00000000
-0.87343672,0.82129216,0.42580262,0.13463016,0.03553429,0.01475646,0.31295178,0.36187677,0.00000000
-0.86743372,0.79428736,0.40711149,0.13174089,0.04045431,0.01717212,0.29261864,0.35401588,0.00000000
-0.86143072,0.77158986,0.38953630,0.12990966,0.04597668,0.01985040,0.27266618,0.34816679,0.00000000
-0.85542771,0.75363317,0.37337485,0.12920947,0.05210708,0.02279466,0.25328942,0.34449334,0.00000000
-0.84942471,0.74079523,0.35889727,0.12969871,0.05884242,0.02600350,0.23467078,0.34313979,0.00000000
-0.84342171,0.73339228,0.34634167,0.13141993,0.06617041,0.02947016,0.21697882,0.34422752,0.00000000
-0.83741871,0.73167370,0.33591074,0.13439896,0.07406946,0.03318210,0.20036727,0.34785197,0.00000000
-0.83141571,0.73581820,0.32776928,0.13864431,0.08250894,0.03712064,0.18497443,0.35407995,0.00000000
-0.82541271,0.74593125,0.32204281,0.14414707,0.09144981,0.04126088,0.17092279,0.36294743,0.00000000
-0.81940970,0.76204409,0.31881694,0.15088108,0.10084573,0.04557172,0.15831885,0.37445782,0.00000000
-0.81340670,0.78411399,0.31813776,0.15880367,0.11064450,0.05001617,0.14725312,0.38858086,0.00000000
-0.80740370,0.81202608,0.32001287,0.16785674,0.12078991,0.05455181,0.13780015,0.40525213,0.00000000
-0.80140070,0.84559632,0.32441316,0.17796820,0.13122389,0.05913152,0.13001863,0.42437308,0.00000000
-0.79539770,0.88457581,0.33127507,0.18905385,0.14188883,0.06370440,0.12395152,0.44581176,0.00000000
-0.78939470,0.92865592,0.34050328,0.20101945,0.15273006,0.06821684,0.11962612,0.46940406,0.00000000
-0.78339170,0.97747428,0.35197364,0.21376303,0.16369828,0.07261379,0.11705418,0.49495546,0.00000000
-0.77738869,1.03062122,0.36553632,0.22717732,0.17475178,0.07684005,0.11623198,0.52224329,0.00000000
-0.77138569,1.08764664,0.38101895,0.24115215,0.18585844,0.08084172,0.11714034,0.55101933,0.00000000
-0.76538269,1.14806672,0.39822977,0.25557672,0.19699717,0.08456755,0.11974478,0.58101287,0.00000000
-0.75937969,1.21137075,0.41696066,0.27034179,0.20815886,0.08797032,0.12399564,0.61193406,0.00000000
-0.75337669,1.27702746,0.43699004,0.28534142,0.21934655,0.09100806,0.12982830,0.64347754,0.00000000
-0.74737369,1.34449107,0.45808557,0.30047446,0.23057494,0.09364514,0.13716357,0.67532641,0.00000000
-0.74137069,1.41320680,0.48000671,0.31564551,0.24186903,0.09585321,0.14590822,0.70715645,0.00000000
-0.73536768,1.48261592,0.50250716,0.33076553,0.25326196,0.09761185,0.15595565,0.73864059,0.00000000
-0.72936468,1.55216035,0.52533708,0.34575188,0.26479221,0.09890900,0.16718689,0.76945372,0.00000000
-0.72336168,1.62128689,0.54824536,0.36052793,0.27650004,0.09974121,0.17947165,0.79927763,0.00000000
-0.71735868,1.68945110,0.57098175,0.37502232,0.28842354,0.10011349,0.19266976,0.82780625,0.00000000
-0.71135568,1.75612103,0.59329908,0.38916784,0.30059427,0.10003907,0.20663263,0.85475098,0.00000000
-0.70535268,1.82078093,0.61495545,0.40290008,0.31303292,0.09953887,0.22120504,0.87984604,0.00000000
-0.69934967,1.88293478,0.63571652,0.41615598,0.32574497,0.09864077,0.23622689,0.90285377,0.00000000
-0.69334667,1.94211003,0.65535786,0.42887237,0.33871684,0.09737875,0.25153517,0.92356962,0.00000000
-0.68734367,1.99786135,0.67366733,0.44098463,0.35191262,0.09579191,0.26696580,0.94182670,0.00000000
-0.68134067,2.04977435,0.69044749,0.45242559,0.36527160,0.09392343,0.28235556,0.95749966,0.00000000
-0.67533767,2.09746934,0.70551804,0.46312475,0.37870687,0.09181944,0.29754382,0.97050767,0.00000000
-0.66933467,2.14060495,0.71871807,0.47300801,0.39210511,0.08952793,0.31237422,0.98081628,0.00000000
-0.66333167,2.17888142,0.72990823,0.48199778,0.40532756,0.08709767,0.32669606,0.98843802,0.00000000
-0.65732866,2.21204353,0.73897264,0.49001370,0.41821237,0.08457721,0.34036563,0.99343149,0.00000000
-0.65132566,2.23988286,0.74582053,0.49697382,0.43057815,0.08201387,0.35324720,0.99589895,0.00000000
-0.64532266,2.26223945,0.75038744,0.50279627,0.44222870,0.07945293,0.36521394,0.99598236,0.00000000
-0.63931966,2.27900245,0.75263599,0.50740134,0.45295869,0.07693680,0.37614852,0.99385795,0.00000000
-0.63331666,2.29010989,0.75255615,0.51071386,0.46256007,0.07450436,0.38594374,0.98972930,0.00000000
-0.62731366,2.29554749,0.75016501,0.51266573,0.47082902,0.07219037,0.39450289,0.98381949,0.00000000
-0.62131066,2.29534638,0.74550590,0.51319857,0.47757295,0.07002494,0.40174012,0.97636227,0.00000000
-0.61530765,2.28957995,0.73864706,0.51226615,0.48261745,0.06803311,0.40758086,0.96759283,0.00000000
-0.60930465,2.27835983,0.72967964,0.50983673,0.48581263,0.06623453,0.41196213,0.95773846,0.00000000
-0.60330165,2.26183129,0.71871541,0.50589486,0.48703877,0.06464322,0.41483298,0.94700966,0.00000000
-0.59729865,2.24016810,0.70588383,0.50044284,0.48621087,0.06326735,0.41615500,0.93559196,0.00000000
-0.59129565,2.21356723,0.69132896,0.49350153,0.48328188,0.06210919,0.41590286,0.92363898,0.00000000
-0.58529265,2.18224365,0.67520607,0.48511057,0.47824460,0.06116510,0.41406491,0.91126704,0.00000000
-0.57928964,2.14642542,0.65767811,0.47532800,0.47113207,0.06042565,0.41064380,0.89855158,0.00000000
-0.57328664,2.10634932,0.63891231,0.46422920,0.46201646,0.05987585,0.40565710,0.88552565,0.00000000
-0.56728364,2.06225740,0.61907673,0.45190540,0.45100659,0.05949546,0.39913780,0.87218052,0.00000000
-0.56128064,2.01439441,0.59833728,0.43846160,0.43824422,0.05925954,0.39113470,0.85846837,0.00000000
-0.55527764,1.96300647,0.57685494,0.42401423,0.42389936,0.05913898,0.38171260,0.84430705,0.00000000
-0.54927464,1.90834075,0.55478355,0.40868855,0.40816471,0.05910133,0.37095216,0.82958657,0.00000000
-0.54327164,1.85064653,0.53226807,0.39261597,0.39124977,0.05911160,0.35894958,0.81417712,0.00000000
-0.53726863,1.79017715,0.50944346,0.37593135,0.37337463,0.05913332,0.34581575,0.79793819,0.00000000
-0.53126563,1.72719297,0.48643413,0.35877052,0.35476401,0.05912961,0.33167520,0.78072836,0.00000000
-0.52526263,1.66196504,0.46335400,0.34126802,0.33564152,0.05906429,0.31666453,0.76241527,0.00000000
-0.51925963,1.59477915,0.44030706,0.32355514,0.31622461,0.05890312,0.30093058,0.74288543,0.00000000
-0.51325663,1.52594006,0.41738839,0.30575838,0.29672023,0.05861489,0.28462818,0.72205328,0.00000000
-0.50725363,1.45577551,0.39468559,0.28799827,0.27732142,0.05817258,0.26791777,0.69986922,0.00000000
-0.50125063,1.38463979,0.37228038,0.27038863,0.25820479,0.05755433,0.25096271,0.67632612,0.00000000
-0.49524762,1.31291650,0.35025044,0.25303614,0.23952893,0.05674430,0.23392656,0.65146432,0.00000000
-0.48924462,1.24102036,0.32867115,0.23604030,0.22143379,0.05573331,0.21697036,0.62537463,0.00000000
-0.48324162,1.16939778,0.30761727,0.21949360,0.20404080,0.05451933,0.20024996,0.59819950,0.00000000
-0.47723862,1.09852620,0.28716442,0.20348195,0.18745371,0.05310764,0.18391362,0.57013229,0.00000000
-0.47123562,1.02891208,0.26739026,0.18808519,0.17175996,0.05151084,0.16809982,0.54141471,0.00000000
-0.46523262,0.96108755,0.24837524,0.17337766,0.15703245,0.04974850,0.15293546,0.51233269,0.00000000
