energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-1.89394697,3.25132229,-3.30633094,0.40280396,-0.40238100,2.80379812,-2.86724507,0.31021795,-0.30606651,0.02170109,-0.02170562,0.02660568,-0.02549543,0.15007856,-0.15293551
-1.88794397,3.23900925,-3.27471981,0.40588356,-0.40502908,2.78157187,-2.82630075,0.31617579,-0.31168775,0.02187761,-0.02176443,0.02759014,-0.02648222,0.14888004,-0.15154669
-1.88194097,3.24231561,-3.25694056,0.40889828,-0.40762979,2.77499470,-2.79911639,0.32200006,-0.31725483,0.02215291,-0.02191157,0.02854045,-0.02744833,0.14772458,-0.15018409
-1.87593797,3.26209683,-3.25416547,0.41177047,-0.41012580,2.78506999,-2.78698711,0.32757680,-0.32267027,0.02253198,-0.02215386,0.02944213,-0.02838080,0.14660343,-0.14884763
-1.86993497,3.29895962,-3.26733040,0.41441665,-0.41245031,2.81256032,-2.79098461,0.33278896,-0.32782935,0.02301821,-0.02249662,0.03028024,-0.02926580,0.14550451,-0.14753259
-1.86393197,3.35326254,-3.29713025,0.41675203,-0.41453123,2.85798233,-2.81194740,0.33752110,-0.33262444,0.02361331,-0.02294368,0.03103975,-0.03008896,0.14441395,-0.14623098
-1.85792896,3.42512019,-3.34401846,0.41869488,-0.41629544,2.92160525,-2.85047493,0.34166396,-0.33694944,0.02431730,-0.02349727,0.03170607,-0.03083581,0.14331761,-0.14493301
-1.85192596,3.51441026,-3.40820994,0.42017049,-0.41767284,3.00345252,-2.90692512,0.34511863,-0.34070407,0.02512845,-0.02415795,0.03226545,-0.03149217,0.14220242,-0.14362848
-1.84592296,3.62078278,-3.48968667,0.42111449,-0.41860008,3.10330628,-2.98141483,0.34780028,-0.34379783,0.02604334,-0.02492465,0.03270550,-0.03204469,0.14105756,-0.14230809
-1.83991996,3.74367128,-3.58820536,0.42147542,-0.41902359,3.22071449,-3.07382309,0.34964105,-0.34615354,0.02705683,-0.02579461,0.03301556,-0.03248119,0.13987529,-0.14096449
-1.83391696,3.88230516,-3.70330683,0.42121644,-0.41890197,3.35500028,-3.18379656,0.35059224,-0.34771000,0.02816223,-0.02676346,0.03318713,-0.03279119,0.13865147,-0.13959312
-1.82791396,4.03572325,-3.83432653,0.42031623,-0.41820744,3.50527337,-3.31075721,0.35062552,-0.34842407,0.02935131,-0.02782522,0.03321415,-0.03296618,0.13738577,-0.13819269
-1.82191096,4.20278820,-3.98040603,0.41876890,-0.41692655,3.67044349,-3.45391186,0.34973333,-0.34827174,0.03061446,-0.02897241,0.03309323,-0.03300003,0.13608154,-0.13676532
-1.81590795,4.38220164,-4.14050544,0.41658327,-0.41505995,3.84923568,-3.61226367,0.34792835,-0.34724846,0.03194084,-0.03019615,0.03282382,-0.03288917,0.13474529,-0.13531643
-1.80990495,4.57252027,-4.31341658,0.41378134,-0.41262152,4.04020726,-3.78462539,0.34524224,-0.34536856,0.03331857,-0.03148629,0.03240822,-0.03263274,0.13338604,-0.13385421
-1.80390195,4.77217273,-4.49777711,0.41039645,-0.40963678,4.24176666,-3.96963452,0.34172367,-0.34266396,0.03473489,-0.03283157,0.03185156,-0.03223269,0.13201438,-0.13238899
-1.79789895,4.97947769,-4.69208577,0.40647089,-0.40614091,4.45219400,-4.16577032,0.33743587,-0.33918229,0.03617641,-0.03421975,0.03116163,-0.03169373,0.13064147,-0.13093226
-1.79189595,5.19266304,-4.89471895,0.40205357,-0.40217642,4.66966336,-4.37137287,0.33245378,-0.33498446,0.03762929,-0.03563786,0.03034869,-0.03102319,0.12927792,-0.12949573
-1.78589295,5.40988666,-5.10394881,0.39719759,-0.39779081,4.89226679,-4.58466410,0.32686106,-0.33014192,0.03907948,-0.03707239,0.02942513,-0.03023083,0.12793285,-0.12809022
-1.77988994,5.62925873,-5.31796326,0.39195805,-0.39303415,5.11804003,-4.80377091,0.32074698,-0.32473381,0.04051298,-0.03850948,0.02840513,-0.02932856,0.12661291,-0.12672470
-1.77388694,5.84886563,-5.53488796,0.38639017,-0.38795705,5.34498967,-5.02675043,0.31420353,-0.31884398,0.04191601,-0.03993517,0.02730426,-0.02833005,0.12532157,-0.12540536
-1.76788394,6.06679558,-5.75281032,0.38054785,-0.38260885,5.57112173,-5.25161714,0.30732270,-0.31255830,0.04327529,-0.04133562,0.02613905,-0.02725042,0.12405867,-0.12413493
-1.76188094,6.28116561,-5.96980573,0.37448263,-0.37703634,5.79447109,-5.47637185,0.30019415,-0.30596208,0.04457819,-0.04269733,0.02492656,-0.02610577,0.12282015,-0.12291221
-1.75587794,6.49014974,-6.18396555,0.36824325,-0.37128295,6.01313162,-5.69903203,0.29290327,-0.29913794,0.04581295,-0.04400739,0.02368397,-0.02491275,0.12159817,-0.12173181
-1.74987494,6.69200770,-6.39342664,0.36187563,-0.36538851,6.22528621,-5.91766318,0.28552977,-0.29216410,0.04696887,-0.04525361,0.02242818,-0.02368821,0.12038138,-0.12058432
-1.74387194,6.88511354,-6.59640189,0.35542319,-0.35938939,6.42923605,-6.13041039,0.27814664,-0.28511310,0.04803644,-0.04642482,0.02117547,-0.02244876,0.11915560,-0.11945660
-1.73786893,7.06798346,-6.79121086,0.34892764,-0.35331921,6.62342853,-6.33552964,0.27081965,-0.27805094,0.04900747,-0.04751096,0.01994121,-0.02121044,0.11790461,-0.11833248
-1.73186593,7.23930165,-6.97630976,0.34242983,-0.34720975,6.80648263,-6.53141764,0.26360720,-0.27103680,0.04987518,-0.04850327,0.01873963,-0.01998843,0.11661115,-0.11719356
-1.72586293,7.39794337,-7.15031966,0.33597082,-0.34109216,6.97721114,-6.71663945,0.25656050,-0.26412296,0.05063432,-0.04939441,0.01758358,-0.01879683,0.11525805,-0.11602026
-1.71985993,7.54299418,-7.31205182,0.32959281,-0.33499825,7.13463871,-6.88995280,0.24972408,-0.25735519,0.05128113,-0.05017855,0.01648450,-0.01764841,0.11382929,-0.11479298
-1.71385693,7.67376434,-7.46052909,0.32334000,-0.32896165,7.27801503,-7.05032817,0.24313635,-0.25077326,0.05181339,-0.05085144,0.01545227,-0.01655457,0.11231116,-0.11349326
-1.70785393,7.78979775,-7.59500226,0.31725910,-0.32301891,7.40682249,-7.19696373,0.23683035,-0.24441169,0.05223039,-0.05141040,0.01449523,-0.01552520,0.11069321,-0.11210493
-1.70185093,7.89087470,-7.71496056,0.31139963,-0.31721024,7.52077786,-7.32929444,0.23083449,-0.23830051,0.05253283,-0.05185434,0.01362017,-0.01456868,0.10896909,-0.11061513
-1.69584792,7.97700826,-7.82013563,0.30581367,-0.31157991,7.61982797,-7.44699481,0.22517314,-0.23246598,0.05272274,-0.05218367,0.01283238,-0.01369189,0.10713710,-0.10901521
-1.68984492,8.04843432,-7.91049867,0.30055537,-0.30617620,7.70413930,-7.54997513,0.21986722,-0.22693127,0.05280338,-0.05240025,0.01213571,-0.01290025,0.10520058,-0.10730138
-1.68384192,8.10559561,-7.98625072,0.29567993,-0.30105088,7.77408218,-7.63837122,0.21493460,-0.22171699,0.05277902,-0.05250723,0.01153264,-0.01219776,0.10316793,-0.10547509
-1.67783892,8.14912045,-8.04780640,0.29124232,-0.29625836,7.83021007,-7.71252822,0.21039031,-0.21684151,0.05265487,-0.05250889,0.01102433,-0.01158709,0.10105248,-0.10354314
-1.67183592,8.17979725,-8.09577196,0.28729570,-0.29185428,7.87323511,-7.77297911,0.20624663,-0.21232118,0.05243682,-0.05241050,0.01061074,-0.01106964,0.09887196,-0.10151755
-1.66583292,8.19854589,-8.13091861,0.28388969,-0.28789389,7.90400098,-7.82041901,0.20251304,-0.20817028,0.05213133,-0.05221811,0.01029065,-0.01064561,0.09664786,-0.09941512
-1.65982991,8.20638767,-8.15415246,0.28106857,-0.28443019,7.92345447,-7.85567656,0.19919606,-0.20440088,0.05174520,-0.05193832,0.01006172,-0.01031407,0.09440456,-0.09725673
-1.65382691,8.20441498,-8.16648269,0.27886955,-0.28151201,7.93261722,-7.87968387,0.19629900,-0.20102258,0.05128547,-0.05157816,0.00992062,-0.01007299,0.09216837,-0.09506655
-1.64782391,8.19376246,-8.16898943,0.27732128,-0.27918201,7.93255877,-7.89344638,0.19382182,-0.19804216,0.05075929,-0.05114487,0.00986298,-0.00991932,0.08996651,-0.09287100
-1.64182091,8.17558096,-8.16279316,0.27644263,-0.27747500,7.92437237,-7.89801436,0.19176088,-0.19546325,0.05017376,-0.05064574,0.00988356,-0.00984905,0.08782604,-0.09069769
-1.63581791,8.15101528,-8.14902691,0.27624192,-0.27641644,7.90915445,-7.89445718,0.19010889,-0.19328604,0.04953593,-0.05008799,0.00997627,-0.00985725,0.08577299,-0.08857440
-1.62981491,8.12118684,-8.12881275,0.27671658,-0.27602141,7.88798845,-7.88384160,0.18885499,-0.19150704,0.04885272,-0.04947871,0.01013424,-0.00993811,0.08383145,-0.08652806
-1.62381191,8.08718152,-8.10324342,0.27785340,-0.27629400,7.86193363,-7.86721493,0.18798494,-0.19011909,0.04813093,-0.04882477,0.01035000,-0.01008509,0.08202297,-0.08458384
-1.61780890,8.05004306,-8.07336970,0.27962925,-0.27722731,7.83201869,-7.84559347,0.18748152,-0.18911140,0.04737723,-0.04813281,0.01061556,-0.01029096,0.08036610,-0.08276446
-1.61180590,8.01077157,-8.04019384,0.28201235,-0.27880396,7.79924015,-7.81995658,0.18732511,-0.18846992,0.04659825,-0.04740927,0.01092256,-0.01054793,0.07887617,-0.08108966
-1.60580290,7.97032681,-8.00466868,0.28496395,-0.28099712,7.76456483,-7.79124581,0.18749439,-0.18817780,0.04580063,-0.04666043,0.01126249,-0.01084781,0.07756522,-0.07957592
-1.59979990,7.92963505,-7.96770203,0.28844038,-0.28377210,7.72893560,-7.76036876,0.18796724,-0.18821609,0.04499103,-0.04589246,0.01162683,-0.01118218,0.07644231,-0.07823638
-1.59379690,7.88959864,-7.93016520,0.29239530,-0.28708824,7.69327934,-7.72820670,0.18872163,-0.18856454,0.04417624,-0.04511154,0.01200730,-0.01154258,0.07551380,-0.07708101
-1.58779390,7.85110693,-7.89290460,0.29678207,-0.29090118,7.65851600,-7.69562473,0.18973661,-0.18920253,0.04336322,-0.04432389,0.01239605,-0.01192070,0.07478389,-0.07611694
-1.58179090,7.81504706,-7.85675491,0.30155609,-0.29516519,7.62556748,-7.66348325,0.19099319,-0.19011005,0.04255910,-0.04353589,0.01278586,-0.01230858,0.07425529,-0.07534896
-1.57578789,7.78231359,-7.82255247,0.30667684,-0.29983561,7.59536522,-7.63264943,0.19247519,-0.19126863,0.04177118,-0.04275410,0.01317032,-0.01269886,0.07392979,-0.07478016
-1.56978489,7.75381550,-7.79114725,0.31210974,-0.30487098,7.56885549,-7.60400732,0.19416990,-0.19266223,0.04100689,-0.04198528,0.01354400,-0.01308491,0.07380893,-0.07441252
-1.56378189,7.73047987,-7.76341231,0.31782741,-0.31023510,7.54700143,-7.57846540,0.19606850,-0.19427793,0.04027372,-0.04123641,0.01390254,-0.01346106,0.07389454,-0.07424761
-1.55777889,7.71325134,-7.74024943,0.32381056,-0.31589845,7.53078142,-7.55696064,0.19816624,-0.19610648,0.03957909,-0.04051461,0.01424277,-0.01382267,0.07418921,-0.07428718
-1.55177589,7.70308701,-7.72259024,0.33004813,-0.32183927,7.52118325,-7.54045834,0.20046237,-0.19814256,0.03893020,-0.03982705,0.01456267,-0.01416627,0.07469655,-0.07453364
-1.54577289,7.70094681,-7.71139224,0.33653697,-0.32804396,7.51919429,-7.52994731,0.20295975,-0.20038472,0.03833387,-0.03918084,0.01486139,-0.01448956,0.07542133,-0.07499038
-1.53976988,7.70777948,-7.70762962,0.34328088,-0.33450693,7.52578774,-7.52643034,0.20566417,-0.20283514,0.03779634,-0.03858284,0.01513911,-0.01479142,0.07636938,-0.07566197
-1.53376688,7.72450477,-7.71227914,0.35028922,-0.34122984,7.54190555,-7.53091017,0.20858343,-0.20549900,0.03732310,-0.03803951,0.01539692,-0.01507178,0.07754739,-0.07655412
-1.52776388,7.75199271,-7.72630160,0.35757500,-0.34822030,7.56843879,-7.54437152,0.21172633,-0.20838364,0.03691864,-0.03755665,0.01563665,-0.01533157,0.07896243,-0.07767347
-1.52176088,7.79104080,-7.75061973,0.36515291,-0.35549015,7.60620618,-7.56775993,0.21510134,-0.21149752,0.03658635,-0.03713925,0.01586061,-0.01557248,0.08062145,-0.07902721
-1.51575788,7.84235050,-7.78609359,0.37303706,-0.36305343,7.65593200,-7.60195843,0.21871547,-0.21484901,0.03632833,-0.03679126,0.01607139,-0.01579677,0.08253062,-0.08062256
-1.50975488,7.90650382,-7.83349482,0.38123889,-0.37092418,7.71822408,-7.64776306,0.22257297,-0.21844515,0.03614529,-0.03651545,0.01627159,-0.01600703,0.08469467,-0.08246613
-1.50375188,7.98394150,-7.89348078,0.38976534,-0.37911427,7.79355318,-7.70585848,0.22667433,-0.22229043,0.03603652,-0.03631321,0.01646360,-0.01620594,0.08711618,-0.08456326
-1.49774887,8.07494349,-7.96657017,0.39861726,-0.38763141,7.88223426,-7.77679467,0.23101544,-0.22638566,0.03599987,-0.03618456,0.01664940,-0.01639606,0.08979504,-0.08691731
-1.49174587,8.17961284,-8.05312104,0.40778853,-0.39647750,7.98441062,-7.86096588,0.23558707,-0.23072713,0.03603181,-0.03612801,0.01683037,-0.01657954,0.09272789,-0.08952904
-1.48574287,8.29786343,-8.15331236,0.41726564,-0.40564744,8.10004140,-7.95859255,0.24037471,-0.23530595,0.03612757,-0.03614068,0.01700721,-0.01675801,0.09590785,-0.09239609
-1.47973987,8.42941211,-8.26712984,0.42702799,-0.41512860,8.22889270,-8.06970693,0.24535879,-0.24010787,0.03628127,-0.03621831,0.01717991,-0.01693243,0.09932431,-0.09551257
-1.47373687,8.57377537,-8.39435657,0.43704885,-0.42490090,8.37053253,-8.19414290,0.25051542,-0.24511339,0.03648620,-0.03635545,0.01734771,-0.01710304,0.10296300,-0.09886889
-1.46773387,8.73027051,-8.53456873,0.44729699,-0.43493761,8.52432967,-8.33153010,0.25581737,-0.25029837,0.03673500,-0.03654566,0.01750925,-0.01726934,0.10680627,-0.10245174
-1.46173087,8.89802100,-8.68713630,0.45773880,-0.44520678,8.68945604,-8.48129243,0.26123561,-0.25563504,0.03701999,-0.03678173,0.01766268,-0.01743015,0.11083354,-0.10624431
-1.45572786,9.07596567,-8.85122856,0.46834087,-0.45567333,8.86489255,-8.64265071,0.26674099,-0.26109335,0.03733344,-0.03705598,0.01780591,-0.01758379,0.11502189,-0.11022672
-1.44972486,9.26287118,-9.02582388,0.47907280,-0.46630155,9.04943787,-8.81462918,0.27230625,-0.26664275,0.03766789,-0.03736056,0.01793684,-0.01772825,0.11934688,-0.11437660
-1.44372186,9.45734717,-9.20972317,0.48991012,-0.47705796,9.24171982,-8.99606526,0.27790812,-0.27225411,0.03801636,-0.03768776,0.01805365,-0.01786142,0.12378341,-0.11866986
-1.43771886,9.65786352,-9.40156631,0.50083705,-0.48791429,9.44020906,-9.18562226,0.28352939,-0.27790180,0.03837265,-0.03803028,0.01815509,-0.01798142,0.12830659,-0.12308152
-1.43171586,9.86276915,-9.59985080,0.51184897,-0.49885040,9.64323466,-9.38180435,0.28916088,-0.28356592,0.03873151,-0.03838152,0.01824077,-0.01808681,0.13289266,-0.12758664
-1.42571286,10.07031194,-9.80295201,0.52295434,-0.50985695,9.84900145,-9.58297343,0.29480319,-0.28923423,0.03908878,-0.03873581,0.01831141,-0.01817695,0.13751977,-0.13216122
-1.41970985,10.27865943,-10.00914429,0.53417601,-0.52093758,10.05560897,-9.78736751,0.30046804,-0.29490404,0.03944145,-0.03908857,0.01836908,-0.01825224,0.14216873,-0.13678303
-1.41370685,10.48592004,-10.21662259,0.54555164,-0.53211044,10.26107195,-9.99312038,0.30617916,-0.30058364,0.03978772,-0.03943645,0.01841732,-0.01831432,0.14682349,-0.14143233
-1.40770385,10.69016481,-10.42352422,0.55713332,-0.54340898,10.46334252,-10.19828232,0.31197263,-0.30629335,0.04012693,-0.03977733,0.01846123,-0.01836630,0.15147149,-0.14609247
-1.40170085,10.88944959,-10.62795058,0.56898619,-0.55488177,10.66033405,-10.40084202,0.31789663,-0.31206598,0.04045942,-0.04011036,0.01850746,-0.01841280,0.15610376,-0.15075021
-1.39569785,11.08183781,-10.82798878,0.58118616,-0.56659142,10.84994686,-10.59874955,0.32401041,-0.31794667,0.04078638,-0.04043581,0.01856412,-0.01845999,0.16071477,-0.15539588
-1.38969485,11.26542391,-11.02173330,0.59381669,-0.57861248,11.03009593,-10.78994069,0.33038274,-0.32399212,0.04110965,-0.04075494,0.01864059,-0.01851550,0.16530204,-0.16002329
-1.38369185,11.43835742,-11.20730774,0.60696491,-0.59102848,11.19874032,-10.97236267,0.33708960,-0.33026906,0.04143143,-0.04106979,0.01874725,-0.01858829,0.16986560,-0.16462938
-1.37768884,11.59886782,-11.38288691,0.62071692,-0.60392804,11.35391442,-11.14400131,0.34421128,-0.33685216,0.04175402,-0.04138290,0.01889513,-0.01868835,0.17440716,-0.16921365
-1.37168584,11.74528981,-11.54671925,0.63515279,-0.61740036,11.49376054,-11.30290971,0.35182894,-0.34382116,0.04207953,-0.04169705,0.01909548,-0.01882642,0.17892917,-0.17377740
-1.36568284,11.87608893,-11.69714959,0.65034117,-0.63153006,11.61656221,-11.44723807,0.36002076,-0.35125761,0.04240958,-0.04201491,0.01935932,-0.01901355,0.18343380,-0.17832283
-1.35967984,11.98988668,-11.83264224,0.66633387,-0.64639180,11.72077752,-11.57526444,0.36885770,-0.35924105,0.04274508,-0.04233877,0.01969695,-0.01926069,0.18792179,-0.18285194
-1.35367684,12.08548485,-11.95180388,0.68316070,-0.66204471,11.80507152,-11.68542577,0.37839919,-0.36784482,0.04308597,-0.04267025,0.02011741,-0.01957817,0.19239138,-0.18736551
-1.34767384,12.16188791,-12.05340592,0.70082463,-0.67852698,11.86834637,-11.77634836,0.38868875,-0.37713180,0.04343106,-0.04301000,0.02062801,-0.01997521,0.19683723,-0.19186189
-1.34167084,12.21832270,-12.13640562,0.71929765,-0.69585081,11.90976816,-11.84687688,0.39974979,-0.38714999,0.04377788,-0.04335751,0.02123387,-0.02045942,0.20124948,-0.19633604
-1.33566783,12.25425432,-12.19996511,0.73851745,-0.71399799,11.92878905,-11.89610073,0.41158183,-0.39792831,0.04412264,-0.04371093,0.02193748,-0.02103636,0.20561300,-0.20077851
-1.32966483,12.26939745,-12.24346757,0.75838525,-0.73291628,11.92516335,-11.92337657,0.42415714,-0.40947266,0.04446020,-0.04406701,0.02273839,-0.02170908,0.20990682,-0.20517465
-1.32366183,12.26372210,-12.26652949,0.77876472,-0.75251686,11.89895675,-11.92834582,0.43741828,-0.42176258,0.04478418,-0.04442100,0.02363295,-0.02247781,0.21410380,-0.20950409
-1.31765883,12.23745331,-12.26900841,0.79948241,-0.77267305,11.85054754,-11.91094613,0.45127641,-0.43474850,0.04508703,-0.04476673,0.02461417,-0.02333967,0.21817064,-0.21374032
-1.31165583,12.19106438,-12.25100530,0.82032953,-0.79322027,11.78061961,-11.87141579,0.46561070,-0.44834991,0.04536023,-0.04509674,0.02567175,-0.02428854,0.22206816,-0.21785072
-1.30565283,12.12526377,-12.21286121,0.84106525,-0.81395763,11.69014695,-11.81029054,0.48026891,-0.46245457,0.04559456,-0.04540239,0.02679209,-0.02531498,0.22575190,-0.22179677
-1.29964982,12.04097597,-12.15514814,0.86142153,-0.83465088,11.58037008,-11.72839253,0.49506923,-0.47691878,0.04578032,-0.04567412,0.02795863,-0.02640635,0.22917303,-0.22553460
-1.29364682,11.93931699,-12.07865408,0.88110932,-0.85503702,11.45276512,-11.62681150,0.50980344,-0.49156894,0.04590765,-0.04590176,0.02915211,-0.02754698,0.23227959,-0.22901591
-1.28764382,11.82156587,-11.98436309,0.89982616,-0.87483025,11.30900687,-11.50687888,0.52424126,-0.50620437,0.04596688,-0.04607479,0.03035113,-0.02871847,0.23501798,-0.23218912
-1.28164082,11.68913316,-11.87343093,0.91726476,-0.89372937,11.15092720,-11.37013550,0.53813605,-0.52060140,0.04594881,-0.04618274,0.03153264,-0.02990021,0.23733465,-0.23500080
-1.27563782,11.54352820,-11.74715760,0.93312263,-0.91142627,10.98047082,-11.21829454,0.55123151,-0.53451870,0.04584507,-0.04621550,0.03267267,-0.03106982,0.23917801,-0.23739738
-1.26963482,11.38632670,-11.60695810,0.94711213,-0.92761543,10.79965018,-11.05320106,0.56326925,-0.54770369,0.04564842,-0.04616369,0.03374701,-0.03220386,0.24050046,-0.23932697
-1.26363182,11.21914005,-11.45433269,0.95897085,-0.94200398,10.61050155,-10.87679005,0.57399714,-0.55989989,0.04535303,-0.04601903,0.03473199,-0.03327849,0.24126036,-0.24074133
-1.25762881,11.04358783,-11.29083823,0.96847181,-0.95432208,10.41504402,-10.69104465,0.58317784,-0.57085498,0.04495474,-0.04577462,0.03560525,-0.03427021,0.24142410,-0.24159791
-1.25162581,10.86127440,-11.11806177,0.97543304,-0.96433328,10.21524300,-10.49795639,0.59059752,-0.58032928,0.04445124,-0.04542525,0.03634646,-0.03515660,0.24096790,-0.24186181
-1.24562281,10.67377032,-10.93759743,0.97972624,-0.97184426,10.01297934,-10.29948892,0.59607416,-0.58810434,0.04384225,-0.04496762,0.03693807,-0.03591712,0.23987945,-0.24150764
-1.23961981,10.48259870,-10.75102723,0.98128391,-0.97671377,9.81002474,-10.09754639,0.59946511,-0.59399131,0.04312960,-0.04440054,0.03736587,-0.03653372,0.23815928,-0.24052119
-1.23361681,10.28922615,-10.55990613,0.98010483,-0.97886012,9.60802363,-9.89394725,0.60067369,-0.59783862,0.04231726,-0.04372502,0.03761952,-0.03699154,0.23582166,-0.23890079
-1.22761381,10.09505762,-10.36575115,0.97625724,-0.97826705,9.40848131,-9.69040393,0.59965430,-0.59953880,0.04141134,-0.04294437,0.03769296,-0.03727942,0.23289513,-0.23665834
-1.22161081,9.90143413,-10.17003394,0.96987975,-0.97498740,9.21275734,-9.48850801,0.59641589,-0.59903392,0.04041994,-0.04206415,0.03758459,-0.03739028,0.22942251,-0.23381987
-1.21560780,9.70963173,-9.97417590,0.96117956,-0.96914457,9.02206336,-9.28972048,0.59102344,-0.59631947,0.03935306,-0.04109206,0.03729741,-0.03732144,0.22546034,-0.23042566
-1.20960480,9.52086056,-9.77954456,0.95042817,-0.96093131,8.83746365,-9.09536614,0.58359755,-0.59144633,0.03822230,-0.04003788,0.03683888,-0.03707468,0.22107789,-0.22652982
-1.20360180,9.33626225,-9.58744994,0.93795437,-0.95060591,8.65987723,-8.90663074,0.57431171,-0.58452085,0.03704065,-0.03891313,0.03622068,-0.03665625,0.21635550,-0.22219935
-1.19759880,9.15690457,-9.39913953,0.92413490,-0.93848587,8.49007991,-8.72455983,0.56338767,-0.57570274,0.03582214,-0.03773089,0.03545835,-0.03607666,0.21138261,-0.21751267
-1.19159580,8.98377229,-9.21579059,0.90938287,-0.92493894,8.32870513,-8.55005771,0.55108884,-0.56520093,0.03458145,-0.03650537,0.03457072,-0.03535030,0.20625522,-0.21255767
-1.18559280,8.81775389,-9.03849906,0.89413462,-0.91037211,8.17624281,-8.38388559,0.53771195,-0.55326754,0.03333356,-0.03525163,0.03357926,-0.03449497,0.20107309,-0.20742937
