energy_ev,total_up,Au_p_up,Au_d_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.01400700,1.36089360,0.35510803,0.31665521,0.00291102,0.00000000,0.03759862,0.27343434,0.02310133,0.46802059
-2.00800400,1.40661932,0.36206107,0.32671705,0.00304696,0.00000000,0.04015330,0.27444275,0.02395756,0.48680732
-2.00200100,1.45530532,0.36958167,0.33766299,0.00320663,0.00000000,0.04290928,0.27578467,0.02491521,0.50554781
-1.99599800,1.50616946,0.37745039,0.34927798,0.00338835,0.00000000,0.04582012,0.27731006,0.02596777,0.52401622
-1.98999500,1.55848111,0.38547565,0.36135691,0.00359048,0.00000000,0.04883518,0.27888019,0.02710747,0.54202190
-1.98399200,1.61157463,0.39349765,0.37370822,0.00381146,0.00000000,0.05190081,0.28037033,0.02832533,0.55941352
-1.97798899,1.66485900,0.40139056,0.38615653,0.00404986,0.00000000,0.05496150,0.28167180,0.02961128,0.57608140
-1.97198599,1.71782334,0.40906297,0.39854442,0.00430435,0.00000000,0.05796118,0.28269319,0.03095428,0.59195801
-1.96598299,1.77003826,0.41645676,0.41073323,0.00457371,0.00000000,0.06084451,0.28336092,0.03234241,0.60701649
-1.95997999,1.82115311,0.42354422,0.42260294,0.00485680,0.00000000,0.06355819,0.28361903,0.03376299,0.62126741
-1.95397699,1.87088957,0.43032403,0.43405134,0.00515251,0.00000000,0.06605223,0.28342831,0.03520265,0.63475379
-1.94797399,1.91903197,0.43681600,0.44499235,0.00545978,0.00000000,0.06828104,0.28276498,0.03664745,0.64754466
-1.94197099,1.96541512,0.44305512,0.45535398,0.00577745,0.00000000,0.07020450,0.28161882,0.03808294,0.65972751
-1.93596798,2.00991048,0.44908517,0.46507582,0.00610430,0.00000000,0.07178879,0.27999103,0.03949422,0.67140004
-1.92996498,2.05241145,0.45495235,0.47410640,0.00643893,0.00000000,0.07300702,0.27789193,0.04086602,0.68266154
-1.92396198,2.09281900,0.46069924,0.48240063,0.00677974,0.00000000,0.07383968,0.27533854,0.04218276,0.69360451
-1.91795898,2.13102833,0.46635946,0.48991742,0.00712487,0.00000000,0.07427487,0.27235234,0.04342866,0.70430680
-1.91195598,2.16691755,0.47195336,0.49661772,0.00747221,0.00000000,0.07430820,0.26895712,0.04458786,0.71482485
-1.90595298,2.20033912,0.47748489,0.50246313,0.00781934,0.00000000,0.07394266,0.26517721,0.04564450,0.72518823
-1.89994997,2.23111454,0.48293986,0.50741499,0.00816356,0.00000000,0.07318812,0.26103605,0.04658300,0.73539585
-1.89394697,2.25903265,0.48828563,0.51143433,0.00850191,0.00000000,0.07206079,0.25655518,0.04738817,0.74541398
-1.88794397,2.28385153,0.49347218,0.51448226,0.00883121,0.00000000,0.07058247,0.25175374,0.04804556,0.75517610
-1.88194097,2.30530396,0.49843447,0.51652114,0.00914812,0.00000000,0.06877975,0.24664827,0.04854172,0.76458462
-1.87593797,2.32310586,0.50309575,0.51751603,0.00944920,0.00000000,0.06668315,0.24125307,0.04886450,0.77351419
-1.86993497,2.33696716,0.50737171,0.51743664,0.00973103,0.00000000,0.06432618,0.23558081,0.04900343,0.78181649
-1.86393197,2.34660426,0.51117507,0.51625935,0.00999025,0.00000000,0.06174454,0.22964340,0.04895006,0.78932601
-1.85792896,2.35175324,0.51442020,0.51396921,0.01022372,0.00000000,0.05897518,0.22345302,0.04869826,0.79586668
-1.85192596,2.35218280,0.51702762,0.51056178,0.01042854,0.00000000,0.05605561,0.21702324,0.04824455,0.80125867
-1.84592296,2.34770614,0.51892782,0.50604460,0.01060218,0.00000000,0.05302318,0.21037005,0.04758832,0.80532522
-1.83991996,2.33819087,0.52006443,0.50043811,0.01074255,0.00000000,0.04991446,0.20351279,0.04673205,0.80789908
-1.83391696,2.32356657,0.52039635,0.49377612,0.01084803,0.00000000,0.04676477,0.19647481,0.04568135,0.80882817
-1.82791396,2.30382930,0.51989881,0.48610559,0.01091751,0.00000000,0.04360781,0.18928388,0.04444503,0.80798040
-1.82191096,2.27904317,0.51856341,0.47748582,0.01095045,0.00000000,0.04047529,0.18197230,0.04303494,0.80524742
-1.81590795,2.24933888,0.51639718,0.46798717,0.01094683,0.00000000,0.03739685,0.17457668,0.04146586,0.80054725
-1.80990495,2.21490969,0.51342076,0.45768935,0.01090716,0.00000000,0.03439983,0.16713739,0.03975515,0.79382586
-1.80390195,2.17600514,0.50966611,0.44667943,0.01083244,0.00000000,0.03150935,0.15969777,0.03792240,0.78505780
-1.79789895,2.13292337,0.50517375,0.43504974,0.01072410,0.00000000,0.02874832,0.15230319,0.03598901,0.77424603
-1.79189595,2.08600266,0.49999013,0.42289586,0.01058398,0.00000000,0.02613752,0.14499990,0.03397768,0.76142107
-1.78589295,2.03561292,0.49416509,0.41031482,0.01041425,0.00000000,0.02369585,0.13783392,0.03191188,0.74663976
-1.77988994,1.98214787,0.48774999,0.39740363,0.01021733,0.00000000,0.02144047,0.13084996,0.02981530,0.72998377
-1.77388694,1.92601852,0.48079640,0.38425832,0.00999590,0.00000000,0.01938709,0.12409049,0.02771136,0.71155797
-1.76788394,1.86764817,0.47335567,0.37097337,0.00975277,0.00000000,0.01755024,0.11759493,0.02562268,0.69148887
-1.76188094,1.80746947,0.46547945,0.35764178,0.00949089,0.00000000,0.01594355,0.11139924,0.02357060,0.66992305
-1.75587794,1.74592311,0.45722092,0.34435546,0.00921334,0.00000000,0.01458000,0.10553565,0.02157486,0.64702579
-1.74987494,1.68345837,0.44863681,0.33120610,0.00892323,0.00000000,0.01347222,0.10003272,0.01965322,0.62297960
-1.74387194,1.62053474,0.43978992,0.31828613,0.00862375,0.00000000,0.01263267,0.09491574,0.01782124,0.59798285
-1.73786893,1.55762434,0.43075185,0.30568985,0.00831814,0.00000000,0.01207380,0.09020723,0.01609213,0.57224815
-1.73186593,1.49521431,0.42160568,0.29351440,0.00800968,0.00000000,0.01180811,0.08592771,0.01447669,0.54600055
-1.72586293,1.43380859,0.41244830,0.28186045,0.00770170,0.00000000,0.01184813,0.08209656,0.01298326,0.51947535
-1.71985993,1.37392831,0.40339205,0.27083238,0.00739754,0.00000000,0.01220628,0.07873286,0.01161786,0.49291544
-1.71385693,1.31611035,0.39456530,0.26053798,0.00710057,0.00000000,0.01289455,0.07585626,0.01038424,0.46656815
-1.70785393,1.26090349,0.38611201,0.25108738,0.00681414,0.00000000,0.01392417,0.07348763,0.00928411,0.44068155
-1.70185093,1.20886196,0.37818982,0.24259131,0.00654154,0.00000000,0.01530498,0.07164961,0.00831730,0.41550027
-1.69584792,1.16053627,0.37096682,0.23515859,0.00628599,0.00000000,0.01704483,0.07036687,0.00748200,0.39126093
-1.68984492,1.11646156,0.36461700,0.22889305,0.00605053,0.00000000,0.01914874,0.06966617,0.00677499,0.36818727
-1.68384192,1.07714382,0.35931449,0.22388986,0.00583800,0.00000000,0.02161810,0.06957607,0.00619187,0.34648519
-1.67783892,1.04304451,0.35522684,0.22023152,0.00565094,0.00000000,0.02444971,0.07012640,0.00572726,0.32633788
-1.67183592,1.01456444,0.35250769,0.21798370,0.00549150,0.00000000,0.02763493,0.07134752,0.00537503,0.30790132
-1.66583292,0.99202770,0.35128918,0.21719120,0.00536138,0.00000000,0.03115877,0.07326936,0.00512849,0.29130025
-1.65982991,0.97566665,0.35167455,0.21787418,0.00526175,0.00000000,0.03499920,0.07592027,0.00498054,0.27662500
-1.65382691,0.96560884,0.35373131,0.22002501,0.00519319,0.00000000,0.03912655,0.07932586,0.00492384,0.26392919
-1.64782391,0.96186684,0.35748550,0.22360598,0.00515562,0.00000000,0.04350314,0.08350772,0.00495093,0.25322864
-1.64182091,0.96433172,0.36291732,0.22854795,0.00514828,0.00000000,0.04808323,0.08848226,0.00505437,0.24450136
-1.63581791,0.97277085,0.36995858,0.23475023,0.00516975,0.00000000,0.05281321,0.09425958,0.00522686,0.23768897
-1.62981491,0.98683033,0.37849206,0.24208174,0.00521793,0.00000000,0.05763221,0.10084245,0.00546131,0.23269932
-1.62381191,1.00604232,0.38835311,0.25038349,0.00529008,0.00000000,0.06247299,0.10822546,0.00575102,0.22941026
-1.61780890,1.02983715,0.39933330,0.25947232,0.00538293,0.00000000,0.06726323,0.11639436,0.00608973,0.22767462
-1.61180590,1.05755988,0.41118626,0.26914585,0.00549275,0.00000000,0.07192713,0.12532551,0.00647177,0.22732601
-1.60580290,1.08849067,0.42363531,0.27918845,0.00561549,0.00000000,0.07638724,0.13498555,0.00689216,0.22818533
-1.59979990,1.12186825,0.43638273,0.28937799,0.00574690,0.00000000,0.08056655,0.14533116,0.00734677,0.23006774
-1.59379690,1.15691545,0.44912020,0.29949315,0.00588269,0.00000000,0.08439073,0.15630897,0.00783242,0.23278978
-1.58779390,1.19286572,0.46153997,0.30932086,0.00601869,0.00000000,0.08779031,0.16785560,0.00834701,0.23617633
-1.58179090,1.22898949,0.47334627,0.31866373,0.00615103,0.00000000,0.09070295,0.17989776,0.00888967,0.24006724
-1.57578789,1.26461930,0.48426644,0.32734696,0.00627625,0.00000000,0.09307539,0.19235244,0.00946087,0.24432325
-1.56978489,1.29917249,0.49406126,0.33522454,0.00639147,0.00000000,0.09486531,0.20512723,0.01006253,0.24883103
-1.56378189,1.33217062,0.50253405,0.34218444,0.00649452,0.00000000,0.09604269,0.21812076,0.01069810,0.25350719
-1.55777889,1.36325482,0.50953806,0.34815260,0.00658401,0.00000000,0.09659091,0.23122323,0.01137265,0.25830112
-1.55177589,1.39219649,0.51498201,0.35309541,0.00665936,0.00000000,0.09650727,0.24431722,0.01209288,0.26319652
-1.54577289,1.41890298,0.51883325,0.35702087,0.00672091,0.00000000,0.09580312,0.25727866,0.01286717,0.26821170
-1.53976988,1.44341832,0.52111880,0.35997810,0.00676983,0.00000000,0.09450341,0.26997818,0.01370551,0.27339876
-1.53376688,1.46591887,0.52192389,0.36205549,0.00680812,0.00000000,0.09264585,0.28228273,0.01461940,0.27884153
-1.52776388,1.48670443,0.52138842,0.36337746,0.00683850,0.00000000,0.09027959,0.29405758,0.01562177,0.28465263
-1.52176088,1.50618532,0.51970131,0.36410006,0.00686431,0.00000000,0.08746358,0.30516871,0.01672675,0.29096979
-1.51575788,1.52486588,0.51709312,0.36440556,0.00688940,0.00000000,0.08426461,0.31548555,0.01794941,0.29795143
-1.50975488,1.54332533,0.51382723,0.36449635,0.00691790,0.00000000,0.08075519,0.32488403,0.01930545,0.30577193
-1.50375188,1.56219657,0.51019003,0.36458826,0.00695411,0.00000000,0.07701131,0.33324994,0.02081081,0.31461666
-1.49774887,1.58214381,0.50648049,0.36490375,0.00700227,0.00000000,0.07311022,0.34048231,0.02248120,0.32467685
-1.49174587,1.60383957,0.50299944,0.36566488,0.00706639,0.00000000,0.06912823,0.34649693,0.02433158,0.33614447
-1.48574287,1.62794189,0.50003915,0.36708662,0.00715007,0.00000000,0.06513878,0.35122963,0.02637557,0.34920730
-1.47973987,1.65507210,0.49787337,0.36937039,0.00725633,0.00000000,0.06121062,0.35463935,0.02862480,0.36404401
-1.47373687,1.68579381,0.49674829,0.37269811,0.00738745,0.00000000,0.05740633,0.35671065,0.03108827,0.38081946
-1.46773387,1.72059341,0.49687465,0.37722688,0.00754486,0.00000000,0.05378111,0.35745571,0.03377167,0.39968002
-1.46173087,1.75986239,0.49842116,0.38308424,0.00772906,0.00000000,0.05038190,0.35691544,0.03667666,0.42074904
-1.45572786,1.80388188,0.50150945,0.39036425,0.00793950,0.00000000,0.04724680,0.35515988,0.03980032,0.44412237
-1.44972486,1.85280955,0.50621063,0.39912430,0.00817465,0.00000000,0.04440479,0.35228753,0.04313455,0.46986377
-1.44372186,1.90666914,0.51254345,0.40938272,0.00843193,0.00000000,0.04187570,0.34842382,0.04666563,0.49800054
-1.43771886,1.96534288,0.52047404,0.42111723,0.00870780,0.00000000,0.03967047,0.34371856,0.05037395,0.52851905
-1.43171586,2.02856699,0.52991724,0.43426425,0.00899782,0.00000000,0.03779153,0.33834255,0.05423385,0.56136056
-1.42571286,2.09593051,0.54073928,0.44871908,0.00929679,0.00000000,0.03623346,0.33248342,0.05821373,0.59641734
-1.41970985,2.16687761,0.55276182,0.46433706,0.00959889,0.00000000,0.03498365,0.32634076,0.06227629,0.63352926
-1.41370685,2.24071364,0.56576706,0.48093552,0.00989781,0.00000000,0.03402315,0.32012087,0.06637908,0.67248121
-1.40770385,2.31661491,0.57950380,0.49829686,0.01018697,0.00000000,0.03332755,0.31403115,0.07047526,0.71300148
-1.40170085,2.39364223,0.59369421,0.51617239,0.01045970,0.00000000,0.03286788,0.30827442,0.07451449,0.75476140
-1.39569785,2.47075825,0.60804118,0.53428720,0.01070944,0.00000000,0.03261163,0.30304332,0.07844415,0.79737662
-1.38969485,2.54684801,0.62223596,0.55234585,0.01092991,0.00000000,0.03252361,0.29851508,0.08221054,0.84040997
-1.38369185,2.62074278,0.63596593,0.57003876,0.01111533,0.00000000,0.03256699,0.29484667,0.08576032,0.88337633
-1.37768884,2.69124615,0.64892230,0.58704932,0.01126055,0.00000000,0.03270419,0.29217060,0.08904194,0.92574946
-1.37168584,2.75716214,0.66080762,0.60306135,0.01136122,0.00000000,0.03289779,0.29059151,0.09200699,0.96697069
-1.36568284,2.81732416,0.67134281,0.61776685,0.01141390,0.00000000,0.03311141,0.29018359,0.09461160,1.00645953
-1.35967984,2.87062425,0.68027365,0.63087381,0.01141615,0.00000000,0.03331051,0.29098894,0.09681757,1.04362581
-1.35367684,2.91604135,0.68737663,0.64211368,0.01136657,0.00000000,0.03346315,0.29301691,0.09859342,1.07788311
-1.34767384,2.95266795,0.69246394,0.65124842,0.01126485,0.00000000,0.03354064,0.29624447,0.09991514,1.10866297
-1.34167084,2.97973396,0.69538760,0.65807682,0.01111173,0.00000000,0.03351813,0.30061754,0.10076666,1.13542953
-1.33566783,2.99662718,0.69604261,0.66243979,0.01090900,0.00000000,0.03337509,0.30605325,0.10114011,1.15769394
-1.32966483,3.00290953,0.69436911,0.66422452,0.01065936,0.00000000,0.03309561,0.31244314,0.10103577,1.17502795
-1.32366183,2.99832851,0.69035347,0.66336737,0.01036640,0.00000000,0.03266865,0.31965706,0.10046170,1.18707637
-1.31765883,2.98282362,0.68402824,0.65985519,0.01003442,0.00000000,0.03208811,0.32754775,0.09943324,1.19356761
-1.31165583,2.95652737,0.67547112,0.65372533,0.00966833,0.00000000,0.03135277,0.33595582,0.09797218,1.19432199
-1.30565283,2.91976108,0.66480279,0.64506411,0.00927350,0.00000000,0.03046605,0.34471514,0.09610592,1.18925758
-1.29964982,2.87302552,0.65218368,0.63400387,0.00885560,0.00000000,0.02943573,0.35365812,0.09386642,1.17839313
-1.29364682,2.81698681,0.63780987,0.62071882,0.00842046,0.00000000,0.02827351,0.36262099,0.09128919,1.16184808
-1.28764382,2.75245807,0.62190790,0.60541967,0.00797392,0.00000000,0.02699443,0.37144862,0.08841217,1.13983969
-1.28164082,2.68037743,0.60472894,0.58834750,0.00752168,0.00000000,0.02561632,0.37999876,0.08527482,1.11267731
-1.27563782,2.60178319,0.58654220,0.56976677,0.00706922,0.00000000,0.02415911,0.38814546,0.08191717,1.08075411
-1.26963482,2.51778685,0.56762779,0.54995802,0.00662163,0.00000000,0.02264417,0.39578159,0.07837906,1.04453660
-1.26363182,2.42954491,0.54826931,0.52921033,0.00618356,0.00000000,0.02109370,0.40282018,0.07469944,1.00455228
-1.25762881,2.33823031,0.52874624,0.50781384,0.00575914,0.00000000,0.01953004,0.40919476,0.07091588,0.96137607
-1.25162581,2.24500436,0.50932650,0.48605257,0.00535192,0.00000000,0.01797516,0.41485842,0.06706420,0.91561583
-1.24562281,2.15098992,0.49025929,0.46419776,0.00496483,0.00000000,0.01645017,0.41978195,0.06317814,0.86789762
-1.23961981,2.05724688,0.47176857,0.44250193,0.00460017,0.00000000,0.01497494,0.42395100,0.05928927,0.81885122
-1.23361681,1.96475029,0.45404738,0.42119381,0.00425962,0.00000000,0.01356781,0.42736256,0.05542687,0.76909628
-1.22761381,1.87437222,0.43725320,0.40047428,0.00394425,0.00000000,0.01224544,0.43002102,0.05161791,0.71922974
-1.22161081,1.78686743,0.42150461,0.38051343,0.00365451,0.00000000,0.01102272,0.43193404,0.04788707,0.66981458
-1.21560780,1.70286366,0.40687941,0.36144875,0.00339034,0.00000000,0.00991281,0.43310862,0.04425680,0.62137048
-1.20960480,1.62285645,0.39341421,0.34338457,0.00315120,0.00000000,0.00892728,0.43354762,0.04074732,0.57436638
-1.20360180,1.54720878,0.38110565,0.32639255,0.00293609,0.00000000,0.00807627,0.43324699,0.03737669,0.52921510
-1.19759880,1.47615525,0.36991310,0.31051333,0.00274366,0.00000000,0.00736876,0.43219395,0.03416081,0.48627009
-1.19159580,1.40981065,0.35976290,0.29575913,0.00257229,0.00000000,0.00681281,0.43036631,0.03111346,0.44582409
-1.18559280,1.34818230,0.35055374,0.28211720,0.00242012,0.00000000,0.00641589,0.42773290,0.02824627,0.40810973
-1.17958979,1.29118551,0.34216318,0.26955389,0.00228517,0.00000000,0.00618510,0.42425519,0.02556874,0.37330163
-1.17358679,1.23866146,0.33445483,0.25801921,0.00216537,0.00000000,0.00612745,0.41988995,0.02308821,0.34151996
-1.16758379,1.19039643,0.32728594,0.24745164,0.00205868,0.00000000,0.00625003,0.41459275,0.02080990,0.31283497
-1.16158079,1.14614150,0.32051504,0.23778293,0.00196311,0.00000000,0.00656018,0.40832207,0.01873688,0.28727222
-1.15557779,1.10563169,0.31400928,0.22894271,0.00187680,0.00000000,0.00706550,0.40104379,0.01687014,0.26481824
-1.14957479,1.06860356,0.30765105,0.22086269,0.00179807,0.00000000,0.00777384,0.39273552,0.01520862,0.24542624
-1.14357179,1.03481049,0.30134363,0.21348029,0.00172544,0.00000000,0.00869323,0.38339073,0.01374932,0.22902161
-1.13756878,1.00403479,0.29501565,0.20674152,0.00165772,0.00000000,0.00983164,0.37302213,0.01248735,0.21550702
-1.13156578,0.97609634,0.28862408,0.20060295,0.00159394,0.00000000,0.01119672,0.36166419,0.01141609,0.20476680
-1.12556278,0.95085719,0.28215566,0.19503292,0.00153344,0.00000000,0.01279549,0.34937456,0.01052731,0.19667077
-1.11955978,0.92822235,0.27562680,0.19001164,0.00147581,0.00000000,0.01463390,0.33623424,0.00981133,0.19107708
-1.11355678,0.90813671,0.26908191,0.18553058,0.00142094,0.00000000,0.01671639,0.32234652,0.00925715,0.18783441
-1.10755378,0.89057869,0.26259041,0.18159098,0.00136894,0.00000000,0.01904547,0.30783477,0.00885267,0.18678339
-1.10155078,0.87555104,0.25624242,0.17820168,0.00132012,0.00000000,0.02162117,0.29283906,0.00858481,0.18775743
-1.09554777,0.86306980,0.25014362,0.17537652,0.00127501,0.00000000,0.02444066,0.27751201,0.00843971,0.19058314
-1.08954477,0.85315201,0.24440940,0.17313131,0.00123425,0.00000000,0.02749779,0.26201399,0.00840294,0.19508035
-1.08354177,0.84580330,0.23915872,0.17148078,0.00119856,0.00000000,0.03078273,0.24650796,0.00845962,0.20106219
-1.07753877,0.84100618,0.23450791,0.17043551,0.00116874,0.00000000,0.03428171,0.23115432,0.00859464,0.20833512
-1.07153577,0.83870984,0.23056483,0.16999914,0.00114557,0.00000000,0.03797684,0.21610595,0.00879289,0.21669934
-1.06553277,0.83882224,0.22742362,0.17016602,0.00112979,0.00000000,0.04184609,0.20150374,0.00903937,0.22594946
-1.05952976,0.84120506,0.22516022,0.17091938,0.00112208,0.00000000,0.04586329,0.18747291,0.00931948,0.23587583
-1.05352676,0.84567177,0.22382904,0.17223013,0.00112300,0.00000000,0.04999847,0.17412009,0.00961914,0.24626624
-1.04752376,0.85198925,0.22346070,0.17405649,0.00113299,0.00000000,0.05421812,0.16153143,0.00992508,0.25690840
-1.04152076,0.85988262,0.22406109,0.17634420,0.00115235,0.00000000,0.05848585,0.14977173,0.01022496,0.26759286
-1.03551776,0.86904344,0.22561166,0.17902761,0.00118121,0.00000000,0.06276299,0.13888449,0.01050764,0.27811640
-1.02951476,0.87914049,0.22807096,0.18203139,0.00121959,0.00000000,0.06700946,0.12889292,0.01076329,0.28828595
-1.02351176,0.88983305,0.23137728,0.18527281,0.00126738,0.00000000,0.07118475,0.11980171,0.01098362,0.29792257
-1.01750875,0.90078557,0.23545230,0.18866460,0.00132436,0.00000000,0.07524897,0.11159948,0.01116200,0.30686569
-1.01150575,0.91168345,0.24020547,0.19211807,0.00139029,0.00000000,0.07916401,0.10426158,0.01129354,0.31497718
-1.00550275,0.92224884,0.24553899,0.19554652,0.00146488,0.00000000,0.08289475,0.09775328,0.01137525,0.32214522
-0.99949975,0.93225586,0.25135306,0.19886868,0.00154789,0.00000000,0.08641024,0.09203298,0.01140602,0.32828772
-0.99349675,0.94154446,0.25755121,0.20201207,0.00163916,0.00000000,0.08968487,0.08705540,0.01138668,0.33335514
-0.98749375,0.95003221,0.26404532,0.20491607,0.00173868,0.00000000,0.09269940,0.08277445,0.01131992,0.33733256
-0.98149075,0.95772340,0.27076022,0.20753465,0.00184663,0.00000000,0.09544193,0.07914585,0.01121029,0.34024094
-0.97548774,0.96471495,0.27763750,0.20983851,0.00196342,0.00000000,0.09790856,0.07612928,0.01106407,0.34213729
-0.96948474,0.97119870,0.28463839,0.21181665,0.00208973,0.00000000,0.10010388,0.07368995,0.01088911,0.34311386
-0.96348174,0.97745980,0.29174548,0.21347710,0.00222652,0.00000000,0.10204113,0.07179975,0.01069473,0.34329618
-0.95747874,0.98387104,0.29896316,0.21484699,0.00237508,0.00000000,0.10374209,0.07043773,0.01049150,0.34283999
-0.95147574,0.99088311,0.30631680,0.21597169,0.00253696,0.00000000,0.10523648,0.06959020,0.01029104,0.34192707
