energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-4.48724362,1.62875311,0.21375401,0.00168273,0.22436327,0.00830904,0.99730062,0.26498330,0.36574302
-4.48124062,1.68609061,0.22147669,0.00187895,0.23241909,0.00773104,1.03489709,0.27736261,0.37897966
-4.47523762,1.74654772,0.22984988,0.00209132,0.24076375,0.00724766,1.07425755,0.29139508,0.39214716
-4.46923462,1.80906886,0.23874743,0.00231868,0.24923403,0.00685078,1.11475384,0.30688291,0.40502053
-4.46323162,1.87259387,0.24803945,0.00255959,0.25766631,0.00653273,1.15575495,0.32362623,0.41737523
-4.45722861,1.93608101,0.25759377,0.00281229,0.26590028,0.00628640,1.19664097,0.34142567,0.42899343
-4.45122561,1.99852944,0.26727741,0.00307469,0.27378256,0.00610535,1.23681692,0.36008476,0.43967038
-4.44522261,2.05900029,0.27695831,0.00334438,0.28116998,0.00598384,1.27572571,0.37941194,0.44922033
-4.43921961,2.11663542,0.28650705,0.00361866,0.28793251,0.00591678,1.31285995,0.39922239,0.45748201
-4.43321661,2.17067326,0.29579860,0.00389453,0.29395572,0.00589983,1.34777185,0.41933948,0.46432314
-4.42721361,2.22046097,0.30471390,0.00416879,0.29914258,0.00592925,1.38008088,0.43959588,0.46964395
-4.42121061,2.26546263,0.31314142,0.00443801,0.30341475,0.00600194,1.40947900,0.45983443,0.47337945
-4.41520760,2.30526316,0.32097838,0.00469869,0.30671315,0.00611529,1.43573307,0.47990862,0.47550037
-4.40920460,2.33956803,0.32813187,0.00494726,0.30899805,0.00626712,1.45868456,0.49968284,0.47601274
-4.40320160,2.36819901,0.33451960,0.00518021,0.31024852,0.00645557,1.47824667,0.51903226,0.47495628
-4.39719860,2.39108639,0.34007050,0.00539417,0.31046145,0.00667897,1.49439902,0.53784257,0.47240155
-4.39119560,2.40825829,0.34472500,0.00558596,0.30965033,0.00693570,1.50718039,0.55600943,0.46844615
-4.38519260,2.41982773,0.34843509,0.00575274,0.30784359,0.00722408,1.51667985,0.57343779,0.46321021
-4.37918959,2.42597834,0.35116425,0.00589203,0.30508304,0.00754223,1.52302687,0.59004103,0.45683135
-4.37318659,2.42694941,0.35288708,0.00600185,0.30142209,0.00788793,1.52638087,0.60574008,0.44945948
-4.36718359,2.42302112,0.35358889,0.00608070,0.29692424,0.00825848,1.52692077,0.62046245,0.44125153
-4.36118059,2.41450060,0.35326515,0.00612764,0.29166150,0.00865066,1.52483504,0.63414133,0.43236659
-4.35517759,2.40170939,0.35192083,0.00614235,0.28571322,0.00906058,1.52031269,0.64671468,0.42296145
-4.34917459,2.38497278,0.34956968,0.00612507,0.27916492,0.00948370,1.51353542,0.65812454,0.41318681
-4.34317159,2.36461132,0.34623352,0.00607662,0.27210748,0.00991475,1.50467146,0.66831648,0.40318424
-4.33716858,2.34093462,0.34194149,0.00599839,0.26463639,0.01034777,1.49387103,0.67723933,0.39308394
-4.33116558,2.31423749,0.33672925,0.00589225,0.25685117,0.01077619,1.48126367,0.68484513,0.38300339
-4.32516258,2.28479839,0.33063835,0.00576053,0.24885485,0.01119289,1.46695733,0.69108952,0.37304667
-4.31915958,2.25287979,0.32371547,0.00560593,0.24075339,0.01159034,1.45103923,0.69593241,0.36330460
-4.31315658,2.21873035,0.31601188,0.00543146,0.23265515,0.01196080,1.43357828,0.69933906,0.35385540
-4.30715358,2.18258843,0.30758287,0.00524034,0.22467007,0.01229647,1.41462880,0.70128148,0.34476583
-4.30115058,2.14468655,0.29848734,0.00503595,0.21690884,0.01258977,1.39423540,0.70174021,0.33609265
-4.29514757,2.10525647,0.28878744,0.00482174,0.20948177,0.01283350,1.37243853,0.70070623,0.32788426
-4.28914457,2.06453430,0.27854832,0.00460116,0.20249745,0.01302116,1.34928053,0.69818308,0.32018230
-4.28314157,2.02276540,0.26783798,0.00437762,0.19606131,0.01314713,1.32481169,0.69418898,0.31302326
-4.27713857,1.98020855,0.25672713,0.00415444,0.19027388,0.01320690,1.29909610,0.68875884,0.30643978
-4.27113557,1.93713925,0.24528916,0.00393480,0.18522900,0.01319727,1.27221688,0.68194596,0.30046171
-4.26513257,1.89385170,0.23360010,0.00372170,0.18101199,0.01311651,1.24428054,0.67382336,0.29511682
-4.25912956,1.85065947,0.22173855,0.00351798,0.17769778,0.01296446,1.21542023,0.66448455,0.29043115
-4.25312656,1.80789463,0.20978561,0.00332629,0.17534918,0.01274261,1.18579769,0.65404367,0.28642902
-4.24712356,1.76590555,0.19782468,0.00314905,0.17401539,0.01245407,1.15560378,0.64263484,0.28313276
-4.24112056,1.72505324,0.18594122,0.00298849,0.17373073,0.01210359,1.12505760,0.63041090,0.28056212
-4.23511756,1.68570666,0.17422238,0.00284663,0.17451380,0.01169743,1.09440422,0.61754129,0.27873362
-4.22911456,1.64823715,0.16275653,0.00272528,0.17636714,0.01124322,1.06391114,0.60420931,0.27765977
-4.22311156,1.61301244,0.15163269,0.00262601,0.17927735,0.01074979,1.03386363,0.59060887,0.27734839
-4.21710855,1.58039052,0.14093986,0.00255017,0.18321586,0.01022696,1.00455933,0.57694074,0.27780205
-4.21110555,1.55071386,0.13076628,0.00249885,0.18814025,0.00968530,0.97630224,0.56340867,0.27901777
-4.20510255,1.52430436,0.12119875,0.00247290,0.19399626,0.00913588,0.94939653,0.55021537,0.28098705
-4.19909955,1.50145938,0.11232181,0.00247289,0.20072023,0.00859001,0.92414040,0.53755877,0.28369629
-4.19309655,1.48244911,0.10421710,0.00249908,0.20824223,0.00805904,0.90082036,0.52562851,0.28712760
-4.18709355,1.46751549,0.09696269,0.00255147,0.21648940,0.00755402,0.87970618,0.51460301,0.29126003
-4.18109055,1.45687271,0.09063255,0.00262973,0.22538977,0.00708561,0.86104668,0.50464718,0.29607115
-4.17508754,1.45070932,0.08529614,0.00273323,0.23487608,0.00666376,0.84506654,0.49591085,0.30153898
-4.16908454,1.44919171,0.08101802,0.00286106,0.24488960,0.00629761,0.83196427,0.48852795,0.30764406
-4.16308154,1.45246866,0.07785764,0.00301202,0.25538383,0.00599533,0.82191121,0.48261645,0.31437166
-4.15707854,1.46067663,0.07586917,0.00318471,0.26632767,0.00576397,0.81505162,0.47827898,0.32171389
-4.15107554,1.47394524,0.07510134,0.00337749,0.27770814,0.00560934,0.81150356,0.47560400,0.32967167
-4.14507254,1.49240250,0.07559732,0.00358861,0.28953230,0.00553600,0.81136062,0.47466741,0.33825629
-4.13906953,1.51617913,0.07739454,0.00381623,0.30182837,0.00554710,0.81469382,0.47553430,0.34749053
-4.13306653,1.54541158,0.08052443,0.00405851,0.31464581,0.00564437,0.82155390,0.47826080,0.35740918
-4.12706353,1.58024311,0.08501203,0.00431364,0.32805444,0.00582807,0.83197323,0.48289563,0.36805882
-4.12106053,1.62082271,0.09087551,0.00457997,0.34214245,0.00609698,0.84596740,0.48948130,0.37949686
-4.11505753,1.66730142,0.09812551,0.00485600,0.35701343,0.00644835,0.86353599,0.49805466,0.39178981
-4.10905453,1.71982595,0.10676425,0.00514048,0.37278244,0.00687795,0.88466248,0.50864678,0.40501073
-4.10305153,1.77852971,0.11678462,0.00543241,0.38957120,0.00738002,0.90931304,0.52128187,0.41923591
-4.09704852,1.84352123,0.12816907,0.00573108,0.40750264,0.00794742,0.93743412,0.53597545,0.43454100
-4.09104552,1.91487050,0.14088844,0.00603607,0.42669492,0.00857161,0.96894898,0.55273153,0.45099655
-4.08504252,1.99259359,0.15490074,0.00634722,0.44725519,0.00924281,1.00375319,0.57153909,0.46866319
-4.07903952,2.07663633,0.17014999,0.00666457,0.46927331,0.00995013,1.04170931,0.59236798,0.48758667
-4.07303652,2.16685764,0.18656510,0.00698833,0.49281568,0.01068173,1.08264111,0.61516430,0.50779293
-4.06703352,2.26301357,0.20405892,0.00731877,0.51791955,0.01142505,1.12632767,0.63984583,0.52928339
-4.06103052,2.36474274,0.22252751,0.00765615,0.54458803,0.01216708,1.17249780,0.66629751,0.55203075
-4.05502751,2.47155428,0.24184963,0.00800064,0.57278580,0.01289456,1.22082530,0.69436752,0.57597546
-4.04902451,2.58281895,0.26188656,0.00835216,0.60243608,0.01359437,1.27092537,0.72386421,0.60102307
-4.04302151,2.69776436,0.28248233,0.00871036,0.63341860,0.01425376,1.32235282,0.75455420,0.62704263
-4.03701851,2.81547477,0.30346423,0.00907449,0.66556902,0.01486070,1.37460229,0.78616190,0.65386625
-4.03101551,2.93489607,0.32464388,0.00944334,0.69867970,0.01540417,1.42711079,0.81837078,0.68128998
-4.02501251,3.05484606,0.34581859,0.00981521,0.73250183,0.01587445,1.47926288,0.85082635,0.70907590
-4.01900950,3.17403010,0.36677334,0.01018787,0.76674907,0.01626332,1.53039828,0.88314106,0.73695563
-4.01300650,3.29106190,0.38728306,0.01055859,0.80110239,0.01656432,1.57982212,0.91490092,0.76463490
-4.00700350,3.40448895,0.40711549,0.01092414,0.83521617,0.01677283,1.62681735,0.94567388,0.79179936
-4.00100050,3.51282181,0.42603443,0.01128086,0.86872536,0.01688623,1.67065917,0.97501948,0.81812117
-3.99499750,3.61456655,0.44380338,0.01162473,0.90125335,0.01690383,1.71063085,1.00249962,0.84326640
-3.98899450,3.70825904,0.46018959,0.01195150,0.93242058,0.01682693,1.74604047,1.02768997,0.86690279
-3.98299150,3.79250002,0.47496841,0.01225676,0.96185322,0.01665863,1.77623802,1.05019156,0.88870767
-3.97698849,3.86598969,0.48792784,0.01253610,0.98919209,0.01640376,1.80063203,1.06964208,0.90837584
-3.97098549,3.92756047,0.49887326,0.01278520,1.01410105,0.01606859,1.81870536,1.08572638,0.92562694
-3.96498249,3.97620684,0.50763210,0.01299998,1.03627494,0.01566069,1.83002924,1.09818572,0.94021215
-3.95897949,4.01111107,0.51405839,0.01317669,1.05544654,0.01518859,1.83427533,1.10682537,0.95192002
-3.95297649,4.03166390,0.51803702,0.01331205,1.07139243,0.01466154,1.83122508,1.11152020,0.96058112
-3.94697349,4.03747943,0.51948751,0.01340328,1.08393750,0.01408923,1.82077621,1.11221803,0.96607147
-3.94097049,4.02840382,0.51836712,0.01344823,1.09295798,0.01348154,1.80294610,1.10894058,0.96831456
-3.93496748,4.00451739,0.51467316,0.01344535,1.09838292,0.01284826,1.77787190,1.10178195,0.96728197
-3.92896448,3.96613020,0.50844432,0.01339381,1.10019404,0.01219887,1.74580743,1.09090480,0.96299274
-3.92296148,3.91377157,0.49976095,0.01329341,1.09842411,0.01154239,1.70711719,1.07653436,0.95551127
-3.91695848,3.84817381,0.48874413,0.01314464,1.09315393,0.01088716,1.66226751,1.05895050,0.94494434
-3.91095548,3.77025115,0.47555359,0.01294861,1.08450811,0.01024076,1.61181542,1.03847841,0.93143696
-3.90495248,3.68107474,0.46038446,0.01270704,1.07264993,0.00960993,1.55639560,1.01547809,0.91516766
-3.89894947,3.58184479,0.44346290,0.01242216,1.05777547,0.00900047,1.49670591,0.99033337,0.89634322
-3.89294647,3.47386112,0.42504081,0.01209672,1.04010753,0.00841727,1.43349210,0.96344074,0.87519323
-3.88694347,3.35849316,0.40538978,0.01173389,1.01988936,0.00786432,1.36753219,0.93519867,0.85196460
-3.88094047,3.23715075,0.38479446,0.01133718,0.99737876,0.00734467,1.29962108,0.90599772,0.82691640
-3.87493747,3.11125664,0.36354573,0.01091041,0.97284272,0.00686058,1.23055576,0.87621194,0.80031497
-3.86893447,2.98222161,0.34193382,0.01045766,0.94655274,0.00641351,1.16112175,0.84619187,0.77242979
-3.86293147,2.85142308,0.32024171,0.00998315,0.91878119,0.00600426,1.09208088,0.81625924,0.74352992
-3.85692846,2.72018747,0.29873905,0.00949124,0.88979855,0.00563300,1.02416083,0.78670376,0.71388118
-3.85092546,2.58977666,0.27767686,0.00898638,0.85987179,0.00529942,0.95804640,0.75778165,0.68374407
-3.84492246,2.46137852,0.25728312,0.00847301,0.82926361,0.00500280,0.89437273,0.72971612,0.65337242
-3.83891946,2.33610115,0.23775943,0.00795556,0.79823254,0.00474212,0.83372029,0.70269940,0.62301252
-3.83291646,2.21497041,0.21927880,0.00743838,0.76703368,0.00451615,0.77661145,0.67689613,0.59290276
-3.82691346,2.09893001,0.20198451,0.00692571,0.73591975,0.00432355,0.72350859,0.65244758,0.56327358
-3.82091046,1.98884331,0.18599000,0.00642162,0.70514230,0.00416296,0.67481315,0.62947649,0.53434744
-3.81490745,1.88549592,0.17137979,0.00593000,0.67495264,0.00403307,0.63086561,0.60809191,0.50633885
-3.80890445,1.78959833,0.15821107,0.00545449,0.64560242,0.00393268,0.59194585,0.58839363,0.47945399
-3.80290145,1.70178752,0.14651594,0.00499847,0.61734335,0.00386078,0.55827364,0.57047584,0.45389013
-3.79689845,1.62262701,0.13630403,0.00456500,0.59042608,0.00381652,0.53000901,0.55442966,0.42983445
-3.79089545,1.55260468,0.12756531,0.00415682,0.56509801,0.00379929,0.50725224,0.54034424,0.40746231
-3.78489245,1.49212817,0.12027287,0.00377630,0.54159992,0.00380867,0.49004332,0.52830627,0.38693498
-3.77888944,1.44151771,0.11438559,0.00342546,0.52016158,0.00384442,0.47836104,0.51839799,0.36839682
-3.77288644,1.40099666,0.10985047,0.00310588,0.50099633,0.00390644,0.47212144,0.51069352,0.35197194
-3.76688344,1.37068022,0.10660458,0.00281878,0.48429484,0.00399469,0.47117616,0.50525403,0.33776065
-3.76088044,1.35056306,0.10457665,0.00256493,0.47021837,0.00410911,0.47531074,0.50212182,0.32583563
-3.75487744,1.34050678,0.10368810,0.00234473,0.45889185,0.00424956,0.48424324,0.50131381,0.31623831
-3.74887444,1.34022831,0.10385383,0.00215815,0.45039705,0.00441569,0.49762365,0.50281494,0.30897541
-3.74287144,1.34929038,0.10498264,0.00200475,0.44476647,0.00460684,0.51503444,0.50657192,0.30401615
-3.73686843,1.36709524,0.10697741,0.00188375,0.44197803,0.00482198,0.53599268,0.51248793,0.30129011
-3.73086543,1.39288263,0.10973531,0.00179396,0.44195126,0.00505959,0.55995408,0.52041869,0.30068622
-3.72486243,1.42573313,0.11314792,0.00173388,0.44454517,0.00531762,0.58631923,0.53017037,0.30205283
-3.71885943,1.46457725,0.11710161,0.00170168,0.44955803,0.00559341,0.61444220,0.54149974,0.30519917
-3.71285643,1.50821107,0.12147818,0.00169524,0.45672945,0.00588371,0.64364162,0.55411671,0.30989813
-3.70685343,1.55531812,0.12615581,0.00171223,0.46574461,0.00618465,0.67321401,0.56768938,0.31589058
-3.70085043,1.60449753,0.13101046,0.00175006,0.47624092,0.00649179,0.70244917,0.58185167,0.32289092
-3.69484742,1.65429758,0.13591767,0.00180602,0.48781668,0.00680023,0.73064731,0.59621316,0.33059404
-3.68884442,1.70325382,0.14075478,0.00187728,0.50004179,0.00710462,0.75713719,0.61037103,0.33868315
-3.68284142,1.74993041,0.14540345,0.00196096,0.51247002,0.00739939,0.78129474,0.62392347,0.34683861
-3.67683842,1.79296303,0.14975255,0.00205418,0.52465241,0.00767882,0.80256150,0.63648414,0.35474712
-3.67083542,1.83110182,0.15370101,0.00215415,0.53615143,0.00793727,0.82046186,0.64769698,0.36211114
-3.66483242,1.86325237,0.15716089,0.00225821,0.54655516,0.00816930,0.83461856,0.65725073,0.36865809
-3.65882941,1.88851303,0.16006009,0.00236390,0.55549109,0.00836991,0.84476558,0.66489243,0.37414898
-3.65282641,1.90620673,0.16234489,0.00246904,0.56263882,0.00853469,0.85075774,0.67043929,0.37838607
-3.64682341,1.91590579,0.16398200,0.00257176,0.56774119,0.00865995,0.85257654,0.67378832,0.38121924
-3.64082041,1.91744852,0.16496000,0.00267059,0.57061333,0.00874294,0.85033181,0.67492309,0.38255087
-3.63481741,1.91094650,0.16529010,0.00276446,0.57114920,0.00878191,0.84425893,0.67391738,0.38233879
-3.62881441,1.89678210,0.16500608,0.00285272,0.56932529,0.00877620,0.83471156,0.67093542,0.38059737
-3.62281141,1.87559617,0.16416347,0.00293522,0.56520136,0.00872630,0.82215012,0.66622844,0.37739653
-3.61680840,1.84826601,0.16283779,0.00301221,0.55891815,0.00863385,0.80712632,0.66012786,0.37285874
-3.61080540,1.81587455,0.16112212,0.00308437,0.55069208,0.00850160,0.79026420,0.65303511,0.36715412
-3.60480240,1.77967185,0.15912378,0.00315273,0.54080724,0.00833334,0.77223847,0.64540853,0.36049378
-3.59879940,1.74103025,0.15696051,0.00321866,0.52960498,0.00813380,0.75375083,0.63774795,0.35312169
-3.59279640,1.70139527,0.15475616,0.00328371,0.51747159,0.00790849,0.73550527,0.63057741,0.34530548
-3.58679340,1.66223386,0.15263598,0.00334957,0.50482454,0.00766355,0.71818308,0.62442686,0.33732641
-3.58079040,1.62498247,0.15072191,0.00341795,0.49209802,0.00740557,0.70241886,0.61981372,0.32946908
-3.57478739,1.59099683,0.14912788,0.00349048,0.47972824,0.00714135,0.68877802,0.61722488,0.32201115
-3.56878439,1.56150559,0.14795538,0.00356857,0.46813932,0.00687780,0.67773706,0.61710025,0.31521371
-3.56278139,1.53756978,0.14728952,0.00365336,0.45773025,0.00662164,0.66966705,0.61981840,0.30931245
-3.55677839,1.52004960,0.14719578,0.00374556,0.44886353,0.00637930,0.66482114,0.62568514,0.30451021
-3.55077539,1.50958011,0.14771742,0.00384544,0.44185590,0.00615675,0.66332655,0.63492554,0.30097108
-3.54477239,1.50655651,0.14887397,0.00395273,0.43697162,0.00595936,0.66518130,0.64767987,0.29881627
-3.53876938,1.51112971,0.15066051,0.00406660,0.43441837,0.00579179,0.67025584,0.66400362,0.29812202
-3.53276638,1.52321228,0.15304814,0.00418570,0.43434600,0.00565797,0.67829949,0.68387177,0.29891941
-3.52676338,1.54249422,0.15598533,0.00430810,0.43684800,0.00556100,0.68895146,0.70718713,0.30119617
-3.52076038,1.56846789,0.15940025,0.00443144,0.44196552,0.00550319,0.70175600,0.73379231,0.30490028
-3.51475738,1.60046076,0.16320398,0.00455292,0.44969362,0.00548609,0.71618096,0.76348489,0.30994517
-3.50875438,1.63767438,0.16729438,0.00466950,0.45998931,0.00551050,0.73163916,0.79603489,0.31621625
-3.50275138,1.67922767,0.17156051,0.00477790,0.47278085,0.00557659,0.74751159,0.83120389,0.32357828
-3.49674837,1.72420248,0.17588741,0.00487485,0.48797779,0.00568397,0.76317152,0.86876445,0.33188347
-3.49074537,1.77168914,0.18016103,0.00495715,0.50548104,0.00583178,0.77800849,0.90851920,0.34097953
-3.48474237,1.82082993,0.18427304,0.00502184,0.52519242,0.00601881,0.79145131,0.95031806,0.35071758
-3.47873937,1.87085841,0.18812545,0.00506629,0.54702317,0.00624362,0.80298906,0.99407299,0.36095935
-3.47273637,1.92113265,0.19163469,0.00508838,0.57090071,0.00650458,0.81218929,1.03976903,0.37158338
-3.46673337,1.97116102,0.19473509,0.00508652,0.59677353,0.00680004,0.81871284,1.08747112,0.38248991
-3.46073037,2.02061943,0.19738170,0.00505978,0.62461364,0.00712835,0.82232457,1.13732602,0.39360423
-3.45472736,2.06935917,0.19955207,0.00500789,0.65441661,0.00748794,0.82290001,1.18955904,0.40487845
-3.44872436,2.11740554,0.20124737,0.00493127,0.68619907,0.00787736,0.82042743,1.24446569,0.41629154
-3.44272136,2.16494723,0.20249239,0.00483101,0.71999391,0.00829530,0.81500584,1.30239840,0.42784773
-3.43671836,2.21231761,0.20333481,0.00470883,0.75584335,0.00874061,0.80683889,1.36374887,0.43957346
-3.43071536,2.25996888,0.20384357,0.00456702,0.79379041,0.00921226,0.79622536,1.42892697,0.45151302
-3.42471236,2.30844080,0.20410651,0.00440831,0.83386917,0.00970932,0.78354669,1.49833700,0.46372329
-3.41870935,2.35832586,0.20422748,0.00423584,0.87609456,0.01023094,0.76925240,1.57235270,0.47626771
-3.41270635,2.41023264,0.20432285,0.00405299,0.92045211,0.01077623,0.75384399,1.65129207,0.48921009
-3.40670335,2.46474952,0.20451772,0.00386328,0.96688858,0.01134429,0.73785827,1.73539347,0.50260839
-3.40070035,2.52241060,0.20494194,0.00367028,1.01530372,0.01193404,0.72185062,1.82479401,0.51650901
-3.39469735,2.58366535,0.20572598,0.00347747,1.06554407,0.01254422,0.70637904,1.91951154,0.53094176
-3.38869435,2.64885354,0.20699691,0.00328818,1.11739892,0.01317329,0.69198939,2.01943102,0.54591586
-3.38269135,2.71818628,0.20887440,0.00310553,1.17059891,0.01381939,0.67920228,2.12429589,0.56141712
-3.37668834,2.79173396,0.21146709,0.00293232,1.22481734,0.01448028,0.66850180,2.23370492,0.57740638
-3.37068534,2.86942097,0.21486909,0.00277105,1.27967422,0.01515328,0.66032636,2.34711456,0.59381937
-3.36468234,2.95102719,0.21915702,0.00262386,1.33474278,0.01583530,0.65506149,2.46384653,0.61056771
-3.35867934,3.03619540,0.22438730,0.00249258,1.38955824,0.01652279,0.65303454,2.58310019,0.62754121
-3.35267634,3.12444381,0.23059399,0.00237872,1.44362834,0.01721180,0.65451106,2.70396892,0.64461095
-3.34667334,3.21518232,0.23778707,0.00228350,1.49644499,0.01789798,0.65969265,2.82545962,0.66163324
-3.34067034,3.30773134,0.24595126,0.00220791,1.54749654,0.01857667,0.66871594,2.94651427,0.67845390
-3.33466733,3.40134182,0.25504538,0.00215276,1.59627998,0.01924294,0.68165241,3.06603252,0.69491275
-3.32866433,3.49521504,0.26500225,0.00211869,1.64231241,0.01989172,0.69850889,3.18289424,0.71084796
-3.32266133,3.58852122,0.27572930,0.00210628,1.68514137,0.02051790,0.71922853,3.29598114,0.72610009
-3.31665833,3.68041601,0.28710965,0.00211605,1.72435339,0.02111639,0.74369205,3.40419682,0.74051549
-3.31065533,3.77005429,0.29900394,0.00214851,1.75958069,0.02168231,0.77171934,3.50648448,0.75394906
-3.30465233,3.85660109,0.31125277,0.00220418,1.79050563,0.02221106,0.80307141,3.60184230,0.76626628
