energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
4.82341171,1.08673348,0.80412170,0.08018347,0.01296055,0.06211938,0.53362295,0.06557210,0.14225198,0.34658215
4.82941471,1.10743336,0.82080171,0.08108367,0.01367818,0.06275845,0.55298504,0.06655461,0.14568577,0.35180755
4.83541771,1.12232628,0.83280430,0.08157791,0.01437460,0.06305571,0.57023286,0.06711097,0.14829368,0.35471134
4.84142071,1.13091064,0.83979102,0.08163024,0.01503403,0.06298496,0.58497902,0.06722314,0.15001929,0.35520830
4.84742371,1.13283956,0.84153813,0.08121751,0.01564126,0.06253061,0.59688393,0.06688331,0.15082405,0.35326742
4.85342671,1.12792680,0.83794135,0.08032953,0.01618201,0.06168781,0.60566360,0.06609404,0.15068828,0.34891241
4.85942971,1.11614758,0.82901666,0.07896882,0.01664332,0.06046218,0.61109607,0.06486806,0.14961144,0.34222040
4.86543272,1.09763427,0.81489719,0.07714997,0.01701382,0.05886926,0.61302638,0.06322762,0.14761184,0.33331880
4.87143572,1.07266733,0.79582641,0.07489863,0.01728408,0.05693357,0.61136968,0.06120367,0.14472586,0.32238040
4.87743872,1.04166193,0.77214790,0.07225020,0.01744685,0.05468752,0.60611257,0.05883469,0.14100647,0.30961713
4.88344172,1.00515092,0.74429231,0.06924823,0.01749722,0.05216995,0.59731252,0.05616525,0.13652142,0.29527261
4.88944472,0.96376490,0.71276202,0.06594274,0.01743281,0.04942467,0.58509534,0.05324456,0.13135100,0.27961395
4.89544772,0.91821031,0.67811420,0.06238836,0.01725378,0.04649884,0.56965086,0.05012482,0.12558547,0.26292311
4.90145073,0.86924633,0.64094301,0.05864244,0.01696279,0.04344138,0.55122688,0.04685957,0.11932236,0.24548821
4.90745373,0.81766173,0.60186165,0.05476329,0.01656495,0.04030139,0.53012174,0.04350216,0.11266367,0.22759517
4.91345673,0.76425221,0.56148498,0.05080847,0.01606762,0.03712674,0.50667552,0.04010429,0.10571311,0.20951993
4.91945973,0.70979936,0.52041326,0.04683323,0.01548013,0.03396280,0.48126053,0.03671467,0.09857344,0.19152168
4.92546273,0.65505163,0.47921768,0.04288923,0.01481357,0.03085134,0.45427117,0.03337799,0.09134407,0.17383709
4.93146573,0.60070804,0.43842791,0.03902344,0.01408039,0.02782976,0.42611360,0.03013400,0.08411885,0.15667586
4.93746873,0.54740489,0.39852214,0.03527733,0.01329407,0.02493042,0.39719571,0.02701696,0.07698431,0.14021766
4.94347174,0.49570580,0.35991972,0.03168636,0.01246878,0.02218036,0.36791759,0.02405526,0.07001822,0.12461027
4.94947474,0.44609503,0.32297634,0.02827965,0.01161899,0.01960118,0.33866285,0.02127127,0.06328849,0.10996916
4.95547774,0.39897418,0.28798188,0.02507998,0.01075920,0.01720918,0.30979123,0.01868148,0.05685258,0.09637815
4.96148074,0.35466187,0.25516057,0.02210395,0.00990361,0.01501564,0.28163247,0.01629677,0.05075717,0.08389109
4.96748374,0.31339634,0.22467324,0.01936237,0.00906598,0.01302736,0.25448180,0.01412287,0.04503831,0.07253445
4.97348674,0.27534034,0.19662151,0.01686077,0.00825937,0.01124723,0.22859701,0.01216093,0.03972173,0.06231049
4.97948974,0.24058819,0.17105329,0.01460006,0.00749615,0.00967498,0.20419719,0.01040818,0.03482356,0.05320091
4.98549275,0.20917420,0.14796944,0.01257725,0.00678795,0.00830794,0.18146303,0.00885867,0.03035117,0.04517073
4.99149575,0.18108235,0.12733118,0.01078619,0.00614571,0.00714180,0.16053864,0.00750399,0.02630423,0.03817226
4.99749875,0.15625647,0.10906780,0.00921839,0.00557979,0.00617147,0.14153452,0.00633397,0.02267584,0.03214900
5.00350175,0.13461078,0.09308447,0.00786380,0.00510022,0.00539179,0.12453173,0.00533740,0.01945373,0.02703922
5.00950475,0.11604017,0.07926982,0.00671146,0.00471682,0.00479823,0.10958679,0.00450265,0.01662151,0.02277936
5.01550775,0.10043009,0.06750303,0.00575027,0.00443949,0.00438755,0.09673711,0.00381822,0.01415978,0.01930692
5.02151076,0.08766560,0.05766035,0.00496953,0.00427847,0.00415827,0.08600664,0.00327321,0.01204732,0.01656297
5.02751376,0.07763944,0.04962072,0.00435947,0.00424455,0.00411113,0.07741145,0.00285775,0.01026205,0.01449406
5.03351676,0.07025901,0.04327062,0.00391169,0.00434928,0.00424936,0.07096501,0.00256325,0.00878200,0.01305381
5.03951976,0.06545184,0.03850788,0.00361951,0.00460512,0.00457886,0.06668279,0.00238263,0.00758601,0.01220387
5.04552276,0.06316980,0.03524455,0.00347816,0.00502550,0.00510820,0.06458608,0.00231048,0.00665442,0.01191443
5.05152576,0.06339166,0.03340873,0.00348498,0.00562479,0.00584849,0.06470469,0.00234301,0.00596952,0.01216439
5.05752876,0.06612421,0.03294551,0.00363946,0.00641822,0.00681314,0.06707852,0.00247812,0.00551593,0.01294095
5.06353177,0.07140166,0.03381686,0.00394315,0.00742154,0.00801738,0.07175781,0.00271519,0.00528076,0.01423895
5.06953477,0.07928369,0.03600070,0.00439962,0.00865073,0.00947772,0.07880192,0.00305494,0.00525371,0.01605981
5.07553777,0.08985175,0.03948908,0.00501413,0.01012140,0.01121119,0.08827687,0.00349921,0.00542702,0.01841016
5.08154077,0.10320414,0.04428565,0.00579342,0.01184821,0.01323453,0.10025147,0.00405062,0.00579527,0.02130026
5.08754377,0.11944965,0.05040234,0.00674530,0.01384408,0.01556319,0.11479224,0.00471225,0.00635515,0.02474213
5.09354677,0.13870008,0.05785560,0.00787816,0.01611939,0.01821028,0.13195731,0.00548726,0.00710511,0.02874759
5.09954977,0.16106185,0.06666210,0.00920052,0.01868101,0.02118549,0.15178958,0.00637850,0.00804492,0.03332618
5.10555278,0.18662688,0.07683408,0.01072046,0.02153139,0.02449394,0.17430925,0.00738808,0.00917523,0.03848306
5.11155578,0.21546306,0.08837465,0.01244498,0.02466766,0.02813513,0.19950630,0.00851696,0.01049710,0.04421694
5.11755878,0.24760474,0.10127297,0.01437945,0.02808071,0.03210192,0.22733307,0.00976460,0.01201142,0.05051814
5.12356178,0.28304345,0.11549975,0.01652696,0.03175451,0.03637971,0.25769751,0.01112851,0.01371847,0.05736691
5.12956478,0.32171941,0.13100306,0.01888776,0.03566547,0.04094574,0.29045738,0.01260405,0.01561740,0.06473196
5.13556778,0.36351413,0.14770481,0.02145868,0.03978210,0.04576876,0.32541580,0.01418411,0.01770578,0.07256941
5.14157079,0.40824452,0.16549798,0.02423271,0.04406493,0.05080884,0.36231858,0.01585898,0.01997922,0.08082219
5.14757379,0.45565887,0.18424490,0.02719855,0.04846665,0.05601769,0.40085351,0.01761630,0.02243107,0.08941993
5.15357679,0.50543502,0.20377659,0.03034043,0.05293270,0.06133917,0.44065185,0.01944107,0.02505211,0.09827939
5.15957979,0.55718090,0.22389342,0.03363787,0.05740204,0.06671028,0.48129223,0.02131582,0.02783044,0.10730545
5.16558279,0.61043762,0.24436707,0.03706577,0.06180840,0.07206242,0.52230674,0.02322089,0.03075141,0.11639266
5.17158579,0.66468511,0.26494379,0.04059451,0.06608174,0.07732303,0.56318938,0.02513474,0.03379762,0.12542731
5.17758879,0.71935027,0.28534902,0.04419030,0.07014996,0.08241742,0.60340639,0.02703449,0.03694904,0.13428993
5.18359180,0.77381734,0.30529313,0.04781567,0.07394092,0.08727086,0.64240829,0.02889638,0.04018321,0.14285822
5.18959480,0.82744022,0.32447813,0.05143003,0.07738446,0.09181076,0.67964306,0.03069642,0.04347552,0.15101016
5.19559780,0.87955636,0.34260520,0.05499048,0.08041455,0.09596880,0.71457005,0.03241099,0.04679948,0.15862731
5.20160080,0.92950158,0.35938261,0.05845265,0.08297139,0.09968307,0.74667404,0.03401749,0.05012714,0.16559803
5.20760380,0.97662550,0.37453389,0.06177161,0.08500335,0.10289993,0.77547875,0.03549493,0.05342942,0.17182064
5.21360680,1.02030666,0.38780567,0.06490290,0.08646872,0.10557566,0.80055941,0.03682449,0.05667658,0.17720620
5.21960980,1.05996712,0.39897512,0.06780352,0.08733707,0.10767772,0.82155376,0.03799000,0.05983855,0.18168090
5.22561281,1.09508574,0.40785646,0.07043291,0.08759039,0.10918552,0.83817103,0.03897831,0.06288539,0.18518794
5.23161581,1.12520969,0.41430634,0.07275393,0.08722362,0.11009085,0.85019863,0.03977956,0.06578758,0.18768879
5.23761881,1.14996397,0.41822788,0.07473364,0.08624487,0.11039773,0.85750619,0.04038731,0.06851643,0.18916378
5.24362181,1.16905846,0.41957307,0.07634416,0.08467510,0.11012179,0.86004707,0.04079854,0.07104433,0.18961214
5.24962481,1.18229249,0.41834369,0.07756320,0.08254738,0.10928935,0.85785712,0.04101359,0.07334511,0.18905121
5.25562781,1.18955672,0.41459040,0.07837456,0.07990574,0.10793591,0.85105107,0.04103586,0.07539426,0.18751530
5.26163082,1.19083271,0.40841040,0.07876846,0.07680362,0.10610460,0.83981664,0.04087156,0.07716922,0.18505385
5.26763382,1.18618996,0.39994353,0.07874166,0.07330213,0.10384425,0.82440685,0.04052929,0.07864962,0.18172934
5.27363682,1.17578107,0.38936723,0.07829744,0.06946803,0.10120744,0.80513094,0.04001964,0.07981754,0.17761484
5.27963982,1.15983511,0.37689043,0.07744546,0.06537162,0.09824862,0.78234420,0.03935471,0.08065780,0.17279148
5.28564282,1.13864970,0.36274682,0.07620138,0.06108464,0.09502224,0.75643743,0.03854769,0.08115818,0.16734588
5.29164582,1.11258213,0.34718770,0.07458646,0.05667825,0.09158111,0.72782624,0.03761243,0.08130974,0.16136765
5.29764882,1.08203989,0.33047478,0.07262698,0.05222111,0.08797511,0.69694066,0.03656310,0.08110708,0.15494713
5.30365183,1.04747110,0.31287317,0.07035360,0.04777771,0.08425004,0.66421553,0.03541385,0.08054861,0.14817340
5.30965483,1.00935494,0.29464489,0.06780063,0.04340701,0.08044701,0.63008172,0.03417862,0.07963675,0.14113264
5.31565783,0.96819251,0.27604305,0.06500527,0.03916133,0.07660197,0.59495855,0.03287095,0.07837821,0.13390687
5.32166083,0.92449829,0.25730695,0.06200687,0.03508558,0.07274573,0.55924746,0.03150392,0.07678403,0.12657301
5.32766383,0.87879228,0.23865810,0.05884617,0.03121684,0.06890418,0.52332699,0.03009014,0.07486972,0.11920248
5.33366683,0.83159304,0.22029734,0.05556450,0.02758426,0.06509873,0.48754906,0.02864178,0.07265522,0.11186095
5.33966983,0.78341152,0.20240301,0.05220316,0.02420920,0.06134702,0.45223652,0.02717067,0.07016472,0.10460853
5.34567284,0.73474593,0.18513015,0.04880278,0.02110564,0.05766363,0.41768180,0.02568840,0.06742650,0.09750019
5.35167584,0.68607740,0.16861061,0.04540274,0.01828085,0.05406095,0.38414663,0.02420648,0.06447255,0.09058636
5.35767884,0.63786660,0.15295406,0.04204077,0.01573618,0.05054995,0.35186262,0.02273650,0.06133812,0.08391367
5.36368184,0.59055118,0.13824966,0.03875256,0.01346790,0.04714099,0.32103267,0.02129022,0.05806119,0.07752582
5.36968484,0.54454411,0.12456840,0.03557152,0.01146821,0.04384445,0.29183292,0.01987973,0.05468185,0.07146446
5.37568784,0.50023270,0.11196578,0.03252866,0.00972623,0.04067127,0.26441523,0.01851753,0.05124165,0.06577008
5.38169085,0.45797846,0.10048488,0.02965251,0.00822891,0.03763341,0.23891010,0.01721664,0.04778293,0.06048290
5.38769385,0.41811759,0.09015958,0.02696919,0.00696199,0.03474408,0.21542981,0.01599064,0.04434811,0.05564366
5.39369685,0.38096217,0.08101787,0.02450254,0.00591082,0.03201792,0.19407179,0.01485366,0.04097904,0.05129436
5.39969985,0.34680180,0.07308511,0.02227432,0.00506108,0.02947103,0.17492204,0.01382047,0.03771645,0.04747889
5.40570285,0.31590576,0.06638713,0.02030448,0.00439943,0.02712093,0.15805860,0.01290638,0.03459943,0.04424354
5.41170585,0.28852544,0.06095324,0.01861141,0.00391402,0.02498642,0.14355487,0.01212721,0.03166499,0.04163736
5.41770885,0.26489691,0.05681886,0.01721223,0.00359488,0.02308742,0.13148280,0.01149923,0.02894783,0.03971236
5.42371186,0.24524347,0.05402792,0.01612303,0.00343421,0.02144479,0.12191573,0.01103907,0.02648010,0.03852354
5.42971486,0.22977796,0.05263486,0.01535915,0.00342658,0.02008011,0.11493088,0.01076351,0.02429137,0.03812865
5.43571786,0.21870462,0.05270625,0.01493524,0.00356894,0.01901548,0.11061130,0.01068938,0.02240869,0.03858776
5.44172086,0.21222029,0.05432199,0.01486535,0.00386064,0.01827333,0.10904729,0.01083327,0.02085665,0.03996251
5.44772386,0.21051480,0.05757599,0.01516289,0.00430334,0.01787620,0.11033708,0.01121129,0.01965765,0.04231512
5.45372686,0.21377029,0.06257642,0.01584042,0.00490075,0.01784658,0.11458678,0.01183871,0.01883212,0.04570701
5.45972986,0.22215944,0.06944543,0.01690936,0.00565846,0.01820669,0.12190961,0.01272956,0.01839876,0.05019718
5.46573287,0.23584250,0.07831827,0.01837958,0.00658356,0.01897826,0.13242420,0.01389622,0.01837486,0.05584031
5.47173587,0.25496315,0.08934197,0.02025884,0.00768432,0.02018227,0.14625216,0.01534888,0.01877647,0.06268453
5.47773887,0.27964322,0.10267331,0.02255214,0.00896978,0.02183868,0.16351490,0.01709504,0.01961861,0.07076903
5.48374187,0.30997646,0.11847625,0.02526105,0.01044929,0.02396608,0.18432970,0.01913891,0.02091538,0.08012156
5.48974487,0.34602163,0.13691883,0.02838294,0.01213211,0.02658127,0.20880530,0.02148090,0.02267996,0.09075587
5.49574787,0.38779506,0.15816935,0.03191026,0.01402691,0.02969884,0.23703693,0.02411708,0.02492458,0.10266918
5.50175088,0.43526320,0.18239203,0.03582984,0.01614130,0.03333065,0.26910114,0.02703868,0.02766025,0.11583997
5.50775388,0.48833533,0.20974203,0.04012230,0.01848142,0.03748526,0.30505044,0.03023171,0.03089654,0.13022594
5.51375688,0.54685700,0.24035999,0.04476159,0.02105142,0.04216732,0.34490800,0.03367671,0.03464115,0.14576257
5.51975988,0.61060443,0.27436590,0.04971469,0.02385312,0.04737693,0.38866256,0.03734857,0.03889942,0.16236213
5.52576288,0.67928022,0.31185265,0.05494155,0.02688558,0.05310901,0.43626371,0.04121662,0.04367369,0.17991347
5.53176588,0.75251082,0.35287906,0.06039528,0.03014477,0.05935262,0.48761768,0.04524478,0.04896271,0.19828245
5.53776888,0.82984567,0.39746276,0.06602252,0.03362326,0.06609031,0.54258376,0.04939204,0.05476084,0.21731326
5.54377189,0.91075848,0.44557284,0.07176415,0.03730998,0.07329757,0.60097157,0.05361302,0.06105734,0.23683048
5.54977489,0.99465057,0.49712268,0.07755617,0.04119006,0.08094227,0.66253913,0.05785874,0.06783559,0.25664194
5.55577789,1.08085614,0.55196308,0.08333088,0.04524468,0.08898420,0.72699193,0.06207761,0.07507237,0.27654230
5.56178089,1.16864969,0.60987599,0.08901816,0.04945101,0.09737480,0.79398312,0.06621649,0.08273717,0.29631723
5.56778389,1.25725517,0.67056930,0.09454693,0.05378232,0.10605697,0.86311479,0.07022187,0.09079169,0.31574808
5.57378689,1.34585683,0.73367294,0.09984673,0.05820800,0.11496509,0.93394055,0.07404113,0.09918942,0.33461684
5.57978989,1.43361152,0.79873679,0.10484928,0.06269388,0.12402524,1.00596945,0.07762374,0.10787544,0.35271129
5.58579290,1.51966225,0.86523076,0.10949004,0.06720246,0.13315569,1.07867134,0.08092252,0.11678655,0.36983012
5.59179590,1.60315269,0.93254746,0.11370968,0.07169340,0.14226767,1.15148370,0.08389475,0.12585157,0.38578782
5.59779890,1.68324251,1.00000785,0.11745547,0.07612403,0.15126638,1.22382009,0.08650319,0.13499210,0.40041922
5.60380190,1.75912320,1.06686994,0.12068240,0.08045003,0.16005237,1.29508008,0.08871694,0.14412354,0.41358353
5.60980490,1.83003421,1.13234096,0.12335424,0.08462617,0.16852321,1.36466069,0.09051208,0.15315652,0.42516772
5.61580790,1.89527920,1.19559271,0.12544424,0.08860717,0.17657545,1.43196924,0.09187223,0.16199873,0.43508912
5.62181091,1.95424190,1.25578010,0.12693571,0.09234870,0.18410682,1.49643725,0.09278873,0.17055695,0.44329734
5.62781391,2.00640160,1.31206239,0.12782227,0.09580836,0.19101875,1.55753513,0.09326079,0.17873952,0.44977518
5.63381691,2.05134751,1.36362657,0.12810798,0.09894672,0.19721892,1.61478717,0.09329531,0.18645886,0.45453880
5.63981991,2.08879190,1.40971215,0.12780713,0.10172843,0.20262392,1.66778633,0.09290662,0.19363421,0.45763699
5.64582291,2.11858124,1.44963642,0.12694398,0.10412319,0.20716192,1.71620803,0.09211599,0.20019422,0.45914962
5.65182591,2.14070503,1.48281894,0.12555219,0.10610671,0.21077515,1.75982243,0.09095101,0.20607957,0.45918531
5.65782891,2.15530163,1.50880449,0.12367415,0.10766147,0.21342211,1.79850430,0.08944492,0.21124514,0.45787839
5.66383192,2.16266053,1.52728280,0.12136022,0.10877737,0.21507942,1.83223987,0.08763578,0.21566184,0.45538524
5.66983492,2.16322073,1.53810444,0.11866770,0.10945215,0.21574319,1.86112999,0.08556558,0.21931798,0.45188001
5.67583792,2.15756461,1.54129146,0.11565986,0.10969149,0.21542981,1.88538907,0.08327935,0.22221983,0.44754995
5.68184092,2.14640720,1.53704224,0.11240473,0.10950898,0.21417600,1.90533962,0.08082418,0.22439164,0.44259040
5.68784392,2.13058063,1.52572979,0.10897384,0.10892567,0.21203833,1.92140211,0.07824830,0.22587484,0.43719943
5.69384692,2.11101400,1.50789343,0.10544090,0.10796943,0.20909185,1.93408036,0.07560006,0.22672645,0.43157256
5.69984992,2.08870896,1.48422368,0.10188036,0.10667406,0.20542816,1.94394297,0.07292703,0.22701691,0.42589735
5.70585293,2.06471165,1.45554096,0.09836593,0.10507815,0.20115280,1.95160127,0.07027505,0.22682716,0.42034831
5.71185593,2.04008171,1.42276875,0.09496906,0.10322379,0.19638210,1.95768473,0.06768735,0.22624528,0.41508211
5.71785893,2.01585960,1.38690222,0.09175737,0.10115516,0.19123966,1.96281498,0.06520374,0.22536283,0.41023329
5.72386193,1.99303321,1.34897370,0.08879317,0.09891710,0.18585248,1.96757947,0.06285984,0.22427094,0.40591060
5.72986493,1.97250516,1.31001640,0.08613193,0.09655368,0.18034705,1.97250601,0.06068637,0.22305646,0.40219419
5.73586793,1.95506212,1.27102809,0.08382097,0.09410686,0.17484545,1.97803957,0.05870863,0.22179834,0.39913361
5.74187094,1.94134734,1.23293611,0.08189814,0.09161527,0.16946162,1.98452220,0.05694603,0.22056435,0.39674686
5.74787394,1.93183770,1.19656559,0.08039085,0.08911324,0.16429810,1.99217719,0.05541172,0.21940837,0.39502035
5.75387694,1.92682619,1.16261205,0.07931522,0.08663002,0.15944307,2.00109820,0.05411245,0.21836835,0.39391001
5.75987994,1.92641064,1.13161955,0.07867552,0.08418925,0.15496818,2.01124366,0.05304852,0.21746506,0.39334329
5.76588294,1.93048919,1.10396556,0.07846397,0.08180870,0.15092684,2.02243692,0.05221393,0.21670157,0.39322206
5.77188594,1.93876277,1.07985279,0.07866083,0.07950034,0.14735338,2.03437184,0.05159662,0.21606361,0.39342638
5.77788894,1.95074441,1.05930842,0.07923482,0.07727048,0.14426275,2.04662353,0.05117897,0.21552068,0.39381884
5.78389195,1.96577511,1.04219060,0.08014393,0.07512029,0.14165105,2.05866378,0.05093833,0.21502784,0.39424939
5.78989495,1.98304562,1.02820163,0.08133649,0.07304642,0.13949659,2.06988022,0.05084777,0.21452812,0.39456041
5.79589795,2.00162314,1.01690720,0.08275263,0.07104169,0.13776153,2.07959847,0.05087686,0.21395535,0.39459198
5.80190095,2.02048205,1.00776056,0.08432594,0.06909593,0.13639404,2.08710627,0.05099262,0.21323731,0.39418687
5.80790395,2.03853745,1.00013037,0.08598531,0.06719686,0.13533069,2.09167845,0.05116046,0.21229903,0.39319545
5.81390695,2.05468017,0.99333106,0.08765700,0.06533089,0.13449925,2.09260206,0.05134515,0.21106606,0.39147999
5.81990995,2.06781213,0.98665405,0.08926673,0.06348392,0.13382151,2.08920037,0.05151183,0.20946766,0.38891854
5.82591296,2.07688071,0.97939852,0.09074179,0.06164210,0.13321619,2.08085529,0.05162693,0.20743969,0.38540810
5.83191596,2.08091110,0.97090057,0.09201309,0.05979242,0.13260175,2.06702738,0.05165911,0.20492708,0.38086705
5.83791896,2.07903547,0.96055929,0.09301706,0.05792326,0.13189910,2.04727287,0.05158001,0.20188595,0.37523694
5.84392196,2.07051830,0.94785911,0.09369739,0.05602479,0.13103402,2.02125741,0.05136500,0.19828514,0.36848347
5.84992496,2.05477690,0.93238740,0.09400645,0.05408932,0.12993933,1.98876626,0.05099369,0.19410732,0.36059675
5.85592796,2.03139694,0.91384705,0.09390651,0.05211143,0.12855668,1.94971076,0.05045043,0.18934946,0.35159098
5.86193097,2.00014238,0.89206366,0.09337052,0.05008815,0.12683806,1.90413118,0.04972454,0.18402286,0.34150343
5.86793397,1.96095993,0.86698747,0.09238263,0.04801893,0.12474680,1.85219583,0.04881047,0.17815271,0.33039304
5.87393697,1.91397792,0.83869029,0.09093829,0.04590562,0.12225826,1.79419695,0.04770778,0.17177719,0.31833840
5.87993997,1.85950002,0.80735786,0.08904406,0.04375237,0.11936009,1.73054325,0.04642097,0.16494626,0.30543562
5.88594297,1.79799402,0.77327837,0.08671705,0.04156545,0.11605213,1.66174980,0.04495919,0.15772009,0.29179568
