energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
0.98749375,7.02341641,0.03987822,2.06277532,2.55169907,0.50592856,0.19865158,0.78566642,0.02824267,3.29716954
0.99349675,6.74080732,0.03684598,1.97833724,2.45156799,0.48422644,0.18842612,0.75101102,0.02606178,3.18640901
0.99949975,6.45779760,0.03388333,1.89496670,2.35331925,0.46278133,0.17848790,0.71580289,0.02397585,3.07427185
1.00550275,6.17817571,0.03101171,1.81369248,2.25824125,0.44188617,0.16900488,0.68048592,0.02199458,2.96246616
1.01150575,5.90545259,0.02824951,1.73545369,2.16749125,0.42180686,0.16012936,0.64547902,0.02012514,2.85259589
1.01750875,5.64278140,0.02561200,1.66107862,2.08206705,0.40277602,0.15199389,0.61116754,0.01837234,2.74612086
1.02351176,5.39288903,0.02311130,1.59126655,2.00278333,0.38498774,0.14470787,0.57789595,0.01673886,2.64432152
1.02951476,5.15802109,0.02075646,1.52657328,1.93025355,0.36859359,0.13835503,0.54596200,0.01522549,2.54826977
1.03551776,4.93990206,0.01855363,1.46740047,1.86487787,0.35369988,0.13299167,0.51561234,0.01383136,2.45880682
1.04152076,4.73971157,0.01650621,1.41398938,1.80683759,0.34036631,0.12864578,0.48703996,0.01255417,2.37652875
1.04752376,4.55807753,0.01461518,1.36641913,1.75609623,0.32860592,0.12531714,0.46038316,0.01139044,2.30178053
1.05352676,4.39508616,0.01287927,1.32460956,1.71240743,0.31838655,0.12297814,0.43572623,0.01033570,2.23465852
1.05952976,4.25030856,0.01129536,1.28832882,1.67532924,0.30963344,0.12157551,0.41310174,0.00938465,2.17502141
1.06553277,4.12284268,0.00985867,1.25720533,1.64424459,0.30223320,0.12103268,0.39249422,0.00853136,2.12250921
1.07153577,4.01136942,0.00856313,1.23074402,1.61838715,0.29603879,0.12125291,0.37384518,0.00776941,2.07656945
1.07753877,3.91422041,0.00740161,1.20834620,1.59687163,0.29087553,0.12212279,0.35705905,0.00709200,2.03648948
1.08354177,3.82945515,0.00636623,1.18933246,1.57872768,0.28654769,0.12351630,0.34201007,0.00649209,2.00143354
1.08954477,3.75494444,0.00544853,1.17296786,1.56293578,0.28284575,0.12529900,0.32854954,0.00596252,1.97048292
1.09554777,3.68845679,0.00463976,1.15848842,1.54846412,0.27955380,0.12733245,0.31651333,0.00549608,1.94267750
1.10155078,3.62774446,0.00393103,1.14512799,1.53430482,0.27645700,0.12947859,0.30572926,0.00508567,1.91705675
1.10755378,3.57062567,0.00331351,1.13214441,1.51950813,0.27334871,0.13160390,0.29602409,0.00472431,1.89269846
1.11355678,3.51505977,0.00277851,1.11884400,1.50321336,0.27003712,0.13358330,0.28722982,0.00440534,1.86875344
1.11955978,3.45921241,0.00231766,1.10460333,1.48467526,0.26635112,0.13530360,0.27918907,0.00412239,1.84447472
1.12556278,3.40150836,0.00192297,1.08888755,1.46328489,0.26214518,0.13666639,0.27175942,0.00386956,1.81924010
1.13156578,3.34067021,0.00158690,1.07126448,1.43858433,0.25730311,0.13759026,0.26481646,0.00364141,1.79256722
1.13756878,3.27574177,0.00130242,1.05141406,1.41027473,0.25174056,0.13801233,0.25825570,0.00343306,1.76412071
1.14357179,3.20609602,0.00106304,1.02913294,1.37821763,0.24540619,0.13788903,0.25199312,0.00324022,1.73371154
1.14957479,3.13142799,0.00086279,1.00433411,1.34242982,0.23828165,0.13719611,0.24596462,0.00305922,1.70128897
1.15557779,3.05173399,0.00069630,0.97704193,1.30307223,0.23038019,0.13592792,0.24012439,0.00288701,1.66692606
1.16158079,2.96727889,0.00055870,0.94738298,1.26043369,0.22174422,0.13409606,0.23444251,0.00272115,1.63079981
1.16758379,2.87855413,0.00044570,0.91557331,1.21491061,0.21244192,0.13172745,0.22890190,0.00255980,1.59316760
1.17358679,2.78622919,0.00035346,0.88190319,1.16698378,0.20256306,0.12886197,0.22349489,0.00240169,1.55434134
1.17958979,2.69109959,0.00027864,0.84671988,1.11719356,0.19221429,0.12554973,0.21821974,0.00224602,1.51466128
1.18559280,2.59403454,0.00021834,0.81040970,1.06611478,0.18151418,0.12184829,0.21307731,0.00209247,1.47447090
1.19159580,2.49592709,0.00017004,0.77338029,1.01433257,0.17058815,0.11781974,0.20806806,0.00194104,1.43409449
1.19759880,2.39764928,0.00013162,0.73604370,0.96242024,0.15956362,0.11352792,0.20318962,0.00179208,1.39381865
1.20360180,2.30001453,0.00010125,0.69880139,0.91092011,0.14856545,0.10903599,0.19843510,0.00164612,1.35387862
1.20960480,2.20374844,0.00007740,0.66203149,0.86032790,0.13771206,0.10440417,0.19379210,0.00150387,1.31444990
1.21560780,2.10946914,0.00005879,0.62607880,0.81108123,0.12711203,0.09968805,0.18924256,0.00136610,1.27564549
1.22161081,2.01767707,0.00004437,0.59124769,0.76355226,0.11686157,0.09493726,0.18476329,0.00123360,1.23751839
1.22761381,1.92875387,0.00003328,0.55779800,0.71804432,0.10704274,0.09019466,0.18032725,0.00110713,1.20006878
1.23361681,1.84296922,0.00002479,0.52594354,0.67479233,0.09772238,0.08549600,0.17590524,0.00098737,1.16325505
1.23961981,1.76049416,0.00001835,0.49585312,0.63396636,0.08895180,0.08086999,0.17146799,0.00087490,1.12700751
1.24562281,1.68141914,0.00001350,0.46765341,0.59567764,0.08076715,0.07633871,0.16698839,0.00077017,1.09124353
1.25162581,1.60577463,0.00000986,0.44143323,0.55998636,0.07319023,0.07191834,0.16244369,0.00067345,1.05588294
1.25762881,1.53355246,0.00000715,0.41724861,0.52691033,0.06622979,0.06762008,0.15781749,0.00058492,1.02086221
1.26363182,1.46472595,0.00000516,0.39512820,0.49643389,0.05988315,0.06345114,0.15310125,0.00050456,0.98614658
1.26963482,1.39926716,0.00000369,0.37507834,0.46851624,0.05413785,0.05941580,0.14829546,0.00043225,0.95173900
1.27563782,1.33716009,0.00000263,0.35708745,0.44309883,0.04897356,0.05551639,0.14341002,0.00036774,0.91768544
1.28164082,1.27840894,0.00000185,0.34112953,0.42011117,0.04436375,0.05175420,0.13846414,0.00031068,0.88407619
1.28764382,1.22304109,0.00000130,0.32716645,0.39947501,0.04027740,0.04813015,0.13348550,0.00026064,0.85104303
1.29364682,1.17110485,0.00000091,0.31514897,0.38110675,0.03668043,0.04464537,0.12850889,0.00021712,0.81875275
1.29964982,1.12266260,0.00000063,0.30501675,0.36491813,0.03353691,0.04130149,0.12357435,0.00017959,0.78739734
1.30565283,1.07778002,0.00000043,0.29669731,0.35081549,0.03081013,0.03810081,0.11872491,0.00014750,0.75718186
1.31165583,1.03651271,0.00000029,0.29010433,0.33869796,0.02846332,0.03504628,0.11400423,0.00012028,0.72831070
1.31765883,0.99889148,0.00000020,0.28513568,0.32845483,0.02646024,0.03214132,0.10945403,0.00009739,0.70097333
1.32366183,0.96490765,0.00000013,0.28167136,0.31996279,0.02476554,0.02938951,0.10511174,0.00007829,0.67533062
1.32966483,0.93449974,0.00000009,0.27957193,0.31308328,0.02334503,0.02679434,0.10100837,0.00006249,0.65150251
1.33566783,0.90754280,0.00000006,0.27867763,0.30766053,0.02216577,0.02435874,0.09716674,0.00004952,0.62955807
1.34167084,0.88384126,0.00000004,0.27880844,0.30352050,0.02119615,0.02208482,0.09360024,0.00003897,0.60950843
1.34767384,0.86312612,0.00000003,0.27976542,0.30047109,0.02040592,0.01997352,0.09031209,0.00003044,0.59130316
1.35367684,0.84505679,0.00000002,0.28133328,0.29830369,0.01976627,0.01802439,0.08729519,0.00002361,0.57483030
1.35967984,0.82922768,0.00000001,0.28328432,0.29679617,0.01924983,0.01623544,0.08453260,0.00001818,0.55991994
1.36568284,0.81517926,0.00000001,0.28538349,0.29571723,0.01883089,0.01460311,0.08199849,0.00001390,0.54635120
1.37168584,0.80241302,0.00000000,0.28739456,0.29483187,0.01848547,0.01312226,0.07965959,0.00001055,0.53386218
1.37768884,0.79040956,0.00000000,0.28908705,0.29390785,0.01819163,0.01178635,0.07747703,0.00000795,0.52216222
1.38369185,0.77864884,0.00000000,0.29024361,0.29272267,0.01792969,0.01058764,0.07540840,0.00000595,0.51094583
1.38969485,0.76663148,0.00000000,0.29066750,0.29107084,0.01768258,0.00951745,0.07341002,0.00000442,0.49990739
1.39569785,0.75390006,0.00000000,0.29018990,0.28877089,0.01743611,0.00856647,0.07143914,0.00000326,0.48875607
1.40170085,0.74005929,0.00000000,0.28867655,0.28567201,0.01717941,0.00772510,0.06945617,0.00000239,0.47722996
1.40770385,0.72479428,0.00000000,0.28603357,0.28165972,0.01690515,0.00698382,0.06742659,0.00000174,0.46510889
1.41370685,0.70788582,0.00000000,0.28221215,0.27666048,0.01660992,0.00633348,0.06532264,0.00000125,0.45222544
1.41970985,0.68922246,0.00000000,0.27721188,0.27064494,0.01629445,0.00576568,0.06312472,0.00000090,0.43847358
1.42571286,0.66880871,0.00000000,0.27108271,0.26362980,0.01596386,0.00527298,0.06082228,0.00000064,0.42381478
1.43171586,0.64676943,0.00000000,0.26392543,0.25567816,0.01562783,0.00484920,0.05841444,0.00000045,0.40828159
1.43771886,0.62335044,0.00000000,0.25589073,0.24689841,0.01530069,0.00448960,0.05591013,0.00000032,0.39197850
1.44372186,0.59891553,0.00000000,0.24717696,0.23744183,0.01500148,0.00419101,0.05332794,0.00000022,0.37508059
1.44972486,0.57394044,0.00000000,0.23802682,0.22749898,0.01475397,0.00395196,0.05069564,0.00000015,0.35783000
1.45572786,0.54900417,0.00000000,0.22872292,0.21729519,0.01458659,0.00377274,0.04804940,0.00000010,0.34053069
1.46173087,0.52477823,0.00000000,0.21958276,0.20708526,0.01453230,0.00365539,0.04543285,0.00000007,0.32354194
1.46773387,0.50201437,0.00000000,0.21095295,0.19714766,0.01462839,0.00360372,0.04289606,0.00000005,0.30727084
1.47373687,0.48153122,0.00000000,0.20320321,0.18777846,0.01491624,0.00362319,0.04049433,0.00000003,0.29216435
1.47973987,0.46420035,0.00000000,0.19671991,0.17928507,0.01544097,0.00372086,0.03828705,0.00000002,0.27870096
1.48574287,0.45093179,0.00000000,0.19189960,0.17198009,0.01625096,0.00390522,0.03633657,0.00000001,0.26738242
1.49174587,0.44265940,0.00000000,0.18914226,0.16617519,0.01739731,0.00418601,0.03470706,0.00000001,0.25872557
1.49774887,0.44032592,0.00000000,0.18884454,0.16217520,0.01893313,0.00457401,0.03346347,0.00000001,0.25325421
1.50375188,0.44486757,0.00000000,0.19139275,0.16027235,0.02091268,0.00508074,0.03267053,0.00000000,0.25149118
1.50975488,0.45719821,0.00000000,0.19715573,0.16074066,0.02339034,0.00571820,0.03239175,0.00000000,0.25395029
1.51575788,0.47819262,0.00000000,0.20647743,0.16383046,0.02641942,0.00649847,0.03268851,0.00000000,0.26112809
1.52176088,0.50866885,0.00000000,0.21966919,0.16976297,0.03005074,0.00743329,0.03361904,0.00000000,0.27349524
1.52776388,0.54936940,0.00000000,0.23700184,0.17872494,0.03433114,0.00853368,0.03523741,0.00000000,0.29148735
1.53376688,0.60094133,0.00000000,0.25869754,0.19086334,0.03930177,0.00980941,0.03759244,0.00000000,0.31549506
1.53976988,0.66391542,0.00000000,0.28492159,0.20628019,0.04499627,0.01126849,0.04072654,0.00000000,0.34585352
1.54577289,0.73868470,0.00000000,0.31577438,0.22502758,0.05143897,0.01291671,0.04467441,0.00000000,0.38283117
1.55177589,0.82548297,0.00000000,0.35128388,0.24710307,0.05864303,0.01475709,0.04946173,0.00000000,0.42661804
1.55777889,0.92436412,0.00000000,0.39139882,0.27244569,0.06660877,0.01678945,0.05510376,0.00000000,0.47731403
1.56378189,1.03518313,0.00000000,0.43598321,0.30093273,0.07532209,0.01900997,0.06160394,0.00000000,0.53491745
1.56978489,1.15757997,0.00000000,0.48481250,0.33237771,0.08475323,0.02141087,0.06895256,0.00000000,0.59931443
1.57578789,1.29096755,0.00000000,0.53757189,0.36652971,0.09485594,0.02398019,0.07712558,0.00000000,0.67026992
1.58179090,1.43452474,0.00000000,0.59385709,0.40307437,0.10556703,0.02670170,0.08608365,0.00000000,0.74742083
1.58779390,1.58719590,0.00000000,0.65317799,0.44163678,0.11680655,0.02955492,0.09577143,0.00000000,0.83027210
1.59379690,1.74769733,0.00000000,0.71496537,0.48178647,0.12847849,0.03251537,0.10611730,0.00000000,0.91819621
1.59979990,1.91453171,0.00000000,0.77858073,0.52304446,0.14047214,0.03555492,0.11703353,0.00000000,1.01043666
1.60580290,2.08601039,0.00000000,0.84332907,0.56489240,0.15266408,0.03864234,0.12841702,0.00000000,1.10611590
1.61180590,2.26028361,0.00000000,0.90847448,0.60678362,0.16492066,0.04174402,0.14015044,0.00000000,1.20424755
1.61780890,2.43537786,0.00000000,0.97325795,0.64815582,0.17710114,0.04482475,0.15210412,0.00000000,1.30375313
1.62381191,2.60923944,0.00000000,1.03691672,0.68844484,0.18906105,0.04784868,0.16413829,0.00000000,1.40348278
1.62981491,2.77978258,0.00000000,1.09870458,0.72709931,0.20065598,0.05078027,0.17610591,0.00000000,1.50223942
1.63581791,2.94494043,0.00000000,1.15791200,0.76359523,0.21174538,0.05358536,0.18785584,0.00000000,1.59880549
1.64182091,3.10271663,0.00000000,1.21388537,0.79745011,0.22219638,0.05623206,0.19923629,0.00000000,1.69197145
1.64782391,3.25123553,0.00000000,1.26604427,0.82823590,0.23188735,0.05869172,0.21009841,0.00000000,1.78056462
1.65382691,3.38878850,0.00000000,1.31389603,0.85559018,0.24071107,0.06093965,0.22029988,0.00000000,1.86347747
1.65982991,3.51387452,0.00000000,1.35704686,0.87922504,0.24857743,0.06295577,0.22970832,0.00000000,1.93969389
1.66583292,3.62523324,0.00000000,1.39520894,0.89893324,0.25541539,0.06472497,0.23820448,0.00000000,2.00831259
1.67183592,3.72186902,0.00000000,1.42820327,0.91459134,0.26117432,0.06623735,0.24568488,0.00000000,2.06856649
1.67783892,3.80306524,0.00000000,1.45595815,0.92615982,0.26582447,0.06748817,0.25206404,0.00000000,2.11983747
1.68384192,3.86838856,0.00000000,1.47850358,0.93368009,0.26935674,0.06847760,0.25727600,0.00000000,2.16166599
1.68984492,3.91768333,0.00000000,1.49596187,0.93726863,0.27178170,0.06921026,0.26127522,0.00000000,2.19375545
1.69584792,3.95105709,0.00000000,1.50853537,0.93710881,0.27312799,0.06969461,0.26403685,0.00000000,2.21597131
1.70185093,3.96885839,0.00000000,1.51649184,0.93344061,0.27344020,0.06994220,0.26555630,0.00000000,2.22833548
1.70785393,3.97164865,0.00000000,1.52014867,0.92654911,0.27277632,0.06996683,0.26584828,0.00000000,2.23101656
1.71385693,3.96017004,0.00000000,1.51985670,0.91675220,0.27120512,0.06978369,0.26494535,0.00000000,2.22431672
1.71985993,3.93531116,0.00000000,1.51598473,0.90438822,0.26880324,0.06940852,0.26289608,0.00000000,2.20865625
1.72586293,3.89807283,0.00000000,1.50890539,0.88980413,0.26565261,0.06885685,0.25976297,0.00000000,2.18455661
1.73186593,3.84953540,0.00000000,1.49898317,0.87334481,0.26183787,0.06814339,0.25562020,0.00000000,2.15262299
1.73786893,3.79082915,0.00000000,1.48656501,0.85534372,0.25744424,0.06728145,0.25055136,0.00000000,2.11352725
1.74387194,3.72310880,0.00000000,1.47197368,0.83611547,0.25255571,0.06628270,0.24464726,0.00000000,2.06799172
1.74987494,3.64753265,0.00000000,1.45550398,0.81595024,0.24725363,0.06515697,0.23800388,0.00000000,2.01677455
1.75587794,3.56524635,0.00000000,1.43742152,0.79511013,0.24161570,0.06391228,0.23072048,0.00000000,1.96065665
1.76188094,3.47737119,0.00000000,1.41796371,0.77382739,0.23571537,0.06255507,0.22289794,0.00000000,1.90043041
1.76788394,3.38499590,0.00000000,1.39734237,0.75230414,0.22962149,0.06109044,0.21463735,0.00000000,1.83688998
1.77388694,3.28917130,0.00000000,1.37574738,0.73071349,0.22339819,0.05952261,0.20603880,0.00000000,1.77082283
1.77988994,3.19090659,0.00000000,1.35335068,0.70920147,0.21710493,0.05785539,0.19720025,0.00000000,1.70300218
1.78589295,3.09116615,0.00000000,1.33031009,0.68788966,0.21079660,0.05609263,0.18821669,0.00000000,1.63418002
1.79189595,2.99086600,0.00000000,1.30677232,0.66687790,0.20452352,0.05423871,0.17917920,0.00000000,1.56508007
1.79789895,2.89086920,0.00000000,1.28287491,0.64624706,0.19833149,0.05229892,0.17017423,0.00000000,1.49639071
1.80390195,2.79197953,0.00000000,1.25874683,0.62606144,0.19226164,0.05027980,0.16128274,0.00000000,1.42875744
1.80990495,2.69493361,0.00000000,1.23450778,0.60637074,0.18635016,0.04818930,0.15257945,0.00000000,1.36277494
1.81590795,2.60039151,0.00000000,1.21026619,0.58721151,0.18062795,0.04603692,0.14413207,0.00000000,1.29897893
1.82191096,2.50892652,0.00000000,1.18611639,0.56860817,0.17512018,0.04383367,0.13600046,0.00000000,1.23783804
1.82791396,2.42101479,0.00000000,1.16213526,0.55057356,0.16984587,0.04159191,0.12823596,0.00000000,1.17974612
1.83391696,2.33702593,0.00000000,1.13837887,0.53310928,0.16481744,0.03932515,0.12088074,0.00000000,1.12501553
1.83991996,2.25721554,0.00000000,1.11487963,0.51620593,0.16004046,0.03704769,0.11396729,0.00000000,1.07387195
1.84592296,2.18172070,0.00000000,1.09164435,0.49984343,0.15551355,0.03477434,0.10751811,0.00000000,1.02645126
1.85192596,2.11055934,0.00000000,1.06865378,0.48399164,0.15122851,0.03251993,0.10154562,0.00000000,0.98279887
1.85792896,2.04363396,0.00000000,1.04586363,0.46861130,0.14717076,0.03029901,0.09605239,0.00000000,0.94287193
1.86393197,1.98074021,0.00000000,1.02320754,0.45365552,0.14332000,0.02812544,0.09103153,0.00000000,0.90654453
1.86993497,1.92158013,0.00000000,1.00060164,0.43907172,0.13965131,0.02601208,0.08646755,0.00000000,0.87361587
1.87593797,1.86577969,0.00000000,0.97795077,0.42480402,0.13613629,0.02397050,0.08233732,0.00000000,0.84382126
1.88194097,1.81290990,0.00000000,0.95515589,0.41079608,0.13274460,0.02201079,0.07861141,0.00000000,0.81684539
1.88794397,1.76251045,0.00000000,0.93212220,0.39699405,0.12944549,0.02014142,0.07525549,0.00000000,0.79233741
1.89394697,1.71411446,0.00000000,0.90876754,0.38334972,0.12620943,0.01836915,0.07223198,0.00000000,0.76992705
1.89994997,1.66727313,0.00000000,0.88503035,0.36982335,0.12300968,0.01669904,0.06950166,0.00000000,0.74924097
1.90595298,1.62157876,0.00000000,0.86087671,0.35638633,0.11982364,0.01513452,0.06702525,0.00000000,0.72991846
1.91195598,1.57668465,0.00000000,0.83630583,0.34302315,0.11663409,0.01367743,0.06476492,0.00000000,0.71162576
1.91795898,1.53232098,0.00000000,0.81135361,0.32973272,0.11342997,0.01232818,0.06268556,0.00000000,0.69406815
1.92396198,1.48830536,0.00000000,0.78609392,0.31652895,0.11020688,0.01108589,0.06075584,0.00000000,0.67699935
1.92996498,1.44454784,0.00000000,0.76063744,0.30344027,0.10696714,0.00994856,0.05894898,0.00000000,0.66022760
1.93596798,1.40104986,0.00000000,0.73512803,0.29050849,0.10371946,0.00891324,0.05724315,0.00000000,0.64361840
1.94197099,1.35789735,0.00000000,0.70973681,0.27778662,0.10047819,0.00797618,0.05562160,0.00000000,0.62709376
1.94797399,1.31524866,0.00000000,0.68465423,0.26533610,0.09726226,0.00713299,0.05407242,0.00000000,0.61062818
1.95397699,1.27331796,0.00000000,0.66008070,0.25322344,0.09409382,0.00637875,0.05258813,0.00000000,0.59424175
1.95997999,1.23235537,0.00000000,0.63621616,0.24151645,0.09099666,0.00570820,0.05116486,0.00000000,0.57799103
1.96598299,1.19262517,0.00000000,0.61324931,0.23028040,0.08799460,0.00511577,0.04980156,0.00000000,0.56195814
1.97198599,1.15438341,0.00000000,0.59134723,0.21957420,0.08510983,0.00459573,0.04849894,0.00000000,0.54623915
1.97798899,1.11785645,0.00000000,0.57064586,0.20944696,0.08236137,0.00414222,0.04725850,0.00000000,0.53093231
1.98399200,1.08322175,0.00000000,0.55124203,0.19993496,0.07976374,0.00374938,0.04608154,0.00000000,0.51612689
1.98999500,1.05059209,0.00000000,0.53318748,0.19105943,0.07732585,0.00341133,0.04496831,0.00000000,0.50189355
1.99599800,1.02000418,0.00000000,0.51648531,0.18282502,0.07505037,0.00312229,0.04391729,0.00000000,0.48827646
2.00200100,0.99141222,0.00000000,0.50108892,0.17521928,0.07293327,0.00287662,0.04292470,0.00000000,0.47528791
2.00800400,0.96468683,0.00000000,0.48690363,0.16821292,0.07096396,0.00266883,0.04198423,0.00000000,0.46290538
2.01400700,0.93961916,0.00000000,0.47379084,0.16176106,0.06912566,0.00249364,0.04108700,0.00000000,0.45107139
2.02001001,0.91592999,0.00000000,0.46157448,0.15580522,0.06739623,0.00234605,0.04022176,0.00000000,0.43969584
2.02601301,0.89328298,0.00000000,0.45004929,0.15027593,0.06574923,0.00222135,0.03937524,0.00000000,0.42866062
2.03201601,0.87130128,0.00000000,0.43899060,0.14509599,0.06415522,0.00211515,0.03853279,0.00000000,0.41782618
2.03801901,0.84958642,0.00000000,0.42816496,0.14018387,0.06258327,0.00202345,0.03767899,0.00000000,0.40703944
2.04402201,0.82773820,0.00000000,0.41734096,0.13545737,0.06100242,0.00194265,0.03679847,0.00000000,0.39614247
2.05002501,0.80537462,0.00000000,0.40629982,0.13083716,0.05938326,0.00186955,0.03587666,0.00000000,0.38498154
