energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-1.59379690,0.45736499,0.00580910,0.13834187,0.02855455,0.08511603,0.17969421,0.05569465,0.00000000
-1.58779390,0.43544468,0.00555940,0.13051405,0.02663965,0.07852378,0.17185741,0.05264061,0.00000000
-1.58179090,0.41499936,0.00532971,0.12267642,0.02479251,0.07255777,0.16479403,0.04994294,0.00000000
-1.57578789,0.39627004,0.00512718,0.11493072,0.02301956,0.06718098,0.15857867,0.04759227,0.00000000
-1.56978489,0.37955009,0.00496002,0.10738903,0.02133106,0.06237906,0.15330637,0.04558875,0.00000000
-1.56378189,0.36516756,0.00483731,0.10016920,0.01974005,0.05815651,0.14908535,0.04393953,0.00000000
-1.55777889,0.35346819,0.00476879,0.09339065,0.01826136,0.05453285,0.14602999,0.04265620,0.00000000
-1.55177589,0.34479947,0.00476460,0.08717042,0.01691073,0.05153894,0.14425427,0.04175258,0.00000000
-1.54577289,0.33949606,0.00483506,0.08161980,0.01570393,0.04921339,0.14386587,0.04124259,0.00000000
-1.53976988,0.33786674,0.00499045,0.07684132,0.01465607,0.04759928,0.14496089,0.04113849,0.00000000
-1.53376688,0.34018287,0.00524072,0.07292627,0.01378095,0.04674103,0.14761929,0.04144937,0.00000000
-1.52776388,0.34666834,0.00559521,0.06995264,0.01309052,0.04668156,0.15190109,0.04217995,0.00000000
-1.52176088,0.35749097,0.00606240,0.06798352,0.01259450,0.04745963,0.15784317,0.04332964,0.00000000
-1.51575788,0.37275512,0.00664958,0.06706574,0.01229998,0.04910737,0.16545679,0.04489189,0.00000000
-1.50975488,0.39249548,0.00736251,0.06722890,0.01221116,0.05164800,0.17472559,0.04685380,0.00000000
-1.50375188,0.41667194,0.00820513,0.06848470,0.01232915,0.05509371,0.18560422,0.04919583,0.00000000
-1.49774887,0.44516548,0.00917919,0.07082634,0.01265177,0.05944368,0.19801736,0.05189188,0.00000000
-1.49174587,0.47777506,0.01028394,0.07422831,0.01317349,0.06468241,0.21185926,0.05490933,0.00000000
-1.48574287,0.51421580,0.01151586,0.07864634,0.01388532,0.07077813,0.22699378,0.05820939,0.00000000
-1.47973987,0.55411838,0.01286838,0.08401754,0.01477484,0.07768169,0.24325486,0.06174747,0.00000000
-1.47373687,0.59703007,0.01433170,0.09026093,0.01582620,0.08532570,0.26044762,0.06547369,0.00000000
-1.46773387,0.64241749,0.01589269,0.09727820,0.01702027,0.09362420,0.27835000,0.06933355,0.00000000
-1.46173087,0.68967158,0.01753486,0.10495496,0.01833483,0.10247284,0.29671518,0.07326862,0.00000000
-1.45572786,0.73811469,0.01923848,0.11316229,0.01974480,0.11174965,0.31527461,0.07721740,0.00000000
-1.44972486,0.78701028,0.02098080,0.12175886,0.02122264,0.12131653,0.33374196,0.08111629,0.00000000
-1.44372186,0.83557509,0.02273640,0.13059336,0.02273881,0.13102132,0.35181777,0.08490065,0.00000000
-1.43771886,0.88299377,0.02447768,0.13950757,0.02426228,0.14070066,0.36919500,0.08850595,0.00000000
-1.43171586,0.92843577,0.02617546,0.14833960,0.02576122,0.15018339,0.38556512,0.09186898,0.00000000
-1.42571286,0.97107417,0.02779968,0.15692761,0.02720366,0.15929456,0.40062499,0.09492922,0.00000000
-1.41970985,1.01010585,0.02932022,0.16511364,0.02855829,0.16785984,0.41408404,0.09763010,0.00000000
-1.41370685,1.04477238,0.03070775,0.17274757,0.02979522,0.17571026,0.42567166,0.09992039,0.00000000
-1.40770385,1.07438089,0.03193462,0.17969090,0.03088680,0.18268700,0.43514458,0.10175542,0.00000000
-1.40170085,1.09832405,0.03297568,0.18582037,0.03180840,0.18864609,0.44229386,0.10309828,0.00000000
-1.39569785,1.11609821,0.03380919,0.19103116,0.03253908,0.19346286,0.44695125,0.10392085,0.00000000
-1.38969485,1.12731904,0.03441747,0.19523945,0.03306225,0.19703580,0.44899458,0.10420460,0.00000000
-1.38369185,1.13173368,0.03478757,0.19838438,0.03336612,0.19928982,0.44835196,0.10394122,0.00000000
-1.37768884,1.12922900,0.03491173,0.20042916,0.03344409,0.20017860,0.44500451,0.10313289,0.00000000
-1.37168584,1.11983533,0.03478767,0.20136138,0.03329495,0.19968604,0.43898749,0.10179232,0.00000000
-1.36568284,1.10372552,0.03441873,0.20119248,0.03292289,0.19782661,0.43038974,0.09994249,0.00000000
-1.35967984,1.08120931,0.03381378,0.19995633,0.03233743,0.19464473,0.41935139,0.09761601,0.00000000
-1.35367684,1.05272329,0.03298702,0.19770714,0.03155304,0.19021310,0.40605989,0.09485435,0.00000000
-1.34767384,1.01881680,0.03195752,0.19451675,0.03058882,0.18463015,0.39074467,0.09170670,0.00000000
-1.34167084,0.98013459,0.03074869,0.19047144,0.02946792,0.17801668,0.37367041,0.08822876,0.00000000
-1.33566783,0.93739695,0.02938764,0.18566843,0.02821692,0.17051189,0.35512949,0.08448136,0.00000000
-1.32966483,0.89137828,0.02790441,0.18021231,0.02686516,0.16226901,0.33543368,0.08052905,0.00000000
-1.32366183,0.84288510,0.02633120,0.17421154,0.02544410,0.15345075,0.31490573,0.07643874,0.00000000
-1.31765883,0.79273448,0.02470157,0.16777519,0.02398659,0.14422469,0.29387090,0.07227837,0.00000000
-1.31165583,0.74173377,0.02304972,0.16101006,0.02252626,0.13475897,0.27264907,0.06811583,0.00000000
-1.30565283,0.69066235,0.02140973,0.15401833,0.02109698,0.12521833,0.25154747,0.06401799,0.00000000
-1.29964982,0.64025625,0.01981500,0.14689578,0.01973233,0.11576067,0.23085454,0.06005007,0.00000000
-1.29364682,0.59119571,0.01829768,0.13973063,0.01846523,0.10653430,0.21083480,0.05627515,0.00000000
-1.28764382,0.54409626,0.01688829,0.13260295,0.01732765,0.09767586,0.19172510,0.05275405,0.00000000
-1.28164082,0.49950312,0.01561538,0.12558472,0.01635033,0.08930896,0.17373213,0.04954539,0.00000000
-1.27563782,0.45788870,0.01450530,0.11874029,0.01556265,0.08154358,0.15703119,0.04670582,0.00000000
-1.26963482,0.41965313,0.01358207,0.11212726,0.01499249,0.07447603,0.14176606,0.04429049,0.00000000
-1.26363182,0.38512698,0.01286733,0.10579767,0.01466613,0.06818953,0.12804998,0.04235353,0.00000000
-1.25762881,0.35457586,0.01238020,0.09979927,0.01460809,0.06275519,0.11596724,0.04094861,0.00000000
-1.25162581,0.32820620,0.01213732,0.09417688,0.01484100,0.05823326,0.10557550,0.04012939,0.00000000
-1.24562281,0.30617158,0.01215274,0.08897359,0.01538534,0.05467467,0.09690839,0.03994988,0.00000000
-1.23961981,0.28857910,0.01243785,0.08423191,0.01625913,0.05212243,0.08997827,0.04046468,0.00000000
-1.23361681,0.27549527,0.01300122,0.07999454,0.01747754,0.05061312,0.08477893,0.04172886,0.00000000
-1.22761381,0.26695107,0.01384838,0.07630496,0.01905234,0.05017813,0.08128818,0.04379771,0.00000000
-1.22161081,0.26294592,0.01498156,0.07320762,0.02099135,0.05084468,0.07947009,0.04672612,0.00000000
-1.21560780,0.26345056,0.01639940,0.07074795,0.02329777,0.05263653,0.07927694,0.05056773,0.00000000
-1.20960480,0.26840872,0.01809652,0.06897198,0.02596949,0.05557445,0.08065083,0.05537384,0.00000000
-1.20360180,0.27773800,0.02006320,0.06792588,0.02899843,0.05967643,0.08352505,0.06119210,0.00000000
-1.19759880,0.29132997,0.02228501,0.06765525,0.03236991,0.06495757,0.08782520,0.06806513,0.00000000
-1.19159580,0.30905016,0.02474254,0.06820441,0.03606217,0.07142996,0.09347026,0.07602903,0.00000000
-1.18559280,0.33073818,0.02741116,0.06961574,0.04004601,0.07910244,0.10037375,0.08511212,0.00000000
-1.17958979,0.35620843,0.03026097,0.07192906,0.04428475,0.08798040,0.10844499,0.09533368,0.00000000
-1.17358679,0.38525199,0.03325691,0.07518121,0.04873434,0.09806579,0.11759081,0.10670320,0.00000000
-1.16758379,0.41763980,0.03635905,0.07940591,0.05334391,0.10935730,0.12771750,0.11921990,0.00000000
-1.16158079,0.45312761,0.03952311,0.08463386,0.05805656,0.12185096,0.13873339,0.13287286,0.00000000
-1.15557779,0.49146267,0.04270118,0.09089311,0.06281054,0.13554107,0.15055185,0.14764171,0.00000000
-1.14957479,0.53239224,0.04584270,0.09820984,0.06754076,0.15042156,0.16309470,0.16349793,0.00000000
-1.14357179,0.57567369,0.04889559,0.10660922,0.07218056,0.16648773,0.17629603,0.18040684,0.00000000
-1.13756878,0.62108580,0.05180762,0.11611661,0.07666379,0.18373828,0.19010617,0.19833013,0.00000000
-1.13156578,0.66844070,0.05452784,0.12675883,0.08092695,0.20217767,0.20449563,0.21722888,0.00000000
-1.12556278,0.71759594,0.05700811,0.13856534,0.08491153,0.22181835,0.21945877,0.23706695,0.00000000
-1.11955978,0.76846568,0.05920460,0.15156939,0.08856622,0.24268301,0.23501690,0.25781453,0.00000000
-1.11355678,0.82103028,0.06107928,0.16580880,0.09184906,0.26480642,0.25122051,0.27945157,0.00000000
-1.10755378,0.87534340,0.06260126,0.18132630,0.09472929,0.28823656,0.26815038,0.30197090,0.00000000
-1.10155078,0.93153581,0.06374785,0.19816934,0.09718894,0.31303507,0.28591727,0.32538073,0.00000000
-1.09554777,0.98981505,0.06450553,0.21638910,0.09922393,0.33927644,0.30465999,0.34970619,0.00000000
-1.08954477,1.05046063,0.06487043,0.23603873,0.10084469,0.36704603,0.32454179,0.37498975,0.00000000
-1.08354177,1.11381412,0.06484859,0.25717070,0.10207628,0.39643658,0.34574490,0.40129022,0.00000000
-1.07753877,1.18026435,0.06445589,0.27983321,0.10295791,0.42754327,0.36846337,0.42868017,0.00000000
-1.07153577,1.25022768,0.06371752,0.30406582,0.10354198,0.46045728,0.39289440,0.45724173,0.00000000
-1.06553277,1.32412405,0.06266721,0.32989428,0.10389256,0.49525798,0.41922825,0.48706072,0.00000000
-1.05952976,1.40234944,0.06134618,0.35732477,0.10408346,0.53200403,0.44763736,0.51821932,0.00000000
-1.05352676,1.48524607,0.05980179,0.38633788,0.10419597,0.57072362,0.47826484,0.55078734,0.00000000
-1.04752376,1.57307143,0.05808606,0.41688247,0.10431631,0.61140436,0.51121313,0.58481267,0.00000000
-1.04152076,1.66596779,0.05625404,0.44886986,0.10453301,0.65398335,0.54653309,0.62031110,0.00000000
-1.03551776,1.76393371,0.05436220,0.48216862,0.10493421,0.69833788,0.58421436,0.65725618,0.00000000
-1.02951476,1.86679925,0.05246675,0.51660046,0.10560506,0.74427752,0.62417725,0.69556971,0.00000000
-1.02351176,1.97420616,0.05062215,0.55193744,0.10662530,0.79153801,0.66626686,0.73511336,0.00000000
-1.01750875,2.08559472,0.04887969,0.58790083,0.10806712,0.83977767,0.71024966,0.77568211,0.00000000
-1.01150575,2.20019793,0.04728628,0.62416204,0.10999332,0.88857669,0.75581289,0.81699998,0.00000000
-1.00550275,2.31704400,0.04588340,0.66034550,0.11245576,0.93743968,0.80256697,0.85871867,0.00000000
-0.99949975,2.43496749,0.04470639,0.69603390,0.11549423,0.98580164,0.85005075,0.90041924,0.00000000
-0.99349675,2.55262881,0.04378379,0.73077545,0.11913562,1.03303748,0.89773975,0.94161716,0.00000000
-0.98749375,2.66854180,0.04313704,0.76409320,0.12339341,1.07847487,0.94505685,0.98177081,0.00000000
-0.98149075,2.78110830,0.04278028,0.79549610,0.12826740,1.12141001,0.99138529,1.02029311,0.00000000
-0.97548774,2.88865856,0.04272040,0.82449140,0.13374364,1.16112603,1.03608328,1.05656608,0.00000000
-0.96948474,2.98949580,0.04295712,0.85059797,0.13979459,1.19691308,1.07849989,1.08995776,0.00000000
-0.96348174,3.08194325,0.04348328,0.87335995,0.14637932,1.22808953,1.11799142,1.11984086,0.00000000
-0.95747874,3.16439169,0.04428518,0.89236032,0.15344387,1.25402332,1.15393780,1.14561234,0.00000000
-0.95147574,3.23534568,0.04534299,0.90723360,0.16092166,1.27415252,1.18575832,1.16671312,0.00000000
-0.94547274,3.29346657,0.04663117,0.91767740,0.16873401,1.28800429,1.21292628,1.18264701,0.00000000
-0.93946973,3.33761084,0.04811904,0.92346205,0.17679077,1.29521133,1.23498199,1.19299803,0.00000000
-0.93346673,3.36686221,0.04977130,0.92443815,0.18499118,1.29552517,1.25154375,1.19744536,0.00000000
-0.92746373,3.38055666,0.05154863,0.92054161,0.19322483,1.28882565,1.26231662,1.19577524,0.00000000
-0.92146073,3.37829963,0.05340838,0.91179599,0.20137304,1.27512630,1.26709876,1.18788931,0.00000000
-0.91545773,3.35997501,0.05530526,0.89831221,0.20931042,1.25457532,1.26578516,1.17380907,0.00000000
-0.90945473,3.32574622,0.05719219,0.88028546,0.21690697,1.22745228,1.25836908,1.15367633,0.00000000
-0.90345173,3.27604948,0.05902118,0.85798981,0.22403039,1.19416069,1.24494089,1.12774971,0.00000000
-0.89744872,3.21158020,0.06074425,0.83177053,0.23054892,1.15521688,1.22568491,1.09639737,0.00000000
-0.89144572,3.13327329,0.06231450,0.80203467,0.23633448,1.11123572,1.20087417,1.06008657,0.00000000
-0.88544272,3.04227851,0.06368715,0.76924029,0.24126602,1.06291389,1.17086351,1.01937033,0.00000000
-0.87943972,2.93993198,0.06482064,0.73388477,0.24523316,1.01101145,1.13608121,0.97487211,0.00000000
-0.87343672,2.82772509,0.06567772,0.69649284,0.24813976,0.95633247,1.09701961,0.92726910,0.00000000
-0.86743372,2.70727197,0.06622643,0.65760457,0.24990739,0.89970556,1.05422474,0.87727481,0.00000000
-0.86143072,2.58027655,0.06644103,0.61776390,0.25047856,0.84196496,1.00828557,0.82562183,0.00000000
-0.85542771,2.44850015,0.06630280,0.57750812,0.24981938,0.78393296,0.95982285,0.77304518,0.00000000
-0.84942471,2.31373042,0.06580061,0.53735844,0.24792171,0.72640402,0.90947795,0.72026709,0.00000000
-0.84342171,2.17775220,0.06493128,0.49781198,0.24480439,0.67013112,0.85790191,0.66798337,0.00000000
-0.83741871,2.04232077,0.06369973,0.45933534,0.24051370,0.61581459,0.80574481,0.61685197,0.00000000
-0.83141571,1.90913776,0.06211889,0.42235962,0.23512281,0.56409346,0.75364576,0.56748366,0.00000000
-0.82541271,1.77982978,0.06020926,0.38727710,0.22873021,0.51553937,0.70222349,0.52043509,0.00000000
-0.81940970,1.65592993,0.05799833,0.35443923,0.22145727,0.47065288,0.65206784,0.47620404,0.00000000
-0.81340670,1.53886187,0.05551974,0.32415594,0.21344480,0.42986201,0.60373212,0.43522673,0.00000000
-0.80740370,1.42992641,0.05281222,0.29669596,0.20484902,0.39352248,0.55772648,0.39787696,0.00000000
-0.80140070,1.33029046,0.04991847,0.27228795,0.19583672,0.36191959,0.51451228,0.36446667,0.00000000
-0.79539770,1.24097787,0.04688391,0.25112213,0.18658025,0.33527112,0.47449753,0.33524769,0.00000000
-0.78939470,1.16286223,0.04375538,0.23335225,0.17725215,0.31373090,0.43803341,0.31041427,0.00000000
-0.78339170,1.09666114,0.04057991,0.21909750,0.16801993,0.29739289,0.40541182,0.29010589,0.00000000
-0.77738869,1.04293205,0.03740354,0.20844437,0.15904105,0.28629519,0.37686392,0.27441039,0.00000000
-0.77138569,1.00206940,0.03427028,0.20144809,0.15045842,0.28042404,0.35255967,0.26336674,0.00000000
-0.76538269,0.97430312,0.03122118,0.19813361,0.14239648,0.27971745,0.33260826,0.25696763,0.00000000
-0.75937969,0.95969848,0.02829370,0.19849611,0.13495809,0.28406846,0.31705945,0.25516148,0.00000000
-0.75337669,0.95815740,0.02552113,0.20250094,0.12822236,0.29332808,0.30590555,0.25785405,0.00000000
-0.74737369,0.96942136,0.02293230,0.21008310,0.12224332,0.30730788,0.29908435,0.26490949,0.00000000
-0.74137069,0.99307604,0.02055150,0.22114632,0.11704963,0.32578243,0.29648248,0.27615114,0.00000000
-0.73536768,1.02855789,0.01839854,0.23556200,0.11264523,0.34849167,0.29793955,0.29136202,0.00000000
-0.72936468,1.07516273,0.01648894,0.25316799,0.10901074,0.37514338,0.30325269,0.31028546,0.00000000
-0.72336168,1.13205659,0.01483430,0.27376766,0.10610581,0.40541598,0.31218162,0.33262577,0.00000000
-0.71735868,1.19828862,0.01344271,0.29712931,0.10387190,0.43896167,0.32445403,0.35804958,0.00000000
-0.71135568,1.27280624,0.01231922,0.32298614,0.10223566,0.47541001,0.33977129,0.38618762,0.00000000
-0.70535268,1.35447216,0.01146635,0.35103710,0.10111263,0.51437210,0.35781429,0.41663754,0.00000000
-0.69934967,1.44208317,0.01088453,0.38094857,0.10041104,0.55544512,0.37824932,0.44896753,0.00000000
-0.69334667,1.53439011,0.01057255,0.41235718,0.10003560,0.59821732,0.40073393,0.48272106,0.00000000
-0.68734367,1.63011872,0.01052793,0.44487364,0.09989120,0.64227321,0.42492249,0.51742262,0.00000000
-0.68134067,1.72799067,0.01074724,0.47808766,0.09988626,0.68719873,0.45047145,0.55258437,0.00000000
-0.67533767,1.82674420,0.01122625,0.51157389,0.09993566,0.73258638,0.47704405,0.58771363,0.00000000
-0.66933467,1.92515378,0.01196014,0.54489862,0.09996324,0.77803984,0.50431449,0.62232097,0.00000000
-0.66333167,2.02204813,0.01294357,0.57762715,0.09990367,0.82317805,0.53197128,0.65592855,0.00000000
-0.65732866,2.11632612,0.01417066,0.60933162,0.09970384,0.86763858,0.55971994,0.68807861,0.00000000
-0.65132566,2.20697016,0.01563500,0.63959882,0.09932351,0.91108008,0.58728484,0.71834161,0.00000000
-0.64532266,2.29305675,0.01732962,0.66803800,0.09873558,0.95318387,0.61441025,0.74632393,0.00000000
-0.63931966,2.37376414,0.01924695,0.69428809,0.09792571,0.99365475,0.64086080,0.77167461,0.00000000
-0.63331666,2.44837708,0.02137878,0.71802435,0.09689154,1.03222095,0.66642127,0.79409112,0.00000000
-0.62731366,2.51628896,0.02371630,0.73896399,0.09564155,1.06863362,0.69089598,0.81332386,0.00000000
-0.62131066,2.57700152,0.02625008,0.75687079,0.09419366,1.10266592,0.71410791,0.82917929,0.00000000
-0.61530765,2.63012266,0.02897023,0.77155840,0.09257359,1.13411200,0.73589776,0.84152169,0.00000000
-0.60930465,2.67536288,0.03186643,0.78289242,0.09081320,1.16278615,0.75612305,0.85027342,0.00000000
-0.60330165,2.71253062,0.03492806,0.79079118,0.08894883,1.18852229,0.77465750,0.85541394,0.00000000
-0.59729865,2.74152719,0.03814436,0.79522526,0.08701965,1.21117399,0.79139067,0.85697754,0.00000000
-0.59129565,2.76234145,0.04150445,0.79621584,0.08506630,1.23061499,0.80622802,0.85505003,0.00000000
-0.58529265,2.77504463,0.04499744,0.79383206,0.08312957,1.24674052,0.81909137,0.84976450,0.00000000
-0.57928964,2.77978534,0.04861235,0.78818747,0.08124941,1.25946891,0.82991963,0.84129640,0.00000000
-0.57328664,2.77678464,0.05233800,0.77943579,0.07946420,1.26874375,0.83866972,0.82985808,0.00000000
-0.56728364,2.76633137,0.05616280,0.76776611,0.07781023,1.27453601,0.84531759,0.81569296,0.00000000
-0.56128064,2.74877704,0.06007437,0.75339771,0.07632142,1.27684606,0.84985901,0.79906956,0.00000000
-0.55527764,2.72453049,0.06405908,0.73657462,0.07502930,1.27570525,0.85231014,0.78027537,0.00000000
-0.54927464,2.69405164,0.06810156,0.71756010,0.07396313,1.27117659,0.85270751,0.75961090,0.00000000
-0.54327164,2.65784441,0.07218401,0.69663112,0.07315022,1.26335460,0.85110738,0.73738380,0.00000000
-0.53726863,2.61644846,0.07628565,0.67407296,0.07261633,1.25236388,0.84758446,0.71390328,0.00000000
-0.53126563,2.57042982,0.08038205,0.65017399,0.07238608,1.23835651,0.84222979,0.68947479,0.00000000
-0.52526263,2.52037055,0.08444466,0.62522073,0.07248349,1.22150827,0.83514800,0.66439514,0.00000000
-0.51925963,2.46685768,0.08844044,0.59949329,0.07293241,1.20201382,0.82645403,0.63894806,0.00000000
-0.51325663,2.41047181,0.09233166,0.57326121,0.07375694,1.18008111,0.81626945,0.61340025,0.00000000
-0.50725363,2.35177593,0.09607602,0.54677974,0.07498164,1.15592543,0.80471863,0.58799804,0.00000000
-0.50125063,2.29130500,0.09962699,0.52028669,0.07663175,1.12976335,0.79192510,0.56296463,0.00000000
-0.49524762,2.22955678,0.10293456,0.49399991,0.07873310,1.10180711,0.77800817,0.53849806,0.00000000
-0.48924462,2.16698458,0.10594618,0.46811531,0.08131189,1.07225976,0.76308026,0.51476983,0.00000000
-0.48324162,2.10399219,0.10860812,0.44280561,0.08439417,1.04131142,0.74724499,0.49192425,0.00000000
-0.47723862,2.04093131,0.11086696,0.41821970,0.08800510,1.00913689,0.73059610,0.47007843,0.00000000
-0.47123562,1.97810154,0.11267142,0.39448275,0.09216794,0.97589480,0.71321750,0.44932296,0.00000000
-0.46523262,1.91575286,0.11397416,0.37169679,0.09690279,0.94172827,0.69518405,0.42972315,0.00000000
-0.45922961,1.85409020,0.11473371,0.34994204,0.10222500,0.90676699,0.67656327,0.41132068,0.00000000
-0.45322661,1.79327976,0.11491625,0.32927858,0.10814351,0.87113048,0.65741765,0.39413568,0.00000000
-0.44722361,1.73345647,0.11449727,0.30974851,0.11465889,0.83493232,0.63780729,0.37816898,0.00000000
-0.44122061,1.67473193,0.11346288,0.29137832,0.12176137,0.79828475,0.61779274,0.36340448,0.00000000
-0.43521761,1.61720216,0.11181090,0.27418145,0.12942894,0.76130349,0.59743762,0.34981153,0.00000000
-0.42921461,1.56095472,0.10955134,0.25816095,0.13762545,0.72411211,0.57681095,0.33734718,0.00000000
-0.42321161,1.50607447,0.10670661,0.24331193,0.14629908,0.68684580,0.55598876,0.32595819,0.00000000
-0.41720860,1.45264788,0.10331112,0.22962400,0.15538116,0.64965398,0.53505506,0.31558288,0.00000000
