energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,P_s_up,P_s_down,P_p_up,P_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.86643322,3.75415007,-3.75415007,0.38561679,-0.38561679,3.23373677,-3.23373676,0.00144384,-0.00144384,0.21149861,-0.21149861,0.00016803,-0.00016803,0.70805043,-0.70805043
-2.86043022,3.72743721,-3.72743721,0.38065753,-0.38065753,3.21734892,-3.21734891,0.00143957,-0.00143957,0.20654705,-0.20654705,0.00014213,-0.00014213,0.69550384,-0.69550384
-2.85442721,3.69104082,-3.69104082,0.37386903,-0.37386903,3.19385140,-3.19385140,0.00143279,-0.00143279,0.20074974,-0.20074974,0.00012076,-0.00012076,0.68041354,-0.68041354
-2.84842421,3.64560176,-3.64560175,0.36536293,-0.36536293,3.16367745,-3.16367744,0.00142290,-0.00142290,0.19420329,-0.19420329,0.00010308,-0.00010308,0.66303976,-0.66303975
-2.84242121,3.59191797,-3.59191796,0.35528889,-0.35528889,3.12736443,-3.12736442,0.00140942,-0.00140942,0.18701883,-0.18701883,0.00008840,-0.00008840,0.64368993,-0.64368993
-2.83641821,3.53091512,-3.53091511,0.34382839,-0.34382839,3.08553485,-3.08553485,0.00139202,-0.00139202,0.17931794,-0.17931794,0.00007616,-0.00007616,0.62270713,-0.62270713
-2.83041521,3.46361257,-3.46361256,0.33118750,-0.33118750,3.03887396,-3.03887395,0.00137048,-0.00137048,0.17122825,-0.17122825,0.00006588,-0.00006588,0.60045722,-0.60045722
-2.82441221,3.39108621,-3.39108620,0.31758918,-0.31758918,2.98810489,-2.98810489,0.00134473,-0.00134473,0.16287911,-0.16287911,0.00005719,-0.00005719,0.57731542,-0.57731542
-2.81840920,3.31442994,-3.31442993,0.30326522,-0.30326522,2.93396263,-2.93396262,0.00131479,-0.00131479,0.15439739,-0.15439739,0.00004979,-0.00004979,0.55365293,-0.55365292
-2.81240620,3.23471750,-3.23471749,0.28844837,-0.28844837,2.87716784,-2.87716784,0.00128081,-0.00128081,0.14590358,-0.14590358,0.00004343,-0.00004343,0.52982420,-0.52982420
-2.80640320,3.15296670,-3.15296669,0.27336490,-0.27336490,2.81840220,-2.81840220,0.00124304,-0.00124304,0.13750844,-0.13750844,0.00003793,-0.00003793,0.50615555,-0.50615554
-2.80040020,3.07010769,-3.07010768,0.25822791,-0.25822791,2.75828630,-2.75828630,0.00120182,-0.00120182,0.12931019,-0.12931019,0.00003315,-0.00003315,0.48293548,-0.48293547
-2.79439720,2.98695694,-2.98695693,0.24323168,-0.24323168,2.69736158,-2.69736158,0.00115755,-0.00115755,0.12139244,-0.12139244,0.00002897,-0.00002897,0.46040723,-0.46040722
-2.78839420,2.90419826,-2.90419825,0.22854721,-0.22854721,2.63607728,-2.63607728,0.00111070,-0.00111070,0.11382283,-0.11382283,0.00002530,-0.00002530,0.43876377,-0.43876376
-2.78239120,2.82237178,-2.82237177,0.21431910,-0.21431910,2.57478321,-2.57478320,0.00106177,-0.00106177,0.10665246,-0.10665246,0.00002209,-0.00002209,0.41814536,-0.41814536
-2.77638819,2.74187144,-2.74187143,0.20066377,-0.20066377,2.51372894,-2.51372894,0.00101130,-0.00101130,0.09991598,-0.09991598,0.00001928,-0.00001928,0.39863971,-0.39863971
-2.77038519,2.66295102,-2.66295102,0.18766906,-0.18766906,2.45306958,-2.45306958,0.00095983,-0.00095983,0.09363245,-0.09363245,0.00001684,-0.00001684,0.38028453,-0.38028453
-2.76438219,2.58573843,-2.58573843,0.17539506,-0.17539506,2.39287780,-2.39287779,0.00090789,-0.00090789,0.08780668,-0.08780668,0.00001474,-0.00001474,0.36307222,-0.36307222
-2.75837919,2.51025719,-2.51025719,0.16387606,-0.16387606,2.33316172,-2.33316172,0.00085601,-0.00085601,0.08243109,-0.08243109,0.00001297,-0.00001297,0.34695634,-0.34695634
-2.75237619,2.43645409,-2.43645408,0.15312344,-0.15312344,2.27388760,-2.27388760,0.00080467,-0.00080467,0.07748794,-0.07748794,0.00001151,-0.00001151,0.33185944,-0.33185944
-2.74637319,2.36423121,-2.36423120,0.14312929,-0.14312929,2.21500611,-2.21500611,0.00075432,-0.00075432,0.07295170,-0.07295170,0.00001036,-0.00001036,0.31768164,-0.31768164
-2.74037019,2.29348071,-2.29348070,0.13387044,-0.13387044,2.15648080,-2.15648079,0.00070538,-0.00070538,0.06879162,-0.06879162,0.00000954,-0.00000954,0.30430961,-0.30430961
-2.73436718,2.22412021,-2.22412021,0.12531282,-0.12531282,2.09831706,-2.09831705,0.00065818,-0.00065818,0.06497410,-0.06497410,0.00000904,-0.00000904,0.29162536,-0.29162536
-2.72836418,2.15612698,-2.15612698,0.11741579,-0.11741579,2.04059006,-2.04059006,0.00061306,-0.00061306,0.06146505,-0.06146505,0.00000890,-0.00000890,0.27951446,-0.27951446
-2.72236118,2.08956898,-2.08956898,0.11013631,-0.11013631,1.98346993,-1.98346993,0.00057027,-0.00057027,0.05823196,-0.05823196,0.00000915,-0.00000915,0.26787331,-0.26787331
-2.71635818,2.02463110,-2.02463110,0.10343272,-0.10343272,1.92724285,-1.92724284,0.00053003,-0.00053003,0.05524561,-0.05524561,0.00000983,-0.00000983,0.25661508,-0.25661508
-2.71035518,1.96163528,-1.96163527,0.09726808,-0.09726808,1.87232667,-1.87232666,0.00049255,-0.00049255,0.05248147,-0.05248147,0.00001099,-0.00001099,0.24567431,-0.24567431
-2.70435218,1.90105335,-1.90105335,0.09161292,-0.09161292,1.81928034,-1.81928034,0.00045798,-0.00045798,0.04992070,-0.04992070,0.00001271,-0.00001271,0.23500991,-0.23500991
-2.69834917,1.84351219,-1.84351219,0.08644725,-0.08644725,1.76880635,-1.76880634,0.00042646,-0.00042646,0.04755076,-0.04755076,0.00001509,-0.00001509,0.22460665,-0.22460665
-2.69234617,1.78979070,-1.78979069,0.08176201,-0.08176201,1.72174592,-1.72174592,0.00039812,-0.00039812,0.04536564,-0.04536564,0.00001822,-0.00001822,0.21447513,-0.21447513
-2.68634317,1.74080897,-1.74080897,0.07755979,-0.07755979,1.67906728,-1.67906728,0.00037309,-0.00037309,0.04336578,-0.04336578,0.00002224,-0.00002224,0.20465053,-0.20465053
-2.68034017,1.69761014,-1.69761013,0.07385492,-0.07385492,1.64184715,-1.64184715,0.00035149,-0.00035149,0.04155767,-0.04155767,0.00002733,-0.00002733,0.19519018,-0.19519018
-2.67433717,1.66133563,-1.66133563,0.07067297,-0.07067297,1.61124636,-1.61124635,0.00033346,-0.00033346,0.03995323,-0.03995323,0.00003365,-0.00003365,0.18617032,-0.18617032
-2.66833417,1.63319508,-1.63319508,0.06804980,-0.06804980,1.58848047,-1.58848047,0.00031913,-0.00031913,0.03856900,-0.03856900,0.00004144,-0.00004144,0.17768220,-0.17768220
-2.66233117,1.61443196,-1.61443196,0.06603008,-0.06603008,1.57478659,-1.57478659,0.00030864,-0.00030864,0.03742523,-0.03742523,0.00005096,-0.00005096,0.16982787,-0.16982787
-2.65632816,1.60628642,-1.60628642,0.06466552,-0.06466552,1.57138752,-1.57138752,0.00030216,-0.00030216,0.03654486,-0.03654486,0.00006249,-0.00006249,0.16271576,-0.16271576
-2.65032516,1.60995661,-1.60995661,0.06401279,-0.06401279,1.57945459,-1.57945459,0.00029983,-0.00029983,0.03595248,-0.03595248,0.00007638,-0.00007638,0.15645643,-0.15645643
-2.64432216,1.62655984,-1.62655984,0.06413126,-0.06413126,1.60007048,-1.60007048,0.00030182,-0.00030182,0.03567333,-0.03567333,0.00009302,-0.00009302,0.15115840,-0.15115840
-2.63831916,1.65709486,-1.65709486,0.06508052,-0.06508052,1.63419314,-1.63419314,0.00030827,-0.00030827,0.03573225,-0.03573225,0.00011284,-0.00011284,0.14692443,-0.14692443
-2.63231616,1.70240641,-1.70240641,0.06691791,-0.06691791,1.68262210,-1.68262210,0.00031932,-0.00031932,0.03615276,-0.03615276,0.00013633,-0.00013633,0.14384809,-0.14384809
-2.62631316,1.76315299,-1.76315300,0.06969590,-0.06969590,1.74596806,-1.74596807,0.00033506,-0.00033506,0.03695616,-0.03695616,0.00016402,-0.00016402,0.14201086,-0.14201086
-2.62031016,1.83977891,-1.83977892,0.07345961,-0.07345961,1.82462674,-1.82462675,0.00035558,-0.00035558,0.03816069,-0.03816069,0.00019651,-0.00019651,0.14147954,-0.14147954
-2.61430715,1.93249112,-1.93249113,0.07824427,-0.07824427,1.91875773,-1.91875773,0.00038089,-0.00038089,0.03978075,-0.03978075,0.00023445,-0.00023445,0.14230413,-0.14230413
-2.60830415,2.04124171,-2.04124172,0.08407290,-0.08407290,2.02826898,-2.02826899,0.00041097,-0.00041097,0.04182626,-0.04182626,0.00027855,-0.00027855,0.14451604,-0.14451604
-2.60230115,2.16571638,-2.16571639,0.09095407,-0.09095407,2.15280743,-2.15280744,0.00044570,-0.00044570,0.04430193,-0.04430193,0.00032954,-0.00032954,0.14812658,-0.14812658
-2.59629815,2.30532931,-2.30532933,0.09887997,-0.09887997,2.29175609,-2.29175611,0.00048493,-0.00048493,0.04720677,-0.04720678,0.00038824,-0.00038824,0.15312582,-0.15312582
-2.59029515,2.45922473,-2.45922475,0.10782476,-0.10782476,2.44423784,-2.44423786,0.00052840,-0.00052840,0.05053361,-0.05053362,0.00045546,-0.00045546,0.15948168,-0.15948168
-2.58429215,2.62628516,-2.62628517,0.11774325,-0.11774325,2.60912586,-2.60912588,0.00057577,-0.00057577,0.05426867,-0.05426867,0.00053208,-0.00053208,0.16713928,-0.16713928
-2.57828914,2.80514637,-2.80514638,0.12857006,-0.12857006,2.78506074,-2.78506076,0.00062662,-0.00062662,0.05839131,-0.05839131,0.00061897,-0.00061897,0.17602067,-0.17602067
-2.57228614,2.99421887,-2.99421888,0.14021933,-0.14021933,2.97047376,-2.97047378,0.00068042,-0.00068042,0.06287391,-0.06287391,0.00071698,-0.00071698,0.18602492,-0.18602492
-2.56628314,3.19171542,-3.19171544,0.15258497,-0.15258497,3.16361597,-3.16361599,0.00073660,-0.00073660,0.06768186,-0.06768186,0.00082698,-0.00082698,0.19702857,-0.19702858
-2.56028014,3.39568408,-3.39568409,0.16554152,-0.16554152,3.36259219,-3.36259221,0.00079446,-0.00079446,0.07277380,-0.07277380,0.00094975,-0.00094975,0.20888671,-0.20888671
-2.55427714,3.60404586,-3.60404588,0.17894576,-0.17894576,3.56539921,-3.56539923,0.00085326,-0.00085326,0.07810196,-0.07810196,0.00108603,-0.00108603,0.22143448,-0.22143448
-2.54827414,3.81463615,-3.81463617,0.19263895,-0.19263895,3.76996685,-3.76996687,0.00091221,-0.00091221,0.08361284,-0.08361284,0.00123646,-0.00123646,0.23448936,-0.23448936
-2.54227114,4.02524854,-4.02524856,0.20644973,-0.20644973,3.97420073,-3.97420075,0.00097044,-0.00097044,0.08924798,-0.08924798,0.00140151,-0.00140151,0.24785401,-0.24785401
-2.53626813,4.23367982,-4.23367984,0.22019762,-0.22019762,4.17602536,-4.17602538,0.00102710,-0.00102710,0.09494500,-0.09494500,0.00158155,-0.00158155,0.26131982,-0.26131982
-2.53026513,4.43777461,-4.43777462,0.23369716,-0.23369716,4.37342602,-4.37342604,0.00108129,-0.00108129,0.10063889,-0.10063889,0.00177671,-0.00177671,0.27467104,-0.27467104
-2.52426213,4.63546822,-4.63546823,0.24676229,-0.24676229,4.56448796,-4.56448798,0.00113215,-0.00113215,0.10626332,-0.10626332,0.00198693,-0.00198693,0.28768952,-0.28768952
-2.51825913,4.82482620,-4.82482621,0.25921120,-0.25921120,4.74743172,-4.74743173,0.00117885,-0.00117885,0.11175226,-0.11175226,0.00221189,-0.00221189,0.30015984,-0.30015984
-2.51225613,5.00407925,-5.00407927,0.27087118,-0.27087118,4.92064302,-4.92064303,0.00122061,-0.00122061,0.11704151,-0.11704151,0.00245103,-0.00245103,0.31187469,-0.31187469
-2.50625313,5.17165236,-5.17165237,0.28158346,-0.28158347,5.08269661,-5.08269663,0.00125673,-0.00125673,0.12207041,-0.12207041,0.00270349,-0.00270349,0.32264035,-0.32264035
-2.50025013,5.32618719,-5.32618721,0.29120782,-0.29120782,5.23237312,-5.23237314,0.00128660,-0.00128660,0.12678337,-0.12678338,0.00296816,-0.00296816,0.33228205,-0.33228205
-2.49424712,5.46655733,-5.46655734,0.29962672,-0.29962672,5.36866869,-5.36866870,0.00130974,-0.00130974,0.13113147,-0.13113147,0.00324364,-0.00324365,0.34064893,-0.34064893
-2.48824412,5.59187591,-5.59187592,0.30674892,-0.30674892,5.49079740,-5.49079741,0.00132578,-0.00132578,0.13507375,-0.13507375,0.00352833,-0.00352833,0.34761852,-0.34761852
-2.48224112,5.70149613,-5.70149614,0.31251229,-0.31251229,5.59818703,-5.59818705,0.00133450,-0.00133450,0.13857842,-0.13857842,0.00382039,-0.00382039,0.35310037,-0.35310037
-2.47623812,5.79500497,-5.79500498,0.31688584,-0.31688584,5.69046878,-5.69046879,0.00133585,-0.00133585,0.14162374,-0.14162374,0.00411784,-0.00411784,0.35703881,-0.35703881
-2.47023512,5.87221114,-5.87221115,0.31987070,-0.31987070,5.76746220,-5.76746221,0.00132990,-0.00132990,0.14419870,-0.14419870,0.00441863,-0.00441863,0.35941462,-0.35941462
-2.46423212,5.93312847,-5.93312848,0.32150021,-0.32150021,5.82915668,-5.82915669,0.00131690,-0.00131690,0.14630332,-0.14630332,0.00472071,-0.00472071,0.36024562,-0.36024562
-2.45822911,5.97795605,-5.97795605,0.32183896,-0.32183896,5.87569102,-5.87569103,0.00129726,-0.00129726,0.14794868,-0.14794868,0.00502212,-0.00502212,0.35958602,-0.35958602
-2.45222611,6.00705666,-6.00705666,0.32098088,-0.32098088,5.90733254,-5.90733254,0.00127151,-0.00127151,0.14915660,-0.14915660,0.00532108,-0.00532108,0.35752464,-0.35752464
-2.44622311,6.02093502,-6.02093503,0.31904646,-0.31904646,5.92445740,-5.92445740,0.00124033,-0.00124033,0.14995906,-0.14995906,0.00561614,-0.00561614,0.35418210,-0.35418210
-2.44022011,6.02021710,-6.02021710,0.31617916,-0.31617916,5.92753335,-5.92753335,0.00120453,-0.00120453,0.15039727,-0.15039727,0.00590625,-0.00590625,0.34970696,-0.34970696
-2.43421711,6.00563169,-6.00563169,0.31254110,-0.31254110,5.91710595,-5.91710595,0.00116501,-0.00116501,0.15052054,-0.15052054,0.00619084,-0.00619084,0.34427110,-0.34427110
-2.42821411,5.97799512,-5.97799512,0.30830831,-0.30830831,5.89378903,-5.89378903,0.00112275,-0.00112275,0.15038484,-0.15038484,0.00646997,-0.00646997,0.33806440,-0.33806440
-2.42221111,5.93819944,-5.93819944,0.30366555,-0.30366555,5.85825959,-5.85825959,0.00107879,-0.00107879,0.15005127,-0.15005127,0.00674433,-0.00674433,0.33128896,-0.33128896
-2.41620810,5.88720433,-5.88720433,0.29880092,-0.29880092,5.81125705,-5.81125705,0.00103423,-0.00103423,0.14958422,-0.14958421,0.00701531,-0.00701531,0.32415307,-0.32415307
-2.41020510,5.82603218,-5.82603217,0.29390041,-0.29390041,5.75358624,-5.75358623,0.00099016,-0.00099016,0.14904955,-0.14904955,0.00728501,-0.00728501,0.31686506,-0.31686506
-2.40420210,5.75576582,-5.75576581,0.28914254,-0.28914254,5.68612318,-5.68612318,0.00094766,-0.00094766,0.14851260,-0.14851260,0.00755620,-0.00755620,0.30962732,-0.30962732
-2.39819910,5.67754786,-5.67754786,0.28469323,-0.28469323,5.60982240,-5.60982240,0.00090780,-0.00090780,0.14803618,-0.14803618,0.00783225,-0.00783225,0.30263049,-0.30263049
-2.39219610,5.59258038,-5.59258037,0.28070106,-0.28070106,5.52572423,-5.52572422,0.00087158,-0.00087158,0.14767858,-0.14767858,0.00811702,-0.00811702,0.29604822,-0.29604822
-2.38619310,5.50212364,-5.50212363,0.27729299,-0.27729299,5.43496047,-5.43496046,0.00083993,-0.00083993,0.14749163,-0.14749163,0.00841472,-0.00841472,0.29003238,-0.29003238
-2.38019010,5.40749263,-5.40749262,0.27457073,-0.27457073,5.33875698,-5.33875697,0.00081369,-0.00081369,0.14751887,-0.14751887,0.00872972,-0.00872973,0.28470903,-0.28470903
-2.37418709,5.31005016,-5.31005015,0.27260778,-0.27260778,5.23843158,-5.23843157,0.00079358,-0.00079358,0.14779386,-0.14779386,0.00906633,-0.00906633,0.28017520,-0.28017520
-2.36818409,5.21119554,-5.21119553,0.27144727,-0.27144727,5.13538621,-5.13538620,0.00078020,-0.00078020,0.14833879,-0.14833879,0.00942853,-0.00942853,0.27649645,-0.27649645
-2.36218109,5.11234838,-5.11234837,0.27110071,-0.27110070,5.03109251,-5.03109251,0.00077403,-0.00077403,0.14916329,-0.14916329,0.00981981,-0.00981981,0.27370545,-0.27370545
-2.35617809,5.01492712,-5.01492711,0.27154756,-0.27154756,4.92707052,-4.92707051,0.00077539,-0.00077539,0.15026367,-0.15026367,0.01024282,-0.01024282,0.27180151,-0.27180151
-2.35017509,4.92032271,-4.92032270,0.27273591,-0.27273591,4.82486056,-4.82486055,0.00078445,-0.00078445,0.15162247,-0.15162247,0.01069922,-0.01069922,0.27075108,-0.27075108
-2.34417209,4.82986793,-4.82986792,0.27458395,-0.27458395,4.72598907,-4.72598906,0.00080123,-0.00080123,0.15320856,-0.15320856,0.01118941,-0.01118941,0.27048929,-0.27048929
-2.33816908,4.74480360,-4.74480359,0.27698252,-0.27698252,4.63192947,-4.63192947,0.00082558,-0.00082558,0.15497764,-0.15497764,0.01171245,-0.01171245,0.27092235,-0.27092235
-2.33216608,4.66624305,-4.66624304,0.27979852,-0.27979852,4.54405969,-4.54405968,0.00085721,-0.00085721,0.15687330,-0.15687330,0.01226587,-0.01226587,0.27193096,-0.27193096
-2.32616308,4.59513658,-4.59513657,0.28287907,-0.28287907,4.46361818,-4.46361818,0.00089567,-0.00089567,0.15882849,-0.15882849,0.01284569,-0.01284569,0.27337446,-0.27337446
-2.32016008,4.53223781,-4.53223780,0.28605647,-0.28605647,4.39166081,-4.39166081,0.00094036,-0.00094036,0.16076754,-0.16076754,0.01344643,-0.01344643,0.27509567,-0.27509567
-2.31415708,4.47807387,-4.47807387,0.28915363,-0.28915363,4.32902063,-4.32902062,0.00099055,-0.00099055,0.16260855,-0.16260855,0.01406119,-0.01406119,0.27692626,-0.27692626
-2.30815408,4.43292124,-4.43292124,0.29198990,-0.29198990,4.27627301,-4.27627300,0.00104540,-0.00104540,0.16426610,-0.16426610,0.01468187,-0.01468187,0.27869250,-0.27869250
-2.30215108,4.39678885,-4.39678885,0.29438704,-0.29438704,4.23370807,-4.23370807,0.00110392,-0.00110392,0.16565424,-0.16565424,0.01529938,-0.01529938,0.28022117,-0.28022117
-2.29614807,4.36940989,-4.36940989,0.29617513,-0.29617513,4.20131226,-4.20131226,0.00116507,-0.00116507,0.16668956,-0.16668956,0.01590391,-0.01590391,0.28134534,-0.28134534
-2.29014507,4.35024308,-4.35024308,0.29719822,-0.29719822,4.17876037,-4.17876037,0.00122772,-0.00122772,0.16729424,-0.16729424,0.01648535,-0.01648535,0.28190995,-0.28190995
-2.28414207,4.33848396,-4.33848396,0.29731942,-0.29731942,4.16541891,-4.16541891,0.00129070,-0.00129070,0.16739902,-0.16739902,0.01703356,-0.01703356,0.28177688,-0.28177688
-2.27813907,4.33308612,-4.33308612,0.29642534,-0.29642534,4.16036117,-4.16036117,0.00135279,-0.00135279,0.16694583,-0.16694583,0.01753883,-0.01753883,0.28082928,-0.28082928
-2.27213607,4.33279178,-4.33279179,0.29442957,-0.29442957,4.16239357,-4.16239358,0.00141279,-0.00141279,0.16588999,-0.16588999,0.01799218,-0.01799218,0.27897515,-0.27897515
-2.26613307,4.33617071,-4.33617071,0.29127520,-0.29127520,4.17009261,-4.17009261,0.00146952,-0.00146952,0.16420201,-0.16420201,0.01838572,-0.01838572,0.27614980,-0.27614980
-2.26013007,4.34166591,-4.34166592,0.28693621,-0.28693621,4.18185084,-4.18185084,0.00152186,-0.00152186,0.16186866,-0.16186866,0.01871295,-0.01871295,0.27231731,-0.27231731
-2.25412706,4.34764453,-4.34764454,0.28141765,-0.28141765,4.19593025,-4.19593025,0.00156873,-0.00156873,0.15889345,-0.15889345,0.01896896,-0.01896896,0.26747088,-0.26747088
-2.24812406,4.35245161,-4.35245162,0.27475482,-0.27475482,4.21052074,-4.21052074,0.00160918,-0.00160918,0.15529650,-0.15529650,0.01915056,-0.01915056,0.26163206,-0.26163206
-2.24212106,4.35446479,-4.35446480,0.26701127,-0.26701127,4.22380131,-4.22380131,0.00164238,-0.00164238,0.15111362,-0.15111362,0.01925638,-0.01925638,0.25484894,-0.25484894
-2.23611806,4.35214768,-4.35214768,0.25827590,-0.25827590,4.23400152,-4.23400152,0.00166763,-0.00166763,0.14639491,-0.14639491,0.01928686,-0.01928686,0.24719346,-0.24719346
-2.23011506,4.34409983,-4.34409983,0.24865935,-0.24865935,4.23946069,-4.23946069,0.00168439,-0.00168439,0.14120273,-0.14120273,0.01924408,-0.01924408,0.23875796,-0.23875796
-2.22411206,4.32910158,-4.32910158,0.23828970,-0.23828970,4.23868262,-4.23868262,0.00169230,-0.00169230,0.13560935,-0.13560935,0.01913168,-0.01913168,0.22965113,-0.22965113
-2.21810905,4.30615200,-4.30615199,0.22730791,-0.22730791,4.23038375,-4.23038375,0.00169116,-0.00169116,0.12969418,-0.12969418,0.01895456,-0.01895456,0.21999366,-0.21999366
-2.21210605,4.27449900,-4.27449900,0.21586304,-0.21586304,4.21353312,-4.21353312,0.00168099,-0.00168099,0.12354097,-0.12354097,0.01871862,-0.01871862,0.20991371,-0.20991371
-2.20610305,4.23366069,-4.23366068,0.20410755,-0.20410755,4.18738299,-4.18738298,0.00166196,-0.00166196,0.11723490,-0.11723489,0.01843046,-0.01843046,0.19954246,-0.19954246
-2.20010005,4.18343751,-4.18343751,0.19219293,-0.19219293,4.15148919,-4.15148919,0.00163446,-0.00163446,0.11085978,-0.11085978,0.01809709,-0.01809709,0.18900989,-0.18900989
-2.19409705,4.12391545,-4.12391544,0.18026562,-0.18026562,4.10572115,-4.10572114,0.00159902,-0.00159902,0.10449562,-0.10449561,0.01772556,-0.01772556,0.17844108,-0.17844108
-2.18809405,4.05546039,-4.05546039,0.16846364,-0.16846364,4.05026152,-4.05026152,0.00155636,-0.00155636,0.09821634,-0.09821634,0.01732277,-0.01732277,0.16795295,-0.16795295
-2.18209105,3.97870462,-3.97870461,0.15691377,-0.15691377,3.98559625,-3.98559625,0.00150732,-0.00150732,0.09208810,-0.09208810,0.01689520,-0.01689520,0.15765177,-0.15765177
-2.17608804,3.89452615,-3.89452614,0.14572950,-0.14572950,3.91249575,-3.91249574,0.00145288,-0.00145288,0.08616802,-0.08616802,0.01644873,-0.01644873,0.14763127,-0.14763127
-2.17008504,3.80402225,-3.80402225,0.13500961,-0.13500961,3.83198854,-3.83198853,0.00139413,-0.00139413,0.08050334,-0.08050334,0.01598855,-0.01598855,0.13797158,-0.13797158
-2.16408204,3.70847825,-3.70847824,0.12483755,-0.12483755,3.74532864,-3.74532863,0.00133222,-0.00133222,0.07513123,-0.07513123,0.01551914,-0.01551914,0.12873871,-0.12873871
-2.15807904,3.60933281,-3.60933280,0.11528132,-0.11528132,3.65395816,-3.65395815,0.00126835,-0.00126835,0.07007893,-0.07007893,0.01504424,-0.01504424,0.11998478,-0.11998478
-2.15207604,3.50814116,-3.50814116,0.10639394,-0.10639394,3.55946659,-3.55946658,0.00120375,-0.00120375,0.06536436,-0.06536436,0.01456699,-0.01456699,0.11174872,-0.11174872
