energy_ev,total_up,Co_p_up,Co_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,1.41078245,0.19633781,0.34771741,0.20233229,0.61611984,0.00191820,0.09257739,0.38151096,0.00000000
-4.63131566,1.38687520,0.18967336,0.34136290,0.19926767,0.60658343,0.00193021,0.09337301,0.37039191,0.00000000
-4.62531266,1.36293017,0.18279240,0.33459758,0.19627526,0.59745790,0.00193280,0.09432241,0.35919429,0.00000000
-4.61930965,1.33957491,0.17584723,0.32751884,0.19343631,0.58906354,0.00192613,0.09544723,0.34810488,0.00000000
-4.61330665,1.31745958,0.16899463,0.32023005,0.19083586,0.58173292,0.00191058,0.09676535,0.33731799,0.00000000
-4.60730365,1.29724089,0.16239154,0.31283847,0.18855975,0.57580326,0.00188679,0.09828939,0.32703147,0.00000000
-4.60130065,1.27956553,0.15619072,0.30545284,0.18669157,0.57160875,0.00185562,0.10002545,0.31744227,0.00000000
-4.59529765,1.26505384,0.15053664,0.29818092,0.18530960,0.56947287,0.00181812,0.10197211,0.30874191,0.00000000
-4.58929465,1.25428424,0.14556160,0.29112692,0.18448398,0.56970124,0.00177550,0.10411981,0.30111164,0.00000000
-4.58329165,1.24777895,0.14138226,0.28438904,0.18427412,0.57257512,0.00172913,0.10645063,0.29471776,0.00000000
-4.57728864,1.24599163,0.13809670,0.27805711,0.18472654,0.57834569,0.00168041,0.10893849,0.28970703,0.00000000
-4.57128564,1.24929713,0.13578198,0.27221056,0.18587322,0.58722935,0.00163082,0.11154978,0.28620252,0.00000000
-4.56528264,1.25798382,0.13449239,0.26691673,0.18773052,0.59940396,0.00158178,0.11424446,0.28429994,0.00000000
-4.55927964,1.27224857,0.13425828,0.26222967,0.19029867,0.61500625,0.00153471,0.11697741,0.28406466,0.00000000
-4.55327664,1.29219444,0.13508557,0.25818942,0.19356194,0.63413012,0.00149087,0.11970019,0.28552965,0.00000000
-4.54727364,1.31783116,0.13695592,0.25482183,0.19748940,0.65682594,0.00145141,0.12236290,0.28869424,0.00000000
-4.54127064,1.34907804,0.13982753,0.25213899,0.20203624,0.68310066,0.00141732,0.12491622,0.29352402,0.00000000
-4.53526763,1.38576921,0.14363655,0.25014008,0.20714566,0.71291873,0.00138936,0.12731343,0.29995172,0.00000000
-4.52926463,1.42766091,0.14829899,0.24881277,0.21275109,0.74620353,0.00136809,0.12951239,0.30787924,0.00000000
-4.52326163,1.47444042,0.15371322,0.24813492,0.21877887,0.78283945,0.00135384,0.13147731,0.31718060,0.00000000
-4.51725863,1.52573631,0.15976284,0.24807661,0.22515108,0.82267439,0.00134670,0.13318031,0.32770586,0.00000000
-4.51125563,1.58112971,0.16631996,0.24860230,0.23178844,0.86552277,0.00134652,0.13460262,0.33928585,0.00000000
-4.50525263,1.64016622,0.17324875,0.24967304,0.23861332,0.91116887,0.00135294,0.13573556,0.35173750,0.00000000
-4.49924962,1.70236815,0.18040922,0.25124865,0.24555255,0.95937074,0.00136538,0.13658105,0.36486953,0.00000000
-4.49324662,1.76724684,0.18766107,0.25328968,0.25253996,1.00986440,0.00138308,0.13715183,0.37848847,0.00000000
-4.48724362,1.83431482,0.19486761,0.25575912,0.25951870,1.06236871,0.00140511,0.13747128,0.39240454,0.00000000
-4.48124062,1.90309750,0.20189950,0.25862384,0.26644310,1.11659064,0.00143041,0.13757303,0.40643733,0.00000000
-4.47523762,1.97314431,0.20863833,0.26185556,0.27327999,1.17223103,0.00145781,0.13750021,0.42042097,0.00000000
-4.46923462,2.04403896,0.21497990,0.26543155,0.28000965,1.22899083,0.00148607,0.13730449,0.43420862,0.00000000
-4.46323162,2.11540879,0.22083699,0.26933478,0.28662609,1.28657767,0.00151394,0.13704502,0.44767612,0.00000000
-4.45722861,2.18693284,0.22614171,0.27355387,0.29313680,1.34471266,0.00154014,0.13678720,0.46072457,0.00000000
-4.45122561,2.25834862,0.23084714,0.27808256,0.29956210,1.40313722,0.00156347,0.13660137,0.47328193,0.00000000
-4.44522261,2.32945736,0.23492839,0.28291900,0.30593382,1.46161969,0.00158276,0.13656156,0.48530337,0.00000000
-4.43921961,2.40012761,0.23838286,0.28806484,0.31229372,1.51996148,0.00159699,0.13674415,0.49677059,0.00000000
-4.43321661,2.47029704,0.24122985,0.29352413,0.31869150,1.57800258,0.00160524,0.13722669,0.50768997,0.00000000
-4.42721361,2.53997243,0.24350938,0.29930225,0.32518254,1.63562593,0.00160677,0.13808675,0.51808989,0.00000000
-4.42121061,2.60922784,0.24528045,0.30540484,0.33182561,1.69276073,0.00160101,0.13940086,0.52801721,0.00000000
-4.41520760,2.67820096,0.24661860,0.31183686,0.33868042,1.74938420,0.00158757,0.14124363,0.53753313,0.00000000
-4.40920460,2.74708782,0.24761307,0.31860185,0.34580535,1.80552185,0.00156628,0.14368693,0.54670874,0.00000000
-4.40320160,2.81613608,0.24836355,0.32570138,0.35325532,1.86124610,0.00153716,0.14679929,0.55562049,0.00000000
-4.39719860,2.88563702,0.24897674,0.33313483,0.36107994,1.91667330,0.00150042,0.15064533,0.56434572,0.00000000
-4.39119560,2.95591674,0.24956286,0.34089945,0.36932205,1.97195924,0.00145646,0.15528544,0.57295867,0.00000000
-4.38519260,3.02732669,0.25023218,0.34899071,0.37801660,2.02729335,0.00140584,0.16077544,0.58152697,0.00000000
-4.37918959,3.10023405,0.25109183,0.35740293,0.38719003,2.08289168,0.00134929,0.16716642,0.59010905,0.00000000
-4.37318659,3.17501203,0.25224289,0.36613017,0.39685998,2.13898914,0.00128762,0.17450455,0.59875231,0.00000000
-4.36718359,3.25203063,0.25377799,0.37516728,0.40703550,2.19583111,0.00122176,0.18283100,0.60749237,0.00000000
-4.36118059,3.33164765,0.25577931,0.38451101,0.41771747,2.25366475,0.00115269,0.19218166,0.61635320,0.00000000
-4.35517759,3.41420037,0.25831717,0.39416114,0.42889935,2.31273022,0.00108142,0.20258687,0.62534822,0.00000000
-4.34917459,3.49999759,0.26144914,0.40412148,0.44056797,2.37325219,0.00100897,0.21407097,0.63448209,0.00000000
-4.34317159,3.58931195,0.26521953,0.41440056,0.45270440,2.43543144,0.00093632,0.22665155,0.64375317,0.00000000
-4.33716858,3.68237231,0.26965938,0.42501202,0.46528465,2.49943704,0.00086440,0.24033848,0.65315622,0.00000000
-4.33116558,3.77935587,0.27478672,0.43597447,0.47828016,2.56539874,0.00079406,0.25513264,0.66268522,0.00000000
-4.32516258,3.88037962,0.28060696,0.44731075,0.49165792,2.63339983,0.00072607,0.27102425,0.67233595,0.00000000
-4.31915958,3.98549091,0.28711345,0.45904662,0.50538024,2.70347019,0.00066108,0.28799093,0.68210807,0.00000000
-4.31315658,4.09465683,0.29428789,0.47120867,0.51940399,2.77557964,0.00059963,0.30599541,0.69200647,0.00000000
-4.30715358,4.20775241,0.30210076,0.48382166,0.53367945,2.84963134,0.00054214,0.32498311,0.70204168,0.00000000
-4.30115058,4.32454763,0.31051142,0.49690517,0.54814879,2.92545542,0.00048891,0.34487952,0.71222915,0.00000000
-4.29514757,4.44469357,0.31946806,0.51046987,0.56274415,3.00280274,0.00044013,0.36558765,0.72258746,0.00000000
-4.28914457,4.56770837,0.32890741,0.52451334,0.57738567,3.08133915,0.00039588,0.38698571,0.73313542,0.00000000
-4.28314157,4.69296359,0.33875434,0.53901585,0.59197948,3.16064031,0.00035614,0.40892512,0.74388817,0.00000000
-4.27713857,4.81967225,0.34892126,0.55393628,0.60641594,3.24018770,0.00032081,0.43122924,0.75485257,0.00000000
-4.27113557,4.94687943,0.35930771,0.56920842,0.62056830,3.31936608,0.00028972,0.45369279,0.76602212,0.00000000
-4.26513257,5.07345705,0.36979995,0.58473793,0.63429208,3.39746315,0.00026263,0.47608241,0.77737180,0.00000000
-4.25912956,5.19810379,0.38027105,0.60040033,0.64742519,3.47367186,0.00023929,0.49813829,0.78885314,0.00000000
-4.25312656,5.31935165,0.39058126,0.61604018,0.65978922,3.54709600,0.00021937,0.51957715,0.80039006,0.00000000
-4.24712356,5.43557998,0.40057916,0.63147162,0.67119169,3.61675963,0.00020257,0.54009660,0.81187582,0.00000000
-4.24112056,5.54503763,0.41010340,0.64648062,0.68142959,3.68162053,0.00018856,0.55938073,0.82317126,0.00000000
-4.23511756,5.64587371,0.41898519,0.66082867,0.69029399,3.74058804,0.00017702,0.57710710,0.83410494,0.00000000
-4.22911456,5.73617657,0.42705166,0.67425824,0.69757564,3.79254514,0.00016766,0.59295463,0.84447505,0.00000000
-4.22311156,5.81402030,0.43412979,0.68649962,0.70307148,3.83637445,0.00016019,0.60661245,0.85405323,0.00000000
-4.21710855,5.87751765,0.44005108,0.69727902,0.70659163,3.87098757,0.00015437,0.61778915,0.86259044,0.00000000
-4.21110555,5.92487742,0.44465661,0.70632773,0.70796664,3.89535692,0.00014998,0.62622219,0.86982437,0.00000000
-4.20510255,5.95446430,0.44780231,0.71339173,0.70705466,3.90854891,0.00014683,0.63168701,0.87548837,0.00000000
-4.19909955,5.96485845,0.44936429,0.71824159,0.70374805,3.90975724,0.00014479,0.63400536,0.87932136,0.00000000
-4.19309655,5.95491236,0.44924388,0.72068194,0.69797921,3.89833469,0.00014377,0.63305252,0.88107826,0.00000000
-4.18709355,5.92380195,0.44737208,0.72056029,0.68972505,3.87382218,0.00014368,0.62876301,0.88054044,0.00000000
-4.18109055,5.87106954,0.44371334,0.71777451,0.67901014,3.83597345,0.00014451,0.62113438,0.87752562,0.00000000
-4.17508754,5.79665622,0.43826822,0.71227876,0.66590796,3.78477404,0.00014626,0.61022900,0.87189669,0.00000000
-4.16908454,5.70092175,0.43107494,0.70408751,0.65054042,3.72045364,0.00014897,0.59617355,0.86356897,0.00000000
-4.16308154,5.58465070,0.42220962,0.69327739,0.63307548,3.64349077,0.00015270,0.57915633,0.85251554,0.00000000
-4.15707854,5.44904428,0.41178518,0.67998672,0.61372296,3.55460946,0.00015751,0.55942236,0.83877026,0.00000000
-4.15107554,5.29569769,0.39994900,0.66441294,0.59272876,3.45476774,0.00016348,0.53726659,0.82242848,0.00000000
-4.14507254,5.12656409,0.38687922,0.64680774,0.57036771,3.34513834,0.00017072,0.51302535,0.80364521,0.00000000
-4.13906953,4.94390632,0.37278018,0.62747043,0.54693543,3.22708215,0.00017929,0.48706660,0.78263105,0.00000000
-4.13306653,4.75023861,0.35787684,0.60673971,0.52273961,3.10211555,0.00018926,0.45977928,0.75964596,0.00000000
-4.12706353,4.54826082,0.34240873,0.58498423,0.49809105,2.97187284,0.00020068,0.43156230,0.73499133,0.00000000
-4.12106053,4.34078773,0.32662347,0.56259253,0.47329498,2.83806535,0.00021355,0.40281358,0.70900071,0.00000000
-4.11505753,4.13067665,0.31077035,0.53996267,0.44864298,2.70243874,0.00022786,0.37391965,0.68202972,0.00000000
-4.10905453,3.92075614,0.29509400,0.51749203,0.42440591,2.56673026,0.00024354,0.34524619,0.65444567,0.00000000
-4.10305153,3.71375844,0.27982860,0.49556783,0.40082807,2.43262748,0.00026048,0.31712983,0.62661740,0.00000000
-4.09704852,3.51225831,0.26519260,0.47455853,0.37812290,2.30172998,0.00027852,0.28987146,0.59890569,0.00000000
-4.09104552,3.31861992,0.25138437,0.45480650,0.35647015,2.17551524,0.00029746,0.26373133,0.57165487,0.00000000
-4.08504252,3.13495353,0.23857862,0.43662211,0.33601477,2.05530971,0.00031704,0.23892578,0.54518570,0.00000000
-4.07903952,2.96308249,0.22692375,0.42027937,0.31686721,1.94226583,0.00033697,0.21562582,0.51978990,0.00000000
-4.07303652,2.80452125,0.21654014,0.40601297,0.29910518,1.83734518,0.00035691,0.19395735,0.49572622,0.00000000
-4.06703352,2.66046384,0.20751930,0.39401676,0.28277653,1.74130817,0.00037650,0.17400277,0.47321838,0.00000000
-4.06103052,2.53178223,0.19992377,0.38444352,0.26790301,1.65470978,0.00039537,0.15580399,0.45245427,0.00000000
-4.05502751,2.41903358,0.19378774,0.37740557,0.25448464,1.57790117,0.00041313,0.13936631,0.43358675,0.00000000
-4.04902451,2.32247491,0.18911818,0.37297631,0.24250435,1.51103641,0.00042939,0.12466307,0.41673526,0.00000000
-4.04302151,2.24208374,0.18589648,0.37119208,0.23193260,1.45408366,0.00044379,0.11164078,0.40198839,0.00000000
-4.03701851,2.17758321,0.18408036,0.37205439,0.22273174,1.40684000,0.00045600,0.10022433,0.38940673,0.00000000
-4.03101551,2.12847001,0.18360613,0.37553210,0.21485981,1.36894907,0.00046573,0.09032224,0.37902590,0.00000000
-4.02501251,2.09404400,0.18439103,0.38156351,0.20827366,1.33992062,0.00047273,0.08183160,0.37085943,0.00000000
-4.01900950,2.07343817,0.18633577,0.39005816,0.20293126,1.31915144,0.00047683,0.07464259,0.36490121,0.00000000
-4.01300650,2.06564811,0.18932713,0.40089847,0.19879311,1.30594673,0.00047793,0.06864250,0.36112739,0.00000000
-4.00700350,2.06956035,0.19324068,0.41394098,0.19582278,1.29954162,0.00047599,0.06371910,0.35949767,0.00000000
-4.00100050,2.08397914,0.19794357,0.42901758,0.19398664,1.29912217,0.00047106,0.05976337,0.35995588,0.00000000
-3.99499750,2.10765146,0.20329737,0.44593655,0.19325284,1.30384566,0.00046326,0.05667166,0.36243002,0.00000000
-3.98899450,2.13929036,0.20916104,0.46448388,0.19358976,1.31285988,0.00045280,0.05434715,0.36683175,0.00000000
-3.98299150,2.17759665,0.21539392,0.48442479,0.19496404,1.32532115,0.00043995,0.05270078,0.37305564,0.00000000
-3.97698849,2.22127918,0.22185880,0.50550570,0.19733840,1.34041110,0.00042504,0.05165178,0.38097822,0.00000000
-3.97098549,2.26907408,0.22842495,0.52745690,0.20066942,1.35735204,0.00040847,0.05112766,0.39045726,0.00000000
-3.96498249,2.31976288,0.23497114,0.54999589,0.20490553,1.37542079,0.00039069,0.05106395,0.40133124,0.00000000
-3.95897949,2.37218989,0.24138846,0.57283147,0.20998535,1.39396103,0.00037216,0.05140370,0.41341943,0.00000000
-3.95297649,2.42527885,0.24758302,0.59566871,0.21583644,1.41239404,0.00035341,0.05209672,0.42652268,0.00000000
-3.94697349,2.47804866,0.25347827,0.61821458,0.22237474,1.43022770,0.00033495,0.05309882,0.44042498,0.00000000
-3.94097049,2.52962825,0.25901697,0.64018421,0.22950468,1.44706374,0.00031731,0.05437095,0.45489591,0.00000000
-3.93496748,2.57927015,0.26416269,0.66130766,0.23712000,1.46260313,0.00030103,0.05587829,0.46969408,0.00000000
-3.92896448,2.62636259,0.26890073,0.68133684,0.24510535,1.47664948,0.00028662,0.05758946,0.48457131,0.00000000
-3.92296148,2.67043972,0.27323851,0.70005243,0.25333853,1.48911049,0.00027459,0.05947577,0.49927768,0.00000000
-3.91695848,2.71118962,0.27720531,0.71727059,0.26169345,1.49999729,0.00026541,0.06151059,0.51356712,0.00000000
-3.91095548,2.74845962,0.28085137,0.73284896,0.27004355,1.50942173,0.00025952,0.06366878,0.52720348,0.00000000
-3.90495248,2.78225882,0.28424645,0.74669192,0.27826565,1.51759176,0.00025732,0.06592630,0.53996673,0.00000000
-3.89894947,2.81275733,0.28747784,0.75875471,0.28624395,1.52480469,0.00025919,0.06825995,0.55165915,0.00000000
-3.89294647,2.84028211,0.29064785,0.76904621,0.29387418,1.53143880,0.00026543,0.07064719,0.56211112,0.00000000
-3.88694347,2.86530936,0.29387096,0.77763027,0.30106754,1.53794317,0.00027632,0.07306613,0.57118638,0.00000000
-3.88094047,2.88845328,0.29727070,0.78462537,0.30775424,1.54482602,0.00029205,0.07549558,0.57878644,0.00000000
-3.87493747,2.91045128,0.30097626,0.79020256,0.31388660,1.55264182,0.00031277,0.07791524,0.58485391,0.00000000
-3.86893447,2.93214590,0.30511912,0.79458175,0.31944135,1.56197725,0.00033858,0.08030588,0.58937457,0.00000000
-3.86293147,2.95446340,0.30982958,0.79802630,0.32442109,1.57343629,0.00036947,0.08264960,0.59237808,0.00000000
-3.85692846,2.97838959,0.31523343,0.80083604,0.32885477,1.58762474,0.00040539,0.08493013,0.59393720,0.00000000
-3.85092546,3.00494299,0.32144879,0.80333894,0.33279700,1.60513423,0.00044621,0.08713298,0.59416544,0.00000000
-3.84492246,3.03514611,0.32858311,0.80588156,0.33632640,1.62652619,0.00049170,0.08924569,0.59321335,0.00000000
-3.83891946,3.06999506,0.33673046,0.80881869,0.33954269,1.65231579,0.00054157,0.09125791,0.59126329,0.00000000
-3.83291646,3.11042846,0.34596910,0.81250234,0.34256286,1.68295628,0.00059545,0.09316141,0.58852307,0.00000000
-3.82691346,3.15729618,0.35635931,0.81727049,0.34551640,1.71882398,0.00065289,0.09495000,0.58521854,0.00000000
-3.82091046,3.21132879,0.36794164,0.82343605,0.34853975,1.76020422,0.00071337,0.09661929,0.58158546,0.00000000
-3.81490745,3.27310869,0.38073536,0.83127621,0.35177030,1.80727859,0.00077628,0.09816644,0.57786089,0.00000000
-3.80890445,3.34304376,0.39473739,0.84102278,0.35534005,1.86011383,0.00084100,0.09958970,0.57427449,0.00000000
-3.80290145,3.42134456,0.40992152,0.85285369,0.35936931,1.91865287,0.00090681,0.10088802,0.57104010,0.00000000
-3.79689845,3.50800604,0.42623803,0.86688613,0.36396063,1.98270829,0.00097298,0.10206047,0.56834782,0.00000000
-3.79089545,3.60279466,0.44361375,0.88317144,0.36919339,2.05195864,0.00103875,0.10310580,0.56635706,0.00000000
-3.78489245,3.70524169,0.46195254,0.90169210,0.37511908,2.12594796,0.00110336,0.10402195,0.56519076,0.00000000
-3.77888944,3.81464325,0.48113628,0.92236098,0.38175777,2.20408887,0.00116605,0.10480566,0.56493108,0.00000000
-3.77288644,3.93006768,0.50102629,0.94502268,0.38909571,2.28566925,0.00122607,0.10545219,0.56561666,0.00000000
-3.76688344,4.05037024,0.52146531,0.96945724,0.39708440,2.36986280,0.00128273,0.10595516,0.56724170,0.00000000
-3.76088044,4.17421499,0.54227992,0.99538588,0.40564102,2.45574330,0.00133536,0.10630656,0.56975674,0.00000000
-3.75487744,4.30010356,0.56328352,1.02247851,0.41465036,2.54230241,0.00138340,0.10649696,0.57307116,0.00000000
-3.74887444,4.42640981,0.58427970,1.05036296,0.42396813,2.62847061,0.00142631,0.10651580,0.57705734,0.00000000
-3.74287144,4.55141952,0.60506589,1.07863527,0.43342543,2.71314077,0.00146369,0.10635193,0.58155620,0.00000000
-3.73686843,4.67337363,0.62543745,1.10687079,0.44283437,2.79519369,0.00149518,0.10599421,0.58638378,0.00000000
-3.73086543,4.79051348,0.64519174,1.13463556,0.45199438,2.87352465,0.00152055,0.10543223,0.59133885,0.00000000
-3.72486243,4.90112642,0.66413225,1.16149754,0.46069914,2.94707034,0.00153966,0.10465706,0.59621079,0.00000000
-3.71885943,5.00359002,0.68207264,1.18703727,0.46874360,3.01483483,0.00155246,0.10366205,0.60078778,0.00000000
-3.71285643,5.09641312,0.69884038,1.21085748,0.47593102,3.07591397,0.00155899,0.10244352,0.60486462,0.00000000
-3.70685343,5.17827216,0.71428000,1.23259142,0.48207945,3.12951709,0.00155938,0.10100137,0.60825011,0.00000000
-3.70085043,5.24804153,0.72825571,1.25190968,0.48702769,3.17498520,0.00155385,0.09933958,0.61077351,0.00000000
-3.69484742,5.30481670,0.74065338,1.26852515,0.49064018,3.21180515,0.00154267,0.09746649,0.61228988,0.00000000
-3.68884442,5.34792959,0.75138163,1.28219642,0.49281088,3.23961908,0.00152619,0.09539492,0.61268418,0.00000000
-3.68284142,5.37695582,0.76037226,1.29272937,0.49346583,3.25822908,0.00150479,0.09314203,0.61187398,0.00000000
-3.67683842,5.39171393,0.76757975,1.29997728,0.49256451,3.26759687,0.00147889,0.09072900,0.60981068,0.00000000
-3.67083542,5.39225707,0.77298007,1.30383959,0.49009981,3.26783876,0.00144893,0.08818051,0.60647937,0.00000000
-3.66483242,5.37885799,0.77656886,1.30425968,0.48609685,3.25921633,0.00141538,0.08552401,0.60189734,0.00000000
-3.65882941,5.35198856,0.77835908,1.30122195,0.48061063,3.24212328,0.00137870,0.08278890,0.59611142,0.00000000
-3.65282641,5.31229502,0.77837832,1.29474847,0.47372284,3.21706946,0.00133932,0.08000561,0.58919438,0.00000000
-3.64682341,5.26057055,0.77666597,1.28489562,0.46553788,3.18466256,0.00129768,0.07720459,0.58124058,0.00000000
-3.64082041,5.19772666,0.77327046,1.27175092,0.45617842,3.14558878,0.00125420,0.07441535,0.57236108,0.00000000
-3.63481741,5.12476479,0.76824671,1.25543024,0.44578071,3.10059297,0.00120926,0.07166558,0.56267860,0.00000000
-3.62881441,5.04274958,0.76165396,1.23607567,0.43448989,3.05045951,0.00116320,0.06898032,0.55232235,0.00000000
-3.62281141,4.95278476,0.75355422,1.21385393,0.42245549,2.99599433,0.00111634,0.06638131,0.54142329,0.00000000
-3.61680840,4.85599275,0.74401130,1.18895553,0.40982737,2.93800903,0.00106898,0.06388652,0.53010964,0.00000000
-3.61080540,4.75349841,0.73309051,1.16159448,0.39675218,2.87730741,0.00102136,0.06150982,0.51850315,0.00000000
-3.60480240,4.64641738,0.72085915,1.13200845,0.38337051,2.81467493,0.00097373,0.05926092,0.50671605,0.00000000
-3.59879940,4.53584899,0.70738758,1.10045932,0.36981480,2.75087108,0.00092629,0.05714548,0.49484885,0.00000000
-3.59279640,4.42287353,0.69275085,1.06723380,0.35620798,2.68662491,0.00087923,0.05516537,0.48298903,0.00000000
-3.58679340,4.30855341,0.67703075,1.03264400,0.34266289,2.62263340,0.00083273,0.05331914,0.47121059,0.00000000
-3.58079040,4.19393761,0.66031816,0.99702774,0.32928237,2.55956248,0.00078696,0.05160259,0.45957445,0.00000000
-3.57478739,4.08006846,0.64271535,0.96074844,0.31615992,2.49805024,0.00074210,0.05000945,0.44812967,0.00000000
