energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-1.56378189,2.00645322,0.01285252,0.14148276,0.06671698,0.67522575,0.02155389,0.14838857,0.27249036,0.80478186
-1.55777889,2.02952045,0.01338687,0.13954851,0.06865717,0.68415867,0.02124197,0.14715751,0.28017925,0.81813977
-1.55177589,2.04946583,0.01385143,0.13758694,0.07065072,0.69385051,0.02090120,0.14573051,0.28807400,0.82885406
-1.54577289,2.06677493,0.01423746,0.13568351,0.07274196,0.70469240,0.02054082,0.14418173,0.29622071,0.83690554
-1.53976988,2.08199314,0.01453780,0.13392306,0.07498140,0.71708117,0.02016995,0.14258437,0.30466354,0.84231521
-1.53376688,2.09570914,0.01474707,0.13238786,0.07742455,0.73140775,0.01979742,0.14100837,0.31344325,0.84514263
-1.52776388,2.10853697,0.01486189,0.13115556,0.08013051,0.74804532,0.01943159,0.13951836,0.32259578,0.84548330
-1.52176088,2.12109717,0.01488093,0.13029723,0.08316006,0.76733727,0.01908018,0.13817197,0.33215107,0.84346523
-1.51575788,2.13399683,0.01480503,0.12987556,0.08657352,0.78958526,0.01875012,0.13701843,0.34213192,0.83924467
-1.50975488,2.14780916,0.01463707,0.12994306,0.09042827,0.81503723,0.01844749,0.13609757,0.35255285,0.83300105
-1.50375188,2.16305260,0.01438192,0.13054042,0.09477604,0.84387585,0.01817735,0.13543916,0.36341892,0.82493136
-1.49774887,2.18017006,0.01404624,0.13169511,0.09966004,0.87620732,0.01794372,0.13506248,0.37472434,0.81524402
-1.49174587,2.19950874,0.01363820,0.13342006,0.10511207,0.91205107,0.01774950,0.13497634,0.38645101,0.80415243
-1.48574287,2.22130110,0.01316726,0.13571268,0.11114972,0.95133050,0.01759639,0.13517915,0.39856680,0.79186847
-1.47973987,2.24564786,0.01264373,0.13855409,0.11777372,0.99386531,0.01748490,0.13565935,0.41102376,0.77859613
-1.47373687,2.27250357,0.01207853,0.14190873,0.12496576,1.03936571,0.01741428,0.13639584,0.42375624,0.76452546
-1.46773387,2.30166586,0.01148275,0.14572433,0.13268672,1.08742925,0.01738255,0.13735867,0.43667919,0.74982719
-1.46173087,2.33276909,0.01086734,0.14993232,0.14087563,1.13754043,0.01738649,0.13850978,0.44968665,0.73464817
-1.45572786,2.36528310,0.01024276,0.15444871,0.14944931,1.18907389,0.01742169,0.13980378,0.46265070,0.71910784
-1.44972486,2.39851786,0.00961873,0.15917547,0.15830293,1.24130120,0.01748259,0.14118891,0.47542113,0.70329596
-1.44372186,2.43163440,0.00900398,0.16400240,0.16731143,1.29340176,0.01756261,0.14260800,0.48782588,0.68727156
-1.43771886,2.46366219,0.00840603,0.16880955,0.17633185,1.34447781,0.01765422,0.14399962,0.49967262,0.67106350
-1.43171586,2.49352292,0.00783114,0.17347000,0.18520660,1.39357330,0.01774915,0.14529930,0.51075136,0.65467219
-1.42571286,2.52006024,0.00728417,0.17785321,0.19376748,1.43969658,0.01783856,0.14644082,0.52083838,0.63807284
-1.41970985,2.54207465,0.00676863,0.18182847,0.20184041,1.48184601,0.01791324,0.14735776,0.52970127,0.62121979
-1.41370685,2.55836236,0.00628669,0.18526872,0.20925063,1.51903795,0.01796391,0.14798496,0.53710514,0.60405189
-1.40770385,2.56775682,0.00583932,0.18805435,0.21582822,1.55033610,0.01798146,0.14826029,0.54281964,0.58649858
-1.40170085,2.56917113,0.00542638,0.19007694,0.22141375,1.57488102,0.01795722,0.14812626,0.54662673,0.56848645
-1.39569785,2.56163955,0.00504679,0.19124274,0.22586364,1.59191855,0.01788325,0.14753181,0.54832866,0.54994590
-1.38969485,2.54435630,0.00469872,0.19147575,0.22905523,1.60082608,0.01775264,0.14643391,0.54775598,0.53081756
-1.38369185,2.51670966,0.00437981,0.19072035,0.23089112,1.60113519,0.01755969,0.14479908,0.54477496,0.51105823
-1.37768884,2.47830993,0.00408729,0.18894314,0.23130271,1.59254973,0.01730016,0.14260475,0.53929426,0.49064598
-1.37168584,2.42900977,0.00381820,0.18613412,0.23025274,1.57495844,0.01697144,0.13984029,0.53127029,0.46958418
-1.36568284,2.36891580,0.00356956,0.18230708,0.22773665,1.54844128,0.01657263,0.13650777,0.52071101,0.44790436
-1.35967984,2.29839116,0.00333850,0.17749906,0.22378287,1.51326931,0.01610459,0.13262229,0.50767799,0.42566766
-1.35367684,2.21804863,0.00312237,0.17176913,0.21845180,1.46989793,0.01556995,0.12821201,0.49228649,0.40296507
-1.34767384,2.12873485,0.00291885,0.16519630,0.21183378,1.41895388,0.01497300,0.12331763,0.47470365,0.37991625
-1.34167084,2.03150650,0.00272600,0.15787689,0.20404601,1.36121643,0.01431955,0.11799162,0.45514472,0.35666730
-1.33566783,1.92759949,0.00254227,0.14992129,0.19522861,1.29759388,0.01361678,0.11229698,0.43386764,0.33338755
-1.32966483,1.81839299,0.00236659,0.14145041,0.18554007,1.22909623,0.01287294,0.10630572,0.41116621,0.31026565
-1.32366183,1.70536984,0.00219828,0.13259185,0.17515225,1.15680546,0.01209712,0.10009715,0.38736210,0.28750521
-1.31765883,1.59007540,0.00203708,0.12347606,0.16424522,1.08184461,0.01129896,0.09375592,0.36279626,0.26532031
-1.31165583,1.47407674,0.00188309,0.11423269,0.15300208,1.00534717,0.01048833,0.08737009,0.33781992,0.24393112
-1.30565283,1.35892375,0.00173675,0.10498703,0.14160411,0.92842783,0.00967508,0.08102912,0.31278589,0.22355989
-1.29964982,1.24611406,0.00159875,0.09585704,0.13022633,0.85215599,0.00886871,0.07482205,0.28804020,0.20442753
-1.29364682,1.13706272,0.00147004,0.08695074,0.11903364,0.77753258,0.00807819,0.06883574,0.26391470,0.18675086
-1.28764382,1.03307771,0.00135173,0.07836423,0.10817775,0.70547127,0.00731173,0.06315344,0.24072067,0.17074068
-1.28164082,0.93534179,0.00124507,0.07018027,0.09779482,0.63678418,0.00657664,0.05785358,0.21874373,0.15660065
-1.27563782,0.84490076,0.00115144,0.06246754,0.08800395,0.57217237,0.00587917,0.05300877,0.19824013,0.14452683
-1.26963482,0.76265782,0.00107228,0.05528036,0.07890642,0.51222094,0.00522451,0.04868518,0.17943436,0.13470797
-1.26363182,0.68937365,0.00100907,0.04865911,0.07058575,0.45739854,0.00461678,0.04494209,0.16251808,0.12732612
-1.25762881,0.62567107,0.00096337,0.04263091,0.06310831,0.40806055,0.00405899,0.04183172,0.14765013,0.12255754
-1.25162581,0.57204352,0.00093672,0.03721091,0.05652448,0.36445547,0.00355321,0.03939912,0.13495755,0.12057361
-1.24562281,0.52886597,0.00093069,0.03240367,0.05087027,0.32673359,0.00310062,0.03768228,0.12453725,0.12154150
-1.23961981,0.49640727,0.00094686,0.02820481,0.04616914,0.29495741,0.00270162,0.03671225,0.11645822,0.12562434
-1.23361681,0.47484266,0.00098677,0.02460280,0.04243399,0.26911272,0.00235605,0.03651323,0.11076387,0.13298080
-1.22761381,0.46426555,0.00105195,0.02158062,0.03966918,0.24911997,0.00206328,0.03710263,0.10747441,0.14376382
-1.22161081,0.46469765,0.00114388,0.01911752,0.03787237,0.23484511,0.00182241,0.03849109,0.10658912,0.15811839
-1.21560780,0.47609692,0.00126393,0.01719048,0.03703628,0.22610953,0.00163238,0.04068232,0.10808814,0.17617846
-1.20960480,0.49836291,0.00141336,0.01577555,0.03715012,0.22269872,0.00149218,0.04367291,0.11193401,0.19806282
-1.20360180,0.53133941,0.00159325,0.01484901,0.03820071,0.22436950,0.00140088,0.04745200,0.11807265,0.22387028
-1.19759880,0.57481446,0.00180446,0.01438814,0.04017328,0.23085569,0.00135782,0.05200091,0.12643393,0.25367405
-1.19159580,0.62851811,0.00204753,0.01437184,0.04305193,0.24187240,0.00136260,0.05729272,0.13693195,0.28751578
-1.18559280,0.69211839,0.00232265,0.01478098,0.04681976,0.25711897,0.00141521,0.06329192,0.14946496,0.32539938
-1.17958979,0.76521606,0.00262959,0.01559839,0.05145868,0.27628086,0.00151599,0.06995411,0.16391521,0.36728495
-1.17358679,0.84733889,0.00296760,0.01680875,0.05694894,0.29903080,0.00166561,0.07722580,0.18014875,0.41308315
-1.16758379,0.93793622,0.00333537,0.01839818,0.06326853,0.32502945,0.00186507,0.08504450,0.19801551,0.46265028
-1.16158079,1.03637430,0.00373098,0.02035373,0.07039230,0.35392583,0.00211558,0.09333890,0.21734949,0.51578442
-1.15557779,1.14193326,0.00415181,0.02266265,0.07829103,0.38535787,0.00241847,0.10202947,0.23796952,0.57222280
-1.14957479,1.25380605,0.00459460,0.02531165,0.08693047,0.41895322,0.00277508,0.11102914,0.25968040,0.63164074
-1.14357179,1.37109975,0.00505536,0.02828606,0.09627034,0.45433045,0.00318659,0.12024444,0.28227462,0.69365210
-1.13756878,1.49283956,0.00552945,0.03156902,0.10626341,0.49110081,0.00365384,0.12957677,0.30553459,0.75781154
-1.13156578,1.61797546,0.00601158,0.03514063,0.11685469,0.52887052,0.00417719,0.13892390,0.32923539,0.82361853
-1.12556278,1.74539150,0.00649595,0.03897729,0.12798074,0.56724354,0.00475629,0.14818173,0.35314800,0.89052292
-1.11955978,1.87391768,0.00697625,0.04305110,0.13956928,0.60582479,0.00538998,0.15724602,0.37704281,0.95793223
-1.11355678,2.00234387,0.00744591,0.04732939,0.15153890,0.64422375,0.00607601,0.16601429,0.40069349,1.02522026
-1.10755378,2.12943583,0.00789815,0.05177455,0.16379918,0.68205822,0.00681103,0.17438768,0.42388087,1.09173693
-1.10155078,2.25395265,0.00832619,0.05634398,0.17625107,0.71895828,0.00759035,0.18227266,0.44639691,1.15681913
-1.09554777,2.37466533,0.00872345,0.06099038,0.18878760,0.75457023,0.00840798,0.18958272,0.46804855,1.21980221
-1.08954477,2.49037622,0.00908374,0.06566223,0.20129500,0.78856046,0.00925652,0.19623982,0.48866129,1.28003208
-1.08354177,2.59993882,0.00940144,0.07030458,0.21365418,0.82061932,0.01012722,0.20217569,0.50808258,1.33687732
-1.07753877,2.70227775,0.00967168,0.07486009,0.22574257,0.85046478,0.01101009,0.20733286,0.52618476,1.38974141
-1.07153577,2.79640843,0.00989059,0.07927032,0.23743634,0.87784609,0.01189400,0.21166551,0.54286763,1.43807452
-1.06553277,2.88145623,0.01005536,0.08347719,0.24861295,0.90254724,0.01276691,0.21514011,0.55806053,1.48138482
-1.05952976,2.95667476,0.01016446,0.08742467,0.25915397,0.92439044,0.01361615,0.21773584,0.57172405,1.51924895
-1.05352676,3.02146284,0.01021768,0.09106050,0.26894810,0.94323943,0.01442870,0.21944489,0.58385111,1.55132143
-1.04752376,3.07537989,0.01021621,0.09433803,0.27789433,0.95900268,0.01519157,0.22027250,0.59446760,1.57734278
-1.04152076,3.11815906,0.01016270,0.09721794,0.28590500,0.97163645,0.01589215,0.22023699,0.60363242,1.59714616
-1.03551776,3.14971771,0.01006115,0.09966996,0.29290890,0.98114741,0.01651866,0.21936952,0.61143691,1.61066218
-1.02951476,3.17016464,0.00991695,0.10167429,0.29885393,0.98759484,0.01706047,0.21771388,0.61800366,1.61792173
-1.02351176,3.17980350,0.00973668,0.10322282,0.30370947,0.99109210,0.01750853,0.21532599,0.62348449,1.61905664
-1.01750875,3.17913169,0.00952802,0.10431998,0.30746814,0.99180712,0.01785567,0.21227334,0.62805773,1.61429798
-1.01150575,3.16883450,0.00929955,0.10498324,0.31014696,0.98996174,0.01809687,0.20863424,0.63192460,1.60397189
-1.00550275,3.14977390,0.00906053,0.10524304,0.31178767,0.98582958,0.01822951,0.20449679,0.63530470,1.58849292
-0.99949975,3.12297186,0.00882067,0.10514238,0.31245629,0.97973226,0.01825346,0.19995775,0.63843059,1.56835497
-0.99349675,3.08958833,0.00858985,0.10473582,0.31224173,0.97203390,0.01817115,0.19512097,0.64154160,1.54411989
-0.98749375,3.05089403,0.00837788,0.10408802,0.31125359,0.96313377,0.01798749,0.19009573,0.64487676,1.51640414
-0.98149075,3.00823874,0.00819417,0.10327184,0.30961912,0.95345712,0.01770976,0.18499466,0.64866721,1.48586377
-0.97548774,2.96301585,0.00804754,0.10236603,0.30747947,0.94344447,0.01734738,0.17993148,0.65312822,1.45317825
-0.96948474,2.91662448,0.00794587,0.10145257,0.30498533,0.93353953,0.01691161,0.17501848,0.65845099,1.41903374
-0.96348174,2.87043024,0.00789588,0.10061381,0.30229214,0.92417616,0.01641517,0.17036386,0.66479480,1.38410633
-0.95747874,2.82572646,0.00790293,0.09992946,0.29955514,0.91576495,0.01587183,0.16606897,0.67227961,1.34904598
-0.95147574,2.78369723,0.00797080,0.09947362,0.29692432,0.90867979,0.01529598,0.16222556,0.68097958,1.31446175
-0.94547274,2.74538395,0.00810153,0.09931183,0.29453964,0.90324524,0.01470218,0.15891315,0.69091795,1.28090885
-0.93946973,2.71165685,0.00829535,0.09949842,0.29252658,0.89972515,0.01410469,0.15619659,0.70206346,1.24887814
-0.93346673,2.68319272,0.00855056,0.10007425,0.29099238,0.89831320,0.01351705,0.15412401,0.71432871,1.21878825
-0.92746373,2.66045994,0.00886356,0.10106485,0.29002293,0.89912583,0.01295173,0.15272521,0.72757055,1.19098073
-0.92146073,2.64371138,0.00922890,0.10247910,0.28968061,0.90219792,0.01241977,0.15201058,0.74159272,1.16571819
-0.91545773,2.63298543,0.00963937,0.10430864,0.29000300,0.90748172,0.01193054,0.15197064,0.75615063,1.14318528
-0.90945473,2.62811522,0.01008617,0.10652781,0.29100262,0.91484887,0.01149157,0.15257626,0.77095822,1.12349242
-0.90345173,2.62874523,0.01055914,0.10909437,0.29266756,0.92409577,0.01110844,0.15377960,0.78569664,1.10668170
-0.89744872,2.63435467,0.01104705,0.11195086,0.29496304,0.93495195,0.01078472,0.15551569,0.80002452,1.09273461
-0.89144572,2.64428627,0.01153789,0.11502654,0.29783372,0.94709120,0.01052211,0.15770467,0.81358920,1.08158091
-0.88544272,2.65777917,0.01201926,0.11823995,0.30120661,0.96014503,0.01032047,0.16025462,0.82603874,1.07310817
-0.87943972,2.67400431,0.01247875,0.12150186,0.30499460,0.97371781,0.01017808,0.16306482,0.83703401,1.06717141
-0.87343672,2.69210073,0.01290433,0.12471858,0.30910010,0.98740294,0.01009181,0.16602934,0.84626033,1.06360221
-0.86743372,2.71121118,0.01328475,0.12779542,0.31341907,1.00079954,0.01005747,0.16904086,0.85343835,1.06221708
-0.86143072,2.73051567,0.01360994,0.13064022,0.31784478,1.01352864,0.01007005,0.17199451,0.85833354,1.06282461
-0.85542771,2.74926154,0.01387135,0.13316678,0.32227165,1.02524847,0.01012407,0.17479155,0.86076406,1.06523136
-0.84942471,2.76678918,0.01406226,0.13529799,0.32659860,1.03566800,0.01021388,0.17734284,0.86060664,1.06924633
-0.84342171,2.78255253,0.01417802,0.13696856,0.33073212,1.04455834,0.01033399,0.17957183,0.85780038,1.07468420
-0.83741871,2.79613394,0.01421627,0.13812733,0.33458882,1.05176145,0.01047931,0.18141707,0.85234830,1.08136734
-0.83141571,2.80725320,0.01417699,0.13873883,0.33809749,1.05719585,0.01064544,0.18283401,0.84431684,1.08912699
-0.82541271,2.81577073,0.01406258,0.13878435,0.34120062,1.06085919,0.01082882,0.18379620,0.83383323,1.09780371
-0.81940970,2.82168530,0.01387773,0.13826215,0.34385531,1.06282758,0.01102696,0.18429563,0.82108112,1.10724749
-0.81340670,2.82512678,0.01362938,0.13718711,0.34603377,1.06325183,0.01123848,0.18434249,0.80629463,1.11731772
-0.80740370,2.82634433,0.01332643,0.13558969,0.34772323,1.06235067,0.01146320,0.18396402,0.78975121,1.12788309
-0.80140070,2.82569106,0.01297946,0.13351423,0.34892548,1.06040146,0.01170210,0.18320295,0.77176356,1.13882180
-0.79539770,2.82360560,0.01260048,0.13101692,0.34965595,1.05772867,0.01195728,0.18211518,0.75267098,1.15002185
-0.78939470,2.82059157,0.01220245,0.12816322,0.34994250,1.05469068,0.01223179,0.18076712,0.73283049,1.16138152
-0.78339170,2.81719555,0.01179897,0.12502513,0.34982394,1.05166540,0.01252954,0.17923267,0.71260794,1.17281000
-0.77738869,2.81398440,0.01140383,0.12167837,0.34934824,1.04903530,0.01285500,0.17759006,0.69236936,1.18422788
-0.77138569,2.81152253,0.01103060,0.11819943,0.34857069,1.04717243,0.01321299,0.17591853,0.67247280,1.19556744
-0.76538269,2.81034974,0.01069227,0.11466297,0.34755180,1.04642394,0.01360839,0.17429517,0.65326068,1.20677254
-0.75937969,2.81096029,0.01040085,0.11113929,0.34635531,1.04709867,0.01404582,0.17279194,0.63505293,1.21779799
-0.75337669,2.81378366,0.01016711,0.10769228,0.34504598,1.04945519,0.01452933,0.17147301,0.61814077,1.22860823
-0.74737369,2.81916749,0.01000022,0.10437772,0.34368764,1.05369179,0.01506212,0.17039245,0.60278146,1.23917541
-0.74137069,2.82736321,0.00990763,0.10124210,0.34234115,1.05993865,0.01564620,0.16959244,0.58919373,1.24947680
-0.73536768,2.83851481,0.00989481,0.09832188,0.34106266,1.06825251,0.01628215,0.16910203,0.57755420,1.25949166
-0.72936468,2.85265099,0.00996519,0.09564330,0.33990194,1.07861393,0.01696888,0.16893636,0.56799466,1.26919785
-0.72336168,2.86968111,0.01012010,0.09322261,0.33890113,1.09092726,0.01770348,0.16909656,0.56060028,1.27856829
-0.71735868,2.88939522,0.01035879,0.09106672,0.33809365,1.10502333,0.01848105,0.16957011,0.55540881,1.28756769
-0.71135568,2.91146821,0.01067843,0.08917422,0.33750357,1.12066465,0.01929472,0.17033172,0.55241084,1.29614968
-0.70535268,2.93546817,0.01107428,0.08753666,0.33714529,1.13755310,0.02013565,0.17134474,0.55155103,1.30425486
-0.69934967,2.96086896,0.01153979,0.08614005,0.33702373,1.15533975,0.02099313,0.17256285,0.55273059,1.31180974
-0.69334667,2.98706652,0.01206681,0.08496643,0.33713476,1.17363651,0.02185482,0.17393220,0.55581072,1.31872703
-0.68734367,3.01339872,0.01264582,0.08399552,0.33746621,1.19202925,0.02270697,0.17539362,0.56061727,1.32490716
-0.68134067,3.03916807,0.01326618,0.08320628,0.33799912,1.21009191,0.02353478,0.17688516,0.56694635,1.33024113
-0.67533767,3.06366644,0.01391638,0.08257837,0.33870931,1.22740117,0.02432284,0.17834449,0.57457089,1.33461467
-0.66933467,3.08620103,0.01458437,0.08209343,0.33956918,1.24355106,0.02505551,0.17971136,0.58324795,1.33791329
-0.66333167,3.10612050,0.01525788,0.08173611,0.34054967,1.25816712,0.02571745,0.18092989,0.59272654,1.34002824
-0.65732866,3.12284002,0.01592466,0.08149492,0.34162223,1.27091938,0.02629411,0.18195060,0.60275572,1.34086268
-0.65132566,3.13586436,0.01657285,0.08136266,0.34276062,1.28153380,0.02677219,0.18273221,0.61309262,1.34033795
-0.64532266,3.14480760,0.01719122,0.08133674,0.34394264,1.28980162,0.02714009,0.18324299,0.62351012,1.33839933
-0.63931966,3.14940861,0.01776948,0.08141902,0.34515141,1.29558617,0.02738836,0.18346174,0.63380370,1.33502092
-0.63331666,3.14954143,0.01829846,0.08161555,0.34637627,1.29882686,0.02750996,0.18337835,0.64379730,1.33020932
-0.62731366,3.14521978,0.01877034,0.08193593,0.34761318,1.29954009,0.02750058,0.18299379,0.65334776,1.32400570
-0.62131066,3.13659541,0.01917879,0.08239251,0.34886457,1.29781698,0.02735877,0.18231978,0.66234770,1.31648619
-0.61530765,3.12395017,0.01951903,0.08299939,0.35013852,1.29381798,0.02708596,0.18137788,0.67072652,1.30776038
-0.60930465,3.10768210,0.01978791,0.08377127,0.35144747,1.28776453,0.02668646,0.18019828,0.67844972,1.29796802
-0.60330165,3.08828597,0.01998389,0.08472222,0.35280637,1.27992807,0.02616727,0.17881818,0.68551619,1.28727406
-0.59729865,3.06632946,0.02010694,0.08586436,0.35423041,1.27061693,0.02553783,0.17727992,0.69195405,1.27586232
-0.59129565,3.04242584,0.02015842,0.08720663,0.35573246,1.26016173,0.02480969,0.17562893,0.69781489,1.26392813
-0.58529265,3.01720481,0.02014095,0.08875349,0.35732041,1.24889986,0.02399612,0.17391152,0.70316693,1.25167043
-0.57928964,2.99128289,0.02005819,0.09050389,0.35899450,1.23715997,0.02311164,0.17217276,0.70808762,1.23928374
-0.57328664,2.96523509,0.01991460,0.09245026,0.36074496,1.22524711,0.02217157,0.17045442,0.71265577,1.22695053
-0.56728364,2.93956923,0.01971523,0.09457782,0.36255001,1.21342946,0.02119153,0.16879304,0.71694416,1.21483455
-0.56128064,2.91470454,0.01946549,0.09686413,0.36437449,1.20192713,0.02018701,0.16721837,0.72101265,1.20307532
-0.55527764,2.89095552,0.01917091,0.09927884,0.36616920,1.19090390,0.01917293,0.16575213,0.72490256,1.19178429
-0.54927464,2.86852209,0.01883694,0.10178394,0.36787115,1.18046209,0.01816327,0.16440714,0.72863243,1.18104278
-0.54327164,2.84748636,0.01846883,0.10433417,0.36940458,1.17064105,0.01717080,0.16318692,0.73219557,1.17090173
-0.53726863,2.82781623,0.01807142,0.10687787,0.37068299,1.16141912,0.01620681,0.16208577,0.73555948,1.16138330
-0.53126563,2.80937539,0.01764914,0.10935815,0.37161193,1.15271908,0.01528102,0.16108920,0.73866711,1.15248406
-0.52526263,2.79193901,0.01720591,0.11171427,0.37209246,1.14441676,0.01440145,0.16017488,0.74143995,1.14417951
-0.51925963,2.77521405,0.01674517,0.11388341,0.37202524,1.13635205,0.01357448,0.15931386,0.74378264,1.13642944
-0.51325663,2.75886278,0.01626989,0.11580244,0.37131488,1.12834194,0.01280487,0.15847212,0.74558876,1.12918382
-0.50725363,2.74252799,0.01578266,0.11741001,0.36987436,1.12019449,0.01209591,0.15761230,0.74674749,1.12238869
-0.50125063,2.72585824,0.01528576,0.11864848,0.36762931,1.11172317,0.01144955,0.15669557,0.74715054,1.11599151
