energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
1.45572786,3.19803243,1.09848551,0.92259954,0.01740709,0.51588438,0.81257626,0.64691260,0.09495764,0.94643380
1.46173087,3.27289750,1.12725072,0.94679587,0.01804255,0.52688776,0.82082766,0.65888320,0.09637928,0.97133883
1.46773387,3.33814147,1.15214824,0.96893679,0.01872212,0.53606002,0.82659169,0.66838899,0.09755209,0.99330942
1.47373687,3.39274932,1.17276901,0.98860580,0.01944471,0.54329494,0.82978519,0.67529007,0.09847103,1.01201673
1.47973987,3.43588215,1.18877484,1.00542268,0.02020860,0.54852144,0.83037024,0.67949382,0.09913659,1.02718087
1.48574287,3.46689504,1.19990681,1.01905162,0.02101125,0.55170513,0.82835336,0.68095704,0.09955437,1.03857723
1.49174587,3.48535088,1.20599163,1.02920868,0.02184908,0.55284886,0.82378391,0.67968692,0.09973456,1.04604167
1.49774887,3.49102940,1.20694599,1.03566808,0.02271737,0.55199253,0.81675181,0.67574072,0.09969137,1.04947441
1.50375188,3.48393122,1.20277837,1.03826729,0.02361016,0.54921182,0.80738455,0.66922420,0.09944235,1.04884242
1.50975488,3.46427624,1.19358838,1.03691064,0.02452032,0.54461609,0.79584350,0.66028870,0.09900765,1.04418008
1.51575788,3.43249651,1.17956357,1.03157138,0.02543957,0.53834519,0.78231968,0.64912692,0.09840927,1.03558812
1.52176088,3.38922324,1.16097364,1.02229198,0.02635866,0.53056539,0.76702891,0.63596751,0.09767030,1.02323081
1.52776388,3.33526846,1.13816224,1.00918273,0.02726762,0.52146446,0.75020656,0.62106856,0.09681411,1.00733129
1.53376688,3.27160155,1.11153670,0.99241863,0.02815597,0.51124595,0.73210186,0.60471016,0.09586362,0.98816536
1.53976988,3.19932151,1.08155587,0.97223458,0.02901307,0.50012296,0.71297199,0.58718629,0.09484056,0.96605382
1.54577289,3.11962581,1.04871667,0.94891923,0.02982846,0.48831146,0.69307609,0.56879630,0.09376481,0.94135359
1.55177589,3.03377694,1.01353974,0.92280753,0.03059222,0.47602353,0.67266930,0.54983623,0.09265384,0.91444806
1.55777889,2.94306797,0.97655477,0.89427233,0.03129526,0.46346071,0.65199716,0.53059043,0.09152216,0.88573691
1.56378189,2.84878843,0.93828613,0.86371534,0.03192968,0.45080771,0.63129031,0.51132366,0.09038097,0.85562594
1.56978489,2.75219178,0.89923928,0.83155780,0.03248904,0.43822688,0.61076000,0.49227408,0.08923790,0.82451717
1.57578789,2.65446596,0.85988857,0.79823111,0.03296852,0.42585354,0.59059429,0.47364746,0.08809684,0.79279971
1.58179090,2.55670785,0.82066679,0.76416779,0.03336513,0.41379253,0.57095523,0.45561269,0.08695803,0.76084176
1.58779390,2.45990282,0.78195689,0.72979307,0.03367774,0.40211609,0.55197712,0.43829899,0.08581814,0.72898382
1.59379690,2.36490988,0.74408612,0.69551719,0.03390709,0.39086314,0.53376586,0.42179473,0.08467068,0.69753361
1.59979990,2.27245284,0.70732269,0.66172882,0.03405568,0.38004013,0.51639937,0.40614801,0.08350640,0.66676254
1.60580290,2.18311750,0.67187489,0.62878944,0.03412767,0.36962327,0.49992912,0.39136886,0.08231389,0.63690394
1.61180590,2.09735461,0.63789269,0.59702903,0.03412862,0.35956218,0.48438262,0.37743297,0.08108032,0.60815284
1.61780890,2.01548799,0.60547143,0.56674276,0.03406526,0.34978461,0.46976672,0.36428666,0.07979218,0.58066724
1.62381191,1.93772715,0.57465733,0.53818892,0.03394521,0.34020218,0.45607148,0.35185292,0.07843618,0.55457057
1.62981491,1.86418314,0.54545438,0.51158782,0.03377665,0.33071664,0.44327462,0.34003806,0.07700006,0.52995516
1.63581791,1.79488688,0.51783216,0.48712164,0.03356802,0.32122649,0.43134603,0.32873871,0.07547355,0.50688622
1.64182091,1.72980843,0.49173415,0.46493502,0.03332777,0.31163353,0.42025235,0.31784879,0.07384907,0.48540627
1.64782391,1.66887643,0.46708598,0.44513636,0.03306408,0.30184903,0.40996131,0.30726607,0.07212256,0.46553947
1.65382691,1.61199633,0.44380325,0.42779965,0.03278465,0.29179929,0.40044562,0.29689808,0.07029404,0.44729577
1.65982991,1.55906677,0.42179860,0.41296669,0.03249653,0.28143016,0.39168636,0.28666710,0.06836809,0.43067444
1.66583292,1.50999331,0.40098756,0.40064963,0.03220608,0.27071049,0.38367561,0.27651393,0.06635415,0.41566710
1.67183592,1.46469904,0.38129322,0.39083372,0.03191882,0.25963433,0.37641831,0.26640053,0.06426658,0.40225988
1.67783892,1.42313177,0.36264940,0.38348025,0.03163955,0.24822170,0.36993338,0.25631128,0.06212464,0.39043488
1.68384192,1.38526798,0.34500248,0.37852953,0.03137234,0.23651817,0.36425390,0.24625295,0.05995210,0.38017082
1.68984492,1.35111342,0.32831176,0.37590395,0.03112066,0.22459307,0.35942662,0.23625362,0.05777679,0.37144311
1.69584792,1.32070103,0.31254875,0.37551105,0.03088751,0.21253666,0.35551070,0.22636039,0.05562992,0.36422341
1.70185093,1.29408638,0.29769539,0.37724651,0.03067559,0.20045638,0.35257576,0.21663639,0.05354522,0.35847885
1.70785393,1.27134139,0.28374155,0.38099710,0.03048744,0.18847239,0.35069950,0.20715712,0.05155797,0.35417109
1.71385693,1.25254683,0.27068206,0.38664347,0.03032565,0.17671266,0.34996477,0.19800635,0.04970393,0.35125544
1.71985993,1.23778418,0.25851352,0.39406274,0.03019293,0.16530792,0.35045632,0.18927193,0.04801821,0.34968015
1.72586293,1.22712742,0.24723126,0.40313080,0.03009230,0.15438658,0.35225732,0.18104163,0.04653412,0.34938597
1.73186593,1.22063503,0.23682645,0.41372431,0.03002710,0.14406995,0.35544571,0.17339919,0.04528201,0.35030624
1.73786893,1.21834279,0.22728378,0.42572223,0.03000109,0.13446798,0.36009042,0.16642080,0.04428822,0.35236724
1.74387194,1.22025735,0.21857975,0.43900690,0.03001835,0.12567553,0.36624768,0.16017207,0.04357409,0.35548908
1.74987494,1.22635085,0.21068159,0.45346458,0.03008321,0.11776944,0.37395727,0.15470563,0.04315507,0.35958699
1.75587794,1.23655656,0.20354692,0.46898535,0.03020013,0.11080637,0.38323909,0.15005930,0.04304008,0.36457284
1.76188094,1.25076558,0.19712414,0.48546256,0.03037346,0.10482149,0.39408981,0.14625497,0.04323096,0.37035690
1.76788394,1.26882447,0.19135339,0.50279163,0.03060718,0.09982800,0.40647989,0.14329801,0.04372217,0.37684968
1.77388694,1.29053381,0.18616808,0.52086845,0.03090461,0.09581742,0.42035114,0.14117733,0.04450068,0.38396371
1.77988994,1.31564758,0.18149683,0.53958736,0.03126804,0.09276059,0.43561463,0.13986589,0.04554614,0.39161521
1.78589295,1.34387337,0.17726565,0.55883903,0.03169842,0.09060930,0.45214945,0.13932167,0.04683119,0.39972548
1.79189595,1.37487346,0.17340031,0.57850815,0.03219496,0.08929844,0.46980218,0.13948900,0.04832202,0.40822205
1.79789895,1.40826679,0.16982869,0.59847148,0.03275484,0.08874856,0.48838726,0.14030018,0.04997916,0.41703949
1.80390195,1.44363189,0.16648304,0.61859604,0.03337291,0.08886868,0.50768844,0.14167734,0.05175839,0.42611989
1.80990495,1.48051101,0.16330199,0.63873806,0.03404147,0.08955929,0.52746125,0.14353439,0.05361187,0.43541311
1.81590795,1.51841543,0.16023230,0.65874258,0.03475019,0.09071542,0.54743669,0.14577920,0.05548933,0.44487674
1.82191096,1.55683204,0.15723028,0.67844386,0.03548604,0.09222963,0.56732596,0.14831574,0.05733935,0.45447593
1.82791396,1.59523135,0.15426276,0.69766683,0.03623343,0.09399489,0.58682633,0.15104627,0.05911074,0.46418314
1.83391696,1.63307663,0.15130769,0.71622946,0.03697444,0.09590719,0.60562788,0.15387348,0.06075385,0.47397780
1.83991996,1.66983431,0.14835431,0.73394605,0.03768914,0.09786794,0.62342106,0.15670263,0.06222189,0.48384605
1.84592296,1.70498510,0.14540296,0.75063130,0.03835615,0.09978593,0.63990469,0.15944349,0.06347210,0.49378049
1.85192596,1.73803576,0.14246444,0.76610501,0.03895317,0.10157898,0.65479424,0.16201216,0.06446686,0.50378000
1.85792896,1.76853078,0.13955905,0.78019716,0.03945769,0.10317519,0.66782994,0.16433279,0.06517462,0.51384956
1.86393197,1.79606366,0.13671535,0.79275309,0.03984771,0.10451370,0.67878446,0.16633890,0.06557059,0.52400010
1.86993497,1.82028724,0.13396861,0.80363844,0.04010255,0.10554515,0.68746977,0.16797461,0.06563726,0.53424821
1.87593797,1.84092237,0.13135902,0.81274364,0.04020359,0.10623167,0.69374283,0.16919541,0.06536469,0.54461582
1.88194097,1.85776459,0.12892977,0.81998761,0.04013495,0.10654662,0.69750987,0.16996872,0.06475055,0.55512954
1.88794397,1.87068834,0.12672500,0.82532040,0.03988422,0.10647390,0.69872898,0.17027407,0.06379990,0.56581977
1.89394697,1.87964837,0.12478765,0.82872467,0.03944290,0.10600717,0.69741092,0.17010290,0.06252482,0.57671952
1.89994997,1.88467824,0.12315738,0.83021586,0.03880682,0.10514873,0.69361804,0.16945805,0.06094378,0.58786280
1.90595298,1.88588585,0.12186854,0.82984097,0.03797636,0.10390839,0.68746128,0.16835294,0.05908091,0.59928264
1.91195598,1.88344625,0.12094824,0.82767606,0.03695650,0.10230223,0.67909559,0.16681041,0.05696501,0.61100888
1.91795898,1.87759191,0.12041471,0.82382264,0.03575668,0.10035137,0.66871366,0.16486142,0.05462866,0.62306554
1.92396198,1.86860105,0.12027589,0.81840300,0.03439051,0.09808075,0.65653859,0.16254347,0.05210709,0.63546806
1.92996498,1.85678452,0.12052839,0.81155490,0.03287534,0.09551810,0.64281555,0.15989893,0.04943717,0.64822046
1.93596798,1.84247178,0.12115681,0.80342576,0.03123164,0.09269295,0.62780301,0.15697338,0.04665635,0.66131249
1.94197099,1.82599682,0.12213355,0.79416678,0.02948233,0.08963581,0.61176386,0.15381388,0.04380170,0.67471693
1.94797399,1.80768457,0.12341902,0.78392720,0.02765203,0.08637755,0.59495680,0.15046739,0.04090903,0.68838722
1.95397699,1.78783835,0.12496237,0.77284906,0.02576629,0.08294889,0.57762843,0.14697928,0.03801213,0.70225546
1.95997999,1.76672905,0.12670262,0.76106258,0.02385077,0.07938006,0.56000627,0.14339203,0.03514216,0.71623094
1.96598299,1.74458637,0.12857026,0.74868256,0.02193050,0.07570063,0.54229302,0.13974422,0.03232713,0.73019935
1.97198599,1.72159245,0.13048917,0.73580571,0.02002925,0.07193936,0.52466225,0.13606968,0.02959156,0.74402265
1.97798899,1.69787805,0.13237883,0.72250914,0.01816886,0.06812423,0.50725552,0.13239698,0.02695632,0.75753979
1.98399200,1.67352152,0.13415676,0.70884997,0.01636884,0.06428246,0.49018112,0.12874912,0.02443851,0.77056819
1.98999500,1.64855020,0.13574108,0.69486605,0.01464597,0.06044054,0.47351416,0.12514357,0.02205153,0.78290619
1.99599800,1.62294443,0.13705301,0.68057767,0.01301408,0.05662435,0.45729812,0.12159244,0.01980523,0.79433626
2.00200100,1.59664372,0.13801933,0.66599012,0.01148396,0.05285921,0.44154747,0.11810295,0.01770612,0.80462917
2.00800400,1.56955481,0.13857465,0.65109704,0.01006335,0.04916986,0.42625135,0.11467810,0.01575771,0.81354882
2.01400700,1.54156138,0.13866336,0.63588427,0.00875705,0.04558056,0.41137788,0.11131739,0.01396077,0.82085799
2.02001001,1.51253484,0.13824129,0.62033404,0.00756715,0.04211498,0.39687904,0.10801779,0.01231377,0.82632454
2.02601301,1.48234599,0.13727691,0.60442945,0.00649329,0.03879623,0.38269570,0.10477468,0.01081319,0.82972825
2.03201601,1.45087692,0.13575209,0.58815888,0.00553297,0.03564679,0.36876270,0.10158292,0.00945390,0.83086789
2.03801901,1.41803292,0.13366253,0.57152019,0.00468191,0.03268842,0.35501374,0.09843787,0.00822952,0.82956847
2.04402201,1.38375384,0.13101756,0.55452474,0.00393439,0.02994219,0.34138587,0.09533641,0.00713273,0.82568837
2.05002501,1.34802459,0.12783971,0.53720082,0.00328365,0.02742838,0.32782349,0.09227792,0.00615557,0.81912607
2.05602801,1.31088430,0.12416378,0.51959658,0.00272220,0.02516652,0.31428164,0.08926508,0.00528967,0.80982636
2.06203102,1.27243391,0.12003565,0.50178217,0.00224212,0.02317541,0.30072877,0.08630466,0.00452652,0.79778546
2.06803402,1.23284166,0.11551085,0.48385118,0.00183537,0.02147313,0.28714854,0.08340809,0.00385759,0.78305514
2.07403702,1.19234640,0.11065287,0.46592120,0.00149400,0.02007712,0.27354109,0.08059183,0.00327455,0.76574527
2.08004002,1.15125833,0.10553144,0.44813337,0.00121034,0.01900420,0.25992348,0.07787761,0.00276934,0.74602477
2.08604302,1.10995711,0.10022069,0.43065110,0.00097714,0.01827061,0.24632938,0.07529238,0.00233429,0.72412083
2.09204602,1.06888716,0.09479734,0.41365777,0.00078769,0.01789202,0.23280829,0.07286806,0.00196216,0.70031607
2.09804902,1.02855022,0.08933890,0.39735347,0.00063590,0.01788344,0.21942404,0.07064106,0.00164622,0.67494398
2.10405203,0.98949523,0.08392202,0.38195094,0.00051631,0.01825906,0.20625294,0.06865150,0.00138023,0.64838235
2.11005503,0.95230574,0.07862096,0.36767058,0.00042409,0.01903204,0.19338141,0.06694229,0.00115849,0.62104510
2.11605803,0.91758514,0.07350609,0.35473494,0.00035504,0.02021410,0.18090345,0.06555792,0.00097582,0.59337261
2.12206103,0.88594009,0.06864273,0.34336243,0.00030559,0.02181512,0.16891780,0.06454311,0.00082755,0.56582083
2.12806403,0.85796269,0.06408999,0.33376090,0.00027266,0.02384248,0.15752508,0.06394124,0.00070947,0.53884958
2.13406703,0.83421190,0.05989990,0.32612082,0.00025370,0.02630042,0.14682485,0.06379277,0.00061784,0.51291048
2.14007004,0.81519475,0.05611661,0.32060865,0.00024658,0.02918922,0.13691278,0.06413352,0.00054933,0.48843479
2.14607304,0.80134822,0.05277583,0.31736033,0.00024952,0.03250442,0.12787795,0.06499298,0.00050100,0.46582172
2.15207604,0.79302212,0.04990437,0.31647537,0.00026105,0.03623589,0.11980038,0.06639270,0.00047022,0.44542755
2.15807904,0.79046395,0.04751991,0.31801156,0.00027993,0.04036707,0.11274885,0.06834478,0.00045467,0.42755601
2.16408204,0.79380618,0.04563085,0.32198072,0.00030513,0.04487416,0.10677904,0.07085057,0.00045227,0.41245018
2.17008504,0.80305647,0.04423640,0.32834549,0.00033573,0.04972557,0.10193202,0.07389966,0.00046116,0.40028628
2.17608804,0.81809152,0.04332679,0.33701748,0.00037091,0.05488145,0.09823316,0.07746913,0.00047964,0.39116945
2.18209105,0.83865469,0.04288366,0.34785690,0.00040988,0.06029353,0.09569148,0.08152322,0.00050614,0.38513182
2.18809405,0.86435779,0.04288066,0.36067372,0.00045191,0.06590524,0.09429934,0.08601343,0.00053921,0.38213273
2.19409705,0.89468719,0.04328415,0.37523037,0.00049624,0.07165214,0.09403267,0.09087903,0.00057748,0.38206123
2.20010005,0.92901401,0.04405415,0.39124614,0.00054212,0.07746274,0.09485148,0.09604802,0.00061961,0.38474075
2.20610305,0.96660853,0.04514539,0.40840302,0.00058875,0.08325967,0.09670086,0.10143859,0.00066435,0.38993565
2.21210605,1.00665809,0.04650855,0.42635294,0.00063534,0.08896112,0.09951226,0.10696092,0.00071046,0.39735954
2.21810905,1.04828829,0.04809156,0.44472626,0.00068105,0.09448276,0.10320511,0.11251943,0.00075675,0.40668507
2.22411206,1.09058664,0.04984105,0.46314112,0.00072505,0.09973972,0.10768871,0.11801529,0.00080206,0.41755469
2.23011506,1.13262789,0.05170377,0.48121354,0.00076652,0.10464892,0.11286433,0.12334913,0.00084530,0.42959223
2.23611806,1.17350019,0.05362810,0.49856775,0.00080466,0.10913144,0.11862743,0.12842394,0.00088542,0.44241462
2.24212106,1.21233107,0.05556538,0.51484646,0.00083869,0.11311485,0.12486995,0.13314785,0.00092148,0.45564357
2.24812406,1.24831223,0.05747125,0.52972066,0.00086794,0.11653551,0.13148264,0.13743691,0.00095260,0.46891661
2.25412706,1.28072207,0.05930673,0.54289861,0.00089179,0.11934056,0.13835724,0.14121757,0.00097806,0.48189720
2.26013007,1.30894526,0.06103911,0.55413353,0.00090974,0.12148973,0.14538855,0.14442878,0.00099723,0.49428339
2.26613307,1.33248813,0.06264260,0.56322982,0.00092139,0.12295655,0.15247627,0.14702371,0.00100965,0.50581490
2.27213607,1.35098964,0.06409868,0.57004736,0.00092651,0.12372924,0.15952648,0.14897088,0.00101500,0.51627823
2.27813907,1.36422713,0.06539609,0.57450393,0.00092496,0.12381099,0.16645288,0.15025468,0.00101313,0.52550964
2.28414207,1.37211676,0.06653053,0.57657534,0.00091679,0.12321965,0.17317753,0.15087537,0.00100406,0.53339604
2.29014507,1.37470868,0.06750410,0.57629364,0.00090217,0.12198695,0.17963127,0.15084833,0.00098797,0.53987365
2.29614807,1.37217710,0.06832439,0.57374311,0.00088141,0.12015717,0.18575370,0.15020285,0.00096518,0.54492466
2.30215108,1.36480589,0.06900338,0.56905451,0.00085494,0.11778529,0.19149278,0.14898030,0.00093616,0.54857207
2.30815408,1.35297037,0.06955618,0.56239784,0.00082331,0.11493491,0.19680414,0.14723198,0.00090150,0.55087306
2.31415708,1.33711635,0.06999965,0.55397373,0.00078716,0.11167579,0.20165010,0.14501659,0.00086190,0.55191124
2.32016008,1.31773741,0.07035100,0.54400429,0.00074719,0.10808136,0.20599853,0.14239757,0.00081812,0.55178822
2.32616308,1.29535164,0.07062654,0.53272342,0.00070416,0.10422613,0.20982161,0.13944042,0.00077100,0.55061500
2.33216608,1.27047897,0.07084039,0.52036748,0.00065884,0.10018333,0.21309471,0.13621007,0.00072137,0.54850364
2.33816908,1.24362027,0.07100364,0.50716639,0.00061201,0.09602269,0.21579525,0.13276855,0.00067010,0.54555968
2.34417209,1.21523922,0.07112355,0.49333579,0.00056443,0.09180863,0.21790192,0.12917300,0.00061800,0.54187567
2.35017509,1.18574768,0.07120327,0.47907061,0.00051681,0.08759879,0.21939414,0.12547410,0.00056585,0.53752629
2.35617809,1.15549536,0.07124174,0.46454010,0.00046981,0.08344312,0.22025185,0.12171505,0.00051439,0.53256507
2.36218109,1.12476388,0.07123406,0.44988475,0.00042401,0.07938340,0.22045576,0.11793102,0.00046425,0.52702311
2.36818409,1.09376562,0.07117210,0.43521493,0.00037993,0.07545321,0.21998793,0.11414923,0.00041599,0.52090966
2.37418709,1.06264687,0.07104547,0.42061140,0.00033799,0.07167847,0.21883271,0.11038945,0.00037007,0.51421450
2.38019010,1.03149505,0.07084269,0.40612734,0.00029853,0.06807825,0.21697801,0.10666501,0.00032686,0.50691202
2.38619310,1.00034937,0.07055253,0.39179192,0.00026177,0.06466597,0.21441674,0.10298411,0.00028663,0.49896655
2.39219610,0.96921391,0.07016548,0.37761490,0.00022790,0.06145082,0.21114839,0.09935145,0.00024955,0.49033883
2.39819910,0.93807250,0.06967520,0.36359205,0.00019699,0.05843932,0.20718061,0.09576998,0.00021572,0.48099285
2.40420210,0.90690419,0.06907987,0.34971094,0.00016906,0.05563688,0.20253063,0.09224265,0.00018516,0.47090304
2.41020510,0.87569842,0.06838339,0.33595685,0.00014405,0.05304933,0.19722648,0.08877416,0.00015781,0.46006103
2.41620810,0.84446900,0.06759639,0.32231830,0.00012188,0.05068428,0.19130779,0.08537241,0.00013358,0.44848173
2.42221111,0.81326614,0.06673685,0.30879200,0.00010241,0.04855231,0.18482632,0.08204983,0.00011233,0.43620835
2.42821411,0.78218572,0.06583043,0.29538695,0.00008546,0.04666782,0.17784579,0.07882426,0.00009389,0.42331608
2.43421711,0.75137562,0.06491040,0.28212740,0.00007087,0.04504958,0.17044138,0.07571945,0.00007808,0.40991415
2.44022011,0.72103853,0.06401717,0.26905476,0.00005843,0.04372096,0.16269862,0.07276529,0.00006470,0.39614623
2.44622311,0.69143142,0.06319747,0.25622813,0.00004796,0.04270982,0.15471184,0.06999745,0.00005359,0.38218914
2.45222611,0.66286169,0.06250312,0.24372377,0.00003927,0.04204809,0.14658219,0.06745681,0.00004459,0.36824987
2.45822911,0.63568024,0.06198951,0.23163333,0.00003220,0.04177098,0.13841531,0.06518842,0.00003760,0.35456115
2.46423212,0.61027205,0.06171385,0.22006128,0.00002662,0.04191605,0.13031881,0.06324032,0.00003257,0.34137571
2.47023512,0.58704462,0.06173319,0.20912138,0.00002241,0.04252199,0.12239961,0.06166197,0.00002951,0.32895959
2.47623812,0.56641510,0.06210235,0.19893276,0.00001953,0.04362731,0.11476125,0.06050272,0.00002853,0.31758471
2.48224112,0.54879653,0.06287189,0.18961554,0.00001796,0.04526890,0.10750138,0.05981004,0.00002988,0.30752110
2.48824412,0.53458401,0.06408606,0.18128644,0.00001777,0.04748062,0.10070941,0.05962792,0.00003394,0.29902907
2.49424712,0.52414130,0.06578101,0.17405442,0.00001908,0.05029184,0.09446451,0.05999516,0.00004129,0.29235167
2.50025013,0.51778846,0.06798321,0.16801669,0.00002214,0.05372614,0.08883394,0.06094396,0.00005277,0.28770766
2.50625313,0.51579094,0.07070819,0.16325517,0.00002728,0.05780012,0.08387190,0.06249861,0.00006949,0.28528519
2.51225613,0.51835046,0.07395970,0.15983349,0.00003501,0.06252232,0.07961880,0.06467436,0.00009293,0.28523653
2.51825913,0.52559802,0.07772934,0.15779473,0.00004596,0.06789244,0.07610096,0.06747664,0.00012505,0.28767373
