energy_ev,total_up,Ag_p_up,Ag_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,4.88277115,0.29166506,3.62123029,0.62040044,0.60781161,0.00442045,0.11390167,0.02695358,0.38865488
-4.63131566,4.85448689,0.28717543,3.62105536,0.60866153,0.59264604,0.00445308,0.11228167,0.02620781,0.38137466
-4.62531266,4.81221279,0.28367799,3.60747610,0.59575401,0.57664672,0.00446352,0.11075258,0.02538981,0.37506481
-4.61930965,4.75643132,0.28117715,3.58077123,0.58177728,0.55992421,0.00445171,0.10931760,0.02451059,0.36974218
-4.61330665,4.68794953,0.27967852,3.54149961,0.56685734,0.54261745,0.00441808,0.10798379,0.02358246,0.36542731
-4.60730365,4.60787781,0.27918854,3.49048538,0.55114509,0.52488981,0.00436348,0.10676206,0.02261870,0.36214306
-4.60130065,4.51759632,0.27971300,3.42879371,0.53481344,0.50692393,0.00428918,0.10566665,0.02163315,0.35991215
-4.59529765,4.41871054,0.28125476,3.35769803,0.51805332,0.48891560,0.00419682,0.10471432,0.02063981,0.35875375
-4.58929465,4.31299818,0.28381074,3.27864013,0.50106875,0.47106686,0.00408839,0.10392331,0.01965250,0.35867949
-4.58329165,4.20234978,0.28736850,3.19318502,0.48407125,0.45357894,0.00396610,0.10331196,0.01868438,0.35968907
-4.57728864,4.08870599,0.29190266,3.10297247,0.46727388,0.43664513,0.00383240,0.10289735,0.01774763,0.36176583
-4.57128564,3.97399438,0.29737153,3.00966739,0.45088518,0.42044414,0.00368983,0.10269377,0.01685313,0.36487268
-4.56528264,3.86006884,0.30371418,2.91491128,0.43510331,0.40513419,0.00354100,0.10271141,0.01601014,0.36894868
-4.55927964,3.74865427,0.31084825,2.82027671,0.42011069,0.39084814,0.00338850,0.10295510,0.01522616,0.37390657
-4.55327664,3.64129887,0.31866876,2.72722676,0.40606939,0.37768991,0.00323481,0.10342332,0.01450674,0.37963154
-4.54727364,3.53933616,0.32704803,2.63708083,0.39311743,0.36573227,0.00308231,0.10410758,0.01385547,0.38598135
-4.54127064,3.44385788,0.33583694,2.55098807,0.38136614,0.35501616,0.00293314,0.10499205,0.01327393,0.39278797
-4.53526763,3.35569867,0.34486729,2.46990907,0.37089874,0.34555143,0.00278925,0.10605365,0.01276183,0.39986073
-4.52926463,3.27543243,0.35395553,2.39460605,0.36176996,0.33731907,0.00265231,0.10726249,0.01231713,0.40699083
-4.52326163,3.20337997,0.36290740,2.32564140,0.35400683,0.33027451,0.00252372,0.10858267,0.01193623,0.41395714
-4.51725863,3.13962674,0.37152344,2.26338390,0.34761042,0.32435201,0.00240462,0.10997337,0.01161422,0.42053293
-4.51125563,3.08404901,0.37960512,2.20802170,0.34255839,0.31946976,0.00229585,0.11139024,0.01134517,0.42649335
-4.50525263,3.03634665,0.38696110,2.15958083,0.33880809,0.31553539,0.00219804,0.11278690,0.01112237,0.43162310
-4.49924962,2.99608023,0.39341346,2.11794780,0.33630014,0.31245159,0.00211156,0.11411661,0.01093870,0.43572411
-4.49324662,2.96271029,0.39880354,2.08289487,0.33496205,0.31012151,0.00203661,0.11533393,0.01078681,0.43862272
-4.48724362,2.93563643,0.40299701,2.05410630,0.33471190,0.30845378,0.00197319,0.11639625,0.01065947,0.44017608
-4.48124062,2.91423436,0.40588797,2.03120455,0.33546164,0.30736668,0.00192123,0.11726525,0.01054979,0.44027732
-4.47523762,2.89788916,0.40740195,2.01377473,0.33712013,0.30679155,0.00188052,0.11790812,0.01045139,0.43885949
-4.46923462,2.88602326,0.40749746,2.00138674,0.33959555,0.30667504,0.00185084,0.11829851,0.01035857,0.43589773
-4.46323162,2.87811841,0.40616639,1.99361398,0.34279732,0.30698036,0.00183196,0.11841719,0.01026646,0.43141003
-4.45722861,2.87373090,0.40343290,1.99004838,0.34663738,0.30768735,0.00182364,0.11825244,0.01017105,0.42545612
-4.45122561,2.87250018,0.39935125,1.99031143,0.35103091,0.30879160,0.00182573,0.11780004,0.01006924,0.41813497
-4.44522261,2.87415099,0.39400248,1.99406116,0.35589657,0.31030252,0.00183816,0.11706311,0.00995880,0.40958075
-4.43921961,2.87848963,0.38749035,2.00099548,0.36115629,0.31224075,0.00186095,0.11605153,0.00983839,0.39995768
-4.43321661,2.88539540,0.37993660,2.01085208,0.36673479,0.31463490,0.00189429,0.11478132,0.00970740,0.38945397
-4.42721361,2.89480800,0.37147603,2.02340553,0.37255888,0.31751795,0.00193847,0.11327367,0.00956594,0.37827512
-4.42121061,2.90671226,0.36225146,2.03846216,0.37855669,0.32092349,0.00199397,0.11155402,0.00941467,0.36663688
-4.41520760,2.92112123,0.35240885,2.05585334,0.38465689,0.32488195,0.00206144,0.10965095,0.00925472,0.35475833
-4.40920460,2.93805878,0.34209296,2.07542776,0.39078811,0.32941717,0.00214166,0.10759511,0.00908757,0.34285513
-4.40320160,2.95754274,0.33144349,2.09704346,0.39687840,0.33454326,0.00223562,0.10541816,0.00891494,0.33113334
-4.39719860,2.97956959,0.32059194,2.12055996,0.40285509,0.34026213,0.00234444,0.10315180,0.00873870,0.31978403
-4.39119560,3.00410136,0.30965924,2.14583126,0.40864475,0.34656166,0.00246936,0.10082685,0.00856080,0.30897869
-4.38519260,3.03105540,0.29875421,2.17269991,0.41417356,0.35341456,0.00261176,0.09847244,0.00838321,0.29886572
-4.37918959,3.06029764,0.28797264,2.20099275,0.41936786,0.36077808,0.00277308,0.09611543,0.00820789,0.28956792
-4.37318659,3.09163941,0.27739722,2.23051836,0.42415502,0.36859454,0.00295480,0.09377984,0.00803676,0.28118111
-4.36718359,3.12483826,0.26709788,2.26106674,0.42846456,0.37679261,0.00315840,0.09148651,0.00787176,0.27377367
-4.36118059,3.15960261,0.25713272,2.29241109,0.43222944,0.38528938,0.00338532,0.08925288,0.00771479,0.26738718
-4.35517759,3.19560033,0.24754925,2.32431189,0.43538759,0.39399303,0.00363688,0.08709294,0.00756783,0.26203785
-4.34917459,3.23247080,0.23838579,2.35652321,0.43788356,0.40280623,0.00391426,0.08501727,0.00743298,0.25771875
-4.34317159,3.26984021,0.22967306,2.38880100,0.43967033,0.41162991,0.00421845,0.08303327,0.00731248,0.25440273
-4.33716858,3.30733945,0.22143570,2.42091314,0.44071107,0.42036748,0.00455018,0.08114542,0.00720885,0.25204581
-4.33116558,3.34462401,0.21369378,2.45265090,0.44098106,0.42892926,0.00490989,0.07935573,0.00712487,0.25059095
-4.32516258,3.38139492,0.20646411,2.48384111,0.44046937,0.43723697,0.00529773,0.07766422,0.00706371,0.24997215
-4.31915958,3.41741985,0.19976137,2.51435855,0.43918050,0.44522822,0.00571350,0.07606944,0.00702891,0.25011853
-4.31315658,3.45255326,0.19359909,2.54413785,0.43713572,0.45286067,0.00615666,0.07456910,0.00702445,0.25095850
-4.30715358,3.48675449,0.18799031,2.57318391,0.43437414,0.46011582,0.00662632,0.07316064,0.00705475,0.25242367
-4.30115058,3.52010261,0.18294810,2.60158038,0.43095325,0.46700217,0.00712128,0.07184181,0.00712460,0.25445250
-4.29514757,3.55280697,0.17848583,2.62949512,0.42694906,0.47355756,0.00763999,0.07061124,0.00723915,0.25699350
-4.28914457,3.58521245,0.17461726,2.65718214,0.42245557,0.47985065,0.00818066,0.06946891,0.00740382,0.26000787
-4.28314157,3.61779867,0.17135649,2.68497953,0.41758366,0.48598119,0.00874120,0.06841654,0.00762417,0.26347155
-4.27713857,3.65117252,0.16871769,2.71330285,0.41245926,0.49207914,0.00931932,0.06745789,0.00790575,0.26737643
-4.27113557,3.68605398,0.16671486,2.74263414,0.40722096,0.49830246,0.00991253,0.06659893,0.00825396,0.27173087
-4.26513257,3.72325519,0.16536134,2.77350650,0.40201689,0.50483359,0.01051817,0.06584787,0.00867381,0.27655934
-4.25912956,3.76365335,0.16466939,2.80648471,0.39700118,0.51187457,0.01113343,0.06521513,0.00916976,0.28190124
-4.25312656,3.80815835,0.16464967,2.84214274,0.39232995,0.51964095,0.01175535,0.06471307,0.00974545,0.28780893
-4.24712356,3.85767636,0.16531076,2.88103878,0.38815703,0.52835464,0.01238083,0.06435573,0.01040349,0.29434509
-4.24112056,3.91307074,0.16665868,2.92368921,0.38462959,0.53823583,0.01300665,0.06415841,0.01114528,0.30157937
-4.23511756,3.97512210,0.16869641,2.97054245,0.38188386,0.54949427,0.01362939,0.06413714,0.01197075,0.30958461
-4.22911456,4.04448934,0.17142352,3.02195419,0.38004102,0.56232028,0.01424548,0.06430819,0.01287826,0.31843275
-4.22311156,4.12167328,0.17483581,3.07816506,0.37920364,0.57687577,0.01485115,0.06468748,0.01386439,0.32819055
-4.21710855,4.20698480,0.17892503,3.13928193,0.37945254,0.59328567,0.01544240,0.06528995,0.01492393,0.33891530
-4.21110555,4.30051883,0.18367870,3.20526378,0.38084450,0.61163014,0.01601504,0.06612905,0.01604979,0.35065083
-4.20510255,4.40213553,0.18907995,3.27591275,0.38341060,0.63193792,0.01656463,0.06721613,0.01723306,0.36342385
-4.19909955,4.51144936,0.19510735,3.35087088,0.38715553,0.65418119,0.01708656,0.06855992,0.01846306,0.37724080
-4.19309655,4.62782663,0.20173494,3.42962248,0.39205761,0.67827222,0.01757601,0.07016611,0.01972752,0.39208544
-4.18709355,4.75039144,0.20893210,3.51150206,0.39806970,0.70406195,0.01802806,0.07203686,0.02101273,0.40791716
-4.18109055,4.87803976,0.21666349,3.59570726,0.40512081,0.73134076,0.01843774,0.07417054,0.02230388,0.42467014
-4.17508754,5.00946094,0.22488904,3.68131612,0.41311834,0.75984143,0.01880007,0.07656133,0.02358529,0.44225337
-4.16908454,5.14316550,0.23356379,3.76730781,0.42195084,0.78924418,0.01911023,0.07919909,0.02484077,0.46055149
-4.16308154,5.27751824,0.24263783,3.85258579,0.43149117,0.81918383,0.01936360,0.08206913,0.02605402,0.47942650
-4.15707854,5.41077515,0.25205609,3.93600267,0.44159988,0.84925860,0.01955593,0.08515216,0.02720896,0.49872009
-4.15107554,5.54112279,0.26175827,4.01638543,0.45212873,0.87904056,0.01968342,0.08842427,0.02829015,0.51825675
-4.14507254,5.66671890,0.27167869,4.09256064,0.46292416,0.90808700,0.01974285,0.09185698,0.02928311,0.53784722
-4.13906953,5.78573295,0.28174619,4.16337857,0.47383072,0.93595266,0.01973168,0.09541744,0.03017474,0.55729246
-4.13306653,5.89638557,0.29188415,4.22773604,0.48469420,0.96220206,0.01964815,0.09906871,0.03095352,0.57638780
-4.12706353,5.99698603,0.30201067,4.28459738,0.49536459,0.98642169,0.01949135,0.10277009,0.03160986,0.59492728
-4.12106053,6.08596699,0.31203884,4.33301353,0.50569867,1.00823149,0.01926129,0.10647767,0.03213623,0.61270788
-4.11505753,6.16191611,0.32187732,4.37213903,0.51556228,1.02729531,0.01895894,0.11014498,0.03252739,0.62953382
-4.10905453,6.22360403,0.33143109,4.40124705,0.52483229,1.04332987,0.01858620,0.11372368,0.03278037,0.64522049
-4.10305153,6.27000847,0.34060253,4.41974246,0.53339818,1.05611203,0.01814595,0.11716452,0.03289461,0.65959822
-4.09704852,6.30033433,0.34929271,4.42717291,0.54116332,1.06548414,0.01764200,0.12041826,0.03287184,0.67251568
-4.09104552,6.31402936,0.35740303,4.42323801,0.54804599,1.07135728,0.01707897,0.12343678,0.03271605,0.68384281
-4.08504252,6.31079546,0.36483705,4.40779631,0.55398000,1.07371239,0.01646233,0.12617422,0.03243332,0.69347341
-4.07903952,6.29059519,0.37150249,4.38087017,0.55891516,1.07259935,0.01579820,0.12858808,0.03203168,0.70132715
-4.07303652,6.25365334,0.37731335,4.34264784,0.56281741,1.06813405,0.01509328,0.13064039,0.03152087,0.70735112
-4.06703352,6.20045321,0.38219214,4.29348277,0.56566869,1.06049372,0.01435476,0.13229878,0.03091214,0.71152074
-4.06103052,6.13172739,0.38607195,4.23388945,0.56746663,1.04991065,0.01359013,0.13353738,0.03021797,0.71384020
-4.05502751,6.04844296,0.38889838,4.16453562,0.56822387,1.03666473,0.01280710,0.13433764,0.02945183,0.71434218
-4.04902451,5.95178084,0.39063125,4.08623051,0.56796724,1.02107496,0.01201344,0.13468891,0.02862791,0.71308695
-4.04302151,5.84310964,0.39124589,3.99990888,0.56673665,1.00349034,0.01121685,0.13458876,0.02776081,0.71016092
-4.03701851,5.72395409,0.39073398,3.90661103,0.56458372,0.98428042,0.01042481,0.13404308,0.02686534,0.70567439
-4.03101551,5.59595887,0.38910394,3.80745900,0.56157033,0.96382589,0.00964452,0.13306585,0.02595623,0.69975886
-4.02501251,5.46084850,0.38638072,3.70362948,0.55776682,0.94250933,0.00888274,0.13167868,0.02504788,0.69256357
-4.01900950,5.32038441,0.38260501,3.59632413,0.55325021,0.92070655,0.00814570,0.12991007,0.02415415,0.68425173
-4.01300650,5.17632068,0.37783204,3.48673848,0.54810230,0.89877860,0.00743906,0.12779440,0.02328814,0.67499617
-4.00700350,5.03035972,0.37212973,3.37603038,0.54240774,0.87706467,0.00676779,0.12537080,0.02246198,0.66497481
-4.00100050,4.88410983,0.36557663,3.26528945,0.53625220,0.85587604,0.00613620,0.12268179,0.02168670,0.65436590
-3.99499750,4.73904604,0.35825945,3.15550887,0.52972064,0.83549104,0.00554786,0.11977190,0.02097203,0.64334339
-3.98899450,4.59647607,0.35027046,3.04756072,0.52289576,0.81615126,0.00500561,0.11668625,0.02032631,0.63207240
-3.98299150,4.45751275,0.34170495,2.94217624,0.51585676,0.79805880,0.00451158,0.11346921,0.01975638,0.62070511
-3.97698849,4.32305416,0.33265870,2.83993183,0.50867837,0.78137471,0.00406723,0.11016307,0.01926751,0.60937720
-3.97098549,4.19377237,0.32322572,2.74124168,0.50143016,0.76621851,0.00367337,0.10680699,0.01886336,0.59820506
-3.96498249,4.07011125,0.31349643,2.64635728,0.49417633,0.75266873,0.00333024,0.10343608,0.01854598,0.58728371
-3.95897949,3.95229345,0.30355616,2.55537397,0.48697569,0.74076434,0.00303758,0.10008079,0.01831585,0.57668582
-3.95297649,3.84033614,0.29348420,2.46824414,0.47988207,0.73050703,0.00279468,0.09676646,0.01817190,0.56646158
-3.94697349,3.73407462,0.28335338,2.38479634,0.47294496,0.72186425,0.00260051,0.09351320,0.01811167,0.55663960
-3.94097049,3.63319266,0.27323012,2.30475945,0.46621039,0.71477280,0.00245380,0.09033604,0.01813140,0.54722877
-3.93496748,3.53725796,0.26317493,2.22779040,0.45972190,0.70914295,0.00235310,0.08724523,0.01822619,0.53822084
-3.92896448,3.44576089,0.25324327,2.15350420,0.45352162,0.70486290,0.00229690,0.08424679,0.01839022,0.52959377
-3.92296148,3.35815460,0.24348667,2.08150454,0.44765130,0.70180352,0.00228368,0.08134320,0.01861693,0.52131547
-3.91695848,3.27389447,0.23395400,2.01141348,0.44215321,0.69982311,0.00231202,0.07853413,0.01889926,0.51334790
-3.91095548,3.19247487,0.22469267,1.94289857,0.43707083,0.69877227,0.00238066,0.07581729,0.01922989,0.50565110
-3.90495248,3.11346160,0.21574981,1.87569628,0.43244928,0.69849853,0.00248852,0.07318921,0.01960145,0.49818709
-3.89894947,3.03651842,0.20717308,1.80963025,0.42833538,0.69885072,0.00263475,0.07064598,0.02000678,0.49092336
-3.89294647,2.96142641,0.19901116,1.74462396,0.42477731,0.69968305,0.00281876,0.06818391,0.02043907,0.48383572
-3.88694347,2.88809559,0.19131386,1.68070694,0.42182388,0.70085865,0.00304019,0.06580003,0.02089210,0.47691048
-3.88094047,2.81656830,0.18413164,1.61801455,0.41952339,0.70225257,0.00329890,0.06349245,0.02136031,0.47014567
-3.87493747,2.74701458,0.17751476,1.55678160,0.41792206,0.70375417,0.00359490,0.06126058,0.02183891,0.46355148
-3.86893447,2.67971997,0.17151188,1.49733012,0.41706216,0.70526895,0.00392830,0.05910515,0.02232391,0.45714977
-3.86293147,2.61506683,0.16616828,1.44005240,0.41697991,0.70671964,0.00429922,0.05702808,0.02281206,0.45097271
-3.85692846,2.55351036,0.16152385,1.38539013,0.41770313,0.70804673,0.00470765,0.05503228,0.02330078,0.44506083
-3.85092546,2.49555089,0.15761078,1.33381107,0.41924902,0.70920845,0.00515336,0.05312126,0.02378804,0.43946038
-3.84492246,2.44170423,0.15445134,1.28578450,0.42162190,0.71018031,0.00563577,0.05129874,0.02427214,0.43422048
-3.83891946,2.39247171,0.15205564,1.24175690,0.42481131,0.71095423,0.00615380,0.04956817,0.02475150,0.42939007
-3.83291646,2.34831179,0.15041977,1.20212912,0.42879053,0.71153747,0.00670578,0.04793229,0.02522445,0.42501485
-3.82691346,2.30961477,0.14952429,1.16723626,0.43351556,0.71195141,0.00728931,0.04639272,0.02568896,0.42113467
-3.82091046,2.27668205,0.14933328,1.13733129,0.43892494,0.71223035,0.00790121,0.04494960,0.02614241,0.41778122
-3.81490745,2.24971085,0.14979401,1.11257309,0.44494016,0.71242034,0.00853744,0.04360132,0.02658145,0.41497644
-3.80890445,2.22878522,0.15083737,1.09301943,0.45146706,0.71257823,0.00919310,0.04234437,0.02700180,0.41273160
-3.80290145,2.21387363,0.15237898,1.07862507,0.45839798,0.71277080,0.00986247,0.04117334,0.02739820,0.41104708
-3.79689845,2.20483282,0.15432111,1.06924483,0.46561473,0.71307406,0.01053907,0.04008099,0.02776443,0.40991302
-3.79089545,2.20141756,0.15655522,1.06464112,0.47299228,0.71357264,0.01121578,0.03905847,0.02809339,0.40931053
-3.78489245,2.20329527,0.15896516,1.06449550,0.48040304,0.71435916,0.01188499,0.03809564,0.02837727,0.40921353
-3.77888944,2.21006439,0.16143078,1.06842304,0.48772147,0.71553337,0.01253885,0.03718149,0.02860782,0.40959094
-3.77288644,2.22127489,0.16383195,1.07598885,0.49482887,0.71720104,0.01316943,0.03630459,0.02877666,0.41040917
-3.76688344,2.23644963,0.16605262,1.08672539,0.50161815,0.71947238,0.01376904,0.03545360,0.02887568,0.41163450
-3.76088044,2.25510484,0.16798490,1.10014962,0.50799813,0.72245980,0.01433045,0.03461778,0.02889745,0.41323533
-3.75487744,2.27676832,0.16953289,1.11577896,0.51389742,0.72627501,0.01484711,0.03378743,0.02883561,0.41518403
-3.74887444,2.30099427,0.17061611,1.13314517,0.51926739,0.73102537,0.01531347,0.03295438,0.02868534,0.41745820
-3.74287144,2.32737372,0.17117231,1.15180551,0.52408425,0.73680957,0.01572509,0.03211228,0.02844366,0.42004132
-3.73686843,2.35554014,0.17115962,1.17135063,0.52835006,0.74371265,0.01607883,0.03125685,0.02810978,0.42292264
-3.73086543,2.38517004,0.17055789,1.19140924,0.53209259,0.75180067,0.01637296,0.03038603,0.02768525,0.42609634
-3.72486243,2.41597893,0.16936914,1.21164932,0.53536412,0.76111526,0.01660717,0.02949999,0.02717412,0.42956011
-3.71885943,2.44771326,0.16761719,1.23177653,0.53823924,0.77166832,0.01678259,0.02860104,0.02658289,0.43331309
-3.71285643,2.48013948,0.16534639,1.25153004,0.54081177,0.78343743,0.01690166,0.02769343,0.02592039,0.43735358
-3.70685343,2.51303131,0.16261967,1.27067678,0.54319109,0.79636208,0.01696803,0.02678302,0.02519757,0.44167645
-3.70085043,2.54615682,0.15951583,1.28900467,0.54549795,0.81034143,0.01698638,0.02587697,0.02442712,0.44627077
-3.69484742,2.57926651,0.15612644,1.30631579,0.54786018,0.82523363,0.01696218,0.02498329,0.02362304,0.45111762
-3.68884442,2.61208386,0.15255219,1.32242021,0.55040847,0.84085719,0.01690146,0.02411040,0.02280021,0.45618845
-3.68284142,2.64429938,0.14889926,1.33713122,0.55327227,0.85699432,0.01681057,0.02326669,0.02197378,0.46144408
-3.67683842,2.67556888,0.14527545,1.35026243,0.55657627,0.87339645,0.01669596,0.02246013,0.02115874,0.46683454
-3.67083542,2.70551643,0.14178655,1.36162712,0.56043731,0.88979170,0.01656390,0.02169791,0.02036930,0.47229963
-3.66483242,2.73374191,0.13853294,1.37103994,0.56496187,0.90589401,0.01642036,0.02098611,0.01961853,0.47777042
-3.65882941,2.75983282,0.13560653,1.37832074,0.57024415,0.92141363,0.01627083,0.02032952,0.01891788,0.48317143
-3.65282641,2.78337951,0.13308822,1.38330040,0.57636457,0.93606836,0.01612022,0.01973149,0.01827694,0.48842343
-3.64682341,2.80399268,0.13104584,1.38582795,0.58338876,0.94959503,0.01597279,0.01919392,0.01770321,0.49344666
-3.64082041,2.82132195,0.12953272,1.38577862,0.59136668,0.96176056,0.01583219,0.01871729,0.01720204,0.49816426
-3.63481741,2.83507411,0.12858675,1.38306183,0.60033195,0.97237202,0.01570145,0.01830083,0.01677664,0.50250565
-3.62881441,2.84502957,0.12823008,1.37762870,0.61030113,0.98128509,0.01558308,0.01794267,0.01642821,0.50640968
-3.62281141,2.85105600,0.12846932,1.36947835,0.62127299,0.98841042,0.01547916,0.01764015,0.01615622,0.50982728
-3.61680840,2.85311803,0.12929626,1.35866244,0.63322756,0.99371761,0.01539148,0.01739010,0.01595869,0.51272351
-3.61080540,2.85128243,0.13068897,1.34528764,0.64612524,0.99723650,0.01532164,0.01718916,0.01583255,0.51507887
-3.60480240,2.84571851,0.13261338,1.32951579,0.65990580,0.99905580,0.01527122,0.01703408,0.01577412,0.51688978
-3.59879940,2.83669378,0.13502502,1.31156179,0.67448762,0.99931915,0.01524191,0.01692209,0.01577952,0.51816841
-3.59279640,2.82456542,0.13787124,1.29168934,0.68976727,0.99821886,0.01523558,0.01685113,0.01584507,0.51894165
-3.58679340,2.80976819,0.14109338,1.27020483,0.70561958,0.99598776,0.01525441,0.01682013,0.01596772,0.51924968
-3.58079040,2.79279980,0.14462927,1.24744987,0.72189857,0.99288969,0.01530093,0.01682921,0.01614535,0.51914401
-3.57478739,2.77420496,0.14841569,1.22379287,0.73843926,0.98920918,0.01537807,0.01687981,0.01637707,0.51868541
