energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
1.56978489,2.67782564,0.34261561,0.48008195,0.05368355,0.39334224,0.29061807,1.37763907,0.12746439,0.38212459
1.57578789,2.61933223,0.33714424,0.47336208,0.05850003,0.37137058,0.29087347,1.34213803,0.12510106,0.37441553
1.58179090,2.55831615,0.33107038,0.46596904,0.06336969,0.34918815,0.29073689,1.30568645,0.12256037,0.36588057
1.58779390,2.49495799,0.32437890,0.45787608,0.06822372,0.32701400,0.29008484,1.26840019,0.11987679,0.35656296
1.59379690,2.42941302,0.31706162,0.44906261,0.07298890,0.30505279,0.28880409,1.23037865,0.11708061,0.34651349
1.59979990,2.36181553,0.30911933,0.43951541,0.07758958,0.28349179,0.28679519,1.19170731,0.11419708,0.33579001
1.60580290,2.29228635,0.30056362,0.42923002,0.08194996,0.26249873,0.28397561,1.15246177,0.11124600,0.32445709
1.61180590,2.22094333,0.29141840,0.41821241,0.08599657,0.24222039,0.28028261,1.11271310,0.10824167,0.31258576
1.61780890,2.14791417,0.28172117,0.40648088,0.08966083,0.22278211,0.27567564,1.07253436,0.10519328,0.30025335
1.62381191,2.07335094,0.27152388,0.39406800,0.09288171,0.20428791,0.27013819,1.03200785,0.10210565,0.28754348
1.62981491,1.99744545,0.26089343,0.38102259,0.09560818,0.18682141,0.26367912,0.99123263,0.09898029,0.27454603
1.63581791,1.92044442,0.24991187,0.36741146,0.09780152,0.17044719,0.25633322,0.95033201,0.09581664,0.26135726
1.64182091,1.84266349,0.23867619,0.35332092,0.09943727,0.15521268,0.24816117,0.90946038,0.09261345,0.24807982
1.64782391,1.76449909,0.22729782,0.33885777,0.10050678,0.14115022,0.23924875,0.86880900,0.08937022,0.23482276
1.65382691,1.68643734,0.21590189,0.32414974,0.10101817,0.12827933,0.22970536,0.82861033,0.08608856,0.22170140
1.65982991,1.60905913,0.20462623,0.30934522,0.10099681,0.11660897,0.21966186,0.78914058,0.08277331,0.20883707
1.66583292,1.53304100,0.19362013,0.29461234,0.10048509,0.10613967,0.20926785,0.75072012,0.07943360,0.19635668
1.67183592,1.45915139,0.18304296,0.28013716,0.09954159,0.09686542,0.19868848,0.71371172,0.07608342,0.18439207
1.67783892,1.38824219,0.17306273,0.26612129,0.09823965,0.08877529,0.18810075,0.67851645,0.07274205,0.17307920
1.68384192,1.32123579,0.16385434,0.25277864,0.09666533,0.08185464,0.17768966,0.64556741,0.06943396,0.16255703
1.68984492,1.25910784,0.15559790,0.24033177,0.09491485,0.07608594,0.16764410,0.61532120,0.06618853,0.15296630
1.69584792,1.20286645,0.14847675,0.22900759,0.09309162,0.07144923,0.15815272,0.58824769,0.06303937,0.14444808
1.70185093,1.15352819,0.14267546,0.21903274,0.09130296,0.06792206,0.14939983,0.56481813,0.06002339,0.13714207
1.70785393,1.11209201,0.13837756,0.21062876,0.08965661,0.06547922,0.14156149,0.54549204,0.05717965,0.13118484
1.71385693,1.07951164,0.13576312,0.20400709,0.08825716,0.06409207,0.13480175,0.53070335,0.05454808,0.12670777
1.71985993,1.05666743,0.13500603,0.19936411,0.08720253,0.06372765,0.12926920,0.52084619,0.05216809,0.12383496
1.72586293,1.04433852,0.13627105,0.19687622,0.08658070,0.06434770,0.12509387,0.51626071,0.05007719,0.12268090
1.73186593,1.04317614,0.13971062,0.19669520,0.08646663,0.06590752,0.12238439,0.51721956,0.04830964,0.12334801
1.73786893,1.05367875,0.14546125,0.19894382,0.08691968,0.06835496,0.12122561,0.52391521,0.04689521,0.12592411
1.74387194,1.07616994,0.15363983,0.20371178,0.08798154,0.07162946,0.12167651,0.53644885,0.04585809,0.13047963
1.74987494,1.11077948,0.16433954,0.21105208,0.08967466,0.07566131,0.12376858,0.55482099,0.04521601,0.13706492
1.75587794,1.15742837,0.17762580,0.22097793,0.09200143,0.08037126,0.12750455,0.57892429,0.04497950,0.14570735
1.76188094,1.21581824,0.19353210,0.23346017,0.09494395,0.08567037,0.13285753,0.60853893,0.04515144,0.15640854
1.76788394,1.28542557,0.21205591,0.24842526,0.09846450,0.09146033,0.13977067,0.64333070,0.04572678,0.16914165
1.77388694,1.36550113,0.23315500,0.26575408,0.10250677,0.09763418,0.14815728,0.68285211,0.04669250,0.18384888
1.77988994,1.45507490,0.25674412,0.28528144,0.10699757,0.10407747,0.15790139,0.72654662,0.04802777,0.20043936
1.78589295,1.55296650,0.28269242,0.30679649,0.11184930,0.11066984,0.16885904,0.77375609,0.04970426,0.21878745
1.79189595,1.65780135,0.31082170,0.33004407,0.11696276,0.11728699,0.18086006,0.82373126,0.05168667,0.23873171
1.79789895,1.76803229,0.34090582,0.35472711,0.12223048,0.12380297,0.19371050,0.87564535,0.05393337,0.26007470
1.80390195,1.88196645,0.37267126,0.38051014,0.12754024,0.13009272,0.20719576,0.92861031,0.05639717,0.28258356
1.80990495,1.99779693,0.40579917,0.40702395,0.13277882,0.13603479,0.22108430,0.98169546,0.05902623,0.30599184
1.81590795,2.11363862,0.43992885,0.43387139,0.13783565,0.14151414,0.23513200,1.03394803,0.06176507,0.33000228
1.82191096,2.22756746,0.47466274,0.46063423,0.14260642,0.14642483,0.24908702,1.08441507,0.06455562,0.35429091
1.82791396,2.33766198,0.50957293,0.48688114,0.14699636,0.15067256,0.26269509,1.13216592,0.06733838,0.37851228
1.83391696,2.44204616,0.54420898,0.51217649,0.15092312,0.15417702,0.27570515,1.17631479,0.07005366,0.40230582
1.83991996,2.53893233,0.57810696,0.53608982,0.15431911,0.15687370,0.28787505,1.21604246,0.07264284,0.42530321
1.84592296,2.62666269,0.61079942,0.55820573,0.15713322,0.15871544,0.29897734,1.25061648,0.07504961,0.44713656
1.85192596,2.70374825,0.64182596,0.57813397,0.15933188,0.15967331,0.30880466,1.27940913,0.07722130,0.46744718
1.85792896,2.76890376,0.67074406,0.59551928,0.16089940,0.15973698,0.31717487,1.30191258,0.07911014,0.48589461
1.86393197,2.82107753,0.69713982,0.61005058,0.16183753,0.15891456,0.32393545,1.31775050,0.08067444,0.50216561
1.86993497,2.85947497,0.72063807,0.62146945,0.16216443,0.15723185,0.32896715,1.32668600,0.08187975,0.51598278
1.87593797,2.88357516,0.74091172,0.62957713,0.16191300,0.15473106,0.33218668,1.32862542,0.08269981,0.52711237
1.88194097,2.89313976,0.75768966,0.63424008,0.16112867,0.15146913,0.33354846,1.32361794,0.08311743,0.53537106
1.88794397,2.88821406,0.77076322,0.63539367,0.15986681,0.14751563,0.33304509,1.31185117,0.08312509,0.54063129
1.89394697,2.86912014,0.77999075,0.63304382,0.15818996,0.14295051,0.33070692,1.29364289,0.08272536,0.54282505
1.89994997,2.83644265,0.78530018,0.62726661,0.15616485,0.13786154,0.32660038,1.26942934,0.08193105,0.54194574
1.90595298,2.79100769,0.78668970,0.61820565,0.15385958,0.13234190,0.32082547,1.23975072,0.08076510,0.53804823
1.91195598,2.73385588,0.78422619,0.60606749,0.15134091,0.12648771,0.31351227,1.20523439,0.07926017,0.53124693
1.91795898,2.66621069,0.77804197,0.59111510,0.14867186,0.12039583,0.30481691,1.16657659,0.07745797,0.52171207
1.92396198,2.58944341,0.76832969,0.57365978,0.14590977,0.11416191,0.29491693,1.12452340,0.07540835,0.50966425
1.92996498,2.50503617,0.75533578,0.55405180,0.14310478,0.10787881,0.28400646,1.07985170,0.07316813,0.49536768
1.93596798,2.41454440,0.73935280,0.53267011,0.14029884,0.10163536,0.27229127,1.03335078,0.07079973,0.47912210
1.94197099,2.31956015,0.72071091,0.50991164,0.13752526,0.09551565,0.25998398,0.98580533,0.06836975,0.46125413
1.94797399,2.22167754,0.69976884,0.48618056,0.13480866,0.08959861,0.24729955,0.93798018,0.06594732,0.44210800
1.95397699,2.12246140,0.67690483,0.46187785,0.13216551,0.08395812,0.23445129,0.89060731,0.06360252,0.42203637
1.95997999,2.02341990,0.65250763,0.43739179,0.12960488,0.07866340,0.22164736,0.84437539,0.06140481,0.40139141
1.96598299,1.92598190,0.62696803,0.41308938,0.12712960,0.07377967,0.20908798,0.79992185,0.05942149,0.38051648
1.97198599,1.83147914,0.60067105,0.38930927,0.12473752,0.06936911,0.19696320,0.75782761,0.05771637,0.35973873
1.97798899,1.74113350,0.57398899,0.36635610,0.12242291,0.06549177,0.18545144,0.71861415,0.05634852,0.33936283
1.98399200,1.65604890,0.54727553,0.34449660,0.12017784,0.06220671,0.17471850,0.68274285,0.05537128,0.31966590
1.98999500,1.57720764,0.52086081,0.32395718,0.11799350,0.05957279,0.16491712,0.65061609,0.05483143,0.30089372
1.99599800,1.50547019,0.49504761,0.30492321,0.11586136,0.05764952,0.15618690,0.62257966,0.05476861,0.28325838
2.00200100,1.44157802,0.47010866,0.28753960,0.11377416,0.05649746,0.14865449,0.59892623,0.05521493,0.26693704
2.00800400,1.38615834,0.44628478,0.27191268,0.11172669,0.05617831,0.14243384,0.57989912,0.05619474,0.25207187
2.01400700,1.33972988,0.42378411,0.25811290,0.10971634,0.05675462,0.13762647,0.56569613,0.05772454,0.23877100
2.02001001,1.30270900,0.40278195,0.24617835,0.10774339,0.05828904,0.13432161,0.55647291,0.05981303,0.22711023
2.02601301,1.27541522,0.38342143,0.23611851,0.10581119,0.06084307,0.13259606,0.55234556,0.06246120,0.21713529
2.03201601,1.25807559,0.36581463,0.22791825,0.10392607,0.06447539,0.13251381,0.55339210,0.06566244,0.20886452
2.03801901,1.25082746,0.35004417,0.22154162,0.10209719,0.06923978,0.13412525,0.55965289,0.06940268,0.20229178
2.04402201,1.25371937,0.33616511,0.21693533,0.10033618,0.07518275,0.13746614,0.57112962,0.07366043,0.19738929
2.05002501,1.26671009,0.32420712,0.21403182,0.09865687,0.08234080,0.14255624,0.58778329,0.07840682,0.19411045
2.05602801,1.28966596,0.31417670,0.21275166,0.09707480,0.09073771,0.14939783,0.60953106,0.08360561,0.19239241
2.06203102,1.32235699,0.30605955,0.21300547,0.09560683,0.10038172,0.15797400,0.63624249,0.08921309,0.19215835
2.06803402,1.36445229,0.29982284,0.21469517,0.09427078,0.11126293,0.16824717,0.66773544,0.09517808,0.19331950
2.07403702,1.41551560,0.29541754,0.21771485,0.09308497,0.12335099,0.18015771,0.70377209,0.10144187,0.19577687
2.08004002,1.47500175,0.29278057,0.22195123,0.09206794,0.13659329,0.19362295,0.74405563,0.10793835,0.19942272
2.08604302,1.54225489,0.29183691,0.22728386,0.09123811,0.15091364,0.20853678,0.78822801,0.11459423,0.20414191
2.09204602,1.61650934,0.29250154,0.23358538,0.09061350,0.16621187,0.22476983,0.83586929,0.12132954,0.20981307
2.09804902,1.69689378,0.29468130,0.24072185,0.09021151,0.18236404,0.24217046,0.88649898,0.12805837,0.21630987
2.10405203,1.78243928,0.29827654,0.24855331,0.09004869,0.19922367,0.26056664,0.93957965,0.13468993,0.22350227
2.11005503,1.87209155,0.30318267,0.25693479,0.09014055,0.21662378,0.27976856,0.99452295,0.14113002,0.23125799
2.11605803,1.96472737,0.30929153,0.26571778,0.09050135,0.23437985,0.29957220,1.05069816,0.14728281,0.23944405
2.12206103,2.05917507,0.31649266,0.27475218,0.09114395,0.25229349,0.31976354,1.10744301,0.15305296,0.24792868
2.12806403,2.15423833,0.32467429,0.28388878,0.09207953,0.27015683,0.34012341,1.16407658,0.15834810,0.25658322
2.13406703,2.24872267,0.33372427,0.29298209,0.09331743,0.28775738,0.36043270,1.21991375,0.16308142,0.26528438
2.14007004,2.34146345,0.34353075,0.30189360,0.09486482,0.30488325,0.38047780,1.27428069,0.16717452,0.27391645
2.14607304,2.43135413,0.35398274,0.31049505,0.09672642,0.32132841,0.40005593,1.32653070,0.17056010,0.28237359
2.15207604,2.51737359,0.36497041,0.31867182,0.09890412,0.33689783,0.41898014,1.37605965,0.17318463,0.29056203
2.15807904,2.59861100,0.37638532,0.32632600,0.10139659,0.35141237,0.43708371,1.42232032,0.17501065,0.29840207
2.16408204,2.67428716,0.38812050,0.33337913,0.10419884,0.36471299,0.45422380,1.46483500,0.17601874,0.30582982
2.17008504,2.74377108,0.40007039,0.33977438,0.10730169,0.37666431,0.47028402,1.50320568,0.17620879,0.31279861
2.17608804,2.80659109,0.41213077,0.34547802,0.11069133,0.38715735,0.48517592,1.53712140,0.17560075,0.31927990
2.18209105,2.86243985,0.42419874,0.35048004,0.11434879,0.39611123,0.49883927,1.56636245,0.17423454,0.32526381
2.18809405,2.91117320,0.43617270,0.35479401,0.11824945,0.40347391,0.51124113,1.59080127,0.17216923,0.33075911
2.19409705,2.95280291,0.44795256,0.35845605,0.12236270,0.40922200,0.52237381,1.61040012,0.16948137,0.33579279
2.20010005,2.98748395,0.45944010,0.36152296,0.12665155,0.41335955,0.53225177,1.62520580,0.16626269,0.34040921
2.20610305,3.01549696,0.47053962,0.36406972,0.13107256,0.41591608,0.54090781,1.63534167,0.16261702,0.34466887
2.21210605,3.03722725,0.48115881,0.36618638,0.13557576,0.41694392,0.54838864,1.64099763,0.15865673,0.34864691
2.21810905,3.05314116,0.49121004,0.36797454,0.14010491,0.41651501,0.55475013,1.64241859,0.15449880,0.35243142
2.22411206,3.06376152,0.50061170,0.36954359,0.14459792,0.41471738,0.56005257,1.63989209,0.15026061,0.35612159
2.23011506,3.06964315,0.50929001,0.37100694,0.14898758,0.41165141,0.56435619,1.63373574,0.14605579,0.35982586
2.23611806,3.07134987,0.51718069,0.37247828,0.15320249,0.40742625,0.56771718,1.62428508,0.14199015,0.36365994
2.24212106,3.06943387,0.52423089,0.37406814,0.15716830,0.40215623,0.57018439,1.61188236,0.13815801,0.36774500
2.24812406,3.06441840,0.53040083,0.37588084,0.16080914,0.39595774,0.57179701,1.59686679,0.13463907,0.37220576
2.25412706,3.05678436,0.53566534,0.37801183,0.16404929,0.38894640,0.57258311,1.57956644,0.13149586,0.37716865
2.26013007,3.04696091,0.54001496,0.38054557,0.16681498,0.38123486,0.57255938,1.56029209,0.12877197,0.38275995
2.26613307,3.03532039,0.54345662,0.38355398,0.16903632,0.37293095,0.57173177,1.53933300,0.12649120,0.38910380
2.27213607,3.02217716,0.54601373,0.38709528,0.17064926,0.36413652,0.57009718,1.51695458,0.12465744,0.39632022
2.27813907,3.00779003,0.54772570,0.39121338,0.17159747,0.35494670,0.56764589,1.49339793,0.12325552,0.40452286
2.28414207,2.99236771,0.54864681,0.39593773,0.17183420,0.34544968,0.56436480,1.46888071,0.12225272,0.41381665
2.29014507,2.97607656,0.54884450,0.40128340,0.17132380,0.33572689,0.56024098,1.44359947,0.12160117,0.42429525
2.29614807,2.95905003,0.54839724,0.40725157,0.17004320,0.32585347,0.55526568,1.41773272,0.12124071,0.43603836
2.30215108,2.94139907,0.54739192,0.41383027,0.16798283,0.31589909,0.54943824,1.39144477,0.12110227,0.44910893
2.30815408,2.92322276,0.54592114,0.42099523,0.16514740,0.30592890,0.54276998,1.36488984,0.12111159,0.46355032
2.31415708,2.90461879,0.54408044,0.42871106,0.16155608,0.29600457,0.53528769,1.33821620,0.12119305,0.47938366
2.32016008,2.88569322,0.54196567,0.43693247,0.15724243,0.28618539,0.52703671,1.31157025,0.12127351,0.49660537
2.32616308,2.86656922,0.53967080,0.44560575,0.15225380,0.27652939,0.51808332,1.28510018,0.12128601,0.51518517
2.33216608,2.84739465,0.53728626,0.45467039,0.14665039,0.26709433,0.50851655,1.25895918,0.12117317,0.53506455
2.33816908,2.82834826,0.53489786,0.46406088,0.14050391,0.25793859,0.49844914,1.23330816,0.12089010,0.55615613
2.34417209,2.80964458,0.53258663,0.47370869,0.13389598,0.24912198,0.48801781,1.20831774,0.12040688,0.57834369
2.35017509,2.79153743,0.53042937,0.48354440,0.12691622,0.24070628,0.47738277,1.18416976,0.11971038,0.60148333
2.35617809,2.77432220,0.52849999,0.49350004,0.11966022,0.23275572,0.46672640,1.16105797,0.11880536,0.62540552
2.36218109,2.75833673,0.52687155,0.50351136,0.11222735,0.22533715,0.45625142,1.13918814,0.11771499,0.64991827
2.36818409,2.74396098,0.52561884,0.51352023,0.10471866,0.21852008,0.44617828,1.11877745,0.11648056,0.67481121
2.37418709,2.73161524,0.52482128,0.52347686,0.09723468,0.21237643,0.43674204,1.10005316,0.11516059,0.69986059
2.38019010,2.72175686,0.52456586,0.53334180,0.08987350,0.20698006,0.42818876,1.08325054,0.11382918,0.72483488
2.38619310,2.71487525,0.52494995,0.54308753,0.08272894,0.20240607,0.42077134,1.06860992,0.11257386,0.74950093
2.39219610,2.71148497,0.52608353,0.55269962,0.07588896,0.19872976,0.41474499,1.05637297,0.11149289,0.77363027
2.39819910,2.71211655,0.52809062,0.56217713,0.06943436,0.19602537,0.41036227,1.04677801,0.11069207,0.79700537
2.40420210,2.71730503,0.53110971,0.57153232,0.06343768,0.19436447,0.40786777,1.04005445,0.11028125,0.81942543
2.41020510,2.72757584,0.53529284,0.58078947,0.05796248,0.19381408,0.40749245,1.03641622,0.11037052,0.84071153
2.41620810,2.74342816,0.54080327,0.58998283,0.05306271,0.19443457,0.40944768,1.03605442,0.11106639,0.86071083
2.42221111,2.76531582,0.54781157,0.59915362,0.04878247,0.19627719,0.41391909,1.03912918,0.11246775,0.87929951
2.42821411,2.79362593,0.55649024,0.60834633,0.04515581,0.19938152,0.42106025,1.04576099,0.11466208,0.89638437
2.43421711,2.82865598,0.56700683,0.61760423,0.04220678,0.20377275,0.43098633,1.05602163,0.11772175,0.91190300
2.44022011,2.87058999,0.57951586,0.62696443,0.03994952,0.20945890,0.44376792,1.06992529,0.12170068,0.92582243
2.44622311,2.91947462,0.59414980,0.63645268,0.03838845,0.21642819,0.45942517,1.08741997,0.12663139,0.93813641
2.45222611,2.97519655,0.61100947,0.64607818,0.03751847,0.22464650,0.47792250,1.10837988,0.13252260,0.94886141
2.45822911,3.03746227,0.63015430,0.65582875,0.03732520,0.23405533,0.49916409,1.13259917,0.13935742,0.95803163
2.46423212,3.10578153,0.65159298,0.66566659,0.03778517,0.24457009,0.52299054,1.15978754,0.14709230,0.96569328
2.47023512,3.17945609,0.67527504,0.67552505,0.03886608,0.25607914,0.54917680,1.18956824,0.15565664,0.97189851
2.47623812,3.25757455,0.70108382,0.68530655,0.04052706,0.26844359,0.57743178,1.22147876,0.16495336,0.97669930
2.48224112,3.33901477,0.72883141,0.69488197,0.04271888,0.28149788,0.60739988,1.25497463,0.17486022,0.98014176
2.48824412,3.42245426,0.75825593,0.70409162,0.04538441,0.29505147,0.63866447,1.28943650,0.18523202,0.98226114
2.49424712,3.50638914,0.78902155,0.71274780,0.04845900,0.30889138,0.67075364,1.32418044,0.19590362,0.98307784
2.50025013,3.58916173,0.82072151,0.72063901,0.05187117,0.32278588,0.70314802,1.35847155,0.20669369,0.98259475
2.50625313,3.66899606,0.85288412,0.72753568,0.05554335,0.33648899,0.73529082,1.39154033,0.21740916,0.98079601
2.51225613,3.74404073,0.88498189,0.73319712,0.05939293,0.34974594,0.76659976,1.42260158,0.22785018,0.97764725
2.51825913,3.81241756,0.91644343,0.73737947,0.06333346,0.36229924,0.79648059,1.45087500,0.23781546,0.97309738
2.52426213,3.87227435,0.94666787,0.73984441,0.06727614,0.37389526,0.82434192,1.47560689,0.24710786,0.96708178
2.53026513,3.92183981,0.97504127,0.74036797,0.07113142,0.38429111,0.84961078,1.49609205,0.25553991,0.95952658
2.53626813,3.95947841,1.00095442,0.73874927,0.07481091,0.39326145,0.87174833,1.51169496,0.26293923,0.95035399
2.54227114,3.98374275,1.02382134,0.73481862,0.07822930,0.40060508,0.89026528,1.52186942,0.26915352,0.93948820
2.54827414,3.99342139,1.04309765,0.72844478,0.08130636,0.40615091,0.90473617,1.52617570,0.27405491,0.92686153
2.55427714,3.98757979,1.05829817,0.71954075,0.08396903,0.40976321,0.91481208,1.52429454,0.27754365,0.91242050
2.56028014,3.96559283,1.06901287,0.70806811,0.08615322,0.41134570,0.92023123,1.51603739,0.27955079,0.89613156
2.56628314,3.92716725,1.07492045,0.69403960,0.08780563,0.41084454,0.92082685,1.50135241,0.28003989,0.87798601
2.57228614,3.87235331,1.07579914,0.67751984,0.08888516,0.40824986,0.91653214,1.48032597,0.27900761,0.85800402
2.57828914,3.80154502,1.07153401,0.65862418,0.08936409,0.40359595,0.90738202,1.45317978,0.27648327,0.83623748
2.58429215,3.71546927,1.06212069,0.63751583,0.08922874,0.39695999,0.89351154,1.42026362,0.27252722,0.81277165
2.59029515,3.61516432,1.04766534,0.61440148,0.08847985,0.38845941,0.87515122,1.38204430,0.26722833,0.78772544
2.59629815,3.50194894,1.02838080,0.58952544,0.08713236,0.37824807,0.85261924,1.33909117,0.26070055,0.76125056
2.60230115,3.37738355,1.00457936,0.56316287,0.08521483,0.36651131,0.82631116,1.29205900,0.25307883,0.73352939
2.60830415,3.24322535,0.97666236,0.53561223,0.08276839,0.35346027,0.79668741,1.24166904,0.24451441,0.70477195
2.61430715,3.10137924,0.94510722,0.50718739,0.07984527,0.33932556,0.76425921,1.18868894,0.23517000,0.67521198
2.62031016,2.95384681,0.91045257,0.47820967,0.07650710,0.32435064,0.72957350,1.13391246,0.22521466,0.64510244
2.62631316,2.80267529,0.87328205,0.44900015,0.07282285,0.30878519,0.69319757,1.07813974,0.21481899,0.61471056
2.63231616,2.64990831,0.83420756,0.41987249,0.06886669,0.29287865,0.65570383,1.02215869,0.20415050,0.58431270
