energy_ev,total_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
1.00550275,1.58743283,0.25439887,0.73401512,0.28467101,0.54518583,0.01478990,0.06859687,0.19705318,0.00000000
1.01150575,1.61859286,0.24603101,0.74560482,0.29635763,0.55566483,0.01595076,0.07126681,0.20058155,0.00000000
1.01750875,1.65244861,0.23890861,0.75837293,0.30837889,0.56683217,0.01710288,0.07393839,0.20456040,0.00000000
1.02351176,1.68852555,0.23307188,0.77205974,0.32063177,0.57861865,0.01822704,0.07658206,0.20895517,0.00000000
1.02951476,1.72628273,0.22852856,0.78637765,0.33300276,0.59093940,0.01930332,0.07916825,0.21372066,0.00000000
1.03551776,1.76513005,0.22525738,0.80102038,0.34537022,0.60369704,0.02031158,0.08166814,0.21880259,0.00000000
1.04152076,1.80444776,0.22321248,0.81567299,0.35760694,0.61678530,0.02123211,0.08405460,0.22413961,0.00000000
1.04752376,1.84360732,0.22232877,0.83002242,0.36958308,0.63009308,0.02204619,0.08630303,0.22966556,0.00000000
1.05352676,1.88199265,0.22252770,0.84376795,0.38116909,0.64350855,0.02273671,0.08839222,0.23531199,0.00000000
1.05952976,1.91902096,0.22372336,0.85663128,0.39223879,0.65692320,0.02328873,0.09030513,0.24101078,0.00000000
1.06553277,1.95416209,0.22582850,0.86836564,0.40267228,0.67023563,0.02369001,0.09202958,0.24669676,0.00000000
1.07153577,1.98695570,0.22876019,0.87876364,0.41235867,0.68335485,0.02393138,0.09355875,0.25231015,0.00000000
1.07753877,2.01702533,0.23244495,0.88766348,0.42119856,0.69620300,0.02400710,0.09489164,0.25779879,0.00000000
1.08354177,2.04408895,0.23682297,0.89495327,0.42910611,0.70871732,0.02391505,0.09603316,0.26312001,0.00000000
1.08954477,2.06796542,0.24185138,0.90057320,0.43601067,0.72085120,0.02365679,0.09699418,0.26824204,0.00000000
1.09554777,2.08857652,0.24750627,0.90451557,0.44185793,0.73257448,0.02323749,0.09779123,0.27314487,0.00000000
1.10155078,2.10594467,0.25378345,0.90682269,0.44661049,0.74387266,0.02266576,0.09844602,0.27782057,0.00000000
1.10755378,2.12018616,0.26069793,0.90758261,0.45024794,0.75474536,0.02195331,0.09898474,0.28227292,0.00000000
1.11355678,2.13150043,0.26828195,0.90692309,0.45276630,0.76520384,0.02111456,0.09943714,0.28651648,0.00000000
1.11955978,2.14015569,0.27658189,0.90500386,0.45417706,0.77526774,0.02016613,0.09983536,0.29057508,0.00000000
1.12556278,2.14647153,0.28565394,0.90200776,0.45450564,0.78496128,0.01912627,0.10021265,0.29447966,0.00000000
1.13156578,2.15079935,0.29555889,0.89813099,0.45378953,0.79430886,0.01801428,0.10060196,0.29826582,0.00000000
1.13756878,2.15350141,0.30635622,0.89357295,0.45207613,0.80333036,0.01684993,0.10103439,0.30197090,0.00000000
1.14357179,2.15492947,0.31809768,0.88852630,0.44942028,0.81203640,0.01565284,0.10153771,0.30563091,0.00000000
1.14957479,2.15540399,0.33082091,0.88316741,0.44588183,0.82042364,0.01444195,0.10213482,0.30927743,0.00000000
1.15557779,2.15519492,0.34454315,0.87764799,0.44152311,0.82847041,0.01323508,0.10284241,0.31293460,0.00000000
1.16158079,2.15450495,0.35925568,0.87208804,0.43640664,0.83613299,0.01204845,0.10366977,0.31661646,0.00000000
1.16758379,2.15345621,0.37491906,0.86657053,0.43059296,0.84334270,0.01089645,0.10461780,0.32032461,0.00000000
1.17358679,2.15208090,0.39145974,0.86113816,0.42413890,0.85000395,0.00979136,0.10567838,0.32404667,0.00000000
1.17958979,2.15031669,0.40876802,0.85579220,0.41709619,0.85599368,0.00874321,0.10683413,0.32775526,0.00000000
1.18559280,2.14800693,0.42669786,0.85049353,0.40951058,0.86116209,0.00775978,0.10805846,0.33140792,0.00000000
1.19159580,2.14490596,0.44506833,0.84516588,0.40142145,0.86533488,0.00684661,0.10931615,0.33494781,0.00000000
1.19759880,2.14068932,0.46366701,0.83970092,0.39286193,0.86831706,0.00600714,0.11056426,0.33830529,0.00000000
1.20360180,2.13496831,0.48225502,0.83396510,0.38385943,0.86989820,0.00524282,0.11175352,0.34140023,0.00000000
1.20960480,2.12730841,0.50057365,0.82780770,0.37443676,0.86985899,0.00455338,0.11282995,0.34414509,0.00000000
1.21560780,2.11725054,0.51835221,0.82106977,0.36461340,0.86797904,0.00393707,0.11373689,0.34644844,0.00000000
1.22161081,2.10433412,0.53531678,0.81359343,0.35440719,0.86404541,0.00339087,0.11441715,0.34821889,0.00000000
1.22761381,2.08812084,0.55119941,0.80523090,0.34383608,0.85786168,0.00291083,0.11481531,0.34936916,0.00000000
1.23361681,2.06821771,0.56574729,0.79585296,0.33291992,0.84925707,0.00249226,0.11488001,0.34981996,0.00000000
1.23961981,2.04429834,0.57873152,0.78535622,0.32168216,0.83809521,0.00213000,0.11456610,0.34950374,0.00000000
1.24562281,2.01612122,0.58995481,0.77366882,0.31015136,0.82428206,0.00181868,0.11383665,0.34836771,0.00000000
1.25162581,1.98354415,0.59925793,0.76075437,0.29836237,0.80777262,0.00155283,0.11266459,0.34637629,0.00000000
1.25762881,1.94653387,0.60652451,0.74661381,0.28635716,0.78857606,0.00132710,0.11103402,0.34351272,0.00000000
1.26363182,1.90517078,0.61168388,0.73128521,0.27418521,0.76675891,0.00113640,0.10894103,0.33977965,0.00000000
1.26963482,1.85964823,0.61471200,0.71484163,0.26190345,0.74244621,0.00097594,0.10639411,0.33519893,0.00000000
1.27563782,1.81026691,0.61563048,0.69738707,0.24957581,0.71582043,0.00084137,0.10341406,0.32981038,0.00000000
1.28164082,1.75742451,0.61450364,0.67905105,0.23727234,0.68711836,0.00072877,0.10003339,0.32366982,0.00000000
1.28764382,1.70160172,0.61143424,0.65998206,0.22506802,0.65662588,0.00063473,0.09629540,0.31684645,0.00000000
1.29364682,1.64334519,0.60655783,0.64034035,0.21304135,0.62467113,0.00055628,0.09225285,0.30941974,0.00000000
1.29964982,1.58324891,0.60003642,0.62029064,0.20127280,0.59161628,0.00049097,0.08796635,0.30147608,0.00000000
1.30565283,1.52193488,0.59205179,0.59999519,0.18984324,0.55784823,0.00043677,0.08350265,0.29310543,0.00000000
1.31165583,1.46003445,0.58279877,0.57960755,0.17883245,0.52376897,0.00039208,0.07893272,0.28439813,0.00000000
1.31765883,1.39817118,0.57247917,0.55926761,0.16831779,0.48978577,0.00035570,0.07432997,0.27544213,0.00000000
1.32366183,1.33694620,0.56129632,0.53909798,0.15837309,0.45630176,0.00032677,0.06976844,0.26632074,0.00000000
1.32966483,1.27692669,0.54945075,0.51920197,0.14906790,0.42370729,0.00030475,0.06532121,0.25711107,0.00000000
1.33566783,1.21863771,0.53713698,0.49966319,0.14046690,0.39237238,0.00028939,0.06105900,0.24788316,0.00000000
1.34167084,1.16255759,0.52454143,0.48054671,0.13262974,0.36264037,0.00028068,0.05704901,0.23869977,0.00000000
1.34767384,1.10911652,0.51184142,0.46190150,0.12561102,0.33482298,0.00027881,0.05335398,0.22961689,0.00000000
1.35367684,1.05869797,0.49920506,0.44376391,0.11946050,0.30919685,0.00028419,0.05003150,0.22068471,0.00000000
1.35967984,1.01164217,0.48679165,0.42616187,0.11422335,0.28600129,0.00029738,0.04713356,0.21194899,0.00000000
1.36568284,0.96825086,0.47475247,0.40911931,0.10994046,0.26543723,0.00031904,0.04470618,0.20345263,0.00000000
1.37168584,0.92879242,0.46323147,0.39266047,0.10664852,0.24766713,0.00034998,0.04278925,0.19523728,0.00000000
1.37768884,0.89350651,0.45236567,0.37681369,0.10438004,0.23281550,0.00039106,0.04141637,0.18734467,0.00000000
1.38369185,0.86260745,0.44228493,0.36161434,0.10316297,0.22096990,0.00044322,0.04061474,0.17981773,0.00000000
1.38969485,0.83628562,0.43311101,0.34710664,0.10302001,0.21218204,0.00050739,0.04040496,0.17270116,0.00000000
1.39569785,0.81470653,0.42495570,0.33334422,0.10396759,0.20646877,0.00058453,0.04080085,0.16604144,0.00000000
1.40170085,0.79800743,0.41791816,0.32038932,0.10601449,0.20381294,0.00067552,0.04180909,0.15988620,0.00000000
1.40770385,0.78629133,0.41208151,0.30831072,0.10916007,0.20416380,0.00078120,0.04342882,0.15428308,0.00000000
1.41370685,0.77961903,0.40750886,0.29718055,0.11339240,0.20743719,0.00090228,0.04565120,0.14927793,0.00000000
1.41970985,0.77799952,0.40423921,0.28707006,0.11868620,0.21351535,0.00103934,0.04845889,0.14491262,0.00000000
1.42571286,0.78137958,0.40228334,0.27804495,0.12500084,0.22224663,0.00119274,0.05182557,0.14122257,0.00000000
1.43171586,0.78963359,0.40162023,0.27016025,0.13227853,0.23344530,0.00136268,0.05571554,0.13823411,0.00000000
1.43771886,0.80255434,0.40219434,0.26345543,0.14044288,0.24689165,0.00154908,0.06008351,0.13596195,0.00000000
1.44372186,0.81984595,0.40391407,0.25794982,0.14939799,0.26233268,0.00175160,0.06487456,0.13440685,0.00000000
1.44972486,0.84111985,0.40665162,0.25363900,0.15902822,0.27948362,0.00196963,0.07002451,0.13355379,0.00000000
1.45572786,0.86589444,0.41024459,0.25049206,0.16919881,0.29803068,0.00220226,0.07546053,0.13337069,0.00000000
1.46173087,0.89359919,0.41449921,0.24845036,0.17975735,0.31763493,0.00244832,0.08110230,0.13380792,0.00000000
1.46773387,0.92358335,0.41919541,0.24742754,0.19053623,0.33793772,0.00270634,0.08686350,0.13479849,0.00000000
1.47373687,0.95512950,0.42409336,0.24731114,0.20135605,0.35856755,0.00297463,0.09265383,0.13625931,0.00000000
1.47973987,0.98747147,0.42894143,0.24796564,0.21202988,0.37914824,0.00325128,0.09838138,0.13809306,0.00000000
1.48574287,1.01981632,0.43348511,0.24923679,0.22236829,0.39930845,0.00353419,0.10395538,0.14019103,0.00000000
1.49174587,1.05136944,0.43747660,0.25095707,0.23218498,0.41869197,0.00382116,0.10928923,0.14243652,0.00000000
1.49774887,1.08136162,0.44068445,0.25295198,0.24130278,0.43696869,0.00410990,0.11430367,0.14470884,0.00000000
1.50375188,1.10907712,0.44290293,0.25504692,0.24955975,0.45384560,0.00439808,0.11892995,0.14688756,0.00000000
1.50975488,1.13388112,0.44396055,0.25707413,0.25681510,0.46907734,0.00468341,0.12311294,0.14885703,0.00000000
1.51575788,1.15524528,0.44372737,0.25887949,0.26295468,0.48247583,0.00496365,0.12681382,0.15051068,0.00000000
1.52176088,1.17276997,0.44212061,0.26032878,0.26789567,0.49391835,0.00523666,0.13001248,0.15175511,0.00000000
1.52776388,1.18620205,0.43910833,0.26131303,0.27159031,0.50335361,0.00550042,0.13270918,0.15251366,0.00000000
1.53376688,1.19544686,0.43471101,0.26175270,0.27402831,0.51080527,0.00575306,0.13492554,0.15272923,0.00000000
1.53976988,1.20057395,0.42900087,0.26160048,0.27523791,0.51637276,0.00599283,0.13670475,0.15236638,0.00000000
1.54577289,1.20181570,0.42209891,0.26084258,0.27528535,0.52022892,0.00621812,0.13811071,0.15141236,0.00000000
1.55177589,1.19955880,0.41416989,0.25949836,0.27427280,0.52261456,0.00642746,0.13922644,0.14987729,0.00000000
1.55777889,1.19432880,0.40541545,0.25761847,0.27233470,0.52382988,0.00661945,0.14015138,0.14779321,0.00000000
1.56378189,1.18676810,0.39606563,0.25528135,0.26963268,0.52422311,0.00679279,0.14099794,0.14521224,0.00000000
1.56978489,1.17760836,0.38636920,0.25258858,0.26634932,0.52417651,0.00694621,0.14188726,0.14220387,0.00000000
1.57578789,1.16763840,0.37658331,0.24965899,0.26268075,0.52409056,0.00707850,0.14294429,0.13885153,0.00000000
1.58179090,1.15766901,0.36696273,0.24662208,0.25882872,0.52436661,0.00718843,0.14429252,0.13524857,0.00000000
1.58779390,1.14849619,0.35774939,0.24361092,0.25499226,0.52538903,0.00727483,0.14604847,0.13149396,0.00000000
1.59379690,1.14086452,0.34916254,0.24075500,0.25135934,0.52750744,0.00733652,0.14831611,0.12768772,0.00000000
1.59979990,1.13543232,0.34138983,0.23817322,0.24809896,0.53101988,0.00737239,0.15118163,0.12392656,0.00000000
1.60580290,1.13274019,0.33457998,0.23596753,0.24535406,0.53615773,0.00738139,0.15470868,0.12029972,0.00000000
1.61180590,1.13318439,0.32883701,0.23421746,0.24323540,0.54307308,0.00736262,0.15893431,0.11688530,0.00000000
1.61780890,1.13699644,0.32421647,0.23297570,0.24181693,0.55182916,0.00731532,0.16386590,0.11374722,0.00000000
1.62381191,1.14422974,0.32072362,0.23226514,0.24113265,0.56239440,0.00723901,0.16947916,0.11093295,0.00000000
1.62981491,1.15475403,0.31831381,0.23207726,0.24117529,0.57464046,0.00713349,0.17571742,0.10847211,0.00000000
1.63581791,1.16825785,0.31689478,0.23237219,0.24189676,0.58834435,0.00699888,0.18249220,0.10637594,0.00000000
1.64182091,1.18425914,0.31633092,0.23308018,0.24321037,0.60319471,0.00683575,0.18968516,0.10463770,0.00000000
1.64782391,1.20212330,0.31644922,0.23410454,0.24499472,0.61880196,0.00664508,0.19715138,0.10323389,0.00000000
1.65382691,1.22108815,0.31704661,0.23532587,0.24709915,0.63471208,0.00642830,0.20472372,0.10212629,0.00000000
1.65982991,1.24029449,0.31789840,0.23660737,0.24935038,0.65042327,0.00618733,0.21221843,0.10126464,0.00000000
1.66583292,1.25882107,0.31876745,0.23780086,0.25156014,0.66540492,0.00592449,0.21944136,0.10058982,0.00000000
1.67183592,1.27572232,0.31941366,0.23875344,0.25353335,0.67911802,0.00564255,0.22619495,0.10003742,0.00000000
1.67783892,1.29006717,0.31960341,0.23931425,0.25507655,0.69103620,0.00534462,0.23228536,0.09954148,0.00000000
1.68384192,1.30097722,0.31911856,0.23934110,0.25600621,0.70066627,0.00503410,0.23752963,0.09903819,0.00000000
1.68984492,1.30766270,0.31776463,0.23870675,0.25615646,0.70756764,0.00471459,0.24176256,0.09846954,0.00000000
1.69584792,1.30945454,0.31537790,0.23730443,0.25538603,0.71136952,0.00438983,0.24484287,0.09778649,0.00000000
1.70185093,1.30583126,0.31183107,0.23505241,0.25358400,0.71178540,0.00406355,0.24665851,0.09695183,0.00000000
1.70785393,1.29643964,0.30703751,0.23189749,0.25067424,0.70862393,0.00373946,0.24713088,0.09594239,0.00000000
1.71385693,1.28110834,0.30095362,0.22781723,0.24661832,0.70179612,0.00342108,0.24621771,0.09475061,0.00000000
1.71985993,1.25985412,0.29357968,0.22282088,0.24141683,0.69131833,0.00311172,0.24391454,0.09338547,0.00000000
1.72586293,1.23288052,0.28495888,0.21694901,0.23510905,0.67731119,0.00281439,0.24025475,0.09187260,0.00000000
1.73186593,1.20056937,0.27517483,0.21027185,0.22777121,0.65999457,0.00253175,0.23530823,0.09025378,0.00000000
1.73786893,1.16346567,0.26434768,0.20288662,0.21951325,0.63967892,0.00226607,0.22917860,0.08858569,0.00000000
1.74387194,1.12225676,0.25262900,0.19491380,0.21047443,0.61675355,0.00201921,0.22199935,0.08693814,0.00000000
1.74987494,1.07774685,0.24019585,0.18649271,0.20081803,0.59167233,0.00179263,0.21392898,0.08539165,0.00000000
1.75587794,1.03082823,0.22724412,0.17777652,0.19072529,0.56493773,0.00158738,0.20514530,0.08403470,0.00000000
1.76188094,0.98245034,0.21398163,0.16892698,0.18038903,0.53708371,0.00140414,0.19583941,0.08296063,0.00000000
1.76788394,0.93358822,0.20062117,0.16010908,0.17000704,0.50865843,0.00124321,0.18620927,0.08226429,0.00000000
1.77388694,0.88521144,0.18737375,0.15148583,0.15977575,0.48020728,0.00110457,0.17645344,0.08203862,0.00000000
1.77988994,0.83825479,0.17444239,0.14321341,0.14988418,0.45225707,0.00098795,0.16676504,0.08237126,0.00000000
1.78589295,0.79359163,0.16201655,0.13543677,0.14050854,0.42530172,0.00089280,0.15732618,0.08334127,0.00000000
1.79189595,0.75201078,0.15026743,0.12828593,0.13180754,0.39979006,0.00081839,0.14830312,0.08501611,0.00000000
1.79789895,0.71419746,0.13934418,0.12187290,0.12391865,0.37611588,0.00076380,0.13984213,0.08744893,0.00000000
1.80390195,0.68071869,0.12937111,0.11628947,0.11695524,0.35461051,0.00072798,0.13206631,0.09067632,0.00000000
1.80990495,0.65201332,0.12044594,0.11160574,0.11100478,0.33553793,0.00070977,0.12507331,0.09471662,0.00000000
1.81590795,0.62838675,0.11263897,0.10786943,0.10612795,0.31909237,0.00070790,0.11893395,0.09956873,0.00000000
1.82191096,0.61001000,0.10599324,0.10510598,0.10235880,0.30539829,0.00072101,0.11369181,0.10521169,0.00000000
1.82791396,0.59692308,0.10052549,0.10331934,0.09970571,0.29451250,0.00074769,0.10936359,0.11160490,0.00000000
1.83391696,0.58904206,0.09622780,0.10249336,0.09815321,0.28642817,0.00078643,0.10594032,0.11868908,0.00000000
1.83991996,0.58616959,0.09306992,0.10259380,0.09766448,0.28108047,0.00083568,0.10338913,0.12638796,0.00000000
1.84592296,0.58800818,0.09100205,0.10357071,0.09818439,0.27835355,0.00089382,0.10165572,0.13461073,0.00000000
1.85192596,0.59417581,0.08995800,0.10536127,0.09964307,0.27808847,0.00095916,0.10066717,0.14325504,0.00000000
1.85792896,0.60422337,0.08985861,0.10789286,0.10195972,0.28009193,0.00102998,0.10033521,0.15221068,0.00000000
1.86393197,0.61765320,0.09061530,0.11108629,0.10504663,0.28414531,0.00110452,0.10055962,0.16136363,0.00000000
1.86993497,0.63393828,0.09213363,0.11485910,0.10881321,0.29001394,0.00118097,0.10123189,0.17060041,0.00000000
1.87593797,0.65254139,0.09431690,0.11912879,0.11316989,0.29745614,0.00125757,0.10223882,0.17981253,0.00000000
1.88194097,0.67293373,0.09706941,0.12381592,0.11803176,0.30623190,0.00133255,0.10346613,0.18890090,0.00000000
1.88794397,0.69461229,0.10029963,0.12884687,0.12332180,0.31611084,0.00140420,0.10480192,0.19777981,0.00000000
1.89394697,0.71711545,0.10392294,0.13415627,0.12897353,0.32687922,0.00147093,0.10613992,0.20638050,0.00000000
1.89994997,0.74003617,0.10786395,0.13968884,0.13493300,0.33834581,0.00153127,0.10738236,0.21465386,0.00000000
1.90595298,0.76303246,0.11205839,0.14540068,0.14116005,0.35034638,0.00158392,0.10844258,0.22257225,0.00000000
1.91195598,0.78583445,0.11645447,0.15125993,0.14762868,0.36274661,0.00162780,0.10924710,0.23013025,0.00000000
1.91795898,0.80824793,0.12101358,0.15724660,0.15432656,0.37544335,0.00166209,0.10973732,0.23734417,0.00000000
1.92396198,0.83015422,0.12571061,0.16335174,0.16125372,0.38836420,0.00168626,0.10987060,0.24425038,0.00000000
1.92996498,0.85150625,0.13053348,0.16957586,0.16842033,0.40146527,0.00170012,0.10962086,0.25090242,0.00000000
1.93596798,0.87232120,0.13548239,0.17592672,0.17584390,0.41472753,0.00170383,0.10897868,0.25736709,0.00000000
1.94197099,0.89267001,0.14056844,0.18241651,0.18354576,0.42815158,0.00169792,0.10795081,0.26371958,0.00000000
1.94797399,0.91266446,0.14581200,0.18905873,0.19154733,0.44175143,0.00168334,0.10655931,0.27003801,0.00000000
1.95397699,0.93244242,0.15124087,0.19586472,0.19986611,0.45554758,0.00166144,0.10484021,0.27639762,0.00000000
1.95997999,0.95215242,0.15688825,0.20284030,0.20851188,0.46955968,0.00163402,0.10284189,0.28286497,0.00000000
1.96598299,0.97193835,0.16279084,0.20998259,0.21748319,0.48379953,0.00160328,0.10062323,0.28949248,0.00000000
1.97198599,0.99192534,0.16898714,0.21727727,0.22676455,0.49826467,0.00157188,0.09825155,0.29631382,0.00000000
1.97798899,1.01220799,0.17551594,0.22469658,0.23632442,0.51293318,0.00154292,0.09580059,0.30334025,0.00000000
1.98399200,1.03284156,0.18241539,0.23219811,0.24611439,0.52776009,0.00151994,0.09334851,0.31055845,0.00000000
1.98999500,1.05383710,0.18972244,0.23972469,0.25606944,0.54267575,0.00150694,0.09097597,0.31792987,0.00000000
1.99599800,1.07516080,0.19747281,0.24720535,0.26610959,0.55758632,0.00150838,0.08876443,0.32539184,0.00000000
2.00200100,1.09673788,0.20570149,0.25455747,0.27614277,0.57237661,0.00152920,0.08679474,0.33286039,0.00000000
2.00800400,1.11846086,0.21444361,0.26169001,0.28606900,0.58691512,0.00157483,0.08514589,0.34023485,0.00000000
2.01400700,1.14020177,0.22373560,0.26850768,0.29578547,0.60106108,0.00165118,0.08389410,0.34740375,0.00000000
2.02001001,1.16182766,0.23361654,0.27491597,0.30519251,0.61467311,0.00176469,0.08311203,0.35425213,0.00000000
2.02601301,1.18321830,0.24412941,0.28082666,0.31420002,0.62761911,0.00192230,0.08286832,0.36066952,0.00000000
2.03201601,1.20428503,0.25532208,0.28616359,0.32273393,0.63978666,0.00213147,0.08322710,0.36655834,0.00000000
2.03801901,1.22498924,0.26724787,0.29086828,0.33074252,0.65109329,0.00240014,0.08424767,0.37184225,0.00000000
2.04402201,1.24535933,0.27996543,0.29490513,0.33820191,0.66149608,0.00273668,0.08598409,0.37647378,0.00000000
2.05002501,1.26550461,0.29353782,0.29826581,0.34512056,0.67099968,0.00314986,0.08848473,0.38044100,0.00000000
2.05602801,1.28562512,0.30803070,0.30097249,0.35154235,0.67966240,0.00364874,0.09179164,0.38377253,0.00000000
2.06203102,1.30601623,0.32350957,0.30307979,0.35754797,0.68759974,0.00424250,0.09593979,0.38654071,0.00000000
2.06803402,1.32706743,0.34003614,0.30467503,0.36325439,0.69498506,0.00494032,0.10095608,0.38886256,0.00000000
