energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-1.53976988,3.55018371,2.04005954,2.44912862,0.25212507,0.86625222,0.02932880,0.09784806,0.17470811,0.00000000
-1.53376688,3.61513832,2.06854031,2.47469873,0.26220772,0.87559134,0.03167091,0.10526392,0.18286221,0.00000000
-1.52776388,3.67703514,2.09465249,2.49878443,0.27201763,0.88386690,0.03398196,0.11274600,0.19068983,0.00000000
-1.52176088,3.73500089,2.11781872,2.52085365,0.28142972,0.89102873,0.03622894,0.12022287,0.19808014,0.00000000
-1.51575788,3.78811728,2.13744040,2.54030863,0.29032090,0.89702963,0.03837843,0.12762086,0.20492779,0.00000000
-1.50975488,3.83546281,2.15292558,2.55651676,0.29857444,0.90183026,0.04039762,0.13486580,0.21113672,0.00000000
-1.50375188,3.87615853,2.16371816,2.56884503,0.30608458,0.90540494,0.04225529,0.14188478,0.21662392,0.00000000
-1.49774887,3.90941527,2.16932700,2.57669608,0.31276080,0.90774816,0.04392282,0.14860784,0.22132279,0.00000000
-1.49174587,3.93457978,2.16935336,2.57954402,0.31853183,0.90888108,0.04537516,0.15496955,0.22518612,0.00000000
-1.48574287,3.95117704,2.16351529,2.57696812,0.32334891,0.90885753,0.04659176,0.16091047,0.22818837,0.00000000
-1.47973987,3.95894621,2.15166775,2.56868233,0.32718835,0.90776914,0.04755729,0.16637830,0.23032721,0.00000000
-1.47373687,3.95786804,2.13381727,2.55455917,0.33005309,0.90574882,0.04826225,0.17132887,0.23162421,0.00000000
-1.46773387,3.94818181,2.11013048,2.53464640,0.33197317,0.90297236,0.04870340,0.17572675,0.23212458,0.00000000
-1.46173087,3.93039052,2.08093590,2.50917554,0.33300513,0.89965782,0.04888389,0.17954572,0.23189595,0.00000000
-1.45572786,3.90525367,2.04671882,2.47856165,0.33323027,0.89606233,0.04881325,0.18276878,0.23102634,0.00000000
-1.44972486,3.87376742,2.00810947,2.44339406,0.33275181,0.89247651,0.04850702,0.18538806,0.22962121,0.00000000
-1.44372186,3.83713295,1.96586478,2.40441846,0.33169112,0.88921638,0.04798626,0.18740445,0.22779982,0.00000000
-1.43771886,3.79671410,1.92084460,2.36251105,0.33018312,0.88661321,0.04727677,0.18882705,0.22569113,0.00000000
-1.43171586,3.75398609,1.87398329,2.31864588,0.32837110,0.88500156,0.04640818,0.18967244,0.22342916,0.00000000
-1.42571286,3.71047784,1.82625790,2.27385684,0.32640115,0.88470611,0.04541285,0.18996400,0.22114826,0.00000000
-1.41970985,3.66771030,1.77865419,2.22919608,0.32441643,0.88602792,0.04432473,0.18973100,0.21897838,0.00000000
-1.41370685,3.62713390,1.73213211,2.18569088,0.32255162,0.88923073,0.04317819,0.18900784,0.21704051,0.00000000
-1.40770385,3.59006796,1.68759193,2.14430088,0.32092772,0.89452808,0.04200681,0.18783322,0.21544248,0.00000000
-1.40170085,3.55764517,1.64584272,2.10587777,0.31964747,0.90207199,0.04084229,0.18624942,0.21427538,0.00000000
-1.39569785,3.53076371,1.60757427,2.07112941,0.31879159,0.91194374,0.03971352,0.18430160,0.21361059,0.00000000
-1.38969485,3.51004945,1.57333387,2.04058992,0.31841602,0.92414747,0.03864573,0.18203718,0.21349762,0.00000000
-1.38369185,3.49583011,1.54350868,2.01459738,0.31855027,0.93860695,0.03765992,0.17950536,0.21396288,0.00000000
-1.37768884,3.48812280,1.51831470,1.99328009,0.31919697,0.95516593,0.03677251,0.17675660,0.21500924,0.00000000
-1.37168584,3.48663555,1.49779260,1.97655204,0.32033263,0.97359209,0.03599517,0.17384225,0.21661664,0.00000000
-1.36568284,3.49078289,1.48181074,1.96411789,0.32190956,0.99358470,0.03533494,0.17081414,0.21874351,0.00000000
-1.35967984,3.49971491,1.47007519,1.95548722,0.32385886,1.01478563,0.03479456,0.16772426,0.22132900,0.00000000
-1.35367684,3.51235848,1.46214637,1.94999739,0.32609438,1.03679342,0.03437296,0.16462441,0.22429604,0.00000000
-1.34767384,3.52746861,1.45746150,1.94684399,0.32851742,1.05917976,0.03406591,0.16156581,0.22755494,0.00000000
-1.34167084,3.54368780,1.45536208,1.94511737,0.33102196,1.08150761,0.03386681,0.15859874,0.23100743,0.00000000
-1.33566783,3.55961034,1.45512500,1.94384372,0.33350023,1.10335031,0.03376750,0.15577208,0.23455116,0.00000000
-1.32966483,3.57384874,1.45599605,1.94202869,0.33584819,1.12431053,0.03375906,0.15313279,0.23808415,0.00000000
-1.32366183,3.58509894,1.45722430,1.93870158,0.33797095,1.14403828,0.03383259,0.15072539,0.24150936,0.00000000
-1.31765883,3.59220129,1.45809586,1.93295808,0.33978759,1.16224707,0.03397991,0.14859129,0.24473889,0.00000000
-1.31165583,3.59419436,1.45796544,1.92399963,0.34123531,1.17872720,0.03419404,0.14676809,0.24769791,0.00000000
-1.30565283,3.59035910,1.45628451,1.91116770,0.34227268,1.19335569,0.03446959,0.14528883,0.25032788,0.00000000
-1.29964982,3.58025111,1.45262446,1.89397134,0.34288186,1.20610205,0.03480294,0.14418117,0.25258923,0.00000000
-1.29364682,3.56371973,1.44669415,1.87210707,0.34306963,1.21702972,0.03519220,0.14346660,0.25446305,0.00000000
-1.28764382,3.54091296,1.43835077,1.84547007,0.34286724,1.22629289,0.03563701,0.14315957,0.25595202,0.00000000
-1.28164082,3.51226820,1.42760378,1.81415650,0.34232909,1.23412878,0.03613816,0.14326677,0.25708033,0.00000000
-1.27563782,3.47848940,1.41461166,1.77845690,0.34153032,1.24084587,0.03669706,0.14378642,0.25789272,0.00000000
-1.26963482,3.44051177,1.39967178,1.73884118,0.34056332,1.24680838,0.03731513,0.14470776,0.25845261,0.00000000
-1.26363182,3.39945607,1.38320398,1.69593606,0.33953358,1.25241793,0.03799314,0.14601071,0.25883943,0.00000000
-1.25762881,3.35657465,1.36572855,1.65049606,0.33855477,1.25809310,0.03873047,0.14766573,0.25914529,0.00000000
-1.25162581,3.31319212,1.34783975,1.60336972,0.33774358,1.26424808,0.03952457,0.14963405,0.25947114,0.00000000
-1.24562281,3.27064339,1.33017624,1.55546231,0.33721437,1.27127117,0.04037033,0.15186813,0.25992255,0.00000000
-1.23961981,3.23021217,1.31338963,1.50769718,0.33707393,1.27950446,0.04125972,0.15431253,0.26060532,0.00000000
-1.23361681,3.19307275,1.29811276,1.46097724,0.33741662,1.28922538,0.04218156,0.15690509,0.26162118,0.00000000
-1.22761381,3.16023762,1.28492902,1.41614831,0.33832005,1.30063121,0.04312144,0.15957843,0.26306359,0.00000000
-1.22161081,3.13251327,1.27434417,1.37396597,0.33984152,1.31382698,0.04406185,0.16226180,0.26501400,0.00000000
-1.21560780,3.11046583,1.26676176,1.33506715,0.34201527,1.32881755,0.04498258,0.16488312,0.26753854,0.00000000
-1.20960480,3.09439784,1.26246321,1.29994751,0.34485070,1.34550388,0.04586119,0.16737119,0.27068542,0.00000000
-1.20360180,3.08433678,1.26159337,1.26894551,0.34833163,1.36368378,0.04667371,0.16965801,0.27448296,0.00000000
-1.19759880,3.08003542,1.26415194,1.24223337,0.35241645,1.38305682,0.04739540,0.17168107,0.27893838,0.00000000
-1.19159580,3.08098356,1.26999109,1.21981528,0.35703928,1.40323325,0.04800167,0.17338545,0.28403738,0.00000000
-1.18559280,3.08643009,1.27881928,1.20153245,0.36211191,1.42374630,0.04846895,0.17472574,0.28974442,0.00000000
-1.17958979,3.09541416,1.29021078,1.18707460,0.36752656,1.44406730,0.04877555,0.17566764,0.29600374,0.00000000
-1.17358679,3.10680361,1.30362063,1.17599715,0.37315915,1.46362292,0.04890253,0.17618904,0.30274092,0.00000000
-1.16758379,3.11933884,1.31840402,1.16774296,0.37887304,1.48181376,0.04883438,0.17628072,0.30986509,0.00000000
-1.16158079,3.13168006,1.33383948,1.16166784,0.38452314,1.49803354,0.04855961,0.17594646,0.31727150,0.00000000
-1.15557779,3.14245594,1.34915450,1.15706823,0.38996000,1.51168813,0.04807115,0.17520263,0.32484446,0.00000000
-1.14957479,3.15031159,1.36355286,1.15321009,0.39503409,1.52221387,0.04736665,0.17407723,0.33246045,0.00000000
-1.14357179,3.15395419,1.37624221,1.14935761,0.39959973,1.52909435,0.04644844,0.17260854,0.33999147,0.00000000
-1.13756878,3.15219465,1.38646107,1.14480056,0.40351892,1.53187545,0.04532352,0.17084323,0.34730827,0.00000000
-1.13156578,3.14398388,1.39350403,1.13887944,0.40666468,1.53017798,0.04400318,0.16883423,0.35428361,0.00000000
-1.12556278,3.12844284,1.39674434,1.13100717,0.40892403,1.52370786,0.04250262,0.16663842,0.36079533,0.00000000
-1.11955978,3.10488552,1.39565300,1.12068705,0.41020035,1.51226352,0.04084040,0.16431413,0.36672917,0.00000000
-1.11355678,3.07283452,1.38981388,1.10752614,0.41041528,1.49574053,0.03903780,0.16191874,0.37198129,0.00000000
-1.10755378,3.03202916,1.37893433,1.09124402,0.40950992,1.47413341,0.03711814,0.15950643,0.37646050,0.00000000
-1.10155078,2.98242634,1.36285108,1.07167682,0.40744553,1.44753483,0.03510606,0.15712613,0.38009006,0.00000000
-1.09554777,2.92419461,1.34153152,1.04877658,0.40420362,1.41613227,0.03302683,0.15481982,0.38280906,0.00000000
-1.08954477,2.85770216,1.31507031,1.02260655,0.39978546,1.38020242,0.03090568,0.15262136,0.38457344,0.00000000
-1.08354177,2.78349955,1.28368203,0.99333263,0.39421117,1.34010356,0.02876718,0.15055561,0.38535657,0.00000000
-1.07753877,2.70229828,1.24768998,0.96121183,0.38751830,1.29626632,0.02663472,0.14863823,0.38514939,0.00000000
-1.07153577,2.61494622,1.20751216,0.92657843,0.37976015,1.24918304,0.02453009,0.14687585,0.38396028,0.00000000
-1.06553277,2.52240099,1.16364492,0.88982850,0.37100380,1.19939620,0.02247306,0.14526681,0.38181448,0.00000000
-1.05952976,2.42570238,1.11664514,0.85140374,0.36132789,1.14748619,0.02048121,0.14380226,0.37875329,0.00000000
-1.05352676,2.32594495,1.06711178,0.81177523,0.35082053,1.09405881,0.01856970,0.14246770,0.37483295,0.00000000
-1.04752376,2.22425146,1.01566753,0.77142780,0.33957697,1.03973289,0.01675126,0.14124472,0.37012330,0.00000000
-1.04152076,2.12174815,0.96294120,0.73084567,0.32769759,0.98512816,0.01503615,0.14011299,0.36470625,0.00000000
-1.03551776,2.01954231,0.90955161,0.69049970,0.31528594,0.93085386,0.01343231,0.13905225,0.35867410,0.00000000
-1.02951476,1.91870258,0.85609324,0.65083658,0.30244701,0.87749819,0.01194545,0.13804431,0.35212764,0.00000000
-1.02351176,1.82024226,0.80312426,0.61227022,0.28928572,0.82561880,0.01057929,0.13707488,0.34517417,0.00000000
-1.01750875,1.72510558,0.75115681,0.57517528,0.27590581,0.77573445,0.00933576,0.13613511,0.33792537,0.00000000
-1.01150575,1.63415694,0.70064993,0.53988288,0.26240879,0.72831795,0.00821530,0.13522277,0.33049506,0.00000000
-1.00550275,1.54817296,0.65200483,0.50667822,0.24889330,0.68379041,0.00721710,0.13434307,0.32299683,0.00000000
-0.99949975,1.46783680,0.60556250,0.47579996,0.23545461,0.64251678,0.00633939,0.13350892,0.31554163,0.00000000
-0.99349675,1.39373477,0.56160326,0.44744111,0.22218429,0.60480266,0.00557976,0.13274069,0.30823526,0.00000000
-0.98749375,1.32635462,0.52034810,0.42175095,0.20917005,0.57089237,0.00493536,0.13206550,0.30117594,0.00000000
-0.98149075,1.26608532,0.48196135,0.39883795,0.19649563,0.54096811,0.00440323,0.13151600,0.29445182,0.00000000
-0.97548774,1.21321814,0.44655445,0.37877318,0.18424076,0.51515031,0.00398048,0.13112877,0.28813881,0.00000000
-0.96948474,1.16794871,0.41419035,0.36159417,0.17248112,0.49349893,0.00366453,0.13094232,0.28229849,0.00000000
-0.96348174,1.13038014,0.38488845,0.34730887,0.16128837,0.47601575,0.00345325,0.13099497,0.27697648,0.00000000
-0.95747874,1.10052716,0.35862966,0.33589972,0.15073002,0.46264765,0.00334515,0.13132261,0.27220126,0.00000000
-0.95147574,1.07832121,0.33536154,0.32732763,0.14086947,0.45329064,0.00333947,0.13195641,0.26798349,0.00000000
-0.94547274,1.06361678,0.31500331,0.32153590,0.13176589,0.44779482,0.00343622,0.13292094,0.26431608,0.00000000
-0.93946973,1.05619891,0.29745070,0.31845405,0.12347418,0.44597010,0.00363625,0.13423236,0.26117492,0.00000000
-0.93346673,1.05579204,0.28258053,0.31800144,0.11604493,0.44759257,0.00394122,0.13589729,0.25852037,0.00000000
-0.92746373,1.06207013,0.27025514,0.32009092,0.10952437,0.45241148,0.00435352,0.13791206,0.25629949,0.00000000
-0.92146073,1.07466796,0.26032654,0.32463214,0.10395442,0.46015676,0.00487620,0.14026268,0.25444895,0.00000000
-0.91545773,1.09319344,0.25264035,0.33153488,0.09937271,0.47054670,0.00551280,0.14292540,0.25289856,0.00000000
-0.90945473,1.11724055,0.24703955,0.34071193,0.09581259,0.48329580,0.00626718,0.14586794,0.25157515,0.00000000
-0.90345173,1.14640240,0.24336792,0.35208175,0.09330321,0.49812242,0.00714325,0.14905134,0.25040681,0.00000000
-0.89744872,1.18028392,0.24147326,0.36557058,0.09186950,0.51475598,0.00814476,0.15243228,0.24932713,0.00000000
-0.89144572,1.21851352,0.24121024,0.38111393,0.09153210,0.53294340,0.00927494,0.15596581,0.24827920,0.00000000
-0.88544272,1.26075300,0.24244279,0.39865732,0.09230717,0.55245450,0.01053620,0.15960839,0.24721932,0.00000000
-0.87943972,1.30670513,0.24504599,0.41815612,0.09420603,0.57308612,0.01192981,0.16332088,0.24611997,0.00000000
-0.87343672,1.35611828,0.24890733,0.43957435,0.09723468,0.59466460,0.01345552,0.16707156,0.24497206,0.00000000
-0.86743372,1.40878764,0.25392733,0.46288254,0.10139307,0.61704670,0.01511123,0.17083875,0.24378612,0.00000000
-0.86143072,1.46455291,0.26001926,0.48805436,0.10667419,0.64011855,0.01689269,0.17461301,0.24259247,0.00000000
-0.85542771,1.52329213,0.26710825,0.51506250,0.11306303,0.66379295,0.01879321,0.17839868,0.24144035,0.00000000
-0.84942471,1.58491217,0.27512956,0.54387356,0.12053530,0.68800490,0.02080343,0.18221471,0.24039585,0.00000000
-0.84342171,1.64933606,0.28402614,0.57444252,0.12905621,0.71270572,0.02291118,0.18609458,0.23953891,0.00000000
-0.83741871,1.71648798,0.29374570,0.60670682,0.13857910,0.73785605,0.02510137,0.19008538,0.23895948,0.00000000
-0.83141571,1.78627669,0.30423735,0.64058065,0.14904432,0.76341805,0.02735606,0.19424597,0.23875297,0.00000000
-0.82541271,1.85857857,0.31544807,0.67594963,0.16037816,0.78934747,0.02965452,0.19864432,0.23901528,0.00000000
-0.81940970,1.93322121,0.32731928,0.71266653,0.17249221,0.81558586,0.03197350,0.20335411,0.23983767,0.00000000
-0.81340670,2.00996884,0.33978365,0.75054810,0.18528307,0.84205360,0.03428756,0.20845076,0.24130163,0.00000000
-0.80740370,2.08851064,0.35276259,0.78937367,0.19863256,0.86864421,0.03656951,0.21400706,0.24347415,0.00000000
-0.80140070,2.16845287,0.36616443,0.82888559,0.21240850,0.89522030,0.03879096,0.22008861,0.24640356,0.00000000
-0.79539770,2.24931550,0.37988367,0.86879165,0.22646617,0.92161155,0.04092291,0.22674934,0.25011608,0.00000000
-0.78939470,2.33053399,0.39380123,0.90876961,0.24065027,0.94761490,0.04293647,0.23402726,0.25461336,0.00000000
-0.78339170,2.41146608,0.40778597,0.94847369,0.25479763,0.97299710,0.04480354,0.24194081,0.25987109,0.00000000
-0.77738869,2.49140379,0.42169721,0.98754278,0.26874034,0.99749938,0.04649758,0.25048586,0.26583864,0.00000000
-0.77138569,2.56958976,0.43538836,1.02560994,0.28230938,1.02084425,0.04799429,0.25963373,0.27243993,0.00000000
-0.76538269,2.64523746,0.44871135,1.06231288,0.29533860,1.04274387,0.04927230,0.26933011,0.27957530,0.00000000
-0.75937969,2.71755398,0.46152160,1.09730463,0.30766878,1.06290979,0.05031375,0.27949528,0.28712438,0.00000000
-0.75337669,2.78576436,0.47368329,1.13026402,0.31915173,1.08106322,0.05110479,0.29002536,0.29494984,0.00000000
-0.74737369,2.84913593,0.48507461,1.16090526,0.32965428,1.09694552,0.05163592,0.30079482,0.30290177,0.00000000
-0.74137069,2.90700162,0.49559255,1.18898595,0.33906175,1.11032818,0.05190230,0.31165994,0.31082265,0.00000000
-0.73536768,2.95878060,0.50515701,1.21431329,0.34728111,1.12102183,0.05190375,0.32246330,0.31855243,0.00000000
-0.72936468,3.00399553,0.51371397,1.23674783,0.35424329,1.12888365,0.05164476,0.33303889,0.32593394,0.00000000
-0.72336168,3.04228529,0.52123736,1.25620479,0.35990496,1.13382298,0.05113427,0.34321783,0.33281794,0.00000000
-0.71735868,3.07341277,0.52772975,1.27265266,0.36424928,1.13580477,0.05038529,0.35283428,0.33906800,0.00000000
-0.71135568,3.09726739,0.53322155,1.28610936,0.36728595,1.13485063,0.04941453,0.36173132,0.34456488,0.00000000
-0.70535268,3.11386247,0.53776903,1.29663623,0.36905040,1.13103776,0.04824178,0.36976661,0.34921025,0.00000000
-0.69934967,3.12332790,0.54145106,1.30433016,0.36960213,1.12449565,0.04688934,0.37681744,0.35292969,0.00000000
-0.69334667,3.12589859,0.54436500,1.30931456,0.36902249,1.11540088,0.04538134,0.38278501,0.35567486,0.00000000
-0.68734367,3.12189984,0.54662189,1.31172973,0.36741174,1.10397044,0.04374309,0.38759776,0.35742481,0.00000000
-0.68134067,3.11173043,0.54834128,1.31172327,0.36488574,1.09045388,0.04200044,0.39121349,0.35818632,0.00000000
-0.67533767,3.09584458,0.54964605,1.30944128,0.36157232,1.07512480,0.04017917,0.39362038,0.35799341,0.00000000
-0.66933467,3.07473397,0.55065752,1.30502081,0.35760745,1.05827207,0.03830443,0.39483664,0.35690593,0.00000000
-0.66333167,3.04891051,0.55149104,1.29858414,0.35313140,1.04019124,0.03640031,0.39490899,0.35500735,0.00000000
-0.65732866,3.01889105,0.55225245,1.29023517,0.34828497,1.02117650,0.03448944,0.39390993,0.35240182,0.00000000
-0.65132566,2.98518418,0.55303535,1.28005815,0.34320592,1.00151342,0.03259274,0.39193405,0.34921051,0.00000000
-0.64532266,2.94828001,0.55391936,1.26811867,0.33802568,0.98147279,0.03072925,0.38909352,0.34556758,0.00000000
-0.63931966,2.90864260,0.55496934,1.25446678,0.33286636,0.96130557,0.02891600,0.38551291,0.34161555,0.00000000
-0.63331666,2.86670529,0.55623539,1.23914198,0.32783822,0.94123907,0.02716806,0.38132371,0.33750055,0.00000000
-0.62731366,2.82286857,0.55775363,1.22217946,0.32303753,0.92147431,0.02549857,0.37665876,0.33336736,0.00000000
-0.62131066,2.77750001,0.55954737,1.20361730,0.31854483,0.90218449,0.02391885,0.37164681,0.32935455,0.00000000
-0.61530765,2.73093596,0.56162861,1.18350378,0.31442376,0.88351446,0.02243853,0.36640754,0.32558978,0.00000000
-0.60930465,2.68348426,0.56399967,1.16190443,0.31072021,0.86558101,0.02106573,0.36104724,0.32218543,0.00000000
-0.60330165,2.63542775,0.56665458,1.13890826,0.30746214,0.84847393,0.01980720,0.35565528,0.31923480,0.00000000
-0.59729865,2.58702800,0.56958029,1.11463265,0.30465971,0.83225761,0.01866844,0.35030159,0.31680892,0.00000000
-0.59129565,2.53852898,0.57275758,1.08922667,0.30230603,0.81697317,0.01765383,0.34503532,0.31495416,0.00000000
-0.58529265,2.49016056,0.57616150,1.06287260,0.30037839,0.80264091,0.01676664,0.33988445,0.31369075,0.00000000
-0.57928964,2.44214182,0.57976164,1.03578561,0.29884001,0.78926327,0.01600915,0.33485677,0.31301224,0.00000000
-0.57328664,2.39468408,0.58352205,1.00821176,0.29764225,0.77682789,0.01538257,0.32994171,0.31288608,0.00000000
-0.56728364,2.34799398,0.58740126,0.98042440,0.29672737,0.76531114,0.01488703,0.32511330,0.31325514,0.00000000
-0.56128064,2.30227669,0.59135232,0.95271944,0.29603163,0.75468185,0.01452149,0.32033385,0.31404035,0.00000000
-0.55527764,2.25773952,0.59532321,0.92540970,0.29548888,0.74490524,0.01428371,0.31555828,0.31514418,0.00000000
-0.54927464,2.21459598,0.59925783,0.89881885,0.29503428,0.73594714,0.01417015,0.31073888,0.31645499,0.00000000
-0.54327164,2.17307055,0.60309749,0.87327533,0.29460828,0.72777829,0.01417593,0.30583019,0.31785202,0.00000000
-0.53726863,2.13340396,0.60678332,0.84910644,0.29416057,0.72037867,0.01429480,0.30079386,0.31921082,0.00000000
-0.53126563,2.09585890,0.61025933,0.82663313,0.29365383,0.71374174,0.01451919,0.29560323,0.32040889,0.00000000
-0.52526263,2.06072595,0.61347633,0.80616545,0.29306724,0.70787837,0.01484028,0.29024734,0.32133128,0.00000000
-0.51925963,2.02832923,0.61639634,0.78799895,0.29239943,0.70282043,0.01524820,0.28473426,0.32187594,0.00000000
-0.51325663,1.99903135,0.61899750,0.77241188,0.29167076,0.69862362,0.01573220,0.27909357,0.32195842,0.00000000
-0.50725363,1.97323713,0.62127912,0.75966332,0.29092481,0.69536955,0.01628102,0.27337778,0.32151594,0.00000000
-0.50125063,1.95139549,0.62326650,0.74999180,0.29022893,0.69316672,0.01688321,0.26766268,0.32051040,0.00000000
-0.49524762,1.93399897,0.62501535,0.74361456,0.28967371,0.69215040,0.01752755,0.26204663,0.31893032,0.00000000
-0.48924462,1.92158049,0.62661521,0.74072694,0.28937139,0.69248115,0.01820354,0.25664863,0.31679153,0.00000000
-0.48324162,1.91470687,0.62819178,0.74150183,0.28945325,0.69434199,0.01890184,0.25160537,0.31413669,0.00000000
-0.47723862,1.91396903,0.62990766,0.74608884,0.29006593,0.69793414,0.01961474,0.24706732,0.31103351,0.00000000
