energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.39469735,1.93046492,-2.29186393,0.43758514,-0.99253805,0.88858822,-0.64267099,0.00299310,-0.00171959,0.20655413,-0.31398359,0.05686233,-0.04078027,0.01997627,-0.00387775,0.99803975,-1.41340235
-3.38869435,1.89072920,-2.37697524,0.43341721,-1.00936037,0.86304495,-0.66936771,0.00313614,-0.00188562,0.20442874,-0.32297743,0.05394352,-0.04234848,0.02157832,-0.00396600,0.98199979,-1.47006744
-3.38269135,1.86501857,-2.45637191,0.43319378,-1.02199792,0.84232926,-0.69468593,0.00329063,-0.00205440,0.20504747,-0.33145772,0.05153933,-0.04412056,0.02324848,-0.00405819,0.97317261,-1.52295129
-3.37668834,1.85382151,-2.52947007,0.43693319,-1.03043545,0.82677216,-0.71843659,0.00345337,-0.00222369,0.20856426,-0.33944116,0.04966879,-0.04610370,0.02496489,-0.00415682,0.97167122,-1.57155012
-3.37068534,1.85736481,-2.59578398,0.44459638,-1.03473294,0.81659758,-0.74045548,0.00362082,-0.00239113,0.21508971,-0.34696415,0.04834498,-0.04830509,0.02670293,-0.00426479,0.97747626,-1.61541161
-3.36468234,1.87560308,-2.65493095,0.45608423,-1.03502015,0.81191676,-0.76060636,0.00378918,-0.00255429,0.22468641,-0.35407866,0.04757603,-0.05073112,0.02843579,-0.00438532,0.99043275,-1.65414402
-3.35867934,1.90821328,-2.70663507,0.47123584,-1.03148993,0.81272547,-0.77878381,0.00395455,-0.00271080,0.23736477,-0.36084706,0.04736617,-0.05338640,0.03013510,-0.00452191,1.01024928,-1.68742542
-3.35267634,1.95459466,-2.75072984,0.48982788,-1.02439059,0.81890405,-0.79491589,0.00411295,-0.00285834,0.25307922,-0.36733647,0.04771683,-0.05627292,0.03177164,-0.00467828,1.03649986,-1.71501281
-3.34667334,2.01387415,-2.78715997,0.51157507,-1.01401774,0.83022042,-0.80896649,0.00426051,-0.00299478,0.27172518,-0.37361273,0.04862759,-0.05938912,0.03331620,-0.00485826,1.06862831,-1.73675073
-3.34067034,2.08491745,-2.81598237,0.53613211,-1.00070607,0.84633574,-0.82093731,0.00439355,-0.00311825,0.29313690,-0.37973450,0.05009705,-0.06272919,0.03474038,-0.00506578,1.10595562,-1.75257928
-3.33466733,2.16634584,-2.83736636,0.56309695,-0.98482123,0.86681279,-0.83086940,0.00450867,-0.00322718,0.31708633,-0.38574776,0.05212342,-0.06628249,0.03601744,-0.00530482,1.14768992,-1.76254094
-3.32866433,2.25655852,-2.85159316,0.59201564,-0.96675230,0.89112670,-0.83884411,0.00460287,-0.00332045,0.34328344,-0.39168108,0.05470487,-0.07003328,0.03712310,-0.00557938,1.19293924,-1.76678590
-3.32266133,2.35376051,-2.85905428,0.62238865,-0.94690480,0.91867784,-0.84498333,0.00467363,-0.00339735,0.37137799,-0.39754200,0.05783950,-0.07396064,0.03803629,-0.00589352,1.24072688,-1.76557533
-3.31665833,2.45599571,-2.86024879,0.65367890,-0.92569454,0.94880655,-0.84944892,0.00471895,-0.00345771,0.40096307,-0.40331470,0.06152500,-0.07803885,0.03873982,-0.00625133,1.29000925,-1.75928224
-3.31065533,2.56118474,-2.85577911,0.68532117,-0.90354216,0.98080940,-0.85244108,0.00473742,-0.00350191,0.43158054,-0.40895920,0.06575795,-0.08223796,0.03922082,-0.00665702,1.33969577,-1.74838950
-3.30465233,2.66716703,-2.84634510,0.71673297,-0.88086845,1.01395656,-0.85419579,0.00472827,-0.00353085,0.46272838,-0.41441219,0.07053273,-0.08652485,0.03947120,-0.00711493,1.38867072,-1.73348473
-3.29864932,2.77174638,-2.83273615,0.74732660,-0.85809023,1.04750996,-0.85498096,0.00469132,-0.00354599,0.49386998,-0.41958954,0.07584025,-0.09086448,0.03948779,-0.00762964,1.43581647,-1.71525180
-3.29264632,2.87273911,-2.81582116,0.77652224,-0.83561669,1.08074181,-0.85509152,0.00462703,-0.00354933,0.52444518,-0.42439028,0.08166633,-0.09522143,0.03927239,-0.00820597,1.48003762,-1.69445908
-3.28664332,2.96802365,-2.79653615,0.80376157,-0.81384601,1.11295296,-0.85484325,0.00453641,-0.00354330,0.55388286,-0.42870212,0.08799001,-0.09956169,0.03883162,-0.00884904,1.52028544,-1.67194431
-3.28064032,3.05559043,-2.77586968,0.82852176,-0.79316203,1.14349083,-0.85456570,0.00442100,-0.00353076,0.58161479,-0.43240802,0.09478180,-0.10385451,0.03817661,-0.00956429,1.55558206,-1.64859652
-3.27463732,3.13359044,-2.75484601,0.85032915,-0.77393088,1.17176625,-0.85459406,0.00428283,-0.00351489,0.60709017,-0.43539373,0.10200205,-0.10807427,0.03732254,-0.01035742,1.58504360,-1.62533541
-3.26863432,3.20038126,-2.73450628,0.86877234,-0.75649739,1.19726890,-0.85526041,0.00412429,-0.00349906,0.62979040,-0.43755566,0.10959944,-0.11220225,0.03628802,-0.01123434,1.60790155,-1.60308866
-3.26263132,3.25456872,-2.71588818,0.88351405,-0.74118120,1.21958080,-0.85688446,0.00394809,-0.00348677,0.64924367,-0.43880904,0.11750991,-0.11622820,0.03509446,-0.01220102,1.62352168,-1.58276801
-3.25662831,3.29504286,-2.70000432,0.89430135,-0.72827253,1.23838743,-0.85976421,0.00375713,-0.00348151,0.66503840,-0.43909561,0.12565595,-0.12015159,0.03376528,-0.01326325,1.63141979,-1.56524476
-3.25062531,3.32100664,-2.68782008,0.90097364,-0.71802766,1.25348602,-0.86416677,0.00355446,-0.00348663,0.67683535,-0.43839061,0.13394651,-0.12398239,0.03232512,-0.01442644,1.63127365,-1.55132564
-3.24462231,3.33199624,-2.68023150,0.90346815,-0.71066412,1.26479076,-0.87031965,0.00334316,-0.00350521,0.68437758,-0.43670872,0.14227748,-0.12774138,0.03079909,-0.01569523,1.62293062,-1.54172980
-3.23861931,3.32789188,-2.67804381,0.90182253,-0.70635590,1.27233451,-0.87840305,0.00312627,-0.00353998,0.68749794,-0.43410845,0.15053288,-0.13145992,0.02921199,-0.01707310,1.60641057,-1.53706786
-3.23261631,3.30891843,-2.68195135,0.89617422,-0.70522862,1.27626687,-0.88854324,0.00290669,-0.00359315,0.68612359,-0.43069490,0.15858679,-0.13517898,0.02758768,-0.01856199,1.58190387,-1.53782363
-3.22661331,3.27563567,-2.69251957,0.88675672,-0.70735509,1.27684851,-0.90080750,0.00268719,-0.00366637,0.68027755,-0.42662048,0.16630583,-0.13894773,0.02594844,-0.02016179,1.54976449,-1.54433945
-3.22061031,3.22891811,-2.71016961,0.87389253,-0.71275139,1.27444178,-0.91520076,0.00247026,-0.00376062,0.67007692,-0.42208371,0.17355238,-0.14282138,0.02431454,-0.02186990,1.51049827,-1.55680531
-3.21460730,3.16992499,-2.73516604,0.85798317,-0.72137377,1.26949770,-0.93166414,0.00225815,-0.00387616,0.65572813,-0.41732577,0.18018821,-0.14685865,0.02270385,-0.02368083,1.46474689,-1.57525252
-3.20860430,3.10006141,-2.76760818,0.83949641,-0.73311659,1.26253973,-0.95007538,0.00205282,-0.00401247,0.63751921,-0.41262516,0.18607850,-0.15111870,0.02113163,-0.02558581,1.41326797,-1.59955186
-3.20260130,3.02093199,-2.80742518,0.81895125,-0.74781146,1.25414466,-0.97025137,0.00185589,-0.00416827,0.61580951,-0.40829032,0.19109605,-0.15565781,0.01961039,-0.02757251,1.35691219,-1.62941646
-3.19659830,2.93428853,-2.85437507,0.79690124,-0.76522788,1.24492127,-0.99195240,0.00166870,-0.00434150,0.59101747,-0.40465065,0.19512549,-0.16052596,0.01814993,-0.02962487,1.29659809,-1.66440909
-3.19059530,2.84197393,-2.90804762,0.77391667,-0.78507542,1.23548731,-1.01488820,0.00149226,-0.00452938,0.56360682,-0.40204600,0.19806733,-0.16576334,0.01675743,-0.03172307,1.23328579,-1.70395370
-3.18459230,2.74586418,-2.96787095,0.75056643,-0.80700745,1.22644582,-1.03872534,0.00132730,-0.00472847,0.53407184,-0.40081519,0.19984155,-0.17139709,0.01543765,-0.03384364,1.16795044,-1.74735059
-3.17858929,2.64781089,-3.03312140,0.72740028,-0.83062656,1.21836137,-1.06309573,0.00117424,-0.00493475,0.50292248,-0.40128366,0.20039068,-0.17743842,0.01419317,-0.03595980,1.10155645,-1.79379474
-3.17258629,2.54958632,-3.10293638,0.70493214,-0.85549136,1.21173737,-1.08760587,0.00103330,-0.00514376,0.47066973,-0.40375093,0.19968211,-0.18388023,0.01302474,-0.03804186,1.03503353,-1.84239646
-3.16658329,2.45283318,-3.17632945,0.68362525,-0.88112477,1.20699521,-1.11184644,0.00090446,-0.00535068,0.43781194,-0.40847817,0.19770960,-0.19069532,0.01193154,-0.04005790,0.96925527,-1.89220366
-3.16058029,2.35902083,-3.25220739,0.66387964,-0.90702331,1.20445618,-1.13540176,0.00078749,-0.00555051,0.40482253,-0.41567623,0.19449376,-0.19783548,0.01091160,-0.04197452,0.90502115,-1.94222486
-3.15457729,2.26940969,-3.32938831,0.64602257,-0.93266727,1.20432692,-1.15785892,0.00068202,-0.00573824,0.37213954,-0.42549480,0.19008171,-0.20523130,0.00996206,-0.04375775,0.84304230,-1.99145226
-3.14857429,2.18502479,-3.40662062,0.63030216,-0.95753148,1.20668915,-1.17881609,0.00058757,-0.00590895,0.34015712,-0.43801293,0.18454562,-0.21279296,0.00907948,-0.04537406,0.78393152,-2.03888394
-3.14257129,2.10663943,-3.48260221,0.61688455,-0.98109614,1.21149421,-1.19788983,0.00050352,-0.00605801,0.30921937,-0.45323134,0.17798051,-0.22041183,0.00826015,-0.04679135,0.72819771,-2.08354470
-3.13656828,2.03476920,-3.55599963,0.60585458,-1.00285760,1.21856267,-1.21472130,0.00042922,-0.00618123,0.27961637,-0.47106703,0.17050121,-0.22796292,0.00750025,-0.04798003,0.67624451,-2.12450494
-3.13056528,1.96967622,-3.62546701,0.59721994,-1.02233862,1.22758932,-1.22898111,0.00036395,-0.00627494,0.25158245,-0.49135021,0.16223874,-0.23530809,0.00679606,-0.04891401,0.62837304,-2.16089715
-3.12456228,1.91138322,-3.68966465,0.59091846,-1.03909788,1.23815333,-1.24037303,0.00030697,-0.00633616,0.22529652,-0.51382410,0.15333613,-0.24229992,0.00614406,-0.04957158,0.58478827,-2.19192980
-3.11855928,1.85969621,-3.74727739,0.58682828,-1.05273841,1.24973333,-1.24863650,0.00025754,-0.00636265,0.20088413,-0.53814751,0.14394417,-0.24878601,0.00554106,-0.04993622,0.54560843,-2.21689860
-3.11255628,1.81423478,-3.79703271,0.58478006,-1.06291487,1.26172685,-1.25354819,0.00021492,-0.00635297,0.17842114,-0.56390048,0.13421692,-0.25461363,0.00498418,-0.04999717,0.51087677,-2.23519509
-3.10655328,1.77446814,-3.83771901,0.58457098,-1.06933946,1.27347338,-1.25492278,0.00017841,-0.00630656,0.15793854,-0.59059279,0.12430745,-0.25963456,0.00447093,-0.04974983,0.48057500,-2.24631273
-3.10055028,1.73975520,-3.86820394,0.58597940,-1.07178634,1.28428012,-1.25261325,0.00014732,-0.00622367,0.13942814,-0.61767523,0.11436388,-0.26370982,0.00399912,-0.04919596,0.45463749,-2.24985091
-3.09454727,1.70938687,-3.88745307,0.58877968,-1.07009476,1.29344936,-1.24651087,0.00012103,-0.00610537,0.12284871,-0.64455341,0.10452585,-0.26671416,0.00356689,-0.04834359,0.43296546,-2.24551705
-3.08854427,1.68262829,-3.89454887,0.59275627,-1.06417063,1.30030636,-1.23654514,0.00009894,-0.00595350,0.10813245,-0.67060375,0.09492160,-0.26854020,0.00317259,-0.04720682,0.41544053,-2.23312715
-3.08254127,1.65875941,-3.88870986,0.59771631,-1.05398693,1.30422645,-1.22268389,0.00008051,-0.00577058,0.09519121,-0.69519108,0.08566569,-0.26910198,0.00281481,-0.04580528,0.40193673,-2.21260525
-3.07653827,1.63711188,-3.86930950,0.60350013,-1.03958282,1.30466027,-1.20493355,0.00006525,-0.00555970,0.08392256,-0.71768724,0.07685743,-0.26833776,0.00249225,-0.04416348,0.39233053,-2.18398195
-3.07053527,1.61710084,-3.83589455,0.60998896,-1.02106173,1.30115608,-1.18333969,0.00005274,-0.00532442,0.07421517,-0.73749018,0.06857999,-0.26621210,0.00220371,-0.04231004,0.38650843,-2.14739226
-3.06453227,1.59825022,-3.78820203,0.61710956,-0.99858854,1.29337814,-1.15798782,0.00004257,-0.00506864,0.06595374,-0.75404266,0.06090028,-0.26271700,0.00194803,-0.04027671,0.38437170,-2.10307286
-3.05852926,1.58021082,-3.72617408,0.62483543,-0.97238592,1.28112041,-1.12900419,0.00003443,-0.00479649,0.05902299,-0.76684988,0.05386933,-0.25787223,0.00172407,-0.03809744,0.38583821,-2.05135887
-3.05252626,1.56277047,-3.64996982,0.63318448,-0.94273004,1.26431516,-1.09655658,0.00002802,-0.00451217,0.05331102,-0.77549538,0.04752333,-0.25172465,0.00153066,-0.03580731,0.39084141,-1.99268003
-3.04652326,1.54585621,-3.55997324,0.64221339,-0.90994574,1.24303610,-1.06085471,0.00002311,-0.00421986,0.04871185,-0.77965437,0.04188501,-0.24434677,0.00136663,-0.03344157,0.39932641,-1.92755618
-3.04052026,1.52952891,-3.45679646,0.65200885,-0.87440118,1.21749601,-1.02215012,0.00001949,-0.00392360,0.04512719,-0.77910419,0.03696543,-0.23583449,0.00123075,-0.03103469,0.41124386,-1.85659183
-3.03451726,1.51397082,-3.34127739,0.66267622,-0.83650224,1.18803928,-0.98073520,0.00001701,-0.00362719,0.04246756,-0.77373113,0.03276592,-0.22630415,0.00112176,-0.02861952,0.42654172,-1.78046974
-3.02851426,1.49946711,-3.21447151,0.67432634,-0.79668651,1.15512966,-0.93694133,0.00001556,-0.00333414,0.04065282,-0.76353357,0.02928017,-0.21588906,0.00103838,-0.02622655,0.44515587,-1.69994327
-3.02251126,1.48638277,-3.07763743,0.68706107,-0.75541716,1.11933396,-0.89113571,0.00001504,-0.00304755,0.03961220,-0.74862120,0.02649627,-0.20473564,0.00097932,-0.02388334,0.46699991,-1.61582743
-3.01650825,1.47513621,-2.93221634,0.70095865,-0.71317658,1.08130259,-0.84371711,0.00001541,-0.00277015,0.03928389,-0.72921037,0.02439868,-0.19299922,0.00094327,-0.02161404,0.49195513,-1.52898857
-3.01050525,1.46617113,-2.77980568,0.71605960,-0.67046000,1.04174776,-0.79511032,0.00001663,-0.00250421,0.03961442,-0.70561587,0.02296998,-0.18083985,0.00092893,-0.01943915,0.51986121,-1.44033276
-3.00450225,1.45992831,-2.62212789,0.73235419,-0.62776909,1.00142049,-0.74575950,0.00001871,-0.00225155,0.04055770,-0.67823948,0.02219237,-0.16841817,0.00093505,-0.01737532,0.55050842,-1.35079301
-2.99849925,1.45681868,-2.46099500,0.74977218,-0.58560557,0.96108714,-0.69612059,0.00002167,-0.00201356,0.04207406,-0.64755584,0.02204890,-0.15589141,0.00096038,-0.01543538,0.58363188,-1.26131555
-2.99249625,1.45719909,-2.29827059,0.76817564,-0.54446501,0.92150665,-0.64665306,0.00002555,-0.00179122,0.04412911,-0.61409638,0.02252425,-0.14340984,0.00100372,-0.01362845,0.61890849,-1.17284549
-2.98649325,1.46135175,-2.13583011,0.78735529,-0.50483078,0.88340907,-0.59781120,0.00003039,-0.00158512,0.04669266,-0.57843192,0.02360524,-0.13111360,0.00106392,-0.01196015,0.65595665,-1.08631221
-2.98049025,1.46946815,-1.97552136,0.80703083,-0.46716830,0.84747614,-0.55003545,0.00003628,-0.00139550,0.04973761,-0.54115482,0.02528090,-0.11913014,0.00113985,-0.01043291,0.69433924,-1.00261489
-2.97448724,1.48163796,-1.81912623,0.82685525,-0.43191947,0.81432434,-0.50374395,0.00004327,-0.00122228,0.05323889,-0.50286133,0.02754219,-0.10757217,0.00123045,-0.00904631,0.73356957,-0.92260848
-2.96848424,1.49784290,-1.66832526,0.84642305,-0.39949756,0.78449081,-0.45932476,0.00005145,-0.00106515,0.05717250,-0.46413494,0.03038133,-0.09653637,0.00133466,-0.00779750,0.77312030,-0.84709065
-2.96248124,1.51795551,-1.52466592,0.86528208,-0.37028224,0.75842227,-0.41712898,0.00006088,-0.00092355,0.06151447,-0.42553128,0.03379088,-0.08610261,0.00145144,-0.00668161,0.81243483,-0.77678983
-2.95647824,1.54174226,-1.38953558,0.88294831,-0.34461506,0.73646688,-0.37746500,0.00007162,-0.00079678,0.06624000,-0.38756510,0.03776246,-0.07633385,0.00157976,-0.00569216,0.85094062,-0.71235474
-2.95047524,1.56887035,-1.26413984,0.89892297,-0.32279506,0.71886904,-0.34059414,0.00008374,-0.00068400,0.07132252,-0.35069966,0.04228531,-0.06727660,0.00171856,-0.00482147,0.88806381,-0.65434542
-2.94447224,1.59891737,-1.14948638,0.91271092,-0.30507467,0.70576679,-0.30672762,0.00009725,-0.00058427,0.07673286,-0.31533888,0.04734471,-0.05896187,0.00186674,-0.00406104,0.92324439,-0.60322596
-2.93846923,1.63138285,-1.04637449,0.92383958,-0.29165583,0.69719174,-0.27602500,0.00011218,-0.00049661,0.08243838,-0.28182215,0.05292028,-0.05140656,0.00202313,-0.00340187,0.95595113,-0.55935881
-2.93246623,1.66570097,-0.95538997,0.93187718,-0.28268617,0.69307102,-0.24859403,0.00012849,-0.00042002,0.08840221,-0.25042183,0.05898434,-0.04461513,0.00218649,-0.00283478,0.98569541,-0.52300075
-2.92646323,1.70125343,-0.87690506,0.93644956,-0.27825544,0.69323120,-0.22449171,0.00014613,-0.00035347,0.09458245,-0.22134339,0.06550040,-0.03858159,0.00235546,-0.00235066,1.01204345,-0.49430023
-2.92046023,1.73738205,-0.81108278,0.93725456,-0.27839216,0.69740378,-0.20372654,0.00016501,-0.00029599,0.10093157,-0.19472758,0.07242185,-0.03329152,0.00252855,-0.00194065,1.03462622,-0.47329620
-2.91445723,1.77340056,-0.75788498,0.93407336,-0.28306052,0.70523221,-0.18626165,0.00018500,-0.00024661,0.10739587,-0.17065470,0.07969093,-0.02872423,0.00270416,-0.00159634,1.05314662,-0.45991809
-2.90845423,1.80860534,-0.71708361,0.92677821,-0.29215772,0.71628024,-0.17201864,0.00020592,-0.00020442,0.11391513,-0.14915020,0.08723812,-0.02485482,0.00288052,-0.00130988,1.06738380,-0.45398702
-2.90245123,1.84228520,-0.68827427,0.91533632,-0.30551199,0.73004148,-0.16088199,0.00022758,-0.00016859,0.12042252,-0.13019141,0.09498204,-0.02165610,0.00305570,-0.00107403,1.07719443,-0.45521819
-2.89644822,1.87373036,-0.67089173,0.89980974,-0.32288132,0.74595031,-0.15270378,0.00024971,-0.00013833,0.12684478,-0.11371491,0.10282984,-0.01910033,0.00322767,-0.00088227,1.08251123,-0.46322445
-2.89044522,1.90224099,-0.66422681,0.88035150,-0.34395347,0.76339396,-0.14730857,0.00027202,-0.00011290,0.13310269,-0.09962416,0.11067817,-0.01716070,0.00339423,-0.00072877,1.08333891,-0.47752108
-2.88444222,1.92713575,-0.66744423,0.85719825,-0.36834720,0.78172581,-0.14449835,0.00029421,-0.00009166,0.13911202,-0.08779699,0.11841479,-0.01581251,0.00355311,-0.00060839,1.07974811,-0.49753200
-2.87843922,1.94776080,-0.67960128,0.83066004,-0.39561519,0.80027986,-0.14405735,0.00031592,-0.00007402,0.14478472,-0.07809275,0.12592066,-0.01503398,0.00370198,-0.00051668,1.07186788,-0.52259750
-2.87243622,1.96349976,-0.69966700,0.80110786,-0.42524889,0.81838627,-0.14575679,0.00033679,-0.00005945,0.15003059,-0.07035876,0.13307264,-0.01480677,0.00383848,-0.00044983,1.05987723,-0.55198359
-2.86643322,1.97378486,-0.72654189,0.76895964,-0.45668525,0.83538772,-0.14935936,0.00035648,-0.00004749,0.15475929,-0.06443605,0.13974661,-0.01511605,0.00396030,-0.00040460,1.04399648,-0.58489313
-2.86043022,1.97810938,-0.75907800,0.73466564,-0.48931570,0.85065636,-0.15462356,0.00037461,-0.00003772,0.15888257,-0.06016405,0.14582087,-0.01595026,0.00406522,-0.00037830,1.02447895,-0.62047876
-2.85442721,1.97604150,-0.79609939,0.69869372,-0.52249718,0.86361095,-0.16130775,0.00039083,-0.00002979,0.16231680,-0.05738445,0.15117982,-0.01730056,0.00415120,-0.00036867,1.00160340,-0.65785761
-2.84842421,1.96723897,-0.83642272,0.66151553,-0.55556506,0.87373369,-0.16917406,0.00040484,-0.00002339,0.16498563,-0.05594403,0.15571758,-0.01915993,0.00421642,-0.00037388,0.97566776,-0.69612756
-2.84242121,1.95146437,-0.87887799,0.62359387,-0.58784783,0.88058630,-0.17799200,0.00041635,-0.00001826,0.16682254,-0.05569655,0.15934161,-0.02152199,0.00425936,-0.00039239,0.94698421,-0.73438496
-2.83641821,1.92860003,-0.92232897,0.58537192,-0.61868300,0.88382458,-0.18754198,0.00042512,-0.00001418,0.16777338,-0.05650383,0.16197595,-0.02437967,0.00427884,-0.00042293,0.91587584,-0.77174316
-2.83041521,1.89866191,-0.96569319,0.54726450,-0.64743386,0.88321102,-0.19761848,0.00043097,-0.00001094,0.16779858,-0.05823619,0.16356401,-0.02772367,0.00427412,-0.00046444,0.88267467,-0.80735160
-2.82441221,1.86181147,-1.00796092,0.50965162,-0.67350637,0.87862484,-0.20803314,0.00043379,-0.00000839,0.16687500,-0.06077214,0.16407082,-0.03154091,0.00424489,-0.00051595,0.84772102,-0.84041467
-2.81840920,1.81836449,-1.04821283,0.47287420,-0.69636561,0.87006881,-0.21861750,0.00043350,-0.00000639,0.16499730,-0.06399774,0.16348455,-0.03581294,0.00419131,-0.00057660,0.81136387,-0.87020981
-2.81240620,1.76879625,-1.08563574,0.43723201,-0.71555106,0.85767267,-0.22922554,0.00043014,-0.00000484,0.16217871,-0.06780561,0.16181719,-0.04051445,0.00411404,-0.00064552,0.77396173,-0.89610408
-2.80640320,1.71374204,-1.11953607,0.40298343,-0.73069017,0.84169268,-0.23973587,0.00042377,-0.00000364,0.15845115,-0.07209382,0.15910447,-0.04561197,0.00401423,-0.00072183,0.73588391,-0.91756853
-2.80040020,1.65399272,-1.14935056,0.37034681,-0.74150934,0.82250715,-0.25005370,0.00041454,-0.00000273,0.15386473,-0.07676465,0.15540488,-0.05106283,0.00389349,-0.00080460,0.69751142,-0.93418992
-2.79439720,1.59048487,-1.17465381,0.33950308,-0.74784213,0.80060816,-0.26011228,0.00040265,-0.00000203,0.14848655,-0.08172357,0.15079791,-0.05681446,0.00375384,-0.00089279,0.65923756,-0.94567902
-2.78839420,1.52428575,-1.19516258,0.31059915,-0.74963402,0.77658939,-0.26987406,0.00038835,-0.00000150,0.14239889,-0.08687837,0.14538158,-0.06280409,0.00359771,-0.00098530,0.62146746,-0.95187538
-2.78239120,1.45657299,-1.21073653,0.28375187,-0.74694367,0.75113067,-0.27933136,0.00037195,-0.00000110,0.13569692,-0.09213853,0.13926933,-0.06895893,0.00342781,-0.00108087,0.58461670,-0.95274819
-2.77638819,1.38860988,-1.22137562,0.25905196,-0.73994042,0.72497948,-0.28850654,0.00035378,-0.00000080,0.12848589,-0.09741506,0.13258642,-0.07519683,0.00324711,-0.00117816,0.54910864,-0.94839335
-2.77038519,1.32171667,-1.22721405,0.23656791,-0.72889834,0.69893015,-0.29745164,0.00033418,-0.00000058,0.12087813,-0.10262062,0.12546612,-0.08142746,0.00305870,-0.00127575,0.51537047,-0.93902672
