energy_ev,total_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
1.55777889,0.64600794,0.03316332,0.00131985,0.12187919,0.49093757,0.00339474,0.00969167,0.00780997,0.06493905
1.56378189,0.69719092,0.03660753,0.00140476,0.13404125,0.52861790,0.00372580,0.00931947,0.00812248,0.07085265
1.56978489,0.75884493,0.04066660,0.00151409,0.14811296,0.57419428,0.00411807,0.00914204,0.00857175,0.07795177
1.57578789,0.83073392,0.04534221,0.00164798,0.16406772,0.62746640,0.00456939,0.00915704,0.00915278,0.08623859
1.58179090,0.91247607,0.05062990,0.00180625,0.18184863,0.68812139,0.00507704,0.00936123,0.00985926,0.09570254
1.58779390,1.00354014,0.05651862,0.00198848,0.20136715,0.75573125,0.00563773,0.00975073,0.01068354,0.10631944
1.59379690,1.10324485,0.06299037,0.00219395,0.22250234,0.82975261,0.00624751,0.01032122,0.01161673,0.11805084
1.59979990,1.21076182,0.07002006,0.00242165,0.24510110,0.90952914,0.00690176,0.01106807,0.01264885,0.13084357
1.60580290,1.32512252,0.07757558,0.00267027,0.26897931,0.99429711,0.00759523,0.01198650,0.01376887,0.14462964
1.61180590,1.44522957,0.08561820,0.00293819,0.29392404,1.08319416,0.00832205,0.01307165,0.01496499,0.15932642
1.61780890,1.56987263,0.09410316,0.00322351,0.31969675,1.17527172,0.00907586,0.01431870,0.01622481,0.17483723
1.62381191,1.69774863,0.10298063,0.00352405,0.34603761,1.26951064,0.00984990,0.01572285,0.01753561,0.19105228
1.62981491,1.82748615,0.11219685,0.00383738,0.37267074,1.36484018,0.01063723,0.01727937,0.01888466,0.20785002
1.63581791,1.95767339,0.12169563,0.00416085,0.39931027,1.46015961,0.01143084,0.01898359,0.02025956,0.22509881
1.64182091,2.08688883,0.13141987,0.00449161,0.42566715,1.55436209,0.01222397,0.02083084,0.02164860,0.24265895
1.64782391,2.21373362,0.14131336,0.00482669,0.45145628,1.64635981,0.01301027,0.02281641,0.02304114,0.26038498
1.65382691,2.33686457,0.15132251,0.00516301,0.47640391,1.73510968,0.01378406,0.02493542,0.02442792,0.27812820
1.65982991,2.45502634,0.16139813,0.00549747,0.50025491,1.81963854,0.01454057,0.02718274,0.02580144,0.29573930
1.66583292,2.56708168,0.17149699,0.00582698,0.52277958,1.89906676,0.01527613,0.02955283,0.02715621,0.31307119
1.67183592,2.67203833,0.18158322,0.00614855,0.54377984,1.97262954,0.01598836,0.03203957,0.02848895,0.32998170
1.67783892,2.76907156,0.19162938,0.00645935,0.56309439,2.03969464,0.01667630,0.03463605,0.02979873,0.34633639
1.68384192,2.85754127,0.20161715,0.00675673,0.58060268,2.09977612,0.01734051,0.03733437,0.03108695,0.36201112
1.68984492,2.93700303,0.21153755,0.00703833,0.59622747,2.15254328,0.01798305,0.04012542,0.03235726,0.37689461
1.69584792,3.00721260,0.22139073,0.00730209,0.60993588,2.19782458,0.01860746,0.04299863,0.03361535,0.39089066
1.70185093,3.06812379,0.23118527,0.00754633,0.62173890,2.23560634,0.01921864,0.04594182,0.03486860,0.40392028
1.70785393,3.11987988,0.24093695,0.00776974,0.63168930,2.26602630,0.01982265,0.04894094,0.03612561,0.41592347
1.71385693,3.16279911,0.25066715,0.00797146,0.63987812,2.28936254,0.02042651,0.05198000,0.03739571,0.42686075
1.71985993,3.19735499,0.26040084,0.00815107,0.64642981,2.30601811,0.02103783,0.05504096,0.03868828,0.43671437
1.72586293,3.22415232,0.27016431,0.00830858,0.65149635,2.31650232,0.02166451,0.05810378,0.04001208,0.44548914
1.73186593,3.24390029,0.27998273,0.00844449,0.65525047,2.32140941,0.02231437,0.06114644,0.04137460,0.45321289
1.73786893,3.25738365,0.28987760,0.00855968,0.65787846,2.32139560,0.02299475,0.06414521,0.04278135,0.45993650
1.74387194,3.26543339,0.29986436,0.00865548,0.65957264,2.31715557,0.02371214,0.06707493,0.04423522,0.46573344
1.74987494,3.26889804,0.30995012,0.00873357,0.66052405,2.30939922,0.02447178,0.06990942,0.04573599,0.47069877
1.75587794,3.26861680,0.32013175,0.00879599,0.66091547,2.29882975,0.02527742,0.07262199,0.04727987,0.47494765
1.76188094,3.26539534,0.33039440,0.00884501,0.66091517,2.28612369,0.02613097,0.07518607,0.04885930,0.47861320
1.76788394,3.25998517,0.34071049,0.00888315,0.66067152,2.27191364,0.02703234,0.07757585,0.05046281,0.48184378
1.77388694,3.25306702,0.35103939,0.00891307,0.66030877,2.25677414,0.02797933,0.07976701,0.05207515,0.48479967
1.77988994,3.24523862,0.36132764,0.00893751,0.65992399,2.24121105,0.02896757,0.08173744,0.05367762,0.48764922
1.78589295,3.23700698,0.37150985,0.00895919,0.65958531,2.22565440,0.02999062,0.08346797,0.05524855,0.49056450
1.79189595,3.22878495,0.38151027,0.00898079,0.65933156,2.21045490,0.03104008,0.08494298,0.05676396,0.49371660
1.79789895,3.22089201,0.39124490,0.00900481,0.65917309,2.19588369,0.03210590,0.08615103,0.05819842,0.49727060
1.80390195,3.21355860,0.40062416,0.00903354,0.65909385,2.18213524,0.03317664,0.08708525,0.05952598,0.50138056
1.80990495,3.20693362,0.40955593,0.00906901,0.65905452,2.16933277,0.03423991,0.08774373,0.06072123,0.50618454
1.81590795,3.20109442,0.41794900,0.00911289,0.65899661,2.15753588,0.03528284,0.08812961,0.06176030,0.51179997
1.82191096,3.19605865,0.42571658,0.00916647,0.65884717,2.14674976,0.03629257,0.08825114,0.06262195,0.51831948
1.82791396,3.19179717,0.43277988,0.00923062,0.65852417,2.13693546,0.03725679,0.08812145,0.06328853,0.52580753
1.83391696,3.18824759,0.43907161,0.00930581,0.65794205,2.12802066,0.03816427,0.08775824,0.06374683,0.53429784
1.83991996,3.18532753,0.44453914,0.00939205,0.65701740,2.11991048,0.03900537,0.08718329,0.06398876,0.54379184
1.84592296,3.18294724,0.44914724,0.00948894,0.65567448,2.11249771,0.03977256,0.08642184,0.06401189,0.55425833
1.85192596,3.18102090,0.45288029,0.00959569,0.65385032,2.10567220,0.04046080,0.08550190,0.06381972,0.56563417
1.85792896,3.17947621,0.45574380,0.00971117,0.65149924,2.09932891,0.04106789,0.08445342,0.06342172,0.57782620
1.86393197,3.17826185,0.45776511,0.00983396,0.64859661,2.09337433,0.04159476,0.08330753,0.06283313,0.59071409
1.86993497,3.17735245,0.45899332,0.00996238,0.64514156,2.08773112,0.04204556,0.08209568,0.06207461,0.60415420
1.87593797,3.17675093,0.45949825,0.01009461,0.64115865,2.08234073,0.04242768,0.08084887,0.06117151,0.61798404
1.88194097,3.17648804,0.45936859,0.01022874,0.63669828,2.07716396,0.04275170,0.07959690,0.06015318,0.63202717
1.88794397,3.17661904,0.45870918,0.01036281,0.63183587,2.07217952,0.04303107,0.07836776,0.05905195,0.64609841
1.89394697,3.17721767,0.45763748,0.01049490,0.62666968,2.06738065,0.04328182,0.07718704,0.05790209,0.66000884
1.89994997,3.17836766,0.45627946,0.01062314,0.62131748,2.06277002,0.04352206,0.07607756,0.05673875,0.67357053
1.90595298,3.18015204,0.45476491,0.01074581,0.61591195,2.05835325,0.04377140,0.07505903,0.05559686,0.68660071
1.91195598,3.18264091,0.45322248,0.01086130,0.61059522,2.05413133,0.04405033,0.07414791,0.05451004,0.69892522
1.91795898,3.18587802,0.45177454,0.01096815,0.60551250,2.05009249,0.04437949,0.07335735,0.05350964,0.71038107
1.92396198,3.18986723,0.45053217,0.01106503,0.60080535,2.04620393,0.04477897,0.07269727,0.05262392,0.72081819
1.92996498,3.19455934,0.44959048,0.01115073,0.59660458,2.04240403,0.04526756,0.07217453,0.05187732,0.73010025
1.93596798,3.19984023,0.44902442,0.01122414,0.59302337,2.03859548,0.04586207,0.07179321,0.05128993,0.73810473
1.94197099,3.20552127,0.44888539,0.01128419,0.59015080,2.03464003,0.04657671,0.07155490,0.05087714,0.74472241
1.94797399,3.21133254,0.44919869,0.01132984,0.58804617,2.03035504,0.04742252,0.07145907,0.05064944,0.74985635
1.95397699,3.21691978,0.44996213,0.01136003,0.58673439,2.02551260,0.04840693,0.07150348,0.05061248,0.75342081
1.95997999,3.22184538,0.45114565,0.01137365,0.58620280,2.01984110,0.04953346,0.07168452,0.05076713,0.75534003
1.96598299,3.22559395,0.45269220,0.01136957,0.58639948,2.01302975,0.05080153,0.07199755,0.05110987,0.75554743
1.97198599,3.22758233,0.45451973,0.01134657,0.58723325,2.00473573,0.05220636,0.07243721,0.05163313,0.75398512
1.97798899,3.22717410,0.45652425,0.01130340,0.58857553,1.99459405,0.05373912,0.07299763,0.05232583,0.75060400
1.98399200,3.22369803,0.45858381,0.01123882,0.59026376,1.98222961,0.05538706,0.07367258,0.05317392,0.74536450
1.98999500,3.21646984,0.46056322,0.01115161,0.59210651,1.96727108,0.05713385,0.07445551,0.05416098,0.73823793
1.99599800,3.20481645,0.46231927,0.01104065,0.59388994,1.94936602,0.05895994,0.07533954,0.05526885,0.72920841
2.00200100,3.18810156,0.46370628,0.01090500,0.59538534,1.92819640,0.06084303,0.07631734,0.05647818,0.71827521
2.00800400,3.16575155,0.46458153,0.01074397,0.59635741,1.90349395,0.06275858,0.07738093,0.05776908,0.70545532
2.01400700,3.13728026,0.46481065,0.01055720,0.59657300,1.87505452,0.06468028,0.07852148,0.05912155,0.69078608
2.02001001,3.10231172,0.46427231,0.01034473,0.59580979,1.84275063,0.06658065,0.07972907,0.06051604,0.67432762
2.02601301,3.06059952,0.46286242,0.01010706,0.59386456,1.80654169,0.06843150,0.08099239,0.06193383,0.65616474
2.03201601,3.01204193,0.46049740,0.00984523,0.59056076,1.76648125,0.07020445,0.08229859,0.06335740,0.63640831
2.03801901,2.95669210,0.45711658,0.00956081,0.58575497,1.72272094,0.07187145,0.08363308,0.06477073,0.61519565
2.04402201,2.89476268,0.45268352,0.00925594,0.57934206,1.67551079,0.07340516,0.08497950,0.06615948,0.59269011
2.05002501,2.82662472,0.44718647,0.00893328,0.57125877,1.62519588,0.07477942,0.08631978,0.06751122,0.56907950
2.05602801,2.75280087,0.44063779,0.00859602,0.56148579,1.57220941,0.07596966,0.08763429,0.06881545,0.54457356
2.06203102,2.67395310,0.43307258,0.00824779,0.55004803,1.51706256,0.07695324,0.08890215,0.07006369,0.51940046
2.06803402,2.59086552,0.42454661,0.00789257,0.53701343,1.46033125,0.07770985,0.09010172,0.07124937,0.49380238
2.07403702,2.50442296,0.41513370,0.00753461,0.52249014,1.40264068,0.07822184,0.09121106,0.07236776,0.46803053
2.08004002,2.41558623,0.40492262,0.00717828,0.50662249,1.34464797,0.07847454,0.09220865,0.07341579,0.44233957
2.08604302,2.32536496,0.39401386,0.00682799,0.48958580,1.28702372,0.07845659,0.09307399,0.07439177,0.41698181
2.09204602,2.23478912,0.38251628,0.00648803,0.47158035,1.23043306,0.07816017,0.09378837,0.07529511,0.39220142
2.09804902,2.14488017,0.37054374,0.00616247,0.45282476,1.17551698,0.07758123,0.09433549,0.07612593,0.36822877
2.10405203,2.05662294,0.35821202,0.00585502,0.43354911,1.12287447,0.07671967,0.09470209,0.07688470,0.34527524
2.11005503,1.97093912,0.34563583,0.00556891,0.41398790,1.07304617,0.07557944,0.09487844,0.07757175,0.32352854
2.11605803,1.88866319,0.33292627,0.00530684,0.39437335,1.02649992,0.07416851,0.09485865,0.07818688,0.30314888
2.12206103,1.81052154,0.32018854,0.00507087,0.37492897,0.98361881,0.07249881,0.09464092,0.07872890,0.28426587
2.12806403,1.73711544,0.30752008,0.00486241,0.35586385,0.94469184,0.07058600,0.09422752,0.07919526,0.26697640
2.13406703,1.66890826,0.29500899,0.00468212,0.33736762,0.90990777,0.06844924,0.09362462,0.07958176,0.25134353
2.14007004,1.60621728,0.28273297,0.00453000,0.31960636,0.87935198,0.06611069,0.09284203,0.07988230,0.23739622
2.14607304,1.54921041,0.27075850,0.00440535,0.30271936,0.85300663,0.06359512,0.09189271,0.08008882,0.22513019
2.15207604,1.49790763,0.25914039,0.00430682,0.28681699,0.83075405,0.06092927,0.09079224,0.08019132,0.21450945
2.15807904,1.45218731,0.24792173,0.00423249,0.27197953,0.81238319,0.05814125,0.08955827,0.08017809,0.20546887
2.16408204,1.41179710,0.23713409,0.00417995,0.25825701,0.79759891,0.05525990,0.08820990,0.08003604,0.19791727
2.17008504,1.37636885,0.22679812,0.00414639,0.24567000,0.78603397,0.05231409,0.08676711,0.07975121,0.19174132
2.17608804,1.34543736,0.21692435,0.00412875,0.23421133,0.77726310,0.04933213,0.08525034,0.07930945,0.18680978
2.18209105,1.31846203,0.20751436,0.00412376,0.22384862,0.77081892,0.04634118,0.08368004,0.07869714,0.18297821
2.18809405,1.29485080,0.19856209,0.00412815,0.21452740,0.76620907,0.04336669,0.08207653,0.07790203,0.18009385
2.19409705,1.27398553,0.19005545,0.00413869,0.20617494,0.76293394,0.04043200,0.08045982,0.07691407,0.17800067
2.20010005,1.25524775,0.18197805,0.00415239,0.19870436,0.76050453,0.03755801,0.07884967,0.07572630,0.17654423
2.20610305,1.23804399,0.17431097,0.00416652,0.19201908,0.75845962,0.03476296,0.07726576,0.07433554,0.17557648
2.21210605,1.22182955,0.16703460,0.00417877,0.18601731,0.75638177,0.03206227,0.07572785,0.07274309,0.17496008
2.21810905,1.20612979,0.16013042,0.00418728,0.18059648,0.75391141,0.02946857,0.07425610,0.07095518,0.17457234
2.22411206,1.19055821,0.15358259,0.00419070,0.17565743,0.75075859,0.02699177,0.07287131,0.06898322,0.17430844
2.23011506,1.17483032,0.14737935,0.00418827,0.17110817,0.74671187,0.02463915,0.07159512,0.06684388,0.17408402
2.23611806,1.15877300,0.14151416,0.00417978,0.16686715,0.74164397,0.02241563,0.07045013,0.06455886,0.17383690
2.24212106,1.14232877,0.13598638,0.00416556,0.16286590,0.73551399,0.02032399,0.06945987,0.06215445,0.17352798
2.24812406,1.12555489,0.13080168,0.00414651,0.15905086,0.72836619,0.01836514,0.06864868,0.05966083,0.17314121
2.25412706,1.10861736,0.12597194,0.00412395,0.15538452,0.72032520,0.01653839,0.06804126,0.05711119,0.17268276
2.26013007,1.09178015,0.12151477,0.00409966,0.15184573,0.71158816,0.01484176,0.06766224,0.05454071,0.17217923
2.26613307,1.07539014,0.11745265,0.00407570,0.14842924,0.70241389,0.01327221,0.06753543,0.05198533,0.17167524
2.27213607,1.05985854,0.11381167,0.00405439,0.14514455,0.69310979,0.01182585,0.06768300,0.04948058,0.17123027
2.27813907,1.04563966,0.11062004,0.00403816,0.14201403,0.68401690,0.01049822,0.06812459,0.04706032,0.17091504
2.28414207,1.03320795,0.10790635,0.00402949,0.13907065,0.67549395,0.00928440,0.06887630,0.04475560,0.17080752
2.29014507,1.02303444,0.10569778,0.00403076,0.13635523,0.66790086,0.00817916,0.06994973,0.04259354,0.17098871
2.29614807,1.01556357,0.10401820,0.00404421,0.13391344,0.66158268,0.00717712,0.07135107,0.04059652,0.17153845
2.30215108,1.01119131,0.10288641,0.00407181,0.13179269,0.65685425,0.00627283,0.07308032,0.03878142,0.17253131
2.30815408,1.01024561,0.10231457,0.00411520,0.13003911,0.65398659,0.00546082,0.07513061,0.03715917,0.17403282
2.31415708,1.01296974,0.10230679,0.00417561,0.12869459,0.65319513,0.00473571,0.07748781,0.03573457,0.17609608
2.32016008,1.01950913,0.10285807,0.00425386,0.12779418,0.65463037,0.00409226,0.08013026,0.03450626,0.17875890
2.32616308,1.02990213,0.10395364,0.00435024,0.12736379,0.65837118,0.00352541,0.08302888,0.03346705,0.18204160
2.33216608,1.04407482,0.10556859,0.00446457,0.12741842,0.66442082,0.00303034,0.08614739,0.03260438,0.18594540
2.33816908,1.06183987,0.10766793,0.00459615,0.12796077,0.67270575,0.00260256,0.08944288,0.03190102,0.19045154
2.34417209,1.08289925,0.11020707,0.00474376,0.12898040,0.68307699,0.00223793,0.09286649,0.03133590,0.19552113
2.35017509,1.10685056,0.11313260,0.00490570,0.13045347,0.69531408,0.00193272,0.09636440,0.03088507,0.20109551
2.35617809,1.13319653,0.11638338,0.00507983,0.13234288,0.70913102,0.00168371,0.09987885,0.03052270,0.20709743
2.36218109,1.16135725,0.11989198,0.00526356,0.13459892,0.72418424,0.00148818,0.10334938,0.03022210,0.21343260
2.36818409,1.19068455,0.12358624,0.00545395,0.13716033,0.74008192,0.00134402,0.10671403,0.02995674,0.21999191
2.37418709,1.22047811,0.12739108,0.00564774,0.13995577,0.75639458,0.00124977,0.10991066,0.02970116,0.22665392
2.38019010,1.25000274,0.13123034,0.00584142,0.14290555,0.77266644,0.00120457,0.11287824,0.02943182,0.23328782
2.38619310,1.27850638,0.13502868,0.00603130,0.14592368,0.78842724,0.00120828,0.11555803,0.02912779,0.23975660
2.39219610,1.30523839,0.13871352,0.00621358,0.14892009,0.80320432,0.00126139,0.11789484,0.02877128,0.24592048
2.39819910,1.32946772,0.14221679,0.00638446,0.15180296,0.81653456,0.00136503,0.11983801,0.02834804,0.25164038
2.40420210,1.35050062,0.14547672,0.00654017,0.15448119,0.82797606,0.00152086,0.12134250,0.02784760,0.25678159
2.41020510,1.36769757,0.14843928,0.00667712,0.15686683,0.83711926,0.00173105,0.12236968,0.02726327,0.26121724
2.41620810,1.38048896,0.15105955,0.00679195,0.15887751,0.84359727,0.00199810,0.12288810,0.02659212,0.26483182
2.42221111,1.38838947,0.15330279,0.00688163,0.16043868,0.84709534,0.00232472,0.12287414,0.02583472,0.26752439
2.42821411,1.39101057,0.15514517,0.00694352,0.16148572,0.84735910,0.00271363,0.12231241,0.02499483,0.26921161
2.43421711,1.38807094,0.15657426,0.00697549,0.16196584,0.84420154,0.00316738,0.12119614,0.02407896,0.26983027
2.44022011,1.37940459,0.15758914,0.00697598,0.16183955,0.83750839,0.00368809,0.11952733,0.02309593,0.26933952
2.44622311,1.36496615,0.15820016,0.00694401,0.16108190,0.82724188,0.00427726,0.11731678,0.02205633,0.26772237
2.45222611,1.34483339,0.15842834,0.00687927,0.15968324,0.81344263,0.00493549,0.11458392,0.02097202,0.26498675
2.45822911,1.31920658,0.15830449,0.00678213,0.15764952,0.79622961,0.00566223,0.11135649,0.01985562,0.26116575
2.46423212,1.28840465,0.15786786,0.00665363,0.15500218,0.77579805,0.00645558,0.10767003,0.01872003,0.25631726
2.47023512,1.25285823,0.15716472,0.00649547,0.15177754,0.75241539,0.00731210,0.10356723,0.01757802,0.25052277
2.47623812,1.21309958,0.15624651,0.00631001,0.14802574,0.72641522,0.00822663,0.09909707,0.01644183,0.24388565
2.48224112,1.16974978,0.15516800,0.00610013,0.14380929,0.69818948,0.00919223,0.09431386,0.01532289,0.23652856
2.48824412,1.12350343,0.15398521,0.00586924,0.13920121,0.66817906,0.01020011,0.08927612,0.01423159,0.22859050
2.49424712,1.07511156,0.15275351,0.00562114,0.13428301,0.63686305,0.01123968,0.08404539,0.01317712,0.22022328
2.50025013,1.02536314,0.15152564,0.00535994,0.12914233,0.60474713,0.01229870,0.07868498,0.01216736,0.21158769
2.50625313,0.97506596,0.15035004,0.00508996,0.12387055,0.57235138,0.01336347,0.07325870,0.01120888,0.20284953
2.51225613,0.92502761,0.14926936,0.00481558,0.11856046,0.54019803,0.01441914,0.06782965,0.01030697,0.19417555
2.51825913,0.87603721,0.14831937,0.00454116,0.11330390,0.50879947,0.01545009,0.06245904,0.00946576,0.18572962
2.52426213,0.82884857,0.14752820,0.00427095,0.10818969,0.47864705,0.01644037,0.05720513,0.00868829,0.17766909
2.53026513,0.78416535,0.14691602,0.00400896,0.10330178,0.45020102,0.01737421,0.05212239,0.00797675,0.17014160
2.53626813,0.74262871,0.14649516,0.00375888,0.09871773,0.42388186,0.01823658,0.04726077,0.00733267,0.16328241
2.54227114,0.70480781,0.14627064,0.00352406,0.09450751,0.40006332,0.01901378,0.04266518,0.00675711,0.15721225
2.54827414,0.67119321,0.14624105,0.00330741,0.09073274,0.37906725,0.01969394,0.03837524,0.00625092,0.15203590
2.55427714,0.64219334,0.14639985,0.00311138,0.08744623,0.36116035,0.02026763,0.03442515,0.00581495,0.14784129
2.56028014,0.61813377,0.14673673,0.00293797,0.08469190,0.34655268,0.02072827,0.03084382,0.00545029,0.14469922
2.56628314,0.59925911,0.14723936,0.00278869,0.08250495,0.33539796,0.02107257,0.02765515,0.00515843,0.14266367
2.57228614,0.58573703,0.14789497,0.00266463,0.08091230,0.32779530,0.02130084,0.02487845,0.00494149,0.14177246
2.57828914,0.57766392,0.14869205,0.00256641,0.07993315,0.32379225,0.02141710,0.02252890,0.00480229,0.14204833
2.58429215,0.57507173,0.14962179,0.00249430,0.07957967,0.32338868,0.02142920,0.02061815,0.00474452,0.14350022
2.59029515,0.57793535,0.15067929,0.00244820,0.07985762,0.32654134,0.02134867,0.01915482,0.00477267,0.14612465
2.59629815,0.58617993,0.15186454,0.00242769,0.08076702,0.33316875,0.02119050,0.01814506,0.00489210,0.14990715
2.60230115,0.59968781,0.15318285,0.00243209,0.08230263,0.34315602,0.02097275,0.01759289,0.00510893,0.15482354
2.60830415,0.61830451,0.15464499,0.00246051,0.08445429,0.35635947,0.02071602,0.01750051,0.00542983,0.16084110
2.61430715,0.64184355,0.15626682,0.00251185,0.08720711,0.37261078,0.02044285,0.01786844,0.00586189,0.16791950
2.62031016,0.67008993,0.15806845,0.00258484,0.09054141,0.39172057,0.02017698,0.01869543,0.00641224,0.17601151
