energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-4.63731866,1.99641614,0.19899674,1.17801684,0.00142574,0.35461891,0.11054463,0.00000000,0.31400922,0.30327426
-4.63131566,2.14521652,0.21704561,1.28688813,0.00157887,0.36723906,0.11874442,0.00000000,0.33220590,0.31439280
-4.62531266,2.30022691,0.23641953,1.40273440,0.00174073,0.37878091,0.12737038,0.00000000,0.35031899,0.32461934
-4.61930965,2.46066848,0.25707165,1.52503429,0.00191003,0.38915941,0.13636679,0.00000000,0.36820257,0.33387772
-4.61330665,2.62566729,0.27893981,1.65313478,0.00208526,0.39832280,0.14567182,0.00000000,0.38571304,0.34211943
-4.60730365,2.79424322,0.30194419,1.78624123,0.00226457,0.40625249,0.15521710,0.00000000,0.40270979,0.34932350
-4.60130065,2.96530231,0.32598542,1.92341189,0.00244589,0.41296184,0.16492762,0.00000000,0.41905604,0.35549549
-4.59529765,3.13763355,0.35094350,2.06355764,0.00262688,0.41849387,0.17472184,0.00000000,0.43461985,0.36066564
-4.58929465,3.30991119,0.37667755,2.20544773,0.00280501,0.42291811,0.18451235,0.00000000,0.44927552,0.36488636
-4.58329165,3.48070342,0.40302652,2.34772195,0.00297761,0.42632672,0.19420683,0.00000000,0.46290519,0.36822899
-4.57728864,3.64848781,0.42981106,2.48890938,0.00314192,0.42883002,0.20370951,0.00000000,0.47540088,0.37078031
-4.57128564,3.81167357,0.45683638,2.62745348,0.00329517,0.43055181,0.21292310,0.00000000,0.48666669,0.37263869
-4.56528264,3.96863025,0.48389625,2.76174298,0.00343465,0.43162439,0.22175100,0.00000000,0.49662129,0.37391013
-4.55927964,4.11772211,0.51077788,2.89014767,0.00355782,0.43218380,0.23009991,0.00000000,0.50520037,0.37470442
-4.55327664,4.25734687,0.53726762,3.01105784,0.00366234,0.43236511,0.23788261,0.00000000,0.51235912,0.37513146
-4.54727364,4.38597747,0.56315723,3.12292594,0.00374622,0.43229819,0.24502082,0.00000000,0.51807442,0.37529783
-4.54127064,4.50220476,0.58825044,3.22430865,0.00380781,0.43210395,0.25144804,0.00000000,0.52234661,0.37530385
-4.53526763,4.60477945,0.61236954,3.31390779,0.00384594,0.43189106,0.25711217,0.00000000,0.52520073,0.37524099
-4.52926463,4.69265099,0.63536162,3.39060813,0.00385990,0.43175340,0.26197788,0.00000000,0.52668700,0.37518983
-4.52326163,4.76500177,0.65710414,3.45351043,0.00384952,0.43176807,0.26602837,0.00000000,0.52688053,0.37521854
-4.51725863,4.82127461,0.67750965,3.50195837,0.00381514,0.43199414,0.26926672,0.00000000,0.52588010,0.37538178
-4.51125563,4.86119224,0.69652910,3.53555792,0.00375764,0.43247198,0.27171639,0.00000000,0.52380605,0.37572021
-4.50525263,4.88476776,0.71415381,3.55418850,0.00367839,0.43322325,0.27342108,0.00000000,0.52079731,0.37626034
-4.49924962,4.89230538,0.73041570,3.55800530,0.00357921,0.43425141,0.27444374,0.00000000,0.51700765,0.37701483
-4.49324662,4.88439132,0.74538577,3.54743278,0.00346232,0.43554280,0.27486481,0.00000000,0.51260125,0.37798321
-4.48724362,4.86187535,0.75917083,3.52314963,0.00333028,0.43706809,0.27477971,0.00000000,0.50774784,0.37915279
-4.48124062,4.82584362,0.77190852,3.48606607,0.00318586,0.43878411,0.27429560,0.00000000,0.50261752,0.38049988
-4.47523762,4.77758415,0.78376070,3.43729438,0.00303202,0.44063598,0.27352762,0.00000000,0.49737551,0.38199118
-4.46923462,4.71854643,0.79490563,3.37811423,0.00287174,0.44255934,0.27259464,0.00000000,0.49217708,0.38358526
-4.46323162,4.65029697,0.80552913,3.30993418,0.00270802,0.44448271,0.27161476,0.00000000,0.48716279,0.38523407
-4.45722861,4.57447270,0.81581505,3.23425123,0.00254371,0.44632987,0.27070071,0.00000000,0.48245429,0.38688445
-4.45122561,4.49273420,0.82593568,3.15260990,0.00238148,0.44802210,0.26995530,0.00000000,0.47815085,0.38847964
-4.44522261,4.40672065,0.83604234,3.06656262,0.00222374,0.44948027,0.26946721,0.00000000,0.47432670,0.38996050
-4.43921961,4.31800832,0.84625675,2.97763277,0.00207259,0.45062672,0.26930720,0.00000000,0.47102927,0.39126682
-4.43321661,4.22807400,0.85666361,2.88728178,0.00192979,0.45138690,0.26952505,0.00000000,0.46827849,0.39233831
-4.42721361,4.13826470,0.86730473,2.79688106,0.00179669,0.45169071,0.27014719,0.00000000,0.46606708,0.39311551
-4.42121061,4.04977445,0.87817514,2.70768963,0.00167427,0.45147356,0.27117537,0.00000000,0.46436181,0.39354056
-4.41520760,3.96362887,0.88922135,2.62083772,0.00156313,0.45067727,0.27258625,0.00000000,0.46310578,0.39355793
-4.40920460,3.88067737,0.90034205,2.53731637,0.00146350,0.44925073,0.27433216,0.00000000,0.46222150,0.39311501
-4.40320160,3.80159311,0.91139109,2.45797280,0.00137525,0.44715037,0.27634279,0.00000000,0.46161487,0.39216281
-4.39719860,3.72687997,0.92218287,2.38351111,0.00129798,0.44434070,0.27852797,0.00000000,0.46117966,0.39065660
-4.39119560,3.65688566,0.93249984,2.31449749,0.00123100,0.44079469,0.28078137,0.00000000,0.46080262,0.38855677
-4.38519260,3.59182003,0.94210172,2.25136912,0.00117345,0.43649428,0.28298491,0.00000000,0.46036878,0.38582973
-4.37918959,3.53177709,0.95073615,2.19444585,0.00112430,0.43143096,0.28501382,0.00000000,0.45976693,0.38244896
-4.37318659,3.47675950,0.95815024,2.14394357,0.00108244,0.42560634,0.28674197,0.00000000,0.45889495,0.37839619
-4.36718359,3.42670390,0.96410232,2.09998831,0.00104669,0.41903288,0.28804748,0.00000000,0.45766483,0.37366265
-4.36118059,3.38150581,0.96837349,2.06263028,0.00101591,0.41173451,0.28881810,0.00000000,0.45600710,0.36825031
-4.35517759,3.34104254,0.97077828,2.03185695,0.00098900,0.40374733,0.28895622,0.00000000,0.45387445,0.36217309
-4.34917459,3.30519317,0.97117387,2.00760455,0.00096494,0.39511996,0.28838338,0.00000000,0.45124449,0.35545781
-4.34317159,3.27385437,0.96946741,1.98976763,0.00094286,0.38591384,0.28704387,0.00000000,0.44812119,0.34814494
-4.33716858,3.24695152,0.96562114,1.97820630,0.00092200,0.37620296,0.28490744,0.00000000,0.44453520,0.34028889
-4.33116558,3.22444464,0.95965484,1.97275109,0.00090177,0.36607334,0.28197084,0.00000000,0.44054280,0.33195785
-4.32516258,3.20632904,0.95164580,1.97320558,0.00088177,0.35562184,0.27825826,0.00000000,0.43622349,0.32323313
-4.31915958,3.19263096,0.94172604,1.97934687,0.00086174,0.34495457,0.27382057,0.00000000,0.43167642,0.31420782
-4.31315658,3.18339846,0.93007709,1.99092435,0.00084158,0.33418463,0.26873345,0.00000000,0.42701565,0.30498496
-4.30715358,3.17868875,0.91692264,2.00765718,0.00082132,0.32342953,0.26309447,0.00000000,0.42236459,0.29567517
-4.30115058,3.17855238,0.90251933,2.02923096,0.00080114,0.31280812,0.25701938,0.00000000,0.41784978,0.28639384
-4.29514757,3.18301597,0.88714636,2.05529403,0.00078131,0.30243731,0.25063763,0.00000000,0.41359444,0.27725796
-4.28914457,3.19206418,0.87109425,2.08545402,0.00076216,0.29242878,0.24408746,0.00000000,0.40971207,0.26838287
-4.28314157,3.20562256,0.85465348,2.11927499,0.00074407,0.28288575,0.23751081,0.00000000,0.40630053,0.25987893
-4.27713857,3.22354210,0.83810351,2.15627565,0.00072745,0.27390004,0.23104818,0.00000000,0.40343683,0.25184845
-4.27113557,3.24558681,0.82170264,2.19592887,0.00071270,0.26554978,0.22483373,0.00000000,0.40117308,0.24438287
-4.26513257,3.27142494,0.80567924,2.23766288,0.00070018,0.25789757,0.21899082,0.00000000,0.39953378,0.23756058
-4.25912956,3.30062473,0.79022465,2.28086409,0.00069021,0.25098964,0.21362816,0.00000000,0.39851464,0.23144522
-4.25312656,3.33265489,0.77548800,2.32488182,0.00068302,0.24485577,0.20883668,0.00000000,0.39808303,0.22608480
-4.24712356,3.36689014,0.76157315,2.36903467,0.00067878,0.23951014,0.20468721,0.00000000,0.39818004,0.22151154
-4.24112056,3.40262151,0.74853764,2.41261867,0.00067755,0.23495309,0.20122907,0.00000000,0.39872413,0.21774245
-4.23511756,3.43907121,0.73639370,2.45491683,0.00067929,0.23117362,0.19848947,0.00000000,0.39961608,0.21478060
-4.22911456,3.47541141,0.72511112,2.49521001,0.00068387,0.22815260,0.19647379,0.00000000,0.40074508,0.21261702
-4.22311156,3.51078618,0.71462162,2.53278877,0.00069104,0.22586644,0.19516662,0.00000000,0.40199553,0.21123307
-4.21710855,3.54433572,0.70482454,2.56696599,0.00070047,0.22429100,0.19453338,0.00000000,0.40325428,0.21060312
-4.21110555,3.57522198,0.69559341,2.59708980,0.00071177,0.22340556,0.19452264,0.00000000,0.40441789,0.21069740
-4.20510255,3.60265447,0.68678313,2.62255668,0.00072443,0.22319666,0.19506867,0.00000000,0.40539951,0.21148489
-4.19909955,3.62591547,0.67823731,2.64282420,0.00073794,0.22366141,0.19609441,0.00000000,0.40613504,0.21293594
-4.19309655,3.64438348,0.66979545,2.65742317,0.00075171,0.22481030,0.19751447,0.00000000,0.40658828,0.21502468
-4.18709355,3.65755412,0.66129978,2.66596875,0.00076515,0.22666922,0.19923825,0.00000000,0.40675475,0.21773095
-4.18109055,3.66505767,0.65260140,2.66817031,0.00077767,0.22928055,0.20117285,0.00000000,0.40666412,0.22104172
-4.17508754,3.66667254,0.64356551,2.66383947,0.00078869,0.23270338,0.20322586,0.00000000,0.40638108,0.22495192
-4.16908454,3.66233424,0.63407574,2.65289626,0.00079769,0.23701264,0.20530788,0.00000000,0.40600461,0.22946473
-4.16308154,3.65213936,0.62403740,2.63537292,0.00080418,0.24229743,0.20733463,0.00000000,0.40566579,0.23459123
-4.15707854,3.63634451,0.61337966,2.61141506,0.00080774,0.24865831,0.20922874,0.00000000,0.40552422,0.24034954
-4.15107554,3.61536008,0.60205668,2.58128021,0.00080806,0.25620397,0.21092119,0.00000000,0.40576330,0.24676354
-4.14507254,3.58973897,0.59004780,2.54533334,0.00080490,0.26504720,0.21235222,0.00000000,0.40658449,0.25386110
-4.13906953,3.56016066,0.57735688,2.50403951,0.00079814,0.27530041,0.21347202,0.00000000,0.40820097,0.26167212
-4.13306653,3.52741102,0.56401090,2.45795372,0.00078776,0.28707093,0.21424095,0.00000000,0.41083083,0.27022635
-4.12706353,3.49235853,0.55005796,2.40770791,0.00077386,0.30045618,0.21462949,0.00000000,0.41469015,0.27955113
-4.12106053,3.45592767,0.53556495,2.35399574,0.00075665,0.31553895,0.21461796,0.00000000,0.41998624,0.28966911
-4.11505753,3.41907037,0.52061484,2.29755528,0.00073646,0.33238301,0.21419599,0.00000000,0.42691120,0.30059616
-4.10905453,3.38273647,0.50530388,2.23915029,0.00071371,0.35102913,0.21336186,0.00000000,0.43563615,0.31233940
-4.10305153,3.34784435,0.48973885,2.17955060,0.00068894,0.37149175,0.21212177,0.00000000,0.44630615,0.32489551
-4.09704852,3.31525278,0.47403437,2.11951240,0.00066278,0.39375635,0.21048910,0.00000000,0.45903615,0.33824939
-4.09104552,3.28573504,0.45831043,2.05975909,0.00063596,0.41777771,0.20848363,0.00000000,0.47390787,0.35237313
-4.08504252,3.25995640,0.44269028,2.00096340,0.00060930,0.44347902,0.20613091,0.00000000,0.49096786,0.36722542
-4.07903952,3.23845584,0.42729850,1.94373156,0.00058370,0.47075207,0.20346174,0.00000000,0.51022661,0.38275141
-4.07303652,3.22163283,0.41225960,1.88859020,0.00056013,0.49945828,0.20051170,0.00000000,0.53165884,0.39888290
-4.06703352,3.20973967,0.39769683,1.83597635,0.00053967,0.52943076,0.19732091,0.00000000,0.55520484,0.41553915
-4.06103052,3.20287970,0.38373140,1.78623110,0.00052348,0.56047730,0.19393394,0.00000000,0.58077278,0.43262788
-4.05502751,3.20101146,0.37048197,1.73959706,0.00051283,0.59238405,0.19039979,0.00000000,0.60824184,0.45004687
-4.04902451,3.20395852,0.35806434,1.69621966,0.00050909,0.62491995,0.18677200,0.00000000,0.63746619,0.46768581
-4.04302151,3.21142442,0.34659137,1.65615220,0.00051374,0.65784160,0.18310885,0.00000000,0.66827933,0.48542840
-4.03701851,3.22301187,0.33617285,1.61936418,0.00052843,0.69089847,0.17947356,0.00000000,0.70049891,0.50315474
-4.03101551,3.23824520,0.32691550,1.58575252,0.00055490,0.72383816,0.17593438,0.00000000,0.73393152,0.52074378
-4.02501251,3.25659475,0.31892275,1.55515488,0.00059510,0.75641155,0.17256465,0.00000000,0.76837744,0.53807578
-4.01900950,3.27750189,0.31229438,1.52736444,0.00065110,0.78837755,0.16944269,0.00000000,0.80363501,0.55503472
-4.01300650,3.30040320,0.30712588,1.50214516,0.00072515,0.81950729,0.16665133,0.00000000,0.83950444,0.57151038
-4.00700350,3.32475245,0.30350748,1.47924673,0.00081963,0.84958755,0.16427730,0.00000000,0.87579078,0.58740024
-4.00100050,3.35003921,0.30152281,1.45841841,0.00093704,0.87842329,0.16241015,0.00000000,0.91230608,0.60261083
-3.99499750,3.37580309,0.30124706,1.43942097,0.00107998,0.90583920,0.16114086,0.00000000,0.94887047,0.61705864
-3.98899450,3.40164274,0.30274487,1.42203626,0.00125108,0.93168022,0.16056005,0.00000000,0.98531219,0.63067054
-3.98299150,3.42721953,0.30606771,1.40607383,0.00145292,0.95581106,0.16075574,0.00000000,1.02146662,0.64338353
-3.97698849,3.45225553,0.31125099,1.39137445,0.00168799,0.97811493,0.16181086,0.00000000,1.05717435,0.65514407
-3.97098549,3.47652655,0.31831091,1.37781063,0.00195857,0.99849149,0.16380036,0.00000000,1.09227852,0.66590691
-3.96498249,3.49985068,0.32724120,1.36528407,0.00226661,1.01685436,0.16678817,0.00000000,1.12662168,0.67563352
-3.95897949,3.52207350,0.33800983,1.35372073,0.00261361,1.03312843,0.17082400,0.00000000,1.16004229,0.68429039
-3.95297649,3.54305135,0.35055603,1.34306387,0.00300051,1.04724720,0.17594021,0.00000000,1.19237146,0.69184715
-3.94697349,3.56263388,0.36478752,1.33326573,0.00342756,1.05915045,0.18214882,0.00000000,1.22342997,0.69827489
-3.94097049,3.58064760,0.38057852,1.32427879,0.00389419,1.06878257,0.18943886,0.00000000,1.25302614,0.70354466
-3.93496748,3.59688176,0.39776838,1.31604716,0.00439889,1.07609162,0.19777420,0.00000000,1.28095469,0.70762647
-3.92896448,3.61107792,0.41616129,1.30849895,0.00493915,1.08102936,0.20709211,0.00000000,1.30699690,0.71048879
-3.92296148,3.62292425,0.43552706,1.30154030,0.00551134,1.08355235,0.21730255,0.00000000,1.33092226,0.71209873
-3.91695848,3.63205525,0.45560326,1.29505146,0.00611074,1.08362401,0.22828843,0.00000000,1.35249166,0.71242289
-3.91095548,3.63805724,0.47609863,1.28888553,0.00673152,1.08121755,0.23990692,0.00000000,1.37146215,0.71142894
-3.90495248,3.64047967,0.49669795,1.28286972,0.00736678,1.07631973,0.25199179,0.00000000,1.38759311,0.70908775
-3.89894947,3.63885150,0.51706820,1.27680936,0.00800866,1.06893499,0.26435684,0.00000000,1.40065367,0.70537607
-3.89294647,3.63270203,0.53686606,1.27049432,0.00864849,1.05908974,0.27680032,0.00000000,1.41043106,0.70027960
-3.88694347,3.62158488,0.55574634,1.26370745,0.00927694,1.04683650,0.28911028,0.00000000,1.41673940,0.69379610
-3.88094047,3.60510358,0.57337126,1.25623452,0.00988431,1.03225750,0.30107059,0.00000000,1.41942869,0.68593850
-3.87493747,3.58293728,0.58942028,1.24787495,0.01046072,1.01546731,0.31246746,0.00000000,1.41839326,0.67673769
-3.86893447,3.55486482,0.60359986,1.23845269,0.01099644,0.99661444,0.32309623,0.00000000,1.41357941,0.66624477
-3.86293147,3.52078555,0.61565308,1.22782641,0.01148217,0.97588139,0.33276801,0.00000000,1.40499163,0.65453254
-3.85692846,3.48073545,0.62536838,1.21589837,0.01190930,0.95348329,0.34131605,0.00000000,1.39269699,0.64169616
-3.85092546,3.43489740,0.63258723,1.20262132,0.01227024,0.92966482,0.34860132,0.00000000,1.37682741,0.62785270
-3.84492246,3.38360465,0.63721023,1.18800297,0.01255864,0.90469562,0.35451728,0.00000000,1.35757954,0.61313977
-3.83891946,3.32733720,0.63920126,1.17210769,0.01276961,0.87886436,0.35899328,0.00000000,1.33521206,0.59771294
-3.83291646,3.26671085,0.63858963,1.15505522,0.01289987,0.85247150,0.36199679,0.00000000,1.31004051,0.58174232
-3.82691346,3.20245959,0.63546978,1.13701656,0.01294787,0.82582129,0.36353397,0.00000000,1.28242972,0.56540823
-3.82091046,3.13541204,0.62999882,1.11820716,0.01291380,0.79921327,0.36364882,0.00000000,1.25278413,0.54889623
-3.81490745,3.06646317,0.62239168,1.09887786,0.01279960,0.77293370,0.36242085,0.00000000,1.22153644,0.53239178
-3.80890445,2.99654284,0.61291430,1.07930416,0.01260887,0.74724729,0.35996140,0.00000000,1.18913504,0.51607470
-3.80290145,2.92658289,0.60187500,1.05977437,0.01234669,0.72238976,0.35640880,0.00000000,1.15603088,0.50011379
-3.79689845,2.85748463,0.58961462,1.04057748,0.01201944,0.69856152,0.35192275,0.00000000,1.12266435,0.48466187
-3.79089545,2.79008839,0.57649564,1.02199144,0.01163459,0.67592277,0.34667804,0.00000000,1.08945288,0.46985142
-3.78489245,2.72514707,0.56289118,1.00427257,0.01120038,0.65459034,0.34085812,0.00000000,1.05677976,0.45579117
-3.77888944,2.66330486,0.54917398,0.98764671,0.01072560,0.63463636,0.33464880,0.00000000,1.02498499,0.44256372
-3.77288644,2.60508251,0.53570634,0.97230268,0.01021924,0.61608882,0.32823232,0.00000000,0.99435828,0.43022430
-3.76688344,2.55086974,0.52283107,0.95838834,0.00969029,0.59893402,0.32178230,0.00000000,0.96513487,0.41880084
-3.76088044,2.50092516,0.51086421,0.94600950,0.00914744,0.58312071,0.31545953,0.00000000,0.93749406,0.40829515
-3.75487744,2.45538348,0.50008951,0.93523164,0.00859889,0.56856574,0.30940895,0.00000000,0.91156074,0.39868537
-3.74887444,2.41426949,0.49075504,0.92608424,0.00805215,0.55516091,0.30375782,0.00000000,0.88740954,0.38992926
-3.74287144,2.37751770,0.48307181,0.91856735,0.00751394,0.54278064,0.29861511,0.00000000,0.86507134,0.38196850
-3.73686843,2.34499630,0.47721439,0.91265986,0.00699010,0.53129013,0.29407198,0.00000000,0.84454187,0.37473338
-3.73086543,2.31653368,0.47332321,0.90832885,0.00648551,0.52055346,0.29020324,0.00000000,0.82579149,0.36814788
-3.72486243,2.29194593,0.47150823,0.90553922,0.00600414,0.51044142,0.28706951,0.00000000,0.80877572,0.36213486
-3.71885943,2.27106306,0.47185351,0.90426297,0.00554903,0.50083854,0.28471984,0.00000000,0.79344579,0.35662084
-3.71285643,2.25375246,0.47442213,0.90448715,0.00512242,0.49164901,0.28319453,0.00000000,0.77975836,0.35154043
-3.70685343,2.23993773,0.47926108,0.90622010,0.00472578,0.48280128,0.28252775,0.00000000,0.76768383,0.34683992
-3.70085043,2.22961152,0.48640534,0.90949516,0.00435994,0.47425105,0.28274979,0.00000000,0.75721277,0.34248001
-3.69484742,2.22284151,0.49588104,0.91437157,0.00402516,0.46598267,0.28388865,0.00000000,0.74835973,0.33843743
-3.68884442,2.21976871,0.50770698,0.92093231,0.00372129,0.45800870,0.28597072,0.00000000,0.74116444,0.33470544
-3.68284142,2.22059828,0.52189449,0.92927884,0.00344780,0.45036801,0.28902060,0.00000000,0.73569010,0.33129318
-3.67683842,2.22558305,0.53844552,0.93952293,0.00320393,0.44312223,0.29305984,0.00000000,0.73201895,0.32822391
-3.67083542,2.23500078,0.55734883,0.95177606,0.00298873,0.43635112,0.29810478,0.00000000,0.73024529,0.32553234
-3.66483242,2.24912648,0.57857471,0.96613679,0.00280109,0.43014682,0.30416359,0.00000000,0.73046652,0.32326109
-3.65882941,2.26820152,0.60206850,0.98267712,0.00263986,0.42460770,0.31123266,0.00000000,0.73277281,0.32145666
-3.65282641,2.29240159,0.62774341,1.00142845,0.00250379,0.41983184,0.31929278,0.00000000,0.73723600,0.32016508
-3.64682341,2.32180563,0.65547321,1.02236827,0.00239163,0.41591081,0.32830516,0.00000000,0.74389882,0.31942756
-3.64082041,2.35636800,0.68508560,1.04540845,0.00230207,0.41292402,0.33820794,0.00000000,0.75276493,0.31927642
-3.63481741,2.39589602,0.71635678,1.07038603,0.00223380,0.41093401,0.34891329,0.00000000,0.76379093,0.31973165
-3.62881441,2.44003469,0.74900796,1.09705740,0.00218548,0.40998297,0.36030555,0.00000000,0.77688082,0.32079818
-3.62281141,2.48826013,0.78270435,1.12509635,0.00215574,0.41009082,0.37224064,0.00000000,0.79188367,0.32246431
-3.61680840,2.53988282,0.81705712,1.15409661,0.00214320,0.41125482,0.38454691,0.00000000,0.80859475,0.32470120
-3.61080540,2.59406091,0.85162853,1.18357894,0.00214648,0.41345102,0.39702767,0.00000000,0.82676046,0.32746364
-3.60480240,2.64982369,0.88594032,1.21300264,0.00216420,0.41663715,0.40946524,0.00000000,0.84608694,0.33069206
-3.59879940,2.70610413,0.91948528,1.24178131,0.00219499,0.42075713,0.42162656,0.00000000,0.86625204,0.33431565
-3.59279640,2.76177935,0.95174155,1.26930201,0.00223754,0.42574665,0.43327010,0.00000000,0.88692015,0.33825644
-3.58679340,2.81571679,0.98218914,1.29494712,0.00229060,0.43153972,0.44415391,0.00000000,0.90775916,0.34243414
-3.58079040,2.86682393,1.01032789,1.31811769,0.00235299,0.43807550,0.45404423,0.00000000,0.92845849,0.34677143
-3.57478739,2.91409870,1.03569605,1.33825735,0.00242367,0.44530524,0.46272441,0.00000000,0.94874740,0.35119926
