energy_ev,total_up,Li_s_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.39569785,0.43676499,0.02505738,0.07580838,0.23734670,0.00034717,0.02535636,0.00765576,0.24248038
-1.38969485,0.43148755,0.02883951,0.07345899,0.23018563,0.00039957,0.02594240,0.00881131,0.23806489
-1.38369185,0.43023975,0.03295415,0.07133835,0.22699121,0.00045658,0.02661680,0.01006846,0.23383993
-1.37768884,0.43270627,0.03738544,0.06938885,0.22759128,0.00051797,0.02736400,0.01142234,0.22963056
-1.37168584,0.43854445,0.04210803,0.06755976,0.23176861,0.00058340,0.02816856,0.01286522,0.22529033
-1.36568284,0.44739016,0.04708661,0.06580839,0.23926615,0.00065238,0.02901518,0.01438631,0.22070357
-1.35967984,0.45886278,0.05227573,0.06410066,0.24979205,0.00072427,0.02988877,0.01597172,0.21578643
-1.35367684,0.47256937,0.05761997,0.06241133,0.26302463,0.00079831,0.03077437,0.01760452,0.21048646
-1.34767384,0.48810830,0.06305453,0.06072378,0.27861720,0.00087360,0.03165719,0.01926489,0.20478097
-1.34167084,0.50507258,0.06850624,0.05902938,0.29620309,0.00094913,0.03252253,0.02093049,0.19867441
-1.33566783,0.52305323,0.07389494,0.05732671,0.31540076,0.00102378,0.03335582,0.02257681,0.19219479
-1.32966483,0.54164276,0.07913530,0.05562039,0.33581914,0.00109638,0.03414268,0.02417777,0.18538969
-1.32366183,0.56043913,0.08413897,0.05391992,0.35706337,0.00116569,0.03486897,0.02570636,0.17832173
-1.31765883,0.57905026,0.08881699,0.05223841,0.37874076,0.00123048,0.03552103,0.02713538,0.17106409
-1.31165583,0.59709901,0.09308239,0.05059127,0.40046708,0.00128954,0.03608580,0.02843823,0.16369605
-1.30565283,0.61422879,0.09685291,0.04899504,0.42187302,0.00134173,0.03655117,0.02958974,0.15629888
-1.29964982,0.63010957,0.10005360,0.04746634,0.44261072,0.00138602,0.03690628,0.03056696,0.14895221
-1.29364682,0.64444410,0.10261943,0.04602100,0.46236023,0.00142148,0.03714183,0.03134995,0.14173097
-1.28764382,0.65697415,0.10449746,0.04467332,0.48083569,0.00144738,0.03725051,0.03192246,0.13470296
-1.28164082,0.66748653,0.10564879,0.04343558,0.49779106,0.00146317,0.03722734,0.03227248,0.12792723
-1.27563782,0.67581845,0.10604999,0.04231780,0.51302521,0.00146851,0.03707002,0.03239273,0.12145298
-1.26963482,0.68186221,0.10569402,0.04132761,0.52638622,0.00146329,0.03677923,0.03228087,0.11531920
-1.26363182,0.68556869,0.10459056,0.04047031,0.53777468,0.00144762,0.03635888,0.03193963,0.10955480
-1.25762881,0.68694969,0.10276582,0.03974909,0.54714594,0.00142184,0.03581634,0.03137675,0.10417926
-1.25162581,0.68607880,0.10026171,0.03916536,0.55451125,0.00138650,0.03516251,0.03060468,0.09920356
-1.24562281,0.68309082,0.09713454,0.03871903,0.55993759,0.00134232,0.03441185,0.02964024,0.09463137
-1.23961981,0.67817967,0.09345324,0.03840899,0.56354645,0.00129024,0.03358236,0.02850397,0.09046036
-1.23361681,0.67159490,0.08929721,0.03823343,0.56551132,0.00123128,0.03269545,0.02721956,0.08668351
-1.22761381,0.66363677,0.08475390,0.03819016,0.56605414,0.00116659,0.03177571,0.02581305,0.08329036
-1.22161081,0.65465020,0.07991623,0.03827689,0.56544071,0.00109738,0.03085068,0.02431203,0.08026810
-1.21560780,0.64501767,0.07488001,0.03849141,0.56397519,0.00102490,0.02995049,0.02274487,0.07760251
-1.20960480,0.63515127,0.06974132,0.03883163,0.56199375,0.00095035,0.02910751,0.02113993,0.07527862
-1.20360180,0.62548409,0.06459417,0.03929560,0.55985754,0.00087495,0.02835590,0.01952480,0.07328120
-1.19759880,0.61646123,0.05952828,0.03988135,0.55794508,0.00079979,0.02773117,0.01792569,0.07159496
-1.19159580,0.60853046,0.05462730,0.04058674,0.55664416,0.00072590,0.02726962,0.01636686,0.07020462
-1.18559280,0.60213282,0.04996720,0.04140921,0.55634347,0.00065419,0.02700782,0.01487017,0.06909480
-1.17958979,0.59769327,0.04561519,0.04234545,0.55742385,0.00058543,0.02698199,0.01345479,0.06824973
-1.17358679,0.59561146,0.04162886,0.04339116,0.56024959,0.00052026,0.02722737,0.01213695,0.06765298
-1.16758379,0.59625286,0.03805571,0.04454070,0.56515962,0.00045918,0.02777746,0.01092990,0.06728711
-1.16158079,0.59994020,0.03493303,0.04578687,0.57245896,0.00040255,0.02866333,0.00984388,0.06713334
-1.15557779,0.60694550,0.03228796,0.04712072,0.58241039,0.00035060,0.02991278,0.00888624,0.06717131
-1.14957479,0.61748267,0.03013775,0.04853142,0.59522664,0.00030345,0.03154954,0.00806158,0.06737891
-1.14357179,0.63170093,0.02849029,0.05000621,0.61106323,0.00026110,0.03359237,0.00737200,0.06773223
-1.13756878,0.64967911,0.02734461,0.05153052,0.63001217,0.00022347,0.03605425,0.00681730,0.06820563
-1.13156578,0.67142111,0.02669152,0.05308807,0.65209681,0.00019041,0.03894157,0.00639533,0.06877199
-1.12556278,0.69685264,0.02651428,0.05466120,0.67726793,0.00016172,0.04225336,0.00610218,0.06940301
-1.11955978,0.72581949,0.02678924,0.05623118,0.70540147,0.00013714,0.04598067,0.00593246,0.07006969
-1.11355678,0.75808759,0.02748653,0.05777866,0.73629808,0.00011641,0.05010613,0.00587959,0.07074290
-1.10755378,0.79334505,0.02857072,0.05928418,0.76968465,0.00009925,0.05460363,0.00593597,0.07139398
-1.10155078,0.83120630,0.03000143,0.06072872,0.80521812,0.00008542,0.05943838,0.00609321,0.07199543
-1.09554777,0.87121867,0.03173404,0.06209427,0.84249154,0.00007466,0.06456711,0.00634228,0.07252160
-1.08954477,0.91287123,0.03372037,0.06336443,0.88104262,0.00006678,0.06993870,0.00667367,0.07294939
-1.08354177,0.95560616,0.03590942,0.06452503,0.92036457,0.00006160,0.07549508,0.00707756,0.07325892
-1.07753877,0.99883223,0.03824811,0.06556472,0.95991919,0.00005903,0.08117246,0.00754386,0.07343410
-1.07153577,1.04194047,0.04068222,0.06647546,0.99915188,0.00005902,0.08690289,0.00806240,0.07346324
-1.06553277,1.08432136,0.04315720,0.06725308,1.03750822,0.00006157,0.09261607,0.00862299,0.07333945
-1.05952976,1.12538329,0.04561924,0.06789769,1.07445163,0.00006678,0.09824137,0.00921556,0.07306102
-1.05352676,1.16457144,0.04801621,0.06841401,1.10948141,0.00007480,0.10371001,0.00983023,0.07263172
-1.04752376,1.20138656,0.05029874,0.06881163,1.14215049,0.00008585,0.10895726,0.01045747,0.07206089
-1.04152076,1.23540271,0.05242128,0.06910516,1.17208218,0.00010025,0.11392462,0.01108818,0.07136353
-1.03551776,1.26628315,0.05434302,0.06931422,1.19898493,0.00011834,0.11856181,0.01171382,0.07056012
-1.02951476,1.29379361,0.05602888,0.06946327,1.22266454,0.00014057,0.12282854,0.01232655,0.06967650
-1.02351176,1.31781211,0.05745028,0.06958137,1.24303288,0.00016741,0.12669592,0.01291933,0.06874340
-1.01750875,1.33833467,0.05858577,0.06970163,1.26011262,0.00019939,0.13014737,0.01348602,0.06779601
-1.01150575,1.35547643,0.05942154,0.06986064,1.27403750,0.00023705,0.13317912,0.01402148,0.06687331
-1.00550275,1.36946785,0.05995164,0.07009757,1.28504779,0.00028095,0.13580009,0.01452163,0.06601725
-0.99949975,1.38064585,0.06017803,0.07045323,1.29348102,0.00033165,0.13803122,0.01498353,0.06527189
-0.99349675,1.38944018,0.06011038,0.07096892,1.29975800,0.00038964,0.13990428,0.01540535,0.06468232
-0.98749375,1.39635529,0.05976561,0.07168513,1.30436481,0.00045538,0.14146012,0.01578644,0.06429347
-0.98149075,1.40194844,0.05916728,0.07264024,1.30783119,0.00052921,0.14274657,0.01612718,0.06414893
-0.97548774,1.40680493,0.05834471,0.07386905,1.31070639,0.00061138,0.14381588,0.01642901,0.06428960
-0.96948474,1.41151147,0.05733200,0.07540143,1.31353348,0.00070196,0.14472209,0.01669423,0.06475235
-0.96348174,1.41662888,0.05616682,0.07726096,1.31682334,0.00080085,0.14551814,0.01692592,0.06556873
-0.95747874,1.42266544,0.05488921,0.07946367,1.32102944,0.00090775,0.14625316,0.01712776,0.06676370
-0.95147574,1.43005209,0.05354030,0.08201704,1.32652482,0.00102214,0.14696993,0.01730382,0.06835447
-0.94547274,1.43912059,0.05216094,0.08491910,1.33358228,0.00114324,0.14770253,0.01745838,0.07034951
-0.93946973,1.45008594,0.05079054,0.08815798,1.34235883,0.00127006,0.14847460,0.01759570,0.07274776
-0.93346673,1.46303367,0.04946580,0.09171157,1.35288523,0.00140133,0.14929795,0.01771984,0.07553803
-0.92746373,1.47791278,0.04821971,0.09554770,1.36506116,0.00153557,0.15017187,0.01783445,0.07869878
-0.92146073,1.49453470,0.04708059,0.09962458,1.37865633,0.00167112,0.15108301,0.01794256,0.08219813
-0.91545773,1.51257825,0.04607138,0.10389158,1.39331751,0.00180609,0.15200585,0.01804649,0.08599419
-0.90945473,1.53160056,0.04520914,0.10829042,1.40858117,0.00193852,0.15290383,0.01814769,0.09003582
-0.90345173,1.55105326,0.04450467,0.11275660,1.42389125,0.00206635,0.15373097,0.01824666,0.09426364
-0.89744872,1.57030347,0.04396246,0.11722110,1.43862113,0.00218752,0.15443393,0.01834299,0.09861141
-0.89144572,1.58865836,0.04358083,0.12161231,1.45209892,0.00230001,0.15495445,0.01843529,0.10300768
-0.88544272,1.60539252,0.04335226,0.12585804,1.46363481,0.00240194,0.15523199,0.01852135,0.10737776
-0.87943972,1.61977673,0.04326400,0.12988771,1.47254939,0.00249164,0.15520649,0.01859823,0.11164582
-0.87343672,1.63110700,0.04329878,0.13363440,1.47820162,0.00256770,0.15482106,0.01866243,0.11573724
-0.86743372,1.63873281,0.04343577,0.13703700,1.48001525,0.00262904,0.15402454,0.01871013,0.11958100
-0.86143072,1.64208327,0.04365159,0.14004206,1.47750280,0.00267497,0.15277383,0.01873742,0.12311206
-0.85542771,1.64069035,0.04392151,0.14260563,1.47028591,0.00270523,0.15103582,0.01874058,0.12627376
-0.84942471,1.63420834,0.04422061,0.14469468,1.45811152,0.00272001,0.14878888,0.01871638,0.12901999
-0.84342171,1.62242893,0.04452498,0.14628839,1.44086340,0.00272000,0.14602393,0.01866236,0.13131720
-0.83741871,1.60529145,0.04481294,0.14737902,1.41856848,0.00270633,0.14274498,0.01857707,0.13314603
-0.83141571,1.58288802,0.04506602,0.14797249,1.39139828,0.00268059,0.13896915,0.01846038,0.13450265
-0.82541271,1.55546374,0.04526999,0.14808857,1.35966523,0.00264481,0.13472627,0.01831362,0.13539955
-0.81940970,1.52341180,0.04541558,0.14776064,1.32381443,0.00260133,0.13005800,0.01813977,0.13586585
-0.81340670,1.48726411,0.04549904,0.14703519,1.28441130,0.00255283,0.12501659,0.01794357,0.13594713
-0.80740370,1.44767760,0.04552245,0.14597076,1.24212552,0.00250220,0.11966333,0.01773151,0.13570452
-0.80140070,1.40541696,0.04549378,0.14463670,1.19771228,0.00245243,0.11406680,0.01751177,0.13521338
-0.79539770,1.36133426,0.04542668,0.14311140,1.15199120,0.00240657,0.10830096,0.01729416,0.13456124
-0.78939470,1.31634626,0.04533997,0.14148030,1.10582395,0.00236761,0.10244310,0.01708986,0.13384533
-0.78339170,1.27140992,0.04525692,0.13983353,1.06009110,0.00233837,0.09657195,0.01691117,0.13316951
-0.77738869,1.22749707,0.04520434,0.13826339,1.01566906,0.00232143,0.09076565,0.01677115,0.13264091
-0.77138569,1.18556863,0.04521135,0.13686158,0.97340759,0.00231901,0.08510008,0.01668329,0.13236620
-0.76538269,1.14654937,0.04530818,0.13571630,0.93410850,0.00233296,0.07964713,0.01666101,0.13244770
-0.75937969,1.11130360,0.04552472,0.13490941,0.89850620,0.00236461,0.07447337,0.01671725,0.13297945
-0.75337669,1.08061263,0.04588918,0.13451353,0.86725020,0.00241479,0.06963879,0.01686399,0.13404340
-0.74737369,1.05515436,0.04642666,0.13458939,0.84089027,0.00248379,0.06519593,0.01711178,0.13570586
-0.74137069,1.03548563,0.04715790,0.13518337,0.81986425,0.00257129,0.06118911,0.01746931,0.13801432
-0.73536768,1.02202781,0.04809810,0.13632545,0.80448883,0.00267644,0.05765403,0.01794302,0.14099483
-0.72936468,1.01505578,0.04925600,0.13802762,0.79495348,0.00279781,0.05461750,0.01853675,0.14465011
-0.72336168,1.01469085,0.05063311,0.14028272,0.79131737,0.00293347,0.05209743,0.01925147,0.14895831
-0.71735868,1.02089750,0.05222330,0.14306406,0.79350956,0.00308106,0.05010304,0.02008510,0.15387276
-0.71135568,1.03348429,0.05401264,0.14632550,0.80133206,0.00323779,0.04863516,0.02103239,0.15932246
-0.70535268,1.05210865,0.05597945,0.15000240,0.81446589,0.00340058,0.04768677,0.02208494,0.16521363
-0.69934967,1.07628555,0.05809482,0.15401302,0.83247971,0.00356612,0.04724358,0.02323125,0.17143193
-0.69334667,1.10539969,0.06032320,0.15826075,0.85484089,0.00373100,0.04728478,0.02445696,0.17784570
-0.68734367,1.13872092,0.06262337,0.16263680,0.88092863,0.00389173,0.04778380,0.02574507,0.18430966
-0.68134067,1.17542240,0.06494957,0.16702334,0.91004877,0.00404493,0.04870918,0.02707632,0.19066934
-0.67533767,1.21460090,0.06725282,0.17129710,0.94144998,0.00418734,0.05002540,0.02842964,0.19676582
-0.66933467,1.25529883,0.06948229,0.17533311,0.97434079,0.00431597,0.05169380,0.02978262,0.20244069
-0.66333167,1.29652713,0.07158679,0.17900856,1.00790716,0.00442812,0.05367344,0.03111203,0.20754105
-0.65732866,1.33728869,0.07351627,0.18220661,1.04133010,0.00452148,0.05592196,0.03239440,0.21192432
-0.65132566,1.37660138,0.07522326,0.18481995,1.07380298,0.00459415,0.05839637,0.03360661,0.21546268
-0.64532266,1.41352035,0.07666420,0.18675405,1.10454822,0.00464469,0.06105384,0.03472643,0.21804706
-0.63931966,1.44715894,0.07780066,0.18792993,1.13283286,0.00467212,0.06385239,0.03573308,0.21959038
-0.63331666,1.47670774,0.07860042,0.18828644,1.15798296,0.00467596,0.06675155,0.03660773,0.22003007
-0.62731366,1.50145144,0.07903834,0.18778177,1.17939638,0.00465617,0.06971291,0.03733397,0.21932976
-0.62131066,1.52078316,0.07909695,0.18639451,1.19655388,0.00461314,0.07270059,0.03789819,0.21748003
-0.61530765,1.53421600,0.07876697,0.18412385,1.20902840,0.00454767,0.07568168,0.03828990,0.21449838
-0.60930465,1.54139165,0.07804744,0.18098928,1.21649226,0.00446094,0.07862654,0.03850198,0.21042834
-0.60330165,1.54208610,0.07694577,0.17702964,1.21872245,0.00435440,0.08150907,0.03853075,0.20533781
-0.59729865,1.53621233,0.07547747,0.17230167,1.21560383,0.00422978,0.08430682,0.03837614,0.19931682
-0.59129565,1.52382007,0.07366581,0.16687810,1.20713027,0.00408902,0.08700113,0.03804152,0.19247477
-0.58529265,1.50509287,0.07154124,0.16084550,1.19340376,0.00393420,0.08957713,0.03753366,0.18493731
-0.57928964,1.48034243,0.06914066,0.15430182,1.17463159,0.00376751,0.09202369,0.03686249,0.17684302
-0.57328664,1.45000067,0.06650665,0.14735383,1.15112166,0.00359120,0.09433331,0.03604079,0.16833997
-0.56728364,1.41460947,0.06368656,0.14011464,1.12327589,0.00340751,0.09650196,0.03508387,0.15958244
-0.56128064,1.37480861,0.06073156,0.13270111,1.09158203,0.00321870,0.09852892,0.03400913,0.15072766
-0.55527764,1.33132205,0.05769567,0.12523159,1.05660389,0.00302693,0.10041649,0.03283566,0.14193296
-0.54927464,1.28494278,0.05463477,0.11782364,1.01897014,0.00283432,0.10216977,0.03158373,0.13335310
-0.54327164,1.23651673,0.05160564,0.11059218,0.97936194,0.00264284,0.10379635,0.03027434,0.12513802
-0.53726863,1.18692578,0.04866499,0.10364766,0.93849945,0.00245439,0.10530604,0.02892872,0.11743089
-0.53126563,1.13707046,0.04586859,0.09709464,0.89712762,0.00227068,0.10671054,0.02756793,0.11036653
-0.52526263,1.08785231,0.04327039,0.09103042,0.85600133,0.00209331,0.10802311,0.02621236,0.10407002
-0.51925963,1.04015654,0.04092174,0.08554399,0.81587021,0.00192368,0.10925831,0.02488143,0.09865562
-0.51325663,0.99483489,0.03887062,0.08071500,0.77746348,0.00176305,0.11043160,0.02359324,0.09422585
-0.50725363,0.95268936,0.03716102,0.07661295,0.74147494,0.00161248,0.11155908,0.02236427,0.09087058
-0.50125063,0.91445673,0.03583225,0.07329642,0.70854848,0.00147287,0.11265711,0.02120922,0.08866624
-0.49524762,0.88079436,0.03491846,0.07081233,0.67926447,0.00134490,0.11374202,0.02014089,0.08767503
-0.48924462,0.85226748,0.03444810,0.06919534,0.65412722,0.00122909,0.11482977,0.01917003,0.08794408
-0.48324162,0.82933809,0.03444353,0.06846720,0.63355387,0.00112577,0.11593564,0.01830543,0.08950458
-0.47723862,0.81235592,0.03492067,0.06863623,0.61786493,0.00103506,0.11707388,0.01755389,0.09237089
-0.47123562,0.80155154,0.03588878,0.06969689,0.60727694,0.00095691,0.11825744,0.01692036,0.09653977
-0.46523262,0.79703189,0.03735028,0.07162947,0.60189718,0.00089110,0.11949766,0.01640807,0.10198957
-0.45922961,0.79877845,0.03930070,0.07439995,0.60172100,0.00083722,0.12080405,0.01601871,0.10867974
-0.45322661,0.80664819,0.04172882,0.07796017,0.60663175,0.00079471,0.12218400,0.01575264,0.11655051
-0.44722361,0.82037745,0.04461687,0.08224821,0.61640348,0.00076288,0.12364268,0.01560910,0.12552298
-0.44122061,0.83958879,0.04794092,0.08718917,0.63070652,0.00074089,0.12518285,0.01558643,0.13549962
-0.43521761,0.86380081,0.05167144,0.09269635,0.64911595,0.00072781,0.12680484,0.01568233,0.14636535
-0.42921461,0.89244082,0.05577395,0.09867279,0.67112273,0.00072260,0.12850652,0.01589403,0.15798911
-0.42321161,0.92486018,0.06020993,0.10501326,0.69614746,0.00072416,0.13028335,0.01621855,0.17022604
-0.41720860,0.96035191,0.06493776,0.11160663,0.72355634,0.00073137,0.13212855,0.01665283,0.18292027
-0.41120560,0.99817013,0.06991383,0.11833860,0.75267888,0.00074307,0.13403325,0.01719390,0.19590820
-0.40520260,1.03755083,0.07509365,0.12509465,0.78282702,0.00075812,0.13598671,0.01783898,0.20902217
-0.39919960,1.07773317,0.08043308,0.13176319,0.81331475,0.00077543,0.13797662,0.01858561,0.22209449
-0.39319660,1.11798066,0.08588946,0.13823876,0.84347781,0.00079396,0.13998935,0.01943161,0.23496164
-0.38719360,1.15760142,0.09142263,0.14442511,0.87269257,0.00081276,0.14201027,0.02037512,0.24746836
-0.38119060,1.19596654,0.09699592,0.15023804,0.90039342,0.00083099,0.14402400,0.02141453,0.25947166
-0.37518759,1.23252607,0.10257685,0.15560788,0.92608795,0.00084794,0.14601468,0.02254839,0.27084430
-0.36918459,1.26682157,0.10813759,0.16048146,0.94936916,0.00086302,0.14796622,0.02377526,0.28147788
-0.36318159,1.29849500,0.11365524,0.16482337,0.96992444,0.00087583,0.14986242,0.02509354,0.29128506
-0.35717859,1.32729324,0.11911168,0.16861660,0.98754052,0.00088608,0.15168714,0.02650121,0.30020109
-0.35117559,1.35306816,0.12449321,0.17186235,1.00210457,0.00089365,0.15342439,0.02799567,0.30818430
-0.34517259,1.37577225,0.12978988,0.17457902,1.01360108,0.00089857,0.15505837,0.02957340,0.31521585
-0.33916958,1.39544998,0.13499450,0.17680049,1.02210489,0.00090098,0.15657346,0.03122972,0.32129835
-0.33316658,1.41222521,0.14010152,0.17857366,1.02777064,0.00090117,0.15795425,0.03295854,0.32645383
-0.32716358,1.42628557,0.14510568,0.17995544,1.03081916,0.00089949,0.15918549,0.03475206,0.33072087
-0.32116058,1.43786428,0.15000062,0.18100927,1.03152151,0.00089636,0.16025211,0.03660063,0.33415116
-0.31515758,1.44722059,0.15477751,0.18180132,1.03018150,0.00089226,0.16113918,0.03849248,0.33680568
-0.30915458,1.45461976,0.15942375,0.18239674,1.02711754,0.00088768,0.16183194,0.04041368,0.33875068
-0.30315158,1.46031357,0.16392188,0.18285587,1.02264470,0.00088307,0.16231586,0.04234806,0.34005359
-0.29714857,1.46452246,0.16824874,0.18323084,1.01705794,0.00087887,0.16257668,0.04427726,0.34077920
-0.29114557,1.46742020,0.17237503,0.18356266,1.01061731,0.00087544,0.16260053,0.04618085,0.34098620
-0.28514257,1.46912185,0.17626517,0.18387894,1.00353576,0.00087307,0.16237405,0.04803658,0.34072424
-0.27913957,1.46967568,0.17987773,0.18419232,0.99597027,0.00087193,0.16188455,0.04982067,0.34003170
-0.27313657,1.46905943,0.18316624,0.18449984,0.98801654,0.00087211,0.16112021,0.05150828,0.33893428
-0.26713357,1.46718123,0.18608042,0.18478317,0.97970756,0.00087357,0.16007022,0.05307402,0.33744437
-0.26113057,1.46388490,0.18856796,0.18500963,0.97101601,0.00087617,0.15872505,0.05449253,0.33556130
-0.25512756,1.45895978,0.19057653,0.18513419,0.96186033,0.00087969,0.15707666,0.05573916,0.33327250
-0.24912456,1.45215415,0.19205617,0.18510205,0.95211410,0.00088381,0.15511875,0.05679073,0.33055531
-0.24312156,1.44319210,0.19296181,0.18485196,0.94161826,0.00088816,0.15284706,0.05762620,0.32737963
-0.23711856,1.43179262,0.19325598,0.18431985,0.93019540,0.00089232,0.15025960,0.05822748,0.32371098
-0.23111556,1.41769035,0.19291137,0.18344285,0.91766561,0.00089589,0.14735702,0.05858007,0.31951405
-0.22511256,1.40065675,0.19191333,0.18216327,0.90386293,0.00089847,0.14414292,0.05867379,0.31475646
-0.21910955,1.38052098,0.19026205,0.18043257,0.88865169,0.00089971,0.14062412,0.05850327,0.30941254
