energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.25562781,1.32766342,-1.32765943,0.00530032,-0.00530033,0.39086895,-0.39086714,0.71683870,-0.71683657,0.54094048,-0.54093813,0.03884571,-0.03884560,0.40951371,-0.40951354,0.00000000,-0.00000000
-5.24962481,1.36684133,-1.36683681,0.00447907,-0.00447908,0.42179352,-0.42179153,0.73054461,-0.73054229,0.57718283,-0.57718019,0.04055627,-0.04055616,0.39117970,-0.39117943,0.00000000,-0.00000000
-5.24362181,1.41640619,-1.41640120,0.00376012,-0.00376013,0.45543482,-0.45543268,0.74795551,-0.74795303,0.61794065,-0.61793775,0.04240479,-0.04240468,0.37633949,-0.37633913,0.00000000,-0.00000000
-5.23761881,1.47530290,-1.47529752,0.00313621,-0.00313621,0.49137612,-0.49137385,0.76873655,-0.76873394,0.66262502,-0.66262189,0.04435798,-0.04435787,0.36486176,-0.36486131,0.00000000,-0.00000000
-5.23161581,1.54227343,-1.54226774,0.00259941,-0.00259941,0.52913367,-0.52913131,0.79244359,-0.79244089,0.71055635,-0.71055304,0.04637765,-0.04637754,0.35656417,-0.35656364,0.00000000,-0.00000000
-5.22561281,1.61588378,-1.61587786,0.00214147,-0.00214147,0.56816505,-0.56816263,0.81853227,-0.81852952,0.76097700,-0.76097355,0.04842133,-0.04842122,0.35122026,-0.35121967,0.00000000,-0.00000000
-5.21960980,1.69455558,-1.69454953,0.00175408,-0.00175408,0.60787968,-0.60787725,0.84637080,-0.84636805,0.81306608,-0.81306255,0.05044329,-0.05044319,0.34856671,-0.34856606,0.00000000,-0.00000000
-5.21360680,1.77660187,-1.77659579,0.00142909,-0.00142909,0.64765133,-0.64764892,0.87525631,-0.87525360,0.86595649,-0.86595294,0.05239569,-0.05239560,0.34831080,-0.34831011,0.00000000,-0.00000000
-5.20760380,1.86026605,-1.86026004,0.00115866,-0.00115866,0.68683227,-0.68682992,0.90443414,-0.90443152,0.91875354,-0.91875001,0.05422992,-0.05422983,0.35013801,-0.35013730,0.00000000,-0.00000000
-5.20160080,1.94376298,-1.94375714,0.00093544,-0.00093544,0.72476860,-0.72476636,0.93311951,-0.93311704,0.97055478,-0.97055135,0.05589802,-0.05589795,0.35371944,-0.35371872,0.00000000,-0.00000000
-5.19559780,2.02532090,-2.02531532,0.00075264,-0.00075264,0.76081632,-0.76081423,0.96052063,-0.96051836,1.02047045,-1.02046715,0.05735425,-0.05735420,0.35871894,-0.35871821,0.00000000,-0.00000000
-5.18959480,2.10322288,-2.10321767,0.00060408,-0.00060408,0.79435752,-0.79435560,0.98586242,-0.98586038,1.06764371,-1.06764061,0.05855650,-0.05855646,0.36479981,-0.36479910,0.00000000,-0.00000000
-5.18359180,2.17584636,-2.17584159,0.00048425,-0.00048425,0.82481598,-0.82481428,1.00840976,-1.00840799,1.11127018,-1.11126731,0.05946772,-0.05946769,0.37163093,-0.37163023,0.00000000,-0.00000000
-5.17758879,2.24169927,-2.24169503,0.00038826,-0.00038826,0.85167172,-0.85167026,1.02748948,-1.02748803,1.15061583,-1.15061326,0.06005716,-0.06005715,0.37889213,-0.37889147,0.00000000,-0.00000000
-5.17158579,2.29945173,-2.29944809,0.00031187,-0.00031187,0.87447377,-0.87447258,1.04250999,-1.04250888,1.18503280,-1.18503055,0.06030141,-0.06030141,0.38627888,-0.38627826,0.00000000,-0.00000000
-5.16558279,2.34796204,-2.34795905,0.00025144,-0.00025144,0.89285070,-0.89284981,1.05297779,-1.05297704,1.21397234,-1.21397044,0.06018515,-0.06018517,0.39350605,-0.39350549,0.00000000,-0.00000000
-5.15957979,2.38629625,-2.38629395,0.00020385,-0.00020385,0.90651856,-0.90651797,1.05851032,-1.05850995,1.23699467,-1.23699316,0.05970165,-0.05970169,0.40031097,-0.40031048,0.00000000,-0.00000000
-5.15357679,2.41374092,-2.41373935,0.00016653,-0.00016653,0.91528584,-0.91528557,1.05884455,-1.05884456,1.25377535,-1.25377424,0.05885292,-0.05885298,0.40645560,-0.40645518,0.00000000,-0.00000000
-5.14757379,2.42980884,-2.42980801,0.00013730,-0.00013730,0.91905546,-0.91905550,1.05384118,-1.05384157,1.26410804,-1.26410733,0.05764953,-0.05764960,0.41172807,-0.41172773,0.00000000,-0.00000000
-5.14157079,2.43423787,-2.43423779,0.00011442,-0.00011442,0.91782368,-0.91782403,1.04348436,-1.04348512,1.26790375,-1.26790346,0.05611019,-0.05611028,0.41594358,-0.41594332,0.00000000,-0.00000000
-5.13556778,2.42698364,-2.42698429,0.00009646,-0.00009646,0.91167627,-0.91167693,1.02787723,-1.02787835,1.26518692,-1.26518703,0.05426096,-0.05426106,0.41894481,-0.41894464,0.00000000,-0.00000000
-5.12956478,2.40820661,-2.40820797,0.00008227,-0.00008227,0.90078207,-0.90078302,1.00723356,-1.00723502,1.25608844,-1.25608894,0.05213432,-0.05213444,0.42060199,-0.42060191,0.00000000,-0.00000000
-5.12356178,2.37825472,-2.37825677,0.00007097,-0.00007097,0.88538448,-0.88538569,0.98186621,-0.98186798,1.24083642,-1.24083730,0.04976798,-0.04976810,0.42081272,-0.42081274,0.00000000,-0.00000000
-5.11755878,2.33764266,-2.33764535,0.00006186,-0.00006186,0.86579128,-0.86579274,0.95217298,-0.95217502,1.21974502,-1.21974626,0.04720359,-0.04720372,0.41950165,-0.41950177,0.00000000,-0.00000000
-5.11155578,2.28702892,-2.28703221,0.00005440,-0.00005440,0.84236342,-0.84236510,0.91862073,-0.91862301,1.19320209,-1.19320366,0.04448547,-0.04448560,0.41662020,-0.41662041,0.00000000,-0.00000000
-5.10555278,2.22719182,-2.22719565,0.00004819,-0.00004819,0.81550318,-0.81550505,0.88172852,-0.88173101,1.16165619,-1.16165806,0.04165922,-0.04165935,0.41214615,-0.41214646,0.00000000,-0.00000000
-5.09954977,2.15900551,-2.15900982,0.00004292,-0.00004292,0.78564232,-0.78564436,0.84205062,-0.84205327,1.12560348,-1.12560561,0.03877051,-0.03877064,0.40608347,-0.40608388,0.00000000,-0.00000000
-5.09354677,2.08341690,-2.08342163,0.00003839,-0.00003839,0.75323064,-0.75323282,0.80016003,-0.80016280,1.08557506,-1.08557742,0.03586394,-0.03586408,0.39846202,-0.39846252,0.00000000,-0.00000000
-5.08754377,2.00142418,-2.00142926,0.00003444,-0.00003444,0.71872534,-0.71872762,0.75663321,-0.75663606,1.04212509,-1.04212765,0.03298211,-0.03298225,0.38933740,-0.38933799,0.00000000,-0.00000000
-5.08154077,1.91405741,-1.91406278,0.00003096,-0.00003096,0.68258139,-0.68258375,0.71203655,-0.71203945,0.99581998,-0.99582270,0.03016485,-0.03016498,0.37879061,-0.37879128,0.00000000,-0.00000000
-5.07553777,1.82236152,-1.82236712,0.00002788,-0.00002788,0.64524333,-0.64524574,0.66691484,-0.66691775,0.94722885,-0.94723170,0.02744871,-0.02744884,0.36692773,-0.36692847,0.00000000,-0.00000000
-5.06953477,1.72738176,-1.72738752,0.00002517,-0.00002517,0.60713829,-0.60714072,0.62178209,-0.62178498,0.89691529,-0.89691823,0.02486670,-0.02486681,0.35387926,-0.35388008,0.00000000,-0.00000000
-5.06353177,1.63015152,-1.63015738,0.00002280,-0.00002280,0.56867057,-0.56867300,0.57711468,-0.57711753,0.84543046,-0.84543345,0.02244819,-0.02244830,0.33979933,-0.33980020,0.00000000,-0.00000000
-5.05752876,1.53168241,-1.53168830,0.00002077,-0.00002077,0.53021745,-0.53021986,0.53334691,-0.53334968,0.79330740,-0.79331041,0.02021916,-0.02021926,0.32486445,-0.32486537,0.00000000,-0.00000000
-5.05152576,1.43295620,-1.43296208,0.00001909,-0.00001909,0.49212631,-0.49212868,0.49086862,-0.49087129,0.74105649,-0.74105949,0.01820251,-0.01820260,0.30927199,-0.30927295,0.00000000,-0.00000000
-5.04552276,1.33491852,-1.33492433,0.00001777,-0.00001777,0.45471284,-0.45471514,0.45002490,-0.45002746,0.68916185,-0.68916483,0.01641857,-0.01641865,0.29323824,-0.29323922,0.00000000,-0.00000000
-5.03951976,1.23847371,-1.23847939,0.00001684,-0.00001684,0.41826018,-0.41826240,0.41111741,-0.41111983,0.63807856,-0.63808148,0.01488580,-0.01488587,0.27699611,-0.27699711,0.00000000,-0.00000000
-5.03351676,1.14448088,-1.14448640,0.00001635,-0.00001635,0.38301882,-0.38302096,0.37440699,-0.37440926,0.58823055,-0.58823338,0.01362147,-0.01362153,0.26079255,-0.26079354,0.00000000,-0.00000000
-5.02751376,1.05375075,-1.05375606,0.00001632,-0.00001632,0.34920717,-0.34920920,0.34011740,-0.34011952,0.54000906,-0.54001179,0.01264238,-0.01264243,0.24488559,-0.24488657,0.00000000,-0.00000000
-5.02151076,0.96704312,-0.96704819,0.00001683,-0.00001683,0.31701253,-0.31701445,0.30843963,-0.30844159,0.49377161,-0.49377421,0.01196565,-0.01196569,0.22954131,-0.22954227,0.00000000,-0.00000000
-5.01550775,0.88506491,-0.88506970,0.00001792,-0.00001792,0.28659251,-0.28659431,0.27953664,-0.27953843,0.44984133,-0.44984379,0.01160931,-0.01160933,0.21503060,-0.21503152,0.00000000,-0.00000000
-5.00950475,0.80846871,-0.80847319,0.00001967,-0.00001967,0.25807666,-0.25807834,0.25354817,-0.25354979,0.40850671,-0.40850902,0.01159284,-0.01159285,0.20162587,-0.20162674,0.00000000,-0.00000000
-5.00350175,0.73785162,-0.73785577,0.00002218,-0.00002218,0.23156836,-0.23156991,0.23059537,-0.23059681,0.37002173,-0.37002388,0.01193760,-0.01193760,0.18959776,-0.18959857,0.00000000,-0.00000000
-4.99749875,0.67375463,-0.67375843,0.00002554,-0.00002554,0.20714682,-0.20714824,0.21078509,-0.21078635,0.33460629,-0.33460827,0.01266696,-0.01266695,0.17921187,-0.17921261,0.00000000,-0.00000000
-4.99149575,0.61666217,-0.61666559,0.00002987,-0.00002987,0.18486924,-0.18487052,0.19421356,-0.19421465,0.30244703,-0.30244883,0.01380632,-0.01380629,0.17072559,-0.17072624,0.00000000,-0.00000000
-4.98549275,0.56700199,-0.56700502,0.00003530,-0.00003530,0.16477299,-0.16477414,0.18096946,-0.18097037,0.27369838,-0.27369999,0.01538276,-0.01538272,0.16438490,-0.16438547,0.00000000,-0.00000000
-4.97948974,0.52514518,-0.52514782,0.00004199,-0.00004199,0.14687788,-0.14687890,0.17113606,-0.17113679,0.24848394,-0.24848537,0.01742459,-0.01742453,0.16042132,-0.16042178,0.00000000,-0.00000000
-4.97348674,0.49140623,-0.49140846,0.00005010,-0.00005010,0.13118839,-0.13118928,0.16479261,-0.16479317,0.22689803,-0.22689927,0.01996050,-0.01996043,0.15904875,-0.15904911,0.00000000,-0.00000000
-4.96748374,0.46604292,-0.46604474,0.00005986,-0.00005986,0.11769583,-0.11769659,0.16201466,-0.16201504,0.20900731,-0.20900835,0.02301856,-0.02301847,0.16046045,-0.16046070,0.00000000,-0.00000000
-4.96148074,0.44925603,-0.44925744,0.00007148,-0.00007148,0.10638037,-0.10638101,0.16287352,-0.16287372,0.19485242,-0.19485327,0.02662492,-0.02662481,0.16482586,-0.16482599,0.00000000,-0.00000000
-4.95547774,0.44118860,-0.44118960,0.00008526,-0.00008526,0.09721292,-0.09721344,0.16743468,-0.16743471,0.18444961,-0.18445027,0.03080241,-0.03080229,0.17228748,-0.17228749,0.00000000,-0.00000000
-4.94947474,0.44192472,-0.44192531,0.00010150,-0.00010150,0.09015671,-0.09015711,0.17575540,-0.17575526,0.17779204,-0.17779250,0.03556895,-0.03556881,0.18295772,-0.18295761,0.00000000,-0.00000000
-4.94347174,0.45148771,-0.45148789,0.00012059,-0.00012059,0.08516852,-0.08516880,0.18788139,-0.18788107,0.17485085,-0.17485113,0.04093588,-0.04093572,0.19691582,-0.19691558,0.00000000,-0.00000000
-4.93746873,0.46983780,-0.46983758,0.00014298,-0.00014298,0.08219955,-0.08219972,0.20384276,-0.20384227,0.17557594,-0.17557604,0.04690635,-0.04690617,0.21420487,-0.21420451,0.00000000,-0.00000000
-4.93146573,0.49686934,-0.49686873,0.00016921,-0.00016921,0.08119591,-0.08119598,0.22364947,-0.22364881,0.17989623,-0.17989614,0.05347369,-0.05347349,0.23482919,-0.23482871,0.00000000,-0.00000000
-4.92546273,0.53240768,-0.53240670,0.00019994,-0.00019994,0.08209852,-0.08209848,0.24728627,-0.24728543,0.18771957,-0.18771931,0.06062010,-0.06061989,0.25875199,-0.25875140,0.00000000,-0.00000000
-4.91945973,0.57620602,-0.57620468,0.00023595,-0.00023595,0.08484269,-0.08484255,0.27470747,-0.27470647,0.19893235,-0.19893193,0.06831545,-0.06831522,0.28589377,-0.28589306,0.00000000,-0.00000000
-4.91345673,0.62794245,-0.62794076,0.00027819,-0.00027819,0.08935719,-0.08935695,0.30583180,-0.30583063,0.21339871,-0.21339812,0.07651651,-0.07651628,0.31613129,-0.31613048,0.00000000,-0.00000000
-4.90745373,0.68721762,-0.68721560,0.00032779,-0.00032779,0.09556300,-0.09556267,0.34053743,-0.34053610,0.23095962,-0.23095888,0.08516660,-0.08516635,0.34929763,-0.34929673,0.00000000,-0.00000000
-4.90145073,0.75355333,-0.75355100,0.00038613,-0.00038613,0.10337178,-0.10337136,0.37865765,-0.37865618,0.25143190,-0.25143101,0.09419563,-0.09419537,0.38518317,-0.38518217,0.00000000,-0.00000000
-4.89544772,0.82639244,-0.82638983,0.00045482,-0.00045482,0.11268411,-0.11268361,0.41997728,-0.41997566,0.27460734,-0.27460632,0.10352078,-0.10352052,0.42353774,-0.42353667,0.00000000,-0.00000000
-4.88944472,0.90510035,-0.90509748,0.00053579,-0.00053578,0.12338784,-0.12338726,0.46423004,-0.46422830,0.30025214,-0.30025099,0.11304761,-0.11304734,0.46407399,-0.46407285,0.00000000,-0.00000000
-4.88344172,0.98896840,-0.98896529,0.00063128,-0.00063128,0.13535640,-0.13535575,0.51109727,-0.51109542,0.32810668,-0.32810541,0.12267176,-0.12267149,0.50647183,-0.50647063,0.00000000,-0.00000000
-4.87743872,1.07721926,-1.07721596,0.00074391,-0.00074391,0.14844748,-0.14844678,0.56020797,-0.56020601,0.35788600,-0.35788463,0.13228107,-0.13228080,0.55038395,-0.55038271,0.00000000,-0.00000000
-4.87143572,1.16901444,-1.16901098,0.00087666,-0.00087666,0.16250217,-0.16250141,0.61114032,-0.61113828,0.38928089,-0.38927942,0.14175818,-0.14175792,0.59544223,-0.59544096,0.00000000,-0.00000000
-4.86543272,1.26346377,-1.26346018,0.00103292,-0.00103291,0.17734454,-0.17734374,0.66342489,-0.66342279,0.42195985,-0.42195831,0.15098346,-0.15098320,0.64126476,-0.64126346,0.00000000,-0.00000000
-4.85942971,1.35963678,-1.35963310,0.00121645,-0.00121644,0.19278209,-0.19278126,0.71654936,-0.71654723,0.45557185,-0.45557025,0.15983803,-0.15983779,0.68746317,-0.68746186,0.00000000,-0.00000000
-4.85342671,1.45657556,-1.45657183,0.00143140,-0.00143139,0.20860681,-0.20860597,0.76996480,-0.76996266,0.48974997,-0.48974833,0.16820705,-0.16820683,0.73365010,-0.73364879,0.00000000,-0.00000000
-4.84742371,1.55330886,-1.55330514,0.00168224,-0.00168223,0.22459724,-0.22459639,0.82309340,-0.82309127,0.52411581,-0.52411416,0.17598281,-0.17598261,0.77944623,-0.77944494,0.00000000,-0.00000000
-4.84142071,1.64886689,-1.64886320,0.00197371,-0.00197370,0.24052122,-0.24052038,0.87533741,-0.87533532,0.55828466,-0.55828300,0.18306770,-0.18306751,0.82448678,-0.82448551,0.00000000,-0.00000000
-4.83541771,1.74229624,-1.74229263,0.00231074,-0.00231073,0.25613958,-0.25613876,0.92608918,-0.92608716,0.59187112,-0.59186948,0.18937681,-0.18937665,0.86842701,-0.86842577,0.00000000,-0.00000000
-4.82941471,1.83267464,-1.83267115,0.00269830,-0.00269829,0.27121043,-0.27120966,0.97474193,-0.97474002,0.62449527,-0.62449367,0.19484018,-0.19484004,0.91094663,-0.91094544,0.00000000,-0.00000000
-4.82341171,1.91912478,-1.91912145,0.00314129,-0.00314128,0.28549418,-0.28549345,1.02070106,-1.02069927,0.65578891,-0.65578737,0.19940444,-0.19940433,0.95175284,-0.95175169,0.00000000,-0.00000000
-4.81740870,2.00082694,-2.00082381,0.00364433,-0.00364431,0.29875878,-0.29875812,1.06339555,-1.06339391,0.68540178,-0.68540031,0.20303394,-0.20303386,0.99058194,-0.99058086,0.00000000,-0.00000000
-4.81140570,2.07702995,-2.07702705,0.00421160,-0.00421158,0.31078539,-0.31078480,1.10228928,-1.10228783,0.71300757,-0.71300619,0.20571120,-0.20571115,1.02719968,-1.02719866,0.00000000,-0.00000000
-4.80540270,2.14706019,-2.14705756,0.00484659,-0.00484657,0.32137380,-0.32137330,1.13689184,-1.13689060,0.73830937,-0.73830810,0.20743685,-0.20743683,1.06140016,-1.06139921,0.00000000,-0.00000000
-4.79939970,2.21032846,-2.21032612,0.00555191,-0.00555189,0.33034776,-0.33034737,1.16676856,-1.16676753,0.76104453,-0.76104339,0.20822895,-0.20822895,1.09300377,-1.09300291,0.00000000,-0.00000000
-4.79339670,2.26633461,-2.26633260,0.00632903,-0.00632900,0.33755972,-0.33755944,1.19154935,-1.19154857,0.78098857,-0.78098757,0.20812183,-0.20812186,1.12185425,-1.12185347,0.00000000,-0.00000000
-4.78739370,2.31467000,-2.31466833,0.00717807,-0.00717804,0.34289485,-0.34289468,1.21093636,-1.21093583,0.79795817,-0.79795731,0.20716458,-0.20716465,1.14781521,-1.14781452,0.00000000,-0.00000000
-4.78139070,2.35501786,-2.35501654,0.00809760,-0.00809757,0.34627414,-0.34627409,1.22470991,-1.22470964,0.81181300,-0.81181229,0.20541925,-0.20541934,1.17076649,-1.17076589,0.00000000,-0.00000000
-4.77538769,2.38715180,-2.38715085,0.00908448,-0.00908445,0.34765648,-0.34765654,1.23273271,-1.23273271,0.82245654,-0.82245600,0.20295888,-0.20295900,1.19060067,-1.19060017,0.00000000,-0.00000000
-4.76938469,2.41093281,-2.41093223,0.01013376,-0.01013373,0.34703948,-0.34703967,1.23495228,-1.23495255,0.82983574,-0.82983536,0.19986554,-0.19986569,1.20722006,-1.20721965,0.00000000,-0.00000000
-4.76338169,2.42630502,-2.42630481,0.01123858,-0.01123854,0.34445918,-0.34445948,1.23140138,-1.23140191,0.83393961,-0.83393939,0.19622849,-0.19622866,1.22053441,-1.22053411,0.00000000,-0.00000000
-4.75737869,2.43329061,-2.43329078,0.01239021,-0.01239017,0.33998848,-0.33998890,1.22219650,-1.22219729,0.83479699,-0.83479693,0.19214249,-0.19214268,1.23045968,-1.23045949,0.00000000,-0.00000000
-4.75137569,2.43198435,-2.43198488,0.01357816,-0.01357812,0.33373451,-0.33373502,1.20753460,-1.20753563,0.83247347,-0.83247356,0.18770644,-0.18770666,1.23691781,-1.23691774,0.00000000,-0.00000000
-4.74537269,2.42254791,-2.42254880,0.01479034,-0.01479031,0.32583492,-0.32583553,1.18768797,-1.18768924,0.82706778,-0.82706802,0.18302236,-0.18302260,1.23983781,-1.23983785,0.00000000,-0.00000000
-4.73936968,2.40520457,-2.40520581,0.01601335,-0.01601332,0.31645348,-0.31645418,1.16299772,-1.16299920,0.81870776,-0.81870814,0.17819470,-0.17819497,1.23915787,-1.23915804,0.00000000,-0.00000000
-4.73336668,2.38023425,-2.38023582,0.01723281,-0.01723278,0.30577492,-0.30577569,1.13386580,-1.13386747,0.80754621,-0.80754671,0.17333005,-0.17333036,1.23482863,-1.23482892,0.00000000,-0.00000000
-4.72736368,2.34796927,-2.34797115,0.01843377,-0.01843375,0.29399949,-0.29400032,1.10074602,-1.10074786,0.79375667,-0.79375730,0.16853714,-0.16853747,1.22681725,-1.22681767,0.00000000,-0.00000000
-4.72136068,2.30879084,-2.30879302,0.01960127,-0.01960125,0.28133731,-0.28133819,1.06413434,-1.06413633,0.77752949,-0.77753022,0.16392702,-0.16392739,1.21511211,-1.21511266,0.00000000,-0.00000000
-4.71535768,2.26312625,-2.26312871,0.02072078,-0.02072077,0.26800283,-0.26800374,1.02455859,-1.02456070,0.75906813,-0.75906896,0.15961348,-0.15961389,1.19972787,-1.19972856,0.00000000,-0.00000000
-4.70935468,2.21144669,-2.21144941,0.02177882,-0.02177881,0.25420955,-0.25421048,0.98256809,-0.98257031,0.73858597,-0.73858688,0.15571343,-0.15571389,1.18071046,-1.18071129,0.00000000,-0.00000000
-4.70335168,2.15426547,-2.15426844,0.02276346,-0.02276345,0.24016519,-0.24016614,0.93872333,-0.93872564,0.71630356,-0.71630455,0.15234713,-0.15234764,1.15814176,-1.15814272,0.00000000,-0.00000000
-4.69734867,2.09213642,-2.09213961,0.02366483,-0.02366484,0.22606753,-0.22606849,0.89358599,-0.89358835,0.69244639,-0.69244744,0.14963821,-0.14963878,1.13214356,-1.13214465,0.00000000,-0.00000000
-4.69134567,2.02565203,-2.02565544,0.02447562,-0.02447563,0.21210089,-0.21210184,0.84770947,-0.84771188,0.66724308,-0.66724419,0.14771330,-0.14771394,1.10288058,-1.10288180,0.00000000,-0.00000000
-4.68534267,1.95544119,-1.95544479,0.02519134,-0.02519136,0.19843335,-0.19843429,0.80163025,-0.80163269,0.64092397,-0.64092513,0.14670112,-0.14670183,1.07056216,-1.07056350,0.00000000,-0.00000000
-4.67933967,1.88216590,-1.88216968,0.02581064,-0.02581067,0.18521478,-0.18521570,0.75585996,-0.75586241,0.61372001,-0.61372120,0.14673096,-0.14673176,1.03544249,-1.03544395,0.00000000,-0.00000000
-4.67333667,1.80651691,-1.80652085,0.02633537,-0.02633542,0.17257553,-0.17257643,0.71087842,-0.71088087,0.58586173,-0.58586295,0.14793049,-0.14793138,0.99781927,-0.99782084,0.00000000,-0.00000000
-4.66733367,1.72920784,-1.72921192,0.02677057,-0.02677063,0.16062584,-0.16062672,0.66712761,-0.66713005,0.55757830,-0.55757954,0.15042285,-0.15042383,0.95803063,-0.95803231,0.00000000,-0.00000000
-4.66133067,1.65096769,-1.65097191,0.02712424,-0.02712430,0.14945579,-0.14945664,0.62500660,-0.62500902,0.52909649,-0.52909775,0.15432305,-0.15432413,0.91645044,-0.91645221,0.00000000,-0.00000000
-4.65532766,1.57253177,-1.57253610,0.02740698,-0.02740706,0.13913567,-0.13913649,0.58486736,-0.58486975,0.50063941,-0.50064068,0.15973370,-0.15973489,0.87348206,-0.87348391,0.00000000,-0.00000000
-4.64932466,1.49463101,-1.49463544,0.02763156,-0.02763165,0.12971680,-0.12971759,0.54701147,-0.54701383,0.47242503,-0.47242630,0.16674028,-0.16674159,0.82955073,-0.82955264,0.00000000,-0.00000000
-4.64332166,1.41797997,-1.41798447,0.02781224,-0.02781235,0.12123253,-0.12123329,0.51168770,-0.51169003,0.44466442,-0.44466569,0.17540604,-0.17540746,0.78509493,-0.78509690,0.00000000,-0.00000000
-4.63731866,1.34326394,-1.34326850,0.02796409,-0.02796421,0.11369943,-0.11370017,0.47909033,-0.47909261,0.41755974,-0.41756100,0.18576674,-0.18576828,0.74055696,-0.74055897,0.00000000,-0.00000000
-4.63131566,1.27112557,-1.27113016,0.02810221,-0.02810233,0.10711861,-0.10711932,0.44935831,-0.44936055,0.39130204,-0.39130327,0.19782558,-0.19782722,0.69637320,-0.69637523,0.00000000,-0.00000000
