energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
1.19759880,1.67579966,0.29213492,0.58616452,0.09572389,0.13008826,0.39469683,0.37981514,0.31266257,0.00000000
1.20360180,1.71792225,0.29716902,0.59238172,0.10105192,0.13141046,0.40815047,0.39619051,0.31978674,0.00000000
1.20960480,1.75718088,0.30206678,0.59800967,0.10638285,0.13221269,0.42135350,0.41150337,0.32631396,0.00000000
1.21560780,1.79331958,0.30686074,0.60308504,0.11167222,0.13250199,0.43428333,0.42556789,0.33220859,0.00000000
1.22161081,1.82619331,0.31159245,0.60767868,0.11687952,0.13229470,0.44693497,0.43823238,0.33745755,0.00000000
1.22761381,1.85576483,0.31630953,0.61188985,0.12196871,0.13161606,0.45931892,0.44938275,0.34206967,0.00000000
1.23361681,1.88209648,0.32106220,0.61583909,0.12690836,0.13049957,0.47145810,0.45894429,0.34607396,0.00000000
1.23961981,1.90533705,0.32589950,0.61965998,0.13167153,0.12898611,0.48338369,0.46688173,0.34951690,0.00000000
1.24562281,1.92570431,0.33086525,0.62348996,0.13623528,0.12712270,0.49513026,0.47319748,0.35245875,0.00000000
1.25162581,1.94346387,0.33599407,0.62746075,0.14057998,0.12496103,0.50673023,0.47792830,0.35496915,0.00000000
1.25762881,1.95890541,0.34130750,0.63168860,0.14468836,0.12255583,0.51820803,0.48114042,0.35712211,0.00000000
1.26363182,1.97231746,0.34681043,0.63626488,0.14854451,0.11996305,0.52957419,0.48292364,0.35899075,0.00000000
1.26963482,1.98396214,0.35248815,0.64124760,0.15213272,0.11723796,0.54081974,0.48338454,0.36064189,0.00000000
1.27563782,1.99405127,0.35830412,0.64665409,0.15543650,0.11443328,0.55191130,0.48263936,0.36213106,0.00000000
1.28164082,2.00272530,0.36419864,0.65245545,0.15843763,0.11159744,0.56278716,0.48080686,0.36349791,0.00000000
1.28764382,2.01003648,0.37008855,0.65857311,0.16111545,0.10877291,0.57335466,0.47800169,0.36476260,0.00000000
1.29364682,2.01593734,0.37586809,0.66487782,0.16344643,0.10599493,0.58348927,0.47432859,0.36592319,0.00000000
1.29964982,2.02027539,0.38141092,0.67119110,0.16540405,0.10329047,0.59303534,0.46987772,0.36695435,0.00000000
1.30565283,2.02279468,0.38657336,0.67728952,0.16695908,0.10067766,0.60180883,0.46472143,0.36780746,0.00000000
1.31165583,2.02314426,0.39119866,0.68291141,0.16808015,0.09816557,0.60960188,0.45891262,0.36841211,0.00000000
1.31765883,2.02089332,0.39512225,0.68776597,0.16873474,0.09575450,0.61618916,0.45248464,0.36867907,0.00000000
1.32366183,2.01555243,0.39817777,0.69154443,0.16889041,0.09343665,0.62133577,0.44545287,0.36850450,0.00000000
1.32966483,2.00659964,0.40020357,0.69393260,0.16851630,0.09119716,0.62480631,0.43781755,0.36777516,0.00000000
1.33566783,1.99351018,0.40104943,0.69462440,0.16758479,0.08901555,0.62637480,0.42956791,0.36637453,0.00000000
1.34167084,1.97578812,0.40058319,0.69333567,0.16607319,0.08686733,0.62583483,0.42068711,0.36418932,0.00000000
1.34767384,1.95299815,0.39869696,0.68981746,0.16396543,0.08472582,0.62300958,0.41115756,0.36111606,0.00000000
1.35367684,1.92479563,0.39531261,0.68386828,0.16125360,0.08256397,0.61776102,0.40096650,0.35706753,0.00000000
1.35967984,1.89095330,0.39038614,0.67534454,0.15793925,0.08035621,0.60999796,0.39011121,0.35197843,0.00000000
1.36568284,1.85138294,0.38391096,0.66416865,0.15403438,0.07808007,0.59968236,0.37860354,0.34581025,0.00000000
1.37168584,1.80615076,0.37591959,0.65033447,0.14956206,0.07571762,0.58683364,0.36647361,0.33855477,0.00000000
1.37768884,1.75548560,0.36648393,0.63390968,0.14455656,0.07325661,0.57153077,0.35377219,0.33023628,0.00000000
1.38369185,1.69977943,0.35571386,0.61503495,0.13906314,0.07069121,0.55391187,0.34057186,0.32091218,0.00000000
1.38969485,1.63958011,0.34375452,0.59392015,0.13313732,0.06802240,0.53417148,0.32696670,0.31067205,0.00000000
1.39569785,1.57557670,0.33078205,0.57083755,0.12684372,0.06525799,0.51255558,0.31307055,0.29963520,0.00000000
1.40170085,1.50857829,0.31699832,0.54611255,0.12025459,0.06241219,0.48935463,0.29901406,0.28794689,0.00000000
1.40770385,1.43948723,0.30262475,0.52011240,0.11344803,0.05950496,0.46489490,0.28494064,0.27577339,0.00000000
1.41370685,1.36926853,0.28789564,0.49323340,0.10650598,0.05656097,0.43952870,0.27100147,0.26329618,0.00000000
1.41970985,1.29891668,0.27305120,0.46588734,0.09951211,0.05360846,0.41362384,0.25735008,0.25070563,0.00000000
1.42571286,1.22942197,0.25833085,0.43848775,0.09254972,0.05067791,0.38755294,0.24413657,0.23819446,0.00000000
1.43171586,1.16173771,0.24396693,0.41143667,0.08569964,0.04780068,0.36168299,0.23150199,0.22595136,0.00000000
1.43771886,1.09675015,0.23017927,0.38511242,0.07903845,0.04500769,0.33636580,0.21957313,0.21415507,0.00000000
1.44372186,1.03525245,0.21717077,0.35985908,0.07263678,0.04232824,0.31192954,0.20845790,0.20296929,0.00000000
1.44972486,0.97792385,0.20512424,0.33597782,0.06655802,0.03978896,0.28867187,0.19824172,0.19253846,0.00000000
1.45572786,0.92531483,0.19420060,0.31372065,0.06085738,0.03741303,0.26685480,0.18898501,0.18298484,0.00000000
1.46173087,0.87783882,0.18453846,0.29328646,0.05558130,0.03521959,0.24670140,0.18072178,0.17440679,0.00000000
1.46773387,0.83577055,0.17625506,0.27481960,0.05076717,0.03322354,0.22839443,0.17345960,0.16687837,0.00000000
1.47373687,0.79925075,0.16944844,0.25841081,0.04644358,0.03143548,0.21207675,0.16718078,0.16045019,0.00000000
1.47973987,0.76829668,0.16420056,0.24410025,0.04263064,0.02986203,0.19785335,0.16184455,0.15515136,0.00000000
1.48574287,0.74281763,0.16058126,0.23188240,0.03934080,0.02850629,0.18579474,0.15739046,0.15099244,0.00000000
1.49174587,0.72263422,0.15865249,0.22171240,0.03657971,0.02736853,0.17594136,0.15374234,0.14796901,0.00000000
1.49774887,0.70750038,0.15847280,0.21351346,0.03434724,0.02644700,0.16830863,0.15081298,0.14606579,0.00000000
1.50375188,0.69712652,0.16010137,0.20718478,0.03263860,0.02573882,0.16289229,0.14850902,0.14526085,0.00000000
1.50975488,0.69120259,0.16360150,0.20260968,0.03144537,0.02524089,0.15967364,0.14673591,0.14552965,0.00000000
1.51575788,0.68941975,0.16904301,0.19966340,0.03075646,0.02495073,0.15862422,0.14540263,0.14684875,0.00000000
1.52176088,0.69148927,0.17650344,0.19822021,0.03055891,0.02486731,0.15970978,0.14442599,0.14919880,0.00000000
1.52776388,0.69715796,0.18606774,0.19815946,0.03083849,0.02499163,0.16289313,0.14373419,0.15256665,0.00000000
1.53376688,0.70621908,0.19782624,0.19937052,0.03158001,0.02532720,0.16813577,0.14326963,0.15694640,0.00000000
1.53976988,0.71851835,0.21187106,0.20175609,0.03276746,0.02588031,0.17539811,0.14299077,0.16233947,0.00000000
1.54577289,0.73395494,0.22829078,0.20523418,0.03438382,0.02666007,0.18463844,0.14287293,0.16875336,0.00000000
1.55177589,0.75247737,0.24716373,0.20973843,0.03641063,0.02767823,0.19581053,0.14290819,0.17619949,0.00000000
1.55777889,0.77407491,0.26855008,0.21521714,0.03882741,0.02894882,0.20886015,0.14310430,0.18469001,0.00000000
1.56378189,0.79876505,0.29248310,0.22163100,0.04161090,0.03048758,0.22372083,0.14348269,0.19423393,0.00000000
1.56978489,0.82657801,0.31896016,0.22894987,0.04473419,0.03231127,0.24030897,0.14407594,0.20483269,0.00000000
1.57578789,0.85753933,0.34793380,0.23714872,0.04816588,0.03443687,0.25851889,0.14492457,0.21647559,0.00000000
1.58179090,0.89165176,0.37930364,0.24620337,0.05186931,0.03688066,0.27821817,0.14607361,0.22913529,0.00000000
1.58779390,0.92887771,0.41290955,0.25608592,0.05580190,0.03965739,0.29924358,0.14756902,0.24276378,0.00000000
1.59379690,0.96912338,0.44852670,0.26676065,0.05991478,0.04277934,0.32139814,0.14945427,0.25728908,0.00000000
1.59979990,1.01222576,0.48586296,0.27818028,0.06415261,0.04625558,0.34444956,0.15176708,0.27261291,0.00000000
1.60580290,1.05794330,0.52455895,0.29028312,0.06845387,0.05009123,0.36813039,0.15453672,0.28860970,0.00000000
1.61180590,1.10595100,0.56419119,0.30299113,0.07275142,0.05428694,0.39213997,0.15778184,0.30512691,0.00000000
1.61780890,1.15584021,0.60427823,0.31620912,0.07697346,0.05883843,0.41614847,0.16150892,0.32198681,0.00000000
1.62381191,1.20712335,0.64428995,0.32982508,0.08104493,0.06373626,0.43980266,0.16571146,0.33898980,0.00000000
1.62981491,1.25924329,0.68365957,0.34371157,0.08488913,0.06896568,0.46273359,0.17036984,0.35591902,0.00000000
1.63581791,1.31158679,0.72179822,0.35772816,0.08842970,0.07450666,0.48456568,0.17545179,0.37254613,0.00000000
1.64182091,1.36350147,0.75811133,0.37172477,0.09159275,0.08033402,0.50492695,0.18091344,0.38863810,0.00000000
1.64782391,1.41431511,0.79201632,0.38554555,0.09430911,0.08641761,0.52345993,0.18670083,0.40396457,0.00000000
1.65382691,1.46335650,0.82296074,0.39903330,0.09651649,0.09272259,0.53983274,0.19275168,0.41830545,0.00000000
1.65982991,1.50997642,0.85044011,0.41203397,0.09816166,0.09920967,0.55374980,0.19899737,0.43145853,0.00000000
1.66583292,1.55356790,0.87401465,0.42440117,0.09920224,0.10583539,0.56496170,0.20536497,0.44324660,0.00000000
1.67183592,1.59358464,0.89332404,0.43600034,0.09960829,0.11255241,0.57327371,0.21177919,0.45352376,0.00000000
1.67783892,1.62955677,0.90809968,0.44671254,0.09936342,0.11930966,0.57855249,0.21816415,0.46218074,0.00000000
1.68384192,1.66110334,0.91817374,0.45643757,0.09846544,0.12605264,0.58073080,0.22444491,0.46914893,0.00000000
1.68984492,1.68794110,0.92348466,0.46509641,0.09692650,0.13272354,0.57980984,0.23054878,0.47440296,0.00000000
1.69584792,1.70988948,0.92407889,0.47263305,0.09477275,0.13926155,0.57585930,0.23640631,0.47796181,0.00000000
1.70185093,1.72687184,0.92010878,0.47901543,0.09204342,0.14560314,0.56901503,0.24195201,0.47988839,0.00000000
1.70785393,1.73891324,0.91182676,0.48423586,0.08878954,0.15168243,0.55947458,0.24712491,0.48028779,0.00000000
1.71385693,1.74613527,0.89957618,0.48831074,0.08507216,0.15743181,0.54749071,0.25186896,0.47930409,0.00000000
1.71985993,1.74874847,0.88377915,0.49127986,0.08096037,0.16278267,0.53336350,0.25613334,0.47711627,0.00000000
1.72586293,1.74704297,0.86492212,0.49320512,0.07652905,0.16766632,0.51743106,0.25987277,0.47393302,0.00000000
1.73186593,1.74137794,0.84353963,0.49416902,0.07185648,0.17201522,0.50005964,0.26304788,0.46998704,0.00000000
1.73786893,1.73217051,0.82019709,0.49427281,0.06702205,0.17576435,0.48163331,0.26562564,0.46552876,0.00000000
1.74387194,1.71988445,0.79547325,0.49363431,0.06210400,0.17885280,0.46254372,0.26757992,0.46081993,0.00000000
1.74987494,1.70501914,0.76994298,0.49238557,0.05717734,0.18122555,0.44318028,0.26889206,0.45612695,0.00000000
1.75587794,1.68809890,0.74416093,0.49067025,0.05231204,0.18283528,0.42392103,0.26955163,0.45171452,0.00000000
1.76188094,1.66966275,0.71864678,0.48864067,0.04757158,0.18364416,0.40512457,0.26955704,0.44783921,0.00000000
1.76788394,1.65025473,0.69387222,0.48645467,0.04301176,0.18362567,0.38712292,0.26891621,0.44474355,0.00000000
1.77388694,1.63041443,0.67025034,0.48427211,0.03867996,0.18276607,0.37021575,0.26764697,0.44265028,0.00000000
1.77988994,1.61066787,0.64812729,0.48225109,0.03461465,0.18106572,0.35466571,0.26577733,0.44175718,0.00000000
1.78589295,1.59151839,0.62777668,0.48054399,0.03084538,0.17853999,0.34069499,0.26334538,0.44223222,0.00000000
1.79189595,1.57343769,0.60939648,0.47929322,0.02739289,0.17521972,0.32848303,0.26039893,0.44420937,0.00000000
1.79789895,1.55685686,0.59310858,0.47862699,0.02426966,0.17115124,0.31816522,0.25699473,0.44778495,0.00000000
1.80390195,1.54215779,0.57896085,0.47865519,0.02148048,0.16639585,0.30983252,0.25319735,0.45301475,0.00000000
1.80990495,1.52966497,0.56693141,0.47946541,0.01902333,0.16102887,0.30353202,0.24907777,0.45991195,0.00000000
1.81590795,1.51963829,0.55693517,0.48111958,0.01689022,0.15513823,0.29926811,0.24471174,0.46844601,0.00000000
1.82191096,1.51226721,0.54883210,0.48365117,0.01506817,0.14882262,0.29700445,0.24017795,0.47854276,0.00000000
1.82791396,1.50766679,0.54243714,0.48706339,0.01354014,0.14218945,0.29666653,0.23555624,0.49008556,0.00000000
1.83391696,1.50587627,0.53753139,0.49132843,0.01228594,0.13535261,0.29814487,0.23092593,0.50291800,0.00000000
1.83991996,1.50686059,0.53387416,0.49638793,0.01128310,0.12843010,0.30129876,0.22636431,0.51684798,0.00000000
1.84592296,1.51051523,0.53121568,0.50215486,0.01050762,0.12154182,0.30596072,0.22194558,0.53165323,0.00000000
1.85192596,1.51667479,0.52930995,0.50851673,0.00993471,0.11480745,0.31194137,0.21774019,0.54708837,0.00000000
1.85792896,1.52512512,0.52792737,0.51534021,0.00953932,0.10834464,0.31903500,0.21381470,0.56289327,0.00000000
1.86393197,1.53561905,0.52686681,0.52247698,0.00929674,0.10226753,0.32702556,0.21023223,0.57880260,0.00000000
1.86993497,1.54789519,0.52596671,0.52977063,0.00918296,0.09668565,0.33569310,0.20705337,0.59455628,0.00000000
1.87593797,1.56169915,0.52511473,0.53706439,0.00917511,0.09170325,0.34482049,0.20433763,0.60991050,0.00000000
1.88194097,1.57680628,0.52425580,0.54420929,0.00925171,0.08741896,0.35420035,0.20214521,0.62464883,0.00000000
1.88794397,1.59304488,0.52339804,0.55107246,0.00939296,0.08392588,0.36364188,0.20053900,0.63859306,0.00000000
1.89394697,1.61031855,0.52261642,0.55754510,0.00958095,0.08131182,0.37297744,0.19958662,0.65161312,0.00000000
1.89994997,1.62862642,0.52205392,0.56354967,0.00979982,0.07965984,0.38206860,0.19936238,0.66363570,0.00000000
1.90595298,1.64807987,0.52192003,0.56904606,0.01003594,0.07904871,0.39081142,0.19994879,0.67465091,0.00000000
1.91195598,1.66891447,0.52248658,0.57403604,0.01027797,0.07955343,0.39914061,0.20143764,0.68471669,0.00000000
1.91795898,1.69149597,0.52408090,0.57856603,0.01051699,0.08124545,0.40703244,0.20393032,0.69396043,0.00000000
1.92396198,1.71631947,0.52707647,0.58272765,0.01074647,0.08419265,0.41450608,0.20753722,0.70257766,0.00000000
1.92996498,1.74400109,0.53188116,0.58665599,0.01096231,0.08845894,0.42162324,0.21237632,0.71082746,0.00000000
1.93596798,1.77526189,0.53892351,0.59052559,0.01116276,0.09410332,0.42848591,0.21857059,0.71902480,0.00000000
1.94197099,1.81090409,0.54863730,0.59454410,0.01134829,0.10117852,0.43523239,0.22624452,0.72752972,0.00000000
1.94797399,1.85178018,0.56144490,0.59894379,0.01152145,0.10972909,0.44203133,0.23551960,0.73673377,0.00000000
1.95397699,1.89875573,0.57773994,0.60397130,0.01168660,0.11978907,0.44907425,0.24650907,0.74704414,0.00000000
1.95997999,1.95266728,0.59786973,0.60987587,0.01184963,0.13137919,0.45656645,0.25931199,0.75886588,0.00000000
1.96598299,2.01427689,0.62211825,0.61689666,0.01201763,0.14450390,0.46471693,0.27400693,0.77258320,0.00000000
1.97198599,2.08422533,0.65069001,0.62524962,0.01219849,0.15914822,0.47372743,0.29064554,0.78854024,0.00000000
1.97798899,2.16298592,0.68369564,0.63511459,0.01240044,0.17527460,0.48378125,0.30924634,0.80702252,0.00000000
1.98399200,2.25082128,0.72113967,0.64662319,0.01263165,0.19282006,0.49503214,0.32978894,0.82823958,0.00000000
1.98999500,2.34774516,0.76291097,0.65984811,0.01289974,0.21169375,0.50759396,0.35220922,0.85230979,0.00000000
1.99599800,2.45349140,0.80877648,0.67479448,0.01321132,0.23177509,0.52153141,0.37639548,0.87924809,0.00000000
2.00200100,2.56749188,0.85837842,0.69139353,0.01357160,0.25291272,0.53685246,0.40218607,0.90895721,0.00000000
2.00800400,2.68886487,0.91123536,0.70949935,0.01398397,0.27492438,0.55350275,0.42936861,0.94122292,0.00000000
2.01400700,2.81641508,0.96674725,0.72888857,0.01444972,0.29759787,0.57136240,0.45768096,0.97571371,0.00000000
2.02001001,2.94864570,1.02420446,0.74926348,0.01496780,0.32069313,0.59024536,0.48681395,1.01198493,0.00000000
2.02601301,3.08378290,1.08280061,0.77025823,0.01553465,0.34394545,0.60990152,0.51641611,1.04948752,0.00000000
2.03201601,3.21981197,1.14164908,0.79144825,0.01614418,0.36706986,0.63002153,0.54609998,1.08758096,0.00000000
2.03801901,3.35452439,1.19980256,0.81236229,0.01678785,0.38976651,0.65024419,0.57545018,1.12555010,0.00000000
2.04402201,3.48557423,1.25627530,0.83249682,0.01745479,0.41172700,0.67016625,0.60403281,1.16262529,0.00000000
2.05002501,3.61054191,1.31006731,0.85133220,0.01813215,0.43264145,0.68935416,0.63140591,1.19800499,0.00000000
2.05602801,3.72700322,1.36018979,0.86834982,0.01880539,0.45220602,0.70735748,0.65713074,1.23088022,0.00000000
2.06203102,3.83260093,1.40569095,0.88304970,0.01945883,0.47013080,0.72372333,0.68078343,1.26045969,0.00000000
2.06803402,3.92511632,1.44568141,0.89496781,0.02007611,0.48614757,0.73801128,0.70196654,1.28599481,0.00000000
2.07403702,4.00253809,1.47935833,0.90369220,0.02064077,0.50001732,0.74980823,0.72032025,1.30680364,0.00000000
2.08004002,4.06312583,1.50602748,0.90887757,0.02113689,0.51153723,0.75874258,0.73553271,1.32229284,0.00000000
2.08604302,4.10546593,1.52512242,0.91025755,0.02154959,0.52054671,0.76449713,0.74734914,1.33197681,0.00000000
2.09204602,4.12851751,1.53622024,0.90765416,0.02186570,0.52693246,0.76682032,0.75557945,1.33549340,0.00000000
2.09804902,4.13164709,1.53905330,0.90098431,0.02207420,0.53063223,0.76553518,0.76010406,1.33261555,0.00000000
2.10405203,4.11465039,1.53351648,0.89026296,0.02216666,0.53163711,0.76054586,0.76087766,1.32325855,0.00000000
2.11005503,4.07776079,1.51966991,0.87560293,0.02213764,0.52999236,0.75184135,0.75793088,1.30748274,0.00000000
2.11605803,4.02164425,1.49773689,0.85721147,0.02198486,0.52579657,0.73949642,0.75136980,1.28549155,0.00000000
2.12206103,3.94738085,1.46809725,0.83538379,0.02170937,0.51919938,0.72366963,0.74137319,1.25762513,0.00000000
2.12806403,3.85643397,1.43127638,0.81049389,0.02131553,0.51039758,0.70459868,0.72818775,1.22434980,0.00000000
2.13406703,3.75060830,1.38793025,0.78298305,0.02081089,0.49962995,0.68259322,0.71212146,1.18624386,0.00000000
2.14007004,3.63199827,1.33882710,0.75334658,0.02020596,0.48717076,0.65802548,0.69353518,1.14398031,0.00000000
2.14607304,3.50292897,1.28482635,0.72211933,0.01951386,0.47332245,0.63131918,0.67283295,1.09830720,0.00000000
2.15207604,3.36589156,1.22685549,0.68986051,0.01874989,0.45840737,0.60293702,0.65045115,1.05002623,0.00000000
2.15807904,3.22347553,1.16588562,0.65713836,0.01793106,0.44275915,0.57336739,0.62684695,0.99997054,0.00000000
2.16408204,3.07830000,1.10290669,0.62451527,0.01707549,0.42671381,0.54311069,0.60248641,0.94898233,0.00000000
2.17008504,2.93294633,1.03890285,0.59253368,0.01620190,0.41060093,0.51266579,0.57783259,0.89789106,0.00000000
2.17608804,2.78989394,0.97482898,0.56170336,0.01532898,0.39473513,0.48251706,0.55333397,0.84749292,0.00000000
2.18209105,2.65146130,0.91158888,0.53249011,0.01447483,0.37940811,0.45312238,0.52941356,0.79853214,0.00000000
2.18809405,2.51975352,0.85001570,0.50530643,0.01365646,0.36488157,0.42490246,0.50645898,0.75168465,0.00000000
2.19409705,2.39661780,0.79085524,0.48050404,0.01288928,0.35138101,0.39823176,0.48481373,0.70754442,0.00000000
2.20010005,2.28360763,0.73475229,0.45836842,0.01218669,0.33909076,0.37343114,0.46476995,0.66661274,0.00000000
2.20610305,2.18195635,0.68224039,0.43911544,0.01155978,0.32815027,0.35076246,0.44656268,0.62929070,0.00000000
2.21210605,2.09256030,0.63373508,0.42288979,0.01101701,0.31865178,0.33042504,0.43036589,0.59587466,0.00000000
2.21810905,2.01597144,0.58953071,0.40976529,0.01056413,0.31063935,0.31255407,0.41629019,0.56655488,0.00000000
2.22411206,1.95239925,0.54980063,0.39974679,0.01020401,0.30410931,0.29722081,0.40438244,0.54141700,0.00000000
2.23011506,1.90172134,0.51460062,0.39277346,0.00993674,0.29901208,0.28443449,0.39462690,0.52044617,0.00000000
2.23611806,1.86350188,0.48387534,0.38872336,0.00975965,0.29525526,0.27414564,0.38694817,0.50353347,0.00000000
2.24212106,1.83701724,0.45746734,0.38741888,0.00966754,0.29270784,0.26625081,0.38121566,0.49048441,0.00000000
2.24812406,1.82128752,0.43512841,0.38863311,0.00965289,0.29120555,0.26059831,0.37724927,0.48102893,0.00000000
2.25412706,1.81511308,0.41653262,0.39209667,0.00970616,0.29055688,0.25699477,0.37482645,0.47483275,0.00000000
2.26013007,1.81711491,0.40129084,0.39750500,0.00981618,0.29054986,0.25521240,0.37369008,0.47150940,0.00000000
