energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-1.62381191,7.92345771,0.12281808,0.58456303,1.71576310,2.20509104,1.00018488,2.04888128,1.83955592,0.00000000
-1.61780890,7.82384406,0.12088200,0.58318906,1.68921175,2.18726640,0.98320666,2.01015709,1.80774187,0.00000000
-1.61180590,7.71167119,0.11852542,0.58301087,1.66325941,2.16636547,0.96437473,1.96641116,1.77071759,0.00000000
-1.60580290,7.58763785,0.11579210,0.58392528,1.63792456,2.14247554,0.94373360,1.91809247,1.72867761,0.00000000
-1.59979990,7.45252442,0.11273581,0.58578190,1.61315344,2.11569738,0.92134749,1.86570532,1.68190056,0.00000000
-1.59379690,7.30718819,0.10941961,0.58838838,1.58882967,2.08614676,0.89730354,1.80979659,1.63074929,0.00000000
-1.58779390,7.15255835,0.10591483,0.59151739,1.56478592,2.05395603,0.87171390,1.75094261,1.57566771,0.00000000
-1.58179090,6.98963089,0.10229988,0.59491510,1.54081764,2.01927584,0.84471655,1.68973622,1.51717454,0.00000000
-1.57578789,6.81946398,0.09865886,0.59831105,1.51669813,1.98227688,0.81647504,1.62677440,1.45585416,0.00000000
-1.56978489,6.64317430,0.09507991,0.60142893,1.49219492,1.94315181,0.78717705,1.56264695,1.39234530,0.00000000
-1.56378189,6.46193456,0.09165356,0.60399804,1.46708667,1.90211721,0.75703206,1.49792664,1.32732796,0.00000000
-1.55777889,6.27697257,0.08847083,0.60576496,1.44118049,1.85941556,0.72626824,1.43316110,1.26150933,0.00000000
-1.55177589,6.08957159,0.08562136,0.60650510,1.41432894,1.81531707,0.69512884,1.36886666,1.19560951,0.00000000
-1.54577289,5.90107182,0.08319150,0.60603353,1.38644642,1.77012123,0.66386827,1.30552419,1.13034746,0.00000000
-1.53976988,5.71287228,0.08126232,0.60421479,1.35752410,1.72415772,0.63274805,1.24357685,1.06642805,0.00000000
-1.53376688,5.52643233,0.07990777,0.60097123,1.32764320,1.67778659,0.60203282,1.18342966,1.00453040,0.00000000
-1.52776388,5.34327180,0.07919282,0.59628941,1.29698565,1.63139725,0.57198651,1.12545053,0.94529800,0.00000000
-1.52176088,5.16496879,0.07917184,0.59022443,1.26584195,1.58540614,0.54286874,1.06997239,0.88933074,0.00000000
-1.51575788,4.99315407,0.07988698,0.58290181,1.23461546,1.54025283,0.51493154,1.01729618,0.83717893,0.00000000
-1.50975488,4.82950141,0.08136692,0.57451691,1.20382286,1.49639450,0.48841639,0.96769405,0.78933909,0.00000000
-1.50375188,4.67571330,0.08362574,0.56533172,1.17409043,1.45429879,0.46355148,0.92141267,0.74625145,0.00000000
-1.49774887,4.53350176,0.08666220,0.55566933,1.14614595,1.41443521,0.44054927,0.87867615,0.70829882,0.00000000
-1.49174587,4.40456472,0.09045927,0.54590593,1.12080616,1.37726536,0.41960422,0.83968839,0.67580650,0.00000000
-1.48574287,4.29055823,0.09498414,0.53646093,1.09895992,1.34323232,0.40089080,0.80463467,0.64904283,0.00000000
-1.47973987,4.19306554,0.10018860,0.52778526,1.08154724,1.31274979,0.38456148,0.77368244,0.62822012,0.00000000
-1.47373687,4.11356423,0.10600993,0.52034841,1.06953464,1.28619145,0.37074504,0.74698126,0.61349564,0.00000000
-1.46773387,4.05339253,0.11237219,0.51462449,1.06388737,1.26388104,0.35954490,0.72466205,0.60497231,0.00000000
-1.46173087,4.01371634,0.11918803,0.51107790,1.06553904,1.24608383,0.35103770,0.70683565,0.60269906,0.00000000
-1.45572786,3.99549807,0.12636096,0.51014879,1.07535958,1.23299971,0.34527200,0.69359098,0.60667063,0.00000000
-1.44972486,3.99946862,0.13378793,0.51223901,1.09412241,1.22475841,0.34226729,0.68499290,0.61682681,0.00000000
-1.44372186,4.02610321,0.14136232,0.51769866,1.12247157,1.22141688,0.34201326,0.68107992,0.63305126,0.00000000
-1.43771886,4.07560182,0.14897707,0.52681377,1.16089018,1.22295896,0.34446938,0.68186190,0.65516994,0.00000000
-1.43171586,4.14787466,0.15652798,0.53979532,1.20967105,1.22929721,0.34956498,0.68731798,0.68294938,0.00000000
-1.42571286,4.24253274,0.16391699,0.55676993,1.26889070,1.24027651,0.35719960,0.69739458,0.71609511,0.00000000
-1.41970985,4.35888340,0.17105528,0.57777239,1.33838791,1.25567934,0.36724398,0.71200377,0.75425053,0.00000000
-1.41370685,4.49593094,0.17786615,0.60274036,1.41774780,1.27523205,0.37954143,0.73102181,0.79699648,0.00000000
-1.40770385,4.65238172,0.18428743,0.63151129,1.50629260,1.29861178,0.39390983,0.75428813,0.84385201,0.00000000
-1.40170085,4.82665385,0.19027339,0.66382180,1.60307987,1.32545370,0.41014405,0.78160447,0.89427655,0.00000000
-1.39569785,5.01689130,0.19579613,0.69930967,1.70690893,1.35535796,0.42801903,0.81273451,0.94767376,0.00000000
-1.38969485,5.22098222,0.20084615,0.73751835,1.81633606,1.38789634,0.44729324,0.84740375,1.00339740,0.00000000
-1.38369185,5.43658196,0.20543239,0.77790430,1.92969859,1.42261820,0.46771274,0.88529996,1.06075927,0.00000000
-1.37768884,5.66114059,0.20958149,0.81984685,2.04514773,1.45905586,0.48901558,0.92607414,1.11903926,0.00000000
-1.37168584,5.89193556,0.21333643,0.86266073,2.16068970,1.49672934,0.51093653,0.96934209,1.17749743,0.00000000
-1.36568284,6.12610935,0.21675460,0.90561083,2.27423424,1.53515069,0.53321219,1.01468683,1.23538797,0.00000000
-1.35967984,6.36071238,0.21990544,0.94792912,2.38364917,1.57382816,0.55558604,1.06166180,1.29197458,0.00000000
-1.35367684,6.59275094,0.22286761,0.98883327,2.48681936,1.61227034,0.57781366,1.10979514,1.34654688,0.00000000
-1.34767384,6.81923964,0.22572609,1.02754637,2.58170811,1.64999067,0.59966767,1.15859484,1.39843723,0.00000000
-1.34167084,7.03725756,0.22856902,1.06331744,2.66641874,1.68651249,0.62094239,1.20755498,1.44703736,0.00000000
-1.33566783,7.24400686,0.23148468,1.09544173,2.73925390,1.72137462,0.64145801,1.25616283,1.49181400,0.00000000
-1.32966483,7.43687213,0.23455858,1.12328050,2.79877031,1.75413777,0.66106404,1.30390676,1.53232285,0.00000000
-1.32366183,7.61347858,0.23787075,1.14627925,2.84382650,1.78439138,0.67964198,1.35028476,1.56822023,0.00000000
-1.31765883,7.77174693,0.24149345,1.16398387,2.87362140,1.81176101,0.69710699,1.39481319,1.59927172,0.00000000
-1.31165583,7.90994244,0.24548909,1.17605396,2.88772216,1.83591572,0.71340848,1.43703560,1.62535732,0.00000000
-1.30565283,8.02671597,0.24990870,1.18227296,2.88607961,1.85657521,0.72852961,1.47653115,1.64647280,0.00000000
-1.29964982,8.12113479,0.25479064,1.18255430,2.86903083,1.87351625,0.74248550,1.51292243,1.66272713,0.00000000
-1.29364682,8.19270141,0.26015978,1.17694367,2.83728829,1.88657792,0.75532048,1.54588206,1.67433583,0.00000000
-1.28764382,8.24135901,0.26602693,1.16561702,2.79191629,1.89566531,0.76710409,1.57513817,1.68161070,0.00000000
-1.28164082,8.26748276,0.27238862,1.14887437,2.73429522,1.90075119,0.77792625,1.60047807,1.68494616,0.00000000
-1.27563782,8.27185693,0.27922704,1.12712984,2.66607561,1.90187554,0.78789166,1.62175030,1.68480291,0.00000000
-1.26963482,8.25563832,0.28651022,1.10089806,2.58912344,1.89914270,0.79711366,1.63886472,1.68168960,0.00000000
-1.26363182,8.22030753,0.29419231,1.07077764,2.50545937,1.89271605,0.80570775,1.65179079,1.67614328,0.00000000
-1.25762881,8.16760965,0.30221399,1.03743236,2.41719417,1.88281060,0.81378520,1.66055408,1.66870962,0.00000000
-1.25162581,8.09948726,0.31050298,1.00157073,2.32646308,1.86968349,0.82144685,1.66523111,1.65992373,0.00000000
-1.24562281,8.01800834,0.31897470,0.96392488,2.23536157,1.85362301,0.82877755,1.66594302,1.65029240,0.00000000
-1.23961981,7.92529237,0.32753296,0.92522934,2.14588503,1.83493653,0.83584140,1.66284811,1.64027869,0.00000000
-1.23361681,7.82343797,0.33607092,0.88620078,2.05987433,1.81393801,0.84267810,1.65613382,1.63028921,0.00000000
-1.22761381,7.71445499,0.34447217,0.84751912,1.97896922,1.79093561,0.84930053,1.64600852,1.62066493,0.00000000
-1.22161081,7.60020422,0.35261214,0.80981090,1.90457077,1.76622017,0.85569389,1.63269344,1.61167550,0.00000000
-1.21560780,7.48234709,0.36035973,0.77363512,1.83781380,1.74005494,0.86181617,1.61641514,1.60351742,0.00000000
-1.20960480,7.36230718,0.36757931,0.73947225,1.77954977,1.71266736,0.86760032,1.59739895,1.59631581,0.00000000
-1.20360180,7.24124515,0.37413307,0.70771624,1.73033991,1.68424290,0.87295772,1.57586355,1.59012955,0.00000000
-1.19759880,7.12004732,0.37988367,0.67867000,1.69045841,1.65492166,0.87778298,1.55201693,1.58495932,0.00000000
-1.19159580,6.99932799,0.38469726,0.65254400,1.65990463,1.62479755,0.88195987,1.52605386,1.58075799,0.00000000
-1.18559280,6.87944467,0.38844667,0.62945789,1.63842328,1.59392014,0.88536787,1.49815490,1.57744247,0.00000000
-1.17958979,6.76052459,0.39101487,0.60944498,1.62553131,1.56229904,0.88788926,1.46848685,1.57490650,0.00000000
-1.17358679,6.64250056,0.39229835,0.59245896,1.62054987,1.52991045,0.88941613,1.43720453,1.57303328,0.00000000
-1.16758379,6.52515389,0.39221054,0.57838260,1.62263996,1.49670547,0.88985707,1.40445368,1.57170737,0.00000000
-1.16158079,6.40816140,0.39068489,0.56703793,1.63084000,1.46261965,0.88914308,1.37037462,1.57082511,0.00000000
-1.15557779,6.29114413,0.38767769,0.55819730,1.64410403,1.42758325,0.88723234,1.33510648,1.57030287,0.00000000
-1.14957479,6.17371472,0.38317021,0.55159496,1.66133909,1.39153156,0.88411356,1.29879152,1.57008289,0.00000000
-1.14357179,6.05552137,0.37717034,0.54693867,1.68144057,1.35441473,0.87980778,1.26157938,1.57013626,0.00000000
-1.13756878,5.93628611,0.36971336,0.54392085,1.70332465,1.31620666,0.87436840,1.22363081,1.57046321,0.00000000
-1.13156578,5.81583594,0.36086187,0.54222915,1.72595695,1.27691235,0.86787955,1.18512078,1.57109073,0.00000000
-1.12556278,5.69412594,0.35070498,0.54155590,1.74837712,1.23657358,0.86045289,1.14624063,1.57206805,0.00000000
-1.11955978,5.57125385,0.33935645,0.54160651,1.76971883,1.19527257,0.85222303,1.10719932,1.57346033,0.00000000
-1.11355678,5.44746648,0.32695218,0.54210651,1.78922536,1.15313352,0.84334209,1.06822362,1.57534147,0.00000000
-1.10755378,5.32315855,0.31364693,0.54280736,1.80626080,1.11032221,0.83397352,1.02955739,1.57778653,0.00000000
-1.10155078,5.19886525,0.29961047,0.54349088,1.82031732,1.06704373,0.82428587,0.99145991,1.58086481,0.00000000
-1.09554777,5.07524984,0.28502328,0.54397254,1.83101872,1.02353856,0.81444683,0.95420359,1.58463403,0.00000000
-1.08954477,4.95308789,0.27007205,0.54410363,1.83812105,0.98007744,0.80461798,0.91807108,1.58913636,0.00000000
-1.08354177,4.83324976,0.25494510,0.54377240,1.84151050,0.93695526,0.79495061,0.88335205,1.59439677,0.00000000
-1.07753877,4.71668259,0.23982789,0.54290444,1.84119929,0.89448449,0.78558280,0.85033974,1.60042370,0.00000000
-1.07153577,4.60439298,0.22489886,0.54146229,1.83731987,0.85298838,0.77663805,0.81932752,1.60721229,0.00000000
-1.06553277,4.49743093,0.21032565,0.53944442,1.83011774,0.81279432,0.76822520,0.79060541,1.61474961,0.00000000
-1.05952976,4.39687544,0.19626185,0.53688380,1.81994320,0.77422759,0.76043976,0.76445662,1.62302159,0.00000000
-1.05352676,4.30382153,0.18284443,0.53384583,1.80724198,0.73760566,0.75336627,0.74115417,1.63202086,0.00000000
-1.04752376,4.21936803,0.17019172,0.53042599,1.79254495,0.70323314,0.74708133,0.72095737,1.64175458,0.00000000
-1.04152076,4.14460559,0.15840215,0.52674698,1.77645669,0.67139741,0.74165694,0.70410816,1.65225146,0.00000000
-1.03551776,4.08060356,0.14755356,0.52295542,1.75964282,0.64236481,0.73716366,0.69082704,1.66356697,0.00000000
-1.02951476,4.02839505,0.13770313,0.51921816,1.74281607,0.61637741,0.73367315,0.68130872,1.67578602,0.00000000
-1.02351176,3.98895911,0.12888781,0.51571811,1.72672097,0.59365012,0.73125973,0.67571706,1.68902240,0.00000000
-1.01750875,3.96319956,0.12112524,0.51264968,1.71211708,0.57436803,0.73000068,0.67417963,1.70341469,0.00000000
-1.01150575,3.95192023,0.11441497,0.51021385,1.69976114,0.55868395,0.72997500,0.67678171,1.71911857,0.00000000
-1.00550275,3.95579710,0.10873997,0.50861300,1.69038821,0.54671596,0.73126076,0.68355999,1.73629562,0.00000000
-0.99949975,3.97534805,0.10406836,0.50804549,1.68469224,0.53854499,0.73393104,0.69449619,1.75509949,0.00000000
-0.99349675,4.01090160,0.10035523,0.50870036,1.68330690,0.53421254,0.73804871,0.70951099,1.77565998,0.00000000
-0.98749375,4.06256662,0.09754459,0.51075212,1.68678701,0.53371846,0.74366047,0.72845859,1.79806633,0.00000000
-0.98149075,4.13020482,0.09557128,0.51435592,1.69559162,0.53701912,0.75079060,0.75112255,1.82235091,0.00000000
-0.97548774,4.21340852,0.09436291,0.51964325,1.71006942,0.54402607,0.75943496,0.77721314,1.84847460,0.00000000
-0.96948474,4.31148573,0.09384186,0.52671838,1.73044722,0.55460539,0.76955571,0.80636694,1.87631522,0.00000000
-0.96348174,4.42345449,0.09392709,0.53565566,1.75682221,0.56857795,0.78107730,0.83814885,1.90565995,0.00000000
-0.95747874,4.54804797,0.09453601,0.54649768,1.78915838,0.58572073,0.79388423,0.87205698,1.93620277,0.00000000
-0.95147574,4.68373109,0.09558623,0.55925453,1.82728749,0.60576942,0.80782062,0.90753038,1.96754740,0.00000000
-0.94547274,4.82872887,0.09699723,0.57390390,1.87091451,0.62842219,0.82269216,0.94395977,1.99921588,0.00000000
-0.93946973,4.98106573,0.09869189,0.59039208,1.91962721,0.65334473,0.83826998,0.98070090,2.03066256,0.00000000
-0.93346673,5.13861431,0.10059787,0.60863571,1.97290958,0.68017644,0.85429677,1.01709027,2.06129281,0.00000000
-0.92746373,5.29915151,0.10264885,0.62852397,2.03015802,0.70853744,0.87049436,1.05246248,2.09048550,0.00000000
-0.92146073,5.46041894,0.10478544,0.64992123,2.09069967,0.73803626,0.88657276,1.08616864,2.11761786,0.00000000
-0.91545773,5.62018459,0.10695592,0.67266967,2.15381158,0.76827777,0.90223977,1.11759488,2.14209121,0.00000000
-0.90945473,5.77630224,0.10911664,0.69659189,2.21873967,0.79887097,0.91721085,1.14618015,2.16335596,0.00000000
-0.90345173,5.92676528,0.11123205,0.72149320,2.28471657,0.82943638,0.93121842,1.17143235,2.18093426,0.00000000
-0.89744872,6.06975204,0.11327453,0.74716362,2.35097719,0.85961243,0.94402022,1.19294197,2.19443878,0.00000000
-0.89144572,6.20365993,0.11522371,0.77337934,2.41677151,0.88906077,0.95540614,1.21039259,2.20358654,0.00000000
-0.88544272,6.32712707,0.11706567,0.79990387,2.48137405,0.91747017,0.96520313,1.22356751,2.20820677,0.00000000
-0.87943972,6.43904029,0.11879170,0.82648887,2.54408983,0.94455888,0.97327807,1.23235237,2.20824238,0.00000000
-0.87343672,6.53852991,0.12039702,0.85287479,2.60425710,0.97007546,0.97953846,1.23673354,2.20374512,0.00000000
-0.86743372,6.62495230,0.12187921,0.87879163,2.66124714,0.99379817,0.98393094,1.23679237,2.19486462,0.00000000
-0.86143072,6.69786226,0.12323675,0.90395999,2.71446202,1.01553316,0.98643804,1.23269585,2.18183238,0.00000000
-0.85542771,6.75697799,0.12446746,0.92809261,2.76333095,1.03511170,0.98707341,1.22468405,2.16494167,0.00000000
-0.84942471,6.80214172,0.12556719,0.95089672,2.80730650,1.05238691,0.98587590,1.21305526,2.14452502,0.00000000
-0.84342171,6.83327952,0.12652866,0.97207720,2.84586137,1.06723024,0.98290316,1.19814966,2.12093058,0.00000000
-0.83741871,6.85036361,0.12734064,0.99134086,2.87848691,1.07952824,0.97822516,1.18033245,2.09449932,0.00000000
-0.83141571,6.85338036,0.12798747,1.00840155,2.90469390,1.08917992,0.97191808,1.15997744,2.06554431,0.00000000
-0.82541271,6.84230634,0.12844894,1.02298626,2.92401623,1.09609496,0.96405910,1.13745186,2.03433364,0.00000000
-0.81940970,6.81709443,0.12870067,1.03484189,2.93601760,1.10019304,0.95472223,1.11310335,2.00107795,0.00000000
-0.81340670,6.77767065,0.12871476,1.04374231,2.94030118,1.10140429,0.94397561,1.08724947,1.96592326,0.00000000
-0.80740370,6.72394200,0.12846086,1.04949559,2.93652184,1.09967095,0.93188011,1.06017039,1.92894955,0.00000000
-0.80140070,6.65581417,0.12790754,1.05195077,2.92440016,1.09494998,0.91848938,1.03210467,1.89017471,0.00000000
-0.79539770,6.57321750,0.12702382,1.05100384,2.90373744,1.08721648,0.90385106,1.00324835,1.84956375,0.00000000
-0.78939470,6.47613890,0.12578087,1.04660259,2.87443053,1.07646750,0.88800898,0.97375689,1.80704210,0.00000000
-0.78339170,6.36465686,0.12415370,1.03874987,2.83648553,1.06272604,0.87100602,0.94374971,1.76251212,0.00000000
-0.77738869,6.23897654,0.12212279,1.02750515,2.79002915,1.04604462,0.85288727,0.91331669,1.71587154,0.00000000
-0.77138569,6.09946222,0.11967548,1.01298406,2.73531687,1.02650831,0.83370318,0.88252601,1.66703235,0.00000000
-0.76538269,5.94666409,0.11680723,0.99535602,2.67273713,1.00423668,0.81351240,0.85143278,1.61593906,0.00000000
-0.75937969,5.78133763,0.11352237,0.97484003,2.60281122,0.97938460,0.79238409,0.82008759,1.56258487,0.00000000
-0.75337669,5.60445369,0.10983463,0.95169874,2.52618841,0.95214165,0.77039947,0.78854459,1.50702498,0.00000000
-0.74737369,5.41719866,0.10576716,0.92623126,2.44363680,0.92273015,0.74765258,0.75686848,1.44938616,0.00000000
-0.74137069,5.22096457,0.10135223,0.89876510,2.35603005,0.89140183,0.72425027,0.72514007,1.38987214,0.00000000
-0.73536768,5.01732982,0.09663045,0.86964749,2.26433077,0.85843335,0.70031143,0.69346017,1.32876470,0.00000000
-0.72936468,4.80803174,0.09164971,0.83923695,2.16957139,0.82412088,0.67596573,0.66195158,1.26642060,0.00000000
-0.72336168,4.59493273,0.08646383,0.80789513,2.07283353,0.78877405,0.65135185,0.63075940,1.20326465,0.00000000
-0.71735868,4.37998202,0.08113100,0.77597963,1.97522673,0.75270969,0.62661565,0.60004963,1.13977968,0.00000000
-0.71135568,4.16517530,0.07571201,0.74383798,1.87786766,0.71624551,0.60190825,0.57000628,1.07649397,0.00000000
-0.70535268,3.95251419,0.07026857,0.71180301,1.78186043,0.67969422,0.57738435,0.54082739,1.01396709,0.00000000
-0.69934967,3.74396758,0.06486153,0.68018976,1.68827887,0.64335830,0.55320080,0.51272016,0.95277493,0.00000000
-0.69334667,3.54143641,0.05954928,0.64929380,1.59815097,0.60752554,0.52951552,0.48589555,0.89349472,0.00000000
-0.68734367,3.34672290,0.05438628,0.61939091,1.51244597,0.57246559,0.50648683,0.46056277,0.83669064,0.00000000
-0.68134067,3.16150517,0.04942184,0.59073791,1.43206374,0.53842753,0.48427301,0.43692375,0.78290077,0.00000000
-0.67533767,2.98731728,0.04469916,0.56357423,1.35782655,0.50563835,0.46303207,0.41516799,0.73262554,0.00000000
-0.66933467,2.82553457,0.04025464,0.53812395,1.29047271,0.47430234,0.44292158,0.39546794,0.68631807,0.00000000
-0.66333167,2.67736386,0.03611746,0.51459793,1.23065155,0.44460125,0.42409830,0.37797499,0.64437648,0.00000000
-0.65732866,2.54383778,0.03230953,0.49319573,1.17891945,0.41669482,0.40671758,0.36281620,0.60713806,0.00000000
-0.65132566,2.42581231,0.02884557,0.47410687,1.13573624,0.39072186,0.39093225,0.35009185,0.57487524,0.00000000
-0.64532266,2.32396672,0.02573358,0.45751143,1.10146169,0.36680127,0.37689100,0.33987372,0.54779311,0.00000000
-0.63931966,2.23880523,0.02297539,0.44357969,1.07635195,0.34503317,0.36473616,0.33220414,0.52602837,0.00000000
-0.63331666,2.17065967,0.02056740,0.43247078,1.06055562,0.32549974,0.35460076,0.32709579,0.50964930,0.00000000
-0.62731366,2.11969286,0.01850150,0.42433050,1.05410982,0.30826592,0.34660528,0.32453216,0.49865673,0.00000000
-0.62131066,2.08590249,0.01676595,0.41928834,1.05693638,0.29337973,0.34085378,0.32446860,0.49298589,0.00000000
-0.61530765,2.06912562,0.01534638,0.41745401,1.06883873,0.28087235,0.33742999,0.32683402,0.49250884,0.00000000
-0.60930465,2.06904402,0.01422673,0.41891364,1.08949988,0.27075796,0.33639337,0.33153296,0.49703770,0.00000000
-0.60330165,2.08519071,0.01339016,0.42372611,1.11848231,0.26303343,0.33777550,0.33844821,0.50632861,0.00000000
-0.59729865,2.11695807,0.01281986,0.43191966,1.15523018,0.25767800,0.34157697,0.34744373,0.52008644,0.00000000
-0.59129565,2.16360806,0.01249979,0.44348916,1.19907459,0.25465305,0.34776516,0.35836783,0.53797038,0.00000000
-0.58529265,2.22428448,0.01241527,0.45839417,1.24924215,0.25390203,0.35627291,0.37105661,0.55960045,0.00000000
-0.57928964,2.29802779,0.01255345,0.47655809,1.30486720,0.25535074,0.36699846,0.38533739,0.58456498,0.00000000
-0.57328664,2.38379201,0.01290365,0.49786835,1.36500759,0.25890790,0.37980659,0.40103217,0.61242895,0.00000000
-0.56728364,2.48046365,0.01345749,0.52217769,1.42866386,0.26446620,0.39453105,0.41796092,0.64274322,0.00000000
