energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
-1.56378189,2.76100512,0.92323536,0.89396645,0.07093047,0.36757868,0.37223663,0.93155112,0.00000000
-1.55777889,2.66931081,0.89151695,0.85901780,0.06766206,0.36394896,0.36311196,0.89496290,0.00000000
-1.55177589,2.57309738,0.85775395,0.82305716,0.06434446,0.35891830,0.35255977,0.85675379,0.00000000
-1.54577289,2.47393994,0.82253110,0.78660876,0.06101676,0.35266643,0.34076773,0.81746653,0.00000000
-1.53976988,2.37342392,0.78644731,0.75018406,0.05771542,0.34540160,0.32794212,0.77764176,0.00000000
-1.53376688,2.27311712,0.75010349,0.71427394,0.05447383,0.33735529,0.31430250,0.73780933,0.00000000
-1.52776388,2.17454119,0.71409010,0.67934113,0.05132202,0.32877604,0.30007600,0.69847948,0.00000000
-1.52176088,2.07914287,0.67897475,0.64581309,0.04828633,0.31992267,0.28549138,0.66013440,0.00000000
-1.51575788,1.98826584,0.64529013,0.61407521,0.04538921,0.31105715,0.27077309,0.62322005,0.00000000
-1.50975488,1.90312379,0.61352270,0.58446476,0.04264908,0.30243731,0.25613551,0.58813854,0.00000000
-1.50375188,1.82477574,0.58410235,0.55726551,0.04008022,0.29430972,0.24177765,0.55524128,0.00000000
-1.49774887,1.75410428,0.55739344,0.53270328,0.03769275,0.28690298,0.22787847,0.52482307,0.00000000
-1.49174587,1.69179779,0.53368758,0.51094272,0.03549268,0.28042158,0.21459298,0.49711739,0.00000000
-1.48574287,1.63833737,0.51319811,0.49208530,0.03348203,0.27504071,0.20204932,0.47229304,0.00000000
-1.47973987,1.59398923,0.49605692,0.47616885,0.03165907,0.27090202,0.19034680,0.45045238,0.00000000
-1.47373687,1.55880296,0.48231331,0.46316859,0.03001858,0.26811060,0.17955501,0.43163122,0.00000000
-1.46773387,1.53261612,0.47193528,0.45299988,0.02855229,0.26673321,0.16971398,0.41580044,0.00000000
-1.46173087,1.51506521,0.46481304,0.44552254,0.02724931,0.26679776,0.16083537,0.40286946,0.00000000
-1.45572786,1.50560268,0.46076476,0.44054679,0.02609667,0.26829415,0.15290454,0.39269134,0.00000000
-1.44972486,1.50351976,0.45954438,0.43784057,0.02507994,0.27117628,0.14588338,0.38506948,0.00000000
-1.44372186,1.50797425,0.46085116,0.43713810,0.02418384,0.27536524,0.13971383,0.37976583,0.00000000
-1.43771886,1.51802240,0.46434087,0.43814937,0.02339293,0.28075348,0.13432181,0.37651006,0.00000000
-1.43171586,1.53265379,0.46963801,0.44057028,0.02269221,0.28720979,0.12962142,0.37500982,0.00000000
-1.42571286,1.55082792,0.47634888,0.44409308,0.02206778,0.29458491,0.12551927,0.37496133,0.00000000
-1.41970985,1.57151124,0.48407495,0.44841666,0.02150738,0.30271759,0.12191871,0.37606021,0.00000000
-1.41370685,1.59371319,0.49242617,0.45325644,0.02100089,0.31144085,0.11872384,0.37801214,0.00000000
-1.40770385,1.61651993,0.50103365,0.45835340,0.02054071,0.32058810,0.11584311,0.38054282,0.00000000
-1.40170085,1.63912460,0.50956145,0.46348197,0.02012205,0.32999920,0.11319253,0.38340713,0.00000000
-1.39569785,1.66085292,0.51771687,0.46845650,0.01974305,0.33952588,0.11069824,0.38639688,0.00000000
-1.38969485,1.68118312,0.52525913,0.47313599,0.01940484,0.34903661,0.10829851,0.38934718,0.00000000
-1.38369185,1.69975978,0.53200588,0.47742711,0.01911138,0.35842066,0.10594513,0.39214094,0.00000000
-1.37768884,1.71640072,0.53783750,0.48128516,0.01886924,0.36759113,0.10360416,0.39471146,0.00000000
-1.37168584,1.73109710,0.54269896,0.48471321,0.01868721,0.37648706,0.10125609,0.39704309,0.00000000
-1.36568284,1.74400650,0.54659912,0.48775922,0.01857583,0.38507427,0.09889550,0.39916972,0.00000000
-1.35967984,1.75543950,0.54960767,0.49051157,0.01854685,0.39334525,0.09653023,0.40117142,0.00000000
-1.35367684,1.76584020,0.55184963,0.49309285,0.01861254,0.40131774,0.09418012,0.40316907,0.00000000
-1.34767384,1.77576149,0.55349769,0.49565249,0.01878504,0.40903243,0.09187550,0.40531746,0.00000000
-1.34167084,1.78583613,0.55476278,0.49835825,0.01907570,0.41654963,0.08965542,0.40779682,0.00000000
-1.33566783,1.79674464,0.55588308,0.50138714,0.01949432,0.42394514,0.08756575,0.41080335,0.00000000
-1.32966483,1.80918139,0.55711202,0.50491596,0.02004855,0.43130550,0.08565717,0.41453890,0.00000000
-1.32366183,1.82382006,0.55870564,0.50911190,0.02074329,0.43872282,0.08398319,0.41920028,0.00000000
-1.31765883,1.84127996,0.56090994,0.51412359,0.02158017,0.44628936,0.08259818,0.42496864,0.00000000
-1.31165583,1.86209437,0.56394863,0.52007285,0.02255718,0.45409213,0.08155553,0.43199918,0.00000000
-1.30565283,1.88668212,0.56801175,0.52704759,0.02366842,0.46220769,0.08090590,0.44041181,0.00000000
-1.29964982,1.91532357,0.57324578,0.53509603,0.02490394,0.47069739,0.08069560,0.45028290,0.00000000
-1.29364682,1.94814180,0.57974544,0.54422241,0.02624976,0.47960319,0.08096517,0.46163868,0.00000000
-1.28764382,1.98508970,0.58754760,0.55438452,0.02768811,0.48894423,0.08174805,0.47445038,0.00000000
-1.28164082,2.02594342,0.59662760,0.56549294,0.02919770,0.49871434,0.08306946,0.48863152,0.00000000
-1.27563782,2.07030233,0.60689799,0.57741212,0.03075419,0.50888034,0.08494542,0.50403726,0.00000000
-1.26963482,2.11759553,0.61820976,0.58996314,0.03233084,0.51938151,0.08738189,0.52046612,0.00000000
-1.26363182,2.16709433,0.63035609,0.60292813,0.03389912,0.53012981,0.09037410,0.53766383,0.00000000
-1.25762881,2.21793042,0.64307828,0.61605605,0.03542954,0.54101123,0.09390601,0.55532930,0.00000000
-1.25162581,2.26911883,0.65607368,0.62906962,0.03689245,0.55188781,0.09794994,0.57312245,0.00000000
-1.24562281,2.31958473,0.66900526,0.64167318,0.03825887,0.56260048,0.10246638,0.59067368,0.00000000
-1.23961981,2.36819314,0.68151247,0.65356101,0.03950128,0.57297258,0.10740398,0.60759453,0.00000000
-1.23361681,2.41378031,0.69322281,0.66442602,0.04059443,0.58281371,0.11269981,0.62348922,0.00000000
-1.22761381,2.45518590,0.70376380,0.67396829,0.04151594,0.59192418,0.11827987,0.63796662,0.00000000
-1.22161081,2.49128458,0.71277480,0.68190325,0.04224696,0.60009950,0.12405985,0.65065219,0.00000000
-1.21560780,2.52101635,0.71991829,0.68796930,0.04277252,0.60713519,0.12994625,0.66119946,0.00000000
-1.20960480,2.54341451,0.72489027,0.69193456,0.04308192,0.61283154,0.13583786,0.66930064,0.00000000
-1.20360180,2.55763072,0.72742932,0.69360263,0.04316884,0.61699834,0.14162748,0.67469608,0.00000000
-1.19759880,2.56295639,0.72732432,0.69281721,0.04303135,0.61945952,0.14720414,0.67718215,0.00000000
-1.19159580,2.55884017,0.72442031,0.68946557,0.04267180,0.62005756,0.15245542,0.67661739,0.00000000
-1.18559280,2.54490115,0.71862274,0.68348076,0.04209658,0.61865762,0.15727023,0.67292676,0.00000000
-1.17958979,2.52093771,0.70989982,0.67484266,0.04131572,0.61515135,0.16154167,0.66610396,0.00000000
-1.17358679,2.48693207,0.69828313,0.66357792,0.04034250,0.60946027,0.16517001,0.65621175,0.00000000
-1.16758379,2.44305057,0.68386660,0.64975880,0.03919292,0.60153863,0.16806568,0.64338038,0.00000000
-1.16158079,2.38963992,0.66680393,0.63350104,0.03788515,0.59137561,0.17015221,0.62780429,0.00000000
-1.15557779,2.32721970,0.64730470,0.61496099,0.03643901,0.57899699,0.17136884,0.60973727,0.00000000
-1.14957479,2.25647143,0.62562929,0.59433191,0.03487541,0.56446589,0.17167283,0.58948623,0.00000000
-1.14357179,2.17822445,0.60208298,0.57183970,0.03321583,0.54788278,0.17104138,0.56740399,0.00000000
-1.13756878,2.09343924,0.57700926,0.54773816,0.03148187,0.52938454,0.16947287,0.54388113,0.00000000
-1.13156578,2.00318823,0.55078271,0.52230387,0.02969480,0.50914268,0.16698760,0.51933739,0.00000000
-1.12556278,1.90863492,0.52380159,0.49583076,0.02787521,0.48736063,0.16362782,0.49421270,0.00000000
-1.11955978,1.81101147,0.49648037,0.46862458,0.02604271,0.46427015,0.15945711,0.46895814,0.00000000
-1.11355678,1.71159540,0.46924236,0.44099732,0.02421567,0.44012711,0.15455908,0.44402701,0.00000000
-1.10755378,1.61168588,0.44251264,0.41326169,0.02241108,0.41520647,0.14903555,0.41986616,0.00000000
-1.10155078,1.51258017,0.41671129,0.38572575,0.02064436,0.38979702,0.14300418,0.39690785,0.00000000
-1.09554777,1.41555062,0.39224732,0.35868783,0.01892932,0.36419565,0.13659571,0.37556198,0.00000000
-1.08954477,1.32182296,0.36951312,0.33243190,0.01727811,0.33870175,0.12995098,0.35620913,0.00000000
-1.08354177,1.23255623,0.34887973,0.30722333,0.01570120,0.31361167,0.12321775,0.33919422,0.00000000
-1.07753877,1.14882491,0.33069285,0.28330529,0.01420744,0.28921359,0.11654762,0.32482094,0.00000000
-1.07153577,1.07160361,0.31526978,0.26089579,0.01280404,0.26578298,0.11009302,0.31334703,0.00000000
-1.06553277,1.00175469,0.30289723,0.24018542,0.01149671,0.24357879,0.10400447,0.30498040,0.00000000
-1.05952976,0.94001901,0.29382997,0.22133587,0.01028969,0.22284042,0.09842823,0.29987620,0.00000000
-1.05352676,0.88701002,0.28829044,0.20447910,0.00918584,0.20378568,0.09350424,0.29813473,0.00000000
-1.04752376,0.84321099,0.28646910,0.18971739,0.00818679,0.18660957,0.08936463,0.29980043,0.00000000
-1.04152076,0.80897551,0.28852546,0.17712400,0.00729300,0.17148398,0.08613253,0.30486178,0.00000000
-1.03551776,0.78453076,0.29458983,0.16674440,0.00650386,0.15855811,0.08392135,0.31325225,0.00000000
-1.02951476,0.76998340,0.30476532,0.15859811,0.00581782,0.14795947,0.08283431,0.32485226,0.00000000
-1.02351176,0.76532742,0.31913020,0.15268088,0.00523251,0.13979540,0.08296425,0.33949210,0.00000000
-1.01750875,0.77045351,0.33774015,0.14896713,0.00474479,0.13415463,0.08439356,0.35695579,0.00000000
-1.01150575,0.78515938,0.36063034,0.14741255,0.00435090,0.13110898,0.08719404,0.37698583,0.00000000
-1.00550275,0.80916023,0.38781694,0.14795663,0.00404648,0.13071472,0.09142672,0.39928867,0.00000000
-0.99949975,0.84209894,0.41929783,0.15052505,0.00382670,0.13301351,0.09714147,0.42354080,0.00000000
-0.99349675,0.88355534,0.45505238,0.15503179,0.00368630,0.13803274,0.10437623,0.44939532,0.00000000
-0.98749375,0.93305399,0.49503999,0.16138080,0.00361966,0.14578514,0.11315595,0.47648870,0.00000000
-0.98149075,0.99007021,0.53919716,0.16946732,0.00362082,0.15626753,0.12349113,0.50444766,0.00000000
-0.97548774,1.05403398,0.58743336,0.17917853,0.00368355,0.16945879,0.13537597,0.53289583,0.00000000
-0.96948474,1.12433175,0.63962529,0.19039384,0.00380135,0.18531709,0.14878623,0.56146009,0.00000000
-0.96348174,1.20030615,0.69561001,0.20298458,0.00396752,0.20377640,0.16367690,0.58977631,0.00000000
-0.95747874,1.28125401,0.75517709,0.21681336,0.00417518,0.22474265,0.17997981,0.61749445,0.00000000
-0.95147574,1.36642294,0.81806010,0.23173307,0.00441726,0.24808967,0.19760135,0.64428276,0.00000000
-0.94547274,1.45500728,0.88392804,0.24758574,0.00468663,0.27365519,0.21642053,0.66983122,0.00000000
-0.93946973,1.54614411,0.95237725,0.26420140,0.00497606,0.30123739,0.23628763,0.69385394,0.00000000
-0.93346673,1.63891012,1.02292447,0.28139711,0.00527833,0.33059214,0.25702356,0.71609088,0.00000000
-0.92746373,1.73232022,1.09500186,0.29897638,0.00558628,0.36143143,0.27842023,0.73630872,0.00000000
-0.92146073,1.82532880,1.16795449,0.31672907,0.00589290,0.39342325,0.30024211,0.75430117,0.00000000
-0.91545773,1.91683437,1.24104116,0.33443207,0.00619142,0.42619317,0.32222898,0.76988883,0.00000000
-0.90945473,2.00568815,1.31343897,0.35185079,0.00647536,0.45932786,0.34410012,0.78291884,0.00000000
-0.90345173,2.09070710,1.38425209,0.36874151,0.00673871,0.49238065,0.36555981,0.79326444,0.00000000
-0.89744872,2.17069144,1.45252487,0.38485475,0.00697597,0.52487900,0.38630398,0.80082464,0.00000000
-0.89144572,2.24444651,1.51725934,0.39993955,0.00718226,0.55633406,0.40602807,0.80552410,0.00000000
-0.88544272,2.31080849,1.57743662,0.41374849,0.00735344,0.58625168,0.42443559,0.80731345,0.00000000
-0.87943972,2.36867316,1.63204190,0.42604348,0.00748615,0.61414495,0.44124721,0.80616980,0.00000000
-0.87343672,2.41702661,1.68009199,0.43660194,0.00757790,0.63954737,0.45620987,0.80209767,0.00000000
-0.86743372,2.45497653,1.72066441,0.44522321,0.00762712,0.66202655,0.46910562,0.79513018,0.00000000
-0.86143072,2.48178249,1.75292689,0.45173479,0.00763317,0.68119743,0.47975957,0.78533021,0.00000000
-0.85542771,2.49688379,1.77616582,0.45599823,0.00759635,0.69673474,0.48804664,0.77279156,0.00000000
-0.84942471,2.49992307,1.78981235,0.45791422,0.00751786,0.70838384,0.49389672,0.75763975,0.00000000
-0.84342171,2.49076431,1.79346478,0.45742666,0.00739979,0.71596947,0.49729771,0.74003224,0.00000000
-0.83741871,2.46950397,1.78690603,0.45452546,0.00724498,0.71940193,0.49829644,0.72015800,0.00000000
-0.83141571,2.43647424,1.77011518,0.44924778,0.00705698,0.71868034,0.49699722,0.69823604,0.00000000
-0.82541271,2.39223797,1.74327242,0.44167776,0.00683991,0.71389256,0.49355793,0.67451295,0.00000000
-0.81940970,2.33757496,1.70675692,0.43194445,0.00659834,0.70521206,0.48818387,0.64925931,0.00000000
-0.81340670,2.27346018,1.66113763,0.42021824,0.00633711,0.69289143,0.48111962,0.62276500,0.00000000
-0.80740370,2.20103451,1.60715733,0.40670574,0.00606126,0.67725310,0.47263913,0.59533355,0.00000000
-0.80140070,2.12156929,1.54571065,0.39164336,0.00577581,0.65867754,0.46303465,0.56727555,0.00000000
-0.79539770,2.03642630,1.47781688,0.37528997,0.00548564,0.63758951,0.45260492,0.53890162,0.00000000
-0.78939470,1.94701483,1.40458897,0.35791880,0.00519539,0.61444303,0.44164324,0.51051493,0.00000000
-0.78339170,1.85474797,1.32720010,0.33980906,0.00490933,0.58970572,0.43042605,0.48240393,0.00000000
-0.77738869,1.76100003,1.24684922,0.32123770,0.00463125,0.56384336,0.41920241,0.45483527,0.00000000
-0.77138569,1.66706710,1.16472718,0.30247152,0.00436444,0.53730521,0.40818517,0.42804767,0.00000000
-0.76538269,1.57413238,1.08198477,0.28376008,0.00411161,0.51051087,0.39754393,0.40224662,0.00000000
-0.75937969,1.48323784,0.99970410,0.26532965,0.00387489,0.48383910,0.38740038,0.37760056,0.00000000
-0.75337669,1.39526323,0.91887418,0.24737853,0.00365585,0.45761920,0.37782603,0.35423842,0.00000000
-0.74737369,1.31091310,0.84037159,0.23007365,0.00345555,0.43212502,0.36884247,0.33224889,0.00000000
-0.74137069,1.23071208,0.76494668,0.21354874,0.00327463,0.40757184,0.36042405,0.31168124,0.00000000
-0.73536768,1.15500820,0.69321554,0.19790401,0.00311334,0.38411608,0.35250278,0.29254775,0.00000000
-0.72936468,1.08398355,0.62565755,0.18320715,0.00297172,0.36185759,0.34497509,0.27482762,0.00000000
-0.72336168,1.01767144,0.56261813,0.16949559,0.00284971,0.34084434,0.33771008,0.25847205,0.00000000
-0.71735868,0.95597872,0.50431617,0.15677985,0.00274727,0.32107893,0.33055875,0.24341032,0.00000000
-0.71135568,0.89871180,0.45085532,0.14504760,0.00266454,0.30252659,0.32336372,0.22955648,0.00000000
-0.70535268,0.84560495,0.40223821,0.13426835,0.00260198,0.28512407,0.31596892,0.21681634,0.00000000
-0.69934967,0.79634922,0.35838281,0.12439833,0.00256050,0.26878896,0.30822867,0.20509447,0.00000000
-0.69334667,0.75062053,0.31913977,0.11538540,0.00254158,0.25342888,0.30001590,0.19430079,0.00000000
-0.68734367,0.70810575,0.28431014,0.10717381,0.00254738,0.23895011,0.29122891,0.18435653,0.00000000
-0.68134067,0.66852550,0.25366235,0.09970842,0.00258082,0.22526525,0.28179662,0.17519928,0.00000000
-0.67533767,0.63165286,0.22694806,0.09293841,0.00264564,0.21229978,0.27168195,0.16678695,0.00000000
-0.66933467,0.59732755,0.20391613,0.08682029,0.00274637,0.19999701,0.26088345,0.15910050,0.00000000
-0.66333167,0.56546503,0.18432443,0.08132008,0.00288839,0.18832167,0.24943503,0.15214532,0.00000000
-0.65732866,0.53606072,0.16794920,0.07641474,0.00307777,0.17726180,0.23740410,0.14595134,0.00000000
-0.65132566,0.50918929,0.15459177,0.07209276,0.00332125,0.16682925,0.22488816,0.14057184,0.00000000
-0.64532266,0.48499959,0.14408279,0.06835405,0.00362603,0.15705877,0.21201026,0.13608097,0.00000000
-0.63931966,0.46370564,0.13628395,0.06520909,0.00399959,0.14800594,0.19891356,0.13257034,0.00000000
-0.63331666,0.44557438,0.13108745,0.06267754,0.00444945,0.13974406,0.18575531,0.13014459,0.00000000
-0.62731366,0.43091080,0.12841338,0.06078635,0.00498284,0.13236041,0.17270064,0.12891621,0.00000000
-0.62131066,0.42004138,0.12820551,0.05956745,0.00560647,0.12595184,0.15991635,0.12899991,0.00000000
-0.61530765,0.41329635,0.13042559,0.05905530,0.00632608,0.12062023,0.14756514,0.13050656,0.00000000
-0.60930465,0.41099166,0.13504665,0.05928414,0.00714615,0.11646770,0.13580038,0.13353708,0.00000000
-0.60330165,0.41341122,0.14204566,0.06028534,0.00806947,0.11359200,0.12476156,0.13817644,0.00000000
-0.59729865,0.42079016,0.15139585,0.06208476,0.00909683,0.11208208,0.11457073,0.14448790,0.00000000
-0.59129565,0.43329944,0.16305907,0.06470024,0.01022667,0.11201404,0.10532975,0.15250785,0.00000000
-0.58529265,0.45103256,0.17697858,0.06813941,0.01145479,0.11344749,0.09711854,0.16224136,0.00000000
-0.57928964,0.47399463,0.19307250,0.07239776,0.01277413,0.11642246,0.08999426,0.17365863,0.00000000
-0.57328664,0.50209418,0.21122828,0.07745715,0.01417465,0.12095682,0.08399122,0.18669255,0.00000000
-0.56728364,0.53513810,0.23129845,0.08328474,0.01564327,0.12704437,0.07912170,0.20123749,0.00000000
-0.56128064,0.57282985,0.25309793,0.08983245,0.01716397,0.13465351,0.07537728,0.21714944,0.00000000
-0.55527764,0.61477111,0.27640292,0.09703694,0.01871796,0.14372657,0.07273077,0.23424765,0.00000000
-0.54927464,0.66046699,0.30095167,0.10482013,0.02028401,0.15417984,0.07113852,0.25231772,0.00000000
-0.54327164,0.70933466,0.32644718,0.11309031,0.02183892,0.16590417,0.07054306,0.27111616,0.00000000
-0.53726863,0.76071543,0.35256165,0.12174381,0.02335806,0.17876635,0.07087594,0.29037644,0.00000000
-0.53126563,0.81388988,0.37894277,0.13066714,0.02481603,0.19261109,0.07206064,0.30981630,0.00000000
-0.52526263,0.86809578,0.40522168,0.13973965,0.02618745,0.20726359,0.07401558,0.32914615,0.00000000
-0.51925963,0.92254830,0.43102213,0.14883655,0.02744773,0.22253277,0.07665704,0.34807841,0.00000000
-0.51325663,0.97646195,0.45597090,0.15783230,0.02857392,0.23821506,0.07990200,0.36633744,0.00000000
-0.50725363,1.02907358,0.47970867,0.16660412,0.02954550,0.25409856,0.08367083,0.38366968,0.00000000
-0.50125063,1.07966564,0.50190134,0.17503569,0.03034519,0.26996774,0.08788976,0.39985371,0.00000000
-0.49524762,1.12758911,0.52225098,0.18302073,0.03095962,0.28560830,0.09249309,0.41470988,0.00000000
-0.48924462,1.17228503,0.54050623,0.19046652,0.03137992,0.30081226,0.09742515,0.42810897,0.00000000
-0.48324162,1.21330409,0.55647148,0.19729704,0.03160214,0.31538313,0.10264179,0.43997968,0.00000000
-0.47723862,1.25032343,0.57001464,0.20345575,0.03162752,0.32914088,0.10811164,0.45031456,0.00000000
-0.47123562,1.28315999,0.58107290,0.20890789,0.03146257,0.34192679,0.11381675,0.45917398,0.00000000
-0.46523262,1.31177990,0.58965642,0.21364210,0.03111899,0.35360781,0.11975295,0.46668814,0.00000000
-0.45922961,1.33630345,0.59584957,0.21767145,0.03061334,0.36408050,0.12592959,0.47305663,0.00000000
-0.45322661,1.35700540,0.59980971,0.22103363,0.02996656,0.37327424,0.13236881,0.47854578,0.00000000
-0.44722361,1.37431036,0.60176350,0.22379050,0.02920339,0.38115373,0.13910437,0.48348348,0.00000000
-0.44122061,1.38878346,0.60200071,0.22602681,0.02835154,0.38772058,0.14617993,0.48825172,0.00000000
-0.43521761,1.40111623,0.60086588,0.22784814,0.02744086,0.39301403,0.15364700,0.49327692,0.00000000
-0.42921461,1.41210821,0.59874798,0.22937820,0.02650238,0.39711065,0.16156244,0.49901823,0.00000000
-0.42321161,1.42264462,0.59606835,0.23075549,0.02556735,0.40012295,0.16998574,0.50595407,0.00000000
-0.41720860,1.43367067,0.59326749,0.23212930,0.02466627,0.40219716,0.17897613,0.51456734,0.00000000
-0.41120560,1.44616320,0.59079094,0.23365536,0.02382801,0.40350983,0.18858958,0.52532952,0.00000000
-0.40520260,1.46110051,0.58907480,0.23549107,0.02307891,0.40426363,0.19887590,0.53868431,0.00000000
-0.39919960,1.47943108,0.58853141,0.23779057,0.02244214,0.40468234,0.20987601,0.55503113,0.00000000
-0.39319660,1.50204225,0.58953556,0.24069972,0.02193705,0.40500504,0.22161954,0.57470907,0.00000000
-0.38719360,1.52972980,0.59241174,0.24435113,0.02157876,0.40547985,0.23412277,0.59798191,0.00000000
